ac8bb98475d0d87762a2d9c827bcaaed6318fafc6405a47f807ad9ea67b5dd9c,34c4810c4d0d6c6155def79045d7a06188d8c583f7633a62332f7e47e3d7a783,5f10afeb8936ff98ad9e3c1eeb1d06efdd6a4caebcf8e4d99497e3f8e8f48766,6a7b060c890b46cf624c37d36ca72e27f8884c68ca900919a67029dbba53ab46,6ab3856d755f1fc499967f3a949a9984eb1270b51aff5fb6edf96096e8603f5d,3e703eda5f373dc9521eb688ef82f99fcd27605ab7d61d2bd37ddd6f8e9e04bf,db0d5ff407de767e46f8c1b6b1691d61776397ee3493a26afb2bc5df0fd0f7b1,6e9a27fe0330e6cf4bb9d2fcbcb35513f431f3075436e94fe5f9a4b8cbf652e5,bedc55a0c233781a6078857d840626cdaa144fa79010fe83392c4689c1983205,c924f4bd9db1d1990a200d805a22a172386495280473524aa18f344dfa0376d1,7f27a9143454cd30f465af93835bad630cbc5151061e00b9268cd0e65740ac02
"3","102211","","","505026","505","","0.2","1","nop_idle_bitter",""
"21","vo_drama_10082005","","0","505027","505","","","0","vo_drama_10082005_005",""
"11","100611","0.5","1","505028","505","0","0","4","話又說回來，新年會好華麗，\n讓茜里的心跳得好快♪\n餐點也非常好吃♪","0"
"3","100611","","","505029","505","","0.2","1","nop_talk_wish",""
"93","3.5","","","505030","505","","","","1",""
"3","100611","","","505031","505","","0.2","1","nop_talk_joy1",""
"3","100711","","","505032","505","","0.2","1","nop_05_miyako_idle_normal",""
"91","505028","","","505033","505","","","","",""
"3","100611","","","505034","505","","0.2","1","nop_idle_joy1",""
"21","vo_drama_10082005","","0","505035","505","","","0","vo_drama_10082005_006",""
"11","103111","0.5","1","505036","505","0","0","4","這裡擺出來的年菜\n好像使用了特別的素材。\n這似乎都要感謝伊莉亞\n和雪菲他們的努力喔。","0"
"4","103111","","","505037","505","","","","0",""
"3","103111","","","505038","505","","0.2","1","nop_05_shinobu_talk_wish",""
"4","2051","","","505039","505","","","","0",""
"93","6","","","505040","505","","","","1",""
"3","103111","","","505041","505","","0.2","1","nop_05_shinobu_talk_normal",""
"91","505036","","","505042","505","","","","",""
"3","103111","","","505043","505","","0.2","1","nop_05_shinobu_idle_normal",""
"21","vo_drama_10082005","","0","505044","505","","","0","vo_drama_10082005_007",""
"11","102211","0.5","1","505045","505","0","0","8","「妾身要稱霸新年！」\n當伊莉亞這麼說並跑出去時，\n我還在擔心不知道會發生什麼事……","0"
"3","102211","","","505046","505","","0.2","1","nop_talk_surprise1",""
"91","505045","","","505047","505","","","","",""
"3","102211","","","505048","505","","0.2","1","nop_idle_surprise1",""
"21","vo_drama_10082005","","0","505049","505","","","0","vo_drama_10082005_008",""
"11","100611","0.5","1","505050","505","0","0","4","但她真的稱霸新年了呢。\n伊莉亞她好厲害喔！\n而且她的新年和服也很美。","0"
"3","100611","","","505051","505","","0.2","1","nop_talk_surprise1",""
"93","3","","","505052","505","","","","1",""
"3","100611","","","505053","505","","0.2","1","nop_talk_memory",""
"93","1","","","505054","505","","","","1",""
"4","100711","","","505055","505","","","","1",""
"3","100711","","nop_05_miyako_idle_arm_crossed","505056","505","1","0.2","0","nop_05_miyako_talk_arm_crossed","0"
"12","100711","","","505057","505","","","2","17",""
"91","505050","","","505058","505","","","","",""
"3","100611","","","505059","505","","0.2","1","nop_idle_memory2",""
"21","vo_drama_10082005","","0","505060","505","","","0","vo_drama_10082005_009",""
"11","102211","0.5","1","505061","505","0","0","5","她也來給我們看過好幾次，\n想必是很喜歡吧。\n幸好有拜託七七香，\n請她介紹流夏。","0"
"3","102211","","","505062","505","","0.2","1","nop_talk_wish",""
"91","505061","","","505063","505","","","","",""
"3","102211","","","505064","505","","0.2","1","nop_idle_wish",""
"21","vo_drama_10082005","","0","505065","505","","","0","vo_drama_10082005_010",""
"11","100611","0.5","1","505066","505","0","0","5","對了，忍！\n希望妳能為茜里我們\n占卜一下今年的運勢。","0"
"3","100611","","","505067","505","","0.2","1","nop_talk_joy1",""
"91","505066","","","505068","505","","","","",""
"3","100611","","","505069","505","","0.2","1","nop_idle_joy1",""
"21","vo_drama_10082005","","0","505070","505","","","0","vo_drama_10082005_011",""
"11","102211","0.5","1","505071","505","0","0","5","啊，我可能也有點在意這件事。\n忍，可以拜託妳嗎？","0"
"3","102211","","","505072","505","","0.2","1","nop_talk_normal",""
"91","505071","","","505073","505","","","","",""
"93","0.3","","","505074","505","","","","",""
"3","102211","","","505075","505","","0.2","1","nop_idle_normal",""
"21","vo_drama_10082005","","0","505076","505","","","0","vo_drama_10082005_012",""
"11","103111","0.5","1","505077","505","0","0","3","好，可以呀。\n那麼……唔……我占卜出的預測是\n今年也會充滿動盪。","0"
"3","103111","","","505078","505","","0.2","1","nop_05_shinobu_talk_wish",""
"3","100711","","","505079","505","","0.2","1","nop_05_miyako_run_angry",""
"2","100711","","3","505080","505","","","-240","-1000",""
"93","6","","","505081","505","","","","1",""
"3","103111","","","505082","505","","0.2","1","nop_05_shinobu_talk_thinking",""
"3","102211","","","505083","505","","0.2","1","nop_idle_bitter2",""
"12","102211","","","505084","505","","","1","4",""
"93","0.2","","","505085","505","","","","1",""
"3","100611","","","505086","505","","0.2","1","nop_idle_surprise1",""
"12","100611","","","505087","505","","","0.8","4",""
"93","2.1","","","505088","505","","","","1",""
"91","505077","","","505089","505","","","","",""
"3","103111","","","505090","505","","0.2","1","nop_05_shinobu_idle_thinking",""
"21","vo_drama_10082005","","0","505091","505","","","0","vo_drama_10082005_013",""
"11","102211","0.5","1","505092","505","0","0","4","妳說動盪，怎麼會……\n啊！等等！\n宮子跑去甜點區吵著要布丁，\n正鬧得不可開交！","0"
"3","102211","","","505093","505","","0.2","1","nop_talk_sad",""
"93","4.5","","","505094","505","","","","1",""
"3","102211","","","505095","505","","0.2","1","nop_talk_surprise1",""
"91","505092","","","505096","505","","","","",""
"3","103111","","","505097","505","","0.2","1","nop_05_shinobu_idle_surprise",""
"12","103111","","","505098","505","","","1.8","4",""
"3","102211","","","505099","505","","0.2","1","nop_run_sad",""
"2","102211","","4","505100","505","","","-230","-1000",""
"93","1","","","505101","505","","","","0",""
"21","vo_drama_10082005","","0","505102","505","","","0","vo_drama_10082005_014",""
"11","100611","0.5","1","505103","505","0","0","5","不好了！得去阻止她才行！\n忍也快來～！","0"
"3","100611","","","505104","505","","0.2","1","nop_talk_surprise2",""
"93","4.5","","","505105","505","","","","1",""
"91","505103","","","505106","505","","","","",""
"3","100611","","","505107","505","","0.2","1","nop_run_sad",""
"2","100611","","4","505108","505","0","","-260","-1000",""
"93","2","","","505109","505","","","","",""
"4","103111","","","505110","505","","","","1",""
"4","2051","","","505111","505","","","","1",""
"93","0.5","","","505112","505","","","","",""
"91","505108","","","505113","505","","","","",""
"3","100611","","","505114","505","","0.2","1","nop_idle_normal",""
"21","vo_drama_10082005","","0","505115","505","","","0","vo_drama_10082005_015",""
"11","103111","1","1","505116","505","0","0","4","好的，我馬上過去。\n今年我們或許也會\n造成大家許多困擾……\n但還是要請各位多多關照了。","0"
"3","103111","","","505117","505","","0.2","1","nop_05_shinobu_talk_wish",""
"93","3.2","","","505118","505","","","","1",""
"4","103111","","","505119","505","","","","0",""
"4","2051","","","505120","505","","","","0",""
"3","103111","","","505121","505","","0.2","1","nop_05_shinobu_look_talk_wish_blink",""
"93","6","","","505122","505","","","","1",""
"3","103111","","nop_05_shinobu_look_talk_wish","505123","505","1","0.2","0","nop_05_shinobu_bow","0.2"
"91","505116","","","505124","505","","","","",""
"4","103111","","","505125","505","","","","1",""
"4","2051","","","505126","505","","","","1",""
"3","103111","","","505127","505","","0.2","1","nop_05_shinobu_idle_normal",""
"93","0.4","","","505128","505","","","","1",""
"3","103111","","","505129","505","","0.2","1","nop_05_shinobu_run",""
"2","103111","","4","505130","505","","","-250","-1000",""
"2","2051","","4","505131","505","","","-225","-1000",""
"93","0.5","","","505132","505","","","","0",""
"1","1","nop_idle_arm_crossed","-300","506001","506","-275","1.95","105","104731","0"
"1","1","nop_idle_thinking","300","506002","506","-275","1.95","104","107131","1"
"1","1","nop_idle_normal","-150","506003","506","-255","1.95","102","103731","0"
"1","1","nop_idle_surprise_kira","150","506004","506","-255","1.95","103","100511","1"
"93","0.5","","","506005","506","","","","0",""
"21","vo_drama_10082006","","0","506006","506","","","0","vo_drama_10082006_001",""
"11","107131","0.5","1","506007","506","0","0","7","哈～哈哈哈！\n這不是很喜氣嗎？\n對吧？各位！","0"
"3","107131","","nop_06_cris_ahaha_loop","506008","506","1","0.2","0","nop_06_cris_ahaha_in","0.2"
"93","2","","","506009","506","","","","1",""
"3","107131","","nop_talk_doya_loop","506010","506","1","0.2","0","nop_talk_doya","0.2"
"91","506007","","","506011","506","","","","",""
"21","vo_drama_10082006","","0","506012","506","","","0","vo_drama_10082006_002",""
"11","103731","0.5","1","506013","506","0","0","6","克莉絲提娜！\n妳到底有什麼臉\n出現在我們的面前……","0"
"3","103731","","","506014","506","","0.2","1","nop_06_tomo_talk_anger",""
"91","506013","","","506015","506","","","","",""
"3","103731","","","506016","506","","0.2","1","nop_06_tomo_idle_anger",""
"21","vo_drama_10082006","","0","506017","506","","","0","vo_drama_10082006_003",""
"11","104731","0.5","1","506018","506","0","0","7","好啦好啦，\n小智和小克莉絲都先打住吧。\n因為這是難得的新年會……","0"
"3","104731","","","506019","506","","0.2","1","nop_talk_normal",""
"91","506018","","","506020","506","","","","",""
"3","104731","","","506021","506","","0.2","1","nop_idle_normal",""
"21","vo_drama_10082006","","0","506022","506","","","0","vo_drama_10082006_004",""
"11","100511","0.5","1","506023","506","0","0","7","沒錯！\n而且這裡有好多好吃的料理，\n不好好享受就吃大虧了！","0"
"3","100511","","nop_talk_guts2_loop","506024","506","1","0.2","0","nop_talk_guts2","0.2"
"91","506023","","","506025","506","","","","",""
"3","100511","","","506026","506","","0.2","1","nop_idle_guts2",""
"21","vo_drama_10082006","","0","506027","506","","","0","vo_drama_10082006_005",""
"11","103731","0.5","1","506028","506","0","0","5","純和茉莉\n都太寬容了……\n克莉絲提娜，\n妳到底有什麼企圖？","0"
"3","103731","","","506029","506","","0.2","1","nop_talk_worry",""
"93","3","","","506030","506","","","","1",""
"3","103731","","nop_06_tomo_talk_arm_crossed_loop","506031","506","1","0.2","0","nop_06_tomo_talk_arm_crossed","0.2"
"91","506028","","","506032","506","","","","",""
"3","103731","","","506033","506","","0.2","1","nop_06_tomo_idle_arm_crossed",""
"21","vo_drama_10082006","","0","506034","506","","","0","vo_drama_10082006_006",""
"11","107131","0.5","1","506035","506","0","0","6","克莉絲提娜姐姐我的企圖？\n呵……這還用說嗎？\n就是讓慈樂之音成為\n蘭德索爾的頂尖偶像啊。","0"
"3","107131","","","506036","506","","0.2","1","nop_talk_thinking",""
"93","2","","","506037","506","","","","1",""
"3","107131","","nop_16_kaya_talk_normal2_loop","506038","506","1","0.2","0","nop_16_kaya_talk_normal2","0.2"
"91","506035","","","506039","506","","","","",""
"3","107131","","","506040","506","","0.2","1","nop_16_kaya_idle_normal2",""
"21","vo_drama_10082006","","0","506041","506","","","0","vo_drama_10082006_007",""
"11","104731","0.5","1","506042","506","0","0","8","她看起來比副團長時代還要愉快，\n讓人覺得有點寂寞……\n但現在這樣比較像小克莉絲的作風，\n也沒什麼不好啊。","0"
"3","104731","","","506043","506","","0.2","1","nop_talk_thinking",""
"93","3.5","","","506044","506","","","","1",""
"3","104731","","","506045","506","","0.2","1","nop_talk_normal",""
"91","506042","","","506046","506","","","","",""
"3","104731","","","506047","506","","0.2","1","nop_idle_normal",""
"21","vo_drama_10082006","","0","506048","506","","","0","vo_drama_10082006_008",""
"11","103731","0.5","1","506049","506","0","0","6","但我們還是得好好監視她才行。\n因為我是魔法劍……不對，\n是【王宮騎士團】的成員。","0"
"3","103731","","","506050","506","","0.2","1","nop_talk_worry",""
"93","3","","","506051","506","","","","1",""
"3","103731","","","506052","506","","0.2","1","nop_06_tomo_talk_tsun_pain",""
"93","1","","","506053","506","","","","1",""
"3","103731","","nop_06_tomo_idle_guts2","506054","506","1","0.2","0","nop_06_tomo_talk_guts2","0.2"
"91","506049","","","506055","506","","","","",""
"21","vo_drama_10082006","","0","506056","506","","","0","vo_drama_10082006_009",""
"11","100511","0.5","1","506057","506","0","0","6","是啊！\n蘭德索爾今年的和平\n也要由我們來守護！","0"
"3","100511","","","506058","506","","0.2","1","nop_talk_normal",""
"93","2","","","506059","506","","","","1",""
"3","100511","","nop_06_matsuri_pose_loop","506060","506","1","0.2","0","nop_06_matsuri_pose","0.2"
"91","506057","","","506061","506","","","","",""
"93","0.5","","","506062","506","","","","0",""
"1","1","nop_idle_normal","-150","507001","507","-225","1.95","101","102831","0"
"1","1","nop_idle_joy1","150","507002","507","-225","1.95","100","102111","1"
"1","1","nop_idle_normal","-300","507003","507","-255","1.95","105","102511","0"
"1","1","nop_idle_joy1","300","507004","507","-255","1.95","104","102311","1"
"93","0.5","","","507005","507","","","","0",""
"21","vo_drama_10082007","","0","507006","507","","","0","vo_drama_10082007_001",""
"11","102831","0.5","1","507007","507","0","0","6","謝謝你今天的邀請。\n大家都玩得很開心喔。","0"
"3","102831","","","507008","507","","0.2","1","nop_talk_joy3",""
"91","507007","","","507009","507","","","","",""
"3","102831","","","507010","507","","0.2","1","nop_idle_normal",""
"21","vo_drama_10082007","","0","507011","507","","","0","vo_drama_10082007_002",""
"11","102511","0.5","1","507012","507","0","0","5","你也一起邀請了\n育幼院的孩子們……\n真的很謝謝你。","0"
"3","102511","","","507013","507","","0.2","1","nop_talk_joy3_dere",""
"93","3","","","507014","507","","","","1",""
"3","102511","","","507015","507","","0.2","1","nop_talk_joy1",""
"91","507012","","","507016","507","","","","",""
"3","102511","","","507017","507","","0.2","1","nop_idle_normal",""
"21","vo_drama_10082007","","0","507018","507","","","0","vo_drama_10082007_003",""
"11","102311","0.5","1","507019","507","0","0","6","有好多人喔。\n咦？大家都是哥哥的朋友嗎？","0"
"3","102311","","","507020","507","","0.2","1","nop_talk_joy1_normal",""
"93","1.9","","","507021","507","","","","1",""
"3","102311","","","507022","507","","0.2","1","nop_talk_wish_surprise",""
"91","507019","","","507023","507","","","","",""
"21","vo_drama_10082007","","0","507024","507","","","0","vo_drama_10082007_004",""
"11","102111","0.5","1","507025","507","0","0","8","總覺得這跟公會競速賽那時候好像。\n啊……！","0"
"3","102111","","","507026","507","","0.2","1","nop_talk_wish",""
"93","2.5","","","507027","507","","","","1",""
"3","102111","","","507028","507","","0.2","1","nop_07_kurumi_talk_memory",""
"91","507025","","","507029","507","","","","",""
"21","vo_drama_10082007","","0","507030","507","","","0","vo_drama_10082007_005",""
"11","102831","0.5","1","507031","507","0","0","6","呵呵，不必顧慮我們，\n妳們就去找【小小甜心】的\n孩子們玩吧？","0"
"3","102831","","","507032","507","","0.2","1","nop_talk_bitter",""
"93","4.3","","","507033","507","","","","1",""
"3","102111","","","507034","507","","0.2","1","nop_idle_joy_dere",""
"3","102311","","nop_talk_guts2_loop","507035","507","1","0.2","0","nop_talk_guts2","0"
"91","507031","","","507036","507","","","","",""
"3","102831","","","507037","507","","0.2","1","nop_idle_normal",""
"21","vo_drama_10082007","","0","507038","507","","","0","vo_drama_10082007_006",""
"11","102511","0.5","1","507039","507","0","0","6","我今年也會好好照顧\n咲戀大小姐的，\n所以不用擔心喔。","0"
"3","102511","","nop_talk_guts_loop","507040","507","1","0.2","0","nop_talk_guts","0"
"91","507039","","","507041","507","","","","",""
"21","vo_drama_10082007","","0","507042","507","","","0","vo_drama_10082007_007",""
"11","102311","0.5","1","507043","507","0","0","6","但聽到鈴莓這麼說，\n反而會讓人很擔心耶……","0"
"3","102311","","","507044","507","","0.2","1","nop_talk_jitome",""
"3","102111","","","507045","507","","0.2","1","nop_07_kurumi_idle_bitter",""
"91","507043","","","507046","507","","","","",""
"21","vo_drama_10082007","","0","507047","507","","","0","vo_drama_10082007_008",""
"11","102511","0.5","1","507048","507","0","0","7","咦～？怎、怎麼這樣～！","0"
"3","102511","","nop_07_suzume_tohoho_loop","507049","507","1","0","0","nop_07_suzume_tohoho_in","0"
"3","102831","","","507050","507","","0.2","1","nop_idle_bitter",""
"91","507048","","","507051","507","","","","",""
"21","vo_drama_10082007","","0","507052","507","","","0","vo_drama_10082007_009",""
"11","102831","0.5","1","507053","507","0","0","7","今年好像也會是很熱鬧的一年。\n也歡迎你隨時來玩喔。\n大家一定會很高興的。","0"
"3","102831","","","507054","507","","0.2","1","nop_talk_normal",""
"93","2.3","","","507055","507","","","","1",""
"3","102831","","","507056","507","","0.2","1","nop_talk_joy1",""
"91","507053","","","507057","507","","","","",""
"93","0.5","","","507058","507","","","","0",""
"1","1","nop_idle_normal_joy","-150","508001","508","-255","1.95","100","101011","0"
"1","1","nop_idle_arm_crossed","150","508002","508","-255","1.95","101","104331","1"
"1","1","nop_idle_joy_normal","-300","508003","508","-275","1.95","104","101711","0"
"1","1","nop_idle_normal","300","508004","508","-275","1.95","105","101431","1"
"93","0.5","","","508005","508","","","","0",""
"11","101011","0.5","1","508006","508","0","0","6","王子先生。\n祝您新年快樂～\n今年也請多多指教。","0"
"3","101011","","","508007","508","","0.2","0","nop_talk_joy1",""
"93","1.3","","","508008","508","","","","1",""
"3","101011","","nop_talk_joy1","508009","508","1","0.2","0","nop_bow2","0.2"
"91","508006","","","508010","508","","","","",""
"3","101011","","","508011","508","","0.2","1","nop_idle_normal",""
"11","104331","0.5","1","508012","508","0","0","6","謝謝你找我過來。\n優衣也很高興哦。","0"
"3","104331","","","508013","508","","0.2","1","nop_talk_joy1",""
"91","508012","","","508014","508","","","","",""
"3","104331","","","508015","508","","0.2","1","nop_idle_joy_normal",""
"11","101711","0.5","1","508016","508","0","0","7","有好多好多料理哦，\n光是看著就很開心～！","0"
"3","101711","","","508017","508","","0.2","1","nop_talk_joy2",""
"91","508016","","","508018","508","","","","",""
"3","101711","","","508019","508","","0.2","1","nop_idle_joy1",""
"11","101431","0.5","1","508020","508","0","0","7","據情報所示，\n這個會場裡似乎也有助手先生\n親手做的新年料理呢。","0"
"3","101431","","","508021","508","","0.2","1","nop_talk_thinking",""
"93","1.5","","","508022","508","","","","1",""
"3","101431","","","508023","508","","0.2","1","nop_talk_normal",""
"91","508020","","","508024","508","","","","",""
"3","101431","","","508025","508","","0.2","1","nop_idle_normal",""
"11","101711","0.5","1","508026","508","0","0","7","【美食殿堂】的新年料理？\n一定很美味～！","0"
"3","101711","","","508027","508","","0.2","1","nop_talk_normal",""
"93","1.75","","","508028","508","","","","1",""
"3","101711","","","508029","508","","0.2","1","nop_talk_joy1",""
"91","508026","","","508030","508","","","","",""
"3","101711","","","508031","508","","0.2","1","nop_idle_joy_normal",""
"11","104331","0.5","1","508032","508","0","0","7","不過，光憑這點線索，\n要在這麼大的會場找，有點困難吧？","0"
"3","104331","","nop_talk_arm_crossed_loop2","508033","508","1","0.2","0","nop_talk_arm_crossed2","0.2"
"91","508032","","","508034","508","","","","",""
"3","104331","","","508035","508","","0.2","1","nop_idle_arm_crossed2",""
"11","101431","0.5","1","508036","508","0","0","6","呵呵呵，沒問題的。\n包在我身上！\n根據我的推理……","0"
"3","101431","","nop_talk_doya_loop","508037","508","1","0.2","0","nop_talk_doya","0.2"
"93","2.9","","","508038","508","","","","1",""
"3","101431","","","508039","508","","0.2","1","nop_talk_thinking",""
"12","101011","0","1","508040","508","0","0","1","10","0"
"3","101011","","","508041","508","","0.2","1","nop_look_idle_normal",""
"91","508036","","","508042","508","","","","",""
"3","101431","","","508043","508","","0.2","1","nop_idle_thinking",""
"91","508040","","","508044","508","","","","",""
"11","101011","0.5","1","508045","508","0","0","6","王子先～生。\n王子先生做的新年料理\n是哪道呀？\n能不能告訴人家呢～？","0"
"3","101011","","nop_talk_joy1","508046","508","1","0.2","0","nop_look_smile","0.2"
"93","4","","","508047","508","","","","1",""
"12","101431","0","1","508048","508","0","0","1","4","0"
"3","101431","","","508049","508","","0.2","1","nop_idle_surprise2",""
"91","508045","","","508050","508","","","","",""
"3","101011","","","508051","508","","0.2","1","nop_idle_joy1",""
"91","508048","","","508052","508","","","","",""
"11","101431","0","1","508053","508","0","0","7","咦咦──真步好狡猾哦～！","0"
"3","101431","","","508054","508","","0.2","1","nop_talk_joy1_sad",""
"93","1","","","508055","508","","","","1",""
"3","101431","","","508056","508","","0.2","1","nop_talk_sad2",""
"91","508053","","","508057","508","","","","",""
"12","101431","0","1","508058","508","0","0","1","17","0"
"3","101431","","","508059","508","","0.2","1","nop_idle_sad2",""
"12","104331","0","1","508060","508","0","0","1","10","0"
"3","104331","","","508061","508","","0.2","1","nop_talk_joy3",""
"12","101711","0","1","508062","508","0","0","1","10","0"
"3","101711","","","508063","508","","0.2","1","nop_talk_joy2",""
"12","101011","0","1","508064","508","0","0","1","10","0"
"3","101011","","","508065","508","","0.2","1","nop_talk_joy3",""
"93","0.75","","","508066","508","","","","1",""
"93","0.5","","","508067","508","","","","0",""
"1","1","nop_idle_joy1","-150","509001","509","-255","1.95","100","103311","0"
"1","1","nop_idle_joy_normal","-300","509002","509","-275","1.95","104","105211","0"
"1","1","nop_idle_sad2","150","509003","509","-255","1.95","101","102611","1"
"1","1","nop_idle_normal","300","509004","509","-275","1.95","105","103811","1"
"93","0.5","","","509005","509","","","","0",""
"11","103311","0.5","1","509006","509","0","0","6","新年快樂！\n大家過得好嗎？\n就算過了年，牧場也沒有變哦──","0"
"3","103311","","","509007","509","","0.2","1","nop_talk_joy2",""
"93","3.5","","","509008","509","","","","1",""
"3","103311","","","509009","509","","0.2","1","nop_talk_normal",""
"91","509006","","","509010","509","","","","",""
"3","103311","","","509011","509","","0.2","1","nop_idle_normal",""
"11","102611","0.5","1","509012","509","0","0","7","真是的──我本來打算\n要睡掉年假的──\n算了，既然有人找，就來一下吧。","0"
"3","102611","","","509013","509","","0.2","1","nop_talk_jitome",""
"93","3.5","","","509014","509","","","","1",""
"3","102611","","","509015","509","","0.2","1","nop_talk_bitter",""
"91","509012","","","509016","509","","","","",""
"3","102611","","","509017","509","","0.2","1","nop_idle_bitter",""
"11","105211","0.5","1","509018","509","0","0","6","雖然公會競速賽也很好玩，\n但像這樣悠哉悠哉地享用年菜\n的新年也不錯呢～♪","0"
"3","105211","","","509019","509","","0.2","1","nop_talk_normal",""
"93","2","","","509020","509","","","","1",""
"3","105211","","","509021","509","","0.2","1","nop_talk_joy2",""
"91","509018","","","509022","509","","","","",""
"3","105211","","","509023","509","","0.2","1","nop_idle_joy_dere2",""
"11","103811","0.5","1","509024","509","0","0","5","見到姊姊了，\n也向霞她們打過招呼了。\n是個非常棒的新年。","0"
"3","103811","","","509025","509","","0.2","1","nop_talk_normal",""
"93","4","","","509026","509","","","","1",""
"3","103811","","","509027","509","","0.2","1","nop_talk_joy1",""
"91","509024","","","509028","509","","","","",""
"3","103811","","","509029","509","","0.2","1","nop_idle_joy1",""
"11","105211","0.5","1","509030","509","0","0","5","對呀對呀，聽說這裡的新年料理\n使用了牧場的特產當作食材哦！\n這也很棒呢。","0"
"3","105211","","","509031","509","","0.2","1","nop_talk_normal",""
"93","5.75","","","509032","509","","","","1",""
"3","105211","","","509033","509","","0.2","1","nop_talk_memory",""
"91","509030","","","509034","509","","","","",""
"3","105211","","","509035","509","","0.2","1","nop_idle_memory2",""
"11","103311","0.5","1","509036","509","0","0","6","是啊──\n今年為了能讓更多的人享用牧場的特產，\n大家一起加油吧！","0"
"3","103311","","","509037","509","","0.2","1","nop_talk_joy1",""
"93","4.75","","","509038","509","","","","1",""
"3","103311","","nop_idle_guts2","509039","509","1","0.2","0","nop_talk_guts2","0.2"
"91","509036","","","509040","509","","","","",""
"11","102611","0.5","1","509041","509","0","0","7","我很忙耶，饒了我吧～\n今年就適當努力一下吧。\n適當就好～","0"
"3","102611","","","509042","509","","0.2","1","nop_talk_sad2",""
"93","4","","","509043","509","","","","1",""
"3","102611","","","509044","509","","0.2","1","nop_talk_bitter",""
"91","509041","","","509045","509","","","","",""
"3","102611","","","509046","509","","0.2","1","nop_idle_bitter",""
"3","103311","","","509047","509","","0.2","1","nop_talk_joy1",""
"12","103311","0","1","509048","509","0","0","1.5","10","0"
"3","105211","","","509049","509","","0.2","1","nop_talk_joy3",""
"12","105211","0","1","509050","509","0","0","1.5","10","0"
"91","0","","","509051","509","","","","",""
"11","103811","0.5","1","509052","509","0","0","8","那個……今年我也會\n和大家一起要好地努力的，\n請大家多多照顧了哦。","0"
"3","103811","","","509053","509","","0.2","1","nop_talk_bitter",""
"93","3","","","509054","509","","","","1",""
"3","103811","","","509055","509","","0.2","1","nop_talk_joy1_wink",""
"91","509052","","","509056","509","","","","",""
"3","103811","","","509057","509","","0.2","1","nop_idle_joy1_wink",""
"93","0.5","","","509058","509","","","","0",""
"1","1","nop_idle_normal","-150","510001","510","-255","1.95","100","103231","0"
"1","1","nop_10_yukari_06","1000","510002","510","-275","1.95","104","103411","1"
"5","1","nop_10_yukari_06","1000","510003","510","-275","1.95","105","11","1"
"1","1","nop_idle_doya","150","510004","510","-255","1.95","101","104811","1"
"1","1","nop_idle_joy1","-300","510005","510","-275","1.95","106","104611","0"
"93","0.5","","","510006","510","","","","0",""
"11","103231","0.5","1","510007","510","0","0","4","新年快樂。\n今年也請多多關照\n我們【墨丘利財團】！","0"
"3","103231","","nop_talk_joy2","510008","510","1","0.2","0","nop_bow","0.2"
"93","5","","","510009","510","","","","1",""
"3","103231","","nop_idle_normal","510010","510","1","0.2","0","nop_wink","0.2"
"91","510007","","","510011","510","","","","",""
"3","103231","","","510012","510","","0.2","1","nop_idle_normal",""
"3","103411","","nop_10_yukari_06","510013","510","1","0.5","1","nop_10_yukari_05","0.1"
"3","11","","nop_10_yukari_06","510014","510","1","0.5","1","nop_10_yukari_05","0.1"
"2","103411","","2.8","510015","510","7","","-245","750",""
"2","11","","2.8","510016","510","7","","-245","750",""
"11","104811","0.5","1","510017","510","0","0","7","這麼多年菜……\n需要有很好的效率，才能嚐到每道料理呢。\n珠希，準備好了嗎？","0"
"3","104811","","","510018","510","","0.2","1","nop_talk_thinking",""
"93","4","","","510019","510","","","","1",""
"3","104811","","","510020","510","","0.2","1","nop_talk_normal",""
"93","1","","","510021","510","","","","1",""
"3","104811","","nop_idle_guts","510022","510","1","0.2","0","nop_talk_guts","0.2"
"91","510017","","","510023","510","","","","",""
"3","104811","","","510024","510","","0.2","1","nop_idle_guts",""
"91","510015","","","510025","510","","","","",""
"3","103411","","nop_10_yukari_06","510026","510","1","0.5","1","nop_10_yukari_05","0.1"
"3","11","","nop_10_yukari_06","510027","510","1","0.5","1","nop_10_yukari_05","0.1"
"2","103411","","2.8","510028","510","7","","-255","550",""
"2","11","","2.8","510029","510","7","","-255","550",""
"11","104611","0.5","1","510030","510","0","0","7","喵？\n冷靜點，美冬！\n要是那麼做的話，\n馬上就會新年發福的喵！","0"
"3","104611","","","510031","510","","0.2","1","nop_idle_surprise2",""
"93","1","","","510032","510","","","","1",""
"3","104611","","","510033","510","","0.2","1","nop_talk_worry",""
"93","2","","","510034","510","","","","1",""
"3","104611","","","510035","510","","0.2","1","nop_talk_joy1_sad",""
"91","510030","","","510036","510","","","","",""
"3","104611","","","510037","510","","0.2","1","nop_idle_worry",""
"91","510028","","","510038","510","","","","",""
"3","103411","","nop_10_yukari_06","510039","510","1","0.5","1","nop_10_yukari_05","0.1"
"3","11","","nop_10_yukari_06","510040","510","1","0.5","1","nop_10_yukari_05","0.1"
"2","103411","","2.8","510041","510","7","","-275","350",""
"2","11","","2.8","510042","510","7","","-275","350",""
"11","104811","0.5","1","510043","510","0","0","7","沒問題的。\n只要考量到營養均衡的話……\n話說，哎呀？優花梨？","0"
"3","104811","","nop_talk_doya_loop","510044","510","1","0.2","0","nop_talk_doya","0.2"
