79dd580c454c70c1b487c847ba8e8393d171427f8012f6e3db0a2eb139e1d11e,6ffcf7c19d49bc63d0bcf4b8494fcb2c33a7999de143e108c303f118e1ac58ac,52f408d6abde4f72e11d91a0a42d3dcd50e08502fc902e69d89a0e1d6867d1f0,a805ed8d798996dcff05dbd781a31983c03af3024a391450c05fbbfc3801ea58,08e7d6be14ce0c1712a624a46c1eb9b8ffcc0d8a5eae239a83e754a84c529fe9,c5ab3c06fe961b09b3a370e687a6fdcc46e2f5ae213c573858f75e15615a06f0
"對霰彈槍附加<0>攻擊力+85%","85","2","5","3","30502085"
"對霰彈槍附加<0>攻擊力+86%","86","2","5","3","30502086"
"對霰彈槍附加<0>攻擊力+87%","87","2","5","3","30502087"
"對霰彈槍附加<0>攻擊力+88%","88","2","5","3","30502088"
"對霰彈槍附加<0>攻擊力+89%","89","2","5","3","30502089"
"對霰彈槍附加<0>攻擊力+90%","90","2","5","3","30502090"
"對霰彈槍附加<0>攻擊力+91%","91","2","5","3","30502091"
"對霰彈槍附加<0>攻擊力+92%","92","2","5","3","30502092"
"對霰彈槍附加<0>攻擊力+93%","93","2","5","3","30502093"
"對霰彈槍附加<0>攻擊力+94%","94","2","5","3","30502094"
"對霰彈槍附加<0>攻擊力+95%","95","2","5","3","30502095"
"對霰彈槍附加<0>攻擊力+96%","96","2","5","3","30502096"
"對霰彈槍附加<0>攻擊力+97%","97","2","5","3","30502097"
"對霰彈槍附加<0>攻擊力+98%","98","2","5","3","30502098"
"對霰彈槍附加<0>攻擊力+99%","99","2","5","3","30502099"
"對霰彈槍附加<0>攻擊力+100%","100","2","5","3","30502100"
"對升降機附加<1>HP+10%","10","1","1","4","40101010"
"對升降機附加<1>HP+11%","11","1","1","4","40101011"
"對升降機附加<1>HP+12%","12","1","1","4","40101012"
"對升降機附加<1>HP+13%","13","1","1","4","40101013"
"對升降機附加<1>HP+14%","14","1","1","4","40101014"
"對升降機附加<1>HP+15%","15","1","1","4","40101015"
"對升降機附加<1>HP+16%","16","1","1","4","40101016"
"對升降機附加<1>HP+17%","17","1","1","4","40101017"
"對升降機附加<1>HP+18%","18","1","1","4","40101018"
"對升降機附加<1>HP+19%","19","1","1","4","40101019"
"對升降機附加<1>HP+20%","20","1","1","4","40101020"
"對升降機附加<1>HP+21%","21","1","1","4","40101021"
"對升降機附加<1>HP+22%","22","1","1","4","40101022"
"對升降機附加<1>HP+23%","23","1","1","4","40101023"
"對升降機附加<1>HP+24%","24","1","1","4","40101024"
"對升降機附加<1>HP+25%","25","1","1","4","40101025"
"對升降機附加<1>HP+26%","26","1","1","4","40101026"
"對升降機附加<1>HP+27%","27","1","1","4","40101027"
"對升降機附加<1>HP+28%","28","1","1","4","40101028"
"對升降機附加<1>HP+29%","29","1","1","4","40101029"
"對升降機附加<1>HP+30%","30","1","1","4","40101030"
"對升降機附加<1>HP+31%","31","1","1","4","40101031"
"對升降機附加<1>HP+32%","32","1","1","4","40101032"
"對升降機附加<1>HP+33%","33","1","1","4","40101033"
"對升降機附加<1>HP+34%","34","1","1","4","40101034"
"對升降機附加<1>HP+35%","35","1","1","4","40101035"
"對升降機附加<1>HP+36%","36","1","1","4","40101036"
"對升降機附加<1>HP+37%","37","1","1","4","40101037"
"對升降機附加<1>HP+38%","38","1","1","4","40101038"
"對升降機附加<1>HP+39%","39","1","1","4","40101039"
"對升降機附加<1>HP+40%","40","1","1","4","40101040"
"對升降機附加<1>HP+41%","41","1","1","4","40101041"
"對升降機附加<1>HP+42%","42","1","1","4","40101042"
"對升降機附加<1>HP+43%","43","1","1","4","40101043"
"對升降機附加<1>HP+44%","44","1","1","4","40101044"
"對升降機附加<1>HP+45%","45","1","1","4","40101045"
"對升降機附加<1>HP+46%","46","1","1","4","40101046"
"對升降機附加<1>HP+47%","47","1","1","4","40101047"
"對升降機附加<1>HP+48%","48","1","1","4","40101048"
"對升降機附加<1>HP+49%","49","1","1","4","40101049"
"對升降機附加<1>HP+50%","50","1","1","4","40101050"
"對升降機附加<1>HP+51%","51","1","1","4","40101051"
"對升降機附加<1>HP+52%","52","1","1","4","40101052"
"對升降機附加<1>HP+53%","53","1","1","4","40101053"
"對升降機附加<1>HP+54%","54","1","1","4","40101054"
"對升降機附加<1>HP+55%","55","1","1","4","40101055"
"對升降機附加<1>HP+56%","56","1","1","4","40101056"
"對升降機附加<1>HP+57%","57","1","1","4","40101057"
"對升降機附加<1>HP+58%","58","1","1","4","40101058"
"對升降機附加<1>HP+59%","59","1","1","4","40101059"
"對升降機附加<1>HP+60%","60","1","1","4","40101060"
"對升降機附加<1>HP+61%","61","1","1","4","40101061"
"對升降機附加<1>HP+62%","62","1","1","4","40101062"
"對升降機附加<1>HP+63%","63","1","1","4","40101063"
"對升降機附加<1>HP+64%","64","1","1","4","40101064"
"對升降機附加<1>HP+65%","65","1","1","4","40101065"
"對升降機附加<1>HP+66%","66","1","1","4","40101066"
"對升降機附加<1>HP+67%","67","1","1","4","40101067"
"對升降機附加<1>HP+68%","68","1","1","4","40101068"
"對升降機附加<1>HP+69%","69","1","1","4","40101069"
"對升降機附加<1>HP+70%","70","1","1","4","40101070"
"對升降機附加<1>HP+71%","71","1","1","4","40101071"
"對升降機附加<1>HP+72%","72","1","1","4","40101072"
"對升降機附加<1>HP+73%","73","1","1","4","40101073"
"對升降機附加<1>HP+74%","74","1","1","4","40101074"
"對升降機附加<1>HP+75%","75","1","1","4","40101075"
"對升降機附加<1>HP+76%","76","1","1","4","40101076"
"對升降機附加<1>HP+77%","77","1","1","4","40101077"
"對升降機附加<1>HP+78%","78","1","1","4","40101078"
"對升降機附加<1>HP+79%","79","1","1","4","40101079"
"對升降機附加<1>HP+80%","80","1","1","4","40101080"
"對升降機附加<1>HP+81%","81","1","1","4","40101081"
"對升降機附加<1>HP+82%","82","1","1","4","40101082"
"對升降機附加<1>HP+83%","83","1","1","4","40101083"
"對升降機附加<1>HP+84%","84","1","1","4","40101084"
"對升降機附加<1>HP+85%","85","1","1","4","40101085"
"對升降機附加<1>HP+86%","86","1","1","4","40101086"
"對升降機附加<1>HP+87%","87","1","1","4","40101087"
"對升降機附加<1>HP+88%","88","1","1","4","40101088"
"對升降機附加<1>HP+89%","89","1","1","4","40101089"
"對升降機附加<1>HP+90%","90","1","1","4","40101090"
"對升降機附加<1>HP+91%","91","1","1","4","40101091"
"對升降機附加<1>HP+92%","92","1","1","4","40101092"
"對升降機附加<1>HP+93%","93","1","1","4","40101093"
"對升降機附加<1>HP+94%","94","1","1","4","40101094"
"對升降機附加<1>HP+95%","95","1","1","4","40101095"
"對升降機附加<1>HP+96%","96","1","1","4","40101096"
"對升降機附加<1>HP+97%","97","1","1","4","40101097"
"對升降機附加<1>HP+98%","98","1","1","4","40101098"
"對升降機附加<1>HP+99%","99","1","1","4","40101099"
"對升降機附加<1>HP+100%","100","1","1","4","40101100"
"對鉤子附加<1>HP+10%","10","1","2","4","40201010"
"對鉤子附加<1>HP+11%","11","1","2","4","40201011"
"對鉤子附加<1>HP+12%","12","1","2","4","40201012"
"對鉤子附加<1>HP+13%","13","1","2","4","40201013"
"對鉤子附加<1>HP+14%","14","1","2","4","40201014"
"對鉤子附加<1>HP+15%","15","1","2","4","40201015"
"對鉤子附加<1>HP+16%","16","1","2","4","40201016"
"對鉤子附加<1>HP+17%","17","1","2","4","40201017"
"對鉤子附加<1>HP+18%","18","1","2","4","40201018"
"對鉤子附加<1>HP+19%","19","1","2","4","40201019"
"對鉤子附加<1>HP+20%","20","1","2","4","40201020"
"對鉤子附加<1>HP+21%","21","1","2","4","40201021"
"對鉤子附加<1>HP+22%","22","1","2","4","40201022"
"對鉤子附加<1>HP+23%","23","1","2","4","40201023"
"對鉤子附加<1>HP+24%","24","1","2","4","40201024"
"對鉤子附加<1>HP+25%","25","1","2","4","40201025"
"對鉤子附加<1>HP+26%","26","1","2","4","40201026"
"對鉤子附加<1>HP+27%","27","1","2","4","40201027"
"對鉤子附加<1>HP+28%","28","1","2","4","40201028"
"對鉤子附加<1>HP+29%","29","1","2","4","40201029"
"對鉤子附加<1>HP+30%","30","1","2","4","40201030"
"對鉤子附加<1>HP+31%","31","1","2","4","40201031"
"對鉤子附加<1>HP+32%","32","1","2","4","40201032"
"對鉤子附加<1>HP+33%","33","1","2","4","40201033"
"對鉤子附加<1>HP+34%","34","1","2","4","40201034"
"對鉤子附加<1>HP+35%","35","1","2","4","40201035"
"對鉤子附加<1>HP+36%","36","1","2","4","40201036"
"對鉤子附加<1>HP+37%","37","1","2","4","40201037"
"對鉤子附加<1>HP+38%","38","1","2","4","40201038"
"對鉤子附加<1>HP+39%","39","1","2","4","40201039"
"對鉤子附加<1>HP+40%","40","1","2","4","40201040"
"對鉤子附加<1>HP+41%","41","1","2","4","40201041"
"對鉤子附加<1>HP+42%","42","1","2","4","40201042"
"對鉤子附加<1>HP+43%","43","1","2","4","40201043"
"對鉤子附加<1>HP+44%","44","1","2","4","40201044"
"對鉤子附加<1>HP+45%","45","1","2","4","40201045"
"對鉤子附加<1>HP+46%","46","1","2","4","40201046"
"對鉤子附加<1>HP+47%","47","1","2","4","40201047"
"對鉤子附加<1>HP+48%","48","1","2","4","40201048"
"對鉤子附加<1>HP+49%","49","1","2","4","40201049"
"對鉤子附加<1>HP+50%","50","1","2","4","40201050"
"對鉤子附加<1>HP+51%","51","1","2","4","40201051"
"對鉤子附加<1>HP+52%","52","1","2","4","40201052"
"對鉤子附加<1>HP+53%","53","1","2","4","40201053"
"對鉤子附加<1>HP+54%","54","1","2","4","40201054"
"對鉤子附加<1>HP+55%","55","1","2","4","40201055"
"對鉤子附加<1>HP+56%","56","1","2","4","40201056"
"對鉤子附加<1>HP+57%","57","1","2","4","40201057"
"對鉤子附加<1>HP+58%","58","1","2","4","40201058"
"對鉤子附加<1>HP+59%","59","1","2","4","40201059"
"對鉤子附加<1>HP+60%","60","1","2","4","40201060"
"對鉤子附加<1>HP+61%","61","1","2","4","40201061"
"對鉤子附加<1>HP+62%","62","1","2","4","40201062"
"對鉤子附加<1>HP+63%","63","1","2","4","40201063"
"對鉤子附加<1>HP+64%","64","1","2","4","40201064"
"對鉤子附加<1>HP+65%","65","1","2","4","40201065"
"對鉤子附加<1>HP+66%","66","1","2","4","40201066"
"對鉤子附加<1>HP+67%","67","1","2","4","40201067"
"對鉤子附加<1>HP+68%","68","1","2","4","40201068"
"對鉤子附加<1>HP+69%","69","1","2","4","40201069"
"對鉤子附加<1>HP+70%","70","1","2","4","40201070"
"對鉤子附加<1>HP+71%","71","1","2","4","40201071"
"對鉤子附加<1>HP+72%","72","1","2","4","40201072"
"對鉤子附加<1>HP+73%","73","1","2","4","40201073"
"對鉤子附加<1>HP+74%","74","1","2","4","40201074"
"對鉤子附加<1>HP+75%","75","1","2","4","40201075"
"對鉤子附加<1>HP+76%","76","1","2","4","40201076"
"對鉤子附加<1>HP+77%","77","1","2","4","40201077"
"對鉤子附加<1>HP+78%","78","1","2","4","40201078"
"對鉤子附加<1>HP+79%","79","1","2","4","40201079"
"對鉤子附加<1>HP+80%","80","1","2","4","40201080"
"對鉤子附加<1>HP+81%","81","1","2","4","40201081"
"對鉤子附加<1>HP+82%","82","1","2","4","40201082"
"對鉤子附加<1>HP+83%","83","1","2","4","40201083"
"對鉤子附加<1>HP+84%","84","1","2","4","40201084"
"對鉤子附加<1>HP+85%","85","1","2","4","40201085"
"對鉤子附加<1>HP+86%","86","1","2","4","40201086"
"對鉤子附加<1>HP+87%","87","1","2","4","40201087"
"對鉤子附加<1>HP+88%","88","1","2","4","40201088"
"對鉤子附加<1>HP+89%","89","1","2","4","40201089"
"對鉤子附加<1>HP+90%","90","1","2","4","40201090"
"對鉤子附加<1>HP+91%","91","1","2","4","40201091"
"對鉤子附加<1>HP+92%","92","1","2","4","40201092"
"對鉤子附加<1>HP+93%","93","1","2","4","40201093"
"對鉤子附加<1>HP+94%","94","1","2","4","40201094"
"對鉤子附加<1>HP+95%","95","1","2","4","40201095"
"對鉤子附加<1>HP+96%","96","1","2","4","40201096"
"對鉤子附加<1>HP+97%","97","1","2","4","40201097"
"對鉤子附加<1>HP+98%","98","1","2","4","40201098"
"對鉤子附加<1>HP+99%","99","1","2","4","40201099"
"對鉤子附加<1>HP+100%","100","1","2","4","40201100"
"對推進器附加<1>HP+10%","10","1","3","4","40301010"
"對推進器附加<1>HP+11%","11","1","3","4","40301011"
"對推進器附加<1>HP+12%","12","1","3","4","40301012"
"對推進器附加<1>HP+13%","13","1","3","4","40301013"
"對推進器附加<1>HP+14%","14","1","3","4","40301014"
"對推進器附加<1>HP+15%","15","1","3","4","40301015"
"對推進器附加<1>HP+16%","16","1","3","4","40301016"
"對推進器附加<1>HP+17%","17","1","3","4","40301017"
"對推進器附加<1>HP+18%","18","1","3","4","40301018"
"對推進器附加<1>HP+19%","19","1","3","4","40301019"
"對推進器附加<1>HP+20%","20","1","3","4","40301020"
"對推進器附加<1>HP+21%","21","1","3","4","40301021"
"對推進器附加<1>HP+22%","22","1","3","4","40301022"
"對推進器附加<1>HP+23%","23","1","3","4","40301023"
"對推進器附加<1>HP+24%","24","1","3","4","40301024"
"對推進器附加<1>HP+25%","25","1","3","4","40301025"
"對推進器附加<1>HP+26%","26","1","3","4","40301026"
"對推進器附加<1>HP+27%","27","1","3","4","40301027"
"對推進器附加<1>HP+28%","28","1","3","4","40301028"
"對推進器附加<1>HP+29%","29","1","3","4","40301029"
"對推進器附加<1>HP+30%","30","1","3","4","40301030"
"對推進器附加<1>HP+31%","31","1","3","4","40301031"
"對推進器附加<1>HP+32%","32","1","3","4","40301032"
"對推進器附加<1>HP+33%","33","1","3","4","40301033"
"對推進器附加<1>HP+34%","34","1","3","4","40301034"
"對推進器附加<1>HP+35%","35","1","3","4","40301035"
"對推進器附加<1>HP+36%","36","1","3","4","40301036"
"對推進器附加<1>HP+37%","37","1","3","4","40301037"
"對推進器附加<1>HP+38%","38","1","3","4","40301038"
"對推進器附加<1>HP+39%","39","1","3","4","40301039"
"對推進器附加<1>HP+40%","40","1","3","4","40301040"
"對推進器附加<1>HP+41%","41","1","3","4","40301041"
"對推進器附加<1>HP+42%","42","1","3","4","40301042"
"對推進器附加<1>HP+43%","43","1","3","4","40301043"
"對推進器附加<1>HP+44%","44","1","3","4","40301044"
"對推進器附加<1>HP+45%","45","1","3","4","40301045"
"對推進器附加<1>HP+46%","46","1","3","4","40301046"
"對推進器附加<1>HP+47%","47","1","3","4","40301047"
"對推進器附加<1>HP+48%","48","1","3","4","40301048"
"對推進器附加<1>HP+49%","49","1","3","4","40301049"
"對推進器附加<1>HP+50%","50","1","3","4","40301050"
"對推進器附加<1>HP+51%","51","1","3","4","40301051"
"對推進器附加<1>HP+52%","52","1","3","4","40301052"
"對推進器附加<1>HP+53%","53","1","3","4","40301053"
"對推進器附加<1>HP+54%","54","1","3","4","40301054"
"對推進器附加<1>HP+55%","55","1","3","4","40301055"
"對推進器附加<1>HP+56%","56","1","3","4","40301056"
"對推進器附加<1>HP+57%","57","1","3","4","40301057"
"對推進器附加<1>HP+58%","58","1","3","4","40301058"
"對推進器附加<1>HP+59%","59","1","3","4","40301059"
"對推進器附加<1>HP+60%","60","1","3","4","40301060"
"對推進器附加<1>HP+61%","61","1","3","4","40301061"
"對推進器附加<1>HP+62%","62","1","3","4","40301062"
"對推進器附加<1>HP+63%","63","1","3","4","40301063"
"對推進器附加<1>HP+64%","64","1","3","4","40301064"
"對推進器附加<1>HP+65%","65","1","3","4","40301065"
"對推進器附加<1>HP+66%","66","1","3","4","40301066"
"對推進器附加<1>HP+67%","67","1","3","4","40301067"
"對推進器附加<1>HP+68%","68","1","3","4","40301068"
"對推進器附加<1>HP+69%","69","1","3","4","40301069"
"對推進器附加<1>HP+70%","70","1","3","4","40301070"
"對推進器附加<1>HP+71%","71","1","3","4","40301071"
"對推進器附加<1>HP+72%","72","1","3","4","40301072"
"對推進器附加<1>HP+73%","73","1","3","4","40301073"
"對推進器附加<1>HP+74%","74","1","3","4","40301074"
"對推進器附加<1>HP+75%","75","1","3","4","40301075"
"對推進器附加<1>HP+76%","76","1","3","4","40301076"
"對推進器附加<1>HP+77%","77","1","3","4","40301077"
"對推進器附加<1>HP+78%","78","1","3","4","40301078"
"對推進器附加<1>HP+79%","79","1","3","4","40301079"
"對推進器附加<1>HP+80%","80","1","3","4","40301080"
"對推進器附加<1>HP+81%","81","1","3","4","40301081"
"對推進器附加<1>HP+82%","82","1","3","4","40301082"
"對推進器附加<1>HP+83%","83","1","3","4","40301083"
"對推進器附加<1>HP+84%","84","1","3","4","40301084"
"對推進器附加<1>HP+85%","85","1","3","4","40301085"
"對推進器附加<1>HP+86%","86","1","3","4","40301086"
"對推進器附加<1>HP+87%","87","1","3","4","40301087"
"對推進器附加<1>HP+88%","88","1","3","4","40301088"
"對推進器附加<1>HP+89%","89","1","3","4","40301089"
"對推進器附加<1>HP+90%","90","1","3","4","40301090"
"對推進器附加<1>HP+91%","91","1","3","4","40301091"
"對推進器附加<1>HP+92%","92","1","3","4","40301092"
"對推進器附加<1>HP+93%","93","1","3","4","40301093"
"對推進器附加<1>HP+94%","94","1","3","4","40301094"
"對推進器附加<1>HP+95%","95","1","3","4","40301095"
"對推進器附加<1>HP+96%","96","1","3","4","40301096"
"對推進器附加<1>HP+97%","97","1","3","4","40301097"
"對推進器附加<1>HP+98%","98","1","3","4","40301098"
"對推進器附加<1>HP+99%","99","1","3","4","40301099"
"對推進器附加<1>HP+100%","100","1","3","4","40301100"
