6ca1b6c9cb55e3251bfbcd3dbbc6a733c4753a4f26678d4100205518d2138704,e36fce8e46cc5dd2694964fc08dfdeffc787047a476574be41c99b0710b13895,35a40e5b25c25709693e5d7ea8499c8e762d8692f4e383366bd6a05fff830955,09481062ec42f2f86b52ed77a2a809c8fa7e67defb90495f030f9aa47a3c8c08,14f2f23037e8023adfd986f926a0816ca48cb27f57f821725e1d15cd2cfcf9c6,0f89999672f78bd2b63f2f16e4581239d735de4ce164dfc44c7525209d2eab99,f5bcdf6e10b28c4d05ae3ccb46c81845f22381e0097e86e84358c14fe8e26efc,d5de15013996c6b03bd7ad7e79171cbbad61a429e5dde224b35130c46b8b2655,de4cfb1d75f7779408952bf463ee0f9e6a985931be255964cfcde4f1abbd0bbf,04cd0a39e81b154dcd0ff484058fe0ace6e29ab67418e5145fa10208c0b28074,7a3c8ca90d70e18772a6bdc0def01482c8f2bb050dd1000cd3b3ab2efd6cd96a,e853daed1dc54e7db7bd8b1fae2dd837b59ca4aa8c25136bf35fbfbabb50bd70,9e1894f2d44602889e25bb856970ee2d03dfa1c3ebd05801065334a8902cb197,eba68350989a560a193d1c34ac9f16418b62674f484bb2777b820bd5b14729d0,34a43c17feed90ca251edb6c4a7ba3a615e8bc743283415c7c7e18c51a18143c,7e8a0646400311be5aab9a6e72057fd0616ac1597c47240437b29b96a65781ed,4c1de733e31b9d6d391246d40f47bf877c27ec1b35eb9e41e06e363ec927b8ec,049c446072aebcc0c5dab08491c91380e7c42c8855d13c6c1559ea27cfb85ff0,1a70363b22cab712aa7eb967984619183fce1270ebb65f7b9091c25078bb954a,0efa07d489cbe582eca3f3a6ab7c2ae6460074e153a6ef3ad3218862b2851a01,78eaa192e2599c021b72d585d4b9d466dcd711693efb0eb4edc760d7dbbf66dc,f04a7e83ac90e0c9f0d7e98336eb1c073cf7bca5de260f031c7ca85701529a36,a6f3c522634595d39d14a4416d3c310130a8cb46704443b465acefe3cd6d40d5,74f019aa7916e1fbcf97d0e3733feee16a8c377a1457c7cb2df66d76cab75f3b,6b7d75e386364e56853ffb16e213aa01900faca6a43495f11b3590aa3c9b298b,4af5bca1ec1078c54f44c2fcf5d508d843efee4d5788b467ce015c57c4589fe3,481ea39bca235a6d785c09a47b0a7be340516097086e65c298004b77d64e48de,52ffcffae7c4b6ee11d377d91e170fd6e0421e794d7ea8aa367f2f7bc60bf86d,440c20e320064f60b977f1360ccc7380e1376bd9f36f2c28951c484f2aeb74b5,ff9709cb4d874d2319b1d3e2df14bdcf8d2476cc08e5b44f634b411c9f792720,570ab923476981a0973ab6011447668225a1b3fcc691a7c170758454f4cd0cf6,2e32151601604374c8e1ae8996c55df2c8abd22164771babcd8e19695469a8ec,6dff9da4dbd8a7ba82bd60ea0346cd75739298e10f69a25c7f7568e5c317a341,d8adc90beaec54b2f2b64d5b1eba1f27728443758f2a7f5e90150f77fcd0f417,d015ecc5711b2c03917f8a41f608d69768f07e4551580e704679fabe218abf12,a4e4d849bae0cfefda65f6debbff9e88681f8e547c62eb5f94f034a55a13e57b,851a6df154cf7f7c88fcd86be1790fd06912883552b45aa42900d188fcc828b4,222af78cb7f9e68fb96d6cd826d1e49d4cb83abd9fd49ae331f62c9020c6e85c,bf2baaa7c9be869b8744164a7539c6e5c28249fccbb8a0029274e17952334ce0,ec4ccf692207d12f32010cf0cedb72679bda0a3e0318c9ac6136b2b79d8c1489,6bde9fecc7bceba8c9a325ba1f7405e68248796135794c7d0deef26b74bdf7ec,6fe4e2a3a791169610ff241f786e3305f9ccd87181831362323ed0cd9ae5b527,562516b9b4a5385bbabf499e86e5124297daab2326569c1a277283e8e6260915,58a67eb16aabbf06f9462e66ce6aebc35f604e708640944ab70bac4c8fb6b19e
"0","0","0","0","1","924191102","250","爆裂敵人","0","100","300000009","217300","0","0","0","100","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","18000","0","0","1","924191201","0","狂暴格里芬","50000","50000","300000008","302005","0","30","0","1","0","0","0","150000000","0","1","0","0","50000","60","0","0","0","200","0","0","1000","800","0","0","0","0","24000","0","0","0","0","0"
"0","0","0","0","1","924191202","250","爆裂敵人","0","150","300000009","217300","0","0","0","150","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","36000","0","0","1","924191301","0","狂暴格里芬","50000","50000","300000008","302005","0","30","0","1","0","0","0","300000000","0","1","0","0","50000","60","0","0","0","465","0","0","3000","1200","0","0","0","0","48000","0","0","0","0","0"
"0","0","0","0","1","924191302","250","爆裂敵人","0","200","300000009","217300","0","0","0","200","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","36000","0","0","1","924191401","0","狂暴格里芬","50000","50000","300000008","302005","0","30","0","1","0","0","0","1000000000","0","1","0","0","50000","60","0","0","0","465","0","0","3000","1200","0","0","0","0","48000","0","0","0","0","0"
"0","0","0","0","1","924191402","250","爆裂敵人","0","200","300000009","217300","0","0","0","200","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"200","0","0","0","1","924192101","0","雷電","1500","1","300000008","304503","0","70","0","4000","0","0","0","80000000","0","1","0","0","4000","60","0","0","0","100","0","0","0","0","0","0","0","0","0","200","0","200","0","0"
"0","24000","0","0","1","924192102","0","雷電A","0","0","300000008","304503","0","0","0","0","0","0","0","1000000","0","1","0","0","0","60","0","0","0","100","0","0","8000","8000","0","0","0","0","1000","0","0","0","0","0"
"0","0","0","0","1","924192103","0","雷電B","0","0","300000008","304503","0","0","0","0","0","0","0","1600000","0","1","0","0","0","60","0","0","0","100","0","0","800","800","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924192104","0","雷電C","0","0","300000008","304503","0","0","0","0","0","0","0","700000","0","1","0","0","0","60","0","0","0","100","0","0","400","400","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924192105","250","爆裂敵人","0","100","300000009","217300","0","0","0","100","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"200","0","0","0","1","924192201","0","雷電","1500","1","300000008","304503","0","70","0","4000","0","0","0","150000000","0","1","0","0","4000","60","0","0","0","200","0","0","0","0","0","0","0","0","0","200","0","200","0","0"
"0","40000","0","0","1","924192202","0","雷電A","0","0","300000008","304503","0","0","0","0","0","0","0","1200000","0","1","0","0","0","60","0","0","0","200","0","0","8000","8000","0","0","0","0","1000","0","0","0","0","0"
"0","0","0","0","1","924192203","0","雷電B","0","0","300000008","304503","0","0","0","0","0","0","0","1800000","0","1","0","0","0","60","0","0","0","200","0","0","1200","1200","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924192204","0","雷電C","0","0","300000008","304503","0","0","0","0","0","0","0","900000","0","1","0","0","0","60","0","0","0","200","0","0","800","800","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924192205","250","爆裂敵人","0","300","300000009","217300","0","0","0","300","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"200","0","0","0","1","924192301","0","雷電","1500","1","300000008","304503","0","70","0","4000","0","0","0","300000000","0","1","0","0","4000","60","0","0","0","465","0","0","0","0","0","0","0","0","0","200","0","200","0","0"
"0","68000","0","0","1","924192302","0","雷電A","0","0","300000008","304503","0","0","0","0","0","0","0","2000000","0","1","0","0","0","60","0","0","0","465","0","0","8000","8000","0","0","0","0","1000","0","0","0","0","0"
"0","0","0","0","1","924192303","0","雷電B","0","0","300000008","304503","0","0","0","0","0","0","0","2400000","0","1","0","0","0","60","0","0","0","465","0","0","2000","2000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924192304","0","雷電C","0","0","300000008","304503","0","0","0","0","0","0","0","1600000","0","1","0","0","0","60","0","0","0","465","0","0","1200","1200","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924192305","250","爆裂敵人","0","500","300000009","217300","0","0","0","500","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"200","0","0","0","1","924192401","0","雷電","1500","1","300000008","304503","0","70","0","4000","0","0","0","1000000000","0","1","0","0","4000","60","0","0","0","465","0","0","0","0","0","0","0","0","0","200","0","200","0","0"
"0","68000","0","0","1","924192402","0","雷電A","0","0","300000008","304503","0","0","0","0","0","0","0","2000000","0","1","0","0","0","60","0","0","0","465","0","0","8000","8000","0","0","0","0","1000","0","0","0","0","0"
"0","0","0","0","1","924192403","0","雷電B","0","0","300000008","304503","0","0","0","0","0","0","0","2400000","0","1","0","0","0","60","0","0","0","465","0","0","2000","2000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924192404","0","雷電C","0","0","300000008","304503","0","0","0","0","0","0","0","1600000","0","1","0","0","0","60","0","0","0","465","0","0","1200","1200","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924192405","250","爆裂敵人","0","500","300000009","217300","0","0","0","500","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","16000","0","0","1","924193101","0","熾焰巨獸龍","600","0","300000008","303608","0","70","0","3200","0","0","0","80000000","0","1","0","0","2400","60","0","0","0","100","0","0","400","500","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924193102","250","爆裂敵人","0","100","300000009","217300","0","0","0","100","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","32000","0","0","1","924193201","0","熾焰巨獸龍","600","0","300000008","303608","0","70","0","3200","0","0","0","150000000","0","1","0","0","2400","60","0","0","0","200","0","0","800","1000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924193202","250","爆裂敵人","0","300","300000009","217300","0","0","0","300","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","64000","0","0","1","924193301","0","熾焰巨獸龍","600","0","300000008","303608","0","70","0","3200","0","0","0","300000000","0","1","0","0","2400","60","0","0","0","465","0","0","2000","3000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924193302","250","爆裂敵人","0","500","300000009","217300","0","0","0","500","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","64000","0","0","1","924193401","0","熾焰巨獸龍","600","0","300000008","303608","0","70","0","3200","0","0","0","1000000000","0","1","0","0","2400","60","0","0","0","465","0","0","2000","3000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924193402","250","爆裂敵人","0","500","300000009","217300","0","0","0","500","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"3490","2853","0","0","1","924200101","0","哥布林護衛","3490","3490","200000001","251200","0","0","0","3490","0","0","0","3164951","0","0","0","0","3490","44","0","0","0","349","0","0","1540","1711","0","0","0","0","0","3490","0","0","0","0"
"3490","0","0","0","1","924200102","0","小狸貓","3490","3490","200000001","250600","0","0","0","3490","0","0","0","3488099","0","0","0","0","3490","44","0","0","0","349","0","0","1026","684","0","0","0","0","1500","3490","0","0","0","0"
"349","10499","0","0","33","924200103","0","純的闇影","349","349","200000001","604701","0","40","0","349","0","69","0","2763947","0","6","26","0","349","44","0","0","1","349","5","0","3164","3076","0","0","0","0","0","349","0","0","535","0"
"349","0","0","0","33","924200104","0","空花（黑暗）的闇影","349","349","200000001","619101","0","25","0","349","0","86","0","2599730","0","5","12","0","349","44","0","0","1","349","20","0","2329","2941","0","0","0","136","12443","349","0","0","0","0"
"3490","0","0","0","1","924200105","0","寒冰雛鳥","3490","3490","200000001","255100","0","0","0","3490","0","0","0","2915737","0","0","0","0","3490","44","0","0","0","349","0","0","1284","856","0","0","0","0","8981","3490","0","0","0","0"
"3490","4827","0","0","1","924200201","0","寄居蟹騎士","3490","3490","200000001","254100","0","0","0","3490","0","0","0","5577264","0","0","0","0","3490","44","0","0","0","349","0","0","2520","3919","0","0","0","0","0","3490","0","0","0","0"
"349","28242","0","0","33","924200202","0","克蘿依的闇影","349","349","200000001","610801","0","28","0","349","0","30","0","4089517","0","5","48","0","349","64","0","0","1","349","0","0","828","1118","0","0","0","0","0","349","0","0","2753","0"
"3490","15443","0","0","1","924200203","0","火蜥蜴","3490","3490","200000001","252500","0","0","0","3490","0","0","0","5363668","0","0","0","0","3490","44","0","0","0","349","0","0","2520","1679","0","0","0","0","0","3490","0","0","0","0"
"349","27436","0","0","33","924200204","0","莫妮卡（魔法少女）的闇影","349","349","200000001","614201","0","33","0","349","0","870","0","4161382","0","5","14","0","349","44","0","0","1","349","1","0","1411","1471","0","0","0","0","0","349","0","0","1755","0"
"3490","8448","0","0","1","924200205","0","殺人蜂","3490","3490","200000001","255500","0","0","0","3490","0","0","0","5282874","0","0","0","0","3490","44","0","0","0","349","0","0","2101","1400","0","0","0","0","0","3490","0","0","0","0"
"3490","8230","0","0","1","924200301","0","生者劍士像","3490","3490","200000001","251000","0","0","0","3490","0","0","0","10870707","0","0","0","0","3490","44","0","0","0","349","0","0","3359","2333","0","0","0","0","0","3490","0","0","0","0"
"349","0","0","0","33","924200302","0","七七香（夏日）的闇影","349","349","200000001","613301","0","30","0","349","0","146","0","7991348","0","5","0","0","349","44","0","0","1","349","29","0","1057","716","0","0","0","1024","41928","349","0","0","0","0"
"349","0","0","0","33","924200303","0","優衣（新年）的闇影","349","349","200000001","608802","0","40","0","349","0","1580","0","8463504","0","6","3","0","349","44","0","0","1","349","19","0","2106","1771","0","0","0","530","36972","349","0","0","0","0"
"349","0","0","0","33","924200304","0","鏡華的闇影","349","349","200000001","603602","0","39","0","349","0","60","0","8074486","0","6","0","0","349","44","0","0","1","349","17","0","722","605","0","0","0","2524","45602","349","0","0","0","0"
"3490","0","0","0","1","924200305","0","幼年巨蜥","3490","3490","200000001","258200","0","0","0","3490","0","0","0","10673465","0","0","0","0","3490","44","0","0","0","349","0","0","560","373","0","0","0","0","35746","3490","0","0","0","0"
"0","10000","0","0","1","924201101","0","貪婪豺狼","50000","0","300000008","306104","0","90","0","50000","0","0","0","80000000","0","1","0","0","50000","60","0","0","0","100","0","0","400","400","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924201102","250","爆裂敵人","0","100","300000009","217300","0","0","0","100","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","21000","0","0","1","924201201","0","貪婪豺狼","50000","0","300000008","306104","0","90","0","50000","0","0","0","150000000","0","1","0","0","50000","60","0","0","0","200","0","0","800","800","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924201202","250","爆裂敵人","0","200","300000009","217300","0","0","0","200","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","45000","0","0","1","924201301","0","貪婪豺狼","50000","0","300000008","306104","0","90","0","50000","0","0","0","300000000","0","1","0","0","50000","60","0","0","0","470","0","0","1700","1700","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924201302","250","爆裂敵人","0","400","300000009","217300","0","0","0","400","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","45000","0","0","1","924201401","0","貪婪豺狼","50000","0","300000008","306104","0","90","0","50000","0","0","0","1000000000","0","1","0","0","50000","60","0","0","0","470","0","0","1700","1700","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924201402","250","爆裂敵人","0","400","300000009","217300","0","0","0","400","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"300","0","0","0","1","924202101","0","黑曜飛龍","5000","50000","300000008","312004","0","130","0","50000","0","0","0","80000000","0","1","0","0","50000","60","0","0","0","100","0","0","0","0","0","0","300","0","0","1","0","300","0","0"
"0","16000","0","0","1","924202102","0","黑曜飛龍A","0","0","300000008","312004","0","0","0","0","0","0","0","600000","0","1","0","0","0","60","0","0","0","100","0","0","5000","5000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924202103","0","黑曜飛龍B","0","0","300000008","312004","0","0","0","0","0","0","0","1800000","0","1","0","0","0","60","0","0","0","100","0","0","400","400","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924202104","0","黑曜飛龍C","0","0","300000008","312004","0","0","0","0","0","0","0","1200000","0","1","0","0","0","60","0","0","0","100","0","0","200","200","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924202105","250","爆裂敵人","0","100","300000009","217300","0","0","0","100","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"300","0","0","0","1","924202201","0","黑曜飛龍","5000","50000","300000008","312004","0","130","0","50000","0","0","0","150000000","0","1","0","0","50000","60","0","0","0","200","0","0","0","0","0","0","300","0","0","1","0","300","0","0"
"0","32000","0","0","1","924202202","0","黑曜飛龍A","0","0","300000008","312004","0","0","0","0","0","0","0","800000","0","1","0","0","0","60","0","0","0","200","0","0","5000","5000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924202203","0","黑曜飛龍B","0","0","300000008","312004","0","0","0","0","0","0","0","2400000","0","1","0","0","0","60","0","0","0","200","0","0","800","800","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924202204","0","黑曜飛龍C","0","0","300000008","312004","0","0","0","0","0","0","0","1800000","0","1","0","0","0","60","0","0","0","200","0","0","400","400","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924202205","250","爆裂敵人","0","200","300000009","217300","0","0","0","200","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"300","0","0","0","1","924202301","0","黑曜飛龍","5000","50000","300000008","312004","0","130","0","50000","0","0","0","300000000","0","1","0","0","50000","60","0","0","0","470","0","0","0","0","0","0","300","0","0","1","0","300","0","0"
"0","64000","0","0","1","924202302","0","黑曜飛龍A","0","0","300000008","312004","0","0","0","0","0","0","0","1800000","0","1","0","0","0","60","0","0","0","470","0","0","10000","10000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924202303","0","黑曜飛龍B","0","0","300000008","312004","0","0","0","0","0","0","0","4200000","0","1","0","0","0","60","0","0","0","470","0","0","2000","2000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924202304","0","黑曜飛龍C","0","0","300000008","312004","0","0","0","0","0","0","0","3000000","0","1","0","0","0","60","0","0","0","470","0","0","1000","1000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924202305","250","爆裂敵人","0","300","300000009","217300","0","0","0","400","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"300","0","0","0","1","924202401","0","黑曜飛龍","5000","50000","300000008","312004","0","130","0","50000","0","0","0","1000000000","0","1","0","0","50000","60","0","0","0","470","0","0","0","0","0","0","300","0","0","1","0","300","0","0"
"0","64000","0","0","1","924202402","0","黑曜飛龍A","0","0","300000008","312004","0","0","0","0","0","0","0","1800000","0","1","0","0","0","60","0","0","0","470","0","0","10000","10000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924202403","0","黑曜飛龍B","0","0","300000008","312004","0","0","0","0","0","0","0","4200000","0","1","0","0","0","60","0","0","0","470","0","0","2000","2000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924202404","0","黑曜飛龍C","0","0","300000008","312004","0","0","0","0","0","0","0","3000000","0","1","0","0","0","60","0","0","0","470","0","0","1000","1000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924202405","250","爆裂敵人","0","300","300000009","217300","0","0","0","400","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","12000","0","0","1","924203101","0","希德雷克","50000","50000","300000008","301002","0","90","0","1","0","0","0","80000000","0","1","0","0","50000","60","0","0","0","100","0","0","300","300","0","0","0","0","6000","0","0","0","0","0"
"0","0","0","0","1","924203102","250","爆裂敵人","0","100","300000009","217300","0","0","0","100","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","28000","0","0","1","924203201","0","希德雷克","50000","50000","300000008","301002","0","90","0","1","0","0","0","150000000","0","1","0","0","50000","60","0","0","0","200","0","0","500","500","0","0","0","0","12000","0","0","0","0","0"
"0","0","0","0","1","924203202","250","爆裂敵人","0","200","300000009","217300","0","0","0","200","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","60000","0","0","1","924203301","0","希德雷克","50000","50000","300000008","301002","0","90","0","1","0","0","0","300000000","0","1","0","0","50000","60","0","0","0","470","0","0","1200","3000","0","0","0","0","20000","0","0","0","0","0"
"0","0","0","0","1","924203302","250","爆裂敵人","0","350","300000009","217300","0","0","0","300","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","60000","0","0","1","924203401","0","希德雷克","50000","50000","300000008","301002","0","90","0","1","0","0","0","1000000000","0","1","0","0","50000","60","0","0","0","470","0","0","1200","3000","0","0","0","0","20000","0","0","0","0","0"
"0","0","0","0","1","924203402","250","爆裂敵人","0","350","300000009","217300","0","0","0","300","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","16000","0","0","1","924211101","0","猛毒火蠑螈","3000","0","300000039","306601","0","70","0","50000","0","0","0","80000000","0","1","0","0","3000","60","0","0","0","100","0","0","600","600","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924211102","250","爆裂敵人","0","100","300000009","217300","0","0","0","100","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","32000","0","0","1","924211201","0","猛毒火蠑螈","5000","0","300000039","306601","0","70","0","50000","0","0","0","150000000","0","1","0","0","5000","60","0","0","0","200","0","0","1000","1000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924211202","250","爆裂敵人","0","200","300000009","217300","0","0","0","200","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","68000","0","0","1","924211301","0","猛毒火蠑螈","9000","0","300000039","306601","0","70","0","50000","0","0","0","300000000","0","1","0","0","9000","60","0","0","0","470","0","0","2100","2100","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924211302","250","爆裂敵人","0","450","300000009","217300","0","0","0","450","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","0","20","0","1","924211303","0","爆裂敵人","0","0","300000009","217301","0","0","0","0","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","68000","0","0","1","924211401","0","猛毒火蠑螈","9000","0","300000039","306601","0","70","0","50000","0","0","0","1000000000","0","1","0","0","9000","60","0","0","0","470","0","0","2100","2100","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924211402","250","爆裂敵人","0","450","300000009","217300","0","0","0","450","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","0","20","0","1","924211403","0","爆裂敵人","0","0","300000009","217301","0","0","0","0","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"300","0","0","0","1","924212101","0","城堡多倫多獸","50000","50000","300000039","311002","0","130","0","1","0","0","0","80000000","0","1","0","0","50000","60","0","0","0","100","0","0","0","0","0","0","0","0","0","300","0","300","0","0"
"0","16000","0","0","1","924212102","0","城堡多倫多獸A","0","0","300000039","311002","0","0","0","0","0","0","0","1000000","0","1","0","0","0","60","0","0","0","100","0","0","5000","5000","0","0","0","0","8000","0","0","0","0","0"
"0","0","0","0","1","924212103","0","城堡多倫多獸B","0","0","300000039","311002","0","0","0","0","0","0","0","4000000","0","1","0","0","0","60","0","0","0","100","0","0","600","600","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924212104","0","城堡多倫多獸C","0","0","300000039","311002","0","0","0","0","0","0","0","8000000","0","1","0","0","0","60","0","0","0","100","0","0","300","300","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924212105","250","爆裂敵人","0","100","300000009","217300","0","0","0","100","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"300","0","0","0","1","924212201","0","城堡多倫多獸","50000","50000","300000039","311002","0","130","0","1","0","0","0","150000000","0","1","0","0","50000","60","0","0","0","200","0","0","0","0","0","0","0","0","0","300","0","300","0","0"
"0","30000","0","0","1","924212202","0","城堡多倫多獸A","0","0","300000039","311002","0","0","0","0","0","0","0","2000000","0","1","0","0","0","60","0","0","0","200","0","0","5000","5000","0","0","0","0","16000","0","0","0","0","0"
"0","0","0","0","1","924212203","0","城堡多倫多獸B","0","0","300000039","311002","0","0","0","0","0","0","0","8000000","0","1","0","0","0","60","0","0","0","200","0","0","1000","1000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924212204","0","城堡多倫多獸C","0","0","300000039","311002","0","0","0","0","0","0","0","16000000","0","1","0","0","0","60","0","0","0","200","0","0","600","600","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924212205","250","爆裂敵人","0","200","300000009","217300","0","0","0","200","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"300","0","0","0","1","924212301","0","城堡多倫多獸","50000","50000","300000039","311002","0","130","0","1","0","0","0","300000000","0","1","0","0","50000","60","0","0","0","470","0","0","0","0","0","0","300","0","0","300","0","300","0","0"
"0","60000","0","0","1","924212302","0","城堡多倫多獸A","0","0","300000039","311002","0","0","0","0","0","0","0","4000000","0","1","0","0","0","60","0","0","0","470","0","0","10000","10000","0","0","0","0","30000","0","0","0","0","0"
"0","0","0","0","1","924212303","0","城堡多倫多獸B","0","0","300000039","311002","0","0","0","0","0","0","0","16000000","0","1","0","0","0","60","0","0","0","470","0","0","1800","1800","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924212304","0","城堡多倫多獸C","0","0","300000039","311002","0","0","0","0","0","0","0","32000000","0","1","0","0","0","60","0","0","0","470","0","0","1200","1200","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924212305","250","爆裂敵人","0","400","300000009","217300","0","0","0","400","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","0","10","0","1","924212306","0","爆裂敵人","0","0","300000009","217301","0","0","0","0","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"300","0","0","0","1","924212401","0","城堡多倫多獸","50000","50000","300000039","311002","0","130","0","1","0","0","0","1000000000","0","1","0","0","50000","60","0","0","0","470","0","0","0","0","0","0","300","0","0","300","0","300","0","0"
