7277426a8c65afbfb4e2dc12a803eb70865012d32310b93df4c43702c69cd82d,7feef42e1dfb913eb5109ac3a16e9dad6e9190f6c4f3578622dcc2f1a6316952,12f76c8f80bc4cf5eecb73013b15ce87e8ea831f1a56483bacb34e4efbdf62c7,b50da6ab541ccd946cd6fc0a53c5dd72a8b23ca312d28604af70316d625fb685,9b405ca2ded3bff70f8dbe28aad65dd10037c1bb3567d072eae6a26d344b0d78,750fad5aa3a8f0f73d5081d875d9300edf3653208dc72035a026e652784032d1,9ee1ad96f70401a8d49691f80a892e87f2ff032c4edae078b1c39913cc4669c6,1df9a2a69e27f36c24d6839bd2745deba000eba88e0dd18afbe9220e84a21427,a37568e10e93b5b621fd1ba2387359fc2dd41a8773467a4ff3ea534bce059c32,1c0d5e00195758508b488d4b11f294b6dc32ed83531850ef5ed9534652545d1f,4862fcc742fd96686ef89c3494c7c055eb6cb7007ade5e91f21057f17a6c5c4c,57e55e2fbd3610510ccc5724cf48b7d426714ceb27e392cd68fbc53a79e053d1,6f9a66d009fa069dafad3911c56bba0a59fb0e9f60de852aaa4ff64bc0b64872,c208473b8e01485354d67e41146f793298dd41eb6b8d9c0de995e8bb60b0bfc6,3fa63921d2ca756caab0ae56713b28186b17b5a0ee6ebb0f0cb6ca91019f186e,1f1a924818480930a4fae6c6cd8ed6662674e399cbdca34f9d7ad90c83d29039,83028b4a491903d133ac7cf7f019de638d933e703797122f951862cd6861b012,c2442d752d5745f3c2a84dc3cc9f3bacf096cefde6148ebcbd6b321ddd23c435,efa0d256c55ed50b4b3d81f8b8c59584db1c20312ef54e2b4dd9b76d21f5619c,d3ccf64667b96fb14f083f1e6991527ba4b4e506ef80dc4397196733eb8d0235,f2580aca2ae063824640f32cf42c80b8367ac0e984095959a220e0a88f177af7,605aa4b4375eabad127463f85e7ac097dcbdc5f54f4c2fbf54cc6e9682f998dc,48e6975452b269f293da27529175b5ab557b7911a7bef2159eb66867b9f70520,b36315c550aa673d09a80ef27e931eedcc77b5b60a198950588ed2fb6f3c84c5,0d709e8227f2fc68c6b79aa9f8a8e92ad7b7dc15306b5839ac30e27fea0936bb,ede23212eb5c4d8ba215343fb8d990145d4a5137c80ee82048dc4ab392086551,6ef0f97f283ad5fd241c794f815759c4bc1749019be73f80ee6ad83c2b13202e,cb175dd7235b5e1de54952915c5d36ec424e2ef49b80e3c8c1b73ee584e6cea7,e2b6bb39ff29ac88efaa69ec420b2cad3e712a8746a2babca5eaef9901f3509c,71a68bdba9d2aac9816ea2d36781644bb543b8accc75d1e97d20b9920d20fd99,0e38bf737c9daf20682de160db67be59775e0eb0d86f0467c1aa60e37bd97118,7e647450dd8208493826ffe1dc994c6f3b74fb45e1fcca2161a8d2e75f1484c9,197600f6385690575cff97fe8df1c2a04a21f3823e77ce8b8eea93ee636288b5,13cedbcb50caebe209fc831eaff37bbaf2504a31873652aa36816764889ae5d6,7fa5de611ef3ec2ca3ca98572cd5e9b2d994d9adace5145b56ec747d81fefa2b,ffd48447982d2e0a0f8cd3f178842007c4eec9f03d5e9a5e85f8e8593608d7b6,a7fcb47552bd0397c06f718813b14eef07ba71406e9f1b51e815705c8b60f44f,db930170886a8998aadbc254195e679e44cd1a2783988241a1d318d3950f268f,b081f3b132e236884f57d3aef7d7b9cf78aa7716f3f916ccbdcce3ae6d32759a,6c0a938203ae0ccc796cc90e09fdffa93378c0a42a734b2d77b8789df772dd22,199257311d18f5ecf754f06f0a50134f62f5091d317396bca8c98a66c6ad5e0b
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","118221","5","140001","3","1","60","800000","1","94002","4","4","1","1","4","128042","1","91002","4","118521","12","1","117073","50001","1","2100753","118192","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","118011","5","140001","3","1","60","800000","1","94002","4","4","1","1","4","118072","1","91002","4","128401","12","1","127133","50001","1","2100754","128132","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","128311","5","140001","3","1","60","800000","1","94002","4","4","1","1","4","118012","1","91002","4","128161","12","1","117013","50001","1","2100755","128042","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","118251","5","140001","3","1","60","800000","1","94002","4","4","1","1","4","128162","1","91002","4","118191","12","1","117163","50001","1","2100756","118072","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","118101","5","140001","3","1","60","800000","1","94002","4","4","1","1","4","118222","1","91002","4","128281","12","1","117103","50001","1","2100757","118012","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","118071","5","140001","3","1","60","800000","1","94002","4","4","1","1","4","118252","1","91002","4","118431","12","1","127313","50001","1","2100758","128162","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","118371","5","140001","3","1","60","800000","1","94002","4","4","1","1","4","118102","1","91002","4","118611","12","1","117343","50001","1","2100759","118222","1"
"1","4","16","0","0","2","0","0","4","0","1","8","1","200","94002","1600000","91002","2","0","2","6","1","31042","4","12","1","0","2","140001","6","140000","2","20001","2","1","50001","0","1","2100760","21951","6"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","118221","5","140001","3","1","60","840000","1","94002","4","4","1","1","4","128312","1","91002","4","128311","12","1","117223","50001","1","2100761","118072","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","128131","5","140001","3","1","60","840000","1","94002","4","4","1","1","4","118492","1","91002","4","128161","12","1","117073","50001","1","2100762","118192","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","128041","5","140001","3","1","60","840000","1","94002","4","4","1","1","4","128282","1","91002","4","118551","12","1","117163","50001","1","2100763","128312","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","118071","5","140001","3","1","60","840000","1","94002","4","4","1","1","4","118462","1","91002","4","118521","12","1","117583","50001","1","2100764","118492","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","118251","5","140001","3","1","60","840000","1","94002","4","4","1","1","4","128372","1","91002","4","118191","12","1","127313","50001","1","2100765","128282","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","118011","5","140001","3","1","60","840000","1","94002","4","4","1","1","4","118342","1","91002","4","128401","12","1","117343","50001","1","2100766","118462","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","118101","5","140001","3","1","60","840000","1","94002","4","4","1","1","4","128132","1","91002","4","118611","12","1","127133","50001","1","2100767","128372","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","128311","5","140001","3","1","60","840000","1","94002","4","4","1","1","4","118072","1","91002","4","118581","12","1","117013","50001","1","2100768","118342","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","128161","5","140001","3","1","60","840000","1","94002","4","4","1","1","4","118192","1","91002","4","118371","12","1","127193","50001","1","2100769","128132","1"
"1","4","16","0","0","2","0","0","4","0","1","8","1","200","94002","1680000","91002","2","0","2","6","1","31045","4","12","1","0","2","140001","6","140000","2","20001","2","1","50001","0","1","2100770","21951","6"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","118012","5","140001","3","1","60","840000","1","94002","4","4","1","1","4","118163","1","91002","4","128162","12","1","118251","50001","1","2100771","118193","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","118072","5","140001","3","1","60","840000","1","94002","4","4","1","1","4","128073","1","91002","4","118102","12","1","128041","50001","1","2100772","118013","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","118222","5","140001","3","1","60","840000","1","94002","4","4","1","1","4","118613","1","91002","4","118612","12","1","128311","50001","1","2100773","118163","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","128132","5","140001","3","1","60","840000","1","94002","4","4","1","1","4","128133","1","91002","4","128372","12","1","118191","50001","1","2100774","128073","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","128042","5","140001","3","1","60","840000","1","94002","4","4","1","1","4","118553","1","91002","4","118252","12","1","118101","50001","1","2100775","118613","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","118192","5","140001","3","1","60","840000","1","94002","4","4","1","1","4","128043","1","91002","4","128282","12","1","118551","50001","1","2100776","128133","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","118492","5","140001","3","1","60","840000","1","94002","4","4","1","1","4","118223","1","91002","4","128312","12","1","118221","50001","1","2100777","118553","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","128162","5","140001","3","1","60","840000","1","94002","4","4","1","1","4","118193","1","91002","4","118552","12","1","128401","50001","1","2100778","128043","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","118102","5","140001","3","1","60","840000","1","94002","4","4","1","1","4","118013","1","91002","4","118342","12","1","128161","50001","1","2100779","118223","1"
"1","4","16","0","0","2","0","0","4","0","1","8","1","200","94002","1680000","91002","2","0","2","6","1","31029","4","12","1","0","2","140001","6","140000","2","20001","2","1","50001","0","1","2100780","21951","6"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","118163","5","140001","3","1","60","880000","1","94002","4","4","1","1","4","128134","1","91002","4","118253","12","1","118012","50001","1","2100781","118104","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","118013","5","140001","3","1","60","880000","1","94002","4","4","1","1","4","128044","1","91002","4","128373","12","1","118072","50001","1","2100782","118254","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","118223","5","140001","3","1","60","880000","1","94002","4","4","1","1","4","128194","1","91002","4","118523","12","1","118492","50001","1","2100783","128134","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","128133","5","140001","3","1","60","880000","1","94002","4","4","1","1","4","118224","1","91002","4","128313","12","1","128132","50001","1","2100784","128044","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","128073","5","140001","3","1","60","880000","1","94002","4","4","1","1","4","118014","1","91002","4","118103","12","1","118192","50001","1","2100785","128194","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","128043","5","140001","3","1","60","880000","1","94002","4","4","1","1","4","118074","1","91002","4","118403","12","1","118222","50001","1","2100786","118224","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","118193","5","140001","3","1","60","880000","1","94002","4","4","1","1","4","118164","1","91002","4","128283","12","1","128042","50001","1","2100787","118014","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","118253","5","140001","3","1","60","880000","1","94002","4","4","1","1","4","118104","1","91002","4","118613","12","1","118612","50001","1","2100788","118074","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","128373","5","140001","3","1","60","880000","1","94002","4","4","1","1","4","118254","1","91002","4","118343","12","1","118552","50001","1","2100789","118164","1"
"1","4","16","0","0","2","0","0","4","0","1","8","1","200","94002","1760000","91002","2","0","2","6","1","31056","4","12","1","0","2","140001","6","140000","2","20001","2","1","50001","0","1","2100790","21951","6"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","118014","5","140001","3","1","60","880000","1","94002","4","4","1","1","4","129191","1","91002","4","128194","12","1","128133","50001","1","2100791","119251","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","128134","5","140001","3","1","60","880000","1","94002","4","4","1","1","4","129131","1","91002","4","118164","12","1","118013","50001","1","2100792","119101","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","118224","5","140001","3","1","60","880000","1","94002","4","4","1","1","4","129041","1","91002","4","118104","12","1","128373","50001","1","2100793","129191","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","128044","5","140001","3","1","60","880000","1","94002","4","4","1","1","4","119221","1","91002","4","128314","12","1","128073","50001","1","2100794","129131","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","118254","5","140001","3","1","60","880000","1","94002","4","4","1","1","4","119071","1","91002","4","128374","12","1","118193","50001","1","2100795","129041","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","128284","5","140001","3","1","60","880000","1","94002","4","4","1","1","4","119011","1","91002","4","118434","12","1","118163","50001","1","2100796","119221","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","118074","5","140001","3","1","60","880000","1","94002","4","4","1","1","4","119161","1","91002","4","118584","12","1","118253","50001","1","2100797","119071","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","128194","5","140001","3","1","60","880000","1","94002","4","4","1","1","4","119251","1","91002","4","118494","12","1","128043","50001","1","2100798","119011","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","118164","5","140001","3","1","60","880000","1","94002","4","4","1","1","4","119101","1","91002","4","118614","12","1","118223","50001","1","2100799","119161","1"
"1","4","16","0","0","2","0","0","4","0","1","8","1","200","94002","1760000","91002","2","0","2","6","1","31037","4","12","1","0","2","140001","6","140000","2","20001","2","1","50001","0","1","2100800","21951","6"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","5","129131","5","140001","3","1","10","920000","1","94002","4","4","1","1","4","129042","1","91002","4","119071","12","1","128134","90005","1","2100801","119252","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","5","129401","5","140001","3","1","20","920000","1","94002","4","4","1","1","4","129162","1","91002","4","119161","12","1","128044","90005","1","2100802","119102","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","5","129281","5","140001","3","1","30","920000","1","94002","4","4","1","1","4","119072","1","91002","4","119371","12","1","118164","90005","1","2100803","129042","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","10","129311","5","140001","3","1","40","920000","1","94002","4","4","1","1","4","129132","1","91002","4","119341","12","1","118224","90005","1","2100804","129162","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","10","129041","5","140001","3","1","50","920000","1","94002","4","4","1","1","4","119192","1","91002","4","119101","12","1","128194","90005","1","2100805","119072","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","10","119461","5","140001","3","1","60","920000","1","94002","4","4","1","1","4","119012","1","91002","4","119221","12","1","118254","90005","1","2100806","129132","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","15","129191","5","140001","3","1","70","920000","1","94002","4","4","1","1","4","119222","1","91002","4","119581","12","1","118014","90005","1","2100807","119192","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","15","119071","5","140001","3","1","80","920000","1","94002","4","4","1","1","4","119252","1","91002","4","119611","12","1","118584","90005","1","2100808","119012","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","15","119161","5","140001","3","1","90","920000","1","94002","4","4","1","1","4","119102","1","91002","4","119011","12","1","118074","90005","1","2100809","119222","1"
"10","2","3","0","0","2","0","0","10","0","1","8","1","100","94002","1840000","91002","30","0","1","6","1","31011","4","12","1","0","2","140001","6","21951","2","20004","2","1","50003","0","1","2100810","90005","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","5","129402","5","140001","3","1","10","920000","1","94002","4","4","1","1","4","129043","1","91002","4","119192","12","1","129131","90005","1","2100811","119253","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","5","129282","5","140001","3","1","20","920000","1","94002","4","4","1","1","4","129133","1","91002","4","129312","12","1","119071","90005","1","2100812","119103","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","5","129042","5","140001","3","1","30","920000","1","94002","4","4","1","1","4","129193","1","91002","4","119432","12","1","129041","90005","1","2100813","129043","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","10","119072","5","140001","3","1","40","920000","1","94002","4","4","1","1","4","119013","1","91002","4","119222","12","1","119101","90005","1","2100814","129133","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","10","129162","5","140001","3","1","50","920000","1","94002","4","4","1","1","4","119073","1","91002","4","119012","12","1","119161","90005","1","2100815","129193","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","10","129132","5","140001","3","1","60","920000","1","94002","4","4","1","1","4","119163","1","91002","4","119522","12","1","129191","90005","1","2100816","119013","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","15","119372","5","140001","3","1","70","920000","1","94002","4","4","1","1","4","119223","1","91002","4","119252","12","1","129281","90005","1","2100817","119073","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","15","119192","5","140001","3","1","80","920000","1","94002","4","4","1","1","4","119253","1","91002","4","119102","12","1","119221","90005","1","2100818","119163","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","15","129312","5","140001","3","1","90","920000","1","94002","4","4","1","1","4","119103","1","91002","4","119582","12","1","119461","90005","1","2100819","119223","1"
"10","2","3","0","0","2","0","0","10","0","1","8","1","100","94002","1840000","91002","30","0","1","6","1","31046","4","12","1","0","2","140001","6","21951","2","20004","2","1","50003","0","1","2100820","90005","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","5","119222","5","140001","3","1","10","960000","1","94002","4","4","1","1","4","129283","1","91002","4","129402","12","1","129131","90005","1","2100821","119073","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","5","129042","5","140001","3","1","20","960000","1","94002","4","4","1","1","4","129313","1","91002","4","119252","12","1","129041","90005","1","2100822","129043","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","5","129132","5","140001","3","1","30","960000","1","94002","4","4","1","1","4","119343","1","91002","4","129282","12","1","119101","90005","1","2100823","129283","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","10","119072","5","140001","3","1","40","960000","1","94002","4","4","1","1","4","129373","1","91002","4","119102","12","1","129191","90005","1","2100824","129313","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","10","129162","5","140001","3","1","50","960000","1","94002","4","4","1","1","4","119463","1","91002","4","119372","12","1","119161","90005","1","2100825","119343","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","10","119192","5","140001","3","1","60","960000","1","94002","4","4","1","1","4","119493","1","91002","4","129312","12","1","119071","90005","1","2100826","129373","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","15","119012","5","140001","3","1","70","960000","1","94002","4","4","1","1","4","119163","1","91002","4","119522","12","1","119461","90005","1","2100827","119463","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","15","129402","5","140001","3","1","80","960000","1","94002","4","4","1","1","4","119073","1","91002","4","119612","12","1","129401","90005","1","2100828","119493","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","15","119252","5","140001","3","1","90","960000","1","94002","4","4","1","1","4","129043","1","91002","4","119582","12","1","129281","90005","1","2100829","119163","1"
"10","2","3","0","0","2","0","0","10","0","1","8","1","100","94002","1920000","91002","30","0","1","6","1","31025","4","12","1","0","2","140001","6","21951","2","20004","2","1","50003","0","1","2100830","90005","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","5","119164","5","140001","3","1","10","960000","1","94002","4","4","1","1","4","11055032","1","91002","4","119224","12","1","129133","90005","1","2100831","12013032","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","5","129044","5","140001","3","1","20","960000","1","94002","4","4","1","1","4","11058032","1","91002","4","119494","12","1","119163","90005","1","2100832","11001032","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","5","129134","5","140001","3","1","30","960000","1","94002","4","4","1","1","4","11061032","1","91002","4","119434","12","1","129043","90005","1","2100833","11055032","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","10","129194","5","140001","3","1","40","960000","1","94002","4","4","1","1","4","11007032","1","91002","4","119524","12","1","129193","90005","1","2100834","11058032","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","10","119074","5","140001","3","1","50","960000","1","94002","4","4","1","1","4","12004032","1","91002","4","129314","12","1","119073","90005","1","2100835","11061032","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","10","119014","5","140001","3","1","60","960000","1","94002","4","4","1","1","4","11019032","1","91002","4","119254","12","1","119223","90005","1","2100836","11007032","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","15","129284","5","140001","3","1","70","960000","1","94002","4","4","1","1","4","12016032","1","91002","4","129374","12","1","119103","90005","1","2100837","12004032","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","15","119224","5","140001","3","1","80","960000","1","94002","4","4","1","1","4","12013032","1","91002","4","119104","12","1","129313","90005","1","2100838","11019032","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","15","119494","5","140001","3","1","90","960000","1","94002","4","4","1","1","4","11001032","1","91002","4","119614","12","1","129283","90005","1","2100839","12016032","1"
"10","2","3","0","0","2","0","0","10","0","1","8","1","100","94002","1920000","91002","30","0","1","6","1","31013","4","12","1","0","2","140001","6","21951","2","20004","2","1","50003","0","1","2100840","90005","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","5","12013032","5","140001","3","1","10","1000000","1","94002","4","4","1","1","4","12040033","1","91002","4","11007032","12","1","129044","90005","1","2100841","11010033","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","5","12037032","5","140001","3","1","20","1000000","1","94002","4","4","1","1","4","11043033","1","91002","4","12016032","12","1","119164","90005","1","2100842","12013033","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","5","12004032","5","140001","3","1","30","1000000","1","94002","4","4","1","1","4","12031033","1","91002","4","11034032","12","1","129134","90005","1","2100843","12040033","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","10","12031032","5","140001","3","1","40","1000000","1","94002","4","4","1","1","4","11046033","1","91002","4","11046032","12","1","129194","90005","1","2100844","11043033","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","10","11040032","5","140001","3","1","50","1000000","1","94002","4","4","1","1","4","12028033","1","91002","4","11010032","12","1","119074","90005","1","2100845","12031033","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","10","12028032","5","140001","3","1","60","1000000","1","94002","4","4","1","1","4","12037033","1","91002","4","11001032","12","1","129284","90005","1","2100846","11046033","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","15","11019032","5","140001","3","1","70","1000000","1","94002","4","4","1","1","4","11007033","1","91002","4","11061032","12","1","119224","90005","1","2100847","12028033","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","15","11007032","5","140001","3","1","80","1000000","1","94002","4","4","1","1","4","11010033","1","91002","4","11058032","12","1","119014","90005","1","2100848","12037033","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","15","12016032","5","140001","3","1","90","1000000","1","94002","4","4","1","1","4","12013033","1","91002","4","11022032","12","1","119434","90005","1","2100849","11007033","1"
"10","2","3","0","0","2","0","0","10","0","1","8","1","100","94002","2000000","91002","30","0","1","6","1","31057","4","12","1","0","2","140001","6","21951","2","20004","2","1","50003","0","1","2100850","90005","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","5","11007035","5","140001","3","1","10","1000000","1","94002","4","4","1","1","4","11058036","1","91002","4","12016035","12","1","12013034","90005","1","2100851","12004036","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","5","12013035","5","140001","3","1","20","1000000","1","94002","4","4","1","1","4","11055036","1","91002","4","11001035","12","1","11010034","90005","1","2100852","11025036","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","5","11010035","5","140001","3","1","30","1000000","1","94002","4","4","1","1","4","11061036","1","91002","4","11022035","12","1","12004034","90005","1","2100853","11058036","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","10","12040035","5","140001","3","1","40","1000000","1","94002","4","4","1","1","4","11007036","1","91002","4","12031035","12","1","11007034","90005","1","2100854","11055036","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","10","12019035","5","140001","3","1","50","1000000","1","94002","4","4","1","1","4","11010036","1","91002","4","11025035","12","1","12016034","90005","1","2100855","11061036","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","10","12028035","5","140001","3","1","60","1000000","1","94002","4","4","1","1","4","11001036","1","91002","4","12037035","12","1","11001034","90005","1","2100856","11007036","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","15","12004035","5","140001","3","1","70","1000000","1","94002","4","4","1","1","4","12013036","1","91002","4","11043035","12","1","12049034","90005","1","2100857","11010036","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","15","12016035","5","140001","3","1","80","1000000","1","94002","4","4","1","1","4","12004036","1","91002","4","11052035","12","1","12037034","90005","1","2100858","11001036","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","15","11001035","5","140001","3","1","90","1000000","1","94002","4","4","1","1","4","11025036","1","91002","4","11058035","12","1","11022034","90005","1","2100859","12013036","1"
"10","2","3","0","0","2","0","0","10","0","1","8","1","100","94002","2000000","91002","30","0","1","6","1","31045","4","12","1","0","2","140001","6","21951","2","20004","2","1","50003","0","1","2100860","90005","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","5","12004036","5","140001","3","1","10","1040000","1","94002","4","4","1","1","4","11001037","1","91002","4","11046036","12","1","11007035","90005","1","2100861","12004037","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","5","11010036","5","140001","3","1","20","1040000","1","94002","4","4","1","1","4","11022037","1","91002","4","11007036","12","1","12004035","90005","1","2100862","12019037","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","5","12031036","5","140001","3","1","30","1040000","1","94002","4","4","1","1","4","11025037","1","91002","4","12037036","12","1","12019035","90005","1","2100863","11001037","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","10","12028036","5","140001","3","1","40","1040000","1","94002","4","4","1","1","4","11010037","1","91002","4","12019036","12","1","12040035","90005","1","2100864","11022037","1"
"3","8","5","20004","2","4","5","2","10","3","1","4","1","10","12040036","5","140001","3","1","50","1040000","1","94002","4","4","1","1","4","12016037","1","91002","4","12016036","12","1","12013035","90005","1","2100865","11025037","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","10","12013036","5","140001","3","1","60","1040000","1","94002","4","4","1","1","4","12013037","1","91002","4","11001036","12","1","11010035","90005","1","2100866","11010037","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","15","11034036","5","140001","3","1","70","1040000","1","94002","4","4","1","1","4","11007037","1","91002","4","11025036","12","1","12028035","90005","1","2100867","12016037","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","15","11046036","5","140001","3","1","80","1040000","1","94002","4","4","1","1","4","12004037","1","91002","4","11022036","12","1","12016035","90005","1","2100868","12013037","1"
"3","8","5","20004","2","4","10","2","10","3","1","4","1","15","11007036","5","140001","3","1","90","1040000","1","94002","4","4","1","1","4","12019037","1","91002","4","11058036","12","1","11025035","90005","1","2100869","11007037","1"
"10","2","3","0","0","2","0","0","10","0","1","8","1","100","94002","2080000","91002","30","0","1","6","1","31029","4","12","1","0","2","140001","6","21951","2","20004","2","1","50003","0","1","2100870","90005","1"
"100000","4","0","0","0","0","0","0","0","0","0","8","1","300","0","0","91002","30","0","1","0","0","0","2","0","1","0","0","90005","6","140000","12","0","0","0","0","0","0","2200101","94002","1"
"100000","4","0","0","0","0","0","0","0","0","0","8","1","300","0","0","91002","30","0","1","0","0","0","2","0","1","0","0","90005","6","140000","12","0","0","0","0","0","0","2200102","94002","1"
"100000","4","0","0","0","0","0","0","0","0","0","8","1","300","0","0","91002","30","0","1","0","0","0","2","0","1","0","0","90005","6","140000","12","0","0","0","0","0","0","2200103","94002","1"
"100000","4","0","0","0","0","0","0","0","0","0","8","1","300","0","0","91002","30","0","1","0","0","0","2","0","1","0","0","90005","6","140000","12","0","0","0","0","0","0","2200104","94002","1"
"100000","4","0","0","0","0","0","0","0","0","0","8","1","300","0","0","91002","30","0","1","0","0","0","2","0","1","0","0","90005","6","140000","12","0","0","0","0","0","0","2200105","94002","1"
"100000","4","0","0","0","0","0","0","0","0","0","8","1","300","0","0","91002","30","0","1","0","0","0","2","0","1","0","0","90005","6","140000","12","0","0","0","0","0","0","2200106","94002","1"
