e3afab6f987c02366cf205f99720c47144c9f95c3910822c23724bcaf879c34a,7505c75a47acb9ba1205d13ba6842e198e7997f2c307ce98644bf24db2aa83a0,a220a0651a02c26101604ab7466afb8217af43be3d14910d913dd2c86cd73d80,00a87918043244ce892c82d042cf3f3e1f5e0dd179b1233e3c7f8f262adefe82,bfd2de476dc7e5932739bd4e66f5560225d079afd3b3d53cb85aa46813e36044,6001c62116b72436178170e2eaea4c99bbc402dc69d5bbb21f0fac02c582c234,c0e264554e24783a4d3f87b986dbc1fee8377b56b9a2924d87c8c1c73288f177,c9693bbfba963e81a04b1f825b48bcd41494ab82a4b12b06041d1cb3cee3bc87,c18b7e95fcde4d0f0910763b89e1529a287ebfbfb10a6d0b05b9602863635ea8,14f46ff0efe801751bc9aee80c3d2d7324fc2c77042f613b173fee1fbcf5de72,ca93963edb021edcfbe13f24360f32ed2417a4489249625aa8f6093aa5ccd63e,c74f62ef3e158f03c16250073179ca61d99db280d5cfa49ac111928ebce2284e,b9f07637fd189d140692c65d04c5390101d7e866ed06128489e0055f72769b87,10ac10bbb6df2a353d366bc871d25810dbf83facdaf0208922c6de609b98fadc,51266d4a73f7976cc8e12761720db9043094ccadf84a1ae8166074ede99d3663,cc536d1c5f49e744aaf63a546c13bca194a09e956b88fe7f469bb52d3ad528d6,87c298317ef8bc69cb2d9c8df107e6077e886e2ab143d261a755d3039bcb4277,74f4d258d463571704a87b8d65c419d7a2ad145b410193472e5587f531643268,4d195f555e94817c44e72d474a74cbea90db86424763cb0514577767d9938ee1,f2e0cb18389c1f08e823daa608a151604fd4935fcc18cae9fc05701f78cf3acc,a42c5aa34655ecf8042a2c5450203e892741a66ae0d9343fdfb950adeb6596e2,b3d45e92b7e679fbabaf8df46eb079c9eae9e6e43ddaf7427d6582e807a532f3,a34155232e4fabf873da285fd4b9cb644170eae6e106a5ae41d351d7ab55506b,e5fe370eeb087d7e483153798c43fa1e0fec0aea20ef963d68f34a2b252e0dce,c45d186415b1b6f67b9944a425a2756a3c417fc69885447723948e27c586cfe7,bcd628c77128a1e47c9d20496d0fa0ad6436d1f6e8c533f8064973f7ec399b9c,c532c83e9c47c9554f1800d739b0cef8666bcf0099ede6a1336b4155a47cb1fe,7ab2b3ae4fb4f723660b2ac05cd15b1749187d34be76df242410638b89efcbba,959895f5ef3cf35b3663a753d440e4da7f5133febe27ea4e92d7feddf0a58aee,3b72db200b93ce30646e19d7deed663f3c046b501015e9e05c246ad1127c730f,6cf4ce3c972dbee87fc5a3bb5d01a18f9e036766bfbba074a16465a3ea0cc1a9,2e887297255c6af5a55141dc36f729c550abd25356114dc77e33edc298dd0af9,93c0a2e1dc3bce35510bbfc9cde3aa61747a040a2ed0a653ea77cb9c97862861,558466806f2d0d3996cc9560f72fc1b1872b3488da569f42f547169a3b3bacbe,2a2512ac0eb5a4f0cbd0b409726ea6e774ef50725e88876787287d665166b8d4,5c57274c8c6002c601a036e6ef4a5ef92a728686d7833487e302c4a65e91bbe3,7d43b0cc530d2f37e79574ec5b7bf9cf946227a95672b461795faa097d7fae42,ccbc8d18a5a672cd5ec6ff046ab4f703455d3fdbd7e3d78d7f4e6336d1953095,b6590f6feba781ffe8ac40923973a5ae86b10a8efab09a23ae1211cfd9aaa47e,515bd2a61b0d84521ec2890a6605bc3c04e0d925e7b50c82beed1418dc118294,589b47b466e6c8f58096388652b0a051348e72d6c44ae8daeac5c1fd9939ddfe,d042110c1e72e7bfc24fda5fd14a5ed40398685dc45262bbcf3f3a8b9e58efa7,7d34a95cce18ff9ac6ec427066299dd725a00ecff630125ddefb9aaec7a79b2e,41af9c5c15ed0c22afba8607bf8c21e647ba018aeb5167599b4f41552635b131
"0","0","1","冰獄入道","300000022","1","25000","0","0","0","0","0","0","0","0","25000","0","20000","323903","0","0","0","0","20000","0","260000000","0","25000","610209203","400","0","0","0","50","0","0","0","400","0","40000","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217002","200","0","0","0","0","0","99999999","0","0","610209204","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217002","200","0","0","0","0","0","99999999","0","100","610209205","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217002","200","0","0","0","0","0","99999999","0","50","610209206","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","冰獄入道","300000031","1","50000","0","0","0","0","0","0","0","0","0","0","100000","323904","0","0","0","0","100000","0","500000000","0","0","610209301","99999","0","0","0","50","0","0","0","99999","0","0","0","460","0","0"
"0","0","1","冰獄入道","300000022","1","50000","0","0","0","0","0","0","0","0","0","0","15000","323905","50000","0","0","0","15000","0","500000000","0","0","610209302","500","0","0","0","50","0","0","0","500","0","50000","0","460","0","0"
"0","0","1","冰獄入道","300000022","1","50000","0","0","0","0","0","0","0","0","50000","0","30000","323906","0","0","0","0","30000","0","500000000","0","50000","610209303","500","0","0","0","50","0","0","0","500","0","50000","0","460","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","0","0","400","0","0","0","200","0","0","217002","200","0","0","0","0","0","99999999","0","0","610209304","9999","0","0","0","300","0","0","0","9999","0","0","0","460","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","0","0","400","0","0","0","200","0","0","217002","200","0","0","0","0","0","99999999","0","100","610209305","9999","0","0","0","300","0","0","0","9999","0","0","0","460","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","0","0","400","0","0","0","200","0","0","217002","200","0","0","0","0","0","99999999","0","50","610209306","9999","0","0","0","300","0","0","0","9999","0","0","0","460","0","0"
"0","0","0","搗蛋惡魔","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","0","256300","2550","0","0","0","23011","0","70796847","0","2550","610209401","543","0","0","0","40","0","0","0","510","0","2550","0","255","0","0"
"0","0","0","惡魔寶寶","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","0","257300","2550","0","0","0","17258","0","56637477","0","2550","610209402","543","0","0","0","40","0","0","0","510","0","2550","0","255","0","0"
"0","0","0","惡魔加農","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","23011","259400","2550","0","0","0","0","0","47787872","0","2550","610209403","543","0","0","0","40","0","0","0","510","0","2550","0","255","0","0"
"0","0","0","火焰咒士","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","0","259300","2550","0","0","0","17258","0","31858582","0","2550","610209404","543","0","0","0","40","0","0","0","510","0","2550","0","255","0","0"
"0","0","0","搗蛋惡魔","200000011","1","3490","0","0","0","0","3490","0","0","0","3490","0","0","256300","3490","0","0","0","93153","0","171628717","0","3490","610209501","713","0","0","0","41","0","0","0","689","0","3490","0","355","0","0"
"0","0","0","惡魔寶寶","200000011","1","3490","0","0","0","0","3490","0","0","0","3490","0","0","257300","3490","0","0","0","69865","0","137302974","0","3490","610209502","713","0","0","0","41","0","0","0","689","0","3490","0","355","0","0"
"0","0","0","惡魔加農","200000011","1","3490","0","0","0","0","3490","0","0","0","3490","0","93153","259400","3490","0","0","0","0","0","102977231","0","3490","610209503","713","0","0","0","41","0","0","0","689","0","3490","0","355","0","0"
"0","0","0","火焰咒士","200000011","1","3490","0","0","0","0","3490","0","0","0","3490","0","0","259300","3490","0","0","0","69865","0","68651487","0","3490","610209504","713","0","0","0","41","0","0","0","689","0","3490","0","355","0","0"
"130","0","1","宿業的審判狼蛛","300000022","1","20000","0","0","0","0","0","0","0","0","20000","0","20000","324000","0","0","0","0","0","0","87000000","0","5000","610210101","300","0","0","0","50","0","0","0","300","0","20000","0","200","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217003","200","0","0","0","0","0","99999999","0","50","610210102","9999","0","0","0","300","0","0","0","9999","0","0","0","200","0","0"
"0","0","1","宿業的審判狼蛛","300000031","1","0","0","0","0","0","0","0","0","0","25000","0","40000","324001","0","0","0","0","0","0","250000000","0","0","610210201","99999","0","0","0","50","0","0","0","99999","0","0","0","300","0","0"
"50","0","1","宿業的審判狼蛛","300000022","1","0","0","0","0","0","0","0","0","0","30000","0","40000","324002","30000","0","0","0","0","0","250000000","0","0","610210202","300","0","0","0","50","0","0","0","300","0","30000","0","300","0","0"
"130","0","1","宿業的審判狼蛛","300000022","1","40000","0","0","0","0","0","0","0","0","30000","0","40000","324003","0","0","0","0","0","0","250000000","0","15000","610210203","300","0","0","0","50","0","0","0","300","0","30000","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217003","200","0","0","0","0","0","99999999","0","0","610210204","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217003","200","0","0","0","0","0","99999999","0","100","610210205","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217003","200","0","0","0","0","0","99999999","0","50","610210206","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","宿業的審判狼蛛","300000031","1","0","0","0","0","0","0","0","0","0","50000","0","80000","324004","0","0","0","0","0","0","750000000","0","0","610210301","99999","0","0","0","50","0","0","0","99999","0","0","0","460","0","0"
"130","0","1","宿業的審判狼蛛","300000022","1","0","0","0","0","0","0","0","0","0","50000","0","80000","324005","50000","0","0","0","0","0","750000000","0","0","610210302","600","0","0","0","50","0","0","0","600","0","50000","0","460","0","0"
"130","0","1","宿業的審判狼蛛","300000022","1","50000","0","0","0","0","0","0","0","0","50000","0","80000","324006","0","0","0","0","0","0","750000000","0","50000","610210303","600","0","0","0","50","0","0","0","600","0","50000","0","460","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","400","0","400","0","0","400","200","0","0","217003","200","0","0","0","0","0","99999999","0","0","610210304","9999","0","0","0","300","0","0","0","9999","0","0","0","460","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","400","0","400","0","0","400","200","0","0","217003","200","0","0","0","0","0","99999999","0","100","610210305","9999","0","0","0","300","0","0","0","9999","0","0","0","460","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","400","0","400","0","0","400","200","0","0","217003","200","0","0","0","0","0","99999999","0","50","610210306","9999","0","0","0","300","0","0","0","9999","0","0","0","460","0","0"
"0","0","0","無彩的寶石蜘蛛","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","35000","217604","2550","0","0","0","0","0","56113653","0","2550","610210401","412","0","0","0","40","0","0","0","384","0","2550","0","255","0","0"
"0","0","0","無彩的寶石蜘蛛","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","35000","217605","2550","0","0","0","0","0","56113653","0","2550","610210402","412","0","0","0","40","0","0","0","384","0","2550","0","255","0","0"
"0","0","0","無彩的寶石蜘蛛","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","35000","217606","2550","0","0","0","0","0","56113653","0","2550","610210403","412","0","0","0","40","0","0","0","384","0","2550","0","255","0","0"
"0","0","0","無彩的寶石蜘蛛","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","35000","217607","2550","0","0","0","0","0","56113653","0","2550","610210404","412","0","0","0","40","0","0","0","384","0","2550","0","255","0","0"
"0","0","0","無彩的寶石蜘蛛","200000011","1","3490","0","0","0","0","3490","0","0","0","3490","0","95000","217604","3490","0","0","0","0","0","160467143","0","3490","610210501","713","0","0","0","41","0","0","0","510","0","3490","0","358","0","0"
"0","0","0","無彩的寶石蜘蛛","200000011","1","3490","0","0","0","0","3490","0","0","0","3490","0","95000","217605","3490","0","0","0","0","0","160467143","0","3490","610210502","713","0","0","0","41","0","0","0","510","0","3490","0","358","0","0"
"0","0","0","無彩的寶石蜘蛛","200000011","1","3490","0","0","0","0","3490","0","0","0","3490","0","95000","217606","3490","0","0","0","0","0","160467143","0","3490","610210503","713","0","0","0","41","0","0","0","510","0","3490","0","358","0","0"
"0","0","0","無彩的寶石蜘蛛","200000011","1","3490","0","0","0","0","3490","0","0","0","3490","0","95000","217607","3490","0","0","0","0","0","160467143","0","3490","610210504","713","0","0","0","41","0","0","0","510","0","3490","0","358","0","0"
"90","0","1","欲愛怪鳥","300000022","1","0","0","0","0","0","0","0","0","0","0","0","20000","324500","20000","0","0","0","20000","0","67000000","0","20000","610211101","300","0","0","0","50","0","0","0","300","0","50000","0","200","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217004","200","0","0","0","0","0","99999999","0","50","610211102","9999","0","0","0","300","0","0","0","9999","0","0","0","200","0","0"
"0","0","1","欲愛怪鳥","300000040","1","0","0","0","0","0","0","0","0","0","0","0","30000","324501","25000","0","0","0","30000","0","200000000","0","0","610211201","99999","0","0","0","50","0","0","0","99999","0","0","0","300","0","0"
"130","0","1","欲愛怪鳥","300000022","1","0","0","0","0","0","0","0","0","0","25000","0","30000","324502","25000","0","0","0","30000","0","200000000","0","0","610211202","300","0","0","0","50","0","0","0","300","0","50000","0","300","0","0"
"90","0","1","欲愛怪鳥","300000022","1","0","0","0","0","0","0","0","0","0","0","0","30000","324503","25000","0","0","0","30000","0","200000000","0","25000","610211203","300","0","0","0","50","0","0","0","300","0","50000","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217004","200","0","0","0","0","0","99999999","0","0","610211204","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217004","200","0","0","0","0","0","99999999","0","100","610211205","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217004","200","0","0","0","0","0","99999999","0","50","610211206","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","欲愛怪鳥","300000040","1","0","0","0","0","0","0","0","0","0","0","0","60000","324504","50000","0","0","0","60000","0","640000000","0","0","610211301","99999","0","0","0","50","0","0","0","99999","0","0","0","470","0","0"
"130","0","1","欲愛怪鳥","300000022","1","0","0","0","0","0","0","0","0","0","50000","0","60000","324505","50000","0","0","0","60000","0","640000000","0","0","610211302","600","0","0","0","50","0","0","0","600","0","50000","0","470","0","0"
"90","0","1","欲愛怪鳥","300000022","1","0","0","0","0","0","0","0","0","0","50000","0","60000","324506","50000","0","0","0","60000","0","640000000","0","50000","610211303","600","0","0","0","50","0","0","0","600","0","50000","0","470","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","400","0","400","0","0","400","200","0","0","217004","200","0","0","0","0","0","99999999","0","0","610211304","9999","0","0","0","300","0","0","0","9999","0","0","0","470","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","400","0","400","0","0","400","200","0","0","217004","200","0","0","0","0","0","99999999","0","100","610211305","9999","0","0","0","300","0","0","0","9999","0","0","0","470","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","400","0","400","0","0","400","200","0","0","217004","200","0","0","0","0","0","99999999","0","50","610211306","9999","0","0","0","300","0","0","0","9999","0","0","0","470","0","0"
"60","0","0","優衣（夏日）的闇影","200000011","1","2550","0","0","0","0","2550","0","0","0","255","0","0","622601","2550","0","1000","0","40000","0","55876239","0","2550","610211401","480","0","0","0","40","0","0","0","433","1","255","0","255","0","0"
"60","0","0","優衣（祭服）的闇影","200000011","1","2550","0","0","0","0","2550","0","0","0","700","0","0","615601","2550","0","1000","0","40000","0","49100991","0","2550","610211402","280","0","0","0","40","0","0","0","400","1","2550","0","255","0","0"
"60","0","6","優衣（新年）的闇影","200000011","1","2550","0","0","0","0","2550","0","0","0","550","0","0","608802","2550","0","1000","0","40000","0","50992410","0","2550","610211403","340","0","0","0","40","0","0","0","406","1","2550","0","255","0","0"
"60","0","6","優衣的闇影","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","0","600201","2550","0","1700","0","40000","0","60550495","0","900","610211404","433","0","0","0","40","0","0","0","500","1","400","0","255","0","0"
"120","0","0","優衣（夏日）的闇影","200000011","1","3490","0","0","0","0","3490","0","0","0","361","0","0","622601","3490","0","3000","0","75000","0","161628717","0","3490","610211501","720","0","0","0","41","0","0","0","650","1","361","0","361","0","0"
"120","0","0","優衣（祭服）的闇影","200000011","1","3490","0","0","0","0","3490","0","0","0","1200","0","0","615601","3490","0","3000","0","75000","0","147302974","0","3490","610211502","420","0","0","0","41","0","0","0","600","1","3490","0","361","0","0"
"120","0","6","優衣（新年）的闇影","200000011","1","3490","0","0","0","0","3490","0","0","0","800","0","0","608802","3490","0","3000","0","75000","0","152977231","0","3490","610211503","510","0","0","0","41","0","0","0","610","1","4500","0","361","0","0"
"120","0","6","優衣的闇影","200000011","1","3490","0","0","0","0","3490","0","0","0","3490","0","0","600201","3490","0","3000","0","75000","0","188651487","0","1300","610211504","650","0","0","0","41","0","0","0","750","1","4500","0","361","0","0"
"50","0","1","德亞穆","300000022","1","0","0","0","0","0","0","0","0","0","10000","0","20000","324600","10000","0","0","0","20000","0","62000000","0","10000","610212101","300","0","0","0","50","0","0","0","300","0","10000","0","200","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217005","200","0","0","0","0","0","99999999","0","50","610212102","9999","0","0","0","300","0","0","0","9999","0","0","0","200","0","0"
"0","0","1","德亞穆","300000040","1","0","0","0","0","0","0","0","0","0","25000","0","40000","324601","0","0","0","0","40000","0","250000000","0","0","610212201","99999","0","0","0","50","0","0","0","99999","0","0","0","300","0","0"
"50","0","1","德亞穆","300000022","1","25000","0","0","0","0","0","0","0","0","25000","0","40000","324602","0","0","0","0","40000","0","250000000","0","0","610212202","500","0","0","0","50","0","0","0","500","0","25000","0","300","0","0"
"50","0","1","德亞穆","300000022","1","0","0","0","0","0","0","0","0","0","25000","0","40000","324603","30000","0","0","0","40000","0","250000000","0","25000","610212203","500","0","0","0","50","0","0","0","500","0","25000","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217005","200","0","0","0","0","0","99999999","0","0","610212204","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217005","200","0","0","0","0","0","99999999","0","100","610212205","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217005","200","0","0","0","0","0","99999999","0","50","610212206","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","德亞穆","300000040","1","0","0","0","0","0","0","0","0","0","50000","0","60000","324604","0","0","0","0","60000","0","560000000","0","0","610212301","99999","0","0","0","50","0","0","0","99999","0","0","0","470","0","0"
"50","0","1","德亞穆","300000022","1","0","0","0","0","0","50000","0","0","0","50000","0","60000","324605","0","0","0","0","60000","0","560000000","0","0","610212302","1000","0","0","0","50","0","0","0","1000","0","50000","0","470","0","0"
"50","0","1","德亞穆","300000022","1","0","0","0","0","0","0","0","0","0","50000","0","60000","324606","50000","0","0","0","60000","0","560000000","0","40000","610212303","1000","0","0","0","50","0","0","0","1000","0","50000","0","470","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","400","0","400","0","0","400","200","0","0","217005","200","0","0","0","0","0","99999999","0","0","610212304","9999","0","0","0","300","0","0","0","9999","0","0","0","470","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","400","0","400","0","0","400","200","0","0","217005","200","0","0","0","0","0","99999999","0","100","610212305","9999","0","0","0","300","0","0","0","9999","0","0","0","470","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","400","0","400","0","0","400","200","0","0","217005","200","0","0","0","0","0","99999999","0","50","610212306","9999","0","0","0","300","0","0","0","9999","0","0","0","470","0","0"
"0","0","6","靜流的闇影","200000011","1","0","0","0","0","0","0","0","0","0","300","0","16388","604903","255","0","1000","0","0","0","136068388","0","255","610212401","698","0","0","0","40","0","0","0","582","2","400","0","255","0","0"
"0","0","5","拉比林斯達的闇影","200000011","1","0","0","0","0","0","0","0","0","0","240","0","24939","606801","240","0","0","0","0","0","115444241","0","255","610212402","368","0","0","0","40","0","0","0","352","1","240","0","255","0","0"
"0","0","6","璃乃的闇影","200000011","1","0","0","0","0","0","0","0","0","0","255","0","28469","601101","180","0","0","0","0","0","82874731","0","255","610212403","290","0","0","0","40","0","0","0","331","2","255","0","255","0","0"
"0","0","0","守護‧遠古遺物","300000039","1","0","0","0","0","0","0","0","0","0","1780","0","27912","218200","2550","0","0","0","0","0","7496058","0","2550","610212404","173","0","0","0","40","0","0","0","160","0","0","0","155","0","0"
"0","0","0","破壞‧遠古遺物","300000039","1","0","0","0","0","0","0","0","0","0","1780","0","27912","218300","2550","0","0","0","0","0","5196847","0","2550","610212405","173","0","0","0","40","0","0","0","160","0","0","0","155","0","0"
"0","0","0","戰鬥‧遠古遺物","300000039","1","0","0","0","0","0","0","0","0","0","1200","0","0","218400","2550","0","0","0","27912","0","9097635","0","2550","610212406","173","0","0","0","40","0","0","0","160","0","0","0","155","0","0"
"0","0","6","靜流的闇影","200000011","1","0","0","0","0","0","0","0","0","0","400","0","34171","604903","364","0","3000","0","0","0","293193310","0","364","610212501","1206","0","0","0","40","0","0","0","960","2","500","0","364","0","0"
"0","0","5","拉比林斯達的闇影","200000011","1","0","0","0","0","0","0","0","0","0","364","0","64175","606801","364","0","0","0","0","0","246725431","0","364","610212502","581","0","0","0","40","0","0","0","488","1","364","0","364","0","0"
"0","0","6","璃乃的闇影","200000011","1","0","0","0","0","0","0","0","0","0","364","0","73119","601101","300","0","0","0","0","0","181404375","0","364","610212503","412","0","0","0","40","0","0","0","502","2","1000","0","364","0","0"
"0","0","0","守護‧遠古遺物","300000039","1","0","0","0","0","0","0","0","0","0","2550","0","57528","218200","2550","0","0","0","0","0","23496000","0","2550","610212504","343","0","0","0","40","0","0","0","310","0","0","0","264","0","0"
"0","0","0","破壞‧遠古遺物","300000039","1","0","0","0","0","0","0","0","0","0","2550","0","57528","218300","2550","0","0","0","0","0","15796800","0","2550","610212505","343","0","0","0","40","0","0","0","310","0","0","0","264","0","0"
"0","0","0","戰鬥‧遠古遺物","300000039","1","0","0","0","0","0","0","0","0","0","2550","0","0","218400","2550","0","0","0","57528","0","28097600","0","2550","610212506","343","0","0","0","40","0","0","0","310","0","0","0","264","0","0"
"0","0","1","色慾之龍‧奴隸","300000022","1","5000","0","0","0","0","100","0","0","100","5000","0","0","324402","0","0","0","0","0","0","100000000","0","5000","610213101","0","0","0","0","50","0","0","0","0","0","5000","0","200","0","0"
"0","0","1","色慾之龍‧奴隸A","300000022","1","0","0","0","0","0","0","0","0","0","0","0","7500","324402","0","0","0","0","7500","0","3000000","0","0","610213102","1000","0","0","0","50","0","0","0","1000","0","0","0","200","0","0"
"0","0","1","色慾之龍‧奴隸B","300000022","1","0","0","0","0","0","0","0","0","0","0","0","0","324402","0","0","0","0","0","0","1000000","0","0","610213103","1000","0","0","0","50","0","0","0","1000","0","0","0","200","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217006","200","0","0","0","0","0","99999999","0","100","610213104","9999","0","0","0","300","0","0","0","9999","0","0","0","200","0","0"
"180","0","1","六凶‧獄蜂梅莉莎","300000022","1","5000","0","0","0","0","0","0","0","0","5000","0","15000","324700","5000","0","0","0","15000","0","100000000","0","0","610213151","300","0","0","0","50","0","0","0","300","0","5000","0","200","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217006","200","0","0","0","0","0","99999999","0","50","610213152","9999","0","0","0","300","0","0","0","9999","0","0","0","200","0","0"
"0","0","1","色慾之龍‧奴隸","300000040","1","0","0","0","0","0","200","0","0","200","25000","0","0","324403","0","0","0","0","0","0","250000000","0","0","610213201","0","0","0","0","50","0","0","0","0","0","0","0","300","0","0"
"0","0","1","色慾之龍‧奴隸A","300000040","1","0","0","0","0","0","0","0","0","0","0","0","5000","324403","0","0","0","0","5000","0","15000000","0","0","610213202","99999","0","0","0","50","0","0","0","99999","0","0","0","300","0","0"
"0","0","1","色慾之龍‧奴隸B","300000040","1","0","0","0","0","0","0","0","0","0","0","0","0","324403","0","0","0","0","0","0","5000000","0","0","610213203","99999","0","0","0","50","0","0","0","99999","0","0","0","300","0","0"
"0","0","1","色慾之龍‧奴隸","300000022","1","0","0","0","0","0","200","0","0","200","25000","0","0","324404","25000","0","0","0","0","0","250000000","0","0","610213204","0","0","0","0","50","0","0","0","0","0","15000","0","300","0","0"
"0","0","1","色慾之龍‧奴隸A","300000022","1","0","0","0","0","0","0","0","0","0","0","0","10000","324404","0","0","0","0","10000","0","15000000","0","0","610213205","2500","0","0","0","50","0","0","0","2500","0","0","0","300","0","0"
"0","0","1","色慾之龍‧奴隸B","300000022","1","0","0","0","0","0","0","0","0","0","0","0","0","324404","0","0","0","0","0","0","5000000","0","0","610213206","2500","0","0","0","50","0","0","0","2500","0","0","0","300","0","0"
"0","0","1","色慾之龍‧奴隸","300000022","1","25000","0","0","0","0","200","0","0","200","25000","0","0","324405","0","0","0","0","0","0","250000000","0","25000","610213207","0","0","0","0","50","0","0","0","0","0","25000","0","300","0","0"
"0","0","1","色慾之龍‧奴隸A","300000022","1","0","0","0","0","0","0","0","0","0","0","0","10000","324405","0","0","0","0","10000","0","15000000","0","0","610213208","1500","0","0","0","50","0","0","0","1500","0","0","0","300","0","0"
"0","0","1","色慾之龍‧奴隸B","300000022","1","0","0","0","0","0","0","0","0","0","0","0","0","324405","0","0","0","0","0","0","5000000","0","0","610213209","1500","0","0","0","50","0","0","0","1500","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217006","200","0","0","0","0","0","99999999","0","0","610213210","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","50000","0","0","0","0","0","0","0","0","200","0","0","217006","200","0","0","0","0","0","99999999","0","0","610213211","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217006","200","0","0","0","0","0","99999999","0","100","610213212","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","六凶‧獄蜂梅莉莎","300000040","1","10000","0","0","0","0","0","0","0","0","10000","0","30000","324701","0","0","0","0","30000","0","200000000","0","0","610213251","99999","0","0","0","50","0","0","0","99999","0","0","0","300","0","0"
"130","0","1","六凶‧獄蜂梅莉莎","300000022","1","10000","0","0","0","0","0","0","0","0","10000","0","30000","324702","0","0","0","0","30000","0","200000000","0","10000","610213252","0","0","0","0","50","0","0","0","0","0","10000","0","300","0","0"
"180","0","1","六凶‧獄蜂梅莉莎","300000022","1","10000","0","0","0","0","0","0","0","0","10000","0","30000","324703","10000","0","0","0","30000","0","200000000","0","0","610213253","500","0","0","0","50","0","0","0","500","0","10000","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217006","200","0","0","0","0","0","99999999","0","0","610213254","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
