a35781acf3dc1b2c86ff2d997c90ce8c3ca1f81effdbe6df1d85856b8ebfce5f,0c69392c583bfbcc658ef88f6fab14090153448e5ea57833e393dde2f0fa65e3,1bfcc3e3f7dd0f5248379b85da8e7b7ec3d06bf50c49bf35898b144bf69c3e86,ac81ca3b4e7eed3a728f91588f16bee698e004a36b49916ddd874ec4212e5fe7,28e80e3bf253bc20ece7ee534fb537a7affd62109e597f8b3c1e7fcb33b63f18,924cc75d8d2d9fbb8dda49983ec1623c9e0193422a8eedd50a082d380f29ffbf,83913be0ba0b0ab24aafdd00e53a894337e25da3378afbdc2d4147fc69873dca,f3c11d4578b663fe56454b3b11e449eeb14311436dbecc59ec97d038b43e62af,9b5ade4feb4f57dee4680e7bdd0990faa5ad1d2c8fc6ba36219deefc5b9f7853,04da89c47a58600f3b2607c814472cb7fa7d86cdcb37e7aa7889084e7f92ed0f,8606e91f078cde638ac9ca6184956715ca24b3d08ef07a8385351c425e3a897b,0b43491c56f6781ed16182c925bb4b4cfa36b8023cc488bbec1b49ff1a3eaf5e,2303d5b1378ffde00ecc2ef2646b5bacfe227b8f6bf372450ce7a073638d4804,841cb3b48541dea56ad7f782e310c0323fc6feac88552000b60d05eef91faa17,3026699f4a78233ecc657fa860eeea40189c662bd3a482f51ff49031a63a47e9,4dc75d15550d0bdda3db17697825ca7fa4b6788823d354766e027eb76e073123,9b3717086c0c4856ecf0228a70e1417d370735f3b4b3085731af1c0a8e112fdb,63d6a76612f1dea9c0f1552542e7cb5a0184b44ff633400807cd4859ea563de5,c9e2dc1b1509c2be162e31672937e466d8da7342657e27ee80477843ddf88bd4,e39a5eb9179193df709d4a7759d989d39248e4b19ebfe235a9f704179e2a4c8d,b0478847d254a5edd7f4c6a236de2df8ddfe153569b6e7d4ccb69742bef5faac,9eda37c6ce54e2a774b03733b57eff6528c61e320e02a9ca7cbb45107658dc42,696f1dcbc31a4ee9f83ab89a1ce83fd11546d42789a2e2e239408ecdcf701083,a90e0939c9439800cee1693d3ee13f499c22c089c6906dd77a9685992baaaf57,44d115b54a43a48ba896eea9dcb931204ee7ae67c37a53a548f3c8af9056b3fe,8b1640e0663499e7727eeecaa1aa9b8beb980ccaadf1bcb636d52bddd68c1733,5d30432598ddff8abff87956e631ec52b713102ff4ac83d3ee6a0e1d9154bb62,72111192a1e50b8c1425e0699c161db124a887f3a9a61eaea4fffb2e168a606b,84e1d61851eb2a615a7af9572d5ab4b77549f2c4164ee1e4bb953d13806d4ab7,01b3d99a811a88dbcf4bac63ebe367c00b9cf50dc9110357c07772c7b282c900,92cbce7b708b4a4cdf6a75f6ef52826f31bedd7027577363911ae58b84722db2,ef1b28a14acd4ad7219889ff4f2590a7ee53ac780a9dfdd53186e67dfb6af017,96bf4035531b08a92799b839fdc5cbbb3bec5496542f6f839c99059627511aa7,553d3582f122ba4d1c4bcaf892b8164f48b3e516f069d684c51f17b2642ff02d,6f57faaa41ea2f8aa835df08cbb2cfecd369091eb8eda1a4d43b9355d76e7487,9e8b9b9414c7d84694a44ace3072f9d7f4167d2a6d245157fb7cbc1712b2a4b9,b0eac8d755b27a56ee3497d5edac51ac7ccc2643c9f7bdc757da61b9511dcf06,319e585418aa3010c56f689db5063c2344941e0c8acf1b803c0d45850939a6fb,f5cd1060842cf6a5ededa92e3397f2d2786743ff106cb5b2255b1470894a0910,6cb62f89510a21af2499bad5b5f6d1895ecd321ff083f021641cec051bebfa4c,856a3fcc4f24a7ee1e02e44c6e613f6898f93fd398d63ced902dbd5ca59be3de
"140001","4","1","91002","2","1","94002","115344","2","50001","1","2","2100473","2","4","1","8","60","12","1","4","4","3","115375","1","125285","2","115284","3","20001","10","1","1","240000","4","16","1","1","125491","4","4"
"140001","4","1","91002","2","1","94002","115432","2","50001","1","2","2100474","2","4","1","8","60","12","1","4","4","3","125345","1","115315","2","125523","3","20001","10","1","1","240000","4","16","1","1","125103","4","4"
"140001","4","1","91002","2","1","94002","125314","2","50001","1","2","2100475","2","4","1","8","60","12","1","4","4","3","125463","1","115375","2","115344","3","20001","10","1","1","240000","4","16","1","1","115583","4","4"
"140001","4","1","91002","2","1","94002","125044","2","50001","1","2","2100476","2","4","1","8","60","12","1","4","4","3","115402","1","125345","2","115432","3","20001","10","1","1","240000","4","16","1","1","115613","4","4"
"140001","4","1","91002","2","1","94002","125224","2","50001","1","2","2100477","2","4","1","8","60","12","1","4","4","3","125045","1","125463","2","125314","3","20001","10","1","1","240000","4","16","1","1","125462","4","4"
"140001","4","1","91002","2","1","94002","115194","2","50001","1","2","2100478","2","4","1","8","60","12","1","4","4","3","115105","1","115402","2","125044","3","20001","10","1","1","240000","4","16","1","1","125013","4","4"
"140001","4","1","91002","2","1","94002","125374","2","50001","1","2","2100479","2","4","1","8","60","12","1","4","4","3","125255","1","125045","2","125224","3","20001","10","1","1","240000","4","16","1","1","125223","4","4"
"91002","2","0","140000","6","1","94002","20001","0","0","0","0","2100480","200","8","1","4","2","12","6","0","2","16","140001","1","31025","2","50001","4","0","0","1","1","480000","2","0","0","1","0","4","0"
"140001","4","1","91002","2","1","94002","115105","2","50001","1","2","2100481","2","4","1","8","60","12","1","4","4","3","115106","1","125226","2","125463","3","20001","10","1","1","280000","4","16","1","1","115584","4","4"
"140001","4","1","91002","2","1","94002","115402","2","50001","1","2","2100482","2","4","1","8","60","12","1","4","4","3","115136","1","115166","2","125255","3","20001","10","1","1","280000","4","16","1","1","115614","4","4"
"140001","4","1","91002","2","1","94002","125195","2","50001","1","2","2100483","2","4","1","8","60","12","1","4","4","3","125256","1","115106","2","115105","3","20001","10","1","1","280000","4","16","1","1","115344","4","4"
"140001","4","1","91002","2","1","94002","125345","2","50001","1","2","2100484","2","4","1","8","60","12","1","4","4","3","125076","1","115136","2","115402","3","20001","10","1","1","280000","4","16","1","1","115194","4","4"
"140001","4","1","91002","2","1","94002","115315","2","50001","1","2","2100485","2","4","1","8","60","12","1","4","4","3","125016","1","125256","2","125195","3","20001","10","1","1","280000","4","16","1","1","115432","4","4"
"140001","4","1","91002","2","1","94002","125045","2","50001","1","2","2100486","2","4","1","8","60","12","1","4","4","3","115196","1","125076","2","125345","3","20001","10","1","1","280000","4","16","1","1","115104","4","4"
"140001","4","1","91002","2","1","94002","125075","2","50001","1","2","2100487","2","4","1","8","60","12","1","4","4","3","125046","1","125016","2","115315","3","20001","10","1","1","280000","4","16","1","1","115554","4","4"
"140001","4","1","91002","2","1","94002","125463","2","50001","1","2","2100488","2","4","1","8","60","12","1","4","4","3","125226","1","115196","2","125045","3","20001","10","1","1","280000","4","16","1","1","125314","4","4"
"140001","4","1","91002","2","1","94002","125255","2","50001","1","2","2100489","2","4","1","8","60","12","1","4","4","3","115166","1","125046","2","125075","3","20001","10","1","1","280000","4","16","1","1","125044","4","4"
"91002","2","0","140000","6","1","94002","20001","0","0","0","0","2100490","200","8","1","4","2","12","6","0","2","16","140001","1","31049","2","50001","4","0","0","1","1","560000","2","0","0","1","0","4","0"
"140001","4","1","91002","2","1","94002","125045","2","50001","1","2","2100491","2","4","1","8","60","12","1","4","4","3","115136","1","115196","2","125195","3","20001","10","1","1","280000","4","16","1","1","115584","4","4"
"140001","4","1","91002","2","1","94002","125015","2","50001","1","2","2100492","2","4","1","8","60","12","1","4","4","3","125076","1","125016","2","115225","3","20001","10","1","1","280000","4","16","1","1","125523","4","4"
"140001","4","1","91002","2","1","94002","115165","2","50001","1","2","2100493","2","4","1","8","60","12","1","4","4","3","115106","1","115136","2","125045","3","20001","10","1","1","280000","4","16","1","1","115284","4","4"
"140001","4","1","91002","2","1","94002","125463","2","50001","1","2","2100494","2","4","1","8","60","12","1","4","4","3","125046","1","125076","2","125015","3","20001","10","1","1","280000","4","16","1","1","115614","4","4"
"140001","4","1","91002","2","1","94002","115105","2","50001","1","2","2100495","2","4","1","8","60","12","1","4","4","3","125256","1","115106","2","115165","3","20001","10","1","1","280000","4","16","1","1","115432","4","4"
"140001","4","1","91002","2","1","94002","125345","2","50001","1","2","2100496","2","4","1","8","60","12","1","4","4","3","115616","1","125046","2","125463","3","20001","10","1","1","280000","4","16","1","1","115344","4","4"
"140001","4","1","91002","2","1","94002","115315","2","50001","1","2","2100497","2","4","1","8","60","12","1","4","4","3","115586","1","125256","2","115105","3","20001","10","1","1","280000","4","16","1","1","125044","4","4"
"140001","4","1","91002","2","1","94002","125195","2","50001","1","2","2100498","2","4","1","8","60","12","1","4","4","3","115196","1","115616","2","125345","3","20001","10","1","1","280000","4","16","1","1","115194","4","4"
"140001","4","1","91002","2","1","94002","115225","2","50001","1","2","2100499","2","4","1","8","60","12","1","4","4","3","125016","1","115586","2","115315","3","20001","10","1","1","280000","4","16","1","1","125224","4","4"
"91002","2","0","140000","6","1","94002","20001","0","0","0","0","2100500","200","8","1","4","2","12","6","0","2","16","140001","1","31020","2","50001","4","0","0","1","1","560000","2","0","0","1","0","4","0"
"140001","4","1","91002","2","1","94002","115105","2","50001","1","2","2100501","2","4","1","8","60","12","1","4","4","3","125046","1","115196","2","125255","3","20001","10","1","1","320000","4","16","1","1","115432","4","4"
"140001","4","1","91002","2","1","94002","125015","2","50001","1","2","2100502","2","4","1","8","60","12","1","4","4","3","125076","1","115556","2","125075","3","20001","10","1","1","320000","4","16","1","1","115584","4","4"
"140001","4","1","91002","2","1","94002","125045","2","50001","1","2","2100503","2","4","1","8","60","12","1","4","4","3","115136","1","125046","2","115105","3","20001","10","1","1","320000","4","16","1","1","115284","4","4"
"140001","4","1","91002","2","1","94002","125195","2","50001","1","2","2100504","2","4","1","8","60","12","1","4","4","3","115106","1","125076","2","125015","3","20001","10","1","1","320000","4","16","1","1","125044","4","4"
"140001","4","1","91002","2","1","94002","115225","2","50001","1","2","2100505","2","4","1","8","60","12","1","4","4","3","115166","1","115136","2","125045","3","20001","10","1","1","320000","4","16","1","1","125314","4","4"
"140001","4","1","91002","2","1","94002","115165","2","50001","1","2","2100506","2","4","1","8","60","12","1","4","4","3","125016","1","115106","2","125195","3","20001","10","1","1","320000","4","16","1","1","115344","4","4"
"140001","4","1","91002","2","1","94002","125463","2","50001","1","2","2100507","2","4","1","8","60","12","1","4","4","3","115586","1","115166","2","115225","3","20001","10","1","1","320000","4","16","1","1","115194","4","4"
"140001","4","1","91002","2","1","94002","125255","2","50001","1","2","2100508","2","4","1","8","60","12","1","4","4","3","115196","1","125016","2","115165","3","20001","10","1","1","320000","4","16","1","1","125224","4","4"
"140001","4","1","91002","2","1","94002","125075","2","50001","1","2","2100509","2","4","1","8","60","12","1","4","4","3","115556","1","115586","2","125463","3","20001","10","1","1","320000","4","16","1","1","125374","4","4"
"91002","2","0","140000","6","1","94002","20001","0","0","0","0","2100510","200","8","1","4","2","12","6","0","2","16","140001","1","31044","2","50001","4","0","0","1","1","640000","2","0","0","1","0","4","0"
"140001","4","1","91002","2","1","94002","125015","2","50001","1","2","2100511","2","4","1","8","60","12","1","4","4","3","125524","1","125076","2","125255","3","20001","10","1","1","320000","4","16","1","1","115584","4","4"
"140001","4","1","91002","2","1","94002","125045","2","50001","1","2","2100512","2","4","1","8","60","12","1","4","4","3","115316","1","115136","2","125463","3","20001","10","1","1","320000","4","16","1","1","115432","4","4"
"140001","4","1","91002","2","1","94002","115105","2","50001","1","2","2100513","2","4","1","8","60","12","1","4","4","3","115433","1","125524","2","125015","3","20001","10","1","1","320000","4","16","1","1","115284","4","4"
"140001","4","1","91002","2","1","94002","115225","2","50001","1","2","2100514","2","4","1","8","60","12","1","4","4","3","125286","1","115316","2","125045","3","20001","10","1","1","320000","4","16","1","1","125044","4","4"
"140001","4","1","91002","2","1","94002","125195","2","50001","1","2","2100515","2","4","1","8","60","12","1","4","4","3","125376","1","115433","2","115105","3","20001","10","1","1","320000","4","16","1","1","125314","4","4"
"140001","4","1","91002","2","1","94002","115555","2","50001","1","2","2100516","2","4","1","8","60","12","1","4","4","3","115346","1","125286","2","115225","3","20001","10","1","1","320000","4","16","1","1","115194","4","4"
"140001","4","1","91002","2","1","94002","115165","2","50001","1","2","2100517","2","4","1","8","60","12","1","4","4","3","125046","1","125376","2","125195","3","20001","10","1","1","320000","4","16","1","1","115554","4","4"
"140001","4","1","91002","2","1","94002","125255","2","50001","1","2","2100518","2","4","1","8","60","12","1","4","4","3","125076","1","115346","2","115555","3","20001","10","1","1","320000","4","16","1","1","115344","4","4"
"140001","4","1","91002","2","1","94002","125463","2","50001","1","2","2100519","2","4","1","8","60","12","1","4","4","3","115136","1","125046","2","115165","3","20001","10","1","1","320000","4","16","1","1","115614","4","4"
"91002","2","0","140000","6","1","94002","20001","0","0","0","0","2100520","200","8","1","4","2","12","6","0","2","16","140001","1","31037","2","50001","4","0","0","1","1","640000","2","0","0","1","0","4","0"
"140001","4","1","91002","2","1","94002","125376","2","50001","1","2","2100521","2","4","1","8","60","12","1","4","4","3","115197","1","125257","2","125016","3","20001","10","1","1","360000","4","16","1","1","115105","4","4"
"140001","4","1","91002","2","1","94002","125286","2","50001","1","2","2100522","2","4","1","8","60","12","1","4","4","3","115137","1","125167","2","115433","3","20001","10","1","1","360000","4","16","1","1","125015","4","4"
"140001","4","1","91002","2","1","94002","125076","2","50001","1","2","2100523","2","4","1","8","60","12","1","4","4","3","115077","1","115197","2","125376","3","20001","10","1","1","360000","4","16","1","1","125045","4","4"
"140001","4","1","91002","2","1","94002","125046","2","50001","1","2","2100524","2","4","1","8","60","12","1","4","4","3","125017","1","115137","2","125286","3","20001","10","1","1","360000","4","16","1","1","125075","4","4"
"140001","4","1","91002","2","1","94002","115106","2","50001","1","2","2100525","2","4","1","8","60","12","1","4","4","3","125107","1","115077","2","125076","3","20001","10","1","1","360000","4","16","1","1","115585","4","4"
"140001","4","1","91002","2","1","94002","115136","2","50001","1","2","2100526","2","4","1","8","60","12","1","4","4","3","125227","1","125017","2","125046","3","20001","10","1","1","360000","4","16","1","1","125285","4","4"
"140001","4","1","91002","2","1","94002","115346","2","50001","1","2","2100527","2","4","1","8","60","12","1","4","4","3","115047","1","125107","2","115106","3","20001","10","1","1","360000","4","16","1","1","125345","4","4"
"140001","4","1","91002","2","1","94002","125016","2","50001","1","2","2100528","2","4","1","8","60","12","1","4","4","3","125257","1","125227","2","115136","3","20001","10","1","1","360000","4","16","1","1","125195","4","4"
"140001","4","1","91002","2","1","94002","115433","2","50001","1","2","2100529","2","4","1","8","60","12","1","4","4","3","125167","1","115047","2","115346","3","20001","10","1","1","360000","4","16","1","1","115615","4","4"
"91002","2","0","140000","6","1","94002","20001","0","0","0","0","2100530","200","8","1","4","2","12","6","0","2","16","140001","1","31046","2","50001","4","0","0","1","1","720000","2","0","0","1","0","4","0"
"140001","4","1","91002","2","1","94002","125076","2","50001","1","2","2100531","2","4","1","8","60","12","1","4","4","3","115617","1","125017","2","115346","3","20001","10","1","1","360000","4","16","1","1","115615","4","4"
"140001","4","1","91002","2","1","94002","115106","2","50001","1","2","2100532","2","4","1","8","60","12","1","4","4","3","115557","1","125107","2","125256","3","20001","10","1","1","360000","4","16","1","1","125345","4","4"
"140001","4","1","91002","2","1","94002","115136","2","50001","1","2","2100533","2","4","1","8","60","12","1","4","4","3","115077","1","115617","2","125076","3","20001","10","1","1","360000","4","16","1","1","115165","4","4"
"140001","4","1","91002","2","1","94002","125376","2","50001","1","2","2100534","2","4","1","8","60","12","1","4","4","3","115587","1","115557","2","115106","3","20001","10","1","1","360000","4","16","1","1","125463","4","4"
"140001","4","1","91002","2","1","94002","125046","2","50001","1","2","2100535","2","4","1","8","60","12","1","4","4","3","115137","1","115077","2","115136","3","20001","10","1","1","360000","4","16","1","1","125015","4","4"
"140001","4","1","91002","2","1","94002","125286","2","50001","1","2","2100536","2","4","1","8","60","12","1","4","4","3","115197","1","115587","2","125376","3","20001","10","1","1","360000","4","16","1","1","115105","4","4"
"140001","4","1","91002","2","1","94002","125016","2","50001","1","2","2100537","2","4","1","8","60","12","1","4","4","3","115047","1","115137","2","125046","3","20001","10","1","1","360000","4","16","1","1","125285","4","4"
"140001","4","1","91002","2","1","94002","115346","2","50001","1","2","2100538","2","4","1","8","60","12","1","4","4","3","125017","1","115197","2","125286","3","20001","10","1","1","360000","4","16","1","1","125075","4","4"
"140001","4","1","91002","2","1","94002","125256","2","50001","1","2","2100539","2","4","1","8","60","12","1","4","4","3","125107","1","115047","2","125016","3","20001","10","1","1","360000","4","16","1","1","115585","4","4"
"91002","2","0","140000","6","1","94002","20001","0","0","0","0","2100540","200","8","1","4","2","12","6","0","2","16","140001","1","31025","2","50001","4","0","0","1","1","720000","2","0","0","1","0","4","0"
"140001","4","1","91002","2","1","94002","125076","2","50001","1","2","2100541","2","4","1","8","60","12","1","4","4","3","115317","1","115137","2","125256","3","20001","10","1","1","400000","4","16","1","1","115615","4","4"
"140001","4","1","91002","2","1","94002","125046","2","50001","1","2","2100542","2","4","1","8","60","12","1","4","4","3","125377","1","115047","2","115166","3","20001","10","1","1","400000","4","16","1","1","125345","4","4"
"140001","4","1","91002","2","1","94002","115136","2","50001","1","2","2100543","2","4","1","8","60","12","1","4","4","3","125287","1","115317","2","125076","3","20001","10","1","1","400000","4","16","1","1","125463","4","4"
"140001","4","1","91002","2","1","94002","115106","2","50001","1","2","2100544","2","4","1","8","60","12","1","4","4","3","115464","1","125377","2","125046","3","20001","10","1","1","400000","4","16","1","1","115165","4","4"
"140001","4","1","91002","2","1","94002","125376","2","50001","1","2","2100545","2","4","1","8","60","12","1","4","4","3","115403","1","125287","2","115136","3","20001","10","1","1","400000","4","16","1","1","125045","4","4"
"140001","4","1","91002","2","1","94002","125286","2","50001","1","2","2100546","2","4","1","8","60","12","1","4","4","3","125347","1","115464","2","115106","3","20001","10","1","1","400000","4","16","1","1","125285","4","4"
"140001","4","1","91002","2","1","94002","125016","2","50001","1","2","2100547","2","4","1","8","60","12","1","4","4","3","115077","1","115403","2","125376","3","20001","10","1","1","400000","4","16","1","1","125075","4","4"
"140001","4","1","91002","2","1","94002","125256","2","50001","1","2","2100548","2","4","1","8","60","12","1","4","4","3","115137","1","125347","2","125286","3","20001","10","1","1","400000","4","16","1","1","125015","4","4"
"140001","4","1","91002","2","1","94002","115166","2","50001","1","2","2100549","2","4","1","8","60","12","1","4","4","3","115047","1","115077","2","125016","3","20001","10","1","1","400000","4","16","1","1","115585","4","4"
"91002","2","0","140000","6","1","94002","20001","0","0","0","0","2100550","200","8","1","4","2","12","6","0","2","16","140001","1","31013","2","50001","4","0","0","1","1","800000","2","0","0","1","0","4","0"
"140001","4","1","91002","2","1","94002","115047","2","50001","1","2","2100551","2","4","1","8","60","12","1","4","4","3","116071","1","126251","2","115403","3","20001","10","1","1","400000","4","16","1","1","115106","4","4"
"140001","4","1","91002","2","1","94002","115137","2","50001","1","2","2100552","2","4","1","8","60","12","1","4","4","3","116191","1","126101","2","125107","3","20001","10","1","1","400000","4","16","1","1","125376","4","4"
"140001","4","1","91002","2","1","94002","115077","2","50001","1","2","2100553","2","4","1","8","60","12","1","4","4","3","116041","1","116071","2","115047","3","20001","10","1","1","400000","4","16","1","1","125076","4","4"
"140001","4","1","91002","2","1","94002","125017","2","50001","1","2","2100554","2","4","1","8","60","12","1","4","4","3","116131","1","116191","2","115137","3","20001","10","1","1","400000","4","16","1","1","125016","4","4"
"140001","4","1","91002","2","1","94002","115197","2","50001","1","2","2100555","2","4","1","8","60","12","1","4","4","3","126221","1","116041","2","115077","3","20001","10","1","1","400000","4","16","1","1","125046","4","4"
"140001","4","1","91002","2","1","94002","115317","2","50001","1","2","2100556","2","4","1","8","60","12","1","4","4","3","126011","1","116131","2","125017","3","20001","10","1","1","400000","4","16","1","1","115616","4","4"
"140001","4","1","91002","2","1","94002","125377","2","50001","1","2","2100557","2","4","1","8","60","12","1","4","4","3","126161","1","126221","2","115197","3","20001","10","1","1","400000","4","16","1","1","115136","4","4"
"140001","4","1","91002","2","1","94002","115403","2","50001","1","2","2100558","2","4","1","8","60","12","1","4","4","3","126251","1","126011","2","115317","3","20001","10","1","1","400000","4","16","1","1","115433","4","4"
"140001","4","1","91002","2","1","94002","125107","2","50001","1","2","2100559","2","4","1","8","60","12","1","4","4","3","126101","1","126161","2","125377","3","20001","10","1","1","400000","4","16","1","1","115586","4","4"
"91002","2","0","140000","6","1","94002","20001","0","0","0","0","2100560","200","8","1","4","2","12","6","0","2","16","140001","1","31042","2","50001","4","0","0","1","1","800000","2","0","0","1","0","4","0"
"140001","4","1","91002","2","1","94002","115317","2","50001","1","2","2100561","2","4","1","8","60","12","1","4","4","3","116551","1","126011","2","115137","3","20001","10","1","1","440000","4","16","1","1","125376","4","4"
"140001","4","1","91002","2","1","94002","115047","2","50001","1","2","2100562","2","4","1","8","60","12","1","4","4","3","116611","1","116131","2","125107","3","20001","10","1","1","440000","4","16","1","1","125286","4","4"
"140001","4","1","91002","2","1","94002","125377","2","50001","1","2","2100563","2","4","1","8","60","12","1","4","4","3","116041","1","116551","2","115317","3","20001","10","1","1","440000","4","16","1","1","125046","4","4"
"140001","4","1","91002","2","1","94002","115617","2","50001","1","2","2100564","2","4","1","8","60","12","1","4","4","3","116581","1","116611","2","115047","3","20001","10","1","1","440000","4","16","1","1","115433","4","4"
"140001","4","1","91002","2","1","94002","115077","2","50001","1","2","2100565","2","4","1","8","60","12","1","4","4","3","116191","1","116041","2","125377","3","20001","10","1","1","440000","4","16","1","1","115106","4","4"
"140001","4","1","91002","2","1","94002","115403","2","50001","1","2","2100566","2","4","1","8","60","12","1","4","4","3","116071","1","116581","2","115617","3","20001","10","1","1","440000","4","16","1","1","115316","4","4"
"140001","4","1","91002","2","1","94002","115197","2","50001","1","2","2100567","2","4","1","8","60","12","1","4","4","3","126161","1","116191","2","115077","3","20001","10","1","1","440000","4","16","1","1","115586","4","4"
"140001","4","1","91002","2","1","94002","115137","2","50001","1","2","2100568","2","4","1","8","60","12","1","4","4","3","126011","1","116071","2","115403","3","20001","10","1","1","440000","4","16","1","1","125076","4","4"
"140001","4","1","91002","2","1","94002","125107","2","50001","1","2","2100569","2","4","1","8","60","12","1","4","4","3","116131","1","126161","2","115197","3","20001","10","1","1","440000","4","16","1","1","115616","4","4"
"91002","2","0","140000","6","1","94002","20001","0","0","0","0","2100570","200","8","1","4","2","12","6","0","2","16","140001","1","31057","2","50001","4","0","0","1","1","880000","2","0","0","1","0","4","0"
"140001","4","1","91002","2","1","94002","115317","2","50001","1","2","2100571","2","4","1","8","60","12","1","4","4","3","126371","1","116071","2","115197","3","20001","10","1","1","440000","4","16","1","1","125376","4","4"
"140001","4","1","91002","2","1","94002","115047","2","50001","1","2","2100572","2","4","1","8","60","12","1","4","4","3","116311","1","116041","2","115557","3","20001","10","1","1","440000","4","16","1","1","115433","4","4"
"140001","4","1","91002","2","1","94002","115617","2","50001","1","2","2100573","2","4","1","8","60","12","1","4","4","3","126281","1","126371","2","115317","3","20001","10","1","1","440000","4","16","1","1","115616","4","4"
"140001","4","1","91002","2","1","94002","115403","2","50001","1","2","2100574","2","4","1","8","60","12","1","4","4","3","116401","1","116311","2","115047","3","20001","10","1","1","440000","4","16","1","1","125046","4","4"
"140001","4","1","91002","2","1","94002","115587","2","50001","1","2","2100575","2","4","1","8","60","12","1","4","4","3","126341","1","126281","2","115617","3","20001","10","1","1","440000","4","16","1","1","115106","4","4"
"140001","4","1","91002","2","1","94002","125377","2","50001","1","2","2100576","2","4","1","8","60","12","1","4","4","3","116461","1","116401","2","115403","3","20001","10","1","1","440000","4","16","1","1","125286","4","4"
"140001","4","1","91002","2","1","94002","115077","2","50001","1","2","2100577","2","4","1","8","60","12","1","4","4","3","116191","1","126341","2","115587","3","20001","10","1","1","440000","4","16","1","1","115586","4","4"
"140001","4","1","91002","2","1","94002","115197","2","50001","1","2","2100578","2","4","1","8","60","12","1","4","4","3","116071","1","116461","2","125377","3","20001","10","1","1","440000","4","16","1","1","115316","4","4"
"140001","4","1","91002","2","1","94002","115557","2","50001","1","2","2100579","2","4","1","8","60","12","1","4","4","3","116041","1","116191","2","115077","3","20001","10","1","1","440000","4","16","1","1","115196","4","4"
"91002","2","0","140000","6","1","94002","20001","0","0","0","0","2100580","200","8","1","4","2","12","6","0","2","16","140001","1","31045","2","50001","4","0","0","1","1","880000","2","0","0","1","0","4","0"
"140001","4","1","91002","2","1","94002","116041","2","50001","1","2","2100581","2","4","1","8","60","12","1","4","4","3","126162","1","116072","2","126161","3","20001","10","1","1","480000","4","16","1","1","115617","4","4"
"140001","4","1","91002","2","1","94002","116311","2","50001","1","2","2100582","2","4","1","8","60","12","1","4","4","3","126102","1","126252","2","126341","3","20001","10","1","1","480000","4","16","1","1","115317","4","4"
"140001","4","1","91002","2","1","94002","126371","2","50001","1","2","2100583","2","4","1","8","60","12","1","4","4","3","116132","1","126162","2","116041","3","20001","10","1","1","480000","4","16","1","1","115587","4","4"
"140001","4","1","91002","2","1","94002","116401","2","50001","1","2","2100584","2","4","1","8","60","12","1","4","4","3","126222","1","126102","2","116311","3","20001","10","1","1","480000","4","16","1","1","125377","4","4"
"140001","4","1","91002","2","1","94002","116191","2","50001","1","2","2100585","2","4","1","8","60","12","1","4","4","3","116042","1","116132","2","126371","3","20001","10","1","1","480000","4","16","1","1","115047","4","4"
"140001","4","1","91002","2","1","94002","116071","2","50001","1","2","2100586","2","4","1","8","60","12","1","4","4","3","126012","1","126222","2","116401","3","20001","10","1","1","480000","4","16","1","1","115403","4","4"
"140001","4","1","91002","2","1","94002","116461","2","50001","1","2","2100587","2","4","1","8","60","12","1","4","4","3","116192","1","116042","2","116191","3","20001","10","1","1","480000","4","16","1","1","115077","4","4"
"140001","4","1","91002","2","1","94002","126161","2","50001","1","2","2100588","2","4","1","8","60","12","1","4","4","3","116072","1","126012","2","116071","3","20001","10","1","1","480000","4","16","1","1","115197","4","4"
"140001","4","1","91002","2","1","94002","126341","2","50001","1","2","2100589","2","4","1","8","60","12","1","4","4","3","126252","1","116192","2","116461","3","20001","10","1","1","480000","4","16","1","1","125107","4","4"
"91002","2","0","140000","6","1","94002","20001","0","0","0","0","2100590","200","8","1","4","2","12","6","0","2","16","140001","1","31029","2","50001","4","0","0","1","1","960000","2","0","0","1","0","4","0"
"140001","4","1","91002","2","1","94002","116041","2","50001","1","2","2100591","2","4","1","8","60","12","1","4","4","3","126102","1","116552","2","126371","3","20001","10","1","1","480000","4","16","1","1","115617","4","4"
"140001","4","1","91002","2","1","94002","116191","2","50001","1","2","2100592","2","4","1","8","60","12","1","4","4","3","126162","1","126252","2","116401","3","20001","10","1","1","480000","4","16","1","1","115317","4","4"
"140001","4","1","91002","2","1","94002","116311","2","50001","1","2","2100593","2","4","1","8","60","12","1","4","4","3","126012","1","126102","2","116041","3","20001","10","1","1","480000","4","16","1","1","115587","4","4"
"140001","4","1","91002","2","1","94002","126161","2","50001","1","2","2100594","2","4","1","8","60","12","1","4","4","3","116132","1","126162","2","116191","3","20001","10","1","1","480000","4","16","1","1","115403","4","4"
"140001","4","1","91002","2","1","94002","116071","2","50001","1","2","2100595","2","4","1","8","60","12","1","4","4","3","126222","1","126012","2","116311","3","20001","10","1","1","480000","4","16","1","1","115047","4","4"
"140001","4","1","91002","2","1","94002","116461","2","50001","1","2","2100596","2","4","1","8","60","12","1","4","4","3","116612","1","116132","2","126161","3","20001","10","1","1","480000","4","16","1","1","125377","4","4"
"140001","4","1","91002","2","1","94002","116611","2","50001","1","2","2100597","2","4","1","8","60","12","1","4","4","3","116582","1","126222","2","116071","3","20001","10","1","1","480000","4","16","1","1","125107","4","4"
"140001","4","1","91002","2","1","94002","126371","2","50001","1","2","2100598","2","4","1","8","60","12","1","4","4","3","116552","1","116612","2","116461","3","20001","10","1","1","480000","4","16","1","1","115077","4","4"
