ed6c2e41bcf920076b19d2b344c999960e87e0325e6853b20bc7c3efaf13866d,93aa48b1eb42d8e580f17452d1a3c4e7b355384550a626f836717d8b821b5ff9,afd07ee974b5c778b66bfd697654b13646df9cc80b23a8ce31ce27acaab3322b,5d6cb727ffcc5c50d83e6deed334de8506f1eee6136495e0b75d0570a773c56e,24463dbf0e18bd3279dba7c362bcc4a32177c87d719801f193aafba736a51bed,bbd24c9faeb490b943b9fd6c831a411c09048170e9d240743bf171a21e28a3ae,c66e2afa510de707586da870bab38fd982b295269e8c3d2be3c951942d0ba7ef,d0eb3218b33a27830eda0e4409b13941220235ba2c21c5f813f99fa5a8d695db,0e5c390d000677f9391a9dc59fce2a4a7938700db7afee7f6f82b6a3c6f81390,599cf8694cd2d96e59bd07186a62d92f8f6efe3232ea06fd9518623623acfe90,0aa62c14515e80cdb4576376e8f71d12edfebe34040c5a1f87861adcc0f605c7,499511b7f759e61621050c5a50223ac61bc5c10dd38e6a9bcf0e295fa0374103,17c688b802c174761c04d8a998ef91b27487164cdcfc0cde6de86c6cdf28ffee,d5d41b409ac2137bb9a7d660c861e3927870dd957829c8ca67fd1577c70e4afd,d3ccd3a73e74e61e9b3168dfe58e1deacd60e2bf84cd1cae0d16a453b67166a7,1eab9864fba39123700e1520f93af278939fae4b01271659b8229c7f8e9bc4c1,de4c755cfe765180ac152d0cba7cde933c88d0892e2cc88dee2b3e82a8c87dc6,9ee30bf655bf9b822ac1a141005b1061c1af58f0991e08aab24a31cf49dbc81b,da3e445980386624798557dfd7738dd22899d69056fae4a9d2ededaf16eb5804,8d575b0762d25e003e5bcd79ef16891ec26da8d86aa9c893a8a58d01d7e501be,1ea0b38fe9921aa370ba2f0eee6e02cc61d33e024d4c13bb768f6d63b2c57f90,d590b0cc64631ab29c6b31ddb67d5c410e4571756d1c4e7d52c5508d32b9d136,2318e52a6a23f144d6b4abda4740a06ad9025a48cf1dc9ac2a58940180180946,825510b7477ebf480bcce9440479de87eed9eda12b9197cfdd88f07e6a4b71bb
"1001","0","0","0","1003","0","6","0","0","0","1","1003","32090201","0","0","0","0","320902","1001","1003","0","0","0","1003"
"1001","0","0","0","1003","0","6","0","0","0","1","1003","32090301","0","0","0","0","320903","1001","1003","0","0","0","1003"
"0","0","0","0","1002","0","3","0","0","0","2","0","32090302","0","0","0","0","320903","1002","0","0","0","0","1002"
"0","0","0","0","1003","0","3","0","0","0","2","0","32090401","0","0","0","0","320904","1003","0","0","0","0","1003"
"0","0","0","0","1003","0","5","0","0","0","4","1001","32090501","0","0","0","0","320905","1001","1003","0","0","0","1003"
"1001","0","0","0","1003","0","6","0","0","0","1","1003","32090601","0","0","0","0","320906","1001","1003","0","0","0","1003"
"0","0","0","0","1003","0","3","0","0","0","2","0","32090701","0","0","0","0","320907","1003","0","0","0","0","1003"
"0","0","0","0","1003","0","5","0","0","0","4","1001","32090801","0","0","0","0","320908","1001","1003","0","0","0","1003"
"0","0","0","0","1003","0","4","0","0","0","2","0","32100001","0","0","0","0","321000","1001","1003","0","0","0","1003"
"0","0","0","0","1005","0","3","0","0","0","2","0","32100002","0","0","0","0","321000","1004","0","0","0","0","1004"
"0","0","0","0","1003","0","5","0","0","0","2","1002","32110001","0","0","0","0","321100","1001","1003","0","0","0","1003"
"0","0","0","0","1003","0","5","0","0","0","2","1002","32110101","0","0","0","0","321101","1001","1003","0","0","0","1003"
"0","0","0","0","1003","0","5","0","0","0","2","1002","32110201","0","0","0","0","321102","1001","1003","0","0","0","1003"
"0","0","0","0","1005","0","4","0","0","0","3","0","32110301","0","0","0","0","321103","1006","1006","0","0","0","1004"
"0","0","0","0","1003","0","2","0","0","0","1","0","32110401","0","0","0","0","321104","0","0","0","0","0","1003"
"1002","0","0","0","1001","0","6","0","0","0","2","1003","32110501","0","0","0","0","321105","1003","1001","0","0","0","1003"
"0","0","0","0","1008","0","4","0","0","0","3","0","32110601","0","0","0","0","321106","1009","1009","0","0","0","1007"
"0","0","0","0","1003","0","2","0","0","0","1","0","32110701","0","0","0","0","321107","0","0","0","0","0","1003"
"1002","0","0","0","1001","0","6","0","0","0","2","1003","32110801","0","0","0","0","321108","1003","1001","0","0","0","1003"
"0","0","0","0","1005","0","5","0","0","0","1","1005","32120001","0","0","0","0","321200","1004","1005","0","0","0","1004"
"0","0","0","0","1005","0","4","0","0","0","1","0","32120002","0","0","0","0","321200","1005","1005","0","0","0","1004"
"0","0","0","0","1005","0","5","0","0","0","1","1005","32120101","0","0","0","0","321201","1004","1005","0","0","0","1004"
"0","0","0","0","1005","0","4","0","0","0","1","0","32120102","0","0","0","0","321201","1005","1005","0","0","0","1004"
"0","0","0","0","1005","0","5","0","0","0","1","1005","32120201","0","0","0","0","321202","1004","1005","0","0","0","1004"
"0","0","0","0","1005","0","4","0","0","0","1","0","32120202","0","0","0","0","321202","1005","1005","0","0","0","1004"
"0","0","0","0","1003","0","2","0","0","0","1","0","32120301","0","0","0","0","321203","0","0","0","0","0","1003"
"0","0","0","0","1003","0","5","0","0","0","1","1003","32120401","0","0","0","0","321204","1003","1001","0","0","0","1001"
"0","0","0","0","1005","0","5","0","0","0","1","1005","32120501","0","0","0","0","321205","1004","1005","0","0","0","1004"
"0","0","0","0","1005","0","4","0","0","0","1","0","32120502","0","0","0","0","321205","1005","1005","0","0","0","1004"
"0","0","0","0","1003","0","2","0","0","0","1","0","32120601","0","0","0","0","321206","0","0","0","0","0","1003"
"0","0","0","0","1003","0","5","0","0","0","1","1003","32120701","0","0","0","0","321207","1003","1001","0","0","0","1001"
"0","0","0","0","1005","0","5","0","0","0","1","1005","32120801","0","0","0","0","321208","1004","1005","0","0","0","1004"
"0","0","0","0","1005","0","4","0","0","0","1","0","32120802","0","0","0","0","321208","1005","1005","0","0","0","1004"
"0","0","0","0","1002","0","3","0","0","0","1","0","32130001","0","0","0","0","321300","1001","0","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","1","0","32130101","0","0","0","0","321301","1001","0","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","1","0","32130201","0","0","0","0","321302","1001","0","0","0","0","1002"
"0","0","0","0","1002","0","2","0","0","0","1","0","32130301","0","0","0","0","321303","0","0","0","0","0","1002"
"0","0","0","0","1001","0","4","0","0","0","2","0","32130401","0","0","0","0","321304","1002","1002","0","0","0","1003"
"0","0","0","0","1002","0","4","0","0","0","1","0","32130501","0","0","0","0","321305","1001","1002","0","0","0","1001"
"0","0","0","0","1002","0","2","0","0","0","1","0","32130601","0","0","0","0","321306","0","0","0","0","0","1002"
"0","0","0","0","1001","0","4","0","0","0","2","0","32130701","0","0","0","0","321307","1002","1002","0","0","0","1003"
"0","0","0","0","1002","0","4","0","0","0","1","0","32130801","0","0","0","0","321308","1001","1002","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","2","0","32140001","0","0","0","0","321400","1009","1010","0","0","0","1008"
"1010","0","0","0","1001","0","6","0","0","0","2","1009","32140101","0","0","0","0","321401","1009","1010","0","0","0","1007"
"1010","0","0","0","1001","0","6","0","0","0","2","1009","32140201","0","0","0","0","321402","1009","1010","0","0","0","1007"
"0","0","0","0","1001","0","4","0","0","0","2","0","32140301","0","0","0","0","321403","1009","1010","0","0","0","1007"
"0","0","0","0","1001","0","4","0","0","0","2","0","32140401","0","0","0","0","321404","1009","1010","0","0","0","1002"
"0","0","0","0","1001","0","4","0","0","0","2","0","32140501","0","0","0","0","321405","1009","1010","0","0","0","1007"
"0","0","0","0","1001","0","4","0","0","0","2","0","32140601","0","0","0","0","321406","1009","1010","0","0","0","1008"
"0","0","0","0","1001","0","4","0","0","0","2","0","32140701","0","0","0","0","321407","1009","1010","0","0","0","1002"
"0","0","0","0","1001","0","4","0","0","0","2","0","32140801","0","0","0","0","321408","1009","1010","0","0","0","1007"
"0","0","0","0","1003","0","4","0","0","0","2","0","32150001","0","0","0","0","321500","1001","1003","0","0","0","1002"
"0","0","0","0","1003","0","4","0","0","0","1","0","32160001","0","0","0","0","321600","1002","1003","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","1","0","32160101","0","0","0","0","321601","0","0","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","32160201","0","0","0","0","321602","1003","1002","0","0","0","1003"
"0","0","0","0","1003","0","4","0","0","0","1","0","32160301","0","0","0","0","321603","1002","1003","0","0","0","1001"
"0","0","0","0","1002","0","5","0","0","0","1","1002","32170001","0","0","0","0","321700","1001","1001","0","0","0","1001"
"0","0","0","0","1002","0","5","0","0","0","1","1002","32170101","0","0","0","0","321701","1001","1001","0","0","0","1001"
"0","0","0","0","1002","0","5","0","0","0","1","1002","32170201","0","0","0","0","321702","1001","1001","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","32170301","0","0","0","0","321703","1001","0","0","0","0","1001"
"1001","1001","1001","1001","1001","0","15","1001","1005","0","13","1001","32170401","1001","1004","0","1001","321704","1001","1003","1001","0","0","1001"
"0","0","0","0","1002","0","5","0","0","0","1","1002","32170501","0","0","0","0","321705","1001","1001","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","32170601","0","0","0","0","321706","1001","0","0","0","0","1001"
"1001","1001","1001","1001","1001","0","15","1001","1005","0","13","1001","32170701","1001","1004","0","1001","321707","1001","1003","1001","0","0","1001"
"0","0","0","0","1002","0","5","0","0","0","1","1002","32170801","0","0","0","0","321708","1001","1001","0","0","0","1001"
"1001","0","0","0","1002","0","6","0","0","0","1","1002","32180001","0","0","0","0","321800","1002","1002","0","0","0","1002"
"1001","0","0","0","1002","0","6","0","0","0","1","1002","32180101","0","0","0","0","321801","1002","1002","0","0","0","1002"
"0","0","0","0","1002","0","5","0","0","0","1","1001","32180201","0","0","0","0","321802","1002","1002","0","0","0","1002"
"1002","0","1002","1002","1002","0","11","1002","0","0","5","1001","32180301","0","1001","0","1002","321803","1002","1002","0","0","0","1001"
"0","0","0","0","1002","0","3","0","0","0","1","0","32180401","0","0","0","0","321804","1002","0","0","0","0","1002"
"1002","0","1001","0","1002","0","7","0","0","0","1","1002","32180501","0","0","0","0","321805","1002","1001","0","0","0","1002"
"1002","0","1002","1002","1002","0","11","1002","0","0","5","1001","32180601","0","1001","0","1002","321806","1002","1002","0","0","0","1001"
"0","0","0","0","1002","0","3","0","0","0","1","0","32180701","0","0","0","0","321807","1002","0","0","0","0","1002"
"1002","0","1001","0","1002","0","7","0","0","0","1","1002","32180801","0","0","0","0","321808","1002","1001","0","0","0","1002"
"0","0","0","0","1004","0","3","0","0","0","2","0","32190001","0","0","0","0","321900","1004","0","0","0","0","1004"
"0","0","0","0","1006","0","4","0","0","0","2","0","32190101","0","0","0","0","321901","1006","1006","0","0","0","1009"
"1004","0","0","0","1004","0","6","0","0","0","1","1004","32190201","0","0","0","0","321902","1004","1002","0","0","0","1001"
"1003","0","0","0","1003","0","6","0","0","0","1","1003","32190301","0","0","0","0","321903","1003","1002","0","0","0","1001"
"1003","0","0","0","1003","0","6","0","0","0","1","1003","32190401","0","0","0","0","321904","1003","1002","0","0","0","1001"
"1003","0","0","0","1003","0","6","0","0","0","1","1003","32190501","0","0","0","0","321905","1003","1002","0","0","0","1001"
"1003","0","0","0","1003","0","6","0","0","0","1","1003","32190601","0","0","0","0","321906","1003","1002","0","0","0","1001"
"1001","0","0","0","1003","0","6","0","0","0","1","1003","32200001","0","0","0","0","322000","1001","1003","0","0","0","1003"
"0","0","0","0","1003","0","3","0","0","0","2","0","32200101","0","0","0","0","322001","1003","0","0","0","0","1003"
"0","0","0","0","1003","0","5","0","0","0","4","1001","32200201","0","0","0","0","322002","1001","1003","0","0","0","1003"
"1003","0","1002","0","1003","0","7","0","0","0","1","1003","32210001","0","0","0","0","322100","1003","1001","0","0","0","1001"
"1003","0","1002","0","1003","0","7","0","0","0","1","1003","32210101","0","0","0","0","322101","1003","1001","0","0","0","1001"
"1003","0","1002","0","1003","0","7","0","0","0","1","1003","32210201","0","0","0","0","322102","1003","1001","0","0","0","1001"
"0","0","0","0","1003","0","3","0","0","0","1","0","32210301","0","0","0","0","322103","1003","0","0","0","0","1003"
"0","0","0","0","1002","0","3","0","0","0","2","0","32210401","0","0","0","0","322104","1002","0","0","0","0","1005"
"1003","0","1002","0","1003","0","7","0","0","0","1","1003","32210501","0","0","0","0","322105","1003","1001","0","0","0","1001"
"0","0","0","0","1003","0","3","0","0","0","1","0","32210601","0","0","0","0","322106","1003","0","0","0","0","1003"
"0","0","0","0","1002","0","3","0","0","0","2","0","32210701","0","0","0","0","322107","1002","0","0","0","0","1005"
"1003","0","1002","0","1003","0","7","0","0","0","1","1003","32210801","0","0","0","0","322108","1003","1001","0","0","0","1001"
"0","0","0","0","1001","0","5","0","0","0","1","1002","32220001","0","0","0","0","322200","1002","1002","0","0","0","1002"
"0","0","0","0","1001","0","5","0","0","0","1","1002","32220101","0","0","0","0","322201","1002","1002","0","0","0","1002"
"0","0","0","0","1001","0","5","0","0","0","1","1002","32220201","0","0","0","0","322202","1002","1002","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","1","0","32220301","0","0","0","0","322203","1002","0","0","0","0","1002"
"1002","0","0","0","1002","0","6","0","0","0","1","1002","32220401","0","0","0","0","322204","1002","1004","0","0","0","1003"
"0","0","0","0","1001","0","5","0","0","0","1","1002","32220501","0","0","0","0","322205","1002","1002","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","1","0","32220601","0","0","0","0","322206","1002","0","0","0","0","1002"
"1002","0","0","0","1002","0","6","0","0","0","1","1002","32220701","0","0","0","0","322207","1002","1004","0","0","0","1003"
"0","0","0","0","1001","0","5","0","0","0","1","1002","32220801","0","0","0","0","322208","1002","1002","0","0","0","1002"
"1002","0","1001","0","1002","0","7","0","0","0","1","1002","32230001","0","0","0","0","322300","1002","1001","0","0","0","1002"
"1003","0","1002","0","1002","0","8","0","0","0","4","1003","32240001","0","1003","0","0","322400","1003","1001","0","0","0","1001"
"1003","0","1002","0","1002","0","8","0","0","0","4","1003","32240101","0","1003","0","0","322401","1003","1001","0","0","0","1001"
"1003","0","1002","0","1002","0","8","0","0","0","4","1003","32240201","0","1003","0","0","322402","1003","1001","0","0","0","1001"
"0","0","0","0","1003","0","4","0","0","0","2","0","32240301","0","0","0","0","322403","1003","1003","0","0","0","1004"
"1003","0","1003","0","1003","0","8","0","0","0","1","1003","32240401","0","1003","0","0","322404","1003","1003","0","0","0","1002"
"1003","0","1002","0","1002","0","8","0","0","0","4","1003","32240501","0","1003","0","0","322405","1003","1001","0","0","0","1001"
"0","0","0","0","1003","0","4","0","0","0","2","0","32240601","0","0","0","0","322406","1003","1003","0","0","0","1005"
"1003","0","1003","0","1003","0","8","0","0","0","1","1003","32240701","0","1003","0","0","322407","1003","1003","0","0","0","1002"
"1003","0","1002","0","1002","0","8","0","0","0","4","1003","32240801","0","1003","0","0","322408","1003","1001","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","32250001","0","0","0","0","322500","1002","1001","0","0","0","1001"
"0","0","0","0","1005","0","4","0","0","0","1","0","32250101","0","0","0","0","322501","1006","1007","0","0","0","1004"
"0","0","0","0","1001","0","4","0","0","0","1","0","32250201","0","0","0","0","322502","1001","1001","0","0","0","1003"
"0","0","0","0","1001","0","4","0","0","0","1","0","32250301","0","0","0","0","322503","1002","1001","0","0","0","1001"
"0","0","0","0","1005","0","4","0","0","0","1","0","32250401","0","0","0","0","322504","1006","1007","0","0","0","1004"
"0","0","0","0","1001","0","4","0","0","0","1","0","32250501","0","0","0","0","322505","1001","1001","0","0","0","1003"
"0","0","0","0","1001","0","4","0","0","0","1","0","32250601","0","0","0","0","322506","1002","1001","0","0","0","1001"
"1001","0","1002","1001","1001","0","11","1001","0","0","1","1001","32260001","0","1004","0","1002","322600","1002","1003","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","1","0","32260101","0","0","0","0","322601","1001","0","0","0","0","1001"
"1005","0","0","0","1001","0","6","0","0","0","1","1001","32260201","0","0","0","0","322602","1002","1001","0","0","0","1001"
"1001","0","1002","1001","1001","0","11","1001","0","0","1","1001","32260301","0","1004","0","1002","322603","1002","1003","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","1","0","32260401","0","0","0","0","322604","1001","0","0","0","0","1001"
"1005","0","0","0","1001","0","6","0","0","0","1","1001","32260501","0","0","0","0","322605","1002","1001","0","0","0","1001"
"1001","0","1002","1001","1001","0","11","1001","0","0","1","1001","32260601","0","1004","0","1002","322606","1002","1003","0","0","0","1001"
"0","0","0","0","1002","0","3","0","0","0","2","0","32270001","0","0","0","0","322700","1002","0","0","0","0","1001"
"0","0","0","0","1002","0","3","0","0","0","2","0","32270101","0","0","0","0","322701","1002","0","0","0","0","1001"
"0","0","0","0","1002","0","3","0","0","0","2","0","32270201","0","0","0","0","322702","1002","0","0","0","0","1001"
"1001","0","1005","0","1001","0","9","1005","0","0","5","1005","32280001","0","1007","0","0","322800","1007","1005","0","0","0","1005"
"0","0","0","0","1002","0","4","0","0","0","1","0","32290001","0","0","0","0","322900","1005","1005","0","0","0","1005"
"0","0","0","0","1005","0","3","0","0","0","1","0","32290101","0","0","0","0","322901","1001","0","0","0","0","1005"
"0","0","0","0","1002","0","2","0","0","0","1","0","32290201","0","0","0","0","322902","0","0","0","0","0","1004"
"0","0","0","0","1002","0","4","0","0","0","1","0","32290301","0","0","0","0","322903","1005","1005","0","0","0","1005"
"0","0","0","0","1005","0","3","0","0","0","1","0","32290401","0","0","0","0","322904","1001","0","0","0","0","1005"
"0","0","0","0","1002","0","2","0","0","0","1","0","32290501","0","0","0","0","322905","0","0","0","0","0","1004"
"0","0","0","0","1002","0","4","0","0","0","1","0","32290601","0","0","0","0","322906","1005","1005","0","0","0","1005"
"0","0","0","0","1003","0","4","0","0","0","2","0","32300001","0","0","0","0","323000","1001","1003","0","0","0","1003"
"0","0","0","0","1005","0","3","0","0","0","2","0","32300002","0","0","0","0","323000","1004","0","0","0","0","1004"
"0","0","0","0","1003","0","2","0","0","0","2","0","32300101","0","0","0","0","323001","0","0","0","0","0","1003"
"0","0","0","0","1003","0","5","0","0","0","1","1003","32300201","0","0","0","0","323002","1001","1003","0","0","0","1006"
"0","0","0","0","1003","0","4","0","0","0","2","0","32300301","0","0","0","0","323003","1001","1003","0","0","0","1003"
"0","0","0","0","1005","0","3","0","0","0","2","0","32300302","0","0","0","0","323003","1004","0","0","0","0","1004"
"0","0","0","0","1003","0","2","0","0","0","2","0","32300401","0","0","0","0","323004","0","0","0","0","0","1003"
"0","0","0","0","1003","0","5","0","0","0","1","1003","32300501","0","0","0","0","323005","1001","1003","0","0","0","1006"
"0","0","0","0","1003","0","4","0","0","0","2","0","32300601","0","0","0","0","323006","1001","1003","0","0","0","1003"
"0","0","0","0","1001","0","5","0","0","0","1","0","32310001","0","0","0","0","323100","1003","1003","0","0","0","1003"
"0","0","0","0","1003","0","2","0","0","0","1","0","32310101","0","0","0","0","323101","0","0","0","0","0","1003"
"0","0","0","0","1003","0","3","0","0","0","2","0","32310201","0","0","0","0","323102","1003","0","0","0","0","1002"
"0","0","0","0","1001","0","4","0","0","0","1","0","32310301","0","0","0","0","323103","1003","1003","0","0","0","1003"
"0","0","0","0","1003","0","2","0","0","0","1","0","32310401","0","0","0","0","323104","0","0","0","0","0","1003"
"0","0","0","0","1003","0","3","0","0","0","2","0","32310501","0","0","0","0","323105","1003","0","0","0","0","1002"
"0","0","0","0","1001","0","4","0","0","0","1","0","32310601","0","0","0","0","323106","1003","1003","0","0","0","1003"
"1001","0","1002","0","1002","0","7","0","0","0","1","1002","32320001","0","0","0","0","323200","1002","1001","0","0","0","1001"
"1001","0","1002","0","1002","0","7","0","0","0","1","1002","32320101","0","0","0","0","323201","1002","1001","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","32330001","0","0","0","0","323300","1003","1003","0","0","0","1003"
"0","0","0","0","1004","0","4","0","0","0","1","0","32330002","0","0","0","0","323300","1004","1004","0","0","0","1001"
"0","0","0","0","1003","0","2","0","0","0","2","0","32330101","0","0","0","0","323301","0","0","0","0","0","1003"
"0","0","0","0","1001","0","4","0","0","0","1","0","32330201","0","0","0","0","323302","1003","1003","0","0","0","1003"
"0","0","0","0","1001","0","4","0","0","0","1","0","32330301","0","0","0","0","323303","1003","1003","0","0","0","1003"
"0","0","0","0","1003","0","2","0","0","0","2","0","32330401","0","0","0","0","323304","0","0","0","0","0","1003"
"0","0","0","0","1001","0","4","0","0","0","1","0","32330501","0","0","0","0","323305","1003","1003","0","0","0","1003"
"0","0","0","0","1001","0","4","0","0","0","1","0","32330601","0","0","0","0","323306","1003","1003","0","0","0","1003"
"0","0","0","0","1003","0","5","0","0","0","1","1003","32340001","0","0","0","0","323400","1003","1002","0","0","0","1001"
"0","0","0","0","1002","0","3","0","0","0","1","0","32340101","0","0","0","0","323401","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","2","0","32340201","0","0","0","0","323402","1003","1003","0","0","0","1004"
"0","0","0","0","1003","0","5","0","0","0","1","1003","32340301","0","0","0","0","323403","1003","1002","0","0","0","1001"
"0","0","0","0","1002","0","3","0","0","0","1","0","32340401","0","0","0","0","323404","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","2","0","32340501","0","0","0","0","323405","1003","1003","0","0","0","1004"
"0","0","0","0","1003","0","5","0","0","0","1","1003","32340601","0","0","0","0","323406","1003","1002","0","0","0","1001"
"0","0","0","0","1002","0","5","0","0","0","1","1002","32350001","0","0","0","0","323500","1002","1001","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","1","0","32350101","0","0","0","0","323501","1002","0","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","2","0","32350201","0","0","0","0","323502","1002","0","0","0","0","1002"
"0","0","0","0","1002","0","5","0","0","0","1","1002","32350301","0","0","0","0","323503","1002","1001","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","1","0","32350401","0","0","0","0","323504","1002","0","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","2","0","32350501","0","0","0","0","323505","1002","0","0","0","0","1002"
"0","0","0","0","1002","0","5","0","0","0","1","1002","32350601","0","0","0","0","323506","1002","1001","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","1","0","32360001","0","0","0","0","323600","1001","0","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","1","0","32360101","0","0","0","0","323601","1001","0","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","1","0","32360201","0","0","0","0","323602","1001","0","0","0","0","1002"
"0","0","0","0","1001","0","5","0","0","0","2","1003","32370001","0","0","0","0","323700","1003","1003","0","0","0","1002"
"0","0","0","0","1002","0","4","0","0","0","1","0","32380001","0","0","0","0","323800","1002","1001","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","1","0","32380101","0","0","0","0","323801","1002","0","0","0","0","1002"
"0","0","0","0","1002","0","5","0","0","0","1","1001","32380201","0","0","0","0","323802","1001","1002","0","0","0","1002"
"0","0","0","0","1002","0","4","0","0","0","1","0","32380301","0","0","0","0","323803","1002","1001","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","1","0","32380401","0","0","0","0","323804","1002","0","0","0","0","1002"
"0","0","0","0","1002","0","5","0","0","0","1","1001","32380501","0","0","0","0","323805","1001","1002","0","0","0","1002"
"0","0","0","0","1002","0","4","0","0","0","1","0","32380601","0","0","0","0","323806","1002","1001","0","0","0","1002"
"0","0","0","0","1004","0","4","0","0","0","2","0","32390001","0","0","0","0","323900","1001","1003","0","0","0","1004"
"0","0","0","0","1004","0","3","0","0","0","1","0","32390101","0","0","0","0","323901","1004","0","0","0","0","1004"
"0","0","0","0","1004","0","5","0","0","0","1","1004","32390201","0","0","0","0","323902","1004","1002","0","0","0","1002"
"0","0","0","0","1004","0","4","0","0","0","2","0","32390301","0","0","0","0","323903","1001","1003","0","0","0","1004"
"0","0","0","0","1004","0","3","0","0","0","1","0","32390401","0","0","0","0","323904","1004","0","0","0","0","1004"
"0","0","0","0","1004","0","5","0","0","0","1","1004","32390501","0","0","0","0","323905","1004","1002","0","0","0","1002"
"0","0","0","0","1004","0","4","0","0","0","2","0","32390601","0","0","0","0","323906","1001","1003","0","0","0","1004"
"0","0","0","0","1001","0","4","0","0","0","1","0","32400001","0","0","0","0","324000","1001","1003","0","0","0","1001"
"0","0","0","0","1003","0","4","0","0","0","1","0","32400002","0","0","0","0","324000","1001","1003","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","1","0","32400101","0","0","0","0","324001","1001","0","0","0","0","1001"
"0","0","0","0","1002","0","4","0","0","0","1","0","32400201","0","0","0","0","324002","1001","1001","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","32400301","0","0","0","0","324003","1001","1003","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","1","0","32400401","0","0","0","0","324004","1001","0","0","0","0","1001"
"0","0","0","0","1002","0","4","0","0","0","1","0","32400501","0","0","0","0","324005","1001","1001","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","32400601","0","0","0","0","324006","1001","1003","0","0","0","1001"
"1003","0","0","0","1002","0","6","0","0","0","1","1002","32450001","0","0","0","0","324500","1003","1002","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","1","0","32450101","0","0","0","0","324501","1002","0","0","0","0","1002"
"0","0","0","0","1001","0","4","0","0","0","2","0","32450201","0","0","0","0","324502","1001","1001","0","0","0","1002"
"1003","0","0","0","1002","0","6","0","0","0","1","1002","32450301","0","0","0","0","324503","1003","1002","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","1","0","32450401","0","0","0","0","324504","1002","0","0","0","0","1002"
"0","0","0","0","1001","0","4","0","0","0","2","0","32450501","0","0","0","0","324505","1001","1001","0","0","0","1002"
"1003","0","0","0","1002","0","6","0","0","0","1","1002","32450601","0","0","0","0","324506","1003","1002","0","0","0","1002"
"1","1","1","1","1","1","3","1","1","1","3","1","39010001","1","1","1","1","390100","1","1","1","1","1","1"
"0","0","0","0","1","0","2","0","0","0","2","0","40310101","0","0","0","0","403101","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","40310201","0","0","0","0","403102","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","40310301","0","0","0","0","403103","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","40420101","0","0","0","0","404201","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","40420501","0","0","0","0","404205","0","0","0","0","0","1"
"1002","1001","1001","1001","1001","0","13","1","1","0","3","1","40700101","0","1","0","1002","407001","1","1001","0","0","0","1002"
"0","0","0","0","1","0","2","0","0","0","2","0","40770101","0","0","0","0","407701","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","40840101","0","0","0","0","408401","0","0","0","0","0","1"
"1001","0","1001","0","1","0","7","0","0","0","2","1","40840201","0","0","0","0","408402","1001","1001","0","0","0","1001"
"0","0","0","0","1","0","4","0","0","0","2","0","40840301","0","0","0","0","408403","1001","1001","0","0","0","1001"
"1002","0","0","0","1002","0","6","0","0","0","4","1","41810101","0","0","0","0","418101","1","1001","0","0","0","1001"
"1","0","1002","0","1002","0","9","1","0","0","5","1002","42580101","0","1001","0","0","425801","1001","1","0","0","0","2001"
"1002","0","1001","0","1001","0","8","0","0","0","4","1","42580102","0","1","0","0","425801","1","1002","0","0","0","1002"
"1002","0","1001","0","1001","0","8","0","0","0","4","1","42580103","0","1","0","0","425801","1","1002","0","0","0","1002"
