e8abe84008bace5b6abae3df2221662d8455056afcc89824eb1fd00e6d2b1285,07fe82521389c79e888e93c613db2885cc73ac8e1a83cc5fd25009432002c3d2,47c92fdb98f959ad2488b5256863ec9051313968497511fa6fe28cb746e1bf1b,51d87f74c2721bbe8ede99b3cb5ba65e977eb1b59b3d46865949d1c333c4840c,c779abfded361676e0334c2ec03eaea75f0b2edfcbed0080911f0f90b12cdb52,a6dcc42514b1a6de69beac5243ddb9970d6f35bbfec521ebf6b16a6c79a1b333,9c3b36005f4feb64c164bf5fd3d6e12a2d747f037e6e65bb4954ca5d0afa9425,f4e2cf8e0dec3ace79b35ebe68da9a359d60c9c18e0e25c51efaeac56953a42e,bd2f34202a2e1aff8c0447ad66254e08cb87c3b71c1871e44498298587bd5022,f2cd3c4ab1cc8d04312244d302eff36889c8fac8305577c40cb58fdce4261344,32610ab0df055f6f80ae026df69d573b9a0d9c35a53fa425a10cf371b30b3764
"","se_travel_top","","40095","0","se_travel_top_flock_panic","","","1400950063","","23"
"","1000001","","40095","0","travel_topdrama_r_4009_shock_look","0.1","","1400950064","","3"
"","0.4","","40095","","0","","","1400950065","","93"
"","se_travel_top","","40095","0","se_travel_top_flock_drop_goldenbox2","","","1400950066","","23"
"","0.5","","40095","","0","","","1400950067","","93"
"","se_travel_top","","40095","0","se_travel_top_flock_dizzy","","","1400950068","","23"
"","0","","40095","0.15","12","","","1400950069","","122"
"","400910","","40095","","1","","","1400950070","","32"
"","1.67","","40095","","0","","","1400950071","","93"
"","","","40095","","","","","1400950072","","111"
"","0","","40095","","0","","","1400950073","","91"
"0.65","401000","-55","40101","0","401000","1","","1401010001","","31"
"-73","0","0","40101","55","0","1","normal","1401010002","0","5"
"","0","","40101","","0","","","1401010003","","91"
"-140","2","-1000","40102","51","1000001","1","<weapon>_idle","1401020001","0","1"
"-140","20","185","40102","50","20","0.6","idle","1401020002","0","5"
"1","401001","0","40102","0","401001","1","","1401020003","","31"
"1","401002","0","40102","0","401002","1","","1401020004","","31"
"1","401003","-140","40102","-1000","401003","0","","1401020005","","31"
"1","401004","-60","40102","185","401004","0","","1401020006","","31"
"0.7","401005","-100","40102","135","401005","0","","1401020007","","31"
"1","400010","0","40102","0","400010","1","","1401020008","","31"
"","0","","40102","","0","","","1401020009","","91"
"","0.7","","40102","","0","","","1401020010","","93"
"","1000001","","40102","1","<weapon>_run","0.2","","1401020011","","3"
"0","1000001","1.5","40102","-140","-170","","","1401020012","","2"
"","401003","","40102","","1","","","1401020013","","32"
"0","401003","1.5","40102","-140","-170","","","1401020014","","33"
"","0.2","","40102","","0","","","1401020015","","93"
"","se_travel_top","","40102","0","se_travel_top_defeat_foot","","","1401020016","","23"
"","0.5","","40102","","0","","","1401020017","","93"
"0","1000001","0","40102","0.5","4","20","","1401020018","220","12"
"","0.04","","40102","","0","","","1401020019","","93"
"","se_travel_top","","40102","0","se_travel_top_defeat_emote_notice","","","1401020020","","23"
"","1401020012","","40102","","","","","1401020021","","91"
"","1000001","","40102","1","<weapon>_idle","0","","1401020022","","3"
"","401003","","40102","","0","","","1401020023","","32"
"","0.5","","40102","","0","","","1401020024","","93"
"1","1000001","<weapon>_idle","40102","0","<weapon>_attack_skipQuest","0","","1401020025","0","3"
"","0.1","","40102","","0","","","1401020026","","93"
"","se_travel_top","","40102","0","se_travel_top_defeat_attack_jump","","","1401020027","","23"
"","0.06","","40102","","0","","","1401020028","","93"
"","401004","","40102","","1","","","1401020029","","32"
"","20","","40102","0","die","0","","1401020030","","3"
"","0.25","","40102","","0","","","1401020031","","93"
"","401005","","40102","","1","","","1401020032","","32"
"","0.14","","40102","","0","","","1401020033","","93"
"","se_travel_top","","40102","0","se_travel_top_defeat_fadeout","","","1401020034","","23"
"","1401020030","","40102","","","","","1401020035","","91"
"0","20","1","40102","1","1","0.5","","1401020036","","6"
"","0.04","","40102","","0","","","1401020037","","93"
"","se_travel_top","","40102","0","se_travel_top_defeat_drop_box","","","1401020038","","23"
"","1401020036","","40102","","","","","1401020039","","91"
"","1000001","","40102","0","<weapon>_joy_short","0","","1401020040","","3"
"","0.54","","40102","","0","","","1401020041","","93"
"","se_travel_top","","40102","0","se_travel_top_defeat_joy","","","1401020042","","23"
"","1401020040","","40102","","","","","1401020043","","91"
"","","","40102","","","","","1401020044","","111"
"","0","","40102","","","","","1401020045","","91"
"0.65","401000","-55","40111","0","401000","1","","1401110001","","31"
"-73","0","0","40111","55","0","1","normal","1401110002","0","5"
"","0","","40111","","0","","","1401110003","","91"
"-140","2","-1000","40112","51","1000001","1","<weapon>_idle","1401120001","0","1"
"-140","21","190","40112","50","21","0.6","idle","1401120002","0","5"
"1","401001","0","40112","0","401001","1","","1401120003","","31"
"1","401002","0","40112","0","401002","1","","1401120004","","31"
"1","401003","-140","40112","-1000","401003","0","","1401120005","","31"
"1","401004","10","40112","210","401004","0","","1401120006","","31"
"0.7","401006","-100","40112","135","401006","0","","1401120007","","31"
"1","400011","0","40112","0","400011","1","","1401120008","","31"
"","0","","40112","","0","","","1401120009","","91"
"","0.7","","40112","","0","","","1401120010","","93"
"","1000001","","40112","1","<weapon>_run","0.2","","1401120011","","3"
"0","1000001","1.5","40112","-140","-170","","","1401120012","","2"
"","401003","","40112","","1","","","1401120013","","32"
"0","401003","1.5","40112","-140","-170","","","1401120014","","33"
"","0.2","","40112","","0","","","1401120015","","93"
"","se_travel_top","","40112","0","se_travel_top_defeat_foot","","","1401120016","","23"
"","0.5","","40112","","0","","","1401120017","","93"
"0","1000001","0","40112","0.5","4","20","","1401120018","220","12"
"","0.04","","40112","","0","","","1401120019","","93"
"","se_travel_top","","40112","0","se_travel_top_defeat_emote_notice","","","1401120020","","23"
"","1401120012","","40112","","","","","1401120021","","91"
"","1000001","","40112","1","<weapon>_idle","0","","1401120022","","3"
"","401003","","40112","","0","","","1401120023","","32"
"","0.5","","40112","","0","","","1401120024","","93"
"1","1000001","<weapon>_idle","40112","0","<weapon>_attack_skipQuest","0","","1401120025","0","3"
"","0.1","","40112","","0","","","1401120026","","93"
"","se_travel_top","","40112","0","se_travel_top_defeat_attack_jump","","","1401120027","","23"
"","0.06","","40112","","0","","","1401120028","","93"
"","401004","","40112","","1","","","1401120029","","32"
"","21","","40112","0","die","0","","1401120030","","3"
"","se_travel_top","","40112","0","se_travel_top_defeat_wyvern_fall","","","1401120031","","23"
"","1.4","","40112","","0","","","1401120032","","93"
"","401006","","40112","","1","","","1401120033","","32"
"","se_travel_top","","40112","0","se_travel_top_defeat_fadeout","","","1401120034","","23"
"","0.1","","40112","","0","","","1401120035","","93"
"","0","","40112","0.2","24","","","1401120036","","122"
"","se_travel_top","","40112","0","se_travel_top_defeat_appear_silverbox","","","1401120037","","23"
"","1401120030","","40112","","","","","1401120038","","91"
"0","21","1","40112","1","1","0.5","","1401120039","","6"
"","0.5","","40112","","0","","","1401120040","","93"
"","se_travel_top","","40112","0","se_travel_top_defeat_drop_silverbox","","","1401120041","","23"
"","1401120039","","40112","","","","","1401120042","","91"
"","1000001","","40112","0","<weapon>_joy_short","0","","1401120043","","3"
"","0.54","","40112","","0","","","1401120044","","93"
"","se_travel_top","","40112","0","se_travel_top_defeat_joy","","","1401120045","","23"
"","1401120043","","40112","","","","","1401120046","","91"
"","","","40112","","","","","1401120047","","111"
"","0","","40112","","","","","1401120048","","91"
"0.65","401000","-55","40121","0","401000","1","","1401210001","","31"
"-73","0","0","40121","55","0","1","normal","1401210002","0","5"
"","0","","40121","","0","","","1401210003","","91"
"-140","2","-1100","40122","51","1000001","1","<weapon>_idle","1401220001","0","1"
"-140","22","220","40122","50","22","1","idle","1401220002","0","5"
"1","401001","0","40122","0","401001","1","","1401220003","","31"
"1","401002","0","40122","0","401002","1","","1401220004","","31"
"1","401003","-140","40122","-1100","401003","0","","1401220005","","31"
"1","401004","-30","40122","210","4010041","0","","1401220006","","31"
"1","401004","-30","40122","210","4010042","0","","1401220007","","31"
"0.7","401007","-100","40122","135","401007","0","","1401220008","","31"
"0.8","401008","-135","40122","215","401008","0","","1401220009","","31"
"1","400012","0","40122","0","400012","1","","1401220010","","31"
"","0","","40122","","0","","","1401220011","","91"
"","se_travel_top","","40122","0","se_travel_top_defeat_wipe","","","1401220012","","23"
"1","22","idle","40122","0","awake","0.2","","1401220013","0.2","3"
"","0.83","","40122","","0","","","1401220014","","93"
"","se_travel_top","","40122","0","se_travel_top_defeat_move_minotaur","","","1401220015","","23"
"","0.07","","40122","","0","","","1401220016","","93"
"","0","","40122","0.7","24","","","1401220017","","122"
"","0.5","","40122","","0","","","1401220018","","93"
"","se_travel_top","","40122","0","se_travel_top_defeat_move_minotaur2","","","1401220019","","23"
"","1.3","","40122","","0","","","1401220020","","93"
"","se_travel_top","","40122","0","se_travel_top_defeat_awake_minotaur","","","1401220021","","23"
"","401008","","40122","","1","","","1401220022","","32"
"","0","","40122","1","48","","","1401220023","","122"
"","1.27","","40122","","0","","","1401220024","","93"
"","1000001","","40122","1","<weapon>_run","0.2","","1401220025","","3"
"0","1000001","1.5","40122","-140","-170","","","1401220026","","2"
"","401003","","40122","","1","","","1401220027","","32"
"0","401003","1.5","40122","-140","-170","","","1401220028","","33"
"","0.2","","40122","","0","","","1401220029","","93"
"","se_travel_top","","40122","0","se_travel_top_defeat_foot","","","1401220030","","23"
"","0.5","","40122","","0","","","1401220031","","93"
"0","1000001","0","40122","0.5","4","20","","1401220032","220","12"
"","0.04","","40122","","0","","","1401220033","","93"
"","se_travel_top","","40122","0","se_travel_top_defeat_emote_notice","","","1401220034","","23"
"","1401220026","","40122","","","","","1401220035","","91"
"","1000001","","40122","1","<weapon>_idle","0","","1401220036","","3"
"","401003","","40122","","0","","","1401220037","","32"
"","0.5","","40122","","0","","","1401220038","","93"
"1","1000001","<weapon>_idle","40122","0","<weapon>_attack_skipQuest","0","","1401220039","0","3"
"","0.1","","40122","","0","","","1401220040","","93"
"","se_travel_top","","40122","0","se_travel_top_defeat_attack_jump","","","1401220041","","23"
"","0.06","","40122","","0","","","1401220042","","93"
"","4010041","","40122","","1","","","1401220043","","32"
"1","22","idle","40122","0","damage","0","","1401220044","0","3"
"","1.6","","40122","","0","","","1401220045","","93"
"1","1000001","<weapon>_idle","40122","0","<weapon>_attack_skipQuest","0","","1401220046","0","3"
"","0.1","","40122","","0","","","1401220047","","93"
"","se_travel_top","","40122","0","se_travel_top_defeat_attack_jump","","","1401220048","","23"
"","0.06","","40122","","0","","","1401220049","","93"
"","4010042","","40122","","1","","","1401220050","","32"
"","22","","40122","0","die","0","","1401220051","","3"
"","se_travel_top","","40122","0","se_travel_top_defeat_die_minotaur","","","1401220052","","23"
"","1.67","","40122","","0","","","1401220053","","93"
"","401007","","40122","","1","","","1401220054","","32"
"","se_travel_top","","40122","0","se_travel_top_defeat_die_minotaur2","","","1401220055","","23"
"","0.1","","40122","","0","","","1401220056","","93"
"","0","","40122","0.2","24","","","1401220057","","122"
"","se_travel_top","","40122","0","se_travel_top_defeat_appear_goldenbox","","","1401220058","","23"
"","1401220051","","40122","","","","","1401220059","","91"
"0","22","1","40122","1","1","0.5","","1401220060","","6"
"","se_travel_top","","40122","0","se_travel_top_defeat_fadeout","","","1401220061","","23"
"","0.2","","40122","","0","","","1401220062","","93"
"","se_travel_top","","40122","0","se_travel_top_defeat_drop_goldenbox","","","1401220063","","23"
"","1401220060","","40122","","","","","1401220064","","91"
"","1000001","","40122","0","<weapon>_joy_short","0","","1401220065","","3"
"","0.54","","40122","","0","","","1401220066","","93"
"","se_travel_top","","40122","0","se_travel_top_defeat_joy","","","1401220067","","23"
"","1401220065","","40122","","","","","1401220068","","91"
"","","","40122","","","","","1401220069","","111"
"","0","","40122","","","","","1401220070","","91"
"0.65","401300","-55","40131","0","401300","1","","1401310001","","31"
"-73","0","0","40131","55","0","1","normal","1401310002","0","5"
"","0","","40131","","0","","","1401310003","","91"
"-195","1","-20","40132","56","1000001","1.75","travel_topdrama_r_4000_idle","1401320001","0","1"
"-140","1","-260","40132","55","1000002","1.75","travel_topdrama_r_4000_idle","1401320002","0","1"
"-140","1","-450","40132","54","1000003","1.75","travel_topdrama_r_4000_idle","1401320003","0","1"
"-150","7","435","40132","53","7","1","travel_topdrama_r_4013_static","1401320004","0","5"
"-2000","8","-2000","40132","57","8","1.75","travel_topdrama_r_4013_catch_1","1401320005","0","5"
"1","401301","0","40132","0","401301","1","","1401320006","","31"
"1","401303","0","40132","0","401303","1","","1401320007","","31"
"1","401304","68","40132","50","401304","0","","1401320008","","31"
"1","401305","-158","40132","312","401305","0","","1401320009","","31"
"1","401306","-158","40132","312","401306","0","","1401320010","","31"
"0.8","401307","188","40132","36","401307","0","","1401320011","","31"
"1","401308","200","40132","-258","401308","0","","1401320012","","31"
"1","401318","255","40132","-437","4013082","0","","1401320013","","31"
"1","401309","-15","40132","120","401309","0","","1401320014","","31"
"1","401310","-15","40132","120","401310","0","","1401320015","","31"
"1","401312","-91","40132","-42","401312","0","","1401320016","","31"
"1","401313","0","40132","0","401313","0","","1401320017","","31"
"1","401314","0","40132","0","401314","0","","1401320018","","31"
"1","400013","0","40132","0","400013","1","","1401320019","","31"
"","0","","40132","","0","","","1401320020","","91"
"","1","","40132","","0","","","1401320021","","93"
"","1000001","","40132","0","travel_topdrama_r_4013_touch_1","0.2","","1401320022","","3"
"","se_travel_top","","40132","","se_travel_top_aruma_01","","","1401320023","","23"
"","401309","","40132","","1","","","1401320024","","32"
"","1","","40132","","0","","","1401320025","","93"
"","7","","40132","0","travel_topdrama_r_4013_danger_1","0","","1401320026","","3"
"","1.63","","40132","","0","","","1401320027","","93"
"","se_travel_top","","40132","","se_travel_top_aruma_04","","","1401320028","","23"
"","0.04","","40132","","0","","","1401320029","","93"
"","1000001","","40132","1","travel_topdrama_r_4013_touch_loop","0.6","","1401320030","","3"
"","0.4","","40132","","0","","","1401320031","","93"
"","se_travel_top","","40132","","se_travel_top_aruma_05","","","1401320032","","23"
"","1.33","","40132","","0","","","1401320033","","93"
"0","8","0","40132","-195","-20","","","1401320034","","2"
"0","8","","40132","0","travel_topdrama_r_4013_catch_1","0","","1401320035","0","3"
"","se_travel_top","","40132","","se_travel_top_aruma_06","","","1401320036","","23"
"0","7","travel_topdrama_r_4013_static","40132","0","travel_topdrama_r_4013_safe","0.1","","1401320037","0.1","3"
"1","1000001","travel_topdrama_r_4013_runaway","40132","0","travel_topdrama_r_4013_catch","0.1","","1401320038","0","3"
"","401313","","40132","","1","","","1401320039","","32"
"","0.66","","40132","","0","","","1401320040","","93"
"","401312","","40132","","1","","","1401320041","","32"
"","se_travel_top","","40132","","se_travel_top_aruma_07","","","1401320042","","23"
"","0.97","","40132","","0","","","1401320043","","93"
"","1000001","","40132","","1","","","1401320044","","4"
"1","1000001","","40132","1","travel_topdrama_r_4013_runaway","0","","1401320045","","3"
"1","1000002","","40132","1","travel_topdrama_r_4000_run_normal","0.1","","1401320046","","3"
"1","1000003","","40132","1","travel_topdrama_r_4000_run_normal","0.1","","1401320047","","3"
"","se_travel_top","","40132","","se_travel_top_aruma_08","","","1401320048","","23"
"0","8","","40132","","1","","","1401320049","","4"
"0","8","2.5","40132","-195","-1600","","","1401320050","","2"
"1","8","","40132","1","travel_topdrama_r_4013_runaway_1","0","","1401320051","0","3"
"0","1000001","2.5","40132","-195","-1600","","","1401320052","","2"
"0","1000002","1.4","40132","-195","-20","","","1401320053","","2"
"0","1000003","1.4","40132","-140","-215","","","1401320054","","2"
"","1.4","","40132","","0","","","1401320055","","93"
"","401310","","40132","","1","","","1401320056","","32"
"","1000002","","40132","0","travel_topdrama_r_4013_touch_2","0.2","","1401320057","","3"
"","1000003","","40132","1","travel_topdrama_r_4000_idle","0.2","","1401320058","","3"
"","1","","40132","","0","","","1401320059","","93"
"","7","","40132","0","travel_topdrama_r_4013_danger_2","0","","1401320060","","3"
"","1.67","","40132","","0","","","1401320061","","93"
"","401304","","40132","","1","","","1401320062","","32"
"","se_travel_top","","40132","","se_travel_top_aruma_10","","","1401320063","","23"
"","0.3","","40132","","0","","","1401320064","","93"
"","1000002","","40132","1","travel_topdrama_r_4013_touch_loop","0.6","","1401320065","","3"
"","0.1","","40132","","0","","","1401320066","","93"
"","se_travel_top","","40132","","se_travel_top_aruma_05","","","1401320067","","23"
"","0.06","","40132","","0","","","1401320068","","93"
"","401307","","40132","","1","","","1401320069","","32"
"","0.57","","40132","","0","","","1401320070","","93"
"","401314","","40132","","1","","","1401320071","","32"
"1","7","travel_topdrama_r_4013_idle","40132","0","travel_topdrama_r_4013_out","0.1","","1401320072","0.1","3"
"","se_travel_top","","40132","","se_travel_top_aruma_18","","","1401320073","","23"
"","401308","","40132","","1","","","1401320074","","32"
"","4013082","","40132","","1","","","1401320075","","32"
"","0.1","","40132","","0","","","1401320076","","93"
"1","1000002","travel_topdrama_r_4013_run","40132","0","travel_topdrama_r_4013_shock","0","","1401320077","0","3"
"1","1000003","travel_topdrama_r_4013_run","40132","0","travel_topdrama_r_4013_shock","0","","1401320078","0","3"
"","0.86","","40132","","0","","","1401320079","","93"
"","1000002","","40132","1","travel_topdrama_r_4013_run","0","","1401320080","","3"
"","1000003","","40132","1","travel_topdrama_r_4013_run","0","","1401320081","","3"
"0","1000002","2.5","40132","-195","-1600","","","1401320082","","2"
"0","1000003","2.5","40132","-140","-1600","","","1401320083","","2"
"","0.07","","40132","","0","","","1401320084","","93"
"","0","","40132","0.4","24","","","1401320085","","122"
"","401305","","40132","","1","","","1401320086","","32"
"","401306","","40132","","1","","","1401320087","","32"
"","0.9","","40132","","0","","","1401320088","","93"
"","se_travel_top","","40132","","se_travel_top_aruma_21","","","1401320089","","23"
"","1.1","","40132","","0","","","1401320090","","93"
"","0","","40132","","","","","1401320091","","111"
"","0","","40132","","","","","1401320092","","91"
"0.65","401300","-55","40141","0","401300","1","","1401410001","","31"
"-73","0","0","40141","55","0","1","normal","1401410002","0","5"
"","0","","40141","","0","","","1401410003","","91"
"-195","1","-20","40142","56","1000001","1.75","travel_topdrama_r_4000_idle","1401420001","0","1"
"-140","1","-260","40142","55","1000002","1.75","travel_topdrama_r_4000_idle","1401420002","0","1"
"-140","1","-450","40142","54","1000003","1.75","travel_topdrama_r_4000_idle","1401420003","0","1"
"-150","7","435","40142","53","7","1","travel_topdrama_r_4013_static","1401420004","0","5"
"-2000","8","-2000","40142","57","8","1.75","travel_topdrama_r_4013_catch_1","1401420005","0","5"
"1","401301","0","40142","0","401301","1","","1401420006","","31"
"1","401303","0","40142","0","401303","1","","1401420007","","31"
"1","401304","78","40142","40","401304","0","","1401420008","","31"
"1","401304","78","40142","40","4013042","0","","1401420009","","31"
"1","401305","-158","40142","312","401305","0","","1401420010","","31"
"1","401306","-158","40142","312","401306","0","","1401420011","","31"
"0.8","401307","188","40142","36","401307","0","","1401420012","","31"
"1","401308","200","40142","-258","401308","0","","1401420013","","31"
"1","401308","255","40142","-437","4013082","0","","1401420014","","31"
"1","401309","-15","40142","120","401309","0","","1401420015","","31"
"1","401310","-15","40142","120","401310","0","","1401420016","","31"
"1","401311","-10","40142","120","401311","0","","1401420017","","31"
"1","401312","-91","40142","-42","401312","0","","1401420018","","31"
"1","401312","-91","40142","-42","4013122","0","","1401420019","","31"
"1","401313","0","40142","0","401313","0","","1401420020","","31"
"1","401313","0","40142","0","4013132","0","","1401420021","","31"
"1","401314","0","40142","0","401314","0","","1401420022","","31"
"1","400014","0","40142","0","401400","1","","1401420023","","31"
"","0","","40142","","0","","","1401420024","","91"
"","1","","40142","","0","","","1401420025","","93"
"1","1000001","travel_topdrama_r_4013_touch_loop","40142","0","travel_topdrama_r_4013_touch_1","0.3","","1401420026","","3"
"","se_travel_top","","40142","","se_travel_top_aruma_01","","","1401420027","","23"
"","401309","","40142","","1","","","1401420028","","32"
"","1","","40142","","0","","","1401420029","","93"
"","7","","40142","0","travel_topdrama_r_4013_danger_1","0","","1401420030","","3"
"","1.63","","40142","","0","","","1401420031","","93"
"","se_travel_top","","40142","","se_travel_top_aruma_04","","","1401420032","","23"
"","0.04","","40142","","0","","","1401420033","","93"
"","1000001","","40142","1","travel_topdrama_r_4013_touch_loop","0.3","","1401420034","","3"
"","0.4","","40142","","0","","","1401420035","","93"
"","se_travel_top","","40142","","se_travel_top_aruma_05","","","1401420036","","23"
"","1.33","","40142","","0","","","1401420037","","93"
"0","8","0","40142","-195","-20","","","1401420038","","2"
"0","8","","40142","0","travel_topdrama_r_4013_catch_1","0","","1401420039","","3"
"","se_travel_top","","40142","","se_travel_top_aruma_06","","","1401420040","","23"
"0","7","travel_topdrama_r_4013_static","40142","0","travel_topdrama_r_4013_safe","0.1","","1401420041","0.1","3"
"","1000001","","40142","0","travel_topdrama_r_4013_catch","0.1","","1401420042","","3"
"","401313","","40142","","1","","","1401420043","","32"
"","0.66","","40142","","0","","","1401420044","","93"
"","401312","","40142","","1","","","1401420045","","32"
"","se_travel_top","","40142","","se_travel_top_aruma_07","","","1401420046","","23"
"","0.97","","40142","","0","","","1401420047","","93"
"","1000001","","40142","","1","","","1401420048","","4"
"","1000001","","40142","1","travel_topdrama_r_4013_runaway","0","","1401420049","","3"
"","1000002","","40142","1","travel_topdrama_r_4000_run_normal","0.1","","1401420050","","3"
"","1000003","","40142","1","travel_topdrama_r_4000_run_normal","0.1","","1401420051","","3"
"","se_travel_top","","40142","","se_travel_top_aruma_08","","","1401420052","","23"
"0","8","","40142","","1","","","1401420053","","4"
"0","8","2.5","40142","-195","-1600","","","1401420054","","2"
"1","8","","40142","1","travel_topdrama_r_4013_runaway_1","0","","1401420055","","3"
"0","1000001","2.5","40142","-195","-1600","","","1401420056","","2"
"0","1000002","1.4","40142","-195","-20","","","1401420057","","2"
"0","1000003","1.4","40142","-140","-215","","","1401420058","","2"
"","1.4","","40142","","0","","","1401420059","","93"
"","401310","","40142","","1","","","1401420060","","32"
"1","1000002","travel_topdrama_r_4013_touch_loop","40142","0","travel_topdrama_r_4013_touch_2","0.2","","1401420061","0.3","3"
"","1000003","","40142","1","travel_topdrama_r_4000_idle","0.2","","1401420062","","3"
"","1","","40142","","0","","","1401420063","","93"
"","7","","40142","0","travel_topdrama_r_4013_danger_2","0","","1401420064","","3"
"","1.67","","40142","","0","","","1401420065","","93"
"","401304","","40142","","1","","","1401420066","","32"
"","se_travel_top","","40142","","se_travel_top_aruma_10","","","1401420067","","23"
"","0.3","","40142","","0","","","1401420068","","93"
"","1000002","","40142","1","travel_topdrama_r_4013_touch_loop","0.3","","1401420069","","3"
"","0.2","","40142","","0","","","1401420070","","93"
"","se_travel_top","","40142","","se_travel_top_aruma_05","","","1401420071","","23"
"","0.83","","40142","","0","","","1401420072","","93"
"0","8","","40142","","0","","","1401420073","","4"
"0","8","0","40142","-195","-20","","","1401420074","","2"
"","8","","40142","0","travel_topdrama_r_4013_catch_2","0","","1401420075","","3"
"","se_travel_top","","40142","","se_travel_top_aruma_11","","","1401420076","","23"
"0","7","travel_topdrama_r_4013_static","40142","0","travel_topdrama_r_4013_safe","0.1","","1401420077","0.1","3"
"1","1000002","travel_topdrama_r_4013_runaway","40142","0","travel_topdrama_r_4013_catch","0.1","","1401420078","0","3"
"","4013132","","40142","","1","","","1401420079","","32"
"","0.66","","40142","","0","","","1401420080","","93"
"","4013122","","40142","","1","","","1401420081","","32"
"","se_travel_top","","40142","","se_travel_top_aruma_12","","","1401420082","","23"
"","0.97","","40142","","0","","","1401420083","","93"
"","1000002","","40142","","1","","","1401420084","","4"
"","1000002","","40142","1","travel_topdrama_r_4013_runaway","0","","1401420085","","3"
"","1000003","","40142","1","travel_topdrama_r_4000_run_normal","0.1","","1401420086","","3"
"","se_travel_top","","40142","","se_travel_top_aruma_08","","","1401420087","","23"
"0","8","","40142","","1","","","1401420088","","4"
"0","8","2.5","40142","-195","-1600","","","1401420089","","2"
"","8","","40142","1","travel_topdrama_r_4013_runaway_2","0","","1401420090","","3"
"0","1000002","2.5","40142","-195","-1600","","","1401420091","","2"
"0","1000003","1.4","40142","-195","-20","","","1401420092","","2"
"","1.4","","40142","","0","","","1401420093","","93"
"1","1000003","travel_topdrama_r_4013_touch_loop","40142","0","travel_topdrama_r_4013_touch_3","0.2","","1401420094","0.3","3"
"","401311","","40142","","1","","","1401420095","","32"
"","1","","40142","","0","","","1401420096","","93"
"","7","","40142","0","travel_topdrama_r_4013_danger_3_in","0","","1401420097","","3"
"","2.16","","40142","","0","","","1401420098","","93"
"","4013042","","40142","","1","","","1401420099","","32"
"","0.54","","40142","","0","","","1401420100","","93"
"","1000003","","40142","1","travel_topdrama_r_4013_touch_loop","0.3","","1401420101","","3"
"","0.34","","40142","","0","","","1401420102","","93"
"","401307","","40142","","1","","","1401420103","","32"
"","0.5","","40142","","0","","","1401420104","","93"
"","401314","","40142","","1","","","1401420105","","32"
"1","7","travel_topdrama_r_4013_idle","40142","0","travel_topdrama_r_4013_out","0.1","","1401420106","0.1","3"
"","se_travel_top","","40142","","se_travel_top_aruma_18","","","1401420107","","23"
"","401308","","40142","","1","","","1401420108","","32"
"","0.1","","40142","","0","","","1401420109","","93"
"1","1000003","travel_topdrama_r_4013_run","40142","0","travel_topdrama_r_4013_shock","0","","1401420110","0","3"
"","0.86","","40142","","0","","","1401420111","","93"
"","1000003","","40142","1","travel_topdrama_r_4013_run","0","","1401420112","","3"
"0","1000003","2.5","40142","-195","-1600","","","1401420113","","2"
"","0.07","","40142","","0","","","1401420114","","93"
"","0","","40142","0.4","24","","","1401420115","","122"
"","401305","","40142","","1","","","1401420116","","32"
"","401306","","40142","","1","","","1401420117","","32"
"","0.9","","40142","","0","","","1401420118","","93"
"","se_travel_top","","40142","","se_travel_top_aruma_21","","","1401420119","","23"
"","1.1","","40142","","0","","","1401420120","","93"
"","0","","40142","","","","","1401420121","","111"
"","0","","40142","","","","","1401420122","","91"
"0.65","401300","-55","40151","0","401300","1","","1401510001","","31"
"-73","0","0","40151","55","0","1","normal","1401510002","0","5"
"","0","","40151","","0","","","1401510003","","91"
"-195","1","-20","40152","56","1000001","1.75","travel_topdrama_r_4000_idle","1401520001","0","1"
"-140","1","-260","40152","55","1000002","1.75","travel_topdrama_r_4000_idle","1401520002","0","1"
"-140","1","-450","40152","54","1000003","1.75","travel_topdrama_r_4000_idle","1401520003","0","1"
"-150","7","435","40152","53","7","1","travel_topdrama_r_4013_static","1401520004","0","5"
"-2000","8","-2000","40152","57","8","1.75","travel_topdrama_r_4013_catch_1","1401520005","0","5"
"1","401301","0","40152","0","401301","1","","1401520006","","31"
"1","401303","0","40152","0","401303","1","","1401520007","","31"
"1","401304","78","40152","40","401304","0","","1401520008","","31"
"1","401304","78","40152","40","4013042","0","","1401520009","","31"
"1","401315","78","40152","40","401315","0","","1401520010","","31"
"1","401316","103","40152","27","401316","0","","1401520011","","31"
"0.8","401307","188","40152","36","401307","0","","1401520012","","31"
"1","401309","-15","40152","120","401309","0","","1401520013","","31"
"1","401310","-15","40152","120","401310","0","","1401520014","","31"
"1","401311","-10","40152","120","401311","0","","1401520015","","31"
"1","401312","-91","40152","-42","401312","0","","1401520016","","31"
"1","401312","-91","40152","-42","4013122","0","","1401520017","","31"
"1","401312","-81","40152","-42","4013123","0","","1401520018","","31"
"1","401313","0","40152","0","401313","0","","1401520019","","31"
"1","401313","0","40152","0","4013132","0","","1401520020","","31"
"1","401313","0","40152","0","4013133","0","","1401520021","","31"
"1","400015","0","40152","0","401500","1","","1401520022","","31"
"","0","","40152","","0","","","1401520023","","91"
"","1","","40152","","0","","","1401520024","","93"
"1","1000001","travel_topdrama_r_4013_touch_loop","40152","0","travel_topdrama_r_4013_touch_1","0.2","","1401520025","0.3","3"
"","se_travel_top","","40152","","se_travel_top_aruma_01","","","1401520026","","23"
