6e3b4ba392da270e9b9735e01539b35189c2afb9a61a48a3658d55d5b3551b85,2b433a7b235e109238f95769fe8b4df7817aa64f2f20b060959645902ebca684,e94af4a0f11d872c92279ffaf4cd41ca80d8b51ce5475a5e4a8ae01b32ff17c9,d32e18a154cbdf1aa29463b81219e7de2df78fd29e631cf0b739dc7494f897d7,851f152d072894f845b0c75a1033f23263a7dc249ee6e83b2e4cc65e697bf071,a1bc5752d1a79da0047c672a57b09937eba69a9f8965c965cbd3db8266d5c878,49ba6a234370b1ff5c0440286a321d2d241c997f4d44a7d01b6bffd6ecebcc2b,1f394562fc6b8bbb31675966794cd99ca69d861956b41f5ad9aaba39653bd987,f1fd4a8c828edf37ae4f998bd5cf546f3cfc281d708ff57ae9b30e86e7718df0,9bb0288d4882ff96d9023a2a17563bfacd72d78be41fd5215c65e29d44388d40,41508c671a791c47f0a5cc5da52f7e24e4512fcf0279b6ab18b21bc9aeb0aa5c,05f7a76b1248aa345516a6c35e11fafa79724f578f4d286e333053ca25763ad5,7bcd334de6353cb2856a31765007484743d4e028968c989fea744b731da43003
"0","0","0","10070972","0","0","4","3","10070977","0","10070976","0","7"
"0","0","0","10070976","0","0","2","2","10070978","3","10070977","0","7"
"0","0","0","10070977","0","0","3","1","10070979","3","10070978","0","7"
"0","0","0","10070978","0","0","13","0","10070980","0","10070979","0","7"
"0","0","0","10070979","0","0","2","66","10070982","1","10070980","0","7"
"0","0","0","10070982","0","0","2","64","10070983","2","10070981","0","7"
"0","0","0","10070980","0","0","3","65","10070981","2","10070982","0","7"
"0","0","0","10070981","0","0","5","63","10070984","0","10070983","0","7"
"0","0","0","10070983","0","10071002","7","62","10070985","10002","10070984","0","7"
"0","0","0","10070984","0","0","12","61","10070986","0","10070985","0","7"
"0","0","0","10070985","0","0","6","60","10070987","0","10070986","0","7"
"0","0","0","10070986","0","0","11","59","10070988","10001","10070987","0","7"
"0","0","0","10070987","0","0","2","58","10070989","1","10070988","0","7"
"0","0","0","10070988","0","0","4","57","10070990","0","10070989","0","7"
"0","0","0","10070989","10070991","0","5","56","10071003","0","10070990","0","7"
"0","0","0","10070992","0","0","2","57","10070990","3","10070991","0","7"
"0","0","0","10070993","0","0","14","58","10070991","7","10070992","0","7"
"0","0","0","10070994","0","0","4","59","10070992","0","10070993","0","7"
"0","0","0","10070996","0","0","14","60","10070993","3","10070994","0","7"
"0","0","0","10070997","0","0","3","61","10070994","3","10070996","0","7"
"0","0","0","10070998","0","0","14","62","10070996","3","10070997","0","7"
"0","0","0","10070999","0","0","2","63","10070997","3","10070998","0","7"
"0","0","0","10071000","0","0","2","64","10070998","2","10070999","0","7"
"0","0","0","10071001","0","0","14","65","10070999","6","10071000","0","7"
"0","0","0","10071002","0","0","2","66","10071000","1","10071001","0","7"
"0","0","0","10070984","0","0","2","67","10071001","3","10071002","0","7"
"0","0","0","10070990","0","0","3","55","10071005","1","10071003","0","7"
"0","0","0","10071005","0","0","3","53","10071006","1","10071004","0","7"
"0","0","0","10071003","0","0","14","54","10071004","2","10071005","0","7"
"0","0","0","10071004","0","10071013","11","52","10071007","10001","10071006","0","7"
"0","0","0","10071006","0","0","2","51","10071008","1","10071007","0","7"
"0","0","0","10071007","0","0","3","50","10071009","1","10071008","0","7"
"0","0","0","10071008","0","0","4","49","10071011","0","10071009","0","7"
"0","0","0","10071012","0","0","4","46","10071023","0","10071010","0","7"
"0","0","0","10071009","0","0","2","48","10071012","2","10071011","0","7"
"0","0","0","10071011","0","0","6","47","10071010","0","10071012","0","7"
"0","0","0","10071006","0","0","3","53","10071014","3","10071013","0","7"
"0","0","0","10071013","0","0","2","52","10071015","3","10071014","0","7"
"0","0","0","10071014","0","0","4","51","10071016","0","10071015","0","7"
"0","0","0","10071015","0","0","7","50","10071019","10003","10071016","0","7"
"0","0","0","10071018","0","0","7","47","10071020","10003","10071017","0","7"
"0","0","0","10071019","0","0","2","48","10071017","3","10071018","0","7"
"0","0","0","10071016","0","0","14","49","10071018","4","10071019","0","7"
"0","0","0","10071017","0","0","12","46","10071021","0","10071020","0","7"
"0","0","0","10071020","0","0","2","45","10071022","3","10071021","0","7"
"0","0","0","10071021","10071023","0","12","44","10071024","0","10071022","0","7"
"0","0","0","10071010","0","0","7","45","10071022","10002","10071023","0","7"
"0","0","0","10071022","0","0","3","43","10071025","2","10071024","0","7"
"0","0","0","10071024","0","0","4","42","10071038","0","10071025","0","7"
"0","0","0","10071025","0","0","16","41","10071040","10071038","10071038","0","7"
"0","0","0","10070947","0","0","4","21","10070949","0","10071039","0","7"
"0","0","0","10071038","0","0","2","40","10071041","2","10071040","0","7"
"0","0","0","10071040","0","0","7","39","10071042","10001","10071041","0","7"
"0","0","0","10071041","0","0","11","38","10071043","10001","10071042","0","7"
"0","0","0","10071042","0","0","7","37","10071044","10002","10071043","0","7"
"0","0","0","10071043","0","0","14","36","10071045","3","10071044","0","7"
"0","0","0","10071044","0","0","4","35","10071046","0","10071045","0","7"
"0","0","0","10071045","0","0","7","34","10071048","10003","10071046","0","7"
"0","0","0","10071048","0","0","7","32","10071049","10001","10071047","0","7"
"0","0","0","10071046","0","0","6","33","10071047","0","10071048","0","7"
"0","0","0","10071047","0","0","14","31","10071052","4","10071049","0","7"
"0","0","0","10071052","0","0","12","29","10071053","0","10071051","0","7"
"0","0","0","10071049","0","0","4","30","10071051","0","10071052","0","7"
"0","0","0","10071051","0","0","11","28","10071054","10001","10071053","0","7"
"0","0","0","10071053","0","0","5","27","10071055","0","10071054","0","7"
"0","0","0","10071054","0","0","7","26","10071056","10001","10071055","0","7"
"0","0","0","10071055","0","0","3","25","10071057","2","10071056","0","7"
"0","0","0","10071056","0","0","2","24","10071058","1","10071057","0","7"
"0","0","0","10071057","0","0","14","23","10071059","5","10071058","0","7"
"0","0","0","10071058","0","0","4","22","10071060","0","10071059","0","7"
"0","0","0","10071059","0","0","11","21","10071061","10001","10071060","0","7"
"0","0","0","10071060","0","0","6","20","10071062","0","10071061","0","7"
"0","0","0","10071061","0","0","15","19","10071063","0","10071062","0","7"
"0","0","0","10071062","0","10071102","5","18","10071090","0","10071063","0","7"
"0","0","0","10071063","0","0","4","17","10071098","0","10071090","0","7"
"0","0","0","10071110","0","10071114","4","9","10071111","0","10071091","0","7"
"0","0","0","10071097","10071115","0","4","5","10071134","0","10071092","0","7"
"0","0","0","10071134","0","0","2","3","10071095","3","10071093","0","7"
"0","0","0","10071095","0","0","7","1","10070357","10003","10071094","0","7"
"0","0","0","10071093","0","0","7","2","10071094","10001","10071095","0","7"
"0","0","0","10071112","0","0","12","6","10071092","0","10071097","0","7"
"0","0","0","10071090","0","0","2","16","10071099","2","10071098","0","7"
"0","0","0","10071098","0","0","2","15","10071109","1","10071099","0","7"
"0","0","0","10071109","0","0","2","13","10071101","3","10071100","0","7"
"0","0","0","10071100","0","0","2","12","10071104","1","10071101","0","7"
"0","0","0","10071063","0","0","3","17","10071108","1","10071102","0","7"
"0","0","0","10071105","0","0","3","12","10071104","3","10071103","0","7"
"0","0","0","10071101","10071103","0","6","11","10071110","0","10071104","0","7"
"0","0","0","10071106","0","0","7","13","10071103","10001","10071105","0","7"
"0","0","0","10071107","0","0","2","14","10071105","2","10071106","0","7"
"0","0","0","10071108","0","0","11","15","10071106","10001","10071107","0","7"
"0","0","0","10071102","0","0","7","16","10071107","10002","10071108","0","7"
"0","0","0","10071099","0","0","7","14","10071100","10002","10071109","0","7"
"0","0","0","10071104","0","0","14","10","10071091","3","10071110","0","7"
"0","0","0","10071091","0","0","2","8","10071112","2","10071111","0","7"
"0","0","0","10071111","0","0","7","7","10071097","10003","10071112","0","7"
"0","0","0","10071114","0","0","3","7","10071115","3","10071113","0","7"
"0","0","0","10071091","0","0","6","8","10071113","0","10071114","0","7"
"0","0","0","10071113","0","0","11","6","10071092","10001","10071115","0","7"
"0","0","0","10071128","0","0","3","2","10070886","3","10071116","0","7"
"0","0","0","10070694","0","0","16","18","10071118","10071117","10071117","0","7"
"0","0","0","10071117","0","0","12","17","10071125","0","10071118","0","7"
"0","0","0","10071120","0","0","12","11","10071126","0","10071119","0","7"
"0","0","0","10071129","0","0","3","12","10071119","1","10071120","0","7"
"0","0","0","10071122","0","0","2","5","10071127","1","10071121","0","7"
"0","0","0","10071131","0","0","2","6","10071121","2","10071122","0","7"
"0","0","0","10071124","0","0","2","14","10071129","3","10071123","0","7"
"0","0","0","10071125","0","0","2","15","10071123","2","10071124","0","7"
"0","0","0","10071118","0","0","4","16","10071124","0","10071125","0","7"
"0","0","0","10071119","0","0","4","10","10071132","0","10071126","0","7"
"0","0","0","10071121","0","0","12","4","10071128","0","10071127","0","7"
"0","0","0","10071127","0","0","14","3","10071116","1","10071128","0","7"
"0","0","0","10071123","0","0","14","13","10071120","3","10071129","0","7"
"0","0","0","10071132","0","0","14","8","10071131","3","10071130","0","7"
"0","0","0","10071130","0","0","6","7","10071122","0","10071131","0","7"
"0","0","0","10071126","0","0","5","9","10071130","0","10071132","0","7"
"0","0","0","10070692","0","0","14","20","10070694","2","10071133","0","7"
"0","0","0","10071092","0","0","3","4","10071093","1","10071134","0","7"
"0","0","0","0","0","0","1","71","10080002","0","10080001","0","8"
"0","0","0","10080001","10080390","0","2","70","10080003","1","10080002","0","8"
"0","0","0","10080002","0","0","4","69","10080004","0","10080003","0","8"
"0","0","0","10080003","0","0","6","68","10080005","0","10080004","0","8"
"0","0","0","10080004","0","0","7","67","10080006","10001","10080005","0","8"
"0","0","0","10080005","0","0","2","66","10080595","2","10080006","0","8"
"0","0","0","10080834","0","0","4","11","10080064","0","10080063","0","8"
"0","0","0","10080063","0","0","3","10","10080515","2","10080064","0","8"
"0","0","0","10080516","0","0","7","7","10080404","10002","10080079","0","8"
"0","0","0","10080406","0","0","7","3","10080084","10003","10080083","0","8"
"0","0","0","10080083","0","0","12","2","10080085","0","10080084","0","8"
"0","0","0","10080084","0","0","6","1","10080086","0","10080085","0","8"
"0","0","0","10080085","0","0","13","0","10080087","0","10080086","0","8"
"0","0","0","10080086","0","0","2","74","10080088","2","10080087","0","8"
"0","0","0","10080087","0","0","4","73","10080089","0","10080088","0","8"
"0","0","0","10080088","0","0","7","72","10080090","10001","10080089","0","8"
"0","0","0","10080089","0","0","6","71","10080091","0","10080090","0","8"
"0","0","0","10080090","0","0","12","70","10080092","0","10080091","0","8"
"0","0","0","10080091","0","0","3","69","10080655","1","10080092","0","8"
"0","0","0","10080656","0","0","4","66","10080491","0","10080101","0","8"
"0","0","0","10080837","0","0","7","46","10080128","10002","10080127","0","8"
"0","0","0","10080127","0","10080561","6","45","10080838","0","10080128","10080567","8"
"0","0","0","10080564","0","0","3","42","10080659","2","10080146","0","8"
"0","0","0","10080696","0","0","7","9","10080182","10003","10080180","0","8"
"0","0","0","10080180","0","0","3","8","10080183","3","10080182","0","8"
"0","0","0","10080182","0","0","11","7","10080697","10001","10080183","0","8"
"0","0","0","10080840","0","0","6","4","10080187","0","10080186","0","8"
"0","0","0","10080186","0","0","14","3","10080188","3","10080187","0","8"
"0","0","0","10080187","0","0","7","2","10080189","10003","10080188","0","8"
"0","0","0","10080188","0","0","2","1","10080190","1","10080189","0","8"
"0","0","0","10080189","0","0","13","0","10080191","0","10080190","0","8"
"0","0","0","10080190","0","0","6","74","10080192","0","10080191","0","8"
"0","0","0","10080191","0","0","7","73","10080698","10001","10080192","0","8"
"0","0","0","10080740","0","0","7","33","10080236","10002","10080235","0","8"
"0","0","0","10080235","0","0","2","32","10080237","1","10080236","0","8"
"0","0","0","10080236","0","10080549","4","31","10080741","0","10080237","0","8"
"0","0","0","10080741","0","0","6","29","10080742","0","10080253","0","8"
"0","0","0","10080555","10080742","0","3","27","10080844","2","10080255","0","8"
"0","0","0","10080824","0","10080350","4","31","10080825","0","10080349","0","8"
"0","0","0","10080349","0","0","3","32","10080352","3","10080350","0","8"
"0","0","0","10080350","0","0","2","31","10080826","3","10080352","0","8"
"0","0","0","10080825","0","0","3","29","10080354","2","10080353","0","8"
"0","0","0","10080353","0","0","2","28","10080358","2","10080354","0","8"
"0","0","0","10080826","0","0","7","29","10080357","10003","10080356","0","8"
"0","0","0","10080356","0","0","3","28","10080358","3","10080357","0","8"
"0","0","0","10080354","10080357","0","6","27","10080359","0","10080358","0","8"
"0","0","0","10080358","0","0","5","26","10080360","0","10080359","0","8"
"0","0","0","10080359","0","0","4","25","10080361","0","10080360","0","8"
"0","0","0","10080360","0","0","2","24","10080848","3","10080361","0","8"
"0","0","0","10080848","0","0","2","22","10080364","1","10080363","0","8"
"0","0","0","10080363","0","0","14","21","10080365","3","10080364","0","8"
"0","0","0","10080364","0","0","4","20","10080366","0","10080365","0","8"
"0","0","0","10080365","0","0","5","19","10080367","0","10080366","0","8"
"0","0","0","10080366","0","0","3","18","10080849","2","10080367","0","8"
"0","0","0","10080849","0","0","2","16","10080370","1","10080369","0","8"
"0","0","0","10080369","0","0","4","15","10080827","0","10080370","0","8"
"0","0","0","10080828","0","0","3","4","10080383","3","10080382","0","8"
"0","0","0","10080382","0","0","6","3","10080829","0","10080383","0","8"
"0","0","0","10080829","0","0","2","1","10080386","1","10080385","0","8"
"0","0","0","10080385","0","0","13","0","10080387","0","10080386","0","8"
"0","0","0","10080386","0","0","6","74","10080388","0","10080387","0","8"
"0","0","0","10080387","0","0","4","73","10080389","0","10080388","0","8"
"0","0","0","10080388","0","0","3","72","10080390","2","10080389","0","8"
"0","0","0","10080389","0","0","12","71","10080002","0","10080390","0","8"
"10080654","0","0","10080079","10080582","0","2","6","10080405","1","10080404","0","8"
"0","0","0","10080404","0","0","3","5","10080406","3","10080405","0","8"
"0","0","0","10080405","0","0","11","4","10080083","10001","10080406","0","8"
"0","0","0","10080827","0","0","3","13","10080442","1","10080441","0","8"
"0","0","0","10080441","0","0","14","12","10080443","3","10080442","0","8"
"0","0","0","10080442","0","0","6","11","10080444","0","10080443","0","8"
"0","0","0","10080443","0","0","7","10","10080445","10001","10080444","0","8"
"0","0","0","10080444","0","0","11","9","10080446","10001","10080445","0","8"
"0","0","0","10080445","0","0","2","8","10080447","1","10080446","0","8"
"0","0","0","10080446","0","0","14","7","10080448","5","10080447","0","8"
"0","0","0","10080447","0","0","5","6","10080828","0","10080448","0","8"
"0","0","0","10080843","0","0","11","38","10080737","10001","10080473","0","8"
"0","0","0","10080101","0","0","14","65","10080492","5","10080491","0","8"
"0","0","0","10080491","0","0","7","64","10080493","10001","10080492","0","8"
"0","0","0","10080492","0","0","11","63","10080852","10001","10080493","0","8"
"0","0","0","10080852","0","0","5","61","10080496","0","10080495","0","8"
"0","0","0","10080495","0","0","3","60","10080497","2","10080496","0","8"
"0","0","0","10080496","0","0","2","59","10080498","2","10080497","0","8"
"0","0","0","10080497","0","0","14","58","10080499","4","10080498","0","8"
"0","0","0","10080498","0","0","6","57","10080500","0","10080499","0","8"
"0","0","0","10080499","0","0","4","56","10080501","0","10080500","0","8"
"0","0","0","10080500","0","0","7","55","10080502","10002","10080501","0","8"
"0","0","0","10080501","0","0","12","54","10080836","0","10080502","0","8"
"0","0","0","10080836","0","0","2","52","10080507","1","10080504","0","8"
"0","0","0","10080836","0","0","2","52","10080506","2","10080505","0","8"
"0","0","0","10080505","0","0","11","51","10080508","10001","10080506","0","8"
"0","0","0","10080504","0","0","7","51","10080510","10001","10080507","0","8"
"0","0","0","10080506","0","0","3","50","10080509","3","10080508","0","8"
"0","0","0","10080508","10080510","0","4","49","10080511","0","10080509","0","8"
"0","0","0","10080507","0","0","7","50","10080509","10003","10080510","0","8"
"0","0","0","10080509","0","0","14","48","10080837","3","10080511","0","8"
"0","0","0","10080064","0","10080576","2","9","10080516","1","10080515","10080583","8"
"0","0","0","10080515","0","0","6","8","10080079","0","10080516","0","8"
"0","0","0","10080639","0","0","14","28","10080530","4","10080529","0","8"
"0","0","0","10080529","0","0","3","27","10080531","1","10080530","0","8"
"0","0","0","10080530","0","0","7","26","10080532","10001","10080531","0","8"
"0","0","0","10080531","0","0","4","25","10080640","0","10080532","0","8"
"0","0","0","10080237","0","0","14","34","10080550","5","10080549","0","8"
"0","0","0","10080549","0","0","2","33","10080551","2","10080550","0","8"
"0","0","0","10080550","0","0","14","32","10080552","3","10080551","0","8"
"0","0","0","10080551","0","0","2","31","10080553","2","10080552","0","8"
"0","0","0","10080552","0","0","2","30","10080554","3","10080553","0","8"
"0","0","0","10080553","0","0","2","29","10080555","2","10080554","0","8"
"0","0","0","10080554","0","0","14","28","10080255","3","10080555","0","8"
"0","0","0","10080128","0","0","14","46","10080562","2","10080561","0","8"
"0","0","0","10080561","0","0","3","45","10080563","3","10080562","0","8"
"0","0","0","10080562","0","0","4","44","10080564","0","10080563","0","8"
"10080838","0","0","10080563","10080658","0","2","43","10080146","1","10080564","0","8"
"0","0","0","10080128","0","0","7","46","10080574","10002","10080567","0","8"
"0","0","0","10080567","0","0","7","45","10080658","10003","10080574","0","8"
"0","0","0","10080515","0","0","14","10","10080577","2","10080576","0","8"
"0","0","0","10080576","0","0","4","9","10080579","0","10080577","0","8"
"0","0","0","10080577","0","0","7","8","10080582","10003","10080579","0","8"
"0","0","0","10080579","0","0","14","7","10080404","4","10080582","0","8"
"0","0","0","10080515","0","0","4","10","10080851","0","10080583","0","8"
"0","0","0","10080006","0","0","2","65","10080596","1","10080595","0","8"
"0","0","0","10080595","0","0","5","64","10080597","0","10080596","0","8"
"0","0","0","10080596","0","0","4","63","10080830","0","10080597","0","8"
"0","0","0","10080830","0","0","7","61","10080600","10002","10080599","0","8"
"0","0","0","10080599","0","10080603","12","60","10080601","0","10080600","0","8"
"0","0","0","10080600","0","0","2","59","10080605","3","10080601","0","8"
"0","0","0","10080608","0","0","2","55","10080611","2","10080602","0","8"
"0","0","0","10080600","0","0","3","59","10080606","3","10080603","0","8"
"0","0","0","10080607","0","0","3","55","10080611","2","10080604","0","8"
"0","0","0","10080601","0","0","14","58","10080609","1","10080605","0","8"
"0","0","0","10080603","0","0","14","58","10080610","1","10080606","0","8"
"0","0","0","10080610","0","0","14","56","10080604","2","10080607","0","8"
"0","0","0","10080609","0","0","7","56","10080602","10003","10080608","0","8"
"0","0","0","10080605","0","0","4","57","10080608","0","10080609","0","8"
"0","0","0","10080606","0","0","6","57","10080607","0","10080610","0","8"
"0","0","0","10080602","10080604","0","4","54","10080850","0","10080611","0","8"
"0","0","0","10080831","0","0","6","51","10080615","0","10080614","0","8"
"0","0","0","10080614","0","0","5","50","10080616","0","10080615","0","8"
"0","0","0","10080615","0","0","4","49","10080617","0","10080616","0","8"
"0","0","0","10080616","0","0","14","48","10080618","6","10080617","0","8"
"0","0","0","10080617","0","0","2","47","10080619","1","10080618","0","8"
"0","0","0","10080618","0","0","3","46","10080620","2","10080619","0","8"
"0","0","0","10080619","0","0","4","45","10080621","0","10080620","0","8"
"0","0","0","10080620","0","0","11","44","10080622","10001","10080621","0","8"
"0","0","0","10080621","0","0","6","43","10080623","0","10080622","0","8"
"0","0","0","10080622","0","0","15","42","10080624","0","10080623","0","8"
"0","0","0","10080623","0","0","11","41","10080625","10001","10080624","0","8"
"0","0","0","10080624","0","10080627","7","40","10080626","10001","10080625","0","8"
"0","0","0","10080625","0","0","7","39","10080632","10002","10080626","0","8"
"0","0","0","10080625","0","0","14","39","10080628","2","10080627","0","8"
"0","0","0","10080627","0","0","3","38","10080629","2","10080628","0","8"
"0","0","0","10080628","0","0","3","37","10080630","3","10080629","0","8"
"0","0","0","10080629","10080631","0","4","36","10080633","0","10080630","0","8"
"0","0","0","10080632","0","0","7","37","10080630","10003","10080631","0","8"
"0","0","0","10080626","0","0","14","38","10080631","1","10080632","0","8"
"0","0","0","10080630","0","0","14","35","10080634","5","10080633","0","8"
"0","0","0","10080633","0","0","3","34","10080635","1","10080634","0","8"
"0","0","0","10080634","0","0","4","33","10080636","0","10080635","0","8"
"0","0","0","10080635","0","0","12","32","10080637","0","10080636","0","8"
"0","0","0","10080636","0","0","7","31","10080638","10001","10080637","0","8"
"0","0","0","10080637","0","0","2","30","10080639","3","10080638","0","8"
"0","0","0","10080638","0","0","11","29","10080529","10001","10080639","0","8"
"0","0","0","10080532","0","0","16","24","10080641","10080640","10080640","0","8"
"0","0","0","10080640","0","0","7","23","10080832","10002","10080641","0","8"
"0","0","0","10080832","0","0","2","21","10080644","2","10080643","0","8"
"0","0","0","10080643","0","0","4","20","10080645","0","10080644","0","8"
"0","0","0","10080644","0","0","11","19","10080646","10001","10080645","0","8"
"0","0","0","10080645","0","0","2","18","10080647","2","10080646","0","8"
"0","0","0","10080646","0","0","4","17","10080833","0","10080647","0","8"
"0","0","0","10080833","0","0","5","15","10080650","0","10080649","0","8"
"0","0","0","10080649","0","0","7","14","10080835","10003","10080650","0","8"
"0","0","0","10080851","0","0","4","8","10080654","0","10080653","0","8"
"0","0","0","10080653","0","0","15","7","10080404","0","10080654","0","8"
"0","0","0","10080092","0","0","15","68","10080656","0","10080655","0","8"
"0","0","0","10080655","0","0","2","67","10080101","2","10080656","0","8"
"0","0","0","10080574","0","0","5","44","10080564","0","10080658","0","8"
"0","0","0","10080146","0","0","16","41","10080660","10080659","10080659","0","8"
"0","0","0","10080659","0","0","2","40","10080661","1","10080660","0","8"
"0","0","0","10080660","0","0","14","39","10080662","3","10080661","0","8"
"0","0","0","10080661","0","0","5","38","10080663","0","10080662","0","8"
"0","0","0","10080662","0","0","3","37","10080664","2","10080663","0","8"
"0","0","0","10080663","0","0","4","36","10080665","0","10080664","0","8"
"0","0","0","10080664","0","0","2","35","10080666","2","10080665","0","8"
"0","0","0","10080665","0","0","6","34","10080839","0","10080666","0","8"
"0","0","0","10080839","0","0","14","32","10080670","2","10080668","0","8"
"0","0","0","10080668","0","0","4","31","10080671","0","10080670","0","8"
"0","0","0","10080670","0","0","11","30","10080672","10001","10080671","0","8"
"0","0","0","10080671","0","0","4","29","10080673","0","10080672","0","8"
"0","0","0","10080672","0","0","2","28","10080674","1","10080673","0","8"
"0","0","0","10080673","0","0","7","27","10080675","10001","10080674","0","8"
"0","0","0","10080674","0","0","3","26","10080676","3","10080675","0","8"
"0","0","0","10080675","0","0","14","25","10080677","6","10080676","0","8"
"0","0","0","10080676","0","0","12","24","10080678","0","10080677","0","8"
"0","0","0","10080677","0","10080684","7","23","10080679","10002","10080678","0","8"
"0","0","0","10080678","0","0","3","22","10080681","2","10080679","0","8"
"0","0","0","10080682","0","0","3","18","10080689","2","10080680","0","8"
"0","0","0","10080679","0","0","7","21","10080683","10003","10080681","0","8"
"0","0","0","10080683","0","0","7","19","10080680","10003","10080682","0","8"
"0","0","0","10080681","0","0","2","20","10080682","1","10080683","0","8"
"0","0","0","10080678","0","0","2","22","10080686","3","10080684","0","8"
"0","0","0","10080688","0","0","2","18","10080689","3","10080685","0","8"
"0","0","0","10080684","0","0","4","21","10080687","0","10080686","0","8"
"0","0","0","10080686","0","0","6","20","10080688","0","10080687","0","8"
"0","0","0","10080687","0","0","11","19","10080685","10001","10080688","0","8"
"0","0","0","10080680","10080685","0","7","17","10080690","10001","10080689","0","8"
"0","0","0","10080689","0","0","4","16","10080691","0","10080690","0","8"
"0","0","0","10080690","0","0","15","15","10080692","0","10080691","0","8"
"0","0","0","10080691","0","0","14","14","10080693","5","10080692","0","8"
"0","0","0","10080692","0","0","6","13","10080694","0","10080693","0","8"
"0","0","0","10080693","0","0","11","12","10080695","10001","10080694","0","8"
"0","0","0","10080694","0","0","2","11","10080696","2","10080695","0","8"
"0","0","0","10080695","0","0","4","10","10080180","0","10080696","0","8"
"0","0","0","10080183","0","0","4","6","10080840","0","10080697","0","8"
"0","0","0","10080192","0","0","14","72","10080699","4","10080698","0","8"
"0","0","0","10080698","0","0","4","71","10080700","0","10080699","0","8"
"0","0","0","10080699","0","0","2","70","10080701","1","10080700","0","8"
"0","0","0","10080700","0","0","7","69","10080702","10001","10080701","0","8"
"0","0","0","10080701","0","0","2","68","10080712","2","10080702","0","8"
"0","0","0","10080712","0","0","14","66","10080705","4","10080704","0","8"
"0","0","0","10080704","0","0","4","65","10080841","0","10080705","0","8"
"0","0","0","10080841","0","0","7","63","10080708","10001","10080707","0","8"
"0","0","0","10080707","0","0","2","62","10080713","2","10080708","0","8"
"0","0","0","10080713","0","0","14","60","10080711","3","10080710","0","8"
"0","0","0","10080710","0","10080715","11","59","10080714","10001","10080711","0","8"
"0","0","0","10080702","0","0","11","67","10080704","10001","10080712","0","8"
"0","0","0","10080708","0","0","12","61","10080710","0","10080713","0","8"
"0","0","0","10080711","0","0","3","58","10080717","1","10080714","0","8"
"0","0","0","10080711","0","0","4","58","10080716","0","10080715","0","8"
"0","0","0","10080715","0","0","2","57","10080719","2","10080716","0","8"
"0","0","0","10080714","0","0","12","57","10080718","0","10080717","0","8"
"0","0","0","10080717","0","0","14","56","10080720","4","10080718","0","8"
"0","0","0","10080716","0","0","3","56","10080720","3","10080719","0","8"
"0","0","0","10080718","10080719","0","4","55","10080721","0","10080720","0","8"
"0","0","0","10080720","0","0","5","54","10080722","0","10080721","0","8"
"0","0","0","10080721","0","0","3","53","10080723","1","10080722","0","8"
"0","0","0","10080722","0","0","16","52","10080724","10080723","10080723","0","8"
"0","0","0","10080723","0","0","14","51","10080725","2","10080724","0","8"
"0","0","0","10080724","0","0","7","50","10080726","10001","10080725","0","8"
"0","0","0","10080725","0","0","5","49","10080842","0","10080726","0","8"
"0","0","0","10080842","0","0","7","47","10080729","10002","10080728","0","8"
"0","0","0","10080728","0","0","2","46","10080730","2","10080729","0","8"
"0","0","0","10080729","0","0","4","45","10080731","0","10080730","0","8"
"0","0","0","10080730","0","0","14","44","10080732","3","10080731","0","8"
"0","0","0","10080731","0","0","6","43","10080733","0","10080732","0","8"
"0","0","0","10080732","0","0","3","42","10080734","1","10080733","0","8"
"0","0","0","10080733","0","0","7","41","10080735","10001","10080734","0","8"
"0","0","0","10080734","0","0","14","40","10080843","4","10080735","0","8"
"0","0","0","10080473","0","0","4","37","10080738","0","10080737","0","8"
"0","0","0","10080737","0","0","15","36","10080739","0","10080738","0","8"
"0","0","0","10080738","0","0","14","35","10080740","3","10080739","0","8"
"0","0","0","10080739","0","0","6","34","10080235","0","10080740","0","8"
"0","0","0","10080237","0","0","2","30","10080253","1","10080741","0","8"
"0","0","0","10080253","0","0","2","28","10080255","2","10080742","0","8"
"0","0","0","10080844","0","0","4","25","10080845","0","10080744","0","8"
"0","0","0","10080845","0","0","15","23","10080747","0","10080746","0","8"
"0","0","0","10080746","0","0","3","22","10080748","2","10080747","0","8"
"0","0","0","10080747","0","0","11","21","10080749","10001","10080748","0","8"
"0","0","0","10080748","0","0","4","20","10080750","0","10080749","0","8"
"0","0","0","10080749","0","0","5","19","10080751","0","10080750","0","8"
"0","0","0","10080750","0","0","2","18","10080752","2","10080751","0","8"
"0","0","0","10080751","0","0","7","17","10080753","10003","10080752","0","8"
"0","0","0","10080752","0","0","4","16","10080754","0","10080753","0","8"
"0","0","0","10080753","0","0","14","15","10080846","4","10080754","0","8"
"0","0","0","10080846","0","0","12","13","10080757","0","10080756","0","8"
"0","0","0","10080756","0","0","11","12","10080758","10001","10080757","0","8"
"0","0","0","10080757","0","0","2","11","10080759","3","10080758","0","8"
"0","0","0","10080758","0","10080761","4","10","10080760","0","10080759","0","8"
"0","0","0","10080759","0","0","2","9","10080762","1","10080760","0","8"
"0","0","0","10080759","0","0","2","9","10080763","3","10080761","0","8"
"0","0","0","10080760","0","0","2","8","10080766","3","10080762","0","8"
"0","0","0","10080761","0","0","6","8","10080764","0","10080763","0","8"
"0","0","0","10080763","0","0","14","7","10080765","5","10080764","0","8"
"0","0","0","10080764","10080766","0","7","6","10080767","10003","10080765","0","8"
"0","0","0","10080762","0","0","3","7","10080765","2","10080766","0","8"
