8aa78bcab40fa8b12381d5758845d57601ebb44efe21230fcd3ad5ca7dd63871,92aecde261284d18bd5e948727551bb1d5dc822c7b2dba5a9f311812f644e0a5,8664b138876d727225d41f65852176739b68eb03e2731afb7cba84dffdb2e853,c022008d5663e7d1dbac1dc3b7ee5d9cc9acd7b769dbe0ac39c8e98f1dec394b,a6ff40aaf628277de22b7c55fb645e15ab092c4f8668b35b6b9e4ddd56c64116,b901b9aff97b3b3baf375a317674a9fd20c4215d870eff451f4340d7bbb44d18,be9e3aac6c056dd302e4a0f5d2a597508ac7807caf66d1cf57363743426739b1,82e8e185692ef20ab16db239f73809db2b3254a4befd265b716e403d7da3d0a7,5ea9322907846e17f2abee3306f10dbf0e4417c6f75a5ebb20626f86f8afea78,a50f2112475489f86e535df02eed2ae4172a8e5a890f1649e6930f56413275fe,fd13ae952eacafe0e9b169374e50c24aad79ecb2cf910523c92a5293071d45f5,b4f77d5391102b0fd595aec0334ad233866f25419bea7bb8c41345e589cede7f,51e93e061cf2456068886eed5c38a9ec2d9f5d4586b4fdaa9a9f56ff579cc46e,99012e80f513d59f0e5850b58f504dd12d8eee8484c5589d38b21bc66c1ba33c,da228938eb1ce93b986f0147915df9911f328395aef00f57fdc6284a487a6a0b,b861ead9edadeb3918eb4a460d92c85d0b5c3599ebc0b145515269f465edebbc,4379855faa79e7b606a922b24b7bd7588f1abea4d274e53e9a0fc107367c005d,2440c2a88e1a4bdf54df0e30f87cdcf4f8bf0510bedcb6c01cdbd2c82abfa64d,a21cc3fbfea7abda7851615814e150421fef47b8a41f27f5e103c841f142e274,4dafddf4b001e013e72d02df1909e09bad75e015a4bdd57fc9087b3e2e2c4d56,ddea19e1a640d8f439caedfded3fcc9f00367217195b1e036eb39c97a2e56c3f,70bcb78cc0aa806c5e2448cde07ab20b78a1ef877415b85fd5057aa459c854e2,4a73ac556e7f04598e373ab8fcad4e730ddd1bf2ce70c9a8f0dda30f4972107f,4e83c4437504b0e50b6e1f00bf06408b2a4ecf9e77b7089841c3e4fde0369df5,347fe96f3d8459057ad09694803b8d7ae3f5c5139495af527b9913a509501e6b,f5f9800b5192c6cf10499a0b2f9789512ff95cff3ba1eb784d1d09f57e2f394a,fadcb3df2a5281191e53dc1ae808a9cab8b279843dffdb7c8bd84f6f68b423c1,b902d1c28134a7a23a2bb11c3001781fe03d227f6d384188c6f08aa71d2c4128,3af0db04b2df774f2727d1cba5c83978bfde2d013086cf6345a3385af8e0f94d,1c7a5595f7887fe8f04f76541e6e83bb73fbb22f8dc4d323c5f152561707886a,3664a9307d438588d4c246b63fafc576a632cbfa48e955d1d85b292604f71225
"1","0","1010630104","1010630101","1010630104","100","100","1010630104","1","1","1010630104","10106301","1","6","100","1010630103","100","1","0","1","33","100","1","100","1010630104","1010630104","100","1010630102","0","34","1"
"1","100","1010640107","1010640101","1010640105","100","100","1010640106","1","1","1010640103","10106401","1","6","100","1010640109","100","1","1","1","100","100","1","100","1010640108","1010640104","100","1010640102","1010640110","100","1"
"1","0","0","1010710101","1010710102","100","0","0","0","0","1010710103","10107101","1","1","34","0","100","1","0","1","0","0","0","33","0","1010710103","100","1010710103","0","0","0"
"6","100","1010720105","1010720101","1010720105","3","33","1010720105","1","1","1010720103","10107201","1","6","100","1010720105","100","1","1","1","34","100","1","100","1010720105","1010720105","3","1010720102","1010720104","100","1"
"1","0","1010730104","1010730101","1010730104","100","100","1010730104","1","1","1010730104","10107301","1","6","100","1010730103","100","1","0","1","33","100","1","100","1010730104","1010730104","100","1010730102","0","34","1"
"1","100","1010740107","1010740101","1010740105","100","100","1010740106","1","1","1010740103","10107401","1","6","100","1010740109","100","1","1","1","100","100","1","100","1010740108","1010740104","100","1010740102","1010740110","100","1"
"1","0","0","1010810101","1010810102","100","0","0","0","0","1010810103","10108101","1","1","34","0","100","1","0","1","0","0","0","33","0","1010810103","100","1010810103","0","0","0"
"6","100","1010820105","1010820101","1010820105","3","33","1010820105","1","1","1010820103","10108201","1","6","100","1010820105","100","1","1","1","34","100","1","100","1010820105","1010820105","3","1010820102","1010820104","100","1"
"1","0","1010830104","1010830101","1010830104","100","100","1010830104","1","1","1010830104","10108301","1","6","100","1010830103","100","1","0","1","33","100","1","100","1010830104","1010830104","100","1010830102","0","34","1"
"1","100","1010840107","1010840101","1010840105","100","100","1010840106","1","1","1010840103","10108401","1","6","100","1010840109","100","1","1","1","100","100","1","100","1010840108","1010840104","100","1010840102","1010840110","100","1"
"1","0","0","1010910101","1010910102","100","0","0","0","0","1010910103","10109101","1","1","34","0","100","1","0","1","0","0","0","33","0","1010910103","100","1010910103","0","0","0"
"6","100","1010920105","1010920101","1010920105","3","33","1010920105","1","1","1010920103","10109201","1","6","100","1010920105","100","1","1","1","34","100","1","100","1010920105","1010920105","3","1010920102","1010920104","100","1"
"1","0","1010930104","1010930101","1010930104","100","100","1010930104","1","1","1010930104","10109301","1","6","100","1010930103","100","1","0","1","33","100","1","100","1010930104","1010930104","100","1010930102","0","34","1"
"1","100","1010940107","1010940101","1010940105","100","100","1010940106","1","1","1010940103","10109401","1","6","100","1010940109","100","1","1","1","100","100","1","100","1010940108","1010940104","100","1010940102","1010940110","100","1"
"1","0","0","1011010101","1011010102","100","0","0","0","0","1011010103","10110101","1","1","34","0","100","1","0","1","0","0","0","33","0","1011010103","100","1011010103","0","0","0"
"6","100","1011020105","1011020101","1011020105","3","33","1011020105","1","1","1011020103","10110201","1","6","100","1011020105","100","1","1","1","34","100","1","100","1011020105","1011020105","3","1011020102","1011020104","100","1"
"1","0","1011030104","1011030101","1011030104","100","100","1011030104","1","1","1011030104","10110301","1","6","100","1011030103","100","1","0","1","33","100","1","100","1011030104","1011030104","100","1011030102","0","34","1"
"1","100","1011040107","1011040101","1011040105","100","100","1011040106","1","1","1011040103","10110401","1","6","100","1011040109","100","1","1","1","100","100","1","100","1011040108","1011040104","100","1011040102","1011040110","100","1"
"1","0","0","1011110101","1011110102","100","0","0","0","0","1011110103","10111101","1","1","34","0","100","1","0","1","0","0","0","33","0","1011110103","100","1011110103","0","0","0"
"6","100","1011120105","1011120101","1011120105","3","33","1011120105","1","1","1011120103","10111201","1","6","100","1011120105","100","1","1","1","34","100","1","100","1011120105","1011120105","3","1011120102","1011120104","100","1"
"1","0","1011130104","1011130101","1011130104","100","100","1011130104","1","1","1011130104","10111301","1","6","100","1011130103","100","1","0","1","33","100","1","100","1011130104","1011130104","100","1011130102","0","34","1"
"1","100","1011140107","1011140101","1011140105","100","100","1011140106","1","1","1011140103","10111401","1","6","100","1011140109","100","1","1","1","100","100","1","100","1011140108","1011140104","100","1011140102","1011140110","100","1"
"1","0","0","1011210101","1011210102","100","0","0","0","0","1011210103","10112101","1","1","34","0","100","1","0","1","0","0","0","33","0","1011210103","100","1011210103","0","0","0"
"6","100","1011220105","1011220101","1011220105","3","33","1011220105","1","1","1011220103","10112201","1","6","100","1011220105","100","1","1","1","34","100","1","100","1011220105","1011220105","3","1011220102","1011220104","100","1"
"1","0","1011230104","1011230101","1011230104","100","100","1011230104","1","1","1011230104","10112301","1","6","100","1011230103","100","1","0","1","33","100","1","100","1011230104","1011230104","100","1011230102","0","34","1"
"1","100","1011240107","1011240101","1011240105","100","100","1011240106","1","1","1011240103","10112401","1","6","100","1011240109","100","1","1","1","100","100","1","100","1011240108","1011240104","100","1011240102","1011240110","100","1"
"1","0","0","1011310101","1011310102","100","0","0","0","0","1011310103","10113101","1","1","34","0","100","1","0","1","0","0","0","33","0","1011310103","100","1011310103","0","0","0"
"6","100","1011320105","1011320101","1011320105","3","33","1011320105","1","1","1011320103","10113201","1","6","100","1011320105","100","1","1","1","34","100","1","100","1011320105","1011320105","3","1011320102","1011320104","100","1"
"1","0","1011330104","1011330101","1011330104","100","100","1011330104","1","1","1011330104","10113301","1","6","100","1011330103","100","1","0","1","33","100","1","100","1011330104","1011330104","100","1011330102","0","34","1"
"1","100","1011340107","1011340101","1011340105","100","100","1011340106","1","1","1011340103","10113401","1","6","100","1011340109","100","1","1","1","100","100","1","100","1011340108","1011340104","100","1011340102","1011340110","100","1"
"1","0","0","1011410101","1011410102","100","0","0","0","0","1011410103","10114101","1","1","34","0","100","1","0","1","0","0","0","33","0","1011410103","100","1011410103","0","0","0"
"6","100","1011420105","1011420101","1011420105","3","33","1011420105","1","1","1011420103","10114201","1","6","100","1011420105","100","1","1","1","34","100","1","100","1011420105","1011420105","3","1011420102","1011420104","100","1"
"1","0","1011430104","1011430101","1011430104","100","100","1011430104","1","1","1011430104","10114301","1","6","100","1011430103","100","1","0","1","33","100","1","100","1011430104","1011430104","100","1011430102","0","34","1"
"1","100","1011440107","1011440101","1011440105","100","100","1011440106","1","1","1011440103","10114401","1","6","100","1011440109","100","1","1","1","100","100","1","100","1011440108","1011440104","100","1011440102","1011440110","100","1"
"1","0","0","1011510101","1011510102","100","0","0","0","0","1011510103","10115101","1","1","34","0","100","1","0","1","0","0","0","33","0","1011510103","100","1011510103","0","0","0"
"6","100","1011520105","1011520101","1011520105","3","33","1011520105","1","1","1011520103","10115201","1","6","100","1011520105","100","1","1","1","34","100","1","100","1011520105","1011520105","3","1011520102","1011520104","100","1"
"1","0","1011530104","1011530101","1011530104","100","100","1011530104","1","1","1011530104","10115301","1","6","100","1011530103","100","1","0","1","33","100","1","100","1011530104","1011530104","100","1011530102","0","34","1"
"1","100","1011540107","1011540101","1011540105","100","100","1011540106","1","1","1011540103","10115401","1","6","100","1011540109","100","1","1","1","100","100","1","100","1011540108","1011540104","100","1011540102","1011540110","100","1"
"1","0","0","1011610101","1011610102","100","0","0","0","0","1011610103","10116101","1","1","34","0","100","1","0","1","0","0","0","33","0","1011610103","100","1011610103","0","0","0"
"6","100","1011620105","1011620101","1011620105","3","33","1011620105","1","1","1011620103","10116201","1","6","100","1011620105","100","1","1","1","34","100","1","100","1011620105","1011620105","3","1011620102","1011620104","100","1"
"1","0","1011630104","1011630101","1011630104","100","100","1011630104","1","1","1011630104","10116301","1","6","100","1011630103","100","1","0","1","33","100","1","100","1011630104","1011630104","100","1011630102","0","34","1"
"1","100","1011640107","1011640101","1011640105","100","100","1011640106","1","1","1011640103","10116401","1","6","100","1011640109","100","1","1","1","100","100","1","100","1011640108","1011640104","100","1011640102","1011640110","100","1"
"1","0","0","1011710101","1011710102","100","0","0","0","0","1011710103","10117101","1","1","34","0","100","1","0","1","0","0","0","33","0","1011710103","100","1011710103","0","0","0"
"6","100","1011720105","1011720101","1011720105","3","33","1011720105","1","1","1011720103","10117201","1","6","100","1011720105","100","1","1","1","34","100","1","100","1011720105","1011720105","3","1011720102","1011720104","100","1"
"1","0","1011730104","1011730101","1011730104","100","100","1011730104","1","1","1011730104","10117301","1","6","100","1011730103","100","1","0","1","33","100","1","100","1011730104","1011730104","100","1011730102","0","34","1"
"1","100","1011740107","1011740101","1011740105","100","100","1011740106","1","1","1011740103","10117401","1","6","100","1011740109","100","1","1","1","100","100","1","100","1011740108","1011740104","100","1011740102","1011740110","100","1"
"1","0","0","1011810101","1011810102","100","0","0","0","0","1011810103","10118101","1","1","34","0","100","1","0","1","0","0","0","33","0","1011810103","100","1011810103","0","0","0"
"6","100","1011820105","1011820101","1011820105","3","33","1011820105","1","1","1011820103","10118201","1","6","100","1011820105","100","1","1","1","34","100","1","100","1011820105","1011820105","3","1011820102","1011820104","100","1"
"1","0","1011830104","1011830101","1011830104","100","100","1011830104","1","1","1011830104","10118301","1","6","100","1011830103","100","1","0","1","33","100","1","100","1011830104","1011830104","100","1011830102","0","34","1"
"1","100","1011840107","1011840101","1011840105","100","100","1011840106","1","1","1011840103","10118401","1","6","100","1011840109","100","1","1","1","100","100","1","100","1011840108","1011840104","100","1011840102","1011840110","100","1"
"1","0","0","1011910101","1011910102","100","0","0","0","0","1011910103","10119101","1","1","34","0","100","1","0","1","0","0","0","33","0","1011910103","100","1011910103","0","0","0"
"6","100","1011920105","1011920101","1011920105","3","33","1011920105","1","1","1011920103","10119201","1","6","100","1011920105","100","1","1","1","34","100","1","100","1011920105","1011920105","3","1011920102","1011920104","100","1"
"1","0","1011930104","1011930101","1011930104","100","100","1011930104","1","1","1011930104","10119301","1","6","100","1011930103","100","1","0","1","33","100","1","100","1011930104","1011930104","100","1011930102","0","34","1"
"1","100","1011940107","1011940101","1011940105","100","100","1011940106","1","1","1011940103","10119401","1","6","100","1011940109","100","1","1","1","100","100","1","100","1011940108","1011940104","100","1011940102","1011940110","100","1"
"1","0","0","1012010101","1012010102","100","0","0","0","0","1012010103","10120101","1","1","34","0","100","1","0","1","0","0","0","33","0","1012010103","100","1012010103","0","0","0"
"6","100","1012020105","1012020101","1012020105","3","33","1012020105","1","1","1012020103","10120201","1","6","100","1012020105","100","1","1","1","34","100","1","100","1012020105","1012020105","3","1012020102","1012020104","100","1"
"1","0","1012030104","1012030101","1012030104","100","100","1012030104","1","1","1012030104","10120301","1","6","100","1012030103","100","1","0","1","33","100","1","100","1012030104","1012030104","100","1012030102","0","34","1"
"1","100","1012040107","1012040101","1012040105","100","100","1012040106","1","1","1012040103","10120401","1","6","100","1012040109","100","1","1","1","100","100","1","100","1012040108","1012040104","100","1012040102","1012040110","100","1"
"1","0","0","1012110101","1012110102","100","0","0","0","0","1012110103","10121101","1","1","34","0","100","1","0","1","0","0","0","33","0","1012110103","100","1012110103","0","0","0"
"6","100","1012120105","1012120101","1012120105","3","33","1012120105","1","1","1012120103","10121201","1","6","100","1012120105","100","1","1","1","34","100","1","100","1012120105","1012120105","3","1012120102","1012120104","100","1"
"1","0","1012130104","1012130101","1012130104","100","100","1012130104","1","1","1012130104","10121301","1","6","100","1012130103","100","1","0","1","33","100","1","100","1012130104","1012130104","100","1012130102","0","34","1"
"1","100","1012140107","1012140101","1012140105","100","100","1012140106","1","1","1012140103","10121401","1","6","100","1012140109","100","1","1","1","100","100","1","100","1012140108","1012140104","100","1012140102","1012140110","100","1"
"1","0","0","1012210101","1012210102","100","0","0","0","0","1012210103","10122101","1","1","34","0","100","1","0","1","0","0","0","33","0","1012210103","100","1012210103","0","0","0"
"6","100","1012220105","1012220101","1012220105","3","33","1012220105","1","1","1012220103","10122201","1","6","100","1012220105","100","1","1","1","34","100","1","100","1012220105","1012220105","3","1012220102","1012220104","100","1"
"1","0","1012230104","1012230101","1012230104","100","100","1012230104","1","1","1012230104","10122301","1","6","100","1012230103","100","1","0","1","33","100","1","100","1012230104","1012230104","100","1012230102","0","34","1"
"1","100","1012240107","1012240101","1012240105","100","100","1012240106","1","1","1012240103","10122401","1","6","100","1012240109","100","1","1","1","100","100","1","100","1012240108","1012240104","100","1012240102","1012240110","100","1"
"1","0","0","1012310101","1012310102","100","0","0","0","0","1012310103","10123101","1","1","34","0","100","1","0","1","0","0","0","33","0","1012310103","100","1012310103","0","0","0"
"6","100","1012320105","1012320101","1012320105","3","33","1012320105","1","1","1012320103","10123201","1","6","100","1012320105","100","1","1","1","34","100","1","100","1012320105","1012320105","3","1012320102","1012320104","100","1"
"1","0","1012330104","1012330101","1012330104","100","100","1012330104","1","1","1012330104","10123301","1","6","100","1012330103","100","1","0","1","33","100","1","100","1012330104","1012330104","100","1012330102","0","34","1"
"1","100","1012340107","1012340101","1012340105","100","100","1012340106","1","1","1012340103","10123401","1","6","100","1012340109","100","1","1","1","100","100","1","100","1012340108","1012340104","100","1012340102","1012340110","100","1"
"1","0","0","1012410101","1012410102","100","0","0","0","0","1012410103","10124101","1","1","34","0","100","1","0","1","0","0","0","33","0","1012410103","100","1012410103","0","0","0"
"6","100","1012420105","1012420101","1012420105","3","33","1012420105","1","1","1012420103","10124201","1","6","100","1012420105","100","1","1","1","34","100","1","100","1012420105","1012420105","3","1012420102","1012420104","100","1"
"1","0","1012430104","1012430101","1012430104","100","100","1012430104","1","1","1012430104","10124301","1","6","100","1012430103","100","1","0","1","33","100","1","100","1012430104","1012430104","100","1012430102","0","34","1"
"1","100","1012440107","1012440101","1012440105","100","100","1012440106","1","1","1012440103","10124401","1","6","100","1012440109","100","1","1","1","100","100","1","100","1012440108","1012440104","100","1012440102","1012440110","100","1"
"1","0","0","1012510101","1012510102","100","0","0","0","0","1012510103","10125101","1","1","34","0","100","1","0","1","0","0","0","33","0","1012510103","100","1012510103","0","0","0"
"6","100","1012520105","1012520101","1012520105","3","33","1012520105","1","1","1012520103","10125201","1","6","100","1012520105","100","1","1","1","34","100","1","100","1012520105","1012520105","3","1012520102","1012520104","100","1"
"1","0","1012530104","1012530101","1012530104","100","100","1012530104","1","1","1012530104","10125301","1","6","100","1012530103","100","1","0","1","33","100","1","100","1012530104","1012530104","100","1012530102","0","34","1"
"1","100","1012540107","1012540101","1012540105","100","100","1012540106","1","1","1012540103","10125401","1","6","100","1012540109","100","1","1","1","100","100","1","100","1012540108","1012540104","100","1012540102","1012540110","100","1"
"1","0","0","1012610101","1012610102","100","0","0","0","0","1012610103","10126101","1","1","34","0","100","1","0","1","0","0","0","33","0","1012610103","100","1012610103","0","0","0"
"6","100","1012620105","1012620101","1012620105","3","33","1012620105","1","1","1012620103","10126201","1","6","100","1012620105","100","1","1","1","34","100","1","100","1012620105","1012620105","3","1012620102","1012620104","100","1"
"1","0","1012630104","1012630101","1012630104","100","100","1012630104","1","1","1012630104","10126301","1","6","100","1012630103","100","1","0","1","33","100","1","100","1012630104","1012630104","100","1012630102","0","34","1"
"1","100","1012640107","1012640101","1012640105","100","100","1012640106","1","1","1012640103","10126401","1","6","100","1012640109","100","1","1","1","100","100","1","100","1012640108","1012640104","100","1012640102","1012640110","100","1"
"1","0","0","1012710101","1012710102","100","0","0","0","0","1012710103","10127101","1","1","34","0","100","1","0","1","0","0","0","33","0","1012710103","100","1012710103","0","0","0"
"6","100","1012720105","1012720101","1012720105","3","33","1012720105","1","1","1012720103","10127201","1","6","100","1012720105","100","1","1","1","34","100","1","100","1012720105","1012720105","3","1012720102","1012720104","100","1"
"1","0","1012730104","1012730101","1012730104","100","100","1012730104","1","1","1012730104","10127301","1","6","100","1012730103","100","1","0","1","33","100","1","100","1012730104","1012730104","100","1012730102","0","34","1"
"1","100","1012740107","1012740101","1012740105","100","100","1012740106","1","1","1012740103","10127401","1","6","100","1012740109","100","1","1","1","100","100","1","100","1012740108","1012740104","100","1012740102","1012740110","100","1"
"1","0","0","1012810101","1012810102","100","0","0","0","0","1012810103","10128101","1","1","34","0","100","1","0","1","0","0","0","33","0","1012810103","100","1012810103","0","0","0"
"6","100","1012820105","1012820101","1012820105","3","33","1012820105","1","1","1012820103","10128201","1","6","100","1012820105","100","1","1","1","34","100","1","100","1012820105","1012820105","3","1012820102","1012820104","100","1"
"1","0","1012830104","1012830101","1012830104","100","100","1012830104","1","1","1012830104","10128301","1","6","100","1012830103","100","1","0","1","33","100","1","100","1012830104","1012830104","100","1012830102","0","34","1"
"1","100","1012840107","1012840101","1012840105","100","100","1012840106","1","1","1012840103","10128401","1","6","100","1012840109","100","1","1","1","100","100","1","100","1012840108","1012840104","100","1012840102","1012840110","100","1"
"1","0","0","1012910101","1012910129","100","0","0","0","0","1012910103","10129101","1","1","34","0","100","1","0","1","0","0","0","33","0","1012910103","100","1012910103","0","0","0"
"6","100","1012920105","1012920101","1012920105","3","33","1012920105","1","1","1012920103","10129201","1","6","100","1012920105","100","1","1","1","34","100","1","100","1012920105","1012920105","3","1012920102","1012920104","100","1"
"1","0","1012930104","1012930101","1012930104","100","100","1012930104","1","1","1012930104","10129301","1","6","100","1012930103","100","1","0","1","33","100","1","100","1012930104","1012930104","100","1012930102","0","34","1"
"1","100","1012940107","1012940101","1012940105","100","100","1012940106","1","1","1012940103","10129401","1","6","100","1012940109","100","1","1","1","100","100","1","100","1012940108","1012940104","100","1012940102","1012940110","100","1"
"1","0","0","1013010101","1013010102","100","0","0","0","0","1013010103","10130101","1","1","34","0","100","1","0","1","0","0","0","33","0","1013010103","100","1013010103","0","0","0"
"6","100","1013020105","1013020101","1013020105","3","33","1013020105","1","1","1013020103","10130201","1","6","100","1013020105","100","1","1","1","34","100","1","100","1013020105","1013020105","3","1013020102","1013020104","100","1"
"1","0","1013030104","1013030101","1013030104","100","100","1013030104","1","1","1013030104","10130301","1","6","100","1013030103","100","1","0","1","33","100","1","100","1013030104","1013030104","100","1013030102","0","34","1"
"1","100","1013040107","1013040101","1013040105","100","100","1013040106","1","1","1013040103","10130401","1","6","100","1013040109","100","1","1","1","100","100","1","100","1013040108","1013040104","100","1013040102","1013040110","100","1"
"1","0","0","1013110101","1013110102","100","0","0","0","0","1013110103","10131101","1","1","34","0","100","1","0","1","0","0","0","33","0","1013110103","100","1013110103","0","0","0"
"6","100","1013120105","1013120101","1013120105","3","33","1013120105","1","1","1013120103","10131201","1","6","100","1013120105","100","1","1","1","34","100","1","100","1013120105","1013120105","3","1013120102","1013120104","100","1"
"1","0","1013130104","1013130101","1013130104","100","100","1013130104","1","1","1013130104","10131301","1","6","100","1013130103","100","1","0","1","33","100","1","100","1013130104","1013130104","100","1013130102","0","34","1"
"1","100","1013140107","1013140101","1013140105","100","100","1013140106","1","1","1013140103","10131401","1","6","100","1013140109","100","1","1","1","100","100","1","100","1013140108","1013140104","100","1013140102","1013140110","100","1"
"1","0","0","1013210101","1013210102","100","0","0","0","0","1013210103","10132101","1","1","34","0","100","1","0","1","0","0","0","33","0","1013210103","100","1013210103","0","0","0"
"6","100","1013220105","1013220101","1013220105","3","33","1013220105","1","1","1013220103","10132201","1","6","100","1013220105","100","1","1","1","34","100","1","100","1013220105","1013220105","3","1013220102","1013220104","100","1"
"1","0","1013230104","1013230101","1013230104","100","100","1013230104","1","1","1013230104","10132301","1","6","100","1013230103","100","1","0","1","33","100","1","100","1013230104","1013230104","100","1013230102","0","34","1"
"1","100","1013240107","1013240101","1013240105","100","100","1013240106","1","1","1013240103","10132401","1","6","100","1013240109","100","1","1","1","100","100","1","100","1013240108","1013240104","100","1013240102","1013240110","100","1"
"1","0","0","1013310101","1013310102","100","0","0","0","0","1013310103","10133101","1","1","34","0","100","1","0","1","0","0","0","33","0","1013310103","100","1013310103","0","0","0"
"6","100","1013320105","1013320101","1013320105","3","33","1013320105","1","1","1013320103","10133201","1","6","100","1013320105","100","1","1","1","34","100","1","100","1013320105","1013320105","3","1013320102","1013320104","100","1"
"1","0","1013330104","1013330101","1013330104","100","100","1013330104","1","1","1013330104","10133301","1","6","100","1013330103","100","1","0","1","33","100","1","100","1013330104","1013330104","100","1013330102","0","34","1"
"1","100","1013340107","1013340101","1013340105","100","100","1013340106","1","1","1013340103","10133401","1","6","100","1013340109","100","1","1","1","100","100","1","100","1013340108","1013340104","100","1013340102","1013340110","100","1"
"1","0","0","1013410101","1013410102","100","0","0","0","0","1013410103","10134101","1","1","34","0","100","1","0","1","0","0","0","33","0","1013410103","100","1013410103","0","0","0"
"6","100","1013420105","1013420101","1013420105","3","33","1013420105","1","1","1013420103","10134201","1","6","100","1013420105","100","1","1","1","34","100","1","100","1013420105","1013420105","3","1013420102","1013420104","100","1"
"1","0","1013430104","1013430101","1013430104","100","100","1013430104","1","1","1013430104","10134301","1","6","100","1013430103","100","1","0","1","33","100","1","100","1013430104","1013430104","100","1013430102","0","34","1"
"1","100","1013440107","1013440101","1013440105","100","100","1013440106","1","1","1013440103","10134401","1","6","100","1013440109","100","1","1","1","100","100","1","100","1013440108","1013440104","100","1013440102","1013440110","100","1"
"1","0","0","1013510101","1013510102","100","0","0","0","0","1013510103","10135101","1","1","34","0","100","1","0","1","0","0","0","33","0","1013510103","100","1013510103","0","0","0"
"6","100","1013520105","1013520101","1013520105","3","33","1013520105","1","1","1013520103","10135201","1","6","100","1013520105","100","1","1","1","34","100","1","100","1013520105","1013520105","3","1013520102","1013520104","100","1"
"1","0","1013530104","1013530101","1013530104","100","100","1013530104","1","1","1013530104","10135301","1","6","100","1013530103","100","1","0","1","33","100","1","100","1013530104","1013530104","100","1013530102","0","34","1"
"1","100","1013540107","1013540101","1013540105","100","100","1013540106","1","1","1013540103","10135401","1","6","100","1013540109","100","1","1","1","100","100","1","100","1013540108","1013540104","100","1013540102","1013540110","100","1"
"1","0","0","1013610101","1013610102","100","0","0","0","0","1013610103","10136101","1","1","34","0","100","1","0","1","0","0","0","33","0","1013610103","100","1013610103","0","0","0"
"6","100","1013620105","1013620101","1013620105","3","33","1013620105","1","1","1013620103","10136201","1","6","100","1013620105","100","1","1","1","34","100","1","100","1013620105","1013620105","3","1013620102","1013620104","100","1"
"1","0","1013630104","1013630101","1013630104","100","100","1013630104","1","1","1013630104","10136301","1","6","100","1013630103","100","1","0","1","33","100","1","100","1013630104","1013630104","100","1013630102","0","34","1"
"1","100","1013640107","1013640101","1013640105","100","100","1013640106","1","1","1013640103","10136401","1","6","100","1013640109","100","1","1","1","100","100","1","100","1013640108","1013640104","100","1013640102","1013640110","100","1"
"1","0","0","1013710101","1013710102","100","0","0","0","0","1013710103","10137101","1","1","34","0","100","1","0","1","0","0","0","33","0","1013710103","100","1013710103","0","0","0"
"6","100","1013720105","1013720101","1013720105","3","33","1013720105","1","1","1013720103","10137201","1","6","100","1013720105","100","1","1","1","34","100","1","100","1013720105","1013720105","3","1013720102","1013720104","100","1"
"1","0","1013730104","1013730101","1013730104","100","100","1013730104","1","1","1013730104","10137301","1","6","100","1013730103","100","1","0","1","33","100","1","100","1013730104","1013730104","100","1013730102","0","34","1"
"1","100","1013740107","1013740101","1013740105","100","100","1013740106","1","1","1013740103","10137401","1","6","100","1013740109","100","1","1","1","100","100","1","100","1013740108","1013740104","100","1013740102","1013740110","100","1"
"1","0","0","1013810101","1013810102","100","0","0","0","0","1013810103","10138101","1","1","34","0","100","1","0","1","0","0","0","33","0","1013810103","100","1013810103","0","0","0"
"6","100","1013820105","1013820101","1013820105","3","33","1013820105","1","1","1013820103","10138201","1","6","100","1013820105","100","1","1","1","34","100","1","100","1013820105","1013820105","3","1013820102","1013820104","100","1"
"1","0","1013830104","1013830101","1013830104","100","100","1013830104","1","1","1013830104","10138301","1","6","100","1013830103","100","1","0","1","33","100","1","100","1013830104","1013830104","100","1013830102","0","34","1"
"1","100","1013840107","1013840101","1013840105","100","100","1013840106","1","1","1013840103","10138401","1","6","100","1013840109","100","1","1","1","100","100","1","100","1013840108","1013840104","100","1013840102","1013840110","100","1"
"1","0","0","1013910101","1013910102","100","0","0","0","0","1013910103","10139101","1","1","34","0","100","1","0","1","0","0","0","33","0","1013910103","100","1013910103","0","0","0"
"6","100","1013920105","1013920101","1013920105","3","33","1013920105","1","1","1013920103","10139201","1","6","100","1013920105","100","1","1","1","34","100","1","100","1013920105","1013920105","3","1013920102","1013920104","100","1"
"1","0","1013930104","1013930101","1013930104","100","100","1013930104","1","1","1013930104","10139301","1","6","100","1013930103","100","1","0","1","33","100","1","100","1013930104","1013930104","100","1013930102","0","34","1"
"1","100","1013940107","1013940101","1013940105","100","100","1013940106","1","1","1013940103","10139401","1","6","100","1013940109","100","1","1","1","100","100","1","100","1013940108","1013940104","100","1013940102","1013940110","100","1"
"1","0","0","1014010101","1014010102","100","0","0","0","0","1014010103","10140101","1","1","34","0","100","1","0","1","0","0","0","33","0","1014010103","100","1014010103","0","0","0"
"6","100","1014020105","1014020101","1014020105","3","33","1014020105","1","1","1014020103","10140201","1","6","100","1014020105","100","1","1","1","34","100","1","100","1014020105","1014020105","3","1014020102","1014020104","100","1"
"1","0","1014030104","1014030101","1014030104","100","100","1014030104","1","1","1014030104","10140301","1","6","100","1014030103","100","1","0","1","33","100","1","100","1014030104","1014030104","100","1014030102","0","34","1"
"1","100","1014040107","1014040101","1014040105","100","100","1014040106","1","1","1014040103","10140401","1","6","100","1014040109","100","1","1","1","100","100","1","100","1014040108","1014040104","100","1014040102","1014040110","100","1"
