e01491d109bf243705dac6ab183e84139b7cb6c42aae88363337d4ebd0aba2ed,07f5894e47158105658a4bae33c928fbb00df315dfe2382f00cf38ea4bd0306a,4729169f6336d5edf7d9e5ce5b1d6a021a30c119b463dd7a265baf83d98cf535,5059317802c97fe8bd7a597274fe10e3cef17b5227f3a3440fb8c2c5aafb559d,fcd9c36751275211a8fb708380db776aae9e9fa87c86f02dcdc85c34d0bd960d,6868de548c6c2e43f90603e6d8f45a6ed522dddc0e22e31fbc5af95af1945b8c,4433aca25cb9a43ba0fa9c96a6e1ae6a467c297621ff1185c505a21cbc0397ea,c183089f086d8ed396322f044af1127ce2fb1e69b554efda5fa385986c2b021d,5cd65c92e802de097eaa4aa00dfe1278724bdc63cd236e31d6c74fc0b47e0902,2f012718c47833d63bfdc82faff3bcd56732d23afa5c37ce0559e9837fdcc4d5,4e2c218cbf2c5f911ef807f083394e38b386d96bffdc66dbf1babc243dc46c3f,95292bb4266eb6829fc8a7bbe35ad0c9180e832b06a318ba6115fd9235a2104e,14727a553ad825300f5e8d3abfa89b9818ca2d4693b2d5152a2b3900a86ef7bf,3ab0333928482cb917ee65e793af0a5864782ff12664b97963e3255b5be22d9a,4fbd0bf156865103abd2124b172156c960a655a6ccd9c19498b6a142ab1120dd,7a31f87a57fe903703b5dae02a6a6b1617d009e27d5fa20bac3ce22a668d2e3d
"100","0","91002","2","8","0","0","0","2","31025","150","90006","0","0","2","1082105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1082106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1082107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1082108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1082109"
"100","0","91002","2","8","0","0","0","1","31025","80","90006","0","0","2","1082110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1082111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1082112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1082113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1082114"
"100","0","91002","2","8","0","0","0","1","31025","80","90006","0","0","2","1082115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1082116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1083101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1083102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1083103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1083104"
"100","0","91002","2","8","0","0","0","2","31042","150","90006","0","0","2","1083105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1083106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1083107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1083108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1083109"
"100","0","91002","2","8","0","0","0","1","31042","80","90006","0","0","2","1083110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1083111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1083112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1083113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1083114"
"100","0","91002","2","8","0","0","0","1","31042","80","90006","0","0","2","1083115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1083116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1084101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1084102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1084103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1084104"
"100","0","91002","2","8","0","0","0","2","31022","150","90006","0","0","2","1084105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1084106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1084107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1084108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1084109"
"100","0","91002","2","8","0","0","0","1","31022","80","90006","0","0","2","1084110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1084111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1084112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1084113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1084114"
"100","0","91002","2","8","0","0","0","1","31022","80","90006","0","0","2","1084115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1084116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1085101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1085102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1085103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1085104"
"100","0","91002","2","8","0","0","0","2","31214","150","90006","0","0","2","1085105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1085106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1085107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1085108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1085109"
"100","0","91002","2","8","0","0","0","1","31214","80","90006","0","0","2","1085110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1085111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1085112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1085113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1085114"
"100","0","91002","2","8","0","0","0","1","31214","80","90006","0","0","2","1085115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1085116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1086101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1086102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1086103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1086104"
"100","0","91002","2","8","0","0","0","2","31043","150","90006","0","0","2","1086105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1086106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1086107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1086108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1086109"
"100","0","91002","2","8","0","0","0","1","31043","80","90006","0","0","2","1086110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1086111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1086112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1086113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1086114"
"100","0","91002","2","8","0","0","0","1","31043","80","90006","0","0","2","1086115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1086116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1087101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1087102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1087103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1087104"
"100","0","91002","2","8","0","0","0","2","31018","150","90006","0","0","2","1087105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1087106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1087107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1087108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1087109"
"100","0","91002","2","8","0","0","0","1","31018","80","90006","0","0","2","1087110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1087111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1087112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1087113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1087114"
"100","0","91002","2","8","0","0","0","1","31018","80","90006","0","0","2","1087115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1087116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1088101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1088102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1088103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1088104"
"100","0","91002","2","8","0","0","0","2","31145","150","90006","0","0","2","1088105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1088106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1088107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1088108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1088109"
"100","0","91002","2","8","0","0","0","1","31145","80","90006","0","0","2","1088110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1088111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1088112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1088113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1088114"
"100","0","91002","2","8","0","0","0","1","31145","80","90006","0","0","2","1088115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1088116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1089101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1089102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1089103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1089104"
"100","0","91002","2","8","0","0","0","2","31025","150","90006","0","0","2","1089105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1089106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1089107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1089108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1089109"
"100","0","91002","2","8","0","0","0","1","31025","80","90006","0","0","2","1089110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1089111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1089112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1089113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1089114"
"100","0","91002","2","8","0","0","0","1","31025","80","90006","0","0","2","1089115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1089116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1090101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1090102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1090103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1090104"
"100","0","91002","2","8","0","0","0","2","31042","150","90006","0","0","2","1090105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1090106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1090107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1090108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1090109"
"100","0","91002","2","8","0","0","0","1","31042","80","90006","0","0","2","1090110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1090111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1090112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1090113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1090114"
"100","0","91002","2","8","0","0","0","1","31042","80","90006","0","0","2","1090115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1090116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1091101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1091102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1091103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1091104"
"100","0","91002","2","8","0","0","0","2","31022","150","90006","0","0","2","1091105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1091106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1091107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1091108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1091109"
"100","0","91002","2","8","0","0","0","1","31022","80","90006","0","0","2","1091110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1091111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1091112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1091113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1091114"
"100","0","91002","2","8","0","0","0","1","31022","80","90006","0","0","2","1091115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1091116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1092101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1092102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1092103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1092104"
"100","0","91002","2","8","0","0","0","2","31232","150","90006","0","0","2","1092105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1092106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1092107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1092108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1092109"
"100","0","91002","2","8","0","0","0","1","31232","80","90006","0","0","2","1092110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1092111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1092112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1092113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1092114"
"100","0","91002","2","8","0","0","0","1","31232","80","90006","0","0","2","1092115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1092116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1093101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1093102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1093103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1093104"
"100","0","91002","2","8","0","0","0","2","31214","150","90006","0","0","2","1093105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1093106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1093107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1093108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1093109"
"100","0","91002","2","8","0","0","0","1","31214","80","90006","0","0","2","1093110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1093111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1093112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1093113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1093114"
"100","0","91002","2","8","0","0","0","1","31214","80","90006","0","0","2","1093115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1093116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1094101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1094102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1094103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1094104"
"100","0","91002","2","8","0","0","0","2","31043","150","90006","0","0","2","1094105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1094106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1094107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1094108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1094109"
"100","0","91002","2","8","0","0","0","1","31043","80","90006","0","0","2","1094110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1094111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1094112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1094113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1094114"
"100","0","91002","2","8","0","0","0","1","31043","80","90006","0","0","2","1094115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1094116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1095101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1095102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1095103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1095104"
"100","0","91002","2","8","0","0","0","2","31018","150","90006","0","0","2","1095105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1095106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1095107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1095108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1095109"
"100","0","91002","2","8","0","0","0","1","31018","80","90006","0","0","2","1095110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1095111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1095112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1095113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1095114"
"100","0","91002","2","8","0","0","0","1","31018","80","90006","0","0","2","1095115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1095116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1096101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1096102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1096103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1096104"
"100","0","91002","2","8","0","0","0","2","31145","150","90006","0","0","2","1096105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1096106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1096107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1096108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1096109"
"100","0","91002","2","8","0","0","0","1","31145","80","90006","0","0","2","1096110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1096111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1096112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1096113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1096114"
"100","0","91002","2","8","0","0","0","1","31145","80","90006","0","0","2","1096115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1096116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1097101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1097102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1097103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1097104"
"100","0","91002","2","8","0","0","0","2","31025","150","90006","0","0","2","1097105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1097106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1097107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1097108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1097109"
"100","0","91002","2","8","0","0","0","1","31025","80","90006","0","0","2","1097110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1097111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1097112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1097113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1097114"
"100","0","91002","2","8","0","0","0","1","31025","80","90006","0","0","2","1097115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1097116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1098101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1098102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1098103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1098104"
"100","0","91002","2","8","0","0","0","2","31042","150","90006","0","0","2","1098105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1098106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1098107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1098108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1098109"
"100","0","91002","2","8","0","0","0","1","31042","80","90006","0","0","2","1098110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1098111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1098112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1098113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1098114"
"100","0","91002","2","8","0","0","0","1","31042","80","90006","0","0","2","1098115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1098116"
