96c6c4e396b8c0e78fe9798fd259c3ece2591d44ece7967fc7ea9129d1e5811d,3f1f6c96f14f03cec4c8f0055aac1ab09e45420c3bd51410bc320cb2fa58eb9c,be78b72379ba819c83ffb218a8a8d6eaa2b98fe901dbae2d7e915fe20be7a64b,e75ff26cd75b110d0cee67368271332ac2616be4ae72727eadb04fd3ee6c9e5e,02a71be0f52672685750599b99d1b63fd73e16cac0f7d08b580f26a032fd88cc,42a78b540bb19b6b9c07af56ba69e04e44d9071912cf6d069058b9bcdc842e6f,5be04ea4d6c91ecd240e0100f4fb25e4933fa64b40eebf0ba79a5ad62ef93f29,94c28d8c1ac5b15876301f8f5ecfde6dcdb9fcbbe7daf9b07bcae03ea27e2cc9,f44093ffbb4670110ab4bcd48b53e015c42f78d6d2bfb002e75cd46f172c1d06,ac22205714f07d249295f3464d7bf3a643601315f596980430b77dbddcc0930e,1a3fe661b0a1238cfe0796e2aecf49f8cc446e290bade9ca6c1e62433caf8976,d6422d6f28cbb9660676321fcb8cc57df4673bbb2056af92c633e67886c163ad,932ebcef18b518573908d61e3b72162a9fddbf3c0ce0b3dbf0195b314f1b8369,27b8c0028998d212780a303be3890ec13c2c606b3c1c8b98c50afa6a7784e699
"20053107","601","0","9003","72053007","2018/01/01 12:00:00","72053007","2030/12/31 14:59:59","0","1","20053102","8004","完成活動任務1-7 (NORMAL)","20053"
"20053108","601","0","9003","72053008","2018/01/01 12:00:00","72053008","2030/12/31 14:59:59","0","1","20053102","8004","完成活動任務1-8 (NORMAL)","20053"
"20053109","601","0","9003","72053009","2018/01/01 12:00:00","72053009","2030/12/31 14:59:59","0","1","20053102","8004","完成活動任務1-9 (NORMAL)","20053"
"20053110","601","0","9003","72053010","2018/01/01 12:00:00","72053010","2030/12/31 14:59:59","0","1","20053102","8004","完成活動任務1-10 (NORMAL)","20053"
"20053111","601","0","9003","72053011","2018/01/01 12:00:00","72053011","2030/12/31 14:59:59","0","1","20053102","8004","完成活動任務1-11 (NORMAL)","20053"
"20053112","601","0","9003","72053012","2018/01/01 12:00:00","72053012","2030/12/31 14:59:59","0","1","20053102","8004","完成活動任務1-12 (NORMAL)","20053"
"20053113","601","0","9003","72053013","2018/01/01 12:00:00","72053013","2030/12/31 14:59:59","0","1","20053102","8004","完成活動任務1-13 (NORMAL)","20053"
"20053114","601","0","9003","72053014","2018/01/01 12:00:00","72053014","2030/12/31 14:59:59","0","1","20053102","8004","完成活動任務1-14 (NORMAL)","20053"
"20053115","601","0","9003","72053015","2018/01/01 12:00:00","72053015","2030/12/31 14:59:59","0","1","20053102","8004","完成活動任務1-15 (NORMAL)","20053"
"20053201","601","0","9003","72053016","2018/01/01 12:00:00","72053016","2030/12/31 14:59:59","0","1","20053103","8005","完成活動任務1-1 (HARD)","20053"
"20053202","601","0","9003","72053017","2018/01/01 12:00:00","72053017","2030/12/31 14:59:59","0","1","20053103","8005","完成活動任務1-2 (HARD)","20053"
"20053203","601","0","9003","72053018","2018/01/01 12:00:00","72053018","2030/12/31 14:59:59","0","1","20053103","8005","完成活動任務1-3 (HARD)","20053"
"20053204","601","0","9003","72053019","2018/01/01 12:00:00","72053019","2030/12/31 14:59:59","0","1","20053103","8005","完成活動任務1-4 (HARD)","20053"
"20053205","601","0","9003","72053020","2018/01/01 12:00:00","72053020","2030/12/31 14:59:59","0","1","20053103","8005","完成活動任務1-5 (HARD)","20053"
"2005301","601","0","9019","72053021","2018/01/01 12:00:00","72053021","2030/12/31 14:59:59","0","1","20053104","8006","打倒1隻月光之門（NORMAL限定）","20053"
"2005301","601","0","9019","72053022","2018/01/01 12:00:00","72053022","2030/12/31 14:59:59","0","1","20053105","8006","打倒1隻月光之門（NORMAL限定）","20053"
"2005302","601","0","9019","72053023","2018/01/01 12:00:00","72053023","2030/12/31 14:59:59","0","1","20053106","8007","打倒1隻月光之門（HARD限定）","20053"
"2005302","601","0","9019","72053024","2018/01/01 12:00:00","72053024","2030/12/31 14:59:59","0","1","20053107","8007","打倒1隻月光之門（HARD限定）","20053"
"2005303","601","0","9019","72053025","2018/01/01 12:00:00","72053025","2030/12/31 14:59:59","0","1","20053108","8010","打倒1隻月光之門（VERY HARD限定）","20053"
"20054101","601","0","9003","72054001","2018/01/01 12:00:00","72054001","2030/12/31 14:59:59","0","1","20054102","8004","完成活動任務1-1 (NORMAL)","20054"
"20054102","601","0","9003","72054002","2018/01/01 12:00:00","72054002","2030/12/31 14:59:59","0","1","20054102","8004","完成活動任務1-2 (NORMAL)","20054"
"20054103","601","0","9003","72054003","2018/01/01 12:00:00","72054003","2030/12/31 14:59:59","0","1","20054102","8004","完成活動任務1-3 (NORMAL)","20054"
"20054104","601","0","9003","72054004","2018/01/01 12:00:00","72054004","2030/12/31 14:59:59","0","1","20054102","8004","完成活動任務1-4 (NORMAL)","20054"
"20054105","601","0","9003","72054005","2018/01/01 12:00:00","72054005","2030/12/31 14:59:59","0","1","20054102","8004","完成活動任務1-5 (NORMAL)","20054"
"20054106","601","0","9003","72054006","2018/01/01 12:00:00","72054006","2030/12/31 14:59:59","0","1","20054102","8004","完成活動任務1-6 (NORMAL)","20054"
"20054107","601","0","9003","72054007","2018/01/01 12:00:00","72054007","2030/12/31 14:59:59","0","1","20054102","8004","完成活動任務1-7 (NORMAL)","20054"
"20054108","601","0","9003","72054008","2018/01/01 12:00:00","72054008","2030/12/31 14:59:59","0","1","20054102","8004","完成活動任務1-8 (NORMAL)","20054"
"20054109","601","0","9003","72054009","2018/01/01 12:00:00","72054009","2030/12/31 14:59:59","0","1","20054102","8004","完成活動任務1-9 (NORMAL)","20054"
"20054110","601","0","9003","72054010","2018/01/01 12:00:00","72054010","2030/12/31 14:59:59","0","1","20054102","8004","完成活動任務1-10 (NORMAL)","20054"
"20054111","601","0","9003","72054011","2018/01/01 12:00:00","72054011","2030/12/31 14:59:59","0","1","20054102","8004","完成活動任務1-11 (NORMAL)","20054"
"20054112","601","0","9003","72054012","2018/01/01 12:00:00","72054012","2030/12/31 14:59:59","0","1","20054102","8004","完成活動任務1-12 (NORMAL)","20054"
"20054113","601","0","9003","72054013","2018/01/01 12:00:00","72054013","2030/12/31 14:59:59","0","1","20054102","8004","完成活動任務1-13 (NORMAL)","20054"
"20054114","601","0","9003","72054014","2018/01/01 12:00:00","72054014","2030/12/31 14:59:59","0","1","20054102","8004","完成活動任務1-14 (NORMAL)","20054"
"20054115","601","0","9003","72054015","2018/01/01 12:00:00","72054015","2030/12/31 14:59:59","0","1","20054102","8004","完成活動任務1-15 (NORMAL)","20054"
"20054201","601","0","9003","72054016","2018/01/01 12:00:00","72054016","2030/12/31 14:59:59","0","1","20054103","8005","完成活動任務1-1 (HARD)","20054"
"20054202","601","0","9003","72054017","2018/01/01 12:00:00","72054017","2030/12/31 14:59:59","0","1","20054103","8005","完成活動任務1-2 (HARD)","20054"
"20054203","601","0","9003","72054018","2018/01/01 12:00:00","72054018","2030/12/31 14:59:59","0","1","20054103","8005","完成活動任務1-3 (HARD)","20054"
"20054204","601","0","9003","72054019","2018/01/01 12:00:00","72054019","2030/12/31 14:59:59","0","1","20054103","8005","完成活動任務1-4 (HARD)","20054"
"20054205","601","0","9003","72054020","2018/01/01 12:00:00","72054020","2030/12/31 14:59:59","0","1","20054103","8005","完成活動任務1-5 (HARD)","20054"
"2005401","601","0","9019","72054021","2018/01/01 12:00:00","72054021","2030/12/31 14:59:59","0","1","20054104","8006","打倒1隻哀執的植物羊（NORMAL限定）","20054"
"2005401","601","0","9019","72054022","2018/01/01 12:00:00","72054022","2030/12/31 14:59:59","0","1","20054105","8006","打倒1隻哀執的植物羊（NORMAL限定）","20054"
"2005401","601","0","9019","72054023","2018/01/01 12:00:00","72054023","2030/12/31 14:59:59","0","1","20054106","8006","打倒1隻哀執的植物羊（NORMAL限定）","20054"
"2005402","601","0","9019","72054024","2018/01/01 12:00:00","72054024","2030/12/31 14:59:59","0","1","20054104","8007","打倒1隻哀執的植物羊（HARD限定）","20054"
"2005402","601","0","9019","72054025","2018/01/01 12:00:00","72054025","2030/12/31 14:59:59","0","1","20054107","8007","打倒1隻哀執的植物羊（HARD限定）","20054"
"2005403","601","0","9019","72054026","2018/01/01 12:00:00","72054026","2030/12/31 14:59:59","0","1","20054104","8010","打倒 1 隻哀執的植物羊（VERY HARD限定）","20054"
"20055101","601","0","9003","72055001","2018/01/01 12:00:00","72055001","2030/12/31 14:59:59","0","1","20055102","8004","完成活動任務1-1 (NORMAL)","20055"
"20055102","601","0","9003","72055002","2018/01/01 12:00:00","72055002","2030/12/31 14:59:59","0","1","20055102","8004","完成活動任務1-2 (NORMAL)","20055"
"20055103","601","0","9003","72055003","2018/01/01 12:00:00","72055003","2030/12/31 14:59:59","0","1","20055102","8004","完成活動任務1-3 (NORMAL)","20055"
"20055104","601","0","9003","72055004","2018/01/01 12:00:00","72055004","2030/12/31 14:59:59","0","1","20055102","8004","完成活動任務1-4 (NORMAL)","20055"
"20055105","601","0","9003","72055005","2018/01/01 12:00:00","72055005","2030/12/31 14:59:59","0","1","20055102","8004","完成活動任務1-5 (NORMAL)","20055"
"20055106","601","0","9003","72055006","2018/01/01 12:00:00","72055006","2030/12/31 14:59:59","0","1","20055102","8004","完成活動任務1-6 (NORMAL)","20055"
"20055107","601","0","9003","72055007","2018/01/01 12:00:00","72055007","2030/12/31 14:59:59","0","1","20055102","8004","完成活動任務1-7 (NORMAL)","20055"
"20055108","601","0","9003","72055008","2018/01/01 12:00:00","72055008","2030/12/31 14:59:59","0","1","20055102","8004","完成活動任務1-8 (NORMAL)","20055"
"20055109","601","0","9003","72055009","2018/01/01 12:00:00","72055009","2030/12/31 14:59:59","0","1","20055102","8004","完成活動任務1-9 (NORMAL)","20055"
"20055110","601","0","9003","72055010","2018/01/01 12:00:00","72055010","2030/12/31 14:59:59","0","1","20055102","8004","完成活動任務1-10 (NORMAL)","20055"
"20055111","601","0","9003","72055011","2018/01/01 12:00:00","72055011","2030/12/31 14:59:59","0","1","20055102","8004","完成活動任務1-11 (NORMAL)","20055"
"20055112","601","0","9003","72055012","2018/01/01 12:00:00","72055012","2030/12/31 14:59:59","0","1","20055102","8004","完成活動任務1-12 (NORMAL)","20055"
"20055113","601","0","9003","72055013","2018/01/01 12:00:00","72055013","2030/12/31 14:59:59","0","1","20055102","8004","完成活動任務1-13 (NORMAL)","20055"
"20055114","601","0","9003","72055014","2018/01/01 12:00:00","72055014","2030/12/31 14:59:59","0","1","20055102","8004","完成活動任務1-14 (NORMAL)","20055"
"20055115","601","0","9003","72055015","2018/01/01 12:00:00","72055015","2030/12/31 14:59:59","0","1","20055102","8004","完成活動任務1-15 (NORMAL)","20055"
"20055201","601","0","9003","72055016","2018/01/01 12:00:00","72055016","2030/12/31 14:59:59","0","1","20055103","8005","完成活動任務1-1 (HARD)","20055"
"20055202","601","0","9003","72055017","2018/01/01 12:00:00","72055017","2030/12/31 14:59:59","0","1","20055103","8005","完成活動任務1-2 (HARD)","20055"
"20055203","601","0","9003","72055018","2018/01/01 12:00:00","72055018","2030/12/31 14:59:59","0","1","20055103","8005","完成活動任務1-3 (HARD)","20055"
"20055204","601","0","9003","72055019","2018/01/01 12:00:00","72055019","2030/12/31 14:59:59","0","1","20055103","8005","完成活動任務1-4 (HARD)","20055"
"20055205","601","0","9003","72055020","2018/01/01 12:00:00","72055020","2030/12/31 14:59:59","0","1","20055103","8005","完成活動任務1-5 (HARD)","20055"
"2005501","601","0","9019","72055021","2018/01/01 12:00:00","72055021","2030/12/31 14:59:59","0","1","20055104","8006","打倒1隻瘋狂直播主‧輝美（NORMAL限定）","20055"
"2005501","601","0","9019","72055022","2018/01/01 12:00:00","72055022","2030/12/31 14:59:59","0","1","20055105","8006","打倒1隻瘋狂直播主‧輝美（NORMAL限定）","20055"
"2005502","601","0","9019","72055023","2018/01/01 12:00:00","72055023","2030/12/31 14:59:59","0","1","20055104","8007","打倒1隻瘋狂直播主‧輝美（HARD限定）","20055"
"2005503","601","0","9019","72055024","2018/01/01 12:00:00","72055024","2030/12/31 14:59:59","0","1","20055104","8010","打倒1隻瘋狂直播主‧輝美（VERY HARD限定）","20055"
"20056101","601","0","9003","72056001","2018/01/01 12:00:00","72056001","2030/12/31 14:59:59","0","1","20056102","8004","完成活動任務1-1 (NORMAL)","20056"
"20056102","601","0","9003","72056002","2018/01/01 12:00:00","72056002","2030/12/31 14:59:59","0","1","20056102","8004","完成活動任務1-2 (NORMAL)","20056"
"20056103","601","0","9003","72056003","2018/01/01 12:00:00","72056003","2030/12/31 14:59:59","0","1","20056102","8004","完成活動任務1-3 (NORMAL)","20056"
"20056104","601","0","9003","72056004","2018/01/01 12:00:00","72056004","2030/12/31 14:59:59","0","1","20056102","8004","完成活動任務1-4 (NORMAL)","20056"
"20056105","601","0","9003","72056005","2018/01/01 12:00:00","72056005","2030/12/31 14:59:59","0","1","20056102","8004","完成活動任務1-5 (NORMAL)","20056"
"20056106","601","0","9003","72056006","2018/01/01 12:00:00","72056006","2030/12/31 14:59:59","0","1","20056102","8004","完成活動任務1-6 (NORMAL)","20056"
"20056107","601","0","9003","72056007","2018/01/01 12:00:00","72056007","2030/12/31 14:59:59","0","1","20056102","8004","完成活動任務1-7 (NORMAL)","20056"
"20056108","601","0","9003","72056008","2018/01/01 12:00:00","72056008","2030/12/31 14:59:59","0","1","20056102","8004","完成活動任務1-8 (NORMAL)","20056"
"20056109","601","0","9003","72056009","2018/01/01 12:00:00","72056009","2030/12/31 14:59:59","0","1","20056102","8004","完成活動任務1-9 (NORMAL)","20056"
"20056110","601","0","9003","72056010","2018/01/01 12:00:00","72056010","2030/12/31 14:59:59","0","1","20056102","8004","完成活動任務1-10 (NORMAL)","20056"
"20056111","601","0","9003","72056011","2018/01/01 12:00:00","72056011","2030/12/31 14:59:59","0","1","20056102","8004","完成活動任務1-11 (NORMAL)","20056"
"20056112","601","0","9003","72056012","2018/01/01 12:00:00","72056012","2030/12/31 14:59:59","0","1","20056102","8004","完成活動任務1-12 (NORMAL)","20056"
"20056113","601","0","9003","72056013","2018/01/01 12:00:00","72056013","2030/12/31 14:59:59","0","1","20056102","8004","完成活動任務1-13 (NORMAL)","20056"
"20056114","601","0","9003","72056014","2018/01/01 12:00:00","72056014","2030/12/31 14:59:59","0","1","20056102","8004","完成活動任務1-14 (NORMAL)","20056"
"20056115","601","0","9003","72056015","2018/01/01 12:00:00","72056015","2030/12/31 14:59:59","0","1","20056102","8004","完成活動任務1-15 (NORMAL)","20056"
"20056201","601","0","9003","72056016","2018/01/01 12:00:00","72056016","2030/12/31 14:59:59","0","1","20056103","8005","完成活動任務1-1 (HARD)","20056"
"20056202","601","0","9003","72056017","2018/01/01 12:00:00","72056017","2030/12/31 14:59:59","0","1","20056103","8005","完成活動任務1-2 (HARD)","20056"
"20056203","601","0","9003","72056018","2018/01/01 12:00:00","72056018","2030/12/31 14:59:59","0","1","20056103","8005","完成活動任務1-3 (HARD)","20056"
"20056204","601","0","9003","72056019","2018/01/01 12:00:00","72056019","2030/12/31 14:59:59","0","1","20056103","8005","完成活動任務1-4 (HARD)","20056"
"20056205","601","0","9003","72056020","2018/01/01 12:00:00","72056020","2030/12/31 14:59:59","0","1","20056103","8005","完成活動任務1-5 (HARD)","20056"
"2005601","601","0","9019","72056021","2018/01/01 12:00:00","72056021","2030/12/31 14:59:59","0","1","20056104","8006","打倒1隻黑曜魔像（NORMAL限定）","20056"
"2005601","601","0","9019","72056022","2018/01/01 12:00:00","72056022","2030/12/31 14:59:59","0","1","20056105","8006","打倒1隻黑曜魔像（NORMAL限定）","20056"
"2005601","601","0","9019","72056023","2018/01/01 12:00:00","72056023","2030/12/31 14:59:59","0","1","20056106","8006","打倒1隻黑曜魔像（NORMAL限定）","20056"
"2005602","601","0","9019","72056024","2018/01/01 12:00:00","72056024","2030/12/31 14:59:59","0","1","20056104","8007","打倒1隻黑曜魔像（HARD限定）","20056"
"2005603","601","0","9019","72056025","2018/01/01 12:00:00","72056025","2030/12/31 14:59:59","0","1","20056104","8010","打倒1隻黑曜魔像（VERY HARD限定）","20056"
"20057101","601","0","9003","72057001","2018/01/01 12:00:00","72057001","2030/12/31 14:59:59","0","1","20057102","8004","完成活動任務1-1 (NORMAL)","20057"
"20057102","601","0","9003","72057002","2018/01/01 12:00:00","72057002","2030/12/31 14:59:59","0","1","20057102","8004","完成活動任務1-2 (NORMAL)","20057"
"20057103","601","0","9003","72057003","2018/01/01 12:00:00","72057003","2030/12/31 14:59:59","0","1","20057102","8004","完成活動任務1-3 (NORMAL)","20057"
"20057104","601","0","9003","72057004","2018/01/01 12:00:00","72057004","2030/12/31 14:59:59","0","1","20057102","8004","完成活動任務1-4 (NORMAL)","20057"
"20057105","601","0","9003","72057005","2018/01/01 12:00:00","72057005","2030/12/31 14:59:59","0","1","20057102","8004","完成活動任務1-5 (NORMAL)","20057"
"20057106","601","0","9003","72057006","2018/01/01 12:00:00","72057006","2030/12/31 14:59:59","0","1","20057102","8004","完成活動任務1-6 (NORMAL)","20057"
"20057107","601","0","9003","72057007","2018/01/01 12:00:00","72057007","2030/12/31 14:59:59","0","1","20057102","8004","完成活動任務1-7 (NORMAL)","20057"
"20057108","601","0","9003","72057008","2018/01/01 12:00:00","72057008","2030/12/31 14:59:59","0","1","20057102","8004","完成活動任務1-8 (NORMAL)","20057"
"20057109","601","0","9003","72057009","2018/01/01 12:00:00","72057009","2030/12/31 14:59:59","0","1","20057102","8004","完成活動任務1-9 (NORMAL)","20057"
"20057110","601","0","9003","72057010","2018/01/01 12:00:00","72057010","2030/12/31 14:59:59","0","1","20057102","8004","完成活動任務1-10 (NORMAL)","20057"
"20057111","601","0","9003","72057011","2018/01/01 12:00:00","72057011","2030/12/31 14:59:59","0","1","20057102","8004","完成活動任務1-11 (NORMAL)","20057"
"20057112","601","0","9003","72057012","2018/01/01 12:00:00","72057012","2030/12/31 14:59:59","0","1","20057102","8004","完成活動任務1-12 (NORMAL)","20057"
"20057113","601","0","9003","72057013","2018/01/01 12:00:00","72057013","2030/12/31 14:59:59","0","1","20057102","8004","完成活動任務1-13 (NORMAL)","20057"
"20057114","601","0","9003","72057014","2018/01/01 12:00:00","72057014","2030/12/31 14:59:59","0","1","20057102","8004","完成活動任務1-14 (NORMAL)","20057"
"20057115","601","0","9003","72057015","2018/01/01 12:00:00","72057015","2030/12/31 14:59:59","0","1","20057102","8004","完成活動任務1-15 (NORMAL)","20057"
"20057201","601","0","9003","72057016","2018/01/01 12:00:00","72057016","2030/12/31 14:59:59","0","1","20057103","8005","完成活動任務1-1 (HARD)","20057"
"20057202","601","0","9003","72057017","2018/01/01 12:00:00","72057017","2030/12/31 14:59:59","0","1","20057103","8005","完成活動任務1-2 (HARD)","20057"
"20057203","601","0","9003","72057018","2018/01/01 12:00:00","72057018","2030/12/31 14:59:59","0","1","20057103","8005","完成活動任務1-3 (HARD)","20057"
"20057204","601","0","9003","72057019","2018/01/01 12:00:00","72057019","2030/12/31 14:59:59","0","1","20057103","8005","完成活動任務1-4 (HARD)","20057"
"20057205","601","0","9003","72057020","2018/01/01 12:00:00","72057020","2030/12/31 14:59:59","0","1","20057103","8005","完成活動任務1-5 (HARD)","20057"
"2005701","601","0","9019","72057021","2018/01/01 12:00:00","72057021","2030/12/31 14:59:59","0","1","20057104","8006","打倒1隻不幸福的多倫多獸（NORMAL限定）","20057"
"2005701","601","0","9019","72057022","2018/01/01 12:00:00","72057022","2030/12/31 14:59:59","0","1","20057105","8006","打倒1隻不幸福的多倫多獸（NORMAL限定）","20057"
"2005702","601","0","9019","72057023","2018/01/01 12:00:00","72057023","2030/12/31 14:59:59","0","1","20057104","8007","打倒1隻不幸福的多倫多獸（HARD限定）","20057"
"2005703","601","0","9019","72057024","2018/01/01 12:00:00","72057024","2030/12/31 14:59:59","0","1","20057104","8010","打倒1隻不幸福的多倫多獸（VERY HARD限定）","20057"
"20058101","601","0","9003","72058001","2018/01/01 12:00:00","72058001","2030/12/31 14:59:59","0","1","20058102","8004","完成活動任務1-1 (NORMAL)","20058"
"20058102","601","0","9003","72058002","2018/01/01 12:00:00","72058002","2030/12/31 14:59:59","0","1","20058102","8004","完成活動任務1-2 (NORMAL)","20058"
"20058103","601","0","9003","72058003","2018/01/01 12:00:00","72058003","2030/12/31 14:59:59","0","1","20058102","8004","完成活動任務1-3 (NORMAL)","20058"
"20058104","601","0","9003","72058004","2018/01/01 12:00:00","72058004","2030/12/31 14:59:59","0","1","20058102","8004","完成活動任務1-4 (NORMAL)","20058"
"20058105","601","0","9003","72058005","2018/01/01 12:00:00","72058005","2030/12/31 14:59:59","0","1","20058102","8004","完成活動任務1-5 (NORMAL)","20058"
"20058106","601","0","9003","72058006","2018/01/01 12:00:00","72058006","2030/12/31 14:59:59","0","1","20058102","8004","完成活動任務1-6 (NORMAL)","20058"
"20058107","601","0","9003","72058007","2018/01/01 12:00:00","72058007","2030/12/31 14:59:59","0","1","20058102","8004","完成活動任務1-7 (NORMAL)","20058"
"20058108","601","0","9003","72058008","2018/01/01 12:00:00","72058008","2030/12/31 14:59:59","0","1","20058102","8004","完成活動任務1-8 (NORMAL)","20058"
"20058109","601","0","9003","72058009","2018/01/01 12:00:00","72058009","2030/12/31 14:59:59","0","1","20058102","8004","完成活動任務1-9 (NORMAL)","20058"
"20058110","601","0","9003","72058010","2018/01/01 12:00:00","72058010","2030/12/31 14:59:59","0","1","20058102","8004","完成活動任務1-10 (NORMAL)","20058"
"20058111","601","0","9003","72058011","2018/01/01 12:00:00","72058011","2030/12/31 14:59:59","0","1","20058102","8004","完成活動任務1-11 (NORMAL)","20058"
"20058112","601","0","9003","72058012","2018/01/01 12:00:00","72058012","2030/12/31 14:59:59","0","1","20058102","8004","完成活動任務1-12 (NORMAL)","20058"
"20058113","601","0","9003","72058013","2018/01/01 12:00:00","72058013","2030/12/31 14:59:59","0","1","20058102","8004","完成活動任務1-13 (NORMAL)","20058"
"20058114","601","0","9003","72058014","2018/01/01 12:00:00","72058014","2030/12/31 14:59:59","0","1","20058102","8004","完成活動任務1-14 (NORMAL)","20058"
"20058115","601","0","9003","72058015","2018/01/01 12:00:00","72058015","2030/12/31 14:59:59","0","1","20058102","8004","完成活動任務1-15 (NORMAL)","20058"
"20058201","601","0","9003","72058016","2018/01/01 12:00:00","72058016","2030/12/31 14:59:59","0","1","20058103","8005","完成活動任務1-1 (HARD)","20058"
"20058202","601","0","9003","72058017","2018/01/01 12:00:00","72058017","2030/12/31 14:59:59","0","1","20058103","8005","完成活動任務1-2 (HARD)","20058"
"20058203","601","0","9003","72058018","2018/01/01 12:00:00","72058018","2030/12/31 14:59:59","0","1","20058103","8005","完成活動任務1-3 (HARD)","20058"
"20058204","601","0","9003","72058019","2018/01/01 12:00:00","72058019","2030/12/31 14:59:59","0","1","20058103","8005","完成活動任務1-4 (HARD)","20058"
"20058205","601","0","9003","72058020","2018/01/01 12:00:00","72058020","2030/12/31 14:59:59","0","1","20058103","8005","完成活動任務1-5 (HARD)","20058"
"2005801","601","0","9019","72058021","2018/01/01 12:00:00","72058021","2030/12/31 14:59:59","0","1","20058104","8006","打倒1隻汙穢的湯之神‧陽卵（NORMAL限定）","20058"
"2005801","601","0","9019","72058022","2018/01/01 12:00:00","72058022","2030/12/31 14:59:59","0","1","20058105","8006","打倒1隻汙穢的湯之神‧陽卵（NORMAL限定）","20058"
"2005802","601","0","9019","72058023","2018/01/01 12:00:00","72058023","2030/12/31 14:59:59","0","1","20058104","8007","打倒1隻汙穢的湯之神‧陽卵（HARD限定）","20058"
"2005803","601","0","9019","72058024","2018/01/01 12:00:00","72058024","2030/12/31 14:59:59","0","1","20058104","8010","打倒1隻汙穢的湯之神‧陽卵（VERY HARD限定）","20058"
"20059101","601","0","9003","72059001","2018/01/01 12:00:00","72059001","2030/12/31 14:59:59","0","1","20059102","8004","完成活動冒險1-1（NORMAL）前篇","20059"
"20059102","601","0","9003","72059002","2018/01/01 12:00:00","72059002","2030/12/31 14:59:59","0","1","20059102","8004","完成活動冒險1-2（NORMAL）前篇","20059"
"20059103","601","0","9003","72059003","2018/01/01 12:00:00","72059003","2030/12/31 14:59:59","0","1","20059102","8004","完成活動冒險1-3（NORMAL）前篇","20059"
"20059104","601","0","9003","72059004","2018/01/01 12:00:00","72059004","2030/12/31 14:59:59","0","1","20059102","8004","完成活動冒險1-4（NORMAL）前篇","20059"
"20059105","601","0","9003","72059005","2018/01/01 12:00:00","72059005","2030/12/31 14:59:59","0","1","20059102","8004","完成活動冒險1-5（NORMAL）前篇","20059"
"20059106","601","0","9003","72059006","2018/01/01 12:00:00","72059006","2030/12/31 14:59:59","0","1","20059102","8004","完成活動冒險1-6（NORMAL）前篇","20059"
"20059107","601","0","9003","72059007","2018/01/01 12:00:00","72059007","2030/12/31 14:59:59","0","1","20059102","8004","完成活動冒險1-7（NORMAL）前篇","20059"
"20059108","601","0","9003","72059008","2018/01/01 12:00:00","72059008","2030/12/31 14:59:59","0","1","20059102","8004","完成活動冒險1-8（NORMAL）前篇","20059"
"20059109","601","0","9003","72059009","2018/01/01 12:00:00","72059009","2030/12/31 14:59:59","0","1","20059102","8004","完成活動冒險1-9（NORMAL）前篇","20059"
"20059110","601","0","9003","72059010","2018/01/01 12:00:00","72059010","2030/12/31 14:59:59","0","1","20059102","8004","完成活動冒險1-10（NORMAL）前篇","20059"
"20059111","601","0","9003","72059011","2018/01/01 12:00:00","72059011","2030/12/31 14:59:59","0","1","20059102","8004","完成活動冒險1-11（NORMAL）前篇","20059"
"20059112","601","0","9003","72059012","2018/01/01 12:00:00","72059012","2030/12/31 14:59:59","0","1","20059102","8004","完成活動冒險1-12（NORMAL）前篇","20059"
"20059113","601","0","9003","72059013","2018/01/01 12:00:00","72059013","2030/12/31 14:59:59","0","1","20059102","8004","完成活動冒險1-13（NORMAL）前篇","20059"
"20059114","601","0","9003","72059014","2018/01/01 12:00:00","72059014","2030/12/31 14:59:59","0","1","20059102","8004","完成活動冒險1-14（NORMAL）前篇","20059"
"20059115","601","0","9003","72059015","2018/01/01 12:00:00","72059015","2030/12/31 14:59:59","0","1","20059102","8004","完成活動冒險1-15（NORMAL）前篇","20059"
"20059201","601","0","9003","72059016","2018/01/01 12:00:00","72059016","2030/12/31 14:59:59","0","1","20059103","8005","完成活動冒險1-1（HARD）前篇","20059"
"20059202","601","0","9003","72059017","2018/01/01 12:00:00","72059017","2030/12/31 14:59:59","0","1","20059103","8005","完成活動冒險1-2（HARD）前篇","20059"
"20059203","601","0","9003","72059018","2018/01/01 12:00:00","72059018","2030/12/31 14:59:59","0","1","20059103","8005","完成活動冒險1-3（HARD）前篇","20059"
"20059204","601","0","9003","72059019","2018/01/01 12:00:00","72059019","2030/12/31 14:59:59","0","1","20059103","8005","完成活動冒險1-4（HARD）前篇","20059"
"20059205","601","0","9003","72059020","2018/01/01 12:00:00","72059020","2030/12/31 14:59:59","0","1","20059103","8005","完成活動冒險1-5（HARD）前篇","20059"
"2005901","601","0","9019","72059021","2018/01/01 12:00:00","72059021","2030/12/31 14:59:59","0","1","20059104","8006","打倒1隻樂園守護者（NORMAL限定）","20059"
"2005901","601","0","9019","72059022","2018/01/01 12:00:00","72059022","2030/12/31 14:59:59","0","1","20059105","8006","打倒1隻樂園守護者（NORMAL限定）","20059"
"2005902","601","0","9019","72059023","2018/01/01 12:00:00","72059023","2030/12/31 14:59:59","0","1","20059104","8007","打倒1隻樂園守護者（HARD限定）","20059"
"2005903","601","0","9019","72059024","2018/01/01 12:00:00","72059024","2030/12/31 14:59:59","0","1","20059104","8010","打倒1隻樂園守護者（VERY HARD限定）","20059"
