d4ed562a59cbef511dcd5ffe1850378320137fe5f62cc883a6d9cc444939742f,2e3969aa3766c30d625f812be1d9edd37ac30dce807842e3365d717ddf9ec1c4,69f2703bb695ce3b847e34cbbb2870a4b5f40ad19c1782dc4d63b1c15fc4f148,f22cc1ba0aa95c7b892f630e38a98b6a026c7f2074524cef6c822401dabd3999,ab90ec9747f9bb3df5b332ddb8cb14f21c1fdd229323c94be7c95eceab631e63,11cf816a6972ebd67fde549a6336567f9a1fbab653420d539956c0e1125b7208,46783f17e4660c16be31a0455b51b7631fcb386721175d688b7b74815fd7f916,11e443ed5ccbbe59c282cb929dd27a4b334aecad5730b70c74505a41649e2395,f7aaed4140f0f3c34a5d3eee360c594bf679e079543d4dc8440c0de8dda657f9,a37a4227da23d4645238059af9987d91e50c48850ee154231b9602763ddf4799,ab89395fdc832d597449348f49de879cd48c342f0a647e855d19b737a8fb51cd,99cbda9c64c5002e903b8a289dd9a5a35b27bfe500df8865567ebe41f6c671c5,450f8e686b2a5b9825abfcbc76c21b3fc713c8f7f230753fd068cb3053f7209a,b6e8c499503ddd3d5dd6517851c6cac000ef6d54b48ee6b54660be1fedb0a483,336031f47b1138a74880ab7e2aa4c39f089839382b435e7ac64514d4815052aa,e91346d17626ab1809774249615f271f874aac9efdc4b736c908b6f2872ce1d2,b32057d2dfab326865bcb84bf484148ba4a7eeab854804119a2c80bcb08408ef,85ab91acdfcd78724ebbf748ea02d40ee9f7b9f20f9cdd10bfb03d166cc0495f,e7ff6c9b525053559833fe500cddfb5392ffa787c103665c7b5978327d806072,a58d171a406b1eb2927e89e129892343f620f950bc3dae05ad3728bdb5db2f4c,c9bf9300b77a3cc1f39979c1c64b429b66a3fe2845c35c821efb62b975b8a8f7
"7","1","1","315900603","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","41"
"7","90","1","315900701","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","315900702","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","21"
"7","1","1","315900703","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","41"
"7","90","1","315900801","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","315900802","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","21"
"7","1","1","315900803","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","41"
"7","90","3","315900901","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","7"
"7","1","3","315900902","0","0","0","0","0","","0","","0","2","1","10","1","1","1","90","1020"
"7","1","3","315900903","0","0","0","0","0","","0","","0","2","1","10","1","1","1","90","1040"
"3","0","3","315903101","3000","0","0","0","0","","0","","0","1","0","92","1","99","0","0","0"
"3","3","3","315903102","3000","0","0","0","0","","0","","300","1","0","1","1","99","300","0","2"
"3","1","3","315903201","3000","0","0","0","0","","0","","100","1","0","1","1","3","100","0","2"
"7","0","3","315903202","3000","0","0","0","1","","0","","20000","2","0","10","1","1","1","90","30"
"3","0","3","315903301","3000","0","0","0","1","","0","","300","1","0","10","1","99","1","12","41"
"7","50","3","315903401","3000","0","0","1","0","","0","","0","2","0","17","1","1","100","0","3"
"7","0","3","315903402","3000","0","0","0","1","","0","","20000","2","0","10","1","1","1","90","30"
"7","90","3","315903403","3000","0","0","0","0","","0","","0","2","0","8","1","1","1.5","0","2"
"3","6","3","315903501","3000","0","0","0","0","","0","","600","1","0","1","1","1","600","0","2"
"7","90","1","315903601","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","0","1","315903602","0","0","0","0","2","","0","","200","2","0","10","1","1","1","0","21"
"7","0","1","315903603","0","0","0","0","2","","0","","200","2","0","10","1","1","1","0","41"
"7","90","1","315903701","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","0","1","315903702","0","0","0","0","2","","0","","200","2","0","10","1","1","1","0","21"
"7","0","1","315903703","0","0","0","0","2","","0","","200","2","0","10","1","1","1","0","41"
"7","90","1","315903801","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","0","1","315903802","0","0","0","0","2","","0","","200","2","0","10","1","1","1","0","21"
"7","0","1","315903803","0","0","0","0","2","","0","","200","2","0","10","1","1","1","0","41"
"7","90","3","315903901","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","7"
"7","0","3","315903902","0","0","0","0","0","","0","","100","2","0","10","1","1","1","90","1020"
"7","0","3","315903903","0","0","0","0","0","","0","","100","2","0","10","1","1","1","90","1040"
"3","0","3","316000101","3000","0","0","0","1","","0","","0","1","0","46","1","99","40","0","1"
"7","0.1","3","316000102","2160","0","0","0","1","","0","","0","1","0","10","1","99","2","90","10"
"3","0","1","316000201","3000","0","0","0","0","","0","","0","1","0","7","1","1","0","0","4"
"3","7","2","316000202","170","0","0","0","0","","0","","3","1","0","1","1","99","0","0","1"
"1","0.18","1","316000203","3000","0","0","0","1","","0","","16","1","0","10","1","99","1","20","21"
"7","0","3","316000301","-1","0","0","316000306","316000307","","0","","2","2","0","28","1","1","1","0","599"
"7","0","3","316000302","3000","0","0","0","1","","0","","5000","2","0","10","1","1","1","6","20"
"7","0","3","316000303","3000","0","0","0","1","","0","","5000","2","0","10","1","1","1","6","40"
"7","0","3","316000304","3000","0","0","0","1","","0","","100","2","0","10","1","1","1","3","20"
"7","0","3","316000305","3000","0","0","0","1","","0","","100","2","0","10","1","1","1","3","40"
"7","0","3","316000306","3000","0","0","0","0","","0","","0","2","1","94","1","1","0","0","0"
"7","0","3","316000307","3000","0","0","0","0","","0","","0","2","1","94","1","1","0","0","0"
"7","40","1","316000401","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","3"
"7","0","3","316000402","2160","0","0","0","1","","0","","50","2","0","10","1","1","2","90","10"
"7","0","3","316000403","3000","0","0","0","31600302","","0","","0","2","0","22","1","1","120","0","1"
"3","0","3","316000501","3000","0","0","0","1","","0","","0.1","1","0","46","1","99","0","0","1"
"3","100","3","316000502","3000","0","0","0","0","","0","","0","1","0","13","1","99","7","0","1"
"3","3.75","1","316000601","3000","0","0","0","0","","0","","4","1","0","1","1","1","0","0","1"
"7","40","1","316000701","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","3"
"7","0","3","316000702","2160","0","0","0","1","","0","","50","2","0","10","1","1","2","90","10"
"7","0","3","316000703","3000","0","0","0","31600102","","0","","0","2","0","22","1","1","120","0","1"
"7","40","1","316000801","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","3"
"7","0","3","316000802","2160","0","0","0","1","","0","","50","2","0","10","1","1","2","90","10"
"7","0","3","316000803","3000","0","0","0","31600202","","0","","0","2","0","22","1","1","120","0","1"
"3","0","3","316004101","3000","0","0","0","0","","0","","0","1","0","92","1","99","0.5","0","0"
"3","0","3","316004102","3000","0","0","0","1","","0","","0","1","0","46","1","99","40","0","1"
"7","0.1","3","316004103","2160","0","0","0","1","","0","","0","1","0","10","1","99","2","90","10"
"3","0","1","316004201","3000","0","0","0","0","","0","","0","1","0","7","1","1","0","0","4"
"3","0","2","316004202","170","0","0","0","0","","0","","0","1","0","92","1","99","0.5","0","0"
"3","7","2","316004203","170","0","0","0","0","","0","","3","1","0","1","1","99","0","0","1"
"1","0","1","316004204","3000","0","0","0","1","","0","","450","1","0","10","1","99","1","20","21"
"7","0","3","316004301","-1","0","0","316004306","316004307","","0","","2","2","0","28","1","1","1","0","599"
"7","0","3","316004302","3000","0","0","0","1","","0","","5000","2","0","10","1","1","1","6","20"
"7","0","3","316004303","3000","0","0","0","1","","0","","5000","2","0","10","1","1","1","6","40"
"7","0","3","316004304","3000","0","0","0","1","","0","","100","2","0","10","1","1","1","3","20"
"7","0","3","316004305","3000","0","0","0","1","","0","","100","2","0","10","1","1","1","3","40"
"7","0","3","316004306","3000","0","0","0","0","","0","","0","2","1","94","1","1","0","0","0"
"7","0","3","316004307","3000","0","0","0","0","","0","","0","2","1","94","1","1","0","0","0"
"7","21","1","316004401","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","3"
"7","0","3","316004402","2160","0","0","0","1","","0","","50","2","0","10","1","1","2","90","10"
"7","0","3","316004403","3000","0","0","0","31600602","","0","","0","2","0","22","1","1","120","0","1"
"3","0","3","316004501","3000","0","0","0","0","","0","","0","1","0","92","1","99","0.5","0","0"
"3","0","3","316004502","3000","0","0","0","1","","0","","0.1","1","0","46","1","99","0","0","1"
"3","100","3","316004503","3000","0","0","0","0","","0","","0","1","0","13","1","99","7","0","1"
"3","0","1","316004601","3000","0","0","0","0","","0","","0","1","0","92","1","1","0.5","0","0"
"3","3.75","1","316004602","3000","0","0","0","0","","0","","4","1","0","1","1","1","0","0","1"
"3","0","2","316004701","3000","0","0","0","0","","0","","0","1","0","92","1","3","0.5","0","0"
"3","18","2","316004702","3000","0","0","0","0","","0","","20","1","0","1","1","3","10","0","1"
"7","0","3","316004703","3000","0","0","0","1","","0","","3000","2","0","10","1","1","1","5","21"
"7","0","3","316004704","3000","0","0","0","1","","0","","3000","2","0","10","1","1","1","5","41"
"7","16","3","316004705","3000","0","0","0","0","","0","","20","2","0","1","1","1","10","0","1"
"7","4","1","316004706","0","0","0","0","0","","0","","0","2","0","8","1","99","0","0","10"
"7","90","3","316004801","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","7"
"7","0","3","316004802","0","0","0","0","0","","0","","50","2","0","10","1","1","1","90","1020"
"7","0","3","316004803","0","0","0","0","0","","0","","50","2","0","10","1","1","1","90","1040"
"3","0","2","316100101","2160","0","0","0","2","","0","40％比例傷害","0","1","0","46","1","99","40","0","1"
"3","1200","2","316100102","2160","0","0","0","0","","0","小幅度擊飛","0","1","0","3","1","99","50","0","3"
"3","0","2","316100103","2160","0","0","0","0","","0","指定目標","0","1","0","7","1","1","0","0","4"
"3","0","2","316100104","400","0","0","0","2","","0","對目標前後 250 的敵人造成魔法傷害","0","1","0","46","1","99","25","0","1"
"4","2.5","1","316100201","2160","0","0","0","0","","0","對最遠的敵人造成魔法傷害","0","1","0","1","1","1","0","0","2"
"4","2000","1","316100202","2160","0","0","0","0","","0","發射","0","1","0","3","1","1","800","1200","1"
"4","1600","1","316100203","2160","0","0","0","0","","0","中幅度擊飛","0","1","0","3","1","1","-100","0","3"
"3","0","1","316100301","2160","0","0","0","0","","0","指定目標","0","1","0","7","1","1","0","0","4"
"3","1.2","2","316100302","250","0","0","0","0","","0","對目標前後 250 的敵人造成魔法傷害","0","1","0","1","1","99","0","0","2"
"3","2","1","316100303","2160","0","0","0","0","","0","對最接近的敵人造成魔法傷害","0","1","0","1","1","1","0","0","2"
"3","800","2","316100304","250","0","0","0","0","","0","中幅度擊飛","0","1","0","3","1","99","200","0","3"
"0","40","1","316100401","0","0","0","0","0","","0","行動模式變更","0","1","0","17","1","0","100","0","3"
"7","180","3","316100402","-1","0","0","0","0","","0","","0","2","2","8","1","1","1.32","0","2"
"7","0","3","316100403","-1","0","0","0","1","","0","","100","2","2","10","1","1","2","180","40"
"7","1","1","316100404","0","0","0","0","31610002","","0","","-1","2","0","22","1","1","180","0","1"
"7","0","1","316100501","0","-400","0","1","610019501","","1","","0","2","-400","15","1","1","0","0","2"
"7","0","3","316100502","-1","0","0","0","0","","0","給予自己距離的變更","0","2","0","52","1","1","525","0","0"
"7","0","1","316100601","0","0","0","0","0","","0","一段時間內成為無敵狀態","0","2","0","21","2","1","180","0","1"
"3","1","3","316101101","3000","0","0","100","0","","0","","10","1","0","1","1","99","100","0.01","2"
"3","0","1","316101102","400","0","0","0","316101103","","0","","0","1","0","23","1","99","1","0","970"
"3","1200","1","316101103","400","0","0","0","0","","0","","0","1","0","3","1","99","400","0","3"
"3","0","1","316101104","3000","0","0","0","0","","0","","0","1","0","93","1","1","0","0","316101105"
"3","0","1","316101105","3000","0","0","0","0","","0","","0","1","0","7","1","1","1500","0","2"
"3","0","2","316101106","400","0","0","0","316101107","","0","","0","1","0","23","1","99","1","0","970"
"3","1200","2","316101107","400","0","0","0","0","","0","","0","1","0","3","1","99","-100","0","3"
"4","0","3","316101201","3000","0","0","0","0","","0","","0","1","0","93","1","1","0","0","0"
"4","0","3","316101202","3000","0","0","50","2","","0","","0","1","0","46","1","1","70","0","1"
"4","1200","3","316101203","3000","0","0","0","0","","0","","0","1","1","3","1","1","600","1000","1"
"4","600","3","316101204","3000","0","0","0","0","","0","","0","1","0","3","1","1","-50","0","3"
"4","18","3","316101205","3000","0","0","0","0","","0","","0","1","0","8","1","1","0.5","0","1"
"3","0","3","316101301","3000","0","0","0","0","","0","","0","1","0","7","1","1","0","0","4"
"3","1","2","316101302","200","0","0","90","0","","0","","10","1","0","1","1","99","100","0.01","2"
"3","1","6","316102101","3000","0","0","100","0","","0","","4","1","0","1","1","99","4","0.00004","2"
"3","0","4","316102102","400","0","0","0","316102103","","0","","0","1","0","23","1","99","1","0","970"
"3","1200","4","316102103","400","0","0","0","0","","0","","0","1","0","3","1","99","400","0","3"
"3","0","4","316102104","3000","0","0","0","0","","0","","0","1","0","93","1","1","0","0","316102105"
"3","0","4","316102105","3000","0","0","0","0","","0","","0","1","0","7","1","1","1500","0","2"
"3","0","5","316102106","400","0","0","0","316102107","","0","","0","1","0","23","1","99","1","0","970"
"3","1200","5","316102107","400","0","0","0","0","","0","","0","1","0","3","1","99","-200","0","3"
"3","3","6","316102108","3000","0","0","0","0","","0","","0","1","0","8","1","99","0","0","7"
"4","0","6","316102201","3000","0","0","0","0","","0","","0","1","0","93","1","1","0","0","0"
"4","1","6","316102202","3000","0","0","100","0","","0","","4","1","0","1","1","1","4","0.00004","2"
"4","1200","6","316102203","3000","0","0","0","0","","0","","0","1","0","3","1","1","600","1000","1"
"4","600","6","316102204","3000","0","0","0","0","","0","","0","1","0","3","1","1","-50","0","3"
"4","18","6","316102205","3000","0","0","0","0","","0","","0","1","0","8","1","1","0.5","0","1"
"3","0","6","316102301","3000","0","0","0","0","","0","","0","1","0","7","1","1","0","0","4"
"3","1","5","316102302","200","0","0","100","0","","0","","6","1","0","1","1","99","6","0.00007","2"
"3","0.6","5","316102303","200","0","0","0","1","","0","","0","1","0","10","1","99","1","12","11"
"3","0.6","5","316102304","200","0","0","0","1","","0","","0","1","0","10","1","99","1","12","31"
"3","1","6","316103101","3000","0","0","100","0","","0","","4","1","0","1","1","99","4","0.00004","2"
"3","0","4","316103102","400","0","0","0","316103103","","0","","0","1","0","23","1","99","1","0","970"
"3","1200","4","316103103","400","0","0","0","0","","0","","0","1","0","3","1","99","400","0","3"
"3","0","4","316103104","3000","0","0","0","0","","0","","0","1","0","93","1","1","0","0","316103105"
"3","0","4","316103105","3000","0","0","0","0","","0","","0","1","0","7","1","1","1500","0","2"
"3","0","5","316103106","400","0","0","0","316103107","","0","","0","1","0","23","1","99","1","0","970"
"3","1200","5","316103107","400","0","0","0","0","","0","","0","1","0","3","1","99","-200","0","3"
"3","3","6","316103108","3000","0","0","0","0","","0","","0","1","0","8","1","99","0","0","7"
"4","0","6","316103201","3000","0","0","0","0","","0","","0","1","0","93","1","1","0","0","0"
"4","1","6","316103202","3000","0","0","100","0","","0","","4","1","0","1","1","1","4","0.00004","2"
"4","1200","6","316103203","3000","0","0","0","0","","0","","0","1","0","3","1","1","600","1000","1"
"4","600","6","316103204","3000","0","0","0","0","","0","","0","1","0","3","1","1","-50","0","3"
"4","18","6","316103205","3000","0","0","0","0","","0","","0","1","0","8","1","1","0.5","0","1"
"3","0","6","316103301","3000","0","0","0","0","","0","","0","1","0","7","1","1","0","0","4"
"3","1","5","316103302","200","0","0","100","0","","0","","6","1","0","1","1","99","6","0.00007","2"
"3","0.6","5","316103303","200","0","0","0","1","","0","","0","1","0","10","1","99","1","12","11"
"3","0.6","5","316103304","200","0","0","0","1","","0","","0","1","0","10","1","99","1","12","31"
"7","0","3","316200101","-1","0","0","0","1","","0","","0.005","2","0","26","1","1","7","0","316200102"
"3","0","2","316200102","3000","0","0","0","1","","0","","0.1","1","0","46","1","99","0","0","1"
"3","0","2","316200103","3000","0","0","0","316200104","","0","","0","1","0","23","1","99","0","0","940"
"3","100","2","316200104","3000","0","0","0","0","","0","","0","1","0","11","1","99","8","0","0"
"3","0.04","2","316200201","290","0","0","1","1","","0","","1","1","0","10","1","99","2","90","10"
"3","0.04","2","316200202","290","0","0","1","1","","0","","1","1","0","10","1","99","2","90","30"
"3","100","2","316200203","290","0","0","0","0","","0","","0","1","0","11","1","99","4","0","0"
"7","50","3","316200401","3000","0","0","1","0","","0","","0","2","0","17","1","1","100","0","3"
"7","1","3","316200402","3000","0","0","1","1","","0","","5","2","0","10","1","1","2","90","10"
"3","6","2","316200501","3000","0","0","0","0","","0","","20","1","0","1","1","1","10","0","1"
"3","0","2","316204101","3000","0","0","0","0","","0","","0","1","0","92","1","99","0.5","0","0"
"7","0","3","316204102","-1","0","0","0","1","","0","","0.0034","2","0","26","1","1","7","0","316204103"
"3","0","2","316204103","3000","0","0","0","1","","0","","0.05","1","0","46","1","99","0","0","1"
"3","0","2","316204104","3000","0","0","0","316204105","","0","","0","1","0","23","1","99","0","0","940"
"3","100","2","316204105","3000","0","0","0","0","","0","","0","1","0","11","1","99","8","0","0"
"3","0.04","2","316204201","290","0","0","1","1","","0","","1","1","0","10","1","99","2","90","10"
"3","0.04","2","316204202","290","0","0","1","1","","0","","1","1","0","10","1","99","2","90","30"
"3","100","2","316204203","290","0","0","0","0","","0","","0","1","0","11","1","99","4","0","0"
"7","1","1","316204301","-1","0","0","1","610121501","","1","","-1","2","300","15","1","1","0","0","2"
"7","2","1","316204302","-1","0","0","1","610121502","","1","","-2","2","350","15","1","1","0","0","2"
"7","3","1","316204303","-1","0","0","1","610121503","","1","","-3","2","400","15","1","1","0","0","2"
"7","4","1","316204304","-1","0","0","1","610121504","","1","","-4","2","450","15","1","1","0","0","2"
"3","1000","2","316204305","2160","0","0","0","0","","0","","0","1","0","3","1","99","100","0","3"
"7","34","3","316204401","3000","0","0","1","0","","0","","0","2","0","17","1","1","100","0","3"
"7","1","3","316204402","3000","0","0","1","1","","0","","5","2","0","10","1","1","2","90","10"
"3","0","2","316204501","3000","0","0","0","0","","0","","0","1","0","92","1","1","0.5","0","0"
"3","40","2","316204502","3000","0","0","0","0","","0","","20","1","0","1","1","1","10","0","1"
"7","90","3","316204601","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","7"
"7","0","3","316204602","0","0","0","0","0","","0","","50","2","1","10","1","1","1","90","1020"
"7","0","3","316204603","0","0","0","0","0","","0","","50","2","1","10","1","1","1","90","1040"
"7","1","2","316204701","3000","0","0","0","1","","0","","0","2","0","10","1","99","2","6","21"
"7","1","2","316204702","3000","0","0","0","1","","0","","0","2","0","10","1","99","2","6","41"
"7","700000","3","316204703","0","0","0","316204705","316204704","","0","","0","2","0","63","1","1","6","0","0"
"3","8","2","316204704","3000","0","0","0","0","","0","","0","1","0","8","1","3","0","0","3"
"7","1","2","316204705","3000","0","0","0","1","","0","","0","2","0","10","1","99","2","8","21"
"7","1","2","316204706","3000","0","0","0","1","","0","","0","2","0","10","1","99","2","8","41"
"7","8","3","316204707","0","0","0","0","0","","1","","0","2","0","8","1","1","0","0","10"
"3","0","3","316205101","3000","0","0","0","0","","0","","0","1","0","92","1","99","0.5","0","0"
"7","0","3","316205102","-1","0","0","0","1","","0","","0.005","2","0","26","1","1","7","0","316205103"
"3","0","2","316205103","3000","0","0","0","1","","0","","0.1","1","0","46","1","99","0","0","1"
"7","90","3","316205201","0","0","0","0","-1","","0","","85","2","0","35","1","1","0","-1","1"
"7","0","3","316207101","-1","0","0","0","1","","0","","0.0034","2","0","26","1","1","7","0","316207102"
"3","0","2","316207102","3000","0","0","100","1","","0","","0.005","1","0","46","1","99","0","0","1"
"3","0","2","316207103","3000","0","0","0","316207104","","0","","0","1","0","23","1","99","0","0","940"
"3","100","2","316207104","3000","0","0","0","0","","0","","0","1","0","11","1","99","8","0","1"
"3","0.04","2","316207201","290","0","0","1","1","","0","","0","2","0","10","1","99","1","90","20"
"3","0.04","2","316207202","290","0","0","1","1","","0","","0","2","0","10","1","99","1","90","40"
"3","100","2","316207203","290","0","0","0","0","","0","","0","1","0","11","1","99","4","0","1"
"7","1","1","316207301","-1","0","0","1","501011015","","1","","-1","2","300","15","1","1","0","0","2"
"7","2","1","316207302","-1","0","0","1","501011016","","1","","-2","2","350","15","1","1","0","0","2"
"7","3","1","316207303","-1","0","0","1","501011017","","1","","-3","2","400","15","1","1","0","0","2"
"7","4","1","316207304","-1","0","0","1","501011018","","1","","-4","2","450","15","1","1","0","0","2"
"3","1000","2","316207305","2160","0","0","0","0","","0","","0","1","0","3","1","99","100","0","3"
"3","12.25","2","316207501","3000","0","0","50","0","","0","","12","1","0","1","1","1","60","0.0042","1"
"3","1","6","316208101","3000","0","0","100","0","","0","","3","1","0","1","1","99","3","0.00008","1"
"3","0","6","316208102","3000","0","0","0","316208103","","0","","0","1","0","23","1","99","0","0","970"
"3","100","6","316208103","3000","0","0","0","0","","0","","0","1","0","11","1","99","8","0","1"
"3","1","9","316208201","3000","0","0","80","0","","0","","1.1","1","0","1","1","3","1.1","0.00002","1"
"3","0","3","316208202","3000","0","0","1","1","","0","","200","2","0","10","1","99","3","18","10"
"3","0","3","316208203","3000","0","0","0","2","","0","","-30","2","0","26","1","99","4","0","316208202"
"3","18","3","316208204","3000","0","0","0","0","","0","","0","2","0","8","1","99","1.5","0","2"
"7","1","1","316208301","-1","0","0","1","924182402","","1","","-1","2","300","15","1","1","0","0","1"
"7","2","1","316208302","-1","0","0","1","924182403","","1","","-2","2","350","15","1","1","0","0","1"
"7","3","1","316208303","-1","0","0","1","924182404","","1","","-3","2","400","15","1","1","0","0","1"
"7","4","1","316208304","-1","0","0","1","924182405","","1","","-4","2","450","15","1","1","0","0","1"
"3","1000","2","316208305","2160","0","0","0","0","","0","","0","1","0","3","1","99","100","0","3"
"7","120","3","316208306","-1","1","0","0","1","","3000","","1","2","0","38","1","1","0","0","10"
"3","1","2","316208501","3000","0","0","80","0","","0","","15","1","0","1","1","1","15","0.00048","1"
"3","10","1","316300101","3000","0","2","0","0","","0","","1","1","0","1","1","1","0","0","2"
"3","0","1","316300102","3000","0","2","0","0","","0","","0","1","0","7","1","1","0","0","4"
"1","4.5","2","316300103","130","0","0","0","0","","0","","0","1","0","8","1","99","0","0","10"
"3","10","2","316300201","3000","0","0","0","0","","0","","40","1","0","1","1","1","10","0","2"
"3","10","3","316300301","3000","0","0","0","1","","0","","0","2","1","10","1","1","1","90","30"
"7","0","3","316300302","3000","0","0","0","0","","0","","0","2","1","16","1","1","300","0","1"
"7","50","1","316300401","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","3"
"7","0","3","316300402","3000","0","0","0","31630102","","0","","0","2","0","22","1","1","90","0","1"
"7","1","3","316300403","2160","0","0","0","1","","0","","0","2","0","10","1","1","2","90","10"
"7","1","3","316300404","2160","0","0","0","1","","0","","0","2","0","10","1","1","2","90","30"
"7","0","3","316300405","2160","0","0","0","1","","0","","50","2","0","10","1","1","2","90","21"
"7","90","3","316300406","2160","0","0","0","0","","0","","0","2","0","8","1","1","3","0","2"
"3","10","1","316300501","3000","0","2","0","0","","0","","10","1","0","1","1","1","0","0","1"
"7","50","1","316300601","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","3"
"7","0","3","316300602","3000","0","0","0","31630202","","0","","0","2","0","22","1","1","90","0","1"
"7","1","3","316300603","2160","0","0","0","1","","0","","0","2","0","10","1","1","2","90","10"
"7","1","3","316300604","2160","0","0","0","1","","0","","0","2","0","10","1","1","2","90","30"
"7","0","3","316300605","2160","0","0","0","1","","0","","50","2","0","10","1","1","2","90","21"
"7","90","3","316300606","2160","0","0","0","0","","0","","0","2","0","8","1","1","3","0","2"
"7","50","1","316300701","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","3"
"7","0","3","316300702","3000","0","0","0","31630302","","0","","0","2","0","22","1","1","120","0","1"
"7","1","3","316300703","2160","0","0","0","1","","0","","0","2","0","10","1","1","2","120","10"
"7","1","3","316300704","2160","0","0","0","1","","0","","0","2","0","10","1","1","2","120","30"
"7","0","3","316300705","2160","0","0","0","1","","0","","50","2","0","10","1","1","2","120","21"
"7","120","3","316300706","2160","0","0","0","0","","0","","0","2","0","8","1","1","3","0","2"
"3","0","1","316304101","3000","0","2","0","0","","0","","0","1","0","92","1","1","0.5","0","0"
"3","20","1","316304102","3000","0","2","0","0","","0","","10","1","0","1","1","1","0","0","2"
"3","0","1","316304103","3000","0","2","0","0","","0","","0","1","0","7","1","1","0","0","4"
"1","4.5","2","316304104","130","0","0","0","0","","0","","0","1","0","8","1","99","0","0","10"
"3","0","3","316304201","3000","0","0","0","0","","0","","0","1","0","92","1","99","0.5","0","0"
"3","6","3","316304202","3000","0","0","0","0","","0","","10","1","0","1","1","99","10","0","2"
"3","1000","3","316304203","3000","0","0","0","0","","0","","0","1","0","3","1","99","800","0","3"
"3","0","3","316304204","3000","0","0","0","1","","0","","80","1","0","10","1","99","2","10","41"
"7","0","3","316304205","3000","0","0","0","0","","0","","0","2","1","16","1","99","1000","0","1"
"3","10","3","316304301","3000","0","0","0","1","","0","","0","2","1","10","1","1","1","90","30"
"7","0","3","316304302","3000","0","0","0","0","","0","","0","2","1","16","1","1","600","0","1"
"7","40","1","316304401","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","3"
"7","0","3","316304402","3000","0","0","0","31630602","","0","","0","2","0","22","1","1","120","0","1"
"7","1","3","316304403","2160","0","0","0","1","","0","","0","2","0","10","1","1","2","120","10"
"7","1","3","316304404","2160","0","0","0","1","","0","","0","2","0","10","1","1","2","120","30"
"7","0","3","316304405","2160","0","0","0","1","","0","","50","2","0","10","1","1","2","120","21"
"7","120","3","316304406","2160","0","0","0","0","","0","","0","2","0","8","1","1","3","0","2"
"3","0","1","316304501","3000","0","2","0","0","","0","","0","1","0","92","1","1","0.5","0","0"
"3","10","1","316304502","3000","0","2","0","0","","0","","10","1","0","1","1","1","0","0","1"
"7","90","3","316304601","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","7"
"7","0","3","316304602","0","0","0","0","0","","0","","50","2","1","10","1","1","1","90","1020"
"7","0","3","316304603","0","0","0","0","0","","0","","50","2","1","10","1","1","1","90","1040"
"7","90","3","316304701","0","0","0","0","-1","","0","","85","2","0","35","1","1","0","-1","1"
"3","0","1","316304801","3000","0","2","0","0","","0","","0","1","0","93","1","1","0","0","316304802"
"3","0","1","316304802","3000","0","2","0","0","","0","","0","1","0","92","1","1","0.5","0","0"
"7","20","3","316304803","3000","0","0","0","0","","0","","10","2","0","1","1","1","0","0","2"
"3","0","1","316304804","3000","0","2","0","0","","0","","0","1","0","93","1","1","0","0","316304805"
"3","0","1","316304805","3000","0","2","0","0","","0","","0","1","0","7","1","1","0","0","4"
"1","4.5","2","316304806","130","0","0","0","0","","0","","0","1","0","8","1","99","0","0","10"
"3","0","1","316304901","3000","0","2","0","0","","0","","0","1","0","93","1","1","0","0","316304902"
"3","0","1","316304902","3000","0","2","0","0","","0","","0","1","0","92","1","1","0.5","0","0"
"3","10","1","316304903","3000","0","2","0","0","","0","","10","1","0","1","1","1","0","0","1"
"7","0.002","3","316400101","0","0","0","0","1","","0","","0","2","0","26","1","1","2121","0","316400102"
"3","0","3","316400102","3000","0","0","0","2","","0","","0","1","0","46","1","99","7","0","1"
"7","0.0004","3","316400201","0","0","0","0","1","","0","","0","2","0","26","1","1","2121","0","316400202"
"3","0","3","316400202","3000","0","0","0","2","","0","","0","1","0","46","1","99","7","0","1"
"3","1000","3","316400203","3000","0","0","0","0","","0","","0","1","0","3","1","99","3000","10","3"
"7","100","3","316400204","0","0","0","0","10","","0","","121","2","0","35","1","1","50","10","1"
