ab839016abda9df463828ce4564b859482e9fa77bf9c356bfc027b0dd13265a0,b7e147a4c6d07272d951410c37f34c1a891217f9e1ce941cac0516cb2cd79a33,b7723028b6a6c0c4eb3cd059fb338d3c9fb199db9856189b7e9512ec47491470,2648a26acfd526319003e2d1dd12c51221844ec409838dfdc4465d2eddc7c216,3c35c010bd92ffb607ae6ebe2723ab31da9c612747401bfe1bec7a539b83b89b,350824301fd1d45e3ac477b876d8bd425d32ae1f5e5cd87fc43393f1408a8c96,5f6897830782e4fb23ab7e8976d12681b52e2c0da8188e9141a6593ebc754e46,635ee7817d1a4d0cb6b56be73abb94ef2b9acca405a9bd5a81e0d3fc399d63a3,e37d1ca77ed2c9f2413223965ee13e28a9b70b0416d55cec0f926005309fd777,9523c1bb798a88b21b5f2f377fda32a97ff564e58c737e0fba72b28a4aa7fb41,b2b9c4ea08996e2e96b0a4135ae7b441d6fb76138f5ed7166d3783c0485b91e3,6e38b549c80fb345e5647d834c729ac5c51279c8c28f814100e5de4f719c901e,b6747d66dda1c9bbcfcb3ba44ef2a9fd3d5f0cebec4cf3754bbf3218c65459bd,2bc9aa995aa87e03e0c0bce62ffaf07c53b502f2e52621068620947c02b652bb,f3f107a9990521746100a6d5eb2156d66651559cb32dfeda4c96be6c9031f864,bfb2403ac731f4a7edec44cfa56e3f7ca065a49869a28854ed054814d71b05a4,9c1132935a77dd2da0d7e5165e6b3a51b8cad2e60352d3da019a1b98341c0151,c589c7ae5ceb6907594e1a7ad2dfa549c19edcc212bef6c9d062d7e842765615,37bd8594cc40c3f39cfcd0f60a0bcc1d71df640189fe621f55417e77d2ccf451,fc2dd712d76543b4b46edac4fb9626f7d178171fb9f769122c1ad2a857c06e74,fc90bcc14e1e806d1758056d1ba382013f02fa2d5db365e95832301cd00a470d
"0","10040036","10","3.2","70","0","0","0","0","0","守護者之盾Ｒ","3.2","72","0","盾","0","0","0","0","0","0"
"0","10043033","10","1.2","87.8","0","0","0","0","0","翠華西瓜海水鞋","1.2","0","0","靴","0","0","0","0","0","0"
"0","10043035","10","1.4","92.6","0","0","0","0","0","餓龍疾靴雙猛禽","1.4","0","0","靴","0","0","0","0","0","0"
"0","10043038","10","1.6","100.8","0","0","0","0","0","煉獄脛甲Ｒ","1.6","0","0","靴","0","0","0","0","0","0"
"0","10046032","10","0.8","0","0","0","0","0","0","妖精舞屣希爾基","0.8","100","0","魔法靴","0","0","0","77","0","0"
"0","10046033","10","0.8","0","0","0","0","0","0","紅玉莓短靴","0.8","100","0","魔法靴","0","0","0","80.4","0","0"
"0","10046036","10","1","0","0","0","0","0","0","死靈術士之靴Ｒ","1","100","0","魔法靴","0","0","0","88.8","0","0"
"0","10046037","10","1","0","0","0","0","0","0","寶瓶之靴Ｒ","1","100","0","魔法靴","0","0","0","91","0","0"
"0","10049034","10","0","91.2","0","0","0","0","0","機械人族護目罩","0","105","0","帽子","0","0","0","0","0","0"
"0","10049037","10","0","97.8","0","0","0","0","0","黑龍頭盔Ｒ","0","110","0","帽子","0","0","0","0","0","0"
"0","10049038","10","0","100","0","0","0","0","0","羽翼圓舞曲Ｒ","0","110","0","帽子","0","0","0","0","0","0"
"0","10052034","10","0.8","0","0","0","0","0","0","機械人族全罩式頭盔","0.8","0","0","魔法帽子","0","0","0","95","0","0"
"0","10052035","10","0.8","0","0","0","0","0","0","翼龍額冠長頸種","0.8","0","0","魔法帽子","0","0","0","98.6","0","0"
"0","10052038","10","0.8","0","0","0","0","0","0","忘哭之冠Ｒ","0.8","0","0","魔法帽子","0","0","0","105.4","0","0"
"0","10055032","10","0","91.6","0","0","0","0","0","梅塔特隆戒指","0","0","1.8","攻撃アクセサリ","0","0","0","0","0","0"
"0","10055033","10","0","99","0","0","0","0","0","妖精晶翅瑪查","0","0","1.8","攻撃アクセサリ","0","0","0","0","0","0"
"0","10055034","10","0","102.8","0","0","0","0","0","紅玉徽章","0","0","1.8","攻撃アクセサリ","0","0","0","0","0","0"
"0","10055035","10","0","106.6","0","0","0","0","0","深紅三角","0","0","1.8","攻撃アクセサリ","0","0","0","0","0","0"
"0","10055036","10","0","110.4","0","0","0","0","0","紅飾放射齒","0","0","1.8","攻撃アクセサリ","0","0","0","0","0","0"
"0","10055037","10","0","114","0","0","0","0","0","貓神的項墜Ｒ","0","0","1.8","攻撃アクセサリ","0","0","0","0","0","0"
"0","10055038","10","0","117.8","0","0","0","0","0","焰帝的戒指Ｒ","0","0","1.8","攻撃アクセサリ","0","0","0","0","0","0"
"0","10058032","10","6.6","0","0","0","0","0","0","生命樹戒指","6.6","236","0","防御アクセサリ","0","0","0","0","0","0"
"0","10058033","10","6.8","0","0","0","0","0","0","妖精舞翅尼曼","6.8","284","0","防御アクセサリ","0","0","0","0","0","0"
"0","10058034","10","6.8","0","0","0","0","0","0","鬼木天蓼徽章","6.8","318","0","防御アクセサリ","0","0","0","0","0","0"
"0","10058035","10","6.8","0","0","0","0","0","0","翠綠四角","6.8","352","0","防御アクセサリ","0","0","0","0","0","0"
"0","10058036","10","7","0","0","0","0","0","0","碧飾海洋龜","7","367","0","防御アクセサリ","0","0","0","0","0","0"
"0","10058037","10","7","0","0","0","0","0","0","月之手鍊Ｒ","7","400","0","防御アクセサリ","0","0","0","0","0","0"
"0","10058038","10","7","0","0","0","0","0","0","聖信徒的項墜Ｒ","7","433","0","防御アクセサリ","0","0","0","0","0","0"
"0","10061032","10","0","0","0","1.4","0","0","0","聖德芬戒指","0","0","0","魔法アクセサリ","0","0","0","91","0","0"
"0","10061033","10","0","0","0","1.4","0","0","0","妖精環翅摩莉甘","0","0","0","魔法アクセサリ","0","0","0","98.6","0","0"
"0","10061034","10","0","0","0","1.4","0","0","0","巨峰徽章","0","0","0","魔法アクセサリ","0","0","0","102.4","0","0"
"0","10061035","10","0","0","0","1.4","0","0","0","碧藍正圓","0","0","0","魔法アクセサリ","0","0","0","106.2","0","0"
"0","10061036","10","0","0","0","1.4","0","0","0","蒼飾葉菊石","0","0","0","魔法アクセサリ","0","0","0","109.8","0","0"
"0","10061037","10","0","0","0","1.4","0","0","0","龍之淚Ｒ","0","0","0","魔法アクセサリ","0","0","0","113.6","0","0"
"0","10061038","10","0","0","0","1.4","0","0","0","大賢者的寶珠Ｒ","0","0","0","魔法アクセサリ","0","0","0","117.4","0","0"
