f6217b4ec29591aff6b98e839c3f0ecf441e17af4f0aaae13c25b545f5553f34,50ae0621f77be18c9a754041d7bee4018a6ff8597ad819cc91469f0ae8181431,53bbc7fdd0779b4d6062fd671b53e6c58da9e5d4b803e485c2c9e47aa271d971,a5d9bf8503890beb94c2ce424fcbdb463bf706c4e05b573950da55ba6bb51090,87d73d49e199a8c6d1214751071af3cfa82d9d18e4710c5b0de6ecb89843f562,a9490d2ab382191c3129287165cf2e0a8edaabeba9994fc2fd71fefb7afacd01,0535845c7f43c58624593431ebda11f0b3eae3b05e9b4457c65ce0c95369557a,10a633b689931367202d641905bea1fa188280bdd3dd7c0cccdcc29dbea71793,9235a2094944b4ce51dbd28ab1d58f22c09473b106518b7ac9deb0f9b7a9f547,da55d3c8b64dd6dafd73bfc81a9dc4e9b8f5d42afa61f688d5f187b61e8cbdb5,ad4ad5979dc66ba8ab07c21fc4e1e03ab3c7440d51d4f40877b3dd4ec62a9acc
"1021317002","1","1","","0","3","1021317","3","31","0",""
"1021317003","1","1","","0","6","1021317","6","31","0",""
"1021317004","0","1","","0","10","1021317","10","31","0",""
"1021317005","0","1","","0","20","1021317","20","31","0",""
"1021317006","0","1","","0","21","1021317","21","31","0",""
"1021317007","0","1","","0","22","1021317","22","31","0",""
"1021317008","0","1","","0","100","1021317","117","31","0",""
"1021317009","0","1","","0","200","1021317","217","31","0",""
"1021317010","0","1","","0","300","1021317","317","31","0",""
"1021317011","1","-14","empty","0","1","1021317","1","5","27","0"
"1021317012","1","-14","empty","0","2","1021317","3","5","28","0"
"1021317013","1","-14","empty","0","3","1021317","3","5","26","0"
"1021317014","1","-14","empty","0","4","1021317","11","5","25","0"
"1021317015","1","-14","empty","0","5","1021317","13","5","24","0"
"1021317016","1","-24","empty","-10","6","1021317","11","5","13","0"
"1021317017","1","-24","empty","-10","7","1021317","13","5","12","0"
"1021317018","1","-14","empty","0","8","1021317","0","5","29","0"
"1021317019","1","-19","empty","-5","9","1021317","0","5","10","0"
"1021317020","0","1","","0.4","0.87","1021317","6","6","0.54","0"
"1021317021","0","1","","0.4","0.87","1021317","7","6","0.54","0"
"1021317022","0","1","","0.4","0.87","1021317","9","6","0.54","0"
"1021317023","","","","","","1021317","1","141","",""
"1021317024","","","","","","1021317","0","91","",""
"1021317025","","","","","0","1021317","0.033","93","",""
"1021317026","","","","","se_obtent_10213_drama_cook_nela","1021317","se_10067600","23","0",""
"1021317027","0","","","","nefy_cook","1021317","1","3","0","0"
"1021317028","0","","","","nefy_cook","1021317","2","3","0","0"
"1021317029","0","","","","nefy_end","1021317","3","3","0","0"
"1021317030","0","","","","nefy_cook","1021317","4","3","0","0"
"1021317031","0","","","","nefy_white","1021317","5","3","0","0"
"1021317032","0","","","","nefy_cook","1021317","6","3","0","0"
"1021317033","0","","","","nefy_white","1021317","7","3","0","0"
"1021317034","0","","","","nefy_cook","1021317","8","3","0","0"
"1021317035","0","","","","nefy_cook_w","1021317","9","3","0","0"
"1021317036","","","","","0","1021317","3","93","",""
"1021317037","","","","0","vo_obtent_1021317_01","1021317","vo_obtent_1021317","21","0",""
"1021317038","","","","","0","1021317","2.366","93","",""
"1021317039","","","","","","1021317","1021317040","101","",""
"1021317040","","","","","0","1021317","se_obtent_10213_drama_cook_nela","24","",""
"1021317041","","","","","0","1021317","0","22","",""
"1021317042","0","0","","1","1","1021317","1","6","1","0"
"1021317043","0","0","","1","1","1021317","2","6","1","0"
"1021317044","0","0","","1","1","1021317","3","6","1","0"
"1021317045","0","0","","1","1","1021317","4","6","1","0"
"1021317046","0","0","","1","1","1021317","5","6","1","0"
"1021317047","0","0","","1","1","1021317","6","6","1","0"
"1021317048","0","0","","1","1","1021317","7","6","1","0"
"1021317049","0","0","","1","1","1021317","8","6","1","0"
"1021317050","0","0","","1","1","1021317","9","6","1","0"
"1021317051","","","","","eat","1021317","1","37","",""
"1021317052","","","","","0","1021317","3","32","",""
"1021317053","","","","","0","1021317","6","32","",""
"1021317054","","","","","1","1021317","10","32","",""
"1021317055","","","","","1","1021317","100","32","",""
"1021317056","","","","","se_obtent_10213_drama_eat","1021317","se_10067600","23","0",""
"1021317057","","","","","0","1021317","0","93","",""
"1021317058","","","","0","vo_obtent_1021317_02","1021317","vo_obtent_1021317","21","0",""
"1021317059","","","","","0","1021317","2.8","93","",""
"1021317060","","","","0","vo_obtent_1021317_03","1021317","vo_obtent_1021317","21","0",""
"1021317061","","","","","0","1021317","2.6","93","",""
"1021317062","","","","","","1021317","2","26","",""
"1021317063","","","","0","vo_obtent_1021317_04","1021317","vo_obtent_1021317","21","0",""
"1021317064","","","","","0","1021317","2.5","93","",""
"1021317065","","","","","","1021317","1021317066","101","",""
"1021317066","","","","","0","1021317","10","32","",""
"1021317067","","","","","0","1021317","100","32","",""
"1021317068","","","","","1","1021317","20","32","",""
"1021317069","","","","","1","1021317","200","32","",""
"1021317070","","","","","1","1021317","300","32","",""
"1021317071","","","","","0","1021317","se_obtent_10213_drama_eat","24","",""
"1021317072","","","","","0","1021317","0","22","",""
"1021317073","","","","0","vo_obtent_1021317_05","1021317","vo_obtent_1021317","21","0",""
"1021317074","","","","","bgm_MC319A","1021317","bgm_MC319A","25","",""
"1021317075","","","","","se_obtent_10213_drama_break_1","1021317","se_10067600","23","0",""
"1021317076","","","","","0","1021317","3.5","93","",""
"1021317077","","","","","","1021317","1021317078","101","",""
"1021317078","","","","","break_2","1021317","20","37","",""
"1021317079","","","","","break_2","1021317","200","37","",""
"1021317080","","","","","break_2","1021317","300","37","",""
"1021317081","","","","","0","1021317","se_obtent_10213_drama_break_1","24","",""
"1021317082","","","","","0","1021317","0","22","",""
"1021317083","","","","0","vo_obtent_1021317_06","1021317","vo_obtent_1021317","21","0",""
"1021317084","","","","","se_obtent_10213_drama_break_2","1021317","se_10067600","23","0",""
"1021317085","","","","","0","1021317","4","93","",""
"1021317086","","","","","","1021317","1021317087","101","",""
"1021317087","","","","","break_3","1021317","20","37","",""
"1021317088","","","","","break_3","1021317","200","37","",""
"1021317089","","","","","break_3","1021317","300","37","",""
"1021317090","","","","","0","1021317","se_obtent_10213_drama_break_2","24","",""
"1021317091","","","","","0","1021317","0","22","",""
"1021317092","","","","0","vo_obtent_1021317_07","1021317","vo_obtent_1021317","21","0",""
"1021317093","","","","","se_obtent_10213_drama_break_3","1021317","se_10067600","23","0",""
"1021317094","","","","","0","1021317","5","93","",""
"1021317095","","","","","","1021317","1021317096","101","",""
"1021317096","","","","","break_4","1021317","300","37","",""
"1021317097","","","","","1","1021317","21","32","",""
"1021317098","","","","","0","1021317","0.2","93","",""
"1021317099","","","","","","1021317","0","141","",""
"1021317100","","","","","0","1021317","0.1","93","",""
"1021317101","","","","","","1021317","","92","",""
"1021317102","","","","","","1021317","1021317103","101","",""
"1021317103","","","","","0","1021317","se_obtent_10213_drama_break_3","24","",""
"1021317104","","","","","0","1021317","0","22","",""
"1021317105","","","","","1","1021317","22","32","",""
"1021317106","","","","","0","1021317","0.4","93","",""
"1021321001","1","1","","0","1","1021321","1","31","0",""
"1021321002","1","1","","0","4","1021321","4","31","0",""
"1021321003","1","1","","0","7","1021321","7","31","0",""
"1021321004","0","1","","0","10","1021321","10","31","0",""
"1021321005","0","1","","0","20","1021321","20","31","0",""
"1021321006","0","1","","0","21","1021321","21","31","0",""
"1021321007","0","1","","0","22","1021321","22","31","0",""
"1021321008","0","1","","0","100","1021321","121","31","0",""
"1021321009","0","1","","0","200","1021321","221","31","0",""
"1021321010","0","1","","0","300","1021321","321","31","0",""
"1021321011","1","-14","empty","0","1","1021321","1","5","27","0"
"1021321012","1","-14","empty","0","2","1021321","4","5","28","0"
"1021321013","1","-14","empty","0","3","1021321","4","5","26","0"
"1021321014","1","-14","empty","0","4","1021321","11","5","25","0"
"1021321015","1","-14","empty","0","5","1021321","14","5","24","0"
"1021321016","1","-24","empty","-10","6","1021321","11","5","13","0"
"1021321017","1","-24","empty","-10","7","1021321","14","5","12","0"
"1021321018","1","-14","empty","0","8","1021321","0","5","29","0"
"1021321019","1","-19","empty","-5","9","1021321","0","5","10","0"
"1021321020","0","1","","0.7","0.55","1021321","6","6","0.46","0"
"1021321021","0","1","","0.7","0.55","1021321","7","6","0.46","0"
"1021321022","0","1","","0.7","0.55","1021321","9","6","0.46","0"
"1021321023","","","","","","1021321","1","141","",""
"1021321024","","","","","","1021321","0","91","",""
"1021321025","","","","","0","1021321","0.033","93","",""
"1021321026","","","","","se_obtent_10213_drama_cook_violet","1021321","se_10067600","23","0",""
"1021321027","0","","","","vio_cook","1021321","1","3","0","0"
"1021321028","0","","","","vio_cook","1021321","2","3","0","0"
"1021321029","0","","","","vio_end","1021321","3","3","0","0"
"1021321030","0","","","","vio_cook","1021321","4","3","0","0"
"1021321031","0","","","","vio_white","1021321","5","3","0","0"
"1021321032","0","","","","vio_cook","1021321","6","3","0","0"
"1021321033","0","","","","vio_white","1021321","7","3","0","0"
"1021321034","0","","","","vio_cook","1021321","8","3","0","0"
"1021321035","0","","","","vio_cook_w","1021321","9","3","0","0"
"1021321036","","","","","0","1021321","3","93","",""
"1021321037","","","","0","vo_obtent_1021321_01","1021321","vo_obtent_1021321","21","0",""
"1021321038","","","","","0","1021321","2.366","93","",""
"1021321039","","","","","","1021321","1021321040","101","",""
"1021321040","","","","","0","1021321","se_obtent_10213_drama_cook_violet","24","",""
"1021321041","","","","","0","1021321","0","22","",""
"1021321042","0","0","","1","1","1021321","1","6","1","0"
"1021321043","0","0","","1","1","1021321","2","6","1","0"
"1021321044","0","0","","1","1","1021321","3","6","1","0"
"1021321045","0","0","","1","1","1021321","4","6","1","0"
"1021321046","0","0","","1","1","1021321","5","6","1","0"
"1021321047","0","0","","1","1","1021321","6","6","1","0"
"1021321048","0","0","","1","1","1021321","7","6","1","0"
"1021321049","0","0","","1","1","1021321","8","6","1","0"
"1021321050","0","0","","1","1","1021321","9","6","1","0"
"1021321051","","","","","eat","1021321","1","37","",""
"1021321052","","","","","0","1021321","4","32","",""
"1021321053","","","","","0","1021321","7","32","",""
"1021321054","","","","","1","1021321","10","32","",""
"1021321055","","","","","1","1021321","100","32","",""
"1021321056","","","","","se_obtent_10213_drama_eat","1021321","se_10067600","23","0",""
"1021321057","","","","","0","1021321","0","93","",""
"1021321058","","","","0","vo_obtent_1021321_02","1021321","vo_obtent_1021321","21","0",""
"1021321059","","","","","0","1021321","2.8","93","",""
"1021321060","","","","0","vo_obtent_1021321_03","1021321","vo_obtent_1021321","21","0",""
"1021321061","","","","","0","1021321","2.6","93","",""
"1021321062","","","","","","1021321","2","26","",""
"1021321063","","","","0","vo_obtent_1021321_04","1021321","vo_obtent_1021321","21","0",""
"1021321064","","","","","0","1021321","2.5","93","",""
"1021321065","","","","","","1021321","1021321066","101","",""
"1021321066","","","","","0","1021321","10","32","",""
"1021321067","","","","","0","1021321","100","32","",""
"1021321068","","","","","1","1021321","20","32","",""
"1021321069","","","","","1","1021321","200","32","",""
"1021321070","","","","","1","1021321","300","32","",""
"1021321071","","","","","0","1021321","se_obtent_10213_drama_eat","24","",""
"1021321072","","","","","0","1021321","0","22","",""
"1021321073","","","","0","vo_obtent_1021321_05","1021321","vo_obtent_1021321","21","0",""
"1021321074","","","","","bgm_MC319A","1021321","bgm_MC319A","25","",""
"1021321075","","","","","se_obtent_10213_drama_break_1","1021321","se_10067600","23","0",""
"1021321076","","","","","0","1021321","3.5","93","",""
"1021321077","","","","","","1021321","1021321078","101","",""
"1021321078","","","","","break_2","1021321","20","37","",""
"1021321079","","","","","break_2","1021321","200","37","",""
"1021321080","","","","","break_2","1021321","300","37","",""
"1021321081","","","","","0","1021321","se_obtent_10213_drama_break_1","24","",""
"1021321082","","","","","0","1021321","0","22","",""
"1021321083","","","","0","vo_obtent_1021321_06","1021321","vo_obtent_1021321","21","0",""
"1021321084","","","","","se_obtent_10213_drama_break_2","1021321","se_10067600","23","0",""
"1021321085","","","","","0","1021321","4","93","",""
"1021321086","","","","","","1021321","1021321087","101","",""
"1021321087","","","","","break_3","1021321","20","37","",""
"1021321088","","","","","break_3","1021321","200","37","",""
"1021321089","","","","","break_3","1021321","300","37","",""
"1021321090","","","","","0","1021321","se_obtent_10213_drama_break_2","24","",""
"1021321091","","","","","0","1021321","0","22","",""
"1021321092","","","","0","vo_obtent_1021321_07","1021321","vo_obtent_1021321","21","0",""
"1021321093","","","","","se_obtent_10213_drama_break_3","1021321","se_10067600","23","0",""
"1021321094","","","","","0","1021321","5","93","",""
"1021321095","","","","","","1021321","1021321096","101","",""
"1021321096","","","","","break_4","1021321","300","37","",""
"1021321097","","","","","1","1021321","21","32","",""
"1021321098","","","","","0","1021321","0.2","93","",""
"1021321099","","","","","","1021321","0","141","",""
"1021321100","","","","","0","1021321","0.1","93","",""
"1021321101","","","","","","1021321","","92","",""
"1021321102","","","","","","1021321","1021321103","101","",""
"1021321103","","","","","0","1021321","se_obtent_10213_drama_break_3","24","",""
"1021321104","","","","","0","1021321","0","22","",""
"1021321105","","","","","1","1021321","22","32","",""
"1021321106","","","","","0","1021321","0.4","93","",""
"1021322001","1","1","","0","1","1021322","1","31","0",""
"1021322002","1","1","","0","4","1021322","4","31","0",""
"1021322003","1","1","","0","7","1021322","7","31","0",""
"1021322004","0","1","","0","10","1021322","10","31","0",""
"1021322005","0","1","","0","20","1021322","20","31","0",""
"1021322006","0","1","","0","21","1021322","21","31","0",""
"1021322007","0","1","","0","22","1021322","22","31","0",""
"1021322008","0","1","","0","100","1021322","122","31","0",""
"1021322009","0","1","","0","200","1021322","222","31","0",""
"1021322010","0","1","","0","300","1021322","322","31","0",""
"1021322011","1","-14","empty","0","1","1021322","1","5","27","0"
"1021322012","1","-14","empty","0","2","1021322","4","5","28","0"
"1021322013","1","-14","empty","0","3","1021322","4","5","26","0"
"1021322014","1","-14","empty","0","4","1021322","11","5","25","0"
"1021322015","1","-14","empty","0","5","1021322","14","5","24","0"
"1021322016","1","-24","empty","-10","6","1021322","11","5","13","0"
"1021322017","1","-24","empty","-10","7","1021322","14","5","12","0"
"1021322018","1","-14","empty","0","8","1021322","0","5","29","0"
"1021322019","1","-19","empty","-5","9","1021322","0","5","10","0"
"1021322020","0","1","","0.7","0.55","1021322","6","6","0.46","0"
"1021322021","0","1","","0.7","0.55","1021322","7","6","0.46","0"
"1021322022","0","1","","0.7","0.55","1021322","9","6","0.46","0"
"1021322023","","","","","","1021322","1","141","",""
"1021322024","","","","","","1021322","0","91","",""
"1021322025","","","","","0","1021322","0.033","93","",""
"1021322026","","","","","se_obtent_10213_drama_cook_violet","1021322","se_10067600","23","0",""
"1021322027","0","","","","vio_cook","1021322","1","3","0","0"
"1021322028","0","","","","vio_cook","1021322","2","3","0","0"
"1021322029","0","","","","vio_end","1021322","3","3","0","0"
"1021322030","0","","","","vio_cook","1021322","4","3","0","0"
"1021322031","0","","","","vio_white","1021322","5","3","0","0"
"1021322032","0","","","","vio_cook","1021322","6","3","0","0"
"1021322033","0","","","","vio_white","1021322","7","3","0","0"
"1021322034","0","","","","vio_cook","1021322","8","3","0","0"
"1021322035","0","","","","vio_cook_w","1021322","9","3","0","0"
"1021322036","","","","","0","1021322","3","93","",""
"1021322037","","","","0","vo_obtent_1021322_01","1021322","vo_obtent_1021322","21","0",""
"1021322038","","","","","0","1021322","2.366","93","",""
"1021322039","","","","","","1021322","1021322040","101","",""
"1021322040","","","","","0","1021322","se_obtent_10213_drama_cook_violet","24","",""
"1021322041","","","","","0","1021322","0","22","",""
"1021322042","0","0","","1","1","1021322","1","6","1","0"
"1021322043","0","0","","1","1","1021322","2","6","1","0"
"1021322044","0","0","","1","1","1021322","3","6","1","0"
"1021322045","0","0","","1","1","1021322","4","6","1","0"
"1021322046","0","0","","1","1","1021322","5","6","1","0"
"1021322047","0","0","","1","1","1021322","6","6","1","0"
"1021322048","0","0","","1","1","1021322","7","6","1","0"
"1021322049","0","0","","1","1","1021322","8","6","1","0"
"1021322050","0","0","","1","1","1021322","9","6","1","0"
"1021322051","","","","","eat","1021322","1","37","",""
"1021322052","","","","","0","1021322","4","32","",""
"1021322053","","","","","0","1021322","7","32","",""
"1021322054","","","","","1","1021322","10","32","",""
"1021322055","","","","","1","1021322","100","32","",""
"1021322056","","","","","se_obtent_10213_drama_eat","1021322","se_10067600","23","0",""
"1021322057","","","","","0","1021322","0","93","",""
"1021322058","","","","0","vo_obtent_1021322_02","1021322","vo_obtent_1021322","21","0",""
"1021322059","","","","","0","1021322","2.8","93","",""
"1021322060","","","","0","vo_obtent_1021322_03","1021322","vo_obtent_1021322","21","0",""
"1021322061","","","","","0","1021322","2.6","93","",""
"1021322062","","","","","","1021322","2","26","",""
"1021322063","","","","0","vo_obtent_1021322_04","1021322","vo_obtent_1021322","21","0",""
"1021322064","","","","","0","1021322","2.5","93","",""
"1021322065","","","","","","1021322","1021322066","101","",""
"1021322066","","","","","0","1021322","10","32","",""
"1021322067","","","","","0","1021322","100","32","",""
"1021322068","","","","","1","1021322","20","32","",""
"1021322069","","","","","1","1021322","200","32","",""
"1021322070","","","","","1","1021322","300","32","",""
"1021322071","","","","","0","1021322","se_obtent_10213_drama_eat","24","",""
"1021322072","","","","","0","1021322","0","22","",""
"1021322073","","","","0","vo_obtent_1021322_05","1021322","vo_obtent_1021322","21","0",""
"1021322074","","","","","bgm_MC319A","1021322","bgm_MC319A","25","",""
"1021322075","","","","","se_obtent_10213_drama_break_1","1021322","se_10067600","23","0",""
"1021322076","","","","","0","1021322","3.5","93","",""
"1021322077","","","","","","1021322","1021322078","101","",""
"1021322078","","","","","break_2","1021322","20","37","",""
"1021322079","","","","","break_2","1021322","200","37","",""
"1021322080","","","","","break_2","1021322","300","37","",""
"1021322081","","","","","0","1021322","se_obtent_10213_drama_break_1","24","",""
"1021322082","","","","","0","1021322","0","22","",""
"1021322083","","","","0","vo_obtent_1021322_06","1021322","vo_obtent_1021322","21","0",""
"1021322084","","","","","se_obtent_10213_drama_break_2","1021322","se_10067600","23","0",""
"1021322085","","","","","0","1021322","4","93","",""
"1021322086","","","","","","1021322","1021322087","101","",""
"1021322087","","","","","break_3","1021322","20","37","",""
"1021322088","","","","","break_3","1021322","200","37","",""
"1021322089","","","","","break_3","1021322","300","37","",""
"1021322090","","","","","0","1021322","se_obtent_10213_drama_break_2","24","",""
"1021322091","","","","","0","1021322","0","22","",""
"1021322092","","","","0","vo_obtent_1021322_07","1021322","vo_obtent_1021322","21","0",""
"1021322093","","","","","se_obtent_10213_drama_break_3","1021322","se_10067600","23","0",""
"1021322094","","","","","0","1021322","5","93","",""
"1021322095","","","","","","1021322","1021322096","101","",""
"1021322096","","","","","break_4","1021322","300","37","",""
"1021322097","","","","","1","1021322","21","32","",""
"1021322098","","","","","0","1021322","0.2","93","",""
"1021322099","","","","","","1021322","0","141","",""
"1021322100","","","","","0","1021322","0.1","93","",""
"1021322101","","","","","","1021322","","92","",""
"1021322102","","","","","","1021322","1021322103","101","",""
"1021322103","","","","","0","1021322","se_obtent_10213_drama_break_3","24","",""
"1021322104","","","","","0","1021322","0","22","",""
"1021322105","","","","","1","1021322","22","32","",""
"1021322106","","","","","0","1021322","0.4","93","",""
"1021323001","1","1","","0","1","1021323","1","31","0",""
"1021323002","1","1","","0","4","1021323","4","31","0",""
"1021323003","1","1","","0","7","1021323","7","31","0",""
"1021323004","0","1","","0","10","1021323","10","31","0",""
"1021323005","0","1","","0","20","1021323","20","31","0",""
"1021323006","0","1","","0","21","1021323","21","31","0",""
"1021323007","0","1","","0","22","1021323","22","31","0",""
"1021323008","0","1","","0","100","1021323","123","31","0",""
"1021323009","0","1","","0","200","1021323","223","31","0",""
"1021323010","0","1","","0","300","1021323","323","31","0",""
"1021323011","1","-14","empty","0","1","1021323","1","5","27","0"
"1021323012","1","-14","empty","0","2","1021323","4","5","28","0"
"1021323013","1","-14","empty","0","3","1021323","4","5","26","0"
"1021323014","1","-14","empty","0","4","1021323","11","5","25","0"
"1021323015","1","-14","empty","0","5","1021323","14","5","24","0"
"1021323016","1","-24","empty","-10","6","1021323","11","5","13","0"
"1021323017","1","-24","empty","-10","7","1021323","14","5","12","0"
"1021323018","1","-14","empty","0","8","1021323","0","5","29","0"
"1021323019","1","-19","empty","-5","9","1021323","0","5","10","0"
"1021323020","0","1","","0.7","0.55","1021323","6","6","0.46","0"
"1021323021","0","1","","0.7","0.55","1021323","7","6","0.46","0"
"1021323022","0","1","","0.7","0.55","1021323","9","6","0.46","0"
"1021323023","","","","","","1021323","1","141","",""
"1021323024","","","","","","1021323","0","91","",""
"1021323025","","","","","0","1021323","0.033","93","",""
"1021323026","","","","","se_obtent_10213_drama_cook_violet","1021323","se_10067600","23","0",""
"1021323027","0","","","","vio_cook","1021323","1","3","0","0"
"1021323028","0","","","","vio_cook","1021323","2","3","0","0"
"1021323029","0","","","","vio_end","1021323","3","3","0","0"
"1021323030","0","","","","vio_cook","1021323","4","3","0","0"
"1021323031","0","","","","vio_white","1021323","5","3","0","0"
"1021323032","0","","","","vio_cook","1021323","6","3","0","0"
"1021323033","0","","","","vio_white","1021323","7","3","0","0"
"1021323034","0","","","","vio_cook","1021323","8","3","0","0"
"1021323035","0","","","","vio_cook_w","1021323","9","3","0","0"
"1021323036","","","","","0","1021323","3","93","",""
"1021323037","","","","0","vo_obtent_1021323_01","1021323","vo_obtent_1021323","21","0",""
"1021323038","","","","","0","1021323","2.366","93","",""
"1021323039","","","","","","1021323","1021323040","101","",""
"1021323040","","","","","0","1021323","se_obtent_10213_drama_cook_violet","24","",""
"1021323041","","","","","0","1021323","0","22","",""
"1021323042","0","0","","1","1","1021323","1","6","1","0"
"1021323043","0","0","","1","1","1021323","2","6","1","0"
"1021323044","0","0","","1","1","1021323","3","6","1","0"
"1021323045","0","0","","1","1","1021323","4","6","1","0"
"1021323046","0","0","","1","1","1021323","5","6","1","0"
"1021323047","0","0","","1","1","1021323","6","6","1","0"
"1021323048","0","0","","1","1","1021323","7","6","1","0"
"1021323049","0","0","","1","1","1021323","8","6","1","0"
"1021323050","0","0","","1","1","1021323","9","6","1","0"
"1021323051","","","","","eat","1021323","1","37","",""
"1021323052","","","","","0","1021323","4","32","",""
"1021323053","","","","","0","1021323","7","32","",""
"1021323054","","","","","1","1021323","10","32","",""
"1021323055","","","","","1","1021323","100","32","",""
"1021323056","","","","","se_obtent_10213_drama_eat","1021323","se_10067600","23","0",""
"1021323057","","","","","0","1021323","0","93","",""
"1021323058","","","","0","vo_obtent_1021323_02","1021323","vo_obtent_1021323","21","0",""
"1021323059","","","","","0","1021323","2.8","93","",""
"1021323060","","","","0","vo_obtent_1021323_03","1021323","vo_obtent_1021323","21","0",""
"1021323061","","","","","0","1021323","2.6","93","",""
"1021323062","","","","","","1021323","2","26","",""
"1021323063","","","","0","vo_obtent_1021323_04","1021323","vo_obtent_1021323","21","0",""
"1021323064","","","","","0","1021323","2.5","93","",""
"1021323065","","","","","","1021323","1021323066","101","",""
"1021323066","","","","","0","1021323","10","32","",""
"1021323067","","","","","0","1021323","100","32","",""
"1021323068","","","","","1","1021323","20","32","",""
"1021323069","","","","","1","1021323","200","32","",""
"1021323070","","","","","1","1021323","300","32","",""
"1021323071","","","","","0","1021323","se_obtent_10213_drama_eat","24","",""
"1021323072","","","","","0","1021323","0","22","",""
"1021323073","","","","0","vo_obtent_1021323_05","1021323","vo_obtent_1021323","21","0",""
"1021323074","","","","","bgm_MC319A","1021323","bgm_MC319A","25","",""
"1021323075","","","","","se_obtent_10213_drama_break_1","1021323","se_10067600","23","0",""
"1021323076","","","","","0","1021323","3.5","93","",""
"1021323077","","","","","","1021323","1021323078","101","",""
"1021323078","","","","","break_2","1021323","20","37","",""
"1021323079","","","","","break_2","1021323","200","37","",""
"1021323080","","","","","break_2","1021323","300","37","",""
"1021323081","","","","","0","1021323","se_obtent_10213_drama_break_1","24","",""
"1021323082","","","","","0","1021323","0","22","",""
"1021323083","","","","0","vo_obtent_1021323_06","1021323","vo_obtent_1021323","21","0",""
"1021323084","","","","","se_obtent_10213_drama_break_2","1021323","se_10067600","23","0",""
"1021323085","","","","","0","1021323","4","93","",""
"1021323086","","","","","","1021323","1021323087","101","",""
"1021323087","","","","","break_3","1021323","20","37","",""
"1021323088","","","","","break_3","1021323","200","37","",""
"1021323089","","","","","break_3","1021323","300","37","",""
"1021323090","","","","","0","1021323","se_obtent_10213_drama_break_2","24","",""
"1021323091","","","","","0","1021323","0","22","",""
"1021323092","","","","0","vo_obtent_1021323_07","1021323","vo_obtent_1021323","21","0",""
"1021323093","","","","","se_obtent_10213_drama_break_3","1021323","se_10067600","23","0",""
"1021323094","","","","","0","1021323","5","93","",""
"1021323095","","","","","","1021323","1021323096","101","",""
"1021323096","","","","","break_4","1021323","300","37","",""
"1021323097","","","","","1","1021323","21","32","",""
"1021323098","","","","","0","1021323","0.2","93","",""
"1021323099","","","","","","1021323","0","141","",""
"1021323100","","","","","0","1021323","0.1","93","",""
"1021323101","","","","","","1021323","","92","",""
"1021323102","","","","","","1021323","1021323103","101","",""
"1021323103","","","","","0","1021323","se_obtent_10213_drama_break_3","24","",""
"1021323104","","","","","0","1021323","0","22","",""
"1021323105","","","","","1","1021323","22","32","",""
"1021323106","","","","","0","1021323","0.4","93","",""
"1021324001","1","1","","0","1","1021324","1","31","0",""
"1021324002","1","1","","0","4","1021324","4","31","0",""
"1021324003","1","1","","0","7","1021324","7","31","0",""
"1021324004","0","1","","0","10","1021324","10","31","0",""
"1021324005","0","1","","0","20","1021324","20","31","0",""
"1021324006","0","1","","0","21","1021324","21","31","0",""
"1021324007","0","1","","0","22","1021324","22","31","0",""
"1021324008","0","1","","0","100","1021324","124","31","0",""
"1021324009","0","1","","0","200","1021324","224","31","0",""
"1021324010","0","1","","0","300","1021324","324","31","0",""
"1021324011","1","-14","empty","0","1","1021324","1","5","27","0"
"1021324012","1","-14","empty","0","2","1021324","4","5","28","0"
"1021324013","1","-14","empty","0","3","1021324","4","5","26","0"
"1021324014","1","-14","empty","0","4","1021324","11","5","25","0"
"1021324015","1","-14","empty","0","5","1021324","14","5","24","0"
"1021324016","1","-24","empty","-10","6","1021324","11","5","13","0"
"1021324017","1","-24","empty","-10","7","1021324","14","5","12","0"
"1021324018","1","-14","empty","0","8","1021324","0","5","29","0"
"1021324019","1","-19","empty","-5","9","1021324","0","5","10","0"
"1021324020","0","1","","0.7","0.55","1021324","6","6","0.46","0"
"1021324021","0","1","","0.7","0.55","1021324","7","6","0.46","0"
"1021324022","0","1","","0.7","0.55","1021324","9","6","0.46","0"
"1021324023","","","","","","1021324","1","141","",""
"1021324024","","","","","","1021324","0","91","",""
"1021324025","","","","","0","1021324","0.033","93","",""
"1021324026","","","","","se_obtent_10213_drama_cook_violet","1021324","se_10067600","23","0",""
"1021324027","0","","","","vio_cook","1021324","1","3","0","0"
"1021324028","0","","","","vio_cook","1021324","2","3","0","0"
"1021324029","0","","","","vio_end","1021324","3","3","0","0"
"1021324030","0","","","","vio_cook","1021324","4","3","0","0"
"1021324031","0","","","","vio_white","1021324","5","3","0","0"
"1021324032","0","","","","vio_cook","1021324","6","3","0","0"
"1021324033","0","","","","vio_white","1021324","7","3","0","0"
"1021324034","0","","","","vio_cook","1021324","8","3","0","0"
"1021324035","0","","","","vio_cook_w","1021324","9","3","0","0"
"1021324036","","","","","0","1021324","3","93","",""
"1021324037","","","","0","vo_obtent_1021324_01","1021324","vo_obtent_1021324","21","0",""
"1021324038","","","","","0","1021324","2.366","93","",""
"1021324039","","","","","","1021324","1021324040","101","",""
"1021324040","","","","","0","1021324","se_obtent_10213_drama_cook_violet","24","",""
"1021324041","","","","","0","1021324","0","22","",""
"1021324042","0","0","","1","1","1021324","1","6","1","0"
