121f9cc45ebd232e12f4795e1ccadb1d9aa599c6ff56e5701e597c744f5a6d70,10564a10de4a7989b516cb12cfb6b736421678d9f601951433078a332b990015,5b577999f211447851c4ec32d2fef3d40d95479deae18824721ce958167a778c,0feb89820bd6e81bbda66bf4879f2c0ccb30bc5308b6b468036498ae08770624,2b7a06a89e13ab5f79e1a0ede483c16f27a9de24c0496f654e30605006350b19,5f4f0483f1b7c8c81773beddbdf24a86131ae73472d600c8ee34fe67d84a5b08,4f52547a8ae838c516c85d634bbc2defd71d29e73b09ca45b85af7efa8197fc3,290394c984b851ba9ecd914e17f425f71f71783ff6b1a681cd6677fb4061a8ec,2f640a671ae0f39d8a8e6d764ee7d29adac9adff13e5e65df5e39f0e3f780e21,a86d5be45baed07d3282c6faa4775608a75196ca2311d9048aa50a61ca2a5311,42f66d6c6c1b8205b8a6e6984a447a5d0e8819c833ff6cc7dc7b6d46bcf000d8,cc23372ab2aad86dc0a127b6e57aeac6f881fefa359b8b4dc6cad905c85e8a64,d35777592cf8ae27452db965f7ceea6418e22afb4f72b9ab640911c7ecbde9a9,7462c32610c6de2c99c9a58dc43dab449e07d63898c64a305c02b4beb9b6215e
"71135002","完成活動冒險1-2（NORMAL）","10135102","10135102","2024/05/17 16:00:00","71135002","6004","10135","2024/05/27 15:59:59","9003","601","0","1","0"
"71135003","完成活動冒險1-3（NORMAL）","10135103","10135102","2024/05/17 16:00:00","71135003","6004","10135","2024/05/27 15:59:59","9003","601","0","1","0"
"71135004","完成活動冒險1-4（NORMAL）","10135104","10135102","2024/05/17 16:00:00","71135004","6004","10135","2024/05/27 15:59:59","9003","601","0","1","0"
"71135005","完成活動冒險1-5（NORMAL）","10135105","10135102","2024/05/17 16:00:00","71135005","6004","10135","2024/05/27 15:59:59","9003","601","0","1","0"
"71135006","完成活動冒險1-6（NORMAL）","10135106","10135102","2024/05/17 16:00:00","71135006","6004","10135","2024/05/27 15:59:59","9003","601","0","1","0"
"71135007","完成活動冒險1-7（NORMAL）","10135107","10135102","2024/05/17 16:00:00","71135007","6004","10135","2024/05/27 15:59:59","9003","601","0","1","0"
"71135008","完成活動冒險1-8（NORMAL）","10135108","10135102","2024/05/17 16:00:00","71135008","6004","10135","2024/05/27 15:59:59","9003","601","0","1","0"
"71135009","完成活動冒險1-9（NORMAL）","10135109","10135102","2024/05/17 16:00:00","71135009","6004","10135","2024/05/27 15:59:59","9003","601","0","1","0"
"71135010","完成活動冒險1-10（NORMAL）","10135110","10135102","2024/05/17 16:00:00","71135010","6004","10135","2024/05/27 15:59:59","9003","601","0","1","0"
"71135011","完成活動冒險1-11（NORMAL）","10135111","10135102","2024/05/17 16:00:00","71135011","6004","10135","2024/05/27 15:59:59","9003","601","0","1","0"
"71135012","完成活動冒險1-12（NORMAL）","10135112","10135102","2024/05/17 16:00:00","71135012","6004","10135","2024/05/27 15:59:59","9003","601","0","1","0"
"71135013","完成活動冒險1-13（NORMAL）","10135113","10135102","2024/05/17 16:00:00","71135013","6004","10135","2024/05/27 15:59:59","9003","601","0","1","0"
"71135014","完成活動冒險1-14（NORMAL）","10135114","10135102","2024/05/17 16:00:00","71135014","6004","10135","2024/05/27 15:59:59","9003","601","0","1","0"
"71135015","完成活動冒險1-15（NORMAL）","10135115","10135102","2024/05/17 16:00:00","71135015","6004","10135","2024/05/27 15:59:59","9003","601","0","1","0"
"71135016","完成活動冒險1-1（HARD）","10135201","10135103","2024/05/17 16:00:00","71135016","6005","10135","2024/05/27 15:59:59","9003","601","0","1","0"
"71135017","完成活動冒險1-2（HARD）","10135202","10135103","2024/05/17 16:00:00","71135017","6005","10135","2024/05/27 15:59:59","9003","601","0","1","0"
"71135018","完成活動冒險1-3（HARD）","10135203","10135103","2024/05/17 16:00:00","71135018","6005","10135","2024/05/27 15:59:59","9003","601","0","1","0"
"71135019","完成活動冒險1-4（HARD）","10135204","10135103","2024/05/17 16:00:00","71135019","6005","10135","2024/05/27 15:59:59","9003","601","0","1","0"
"71135020","完成活動冒險1-5（HARD）","10135205","10135103","2024/05/17 16:00:00","71135020","6005","10135","2024/05/27 15:59:59","9003","601","0","1","0"
"71135021","將討伐證交換的獎賞一覽重置1次","0","10135104","2024/05/17 16:00:00","71135021","6002","10135","2024/05/27 15:59:59","9006","601","0","1","0"
"71135022","將討伐證交換的獎賞一覽重置2次","0","10135104","2024/05/17 16:00:00","71135022","6002","10135","2024/05/27 15:59:59","9006","601","0","2","0"
"71135023","將討伐證交換的獎賞一覽重置3次","0","10135104","2024/05/17 16:00:00","71135023","6002","10135","2024/05/27 15:59:59","9006","601","0","3","0"
"71135024","將討伐證交換的獎賞一覽重置4次","0","10135104","2024/05/17 16:00:00","71135024","6002","10135","2024/05/27 15:59:59","9006","601","0","4","0"
"71135025","將討伐證交換的獎勵清單重置5次","0","10135104","2024/05/17 16:00:00","71135025","6002","10135","2024/05/27 15:59:59","9006","601","0","5","0"
"71135026","打倒5隻汙穢的湯之神‧陽卵（全難易度皆可）","0","10135105","2024/05/17 16:00:00","71135026","6008","10135","2024/05/27 15:59:59","9011","601","0","5","0"
"71135027","打倒10隻汙穢的湯之神‧陽卵（全難易度皆可）","0","10135105","2024/05/17 16:00:00","71135027","6008","10135","2024/05/27 15:59:59","9011","601","0","10","0"
"71135028","打倒15隻汙穢的湯之神‧陽卵（全難易度皆可）","0","10135105","2024/05/17 16:00:00","71135028","6008","10135","2024/05/27 15:59:59","9011","601","0","15","0"
"71135029","打倒20隻汙穢的湯之神‧陽卵（全難易度皆可）","0","10135105","2024/05/17 16:00:00","71135029","6008","10135","2024/05/27 15:59:59","9011","601","0","20","0"
"71135030","打倒25隻汙穢的湯之神‧陽卵（全難易度皆可）","0","10135105","2024/05/17 16:00:00","71135030","6008","10135","2024/05/27 15:59:59","9011","601","0","25","0"
"71135031","打倒30隻汙穢的湯之神‧陽卵（全難易度皆可）","0","10135105","2024/05/17 16:00:00","71135031","6008","10135","2024/05/27 15:59:59","9011","601","0","30","0"
"71135032","打倒1隻汙穢的湯之神‧陽卵（NORMAL限定）","1013501","10135106","2024/05/17 16:00:00","71135032","6006","10135","2024/05/27 15:59:59","9019","601","0","1","0"
"71135033","打倒1隻汙穢的湯之神‧陽卵（VERY HARD限定）","1013503","10135107","2024/05/17 16:00:00","71135033","6010","10135","2024/05/27 15:59:59","9019","601","0","1","0"
"71136001","完成活動冒險1-1（NORMAL）前篇","10136101","10136102","2024/06/01 16:00:00","71136001","6004","10136","2024/06/29 15:59:59","9003","601","0","1","0"
"71136002","完成活動冒險1-2（NORMAL）前篇","10136102","10136102","2024/06/01 16:00:00","71136002","6004","10136","2024/06/29 15:59:59","9003","601","0","1","0"
"71136003","完成活動冒險1-3（NORMAL）前篇","10136103","10136102","2024/06/01 16:00:00","71136003","6004","10136","2024/06/29 15:59:59","9003","601","0","1","0"
"71136004","完成活動冒險1-4（NORMAL）前篇","10136104","10136102","2024/06/01 16:00:00","71136004","6004","10136","2024/06/29 15:59:59","9003","601","0","1","0"
"71136005","完成活動冒險1-5（NORMAL）前篇","10136105","10136102","2024/06/01 16:00:00","71136005","6004","10136","2024/06/29 15:59:59","9003","601","0","1","0"
"71136006","完成活動冒險1-6（NORMAL）前篇","10136106","10136102","2024/06/01 16:00:00","71136006","6004","10136","2024/06/29 15:59:59","9003","601","0","1","0"
"71136007","完成活動冒險1-7（NORMAL）前篇","10136107","10136102","2024/06/01 16:00:00","71136007","6004","10136","2024/06/29 15:59:59","9003","601","0","1","0"
"71136008","完成活動冒險1-8（NORMAL）前篇","10136108","10136102","2024/06/01 16:00:00","71136008","6004","10136","2024/06/29 15:59:59","9003","601","0","1","0"
"71136009","完成活動冒險1-9（NORMAL）前篇","10136109","10136102","2024/06/01 16:00:00","71136009","6004","10136","2024/06/29 15:59:59","9003","601","0","1","0"
"71136010","完成活動冒險1-10（NORMAL）前篇","10136110","10136102","2024/06/01 16:00:00","71136010","6004","10136","2024/06/29 15:59:59","9003","601","0","1","0"
"71136016","完成活動冒險1-1（HARD）前篇","10136201","10136103","2024/06/01 16:00:00","71136016","6005","10136","2024/06/29 15:59:59","9003","601","0","1","0"
"71136017","完成活動冒險1-2（HARD）前篇","10136202","10136103","2024/06/01 16:00:00","71136017","6005","10136","2024/06/29 15:59:59","9003","601","0","1","0"
"71136018","完成活動冒險1-3（HARD）前篇","10136203","10136103","2024/06/01 16:00:00","71136018","6005","10136","2024/06/29 15:59:59","9003","601","0","1","0"
"71136019","完成活動冒險1-4（HARD）前篇","10136204","10136103","2024/06/01 16:00:00","71136019","6005","10136","2024/06/29 15:59:59","9003","601","0","1","0"
"71136020","完成活動冒險1-5（HARD）前篇","10136205","10136103","2024/06/01 16:00:00","71136020","6005","10136","2024/06/29 15:59:59","9003","601","0","1","0"
"71136021","將討伐證交換前篇的獎勵清單重置1次","0","10136104","2024/06/01 16:00:00","71136021","6002","10136","2024/06/29 15:59:59","9006","601","0","1","0"
"71136022","將討伐證交換前篇的獎勵清單重置2次","0","10136104","2024/06/01 16:00:00","71136022","6002","10136","2024/06/29 15:59:59","9006","601","0","2","0"
"71136023","將討伐證交換前篇的獎勵清單重置3次","0","10136104","2024/06/01 16:00:00","71136023","6002","10136","2024/06/29 15:59:59","9006","601","0","3","0"
"71136024","將討伐證交換前篇的獎勵清單重置4次","0","10136104","2024/06/01 16:00:00","71136024","6002","10136","2024/06/29 15:59:59","9006","601","0","4","0"
"71136025","將討伐證交換前篇的獎勵清單重置5次","0","10136104","2024/06/01 16:00:00","71136025","6002","10136","2024/06/29 15:59:59","9006","601","0","5","0"
"71136026","打倒5隻紅霧精靈（全難易度皆可）","0","10136105","2024/06/01 16:00:00","71136026","6008","10136","2024/06/29 15:59:59","9011","601","0","5","0"
"71136027","打倒10隻紅霧精靈（全難易度皆可）","0","10136105","2024/06/01 16:00:00","71136027","6008","10136","2024/06/29 15:59:59","9011","601","0","10","0"
"71136028","打倒15隻紅霧精靈（全難易度皆可）","0","10136105","2024/06/01 16:00:00","71136028","6008","10136","2024/06/29 15:59:59","9011","601","0","15","0"
"71136029","打倒20隻紅霧精靈（全難易度皆可）","0","10136105","2024/06/01 16:00:00","71136029","6008","10136","2024/06/29 15:59:59","9011","601","0","20","0"
"71136030","打倒25隻紅霧精靈（全難易度皆可）","0","10136105","2024/06/01 16:00:00","71136030","6008","10136","2024/06/29 15:59:59","9011","601","0","25","0"
"71136031","打倒30隻紅霧精靈（全難易度皆可）","0","10136105","2024/06/01 16:00:00","71136031","6008","10136","2024/06/29 15:59:59","9011","601","0","30","0"
"71136032","打倒1隻紅霧精靈（NORMAL限定）","1013601","10136106","2024/06/01 16:00:00","71136032","6006","10136","2024/06/29 15:59:59","9019","601","0","1","0"
"71136033","打倒1隻紅霧精靈（VERY HARD限定）","1013603","10136107","2024/06/01 16:00:00","71136033","6010","10136","2024/06/29 15:59:59","9019","601","0","1","0"
"71137001","完成活動冒險1-1（NORMAL）後篇","10137101","10137102","2024/06/08 16:00:00","71137001","6004","10137","2024/06/29 15:59:59","9003","601","0","1","0"
"71137002","完成活動冒險1-2（NORMAL）後篇","10137102","10137102","2024/06/08 16:00:00","71137002","6004","10137","2024/06/29 15:59:59","9003","601","0","1","0"
"71137003","完成活動冒險1-3（NORMAL）後篇","10137103","10137102","2024/06/08 16:00:00","71137003","6004","10137","2024/06/29 15:59:59","9003","601","0","1","0"
"71137004","完成活動冒險1-4（NORMAL）後篇","10137104","10137102","2024/06/08 16:00:00","71137004","6004","10137","2024/06/29 15:59:59","9003","601","0","1","0"
"71137005","完成活動冒險1-5（NORMAL）後篇","10137105","10137102","2024/06/08 16:00:00","71137005","6004","10137","2024/06/29 15:59:59","9003","601","0","1","0"
"71137006","完成活動冒險1-6（NORMAL）後篇","10137106","10137102","2024/06/08 16:00:00","71137006","6004","10137","2024/06/29 15:59:59","9003","601","0","1","0"
"71137007","完成活動冒險1-7（NORMAL）後篇","10137107","10137102","2024/06/08 16:00:00","71137007","6004","10137","2024/06/29 15:59:59","9003","601","0","1","0"
"71137008","完成活動冒險1-8（NORMAL）後篇","10137108","10137102","2024/06/08 16:00:00","71137008","6004","10137","2024/06/29 15:59:59","9003","601","0","1","0"
"71137009","完成活動冒險1-9（NORMAL）後篇","10137109","10137102","2024/06/08 16:00:00","71137009","6004","10137","2024/06/29 15:59:59","9003","601","0","1","0"
"71137010","完成活動冒險1-10（NORMAL）後篇","10137110","10137102","2024/06/08 16:00:00","71137010","6004","10137","2024/06/29 15:59:59","9003","601","0","1","0"
"71137016","完成活動冒險1-1（HARD）後篇","10137201","10137103","2024/06/08 16:00:00","71137016","6005","10137","2024/06/29 15:59:59","9003","601","0","1","0"
"71137017","完成活動冒險1-2（HARD）後篇","10137202","10137103","2024/06/08 16:00:00","71137017","6005","10137","2024/06/29 15:59:59","9003","601","0","1","0"
"71137018","完成活動冒險1-3（HARD）後篇","10137203","10137103","2024/06/08 16:00:00","71137018","6005","10137","2024/06/29 15:59:59","9003","601","0","1","0"
"71137019","完成活動冒險1-4（HARD）後篇","10137204","10137103","2024/06/08 16:00:00","71137019","6005","10137","2024/06/29 15:59:59","9003","601","0","1","0"
"71137020","完成活動冒險1-5（HARD）後篇","10137205","10137103","2024/06/08 16:00:00","71137020","6005","10137","2024/06/29 15:59:59","9003","601","0","1","0"
"71137021","將討伐證交換後篇的獎勵清單重置1次","0","10137104","2024/06/08 16:00:00","71137021","6002","10137","2024/06/29 15:59:59","9006","601","0","1","0"
"71137022","將討伐證交換後篇的獎勵清單重置2次","0","10137104","2024/06/08 16:00:00","71137022","6002","10137","2024/06/29 15:59:59","9006","601","0","2","0"
"71137023","將討伐證交換後篇的獎勵清單重置3次","0","10137104","2024/06/08 16:00:00","71137023","6002","10137","2024/06/29 15:59:59","9006","601","0","3","0"
"71137024","將討伐證交換後篇的獎勵清單重置4次","0","10137104","2024/06/08 16:00:00","71137024","6002","10137","2024/06/29 15:59:59","9006","601","0","4","0"
"71137025","將討伐證交換後篇的獎勵清單重置5次","0","10137104","2024/06/08 16:00:00","71137025","6002","10137","2024/06/29 15:59:59","9006","601","0","5","0"
"71137026","打倒5隻顯露苦衷 埃拉＆志那都（全難易度皆可）","0","10137105","2024/06/08 16:00:00","71137026","6008","10137","2024/06/29 15:59:59","9011","601","0","5","0"
"71137027","打倒10隻顯露苦衷 埃拉＆志那都（全難易度皆可）","0","10137105","2024/06/08 16:00:00","71137027","6008","10137","2024/06/29 15:59:59","9011","601","0","10","0"
"71137028","打倒15隻顯露苦衷 埃拉＆志那都（全難易度皆可）","0","10137105","2024/06/08 16:00:00","71137028","6008","10137","2024/06/29 15:59:59","9011","601","0","15","0"
"71137029","打倒20隻顯露苦衷 埃拉＆志那都（全難易度皆可）","0","10137105","2024/06/08 16:00:00","71137029","6008","10137","2024/06/29 15:59:59","9011","601","0","20","0"
"71137030","打倒25隻顯露苦衷 埃拉＆志那都（全難易度皆可）","0","10137105","2024/06/08 16:00:00","71137030","6008","10137","2024/06/29 15:59:59","9011","601","0","25","0"
"71137031","打倒30隻顯露苦衷 埃拉＆志那都（全難易度皆可）","0","10137105","2024/06/08 16:00:00","71137031","6008","10137","2024/06/29 15:59:59","9011","601","0","30","0"
"71137032","打倒1隻顯露苦衷 埃拉＆志那都（VERY HARD限定）","1013703","10137106","2024/06/08 16:00:00","71137032","6010","10137","2024/06/29 15:59:59","9019","601","0","1","0"
"71138001","完成活動冒險1-1 (NORMAL)前篇","10138101","10138102","2024/06/10 16:00:00","71138001","6004","10138","2024/06/27 15:59:59","9003","601","0","1","0"
"71138002","完成活動冒險1-2 (NORMAL)前篇","10138102","10138102","2024/06/10 16:00:00","71138002","6004","10138","2024/06/27 15:59:59","9003","601","0","1","0"
"71138003","完成活動冒險1-3 (NORMAL)前篇","10138103","10138102","2024/06/10 16:00:00","71138003","6004","10138","2024/06/27 15:59:59","9003","601","0","1","0"
"71138004","完成活動冒險1-4 (NORMAL)前篇","10138104","10138102","2024/06/10 16:00:00","71138004","6004","10138","2024/06/27 15:59:59","9003","601","0","1","0"
"71138005","完成活動冒險1-5 (NORMAL)前篇","10138105","10138102","2024/06/10 16:00:00","71138005","6004","10138","2024/06/27 15:59:59","9003","601","0","1","0"
"71138006","完成活動冒險1-6 (NORMAL)前篇","10138106","10138102","2024/06/10 16:00:00","71138006","6004","10138","2024/06/27 15:59:59","9003","601","0","1","0"
"71138007","完成活動冒險1-7 (NORMAL)前篇","10138107","10138102","2024/06/10 16:00:00","71138007","6004","10138","2024/06/27 15:59:59","9003","601","0","1","0"
"71138008","完成活動冒險1-8 (NORMAL)前篇","10138108","10138102","2024/06/10 16:00:00","71138008","6004","10138","2024/06/27 15:59:59","9003","601","0","1","0"
"71138009","完成活動冒險1-9 (NORMAL)前篇","10138109","10138102","2024/06/10 16:00:00","71138009","6004","10138","2024/06/27 15:59:59","9003","601","0","1","0"
"71138010","完成活動冒險1-10 (NORMAL)前篇","10138110","10138102","2024/06/10 16:00:00","71138010","6004","10138","2024/06/27 15:59:59","9003","601","0","1","0"
"71138011","完成活動冒險1-11 (NORMAL)前篇","10138111","10138102","2024/06/10 16:00:00","71138011","6004","10138","2024/06/27 15:59:59","9003","601","0","1","0"
"71138012","完成活動冒險1-12 (NORMAL)前篇","10138112","10138102","2024/06/10 16:00:00","71138012","6004","10138","2024/06/27 15:59:59","9003","601","0","1","0"
"71138013","完成活動冒險1-13 (NORMAL)前篇","10138113","10138102","2024/06/10 16:00:00","71138013","6004","10138","2024/06/27 15:59:59","9003","601","0","1","0"
"71138014","完成活動冒險1-14 (NORMAL)前篇","10138114","10138102","2024/06/10 16:00:00","71138014","6004","10138","2024/06/27 15:59:59","9003","601","0","1","0"
"71138015","完成活動冒險1-15 (NORMAL)前篇","10138115","10138102","2024/06/10 16:00:00","71138015","6004","10138","2024/06/27 15:59:59","9003","601","0","1","0"
"71138016","完成活動冒險1-1 (HARD)前篇","10138201","10138103","2024/06/10 16:00:00","71138016","6005","10138","2024/06/27 15:59:59","9003","601","0","1","0"
"71138017","完成活動冒險1-2 (HARD)前篇","10138202","10138103","2024/06/10 16:00:00","71138017","6005","10138","2024/06/27 15:59:59","9003","601","0","1","0"
"71138018","完成活動冒險1-3 (HARD)前篇","10138203","10138103","2024/06/10 16:00:00","71138018","6005","10138","2024/06/27 15:59:59","9003","601","0","1","0"
"71138019","完成活動冒險1-4 (HARD)前篇","10138204","10138103","2024/06/10 16:00:00","71138019","6005","10138","2024/06/27 15:59:59","9003","601","0","1","0"
"71138020","完成活動冒險1-5 (HARD)前篇","10138205","10138103","2024/06/10 16:00:00","71138020","6005","10138","2024/06/27 15:59:59","9003","601","0","1","0"
"71138021","將討伐證交換前篇的獎勵清單重置1次","0","10138104","2024/06/10 16:00:00","71138021","6002","10138","2024/06/27 15:59:59","9006","601","0","1","0"
"71138022","將討伐證交換前篇的獎勵清單重置2次","0","10138104","2024/06/10 16:00:00","71138022","6002","10138","2024/06/27 15:59:59","9006","601","0","2","0"
"71138023","將討伐證交換前篇的獎勵清單重置3次","0","10138104","2024/06/10 16:00:00","71138023","6002","10138","2024/06/27 15:59:59","9006","601","0","3","0"
"71138024","將討伐證交換前篇的獎勵清單重置4次","0","10138104","2024/06/10 16:00:00","71138024","6002","10138","2024/06/27 15:59:59","9006","601","0","4","0"
"71138025","將討伐證交換前篇的獎勵清單重置5次","0","10138104","2024/06/10 16:00:00","71138025","6002","10138","2024/06/27 15:59:59","9006","601","0","5","0"
"71138026","打倒5隻樂園守護者（全難易度皆可）","0","10138105","2024/06/10 16:00:00","71138026","6008","10138","2024/06/27 15:59:59","9011","601","0","5","0"
"71138027","打倒10隻樂園守護者（全難易度皆可）","0","10138105","2024/06/10 16:00:00","71138027","6008","10138","2024/06/27 15:59:59","9011","601","0","10","0"
"71138028","打倒15隻樂園守護者（全難易度皆可）","0","10138105","2024/06/10 16:00:00","71138028","6008","10138","2024/06/27 15:59:59","9011","601","0","15","0"
"71138029","打倒20隻樂園守護者（全難易度皆可）","0","10138105","2024/06/10 16:00:00","71138029","6008","10138","2024/06/27 15:59:59","9011","601","0","20","0"
"71138030","打倒25隻樂園守護者（全難易度皆可）","0","10138105","2024/06/10 16:00:00","71138030","6008","10138","2024/06/27 15:59:59","9011","601","0","25","0"
"71138031","打倒30隻樂園守護者（全難易度皆可）","0","10138105","2024/06/10 16:00:00","71138031","6008","10138","2024/06/27 15:59:59","9011","601","0","30","0"
"71138032","打倒1隻樂園守護者（NORMAL限定）","1013801","10138106","2024/06/10 16:00:00","71138032","6006","10138","2024/06/27 15:59:59","9019","601","0","1","0"
"71138033","打倒1隻樂園守護者（VERY HARD限定）","1013803","10138107","2024/06/10 16:00:00","71138033","6010","10138","2024/06/27 15:59:59","9019","601","0","1","0"
"71139001","完成活動冒險1-1 (NORMAL)後篇","10139101","10139102","2024/06/15 16:00:00","71139001","6004","10139","2024/06/27 15:59:59","9003","601","0","1","0"
"71139002","完成活動冒險1-2 (NORMAL)後篇","10139102","10139102","2024/06/15 16:00:00","71139002","6004","10139","2024/06/27 15:59:59","9003","601","0","1","0"
"71139003","完成活動冒險1-3 (NORMAL)後篇","10139103","10139102","2024/06/15 16:00:00","71139003","6004","10139","2024/06/27 15:59:59","9003","601","0","1","0"
"71139004","完成活動冒險1-4 (NORMAL)後篇","10139104","10139102","2024/06/15 16:00:00","71139004","6004","10139","2024/06/27 15:59:59","9003","601","0","1","0"
"71139005","完成活動冒險1-5 (NORMAL)後篇","10139105","10139102","2024/06/15 16:00:00","71139005","6004","10139","2024/06/27 15:59:59","9003","601","0","1","0"
"71139006","完成活動冒險1-6 (NORMAL)後篇","10139106","10139102","2024/06/15 16:00:00","71139006","6004","10139","2024/06/27 15:59:59","9003","601","0","1","0"
"71139007","完成活動冒險1-7 (NORMAL)後篇","10139107","10139102","2024/06/15 16:00:00","71139007","6004","10139","2024/06/27 15:59:59","9003","601","0","1","0"
"71139008","完成活動冒險1-8 (NORMAL)後篇","10139108","10139102","2024/06/15 16:00:00","71139008","6004","10139","2024/06/27 15:59:59","9003","601","0","1","0"
"71139009","完成活動冒險1-9 (NORMAL)後篇","10139109","10139102","2024/06/15 16:00:00","71139009","6004","10139","2024/06/27 15:59:59","9003","601","0","1","0"
"71139010","完成活動冒險1-10 (NORMAL)後篇","10139110","10139102","2024/06/15 16:00:00","71139010","6004","10139","2024/06/27 15:59:59","9003","601","0","1","0"
"71139011","完成活動冒險1-11 (NORMAL)後篇","10139111","10139102","2024/06/15 16:00:00","71139011","6004","10139","2024/06/27 15:59:59","9003","601","0","1","0"
"71139012","完成活動冒險1-12 (NORMAL)後篇","10139112","10139102","2024/06/15 16:00:00","71139012","6004","10139","2024/06/27 15:59:59","9003","601","0","1","0"
"71139013","完成活動冒險1-13 (NORMAL)後篇","10139113","10139102","2024/06/15 16:00:00","71139013","6004","10139","2024/06/27 15:59:59","9003","601","0","1","0"
"71139014","完成活動冒險1-14 (NORMAL)後篇","10139114","10139102","2024/06/15 16:00:00","71139014","6004","10139","2024/06/27 15:59:59","9003","601","0","1","0"
"71139015","完成活動冒險1-15 (NORMAL)後篇","10139115","10139102","2024/06/15 16:00:00","71139015","6004","10139","2024/06/27 15:59:59","9003","601","0","1","0"
"71139016","完成活動冒險1-1 (HARD)後篇","10139201","10139103","2024/06/15 16:00:00","71139016","6005","10139","2024/06/27 15:59:59","9003","601","0","1","0"
"71139017","完成活動冒險1-2 (HARD)後篇","10139202","10139103","2024/06/15 16:00:00","71139017","6005","10139","2024/06/27 15:59:59","9003","601","0","1","0"
"71139018","完成活動冒險1-3 (HARD)後篇","10139203","10139103","2024/06/15 16:00:00","71139018","6005","10139","2024/06/27 15:59:59","9003","601","0","1","0"
"71139019","完成活動冒險1-4 (HARD)後篇","10139204","10139103","2024/06/15 16:00:00","71139019","6005","10139","2024/06/27 15:59:59","9003","601","0","1","0"
"71139020","完成活動冒險1-5 (HARD)後篇","10139205","10139103","2024/06/15 16:00:00","71139020","6005","10139","2024/06/27 15:59:59","9003","601","0","1","0"
"71139021","將討伐證交換後篇的獎勵清單重置1次","0","10139104","2024/06/15 16:00:00","71139021","6002","10139","2024/06/27 15:59:59","9006","601","0","1","0"
"71139022","將討伐證交換後篇的獎勵清單重置2次","0","10139104","2024/06/15 16:00:00","71139022","6002","10139","2024/06/27 15:59:59","9006","601","0","2","0"
"71139023","將討伐證交換後篇的獎勵清單重置3次","0","10139104","2024/06/15 16:00:00","71139023","6002","10139","2024/06/27 15:59:59","9006","601","0","3","0"
"71139024","將討伐證交換後篇的獎勵清單重置4次","0","10139104","2024/06/15 16:00:00","71139024","6002","10139","2024/06/27 15:59:59","9006","601","0","4","0"
"71139025","將討伐證交換後篇的獎勵清單重置5次","0","10139104","2024/06/15 16:00:00","71139025","6002","10139","2024/06/27 15:59:59","9006","601","0","5","0"
"71139026","打倒5隻象徵久遠庭園之人（全難易度皆可）","0","10139106","2024/06/15 16:00:00","71139026","6008","10139","2024/06/27 15:59:59","9011","601","0","5","0"
"71139027","打倒10隻象徵久遠庭園之人（全難易度皆可）","0","10139106","2024/06/15 16:00:00","71139027","6008","10139","2024/06/27 15:59:59","9011","601","0","10","0"
"71139028","打倒15隻象徵久遠庭園之人（全難易度皆可）","0","10139106","2024/06/15 16:00:00","71139028","6008","10139","2024/06/27 15:59:59","9011","601","0","15","0"
"71139029","打倒20隻象徵久遠庭園之人（全難易度皆可）","0","10139106","2024/06/15 16:00:00","71139029","6008","10139","2024/06/27 15:59:59","9011","601","0","20","0"
"71139030","打倒25隻象徵久遠庭園之人（全難易度皆可）","0","10139106","2024/06/15 16:00:00","71139030","6008","10139","2024/06/27 15:59:59","9011","601","0","25","0"
"71139031","打倒30隻象徵久遠庭園之人（全難易度皆可）","0","10139106","2024/06/15 16:00:00","71139031","6008","10139","2024/06/27 15:59:59","9011","601","0","30","0"
"71139032","打倒1隻象徵久遠庭園之人（VERY HARD限定）","1013903","10139108","2024/06/15 16:00:00","71139032","6010","10139","2024/06/27 15:59:59","9019","601","0","1","0"
"71140001","完成活動冒險1-1（NORMAL）","10140101","10140102","2024/07/01 16:00:00","71140001","6004","10140","2024/07/17 15:59:59","9003","601","0","1","0"
"71140002","完成活動冒險1-2（NORMAL）","10140102","10140102","2024/07/01 16:00:00","71140002","6004","10140","2024/07/17 15:59:59","9003","601","0","1","0"
"71140003","完成活動冒險1-3（NORMAL）","10140103","10140102","2024/07/01 16:00:00","71140003","6004","10140","2024/07/17 15:59:59","9003","601","0","1","0"
"71140004","完成活動冒險1-4（NORMAL）","10140104","10140102","2024/07/01 16:00:00","71140004","6004","10140","2024/07/17 15:59:59","9003","601","0","1","0"
"71140005","完成活動冒險1-5（NORMAL）","10140105","10140102","2024/07/01 16:00:00","71140005","6004","10140","2024/07/17 15:59:59","9003","601","0","1","0"
"71140006","完成活動冒險1-6（NORMAL）","10140106","10140102","2024/07/01 16:00:00","71140006","6004","10140","2024/07/17 15:59:59","9003","601","0","1","0"
"71140007","完成活動冒險1-7（NORMAL）","10140107","10140102","2024/07/01 16:00:00","71140007","6004","10140","2024/07/17 15:59:59","9003","601","0","1","0"
"71140008","完成活動冒險1-8（NORMAL）","10140108","10140102","2024/07/01 16:00:00","71140008","6004","10140","2024/07/17 15:59:59","9003","601","0","1","0"
"71140009","完成活動冒險1-9（NORMAL）","10140109","10140102","2024/07/01 16:00:00","71140009","6004","10140","2024/07/17 15:59:59","9003","601","0","1","0"
"71140010","完成活動冒險1-10（NORMAL）","10140110","10140102","2024/07/01 16:00:00","71140010","6004","10140","2024/07/17 15:59:59","9003","601","0","1","0"
