18beae7d53c98f54df39934bc348a781416acc54b55f7bb0e1da19ba4d1ade5c,58c35e46f8065dc4fe676f83ea79cd374bbd0c567a1de8b21dadd3b883b1d767,17b4bf623638ad5b9e30ca8d908f41de6bd88a0757a12b51eba6ba55b9a4efc4,ddff980a907a81b4210661485c44ead45f77d6a72de1e56359e498625fadd6d6,bf4a32942471240eb6845ecc2e463098152f158251a41eb78a5c625928f5fe8d,3028b90378ff7bc0a91980589d2b6e061a5507f51a5c794168d8184c6a27c9d4,73094aebe98bec6eb533356c10faee0a04de295a05cd6b4d7e3e3e890266f4a8,1311092b5b8aa1274b1e75769807465fc00e6e338f3974194bef58de62a0fa13,3dca30bee7aba25cfede1e08f22fda8344b8debd916836044f466ce399372b89,2ddbb700d5681988b378b08077816d166e59d9d0480689644a130972d99cdf02,7d84ad4e09612a69a104e1485931487cf455dc411c07ad24e440349159cadb3f,7c2b40804e0959b94a5d84a30f67934143a78c5f065a93b1e93a3406b9be954a,75d58e0bbc1323998486532c9c2e7cea8c8f7e6c15a2b0b17c9ec72563903b10,14df60799b4715da3a147566f8441a1c639e3f6b2b3382dd28d696806cbadeb6
"鈴奈（夏日）","2021/09/24 16:00:00","","51","110001","20015109","4","20015","-285","6","2030/01/01 14:59:59","102","0","5.017"
"伊緒（夏日）","2021/09/24 16:00:00","","51","110101","20015110","1","20015","-285","2","2030/01/01 14:59:59","202","0","4.802"
"美咲（夏日）","2021/09/24 16:00:00","","51","110201","20015111","3","20015","-285","2","2030/01/01 14:59:59","302","20","10.992"
"鈴奈（夏日）","2021/09/24 16:00:00","","51","110001","20015112","2","20015","-285","2","2030/01/01 14:59:59","103","0","0"
"伊緒（夏日）","2021/09/24 16:00:00","","51","110101","20015113","2","20015","-285","1","2030/01/01 14:59:59","203","0","3.047"
"鈴奈（夏日）","2021/09/24 16:00:00","","52","110001","20015114","1","20015","-285","2","2030/01/01 14:59:59","104","0","7.904"
"伊緒（夏日）","2021/09/24 16:00:00","","52","110101","20015115","2","20015","-285","1","2030/01/01 14:59:59","204","0","8.81"
"美咲（夏日）","2021/09/24 16:00:00","","52","110201","20015116","1","20015","-285","2","2030/01/01 14:59:59","304","20","6.65"
"鈴奈（夏日）","2021/09/24 16:00:00","","52","110001","20015117","6","20015","-285","1","2030/01/01 14:59:59","105","0","9.043"
"伊緒（夏日）","2021/09/24 16:00:00","","52","110101","20015118","5","20015","-285","2","2030/01/01 14:59:59","205","0","4.995"
"美咲（夏日）","2021/09/24 16:00:00","","52","110201","20015119","2","20015","-285","1","2030/01/01 14:59:59","305","20","11.657"
"鈴奈（夏日）","2021/09/24 16:00:00","","52","110001","20015120","5","20015","-285","2","2030/01/01 14:59:59","106","0","7.892"
"伊緒（夏日）","2021/09/24 16:00:00","","52","110101","20015121","3","20015","-285","2","2030/01/01 14:59:59","206","0","7.635"
"美咲（夏日）","2021/09/24 16:00:00","","52","110201","20015122","2","20015","-285","1","2030/01/01 14:59:59","306","20","9.858"
"花凜","2021/10/26 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","20016101","2","20016","-416.5","1","2030/01/01 14:59:59","1","0","3.414"
"花凜","2021/10/26 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","20016102","2","20016","-416.5","1","2030/01/01 14:59:59","2","0","3.099"
"花凜","2021/10/26 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","20016103","2","20016","-416.5","1","2030/01/01 14:59:59","3","0","2.801"
"花凜","2021/10/26 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","20016104","2","20016","-416.5","2","2030/01/01 14:59:59","4","0","0"
"花凜","2021/10/26 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","20016105","1","20016","-416.5","1","2030/01/01 14:59:59","5","0","0"
"香織（夏日）","2021/10/26 16:00:00","","51","110501","20016106","1","20016","-285","4","2030/01/01 14:59:59","101","0","9.1"
"真琴（夏日）","2021/10/26 16:00:00","","51","110401","20016107","1","20016","-285","4","2030/01/01 14:59:59","201","-50","5.5"
"真步（夏日）","2021/10/26 16:00:00","","51","110601","20016108","5","20016","-285","4","2030/01/01 14:59:59","301","0","9.7"
"香織（夏日）","2021/10/26 16:00:00","","51","110501","20016109","1","20016","-285","6","2030/01/01 14:59:59","102","0","8.5"
"真琴（夏日）","2021/10/26 16:00:00","","51","110401","20016110","3","20016","-285","5","2030/01/01 14:59:59","202","-50","13.5"
"真步（夏日）","2021/10/26 16:00:00","","51","110601","20016111","5","20016","-285","3","2030/01/01 14:59:59","302","0","3.8"
"香織（夏日）","2021/10/26 16:00:00","","51","110501","20016112","2","20016","-285","1","2030/01/01 14:59:59","103","0","4.4"
"真琴（夏日）","2021/10/26 16:00:00","","51","110401","20016113","2","20016","-285","1","2030/01/01 14:59:59","203","-50","6.8"
"真步（夏日）","2021/10/26 16:00:00","","51","110601","20016114","2","20016","-285","1","2030/01/01 14:59:59","303","0","8.5"
"香織（夏日）","2021/10/26 16:00:00","","52","110501","20016115","2","20016","-285","1","2030/01/01 14:59:59","104","0","4.6"
"真琴（夏日）","2021/10/26 16:00:00","","52","110401","20016116","1","20016","-285","1","2030/01/01 14:59:59","204","-50","0"
"真步（夏日）","2021/10/26 16:00:00","","52","110601","20016117","2","20016","-285","1","2030/01/01 14:59:59","304","0","13.3"
"香織（夏日）","2021/10/26 16:00:00","","52","110501","20016118","2","20016","-285","1","2030/01/01 14:59:59","105","0","8.4"
"真琴（夏日）","2021/10/26 16:00:00","","52","110401","20016119","2","20016","-285","1","2030/01/01 14:59:59","205","-50","15.1"
"真步（夏日）","2021/10/26 16:00:00","","52","110601","20016120","2","20016","-285","1","2030/01/01 14:59:59","305","0","12.5"
"香織（夏日）","2021/10/26 16:00:00","","52","110501","20016121","2","20016","-285","1","2030/01/01 14:59:59","106","0","6.5"
"真琴（夏日）","2021/10/26 16:00:00","","52","110401","20016122","2","20016","-285","1","2030/01/01 14:59:59","206","-50","13.8"
"真步（夏日）","2021/10/26 16:00:00","","52","110601","20016123","5","20016","-285","1","2030/01/01 14:59:59","306","0","13.3"
"花凜","2021/11/25 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","20017101","2","20017","-416.5","1","2030/01/01 14:59:59","1","0","3.414"
"花凜","2021/11/25 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","20017102","2","20017","-416.5","1","2030/01/01 14:59:59","2","0","3.099"
"花凜","2021/11/25 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","20017103","2","20017","-416.5","1","2030/01/01 14:59:59","3","0","2.801"
"花凜","2021/11/25 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","20017104","2","20017","-416.5","2","2030/01/01 14:59:59","4","0","0"
"花凜","2021/11/25 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","20017105","1","20017","-416.5","1","2030/01/01 14:59:59","5","0","0"
"碧","2021/11/25 16:00:00","","51","110701","20017106","4","20017","-285","1","2030/01/01 14:59:59","101","0","9.228"
"克蘿依","2021/11/25 16:00:00","","51","110801","20017107","5","20017","-285","1","2030/01/01 14:59:59","201","0","10.38"
"琪愛兒","2021/11/25 16:00:00","","51","110901","20017108","1","20017","-285","2","2030/01/01 14:59:59","301","0","10.151"
"優妮","2021/11/25 16:00:00","","51","111001","20017109","2","20017","-285","1","2030/01/01 14:59:59","401","0","7.071"
"碧","2021/11/25 16:00:00","","51","110701","20017110","2","20017","-285","2","2030/01/01 14:59:59","102","0","0"
"克蘿依","2021/11/25 16:00:00","","51","110801","20017111","2","20017","-285","1","2030/01/01 14:59:59","202","0","3.264"
"琪愛兒","2021/11/25 16:00:00","","51","110901","20017112","2","20017","-285","2","2030/01/01 14:59:59","302","0","0"
"優妮","2021/11/25 16:00:00","","51","111001","20017113","2","20017","-285","3","2030/01/01 14:59:59","402","0","8.081"
"碧","2021/11/25 16:00:00","","51","110701","20017114","1","20017","-285","1","2030/01/01 14:59:59","103","0","0"
"克蘿依","2021/11/25 16:00:00","","51","110801","20017115","1","20017","-285","3","2030/01/01 14:59:59","203","0","2.853"
"琪愛兒","2021/11/25 16:00:00","","51","110901","20017116","2","20017","-285","1","2030/01/01 14:59:59","303","0","3.148"
"優妮","2021/11/25 16:00:00","","51","111001","20017117","2","20017","-285","1","2030/01/01 14:59:59","403","0","5.867"
"碧","2021/11/25 16:00:00","","52","110701","20017118","5","20017","-285","4","2030/01/01 14:59:59","104","0","4.129"
"克蘿依","2021/11/25 16:00:00","","52","110801","20017119","2","20017","-285","1","2030/01/01 14:59:59","204","0","10.583"
"琪愛兒","2021/11/25 16:00:00","","52","110901","20017120","2","20017","-285","4","2030/01/01 14:59:59","304","0","3.971"
"優妮","2021/11/25 16:00:00","","52","111001","20017121","5","20017","-285","2","2030/01/01 14:59:59","404","0","10.532"
"碧","2021/11/25 16:00:00","","52","110701","20017122","5","20017","-285","2","2030/01/01 14:59:59","105","0","7.248"
"克蘿依","2021/11/25 16:00:00","","52","110801","20017123","6","20017","-285","4","2030/01/01 14:59:59","205","0","6.184"
"琪愛兒","2021/11/25 16:00:00","","52","110901","20017124","2","20017","-285","2","2030/01/01 14:59:59","305","0","0"
"優妮","2021/11/25 16:00:00","","52","111001","20017125","5","20017","-285","1","2030/01/01 14:59:59","405","0","10.021"
"碧","2021/11/25 16:00:00","","52","110701","20017126","5","20017","-285","2","2030/01/01 14:59:59","106","0","4.473"
"克蘿依","2021/11/25 16:00:00","","52","110801","20017127","5","20017","-285","1","2030/01/01 14:59:59","206","0","7.12"
"琪愛兒","2021/11/25 16:00:00","","52","110901","20017128","2","20017","-285","1","2030/01/01 14:59:59","306","0","6.568"
"優妮","2021/11/25 16:00:00","","52","111001","20017129","2","20017","-285","3","2030/01/01 14:59:59","406","0","6.825"
"花凜","2021/12/24 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190802","20018101","2","20018","-416.5","1","2030/01/01 14:59:59","1","0","3.414"
"花凜","2021/12/24 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190802","20018102","2","20018","-416.5","1","2030/01/01 14:59:59","2","0","3.099"
"花凜","2021/12/24 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190802","20018103","2","20018","-416.5","1","2030/01/01 14:59:59","3","0","2.801"
"花凜","2021/12/24 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190802","20018104","2","20018","-416.5","2","2030/01/01 14:59:59","4","0","0"
"花凜","2021/12/24 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190802","20018105","1","20018","-416.5","1","2030/01/01 14:59:59","5","0","0"
"美美（萬聖節）","2021/12/24 16:00:00","","51","111301","20018106","2","20018","-285","3","2030/01/01 14:59:59","101","8","7.884"
"鏡華（萬聖節）","2021/12/24 16:00:00","","51","111101","20018107","2","20018","-285","2","2030/01/01 14:59:59","201","8","0"
"禊（萬聖節）","2021/12/24 16:00:00","","51","111201","20018108","2","20018","-285","2","2030/01/01 14:59:59","301","8","0"
"美美（萬聖節）","2021/12/24 16:00:00","","51","111301","20018109","5","20018","-285","2","2030/01/01 14:59:59","102","8","5.691"
"鏡華（萬聖節）","2021/12/24 16:00:00","","51","111101","20018110","4","20018","-285","3","2030/01/01 14:59:59","202","8","5.978"
"禊（萬聖節）","2021/12/24 16:00:00","","51","111201","20018111","2","20018","-285","2","2030/01/01 14:59:59","302","8","0"
"美美（萬聖節）","2021/12/24 16:00:00","","51","111301","20018112","2","20018","-285","6","2030/01/01 14:59:59","103","8","3.417"
"鏡華（萬聖節）","2021/12/24 16:00:00","","51","111101","20018113","3","20018","-285","4","2030/01/01 14:59:59","203","8","5.976"
"禊（萬聖節）","2021/12/24 16:00:00","","51","111201","20018114","2","20018","-285","1","2030/01/01 14:59:59","303","8","3.801"
"美美（萬聖節）","2021/12/24 16:00:00","","52","111301","20018115","4","20018","-285","4","2030/01/01 14:59:59","104","8","0"
"鏡華（萬聖節）","2021/12/24 16:00:00","","52","111101","20018116","2","20018","-285","4","2030/01/01 14:59:59","204","8","7.559"
"禊（萬聖節）","2021/12/24 16:00:00","","52","111201","20018117","2","20018","-285","4","2030/01/01 14:59:59","304","8","6.541"
"美美（萬聖節）","2021/12/24 16:00:00","","52","111301","20018118","2","20018","-285","2","2030/01/01 14:59:59","105","8","0"
"鏡華（萬聖節）","2021/12/24 16:00:00","","52","111101","20018119","5","20018","-285","1","2030/01/01 14:59:59","205","8","5.242"
"禊（萬聖節）","2021/12/24 16:00:00","","52","111201","20018120","3","20018","-285","2","2030/01/01 14:59:59","305","8","5.13"
"美美（萬聖節）","2021/12/24 16:00:00","","52","111301","20018121","4","20018","-285","1","2030/01/01 14:59:59","106","8","4.651"
"鏡華（萬聖節）","2021/12/24 16:00:00","","52","111101","20018122","2","20018","-285","1","2030/01/01 14:59:59","206","8","6.947"
"禊（萬聖節）","2021/12/24 16:00:00","","52","111201","20018123","2","20018","-285","1","2030/01/01 14:59:59","306","8","4.051"
"花凜","2022/01/26 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","20019101","2","20019","-416.5","1","2030/01/01 14:59:59","1","0","3.414"
"花凜","2022/01/26 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","20019102","2","20019","-416.5","1","2030/01/01 14:59:59","2","0","3.099"
"花凜","2022/01/26 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","20019103","2","20019","-416.5","1","2030/01/01 14:59:59","3","0","2.801"
"花凜","2022/01/26 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","20019104","2","20019","-416.5","2","2030/01/01 14:59:59","4","0","0"
"花凜","2022/01/26 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","20019105","1","20019","-416.5","1","2030/01/01 14:59:59","5","0","0"
"智","2022/01/26 16:00:00","","51","103701","20019106","2","20019","-285","1","2030/01/01 14:59:59","201","0","5.5"
"茉莉","2022/01/26 16:00:00","","51","100501","20019107","2","20019","-285","1","2030/01/01 14:59:59","301","0","3.3"
"嘉夜","2022/01/26 16:00:00","","51","106501","20019108","1","20019","-285","1","2030/01/01 14:59:59","101","0","0"
"祈梨","2022/01/26 16:00:00","","51","106601","20019109","2","20019","-285","3","2030/01/01 14:59:59","401","0","4.7"
"智","2022/01/26 16:00:00","","51","103701","20019110","1","20019","-285","1","2030/01/01 14:59:59","202","0","0"
"茉莉","2022/01/26 16:00:00","","51","100501","20019111","4","20019","-285","1","2030/01/01 14:59:59","302","0","7.1"
"嘉夜","2022/01/26 16:00:00","","51","106501","20019112","2","20019","-285","1","2030/01/01 14:59:59","102","0","6"
"祈梨","2022/01/26 16:00:00","","51","106601","20019113","3","20019","-285","5","2030/01/01 14:59:59","402","0","3.5"
"智","2022/01/26 16:00:00","","51","103701","20019114","2","20019","-285","2","2030/01/01 14:59:59","203","0","0"
"茉莉","2022/01/26 16:00:00","","51","100501","20019115","1","20019","-285","2","2030/01/01 14:59:59","303","0","5.2"
"嘉夜","2022/01/26 16:00:00","","51","106501","20019116","4","20019","-285","1","2030/01/01 14:59:59","103","0","4.8"
"智","2022/01/26 16:00:00","","52","103701","20019117","1","20019","-285","1","2030/01/01 14:59:59","204","0","0"
"茉莉","2022/01/26 16:00:00","","52","100501","20019118","4","20019","-285","1","2030/01/01 14:59:59","304","0","5.1"
"嘉夜","2022/01/26 16:00:00","","52","106501","20019119","2","20019","-285","1","2030/01/01 14:59:59","104","0","3.9"
"祈梨","2022/01/26 16:00:00","","52","106601","20019120","4","20019","-285","2","2030/01/01 14:59:59","404","0","5"
"智","2022/01/26 16:00:00","","52","103701","20019121","2","20019","-285","4","2030/01/01 14:59:59","205","0","6"
"茉莉","2022/01/26 16:00:00","","52","100501","20019122","3","20019","-285","1","2030/01/01 14:59:59","305","0","4.9"
"嘉夜","2022/01/26 16:00:00","","52","106501","20019123","4","20019","-285","1","2030/01/01 14:59:59","105","0","4.4"
"祈梨","2022/01/26 16:00:00","","52","106601","20019124","2","20019","-285","4","2030/01/01 14:59:59","405","0","5.7"
"智","2022/01/26 16:00:00","","52","103701","20019125","1","20019","-285","2","2030/01/01 14:59:59","206","0","8.5"
"茉莉","2022/01/26 16:00:00","","52","100501","20019126","5","20019","-285","5","2030/01/01 14:59:59","306","0","0"
"花凜","2022/02/22 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190803","20020101","2","20020","-416.5","1","2030/01/01 14:59:59","1","0","3.414"
"花凜","2022/02/22 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190803","20020102","2","20020","-416.5","1","2030/01/01 14:59:59","2","0","3.099"
"花凜","2022/02/22 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190803","20020103","2","20020","-416.5","1","2030/01/01 14:59:59","3","0","2.801"
"花凜","2022/02/22 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190803","20020104","2","20020","-416.5","2","2030/01/01 14:59:59","4","0","0"
"花凜","2022/02/22 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190803","20020105","1","20020","-416.5","1","2030/01/01 14:59:59","5","0","0"
"望（聖誕節）","2022/02/22 16:00:00","","51","111601","20020106","2","20020","-285","1","2030/01/01 14:59:59","101","-8","7.668"
"克莉絲提娜（聖誕節）","2022/02/22 16:00:00","","51","111501","20020107","2","20020","-285","1","2030/01/01 14:59:59","201","-8","10.836"
"伊莉亞（聖誕節）","2022/02/22 16:00:00","","51","111701","20020108","1","20020","-285","4","2030/01/01 14:59:59","301","-8","15.551"
"望（聖誕節）","2022/02/22 16:00:00","","51","111601","20020109","2","20020","-285","1","2030/01/01 14:59:59","102","-8","8.217"
"克莉絲提娜（聖誕節）","2022/02/22 16:00:00","","51","111501","20020110","2","20020","-285","1","2030/01/01 14:59:59","202","-8","11.234"
"伊莉亞（聖誕節）","2022/02/22 16:00:00","","51","111701","20020111","1","20020","-285","1","2030/01/01 14:59:59","302","-8","0"
"望（聖誕節）","2022/02/22 16:00:00","","51","111601","20020112","2","20020","-285","1","2030/01/01 14:59:59","103","-8","10.444"
"克莉絲提娜（聖誕節）","2022/02/22 16:00:00","","51","111501","20020113","1","20020","-285","1","2030/01/01 14:59:59","203","-8","0"
"伊莉亞（聖誕節）","2022/02/22 16:00:00","","51","111701","20020114","5","20020","-285","1","2030/01/01 14:59:59","303","-8","8.025"
"望（聖誕節）","2022/02/22 16:00:00","","52","111601","20020115","2","20020","-285","1","2030/01/01 14:59:59","104","-8","10.624"
"克莉絲提娜（聖誕節）","2022/02/22 16:00:00","","52","111501","20020116","2","20020","-285","1","2030/01/01 14:59:59","204","-8","13.079"
"伊莉亞（聖誕節）","2022/02/22 16:00:00","","52","111701","20020117","1","20020","-285","4","2030/01/01 14:59:59","304","-8","10.263"
"望（聖誕節）","2022/02/22 16:00:00","","52","111601","20020118","2","20020","-285","1","2030/01/01 14:59:59","105","-8","8.158"
"克莉絲提娜（聖誕節）","2022/02/22 16:00:00","","52","111501","20020119","2","20020","-285","1","2030/01/01 14:59:59","205","-8","9.843"
"伊莉亞（聖誕節）","2022/02/22 16:00:00","","52","111701","20020120","1","20020","-285","1","2030/01/01 14:59:59","305","-8","0"
"望（聖誕節）","2022/02/22 16:00:00","","52","111601","20020121","6","20020","-285","1","2030/01/01 14:59:59","106","-8","10.687"
"克莉絲提娜（聖誕節）","2022/02/22 16:00:00","","52","111501","20020122","2","20020","-285","1","2030/01/01 14:59:59","206","-8","11.208"
"伊莉亞（聖誕節）","2022/02/22 16:00:00","","52","111701","20020123","5","20020","-285","1","2030/01/01 14:59:59","306","-8","12.452"
"花凜","2022/03/25 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190804","20021101","2","20021","-416.5","1","2030/01/01 14:59:59","1","0","3.414"
"花凜","2022/03/25 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190804","20021102","2","20021","-416.5","1","2030/01/01 14:59:59","2","0","3.099"
"花凜","2022/03/25 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190804","20021103","2","20021","-416.5","1","2030/01/01 14:59:59","3","0","2.801"
"花凜","2022/03/25 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190804","20021104","2","20021","-416.5","2","2030/01/01 14:59:59","4","0","0"
"花凜","2022/03/25 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190804","20021105","1","20021","-416.5","1","2030/01/01 14:59:59","5","0","0"
"凱留（新年）","2022/03/25 16:00:00","","51","112001","20021106","6","20021","-285","2","2030/01/01 14:59:59","101","8","7.961"
"貪吃佩可（新年）","2022/03/25 16:00:00","","51","111801","20021107","2","20021","-285","2","2030/01/01 14:59:59","201","8","0"
"可可蘿（新年）","2022/03/25 16:00:00","","51","111901","20021108","2","20021","-285","2","2030/01/01 14:59:59","401","8","0"
"鈴莓（新年）","2022/03/25 16:00:00","","51","112101","20021109","5","20021","-285","5","2030/01/01 14:59:59","301","8","0"
"凱留（新年）","2022/03/25 16:00:00","","51","112001","20021110","2","20021","-285","4","2030/01/01 14:59:59","102","8","9.376"
"貪吃佩可（新年）","2022/03/25 16:00:00","","51","111801","20021111","2","20021","-285","1","2030/01/01 14:59:59","202","8","4.218"
"可可蘿（新年）","2022/03/25 16:00:00","","51","111901","20021112","2","20021","-285","2","2030/01/01 14:59:59","402","8","0"
"鈴莓（新年）","2022/03/25 16:00:00","","51","112101","20021113","6","20021","-285","5","2030/01/01 14:59:59","302","8","7.711"
"凱留（新年）","2022/03/25 16:00:00","","51","112001","20021114","1","20021","-285","5","2030/01/01 14:59:59","103","8","9.219"
"貪吃佩可（新年）","2022/03/25 16:00:00","","51","111801","20021115","2","20021","-285","1","2030/01/01 14:59:59","203","8","6.468"
"可可蘿（新年）","2022/03/25 16:00:00","","51","111901","20021116","2","20021","-285","2","2030/01/01 14:59:59","403","8","0"
"鈴莓（新年）","2022/03/25 16:00:00","","51","112101","20021117","2","20021","-285","2","2030/01/01 14:59:59","303","8","0"
"凱留（新年）","2022/03/25 16:00:00","","52","112001","20021118","2","20021","-285","5","2030/01/01 14:59:59","104","8","11.742"
"貪吃佩可（新年）","2022/03/25 16:00:00","","52","111801","20021119","2","20021","-285","1","2030/01/01 14:59:59","204","8","10.239"
"可可蘿（新年）","2022/03/25 16:00:00","","52","111901","20021120","2","20021","-285","6","2030/01/01 14:59:59","404","8","15.565"
"鈴莓（新年）","2022/03/25 16:00:00","","52","112101","20021121","2","20021","-285","6","2030/01/01 14:59:59","304","8","6.796"
"凱留（新年）","2022/03/25 16:00:00","","52","112001","20021122","2","20021","-285","6","2030/01/01 14:59:59","105","8","6.914"
"貪吃佩可（新年）","2022/03/25 16:00:00","","52","111801","20021123","2","20021","-285","2","2030/01/01 14:59:59","205","8","0"
"可可蘿（新年）","2022/03/25 16:00:00","","52","111901","20021124","5","20021","-285","2","2030/01/01 14:59:59","405","8","8.055"
"鈴莓（新年）","2022/03/25 16:00:00","","52","112101","20021125","2","20021","-285","5","2030/01/01 14:59:59","305","8","11.334"
"凱留（新年）","2022/03/25 16:00:00","","52","112001","20021126","6","20021","-285","2","2030/01/01 14:59:59","106","8","5.978"
"貪吃佩可（新年）","2022/03/25 16:00:00","","52","111801","20021127","2","20021","-285","2","2030/01/01 14:59:59","206","8","0"
"可可蘿（新年）","2022/03/25 16:00:00","","52","111901","20021128","2","20021","-285","1","2030/01/01 14:59:59","406","8","6.574"
"鈴莓（新年）","2022/03/25 16:00:00","","52","112101","20021129","6","20021","-285","5","2030/01/01 14:59:59","306","8","10.494"
"花凜","2022/04/25 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","20022001","2","20022","-416.5","1","2030/01/01 14:59:59","1","0","3.414"
"花凜","2022/04/25 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","20022002","2","20022","-416.5","1","2030/01/01 14:59:59","2","0","3.099"
"花凜","2022/04/25 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","20022003","2","20022","-416.5","1","2030/01/01 14:59:59","3","0","2.801"
"花凜","2022/04/25 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","20022004","2","20022","-416.5","2","2030/01/01 14:59:59","4","0","0"
"花凜","2022/04/25 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","20022005","1","20022","-416.5","1","2030/01/01 14:59:59","5","0","0"
"花凜","2022/04/25 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","20022006","2","20022","-363","1","2030/01/01 14:59:59","1","0","5.506"
"花凜","2022/04/25 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","20022007","1","20022","-363","2","2030/01/01 14:59:59","2","0","1.216"
"花凜","2022/04/25 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","20022008","1","20022","-363","2","2030/01/01 14:59:59","3","0","1.539"
"花凜","2022/04/25 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","20022009","1","20022","-363","2","2030/01/01 14:59:59","4","0","1.875"
"栞（魔法少女）","2022/04/25 16:00:00","","51","112301","20022101","2","20022","-285","5","2030/01/01 14:59:59","101","8","6"
"霞（魔法少女）","2022/04/25 16:00:00","","51","112201","20022102","5","20022","-285","2","2030/01/01 14:59:59","201","8","4.873"
"栞（魔法少女）","2022/04/25 16:00:00","","51","112301","20022103","5","20022","-285","2","2030/01/01 14:59:59","102","8","8.339"
"霞（魔法少女）","2022/04/25 16:00:00","","51","112201","20022104","6","20022","-285","1","2030/01/01 14:59:59","202","8","11.585"
"栞（魔法少女）","2022/04/25 16:00:00","","51","112301","20022105","4","20022","-285","1","2030/01/01 14:59:59","103","8","22.638"
"霞（魔法少女）","2022/04/25 16:00:00","","51","112201","20022106","5","20022","-285","4","2030/01/01 14:59:59","203","8","13.643"
"栞（魔法少女）","2022/04/25 16:00:00","","52","112301","20022107","5","20022","-285","1","2030/01/01 14:59:59","104","8","16.176"
"霞（魔法少女）","2022/04/25 16:00:00","","52","112201","20022108","2","20022","-285","1","2030/01/01 14:59:59","204","8","8.436"
"栞（魔法少女）","2022/04/25 16:00:00","","52","112301","20022109","4","20022","-285","2","2030/01/01 14:59:59","105","8","6.839"
"霞（魔法少女）","2022/04/25 16:00:00","","52","112201","20022110","6","20022","-285","2","2030/01/01 14:59:59","205","8","8.831"
"栞（魔法少女）","2022/04/25 16:00:00","","52","112301","20022111","4","20022","-285","1","2030/01/01 14:59:59","106","8","8.102"
"霞（魔法少女）","2022/04/25 16:00:00","","52","112201","20022112","5","20022","-285","1","2030/01/01 14:59:59","206","8","11.762"
"花凜","2022/05/25 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","20023001","2","20023","-416.5","1","2030/01/01 14:59:59","1","0","3.414"
"花凜","2022/05/25 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","20023002","2","20023","-416.5","1","2030/01/01 14:59:59","2","0","3.099"
"花凜","2022/05/25 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","20023003","2","20023","-416.5","1","2030/01/01 14:59:59","3","0","2.801"
"花凜","2022/05/25 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","20023004","2","20023","-416.5","2","2030/01/01 14:59:59","4","0","0"
