52c3abbc2b0e7b1ee13f0c020b66b5567966330e31b712e1ad04c5278ac9ad40,f1936358846df8b4eda2c6908d42200ad1b202b59362877aca16448586d5865a,fea32eb4a07866f7d33b0e90ae5fc8305bd821548f1ce3d25935f0cd38c95d0b,322e34c5721e5193eba346af0f518d1607db794878745dc1a2daaeb5413a1b3e,49cb367620b5a0faab29debfc1903ccfb4c9bcdd4fc4452b8e202a3e79ed03a1,c4e363e1dc110586d4162655fa86464a55d89ae2507374f92c2f760b89eb99a4,c48e915903abc313cc46cdd99316473c3dfb73ad6d904ac54bd317e45324f236,492eb1bd3c2e0798c0fbebbd6b57b2562c2066f1e09763c46f477ee7c53f7fb6,b8cf575b300f8f69b1e9d4e232280016aeb4d672a176eaf39d90bae233bde44b,56735b786fedcf5cd73178c5322f6a0ea347e8647156a4ac6f120c2b8859d65b,a9e82c2880a050fd943a29d8cf615ee827765b7c5b4e96e4a5c076612e010498,702c9dc6cb253e064b545f3b3f8ce8d2cceffbfd08c608d0514ad0c982a062e5,ee66c36fad049620834103fc947c257d980af05a5b4465a8a19e86f80c93dd99,34b6c21b92407a78210e2d6b74dae8d49b6afeda4db00945d57669d4db908ae3
"190801","20017105","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2030/01/01 14:59:59","20017","0","1","0","57","2021/11/25 16:00:00","-416.5","花凜"
"110701","20017106","101","1","","2030/01/01 14:59:59","20017","0","4","9.228","51","2021/11/25 16:00:00","-285","碧"
"110801","20017107","201","1","","2030/01/01 14:59:59","20017","0","5","10.38","51","2021/11/25 16:00:00","-285","克蘿依"
"110901","20017108","301","2","","2030/01/01 14:59:59","20017","0","1","10.151","51","2021/11/25 16:00:00","-285","琪愛兒"
"111001","20017109","401","1","","2030/01/01 14:59:59","20017","0","2","7.071","51","2021/11/25 16:00:00","-285","優妮"
"110701","20017110","102","2","","2030/01/01 14:59:59","20017","0","2","0","51","2021/11/25 16:00:00","-285","碧"
"110801","20017111","202","1","","2030/01/01 14:59:59","20017","0","2","3.264","51","2021/11/25 16:00:00","-285","克蘿依"
"110901","20017112","302","2","","2030/01/01 14:59:59","20017","0","2","0","51","2021/11/25 16:00:00","-285","琪愛兒"
"111001","20017113","402","3","","2030/01/01 14:59:59","20017","0","2","8.081","51","2021/11/25 16:00:00","-285","優妮"
"110701","20017114","103","1","","2030/01/01 14:59:59","20017","0","1","0","51","2021/11/25 16:00:00","-285","碧"
"110801","20017115","203","3","","2030/01/01 14:59:59","20017","0","1","2.853","51","2021/11/25 16:00:00","-285","克蘿依"
"110901","20017116","303","1","","2030/01/01 14:59:59","20017","0","2","3.148","51","2021/11/25 16:00:00","-285","琪愛兒"
"111001","20017117","403","1","","2030/01/01 14:59:59","20017","0","2","5.867","51","2021/11/25 16:00:00","-285","優妮"
"110701","20017118","104","4","","2030/01/01 14:59:59","20017","0","5","4.129","52","2021/11/25 16:00:00","-285","碧"
"110801","20017119","204","1","","2030/01/01 14:59:59","20017","0","2","10.583","52","2021/11/25 16:00:00","-285","克蘿依"
"110901","20017120","304","4","","2030/01/01 14:59:59","20017","0","2","3.971","52","2021/11/25 16:00:00","-285","琪愛兒"
"111001","20017121","404","2","","2030/01/01 14:59:59","20017","0","5","10.532","52","2021/11/25 16:00:00","-285","優妮"
"110701","20017122","105","2","","2030/01/01 14:59:59","20017","0","5","7.248","52","2021/11/25 16:00:00","-285","碧"
"110801","20017123","205","4","","2030/01/01 14:59:59","20017","0","6","6.184","52","2021/11/25 16:00:00","-285","克蘿依"
"110901","20017124","305","2","","2030/01/01 14:59:59","20017","0","2","0","52","2021/11/25 16:00:00","-285","琪愛兒"
"111001","20017125","405","1","","2030/01/01 14:59:59","20017","0","5","10.021","52","2021/11/25 16:00:00","-285","優妮"
"110701","20017126","106","2","","2030/01/01 14:59:59","20017","0","5","4.473","52","2021/11/25 16:00:00","-285","碧"
"110801","20017127","206","1","","2030/01/01 14:59:59","20017","0","5","7.12","52","2021/11/25 16:00:00","-285","克蘿依"
"110901","20017128","306","1","","2030/01/01 14:59:59","20017","0","2","6.568","52","2021/11/25 16:00:00","-285","琪愛兒"
"111001","20017129","406","3","","2030/01/01 14:59:59","20017","0","2","6.825","52","2021/11/25 16:00:00","-285","優妮"
"190802","20018101","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2030/01/01 14:59:59","20018","0","2","3.414","53","2021/12/24 16:00:00","-416.5","花凜"
"190802","20018102","2","1","將任務完成，\n並獲得獎勵吧！","2030/01/01 14:59:59","20018","0","2","3.099","53","2021/12/24 16:00:00","-416.5","花凜"
"190802","20018103","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","2030/01/01 14:59:59","20018","0","2","2.801","54","2021/12/24 16:00:00","-416.5","花凜"
"190802","20018104","4","2","能夠領取獎勵了！\n請檢查看看","2030/01/01 14:59:59","20018","0","2","0","54","2021/12/24 16:00:00","-416.5","花凜"
"190802","20018105","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2030/01/01 14:59:59","20018","0","1","0","57","2021/12/24 16:00:00","-416.5","花凜"
"111301","20018106","101","3","","2030/01/01 14:59:59","20018","8","2","7.884","51","2021/12/24 16:00:00","-285","美美（萬聖節）"
"111101","20018107","201","2","","2030/01/01 14:59:59","20018","8","2","0","51","2021/12/24 16:00:00","-285","鏡華（萬聖節）"
"111201","20018108","301","2","","2030/01/01 14:59:59","20018","8","2","0","51","2021/12/24 16:00:00","-285","禊（萬聖節）"
"111301","20018109","102","2","","2030/01/01 14:59:59","20018","8","5","5.691","51","2021/12/24 16:00:00","-285","美美（萬聖節）"
"111101","20018110","202","3","","2030/01/01 14:59:59","20018","8","4","5.978","51","2021/12/24 16:00:00","-285","鏡華（萬聖節）"
"111201","20018111","302","2","","2030/01/01 14:59:59","20018","8","2","0","51","2021/12/24 16:00:00","-285","禊（萬聖節）"
"111301","20018112","103","6","","2030/01/01 14:59:59","20018","8","2","3.417","51","2021/12/24 16:00:00","-285","美美（萬聖節）"
"111101","20018113","203","4","","2030/01/01 14:59:59","20018","8","3","5.976","51","2021/12/24 16:00:00","-285","鏡華（萬聖節）"
"111201","20018114","303","1","","2030/01/01 14:59:59","20018","8","2","3.801","51","2021/12/24 16:00:00","-285","禊（萬聖節）"
"111301","20018115","104","4","","2030/01/01 14:59:59","20018","8","4","0","52","2021/12/24 16:00:00","-285","美美（萬聖節）"
"111101","20018116","204","4","","2030/01/01 14:59:59","20018","8","2","7.559","52","2021/12/24 16:00:00","-285","鏡華（萬聖節）"
"111201","20018117","304","4","","2030/01/01 14:59:59","20018","8","2","6.541","52","2021/12/24 16:00:00","-285","禊（萬聖節）"
"111301","20018118","105","2","","2030/01/01 14:59:59","20018","8","2","0","52","2021/12/24 16:00:00","-285","美美（萬聖節）"
"111101","20018119","205","1","","2030/01/01 14:59:59","20018","8","5","5.242","52","2021/12/24 16:00:00","-285","鏡華（萬聖節）"
"111201","20018120","305","2","","2030/01/01 14:59:59","20018","8","3","5.13","52","2021/12/24 16:00:00","-285","禊（萬聖節）"
"111301","20018121","106","1","","2030/01/01 14:59:59","20018","8","4","4.651","52","2021/12/24 16:00:00","-285","美美（萬聖節）"
"111101","20018122","206","1","","2030/01/01 14:59:59","20018","8","2","6.947","52","2021/12/24 16:00:00","-285","鏡華（萬聖節）"
"111201","20018123","306","1","","2030/01/01 14:59:59","20018","8","2","4.051","52","2021/12/24 16:00:00","-285","禊（萬聖節）"
"190801","20019101","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2030/01/01 14:59:59","20019","0","2","3.414","53","2022/01/26 16:00:00","-416.5","花凜"
"190801","20019102","2","1","將任務完成，\n並獲得獎勵吧！","2030/01/01 14:59:59","20019","0","2","3.099","53","2022/01/26 16:00:00","-416.5","花凜"
"190801","20019103","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","2030/01/01 14:59:59","20019","0","2","2.801","54","2022/01/26 16:00:00","-416.5","花凜"
"190801","20019104","4","2","能夠領取獎勵了！\n請檢查看看","2030/01/01 14:59:59","20019","0","2","0","54","2022/01/26 16:00:00","-416.5","花凜"
"190801","20019105","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2030/01/01 14:59:59","20019","0","1","0","57","2022/01/26 16:00:00","-416.5","花凜"
"103701","20019106","201","1","","2030/01/01 14:59:59","20019","0","2","5.5","51","2022/01/26 16:00:00","-285","智"
"100501","20019107","301","1","","2030/01/01 14:59:59","20019","0","2","3.3","51","2022/01/26 16:00:00","-285","茉莉"
"106501","20019108","101","1","","2030/01/01 14:59:59","20019","0","1","0","51","2022/01/26 16:00:00","-285","嘉夜"
"106601","20019109","401","3","","2030/01/01 14:59:59","20019","0","2","4.7","51","2022/01/26 16:00:00","-285","祈梨"
"103701","20019110","202","1","","2030/01/01 14:59:59","20019","0","1","0","51","2022/01/26 16:00:00","-285","智"
"100501","20019111","302","1","","2030/01/01 14:59:59","20019","0","4","7.1","51","2022/01/26 16:00:00","-285","茉莉"
"106501","20019112","102","1","","2030/01/01 14:59:59","20019","0","2","6","51","2022/01/26 16:00:00","-285","嘉夜"
"106601","20019113","402","5","","2030/01/01 14:59:59","20019","0","3","3.5","51","2022/01/26 16:00:00","-285","祈梨"
"103701","20019114","203","2","","2030/01/01 14:59:59","20019","0","2","0","51","2022/01/26 16:00:00","-285","智"
"100501","20019115","303","2","","2030/01/01 14:59:59","20019","0","1","5.2","51","2022/01/26 16:00:00","-285","茉莉"
"106501","20019116","103","1","","2030/01/01 14:59:59","20019","0","4","4.8","51","2022/01/26 16:00:00","-285","嘉夜"
"103701","20019117","204","1","","2030/01/01 14:59:59","20019","0","1","0","52","2022/01/26 16:00:00","-285","智"
"100501","20019118","304","1","","2030/01/01 14:59:59","20019","0","4","5.1","52","2022/01/26 16:00:00","-285","茉莉"
"106501","20019119","104","1","","2030/01/01 14:59:59","20019","0","2","3.9","52","2022/01/26 16:00:00","-285","嘉夜"
"106601","20019120","404","2","","2030/01/01 14:59:59","20019","0","4","5","52","2022/01/26 16:00:00","-285","祈梨"
"103701","20019121","205","4","","2030/01/01 14:59:59","20019","0","2","6","52","2022/01/26 16:00:00","-285","智"
"100501","20019122","305","1","","2030/01/01 14:59:59","20019","0","3","4.9","52","2022/01/26 16:00:00","-285","茉莉"
"106501","20019123","105","1","","2030/01/01 14:59:59","20019","0","4","4.4","52","2022/01/26 16:00:00","-285","嘉夜"
"106601","20019124","405","4","","2030/01/01 14:59:59","20019","0","2","5.7","52","2022/01/26 16:00:00","-285","祈梨"
"103701","20019125","206","2","","2030/01/01 14:59:59","20019","0","1","8.5","52","2022/01/26 16:00:00","-285","智"
"100501","20019126","306","5","","2030/01/01 14:59:59","20019","0","5","0","52","2022/01/26 16:00:00","-285","茉莉"
"190803","20020101","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2030/01/01 14:59:59","20020","0","2","3.414","53","2022/02/22 16:00:00","-416.5","花凜"
"190803","20020102","2","1","將任務完成，\n並獲得獎勵吧！","2030/01/01 14:59:59","20020","0","2","3.099","53","2022/02/22 16:00:00","-416.5","花凜"
"190803","20020103","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","2030/01/01 14:59:59","20020","0","2","2.801","54","2022/02/22 16:00:00","-416.5","花凜"
"190803","20020104","4","2","能夠領取獎勵了！\n請檢查看看","2030/01/01 14:59:59","20020","0","2","0","54","2022/02/22 16:00:00","-416.5","花凜"
"190803","20020105","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2030/01/01 14:59:59","20020","0","1","0","57","2022/02/22 16:00:00","-416.5","花凜"
"111601","20020106","101","1","","2030/01/01 14:59:59","20020","-8","2","7.668","51","2022/02/22 16:00:00","-285","望（聖誕節）"
"111501","20020107","201","1","","2030/01/01 14:59:59","20020","-8","2","10.836","51","2022/02/22 16:00:00","-285","克莉絲提娜（聖誕節）"
"111701","20020108","301","4","","2030/01/01 14:59:59","20020","-8","1","15.551","51","2022/02/22 16:00:00","-285","伊莉亞（聖誕節）"
"111601","20020109","102","1","","2030/01/01 14:59:59","20020","-8","2","8.217","51","2022/02/22 16:00:00","-285","望（聖誕節）"
"111501","20020110","202","1","","2030/01/01 14:59:59","20020","-8","2","11.234","51","2022/02/22 16:00:00","-285","克莉絲提娜（聖誕節）"
"111701","20020111","302","1","","2030/01/01 14:59:59","20020","-8","1","0","51","2022/02/22 16:00:00","-285","伊莉亞（聖誕節）"
"111601","20020112","103","1","","2030/01/01 14:59:59","20020","-8","2","10.444","51","2022/02/22 16:00:00","-285","望（聖誕節）"
"111501","20020113","203","1","","2030/01/01 14:59:59","20020","-8","1","0","51","2022/02/22 16:00:00","-285","克莉絲提娜（聖誕節）"
"111701","20020114","303","1","","2030/01/01 14:59:59","20020","-8","5","8.025","51","2022/02/22 16:00:00","-285","伊莉亞（聖誕節）"
"111601","20020115","104","1","","2030/01/01 14:59:59","20020","-8","2","10.624","52","2022/02/22 16:00:00","-285","望（聖誕節）"
"111501","20020116","204","1","","2030/01/01 14:59:59","20020","-8","2","13.079","52","2022/02/22 16:00:00","-285","克莉絲提娜（聖誕節）"
"111701","20020117","304","4","","2030/01/01 14:59:59","20020","-8","1","10.263","52","2022/02/22 16:00:00","-285","伊莉亞（聖誕節）"
"111601","20020118","105","1","","2030/01/01 14:59:59","20020","-8","2","8.158","52","2022/02/22 16:00:00","-285","望（聖誕節）"
"111501","20020119","205","1","","2030/01/01 14:59:59","20020","-8","2","9.843","52","2022/02/22 16:00:00","-285","克莉絲提娜（聖誕節）"
"111701","20020120","305","1","","2030/01/01 14:59:59","20020","-8","1","0","52","2022/02/22 16:00:00","-285","伊莉亞（聖誕節）"
"111601","20020121","106","1","","2030/01/01 14:59:59","20020","-8","6","10.687","52","2022/02/22 16:00:00","-285","望（聖誕節）"
"111501","20020122","206","1","","2030/01/01 14:59:59","20020","-8","2","11.208","52","2022/02/22 16:00:00","-285","克莉絲提娜（聖誕節）"
"111701","20020123","306","1","","2030/01/01 14:59:59","20020","-8","5","12.452","52","2022/02/22 16:00:00","-285","伊莉亞（聖誕節）"
"190804","20021101","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2030/01/01 14:59:59","20021","0","2","3.414","53","2022/03/25 16:00:00","-416.5","花凜"
"190804","20021102","2","1","將任務完成，\n並獲得獎勵吧！","2030/01/01 14:59:59","20021","0","2","3.099","53","2022/03/25 16:00:00","-416.5","花凜"
"190804","20021103","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","2030/01/01 14:59:59","20021","0","2","2.801","54","2022/03/25 16:00:00","-416.5","花凜"
"190804","20021104","4","2","能夠領取獎勵了！\n請檢查看看","2030/01/01 14:59:59","20021","0","2","0","54","2022/03/25 16:00:00","-416.5","花凜"
"190804","20021105","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2030/01/01 14:59:59","20021","0","1","0","57","2022/03/25 16:00:00","-416.5","花凜"
"112001","20021106","101","2","","2030/01/01 14:59:59","20021","8","6","7.961","51","2022/03/25 16:00:00","-285","凱留（新年）"
"111801","20021107","201","2","","2030/01/01 14:59:59","20021","8","2","0","51","2022/03/25 16:00:00","-285","貪吃佩可（新年）"
"111901","20021108","401","2","","2030/01/01 14:59:59","20021","8","2","0","51","2022/03/25 16:00:00","-285","可可蘿（新年）"
"112101","20021109","301","5","","2030/01/01 14:59:59","20021","8","5","0","51","2022/03/25 16:00:00","-285","鈴莓（新年）"
"112001","20021110","102","4","","2030/01/01 14:59:59","20021","8","2","9.376","51","2022/03/25 16:00:00","-285","凱留（新年）"
"111801","20021111","202","1","","2030/01/01 14:59:59","20021","8","2","4.218","51","2022/03/25 16:00:00","-285","貪吃佩可（新年）"
"111901","20021112","402","2","","2030/01/01 14:59:59","20021","8","2","0","51","2022/03/25 16:00:00","-285","可可蘿（新年）"
"112101","20021113","302","5","","2030/01/01 14:59:59","20021","8","6","7.711","51","2022/03/25 16:00:00","-285","鈴莓（新年）"
"112001","20021114","103","5","","2030/01/01 14:59:59","20021","8","1","9.219","51","2022/03/25 16:00:00","-285","凱留（新年）"
"111801","20021115","203","1","","2030/01/01 14:59:59","20021","8","2","6.468","51","2022/03/25 16:00:00","-285","貪吃佩可（新年）"
"111901","20021116","403","2","","2030/01/01 14:59:59","20021","8","2","0","51","2022/03/25 16:00:00","-285","可可蘿（新年）"
"112101","20021117","303","2","","2030/01/01 14:59:59","20021","8","2","0","51","2022/03/25 16:00:00","-285","鈴莓（新年）"
"112001","20021118","104","5","","2030/01/01 14:59:59","20021","8","2","11.742","52","2022/03/25 16:00:00","-285","凱留（新年）"
"111801","20021119","204","1","","2030/01/01 14:59:59","20021","8","2","10.239","52","2022/03/25 16:00:00","-285","貪吃佩可（新年）"
"111901","20021120","404","6","","2030/01/01 14:59:59","20021","8","2","15.565","52","2022/03/25 16:00:00","-285","可可蘿（新年）"
"112101","20021121","304","6","","2030/01/01 14:59:59","20021","8","2","6.796","52","2022/03/25 16:00:00","-285","鈴莓（新年）"
"112001","20021122","105","6","","2030/01/01 14:59:59","20021","8","2","6.914","52","2022/03/25 16:00:00","-285","凱留（新年）"
"111801","20021123","205","2","","2030/01/01 14:59:59","20021","8","2","0","52","2022/03/25 16:00:00","-285","貪吃佩可（新年）"
"111901","20021124","405","2","","2030/01/01 14:59:59","20021","8","5","8.055","52","2022/03/25 16:00:00","-285","可可蘿（新年）"
"112101","20021125","305","5","","2030/01/01 14:59:59","20021","8","2","11.334","52","2022/03/25 16:00:00","-285","鈴莓（新年）"
"112001","20021126","106","2","","2030/01/01 14:59:59","20021","8","6","5.978","52","2022/03/25 16:00:00","-285","凱留（新年）"
"111801","20021127","206","2","","2030/01/01 14:59:59","20021","8","2","0","52","2022/03/25 16:00:00","-285","貪吃佩可（新年）"
"111901","20021128","406","1","","2030/01/01 14:59:59","20021","8","2","6.574","52","2022/03/25 16:00:00","-285","可可蘿（新年）"
"112101","20021129","306","5","","2030/01/01 14:59:59","20021","8","6","10.494","52","2022/03/25 16:00:00","-285","鈴莓（新年）"
"190801","20022001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2030/01/01 14:59:59","20022","0","2","3.414","53","2022/04/25 16:00:00","-416.5","花凜"
"190801","20022002","2","1","將任務完成，\n並獲得獎勵吧！","2030/01/01 14:59:59","20022","0","2","3.099","53","2022/04/25 16:00:00","-416.5","花凜"
"190801","20022003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","2030/01/01 14:59:59","20022","0","2","2.801","54","2022/04/25 16:00:00","-416.5","花凜"
"190801","20022004","4","2","能夠領取獎勵了！\n請檢查看看","2030/01/01 14:59:59","20022","0","2","0","54","2022/04/25 16:00:00","-416.5","花凜"
"190801","20022005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2030/01/01 14:59:59","20022","0","1","0","57","2022/04/25 16:00:00","-416.5","花凜"
"190801","20022006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2030/01/01 14:59:59","20022","0","2","5.506","55","2022/04/25 16:00:00","-363","花凜"
"190801","20022007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2030/01/01 14:59:59","20022","0","1","1.216","55","2022/04/25 16:00:00","-363","花凜"
"190801","20022008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2030/01/01 14:59:59","20022","0","1","1.539","56","2022/04/25 16:00:00","-363","花凜"
"190801","20022009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2030/01/01 14:59:59","20022","0","1","1.875","56","2022/04/25 16:00:00","-363","花凜"
"112301","20022101","101","5","","2030/01/01 14:59:59","20022","8","2","6","51","2022/04/25 16:00:00","-285","栞（魔法少女）"
"112201","20022102","201","2","","2030/01/01 14:59:59","20022","8","5","4.873","51","2022/04/25 16:00:00","-285","霞（魔法少女）"
"112301","20022103","102","2","","2030/01/01 14:59:59","20022","8","5","8.339","51","2022/04/25 16:00:00","-285","栞（魔法少女）"
"112201","20022104","202","1","","2030/01/01 14:59:59","20022","8","6","11.585","51","2022/04/25 16:00:00","-285","霞（魔法少女）"
"112301","20022105","103","1","","2030/01/01 14:59:59","20022","8","4","22.638","51","2022/04/25 16:00:00","-285","栞（魔法少女）"
"112201","20022106","203","4","","2030/01/01 14:59:59","20022","8","5","13.643","51","2022/04/25 16:00:00","-285","霞（魔法少女）"
"112301","20022107","104","1","","2030/01/01 14:59:59","20022","8","5","16.176","52","2022/04/25 16:00:00","-285","栞（魔法少女）"
"112201","20022108","204","1","","2030/01/01 14:59:59","20022","8","2","8.436","52","2022/04/25 16:00:00","-285","霞（魔法少女）"
"112301","20022109","105","2","","2030/01/01 14:59:59","20022","8","4","6.839","52","2022/04/25 16:00:00","-285","栞（魔法少女）"
"112201","20022110","205","2","","2030/01/01 14:59:59","20022","8","6","8.831","52","2022/04/25 16:00:00","-285","霞（魔法少女）"
"112301","20022111","106","1","","2030/01/01 14:59:59","20022","8","4","8.102","52","2022/04/25 16:00:00","-285","栞（魔法少女）"
"112201","20022112","206","1","","2030/01/01 14:59:59","20022","8","5","11.762","52","2022/04/25 16:00:00","-285","霞（魔法少女）"
"190801","20023001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2030/01/01 14:59:59","20023","0","2","3.414","53","2022/05/25 16:00:00","-416.5","花凜"
"190801","20023002","2","1","將任務完成，\n並獲得獎勵吧！","2030/01/01 14:59:59","20023","0","2","3.099","53","2022/05/25 16:00:00","-416.5","花凜"
"190801","20023003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","2030/01/01 14:59:59","20023","0","2","2.801","54","2022/05/25 16:00:00","-416.5","花凜"
"190801","20023004","4","2","能夠領取獎勵了！\n請檢查看看","2030/01/01 14:59:59","20023","0","2","0","54","2022/05/25 16:00:00","-416.5","花凜"
"190801","20023005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2030/01/01 14:59:59","20023","0","1","0","57","2022/05/25 16:00:00","-416.5","花凜"
"190801","20023006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2030/01/01 14:59:59","20023","0","2","5.506","55","2022/05/25 16:00:00","-363","花凜"
"190801","20023007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2030/01/01 14:59:59","20023","0","1","1.216","55","2022/05/25 16:00:00","-363","花凜"
"190801","20023008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2030/01/01 14:59:59","20023","0","1","1.539","56","2022/05/25 16:00:00","-363","花凜"
"190801","20023009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2030/01/01 14:59:59","20023","0","1","1.875","56","2022/05/25 16:00:00","-363","花凜"
"110901","20023101","101","1","","2030/01/01 14:59:59","20023","8","7","9.376","51","2022/05/25 16:00:00","-285","琪愛兒"
"110801","20023102","201","1","","2030/01/01 14:59:59","20023","8","7","11.12","51","2022/05/25 16:00:00","-285","克蘿依"
"111001","20023103","301","1","","2030/01/01 14:59:59","20023","8","4","15.936","51","2022/05/25 16:00:00","-285","優妮"
"110901","20023104","102","1","","2030/01/01 14:59:59","20023","8","3","8.78","51","2022/05/25 16:00:00","-285","琪愛兒"
"110801","20023105","202","1","","2030/01/01 14:59:59","20023","8","6","9.573","51","2022/05/25 16:00:00","-285","克蘿依"
"111001","20023106","302","1","","2030/01/01 14:59:59","20023","8","1","0","51","2022/05/25 16:00:00","-285","優妮"
"110901","20023107","103","1","","2030/01/01 14:59:59","20023","8","2","12.005","51","2022/05/25 16:00:00","-285","琪愛兒"
"110801","20023108","203","2","","2030/01/01 14:59:59","20023","8","1","5.22","51","2022/05/25 16:00:00","-285","克蘿依"
"111001","20023109","303","1","","2030/01/01 14:59:59","20023","8","4","6.41","51","2022/05/25 16:00:00","-285","優妮"
"110901","20023110","104","4","","2030/01/01 14:59:59","20023","8","1","10.08","52","2022/05/25 16:00:00","-285","琪愛兒"
"110801","20023111","204","7","","2030/01/01 14:59:59","20023","8","3","9.208","52","2022/05/25 16:00:00","-285","克蘿依"
"111001","20023112","304","1","","2030/01/01 14:59:59","20023","8","1","0","52","2022/05/25 16:00:00","-285","優妮"
"110901","20023113","105","4","","2030/01/01 14:59:59","20023","8","4","0","52","2022/05/25 16:00:00","-285","琪愛兒"
"110801","20023114","205","1","","2030/01/01 14:59:59","20023","8","2","10.982","52","2022/05/25 16:00:00","-285","克蘿依"
"111001","20023115","305","2","","2030/01/01 14:59:59","20023","8","2","0","52","2022/05/25 16:00:00","-285","優妮"
"110901","20023116","106","1","","2030/01/01 14:59:59","20023","8","7","14.69","52","2022/05/25 16:00:00","-285","琪愛兒"
"110801","20023117","206","1","","2030/01/01 14:59:59","20023","8","5","14.72","52","2022/05/25 16:00:00","-285","克蘿依"
"111001","20023118","306","1","","2030/01/01 14:59:59","20023","8","1","0","52","2022/05/25 16:00:00","-285","優妮"
"190801","20024001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2030/01/01 14:59:59","20024","0","2","3.414","53","2022/06/24 16:00:00","-416.5","花凜"
"190801","20024002","2","1","將任務完成，\n並獲得獎勵吧！","2030/01/01 14:59:59","20024","0","2","3.099","53","2022/06/24 16:00:00","-416.5","花凜"
"190801","20024003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","2030/01/01 14:59:59","20024","0","2","2.801","54","2022/06/24 16:00:00","-416.5","花凜"
"190801","20024004","4","2","能夠領取獎勵了！\n請檢查看看","2030/01/01 14:59:59","20024","0","2","0","54","2022/06/24 16:00:00","-416.5","花凜"
"190801","20024005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2030/01/01 14:59:59","20024","0","1","0","57","2022/06/24 16:00:00","-416.5","花凜"
"190801","20024006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2030/01/01 14:59:59","20024","0","2","5.506","55","2022/06/24 16:00:00","-363","花凜"
"190801","20024007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2030/01/01 14:59:59","20024","0","1","1.216","55","2022/06/24 16:00:00","-363","花凜"
"190801","20024008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2030/01/01 14:59:59","20024","0","1","1.539","56","2022/06/24 16:00:00","-363","花凜"
"190801","20024009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2030/01/01 14:59:59","20024","0","1","1.875","56","2022/06/24 16:00:00","-363","花凜"
"103301","20024101","101","4","","2030/01/01 14:59:59","20024","8","1","4.004","51","2022/06/24 16:00:00","-285","真陽"
"102601","20024102","201","1","","2030/01/01 14:59:59","20024","8","5","5.52","51","2022/06/24 16:00:00","-285","鈴"
"105201","20024103","301","5","","2030/01/01 14:59:59","20024","8","1","3.438","51","2022/06/24 16:00:00","-285","莉瑪"
"103801","20024104","401","4","","2030/01/01 14:59:59","20024","8","1","4.628","51","2022/06/24 16:00:00","-285","栞"
"103301","20024105","102","1","","2030/01/01 14:59:59","20024","8","2","5.483","51","2022/06/24 16:00:00","-285","真陽"
"102601","20024106","202","4","","2030/01/01 14:59:59","20024","8","1","6.927","51","2022/06/24 16:00:00","-285","鈴"
"105201","20024107","302","1","","2030/01/01 14:59:59","20024","8","2","4.387","51","2022/06/24 16:00:00","-285","莉瑪"
"103801","20024108","402","1","","2030/01/01 14:59:59","20024","8","2","3.582","51","2022/06/24 16:00:00","-285","栞"
"103301","20024109","103","1","","2030/01/01 14:59:59","20024","8","1","0","51","2022/06/24 16:00:00","-285","真陽"
