9967dd5e10f86ce4e214653b2fb61b7dacdd63628ddfaacd310f1973641a366b,9385b55fe507852c899ad8e560bdcabf5aa800afbca329b4a60b70c23e674bb6,69f4dbaa75e803caefa079190779e01a203c59758d8da8cb9b6d1c59cf8b47f1,020f61078b66093f87dade25f24938ca0b4a345229ffb6256c16eb3f4025942f,5791034aa7c60bfe0e3926c657d50cdd4b8257cf0f2f73b8d80b3262d0bd7a66,2dceca5d48a2ef12a99b000e53a798c7d6a9c9a1cb5f40dd9f05410cd5f50671,2a694df34fa9626f879ae7658cc53fbcafe774393f4f63d554094432be6f6e14,44fc48cd256c3c9f7719066b389e140a29cb391ada206ef5821a28f3e75e700f,746840393d86f7623110d2ef5bc5fd151b24b84f56671ac55190060a7074d8ee,12b0e7167d5b8b847d8409038fcbf2c8fb78f7e3acbf9dcc75bf155424cf30fb,a9f000fae43fdc191c7cdb077bca583e613f86a136baba865305ce6e2b3b4de6,542ffa68e7944c42b8ff044b83da3ee460631288a87a8aa1e730feacf8349ac4,0cf41a7a967ae940b26a1d6f2b365ef61116ec48ca49265b26c969aa9a12a013,b0005c1a74c734f0b65e964ea1c442fa58de9d24463de6f443a69af93df965b7,77ead8dc59db43b5b1826f0a5e1ff30851e1134f7d3011941035123363b8f482,f90323709f033273e74b31c457677653fe6c3d7f6cf8165614b6445be5ba3ec0,819d279c607c3ed4516aee3cb985dceec0ac16602f938023f2b615374fcfd397,b6cd36b2cf562eade84ce528b81a04be930ee56d5d6458ef752421f4f1720d17,1bdc7f85d1867a4a7a501487b5ddcf39be76b37ea22d4e0c0b6d777fcbe0f3ae,6cb589fed220380165324c229f2ebb1c466b3818ea619aa1d25d76b54a933672,b0079c5baa60e5f41eda842069a2f148d2adcc6f8602f84f4cc185ea12a7b9a3,5f36d8d0b17245cc214a5983339c5b269226c89423ed73a4848ea7c75ef84e9c,06ebb7bfd530daa06eb598dc28ecce925f8a4106e3a3d7fbbae2d9cbe0500f83,0d3daa5497aa6a5fb1838a0122f9e935333a6871cde12597d43fcfacbc54061a,3205bd7ed0b4188ae619af5253b9a8424d5df6159fe57857fe9c97941208775a,ded7f43091304a9e26aac36d69182e63fed046729201adb2c4c98ddd3d4d342b,64bcec583e48cca378c736eaeb7ff86e86ca3d04fa7a554906bf208075e2f160,83bfe1a1161e781a84b83bf8abca09778274b0742e5e457510ac685c00efc63a,16bf5ec9f6ee5fb258e5e66322be4d71724441d77c12d52118af247fb08b9093,1a05dc06e074cb01940ad6657aa6a2458e70a17318b37454380d70aab6dbf082,9c25e7575596e4f30b7289a32194a057ee6aabfa82f0dc6883e31387a5d094bd,f9766c09b15982f76d3d82853bfa0bdde9b4d705d84ed2d88ae9d83672dc0baf,b17fbc856a51deee38a7b47f588994242db3bf768202b227ac8c5c1a33395c61,cbb7650992f4a1d52c2ccc2a6e7240154132650a7260fce792cdec54fdbc96cf,dab80c172d0c7670bb6d8dd94dcb80a02b40861bcfe23e54964eb4119d33edf7,5f3b9ab2528c722c2c3892d58a571758197865dd6808fea78325f239236b0b7f,4fd4c0daa7dbeda67a2937fa16c82125f1977dc76d602bf6f54d185ef43b009c,253e9d78473f7b198cbe3fe63600726021ea4d3f8b8a8ddfc0dfaa4c4327746f,8328e873542ff12d640c939436c98052c3ed0b659d57ec47ee303f934ac2e396,f90eb7a5ffd91cc78efad5524395d5164612c7bfd33d68813f435854a46e464d
"58","204000","0","0","0","33464","200000001","2391","58","58","58","58","58","58","1","0","30","81","58","58","58","58","0","58","58","0","58","58","58","10","1","620400058","58","106","10","0","0","0","0","1"
"59","204000","0","0","0","33915","200000001","2412","59","59","59","59","59","59","1","0","30","82","59","59","59","59","0","59","59","0","59","59","59","10","1","620400059","59","107","10","0","0","0","0","1"
"60","204000","0","0","0","34366","200000001","2433","60","60","60","60","60","60","1","0","30","83","60","60","60","60","0","60","60","0","60","60","60","10","1","620400060","60","108","10","0","0","0","0","1"
"61","204000","0","0","0","34817","200000001","2454","61","61","61","61","61","61","1","0","30","83","61","61","61","61","0","61","61","0","61","61","61","10","1","620400061","61","109","10","0","0","0","0","1"
"62","204000","0","0","0","34942","200000001","2509","62","62","62","62","62","62","1","0","30","84","62","62","62","62","0","62","62","0","62","62","62","10","1","620400062","62","110","10","0","0","0","0","1"
"63","204000","0","0","0","35068","200000001","2564","63","63","63","63","63","63","1","0","30","85","63","63","63","63","0","63","63","0","63","63","63","10","1","620400063","63","110","10","0","0","0","0","1"
"64","204000","0","0","0","35193","200000001","2619","64","64","64","64","64","64","1","0","30","86","64","64","64","64","0","64","64","0","64","64","64","10","1","620400064","64","111","10","0","0","0","0","1"
"65","204000","0","0","0","35318","200000001","2674","65","65","65","65","65","65","1","0","30","87","65","65","65","65","0","65","65","0","65","65","65","10","1","620400065","65","111","10","0","0","0","0","1"
"66","204000","0","0","0","35443","200000001","2729","66","66","66","66","66","66","1","0","30","88","66","66","66","66","0","66","66","0","66","66","66","10","1","620400066","66","112","10","0","0","0","0","1"
"67","204000","0","0","0","35569","200000001","2784","67","67","67","67","67","67","1","0","30","89","67","67","67","67","0","67","67","0","67","67","67","10","1","620400067","67","113","10","0","0","0","0","1"
"68","204000","0","0","0","35694","200000001","2838","68","68","68","68","68","68","1","0","30","91","68","68","68","68","0","68","68","0","68","68","68","10","1","620400068","68","113","10","0","0","0","0","1"
"69","204000","0","0","0","35819","200000001","2893","69","69","69","69","69","69","1","0","30","92","69","69","69","69","0","69","69","0","69","69","69","10","1","620400069","69","114","10","0","0","0","0","1"
"70","204000","0","0","0","35944","200000001","2948","70","70","70","70","70","70","1","0","30","93","70","70","70","70","0","70","70","0","70","70","70","10","1","620400070","70","115","10","0","0","0","0","1"
"71","204000","0","0","0","36070","200000001","3003","71","71","71","71","71","71","1","0","30","94","71","71","71","71","0","71","71","0","71","71","71","10","1","620400071","71","115","10","0","0","0","0","1"
"1","204200","0","0","0","368","200000001","0","1","1","1","1","1","1","1","0","30","2","1","1","1","1","0","1","1","0","1","1","1","10","1","620420001","1","3","10","0","0","0","17","1"
"2","204200","0","0","0","376","200000001","0","2","2","2","2","2","2","1","0","30","3","2","2","2","2","0","2","2","0","2","2","2","10","1","620420002","2","7","10","0","0","0","17","1"
"3","204200","0","0","0","383","200000001","0","3","3","3","3","3","3","1","0","30","5","3","3","3","3","0","3","3","0","3","3","3","10","1","620420003","3","4","10","0","0","0","19","1"
"4","204200","0","0","0","420","200000001","0","4","4","4","4","4","4","1","0","30","5","4","4","4","4","0","4","4","0","4","4","4","10","1","620420004","4","4","10","0","0","0","22","1"
"5","204200","0","0","0","534","200000001","0","5","5","5","5","5","5","1","0","30","7","5","5","5","5","0","5","5","0","5","5","5","10","1","620420005","5","6","10","0","0","0","27","1"
"6","204200","0","0","0","643","200000001","0","6","6","6","6","6","6","1","0","30","8","6","6","6","6","0","6","6","0","6","6","6","10","1","620420006","6","6","10","0","0","0","60","1"
"7","204200","0","0","0","692","200000001","0","7","7","7","7","7","7","1","0","30","9","7","7","7","7","0","7","7","0","7","7","7","10","1","620420007","7","6","10","0","0","0","76","1"
"8","204200","0","0","0","740","200000001","0","8","8","8","8","8","8","1","0","30","9","8","8","8","8","0","8","8","0","8","8","8","10","1","620420008","8","7","10","0","0","0","91","1"
"9","204200","0","0","0","788","200000001","0","9","9","9","9","9","9","1","0","30","9","9","9","9","9","0","9","9","0","9","9","9","10","1","620420009","9","7","10","0","0","0","107","1"
"10","204200","0","0","0","836","200000001","0","10","10","10","10","10","10","1","0","30","9","10","10","10","10","0","10","10","0","10","10","10","10","1","620420010","10","7","10","0","0","0","123","1"
"11","204200","0","0","0","981","200000001","0","11","11","11","11","11","11","1","0","30","9","11","11","11","11","0","11","11","0","11","11","11","10","1","620420011","11","7","10","0","0","0","138","1"
"12","204200","0","0","0","1125","200000001","0","12","12","12","12","12","12","1","0","30","10","12","12","12","12","0","12","12","0","12","12","12","10","1","620420012","12","8","10","0","0","0","152","1"
"13","204200","0","0","0","1269","200000001","0","13","13","13","13","13","13","1","0","30","15","13","13","13","13","0","13","13","0","13","13","13","10","1","620420013","13","11","10","0","0","0","175","1"
"14","204200","0","0","0","1367","200000001","0","14","14","14","14","14","14","1","0","30","15","14","14","14","14","0","14","14","0","14","14","14","10","1","620420014","14","11","10","0","0","0","186","1"
"15","204200","0","0","0","1465","200000001","0","15","15","15","15","15","15","1","0","30","15","15","15","15","15","0","15","15","0","15","15","15","10","1","620420015","15","11","10","0","0","0","196","1"
"16","204200","0","0","0","1562","200000001","0","16","16","16","16","16","16","1","0","30","16","16","16","16","16","0","16","16","0","16","16","16","10","1","620420016","16","11","10","0","0","0","206","1"
"17","204200","0","0","0","1660","200000001","0","17","17","17","17","17","17","1","0","30","16","17","17","17","17","0","17","17","0","17","17","17","10","1","620420017","17","11","10","0","0","0","216","1"
"18","204200","0","0","0","1758","200000001","0","18","18","18","18","18","18","1","0","30","16","18","18","18","18","0","18","18","0","18","18","18","10","1","620420018","18","12","10","0","0","0","226","1"
"19","204200","0","0","0","1856","200000001","0","19","19","19","19","19","19","1","0","30","17","19","19","19","19","0","19","19","0","19","19","19","10","1","620420019","19","12","10","0","0","0","236","1"
"20","204200","0","0","0","1953","200000001","0","20","20","20","20","20","20","1","0","30","17","20","20","20","20","0","20","20","0","20","20","20","10","1","620420020","20","12","10","0","0","0","247","1"
"21","204200","0","0","0","2051","200000001","0","21","21","21","21","21","21","1","0","30","17","21","21","21","21","0","21","21","0","21","21","21","10","1","620420021","21","12","10","0","0","0","257","1"
"22","204200","0","0","0","2149","200000001","0","22","22","22","22","22","22","1","0","30","18","22","22","22","22","0","22","22","0","22","22","22","10","1","620420022","22","12","10","0","0","0","267","1"
"23","204200","0","0","0","2352","200000001","0","23","23","23","23","23","23","1","0","30","19","23","23","23","23","0","23","23","0","23","23","23","10","1","620420023","23","13","10","0","0","0","288","1"
"24","204200","0","0","0","2555","200000001","0","24","24","24","24","24","24","1","0","30","21","24","24","24","24","0","24","24","0","24","24","24","10","1","620420024","24","15","10","0","0","0","309","1"
"25","204200","0","0","0","2759","200000001","0","25","25","25","25","25","25","1","0","30","22","25","25","25","25","0","25","25","0","25","25","25","10","1","620420025","25","16","10","0","0","0","330","1"
"26","204200","0","0","0","2962","200000001","0","26","26","26","26","26","26","1","0","30","24","26","26","26","26","0","26","26","0","26","26","26","10","1","620420026","26","17","10","0","0","0","351","1"
"27","204200","0","0","0","3165","200000001","0","27","27","27","27","27","27","1","0","30","26","27","27","27","27","0","27","27","0","27","27","27","10","1","620420027","27","18","10","0","0","0","373","1"
"28","204200","0","0","0","3368","200000001","0","28","28","28","28","28","28","1","0","30","27","28","28","28","28","0","28","28","0","28","28","28","10","1","620420028","28","19","10","0","0","0","394","1"
"29","204200","0","0","0","3572","200000001","0","29","29","29","29","29","29","1","0","30","29","29","29","29","29","0","29","29","0","29","29","29","10","1","620420029","29","20","10","0","0","0","415","1"
"30","204200","0","0","0","3995","200000001","0","30","30","30","30","30","30","1","0","30","30","30","30","30","30","0","30","30","0","30","30","30","10","1","620420030","30","21","10","0","0","0","450","1"
"31","204200","0","0","0","4419","200000001","0","31","31","31","31","31","31","1","0","30","30","31","31","31","31","0","31","31","0","31","31","31","10","1","620420031","31","22","10","0","0","0","485","1"
"32","204200","0","0","0","4843","200000001","0","32","32","32","32","32","32","1","0","30","31","32","32","32","32","0","32","32","0","32","32","32","10","1","620420032","32","23","10","0","0","0","520","1"
"33","204200","0","0","0","5274","200000001","0","33","33","33","33","33","33","1","0","30","31","33","33","33","33","0","33","33","0","33","33","33","10","1","620420033","33","23","10","0","0","0","545","1"
"34","204200","0","0","0","5706","200000001","0","34","34","34","34","34","34","1","0","30","31","34","34","34","34","0","34","34","0","34","34","34","10","1","620420034","34","24","10","0","0","0","569","1"
"35","204200","0","0","0","6137","200000001","0","35","35","35","35","35","35","1","0","30","31","35","35","35","35","0","35","35","0","35","35","35","10","1","620420035","35","24","10","0","0","0","594","1"
"36","204200","0","0","0","6533","200000001","0","36","36","36","36","36","36","1","0","30","32","36","36","36","36","0","36","36","0","36","36","36","10","1","620420036","36","24","10","0","0","0","675","1"
"37","204200","0","0","0","6929","200000001","0","37","37","37","37","37","37","1","0","30","32","37","37","37","37","0","37","37","0","37","37","37","10","1","620420037","37","24","10","0","0","0","755","1"
"38","204200","0","0","0","6929","200000001","0","38","38","38","38","38","38","1","0","30","32","38","38","38","38","0","38","38","0","38","38","38","10","1","620420038","38","24","10","0","0","0","755","1"
"39","204200","0","0","0","8267","200000001","0","39","39","39","39","39","39","1","0","30","47","39","39","39","39","0","39","39","0","39","39","39","10","1","620420039","39","35","10","0","0","0","860","1"
"40","204200","0","0","0","10525","200000001","0","40","40","40","40","40","40","1","0","30","49","40","40","40","40","0","40","40","0","40","40","40","10","1","620420040","40","36","10","0","0","0","979","1"
"41","204200","0","0","0","11496","200000001","0","41","41","41","41","41","41","1","0","30","49","41","41","41","41","0","41","41","0","41","41","41","10","1","620420041","41","36","10","0","0","0","1295","1"
"42","204200","0","0","0","12059","200000001","0","42","42","42","42","42","42","1","0","30","50","42","42","42","42","0","42","42","0","42","42","42","10","1","620420042","42","37","10","0","0","0","1349","1"
"43","204200","0","0","0","12621","200000001","0","43","43","43","43","43","43","1","0","30","51","43","43","43","43","0","43","43","0","43","43","43","10","1","620420043","43","38","10","0","0","0","1404","1"
"44","204200","0","0","0","13704","200000001","0","44","44","44","44","44","44","1","0","30","54","44","44","44","44","0","44","44","0","44","44","44","10","1","620420044","44","40","10","0","0","0","1449","1"
"45","204200","0","0","0","14786","200000001","0","45","45","45","45","45","45","1","0","30","56","45","45","45","45","0","45","45","0","45","45","45","10","1","620420045","45","41","10","0","0","0","1495","1"
"46","204200","0","0","0","15868","200000001","0","46","46","46","46","46","46","1","0","30","59","46","46","46","46","0","46","46","0","46","46","46","10","1","620420046","46","43","10","0","0","0","1540","1"
"47","204200","0","0","0","15868","200000001","0","47","47","47","47","47","47","1","0","30","60","47","47","47","47","0","47","47","0","47","47","47","10","1","620420047","47","43","10","0","0","0","1634","1"
"48","204200","0","0","0","22775","200000001","0","48","48","48","48","48","48","1","0","30","62","48","48","48","48","0","48","48","0","48","48","48","10","1","620420048","48","45","10","0","0","0","2360","1"
"49","204200","0","0","0","23993","200000001","0","49","49","49","49","49","49","1","0","30","60","49","49","49","49","0","49","49","0","49","49","49","10","1","620420049","49","44","10","0","0","0","2450","1"
"50","204200","0","0","0","24828","200000001","0","50","50","50","50","50","50","1","0","30","63","50","50","50","50","0","50","50","0","50","50","50","10","1","620420050","50","45","10","0","0","0","2365","1"
"51","204200","0","0","0","25665","200000001","0","51","51","51","51","51","51","1","0","30","66","51","51","51","51","0","51","51","0","51","51","51","10","1","620420051","51","46","10","0","0","0","2367","1"
"52","204200","0","0","0","26500","200000001","0","52","52","52","52","52","52","1","0","30","67","52","52","52","52","0","52","52","0","52","52","52","10","1","620420052","52","47","10","0","0","0","2369","1"
"53","204200","0","0","0","27335","200000001","0","53","53","53","53","53","53","1","0","30","70","53","53","53","53","0","53","53","0","53","53","53","10","1","620420053","53","48","10","0","0","0","2373","1"
"54","204200","0","0","0","28171","200000001","0","54","54","54","54","54","54","1","0","30","71","54","54","54","54","0","54","54","0","54","54","54","10","1","620420054","54","49","10","0","0","0","2375","1"
"55","204200","0","0","0","29006","200000001","0","55","55","55","55","55","55","1","0","30","74","55","55","55","55","0","55","55","0","55","55","55","10","1","620420055","55","50","10","0","0","0","2377","1"
"56","204200","0","0","0","29841","200000001","0","56","56","56","56","56","56","1","0","30","75","56","56","56","56","0","56","56","0","56","56","56","10","1","620420056","56","51","10","0","0","0","2380","1"
"57","204200","0","0","0","30727","200000001","0","57","57","57","57","57","57","1","0","30","77","57","57","57","57","0","57","57","0","57","57","57","10","1","620420057","57","53","10","0","0","0","2382","1"
"58","204200","0","0","0","31612","200000001","0","58","58","58","58","58","58","1","0","30","78","58","58","58","58","0","58","58","0","58","58","58","10","1","620420058","58","54","10","0","0","0","2384","1"
"59","204200","0","0","0","32550","200000001","0","59","59","59","59","59","59","1","0","30","81","59","59","59","59","0","59","59","0","59","59","59","10","1","620420059","59","55","10","0","0","0","2387","1"
"60","204200","0","0","0","33488","200000001","0","60","60","60","60","60","60","1","0","30","82","60","60","60","60","0","60","60","0","60","60","60","10","1","620420060","60","56","10","0","0","0","2390","1"
"61","204200","0","0","0","34480","200000001","0","61","61","61","61","61","61","1","0","30","85","61","61","61","61","0","61","61","0","61","61","61","10","1","620420061","61","58","10","0","0","0","2392","1"
"62","204200","0","0","0","34714","200000001","0","62","62","62","62","62","62","1","0","30","86","62","62","62","62","0","62","62","0","62","62","62","10","1","620420062","62","59","10","0","0","0","2448","1"
"63","204200","0","0","0","34948","200000001","0","63","63","63","63","63","63","1","0","30","87","63","63","63","63","0","63","63","0","63","63","63","10","1","620420063","63","60","10","0","0","0","2504","1"
"64","204200","0","0","0","35183","200000001","0","64","64","64","64","64","64","1","0","30","87","64","64","64","64","0","64","64","0","64","64","64","10","1","620420064","64","61","10","0","0","0","2560","1"
"65","204200","0","0","0","35417","200000001","0","65","65","65","65","65","65","1","0","30","88","65","65","65","65","0","65","65","0","65","65","65","10","1","620420065","65","63","10","0","0","0","2615","1"
"66","204200","0","0","0","35651","200000001","0","66","66","66","66","66","66","1","0","30","89","66","66","66","66","0","66","66","0","66","66","66","10","1","620420066","66","64","10","0","0","0","2671","1"
"67","204200","0","0","0","35885","200000001","0","67","67","67","67","67","67","1","0","30","90","67","67","67","67","0","67","67","0","67","67","67","10","1","620420067","67","65","10","0","0","0","2727","1"
"68","204200","0","0","0","36119","200000001","0","68","68","68","68","68","68","1","0","30","91","68","68","68","68","0","68","68","0","68","68","68","10","1","620420068","68","66","10","0","0","0","2783","1"
"69","204200","0","0","0","36354","200000001","0","69","69","69","69","69","69","1","0","30","91","69","69","69","69","0","69","69","0","69","69","69","10","1","620420069","69","67","10","0","0","0","2839","1"
"70","204200","0","0","0","36588","200000001","0","70","70","70","70","70","70","1","0","30","92","70","70","70","70","0","70","70","0","70","70","70","10","1","620420070","70","68","10","0","0","0","2895","1"
"71","204200","0","0","0","36822","200000001","0","71","71","71","71","71","71","1","0","30","93","71","71","71","71","0","71","71","0","71","71","71","10","1","620420071","71","70","10","0","0","0","2950","1"
"1","204300","0","0","0","245","200000009","7","1","1","1","1","1","1","1","0","30","2","1","1","1","1","0","1","1","0","1","1","1","10","1","620430001","1","5","10","0","0","0","0","1"
"2","204300","0","0","0","272","200000009","14","2","2","2","2","2","2","1","0","30","2","2","2","2","2","0","2","2","0","2","2","2","10","1","620430002","2","5","10","0","0","0","0","1"
"3","204300","0","0","0","285","200000009","17","3","3","3","3","3","3","1","0","30","3","3","3","3","3","0","3","3","0","3","3","3","10","1","620430003","3","5","10","0","0","0","0","1"
"4","204300","0","0","0","317","200000009","34","4","4","4","4","4","4","1","0","30","4","4","4","4","4","0","4","4","0","4","4","4","10","1","620430004","4","5","10","0","0","0","0","1"
"5","204300","0","0","0","331","200000009","42","5","5","5","5","5","5","1","0","30","6","5","5","5","5","0","5","5","0","5","5","5","10","1","620430005","5","5","10","0","0","0","0","1"
"6","204300","0","0","0","346","200000009","49","6","6","6","6","6","6","1","0","30","7","6","6","6","6","0","6","6","0","6","6","6","10","1","620430006","6","5","10","0","0","0","0","1"
"7","204300","0","0","0","429","200000009","58","7","7","7","7","7","7","1","0","30","8","7","7","7","7","0","7","7","0","7","7","7","10","1","620430007","7","5","10","0","0","0","0","1"
"8","204300","0","0","0","512","200000009","68","8","8","8","8","8","8","1","0","30","8","8","8","8","8","0","8","8","0","8","8","8","10","1","620430008","8","6","10","0","0","0","0","1"
"9","204300","0","0","0","596","200000009","77","9","9","9","9","9","9","1","0","30","9","9","9","9","9","0","9","9","0","9","9","9","10","1","620430009","9","6","10","0","0","0","0","1"
"10","204300","0","0","0","679","200000009","87","10","10","10","10","10","10","1","0","30","9","10","10","10","10","0","10","10","0","10","10","10","10","1","620430010","10","7","10","0","0","0","0","1"
"11","204300","0","0","0","761","200000009","97","11","11","11","11","11","11","1","0","30","9","11","11","11","11","0","11","11","0","11","11","11","10","1","620430011","11","7","10","0","0","0","0","1"
"12","204300","0","0","0","844","200000009","107","12","12","12","12","12","12","1","0","30","10","12","12","12","12","0","12","12","0","12","12","12","10","1","620430012","12","7","10","0","0","0","0","1"
"13","204300","0","0","0","928","200000009","116","13","13","13","13","13","13","1","0","30","11","13","13","13","13","0","13","13","0","13","13","13","10","1","620430013","13","8","10","0","0","0","0","1"
"14","204300","0","0","0","1011","200000009","126","14","14","14","14","14","14","1","0","30","11","14","14","14","14","0","14","14","0","14","14","14","10","1","620430014","14","8","10","0","0","0","0","1"
"15","204300","0","0","0","1094","200000009","135","15","15","15","15","15","15","1","0","30","12","15","15","15","15","0","15","15","0","15","15","15","10","1","620430015","15","8","10","0","0","0","0","1"
"16","204300","0","0","0","1177","200000009","145","16","16","16","16","16","16","1","0","30","12","16","16","16","16","0","16","16","0","16","16","16","10","1","620430016","16","8","10","0","0","0","0","1"
"17","204300","0","0","0","1260","200000009","154","17","17","17","17","17","17","1","0","30","13","17","17","17","17","0","17","17","0","17","17","17","10","1","620430017","17","9","10","0","0","0","0","1"
"18","204300","0","0","0","1344","200000009","164","18","18","18","18","18","18","1","0","30","14","18","18","18","18","0","18","18","0","18","18","18","10","1","620430018","18","9","10","0","0","0","0","1"
"19","204300","0","0","0","1426","200000009","174","19","19","19","19","19","19","1","0","30","14","19","19","19","19","0","19","19","0","19","19","19","10","1","620430019","19","9","10","0","0","0","0","1"
"20","204300","0","0","0","1509","200000009","183","20","20","20","20","20","20","1","0","30","14","20","20","20","20","0","20","20","0","20","20","20","10","1","620430020","20","10","10","0","0","0","0","1"
"21","204300","0","0","0","1592","200000009","193","21","21","21","21","21","21","1","0","30","15","21","21","21","21","0","21","21","0","21","21","21","10","1","620430021","21","10","10","0","0","0","0","1"
"22","204300","0","0","0","1676","200000009","202","22","22","22","22","22","22","1","0","30","15","22","22","22","22","0","22","22","0","22","22","22","10","1","620430022","22","11","10","0","0","0","0","1"
"23","204300","0","0","0","1759","200000009","212","23","23","23","23","23","23","1","0","30","16","23","23","23","23","0","23","23","0","23","23","23","10","1","620430023","23","11","10","0","0","0","0","1"
"24","204300","0","0","0","1924","200000009","243","24","24","24","24","24","24","1","0","30","20","24","24","24","24","0","24","24","0","24","24","24","10","1","620430024","24","14","10","0","0","0","0","1"
"25","204300","0","0","0","2090","200000009","274","25","25","25","25","25","25","1","0","30","25","25","25","25","25","0","25","25","0","25","25","25","10","1","620430025","25","16","10","0","0","0","0","1"
"26","204300","0","0","0","2374","200000009","308","26","26","26","26","26","26","1","0","30","26","26","26","26","26","0","26","26","0","26","26","26","10","1","620430026","26","17","10","0","0","0","0","1"
"27","204300","0","0","0","2658","200000009","341","27","27","27","27","27","27","1","0","30","27","27","27","27","27","0","27","27","0","27","27","27","10","1","620430027","27","18","10","0","0","0","0","1"
"28","204300","0","0","0","2943","200000009","376","28","28","28","28","28","28","1","0","30","28","28","28","28","28","0","28","28","0","28","28","28","10","1","620430028","28","18","10","0","0","0","0","1"
"29","204300","0","0","0","3227","200000009","409","29","29","29","29","29","29","1","0","30","29","29","29","29","29","0","29","29","0","29","29","29","10","1","620430029","29","19","10","0","0","0","0","1"
"30","204300","0","0","0","3512","200000009","443","30","30","30","30","30","30","1","0","30","30","30","30","30","30","0","30","30","0","30","30","30","10","1","620430030","30","20","10","0","0","0","0","1"
"31","204300","0","0","0","3796","200000009","477","31","31","31","31","31","31","1","0","30","32","31","31","31","31","0","31","31","0","31","31","31","10","1","620430031","31","21","10","0","0","0","0","1"
"32","204300","0","0","0","4080","200000009","510","32","32","32","32","32","32","1","0","30","32","32","32","32","32","0","32","32","0","32","32","32","10","1","620430032","32","22","10","0","0","0","0","1"
"33","204300","0","0","0","4364","200000009","544","33","33","33","33","33","33","1","0","30","33","33","33","33","33","0","33","33","0","33","33","33","10","1","620430033","33","22","10","0","0","0","0","1"
"34","204300","0","0","0","4648","200000009","578","34","34","34","34","34","34","1","0","30","34","34","34","34","34","0","34","34","0","34","34","34","10","1","620430034","34","22","10","0","0","0","0","1"
"35","204300","0","0","0","4932","200000009","612","35","35","35","35","35","35","1","0","30","36","35","35","35","35","0","35","35","0","35","35","35","10","1","620430035","35","23","10","0","0","0","0","1"
"36","204300","0","0","0","5216","200000009","645","36","36","36","36","36","36","1","0","30","37","36","36","36","36","0","36","36","0","36","36","36","10","1","620430036","36","24","10","0","0","0","0","1"
"37","204300","0","0","0","5501","200000009","679","37","37","37","37","37","37","1","0","30","37","37","37","37","37","0","37","37","0","37","37","37","10","1","620430037","37","25","10","0","0","0","0","1"
"38","204300","0","0","0","5785","200000009","713","38","38","38","38","38","38","1","0","30","38","38","38","38","38","0","38","38","0","38","38","38","10","1","620430038","38","25","10","0","0","0","0","1"
"39","204300","0","0","0","6069","200000009","747","39","39","39","39","39","39","1","0","30","40","39","39","39","39","0","39","39","0","39","39","39","10","1","620430039","39","26","10","0","0","0","0","1"
"40","204300","0","0","0","6354","200000009","781","40","40","40","40","40","40","1","0","30","41","40","40","40","40","0","40","40","0","40","40","40","10","1","620430040","40","27","10","0","0","0","0","1"
"41","204300","0","0","0","6638","200000009","814","41","41","41","41","41","41","1","0","30","42","41","41","41","41","0","41","41","0","41","41","41","10","1","620430041","41","28","10","0","0","0","0","1"
"42","204300","0","0","0","8494","200000009","882","42","42","42","42","42","42","1","0","30","42","42","42","42","42","0","42","42","0","42","42","42","10","1","620430042","42","28","10","0","0","0","0","1"
"43","204300","0","0","0","9011","200000009","921","43","43","43","43","43","43","1","0","30","45","43","43","43","43","0","43","43","0","43","43","43","10","1","620430043","43","30","10","0","0","0","0","1"
"44","204300","0","0","0","9528","200000009","960","44","44","44","44","44","44","1","0","30","47","44","44","44","44","0","44","44","0","44","44","44","10","1","620430044","44","31","10","0","0","0","0","1"
"45","204300","0","0","0","10046","200000009","999","45","45","45","45","45","45","1","0","30","50","45","45","45","45","0","45","45","0","45","45","45","10","1","620430045","45","33","10","0","0","0","0","1"
"46","204300","0","0","0","10563","200000009","1039","46","46","46","46","46","46","1","0","30","53","46","46","46","46","0","46","46","0","46","46","46","10","1","620430046","46","35","10","0","0","0","0","1"
"47","204300","0","0","0","13322","200000009","1192","47","47","47","47","47","47","1","0","30","55","47","47","47","47","0","47","47","0","47","47","47","10","1","620430047","47","36","10","0","0","0","0","1"
"48","204300","0","0","0","15919","200000009","1238","48","48","48","48","48","48","1","0","30","54","48","48","48","48","0","48","48","0","48","48","48","10","1","620430048","48","35","10","0","0","0","0","1"
"49","204300","0","0","0","13322","200000009","1254","49","49","49","49","49","49","1","0","30","55","49","49","49","49","0","49","49","0","49","49","49","10","1","620430049","49","37","10","0","0","0","0","1"
"50","204300","0","0","0","13899","200000009","1271","50","50","50","50","50","50","1","0","30","69","50","50","50","50","0","50","50","0","50","50","50","10","1","620430050","50","48","10","0","0","0","0","1"
"51","204300","0","0","0","15542","200000009","1506","51","51","51","51","51","51","1","0","30","70","51","51","51","51","0","51","51","0","51","51","51","10","1","620430051","51","48","10","0","0","0","0","1"
"52","204300","0","0","0","17184","200000009","1741","52","52","52","52","52","52","1","0","30","70","52","52","52","52","0","52","52","0","52","52","52","10","1","620430052","52","48","10","0","0","0","0","1"
"53","204300","0","0","0","19184","200000009","1841","53","53","53","53","53","53","1","0","30","70","53","53","53","53","0","53","53","0","53","53","53","10","1","620430053","53","48","10","0","0","0","0","1"
"54","204300","0","0","0","19751","200000009","1891","54","54","54","54","54","54","1","0","30","70","54","54","54","54","0","54","54","0","54","54","54","10","1","620430054","54","48","10","0","0","0","0","1"
