42efbe1b6ebdf8f0090439fd414c81d52245000515025cd28319eec673f49dae,740833985e90848d775292c89952f0eaf8de43f4d34f8ed274bb6925e141b89f,390fdfc5c46a33dc156a3d014e801bbfb83c0754bfb8357470258d06fcfc492d,e1f0e07448e0ae931b683e3c6e11fead524991c422193a637a6ab2de2558ac55,1d533d583126542d798611b65bc4640fba5919d85957e4102b6d5280382e1a64,685960faaf2204b6398202471c349afd954884d07d801b75dacfce02e469afd5,4a30054d708028b97a305b94f2c5ed15e56271bd8e0367b7a153e12aabb9776c,503778b3b5ead3a52981ac8403f06f835847c6b4725c709fded74c27244cbe7f,c06384e92eb249da7f8ab0d711b7d317182ad81cdbd57f4ac4126f9f441e9e91,a057ffb250ed3d4975fa3f2aff1ce1c6c6c05e1cffcfb0bf6742c184bc490772,ef6334e6a95a4feadc8d11f72931a7b3f3dad51578db4b2b8619550af66fef61,6f5354914ef7a5d1cb9116d74f7e9ca67a2670714f2c4f22a37635ff04887095,1b3e4700054aaf55bb7e5d36c4e299b4fed08ca5dc9177632a0e021d41d0dbf9,93698de31bcffbde877058bcd13a6106d18b994b53e42233d774cc6e8d338d30,bfaf8ee17d7ca8651596dbff2a4ab8e2efe6f92b55c8b43a8eb078a95f795fbd,3f4b59807b941b55eb933a6c7f578da16702b6c7617d028079a3cadbcc845b9d,ececcdd28d97f28fd324a08a6f62a38f39a830aec007f3abc0aba3a2c339dd59,217c7f94141a4109e54f7a2d4f97f0d9e2f3ea6a0e71af4483fb6453f64be889,710b04f81b935d5a38d2c9e698328a44434f6541b51eb3199d9e8437b70a9de5,3c943f85623cee8edc3116b4ad9ca2d0c098321476be24affddf26ca496e4ccb,8c54d21cff8fb5d5e6f7c6fead470e45d1cf11f6073c0259f36fcc82e3dfc796,56e2ca795d300026683082dc6302f6c62d6a2e5aec91bda8209feaf302b5b2d3,679441c7f91ece90283195ab521c8b52c7e1babc1de42fa77b722ceb005a5165,1b2cc6078f900663a586ccc8f18eec0bebe2db1317e881bd0422857570ffce51,aa9bc60b7a974ebb4346550e0b9e384029bd752229741af266f324eec46c1956,c5dc224f29c3f9c11b3d10ab6c405e13553f1b635acf8eff22b49758c7305324,732468bc8fcace0441889763e4b8a142e44195f4fe5e9c004477868a23cf3d3b,549ddefc70314be27f0fd846baf4292564e84bdd521d257aa8331669d467841d,dd0a8dfe2d4b4ac358be9b7c28d4605e75a6806d1a42fc966bf38a9c7fbd925f,de0344da2fd13b10acd8ec03ca810c9ca6e816ea28e60496eac11d387cd6e9e4,f86de294a04c5d8dfcbf37f6377fa0a8d7d0a9477f106fc8e369d21ed3892afd,80ab843dd2a5e8592243779942ebcd9957dfd19b6e720a245d719140b4f474d7,a043f172eeae446c5cbfbd6d79f853b098c5c7079ae5b76ed4c4dc409f99e733,79b8fc1c762a84290e3fac3eab3386249eb4e0c11f24faf814c8c01f99d0fb82,8ded97b56012c9dfd905d0f87b747f872d6bc0ff47dca674d9d80ae79d43b2fd,988439de3773565027f720261793bc22938d66976fa884d1472f4a297d319c8d,d1d82267a6cd5355dd983a566ecc58ad4c58ebe56b943141ad9721602cce0567,d02a6e064bee02b8ac22bbb0de7f7f1bb88e86aa5be5030c84b40a8ec3776a4f,ba3cf109433752c952eb7a69404ebbd055711dddbf7a3c3452e462577d727428,a249e4ed5678d9ff7545fec06daae30e8249d3c3cda59f7017fa5c3c6e88c9ca,d4e7da70133fd211b27abda999614b7e03a1feedbe8e39526e5054e03d91fb87,0162bd22dd9c22af8c9801eeaad540cb6ec58e2ca0cf5e42eb613fde36cfe074,d212a9b1a99d7569e41ffb272c43a52d960fd6ceaea0a096fc3d63e4553df2cd,5a5d4bafddcb2b3f8c751e472ca0a0a7c2a6c17ee33603053dbf44899d785a9a
"1.2","1070108","1070110","0","0","10700102","1.3","10700101","0","257","0","0","0","1070109","401061171","1070107","1070","0","0","401061181","0","2","2","401061201","401061161","10700105","0.06","1","0","1070106","1.2","0","10700104","0","2","10700103","710091","0","1.4","3","2","401061191","1000000","1.5"
"1.6","1070113","1070115","0","0","10700102","1.8","10700101","0","258","0","0","0","1070114","401061221","1070112","1070","0","0","401061231","0","3","2","401061251","401061211","10700105","0.06","1","0","1070111","1.6","0","10700104","0","4","10700103","710091","0","1.9","4","4","401061241","1000000","2"
"2","1070116","1070116","0","0","10700102","2.4","10700101","0","259","0","0","0","1070116","401061221","1070116","1070","0","0","401061231","0","3","2","401061251","401061211","10700105","0.06","1","0","1070116","2","0","10700104","0","5","10700103","710091","0","2.4","-1","4","401061241","1000000","2.6"
"1.2","1071103","1071105","0","0","10710102","1.3","10710101","0","260","0","0","0","1071104","401061471","1071102","1071","0","0","401061481","0","1","1","401061501","401061461","10710105","0.03","1","0","1071101","1.2","0","10710104","0","1","10710103","710101","0","1.4","1","1","401061491","1000000","1.5"
"1.2","1071108","1071110","0","0","10710102","1.3","10710101","0","261","0","0","0","1071109","401061521","1071107","1071","0","0","401061531","0","2","2","401061551","401061511","10710105","0.06","1","0","1071106","1.2","0","10710104","0","2","10710103","710101","0","1.4","3","2","401061541","1000000","1.5"
"1.6","1071113","1071115","0","0","10710102","1.8","10710101","0","262","0","0","0","1071114","401061571","1071112","1071","0","0","401061581","0","3","2","401061601","401061561","10710105","0.06","1","0","1071111","1.6","0","10710104","0","4","10710103","710101","0","1.9","4","4","401061591","1000000","2"
"2","1071116","1071116","0","0","10710102","2.4","10710101","0","263","0","0","0","1071116","401061571","1071116","1071","0","0","401061581","0","3","2","401061601","401061561","10710105","0.06","1","0","1071116","2","0","10710104","0","5","10710103","710101","0","2.4","-1","4","401061591","1000000","2.6"
"1.2","1072103","1072105","0","0","10720102","1.3","10720101","0","264","0","0","0","1072104","401061821","1072102","1072","0","0","401061831","0","1","1","401061851","401061811","10720105","0.03","1","0","1072101","1.2","0","10720104","0","1","10720103","710111","0","1.4","1","1","401061841","1000000","1.5"
"1.2","1072108","1072110","0","0","10720102","1.3","10720101","0","265","0","0","0","1072109","401061871","1072107","1072","0","0","401061881","0","2","2","401061901","401061861","10720105","0.06","1","0","1072106","1.2","0","10720104","0","2","10720103","710111","0","1.4","3","2","401061891","1000000","1.5"
"1.6","1072113","1072115","0","0","10720102","1.8","10720101","0","266","0","0","0","1072114","401061921","1072112","1072","0","0","401061931","0","3","2","401061951","401061911","10720105","0.06","1","0","1072111","1.6","0","10720104","0","4","10720103","710111","0","1.9","4","4","401061941","1000000","2"
"2","1072116","1072116","0","0","10720102","2.4","10720101","0","267","0","0","0","1072116","401061921","1072116","1072","0","0","401061931","0","3","2","401061951","401061911","10720105","0.06","1","0","1072116","2","0","10720104","0","5","10720103","710111","0","2.4","-1","4","401061941","1000000","2.6"
"1.2","1073103","1073105","0","0","10730102","1.3","10730101","0","268","0","0","0","1073104","401062171","1073102","1073","0","0","401062181","0","1","1","401062201","401062161","10730105","0.03","1","0","1073101","1.2","0","10730104","0","1","10730103","710121","0","1.4","1","1","401062191","1000000","1.5"
"1.2","1073108","1073110","0","0","10730102","1.3","10730101","0","269","0","0","0","1073109","401062221","1073107","1073","0","0","401062231","0","2","2","401062251","401062211","10730105","0.06","1","0","1073106","1.2","0","10730104","0","2","10730103","710121","0","1.4","3","2","401062241","1000000","1.5"
"1.6","1073113","1073115","0","0","10730102","1.8","10730101","0","270","0","0","0","1073114","401062271","1073112","1073","0","0","401062281","0","3","2","401062301","401062261","10730105","0.06","1","0","1073111","1.6","0","10730104","0","4","10730103","710121","0","1.9","4","4","401062291","1000000","2"
"2","1073116","1073116","0","0","10730102","2.4","10730101","0","271","0","0","0","1073116","401062271","1073116","1073","0","0","401062281","0","3","2","401062301","401062261","10730105","0.06","1","0","1073116","2","0","10730104","0","5","10730103","710121","0","2.4","-1","4","401062291","1000000","2.6"
"1.2","1074103","1074105","0","0","10740102","1.3","10740101","0","272","0","0","0","1074104","401062521","1074102","1074","0","0","401062531","0","1","1","401062551","401062511","10740105","0.03","1","0","1074101","1.2","0","10740104","0","1","10740103","710011","0","1.4","1","1","401062541","1000000","1.5"
"1.2","1074108","1074110","0","0","10740102","1.3","10740101","0","273","0","0","0","1074109","401062571","1074107","1074","0","0","401062581","0","2","2","401062601","401062561","10740105","0.06","1","0","1074106","1.2","0","10740104","0","2","10740103","710011","0","1.4","3","2","401062591","1000000","1.5"
"1.6","1074113","1074115","0","0","10740102","1.8","10740101","0","274","0","0","0","1074114","401062621","1074112","1074","0","0","401062631","0","3","2","401062651","401062611","10740105","0.06","1","0","1074111","1.6","0","10740104","0","4","10740103","710011","0","1.9","4","4","401062641","1000000","2"
"2","1074116","1074116","0","0","10740102","2.4","10740101","0","275","0","0","0","1074116","401062621","1074116","1074","0","0","401062631","0","3","2","401062651","401062611","10740105","0.06","1","0","1074116","2","0","10740104","0","5","10740103","710011","0","2.4","-1","4","401062641","1000000","2.6"
"1.2","1075103","1075105","0","0","10750102","1.3","10750101","0","276","0","0","0","1075104","401062871","1075102","1075","0","0","401062881","0","1","1","401062901","401062861","10750105","0.03","1","0","1075101","1.2","0","10750104","0","1","10750103","710021","0","1.4","1","1","401062891","1000000","1.5"
"1.2","1075108","1075110","0","0","10750102","1.3","10750101","0","277","0","0","0","1075109","401062921","1075107","1075","0","0","401062931","0","2","2","401062951","401062911","10750105","0.06","1","0","1075106","1.2","0","10750104","0","2","10750103","710021","0","1.4","3","2","401062941","1000000","1.5"
"1.6","1075113","1075115","0","0","10750102","1.8","10750101","0","278","0","0","0","1075114","401062971","1075112","1075","0","0","401062981","0","3","2","401063001","401062961","10750105","0.06","1","0","1075111","1.6","0","10750104","0","4","10750103","710021","0","1.9","4","4","401062991","1000000","2"
"2","1075116","1075116","0","0","10750102","2.4","10750101","0","279","0","0","0","1075116","401062971","1075116","1075","0","0","401062981","0","3","2","401063001","401062961","10750105","0.06","1","0","1075116","2","0","10750104","0","5","10750103","710021","0","2.4","-1","4","401062991","1000000","2.6"
"1.2","1076103","1076105","0","0","10760102","1.3","10760101","0","280","0","0","0","1076104","401063221","1076102","1076","0","0","401063231","0","1","1","401063251","401063211","10760105","0.03","1","0","1076101","1.2","0","10760104","0","1","10760103","710031","0","1.4","1","1","401063241","1000000","1.5"
"1.2","1076108","1076110","0","0","10760102","1.3","10760101","0","281","0","0","0","1076109","401063271","1076107","1076","0","0","401063281","0","2","2","401063301","401063261","10760105","0.06","1","0","1076106","1.2","0","10760104","0","2","10760103","710031","0","1.4","3","2","401063291","1000000","1.5"
"1.6","1076113","1076115","0","0","10760102","1.8","10760101","0","282","0","0","0","1076114","401063321","1076112","1076","0","0","401063331","0","3","2","401063351","401063311","10760105","0.06","1","0","1076111","1.6","0","10760104","0","4","10760103","710031","0","1.9","4","4","401063341","1000000","2"
"2","1076116","1076116","0","0","10760102","2.4","10760101","0","283","0","0","0","1076116","401063321","1076116","1076","0","0","401063331","0","3","2","401063351","401063311","10760105","0.06","1","0","1076116","2","0","10760104","0","5","10760103","710031","0","2.4","-1","4","401063341","1000000","2.6"
"1.2","1077103","1077105","0","0","10770102","1.3","10770101","0","284","0","0","0","1077104","401063571","1077102","1077","0","0","401063581","0","1","1","401063601","401063561","10770105","0.03","1","0","1077101","1.2","0","10770104","0","1","10770103","710041","0","1.4","1","1","401063591","1000000","1.5"
"1.2","1077108","1077110","0","0","10770102","1.3","10770101","0","285","0","0","0","1077109","401063621","1077107","1077","0","0","401063631","0","2","2","401063651","401063611","10770105","0.06","1","0","1077106","1.2","0","10770104","0","2","10770103","710041","0","1.4","3","2","401063641","1000000","1.5"
"1.6","1077113","1077115","0","0","10770102","1.8","10770101","0","286","0","0","0","1077114","401063671","1077112","1077","0","0","401063681","0","3","2","401063701","401063661","10770105","0.06","1","0","1077111","1.6","0","10770104","0","4","10770103","710041","0","1.9","4","4","401063691","1000000","2"
"2","1077116","1077116","0","0","10770102","2.4","10770101","0","287","0","0","0","1077116","401063671","1077116","1077","0","0","401063681","0","3","2","401063701","401063661","10770105","0.06","1","0","1077116","2","0","10770104","0","5","10770103","710041","0","2.4","-1","4","401063691","1000000","2.6"
"1.2","1078103","1078105","0","0","10780102","1.3","10780101","0","288","0","0","0","1078104","401063921","1078102","1078","0","0","401063931","0","1","1","401063951","401063911","10780105","0.03","1","0","1078101","1.2","0","10780104","0","1","10780103","710051","0","1.4","1","1","401063941","1000000","1.5"
"1.2","1078108","1078110","0","0","10780102","1.3","10780101","0","289","0","0","0","1078109","401063971","1078107","1078","0","0","401063981","0","2","2","401064001","401063961","10780105","0.06","1","0","1078106","1.2","0","10780104","0","2","10780103","710051","0","1.4","3","2","401063991","1000000","1.5"
"1.6","1078113","1078115","0","0","10780102","1.8","10780101","0","290","0","0","0","1078114","401064021","1078112","1078","0","0","401064031","0","3","2","401064051","401064011","10780105","0.06","1","0","1078111","1.6","0","10780104","0","4","10780103","710051","0","1.9","4","4","401064041","1000000","2"
"2","1078116","1078116","0","0","10780102","2.4","10780101","0","291","0","0","0","1078116","401064021","1078116","1078","0","0","401064031","0","3","2","401064051","401064011","10780105","0.06","1","0","1078116","2","0","10780104","0","5","10780103","710051","0","2.4","-1","4","401064041","1000000","2.6"
"1.2","1079103","1079105","0","0","10790102","1.3","10790101","0","292","0","0","0","1079104","401064271","1079102","1079","0","0","401064281","0","1","1","401064301","401064261","10790105","0.03","1","0","1079101","1.2","0","10790104","0","1","10790103","710061","0","1.4","1","1","401064291","1000000","1.5"
"1.2","1079108","1079110","0","0","10790102","1.3","10790101","0","293","0","0","0","1079109","401064321","1079107","1079","0","0","401064331","0","2","2","401064351","401064311","10790105","0.06","1","0","1079106","1.2","0","10790104","0","2","10790103","710061","0","1.4","3","2","401064341","1000000","1.5"
"1.6","1079113","1079115","0","0","10790102","1.8","10790101","0","294","0","0","0","1079114","401064371","1079112","1079","0","0","401064381","0","3","2","401064401","401064361","10790105","0.06","1","0","1079111","1.6","0","10790104","0","4","10790103","710061","0","1.9","4","4","401064391","1000000","2"
"2","1079116","1079116","0","0","10790102","2.4","10790101","0","295","0","0","0","1079116","401064371","1079116","1079","0","0","401064381","0","3","2","401064401","401064361","10790105","0.06","1","0","1079116","2","0","10790104","0","5","10790103","710061","0","2.4","-1","4","401064391","1000000","2.6"
"1.2","1080103","1080105","0","0","10800102","1.3","10800101","0","296","0","0","0","1080104","401064621","1080102","1080","0","0","401064631","0","1","1","401064651","401064611","10800105","0.03","1","0","1080101","1.2","0","10800104","0","1","10800103","710071","0","1.4","1","1","401064641","1000000","1.5"
"1.2","1080108","1080110","0","0","10800102","1.3","10800101","0","297","0","0","0","1080109","401064671","1080107","1080","0","0","401064681","0","2","2","401064701","401064661","10800105","0.06","1","0","1080106","1.2","0","10800104","0","2","10800103","710071","0","1.4","3","2","401064691","1000000","1.5"
"1.6","1080113","1080115","0","0","10800102","1.8","10800101","0","298","0","0","0","1080114","401064721","1080112","1080","0","0","401064731","0","3","2","401064751","401064711","10800105","0.06","1","0","1080111","1.6","0","10800104","0","4","10800103","710071","0","1.9","4","4","401064741","1000000","2"
"2","1080116","1080116","0","0","10800102","2.4","10800101","0","299","0","0","0","1080116","401064721","1080116","1080","0","0","401064731","0","3","2","401064751","401064711","10800105","0.06","1","0","1080116","2","0","10800104","0","5","10800103","710071","0","2.4","-1","4","401064741","1000000","2.6"
