00b5eefb20d294972c4eb599070ed8c6f0adf609b288124f23206afc46c2928f,d3c836b27d677a1f96548e8a26cc01c5f4314076aad4efd3012c8d1facfe9a79,760185b156dc0cc53138fb1898193e0ff68619f9b57d1bf1dabf186f93eb6bf4,706605668ab6453341615c3f9b9a0580f469d036f5e0a509eee23e7355dded11,cadde393792e9fa2785c010a360b0369a942ba2c8f5dbb4303c77d645537907c,c0f6749556148537e677c13c9024f31de6c451c2671fa4776761115905c16e12,1156f765d0c9ec9f9602f6f8a2c1c44208c517e27d819a46ccf3e442ae98ded6,1c27d5ab30607194366073bb064cf3ced889747b52fef0db05f894f14101829e,71a6511a1926fce6bcdc8c37c68cac99cb5f2918468e0ca3bf8df784be215c23,386ad440a69527a5913c164abdb60935a3b1669a8ea19ac0a0301bd685e9e717,e8022fc94356cbef455b982ec9c615aaac8cc90d2098d46c9dacb88690b037de,db3448d52e76d58023732ef86dcdd408f5e64cf1ec7edeb56c4ca4e76048ce37,f50263ea628054745553cb3bb7f16c9602b06636e76bf586a10d317c29b96a12,818a7477fc52aa635e078cd612716b57fe4d75638f6c1a99c2f81eafdb9c6c0b
"-285","51","2023/08/25 16:00:00","0","20039","靜流（夏日）","2","213","117101","-8","20039112","","2030/01/01 14:59:59","2"
"-285","52","2023/08/25 16:00:00","8.47","20039","惠理子","1","104","102701","8","20039113","","2030/01/01 14:59:59","2"
"-285","52","2023/08/25 16:00:00","8.47","20039","惠理子（夏日）","1","114","117001","8","20039114","","2030/01/01 14:59:59","2"
"-285","52","2023/08/25 16:00:00","3.816","20039","靜流","4","204","104901","8","20039115","","2030/01/01 14:59:59","1"
"-285","52","2023/08/25 16:00:00","3.816","20039","靜流（夏日）","4","214","117101","-8","20039116","","2030/01/01 14:59:59","1"
"-285","52","2023/08/25 16:00:00","0","20039","惠理子","5","105","102701","8","20039117","","2030/01/01 14:59:59","5"
"-285","52","2023/08/25 16:00:00","0","20039","惠理子（夏日）","5","115","117001","8","20039118","","2030/01/01 14:59:59","5"
"-285","52","2023/08/25 16:00:00","0","20039","靜流","2","205","104901","8","20039119","","2030/01/01 14:59:59","2"
"-285","52","2023/08/25 16:00:00","3.736","20039","靜流（夏日）","2","215","117101","-8","20039120","","2030/01/01 14:59:59","1"
"-285","52","2023/08/25 16:00:00","6.505","20039","惠理子","1","106","102701","8","20039121","","2030/01/01 14:59:59","2"
"-285","52","2023/08/25 16:00:00","6.505","20039","惠理子（夏日）","1","116","117001","8","20039122","","2030/01/01 14:59:59","2"
"-285","52","2023/08/25 16:00:00","5.702","20039","靜流","5","206","104901","8","20039123","","2030/01/01 14:59:59","2"
"-285","52","2023/08/25 16:00:00","5.702","20039","靜流（夏日）","5","216","117101","-8","20039124","","2030/01/01 14:59:59","2"
"-416.5","53","2023/09/25 16:00:00","3.414","20040","花凜","1","1","190801","0","20040001","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2030/01/01 14:59:59","2"
"-416.5","53","2023/09/25 16:00:00","3.099","20040","花凜","1","2","190801","0","20040002","將任務完成，\n並獲得獎勵吧！","2030/01/01 14:59:59","2"
"-416.5","54","2023/09/25 16:00:00","2.801","20040","花凜","1","3","190801","0","20040003","似乎有能夠\n領取的獎勵了，\n請確認看看。","2030/01/01 14:59:59","2"
"-416.5","54","2023/09/25 16:00:00","0","20040","花凜","2","4","190801","0","20040004","能夠領取獎勵了！\n請檢查看看","2030/01/01 14:59:59","2"
"-416.5","57","2023/09/25 16:00:00","0","20040","花凜","1","5","190801","0","20040005","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2030/01/01 14:59:59","1"
"-363","55","2023/09/25 16:00:00","5.506","20040","花凜","1","1","190801","0","20040006","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2030/01/01 14:59:59","2"
"-363","55","2023/09/25 16:00:00","1.216","20040","花凜","2","2","190801","0","20040007","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2030/01/01 14:59:59","1"
"-363","56","2023/09/25 16:00:00","1.539","20040","花凜","2","3","190801","0","20040008","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2030/01/01 14:59:59","1"
"-363","56","2023/09/25 16:00:00","1.875","20040","花凜","2","4","190801","0","20040009","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2030/01/01 14:59:59","1"
"-285","51","2023/09/25 16:00:00","3.35","20040","望（夏日）","2","101","117201","8","20040101","","2030/01/01 14:59:59","1"
"-285","51","2023/09/25 16:00:00","16.48","20040","千歌（夏日）","4","201","117301","8","20040102","","2030/01/01 14:59:59","5"
"-285","51","2023/09/25 16:00:00","17.388","20040","紡希（夏日）","3","301","117401","8","20040103","","2030/01/01 14:59:59","1"
"-285","51","2023/09/25 16:00:00","3","20040","望（夏日）","1","102","117201","8","20040104","","2030/01/01 14:59:59","2"
"-285","51","2023/09/25 16:00:00","12.977","20040","千歌（夏日）","1","202","117301","8","20040105","","2030/01/01 14:59:59","2"
"-285","51","2023/09/25 16:00:00","5.239","20040","紡希（夏日）","1","302","117401","8","20040106","","2030/01/01 14:59:59","3"
"-285","51","2023/09/25 16:00:00","7.721","20040","望（夏日）","2","103","117201","8","20040107","","2030/01/01 14:59:59","5"
"-285","51","2023/09/25 16:00:00","8.611","20040","千歌（夏日）","1","203","117301","8","20040108","","2030/01/01 14:59:59","4"
"-285","51","2023/09/25 16:00:00","14.315","20040","紡希（夏日）","1","303","117401","8","20040109","","2030/01/01 14:59:59","2"
"-285","52","2023/09/25 16:00:00","5.961","20040","望（夏日）","2","104","117201","8","20040110","","2030/01/01 14:59:59","5"
"-285","52","2023/09/25 16:00:00","16.001","20040","千歌（夏日）","1","204","117301","8","20040111","","2030/01/01 14:59:59","5"
"-285","52","2023/09/25 16:00:00","3.903","20040","紡希（夏日）","2","304","117401","8","20040112","","2030/01/01 14:59:59","1"
"-285","52","2023/09/25 16:00:00","0","20040","望（夏日）","2","105","117201","8","20040113","","2030/01/01 14:59:59","2"
"-285","52","2023/09/25 16:00:00","21.859","20040","千歌（夏日）","1","205","117301","8","20040114","","2030/01/01 14:59:59","5"
"-285","52","2023/09/25 16:00:00","11.241","20040","紡希（夏日）","4","305","117401","8","20040115","","2030/01/01 14:59:59","5"
"-285","52","2023/09/25 16:00:00","15.767","20040","望（夏日）","1","106","117201","8","20040116","","2030/01/01 14:59:59","2"
"-285","52","2023/09/25 16:00:00","10.946","20040","千歌（夏日）","4","206","117301","8","20040117","","2030/01/01 14:59:59","3"
"-285","52","2023/09/25 16:00:00","0","20040","紡希（夏日）","5","306","117401","8","20040118","","2030/01/01 14:59:59","5"
"-416.5","53","2023/10/25 16:00:00","3.414","20041","花凜","1","1","190801","0","20041001","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2030/01/01 14:59:59","2"
"-416.5","53","2023/10/25 16:00:00","3.099","20041","花凜","1","2","190801","0","20041002","將任務完成，\n並獲得獎勵吧！","2030/01/01 14:59:59","2"
"-416.5","54","2023/10/25 16:00:00","2.801","20041","花凜","1","3","190801","0","20041003","似乎有能夠\n領取的獎勵了，\n請確認看看。","2030/01/01 14:59:59","2"
"-416.5","54","2023/10/25 16:00:00","0","20041","花凜","2","4","190801","0","20041004","能夠領取獎勵了！\n請檢查看看","2030/01/01 14:59:59","2"
"-416.5","57","2023/10/25 16:00:00","0","20041","花凜","1","5","190801","0","20041005","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2030/01/01 14:59:59","1"
"-363","55","2023/10/25 16:00:00","5.506","20041","花凜","1","1","190801","0","20041006","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2030/01/01 14:59:59","2"
"-363","55","2023/10/25 16:00:00","1.216","20041","花凜","2","2","190801","0","20041007","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2030/01/01 14:59:59","1"
"-363","56","2023/10/25 16:00:00","1.539","20041","花凜","2","3","190801","0","20041008","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2030/01/01 14:59:59","1"
"-363","56","2023/10/25 16:00:00","1.875","20041","花凜","2","4","190801","0","20041009","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2030/01/01 14:59:59","1"
"-285","51","2023/10/25 16:00:00","8.63","20041","深月","6","101","105101","8","20041101","","2030/01/01 14:59:59","2"
"-285","51","2023/10/25 16:00:00","8.63","20041","深月（大江戶）","6","111","117501","8","20041102","","2030/01/01 14:59:59","2"
"-285","51","2023/10/25 16:00:00","8.63","20041","雪","1","201","100801","8","20041103","","2030/01/01 14:59:59","2"
"-285","51","2023/10/25 16:00:00","8.63","20041","雪（大江戶）","1","211","117601","8","20041104","","2030/01/01 14:59:59","2"
"-285","51","2023/10/25 16:00:00","9.93","20041","深月（大江戶）","1","112","117501","8","20041105","","2030/01/01 14:59:59","2"
"-285","51","2023/10/25 16:00:00","4.37","20041","雪（大江戶）","1","212","117601","8","20041106","","2030/01/01 14:59:59","2"
"-285","51","2023/10/25 16:00:00","5.1","20041","深月（大江戶）","6","113","117501","8","20041107","","2030/01/01 14:59:59","2"
"-285","51","2023/10/25 16:00:00","7.28","20041","雪（大江戶）","2","213","117601","8","20041108","","2030/01/01 14:59:59","5"
"-285","52","2023/10/25 16:00:00","6.38","20041","深月","5","104","105101","8","20041109","","2030/01/01 14:59:59","1"
"-285","52","2023/10/25 16:00:00","6.38","20041","深月（大江戶）","5","114","117501","8","20041110","","2030/01/01 14:59:59","1"
"-285","52","2023/10/25 16:00:00","4.2","20041","雪（大江戶）","2","214","117601","8","20041111","","2030/01/01 14:59:59","1"
"-285","52","2023/10/25 16:00:00","10.92","20041","深月（大江戶）","4","115","117501","8","20041112","","2030/01/01 14:59:59","2"
"-285","52","2023/10/25 16:00:00","7.03","20041","雪（大江戶）","1","215","117601","8","20041113","","2030/01/01 14:59:59","2"
"-285","52","2023/10/25 16:00:00","8.17","20041","深月（大江戶）","2","116","117501","8","20041114","","2030/01/01 14:59:59","5"
"-285","52","2023/10/25 16:00:00","8.08","20041","雪（大江戶）","1","216","117601","8","20041115","","2030/01/01 14:59:59","2"
"-416.5","53","2023/11/24 16:00:00","3.414","20042","花凜","1","1","190802","0","20042001","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2030/01/01 14:59:59","2"
"-416.5","53","2023/11/24 16:00:00","3.099","20042","花凜","1","2","190802","0","20042002","將任務完成，\n並獲得獎勵吧！","2030/01/01 14:59:59","2"
"-416.5","54","2023/11/24 16:00:00","2.801","20042","花凜","1","3","190802","0","20042003","似乎有能夠\n領取的獎勵了，\n請確認看看。","2030/01/01 14:59:59","2"
"-416.5","54","2023/11/24 16:00:00","0","20042","花凜","2","4","190802","0","20042004","能夠領取獎勵了！\n請檢查看看","2030/01/01 14:59:59","2"
"-416.5","57","2023/11/24 16:00:00","0","20042","花凜","1","5","190802","0","20042005","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2030/01/01 14:59:59","1"
"-363","55","2023/11/24 16:00:00","5.506","20042","花凜","1","1","190802","0","20042006","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2030/01/01 14:59:59","2"
"-363","55","2023/11/24 16:00:00","1.216","20042","花凜","2","2","190802","0","20042007","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2030/01/01 14:59:59","1"
"-363","56","2023/11/24 16:00:00","1.539","20042","花凜","2","3","190802","0","20042008","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2030/01/01 14:59:59","1"
"-363","56","2023/11/24 16:00:00","1.875","20042","花凜","2","4","190802","0","20042009","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2030/01/01 14:59:59","1"
"-285","51","2023/11/24 16:00:00","13.927","20042","香織","1","101","101701","8","20042101","","2030/01/01 14:59:59","2"
"-285","51","2023/11/24 16:00:00","13.927","20042","香織（萬聖節）","1","111","117701","8","20042102","","2030/01/01 14:59:59","2"
"-285","51","2023/11/24 16:00:00","13.464","20042","妮諾","1","201","103001","8","20042103","","2030/01/01 14:59:59","2"
"-285","51","2023/11/24 16:00:00","13.464","20042","妮諾（萬聖節）","1","211","117801","8","20042104","","2030/01/01 14:59:59","2"
"-285","51","2023/11/24 16:00:00","15.155","20042","鈴奈","2","301","101601","8","20042105","","2030/01/01 14:59:59","6"
"-285","51","2023/11/24 16:00:00","15.155","20042","鈴奈（萬聖節）","2","311","117901","8","20042106","","2030/01/01 14:59:59","6"
"-285","51","2023/11/24 16:00:00","0","20042","香織（萬聖節）","1","102","117701","8","20042107","","2030/01/01 14:59:59","1"
"-285","51","2023/11/24 16:00:00","16.361","20042","妮諾（萬聖節）","2","202","117801","8","20042108","","2030/01/01 14:59:59","6"
"-285","51","2023/11/24 16:00:00","10.523","20042","鈴奈（萬聖節）","4","302","117901","8","20042109","","2030/01/01 14:59:59","2"
"-285","51","2023/11/24 16:00:00","6.916","20042","香織（萬聖節）","4","103","117701","8","20042110","","2030/01/01 14:59:59","1"
"-285","51","2023/11/24 16:00:00","0","20042","妮諾（萬聖節）","1","203","117801","8","20042111","","2030/01/01 14:59:59","1"
"-285","51","2023/11/24 16:00:00","8.961","20042","鈴奈（萬聖節）","4","303","117901","8","20042112","","2030/01/01 14:59:59","1"
"-285","52","2023/11/24 16:00:00","19.844","20042","香織","4","104","101701","8","20042113","","2030/01/01 14:59:59","2"
"-285","52","2023/11/24 16:00:00","19.844","20042","香織（萬聖節）","4","114","117701","8","20042114","","2030/01/01 14:59:59","2"
"-285","52","2023/11/24 16:00:00","0","20042","妮諾","1","204","103001","8","20042115","","2030/01/01 14:59:59","1"
"-285","52","2023/11/24 16:00:00","0","20042","妮諾（萬聖節）","1","214","117801","8","20042116","","2030/01/01 14:59:59","1"
"-285","52","2023/11/24 16:00:00","0","20042","鈴奈","2","304","101601","8","20042117","","2030/01/01 14:59:59","2"
"-285","52","2023/11/24 16:00:00","0","20042","鈴奈（萬聖節）","2","314","117901","8","20042118","","2030/01/01 14:59:59","2"
"-285","52","2023/11/24 16:00:00","13.104","20042","香織","1","105","101701","8","20042119","","2030/01/01 14:59:59","2"
"-285","52","2023/11/24 16:00:00","13.104","20042","香織（萬聖節）","1","115","117701","8","20042120","","2030/01/01 14:59:59","2"
"-285","52","2023/11/24 16:00:00","13.461","20042","妮諾","1","205","103001","8","20042121","","2030/01/01 14:59:59","2"
"-285","52","2023/11/24 16:00:00","13.461","20042","妮諾（萬聖節）","1","215","117801","8","20042122","","2030/01/01 14:59:59","2"
"-285","52","2023/11/24 16:00:00","9.271","20042","鈴奈","6","305","101601","8","20042123","","2030/01/01 14:59:59","2"
"-285","52","2023/11/24 16:00:00","9.271","20042","鈴奈（萬聖節）","6","315","117901","8","20042124","","2030/01/01 14:59:59","2"
"-285","52","2023/11/24 16:00:00","13.486","20042","香織","1","106","101701","8","20042125","","2030/01/01 14:59:59","2"
"-285","52","2023/11/24 16:00:00","13.486","20042","香織（萬聖節）","1","116","117701","8","20042126","","2030/01/01 14:59:59","2"
"-285","52","2023/11/24 16:00:00","14.505","20042","妮諾","1","206","103001","8","20042127","","2030/01/01 14:59:59","2"
"-285","52","2023/11/24 16:00:00","14.515","20042","妮諾（萬聖節）","1","216","117801","8","20042128","","2030/01/01 14:59:59","2"
"-285","52","2023/11/24 16:00:00","9.416","20042","鈴奈","1","306","101601","8","20042129","","2030/01/01 14:59:59","2"
"-285","52","2023/11/24 16:00:00","9.416","20042","鈴奈（萬聖節）","1","316","117901","8","20042130","","2030/01/01 14:59:59","2"
"-416.5","53","2023/12/26 16:00:00","3.414","20043","花凜","1","1","190801","0","20043001","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2030/01/01 14:59:59","2"
"-416.5","53","2023/12/26 16:00:00","3.099","20043","花凜","1","2","190801","0","20043002","將任務完成，\n並獲得獎勵吧！","2030/01/01 14:59:59","2"
"-416.5","54","2023/12/26 16:00:00","2.801","20043","花凜","1","3","190801","0","20043003","似乎有能夠\n領取的獎勵了，\n請確認看看。","2030/01/01 14:59:59","2"
"-416.5","54","2023/12/26 16:00:00","0","20043","花凜","2","4","190801","0","20043004","能夠領取獎勵了！\n請檢查看看","2030/01/01 14:59:59","2"
"-416.5","57","2023/12/26 16:00:00","0","20043","花凜","1","5","190801","0","20043005","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2030/01/01 14:59:59","1"
"-363","55","2023/12/26 16:00:00","5.506","20043","花凜","1","1","190801","0","20043006","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2030/01/01 14:59:59","2"
"-363","55","2023/12/26 16:00:00","1.216","20043","花凜","2","2","190801","0","20043007","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2030/01/01 14:59:59","1"
"-363","56","2023/12/26 16:00:00","1.539","20043","花凜","2","3","190801","0","20043008","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2030/01/01 14:59:59","1"
"-363","56","2023/12/26 16:00:00","1.875","20043","花凜","2","4","190801","0","20043009","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2030/01/01 14:59:59","1"
"-285","51","2023/12/26 16:00:00","5.88","20043","伊緒（黑暗）","2","101","119001","8","20043101","","2030/01/01 14:59:59","1"
"-285","51","2023/12/26 16:00:00","5.88","20043","伊緒（黑暗）","2","111","120101","0","20043102","","2030/01/01 14:59:59","1"
"-285","51","2023/12/26 16:00:00","7.54","20043","空花（黑暗）","2","201","119101","8","20043103","","2030/01/01 14:59:59","6"
"-285","51","2023/12/26 16:00:00","7.54","20043","空花（黑暗）","2","211","120201","8","20043104","","2030/01/01 14:59:59","6"
"-285","51","2023/12/26 16:00:00","9.05","20043","靜流（黑暗）","2","301","120001","8","20043105","","2030/01/01 14:59:59","5"
"-285","51","2023/12/26 16:00:00","9.05","20043","靜流（黑暗）","2","311","120301","8","20043106","","2030/01/01 14:59:59","5"
"-285","51","2023/12/26 16:00:00","3.98","20043","伊緒（黑暗）","2","102","119001","8","20043107","","2030/01/01 14:59:59","1"
"-285","51","2023/12/26 16:00:00","3.98","20043","伊緒（黑暗）","2","112","120101","0","20043108","","2030/01/01 14:59:59","1"
"-285","51","2023/12/26 16:00:00","5.8","20043","空花（黑暗）","2","202","119101","8","20043109","","2030/01/01 14:59:59","6"
"-285","51","2023/12/26 16:00:00","5.8","20043","空花（黑暗）","2","212","120201","8","20043110","","2030/01/01 14:59:59","6"
"-285","51","2023/12/26 16:00:00","9.35","20043","靜流（黑暗）","6","302","120001","8","20043111","","2030/01/01 14:59:59","2"
"-285","51","2023/12/26 16:00:00","9.35","20043","靜流（黑暗）","6","312","120301","8","20043112","","2030/01/01 14:59:59","2"
"-285","51","2023/12/26 16:00:00","7.58","20043","伊緒（黑暗）","1","103","119001","8","20043113","","2030/01/01 14:59:59","2"
"-285","51","2023/12/26 16:00:00","14.37","20043","空花（黑暗）","3","203","119101","8","20043114","","2030/01/01 14:59:59","5"
"-285","51","2023/12/26 16:00:00","9.32","20043","靜流（黑暗）","1","303","120001","8","20043115","","2030/01/01 14:59:59","2"
"-285","52","2023/12/26 16:00:00","10","20043","伊緒（黑暗）","4","104","119001","8","20043116","","2030/01/01 14:59:59","5"
"-285","52","2023/12/26 16:00:00","10","20043","伊緒（黑暗）","4","114","120101","0","20043117","","2030/01/01 14:59:59","5"
"-285","52","2023/12/26 16:00:00","18","20043","空花（黑暗）","1","204","119101","8","20043118","","2030/01/01 14:59:59","5"
"-285","52","2023/12/26 16:00:00","4.37","20043","靜流（黑暗）","2","304","120001","8","20043119","","2030/01/01 14:59:59","2"
"-285","52","2023/12/26 16:00:00","8.92","20043","伊緒（黑暗）","1","105","119001","8","20043120","","2030/01/01 14:59:59","5"
"-285","52","2023/12/26 16:00:00","12.68","20043","空花（黑暗）","1","205","119101","8","20043121","","2030/01/01 14:59:59","2"
"-285","52","2023/12/26 16:00:00","13.8","20043","靜流（黑暗）","5","305","120001","8","20043122","","2030/01/01 14:59:59","1"
"-285","52","2023/12/26 16:00:00","13.8","20043","靜流（黑暗）","5","315","120301","8","20043123","","2030/01/01 14:59:59","1"
"-285","52","2023/12/26 16:00:00","9.52","20043","伊緒（黑暗）","2","106","119001","8","20043124","","2030/01/01 14:59:59","1"
"-285","52","2023/12/26 16:00:00","6.18","20043","空花（黑暗）","1","206","119101","8","20043125","","2030/01/01 14:59:59","2"
"-285","52","2023/12/26 16:00:00","6.18","20043","空花（黑暗）","1","216","120201","8","20043126","","2030/01/01 14:59:59","2"
"-285","52","2023/12/26 16:00:00","4.37","20043","靜流（黑暗）","6","306","120001","8","20043127","","2030/01/01 14:59:59","6"
"-416.5","53","2024/01/26 16:00:00","3.414","20044","花凜","1","1","190803","0","20044001","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2030/01/01 14:59:59","2"
"-416.5","53","2024/01/26 16:00:00","3.099","20044","花凜","1","2","190803","0","20044002","將任務完成，\n並獲得獎勵吧！","2030/01/01 14:59:59","2"
"-416.5","54","2024/01/26 16:00:00","2.801","20044","花凜","1","3","190803","0","20044003","似乎有能夠\n領取的獎勵了，\n請確認看看。","2030/01/01 14:59:59","2"
"-416.5","54","2024/01/26 16:00:00","0","20044","花凜","2","4","190803","0","20044004","能夠領取獎勵了！\n請檢查看看","2030/01/01 14:59:59","2"
"-416.5","57","2024/01/26 16:00:00","0","20044","花凜","1","5","190803","0","20044005","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2030/01/01 14:59:59","1"
"-363","55","2024/01/26 16:00:00","5.506","20044","花凜","1","1","190803","0","20044006","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2030/01/01 14:59:59","2"
"-363","55","2024/01/26 16:00:00","1.216","20044","花凜","2","2","190803","0","20044007","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2030/01/01 14:59:59","1"
"-363","56","2024/01/26 16:00:00","1.539","20044","花凜","2","3","190803","0","20044008","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2030/01/01 14:59:59","1"
"-363","56","2024/01/26 16:00:00","1.875","20044","花凜","2","4","190803","0","20044009","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2030/01/01 14:59:59","1"
"-285","51","2024/01/26 16:00:00","4.5","20044","宮子","3","101","100701","8","20044101","","2030/01/01 14:59:59","1"
"-285","51","2024/01/26 16:00:00","4.5","20044","宮子（聖誕節）","3","111","119901","8","20044102","","2030/01/01 14:59:59","1"
"-285","51","2024/01/26 16:00:00","3.5","20044","真陽","1","201","103301","8","20044103","","2030/01/01 14:59:59","2"
"-285","51","2024/01/26 16:00:00","3.5","20044","真陽（聖誕節）","1","211","119201","8","20044104","","2030/01/01 14:59:59","2"
"-285","51","2024/01/26 16:00:00","0","20044","璃乃","1","301","101101","8","20044105","","2030/01/01 14:59:59","1"
"-285","51","2024/01/26 16:00:00","0","20044","璃乃（聖誕節）","1","311","119301","8","20044106","","2030/01/01 14:59:59","1"
"-285","51","2024/01/26 16:00:00","11.87","20044","宮子","4","102","100701","8","20044107","","2030/01/01 14:59:59","2"
"-285","51","2024/01/26 16:00:00","11.87","20044","宮子（聖誕節）","4","112","119901","8","20044108","","2030/01/01 14:59:59","2"
"-285","51","2024/01/26 16:00:00","0","20044","真陽","2","202","103301","8","20044109","","2030/01/01 14:59:59","2"
"-285","51","2024/01/26 16:00:00","0","20044","真陽（聖誕節）","2","212","119201","8","20044110","","2030/01/01 14:59:59","2"
"-285","51","2024/01/26 16:00:00","4","20044","璃乃","1","302","101101","8","20044111","","2030/01/01 14:59:59","2"
"-285","51","2024/01/26 16:00:00","4","20044","璃乃（聖誕節）","1","312","119301","8","20044112","","2030/01/01 14:59:59","2"
"-285","51","2024/01/26 16:00:00","4","20044","宮子","3","103","100701","8","20044113","","2030/01/01 14:59:59","2"
"-285","51","2024/01/26 16:00:00","4","20044","宮子（聖誕節）","3","113","119901","8","20044114","","2030/01/01 14:59:59","2"
"-285","51","2024/01/26 16:00:00","3.7","20044","真陽","6","203","103301","8","20044115","","2030/01/01 14:59:59","1"
"-285","51","2024/01/26 16:00:00","3.7","20044","真陽（聖誕節）","6","213","119201","8","20044116","","2030/01/01 14:59:59","1"
"-285","51","2024/01/26 16:00:00","4.4","20044","璃乃","1","303","101101","8","20044117","","2030/01/01 14:59:59","5"
"-285","51","2024/01/26 16:00:00","4.4","20044","璃乃（聖誕節）","1","313","119301","8","20044118","","2030/01/01 14:59:59","5"
"-285","52","2024/01/26 16:00:00","6.6","20044","宮子","4","104","100701","8","20044119","","2030/01/01 14:59:59","3"
"-285","52","2024/01/26 16:00:00","6.6","20044","宮子（聖誕節）","4","114","119901","8","20044120","","2030/01/01 14:59:59","3"
"-285","52","2024/01/26 16:00:00","7","20044","真陽","1","204","103301","8","20044121","","2030/01/01 14:59:59","2"
"-285","52","2024/01/26 16:00:00","7","20044","真陽（聖誕節）","1","214","119201","8","20044122","","2030/01/01 14:59:59","2"
"-285","52","2024/01/26 16:00:00","4.5","20044","璃乃","2","304","101101","8","20044123","","2030/01/01 14:59:59","1"
"-285","52","2024/01/26 16:00:00","4.5","20044","璃乃（聖誕節）","2","314","119301","8","20044124","","2030/01/01 14:59:59","1"
"-285","52","2024/01/26 16:00:00","0","20044","宮子","2","105","100701","8","20044125","","2030/01/01 14:59:59","2"
"-285","52","2024/01/26 16:00:00","0","20044","宮子（聖誕節）","2","115","119901","8","20044126","","2030/01/01 14:59:59","2"
"-285","52","2024/01/26 16:00:00","4.3","20044","真陽","2","205","103301","8","20044127","","2030/01/01 14:59:59","1"
"-285","52","2024/01/26 16:00:00","4.3","20044","真陽（聖誕節）","2","215","119201","8","20044128","","2030/01/01 14:59:59","1"
"-285","52","2024/01/26 16:00:00","3.2","20044","璃乃","6","305","101101","8","20044129","","2030/01/01 14:59:59","1"
"-285","52","2024/01/26 16:00:00","3.2","20044","璃乃（聖誕節）","6","315","119301","8","20044130","","2030/01/01 14:59:59","1"
"-285","52","2024/01/26 16:00:00","5.8","20044","宮子","2","106","100701","8","20044131","","2030/01/01 14:59:59","1"
"-285","52","2024/01/26 16:00:00","5.8","20044","宮子（聖誕節）","2","116","119901","8","20044132","","2030/01/01 14:59:59","1"
"-285","52","2024/01/26 16:00:00","9.1","20044","真陽","1","206","103301","8","20044133","","2030/01/01 14:59:59","2"
"-285","52","2024/01/26 16:00:00","9.1","20044","真陽（聖誕節）","1","216","119201","8","20044134","","2030/01/01 14:59:59","2"
"-285","52","2024/01/26 16:00:00","7.2","20044","璃乃","2","306","101101","8","20044135","","2030/01/01 14:59:59","1"
"-285","52","2024/01/26 16:00:00","7.2","20044","璃乃（聖誕節）","2","316","119301","8","20044136","","2030/01/01 14:59:59","1"
"-416.5","53","2024/02/23 16:00:00","3.414","20045","花凜","1","1","190804","0","20045001","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2030/01/01 14:59:59","2"
"-416.5","53","2024/02/23 16:00:00","3.099","20045","花凜","1","2","190804","0","20045002","將任務完成，\n並獲得獎勵吧！","2030/01/01 14:59:59","2"
"-416.5","54","2024/02/23 16:00:00","2.801","20045","花凜","1","3","190804","0","20045003","似乎有能夠\n領取的獎勵了，\n請確認看看。","2030/01/01 14:59:59","2"
"-416.5","54","2024/02/23 16:00:00","0","20045","花凜","2","4","190804","0","20045004","能夠領取獎勵了！\n請檢查看看","2030/01/01 14:59:59","2"
"-416.5","57","2024/02/23 16:00:00","0","20045","花凜","1","5","190804","0","20045005","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2030/01/01 14:59:59","1"
