6506cef72b039aefb71ebb9be202334017fb534da73730bad9b721e165d1f0dd,3dd6a45e726d7fd258e495f52706570908250b5eed63ece4dfa44767667955c5,5278325fc1a90db4bd4f8e402b6359397e4f6c64699becc103d503dc6952041a,3ea82eb2ccc443312279454ac32261a9e9625e22e149afe0e0c94e4dfc7ab884,ac4e7a0560666c9469dec82f613d261998c64203ae576fb9122721c3da9a5f7b,3b065df399ea93f1e501071c64addcf8badaea601604516b172c0b13fd36b379,8020f3d09a3d9c131392159cfd9cead80e95bfd87a2a080c48d4f031293e991f,28da66132e34024e475708bc43735ed62fdcc18b2ddf21095151ea4171b97e2c,ab36797e9379ed5369bbbd9944ff0ab4bc2a8944ec54c6041095aee4ecba2764
"5","10140036","0","2030/12/31 23:59:59","159","140","50","2023/04/17 05:00:00","18004001"
"5","10140037","0","2024/06/14 15:59:59","159","140","70","2023/04/17 05:00:00","16006001"
"5","10140038","0","2024/06/14 15:59:59","159","140","70","2023/04/17 05:00:00","16007001"
"2","10140039","22001","2024/06/14 15:59:59","159","140","3","2023/04/17 05:00:00","16007001"
"5","10140040","0","2030/12/31 23:59:59","159","140","80","2023/04/17 05:00:00","11004001"
"2","10140041","20002","2030/12/31 23:59:59","159","140","26","2023/04/17 05:00:00","11004001"
"2","10140042","90007","2030/12/31 23:59:59","159","140","500","2023/04/17 05:00:00","11004001"
"5","10140043","0","2030/12/31 23:59:59","159","140","110","2023/04/17 05:00:00","11005001"
"12","10140044","94002","2030/12/31 23:59:59","159","140","80000","2023/04/17 05:00:00","11005001"
"2","10140045","90007","2030/12/31 23:59:59","159","140","500","2023/04/17 05:00:00","11005001"
"5","10140046","0","2030/12/31 23:59:59","159","140","110","2023/04/17 05:00:00","14001001"
"12","10140047","94002","2030/12/31 23:59:59","159","140","220000","2023/04/17 05:00:00","14001001"
"2","10140048","20003","2030/12/31 23:59:59","159","140","8","2023/04/17 05:00:00","14001001"
"5","10140049","0","2030/12/31 23:59:59","159","140","140","2023/04/17 05:00:00","14003001"
"12","10140050","94002","2030/12/31 23:59:59","159","140","380000","2023/04/17 05:00:00","14003001"
"2","10140051","22002","2030/12/31 23:59:59","159","140","4","2023/04/17 05:00:00","14003001"
"5","10140114","0","2023/04/17 04:59:59","159","140","25","2021/02/09 05:00:00","11101001"
"2","10140115","20003","2023/04/17 04:59:59","159","140","8","2021/02/09 05:00:00","11101001"
"5","10140121","0","2023/04/17 04:59:59","159","140","40","2021/02/09 05:00:00","11001002"
"12","10140122","94002","2023/04/17 04:59:59","159","140","80000","2021/02/09 05:00:00","11001002"
"2","10140123","23001","2023/04/17 04:59:59","159","140","6","2021/02/09 05:00:00","11001002"
"5","10140152","0","2030/12/31 23:59:59","159","140","50","2023/04/17 05:00:00","11101001"
"2","10140153","20003","2030/12/31 23:59:59","159","140","8","2023/04/17 05:00:00","11101001"
"5","10140154","0","2030/12/31 23:59:59","159","140","80","2023/04/17 05:00:00","11001002"
"12","10140155","94002","2030/12/31 23:59:59","159","140","80000","2023/04/17 05:00:00","11001002"
"2","10140156","23001","2030/12/31 23:59:59","159","140","6","2023/04/17 05:00:00","11001002"
"5","10160003","0","2023/04/17 04:59:59","179","160","40","2021/02/09 05:00:00","11001001"
"12","10160004","94002","2023/04/17 04:59:59","179","160","90000","2021/02/09 05:00:00","11001001"
"8","10160005","91002","2023/04/17 04:59:59","179","160","10","2021/02/09 05:00:00","11001001"
"5","10160006","0","2023/04/17 04:59:59","179","160","55","2021/02/09 05:00:00","11003001"
"2","10160007","20002","2023/04/17 04:59:59","179","160","30","2021/02/09 05:00:00","11003001"
"8","10160008","91002","2023/04/17 04:59:59","179","160","10","2021/02/09 05:00:00","11003001"
"5","10160009","0","2023/04/17 04:59:59","179","160","30","2021/02/09 05:00:00","13002001"
"5","10160010","0","2023/04/17 04:59:59","179","160","30","2021/02/09 05:00:00","18004001"
"5","10160011","0","2023/04/17 04:59:59","179","160","35","2021/02/09 05:00:00","16006001"
"5","10160012","0","2023/04/17 04:59:59","179","160","35","2021/02/09 05:00:00","16007001"
"2","10160013","22001","2023/04/17 04:59:59","179","160","3","2021/02/09 05:00:00","16007001"
"5","10160014","0","2023/04/17 04:59:59","179","160","40","2021/02/09 05:00:00","11004001"
"2","10160015","20002","2023/04/17 04:59:59","179","160","30","2021/02/09 05:00:00","11004001"
"2","10160016","90007","2023/04/17 04:59:59","179","160","500","2021/02/09 05:00:00","11004001"
"5","10160017","0","2023/04/17 04:59:59","179","160","55","2021/02/09 05:00:00","11005001"
"12","10160018","94002","2023/04/17 04:59:59","179","160","90000","2021/02/09 05:00:00","11005001"
"2","10160019","90007","2023/04/17 04:59:59","179","160","500","2021/02/09 05:00:00","11005001"
"5","10160023","0","2030/12/31 23:59:59","179","160","80","2023/04/17 05:00:00","11001001"
"5","10160024","0","2023/04/17 04:59:59","179","160","55","2021/02/09 05:00:00","14001001"
"12","10160025","94002","2023/04/17 04:59:59","179","160","240000","2021/02/09 05:00:00","14001001"
"2","10160026","20003","2023/04/17 04:59:59","179","160","9","2021/02/09 05:00:00","14001001"
"5","10160027","0","2023/04/17 04:59:59","179","160","70","2021/02/09 05:00:00","14003001"
"12","10160028","94002","2023/04/17 04:59:59","179","160","410000","2021/02/09 05:00:00","14003001"
"2","10160029","22002","2023/04/17 04:59:59","179","160","4","2021/02/09 05:00:00","14003001"
"12","10160030","94002","2030/12/31 23:59:59","179","160","90000","2023/04/17 05:00:00","11001001"
"8","10160031","91002","2030/12/31 23:59:59","179","160","10","2023/04/17 05:00:00","11001001"
"5","10160032","0","2030/12/31 23:59:59","179","160","110","2023/04/17 05:00:00","11003001"
"2","10160033","20002","2030/12/31 23:59:59","179","160","30","2023/04/17 05:00:00","11003001"
"8","10160034","91002","2030/12/31 23:59:59","179","160","10","2023/04/17 05:00:00","11003001"
"5","10160035","0","2030/12/31 23:59:59","179","160","60","2023/04/17 05:00:00","13002001"
"5","10160036","0","2030/12/31 23:59:59","179","160","60","2023/04/17 05:00:00","18004001"
"5","10160037","0","2024/06/14 15:59:59","179","160","70","2023/04/17 05:00:00","16006001"
"5","10160038","0","2024/06/14 15:59:59","179","160","70","2023/04/17 05:00:00","16007001"
"2","10160039","22001","2024/06/14 15:59:59","179","160","3","2023/04/17 05:00:00","16007001"
"5","10160040","0","2030/12/31 23:59:59","179","160","80","2023/04/17 05:00:00","11004001"
"2","10160041","20002","2030/12/31 23:59:59","179","160","30","2023/04/17 05:00:00","11004001"
"2","10160042","90007","2030/12/31 23:59:59","179","160","500","2023/04/17 05:00:00","11004001"
"5","10160043","0","2030/12/31 23:59:59","179","160","110","2023/04/17 05:00:00","11005001"
"12","10160044","94002","2030/12/31 23:59:59","179","160","90000","2023/04/17 05:00:00","11005001"
"2","10160045","90007","2030/12/31 23:59:59","179","160","500","2023/04/17 05:00:00","11005001"
"5","10160046","0","2030/12/31 23:59:59","179","160","110","2023/04/17 05:00:00","14001001"
"12","10160047","94002","2030/12/31 23:59:59","179","160","240000","2023/04/17 05:00:00","14001001"
"2","10160048","20003","2030/12/31 23:59:59","179","160","9","2023/04/17 05:00:00","14001001"
"5","10160049","0","2030/12/31 23:59:59","179","160","140","2023/04/17 05:00:00","14003001"
"12","10160050","94002","2030/12/31 23:59:59","179","160","410000","2023/04/17 05:00:00","14003001"
"2","10160051","22002","2030/12/31 23:59:59","179","160","4","2023/04/17 05:00:00","14003001"
"5","10160114","0","2023/04/17 04:59:59","179","160","25","2021/02/09 05:00:00","11101001"
"2","10160115","20003","2023/04/17 04:59:59","179","160","9","2021/02/09 05:00:00","11101001"
"5","10160121","0","2023/04/17 04:59:59","179","160","40","2021/02/09 05:00:00","11001002"
"12","10160122","94002","2023/04/17 04:59:59","179","160","90000","2021/02/09 05:00:00","11001002"
"2","10160123","23001","2023/04/17 04:59:59","179","160","6","2021/02/09 05:00:00","11001002"
"5","10160152","0","2030/12/31 23:59:59","179","160","50","2023/04/17 05:00:00","11101001"
"2","10160153","20003","2030/12/31 23:59:59","179","160","9","2023/04/17 05:00:00","11101001"
"5","10160154","0","2030/12/31 23:59:59","179","160","80","2023/04/17 05:00:00","11001002"
"12","10160155","94002","2030/12/31 23:59:59","179","160","90000","2023/04/17 05:00:00","11001002"
"2","10160156","23001","2030/12/31 23:59:59","179","160","6","2023/04/17 05:00:00","11001002"
"5","10180003","0","2023/04/17 04:59:59","199","180","40","2021/02/09 05:00:00","11001001"
"12","10180004","94002","2023/04/17 04:59:59","199","180","100000","2021/02/09 05:00:00","11001001"
"8","10180005","91002","2023/04/17 04:59:59","199","180","10","2021/02/09 05:00:00","11001001"
"5","10180006","0","2023/04/17 04:59:59","199","180","55","2021/02/09 05:00:00","11003001"
"2","10180007","20002","2023/04/17 04:59:59","199","180","34","2021/02/09 05:00:00","11003001"
"8","10180008","91002","2023/04/17 04:59:59","199","180","10","2021/02/09 05:00:00","11003001"
"5","10180009","0","2023/04/17 04:59:59","199","180","30","2021/02/09 05:00:00","13002001"
"5","10180010","0","2023/04/17 04:59:59","199","180","30","2021/02/09 05:00:00","18004001"
"5","10180011","0","2023/04/17 04:59:59","199","180","35","2021/02/09 05:00:00","16006001"
"5","10180012","0","2023/04/17 04:59:59","199","180","35","2021/02/09 05:00:00","16007001"
"2","10180013","22001","2023/04/17 04:59:59","199","180","3","2021/02/09 05:00:00","16007001"
"5","10180014","0","2023/04/17 04:59:59","199","180","45","2021/02/09 05:00:00","11004001"
"2","10180015","20002","2023/04/17 04:59:59","199","180","34","2021/02/09 05:00:00","11004001"
"2","10180016","90007","2023/04/17 04:59:59","199","180","500","2021/02/09 05:00:00","11004001"
"5","10180017","0","2023/04/17 04:59:59","199","180","55","2021/02/09 05:00:00","11005001"
"12","10180018","94002","2023/04/17 04:59:59","199","180","100000","2021/02/09 05:00:00","11005001"
"2","10180019","90007","2023/04/17 04:59:59","199","180","500","2021/02/09 05:00:00","11005001"
"5","10180023","0","2030/12/31 23:59:59","199","180","80","2023/04/17 05:00:00","11001001"
"5","10180024","0","2023/04/17 04:59:59","199","180","55","2021/02/09 05:00:00","14001001"
"12","10180025","94002","2023/04/17 04:59:59","199","180","260000","2021/02/09 05:00:00","14001001"
"2","10180026","20003","2023/04/17 04:59:59","199","180","10","2021/02/09 05:00:00","14001001"
"5","10180027","0","2023/04/17 04:59:59","199","180","70","2021/02/09 05:00:00","14003001"
"12","10180028","94002","2023/04/17 04:59:59","199","180","450000","2021/02/09 05:00:00","14003001"
"2","10180029","22002","2023/04/17 04:59:59","199","180","4","2021/02/09 05:00:00","14003001"
"12","10180030","94002","2030/12/31 23:59:59","199","180","100000","2023/04/17 05:00:00","11001001"
"8","10180031","91002","2030/12/31 23:59:59","199","180","10","2023/04/17 05:00:00","11001001"
"5","10180032","0","2030/12/31 23:59:59","199","180","110","2023/04/17 05:00:00","11003001"
"2","10180033","20002","2030/12/31 23:59:59","199","180","34","2023/04/17 05:00:00","11003001"
"8","10180034","91002","2030/12/31 23:59:59","199","180","10","2023/04/17 05:00:00","11003001"
"5","10180035","0","2030/12/31 23:59:59","199","180","60","2023/04/17 05:00:00","13002001"
"5","10180036","0","2030/12/31 23:59:59","199","180","60","2023/04/17 05:00:00","18004001"
"5","10180037","0","2024/06/14 15:59:59","199","180","70","2023/04/17 05:00:00","16006001"
"5","10180038","0","2024/06/14 15:59:59","199","180","70","2023/04/17 05:00:00","16007001"
"2","10180039","22001","2024/06/14 15:59:59","199","180","3","2023/04/17 05:00:00","16007001"
"5","10180040","0","2030/12/31 23:59:59","199","180","90","2023/04/17 05:00:00","11004001"
"2","10180041","20002","2030/12/31 23:59:59","199","180","34","2023/04/17 05:00:00","11004001"
"2","10180042","90007","2030/12/31 23:59:59","199","180","500","2023/04/17 05:00:00","11004001"
"5","10180043","0","2030/12/31 23:59:59","199","180","110","2023/04/17 05:00:00","11005001"
"12","10180044","94002","2030/12/31 23:59:59","199","180","100000","2023/04/17 05:00:00","11005001"
"2","10180045","90007","2030/12/31 23:59:59","199","180","500","2023/04/17 05:00:00","11005001"
"5","10180046","0","2030/12/31 23:59:59","199","180","110","2023/04/17 05:00:00","14001001"
"12","10180047","94002","2030/12/31 23:59:59","199","180","260000","2023/04/17 05:00:00","14001001"
"2","10180048","20003","2030/12/31 23:59:59","199","180","10","2023/04/17 05:00:00","14001001"
"5","10180049","0","2030/12/31 23:59:59","199","180","140","2023/04/17 05:00:00","14003001"
"12","10180050","94002","2030/12/31 23:59:59","199","180","450000","2023/04/17 05:00:00","14003001"
"2","10180051","22002","2030/12/31 23:59:59","199","180","4","2023/04/17 05:00:00","14003001"
"5","10180114","0","2023/04/17 04:59:59","199","180","30","2021/02/09 05:00:00","11101001"
"2","10180115","20003","2023/04/17 04:59:59","199","180","10","2021/02/09 05:00:00","11101001"
"5","10180121","0","2023/04/17 04:59:59","199","180","40","2021/02/09 05:00:00","11001002"
"12","10180122","94002","2023/04/17 04:59:59","199","180","100000","2021/02/09 05:00:00","11001002"
"2","10180123","23001","2023/04/17 04:59:59","199","180","6","2021/02/09 05:00:00","11001002"
"5","10180152","0","2030/12/31 23:59:59","199","180","60","2023/04/17 05:00:00","11101001"
"2","10180153","20003","2030/12/31 23:59:59","199","180","10","2023/04/17 05:00:00","11101001"
"5","10180154","0","2030/12/31 23:59:59","199","180","80","2023/04/17 05:00:00","11001002"
"12","10180155","94002","2030/12/31 23:59:59","199","180","100000","2023/04/17 05:00:00","11001002"
"2","10180156","23001","2030/12/31 23:59:59","199","180","6","2023/04/17 05:00:00","11001002"
"5","10200003","0","2030/12/31 23:59:59","219","200","45","2021/10/15 16:00:00","11001001"
"12","10200004","94002","2030/12/31 23:59:59","219","200","110000","2021/10/15 16:00:00","11001001"
"8","10200005","91002","2030/12/31 23:59:59","219","200","10","2021/10/15 16:00:00","11001001"
"5","10200006","0","2030/12/31 23:59:59","219","200","55","2021/10/15 16:00:00","11003001"
"2","10200007","20002","2030/12/31 23:59:59","219","200","38","2021/10/15 16:00:00","11003001"
"8","10200008","91002","2030/12/31 23:59:59","219","200","10","2021/10/15 16:00:00","11003001"
"5","10200009","0","2030/12/31 23:59:59","219","200","30","2022/11/15 16:00:00","13002001"
"5","10200010","0","2030/12/31 23:59:59","219","200","30","2021/10/15 16:00:00","18004001"
"5","10200011","0","2024/06/14 15:59:59","219","200","35","2021/10/15 16:00:00","16006001"
"5","10200012","0","2024/06/14 15:59:59","219","200","35","2021/10/15 16:00:00","16007001"
"2","10200013","22001","2024/06/14 15:59:59","219","200","3","2021/10/15 16:00:00","16007001"
"5","10200014","0","2030/12/31 23:59:59","219","200","45","2021/10/15 16:00:00","11004001"
"2","10200015","20002","2030/12/31 23:59:59","219","200","38","2021/10/15 16:00:00","11004001"
"2","10200016","90007","2030/12/31 23:59:59","219","200","500","2021/10/15 16:00:00","11004001"
"5","10200017","0","2030/12/31 23:59:59","219","200","55","2021/10/15 16:00:00","11005001"
"12","10200018","94002","2030/12/31 23:59:59","219","200","120000","2021/10/15 16:00:00","11005001"
"2","10200019","90007","2030/12/31 23:59:59","219","200","500","2021/10/15 16:00:00","11005001"
"5","10200024","0","2030/12/31 23:59:59","219","200","55","2021/10/15 16:00:00","14001001"
"12","10200025","94002","2030/12/31 23:59:59","219","200","280000","2021/10/15 16:00:00","14001001"
"2","10200026","20003","2030/12/31 23:59:59","219","200","11","2021/10/15 16:00:00","14001001"
"5","10200027","0","2030/12/31 23:59:59","219","200","70","2021/10/15 16:00:00","14003001"
"12","10200028","94002","2030/12/31 23:59:59","219","200","480000","2021/10/15 16:00:00","14003001"
"2","10200029","22002","2030/12/31 23:59:59","219","200","4","2021/10/15 16:00:00","14003001"
"5","10200114","0","2030/12/31 23:59:59","219","200","30","2021/10/15 16:00:00","11101001"
"2","10200115","20003","2030/12/31 23:59:59","219","200","11","2021/10/15 16:00:00","11101001"
"5","10200121","0","2030/12/31 23:59:59","219","200","45","2021/10/15 16:00:00","11001002"
"12","10200122","94002","2030/12/31 23:59:59","219","200","110000","2021/10/15 16:00:00","11001002"
"2","10200123","23001","2030/12/31 23:59:59","219","200","6","2021/10/15 16:00:00","11001002"
"5","10220003","0","2030/12/31 23:59:59","239","220","45","2022/04/15 16:00:00","11001001"
"12","10220004","94002","2030/12/31 23:59:59","239","220","120000","2022/04/15 16:00:00","11001001"
"8","10220005","91002","2030/12/31 23:59:59","239","220","10","2022/04/15 16:00:00","11001001"
"5","10220006","0","2030/12/31 23:59:59","239","220","60","2022/04/15 16:00:00","11003001"
"2","10220007","20002","2030/12/31 23:59:59","239","220","42","2022/04/15 16:00:00","11003001"
"8","10220008","91002","2030/12/31 23:59:59","239","220","10","2022/04/15 16:00:00","11003001"
"5","10220009","0","2030/12/31 23:59:59","239","220","30","2022/11/15 16:00:00","13002001"
"5","10220010","0","2030/12/31 23:59:59","239","220","30","2022/04/15 16:00:00","18004001"
"5","10220011","0","2024/06/14 15:59:59","239","220","40","2022/04/15 16:00:00","16006001"
"5","10220012","0","2024/06/14 15:59:59","239","220","35","2022/04/15 16:00:00","16007001"
"2","10220013","22001","2024/06/14 15:59:59","239","220","3","2022/04/15 16:00:00","16007001"
"5","10220014","0","2030/12/31 23:59:59","239","220","45","2022/04/15 16:00:00","11004001"
"2","10220015","20002","2030/12/31 23:59:59","239","220","42","2022/04/15 16:00:00","11004001"
"2","10220016","90007","2030/12/31 23:59:59","239","220","500","2022/04/15 16:00:00","11004001"
"5","10220017","0","2030/12/31 23:59:59","239","220","55","2022/04/15 16:00:00","11005001"
"12","10220018","94002","2030/12/31 23:59:59","239","220","130000","2022/04/15 16:00:00","11005001"
"2","10220019","90007","2030/12/31 23:59:59","239","220","500","2022/04/15 16:00:00","11005001"
"5","10220024","0","2030/12/31 23:59:59","239","220","55","2022/04/15 16:00:00","14001001"
"12","10220025","94002","2030/12/31 23:59:59","239","220","300000","2022/04/15 16:00:00","14001001"
"2","10220026","20003","2030/12/31 23:59:59","239","220","12","2022/04/15 16:00:00","14001001"
"5","10220027","0","2030/12/31 23:59:59","239","220","70","2022/04/15 16:00:00","14003001"
"12","10220028","94002","2030/12/31 23:59:59","239","220","510000","2022/04/15 16:00:00","14003001"
"2","10220029","22002","2030/12/31 23:59:59","239","220","4","2022/04/15 16:00:00","14003001"
"5","10220114","0","2030/12/31 23:59:59","239","220","30","2022/04/15 16:00:00","11101001"
"2","10220115","20003","2030/12/31 23:59:59","239","220","12","2022/04/15 16:00:00","11101001"
"5","10220121","0","2030/12/31 23:59:59","239","220","45","2022/04/15 16:00:00","11001002"
"12","10220122","94002","2030/12/31 23:59:59","239","220","120000","2022/04/15 16:00:00","11001002"
"2","10220123","23001","2030/12/31 23:59:59","239","220","6","2022/04/15 16:00:00","11001002"
"5","10240003","0","2030/12/31 23:59:59","259","240","45","2022/11/15 16:00:00","11001001"
"12","10240004","94002","2030/12/31 23:59:59","259","240","130000","2022/11/15 16:00:00","11001001"
"8","10240005","91002","2030/12/31 23:59:59","259","240","10","2022/11/15 16:00:00","11001001"
"5","10240006","0","2030/12/31 23:59:59","259","240","60","2022/11/15 16:00:00","11003001"
"2","10240007","20002","2030/12/31 23:59:59","259","240","46","2022/11/15 16:00:00","11003001"
"8","10240008","91002","2030/12/31 23:59:59","259","240","10","2022/11/15 16:00:00","11003001"
"5","10240009","0","2030/12/31 23:59:59","259","240","30","2022/11/15 16:00:00","13002001"
"5","10240010","0","2030/12/31 23:59:59","259","240","30","2022/11/15 16:00:00","18004001"
"5","10240011","0","2024/06/14 15:59:59","259","240","40","2022/11/15 16:00:00","16006001"
"5","10240012","0","2024/06/14 15:59:59","259","240","35","2022/11/15 16:00:00","16007001"
"2","10240013","22001","2024/06/14 15:59:59","259","240","3","2022/11/15 16:00:00","16007001"
"5","10240014","0","2030/12/31 23:59:59","259","240","45","2022/11/15 16:00:00","11004001"
"2","10240015","20002","2030/12/31 23:59:59","259","240","46","2022/11/15 16:00:00","11004001"
"2","10240016","90007","2030/12/31 23:59:59","259","240","500","2022/11/15 16:00:00","11004001"
"5","10240017","0","2030/12/31 23:59:59","259","240","55","2022/11/15 16:00:00","11005001"
"12","10240018","94002","2030/12/31 23:59:59","259","240","140000","2022/11/15 16:00:00","11005001"
"2","10240019","90007","2030/12/31 23:59:59","259","240","500","2022/11/15 16:00:00","11005001"
"5","10240024","0","2030/12/31 23:59:59","259","240","55","2022/11/15 16:00:00","14001001"
"12","10240025","94002","2030/12/31 23:59:59","259","240","320000","2022/11/15 16:00:00","14001001"
"2","10240026","20003","2030/12/31 23:59:59","259","240","13","2022/11/15 16:00:00","14001001"
"5","10240027","0","2030/12/31 23:59:59","259","240","70","2022/11/15 16:00:00","14003001"
"12","10240028","94002","2030/12/31 23:59:59","259","240","540000","2022/11/15 16:00:00","14003001"
"2","10240029","22002","2030/12/31 23:59:59","259","240","4","2022/11/15 16:00:00","14003001"
"5","10240114","0","2030/12/31 23:59:59","259","240","30","2022/11/15 16:00:00","11101001"
"2","10240115","20003","2030/12/31 23:59:59","259","240","13","2022/11/15 16:00:00","11101001"
"5","10240121","0","2030/12/31 23:59:59","259","240","45","2022/11/15 16:00:00","11001002"
"12","10240122","94002","2030/12/31 23:59:59","259","240","130000","2022/11/15 16:00:00","11001002"
"2","10240123","23001","2030/12/31 23:59:59","259","240","6","2022/11/15 16:00:00","11001002"
"5","10260003","0","2030/12/31 23:59:59","279","260","45","2023/06/15 16:00:00","11001001"
"12","10260004","94002","2030/12/31 23:59:59","279","260","140000","2023/06/15 16:00:00","11001001"
"8","10260005","91002","2030/12/31 23:59:59","279","260","10","2023/06/15 16:00:00","11001001"
"5","10260006","0","2030/12/31 23:59:59","279","260","60","2023/06/15 16:00:00","11003001"
"2","10260007","20002","2030/12/31 23:59:59","279","260","50","2023/06/15 16:00:00","11003001"
"8","10260008","91002","2030/12/31 23:59:59","279","260","10","2023/06/15 16:00:00","11003001"
"5","10260009","0","2030/12/31 23:59:59","279","260","30","2023/06/15 16:00:00","13002001"
"5","10260010","0","2030/12/31 23:59:59","279","260","30","2023/06/15 16:00:00","18004001"
"5","10260011","0","2024/06/14 15:59:59","279","260","40","2023/06/15 16:00:00","16006001"
"5","10260012","0","2024/06/14 15:59:59","279","260","35","2023/06/15 16:00:00","16007001"
"2","10260013","22001","2024/06/14 15:59:59","279","260","3","2023/06/15 16:00:00","16007001"
"5","10260014","0","2030/12/31 23:59:59","279","260","45","2023/06/15 16:00:00","11004001"
"2","10260015","20002","2030/12/31 23:59:59","279","260","50","2023/06/15 16:00:00","11004001"
"2","10260016","90007","2030/12/31 23:59:59","279","260","500","2023/06/15 16:00:00","11004001"
"5","10260017","0","2030/12/31 23:59:59","279","260","55","2023/06/15 16:00:00","11005001"
"12","10260018","94002","2030/12/31 23:59:59","279","260","150000","2023/06/15 16:00:00","11005001"
"2","10260019","90007","2030/12/31 23:59:59","279","260","500","2023/06/15 16:00:00","11005001"
"5","10260024","0","2030/12/31 23:59:59","279","260","55","2023/06/15 16:00:00","14001001"
"12","10260025","94002","2030/12/31 23:59:59","279","260","340000","2023/06/15 16:00:00","14001001"
"2","10260026","20003","2030/12/31 23:59:59","279","260","14","2023/06/15 16:00:00","14001001"
"5","10260027","0","2030/12/31 23:59:59","279","260","70","2023/06/15 16:00:00","14003001"
"12","10260028","94002","2030/12/31 23:59:59","279","260","570000","2023/06/15 16:00:00","14003001"
"2","10260029","22002","2030/12/31 23:59:59","279","260","4","2023/06/15 16:00:00","14003001"
"5","10260114","0","2030/12/31 23:59:59","279","260","30","2023/06/15 16:00:00","11101001"
"2","10260115","20003","2030/12/31 23:59:59","279","260","14","2023/06/15 16:00:00","11101001"
"5","10260121","0","2030/12/31 23:59:59","279","260","45","2023/06/15 16:00:00","11001002"
"12","10260122","94002","2030/12/31 23:59:59","279","260","140000","2023/06/15 16:00:00","11001002"
"2","10260123","23001","2030/12/31 23:59:59","279","260","6","2023/06/15 16:00:00","11001002"
"5","10280003","0","2030/12/31 23:59:59","299","280","45","2023/12/15 16:00:00","11001001"
"12","10280004","94002","2030/12/31 23:59:59","299","280","150000","2023/12/15 16:00:00","11001001"
"8","10280005","91002","2030/12/31 23:59:59","299","280","10","2023/12/15 16:00:00","11001001"
"5","10280006","0","2030/12/31 23:59:59","299","280","60","2023/12/15 16:00:00","11003001"
"2","10280007","20002","2030/12/31 23:59:59","299","280","54","2023/12/15 16:00:00","11003001"
"8","10280008","91002","2030/12/31 23:59:59","299","280","10","2023/12/15 16:00:00","11003001"
"5","10280009","0","2030/12/31 23:59:59","299","280","30","2023/12/15 16:00:00","13002001"
"5","10280010","0","2030/12/31 23:59:59","299","280","30","2023/12/15 16:00:00","18004001"
"5","10280011","0","2024/06/14 15:59:59","-1","280","40","2023/12/15 16:00:00","16006001"
"5","10280012","0","2024/06/14 15:59:59","-1","280","35","2023/12/15 16:00:00","16007001"
"2","10280013","22001","2024/06/14 15:59:59","-1","280","3","2023/12/15 16:00:00","16007001"
"5","10280014","0","2030/12/31 23:59:59","299","280","45","2023/12/15 16:00:00","11004001"
"2","10280015","20002","2030/12/31 23:59:59","299","280","54","2023/12/15 16:00:00","11004001"
"2","10280016","90007","2030/12/31 23:59:59","299","280","500","2023/12/15 16:00:00","11004001"
"5","10280017","0","2030/12/31 23:59:59","299","280","55","2023/12/15 16:00:00","11005001"
"12","10280018","94002","2030/12/31 23:59:59","299","280","160000","2023/12/15 16:00:00","11005001"
"2","10280019","90007","2030/12/31 23:59:59","299","280","500","2023/12/15 16:00:00","11005001"
"5","10280024","0","2030/12/31 23:59:59","299","280","55","2023/12/15 16:00:00","14001001"
"12","10280025","94002","2030/12/31 23:59:59","299","280","360000","2023/12/15 16:00:00","14001001"
"2","10280026","20003","2030/12/31 23:59:59","299","280","15","2023/12/15 16:00:00","14001001"
"5","10280027","0","2030/12/31 23:59:59","299","280","70","2023/12/15 16:00:00","14003001"
"12","10280028","94002","2030/12/31 23:59:59","299","280","600000","2023/12/15 16:00:00","14003001"
"2","10280029","22002","2030/12/31 23:59:59","299","280","4","2023/12/15 16:00:00","14003001"
"5","10280114","0","2030/12/31 23:59:59","299","280","30","2023/12/15 16:00:00","11101001"
"2","10280115","20003","2030/12/31 23:59:59","299","280","15","2023/12/15 16:00:00","11101001"
"5","10280121","0","2030/12/31 23:59:59","299","280","45","2023/12/15 16:00:00","11001002"
"12","10280122","94002","2030/12/31 23:59:59","299","280","150000","2023/12/15 16:00:00","11001002"
"2","10280123","23001","2030/12/31 23:59:59","299","280","6","2023/12/15 16:00:00","11001002"
"5","10290011","0","2030/12/31 23:59:59","-1","1","140","2024/06/14 16:00:00","16008001"
"2","10290012","22001","2030/12/31 23:59:59","-1","1","3","2024/06/14 16:00:00","16008001"
"5","10300003","0","2030/12/31 23:59:59","-1","300","45","2024/07/15 16:00:00","11001001"
"12","10300004","94002","2030/12/31 23:59:59","-1","300","160000","2024/07/15 16:00:00","11001001"
"8","10300005","91002","2030/12/31 23:59:59","-1","300","10","2024/07/15 16:00:00","11001001"
"5","10300006","0","2030/12/31 23:59:59","-1","300","60","2024/07/15 16:00:00","11003001"
"2","10300007","20002","2030/12/31 23:59:59","-1","300","58","2024/07/15 16:00:00","11003001"
"8","10300008","91002","2030/12/31 23:59:59","-1","300","10","2024/07/15 16:00:00","11003001"
"5","10300009","0","2030/12/31 23:59:59","-1","300","30","2024/07/15 16:00:00","13002001"
"5","10300010","0","2030/12/31 23:59:59","-1","300","30","2024/07/15 16:00:00","18004001"
"5","10300014","0","2030/12/31 23:59:59","-1","300","45","2024/07/15 16:00:00","11004001"
"2","10300015","20002","2030/12/31 23:59:59","-1","300","58","2024/07/15 16:00:00","11004001"
"2","10300016","90007","2030/12/31 23:59:59","-1","300","500","2024/07/15 16:00:00","11004001"
