94c61f13fe5922a8c877bbfafa88e91080bfe4ea0764e4cffe650284f97fc082,76cff4ee0c0d6aab5f73da5673bf242abd3b48fdb99c37ddecf1193dba5d4aba,ad2f83205e8db83466a33e06cd9254ae45aee3a994f087d15d9ef13591a7af85,a332f9e990bd6b58c71ad0dd6e2dab3839e45b69ea92fdc74e8c4443f2f907c3,20061399e3af19b6c1033464a8ffb5e8fc11dc7ea959182a17c4f38750b24e7d,e5316da493c7378066cc1de6c6006d5f1a72b6a0e6f1046c29cf5e24ecb63f66,2e2e0848d4f0053dfde7d1b4b7630e50c67a2b860afd73729474433307c07652,5040274481f8565e773cb56a5438708d471a340c24893df494abe718e8f275d3,6fa71d80820c8072bf1bb3cbcd9f27ef7702bc85955f85c3666996d5cf89cf46,939a4ac6db5d0bc01303275b1c876230a9bd60409a89a7027637d7e9f6cc0ed7,ae5ca447b8aad8ab46c62bff96202a3e1b7f556d20b0b56178aa40fbc9f4ef15,fb8361cd3345352c81737c0ec67a2ce927ae545f00604dc446a48e897f6bf286,a326515892fddd665bd3f559d9e3baead5842694c8d868b686d76905e1e50fcc,ef720e07221d69f909299a81af3c6aace80392aec3c37bf2e4a45a986c328d07,f1a049890c5919b453d4bcce102a1541dd5f31cafe05b5c5930d4b2b1f04c80c,0a28c243dabf21a4f40fdbf0bb7d96bd3b831f202092f6c6482ebbb40dcd26c8
"0","2","0","0","0","0","0","2","91002","100","0","8","1082104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1082105","90006","31025","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1082106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1082107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1082108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1082109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1082110","90006","31025","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1082111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1082112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1082113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1082114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1082115","90006","31025","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1082116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1083101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1083102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1083103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1083104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1083105","90006","31042","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1083106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1083107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1083108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1083109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1083110","90006","31042","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1083111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1083112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1083113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1083114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1083115","90006","31042","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1083116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1084101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1084102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1084103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1084104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1084105","90006","31022","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1084106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1084107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1084108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1084109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1084110","90006","31022","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1084111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1084112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1084113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1084114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1084115","90006","31022","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1084116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1085101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1085102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1085103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1085104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1085105","90006","31214","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1085106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1085107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1085108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1085109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1085110","90006","31214","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1085111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1085112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1085113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1085114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1085115","90006","31214","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1085116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1086101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1086102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1086103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1086104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1086105","90006","31043","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1086106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1086107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1086108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1086109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1086110","90006","31043","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1086111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1086112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1086113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1086114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1086115","90006","31043","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1086116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1087101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1087102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1087103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1087104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1087105","90006","31018","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1087106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1087107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1087108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1087109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1087110","90006","31018","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1087111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1087112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1087113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1087114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1087115","90006","31018","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1087116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1088101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1088102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1088103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1088104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1088105","90006","31145","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1088106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1088107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1088108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1088109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1088110","90006","31145","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1088111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1088112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1088113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1088114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1088115","90006","31145","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1088116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1089101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1089102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1089103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1089104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1089105","90006","31025","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1089106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1089107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1089108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1089109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1089110","90006","31025","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1089111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1089112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1089113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1089114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1089115","90006","31025","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1089116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1090101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1090102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1090103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1090104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1090105","90006","31042","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1090106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1090107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1090108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1090109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1090110","90006","31042","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1090111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1090112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1090113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1090114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1090115","90006","31042","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1090116","0","0","0"
