583574232f638ef5cea075d033d130f60b4d04a268f4d868064bb2091984924b,e3c681b5ab8685e1a2ec3e70c8570af8b0e3d2f1ad1639af243974d55048dc6b,c8074a0cf48adee33099d889916c2663926e47c7988035dbd8f66252312f1bc5,0a9b4d82fd50190efcc6bb69e83eb8ef5f08a066b507720d05c88844fe327e65,077d31026310980d5c7eeaf218066792e61d7bcf1e57e500db0320cd4d37dd8a,9899778adc46291ab766ad0b0479880dff7fcfb20bd22bf86a31161992c2b773,4f74495ba9d4b76a967016c80fcc929d70056c1f544d0fcd696d9fd4a1d5f969,05c95fc8176ebf778e33324a7506a1b30e5ecd80ea3d1cbb94b02b30323d395c,91eb4c801006d2a1c2094ae8b630e299463af91ca73424150faa93687262a1e4,be6bd597563bf6c20f7a87025d76106c137d10c081c22c1f9da6cc79ac8f14c5,adfc48e13d9845e9b0e42c3bbc873f50a06e681df78e279738de034ff3c8ad49,4b23b7c09987a0afaf3a3a31a3ae1ba3ef26b894da79df7c976620e785aeb110
"0","1","60221","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2020/01/02 16:00:00","Boss挑戰券","13"
"0","1","60222","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2020/01/02 16:00:00","討伐證","13"
"0","1","60231","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2020/01/16 16:00:00","Boss挑戰券","13"
"0","1","60232","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2020/01/16 16:00:00","討伐證","13"
"0","1","60241","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2020/02/04 16:00:00","Boss挑戰券","13"
"0","1","60242","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2020/02/04 16:00:00","討伐證","13"
"0","1","60251","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2020/02/14 16:00:00","Boss挑戰券","13"
"0","1","60252","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2020/02/14 16:00:00","討伐證","13"
"0","1","60261","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2020/03/02 16:00:00","Boss挑戰券","13"
"0","1","60262","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2020/03/02 16:00:00","討伐證","13"
"0","1","60271","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2020/03/16 16:00:00","Boss挑戰券","13"
"0","1","60272","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2020/03/16 16:00:00","討伐證","13"
"0","1","60281","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2020/04/01 16:00:00","Boss挑戰券","13"
"0","1","60282","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2020/04/01 16:00:00","討伐證","13"
"0","1","60291","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2020/04/15 16:00:00","Boss挑戰券","13"
"0","1","60292","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2020/04/15 16:00:00","討伐證","13"
"0","1","60301","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2020/05/05 16:00:00","Boss挑戰券","13"
"0","1","60302","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2020/05/05 16:00:00","討伐證","13"
"0","1","60311","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2020/05/19 16:00:00","Boss挑戰券","13"
"0","1","60312","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2020/05/19 16:00:00","討伐證","13"
"0","1","60321","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2020/06/03 16:00:00","Boss挑戰券","13"
"0","1","60322","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2020/06/03 16:00:00","討伐證","13"
"0","1","60331","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2020/06/17 16:00:00","Boss挑戰券","13"
"0","1","60332","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2020/06/17 16:00:00","討伐證","13"
"0","1","60341","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2020/09/30 16:00:00","Boss挑戰券","13"
"0","1","60342","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2020/09/30 16:00:00","討伐證","13"
"0","1","60361","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2020/08/17 16:00:00","Boss挑戰券","13"
"0","1","60362","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2020/08/17 16:00:00","討伐證","13"
"0","1","60371","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2020/07/02 16:00:00","Boss挑戰券","13"
"0","1","60372","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2020/07/02 16:00:00","討伐證","13"
"0","1","60381","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2020/07/16 16:00:00","Boss挑戰券","13"
"0","1","60382","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2020/07/16 16:00:00","討伐證","13"
"0","1","60391","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2020/08/03 16:00:00","Boss挑戰券","13"
"0","1","60392","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2020/08/03 16:00:00","討伐證","13"
"0","1","60401","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2020/09/18 16:00:00","Boss挑戰券","13"
"0","1","60402","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2020/09/18 16:00:00","討伐證","13"
"0","1","60411","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60412","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60421","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60422","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60431","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2020/11/02 16:00:00","Boss挑戰券","13"
"0","1","60432","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2020/11/02 16:00:00","討伐證","13"
"0","1","60441","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2020/11/17 16:00:00","Boss挑戰券","13"
"0","1","60442","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2020/11/17 16:00:00","討伐證","13"
"0","1","60451","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2020/12/04 16:00:00","Boss挑戰券","13"
"0","1","60452","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2020/12/04 16:00:00","討伐證","13"
"0","1","60461","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2020/12/18 16:00:00","Boss挑戰券","13"
"0","1","60462","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2020/12/18 16:00:00","討伐證","13"
"0","1","60471","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2020/12/28 16:00:00","Boss挑戰券","13"
"0","1","60472","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2020/12/28 16:00:00","討伐證","13"
"1000000","4","60473","乍一看只是普通的糖果，實際上是有著神力的聖遺物，如同街頭巷口皆可見其模型與贗品的超稀有道具。","0","1","0","2030/04/24 14:59:59","9999","2020/12/28 16:00:00","大天使之淚","19"
"0","1","60481","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2021/01/18 16:00:00","Boss挑戰券","13"
"0","1","60482","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2021/01/18 16:00:00","討伐證","13"
"0","1","60491","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2021/02/01 16:00:00","Boss挑戰券","13"
"0","1","60492","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2021/02/01 16:00:00","討伐證","13"
"0","1","60501","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2021/02/19 16:00:00","Boss挑戰券","13"
"0","1","60502","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2021/02/19 16:00:00","討伐證","13"
"0","1","60511","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2021/03/02 16:00:00","Boss挑戰券","13"
"0","1","60512","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2021/03/02 16:00:00","討伐證","13"
"0","1","60521","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2021/04/16 16:00:00","Boss挑戰券","13"
"0","1","60522","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2021/04/16 16:00:00","討伐證","13"
"0","1","60531","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60532","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60541","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2021/03/17 16:00:00","Boss挑戰券","13"
"0","1","60542","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2021/03/17 16:00:00","討伐證","13"
"0","1","60551","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2021/05/04 16:00:00","Boss挑戰券","13"
"0","1","60552","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2021/05/04 16:00:00","討伐證","13"
"0","1","60561","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2021/05/19 16:00:00","Boss挑戰券","13"
"0","1","60562","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2021/05/19 16:00:00","討伐證","13"
"0","1","60571","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2021/06/02 16:00:00","Boss挑戰券","13"
"0","1","60572","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2021/06/02 16:00:00","討伐證","13"
"0","1","60591","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2021/06/18 16:00:00","Boss挑戰券","13"
"0","1","60592","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2021/06/18 16:00:00","討伐證","13"
"0","1","60601","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2021/07/05 16:00:00","Boss挑戰券","13"
"0","1","60602","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2021/07/05 16:00:00","討伐證","13"
"0","1","60611","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60612","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60631","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60632","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60641","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60642","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60651","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60652","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60661","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60662","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60671","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60672","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60681","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60682","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60691","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60692","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60701","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60702","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60711","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60712","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60713","用來取得慈樂之音夏日演唱會的周邊的必備代幣。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","慈樂之音代幣","16"
"0","1","60721","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60722","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60731","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60732","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60741","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60742","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60751","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60752","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60761","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60762","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60771","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60772","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60781","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60782","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60791","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60792","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60793","可在小遊戲使用的道具。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","伊麗莎白牧場的新鮮牛奶＆雞蛋","16"
"0","1","60801","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60802","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60811","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60812","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60821","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60822","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60831","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券（前篇專用）","13"
"0","1","60832","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證（前篇專用）","13"
"0","1","60841","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券（後篇專用）","13"
"0","1","60842","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證（後篇專用）","13"
"0","1","60851","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60852","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60871","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60872","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60881","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60882","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60891","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60892","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60901","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60902","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60911","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60912","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60921","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60922","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60931","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60932","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60941","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60942","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60951","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60952","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60961","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60962","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60971","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60972","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60981","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60982","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","60991","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","60992","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","61001","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","61002","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","61011","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","61012","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","61021","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","61022","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","61031","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","61032","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","61041","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","61042","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
"0","1","61051","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","Boss挑戰券","13"
"0","1","61052","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","討伐證","13"
