bf135f4a65690ab71d6b058c4b77a9699a058845366d7225928e88c928a3250d,89c62ca85607388e0567b92a77b6b8e4859ec10e180927adbb9d78e391dec325,a52183947308b41e3f66fce7a39dac4dc1a590d274454620baecaee184eb58a2,96fc863184f9a4f8829ab623974e31051fa95a04f33cfa8ab0856bf897cee6cf,e50370d0d2772e34a28bad9874bf1312b388fe3044bf5c520d3e557711b5f6c1,36cbb60e51cb103107387bb960c16c97e5b1a8a2baebbc19df0aa39080768951,a7927ca89bc973010b607a62ccb4a3c5a241ca4ac70eb0402e8fc9e357f1e775,b69f2f11f28e15f53263af67d40bce22569a51960412a852dda7d055b33d88a1,874d0f19b3546ec23ff04ca2760a5ed53dc1f141d59343c697d94194ac66010e,0767917b3e3efa38c0c6bbe82bb4247afdaa6e18dc54b18b380d68787f2f3414,fbb55808557d62fec1e09b41926b3187d049667db8e69ac7ac41927e40d865a6,90febd76f4b32db44190721533c8eb3e0f86508dfb2ca0a1edbe2ea3ef081f18,58955ecce37af3eea0ec9ec3fe3c0fe2bfc4df02ae45dc28aba800888d6f9409,f1691962ca245a893be6d98d179967f6cdcc1f973acf8bf2cfc1f83006066409,26edd28085ce752c91d44d530d320c9587fe109c3b78510f752b86360f47c1b6,aee4f9b132dfc2827a056343247a5893b3c638ba9ef79e827caffdb684d3a9ad,33ad910ccafb797929ce1bea62062648a85dc535daa0ee323a1346db0c53073b,e20e3aa7a233eb5bc2320c5c04202e964bd73b7ecef93af9ca564eaa5743154a,58f6348b2650c14e58948593cfd70fd345eaac8641f0b5ae1f56ac8f39f112e0,9ec7ae8a8061746bb42d4e94e1d9907d0dbac651b78397c8f2e0d937a736a9e9,c821a03836be8bbe19a3ad7f9dc464a8068ee3f249a9cb41ec247c9ea9b77259,ae74e8bacefd55bd73a9368b3da7bf2f1c7d47ce927184f3feaf3e098c1f0e41,b8a79decb2618e866b9a90e95d6e82357dc7e31a501e8c5fdab713cf3c2f04d7,22bd3b21dfaf8260a3a23856be3163ccef8cce496987ec40e528065c3be6b821,90fa72eedacd80ae787edf10fd13ada769976a1f51c1bebcbd976460f5ee5eae,4875413cbf01ade93257f5ad421a81be4ede52e98c464365e1b5d9270a0a7b52,2ab882641d21c1d3ec452484259defbdba617af90cff8da622dfd194ef7b45a8,087672552baf3557883c576234c936cbfb47dcb5cb561927bbec30da1735a5d2,a3cc1b0a973254f77b367be00873969e58e590d98a9af4a8ed33ffe035a1d161,f2bcabfe6deefae0e74cb90b6b7df900790672a71887ef474959d6e70d19710d,191a223a3c1a325f1b91ef50879d52c6570c386aaa5bc69c579c362c9b9f14a4,9e0b9888c9f2d4b4fb4eabe86c1eaca36169e6179c6927828ff65eab14906881,dc71b086d6d95b2a13bf12756d689eb2731c5f71894dcdf17bbc5f26e4ee09cf,54b0e04d124e4cc421ab73231a6ccf6b3eed0d02c005562a2ec081429a41d42b,d71c53dd266c4d6c632fbcd51280740556ccebd41fbf3289de0d22e97c4bdd15,e160be91776584f00e26291e65fc86aece52c49fab495479e426c3729a76554d,e0253b684e5f31e1f38c202b7084c229c420402557b16f2c90d59e2c39d44191,f6ef5c4c8df480178b0d6d133d3ee56b502ff6c6c9d5427709cc4d52d63eb499,7b0583d3fdd5a9b0e7314ee6323768505dbb37e3399b0881a7b080ff058d5276,8312160332197d6dffdae9c0f0bfd1bd8259fe67f1eb0b59ce3fa8cd7f1d513b,04fad3bf03a253837c73d0cedac932b8499341e7405e7af2c622542094c79f2d,a2b65d4365f475037389548bf1e86f8a2dbce02b465c0f67a3e07626e9eebdc1,b2676d9b1bbade8a72bc6f23065a65db0518ac47aead379419c7231a4edb59a6,fbec06415cd3e96583d827e1034e80441453428cc33c2c447d12d3a20a5c8d46,4a3020119ed21c1785092bb573d2fb345a50bfaa2bb68899311cd4ebf8a9a2d5,50229b023decec27f155d639f64ed79662e0a24409df842e4afd59f904bf4712,a5f2f25c0cf29ab63aca961cf78106fdd236997cf2f4137f553cf32c8877876b,354a2732451c42352c97c9d296e4f1d4e1683cd6b80510349e0d2896cb26a1b2,8c61496306ae709520c7bf4dd3c3d30b53137a61454f41d214e79e2da602b8bb,0aa8084184ae519b27082c6952c3831f544ba767cfcaee95ec90712389594652,069483e804e5f327ff9f894e9eb19b78467ddde27afc55e6cfa50860832d6455,bc4698312af597b004ec310df169591519e89851eba87e06c2422e4ff0259393,342e4151f15ddc36a900bf2aa1057c03e9b96065d1999c823f54592717c3521b
"bgm_MC203","0","0","2015/12/17 15:00:00","102740309","bgm_MC203","350","-50","20","120740031","103593","12074","120740031","430","102740307","0","0","幽魂濕地 74-3","0","20","bgm_MC203","0","103591","211001000","120740032","25205","31227","bgm_MC203","0","3","2","0","102740310","90","12074003","2030/12/31 14:59:59","bgm_MC203","11052035","0","103592","100900","0","120740033","0","-88","11061036","bgm_MC203","102740308","0","0","11022036","103592","20"
"bgm_MC202","0","0","2015/12/17 15:00:00","102750106","bgm_MC202","-400","-50","20","120750011","103593","12075","120750011","430","102750107","0","0","巨鯨城‧近郊 75-1","0","20","bgm_MC202","0","103591","211001000","120750012","25201","31002","bgm_MC202","0","3","2","0","102750110","90","12075001","2030/12/31 14:59:59","bgm_MC202","11025036","0","103592","100900","0","120750013","0","-34","12037036","bgm_MC202","102750108","102750109","0","11058036","103592","20"
"bgm_MC202","0","0","2015/12/17 15:00:00","102750206","bgm_MC202","0","-50","20","120750021","103593","12075","120750021","430","102750207","0","0","巨鯨城‧近郊 75-2","0","20","bgm_MC202","0","103591","211001000","120750022","25203","31031","bgm_MC202","0","3","2","0","102750210","90","12075002","2030/12/31 14:59:59","bgm_MC202","12004036","0","103592","100900","0","120750023","0","58","12040036","bgm_MC202","102750208","102750209","0","11055036","103592","20"
"bgm_MC203","0","0","2015/12/17 15:00:00","102750309","bgm_MC203","350","-50","20","120750031","103593","12075","120750031","430","102750307","0","0","巨鯨城‧近郊 75-3","0","20","bgm_MC203","0","103591","211001000","120750032","25205","31231","bgm_MC203","0","3","2","0","102750310","90","12075003","2030/12/31 14:59:59","bgm_MC203","11061036","0","103592","100900","0","120750033","0","-88","11022037","bgm_MC203","102750308","0","0","11046036","103592","20"
"bgm_MC202","0","0","2015/12/17 15:00:00","102760106","bgm_MC202","-400","-50","20","120760011","103593","12076","120760011","430","102760107","0","0","被遺忘的城鎮 76-1","0","20","bgm_MC202","0","103591","211001000","120760012","25201","31021","bgm_MC202","0","3","2","0","102760110","90","12076001","2030/12/31 14:59:59","bgm_MC202","12028036","0","103592","100900","0","120760013","0","-34","11058037","bgm_MC202","102760108","102760109","0","12019037","103592","20"
"bgm_MC202","0","0","2015/12/17 15:00:00","102760206","bgm_MC202","0","-50","20","120760021","103593","12076","120760021","430","102760207","0","0","被遺忘的城鎮 76-2","0","20","bgm_MC202","0","103591","211001000","120760022","25203","31020","bgm_MC202","0","3","2","0","102760210","90","12076002","2030/12/31 14:59:59","bgm_MC202","12028036","0","103592","100900","0","120760023","0","58","11055037","bgm_MC202","102760208","102760209","0","11001037","103592","20"
"bgm_MC203","0","0","2015/12/17 15:00:00","102760309","bgm_MC203","350","-50","20","120760031","103593","12076","120760031","430","102760307","0","0","被遺忘的城鎮 76-3","0","20","bgm_MC203","0","103591","211001000","120760032","25205","31237","bgm_MC203","0","3","2","0","102760310","90","12076003","2030/12/31 14:59:59","bgm_MC203","11022037","0","103592","100900","0","120760033","0","-88","11046037","bgm_MC203","102760308","0","0","11061037","103592","20"
"bgm_MC202","0","0","2015/12/17 15:00:00","102770106","bgm_MC202","-400","-50","20","120770011","103593","12077","120770011","430","102770107","0","0","面對黑曜的山丘 77-1","0","20","bgm_MC202","0","103591","211001000","120770012","25201","31052","bgm_MC202","0","3","2","0","102770110","90","12077001","2030/12/31 14:59:59","bgm_MC202","11058037","0","103592","100900","0","120770013","0","-34","12016038","bgm_MC202","102770108","102770109","0","12031037","103592","20"
"bgm_MC202","0","0","2015/12/17 15:00:00","102770206","bgm_MC202","0","-50","20","120770021","103593","12077","120770021","430","102770207","0","0","面對黑曜的山丘 77-2","0","20","bgm_MC202","0","103591","211001000","120770022","25203","31048","bgm_MC202","0","3","2","0","102770210","90","12077002","2030/12/31 14:59:59","bgm_MC202","11058037","0","103592","100900","0","120770023","0","58","12016038","bgm_MC202","102770208","102770209","0","12028037","103592","20"
"bgm_MC203","0","0","2015/12/17 15:00:00","102770309","bgm_MC203","350","-50","20","120770031","103593","12077","120770031","430","102770307","0","0","面對黑曜的山丘 77-3","0","20","bgm_MC203","0","103591","211001002","120770032","25205","31239","bgm_MC203","0","3","2","0","102770310","90","12077003","2030/12/31 14:59:59","bgm_MC203","12031037","0","103592","100900","0","120770033","0","-88","11058038","bgm_MC203","102770308","0","0","11007038","103592","20"
"bgm_MC202","0","0","2015/12/17 15:00:00","102780106","bgm_MC202","-400","-50","20","120780011","103593","12078","120780011","430","102780107","0","0","屍蠟的沉眠之城 78-1","0","20","bgm_MC202","0","103591","211001002","120780012","25201","31058","bgm_MC202","0","3","2","0","102780110","90","12078001","2030/12/31 14:59:59","bgm_MC202","11001038","0","103592","100900","0","120780013","0","-34","12031038","bgm_MC202","102780108","102780109","0","11058038","103592","20"
"bgm_MC202","0","0","2015/12/17 15:00:00","102780206","bgm_MC202","0","-50","20","120780021","103593","12078","120780021","430","102780207","0","0","屍蠟的沉眠之城 78-2","0","20","bgm_MC202","0","103591","211001002","120780022","25203","31251","bgm_MC202","0","3","2","0","102780210","90","12078002","2030/12/31 14:59:59","bgm_MC202","11055038","0","103592","100900","0","120780023","0","58","11007039","bgm_MC202","102780208","102780209","0","11043038","103592","20"
"bgm_MC203","0","0","2015/12/17 15:00:00","102780309","bgm_MC203","350","-50","20","120780031","103593","12078","120780031","430","102780307","0","0","屍蠟的沉眠之城 78-3","0","20","bgm_MC203","0","103591","211001002","120780032","25205","31038","bgm_MC203","0","3","2","0","102780310","90","12078003","2030/12/31 14:59:59","bgm_MC203","11043038","0","103592","100900","0","120780033","0","-88","11055039","bgm_MC203","102780308","0","0","12013039","103592","20"
"bgm_MC202","0","0","2015/12/17 15:00:00","102790103","bgm_MC202","-400","-50","20","120790011","103593","12079","120790011","430","102790106","0","0","離群鬼的聚落79-1","0","20","bgm_MC202","0","103591","211001002","120790012","25201","31252","bgm_MC202","0","3","2","0","102790110","90","12079001","2030/12/31 14:59:59","bgm_MC202","11001039","0","103592","100900","0","120790013","0","-34","11043039","bgm_MC202","102790107","102790109","0","11055039","103592","20"
"bgm_MC202","0","0","2015/12/17 15:00:00","102790201","bgm_MC202","0","-50","20","120790021","103593","12079","120790021","430","102790203","0","0","離群鬼的聚落79-2","0","20","bgm_MC202","0","103591","211001002","120790022","25203","31003","bgm_MC202","0","3","2","0","102790210","90","12079002","2030/12/31 14:59:59","bgm_MC202","11055039","0","103592","100900","0","120790023","0","58","11001040","bgm_MC202","102790205","102790209","0","12034039","103592","20"
"bgm_MC203","0","0","2015/12/17 15:00:00","102790309","bgm_MC203","350","-50","20","120790031","103593","12079","120790031","430","102790308","0","0","離群鬼的聚落79-3","0","20","bgm_MC203","0","103591","211001002","120790032","25205","31258","bgm_MC203","0","3","2","0","102790310","90","12079003","2030/12/31 14:59:59","bgm_MC203","12028039","0","103592","100900","0","120790033","0","-88","11055040","bgm_MC203","102790304","0","0","12019040","103592","20"
"bgm_MC202","0","0","2015/12/17 15:00:00","102800103","bgm_MC202","-400","-50","20","120800011","103593","12080","120800011","430","102800105","0","0","幻葬湖畔80-1","0","20","bgm_MC202","0","103591","211001002","120800012","25201","31008","bgm_MC202","0","3","2","0","102800110","90","12080001","2030/12/31 14:59:59","bgm_MC202","11025040","0","103592","100900","0","120800013","0","-34","12037040","bgm_MC202","102800107","102800108","0","11061040","103592","20"
"bgm_MC202","0","0","2015/12/17 15:00:00","102800206","bgm_MC202","0","-50","20","120800021","103593","12080","120800021","430","102800203","0","0","幻葬湖畔80-2","0","20","bgm_MC202","0","103591","211001002","120800022","25203","31263","bgm_MC202","0","3","2","0","102800210","90","12080002","2030/12/31 14:59:59","bgm_MC202","11061040","0","103592","100900","0","120800023","0","58","11025041","bgm_MC202","102800204","102800209","0","12037040","103592","20"
"0","0","0","2015/12/17 15:00:00","0","0","350","0","0","0","0","12080","0","0","0","0","0","幻葬湖畔80-3","0","0","0","0","103591","0","0","0","0","0","0","3","0","0","0","0","12080003","2030/12/31 14:59:59","0","0","0","0","100900","0","0","0","-88","0","0","0","0","0","0","0","20"
"bgm_M169","0","0","2020/01/02 16:00:00","103180103","bgm_M169","-350","-50","20","130180011","101403","13018","130180011","430","103180102","0","0","法艾頓草原‧北部 18-1","0","20","bgm_M169","0","101401","211001000","130180012","125343","32058","bgm_M169","0","3","0","0","103180108","90","13018001","2030/12/31 14:59:59","bgm_M169","125134","0","101402","100050","0","130180013","0","0","115554","bgm_M169","103180107","103180105","0","115194","101402","20"
"bgm_M169","0","0","2020/01/02 16:00:00","103180203","bgm_M169","0","-50","20","130180021","100693","13018","130180021","430","103180204","0","0","法艾頓草原‧北部 18-2","0","20","bgm_M169","0","100691","211001000","130180022","125373","32059","bgm_M169","0","3","0","0","103180207","90","13018002","2030/12/31 14:59:59","bgm_M169","115104","0","100692","100020","0","130180023","0","-130","115584","bgm_M169","103180205","103180206","0","125074","100692","20"
"bgm_M169","0","0","2020/01/02 16:00:00","103180301","bgm_M169","380","-50","20","130180031","101433","13018","130180031","430","103180304","0","0","法艾頓草原‧北部 18-3","0","20","bgm_M169","0","101431","211001000","130180032","125283","32060","bgm_M169","0","3","0","0","103180307","90","13018003","2030/12/31 14:59:59","bgm_M169","125044","0","101432","100050","0","130180033","0","-30","115614","bgm_M169","103180308","103180310","0","115254","101432","20"
"bgm_M169","0","0","2020/02/04 16:00:00","103190104","bgm_M169","-350","-50","20","130190011","101403","13019","130190011","430","103190101","0","0","法艾頓草原‧南部 19-1","0","20","bgm_M169","0","101401","211001000","130190012","125164","32011","bgm_M169","0","3","0","0","103190110","90","13019001","2030/12/31 14:59:59","bgm_M169","125014","0","101402","100050","0","130190013","0","-90","115344","bgm_M169","103190103","103190107","0","125314","101402","20"
"bgm_M169","0","0","2020/03/04 16:00:00","103190208","bgm_M169","0","-50","20","130190021","101403","13019","130190021","430","103190209","0","0","法艾頓草原‧南部 19-2","0","20","bgm_M169","0","101401","211001000","130190022","115284","32052","bgm_M169","0","3","0","0","103190210","90","13019002","2030/12/31 14:59:59","bgm_M169","125523","0","101402","100050","0","130190023","0","-10","115225","bgm_M169","103190204","103190207","0","125015","101402","20"
"bgm_M169","0","0","2020/04/01 16:00:00","103190307","bgm_M169","380","-50","20","130190031","101433","13019","130190031","430","103190305","0","0","法艾頓草原‧南部 19-3","0","20","bgm_M169","0","101431","211001000","130190032","125045","32018","bgm_M169","0","3","0","0","103190310","90","13019003","2030/12/31 14:59:59","bgm_M169","115165","0","101432","100020","0","130190033","0","-75","115555","bgm_M169","103190304","103190309","0","115585","101432","20"
"bgm_M169","0","0","2020/05/05 16:00:00","103200104","bgm_M169","-350","-50","20","130200011","101403","13020","130200011","430","103200103","0","0","卡斯塔利亞樹林‧西部 20-1","0","20","bgm_M169","0","101401","211001000","130200012","125255","32034","bgm_M169","0","3","0","0","103200110","90","13020001","2030/12/31 14:59:59","bgm_M169","115615","0","101402","100010","0","130200013","0","-10","125285","bgm_M169","103200102","103200109","0","115375","101402","20"
"bgm_M169","0","0","2020/05/05 16:00:00","103200204","bgm_M169","0","-50","20","130200021","100933","13020","130200021","430","103200203","0","0","卡斯塔利亞樹林‧西部 20-2","0","20","bgm_M169","0","100931","211001000","130200022","115315","32010","bgm_M169","0","3","0","0","103200210","90","13020002","2030/12/31 14:59:59","bgm_M169","115402","0","100932","100080","0","130200023","0","-90","125226","bgm_M169","103200207","103200205","0","125016","100932","20"
"bgm_M169","0","0","2020/05/05 16:00:00","103200301","bgm_M169","380","-50","20","130200031","100369","13020","130200031","430","103200302","0","0","卡斯塔利亞樹林‧西部 20-3","0","20","bgm_M169","0","100367","211001000","130200032","125463","32002","bgm_M169","0","3","0","0","103200310","90","13020003","2030/12/31 14:59:59","bgm_M169","115196","0","100368","100020","0","130200033","0","0","115616","bgm_M169","103200304","103200309","0","125256","100368","20"
"bgm_M169","0","0","2020/07/02 16:00:00","103210104","bgm_M169","-350","-50","20","130210011","101403","13021","130210011","430","103210106","0","0","卡斯塔利亞樹林‧東部 21-1","0","20","bgm_M169","0","101401","211001000","130210012","125345","32003","bgm_M169","0","3","0","0","103210110","90","13021001","2030/12/31 14:59:59","bgm_M169","115136","0","101402","100050","0","130210013","0","-10","115556","bgm_M169","103210105","103210109","0","115166","101402","20"
"bgm_M169","0","0","2020/07/02 16:00:00","103210204","bgm_M169","0","-50","20","130210021","100933","13021","130210021","430","103210207","0","0","卡斯塔利亞樹林‧東部 21-2","0","20","bgm_M169","0","100931","211001000","130210022","115315","32001","bgm_M169","0","3","0","0","103210210","90","13021002","2030/12/31 14:59:59","bgm_M169","125226","0","100932","100080","0","130210023","0","-90","115586","bgm_M169","103210207","103210205","0","115106","100932","20"
"bgm_M169","0","0","2020/07/02 16:00:00","103210304","bgm_M169","380","-50","20","130210031","100369","13021","130210031","430","103210307","0","0","卡斯塔利亞樹林‧東部 21-3","0","20","bgm_M169","0","100367","211001000","130210032","115402","32012","bgm_M169","0","3","0","0","103210310","90","13021003","2030/12/31 14:59:59","bgm_M169","115196","0","100368","100020","0","130210033","0","0","115556","bgm_M169","103210302","103210303","0","115166","100368","20"
"bgm_M169","0","0","2020/09/04 16:00:00","103220104","bgm_M169","-350","-50","20","130220011","100433","13022","130220011","430","103220109","0","0","馬提爾德岩峰‧南部 22-1","0","20","bgm_M169","0","100431","211001000","130220012","125016","32046","bgm_M169","0","3","0","0","103220110","90","13022001","2030/12/31 14:59:59","bgm_M169","115616","0","100432","100050","0","130220013","0","-90","115316","bgm_M169","103220103","103220108","0","115433","100432","20"
"bgm_M169","0","0","2020/09/04 16:00:00","103220207","bgm_M169","0","-50","20","130220021","100363","13022","130220021","430","103220204","0","0","馬提爾德岩峰‧南部 22-2","0","20","bgm_M169","0","100361","211001000","130220022","125376","32048","bgm_M169","0","3","0","0","103220210","90","13022002","2030/12/31 14:59:59","bgm_M169","125286","0","100362","100080","0","130220023","0","-10","125227","bgm_M169","103220202","103220208","0","125017","100362","20"
"bgm_M169","0","0","2020/09/04 16:00:00","103220309","bgm_M169","380","-50","20","130220031","101643","13022","130220031","430","103220304","0","0","馬提爾德岩峰‧南部 22-3","0","20","bgm_M169","0","101641","211001000","130220032","115346","32049","bgm_M169","0","3","0","0","103220310","90","13022003","2030/12/31 14:59:59","bgm_M169","125257","0","101642","100020","0","130220033","0","-75","115557","bgm_M169","103220305","103220308","0","115587","101642","20"
"bgm_M169","0","0","2020/12/04 16:00:00","103230101","bgm_M169","-350","-50","20","130230011","100433","13023","130230011","430","103230102","0","0","馬提爾德岩峰‧北部 23-1","0","20","bgm_M169","0","100431","211001000","130230012","125227","32023","bgm_M169","0","3","0","0","103230110","90","13023001","2030/12/31 14:59:59","bgm_M169","115557","0","100432","100050","0","130230013","0","-20","125287","bgm_M169","103230103","103230108","0","115464","100432","20"
"bgm_M169","0","0","2020/12/04 16:00:00","103230203","bgm_M169","0","-50","20","130230021","100363","13023","130230021","430","103230204","0","0","馬提爾德岩峰‧北部 23-2","0","20","bgm_M169","0","100361","211001000","130230022","115557","32028","bgm_M169","0","3","1","0","103230210","90","13023002","2030/12/31 14:59:59","bgm_M169","115464","0","100362","100080","0","130230023","0","-90","126251","bgm_M169","103230205","103230208","0","126101","100362","20"
"bgm_M169","0","0","2020/12/04 16:00:00","103230303","bgm_M169","380","-50","20","130230031","101643","13023","130230031","430","103230304","0","0","馬提爾德岩峰‧北部 23-3","0","20","bgm_M169","0","101641","211001000","130230032","115617","32032","bgm_M169","0","3","1","0","103230310","90","13023003","2030/12/31 14:59:59","bgm_M169","115403","0","101642","100020","0","130230033","0","10","126221","bgm_M169","103230305","103230308","0","126011","101642","20"
"bgm_M169","0","0","2021/02/09 16:00:00","103240101","bgm_M169","-350","-50","20","130240011","101643","13024","130240011","430","103240105","0","0","雷蒂烏斯群峰‧西麓 24-1","0","20","bgm_M169","0","101641","211001000","130240012","125287","32030","bgm_M169","0","3","1","0","103240110","90","13024001","2030/12/31 14:59:59","bgm_M169","116041","0","101642","100450","0","130240013","0","-40","116551","bgm_M169","103240104","103240109","0","116581","101642","20"
"bgm_M169","0","0","2021/02/09 16:00:00","103240201","bgm_M169","0","-50","20","130240021","101693","13024","130240021","430","103240204","0","0","雷蒂烏斯群峰‧西麓 24-2","0","20","bgm_M169","0","101691","211001000","130240022","116191","32033","bgm_M169","0","3","1","0","103240210","90","13024002","2030/12/31 14:59:59","bgm_M169","116551","0","101692","100460","0","130240023","0","-120","116311","bgm_M169","103240206","103240209","0","126341","101692","20"
"bgm_M169","0","0","2021/04/08 16:00:00","103240301","bgm_M169","380","-50","20","130240031","101803","13024","130240031","430","103240304","0","0","雷蒂烏斯群峰‧西麓 24-3","0","20","bgm_M169","0","101801","211001000","130240032","116551","32016","bgm_M169","0","3","1","0","103240310","90","13024003","2030/12/31 14:59:59","bgm_M169","116401","0","101802","100450","0","130240033","0","10","116042","bgm_M169","103240306","103240309","0","116072","101802","20"
"bgm_M169","0","0","2021/05/11 16:00:00","103250101","bgm_M169","-350","-50","20","130250011","101643","13025","130250011","430","103250103","0","0","雷蒂烏斯群峰‧東麓 25-1","0","20","bgm_M169","0","101641","211001000","130250012","126371","32006","bgm_M169","0","3","1","0","103250110","90","13025001","2030/12/31 14:59:59","bgm_M169","126222","0","101642","100450","0","130250013","0","-40","116612","bgm_M169","103250106","103250109","0","116582","101642","20"
"bgm_M169","0","0","2015/12/17 15:00:00","103250202","bgm_M169","0","-50","20","130250021","101693","13025","130250021","430","103250204","0","0","雷蒂烏斯群峰‧東麓 25-2","0","20","bgm_M169","0","101691","211001000","130250022","126252","32022","bgm_M169","0","3","1","0","103250210","90","13025002","2030/12/31 14:59:59","bgm_M169","116612","0","101692","100460","0","130250023","0","-120","116372","bgm_M169","103250205","103250207","0","116312","101692","20"
"bgm_M169","0","0","2021/05/11 16:00:00","103250301","bgm_M169","380","-50","20","130250031","101803","13025","130250031","430","103250303","0","0","雷蒂烏斯群峰‧東麓 25-3","0","20","bgm_M169","0","101801","211001000","130250032","116431","32004","bgm_M169","0","3","1","0","103250310","90","13025003","2030/12/31 14:59:59","bgm_M169","116612","0","101802","100450","0","130250033","0","10","126103","bgm_M169","103250304","103250307","0","116133","101802","20"
"bgm_M169","0","0","2021/07/13 16:00:00","103260101","bgm_M169","-350","-50","20","130260011","101643","13026","130260011","430","103260103","0","0","佩特羅大森林‧西部 26-1","0","20","bgm_M169","0","101641","211001000","130260012","116312","32020","bgm_M169","0","3","1","0","103260110","90","13026001","2030/12/31 14:59:59","bgm_M169","116552","0","101642","100450","0","130260013","0","-50","126013","bgm_M169","103260105","103260106","0","116043","101642","20"
"bgm_M169","0","0","2021/07/13 16:00:00","103260202","bgm_M169","0","-50","20","130260021","101693","13026","130260021","430","103260207","0","0","佩特羅大森林‧西部 26-2","0","20","bgm_M169","0","101691","211001000","130260022","126521","32036","bgm_M169","0","3","1","0","103260210","90","13026002","2030/12/31 14:59:59","bgm_M169","116582","0","101692","100460","0","130260023","0","25","126223","bgm_M169","103260205","103260206","0","116193","101692","20"
"bgm_M169","0","0","2015/12/17 15:00:00","103260301","bgm_M169","380","-50","20","130260031","101843","13026","130260031","430","103260306","0","0","佩特羅大森林‧西部 26-3","0","20","bgm_M169","0","101841","211001000","130260032","116431","32029","bgm_M169","0","3","1","0","103260310","90","13026003","2030/12/31 14:59:59","bgm_M169","126013","0","101842","100500","0","130260033","0","-110","116583","bgm_M169","103260305","103260307","0","116553","101842","20"
"bgm_M169","0","0","2015/12/17 15:00:00","103270101","bgm_M169","-350","-50","20","130270011","100693","13027","130270011","430","103270102","0","0","佩特羅大森林‧東部 27-1","0","20","bgm_M169","0","100691","211001000","130270012","126253","32025","bgm_M169","0","3","1","0","103270110","90","13027001","2030/12/31 14:59:59","bgm_M169","116613","0","100692","100020","0","130270013","0","-30","116462","bgm_M169","103270104","103270108","0","126373","100692","20"
"bgm_M169","0","0","2015/12/17 15:00:00","103270202","bgm_M169","0","-50","20","130270021","101693","13027","130270021","430","103270206","0","0","佩特羅大森林‧東部 27-2","0","20","bgm_M169","0","101691","211001000","130270022","116583","32021","bgm_M169","0","3","1","0","103270210","90","13027002","2030/12/31 14:59:59","bgm_M169","116313","0","101692","100460","0","130270023","0","-130","117191","bgm_M169","103270205","103270207","0","127101","101692","20"
"bgm_M169","0","0","2015/12/17 15:00:00","103270301","bgm_M169","380","-50","20","130270031","101843","13027","130270031","430","103270305","0","0","佩特羅大森林‧東部 27-3","0","20","bgm_M169","0","101841","211001000","130270032","126283","32017","bgm_M169","0","3","1","0","103270310","90","13027003","2030/12/31 14:59:59","bgm_M169","127101","0","101842","100500","0","130270033","0","-40","117551","bgm_M169","103270307","103270303","0","117581","101842","20"
"bgm_M169","0","0","2015/12/17 15:00:00","103280102","bgm_M169","-310","-50","20","130280011","100693","13028","130280011","430","103280108","0","0","迪茲塔爾河蝕岸‧北部 28-1","0","20","bgm_M169","0","100691","211001000","130280012","117131","32040","bgm_M169","0","3","2","0","103280110","90","13028001","2030/12/31 14:59:59","bgm_M169","117581","0","100692","100020","0","130280013","0","40","127341","bgm_M169","103280104","103280109","0","117461","100692","20"
"bgm_M169","0","0","2015/12/17 15:00:00","103280201","bgm_M169","20","-50","20","130280021","101643","13028","130280021","430","103280202","0","0","迪茲塔爾河蝕岸‧北部 28-2","0","20","bgm_M169","0","101641","211001000","130280022","117551","32057","bgm_M169","0","3","2","0","103280210","90","13028002","2030/12/31 14:59:59","bgm_M169","127341","0","101642","100450","0","130280023","0","-110","127012","bgm_M169","103280206","103280207","0","127162","101642","20"
"bgm_M169","0","0","2015/12/17 15:00:00","103280302","bgm_M169","400","-50","20","130280031","102043","13028","130280031","430","103280301","0","0","迪茲塔爾河蝕岸‧北部 28-3","0","20","bgm_M169","0","102041","211001000","130280032","127371","32013","bgm_M169","0","3","2","0","103280310","90","13028003","2030/12/31 14:59:59","bgm_M169","127222","0","102042","100560","0","130280033","0","-20","117612","bgm_M169","103280305","103280307","0","117552","102042","20"
"bgm_M169","0","0","2015/12/17 15:00:00","103290102","bgm_M169","-400","-50","20","130290011","100693","13029","130290011","430","103290106","0","0","迪茲塔爾河蝕岸‧南部 29-1","0","20","bgm_M169","0","100691","211001000","130290012","117132","32063","bgm_M169","0","3","2","0","103290110","90","13029001","2030/12/31 14:59:59","bgm_M169","117612","0","100692","100020","0","130290013","0","-110","117492","bgm_M169","103290108","103290105","0","127282","100692","20"
"bgm_M169","0","0","2015/12/17 15:00:00","103290201","bgm_M169","-40","-50","20","130290021","101643","13029","130290021","430","103290204","0","0","迪茲塔爾河蝕岸‧南部 29-2","0","20","bgm_M169","0","101641","211001000","130290022","117072","32053","bgm_M169","0","3","2","0","103290210","90","13029002","2030/12/31 14:59:59","bgm_M169","117552","0","101642","100450","0","130290023","0","60","127342","bgm_M169","103290207","103290202","0","127462","101642","20"
"bgm_M169","0","0","2015/12/17 15:00:00","103290303","bgm_M169","400","-50","20","130290031","102043","13029","130290031","430","103290302","0","0","迪茲塔爾河蝕岸‧南部 29-3","0","20","bgm_M169","0","102041","211001000","130290032","117612","32050","bgm_M169","0","3","2","0","103290310","90","13029003","2030/12/31 14:59:59","bgm_M169","117372","0","102042","100560","0","130290033","0","-100","117223","bgm_M169","103290306","103290305","0","127193","102042","20"
