ca680ce50f13236d4bdc1708dceaa15fffdf5142a33eda4a55aa494117c33d33,b7a06d0da18854a4c6508849b758bb6ba514b5319fb8d23fdf173ae7cbbf7044,a1595080253ed69fb5b14d445988ad872ff2f7d054f8b8bc523c90e3f054cf6c,09ec7e67ae22ba5d49f18fe74f186270fcda4a5b72d4617c035bd44b195700a0,990c0abf9ea21e3a6fe5cdb4c860db965106fcc9ba43a21ea763ae2fce6578ee,e291ffbfff9ebd5d897f8a3b9679e5165dcd421dd2563785ce27f0d748cf7d19,ecab7d741843185242d95c95636b14e6caf49fbafb9d297dd40e494332fb16f7,d1011ef0f00ea48aa5c96d4ce7fbff8cf764bceb751cba7caae95cb36ca08e39,0cd552365cb91a654f1df9a5ebd5e778d99b8891a9b74a5cc37d1f744234c434,3a445b0a93378e66a6b7b0c7f1cce0d1c1819fed7e00e8821c37ae09aedccd96,bafa88523234068b8fec4509830e985687052491203c7726b5ce1a3ecc0418fc,64304b8ac8a804506d0d1f51f1be8f57019e27a174b14b5b5dbb98da8ec70770,fe0b40374f07c499a21919c28260f868772e38bf53887096efc6dcb20f9f5379,4950eebaef60026558f4798f8df377380cd835cf867a16ee64ddf3b9098e8ddb,2446929ceb29310f781dda0de70c9fbdad3683d099e652477d620aed50a46a9f,e66717025cdc755a69aae87fb817db0d94a52558766d773e4d322ea56cec6c51,b405c3126f44aa1b577e8e3098c1c2c842fb4414bb42e705e0c7daf061d1c5ab,20b71ea5649a33fa0a8427724f0ac3a291c138732f368488e52f6977e1c5984e,ea61fa7cbfb054cb3595c339a38a4b45930d031d628a6fdaaa3750f4afe99201,7e3ee7a705b5004d8f611b4f3d2582a4651e55a22c334fa79ba4b2dcfd4320eb,0a6c8c9c688b7be984d09e0168758ea114784575140b82d9427298214e3eaa00
"3","","1","0","0","99","","0","0","3000","318403101","0","92","0","1","0","3","0","0","0","0"
"3","","1","0","20","99","","0","0","3000","318403102","0","1","0.0002","1","0","3","1.5","0","0.2","1"
"3","","1","0","150","99","","0","0","3000","318403103","0","16","0","1","0","3","0","0","0","2"
"3","","1","0","0.5","1","","0","0","3000","318403201","0","92","0","1","0","3","0","0","0","0"
"3","","1","0","20","1","","0","0","3000","318403202","0","1","0.0004","1","0","3","3.5","0","0.2","1"
"3","","1","0","100","1","","0","0","0","318403301","0","17","0","2","0","7","90","0","0","7"
"3","","1","0","1","1","","0","0","0","318403302","0","10","90","2","0","7","1","0","0","1020"
"3","","1","0","1","1","","0","0","0","318403303","0","10","90","2","0","7","1","0","0","1040"
"3","","1","0","100000","1","","0","850000","0","318403304","0","73","0","2","0","7","90","0","0","3"
"3","","1","0","0","99","","0","0","3000","318404101","0","92","0","1","0","3","0","0","0","0"
"3","","1","0","90","99","","0","0","3000","318404102","0","1","0.00135","1","0","3","1.5","0","0.9","1"
"3","","1","0","90","99","","0","0","3000","318404103","0","1","0.00135","1","0","3","1.5","0","0.9","2"
"3","","1","0","1","99","","1","0","3000","318404104","0","10","18","1","0","3","0","0","200","21"
"3","","1","0","1","99","","1","0","3000","318404105","0","10","18","1","0","3","0","0","200","41"
"3","","1","0","0.5","1","","0","0","3000","318404201","0","92","0","1","0","3","0","0","0","0"
"3","","1","0","90","1","","0","0","3000","318404202","0","1","0.0009","1","0","3","1.5","0","0.9","1"
"3","","1","0","750","1","","0","0","3000","318404203","0","3","0","1","0","3","2000","0","0","3"
"3","","1","0","0","1","","0","0","3000","318404204","0","8","0","1","0","3","2","0","0","7"
"3","","1","0","0.5","99","","0","0","3000","318404301","0","92","0","1","0","3","0","0","0","0"
"3","","1","0","60","99","","0","0","3000","318404302","0","1","0.0006","1","0","3","1.5","0","0.6","2"
"3","","1","0","0.2","1","","0","0","3000","318404401","0","92","0","1","0","3","0","0","0","0"
"3","","1","0","60","1","","0","0","3000","318404402","0","1","0.0012","1","0","3","3.5","0","0.6","1"
"3","","1","0","60","1","","0","0","3000","318404403","0","1","0.0012","1","0","3","3.5","0","0.6","2"
"3","","1","0","100","1","","0","0","0","318404501","0","17","0","2","0","7","90","0","0","7"
"3","","1","0","1","1","","0","0","0","318404502","0","10","90","2","0","7","1","0","0","1020"
"3","","1","0","1","1","","0","0","0","318404503","0","10","90","2","0","7","1","0","0","1040"
"3","","1","0","100000","1","","0","850000","0","318404504","0","73","0","2","0","7","90","0","0","3"
"3","","1","0","100","1","","0","0","3000","318404601","0","17","0","2","0","7","30","0","0","7"
"3","","1","0","2","1","","1","0","3000","318404602","0","10","90","2","0","7","1","0","0","10"
"3","","1","0","2","1","","1","0","3000","318404603","0","10","90","2","0","7","1","0","0","30"
"3","","1","0","100","99","","0","0","3000","318500101","0","1","0.0005","1","0","3","0.07","0","40","2"
"3","","1","0","0.75","99","","0","0","3000","318500102","0","8","0","1","0","3","6.5","0","0","1"
"3","","1","0","2","99","","1","0","3000","318500103","0","10","8","1","0","1","0.01","0","15","41"
"1","","1","0","0","1","","318500202","0","-1","318500201","0","18","0","1","0","7","2.5","0","0","1"
"3","","1","0","1","1","","1","0","0","318500202","0","10","10","2","1","7","7.5","0","0","30"
"3","","1","0","5","1","","0","0","0","318500203","0","8","0","2","0","7","8","0","0","2"
"1","","1","0","100","1","","0","0","0","318500301","0","17","0","2","0","7","25","0","0","7"
"1","","1","0","1","1","","1","0","0","318500302","0","10","10","2","1","7","5","0","0","30"
"1","","1","0","0","1","","0","0","0","318500303","0","16","0","2","0","7","0","0","1","1"
"1","","1","0","100","1","","0","0","0","318500401","0","17","0","2","0","7","12","0","0","9"
"1","","1","0","2","1","","2","0","0","318500402","0","10","12","2","0","7","0.01","0","35","21"
"1","","1","0","2","1","","2","0","0","318500403","0","10","12","2","0","7","0.01","0","35","41"
"1","","1","0","100","1","","0","0","0","318500501","0","17","0","2","0","7","8","0","0","9"
"1","","1","0","2","1","","2","0","0","318500502","0","10","8","2","0","7","0.01","0","45","21"
"1","","1","0","2","1","","2","0","0","318500503","0","10","8","2","0","7","0.01","0","50","41"
"1","","1","0","100","1","","0","0","0","318500601","0","17","0","2","0","7","12","0","0","9"
"1","","1","0","2","1","","2","0","0","318500602","0","10","12","2","0","7","0.01","0","60","21"
"1","","1","0","2","1","","2","0","0","318500603","0","10","12","2","0","7","0.01","0","65","41"
"1","","1","0","100","1","","0","0","0","318500701","0","17","0","2","0","7","12","0","0","9"
"1","","1","0","2","1","","2","0","0","318500702","0","10","14","2","0","7","0.01","0","80","21"
"1","","1","0","2","1","","2","0","0","318500703","0","10","14","2","0","7","0.01","0","80","41"
"3","","1","0","1","1","","0","0","3000","318500801","0","1","0","1","0","3","1","0","1","2"
"3","","1","0","100","1","","0","0","0","318500901","0","17","0","2","0","7","90","0","0","7"
"3","","1","0","1","1","","0","0","0","318500902","0","10","90","2","0","7","0","1","100","1020"
"3","","1","0","1","1","","0","0","0","318500903","0","10","90","2","0","7","0","1","100","1040"
"3","","1","0","0.25","99","","0","0","3000","318501101","0","92","0","1","0","3","0","0","0","0"
"3","","1","0","100","99","","0","0","3000","318501102","0","1","0.0005","1","0","3","0.07","0","40","2"
"3","","1","0","0.75","99","","0","0","3000","318501103","0","8","0","1","0","3","6.5","0","0","1"
"3","","1","0","2","99","","1","0","3000","318501104","0","10","8","1","0","1","0.01","0","15","41"
"1","","1","0","100","1","","0","0","0","318501301","0","17","0","2","0","7","25","0","0","3"
"1","","1","0","1","1","","1","0","0","318501302","0","10","90","2","1","7","20","0","0","30"
"1","","1","0","0","1","","0","0","0","318501303","0","16","0","2","0","7","0","0","1","1"
"1","","1","0","100","1","","0","0","0","318501401","0","17","0","2","0","7","0.01","0","0","9"
"1","","1","0","2","1","","2","0","0","318501402","0","10","0.01","2","0","7","0","0","0","21"
"1","","1","0","2","1","","2","0","0","318501403","0","10","0.01","2","0","7","0","0","0","41"
"1","","1","0","100","1","","0","0","0","318501501","0","17","0","2","0","7","0.01","0","0","9"
"1","","1","0","2","1","","2","0","0","318501502","0","10","0.01","2","0","7","0","0","0","21"
"1","","1","0","2","1","","2","0","0","318501503","0","10","0.01","2","0","7","0","0","0","41"
"1","","1","0","100","1","","0","0","0","318501601","0","17","0","2","0","7","0.01","0","0","9"
"1","","1","0","2","1","","2","0","0","318501602","0","10","0.01","2","0","7","0","0","0","21"
"1","","1","0","2","1","","2","0","0","318501603","0","10","0.01","2","0","7","0","0","0","41"
"1","","1","0","100","1","","0","0","0","318501701","0","17","0","2","0","7","0.1","0","0","9"
"1","","1","0","2","1","","2","0","0","318501702","0","10","0.01","2","0","7","0","0","0","21"
"1","","1","0","2","1","","2","0","0","318501703","0","10","0.01","2","0","7","0","0","0","41"
"3","","1","0","0.5","1","","0","0","3000","318501801","0","92","0","1","0","3","0","0","0","0"
"3","","1","0","1","1","","0","0","3000","318501802","0","1","0","1","0","3","1","0","1","2"
"3","","1","0","0.5","1","","0","0","3000","318502801","0","92","0","1","0","3","0","0","0","0"
"3","","1","0","1","1","","0","0","3000","318502802","0","1","0","1","0","3","1.2","0","1","2"
"3","","1","0","100","99","","0","0","3000","318600101","0","49","0","1","0","3","0","0","0","10"
"1","","1","0","8","1","","1","0","0","318600102","0","26","0","2","0","7","0","0","0.01","318600103"
"3","","1","0","0","99","","2","0","3000","318600103","0","46","0","1","0","3","0","0","0.05","1"
"3","","1","0","1","99","","318600105","0","3000","318600104","0","23","0","1","0","3","0","0","2","950"
"3","","1","0","0","99","","0","0","3000","318600105","0","8","0","1","0","3","3","0","0","5"
"3","","1","0","0","99","","0","0","3000","318600201","0","1","0","1","0","3","3.6","0","3.6","2"
"3","","1","0","100","99","","0","0","3000","318600202","0","49","0","1","0","3","0","0","0","1"
"3","","1","0","4","99","","0","0","3000","318600203","0","13","0","1","0","3","100","0","0","0"
"1","","1","0","2","1","","1","0","3000","318600204","0","10","11","2","1","7","0","0","35","21"
"1","","1","0","2","1","","1","0","3000","318600205","0","10","11","2","1","7","0","0","35","41"
"2","","1","0","0","1","","0","0","3000","318600301","0","1","0","1","0","3","10","0","10","2"
"1","","1","0","100","1","","0","0","3000","318600401","0","17","0","2","0","7","50","0","0","3"
"1","","1","0","120","1","","31860302","0","3000","318600402","0","22","0","2","0","7","0","0","0","1"
"1","","1","0","2","1","","1","0","3000","318600403","0","10","90","2","1","7","0","0","50","30"
"3","","1","0","100","99","","0","0","3000","318604101","0","49","0","1","0","3","0","0","0","10"
"1","","1","0","8","1","","1","0","0","318604102","0","26","0","2","0","7","0","0","0.001","318604104"
"3","","1","0","0.5","99","","0","0","3000","318604103","0","92","0","1","0","3","0","0","0","0"
"3","","1","0","15","99","","2","0","3000","318604104","0","46","0","1","0","3","0","0","0","1"
"3","","1","0","1","99","","318604106","0","3000","318604105","0","23","0","1","0","3","0","0","2","950"
"3","","1","0","0","99","","0","0","3000","318604106","0","8","0","1","0","3","3","0","0","5"
"2","","1","0","0.5","1","","0","0","3000","318604301","0","92","0","1","0","3","0","0","0","0"
"2","","1","0","0","1","","0","0","3000","318604302","0","1","0","1","0","3","0.05","0","5","2"
"1","","1","0","2","1","","1","0","3000","318604501","0","10","6","2","1","7","0","0","200","21"
"1","","1","0","2","1","","1","0","3000","318604502","0","10","6","2","1","7","0","0","200","41"
"1","","1","0","6","1","","318604506","0","3000","318604503","0","63","0","2","318604504","7","2500000","0","0","0"
"1","","1","0","2","1","","1","0","3000","318604504","0","10","90","2","1","7","0","0","34","21"
"1","","1","0","2","1","","1","0","3000","318604505","0","10","90","2","1","7","0","0","34","41"
"3","","1","0","50","99","","2","0","3000","318604506","0","46","0","1","0","3","0","0","0","1"
"3","","1","0","0","99","","0","0","3000","318604507","0","8","0","1","0","3","4","0","0","5"
"3","","1","0","100","1","","0","0","0","318604601","0","17","0","2","0","7","90","0","0","7"
"3","","1","0","1","1","","0","0","0","318604602","0","10","90","2","0","7","0","1","50","1020"
"3","","1","0","1","1","","0","0","0","318604603","0","10","90","2","0","7","0","1","50","1040"
"1","","1","0","2","1","","1","0","3000","318604701","0","10","6","2","1","7","0","0","200","21"
"1","","1","0","2","1","","1","0","3000","318604702","0","10","6","2","1","7","0","0","200","41"
"1","","1","0","6","1","","318604706","0","3000","318604703","0","63","0","2","318604704","7","5500000","0","0","0"
"1","","1","0","2","1","","1","0","3000","318604704","0","10","90","2","1","7","0","0","34","21"
"1","","1","0","2","1","","1","0","3000","318604705","0","10","90","2","1","7","0","0","34","41"
"3","","1","0","50","99","","2","0","3000","318604706","0","46","0","1","0","3","0","0","0","1"
"3","","1","0","0","99","","0","0","3000","318604707","0","8","0","1","0","3","4","0","0","5"
"1","","1","0","2","1","","1","0","3000","318604801","0","10","6","2","1","7","0","0","200","21"
"1","","1","0","2","1","","1","0","3000","318604802","0","10","6","2","1","7","0","0","200","41"
"1","","1","0","6","1","","318604806","0","3000","318604803","0","63","0","2","318604804","7","7000000","0","0","0"
"1","","1","0","2","1","","1","0","3000","318604804","0","10","90","2","1","7","0","0","34","21"
"1","","1","0","2","1","","1","0","3000","318604805","0","10","90","2","1","7","0","0","34","41"
"3","","1","0","50","99","","2","0","3000","318604806","0","46","0","1","0","3","0","0","0","1"
"3","","1","0","0","99","","0","0","3000","318604807","0","8","0","1","0","3","4","0","0","5"
"3","","1","0","100","99","","0","0","3000","318605101","0","49","0","1","0","3","0","0","0","10"
"1","","1","0","8","1","","1","0","0","318605102","0","26","0","2","0","7","0","0","0.001","318605104"
"3","","1","0","0.5","99","","0","0","3000","318605103","0","92","0","1","0","3","0","0","0","0"
"3","","1","0","15","99","","2","0","3000","318605104","0","46","0","1","0","3","0","0","0","1"
"3","","1","0","1","99","","318605106","0","3000","318605105","0","23","0","1","0","3","0","0","2","950"
"3","","1","0","0","99","","0","0","3000","318605106","0","8","0","1","0","3","3","0","0","5"
"3","","1","0","0.5","99","","0","0","3000","318605201","0","92","0","1","0","3","0","0","0","0"
"3","","1","0","0","99","","0","0","3000","318605202","0","1","0","1","0","3","1.7","0","17","2"
"3","","1","0","100","99","","0","0","3000","318605203","0","49","0","1","0","3","0","0","0","1"
"3","","1","0","4","99","","0","0","3000","318605204","0","13","0","1","0","3","100","0","0","0"
"1","","1","0","2","1","","1","0","3000","318605205","0","10","11","2","1","7","0","0","35","21"
"1","","1","0","2","1","","1","0","3000","318605206","0","10","11","2","1","7","0","0","35","41"
"3","","1","0","2","99","","0","0","3000","318605207","0","10","11","1","1","3","0","0","100","91"
"2","","1","0","0.5","1","","0","0","3000","318605301","0","92","0","1","0","3","0","0","0","0"
"2","","1","0","0","1","","0","0","3000","318605302","0","1","0","1","0","3","5","0","50","2"
"1","","1","0","100","1","","0","0","3000","318605401","0","17","0","2","0","7","30","0","0","3"
"1","","1","0","120","1","","31860602","0","3000","318605402","0","22","0","2","0","7","0","0","0","1"
"1","","1","0","2","1","","1","0","3000","318605403","0","10","90","2","1","7","0","0","50","30"
"3","","1","0","50","99","","0","0","3000","318700101","0","1","0.0005","1","0","3","1.5","0","0.5","1"
"3","","1","0","1","1","","1","0","0","318700102","0","10","90","2","1","7","1","0","0","21"
"3","","1","0","1","1","","1","0","0","318700103","0","10","90","2","1","7","1","0","0","41"
"3","","1","0","2","99","","1","0","3000","318700104","0","10","18","1","1","3","0","0","50","11"
"3","","1","0","2","99","","1","0","3000","318700105","0","10","18","1","1","3","0","0","50","31"
"3","","1","0","50","99","","0","0","3000","318700201","0","1","0.0005","1","0","3","1.5","0","0.5","1"
"3","","1","0","0","99","","0","0","3000","318700202","0","8","0","1","0","3","1.5","0","0","7"
"3","","1","0","1","1","","1","0","0","318700203","0","10","90","2","1","7","1","0","0","21"
"3","","1","0","1","1","","1","0","0","318700204","0","10","90","2","1","7","1","0","0","41"
"1","","1","0","50","3","","0","0","3000","318700301","0","1","0.0005","1","0","3","1.5","0","0.5","1"
"1","","1","0","300","3","","0","0","3000","318700302","0","3","0","1","0","3","1000","0","0","3"
"3","","1","0","1","1","","1","0","0","318700303","0","10","90","2","1","7","1","0","0","21"
"3","","1","0","1","1","","1","0","0","318700304","0","10","90","2","1","7","1","0","0","41"
"1","","1","0","90","1","","0","0","3000","318700401","0","1","0.0018","1","0","3","3.5","0","0.9","1"
"3","","1","0","1","1","","1","0","0","318700402","0","10","90","2","1","7","1","0","0","21"
"3","","1","0","1","1","","1","0","0","318700403","0","10","90","2","1","7","1","0","0","41"
"2","","1","0","90","1","","0","0","3000","318800101","0","1","0.00135","1","0","3","3.5","0","0.9","1"
"2","","1","0","0","1","","0","0","3000","318800102","0","8","0","1","0","3","3","0","0","7"
"3","","1","0","60","99","","0","0","3000","318800103","0","1","0.0009","1","0","3","1.5","0","0.6","1"
"1","","1","0","2","1","","1","0","3000","318800104","0","10","90","2","0","7","0","0","6","21"
"1","","1","0","2","1","","1","0","3000","318800105","0","10","90","2","0","7","0","0","6","41"
"2","","1","0","0","1","","0","0","3000","318800201","0","7","0","1","0","3","0","0","0","4"
"2","","1","0","1","99","","1","0","250","318800202","0","10","12","1","0","3","0.1","0","0","21"
"2","","1","0","120","99","","0","0","250","318800203","0","1","0.0012","1","0","3","3.5","0","1.2","1"
"2","","1","0","0","99","","0","0","250","318800204","0","8","0","1","0","3","3","0","0","7"
"1","","1","0","2","1","","1","0","3000","318800205","0","10","90","2","0","7","0","0","6","21"
"1","","1","0","2","1","","1","0","3000","318800206","0","10","90","2","0","7","0","0","6","41"
"1","","1","0","200","1","","0","0","3000","318800301","0","16","0","2","0","7","0","0","0","1"
"1","","1","0","2","1","","0","0","3000","318800302","0","8","0","2","0","7","12","0","0","2"
"1","","1","0","2","1","","1","0","3000","318800303","0","10","90","2","0","7","0","0","6","21"
"1","","1","0","2","1","","1","0","3000","318800304","0","10","90","2","0","7","0","0","6","41"
"1","","1","0","100","1","","0","0","3000","318800401","0","17","0","2","0","7","50","0","0","3"
"1","","1","0","2","1","","1","0","3000","318800402","0","10","90","2","0","7","0","0","20","10"
"1","","1","0","2","1","","1","0","3000","318800403","0","10","90","2","0","7","0","0","6","21"
"1","","1","0","2","1","","1","0","3000","318800404","0","10","90","2","0","7","0","0","6","41"
"2","","1","0","60","1","","0","0","3000","318800501","0","1","0.0009","1","0","3","3.5","0","0.6","1"
"1","","1","0","2","1","","1","0","3000","318800502","0","10","90","2","0","7","0","0","6","21"
"1","","1","0","2","1","","1","0","3000","318800503","0","10","90","2","0","7","0","0","6","41"
"2","","1","0","0.5","1","","0","0","3000","318804101","0","92","0","1","0","3","0","0","0","0"
"2","","1","0","90","1","","0","0","3000","318804102","0","1","0.00135","1","0","3","3.5","0","0.9","1"
"2","","1","0","0","1","","0","0","3000","318804103","0","8","0","1","0","3","3","0","0","7"
"3","","1","0","0.5","99","","0","0","3000","318804104","0","92","0","1","0","3","0","0","0","0"
"3","","1","0","60","99","","0","0","3000","318804105","0","1","0.0009","1","0","3","1.5","0","0.6","1"
"1","","1","0","2","1","","1","0","3000","318804301","0","10","90","2","0","7","0","0","50","10"
"1","","1","0","5","1","","0","0","3000","318804302","0","8","0","2","0","7","24","0","0","2"
"2","","1","0","0.5","1","","0","0","3000","318804501","0","92","0","1","0","3","0","0","0","0"
"2","","1","0","60","1","","0","0","3000","318804502","0","1","0.0009","1","0","3","3.5","0","0.6","1"
"3","","1","0","100","1","","0","0","0","318804601","0","17","0","2","0","7","90","0","0","7"
"3","","1","0","1","1","","0","0","0","318804602","0","10","90","2","0","7","0","1","50","1020"
"3","","1","0","1","1","","0","0","0","318804603","0","10","90","2","0","7","0","1","50","1040"
"3","","1","0","0.5","1","","0","0","0","318804604","0","98","0","2","0","7","0","1","90","0"
"2","","1","0","0","1","","0","0","3000","318805101","0","92","0","1","0","3","0","0","0","0"
"2","","1","0","90","1","","0","0","3000","318805102","0","1","0.00135","1","0","3","3.5","0","0.9","1"
"3","","1","0","0","99","","0","0","3000","318805103","0","92","0","1","0","3","0","0","0","0"
"3","","1","0","60","99","","0","0","3000","318805104","0","1","0.0009","1","0","3","1.5","0","0.6","1"
"3","","1","0","0","99","","0","0","3000","318805105","0","8","0","1","0","3","5","0","0","7"
"2","","1","0","0","1","","0","0","3000","318805201","0","7","0","1","0","3","0","0","0","4"
"2","","1","0","1","99","","1","0","250","318805202","0","10","12","1","0","3","0.1","0","0","21"
"2","","1","0","0.5","99","","0","0","250","318805203","0","92","0","1","0","3","0","0","0","0"
"2","","1","0","120","99","","0","0","250","318805204","0","1","0.0012","1","0","3","3.5","0","1.2","1"
"2","","1","0","0.5","1","","0","0","3000","318805501","0","92","0","1","0","3","0","0","0","0"
"2","","1","0","60","1","","0","0","3000","318805502","0","1","0.0009","1","0","3","3.5","0","0.6","1"
"3","","1","0","100","1","","0","0","0","318805601","0","17","0","2","0","7","90","0","0","7"
"3","","1","0","1","1","","0","0","0","318805602","0","10","90","2","0","7","0","1","50","1020"
"3","","1","0","1","1","","0","0","0","318805603","0","10","90","2","0","7","0","1","50","1040"
"1","","1","0","1","1","","1","0","3000","318805701","0","10","6","2","1","7","1","0","0","21"
"1","","1","0","1","1","","1","0","3000","318805702","0","10","6","2","1","7","1","0","0","41"
"1","","1","0","5","1","","318805706","0","3000","318805703","0","63","0","2","318805705","7","500000","0","1","318805704"
"1","","1","0","200","1","","0","0","3000","318805704","0","16","0","2","0","7","0","0","0","1"
"1","","1","0","600","1","","0","0","3000","318805705","0","16","0","2","0","7","0","0","0","2"
"1","","1","0","2","1","","1","0","3000","318805706","0","10","8","2","0","7","0","0","50","10"
"1","","1","0","1","1","","1","0","3000","318805801","0","10","6","2","1","7","1","0","0","21"
"1","","1","0","1","1","","1","0","3000","318805802","0","10","6","2","1","7","1","0","0","41"
"1","","1","0","5","1","","318805806","0","3000","318805803","0","63","0","2","318805805","7","875000","0","1","318805804"
"1","","1","0","200","1","","0","0","3000","318805804","0","16","0","2","0","7","0","0","0","1"
"1","","1","0","600","1","","0","0","3000","318805805","0","16","0","2","0","7","0","0","0","2"
"1","","1","0","2","1","","1","0","3000","318805806","0","10","8","2","0","7","0","0","50","10"
"1","","1","0","1","1","","1","0","3000","318805901","0","10","6","2","1","7","1","0","0","21"
"1","","1","0","1","1","","1","0","3000","318805902","0","10","6","2","1","7","1","0","0","41"
"1","","1","0","5","1","","318805906","0","3000","318805903","0","63","0","2","318805905","7","1250000","0","1","318805904"
"1","","1","0","200","1","","0","0","3000","318805904","0","16","0","2","0","7","0","0","0","1"
"1","","1","0","600","1","","0","0","3000","318805905","0","16","0","2","0","7","0","0","0","2"
"1","","1","0","2","1","","1","0","3000","318805906","0","10","8","2","0","7","0","0","50","10"
"2","","1","0","0.5","1","","0","0","3000","318806101","0","92","0","1","0","3","0","0","0","0"
"2","","1","0","90","1","","0","0","3000","318806102","0","1","0.00135","1","0","3","3.5","0","0.9","1"
"2","","1","0","0","1","","0","0","3000","318806103","0","8","0","1","0","3","3","0","0","7"
"3","","1","0","0.5","99","","0","0","3000","318806104","0","92","0","1","0","3","0","0","0","0"
"3","","1","0","60","99","","0","0","3000","318806105","0","1","0.0009","1","0","3","1.5","0","0.6","1"
"1","","1","0","2","1","","1","0","3000","318806106","0","10","90","2","0","7","0","0","6","21"
"1","","1","0","2","1","","1","0","3000","318806107","0","10","90","2","0","7","0","0","6","41"
"2","","1","0","0","1","","0","0","3000","318806201","0","7","0","1","0","3","0","0","0","4"
"2","","1","0","1","99","","1","0","200","318806202","0","10","12","1","0","3","0.1","0","0","21"
"2","","1","0","0.5","99","","0","0","200","318806203","0","92","0","1","0","3","0","0","0","0"
"2","","1","0","120","99","","0","0","200","318806204","0","1","0.0012","1","0","3","3.5","0","1.2","1"
"2","","1","0","0","99","","0","0","200","318806205","0","8","0","1","0","3","3","0","0","7"
"1","","1","0","2","1","","1","0","3000","318806206","0","10","90","2","0","7","0","0","6","21"
"1","","1","0","2","1","","1","0","3000","318806207","0","10","90","2","0","7","0","0","6","41"
"1","","1","0","200","1","","0","0","3000","318806301","0","16","0","2","0","7","0","0","0","1"
"1","","1","0","2","1","","0","0","3000","318806302","0","8","0","2","0","7","12","0","0","2"
"1","","1","0","2","1","","1","0","3000","318806303","0","10","90","2","0","7","0","0","6","21"
"1","","1","0","2","1","","1","0","3000","318806304","0","10","90","2","0","7","0","0","6","41"
"1","","1","0","100","1","","0","0","3000","318806401","0","17","0","2","0","7","26","0","0","3"
"1","","1","0","2","1","","1","0","3000","318806402","0","10","90","2","0","7","0","0","20","10"
"1","","1","0","2","1","","1","0","3000","318806403","0","10","90","2","0","7","0","0","6","21"
"1","","1","0","2","1","","1","0","3000","318806404","0","10","90","2","0","7","0","0","6","41"
"2","","1","0","0.5","1","","0","0","3000","318806501","0","92","0","1","0","3","0","0","0","0"
"2","","1","0","60","1","","0","0","3000","318806502","0","1","0.0009","1","0","3","3.5","0","0.6","1"
"1","","1","0","2","1","","1","0","3000","318806503","0","10","90","2","0","7","0","0","6","21"
"1","","1","0","2","1","","1","0","3000","318806504","0","10","90","2","0","7","0","0","6","41"
"3","","1","0","100","1","","0","0","0","318806601","0","17","0","2","0","7","90","0","0","7"
"3","","1","0","1","1","","0","0","0","318806602","0","10","90","2","0","7","1","1","0","1020"
"3","","1","0","1","1","","0","0","0","318806603","0","10","90","2","0","7","1","1","0","1040"
"3","‧對敵方全體造成｛1｝的物理傷害","1","0","2","99","","0","0","3000","318807101","0","1","0.00008","1","80","3","1","0","2","1"
"3","‧對敵方全體施加｛1/2｝的暈眩","1","0","0","99","","0","0","3000","318807102","0","8","0","1","0","3","4","0","0","7"
"1","‧降低自身｛1/2｝的物理防禦力","1","0","2","1","","1","0","3000","318807103","0","10","90","2","0","7","0","0","10","21"
"1","‧降低自身｛1/2｝的魔法防禦力","1","0","2","1","","1","0","3000","318807104","0","10","90","2","0","7","0","0","10","41"
"3","‧對敵方全體造成｛1｝的物理傷害","1","0","1.1","99","","0","0","3000","318807201","0","1","0.00003","1","80","3","1","0","1.1","1"
"3","‧降低敵方全體｛1/2｝的物理防禦力","1","0","1","99","","1","0","3000","318807202","0","10","90","1","0","3","0.01","0","0","21"
"1","‧降低自身｛1/2｝的物理防禦力","1","0","2","1","","1","0","3000","318807203","0","10","90","2","0","7","0","0","10","21"
"1","‧降低自身｛1/2｝的魔法防禦力","1","0","2","1","","1","0","3000","318807204","0","10","90","2","0","7","0","0","10","41"
"1","‧提升自身｛1/2｝的ＴＰ上升","1","0","1","1","","1","0","3000","318807301","0","10","90","2","0","7","0","0","90","80"
"1","‧提升自身｛1/2｝的行動速度，可重複","1","0","1","1","","0","0","3000","318807302","0","83","0","2","0","7","90","0","0","2"
"1","‧對自身施加｛1｝的烙印","1","0","1","1","","0","0","3000","318807303","0","35","1","2","0","7","90","0","152","0"
"1","‧降低自身｛1/2｝的物理防禦力","1","0","2","1","","1","0","3000","318807304","0","10","90","2","0","7","0","0","10","21"
"1","‧降低自身｛1/2｝的魔法防禦力","1","0","2","1","","1","0","3000","318807305","0","10","90","2","0","7","0","0","10","41"
"1","‧自身的ＨＰ未滿50%：","1","0","100","1","","0","0","3000","318807401","0","17","0","2","0","7","50","0","0","3"
"1","提升自身｛1/2｝的物理攻擊力","1","0","2","1","","1","0","3000","318807402","0","10","90","2","0","7","1","0","0","10"
"3","‧對前方第１名敵人造成｛1｝的物理傷害","1","0","9","1","","0","0","3000","318807501","0","1","0.00049","1","80","3","1","0","9","1"
"1","‧降低自身｛1/2｝的物理防禦力","1","0","2","1","","1","0","3000","318807502","0","10","90","2","0","7","0","0","10","21"
"1","‧降低自身｛1/2｝的魔法防禦力","1","0","2","1","","1","0","3000","318807503","0","10","90","2","0","7","0","0","10","41"
"3","‧戰鬥開始時：","1","0","100","1","","0","0","0","318807601","0","17","0","2","0","7","90","0","0","7"
"3","‧對自身施加｛1｝的傷害值衰減","1","-1","2500000","1","","0","0","0","318807602","0","73","0","2","0","7","90","0","0","3"
