69bcb0ed754c41f3c686b0a782bb05f254e86849cfbfd7899c7303a411d499d8,21b4e5ed46a14b225325bfbb8f6cb9246e36c2d941cec39677df94a7f3d02c99,975fa7512e62c4c003df5d75e950f8a0b1305d94ce81daeee61fe223261346a6,7ad86a9057439dab8af0c5e030c732120048646718f8bac08b4010cd5ab1753c,d42d50db2495dcf5f760061ade9d80e58bce834930a4115ead1fbfb450b01133,a3472bc378c6c8ec61c649b98d9a7176ac8c19db1afa924881a2ea2314389bd8,8db8c485abf3c915c310650f687348d101a7aa59c5a999c5977f36fd45afa924,af19795347366397c2cd684f4a7da96d452ecf6bfa5625ed28bf4cb10b940a6a,4d3fd0310e420e80c652057a73ea464c7a83b89d0fd9aa88109c07990eb45cbc,8fc5e7a8d489a9a5365776ac0256346fe50a7717c63ccaa2aecb6d7b8347f050,eb300eacf24c57aa12f920c9dd9d66e290491612894609ec53db7ceb595be11d
"1059501","105911","5","","1","0","0","1","1059501043","11","明明只要能當主人的隨從，在主人身邊服侍您，\n在下就感到很幸福了……\n在下真是太有福氣了。"
"1059501","0","","","","","","","1059501044","91",""
"1059501","vo_adv_1059501","0","","0","","","","1059501045","21","vo_adv_1059501_002"
"1059501","105911","5","","1","0","0","1","1059501046","11","這個蛋糕也是主人親手做的？\n用刀有沒有受傷呢？\n用火時沒有燙到吧……？\n……嗯，看您沒事在下就放心了。"
"1059501","0","","","","","","","1059501047","91",""
"1059501","vo_adv_1059501","0","","0","","","","1059501048","21","vo_adv_1059501_003"
"1059501","105911","6","","1","0","0","1","1059501049","11","如此難得的機會，\n我們來吃蛋糕吧。\n主人請坐。\n在下來去準備。"
"1059501","0","","","","","","","1059501050","91",""
"1059501","vo_adv_1059501","0","","0","","","","1059501051","21","vo_adv_1059501_004"
"1059501","105911","7","","1","0","0","1","1059501052","11","即使今天是在下的生日，\n但照顧主人這件事\n在下是不會讓給任何人的。"
"1059501","0","","","","","","","1059501053","91",""
"1059501","vo_adv_1059501","0","","0","","","","1059501054","21","vo_adv_1059501_005"
"1059501","105911","4","","1","0","0","1","1059501055","11","那主人，\n請張開嘴巴。\n來，啊～♪"
"1059501","0","","","","","","","1059501056","91",""
"1059501","9","0","","0","1","","1","1059501057","31","9"
"1059501","0","","","","","","","1059501058","131",""
"1059501","0","0","","0","","","","1059501059","22","1"
"1059501","","","","","","","","1059501060","111",""
"1059501","0","","","","","","","1059501061","91",""
"1060501","1","850","cmn_talk_def_N","400","1.5","1","-220","1060501001","1","106011"
"1060501","8","0","","0","1","","1","1060501002","31","8"
"1060501","7","0","","0","1","","1","1060501003","31","7"
"1060501","49","0","","0","1","","1","1060501004","31","49"
"1060501","3","0","","0","1","","1","1060501005","31","3"
"1060501","2","0","","0","1","","1","1060501006","31","2"
"1060501","1","0","","0","1","","1","1060501007","31","1"
"1060501","12","0","","0","0","","1","1060501008","31","12"
"1060501","106011","1","","","0.3","","","1060501009","3","blb_run_01"
"1060501","106011","-220","","1.3","","","0","1060501010","2","90"
"1060501","bgm_M321","0","","0","","","","1060501011","25","bgm_M321_2C"
"1060501","0","1.25","","1.25","0","","0","1060501012","121","0"
"1060501","12","0","","0","1","","1","1060501013","32","1"
"1060501","se_common","0","","0","","","","1060501014","23","se_sys_login_birthday_new_01"
"1060501","1.3","","","","","","","1060501015","93",""
"1060501","106011","0","","blb_idle","0.05","0.3","0","1060501016","3","blb_stop"
"1060501","106011","-220","","0.25","","","0","1060501017","2","80"
"1060501","1.4","","","","","","","1060501018","93",""
"1060501","0","1.4","","1.4","3","","1","1060501019","121","0"
"1060501","1","","","","","","","1060501020","131",""
"1060501","106011","0","","blb_idle_02","0.3","0.3","1","1060501021","3","blb_blowout_03"
"1060501","0.7","","","","","","","1060501022","93",""
"1060501","12","0","","0","1","","1","1060501023","32","0"
"1060501","13","0","","0","1","","1","1060501024","31","13"
"1060501","0.2","","","","","","","1060501025","93",""
"1060501","se_common","0","","0","","","","1060501026","23","se_sys_login_birthday_blow_candle"
"1060501","1.2","","","","","","","1060501027","93",""
"1060501","se_adv_tickle_02","0","","0","","","","1060501028","23","se_adv_tickle_02"
"1060501","4","0","","0","1","","1","1060501029","31","4"
"1060501","1","","","","","","","1060501030","93",""
"1060501","se_common","0","","0","","","","1060501031","23","se_sys_login_birthday_02"
"1060501","106011","1","","","0.3","","0","1060501032","3","blb_idle_02"
"1060501","1.05","","","","","","","1060501033","93",""
"1060501","se_common","0","","0","","","","1060501034","23","se_sys_login_birthday_cracker"
"1060501","6","0","","0","1","","1","1060501035","31","6"
"1060501","106011","0","","blb_wish_04_kyaru","0","","1","1060501036","3","blb_joy_04_kyaru"
"1060501","2","","","","","","","1060501037","93",""
"1060501","vo_adv_1060501","0","","0","","","","1060501038","21","vo_adv_1060501_000"
"1060501","106011","","","","","","","1060501039","13","870"
"1060501","106011","6","","1","0","0","1","1060501040","11","沒想到\n你居然為了我的生日\n做到這種地步。\n該怎麼說呢，那個、謝謝你……"
"1060501","0","","","","","","","1060501041","91",""
"1060501","vo_adv_1060501","0","","0","","","","1060501042","21","vo_adv_1060501_001"
"1060501","106011","5","","1","0","0","1","1060501043","11","這個蛋糕是你親手做的嗎？\n太厲害了！\n話說回來……\n裡面沒有裝魔物吧？"
"1060501","0","","","","","","","1060501044","91",""
"1060501","vo_adv_1060501","0","","0","","","","1060501045","21","vo_adv_1060501_002"
"1060501","106011","6","","1","0","0","1","1060501046","11","很好！\n好久沒吃這麼像樣的甜點了！"
"1060501","0","","","","","","","1060501047","91",""
"1060501","vo_adv_1060501","0","","0","","","","1060501048","21","vo_adv_1060501_003"
"1060501","106011","6","","1","0","0","1","1060501049","11","！？\n先別切！\n這個是你\n特別為我做的不是嗎？"
"1060501","0","","","","","","","1060501050","91",""
"1060501","vo_adv_1060501","0","","0","","","","1060501051","21","vo_adv_1060501_004"
"1060501","106011","5","","1","0","0","1","1060501052","11","所以……\n我想要多看幾眼。\n不然太可惜了……"
"1060501","0","","","","","","","1060501053","91",""
"1060501","vo_adv_1060501","0","","0","","","","1060501054","21","vo_adv_1060501_005"
"1060501","106011","5","","1","0","0","1","1060501055","11","總而言之，再讓我多欣賞一會兒吧！"
"1060501","0","","","","","","","1060501056","91",""
"1060501","9","0","","0","1","","1","1060501057","31","9"
"1060501","0","","","","","","","1060501058","131",""
"1060501","0","0","","0","","","","1060501059","22","1"
"1060501","","","","","","","","1060501060","111",""
"1060501","0","","","","","","","1060501061","91",""
"1061501","8","0","","0","1","","1","1061501001","31","8"
"1061501","0.1","","","","","","","1061501002","93",""
"1061501","1","850","cmn_talk_def_N","400","1.5","1","-220","1061501003","1","106111"
"1061501","7","0","","0","1","","1","1061501004","31","7"
"1061501","43","0","","0","1","","1","1061501005","31","43"
"1061501","3","0","","0","1","","1","1061501006","31","3"
"1061501","2","0","","0","1","","1","1061501007","31","2"
"1061501","1","0","","0","1","","1","1061501008","31","1"
"1061501","12","0","","0","0","","1","1061501009","31","12"
"1061501","106111","1","","","0.3","","","1061501010","3","blb_run_01"
"1061501","106111","-220","","1.3","","","0","1061501011","2","90"
"1061501","bgm_M321","0","","0","","","","1061501012","25","bgm_M321_2C"
"1061501","0","1.25","","1.25","0","","0","1061501013","121","0"
"1061501","12","0","","0","1","","1","1061501014","32","1"
"1061501","se_common","0","","0","","","","1061501015","23","se_sys_login_birthday_new_01"
"1061501","1.3","","","","","","","1061501016","93",""
"1061501","106111","0","","blb_idle","0.05","0.3","0","1061501017","3","blb_stop"
"1061501","106111","-220","","0.25","","","0","1061501018","2","80"
"1061501","1.4","","","","","","","1061501019","93",""
"1061501","0","1.4","","1.4","3","","1","1061501020","121","0"
"1061501","1","","","","","","","1061501021","131",""
"1061501","106111","0","","blb_idle","0.3","0.3","1","1061501022","3","blb_blowout_02"
"1061501","0.7","","","","","","","1061501023","93",""
"1061501","12","0","","0","1","","1","1061501024","32","0"
"1061501","13","0","","0","1","","1","1061501025","31","13"
"1061501","0.2","","","","","","","1061501026","93",""
"1061501","se_common","0","","0","","","","1061501027","23","se_sys_login_birthday_blow_candle"
"1061501","1.2","","","","","","","1061501028","93",""
"1061501","se_adv_tickle_02","0","","0","","","","1061501029","23","se_adv_tickle_02"
"1061501","4","0","","0","1","","1","1061501030","31","4"
"1061501","1","","","","","","","1061501031","93",""
"1061501","se_common","0","","0","","","","1061501032","23","se_sys_login_birthday_02"
"1061501","106111","1","","","0.3","","0","1061501033","3","blb_idle"
"1061501","1.05","","","","","","","1061501034","93",""
"1061501","se_common","0","","0","","","","1061501035","23","se_sys_login_birthday_cracker"
"1061501","6","0","","0","1","","1","1061501036","31","6"
"1061501","106111","0","","blb_wish_02","0","","1","1061501037","3","blb_joy_02"
"1061501","2","","","","","","","1061501038","93",""
"1061501","vo_adv_1061501","0","","0","","","","1061501039","21","vo_adv_1061501_000"
"1061501","106111","","","","","","","1061501040","13","870"
"1061501","106111","6","","1","0","0","1","1061501041","11","嘿嘿，謝謝你幫我慶生！\n我很開心喔！"
"1061501","0","","","","","","","1061501042","91",""
"1061501","vo_adv_1061501","0","","0","","","","1061501043","21","vo_adv_1061501_001"
"1061501","106111","5","","1","0","0","1","1061501044","11","咦，這個蛋糕是你親手做的？\n你好厲害喔！\n我都有點尊敬你了！"
"1061501","0","","","","","","","1061501045","91",""
"1061501","vo_adv_1061501","0","","0","","","","1061501046","21","vo_adv_1061501_002"
"1061501","106111","6","","1","0","0","1","1061501047","11","居然為了我做這麼多，\n你人真的很好耶！\n能收到你這個好人的祝福，\n我真的是很幸福的人呢！"
"1061501","0","","","","","","","1061501048","91",""
"1061501","vo_adv_1061501","0","","0","","","","1061501049","21","vo_adv_1061501_003"
"1061501","106111","7","","1","0","0","1","1061501050","11","好，下次就讓我幫你慶生吧。\n我會盡全力幫你慶祝，\n不會輸給你的，你做好覺悟吧！"
"1061501","0","","","","","","","1061501051","91",""
"1061501","9","0","","0","1","","1","1061501052","31","9"
"1061501","0","","","","","","","1061501053","131",""
"1061501","0","0","","0","","","","1061501054","22","1"
"1061501","","","","","","","","1061501055","111",""
"1061501","0","","","","","","","1061501056","91",""
"1063501","1","850","cmn_talk_def_N","400","1.5","1","-220","1063501001","1","106311"
"1063501","8","0","","0","1","","1","1063501002","31","8"
"1063501","7","0","","0","1","","1","1063501003","31","7"
"1063501","31","0","","0","1","","1","1063501004","31","31"
"1063501","3","0","","0","1","","1","1063501005","31","3"
"1063501","2","0","","0","1","","1","1063501006","31","2"
"1063501","1","0","","0","1","","1","1063501007","31","1"
"1063501","12","0","","0","0","","1","1063501008","31","12"
"1063501","106311","1","","","0.3","","","1063501009","3","blb_run_01"
"1063501","106311","-220","","1.3","","","0","1063501010","2","90"
"1063501","bgm_M321","0","","0","","","","1063501011","25","bgm_M321_2C"
"1063501","0","1.25","","1.25","0","","0","1063501012","121","0"
"1063501","12","0","","0","1","","1","1063501013","32","1"
"1063501","se_common","0","","0","","","","1063501014","23","se_sys_login_birthday_new_01"
"1063501","1.3","","","","","","","1063501015","93",""
"1063501","106311","0","","blb_idle","0.05","0.3","0","1063501016","3","blb_stop"
"1063501","106311","-220","","0.25","","","0","1063501017","2","80"
"1063501","1.4","","","","","","","1063501018","93",""
"1063501","0","1.4","","1.4","3","","1","1063501019","121","0"
"1063501","1","","","","","","","1063501020","131",""
"1063501","106311","0","","blb_idle","0.3","0.3","1","1063501021","3","blb_blowout_01"
"1063501","0.7","","","","","","","1063501022","93",""
"1063501","12","0","","0","1","","1","1063501023","32","0"
"1063501","13","0","","0","1","","1","1063501024","31","13"
"1063501","0.2","","","","","","","1063501025","93",""
"1063501","se_common","0","","0","","","","1063501026","23","se_sys_login_birthday_blow_candle"
"1063501","1.2","","","","","","","1063501027","93",""
"1063501","se_adv_tickle_02","0","","0","","","","1063501028","23","se_adv_tickle_02"
"1063501","4","0","","0","1","","1","1063501029","31","4"
"1063501","1","","","","","","","1063501030","93",""
"1063501","se_common","0","","0","","","","1063501031","23","se_sys_login_birthday_02"
"1063501","106311","1","","","0.3","","0","1063501032","3","blb_idle"
"1063501","1.05","","","","","","","1063501033","93",""
"1063501","se_common","0","","0","","","","1063501034","23","se_sys_login_birthday_cracker"
"1063501","6","0","","0","1","","1","1063501035","31","6"
"1063501","106311","0","","blb_wish_02","0","","1","1063501036","3","blb_joy_01"
"1063501","2","","","","","","","1063501037","93",""
"1063501","vo_adv_1063501","0","","0","","","","1063501038","21","vo_adv_1063501_000"
"1063501","106311","","","","","","","1063501039","13","870"
"1063501","106311","6","","1","0","0","1","1063501040","11","蛋、蛋糕……！？\n謝、謝謝你的祝福……！"
"1063501","0","","","","","","","1063501041","91",""
"1063501","vo_adv_1063501","0","","0","","","","1063501042","21","vo_adv_1063501_001"
"1063501","106311","5","","1","0","0","1","1063501043","11","嗚嗚……\n我明明就有好多話想說，\n現在卻一個字也說不出來……"
"1063501","0","","","","","","","1063501044","91",""
"1063501","vo_adv_1063501","0","","0","","","","1063501045","21","vo_adv_1063501_002"
"1063501","106311","5","","1","0","0","1","1063501046","11","那、那個！\n我現在就去森林裡！\n然後採一些好吃的果實回來！"
"1063501","0","","","","","","","1063501047","91",""
"1063501","vo_adv_1063501","0","","0","","","","1063501048","21","vo_adv_1063501_003"
"1063501","106311","6","","1","0","0","1","1063501049","11","我不太會說話……\n但是很擅長爬樹喔！\n我想要回禮你帶給我的這份悸動！"
"1063501","0","","","","","","","1063501050","91",""
"1063501","vo_adv_1063501","0","","0","","","","1063501051","21","vo_adv_1063501_004"
"1063501","106311","6","","1","0","0","1","1063501052","11","所以，你等我一下下！\n等我回來一起……\n吃蛋糕配樹果吧！"
"1063501","0","","","","","","","1063501053","91",""
"1063501","9","0","","0","1","","1","1063501054","31","9"
"1063501","0","","","","","","","1063501055","131",""
"1063501","0","0","","0","","","","1063501056","22","1"
"1063501","","","","","","","","1063501057","111",""
"1063501","0","","","","","","","1063501058","91",""
"1065501","1","850","cmn_talk_def_N","400","1.5","1","-220","1065501001","1","106511"
"1065501","8","0","","0","1","","1","1065501002","31","8"
"1065501","7","0","","0","1","","1","1065501003","31","7"
"1065501","32","0","","0","1","","1","1065501004","31","32"
"1065501","3","0","","0","1","","1","1065501005","31","3"
"1065501","2","0","","0","1","","1","1065501006","31","2"
"1065501","1","0","","0","1","","1","1065501007","31","1"
"1065501","12","0","","0","0","","1","1065501008","31","12"
"1065501","106511","1","","","0.3","","","1065501009","3","blb_run_01"
"1065501","106511","-220","","1.3","","","0","1065501010","2","90"
"1065501","bgm_M321","0","","0","","","","1065501011","25","bgm_M321_2C"
"1065501","0","1.25","","1.25","0","","0","1065501012","121","0"
"1065501","12","0","","0","1","","1","1065501013","32","1"
"1065501","se_common","0","","0","","","","1065501014","23","se_sys_login_birthday_new_01"
"1065501","1.3","","","","","","","1065501015","93",""
"1065501","106511","0","","blb_idle","0.05","0.3","0","1065501016","3","blb_stop"
"1065501","106511","-220","","0.25","","","0","1065501017","2","80"
"1065501","1.4","","","","","","","1065501018","93",""
"1065501","0","1.4","","1.4","3","","1","1065501019","121","0"
"1065501","1","","","","","","","1065501020","131",""
"1065501","106511","0","","blb_idle","0.3","0.3","1","1065501021","3","blb_blowout_02"
"1065501","0.7","","","","","","","1065501022","93",""
"1065501","12","0","","0","1","","1","1065501023","32","0"
"1065501","13","0","","0","1","","1","1065501024","31","13"
"1065501","0.2","","","","","","","1065501025","93",""
"1065501","se_common","0","","0","","","","1065501026","23","se_sys_login_birthday_blow_candle"
"1065501","1.2","","","","","","","1065501027","93",""
"1065501","se_adv_tickle_02","0","","0","","","","1065501028","23","se_adv_tickle_02"
"1065501","4","0","","0","1","","1","1065501029","31","4"
"1065501","1","","","","","","","1065501030","93",""
"1065501","se_common","0","","0","","","","1065501031","23","se_sys_login_birthday_02"
"1065501","106511","1","","","0.3","","0","1065501032","3","blb_idle"
"1065501","1.05","","","","","","","1065501033","93",""
"1065501","se_common","0","","0","","","","1065501034","23","se_sys_login_birthday_cracker"
"1065501","6","0","","0","1","","1","1065501035","31","6"
"1065501","106511","0","","blb_wish_02","0","","1","1065501036","3","blb_joy_02"
"1065501","2","","","","","","","1065501037","93",""
"1065501","vo_adv_1065501","0","","0","","","","1065501038","21","vo_adv_1065501_000"
"1065501","106511","","","","","","","1065501039","13","870"
"1065501","106511","6","","1","0","0","1","1065501040","11","謝謝你\n幫我慶生！\n真是的……\n你這不是讓我很開心嗎！"
"1065501","0","","","","","","","1065501041","91",""
"1065501","vo_adv_1065501","0","","0","","","","1065501042","21","vo_adv_1065501_001"
"1065501","106511","5","","1","0","0","1","1065501043","11","真神奇……明明不是吵架，\n我卻莫名感到熱血沸騰了……！\n嘿嘿，也許是因為說了\n自己平常不會說的話吧。"
"1065501","0","","","","","","","1065501044","91",""
"1065501","vo_adv_1065501","0","","0","","","","1065501045","21","vo_adv_1065501_002"
"1065501","106511","6","","1","0","0","1","1065501046","11","不過，這種程度的禮物\n是滿足不了我的喔？\n我要你。\n這樣說你能明白吧？"
"1065501","0","","","","","","","1065501047","91",""
"1065501","vo_adv_1065501","0","","0","","","","1065501048","21","vo_adv_1065501_003"
"1065501","106511","6","","1","0","0","1","1065501049","11","那麼，你今天\n要陪我到處去玩喔！\n請多關照啦！"
"1065501","0","","","","","","","1065501050","91",""
"1065501","9","0","","0","1","","1","1065501051","31","9"
"1065501","0","","","","","","","1065501052","131",""
"1065501","0","0","","0","","","","1065501053","22","1"
"1065501","","","","","","","","1065501054","111",""
"1065501","0","","","","","","","1065501055","91",""
"1066501","1","850","cmn_talk_def_N","400","1.5","1","-220","1066501001","1","106611"
"1066501","8","0","","0","1","","1","1066501002","31","8"
"1066501","7","0","","0","1","","1","1066501003","31","7"
"1066501","54","0","","0","1","","1","1066501004","31","54"
"1066501","3","0","","0","1","","1","1066501005","31","3"
"1066501","2","0","","0","1","","1","1066501006","31","2"
"1066501","1","0","","0","1","","1","1066501007","31","1"
"1066501","12","0","","0","0","","1","1066501008","31","12"
"1066501","106611","1","","","0.3","","","1066501009","3","blb_run_01"
"1066501","106611","-220","","1.3","","","0","1066501010","2","90"
"1066501","bgm_M321","0","","0","","","","1066501011","25","bgm_M321_2C"
"1066501","0","1.25","","1.25","0","","0","1066501012","121","0"
"1066501","12","0","","0","1","","1","1066501013","32","1"
"1066501","se_common","0","","0","","","","1066501014","23","se_sys_login_birthday_new_01"
"1066501","1.3","","","","","","","1066501015","93",""
"1066501","106611","0","","blb_idle","0.05","0.3","0","1066501016","3","blb_stop"
"1066501","106611","-220","","0.25","","","0","1066501017","2","80"
"1066501","1.4","","","","","","","1066501018","93",""
"1066501","0","1.4","","1.4","3","","1","1066501019","121","0"
"1066501","1","","","","","","","1066501020","131",""
"1066501","106611","0","","blb_idle","0.3","0.3","1","1066501021","3","blb_blowout_02"
"1066501","0.7","","","","","","","1066501022","93",""
"1066501","12","0","","0","1","","1","1066501023","32","0"
"1066501","13","0","","0","1","","1","1066501024","31","13"
"1066501","0.2","","","","","","","1066501025","93",""
"1066501","se_common","0","","0","","","","1066501026","23","se_sys_login_birthday_blow_candle"
"1066501","1.2","","","","","","","1066501027","93",""
"1066501","se_adv_tickle_02","0","","0","","","","1066501028","23","se_adv_tickle_02"
"1066501","4","0","","0","1","","1","1066501029","31","4"
"1066501","1","","","","","","","1066501030","93",""
"1066501","se_common","0","","0","","","","1066501031","23","se_sys_login_birthday_02"
"1066501","106611","1","","","0.3","","0","1066501032","3","blb_idle"
"1066501","1.05","","","","","","","1066501033","93",""
"1066501","se_common","0","","0","","","","1066501034","23","se_sys_login_birthday_cracker"
"1066501","6","0","","0","1","","1","1066501035","31","6"
"1066501","106611","0","","blb_wish_02","0","","1","1066501036","3","blb_joy_02"
"1066501","2","","","","","","","1066501037","93",""
"1066501","vo_adv_1066501","0","","0","","","","1066501038","21","vo_adv_1066501_000"
"1066501","106611","","","","","","","1066501039","13","870"
"1066501","106611","6","","1","0","0","1","1066501040","11","哼哼～\n居然幫本大幹部祈梨大人慶生，\n沒想到小哥你\n還挺機靈的嘛。"
"1066501","0","","","","","","","1066501041","91",""
"1066501","vo_adv_1066501","0","","0","","","","1066501042","21","vo_adv_1066501_001"
"1066501","106611","5","","1","0","0","1","1066501043","11","而且這個蛋糕的大小……\n哇～真的是太棒了！\n我都要嗨起來了啦！\n我要好好獎勵你！"
"1066501","0","","","","","","","1066501044","91",""
"1066501","vo_adv_1066501","0","","0","","","","1066501045","21","vo_adv_1066501_002"
"1066501","106611","6","","1","0","0","1","1066501046","11","今後你也要為了我\n鞠躬盡瘁喔！\n什麼？不用擔心～\n我一定會說好吃的啦！"
"1066501","0","","","","","","","1066501047","91",""
"1066501","vo_adv_1066501","0","","0","","","","1066501048","21","vo_adv_1066501_003"
"1066501","106611","6","","1","0","0","1","1066501049","11","事情就是這樣，\n我們一起品嚐這塊蛋糕吧！\n來來來，小哥也來一口！\n啊～呣！"
"1066501","0","","","","","","","1066501050","91",""
"1066501","9","0","","0","1","","1","1066501051","31","9"
"1066501","0","","","","","","","1066501052","131",""
"1066501","0","0","","0","","","","1066501053","22","1"
"1066501","","","","","","","","1066501054","111",""
"1066501","0","","","","","","","1066501055","91",""
"1068501","1","850","cmn_talk_def_N","400","1.5","1","-220","1068501001","1","106811"
"1068501","8","0","","0","1","","1","1068501002","31","8"
"1068501","7","0","","0","1","","1","1068501003","31","7"
"1068501","36","0","","0","1","","1","1068501004","31","36"
"1068501","3","0","","0","1","","1","1068501005","31","3"
"1068501","2","0","","0","1","","1","1068501006","31","2"
"1068501","1","0","","0","1","","1","1068501007","31","1"
"1068501","12","0","","0","0","","1","1068501008","31","12"
"1068501","106811","1","","","0.3","","","1068501009","3","blb_run_01"
"1068501","106811","-220","","1.3","","","0","1068501010","2","90"
"1068501","bgm_M321","0","","0","","","","1068501011","25","bgm_M321_2C"
"1068501","0","1.25","","1.25","0","","0","1068501012","121","0"
"1068501","12","0","","0","1","","1","1068501013","32","1"
"1068501","se_common","0","","0","","","","1068501014","23","se_sys_login_birthday_new_01"
"1068501","1.3","","","","","","","1068501015","93",""
"1068501","106811","0","","blb_idle","0.05","0.3","0","1068501016","3","blb_stop"
"1068501","106811","-220","","0.25","","","0","1068501017","2","80"
"1068501","1.4","","","","","","","1068501018","93",""
"1068501","0","1.4","","1.4","3","","1","1068501019","121","0"
"1068501","1","","","","","","","1068501020","131",""
"1068501","106811","0","","blb_idle","0.3","0.3","1","1068501021","3","blb_blowout_01"
"1068501","0.7","","","","","","","1068501022","93",""
"1068501","12","0","","0","1","","1","1068501023","32","0"
"1068501","13","0","","0","1","","1","1068501024","31","13"
"1068501","0.2","","","","","","","1068501025","93",""
"1068501","se_common","0","","0","","","","1068501026","23","se_sys_login_birthday_blow_candle"
"1068501","1.2","","","","","","","1068501027","93",""
"1068501","se_adv_tickle_02","0","","0","","","","1068501028","23","se_adv_tickle_02"
"1068501","4","0","","0","1","","1","1068501029","31","4"
"1068501","1","","","","","","","1068501030","93",""
"1068501","se_common","0","","0","","","","1068501031","23","se_sys_login_birthday_02"
"1068501","106811","1","","","0.3","","0","1068501032","3","blb_idle"
"1068501","1.05","","","","","","","1068501033","93",""
"1068501","se_common","0","","0","","","","1068501034","23","se_sys_login_birthday_cracker"
"1068501","6","0","","0","1","","1","1068501035","31","6"
"1068501","106811","0","","blb_wish_01","0","","1","1068501036","3","blb_joy_01"
"1068501","2","","","","","","","1068501037","93",""
"1068501","vo_adv_1068501","0","","0","","","","1068501038","21","vo_adv_1068501_000"
"1068501","106811","","","","","","","1068501039","13","870"
"1068501","106811","5","","1","0","0","1","1068501040","11","哎呀，沒想到你居然\n會替我慶祝生日，\n謝啦，少年！"
"1068501","0","","","","","","","1068501041","91",""
"1068501","vo_adv_1068501","0","","0","","","","1068501042","21","vo_adv_1068501_001"
"1068501","106811","6","","1","0","0","1","1068501043","11","這蛋糕是少年親手做的對吧？\n我看一眼就認出來了。\n別看我這樣，我可是可麗餅店的店長！"
"1068501","0","","","","","","","1068501044","91",""
"1068501","vo_adv_1068501","0","","0","","","","1068501045","21","vo_adv_1068501_002"
"1068501","106811","6","","1","0","0","1","1068501046","11","就連少年\n製作蛋糕時的心情，\n也完整傳達給我了。\n還有你花了很多時間的事也是。"
"1068501","0","","","","","","","1068501047","91",""
"1068501","vo_adv_1068501","0","","0","","","","1068501048","21","vo_adv_1068501_003"
"1068501","106811","5","","1","0","0","1","1068501049","11","話又說回來，這蛋糕還真大啊。\n這個尺寸再加上這個衝擊感……\n等等，這個能不能也活用在\n我們的可麗餅上啊？若是如此……"
"1068501","0","","","","","","","1068501050","91",""
"1068501","vo_adv_1068501","0","","0","","","","1068501051","21","vo_adv_1068501_004"
"1068501","106811","6","","1","0","0","1","1068501052","11","好！少年，\n我下次請你吃特製可麗餅當回禮！\n你肯定會吃得很開心，\n你就好好期待吧！"
"1068501","0","","","","","","","1068501053","91",""
"1068501","9","0","","0","1","","1","1068501054","31","9"
"1068501","0","","","","","","","1068501055","131",""
"1068501","0","0","","0","","","","1068501056","22","1"
"1068501","","","","","","","","1068501057","111",""
"1068501","0","","","","","","","1068501058","91",""
"1070501","1","850","cmn_talk_def_N","400","1.5","1","-220","1070501001","1","107011"
"1070501","8","0","","0","1","","1","1070501002","31","8"
"1070501","7","0","","0","1","","1","1070501003","31","7"
"1070501","86","0","","0","1","","1","1070501004","31","86"
"1070501","3","0","","0","1","","1","1070501005","31","3"
"1070501","2","0","","0","1","","1","1070501006","31","2"
"1070501","1","0","","0","1","","1","1070501007","31","1"
"1070501","12","0","","0","0","","1","1070501008","31","12"
"1070501","107011","1","","","0.3","","","1070501009","3","blb_run_01"
"1070501","107011","-220","","1.3","","","0","1070501010","2","90"
"1070501","bgm_M321","0","","0","","","","1070501011","25","bgm_M321_2C"
"1070501","0","1.25","","1.25","0","","0","1070501012","121","0"
"1070501","12","0","","0","1","","1","1070501013","32","1"
"1070501","se_common","0","","0","","","","1070501014","23","se_sys_login_birthday_new_01"
"1070501","1.3","","","","","","","1070501015","93",""
"1070501","107011","0","","blb_idle","0.05","0.3","0","1070501016","3","blb_stop"
"1070501","107011","-220","","0.25","","","0","1070501017","2","80"
"1070501","1.4","","","","","","","1070501018","93",""
"1070501","0","1.4","","1.4","3","","1","1070501019","121","0"
"1070501","1","","","","","","","1070501020","131",""
"1070501","107011","0","","blb_idle_02","0.3","0.3","1","1070501021","3","blb_blowout_03"
"1070501","0.7","","","","","","","1070501022","93",""
"1070501","12","0","","0","1","","1","1070501023","32","0"
"1070501","13","0","","0","1","","1","1070501024","31","13"
"1070501","0.2","","","","","","","1070501025","93",""
"1070501","se_common","0","","0","","","","1070501026","23","se_sys_login_birthday_blow_candle"
"1070501","1.2","","","","","","","1070501027","93",""
"1070501","se_adv_tickle_02","0","","0","","","","1070501028","23","se_adv_tickle_02"
"1070501","4","0","","0","1","","1","1070501029","31","4"
"1070501","1","","","","","","","1070501030","93",""
"1070501","se_common","0","","0","","","","1070501031","23","se_sys_login_birthday_02"
"1070501","107011","1","","","0.3","","0","1070501032","3","blb_idle_02"
"1070501","1.05","","","","","","","1070501033","93",""
"1070501","se_common","0","","0","","","","1070501034","23","se_sys_login_birthday_cracker"
"1070501","6","0","","0","1","","1","1070501035","31","6"
"1070501","107011","0","","blb_wish_04","0","","1","1070501036","3","blb_joy_04"
"1070501","2","","","","","","","1070501037","93",""
"1070501","vo_adv_1070501","0","","0","","","","1070501038","21","vo_adv_1070501_000"
"1070501","107011","","","","","","","1070501039","13","870"
"1070501","107011","4","","1","0","0","1","1070501040","11","嗯，這想法不錯。\n不忘該尊敬的對象，也不忘知恩圖報，\n並開宴會慶祝安康……\n我喜歡懂禮節的人。"
"1070501","0","","","","","","","1070501041","91",""
