cf80f7efed4499064c6494df75a089abd2319ac2c5a4f87f0408ec6cc6da1cfb,91805696ae67b44c360e16f621155b5301316aaf758ee68d210d4e0e174ce540,3280481ebc683fea9015360f07f994f40e89b516406421d5240d238663dcb1fe,436f8288007481a41b30d176bea14f18b6cb4fc38208ef23365bae464d69cec4,8b6ac55018641c1ec07426970dc8ef290392999d3b43ad4caf66d19ba7483ba7,846459866a43efb26eac01aef1c1eee8517d9e7d42226a624ad8ee968b7d31eb,0af22c51613a3dd6cf4e57ec849be9da3289651a1382f864dfcb00c17dddd0e4,77f33c09688dc8fd03418ebe71f208c48160f38fa2391dc7ba942b520dc969ff,e6ba031e6f32d378108fb576aa42449a362d6c694dbfc756b65dd842d4381ef7,00cfbb138545b39ae86dc1595e9d6c45169c475c7e355300ba1125d789299b87,f7113d9dc2b568b060256f2a4d6992514159df127b46a06505dd00d5444822f9,bcd8ea626fc5a257f513050916c13828ab375fb4c12da8766e69680f3fd213f0,c84b142ec44890824a0c45221a56702b9651f0a16c6fdc9aa004a94fad4d726c,1c410010978d00204a87e916ae2f66555056d4ef14f9664298e2619b0f475669,5065945d23699498496d5d41e1c191559a3e64fdf077ad98c1bd2414b6aff8e3,91befca92b8117b0ff1fd95168e3213172b668ef204572b1e92e48c6daa7b6fa,47c5e6726c8a14dd0c94c82a064f4270a64f4e18f38f9d3e09d02f18ee9ae733,47fa86e9b436ed56175cb2c845d1cc57b98252baffe1983e3199096316eb9eca,3e871f6f7de30be5353c0f6cb8b4879caf9ea12dce774573a1e55ab5636c1183,435d1dfccd51f06c60dca0debb3fcd6e2b90308c02d073de7cf8f834278608eb,fd5cf60460659c115f5647e81b27bc36fa3bd897a8541aced64f8218ced2306a,6129fc67002819ea86747b2a70edc5e2029954a080e539b93f84811ed2f2e4b4,43929728c9d56d8ea6302e2bd77d85a455f94d73ced8fb046b1948282f0f8f5e,41e834d5007da50ee6f5cdd8e89b9071ac6e507b0b51c3b3346be3514e588066,98af98e94766e919c4f07c68a499399ef910405160cd8a84b9d0bf21e3f208c2,ddb3c72464efd695b2b17c3f9693e4417adccb349fec1032161b2ed61a132ce9,c0f09e910b2d9022d18585027681bf4db5f7ab0bb74651d81fe97973912d50ca,65d231477410b15e41ea3ebe4b9c8a16b3048651271a7ab9b009e2bf0175b630,8198fc2330c657e183aaee13e815378980cd3bee24b438d0e33a570ba4d256d9,40391a6c6f62b24ee66b97e2fd80abb26c8131de6d0c7f5944bec4d2bac48980,29bb120778112e724822b190a99be34de3e19c20f14dcb6581d4dc8578376fe4
"1","1010640104","100","1010640107","1010640106","1010640101","6","1","1010640110","1","1","100","100","1","100","1","100","100","1010640102","100","100","10106401","1010640108","1010640105","1010640103","1","1","100","1010640109","1","100"
"0","1010710103","0","0","0","1010710101","1","0","0","1","0","0","0","1","0","1","33","100","1010710103","34","100","10107101","0","1010710102","1010710103","1","0","100","0","0","0"
"1","1010720105","100","1010720105","1010720105","1010720101","6","1","1010720104","6","1","33","34","1","100","1","100","100","1010720102","100","3","10107201","1010720105","1010720105","1010720103","1","1","3","1010720105","1","100"
"1","1010730104","100","1010730104","1010730104","1010730101","6","1","0","1","0","100","33","1","0","1","100","100","1010730102","100","100","10107301","1010730104","1010730104","1010730104","1","1","100","1010730103","1","34"
"1","1010740104","100","1010740107","1010740106","1010740101","6","1","1010740110","1","1","100","100","1","100","1","100","100","1010740102","100","100","10107401","1010740108","1010740105","1010740103","1","1","100","1010740109","1","100"
"0","1010810103","0","0","0","1010810101","1","0","0","1","0","0","0","1","0","1","33","100","1010810103","34","100","10108101","0","1010810102","1010810103","1","0","100","0","0","0"
"1","1010820105","100","1010820105","1010820105","1010820101","6","1","1010820104","6","1","33","34","1","100","1","100","100","1010820102","100","3","10108201","1010820105","1010820105","1010820103","1","1","3","1010820105","1","100"
"1","1010830104","100","1010830104","1010830104","1010830101","6","1","0","1","0","100","33","1","0","1","100","100","1010830102","100","100","10108301","1010830104","1010830104","1010830104","1","1","100","1010830103","1","34"
"1","1010840104","100","1010840107","1010840106","1010840101","6","1","1010840110","1","1","100","100","1","100","1","100","100","1010840102","100","100","10108401","1010840108","1010840105","1010840103","1","1","100","1010840109","1","100"
"0","1010910103","0","0","0","1010910101","1","0","0","1","0","0","0","1","0","1","33","100","1010910103","34","100","10109101","0","1010910102","1010910103","1","0","100","0","0","0"
"1","1010920105","100","1010920105","1010920105","1010920101","6","1","1010920104","6","1","33","34","1","100","1","100","100","1010920102","100","3","10109201","1010920105","1010920105","1010920103","1","1","3","1010920105","1","100"
"1","1010930104","100","1010930104","1010930104","1010930101","6","1","0","1","0","100","33","1","0","1","100","100","1010930102","100","100","10109301","1010930104","1010930104","1010930104","1","1","100","1010930103","1","34"
"1","1010940104","100","1010940107","1010940106","1010940101","6","1","1010940110","1","1","100","100","1","100","1","100","100","1010940102","100","100","10109401","1010940108","1010940105","1010940103","1","1","100","1010940109","1","100"
"0","1011010103","0","0","0","1011010101","1","0","0","1","0","0","0","1","0","1","33","100","1011010103","34","100","10110101","0","1011010102","1011010103","1","0","100","0","0","0"
"1","1011020105","100","1011020105","1011020105","1011020101","6","1","1011020104","6","1","33","34","1","100","1","100","100","1011020102","100","3","10110201","1011020105","1011020105","1011020103","1","1","3","1011020105","1","100"
"1","1011030104","100","1011030104","1011030104","1011030101","6","1","0","1","0","100","33","1","0","1","100","100","1011030102","100","100","10110301","1011030104","1011030104","1011030104","1","1","100","1011030103","1","34"
"1","1011040104","100","1011040107","1011040106","1011040101","6","1","1011040110","1","1","100","100","1","100","1","100","100","1011040102","100","100","10110401","1011040108","1011040105","1011040103","1","1","100","1011040109","1","100"
"0","1011110103","0","0","0","1011110101","1","0","0","1","0","0","0","1","0","1","33","100","1011110103","34","100","10111101","0","1011110102","1011110103","1","0","100","0","0","0"
"1","1011120105","100","1011120105","1011120105","1011120101","6","1","1011120104","6","1","33","34","1","100","1","100","100","1011120102","100","3","10111201","1011120105","1011120105","1011120103","1","1","3","1011120105","1","100"
"1","1011130104","100","1011130104","1011130104","1011130101","6","1","0","1","0","100","33","1","0","1","100","100","1011130102","100","100","10111301","1011130104","1011130104","1011130104","1","1","100","1011130103","1","34"
"1","1011140104","100","1011140107","1011140106","1011140101","6","1","1011140110","1","1","100","100","1","100","1","100","100","1011140102","100","100","10111401","1011140108","1011140105","1011140103","1","1","100","1011140109","1","100"
"0","1011210103","0","0","0","1011210101","1","0","0","1","0","0","0","1","0","1","33","100","1011210103","34","100","10112101","0","1011210102","1011210103","1","0","100","0","0","0"
"1","1011220105","100","1011220105","1011220105","1011220101","6","1","1011220104","6","1","33","34","1","100","1","100","100","1011220102","100","3","10112201","1011220105","1011220105","1011220103","1","1","3","1011220105","1","100"
"1","1011230104","100","1011230104","1011230104","1011230101","6","1","0","1","0","100","33","1","0","1","100","100","1011230102","100","100","10112301","1011230104","1011230104","1011230104","1","1","100","1011230103","1","34"
"1","1011240104","100","1011240107","1011240106","1011240101","6","1","1011240110","1","1","100","100","1","100","1","100","100","1011240102","100","100","10112401","1011240108","1011240105","1011240103","1","1","100","1011240109","1","100"
"0","1011310103","0","0","0","1011310101","1","0","0","1","0","0","0","1","0","1","33","100","1011310103","34","100","10113101","0","1011310102","1011310103","1","0","100","0","0","0"
"1","1011320105","100","1011320105","1011320105","1011320101","6","1","1011320104","6","1","33","34","1","100","1","100","100","1011320102","100","3","10113201","1011320105","1011320105","1011320103","1","1","3","1011320105","1","100"
"1","1011330104","100","1011330104","1011330104","1011330101","6","1","0","1","0","100","33","1","0","1","100","100","1011330102","100","100","10113301","1011330104","1011330104","1011330104","1","1","100","1011330103","1","34"
"1","1011340104","100","1011340107","1011340106","1011340101","6","1","1011340110","1","1","100","100","1","100","1","100","100","1011340102","100","100","10113401","1011340108","1011340105","1011340103","1","1","100","1011340109","1","100"
"0","1011410103","0","0","0","1011410101","1","0","0","1","0","0","0","1","0","1","33","100","1011410103","34","100","10114101","0","1011410102","1011410103","1","0","100","0","0","0"
"1","1011420105","100","1011420105","1011420105","1011420101","6","1","1011420104","6","1","33","34","1","100","1","100","100","1011420102","100","3","10114201","1011420105","1011420105","1011420103","1","1","3","1011420105","1","100"
"1","1011430104","100","1011430104","1011430104","1011430101","6","1","0","1","0","100","33","1","0","1","100","100","1011430102","100","100","10114301","1011430104","1011430104","1011430104","1","1","100","1011430103","1","34"
"1","1011440104","100","1011440107","1011440106","1011440101","6","1","1011440110","1","1","100","100","1","100","1","100","100","1011440102","100","100","10114401","1011440108","1011440105","1011440103","1","1","100","1011440109","1","100"
"0","1011510103","0","0","0","1011510101","1","0","0","1","0","0","0","1","0","1","33","100","1011510103","34","100","10115101","0","1011510102","1011510103","1","0","100","0","0","0"
"1","1011520105","100","1011520105","1011520105","1011520101","6","1","1011520104","6","1","33","34","1","100","1","100","100","1011520102","100","3","10115201","1011520105","1011520105","1011520103","1","1","3","1011520105","1","100"
"1","1011530104","100","1011530104","1011530104","1011530101","6","1","0","1","0","100","33","1","0","1","100","100","1011530102","100","100","10115301","1011530104","1011530104","1011530104","1","1","100","1011530103","1","34"
"1","1011540104","100","1011540107","1011540106","1011540101","6","1","1011540110","1","1","100","100","1","100","1","100","100","1011540102","100","100","10115401","1011540108","1011540105","1011540103","1","1","100","1011540109","1","100"
"0","1011610103","0","0","0","1011610101","1","0","0","1","0","0","0","1","0","1","33","100","1011610103","34","100","10116101","0","1011610102","1011610103","1","0","100","0","0","0"
"1","1011620105","100","1011620105","1011620105","1011620101","6","1","1011620104","6","1","33","34","1","100","1","100","100","1011620102","100","3","10116201","1011620105","1011620105","1011620103","1","1","3","1011620105","1","100"
"1","1011630104","100","1011630104","1011630104","1011630101","6","1","0","1","0","100","33","1","0","1","100","100","1011630102","100","100","10116301","1011630104","1011630104","1011630104","1","1","100","1011630103","1","34"
"1","1011640104","100","1011640107","1011640106","1011640101","6","1","1011640110","1","1","100","100","1","100","1","100","100","1011640102","100","100","10116401","1011640108","1011640105","1011640103","1","1","100","1011640109","1","100"
"0","1011710103","0","0","0","1011710101","1","0","0","1","0","0","0","1","0","1","33","100","1011710103","34","100","10117101","0","1011710102","1011710103","1","0","100","0","0","0"
"1","1011720105","100","1011720105","1011720105","1011720101","6","1","1011720104","6","1","33","34","1","100","1","100","100","1011720102","100","3","10117201","1011720105","1011720105","1011720103","1","1","3","1011720105","1","100"
"1","1011730104","100","1011730104","1011730104","1011730101","6","1","0","1","0","100","33","1","0","1","100","100","1011730102","100","100","10117301","1011730104","1011730104","1011730104","1","1","100","1011730103","1","34"
"1","1011740104","100","1011740107","1011740106","1011740101","6","1","1011740110","1","1","100","100","1","100","1","100","100","1011740102","100","100","10117401","1011740108","1011740105","1011740103","1","1","100","1011740109","1","100"
"0","1011810103","0","0","0","1011810101","1","0","0","1","0","0","0","1","0","1","33","100","1011810103","34","100","10118101","0","1011810102","1011810103","1","0","100","0","0","0"
"1","1011820105","100","1011820105","1011820105","1011820101","6","1","1011820104","6","1","33","34","1","100","1","100","100","1011820102","100","3","10118201","1011820105","1011820105","1011820103","1","1","3","1011820105","1","100"
"1","1011830104","100","1011830104","1011830104","1011830101","6","1","0","1","0","100","33","1","0","1","100","100","1011830102","100","100","10118301","1011830104","1011830104","1011830104","1","1","100","1011830103","1","34"
"1","1011840104","100","1011840107","1011840106","1011840101","6","1","1011840110","1","1","100","100","1","100","1","100","100","1011840102","100","100","10118401","1011840108","1011840105","1011840103","1","1","100","1011840109","1","100"
"0","1011910103","0","0","0","1011910101","1","0","0","1","0","0","0","1","0","1","33","100","1011910103","34","100","10119101","0","1011910102","1011910103","1","0","100","0","0","0"
"1","1011920105","100","1011920105","1011920105","1011920101","6","1","1011920104","6","1","33","34","1","100","1","100","100","1011920102","100","3","10119201","1011920105","1011920105","1011920103","1","1","3","1011920105","1","100"
"1","1011930104","100","1011930104","1011930104","1011930101","6","1","0","1","0","100","33","1","0","1","100","100","1011930102","100","100","10119301","1011930104","1011930104","1011930104","1","1","100","1011930103","1","34"
"1","1011940104","100","1011940107","1011940106","1011940101","6","1","1011940110","1","1","100","100","1","100","1","100","100","1011940102","100","100","10119401","1011940108","1011940105","1011940103","1","1","100","1011940109","1","100"
"0","1012010103","0","0","0","1012010101","1","0","0","1","0","0","0","1","0","1","33","100","1012010103","34","100","10120101","0","1012010102","1012010103","1","0","100","0","0","0"
"1","1012020105","100","1012020105","1012020105","1012020101","6","1","1012020104","6","1","33","34","1","100","1","100","100","1012020102","100","3","10120201","1012020105","1012020105","1012020103","1","1","3","1012020105","1","100"
"1","1012030104","100","1012030104","1012030104","1012030101","6","1","0","1","0","100","33","1","0","1","100","100","1012030102","100","100","10120301","1012030104","1012030104","1012030104","1","1","100","1012030103","1","34"
"1","1012040104","100","1012040107","1012040106","1012040101","6","1","1012040110","1","1","100","100","1","100","1","100","100","1012040102","100","100","10120401","1012040108","1012040105","1012040103","1","1","100","1012040109","1","100"
"0","1012110103","0","0","0","1012110101","1","0","0","1","0","0","0","1","0","1","33","100","1012110103","34","100","10121101","0","1012110102","1012110103","1","0","100","0","0","0"
"1","1012120105","100","1012120105","1012120105","1012120101","6","1","1012120104","6","1","33","34","1","100","1","100","100","1012120102","100","3","10121201","1012120105","1012120105","1012120103","1","1","3","1012120105","1","100"
"1","1012130104","100","1012130104","1012130104","1012130101","6","1","0","1","0","100","33","1","0","1","100","100","1012130102","100","100","10121301","1012130104","1012130104","1012130104","1","1","100","1012130103","1","34"
"1","1012140104","100","1012140107","1012140106","1012140101","6","1","1012140110","1","1","100","100","1","100","1","100","100","1012140102","100","100","10121401","1012140108","1012140105","1012140103","1","1","100","1012140109","1","100"
"0","1012210103","0","0","0","1012210101","1","0","0","1","0","0","0","1","0","1","33","100","1012210103","34","100","10122101","0","1012210102","1012210103","1","0","100","0","0","0"
"1","1012220105","100","1012220105","1012220105","1012220101","6","1","1012220104","6","1","33","34","1","100","1","100","100","1012220102","100","3","10122201","1012220105","1012220105","1012220103","1","1","3","1012220105","1","100"
"1","1012230104","100","1012230104","1012230104","1012230101","6","1","0","1","0","100","33","1","0","1","100","100","1012230102","100","100","10122301","1012230104","1012230104","1012230104","1","1","100","1012230103","1","34"
"1","1012240104","100","1012240107","1012240106","1012240101","6","1","1012240110","1","1","100","100","1","100","1","100","100","1012240102","100","100","10122401","1012240108","1012240105","1012240103","1","1","100","1012240109","1","100"
"0","1012310103","0","0","0","1012310101","1","0","0","1","0","0","0","1","0","1","33","100","1012310103","34","100","10123101","0","1012310102","1012310103","1","0","100","0","0","0"
"1","1012320105","100","1012320105","1012320105","1012320101","6","1","1012320104","6","1","33","34","1","100","1","100","100","1012320102","100","3","10123201","1012320105","1012320105","1012320103","1","1","3","1012320105","1","100"
"1","1012330104","100","1012330104","1012330104","1012330101","6","1","0","1","0","100","33","1","0","1","100","100","1012330102","100","100","10123301","1012330104","1012330104","1012330104","1","1","100","1012330103","1","34"
"1","1012340104","100","1012340107","1012340106","1012340101","6","1","1012340110","1","1","100","100","1","100","1","100","100","1012340102","100","100","10123401","1012340108","1012340105","1012340103","1","1","100","1012340109","1","100"
"0","1012410103","0","0","0","1012410101","1","0","0","1","0","0","0","1","0","1","33","100","1012410103","34","100","10124101","0","1012410102","1012410103","1","0","100","0","0","0"
"1","1012420105","100","1012420105","1012420105","1012420101","6","1","1012420104","6","1","33","34","1","100","1","100","100","1012420102","100","3","10124201","1012420105","1012420105","1012420103","1","1","3","1012420105","1","100"
"1","1012430104","100","1012430104","1012430104","1012430101","6","1","0","1","0","100","33","1","0","1","100","100","1012430102","100","100","10124301","1012430104","1012430104","1012430104","1","1","100","1012430103","1","34"
"1","1012440104","100","1012440107","1012440106","1012440101","6","1","1012440110","1","1","100","100","1","100","1","100","100","1012440102","100","100","10124401","1012440108","1012440105","1012440103","1","1","100","1012440109","1","100"
"0","1012510103","0","0","0","1012510101","1","0","0","1","0","0","0","1","0","1","33","100","1012510103","34","100","10125101","0","1012510102","1012510103","1","0","100","0","0","0"
"1","1012520105","100","1012520105","1012520105","1012520101","6","1","1012520104","6","1","33","34","1","100","1","100","100","1012520102","100","3","10125201","1012520105","1012520105","1012520103","1","1","3","1012520105","1","100"
"1","1012530104","100","1012530104","1012530104","1012530101","6","1","0","1","0","100","33","1","0","1","100","100","1012530102","100","100","10125301","1012530104","1012530104","1012530104","1","1","100","1012530103","1","34"
"1","1012540104","100","1012540107","1012540106","1012540101","6","1","1012540110","1","1","100","100","1","100","1","100","100","1012540102","100","100","10125401","1012540108","1012540105","1012540103","1","1","100","1012540109","1","100"
"0","1012610103","0","0","0","1012610101","1","0","0","1","0","0","0","1","0","1","33","100","1012610103","34","100","10126101","0","1012610102","1012610103","1","0","100","0","0","0"
"1","1012620105","100","1012620105","1012620105","1012620101","6","1","1012620104","6","1","33","34","1","100","1","100","100","1012620102","100","3","10126201","1012620105","1012620105","1012620103","1","1","3","1012620105","1","100"
"1","1012630104","100","1012630104","1012630104","1012630101","6","1","0","1","0","100","33","1","0","1","100","100","1012630102","100","100","10126301","1012630104","1012630104","1012630104","1","1","100","1012630103","1","34"
"1","1012640104","100","1012640107","1012640106","1012640101","6","1","1012640110","1","1","100","100","1","100","1","100","100","1012640102","100","100","10126401","1012640108","1012640105","1012640103","1","1","100","1012640109","1","100"
"0","1012710103","0","0","0","1012710101","1","0","0","1","0","0","0","1","0","1","33","100","1012710103","34","100","10127101","0","1012710102","1012710103","1","0","100","0","0","0"
"1","1012720105","100","1012720105","1012720105","1012720101","6","1","1012720104","6","1","33","34","1","100","1","100","100","1012720102","100","3","10127201","1012720105","1012720105","1012720103","1","1","3","1012720105","1","100"
"1","1012730104","100","1012730104","1012730104","1012730101","6","1","0","1","0","100","33","1","0","1","100","100","1012730102","100","100","10127301","1012730104","1012730104","1012730104","1","1","100","1012730103","1","34"
"1","1012740104","100","1012740107","1012740106","1012740101","6","1","1012740110","1","1","100","100","1","100","1","100","100","1012740102","100","100","10127401","1012740108","1012740105","1012740103","1","1","100","1012740109","1","100"
"0","1012810103","0","0","0","1012810101","1","0","0","1","0","0","0","1","0","1","33","100","1012810103","34","100","10128101","0","1012810102","1012810103","1","0","100","0","0","0"
"1","1012820105","100","1012820105","1012820105","1012820101","6","1","1012820104","6","1","33","34","1","100","1","100","100","1012820102","100","3","10128201","1012820105","1012820105","1012820103","1","1","3","1012820105","1","100"
"1","1012830104","100","1012830104","1012830104","1012830101","6","1","0","1","0","100","33","1","0","1","100","100","1012830102","100","100","10128301","1012830104","1012830104","1012830104","1","1","100","1012830103","1","34"
"1","1012840104","100","1012840107","1012840106","1012840101","6","1","1012840110","1","1","100","100","1","100","1","100","100","1012840102","100","100","10128401","1012840108","1012840105","1012840103","1","1","100","1012840109","1","100"
"0","1012910103","0","0","0","1012910101","1","0","0","1","0","0","0","1","0","1","33","100","1012910103","34","100","10129101","0","1012910129","1012910103","1","0","100","0","0","0"
"1","1012920105","100","1012920105","1012920105","1012920101","6","1","1012920104","6","1","33","34","1","100","1","100","100","1012920102","100","3","10129201","1012920105","1012920105","1012920103","1","1","3","1012920105","1","100"
"1","1012930104","100","1012930104","1012930104","1012930101","6","1","0","1","0","100","33","1","0","1","100","100","1012930102","100","100","10129301","1012930104","1012930104","1012930104","1","1","100","1012930103","1","34"
"1","1012940104","100","1012940107","1012940106","1012940101","6","1","1012940110","1","1","100","100","1","100","1","100","100","1012940102","100","100","10129401","1012940108","1012940105","1012940103","1","1","100","1012940109","1","100"
"0","1013010103","0","0","0","1013010101","1","0","0","1","0","0","0","1","0","1","33","100","1013010103","34","100","10130101","0","1013010102","1013010103","1","0","100","0","0","0"
"1","1013020105","100","1013020105","1013020105","1013020101","6","1","1013020104","6","1","33","34","1","100","1","100","100","1013020102","100","3","10130201","1013020105","1013020105","1013020103","1","1","3","1013020105","1","100"
"1","1013030104","100","1013030104","1013030104","1013030101","6","1","0","1","0","100","33","1","0","1","100","100","1013030102","100","100","10130301","1013030104","1013030104","1013030104","1","1","100","1013030103","1","34"
"1","1013040104","100","1013040107","1013040106","1013040101","6","1","1013040110","1","1","100","100","1","100","1","100","100","1013040102","100","100","10130401","1013040108","1013040105","1013040103","1","1","100","1013040109","1","100"
"0","1013110103","0","0","0","1013110101","1","0","0","1","0","0","0","1","0","1","33","100","1013110103","34","100","10131101","0","1013110102","1013110103","1","0","100","0","0","0"
"1","1013120105","100","1013120105","1013120105","1013120101","6","1","1013120104","6","1","33","34","1","100","1","100","100","1013120102","100","3","10131201","1013120105","1013120105","1013120103","1","1","3","1013120105","1","100"
"1","1013130104","100","1013130104","1013130104","1013130101","6","1","0","1","0","100","33","1","0","1","100","100","1013130102","100","100","10131301","1013130104","1013130104","1013130104","1","1","100","1013130103","1","34"
"1","1013140104","100","1013140107","1013140106","1013140101","6","1","1013140110","1","1","100","100","1","100","1","100","100","1013140102","100","100","10131401","1013140108","1013140105","1013140103","1","1","100","1013140109","1","100"
"0","1013210103","0","0","0","1013210101","1","0","0","1","0","0","0","1","0","1","33","100","1013210103","34","100","10132101","0","1013210102","1013210103","1","0","100","0","0","0"
"1","1013220105","100","1013220105","1013220105","1013220101","6","1","1013220104","6","1","33","34","1","100","1","100","100","1013220102","100","3","10132201","1013220105","1013220105","1013220103","1","1","3","1013220105","1","100"
"1","1013230104","100","1013230104","1013230104","1013230101","6","1","0","1","0","100","33","1","0","1","100","100","1013230102","100","100","10132301","1013230104","1013230104","1013230104","1","1","100","1013230103","1","34"
"1","1013240104","100","1013240107","1013240106","1013240101","6","1","1013240110","1","1","100","100","1","100","1","100","100","1013240102","100","100","10132401","1013240108","1013240105","1013240103","1","1","100","1013240109","1","100"
"0","1013310103","0","0","0","1013310101","1","0","0","1","0","0","0","1","0","1","33","100","1013310103","34","100","10133101","0","1013310102","1013310103","1","0","100","0","0","0"
"1","1013320105","100","1013320105","1013320105","1013320101","6","1","1013320104","6","1","33","34","1","100","1","100","100","1013320102","100","3","10133201","1013320105","1013320105","1013320103","1","1","3","1013320105","1","100"
"1","1013330104","100","1013330104","1013330104","1013330101","6","1","0","1","0","100","33","1","0","1","100","100","1013330102","100","100","10133301","1013330104","1013330104","1013330104","1","1","100","1013330103","1","34"
"1","1013340104","100","1013340107","1013340106","1013340101","6","1","1013340110","1","1","100","100","1","100","1","100","100","1013340102","100","100","10133401","1013340108","1013340105","1013340103","1","1","100","1013340109","1","100"
"0","1013410103","0","0","0","1013410101","1","0","0","1","0","0","0","1","0","1","33","100","1013410103","34","100","10134101","0","1013410102","1013410103","1","0","100","0","0","0"
"1","1013420105","100","1013420105","1013420105","1013420101","6","1","1013420104","6","1","33","34","1","100","1","100","100","1013420102","100","3","10134201","1013420105","1013420105","1013420103","1","1","3","1013420105","1","100"
"1","1013430104","100","1013430104","1013430104","1013430101","6","1","0","1","0","100","33","1","0","1","100","100","1013430102","100","100","10134301","1013430104","1013430104","1013430104","1","1","100","1013430103","1","34"
"1","1013440104","100","1013440107","1013440106","1013440101","6","1","1013440110","1","1","100","100","1","100","1","100","100","1013440102","100","100","10134401","1013440108","1013440105","1013440103","1","1","100","1013440109","1","100"
"0","1013510103","0","0","0","1013510101","1","0","0","1","0","0","0","1","0","1","33","100","1013510103","34","100","10135101","0","1013510102","1013510103","1","0","100","0","0","0"
"1","1013520105","100","1013520105","1013520105","1013520101","6","1","1013520104","6","1","33","34","1","100","1","100","100","1013520102","100","3","10135201","1013520105","1013520105","1013520103","1","1","3","1013520105","1","100"
"1","1013530104","100","1013530104","1013530104","1013530101","6","1","0","1","0","100","33","1","0","1","100","100","1013530102","100","100","10135301","1013530104","1013530104","1013530104","1","1","100","1013530103","1","34"
"1","1013540104","100","1013540107","1013540106","1013540101","6","1","1013540110","1","1","100","100","1","100","1","100","100","1013540102","100","100","10135401","1013540108","1013540105","1013540103","1","1","100","1013540109","1","100"
"0","1013610103","0","0","0","1013610101","1","0","0","1","0","0","0","1","0","1","33","100","1013610103","34","100","10136101","0","1013610102","1013610103","1","0","100","0","0","0"
"1","1013620105","100","1013620105","1013620105","1013620101","6","1","1013620104","6","1","33","34","1","100","1","100","100","1013620102","100","3","10136201","1013620105","1013620105","1013620103","1","1","3","1013620105","1","100"
"1","1013630104","100","1013630104","1013630104","1013630101","6","1","0","1","0","100","33","1","0","1","100","100","1013630102","100","100","10136301","1013630104","1013630104","1013630104","1","1","100","1013630103","1","34"
"1","1013640104","100","1013640107","1013640106","1013640101","6","1","1013640110","1","1","100","100","1","100","1","100","100","1013640102","100","100","10136401","1013640108","1013640105","1013640103","1","1","100","1013640109","1","100"
"0","1013710103","0","0","0","1013710101","1","0","0","1","0","0","0","1","0","1","33","100","1013710103","34","100","10137101","0","1013710102","1013710103","1","0","100","0","0","0"
"1","1013720105","100","1013720105","1013720105","1013720101","6","1","1013720104","6","1","33","34","1","100","1","100","100","1013720102","100","3","10137201","1013720105","1013720105","1013720103","1","1","3","1013720105","1","100"
"1","1013730104","100","1013730104","1013730104","1013730101","6","1","0","1","0","100","33","1","0","1","100","100","1013730102","100","100","10137301","1013730104","1013730104","1013730104","1","1","100","1013730103","1","34"
"1","1013740104","100","1013740107","1013740106","1013740101","6","1","1013740110","1","1","100","100","1","100","1","100","100","1013740102","100","100","10137401","1013740108","1013740105","1013740103","1","1","100","1013740109","1","100"
"0","1013810103","0","0","0","1013810101","1","0","0","1","0","0","0","1","0","1","33","100","1013810103","34","100","10138101","0","1013810102","1013810103","1","0","100","0","0","0"
"1","1013820105","100","1013820105","1013820105","1013820101","6","1","1013820104","6","1","33","34","1","100","1","100","100","1013820102","100","3","10138201","1013820105","1013820105","1013820103","1","1","3","1013820105","1","100"
"1","1013830104","100","1013830104","1013830104","1013830101","6","1","0","1","0","100","33","1","0","1","100","100","1013830102","100","100","10138301","1013830104","1013830104","1013830104","1","1","100","1013830103","1","34"
"1","1013840104","100","1013840107","1013840106","1013840101","6","1","1013840110","1","1","100","100","1","100","1","100","100","1013840102","100","100","10138401","1013840108","1013840105","1013840103","1","1","100","1013840109","1","100"
"0","1013910103","0","0","0","1013910101","1","0","0","1","0","0","0","1","0","1","33","100","1013910103","34","100","10139101","0","1013910102","1013910103","1","0","100","0","0","0"
"1","1013920105","100","1013920105","1013920105","1013920101","6","1","1013920104","6","1","33","34","1","100","1","100","100","1013920102","100","3","10139201","1013920105","1013920105","1013920103","1","1","3","1013920105","1","100"
"1","1013930104","100","1013930104","1013930104","1013930101","6","1","0","1","0","100","33","1","0","1","100","100","1013930102","100","100","10139301","1013930104","1013930104","1013930104","1","1","100","1013930103","1","34"
"1","1013940104","100","1013940107","1013940106","1013940101","6","1","1013940110","1","1","100","100","1","100","1","100","100","1013940102","100","100","10139401","1013940108","1013940105","1013940103","1","1","100","1013940109","1","100"
"0","1014010103","0","0","0","1014010101","1","0","0","1","0","0","0","1","0","1","33","100","1014010103","34","100","10140101","0","1014010102","1014010103","1","0","100","0","0","0"
"1","1014020105","100","1014020105","1014020105","1014020101","6","1","1014020104","6","1","33","34","1","100","1","100","100","1014020102","100","3","10140201","1014020105","1014020105","1014020103","1","1","3","1014020105","1","100"
"1","1014030104","100","1014030104","1014030104","1014030101","6","1","0","1","0","100","33","1","0","1","100","100","1014030102","100","100","10140301","1014030104","1014030104","1014030104","1","1","100","1014030103","1","34"
"1","1014040104","100","1014040107","1014040106","1014040101","6","1","1014040110","1","1","100","100","1","100","1","100","100","1014040102","100","100","10140401","1014040108","1014040105","1014040103","1","1","100","1014040109","1","100"
"0","1014110103","0","0","0","1014110101","1","0","0","1","0","0","0","1","0","1","33","100","1014110103","34","100","10141101","0","1014110102","1014110103","1","0","100","0","0","0"
