d703a7179fdd8cc0754918e501750839221e8e4fe16e3a37ee363d9022112856,43153e92723b0e52b850dedea6c70f6e27430020f971a088e81b7d997a793a32,602cb427da191d2392509ec55d82699278f7e1da461e6047363034d9ff78acca,85f5c8b721f6332de0fa5673cca4fc1de9ddf4a78c76452166e31c00715078ae,b080a568ec993c51c7d3a49fa41bdc66e4f71edafa961082ea0b3635b8f1c293,fac59ebb1475d5682490a02dcb6c3fc557d86a031ea0449a2729b03e17fc73d1,ba8035f5255aa52cdda04b7fd169df0d5aa36f02388b8a03bcc509a9238b3547,296d2a18b22b39a240c5cc36c3e3440ab0aa7de8f1b2caf9578eb54575287048,85e46e27547240f20e20540554abc466a75e8b89258af37cbde1ced9cca6b79e,810db892cefb3cde3dbc95a75af81ee7d57d16dc134f2fbaa9d0bdeb5fca4550,4012f4893cd3147c31ab21ff7775b3708bfb7dc5abc1d0a98c6a4220df7875db,0c4762d72f32e08999998ac7182ac2cf9fa907f7824c9d5100d0404a727fa687,7dbdb817df86668fc103da1345be19f32ef0cfd1ff411e587655b693ce84de0d,c483f491a2c3d972b3f99d5bea6f14aa10e0313bdff1eb69d866c7161fd94049,e5030a7a145d7e7f2979087202a3a7609677c32b03a39cc4b11baa20a977712b,9c2ca11cc835af625aaab2e5efa62fd964a51547b2a6c307935692952e802b09,c592ff6d4a22e11958dd852fcb42eedd5d76ed6432efe0692a23f782622d560e,1c2412c7f7056d2a7dbbf1ebfdf007a5455ceb5df9af3a1498aecdf832a3e88f,6560bd59d42c00b7a1b541c1e238a7bc4ef7a11c168753364a78ef4a6a93261d,a5bf06cdc45b309b0964f3184c6622449442e64804da867829fdb819cb2bbf6b,074653c60c2f9808cf030656169fa7e5263a148480f5217f671bd9b5c652822e,54b0580c8d2caf867a611555131f9cda093fb25901d6468f798c25e0b153d967,7c00223f9007ff0eecf02f5d3b54301b97515d3770fac11197bb657af3c7b6ad,9270ed301fe40d31a20589c9760dc060ad2c8d8cecc8f0cd9e89475013d44eb5,bf24f991b7392c174b0c3ad13347607d32dfe00dd1fb6160023634aa82e87343,6027f81b81f5639344feda12b84cbe5d00860fc6f1328fe9b83089fcde4b6a07,7471eb2c93b9488f99c8105a15aa5942d537226d58932cf0e829e09bbb0a9b6c,a8300d9f95d9559a6fd6d1ac409b7ae1bb4e50760a8a66e3c3327377529c8a1c,704cfa6473c37370ddadfd21d3e0392c76dc8be91a82e7854056fd1ad947acf4,24b0ea6f01e29749fbd2db6f1d784fe82926f8c76d6ec57c0143f26d802f680b,d1da95c70297d19e6630bf5f4e147ac2930d3569b66e85bdf04e5b3348490df4,4963f4e7ba51648c7b0f7a2c02e72cd8a6e617ca6315be6c4f5e997986c22371,582f7830652b66446c8e40dc4d510b776b49355d95cff6eae284dd33e085e52b,eb4a9e8006e2e3586faab8280bf4b701bfabedc5614706aec9dd4bab8655f797,e115dff0d4333f678174a725781b41173e4fa577c88d2d58c9156662b53aa3ac,fcddd4a934fb14849eae442f74c2496e353d2e1740202acd25b2fbb5633ec922,52619a494e1503ea9ec6917402e0fef39865ba896180bba1a5cced00e4efca48,3483d33b91a6f40f8157be541c7b6d7ae0e1055d014a979d8cdac0136360d1dd,ee1076a4f05d4a0bf5464e1d4f77837ca377ce3e8faf12fa043eb72833f2d43c,03555d17260507caa7ac11a3f29c5b16f2b4e72dee8a4031dab55203d193fb9c,6952e10a6fd05c9eb1951c55f674627707c3854b922a25e62eef36143489f5c2,4c4952c31133999b95f54b61e73d94eb5b41ffe8d84f11d442693ae2f70cbc15,4ad0f2325377bcd65e8e7bb5fbb26b9d2f81769e7acabe52208f35474af870d2,32088010670842b8aede233d3176874da870b7301cae0e093c023d7fe588f0e5,d1ad6e07ca973ca3b625aa04be64b23de3fd081a9e0917ef75d7416449775f4e,4a4447461522392ca504451af0bee10ccb8ddb928aedc0b4281be9cfb2d98a8a,b6edd7f780db7f4da87ee2b7da5ac7e7f70fcfe5f678cbf1c7c7a88d4017e041,74de0067a5ec00782c010e72cf32ea20c31999e3c34f903eb4130736ee63d586,fcbca0529a1e45750ae625e3cdecbd9c004559409bd8e50128761043195ad42e,f9973ba09f296d36307cf58609f79dd50a36673bd14d8ed87522247d8ce5fee5,a51e1e23517b6d5fd3456bf250d41674988bc6990a2f16267fb9c748f407205b,23f09120b1d9c6f4c39423d5a75f977e5e64eded46069845c88b0c9480ed9ed0,d4e37e6033ca523f982bfce1e404aad0e5e9c4e1eb99b60e0d276e5344971f89
"100150","bgm_M170","120520031","118011","120520033","0","0","101132","0","bgm_M170","bgm_M170","101133","20","2030/12/31 14:59:59","2","bgm_M170","2","0","0","0","3","20","117493","101131","90","0","31064","皮尼翁沿岸堤‧西岸 52-3","120520031","120520032","0","102520309","102520308","-50","12052003","0","130","102520307","2022/07/15 16:00:00","101132","430","20","bgm_M170","0","0","12052","0","0","102520310","bgm_M170","211001000","370","118551"
"100150","bgm_M169","120530011","118581","120530013","0","0","101132","0","bgm_M169","bgm_M169","101133","20","2030/12/31 14:59:59","2","bgm_M169","2","0","102530106","0","3","20","128131","101131","90","0","31040","皮尼翁沿岸堤‧東岸 53-1","120530011","120530012","0","102530109","102530107","-50","12053001","0","30","102530108","2022/08/15 16:00:00","101132","430","20","bgm_M169","0","0","12053","0","0","102530110","bgm_M169","211001000","-370","128281"
"100110","bgm_M169","120530021","118551","120530023","0","0","101072","0","bgm_M169","bgm_M169","101073","20","2030/12/31 14:59:59","2","bgm_M169","2","0","102530208","0","3","20","128041","101071","90","0","31031","皮尼翁沿岸堤‧東岸 53-2","120530021","120530022","0","102530207","102530209","-50","12053002","0","-70","102530206","2022/08/15 16:00:00","101072","430","20","bgm_M169","0","0","12053","0","0","102530210","bgm_M169","211001000","10","128401"
"100150","bgm_M170","120530031","118371","120530033","0","0","101132","0","bgm_M170","bgm_M170","101133","20","2030/12/31 14:59:59","2","bgm_M170","2","0","0","0","3","20","118611","101131","90","0","31157","皮尼翁沿岸堤‧東岸 53-3","120530031","120530032","0","102530309","102530308","-50","12053003","0","20","102530307","2022/09/15 16:00:00","101132","430","20","bgm_M170","0","0","12053","0","0","102530310","bgm_M170","211001000","370","118222"
"100150","bgm_M169","120540011","118222","120540013","0","0","101132","0","bgm_M169","bgm_M169","101133","20","2030/12/31 14:59:59","2","bgm_M169","2","0","102540109","0","3","20","118521","101131","90","0","31002","托塔提斯沙岸‧西部 54-1","120540011","120540012","0","102540106","102540108","-50","12054001","0","30","102540107","2022/10/14 16:00:00","101132","430","20","bgm_M169","0","0","12054","0","0","102540110","bgm_M169","211001000","-370","118582"
"100110","bgm_M169","120540021","118252","120540023","0","0","101072","0","bgm_M169","bgm_M169","101073","20","2030/12/31 14:59:59","2","bgm_M169","2","0","102540209","0","3","20","118371","101071","90","0","31008","托塔提斯沙岸‧西部 54-2","120540021","120540022","0","102540206","102540208","-50","12054002","0","-70","102540207","2022/10/14 16:00:00","101072","430","20","bgm_M169","0","0","12054","0","0","102540210","bgm_M169","211001000","10","118612"
"100150","bgm_M170","120540031","118612","120540033","0","0","101132","0","bgm_M170","bgm_M170","101133","20","2030/12/31 14:59:59","2","bgm_M170","2","0","0","0","3","20","118252","101131","90","0","31160","托塔提斯沙岸‧西部 54-3","120540031","120540032","0","102540309","102540308","-50","12054003","0","-30","102540307","2022/10/14 16:00:00","101132","430","20","bgm_M170","0","0","12054","0","0","102540310","bgm_M170","211001000","370","128372"
"100150","bgm_M169","120550011","128282","120550013","0","0","101132","0","bgm_M169","bgm_M169","101133","20","2030/12/31 14:59:59","2","bgm_M169","2","0","102550109","0","3","20","118582","101131","90","0","31021","托塔提斯沙岸‧東部 55-1","120550011","120550012","0","102550106","102550108","-50","12055001","0","30","102550107","2022/12/15 16:00:00","101132","430","20","bgm_M169","0","0","12055","0","0","102550110","bgm_M169","211001000","-370","118193"
"100110","bgm_M169","120550021","118342","120550023","0","0","101072","0","bgm_M169","bgm_M169","101073","20","2030/12/31 14:59:59","2","bgm_M169","2","0","102550209","0","3","20","118552","101071","90","0","31027","托塔提斯沙岸‧東部 55-2","120550021","120550022","0","102550206","102550207","-50","12055002","0","-70","102550208","2022/12/15 16:00:00","101072","430","20","bgm_M169","0","0","12055","0","0","102550210","bgm_M169","211001000","10","118193"
"100100","bgm_M170","120550031","118103","120550033","0","0","100812","0","bgm_M170","bgm_M170","100813","20","2030/12/31 14:59:59","2","bgm_M170","2","0","0","0","3","20","118342","100811","90","0","31163","托塔提斯沙岸‧東部 55-3","120550031","120550032","0","102550309","102550308","-50","12055003","0","-30","102550307","2022/12/15 16:00:00","100812","430","20","bgm_M170","0","0","12055","0","0","102550310","bgm_M170","211001000","370","118553"
"100150","bgm_M169","120560011","118583","120560013","0","0","101132","0","bgm_M169","bgm_M169","101133","20","2030/12/31 14:59:59","2","bgm_M169","2","0","102560109","0","3","20","118013","101131","90","0","31058","歐呂克斯沙島‧北部 56-1","120560011","120560012","0","102560106","102560108","-50","12056001","0","30","102560107","2015/12/17 15:00:00","101132","430","20","bgm_M169","0","0","12056","0","0","102560110","bgm_M169","211001000","-370","128313"
"100110","bgm_M169","120560021","118553","120560023","0","0","101072","0","bgm_M169","bgm_M169","101073","20","2030/12/31 14:59:59","2","bgm_M169","2","0","102560209","0","3","20","128133","101071","90","0","31038","歐呂克斯沙島‧北部 56-2","120560021","120560022","0","102560206","102560208","-50","12056002","0","-70","102560207","2015/12/17 15:00:00","101072","430","20","bgm_M169","0","0","12056","0","0","102560210","bgm_M169","211001000","10","118343"
"100100","bgm_M170","120560031","128283","120560033","0","0","100812","0","bgm_M170","bgm_M170","100813","20","2030/12/31 14:59:59","2","bgm_M170","2","0","0","0","3","20","118553","100811","90","0","31165","歐呂克斯沙島‧北部 56-3","120560031","120560032","0","102560309","102560307","-50","12056003","0","-30","102560308","2015/12/17 15:00:00","100812","430","20","bgm_M170","0","0","12056","0","0","102560310","bgm_M170","211001000","370","128194"
"100100","bgm_M169","120570011","118224","120570013","0","0","100812","0","bgm_M169","bgm_M169","100813","20","2030/12/31 14:59:59","2","bgm_M169","2","0","102570109","0","3","20","118523","100811","90","0","31050","歐呂克斯沙島‧南部 57-1","120570011","120570012","0","102570106","102570108","-50","12057001","0","30","102570107","2015/12/17 15:00:00","100812","430","20","bgm_M169","0","0","12057","0","0","102570110","bgm_M169","211001000","-370","118614"
"100150","bgm_M169","120570021","118164","120570023","0","0","101132","0","bgm_M169","bgm_M169","101133","20","2030/12/31 14:59:59","2","bgm_M169","2","0","102570209","0","3","20","128283","101131","90","0","31048","歐呂克斯沙島‧南部 57-2","120570021","120570022","0","102570206","102570208","-50","12057002","0","-70","102570207","2015/12/17 15:00:00","101132","430","20","bgm_M169","0","0","12057","0","0","102570210","bgm_M169","211001000","10","118584"
"100110","bgm_M170","120570031","118554","120570033","0","0","101072","0","bgm_M170","bgm_M170","101073","20","2030/12/31 14:59:59","2","bgm_M170","2","0","0","0","3","20","118104","101071","90","0","31166","歐呂克斯沙島‧南部 57-3","120570031","120570032","0","102570309","102570308","-50","12057003","0","-30","102570307","2015/12/17 15:00:00","101072","430","20","bgm_M170","0","0","12057","0","0","102570310","bgm_M170","211001000","370","128314"
"100100","bgm_M169","120580011","118494","120580013","0","0","100812","0","bgm_M169","bgm_M169","100813","20","2030/12/31 14:59:59","2","bgm_M169","2","0","102580109","0","3","20","118554","100811","90","0","31003","克魯斯密林‧東部 58-1","120580011","120580012","0","102580106","102580108","-50","12058001","0","30","102580107","2015/12/17 15:00:00","100812","430","20","bgm_M169","0","0","12058","0","0","102580110","bgm_M169","211001000","-370","119011"
"100150","bgm_M169","120580021","118494","120580023","0","0","101132","0","bgm_M169","bgm_M169","101133","20","2030/12/31 14:59:59","2","bgm_M169","2","0","102580209","0","3","20","118554","101131","90","0","31031","克魯斯密林‧東部 58-2","120580021","120580022","0","102580206","102580208","-50","12058002","0","-70","102580207","2015/12/17 15:00:00","101132","430","20","bgm_M169","0","0","12058","0","0","102580210","bgm_M169","211001000","10","129041"
"100110","bgm_M170","120580031","119161","120580033","0","0","101072","0","bgm_M170","bgm_M170","101073","20","2030/12/31 14:59:59","2","bgm_M170","2","0","0","0","3","20","118494","101071","90","0","31169","克魯斯密林‧東部 58-3","120580031","120580032","0","102580309","102580308","-50","12058003","0","-30","102580307","2015/12/17 15:00:00","101072","430","20","bgm_M170","0","0","12058","0","0","102580310","bgm_M170","211001000","370","119551"
"100750","bgm_MC022","120630011","119581","120630013","0","0","103192","0","bgm_MC022","bgm_MC022","103193","20","2030/12/31 14:59:59","2","bgm_MC022","2","0","102630109","0","3","20","119161","103191","90","0","31052","阿帕雷尤街道‧西側 63-1","120630011","120630012","0","102630106","102630108","-50","12063001","0","30","102630107","2015/12/17 15:00:00","103192","430","20","bgm_MC022","0","0","12063","0","0","102630110","bgm_MC022","211001000","-370","129311"
"100750","bgm_MC022","120630021","119611","120630023","0","0","103192","0","bgm_MC022","bgm_MC022","103193","20","2030/12/31 14:59:59","2","bgm_MC022","2","0","102630209","0","3","20","119251","103191","90","0","31008","阿帕雷尤街道‧西側 63-2","120630021","120630022","0","102630206","102630208","-50","12063002","0","-70","102630207","2015/12/17 15:00:00","103192","430","20","bgm_MC022","0","0","12063","0","0","102630210","bgm_MC022","211001000","10","119371"
"100750","bgm_MC023","120630031","129311","120630033","0","0","103192","0","bgm_MC023","bgm_MC023","103193","20","2030/12/31 14:59:59","2","bgm_MC023","2","0","0","0","3","20","119581","103191","90","0","31171","阿帕雷尤街道‧西側 63-3","120630031","120630032","0","102630309","102630307","-50","12063003","0","-30","102630304","2015/12/17 15:00:00","103192","430","20","bgm_MC023","0","0","12063","0","0","102630310","bgm_MC023","211001000","370","119012"
"100750","bgm_MC022","120640011","129162","120640013","0","0","103192","0","bgm_MC022","bgm_MC022","103193","20","2030/12/31 14:59:59","2","bgm_MC022","2","0","102640109","0","3","20","129281","103191","90","0","31059","阿帕雷尤街道‧東側 64-1","120640011","120640012","0","102640106","102640108","-50","12064001","0","30","102640107","2015/12/17 15:00:00","103192","430","20","bgm_MC022","0","0","12064","0","0","102640110","bgm_MC022","211001000","-370","119582"
"100750","bgm_MC022","120640021","119012","120640023","0","0","103192","0","bgm_MC022","bgm_MC022","103193","20","2030/12/31 14:59:59","2","bgm_MC022","2","0","102640209","0","3","20","129401","103191","90","0","31020","阿帕雷尤街道‧東側 64-2","120640021","120640022","0","102640206","102640208","-50","12064002","0","-70","102640207","2015/12/17 15:00:00","103192","430","20","bgm_MC022","0","0","12064","0","0","102640210","bgm_MC022","211001000","10","119552"
"100750","bgm_MC023","120640031","119552","120640033","0","0","103192","0","bgm_MC023","bgm_MC023","103193","20","2030/12/31 14:59:59","2","bgm_MC023","2","0","0","0","3","20","119012","103191","90","0","31175","阿帕雷尤街道‧東側 64-3","120640031","120640032","0","102640309","102640308","-50","12064003","0","-30","102640307","2015/12/17 15:00:00","103192","430","20","bgm_MC023","0","0","12064","0","0","102640310","bgm_MC023","211001000","370","129402"
"100750","bgm_MC022","120650011","129282","120650013","0","0","103192","0","bgm_MC022","bgm_MC022","103193","20","2030/12/31 14:59:59","2","bgm_MC022","2","0","102650108","0","3","20","119552","103191","90","0","31040","芭菲之城城鎮 65-1","120650011","120650012","0","102650106","102650109","-50","12065001","0","30","102650107","2015/12/17 15:00:00","103192","430","20","bgm_MC022","0","0","12065","0","0","102650110","bgm_MC022","211001000","-370","129133"
"100750","bgm_MC022","120650021","119432","120650023","0","0","103192","0","bgm_MC022","bgm_MC022","103193","20","2030/12/31 14:59:59","2","bgm_MC022","2","0","102650209","0","3","20","119552","103191","90","0","31027","芭菲之城城鎮 65-2","120650021","120650022","0","102650206","102650208","-50","12065002","0","-70","102650207","2015/12/17 15:00:00","103192","430","20","bgm_MC022","0","0","12065","0","0","102650210","bgm_MC022","211001000","10","129193"
"100750","bgm_MC023","120650031","119253","120650033","0","0","103192","0","bgm_MC023","bgm_MC023","103193","20","2030/12/31 14:59:59","2","bgm_MC023","2","0","0","0","3","20","119372","103191","90","0","31176","芭菲之城城鎮 65-3","120650031","120650032","0","102650309","102650308","-50","12065003","0","-30","102650307","2015/12/17 15:00:00","103192","430","20","bgm_MC023","0","0","12065","0","0","102650310","bgm_MC023","211001000","370","119613"
"100750","bgm_MC022","120660011","119583","120660013","0","0","103192","0","bgm_MC022","bgm_MC022","103193","20","2030/12/31 14:59:59","2","bgm_MC022","2","0","102660109","0","3","20","119253","103191","90","0","31002","拉摩利爾平原 66-1","120660011","120660012","0","102660106","102660108","-50","12066001","0","30","102660107","2015/12/17 15:00:00","103192","430","20","bgm_MC022","0","0","12066","0","0","102660110","bgm_MC022","211001000","-370","129373"
"100750","bgm_MC022","120660021","119553","120660023","0","0","103192","0","bgm_MC022","bgm_MC022","103193","20","2030/12/31 14:59:59","2","bgm_MC022","2","0","102660209","0","3","20","129193","103191","90","0","31033","拉摩利爾平原 66-2","120660021","120660022","0","102660206","102660208","-50","12066002","0","-70","102660207","2015/12/17 15:00:00","103192","430","20","bgm_MC022","0","0","12066","0","0","102660210","bgm_MC022","211001000","10","119343"
"100750","bgm_MC023","120660031","129373","120660033","0","0","103192","0","bgm_MC023","bgm_MC023","103193","20","2030/12/31 14:59:59","2","bgm_MC023","2","0","0","0","3","20","119583","103191","90","0","31190","拉摩利爾平原 66-3","120660031","120660032","0","102660309","102660308","-50","12066003","0","-30","102660307","2015/12/17 15:00:00","103192","430","20","bgm_MC023","0","0","12066","0","0","102660310","bgm_MC023","211001000","370","119254"
"100800","bgm_MC086","120670011","129194","120670013","0","0","103342","0","bgm_MC086","bgm_MC086","103343","20","2030/12/31 14:59:59","2","bgm_MC086","2","0","102670109","0","3","20","129283","103341","90","0","31021","渦炎密林 67-1","120670011","120670012","0","102670106","102670108","-50","12067001","0","-110","102670107","2015/12/17 15:00:00","103342","430","20","bgm_MC086","0","0","12067","0","0","102670110","bgm_MC086","211001000","-326","119584"
"100800","bgm_MC086","120670021","129134","120670023","0","0","103342","0","bgm_MC086","bgm_MC086","103343","20","2030/12/31 14:59:59","2","bgm_MC086","2","0","102670209","0","3","20","119493","103341","90","0","31038","渦炎密林 67-2","120670021","120670022","0","102670206","102670208","-50","12067002","0","-70","102670207","2015/12/17 15:00:00","103342","430","20","bgm_MC086","0","0","12067","0","0","102670210","bgm_MC086","211001000","10","119554"
"100800","bgm_MC087","120670031","119584","120670033","0","0","103342","0","bgm_MC087","bgm_MC087","103343","20","2030/12/31 14:59:59","2","bgm_MC087","2","0","0","0","3","20","119254","103341","90","0","31191","渦炎密林 67-3","120670031","120670032","0","102670309","102670308","-50","12067003","0","-20","102670307","2015/12/17 15:00:00","103342","430","20","bgm_MC087","0","0","12067","0","0","102670310","bgm_MC087","211001000","290","129314"
"100800","bgm_MC086","120680011","129314","120680013","0","0","103342","0","bgm_MC086","bgm_MC086","103343","20","2030/12/31 14:59:59","2","bgm_MC086","2","0","102680109","0","3","20","119584","103341","90","0","31058","思索樹海 68-1","120680011","120680012","0","102680106","102680108","-50","12068001","0","-125","102680107","2015/12/17 15:00:00","103342","430","20","bgm_MC086","0","0","12068","0","0","102680110","bgm_MC086","211001000","-83","11001032"
"100800","bgm_MC086","120680021","129284","120680023","0","0","103342","0","bgm_MC086","bgm_MC086","103343","20","2030/12/31 14:59:59","2","bgm_MC086","2","0","102680209","0","3","20","119584","103341","90","0","31048","思索樹海 68-2","120680021","120680022","0","102680206","102680208","-50","12068002","0","-41","102680207","2015/12/17 15:00:00","103342","430","20","bgm_MC086","0","0","12068","0","0","102680210","bgm_MC086","211001000","145","12016032"
"100800","bgm_MC087","120680031","11025032","120680033","0","0","103342","0","bgm_MC087","bgm_MC087","103343","20","2030/12/31 14:59:59","2","bgm_MC087","2","0","0","0","3","20","129374","103341","90","0","31164","思索樹海 68-3","120680031","120680032","0","102680309","102680308","-50","12068003","0","-90","102680307","2015/12/17 15:00:00","103342","430","20","bgm_MC087","0","0","12068","0","0","102680310","bgm_MC087","211001000","377","11058032"
"100800","bgm_MC086","120690011","11061032","120690013","0","0","103342","0","bgm_MC086","bgm_MC086","103343","20","2030/12/31 14:59:59","2","bgm_MC086","2","0","102690109","0","3","20","11022032","103341","90","0","31050","鬼的跟前 69-1","120690011","120690012","0","102690106","102690108","-50","12069001","0","-34","102690107","2015/12/17 15:00:00","103342","430","20","bgm_MC086","0","0","12069","0","0","102690110","bgm_MC086","211001000","-400","11046032"
"100800","bgm_MC086","120690021","11055032","120690023","0","0","103342","0","bgm_MC086","bgm_MC086","103343","20","2030/12/31 14:59:59","2","bgm_MC086","2","0","102690209","0","3","20","12004032","103341","90","0","31031","鬼的跟前 69-2","120690021","120690022","0","102690206","102690208","-50","12069002","0","58","102690207","2015/12/17 15:00:00","103342","430","20","bgm_MC086","0","0","12069","0","0","102690210","bgm_MC086","211001000","0","11040032"
"100800","bgm_MC087","120690031","12028032","120690033","0","0","103522","1.5","bgm_MC087","bgm_MC087","103472","20","2030/12/31 14:59:59","2","bgm_MC142","2","0","0","0","3","20","11058032","103521","90","0","31213","鬼的跟前 69-3","120690031","120690032","0","102690309","102690308","-50","12069003","0","-88","102690307","2015/12/17 15:00:00","103472","430","20","bgm_MC142","0","0","12069","0","0","102690310","bgm_MC087","211001000","350","12019033"
"100800","bgm_MC086","120700011","12016033","120700013","0","0","103342","0","bgm_MC086","bgm_MC086","103343","20","2030/12/31 14:59:59","2","bgm_MC086","2","0","102700109","0","3","20","12031032","103341","90","0","31052","炎繩河 70-1","120700011","120700012","0","102700106","102700108","-50","12070001","0","-34","102700107","2015/12/17 15:00:00","103342","430","20","bgm_MC086","0","0","12070","0","0","102700110","bgm_MC086","211001000","-400","11058033"
"100800","bgm_MC086","120700021","11001033","120700023","0","0","103342","0","bgm_MC086","bgm_MC086","103343","20","2030/12/31 14:59:59","2","bgm_MC086","2","0","102700209","0","3","20","11040032","103341","90","0","31020","炎繩河 70-2","120700021","120700022","0","102700206","102700208","-50","12070002","0","58","102700207","2015/12/17 15:00:00","103342","430","20","bgm_MC086","0","0","12070","0","0","102700210","bgm_MC086","211001000","0","11055033"
"100800","bgm_MC087","120700031","11055033","120700033","0","0","103522","1.5","bgm_MC087","bgm_MC087","103472","20","2030/12/31 14:59:59","2","bgm_MC142","2","0","0","0","3","20","12019033","103521","90","0","31216","炎繩河 70-3","120700031","120700032","0","102700309","102700308","-50","12070003","0","-88","102700307","2015/12/17 15:00:00","103472","430","20","bgm_MC142","0","0","12070","0","0","102700310","bgm_MC087","211001000","350","11043033"
"100800","bgm_MC086","120710011","12040033","120710013","0","0","103342","0","bgm_MC086","bgm_MC086","103343","20","2030/12/31 14:59:59","2","bgm_MC086","2","0","102710109","0","3","20","11055033","103341","90","0","31003","崩豹山巔 71-1","120710011","120710012","0","102710106","102710108","-50","12071001","0","-168","102710107","2015/12/17 15:00:00","103342","430","20","bgm_MC086","0","0","12071","0","0","102710110","bgm_MC086","211001000","-308","11001034"
"100800","bgm_MC086","120710021","11043033","120710023","0","0","103342","0","bgm_MC086","bgm_MC086","103343","20","2030/12/31 14:59:59","2","bgm_MC086","2","0","102710209","0","3","20","11055033","103341","90","0","31038","崩豹山巔 71-2","120710021","120710022","0","102710206","102710208","-50","12071002","0","58","102710207","2015/12/17 15:00:00","103342","430","20","bgm_MC086","0","0","12071","0","0","102710210","bgm_MC086","211001000","0","12013034"
"100800","bgm_MC087","120710031","12019034","120710033","0","0","103342","0","bgm_MC087","bgm_MC087","103343","20","2030/12/31 14:59:59","2","bgm_MC087","2","0","0","0","3","20","11043033","103341","90","0","31220","崩豹山巔 71-3","120710031","120710032","0","102710309","102710302","-50","12071003","0","-88","102710307","2015/12/17 15:00:00","103342","430","20","bgm_MC087","0","0","12071","0","0","102710310","bgm_MC087","211001000","350","11055034"
"100800","bgm_MC086","120720011","11058034","120720013","0","0","103342","0","bgm_MC086","bgm_MC086","103343","20","2030/12/31 14:59:59","2","bgm_MC086","2","0","102720105","0","3","20","12016034","103341","90","0","31059","怒錐山岳 72-1","120720011","120720012","0","102720106","102720108","-50","12072001","0","-1","102720107","2015/12/17 15:00:00","103342","430","20","bgm_MC086","0","0","12072","0","0","102720110","bgm_MC086","211001000","-323","12028034"
"100800","bgm_MC086","120720021","11061034","120720023","0","0","103342","0","bgm_MC086","bgm_MC086","103343","20","2030/12/31 14:59:59","2","bgm_MC086","2","0","102720204","0","3","20","11025034","103341","90","0","31008","怒錐山岳 72-2","120720021","120720022","0","102720206","102720209","-50","12072002","0","-75","102720202","2015/12/17 15:00:00","103342","430","20","bgm_MC086","0","0","12072","0","0","102720210","bgm_MC086","211001000","7","12037034"
"100800","bgm_MC087","120720031","11034034","120720033","0","0","103342","0","bgm_MC087","bgm_MC087","103343","20","2030/12/31 14:59:59","2","bgm_MC087","2","0","0","0","3","20","11055034","103341","90","0","31222","怒錐山岳 72-3","120720031","120720032","0","102720309","102720308","-50","12072003","0","34","102720307","2015/12/17 15:00:00","103342","430","20","bgm_MC087","0","0","12072","0","0","102720310","bgm_MC087","211001000","307","11001035"
"100900","bgm_MC202","120730011","11022035","120730013","0","0","103592","0","bgm_MC202","bgm_MC202","103593","20","2030/12/31 14:59:59","2","bgm_MC202","2","0","102730109","0","3","20","11052034","103591","90","0","31050","久遠冰河‧南端 73-1","120730011","120730012","0","102730101","102730104","-50","12073001","0","-34","102730103","2015/12/17 15:00:00","103592","430","20","bgm_MC202","0","0","12073","0","0","102730110","bgm_MC202","211001000","-400","11061035"
"100900","bgm_MC202","120730021","12019035","120730023","0","0","103592","0","bgm_MC202","bgm_MC202","103593","20","2030/12/31 14:59:59","2","bgm_MC202","2","0","102730209","0","3","20","11034034","103591","90","0","31027","久遠冰河‧南端 73-2","120730021","120730022","0","102730201","102730203","-50","12073002","0","58","102730207","2015/12/17 15:00:00","103592","430","20","bgm_MC202","0","0","12073","0","0","102730210","bgm_MC202","211001000","0","11055035"
"100900","bgm_MC203","120730031","11061035","120730033","0","0","103592","0","bgm_MC203","bgm_MC203","103593","20","2030/12/31 14:59:59","2","bgm_MC203","2","0","102730308","0","3","20","11022035","103591","90","0","31223","久遠冰河‧南端 73-3","120730031","120730032","0","102730309","102730307","-50","12073003","0","46","102730301","2015/12/17 15:00:00","103592","430","20","bgm_MC203","0","0","12073","0","0","102730310","bgm_MC203","211001000","330","11052035"
"100900","bgm_MC202","120740011","12028035","120740013","0","0","103592","0","bgm_MC202","bgm_MC202","103593","20","2030/12/31 14:59:59","2","bgm_MC202","2","0","102740109","0","3","20","11055035","103591","90","0","31040","幽魂濕地 74-1","120740011","120740012","0","102740107","102740104","-50","12074001","0","-34","102740108","2015/12/17 15:00:00","103592","430","20","bgm_MC202","0","0","12074","0","0","102740110","bgm_MC202","211001000","-400","12013036"
"100900","bgm_MC202","120740021","12040035","120740023","0","0","103592","0","bgm_MC202","bgm_MC202","103593","20","2030/12/31 14:59:59","2","bgm_MC202","2","0","102740209","0","3","20","11055035","103591","90","0","31033","幽魂濕地 74-2","120740021","120740022","0","102740201","102740208","-50","12074002","0","58","102740207","2015/12/17 15:00:00","103592","430","20","bgm_MC202","0","0","12074","0","0","102740210","bgm_MC202","211001000","0","12016036"
"100900","0","0","0","0","0","0","0","0","0","0","0","0","2030/12/31 14:59:59","0","0","2","0","0","0","3","0","0","103591","0","0","0","幽魂濕地 74-3","0","0","0","0","0","0","12074003","0","-88","0","2015/12/17 15:00:00","0","0","20","0","0","0","12074","0","0","0","0","0","350","0"
