6181ac0b4bc0bec8ac0c5905efaf2035aaa8b02ba06e812b5fa03f61adef7220,371a54c6168f9851d8dccae0a51e1526d58cc65bb0d5f67d6e1f7e88c00012e0,2234c4f7c705dcf9a48e9f9009b944b2c3a62b9921d4605e9bf4c770c05f26b1,489c87ea03f0463f82bd626ec228157917d79f314742ae780152f23d0ae64167,4e9753957fe25717a43c113913376232376e49a3be847125f3d1af84d8b6582f,5d92a52592e993aeff95a7d19dec3287524ffb9ba9577afa53612643a582e6b7,5c87576805a10d31ca753c1d9ac7acddff9bc63d39ecbab27bb8d180fbd3395a,9e0dae4c8524748bc6364b1bae99c702e5f7e1ad88c9da7569ac071d6cc11a93,32429a4aeeac1438e8fc4c0fe0f55b02720483613e8213af5d0b1ea30966c2a2,534effb0d311efd75d08e7494323cd9e78655c12150abbe392d531141548c09c,1c186feca60cafed43781c332fb534d1f9d7042356724358983995a0429c8d46
"","","","","","0.3","32114","","93","","32114026"
"","wac_birthday_rin_run_01","","1","0.2","102611","32114","","3","","32114027"
"3","0","","-70","","102611","32114","","2","","32114028"
"","","","","","2.5","32114","","93","","32114029"
"","1","","","","602","32114","","32","","32114030"
"","","","","","0.6","32114","","93","","32114031"
"","1","","","","502","32114","","32","","32114032"
"","0","","","","600","32114","","32","","32114033"
"","0","","","","615","32114","","32","","32114034"
"","0","","","","604","32114","","32","","32114035"
"","1","","","","701","32114","","32","","32114036"
"0.01","0","","0","","955","32114","","33","","32114037"
"wac_birthday_wish_04","wac_birthday_blowout_01","1","0","0.2","102611","32114","0.2","3","","32114038"
"0.01","-200","","-330","","102611","32114","","2","","32114039"
"","wac_birthday_idle_normal","","1","0.2","105211","32114","","3","","32114040"
"0.01","180","","-320","","105211","32114","","2","","32114041"
"","wac_birthday_idle_smile","","1","0.2","103811","32114","","3","","32114042"
"0.01","300","","-360","","103811","32114","","2","","32114043"
"","wac_birthday_idle_smile","","1","0.2","103311","32114","","3","","32114044"
"0.01","420","","-340","","103311","32114","","2","","32114045"
"","","","","","0","32114","","93","","32114046"
"","1","","","","800","32114","","32","","32114047"
"","","","","","0.7","32114","","93","","32114048"
"","1","","","","702","32114","","32","","32114049"
"","","","","","0.5","32114","","93","","32114050"
"","se_sys_login_birthday_blow_candle","","0","","se_common","32114","","23","","32114051"
"","0","","","","701","32114","","32","","32114052"
"","","","","","0.4","32114","","93","","32114053"
"","se_sys_login_birthday_cracker","","0","","se_common","32114","","23","","32114054"
"","1","","","","700","32114","","32","","32114055"
"","se_sys_login_birthday_calendar_applause","","0","","se_common","32114","","23","","32114056"
"wac_birthday_idle_normal","wac_birthday_clap","1","0","0.2","105211","32114","0.2","3","","32114057"
"","","","","","0.1","32114","","93","","32114058"
"wac_birthday_idle_smile","wac_birthday_clap","1","0","0.2","103811","32114","0.2","3","","32114059"
"","","","","","0.1","32114","","93","","32114060"
"wac_birthday_idle_smile","wac_birthday_clap","1","0","0.2","103311","32114","0.2","3","","32114061"
"","","","","","2","32114","","93","","32114062"
"","","","","","1","32114","","131","","32114063"
"0","vo_wac_32114_000","","0","","vo_wac_32114","32114","","21","","32114064"
"1","我說啊，那個……\n我平常沒什麼在工作，\n你們卻這樣大肆為我慶祝，\n我覺得很不好意思耶……","1","10","0","102611","32114","0","11","0.5","32114065"
"","","","","","0","32114","","91","","32114066"
"","wac_birthday_idle_normal","","1","0.2","102611","32114","","3","","32114067"
"","wac_birthday_talk_smile","","1","0.2","105211","32114","","3","","32114068"
"0","vo_wac_32114_001","","0","","vo_wac_32114","32114","","21","","32114069"
"1","與其現在才在這裡在意，\n平時好好工作不就好了嘛。\n……這種牢騷就先不說了，\n鈴，祝妳生日快樂♪","1","10","0","105211","32114","0","11","0.5","32114070"
"","","","","","0","32114","","91","","32114071"
"","wac_birthday_idle_smile","","1","0.2","105211","32114","","3","","32114072"
"","wac_birthday_talk_wish","","1","0.2","103811","32114","","3","","32114073"
"0","vo_wac_32114_002","","0","","vo_wac_32114","32114","","21","","32114074"
"1","請不必太過客氣哦。\n因為大家都是想為鈴慶生，\n才鼓足了幹勁準備啊。","1","10","0","103811","32114","0","11","0.5","32114075"
"","","","","","0","32114","","91","","32114076"
"","wac_birthday_idle_wish","","1","0.2","103811","32114","","3","","32114077"
"","wac_birthday_talk_smile","","1","0.2","102611","32114","","3","","32114078"
"0","vo_wac_32114_003","","0","","vo_wac_32114","32114","","21","","32114079"
"1","唔唔……這樣啊……\n既然你們都為我做到這種地步了，\n那麼我也會洗心革面，\n從明年開始好好工作的！","1","10","0","102611","32114","0","11","0.5","32114080"
"","","","","","0","32114","","91","","32114081"
"","wac_birthday_idle_smile","","1","0.2","102611","32114","","3","","32114082"
"","wac_birthday_talk_kyapi","","1","0.2","103311","32114","","3","","32114083"
"0","vo_wac_32114_004","","0","","vo_wac_32114","32114","","21","","32114084"
"1","真、真的嗎！？\n辛苦準備生日派對\n還真是值得啦……呃，嗯？\n等一下，妳說明年？","1","10","0","103311","32114","0","11","0.5","32114085"
"","1","","","","7","32114","","93","","32114086"
"","wac_birthday_talk_sad","","1","0.2","103311","32114","","3","","32114087"
"","","","","","32114085","32114","","91","","32114088"
"","wac_birthday_idle_sad","","1","0.2","103311","32114","","3","","32114089"
"","wac_birthday_talk_normal","","1","0.2","102611","32114","","3","","32114090"
"0","vo_wac_32114_005","","0","","vo_wac_32114","32114","","21","","32114091"
"1","沒錯，從明年開始～\n所以我今年一整年\n也會像平時一樣\n懶散地度過，請多指教～","1","10","0","102611","32114","0","11","0.5","32114092"
"","","","","","0","32114","","91","","32114093"
"","","","","","0","32114","","22","","32114094"
"","bgm_M321_2C","","","","bgm_M321","32314","","25","","32314001"
"-1000","105011","-70","250","2","1","32314","0","1","wac_birthday_idle_normal","32314002"
"230","101611","-270","256","2","1","32314","1","1","wac_birthday_idle_normal","32314003"
"410","101811","-310","257","2","1","32314","1","1","wac_birthday_idle_wish","32314004"
"","300","","","","105011","32314","","13","","32314005"
"","300","","","","101611","32314","","13","","32314006"
"","300","","","","101811","32314","","13","","32314007"
"0","502","1","0","0","502","32314","","31","","32314008"
"0","600","1","0","1","600","32314","","31","","32314009"
"0","602","1","0","0","602","32314","","31","","32314010"
"0","603","1","0","0","603","32314","","31","","32314011"
"60","604","1","30","1","604","32314","","31","","32314012"
"0","615","1","0","1","615","32314","","31","","32314013"
"0","700","1","0","0","700","32314","","31","","32314014"
"0","701","1","0","0","701","32314","","31","","32314015"
"0","702","1","0","0","702","32314","","31","","32314016"
"0","800","1","0","0","800","32314","","31","","32314017"
"60","956","1","30","1","956","32314","","31","","32314018"
"","","","","","1","32314","","93","","32314019"
"wac_birthday_reaction_03","wac_birthday_reaction_01","1","0","0.2","101811","32314","0.2","3","","32314020"
"","","","","","0.1","32314","","93","","32314021"
"wac_birthday_reaction_03","wac_birthday_reaction_02","1","0","0.2","101611","32314","0.2","3","","32314022"
"","","","","","0.3","32314","","93","","32314023"
"","wac_birthday_run_01","","1","0.2","105011","32314","","3","","32314024"
"3","0","","-70","","105011","32314","","2","","32314025"
"","","","","","2.5","32314","","93","","32314026"
"","1","","","","602","32314","","32","","32314027"
"","","","","","0.6","32314","","93","","32314028"
"","1","","","","502","32314","","32","","32314029"
"","0","","","","600","32314","","32","","32314030"
"","0","","","","615","32314","","32","","32314031"
"","0","","","","604","32314","","32","","32314032"
"","1","","","","701","32314","","32","","32314033"
"0.01","0","","0","","956","32314","","33","","32314034"
"wac_birthday_wish_02","wac_birthday_blowout_01","1","0","0.2","105011","32314","0.2","3","","32314035"
"0.01","-200","","-330","","105011","32314","","2","","32314036"
"","wac_birthday_idle_normal","","1","0.2","101611","32314","","3","","32314037"
"0.01","180","","-320","","101611","32314","","2","","32314038"
"","wac_birthday_idle_wish","","1","0.2","101811","32314","","3","","32314039"
"0.01","320","","-340","","101811","32314","","2","","32314040"
"","","","","","0","32314","","93","","32314041"
"","1","","","","800","32314","","32","","32314042"
"","","","","","0.7","32314","","93","","32314043"
"","1","","","","702","32314","","32","","32314044"
"","","","","","0.5","32314","","93","","32314045"
"","se_sys_login_birthday_blow_candle","","0","","se_common","32314","","23","","32314046"
"","0","","","","701","32314","","32","","32314047"
"","","","","","0.4","32314","","93","","32314048"
"","se_sys_login_birthday_cracker","","0","","se_common","32314","","23","","32314049"
"","1","","","","700","32314","","32","","32314050"
"","se_sys_login_birthday_calendar_applause","","0","","se_common","32314","","23","","32314051"
"wac_birthday_idle_normal","wac_birthday_clap","1","0","0.2","101611","32314","0.2","3","","32314052"
"","","","","","0.1","32314","","93","","32314053"
"wac_birthday_idle_wish","wac_birthday_clap_to_wish","1","0","0.2","101811","32314","0.2","3","","32314054"
"","","","","","2","32314","","93","","32314055"
"","","","","","1","32314","","131","","32314056"
"0","vo_wac_32314_000","","0","","vo_wac_32314","32314","","21","","32314057"
"1","謝謝你們為我慶生！\n感覺我也已經是個\n出色的淑女了呢♪","1","10","0","105011","32314","0","11","0.5","32314058"
"","","","","","0","32314","","91","","32314059"
"","wac_birthday_idle_smile","","1","0.2","105011","32314","","3","","32314060"
"","wac_birthday_talk_kyapi","","1","0.2","101611","32314","","3","","32314061"
"0","vo_wac_32314_001","","0","","vo_wac_32314","32314","","21","","32314062"
"1","美咲，生日真的恭喜～！\n那飲料先試試咖啡，應該不錯吧？\n人家之前請店家做成大人的口味，\n結果超級苦的！","1","10","0","101611","32314","0","11","0.5","32314063"
"","","","","","0","32314","","91","","32314064"
"","wac_birthday_idle_kyapi","","1","0.2","101611","32314","","3","","32314065"
"","wac_birthday_talk_sad","","1","0.2","105011","32314","","3","","32314066"
"0","vo_wac_32314_002","","0","","vo_wac_32314","32314","","21","","32314067"
"1","咦！？\n那、那個、嗯……\n沒有什麼適合成熟淑女的果汁嗎？\n雖然會苦的也不是不行！","1","10","0","105011","32314","0","11","0.5","32314068"
"","","","","","0","32314","","91","","32314069"
"","wac_birthday_idle_sad","","1","0.2","105011","32314","","3","","32314070"
"","wac_birthday_talk_smile","","1","0.2","101811","32314","","3","","32314071"
"0","vo_wac_32314_003","","0","","vo_wac_32314","32314","","21","","32314072"
"1","呵呵，確實有哦♪\n像這樣在時髦的玻璃杯中\n注入葡萄汁……\n看，很有大人的感覺吧？","1","10","0","101811","32314","0","11","0.5","32314073"
"","","","","","0","32314","","91","","32314074"
"","wac_birthday_idle_smile","","1","0.2","101811","32314","","3","","32314075"
"","wac_birthday_talk_smile","","1","0.2","105011","32314","","3","","32314076"
"0","vo_wac_32314_004","","0","","vo_wac_32314","32314","","21","","32314077"
"1","真的耶，很有那種感覺！\n嘿嘿，來拍個照吧～♪\n你也要一起拍嗎？","1","10","0","105011","32314","0","11","0.5","32314078"
"","","","","","0","32314","","91","","32314079"
"","","","","","0","32314","","22","","32314080"
"","bgm_M321_2C","","","","bgm_M321","33214","","25","","33214001"
"-1000","100311","-70","250","2","1","33214","0","1","wac_birthday_idle_normal","33214002"
"230","100211","-270","256","2","1","33214","1","1","wac_birthday_idle_wish","33214003"
"410","100111","-310","257","2","1","33214","1","1","wac_birthday_idle_smile","33214004"
"","300","","","","100311","33214","","13","","33214005"
"","300","","","","100211","33214","","13","","33214006"
"","300","","","","100111","33214","","13","","33214007"
"0","502","1","0","0","502","33214","","31","","33214008"
"0","600","1","0","1","600","33214","","31","","33214009"
"0","602","1","0","0","602","33214","","31","","33214010"
"0","603","1","0","0","603","33214","","31","","33214011"
"60","604","1","30","1","604","33214","","31","","33214012"
"0","615","1","0","1","615","33214","","31","","33214013"
"0","700","1","0","0","700","33214","","31","","33214014"
"0","701","1","0","0","701","33214","","31","","33214015"
"0","702","1","0","0","702","33214","","31","","33214016"
"0","800","1","0","0","800","33214","","31","","33214017"
"60","957","1","30","1","957","33214","","31","","33214018"
"","","","","","1","33214","","93","","33214019"
"wac_birthday_reaction_03","wac_birthday_reaction_02","1","0","0.2","100111","33214","0.2","3","","33214020"
"","","","","","0.1","33214","","93","","33214021"
"wac_birthday_reaction_04","wac_birthday_reaction_01","1","0","0.2","100211","33214","0.2","3","","33214022"
"","","","","","0.3","33214","","93","","33214023"
"","wac_birthday_rei_run_01","","1","0.2","100311","33214","","3","","33214024"
"3","0","","-70","","100311","33214","","2","","33214025"
"","","","","","2.5","33214","","93","","33214026"
"","1","","","","602","33214","","32","","33214027"
"","","","","","0.6","33214","","93","","33214028"
"","1","","","","502","33214","","32","","33214029"
"","0","","","","600","33214","","32","","33214030"
"","0","","","","615","33214","","32","","33214031"
"","0","","","","604","33214","","32","","33214032"
"","1","","","","701","33214","","32","","33214033"
"0.01","0","","0","","957","33214","","33","","33214034"
"wac_birthday_wish_05","wac_birthday_blowout_01","1","0","0.2","100311","33214","0.2","3","","33214035"
"0.01","-200","","-330","","100311","33214","","2","","33214036"
"","wac_birthday_idle_wish","","1","0.2","100211","33214","","3","","33214037"
"0.01","180","","-320","","100211","33214","","2","","33214038"
"","wac_birthday_idle_smile","","1","0.2","100111","33214","","3","","33214039"
"0.01","320","","-340","","100111","33214","","2","","33214040"
"","","","","","0","33214","","93","","33214041"
"","1","","","","800","33214","","32","","33214042"
"","","","","","0.7","33214","","93","","33214043"
"","1","","","","702","33214","","32","","33214044"
"","","","","","0.5","33214","","93","","33214045"
"","se_sys_login_birthday_blow_candle","","0","","se_common","33214","","23","","33214046"
"","0","","","","701","33214","","32","","33214047"
"","","","","","0.4","33214","","93","","33214048"
"","se_sys_login_birthday_cracker","","0","","se_common","33214","","23","","33214049"
"","1","","","","700","33214","","32","","33214050"
"","se_sys_login_birthday_calendar_applause","","0","","se_common","33214","","23","","33214051"
"wac_birthday_idle_wish","wac_birthday_clap_to_wish","1","0","0.2","100211","33214","0.2","3","","33214052"
"","","","","","0.1","33214","","93","","33214053"
"wac_birthday_idle_smile","wac_birthday_clap","1","0","0.2","100111","33214","0.2","3","","33214054"
"","","","","","2","33214","","93","","33214055"
"","","","","","1","33214","","131","","33214056"
"0","vo_wac_33214_000","","0","","vo_wac_33214","33214","","21","","33214057"
"1","謝謝你們今天為我準備了\n這麼棒的生日蛋糕。\n那個……抱歉，總覺得太害羞了，\n所以沒辦法表達得很好。","1","10","0","100311","33214","0","11","0.5","33214058"
"","","","","","0","33214","","91","","33214059"
"","wac_birthday_idle_normal","","1","0.2","100311","33214","","3","","33214060"
"","wac_birthday_talk_smile","","1","0.2","100211","33214","","3","","33214061"
"0","vo_wac_33214_001","","0","","vo_wac_33214","33214","","21","","33214062"
"1","沒關係的。\n看怜妳現在的表情，\n就知道妳非常高興了♪","1","10","0","100211","33214","0","11","0.5","33214063"
"","","","","","0","33214","","91","","33214064"
"","wac_birthday_idle_smile","","1","0.2","100211","33214","","3","","33214065"
"","wac_birthday_talk_doya","","1","0.2","100111","33214","","3","","33214066"
"0","vo_wac_33214_002","","0","","vo_wac_33214","33214","","21","","33214067"
"1","難得能看到怜滿臉通紅的模樣呢～\n來吧來吧，騎士先生也要牢牢地\n把這副模樣烙印在腦海裡喔♪","1","10","0","100111","33214","0","11","0.5","33214068"
"","","","","","0","33214","","91","","33214069"
"","wac_birthday_idle_doya","","1","0.2","100111","33214","","3","","33214070"
"","wac_birthday_talk_wish","","1","0.2","100311","33214","","3","","33214071"
"0","vo_wac_33214_003","","0","","vo_wac_33214","33214","","21","","33214072"
"1","日、日和妳別這樣……！\n你也別把這種話當真，\n別目不轉睛地盯著我看！\n我的表情會變得更奇怪的……！","1","10","0","100311","33214","0","11","0.5","33214073"
"","","","","","0","33214","","91","","33214074"
"","","","","","0","33214","","22","","33214075"
"","bgm_M321_2C","","","","bgm_M321","34314","","25","","34314001"
"-1000","100711","-70","250","2","1","34314","0","1","wac_birthday_idle_normal","34314002"
"170","100611","-260","256","2","1","34314","1","1","wac_birthday_idle_normal","34314003"
"270","102211","-310","259","2","1","34314","1","1","wac_birthday_idle_wish","34314004"
"385","103111","-270","257","2","1","34314","1","1","wac_birthday_idle_smile","34314005"
"510","104411","-310","258","2","1","34314","1","1","wac_birthday_idle_smile","34314006"
"","300","","","","100711","34314","","13","","34314007"
"","300","","","","100611","34314","","13","","34314008"
"","300","","","","102211","34314","","13","","34314009"
"","300","","","","103111","34314","","13","","34314010"
"","300","","","","104411","34314","","13","","34314011"
"0","502","1","0","0","502","34314","","31","","34314012"
"0","600","1","0","1","600","34314","","31","","34314013"
"0","602","1","0","0","602","34314","","31","","34314014"
"0","603","1","0","0","603","34314","","31","","34314015"
"60","604","1","30","1","604","34314","","31","","34314016"
"0","615","1","0","1","615","34314","","31","","34314017"
"0","700","1","0","0","700","34314","","31","","34314018"
"0","701","1","0","0","701","34314","","31","","34314019"
"0","702","1","0","0","702","34314","","31","","34314020"
"0","800","1","0","0","800","34314","","31","","34314021"
"60","958","1","30","1","958","34314","","31","","34314022"
"","","","","","1","34314","","93","","34314023"
"wac_birthday_reaction_03","wac_birthday_reaction_05","1","0","0.2","102211","34314","0.2","3","","34314024"
"wac_birthday_reaction_03","wac_birthday_reaction_01","1","0","0.2","100611","34314","0.2","3","","34314025"
"","","","","","0.1","34314","","93","","34314026"
"wac_birthday_reaction_04","wac_birthday_reaction_01","1","0","0.2","103111","34314","0.2","3","","34314027"
"wac_birthday_reaction_03","wac_birthday_reaction_02","1","0","0.2","104411","34314","0.2","3","","34314028"
"","","","","","0.3","34314","","93","","34314029"
"","wac_birthday_run_01","","1","0.2","100711","34314","","3","","34314030"
"3","0","","-70","","100711","34314","","2","","34314031"
"","","","","","2.5","34314","","93","","34314032"
"","1","","","","602","34314","","32","","34314033"
"","","","","","0.6","34314","","93","","34314034"
"","1","","","","502","34314","","32","","34314035"
"","0","","","","600","34314","","32","","34314036"
"","0","","","","615","34314","","32","","34314037"
"","0","","","","604","34314","","32","","34314038"
"","1","","","","701","34314","","32","","34314039"
"0.01","0","","0","","958","34314","","33","","34314040"
"wac_birthday_wish_02","wac_birthday_blowout_02","1","0","0.2","100711","34314","0.2","3","","34314041"
"0.01","-200","","-330","","100711","34314","","2","","34314042"
"","wac_birthday_idle_normal","","1","0.2","100611","34314","","3","","34314043"
"0.01","150","","-320","","100611","34314","","2","","34314044"
"","wac_birthday_idle_wish","","1","0.2","102211","34314","","3","","34314045"
"0.01","250","","-360","","102211","34314","","2","","34314046"
"","wac_birthday_idle_smile","","1","0.2","103111","34314","","3","","34314047"
"0.01","370","","-320","","103111","34314","","2","","34314048"
"","wac_birthday_idle_smile","","1","0.2","104411","34314","","3","","34314049"
"0.01","490","","-360","","104411","34314","","2","","34314050"
"","","","","","0","34314","","93","","34314051"
"","1","","","","800","34314","","32","","34314052"
"","","","","","0.7","34314","","93","","34314053"
"","1","","","","702","34314","","32","","34314054"
"","","","","","0.5","34314","","93","","34314055"
"","se_sys_login_birthday_blow_candle","","0","","se_common","34314","","23","","34314056"
"","0","","","","701","34314","","32","","34314057"
"","","","","","0.4","34314","","93","","34314058"
"","se_sys_login_birthday_cracker","","0","","se_common","34314","","23","","34314059"
"","1","","","","700","34314","","32","","34314060"
"","se_sys_login_birthday_calendar_applause","","0","","se_common","34314","","23","","34314061"
"wac_birthday_idle_normal","wac_birthday_clap","1","0","0.2","100611","34314","0.2","3","","34314062"
"wac_birthday_idle_smile","wac_birthday_clap","1","0","0.2","103111","34314","0.2","3","","34314063"
"","","","","","0.1","34314","","93","","34314064"
"wac_birthday_idle_wish","wac_birthday_clap_to_wish","1","0","0.2","102211","34314","0.2","3","","34314065"
"","","","","","0.1","34314","","93","","34314066"
"wac_birthday_idle_smile","wac_birthday_clap","1","0","0.2","104411","34314","0.2","3","","34314067"
"","","","","","2","34314","","93","","34314068"
"","","","","","1","34314","","131","","34314069"
"0","vo_wac_34314_000","","0","","vo_wac_34314","34314","","21","","34314070"
"1","這天終於到來了～！\n今天是宮子的生日，\n所以要準備像山一樣多的布丁，\n盛大地慶祝一番～♪","1","10","0","100711","34314","0","11","0.5","34314071"
"","","","","","0","34314","","91","","34314072"
"","wac_birthday_idle_smile","","1","0.2","100711","34314","","3","","34314073"
"","wac_birthday_talk_smile","","1","0.2","100611","34314","","3","","34314074"
"0","vo_wac_34314_001","","0","","vo_wac_34314","34314","","21","","34314075"
"1","我們當然準備了很多\n香甜又滑嫩的布丁囉～♪\n一口氣塞滿嘴巴，\n可能會從嘴邊滴下來唷～♪","1","10","0","100611","34314","0","11","0.5","34314076"
"","","","","","0","34314","","91","","34314077"
"","wac_birthday_idle_smile","","1","0.2","100611","34314","","3","","34314078"
"","wac_birthday_talk_doya","","1","0.2","100711","34314","","3","","34314079"
"0","vo_wac_34314_002","","0","","vo_wac_34314","34314","","21","","34314080"
"1","你們很懂該送什麼禮物嘛！\n真的很感謝喲～♪\n之後除了生日以外，\n盂蘭盆節和忌日時也交出布丁來吧～","1","10","0","100711","34314","0","11","0.5","34314081"
"","","","","","0","34314","","91","","34314082"
"","wac_birthday_idle_doya","","1","0.2","100711","34314","","3","","34314083"
"","wac_birthday_talk_sad","","1","0.2","102211","34314","","3","","34314084"
"0","vo_wac_34314_003","","0","","vo_wac_34314","34314","","21","","34314085"
"1","等一下，妳也太貪心了吧！？\n一年內辦好幾次的話，\n蘭德索爾的布丁\n會全消失的！","1","10","0","102211","34314","0","11","0.5","34314086"
"","","","","","0","34314","","91","","34314087"
"","wac_birthday_idle_sad","","1","0.2","102211","34314","","3","","34314088"
"","wac_birthday_talk_wish","","1","0.2","103111","34314","","3","","34314089"
"0","vo_wac_34314_004","","0","","vo_wac_34314","34314","","21","","34314090"
"1","不過，妳開心真是太好了。\n只要宮子一直都這麼開心，\n靈魂就能維持純潔，\n不會轉變成惡靈吧……","1","10","0","103111","34314","0","11","0.5","34314091"
"","","","","","0","34314","","91","","34314092"
"","wac_birthday_idle_wish","","1","0.2","103111","34314","","3","","34314093"
"","wac_birthday_talk_sad","","1","0.2","104411","34314","","3","","34314094"
"0","vo_wac_34314_005","","0","","vo_wac_34314","34314","","21","","34314095"
"1","嗯～\n無止境地要求布丁，\n其實已經有一半算是惡靈了吧？","1","10","0","104411","34314","0","11","0.5","34314096"
"","","","","","0","34314","","91","","34314097"
"","","","","","0","34314","","22","","34314098"
"","bgm_M321_2C","","","","bgm_M321","34414","","25","","34414001"
"-1000","102911","-70","250","2","1","34414","0","1","wac_birthday_idle_normal","34414002"
"230","104211","-270","256","2","1","34414","1","1","wac_birthday_idle_smile","34414003"
"410","105411","-310","257","2","1","34414","1","1","wac_birthday_idle_normal","34414004"
"","300","","","","102911","34414","","13","","34414005"
"","300","","","","104211","34414","","13","","34414006"
"","300","","","","105411","34414","","13","","34414007"
"0","502","1","0","0","502","34414","","31","","34414008"
"0","600","1","0","1","600","34414","","31","","34414009"
"0","602","1","0","0","602","34414","","31","","34414010"
"0","603","1","0","0","603","34414","","31","","34414011"
"60","604","1","30","1","604","34414","","31","","34414012"
"0","615","1","0","1","615","34414","","31","","34414013"
"0","700","1","0","0","700","34414","","31","","34414014"
"0","701","1","0","0","701","34414","","31","","34414015"
"0","702","1","0","0","702","34414","","31","","34414016"
"0","800","1","0","0","800","34414","","31","","34414017"
"60","959","1","30","1","959","34414","","31","","34414018"
"","","","","","1","34414","","93","","34414019"
"wac_birthday_reaction_03","wac_birthday_reaction_01","1","0","0.2","105411","34414","0.2","3","","34414020"
"","","","","","0.1","34414","","93","","34414021"
"wac_birthday_reaction_04","wac_birthday_reaction_01","1","0","0.2","104211","34414","0.2","3","","34414022"
"","","","","","0.3","34414","","93","","34414023"
"","wac_birthday_run_01","","1","0.2","102911","34414","","3","","34414024"
"3","0","","-70","","102911","34414","","2","","34414025"
"","","","","","2.5","34414","","93","","34414026"
"","1","","","","602","34414","","32","","34414027"
"","","","","","0.6","34414","","93","","34414028"
"","1","","","","502","34414","","32","","34414029"
"","0","","","","600","34414","","32","","34414030"
"","0","","","","615","34414","","32","","34414031"
"","0","","","","604","34414","","32","","34414032"
"","1","","","","701","34414","","32","","34414033"
"0.01","0","","0","","959","34414","","33","","34414034"
"wac_birthday_wish_02","wac_birthday_blowout_01","1","0","0.2","102911","34414","0.2","3","","34414035"
"0.01","-200","","-330","","102911","34414","","2","","34414036"
"","wac_birthday_idle_smile","","1","0.2","104211","34414","","3","","34414037"
"0.01","180","","-320","","104211","34414","","2","","34414038"
"","wac_birthday_idle_normal","","1","0.2","105411","34414","","3","","34414039"
"0.01","320","","-340","","105411","34414","","2","","34414040"
"","","","","","0","34414","","93","","34414041"
"","1","","","","800","34414","","32","","34414042"
"","","","","","0.7","34414","","93","","34414043"
"","1","","","","702","34414","","32","","34414044"
"","","","","","0.5","34414","","93","","34414045"
"","se_sys_login_birthday_blow_candle","","0","","se_common","34414","","23","","34414046"
"","0","","","","701","34414","","32","","34414047"
"","","","","","0.4","34414","","93","","34414048"
"","se_sys_login_birthday_cracker","","0","","se_common","34414","","23","","34414049"
"","1","","","","700","34414","","32","","34414050"
"","se_sys_login_birthday_calendar_applause","","0","","se_common","34414","","23","","34414051"
"wac_birthday_idle_smile","wac_birthday_clap","1","0","0.2","104211","34414","0.2","3","","34414052"
"","","","","","0.1","34414","","93","","34414053"
"wac_birthday_idle_normal","wac_birthday_clap","1","0","0.2","105411","34414","0.2","3","","34414054"
"","","","","","2","34414","","93","","34414055"
"","","","","","1","34414","","131","","34414056"
"0","vo_wac_34414_000","","0","","vo_wac_34414","34414","","21","","34414057"
"1","各位，今天謝謝你們為我慶生♪\n這種時候果然該來場\n生日演唱會之類的嗎？","1","10","0","102911","34414","0","11","0.5","34414058"
"","","","","","0","34414","","91","","34414059"
"","wac_birthday_idle_normal","","1","0.2","102911","34414","","3","","34414060"
"","wac_birthday_talk_normal","","1","0.2","104211","34414","","3","","34414061"
"0","vo_wac_34414_001","","0","","vo_wac_34414","34414","","21","","34414062"
"1","好像會很開心……\n但仔細想想，\n由慶生對象來唱歌跳舞，\n是件很奇怪的事呢。","1","10","0","104211","34414","0","11","0.5","34414063"
"","","","","","0","34414","","91","","34414064"
"","wac_birthday_idle_normal","","1","0.2","104211","34414","","3","","34414065"
"","wac_birthday_talk_wish","","1","0.2","105411","34414","","3","","34414066"
"0","vo_wac_34414_002","","0","","vo_wac_34414","34414","","21","","34414067"
"1","就想成是回禮怎麼樣？\n想想，這次騎士先生也\n幫忙準備了蛋糕。\n這樣不就能成為偶像風格的回禮嗎？","1","10","0","105411","34414","0","11","0.5","34414068"
"","","","","","0","34414","","91","","34414069"
"","wac_birthday_idle_wish","","1","0.2","105411","34414","","3","","34414070"
"","wac_birthday_talk_smile","","1","0.2","102911","34414","","3","","34414071"
"0","vo_wac_34414_003","","0","","vo_wac_34414","34414","","21","","34414072"
"1","紡希，說得好♪\n那麼就注入感謝的心意……\n為你舉辦一場生日演唱會吧♪","1","10","0","102911","34414","0","11","0.5","34414073"
"","","","","","0","34414","","91","","34414074"
"","","","","","0","34414","","22","","34414075"
"","bgm_M321_2C","","","","bgm_M321","35314","","25","","35314001"
"-1000","103611","-70","250","2","1","35314","0","1","wac_birthday_idle_normal","35314002"
"230","100411","-270","256","2","1","35314","1","1","wac_birthday_idle_smile","35314003"
"410","102011","-310","257","2","1","35314","1","1","wac_birthday_idle_wish","35314004"
"","300","","","","103611","35314","","13","","35314005"
"","300","","","","100411","35314","","13","","35314006"
"","300","","","","102011","35314","","13","","35314007"
"0","502","1","0","0","502","35314","","31","","35314008"
"0","600","1","0","1","600","35314","","31","","35314009"
"0","602","1","0","0","602","35314","","31","","35314010"
"0","603","1","0","0","603","35314","","31","","35314011"
"60","604","1","30","1","604","35314","","31","","35314012"
"0","615","1","0","1","615","35314","","31","","35314013"
"0","700","1","0","0","700","35314","","31","","35314014"
"0","701","1","0","0","701","35314","","31","","35314015"
"0","702","1","0","0","702","35314","","31","","35314016"
"0","800","1","0","0","800","35314","","31","","35314017"
"60","960","1","30","1","960","35314","","31","","35314018"
