5c1b05485e0815fd148b27970de119505dfba16e5c23c512298c93f086fafe1d,5baab8496a14171adc2a4d86afe82ed2c1972499464fda2eeab5d22cce970b60,519d00883834063354f68f387e17de2a91b30b6320ad6392156e01b27892ca98,a62ba4b997f27dd0143d60730a1bffe597327549f8fd91db91aa7bfa99c39dc1,030b1f65eed6dea8648ff04dfc18cb0227a20859d1a4d7b5bce931f96bfc283a,2a3c5b796391d31da848c0039bd8d25c35ab1b99793d60ac89db5f24075b6eab,f045942f9591b754a5614b0341b4192d3882146cf7f690dab7371c5618656be7,a5c5b6315d05bf025f110bd828ab660487014fdd6d29eb288f7f236fb89e18c4,2f64a4d80a2fe9e4e69bc43b80130734ce6a4dbff3eff16e8e28a286a1909529,be22df550a1a38a7fd164c33668120022a09de671c6e4f89669cf39ad2f8c2e9,b556e421d75ae0964fd606197b7365e54c456972edd6901b30f7865eb8aae021
"surprise3_loop_anger2","0.2","3","0","","0","68071","surprise3_in_anger2","5146068","106011","1"
"surprise3_loop_anger2","0.2","3","0","","0","68072","surprise3_in_anger2","5146068","1060","1"
"0","","21","0","","","68073","vo_apg_0808","5146068","vo_apg",""
"1","0","11","9","0","0","68074","不要把方向盤跟甜甜圈搞混啦～！","5146068","106011","1"
"","","91","","","","68075","","5146068","0",""
"","","4","","","","68076","0","5146068","106011",""
"","","4","","","","68077","0","5146068","1060",""
"","0.2","3","1","","","68078","surprise3_loop_surprise_slow","5146068","106011",""
"","0.2","3","1","","","68079","surprise3_loop_surprise_slow","5146068","1060",""
"peko_slurp_loop","0.2","3","0","","0","68080","peko_slurp_in","5146068","105811","1"
"peko_slurp_loop","0.2","3","0","","0","68081","peko_slurp_in","5146068","1058","1"
"takeout_talk","0.2","3","0","","0","68082","takeout_in","5146068","130911","1"
"takeout_talk","0.2","3","0","","0","68083","takeout_in","5146068","97","1"
"0","","21","0","","","68084","vo_apg_0809","5146068","vo_apg",""
"1","0","11","7","0","0","68085","啊，妳不必那樣道歉哦。\n因為可以換上\n新的甜甜圈方向盤♪","5146068","130911","1"
"","","91","","","","68086","","5146068","0",""
"","0.2","3","1","","","68087","takeout_idle","5146068","130911",""
"","0.2","3","1","","","68088","takeout_idle","5146068","97",""
"","0.2","3","1","","","68089","peko_slurp_loop","5146068","105811",""
"","0.2","3","1","","","68090","peko_slurp_loop","5146068","1058",""
"cool_talk_jitome","0.2","3","0","","0.2","68091","cool_idle_jitome","5146068","106011","1"
"cool_talk_jitome","0.2","3","0","","0.2","68092","cool_idle_jitome_in","5146068","1060","1"
"0","","21","0","","","68093","vo_apg_0810","5146068","vo_apg",""
"1","0","11","9","0","0","68094","……\n甜甜圈就是甜甜圈吧……","5146068","106011","1"
"","","91","","","","68095","","5146068","0",""
"","","101","","","","68096","","5146068","68097",""
"","","22","","","","68097","0.2","5146068","0",""
"-225","1.8","1","100","riri_idle","0","69001","131311","5146069","1","-278"
"-225","1.8","5","101","riri_idle","0","69002","1313","5146069","5","-278"
"-385","1.8","1","103","idle_normal","0","69003","131411","5146069","1","-288"
"-385","1.8","5","104","idle_normal","0","69004","1314","5146069","2","-288"
"225","1.8","1","106","joy_idle_noface","1","69005","130911","5146069","1","-278"
"225","1.8","5","107","joy_idle_kururu","1","69006","98","5146069","1","-278"
"","","13","","","","69007","200","5146069","131311",""
"","","13","","","","69008","203","5146069","131411",""
"","","13","","","","69009","206","5146069","130911",""
"0","0.85","5","15","idle","0","69010","9","5146069","9","-174"
"-307","1","5","210","empty","0","69011","22","5146069","22","12"
"0","1","5","60","empty","0","69012","21","5146069","21","153"
"0","1","31","0","","","69013","1","5146069","1","1"
"","","91","","","","69014","0","5146069","0",""
"","","102","0","","","69015","0","5146069","0",""
"","","93","","","","69016","0","5146069","1",""
"","0.2","3","1","","","69017","riri_talk_noface","5146069","131311",""
"","0.2","3","1","","","69018","riri_talk_noface","5146069","1313",""
"","0.2","3","1","","","69019","idle_normal_surprise_lookupS","5146069","131411",""
"","0.2","3","1","","","69020","idle_normal_surprise_lookupS","5146069","1314",""
"0","","21","0","","","69021","vo_apg_0901","5146069","vo_apg",""
"1","0","11","7","0","0","69022","璃亞。\n我發現一個沒看過的東西\n這是什麼呢……？","5146069","131311","1"
"","","91","","","","69023","","5146069","0",""
"","0.2","3","1","","","69024","riri_idle_lookup","5146069","131311",""
"","0.2","3","1","","","69025","riri_idle_lookup","5146069","1313",""
"","0","3","0","","","69026","coffee_2_in","5146069","21",""
"","","23","0","","","69027","se_10055900_photo","5146069","se_10055900",""
"","","93","","","","69028","0","5146069","0.1",""
"talk_normal_joy_lookup","0.2","3","0","","0.2","69029","idle_normal_surprise_lookup","5146069","131411","1"
"talk_normal_joy_lookup","0.2","3","0","","0.2","69030","idle_normal_surprise_lookup","5146069","1314","1"
"0","","21","0","","","69031","vo_apg_0902","5146069","vo_apg",""
"1","0","11","7","0","0","69032","咦？\n……啊，這莫非是\n卡巴邦的剪影嗎？","5146069","131411","1"
"","","91","","","","69033","","5146069","0",""
"","0.2","3","1","","","69034","riri_idle_surprise","5146069","131311",""
"","0.2","3","1","","","69035","riri_idle_surprise","5146069","1313",""
"","0.2","3","1","","","69036","idle_normal_surprise","5146069","131411",""
"","0.2","3","1","","","69037","idle_normal_surprise","5146069","1314",""
"talk_normal_joy","0.2","3","0","","0.2","69038","handsup_to_talk","5146069","130911","1"
"","0.2","3","1","","0.2","69039","handsup","5146069","98",""
"0","","21","0","","","69040","vo_apg_0903","5146069","vo_apg",""
"1","0","11","6","0","0","69041","恭喜恭喜妳們！！\n真虧妳們能發現！","5146069","130911","1"
"","","91","","","","69042","","5146069","0",""
"","0.2","3","1","","","69043","joy_talk_anger","5146069","130911",""
"0","","21","0","","","69044","vo_apg_0904","5146069","vo_apg",""
"1","0","11","7","0","0","69045","這個就是！\n「隱藏卡巴邦」哦♪","5146069","130911","1"
"","","91","","","","69046","","5146069","0",""
"","0.2","3","1","","","69047","joy_idle_doya","5146069","130911",""
"notice_loop_shy","0.2","3","0","","0","69048","notice_in_shy","5146069","131311","1"
"notice_loop_shy","0.2","3","0","","0","69049","notice_in_shy","5146069","1313","1"
"","0.2","3","1","","","69050","surprise_talk_normal","5146069","131411",""
"","0.2","3","1","","","69051","surprise_talk_normal","5146069","1314",""
"0","","21","0","","","69052","vo_apg_0905","5146069","vo_apg",""
"","0","3","0","","","69053","0905_in","5146069","22",""
"","","93","","","","69054","1","5146069","1.2",""
"","0","3","0","","","69055","0905_mid","5146069","22",""
"","","92","","","","69056","","5146069","",""
"","0","3","0","","","69057","0905_out","5146069","22",""
"","","93","","","","69058","0","5146069","0.2",""
"","","91","","","","69059","","5146069","0",""
"","0.2","3","1","","","69060","riri_sad_talk_dead","5146069","131311",""
"","0.2","3","1","","","69061","riri_sad_talk_dead","5146069","1313",""
"","0.2","3","1","","","69062","surprise_idle","5146069","131411",""
"","0.2","3","1","","","69063","surprise_idle","5146069","1314",""
"","0.2","3","1","","","69064","idle_normal_surprise2","5146069","130911",""
"0","","21","0","","","69065","vo_apg_0906","5146069","vo_apg",""
"1","0","11","9","0","0","69066","原來卡巴邦先生想把自己藏起來呢。\n非常抱歉，雖說是不知情，\n但我們不小心發現，\n而且當成了話題……","5146069","131311","1"
"","","91","","","","69067","","5146069","0",""
"","0.2","3","1","","","69068","riri_sad_idle","5146069","131311",""
"","0.2","3","1","","","69069","riri_sad_idle","5146069","1313",""
"talk_normal_dere","0.2","3","0","","0.2","69070","watawata","5146069","130911","1"
"talk_normal_dere","0.2","3","0","","0.2","69071","watawata","5146069","98","1"
"0","","21","0","","","69072","vo_apg_0907","5146069","vo_apg",""
"1","0","11","8","0","0","69073","不不不，不是的～\n因為藏得太隱密，\n所以都沒有人發現～～\n請妳們試著尋找其他卡巴邦吧♪","5146069","130911","1"
"","","91","","","","69074","","5146069","0",""
"","0.2","3","1","","","69075","idle_normal_noface","5146069","130911",""
"","0.2","3","1","","","69076","idle_normal_kururu","5146069","98",""
"","0","3","0","","","69077","coffee_2_out","5146069","21",""
"","0.2","3","1","","","69078","clear_wish_talk_joy","5146069","131411",""
"","0.2","3","1","","","69079","clear_wish_talk_joy","5146069","1314",""
"0","","21","0","","","69080","vo_apg_0908","5146069","vo_apg",""
"1","0","11","8","0","0","69081","哇，好像很有趣呢～♪\n莉莉，我們一起找吧♪","5146069","131411","1"
"","","91","","","","69082","","5146069","0",""
"","0.2","3","1","","","69083","clear_wish_idle","5146069","131411",""
"","0.2","3","1","","","69084","clear_wish_idle","5146069","1314",""
"","0.2","3","1","","","69085","guts2_talk_joy3","5146069","131311",""
"","0.2","3","1","","","69086","guts2_talk_joy3","5146069","1313",""
"0","","21","0","","","69087","vo_apg_0909","5146069","vo_apg",""
"1","0","11","8","0","0","69088","好的，璃亞！","5146069","131311","1"
"","","91","","","","69089","","5146069","0",""
"","0.2","3","1","","","69090","riri_idle","5146069","131311",""
"","0.2","3","1","","","69091","riri_idle","5146069","1313",""
"","0.2","3","1","","","69092","clear_wish_idle_normal","5146069","131411",""
"","0.2","3","1","","","69093","clear_wish_idle_normal","5146069","1314",""
"","0.2","3","1","","","69094","talk_normal_anger","5146069","130911",""
"","0.2","3","1","","","69095","talk_normal","5146069","98",""
"0","","21","0","","","69096","vo_apg_0910","5146069","vo_apg",""
"1","0","11","8","0","0","69097","那麼那麼，\n我先帶妳們前往第一個\n「隱藏卡巴邦」的地點吧～♪","5146069","130911","1"
"","","91","","","","69098","","5146069","0",""
"","0.2","3","1","","","69099","idle_normal_noface","5146069","130911",""
"","0.2","3","1","","","69100","idle_normal_kururu","5146069","98",""
"idle_normal_joy2","0.2","3","0","","0","69101","riri_bow","5146069","131311","1"
"idle_normal_joy2","0.2","3","0","","0","69102","riri_bow","5146069","1313","1"
"idle_normal_joy2","0.2","3","0","","0.2","69103","clear_agree","5146069","131411","1"
"idle_normal_joy2","0.2","3","0","","0.2","69104","clear_agree","5146069","1314","1"
"0","","21","0","","","69105","vo_apg_0911","5146069","vo_apg",""
"","0","3","0","","","69106","0911_in","5146069","22",""
"","","93","","","","69107","1","5146069","0.9",""
"","0","3","0","","","69108","0911_mid","5146069","22",""
"","","92","","","","69109","","5146069","",""
"","0","3","0","","","69110","0911_out","5146069","22",""
"","","93","","","","69111","0","5146069","0.2",""
"","","91","","","","69112","","5146069","0",""
"","","4","","","","69113","0","5146069","130911",""
"","","4","","","","69114","0","5146069","98",""
"","0.2","3","1","","","69115","walk_normal_slow","5146069","131311",""
"","0.2","3","1","","","69116","walk_normal_slow","5146069","1313",""
"","0.2","3","1","","","69117","walk_normal_slow","5146069","131411",""
"","0.2","3","1","","","69118","walk_normal_slow","5146069","1314",""
"","0.2","3","1","","","69119","walk_kyapi_slow","5146069","130911",""
"","0.2","3","1","","","69120","walk_kyapi_slow","5146069","98",""
"1.5","","2","-278","","","69121","-75","5146069","131311","0"
"1.5","","2","-278","","","69122","-75","5146069","1313","0"
"1.5","","2","-288","","","69123","-225","5146069","131411","0"
"1.5","","2","-288","","","69124","-225","5146069","1314","0"
"1.5","","2","-278","","","69125","325","5146069","130911","0"
"","","93","","","","69126","0","5146069","1.5",""
"","","4","","","","69127","1","5146069","131311",""
"","","4","","","","69128","1","5146069","1313",""
"","","4","","","","69129","1","5146069","130911",""
"","0.2","3","1","","","69130","idle_normal_surprise","5146069","131311",""
"","0.2","3","1","","","69131","idle_normal_surprise","5146069","1313",""
"notice_loop_dere","0.2","3","0","","0","69132","notice_in_dere","5146069","131411","1"
"notice_loop_dere","0.2","3","0","","0","69133","notice_in_dere","5146069","1314","1"
"","0.2","3","1","","","69134","idle_normal_surprise","5146069","130911",""
"0","","21","0","","","69135","vo_apg_0912","5146069","vo_apg",""
"1","0","11","11","0","0","69136","……咦，\n要是告訴我們位置，\n不就沒有尋找的意義了嗎……？","5146069","131411","1"
"","","91","","","","69137","","5146069","0",""
"","0.2","3","0","","","69138","hawawa","5146069","130911",""
"0","","21","0","","","69139","vo_apg_0913","5146069","vo_apg",""
"1","-30","11","8","0","0","69140","哈哇哇！？","5146069","130911","1"
"","","91","","","","69141","","5146069","0",""
"","0.1","3","0","","","69142","bowbowbow","5146069","130911",""
"","","4","","","","69143","0","5146069","131311",""
"","","4","","","","69144","0","5146069","1313",""
"","0.2","3","1","","","69145","riri_talk_noervous","5146069","131311",""
"","0.2","3","1","","","69146","riri_talk_noervous","5146069","1313",""
"clear_smile_idle","0.2","3","0","","0","69147","clear_smile_in","5146069","131411","1"
"clear_smile_idle","0.2","3","0","","0","69148","clear_smile_in","5146069","1314","1"
"0","0","12","2","0","0","69149","2","5146069","131311","0"
"0","0","12","2","0","0","69150","2","5146069","131411","0"
"0","-30","12","2","0","0","69151","2","5146069","130911","0"
"","","93","","","","69152","0","5146069","2",""
"","","101","","","","69153","","5146069","69154",""
"","","22","","","","69154","0.2","5146069","0",""
"0","1.8","1","106","walk_normal_joy","1","70001","102111","5146070","1","-278"
"-195","1.8","5","107","idle_normal","0","70002","99","5146070","1","-278"
"195","1.8","1","108","idle_normal_noface","1","70003","130911","5146070","1","-278"
"195","1.8","5","109","idle_normal_kururu","1","70004","98","5146070","1","-278"
"","","13","","","","70005","206","5146070","102111",""
"","","13","","","","70006","208","5146070","130911",""
"0","0.85","5","15","idle","0","70007","10","5146070","10","-174"
"-237","1","5","290","empty","0","70008","20","5146070","20","48"
"0","1","31","0","","","70009","1","5146070","1","1"
"-57.7","1","31","0","","","70010","2","5146070","2","1"
"","","37","","","","70011","black","5146070","2",""
"-278","0","31","-176","","","70012","14","5146070","14","1"
"","","91","","","","70013","0","5146070","0",""
"","","102","0","","","70014","0","5146070","0",""
"","","93","","","","70015","0","5146070","0.4",""
"","","37","","","","70016","iris_out","5146070","2",""
"2","","2","-278","","","70017","-195","5146070","102111","0"
"","","93","","","","70018","0","5146070","2",""
"","","4","","","","70019","0","5146070","102111",""
"","0.2","3","1","","","70020","idle_normal_joy","5146070","102111",""
"","0.2","3","1","","","70021","idle_normal_joy","5146070","99",""
"","","93","","","","70022","0","5146070","0.1",""
"","0.2","3","1","","","70023","wish_talk_noface","5146070","102111",""
"","0.2","3","1","","","70024","kurumi_wish_talk","5146070","99",""
"0","","21","0","","","70025","vo_apg_1001","5146070","vo_apg",""
"1","0","11","7","0","0","70026","哇……♪\n「潛入3D世界」\n讓人興奮不已呢……♪","5146070","102111","1"
"","","91","","","","70027","","5146070","0",""
"sad_talk_normal","0.2","3","0","","0.2","70028","notice_in_normal2","5146070","102111","1"
"sad_talk","0.2","3","0","","0.2","70029","notice_in","5146070","99","1"
"0","","21","0","","","70030","vo_apg_1002","5146070","vo_apg",""
"1","0","11","10","0","0","70031","對了，把這設施當作舞台\n用來創作故事給觀眾體驗，\n感覺也會很有趣呢……♪","5146070","102111","1"
"","","91","","","","70032","","5146070","0",""
"","0.2","3","1","","","70033","talk_normal_noface","5146070","102111",""
"","0.2","3","1","","","70034","kurumi_talk_normal","5146070","99",""
"0","","21","0","","","70035","vo_apg_1003","5146070","vo_apg",""
"1","0","11","9","0","0","70036","庫露露小姐，下次立體影像的題材\n像是洞窟探險，妳覺得如何呢？\n跟立體老鼠先生一起展開大冒險♪","5146070","102111","1"
"","","91","","","","70037","","5146070","0",""
"","0.2","3","1","","","70038","idle_normal_noface","5146070","102111",""
"","0.2","3","1","","","70039","kurumi_idle_normal","5146070","99",""
"","0.2","3","1","","","70040","kururu_wish_talk_joy","5146070","130911",""
"","0.2","3","1","","","70041","kururu_wish_talk_joy","5146070","98",""
"0","","21","0","","","70042","vo_apg_1004","5146070","vo_apg",""
"1","0","11","7","0","0","70043","哇啊，這主意真棒♪\n到時請胡桃一定要擔任主角……","5146070","130911","1"
"","","91","","","","70044","","5146070","0",""
"","0.2","3","1","","","70045","kururu_wish_idle_surprise","5146070","130911",""
"","0.2","3","1","","","70046","kururu_wish_idle_light","5146070","98",""
"","0.2","3","1","","","70047","surprise_talk_dere","5146070","102111",""
"","0.2","3","1","","","70048","surprise_talk_dere","5146070","99",""
"0","","21","0","","","70049","vo_apg_1005","5146070","vo_apg",""
"1","0","11","9","0","0","70050","大家才是遊樂園的主角……♪\n而且，我偶爾也想嘗試\n扮演恐怖的角色……\n像是邪惡魔女的話，就是這個樣子……","5146070","102111","1"
"","","91","","","","70051","","5146070","0",""
"","","22","","","","70052","0","5146070","0",""
"kurumi_witch_loop","0.2","3","0","","0","70053","kurumi_witch_in","5146070","102111","1"
"kurumi_witch_loop","0.2","3","0","","0","70054","kurumi_witch_in","5146070","99","1"
"","","93","","","","70055","0","5146070","0.3",""
"1.05","0","121","1.05","","","70056","20","5146070","0","0"
"","","37","","","","70057","fade105_in","5146070","2",""
"","","122","0.5","","","70058","30","5146070","30",""
"","0","3","1","","","70059","kururu_wish_doteyes_static","5146070","130911",""
"0","","21","0","","","70060","vo_apg_1006","5146070","vo_apg",""
"","0","3","0","","","70061","1006_in","5146070","20",""
"","","93","","","","70062","1","5146070","1.2",""
"","0","3","0","","","70063","1006_mid","5146070","20",""
"","","92","","","","70064","","5146070","",""
"","0","3","0","","","70065","1006_out","5146070","20",""
"","","93","","","","70066","0","5146070","0.2",""
"idle_normal","0.2","3","0","","0","70067","kurumi_witch_out","5146070","102111","1"
"idle_normal","0.2","3","0","","0","70068","kurumi_witch_out","5146070","99","1"
"0","","2","-45","","","70069","305","5146070","20","0"
"","","37","","","","70070","fade105_out","5146070","2",""
"1","0","121","1","","","70071","0","5146070","0","0"
"","","122","0.5","","","70072","30","5146070","30",""
"kururu_scared_idle","0.2","3","0","","0","70073","kururu_scared_in","5146070","130911","1"
"0","","21","0","","","70074","vo_apg_1007","5146070","vo_apg",""
"","0","3","0","","","70075","1007_in","5146070","20",""
"","","93","","","","70076","1","5146070","1.2",""
"","0","3","0","","","70077","1007_mid","5146070","20",""
"","","92","","","","70078","","5146070","",""
"","0","3","0","","","70079","1007_out","5146070","20",""
"","","93","","","","70080","0","5146070","0.2",""
"","0","3","0","","","70081","empty","5146070","20",""
"","0.2","3","1","","","70082","worry_talk_lookdown","5146070","102111",""
"","0.2","3","1","","","70083","worry_talk_lookdown","5146070","99",""
"0","","21","0","","","70084","vo_apg_1008","5146070","vo_apg",""
"1","0","11","8","0","0","70085","對……對不起……\n妳沒事吧……？","5146070","102111","1"
"","","91","","","","70086","","5146070","0",""
"","0.2","3","1","","","70087","kururu_scared_talk_dere","5146070","130911",""
"","0.2","3","1","","","70088","kururu_scared_talk_dere","5146070","98",""
"0","","21","0","","","70089","vo_apg_1009","5146070","vo_apg",""
"1","-10","11","10","0","-60","70090","不不、不愧是天才女演員大人……\n比起立體影像，\n更充滿了魄力～","5146070","130911","1"
"","","91","","","","70091","","5146070","0",""
"","0.2","3","1","","","70092","kururu_scared_idle_noface","5146070","130911",""
"","0.2","3","1","","","70093","kururu_scared_idle","5146070","98",""
"","0.2","3","1","","","70094","anger_talk_dere_red","5146070","102111",""
"","0.2","3","1","","","70095","anger_talk_dere_red","5146070","99",""
"0","","21","0","","","70096","vo_apg_1010","5146070","vo_apg",""
"1","0","11","10","0","0","70097","……竟、竟然說我是天才……","5146070","102111","1"
"","","91","","","","70098","","5146070","0",""
"","","22","","","","70099","0","5146070","0",""
"","","32","","","","70100","1","5146070","14",""
"kurumi_shy_loop","0.2","3","0","","0","70101","kurumi_shy_in","5146070","102111","1"
"kurumi_shy_loop","0.2","3","0","","0","70102","kurumi_shy_in","5146070","99","1"
"","","93","","","","70103","0","5146070","2.5",""
"","0.2","3","1","","","70104","kururu_scared_talk_dere","5146070","130911",""
"","0.2","3","1","","","70105","kururu_scared_talk_dere","5146070","98",""
"0","","21","0","","","70106","vo_apg_1011","5146070","vo_apg",""
"1","-10","11","13","0","-60","70107","……那個","5146070","130911","1"
"","","91","","","","70108","","5146070","0",""
"","0.2","3","1","","","70109","kururu_scared_talk_nervous","5146070","130911",""
"kururu_scared_talk_sweat_loop","0","3","0","","0","70110","kururu_scared_talk_sweat_in","5146070","98","1"
"0","","21","0","","","70111","vo_apg_1012","5146070","vo_apg",""
"1","-10","11","7","0","-60","70112","我嚇到腳軟了……","5146070","130911","1"
"","","91","","","","70113","","5146070","0",""
"","","101","","","","70114","","5146070","70115",""
"","","22","","","","70115","0.2","5146070","0",""
"-1100","1.8","1","110","idle_normal","0","71001","130911","5146071","1","-278"
"-193","0.5","5","106","idle","0","71002","8","5146071","11","-233"
"267","0.6","5","107","idle","0","71003","9","5146071","12","-233"
"","","13","","","","71004","210","5146071","130911",""
"","","13","","","","71005","206","5146071","8",""
"","","13","","","","71006","207","5146071","9",""
"0","0.85","5","15","idle","0","71007","10","5146071","10","-174"
"0","1","31","0","","","71008","1","5146071","1","1"
"0","0","31","0","","","71009","2","5146071","2","1"
"-278","0","31","0","","","71010","14","5146071","14","1"
"0","0","31","0","","","71011","17","5146071","17","1"
"0","0","31","0","","","71012","18","5146071","18","1"
"","","91","","","","71013","0","5146071","0",""
"","","102","0","","","71014","0","5146071","0",""
"","","93","","","","71015","0","5146071","0.2",""
"","","32","","","","71016","1","5146071","17",""
"","","93","","","","71017","0","5146071","0.5",""
"","","93","","","","71018","0","5146071","0",""
"","","93","","","","71019","0","5146071","3.5",""
"0","0","12","2.2","0","0","71020","12","5146071","8","0"
"0","0","12","2.2","0","0","71021","12","5146071","9","0"
"","0.6","3","1","","","71022","lookup","5146071","8",""
"","0.6","3","1","","","71023","lookdown","5146071","9",""
"3","","2","-278","","","71024","-380","5146071","130911","0"
"","0.2","3","1","","","71025","walk_normal","5146071","130911",""
"","","93","","","","71026","0","5146071","3",""
"","0.2","3","1","","","71027","kururu_surprise_talk","5146071","130911",""
"0","","21","0","","","71028","vo_apg_1101","5146071","vo_apg",""
"1","0","11","7","0","0","71029","等候參加新吉祥物徵選會的\n怪奇怪靈先生～","5146071","130911","1"
"","","91","","","","71030","","5146071","0",""
"1.1","0","121","1.1","","","71031","20","5146071","0","0"
"","","32","","","","71032","1","5146071","2",""
"","","37","","","","71033","fade105_in","5146071","2",""
"","","122","0.5","","","71034","50","5146071","50",""
"","","32","","","","71035","1","5146071","18",""
"","","23","0","","","71036","se_10055900_bachibachi","5146071","se_10055900",""
"shock_loop_surprise2","0.2","3","0","","0","71037","shock_in_surprise2","5146071","130911","1"
"0","","21","0","","","71038","vo_apg_1102","5146071","vo_apg",""
"1","-20","11","9","0","0","71039","咦咦咦！？\n競爭的火花劈哩啪啦！？","5146071","130911","1"
"","","91","","","","71040","","5146071","0",""
"","","22","","","","71041","0","5146071","0",""
"","","32","","","","71042","0","5146071","18",""
"","","37","","","","71043","fade105_out","5146071","2",""
"1","11","121","1","","","71044","0","5146071","0","0.5"
"","0.2","3","1","","","71045","walk_jog_sad_quick","5146071","130911",""
"","0.4","3","1","","","71046","idle","5146071","8",""
"","0.4","3","1","","","71047","idle","5146071","9",""
"0.5","","2","-278","","","71048","0","5146071","130911","0"
"","","93","","","","71049","0","5146071","0.3",""
"","0.4","3","1","","","71050","idle","5146071","8",""
"","0.4","3","1","","","71051","idle","5146071","9",""
"","","93","","","","71052","0","5146071","0.2",""
"","","4","","","","71053","1","5146071","130911",""
"","0","3","1","","","71054","kururu_worry_talk_lookdown","5146071","130911",""
"0","","21","0","","","71055","vo_apg_1103","5146071","vo_apg",""
"1","0","11","7","0","0","71056","卡、卡巴邦，請放心！\n因為我們的主要吉祥物\n是卡巴邦啊……♪","5146071","130911","1"
"","","91","","","","71057","","5146071","0",""
"","","4","","","","71058","0","5146071","130911",""
"","0","3","1","","","71059","kururu_worry_talk_lookup","5146071","130911",""
"0","","21","0","","","71060","vo_apg_1104","5146071","vo_apg",""
"1","0","11","8","0","0","71061","但、但是但是，有時候勁敵角色\n也會更受歡迎……","5146071","130911","1"
"","","91","","","","71062","","5146071","0",""
"1.15","10","121","1.15","","","71063","40","5146071","0","10"
"","","32","","","","71064","1","5146071","14",""
"","","22","","","","71065","0","5146071","0",""
"","","4","","","","71066","0","5146071","130911",""
"","0.2","3","1","","","71067","kururu_wish_idle_search","5146071","130911",""
"0","0","12","3","0","0","71068","12","5146071","8","0"
"0","0","12","3","0","0","71069","12","5146071","9","0"
"","","93","","","","71070","0","5146071","4",""
"","","32","","","","71071","0","5146071","14",""
"approach_loop","0.2","3","0","","0","71072","approach_in","5146071","8","1"
"approach_loop","0.2","3","0","","0","71073","approach_in","5146071","9","1"
"0.8","0.6","6","0.8","","10","71074","0.8","5146071","8","1"
"0.8","0.6","6","0.8","","10","71075","0.8","5146071","9","1"
"","","93","","","","71076","0","5146071","0.6",""
"kururu_down_loop","0.2","3","0","","0","71077","kururu_down_in","5146071","130911","1"
"0","","21","0","","","71078","vo_apg_1105","5146071","vo_apg",""
"1","0","11","13","0","0","71079","噫噫噫……","5146071","130911","1"
"","","91","","","","71080","","5146071","0",""
"","","101","","","","71081","","5146071","71082",""
"","","22","","","","71082","0.2","5146071","0",""
