0933bd5b72ed9fea3e04143f7f827c734adfb36de8b9c0448329cd8ee636356d,1203c373b452dd31c39fa76a7c6fb3fd972b3d669a37285e1080c75f7997ae6a,275e51616f2f1023c6d9af7ce3438b9aff04fec667c9f0dcaa9e62fd3433f646,5d04b0cc3f3aae39256b09dddca7ba4f4980bf826148e7f47e39f7a97c67e517,f3859d5e6945f6e7f35084968a8d79cbb1cd8ecbeceba3f6b7430fe40e7a292a,6de2f87ce99df5bdd062dbd08704858034bf6c1fef0a269835516e9457209747,d075abb5632542c5c9a462f23718c032a91fe6dd1f8448ab9ff7d461e43c44c2,b32e82edf92ba681543bd53367e0d089327bad4de3484cea7edde4a82d5d9a36,cda98b0b30dbd71868726f7052ac74ef3837db242178f40c743e52211a0ccfe3,73c5cdef4e83d5518bd9b3af89054799ae809beb27cf13ea1996097c2724a9e0,554af160301f81af1270b509768cfb454aa2208efb60b27fc6623c384a1749a0,3441dbc8f01c826859b2ba911bc379abae9c4b00ba2fe35fe4b7fb2e011d79ac,f38a11e7e8b1c1b67b055c9d1fcf29360d1ee5d23a2d2d849697e6f3b6ee2554
"6","0","0","0","6","64","10060185","0","0","0","10060186","0","10060184"
"2","0","0","1","6","63","10060186","0","0","0","10060188","0","10060185"
"2","0","0","1","6","61","10060187","0","0","0","10060189","0","10060188"
"3","0","0","2","6","62","10060188","0","0","0","10060187","0","10060186"
"7","0","0","10001","6","60","10060189","0","10060191","0","10060190","0","10060187"
"4","0","0","0","6","59","10060190","0","0","0","10060193","0","10060189"
"14","0","0","3","6","59","10060191","0","0","0","10060192","0","10060189"
"2","0","0","3","6","58","10060192","0","0","0","10060195","0","10060191"
"14","0","0","2","6","58","10060193","0","0","0","10060499","0","10060190"
"3","0","0","3","6","57","10060195","0","0","0","10060500","0","10060192"
"6","0","0","0","6","55","10060197","0","0","0","10060198","0","10060500"
"3","0","0","1","6","54","10060198","0","0","0","10060199","0","10060197"
"4","0","0","0","6","53","10060199","0","0","0","10060200","0","10060198"
"2","0","0","1","6","52","10060200","0","0","0","10060201","0","10060199"
"11","0","0","10001","6","51","10060201","0","0","0","10060202","0","10060200"
"7","0","0","10001","6","50","10060202","0","10060204","0","10060203","0","10060201"
"14","0","0","3","6","49","10060203","0","0","0","10060206","0","10060202"
"12","0","0","0","6","49","10060204","0","0","0","10060205","0","10060202"
"14","0","0","4","6","48","10060205","0","0","0","10060208","0","10060204"
"7","0","0","10003","6","48","10060206","0","0","0","10060207","0","10060203"
"4","0","0","0","6","47","10060207","0","0","0","10060209","0","10060206"
"2","0","0","1","6","47","10060208","0","0","0","10060209","0","10060205"
"6","0","0","0","6","46","10060209","10060208","0","0","10060210","0","10060207"
"12","0","0","0","6","45","10060210","0","0","0","10060211","0","10060209"
"3","0","0","2","6","44","10060211","0","0","0","10060212","0","10060210"
"4","0","0","0","6","43","10060212","0","0","0","10060501","0","10060211"
"3","0","0","3","6","19","10060242","0","0","0","10060387","0","10060543"
"14","0","0","2","6","17","10060244","0","0","0","10060245","0","10060387"
"2","0","0","1","6","16","10060245","0","0","0","10060246","0","10060244"
"7","0","0","10003","6","15","10060246","0","0","0","10060247","0","10060245"
"6","0","0","0","6","14","10060247","0","0","0","10060401","0","10060246"
"11","0","0","10001","6","10","10060251","0","0","0","10060544","0","10060252"
"7","0","0","10002","6","11","10060252","0","0","0","10060251","0","10060400"
"7","0","0","10001","6","48","10060294","0","0","0","10060295","0","10060589"
"2","0","0","2","6","47","10060295","0","0","0","10060296","0","10060294"
"11","0","0","10001","6","46","10060296","0","0","0","10060297","0","10060295"
"14","0","0","3","6","45","10060297","0","0","0","10060298","0","10060296"
"5","0","0","0","6","44","10060298","0","0","0","10060299","0","10060297"
"4","0","0","0","6","43","10060299","0","10060301","0","10060300","0","10060298"
"3","0","0","1","6","42","10060300","0","0","0","10060303","0","10060299"
"7","0","0","10001","6","42","10060301","0","0","0","10060302","0","10060299"
"14","0","0","2","6","41","10060302","0","0","0","10060305","0","10060301"
"6","0","0","0","6","41","10060303","0","0","0","10060304","0","10060300"
"2","0","0","3","6","40","10060304","0","0","0","10060306","0","10060303"
"4","0","0","0","6","40","10060305","0","0","0","10060308","0","10060302"
"14","0","0","2","6","39","10060306","0","0","0","10060307","0","10060304"
"2","0","0","3","6","38","10060307","0","0","0","10060310","0","10060306"
"7","0","0","10003","6","39","10060308","0","0","0","10060309","0","10060305"
"7","0","0","10002","6","38","10060309","0","0","0","10060310","0","10060308"
"6","0","0","0","6","37","10060310","10060309","0","0","10060311","0","10060307"
"11","0","0","10001","6","36","10060311","0","0","0","10060312","0","10060310"
"14","0","0","4","6","35","10060312","0","0","0","10060313","0","10060311"
"12","0","0","0","6","34","10060313","0","0","0","10060314","0","10060312"
"7","0","0","10001","6","33","10060314","0","0","0","10060315","0","10060313"
"2","0","0","2","6","32","10060315","0","0","0","10060385","0","10060314"
"15","0","0","1","6","30","10060317","0","0","0","10060391","0","10060385"
"2","0","0","1","6","27","10060320","0","10060321","0","10060324","0","10060390"
"3","0","0","3","6","28","10060321","0","0","0","10060322","0","10060320"
"14","0","0","3","6","27","10060322","0","0","0","10060323","0","10060321"
"7","0","0","10003","6","26","10060323","0","0","0","10060325","0","10060322"
"3","0","0","1","6","26","10060324","0","0","0","10060325","0","10060320"
"7","0","0","10001","6","25","10060325","10060324","0","0","10060591","0","10060323"
"4","0","0","0","6","74","10060366","0","0","0","10060367","0","10060624"
"6","0","0","0","6","73","10060367","0","0","0","10060368","0","10060366"
"3","0","0","2","6","72","10060368","0","0","0","10060369","0","10060367"
"2","0","0","2","6","71","10060369","0","0","0","10060002","0","10060368"
"7","0","0","10001","6","58","10060380","10060024","0","0","10060027","0","10060021"
"7","0","0","10001","6","31","10060385","0","0","0","10060317","0","10060315"
"7","0","0","10001","6","18","10060387","0","0","0","10060244","0","10060242"
"11","0","0","10001","6","28","10060390","0","0","0","10060320","0","10060391"
"14","0","0","3","6","29","10060391","0","0","0","10060390","0","10060317"
"4","0","0","0","6","25","10060398","0","0","0","10060153","0","10060399"
"14","0","0","3","6","26","10060399","0","0","0","10060398","0","10060150"
"14","0","0","3","6","12","10060400","0","0","0","10060252","0","10060401"
"3","0","0","1","6","13","10060401","0","0","0","10060400","0","10060247"
"16","0","0","10060402","6","41","10060402","0","0","0","10060403","0","10060049"
"2","0","0","2","6","40","10060403","0","0","0","10060404","0","10060402"
"14","0","0","3","6","39","10060404","0","0","0","10060405","0","10060403"
"12","0","0","0","6","38","10060405","0","0","0","10060406","0","10060404"
"4","0","0","0","6","37","10060406","0","0","0","10060407","0","10060405"
"6","0","0","0","6","36","10060407","0","0","0","10060408","0","10060406"
"15","0","0","0","6","35","10060408","0","0","0","10060409","0","10060407"
"3","0","0","1","6","34","10060409","0","0","0","10060410","0","10060408"
"11","0","0","10001","6","33","10060410","0","0","0","10060411","0","10060409"
"14","0","0","2","6","32","10060411","0","0","0","10060412","0","10060410"
"7","0","0","10002","6","31","10060412","0","0","0","10060413","0","10060411"
"4","0","0","0","6","30","10060413","0","0","0","10060414","0","10060412"
"3","0","0","1","6","29","10060414","0","0","0","10060415","0","10060413"
"5","0","0","0","6","28","10060415","0","0","0","10060416","0","10060414"
"4","0","0","0","6","27","10060416","0","0","0","10060417","0","10060415"
"2","0","0","1","6","26","10060417","0","10060446","0","10060418","10060449","10060416"
"7","0","0","10001","6","25","10060418","0","0","0","10060419","0","10060417"
"3","0","0","1","6","24","10060419","0","0","0","10060420","0","10060418"
"2","0","10060450","1","6","23","10060420","10060447","0","0","10060454","0","10060419"
"14","0","0","4","6","27","10060446","0","0","0","10060452","0","10060417"
"14","0","0","4","6","24","10060447","0","0","0","10060420","0","10060453"
"14","0","0","6","6","25","10060448","0","0","0","10060450","0","10060451"
"7","0","0","10003","6","27","10060449","0","0","0","10060451","0","10060417"
"7","0","0","10003","6","24","10060450","0","0","0","10060420","0","10060448"
"6","0","0","0","6","26","10060451","0","0","0","10060448","0","10060449"
"2","0","0","3","6","26","10060452","0","0","0","10060453","0","10060446"
"3","0","0","3","6","25","10060453","0","0","0","10060447","0","10060452"
"6","0","0","0","6","22","10060454","0","0","0","10060455","0","10060420"
"7","0","0","10001","6","21","10060455","0","0","0","10060456","0","10060454"
"11","0","0","10001","6","20","10060456","0","0","0","10060457","0","10060455"
"2","0","0","2","6","19","10060457","0","0","0","10060458","0","10060456"
"7","0","0","10001","6","18","10060458","0","0","0","10060459","0","10060457"
"14","0","0","3","6","17","10060459","0","0","0","10060460","0","10060458"
"4","0","0","0","6","16","10060460","0","0","0","10060461","0","10060459"
"15","0","0","0","6","15","10060461","0","0","0","10060462","0","10060460"
"6","0","0","0","6","14","10060462","0","0","0","10060463","0","10060461"
"3","0","0","1","6","13","10060463","0","0","0","10060464","0","10060462"
"7","0","0","10002","6","12","10060464","0","0","0","10060465","0","10060463"
"14","0","0","4","6","11","10060465","0","0","0","10060466","0","10060464"
"2","0","0","1","6","10","10060466","0","0","0","10060467","0","10060465"
"3","0","0","2","6","9","10060467","0","0","0","10060468","0","10060466"
"6","0","0","0","6","8","10060468","0","0","0","10060469","0","10060467"
"2","0","0","1","6","7","10060469","0","0","0","10060470","0","10060468"
"4","0","0","0","6","6","10060470","0","0","0","10060471","0","10060469"
"7","0","0","10001","6","5","10060471","0","0","0","10060472","0","10060470"
"14","0","0","3","6","4","10060472","0","0","0","10060473","0","10060471"
"2","0","0","1","6","3","10060473","0","0","0","10060474","0","10060472"
"7","0","0","10002","6","2","10060474","0","0","0","10060475","0","10060473"
"2","0","0","1","6","1","10060475","0","0","0","10060476","0","10060474"
"13","0","0","0","6","0","10060476","0","0","0","10060092","0","10060475"
"15","0","0","0","6","55","10060477","0","0","0","10060116","0","10060114"
"14","0","0","3","6","41","10060478","0","0","0","10060137","0","10060135"
"15","0","0","0","6","30","10060479","0","0","0","10060148","0","10060146"
"16","0","0","10060480","6","23","10060480","0","0","0","10060481","0","10060153"
"7","0","0","10002","6","22","10060481","0","0","0","10060482","0","10060480"
"14","0","0","3","6","21","10060482","0","0","0","10060483","0","10060481"
"6","0","0","0","6","20","10060483","0","0","0","10060484","0","10060482"
"3","0","0","1","6","19","10060484","0","0","0","10060485","0","10060483"
"7","0","0","10001","6","18","10060485","0","0","0","10060486","0","10060484"
"4","0","0","0","6","17","10060486","0","0","0","10060487","0","10060485"
"14","0","0","4","6","16","10060487","0","0","0","10060488","0","10060486"
"11","0","0","10001","6","15","10060488","0","0","0","10060489","0","10060487"
"3","0","0","2","6","14","10060489","0","0","0","10060490","0","10060488"
"2","0","0","2","6","13","10060490","0","0","0","10060491","0","10060489"
"4","0","0","0","6","12","10060491","0","0","0","10060492","0","10060490"
"5","0","0","0","6","11","10060492","0","0","0","10060161","0","10060491"
"13","0","0","0","6","0","10060493","0","0","0","10060177","0","10060175"
"14","0","0","3","6","71","10060494","0","0","0","10060495","0","10060179"
"7","0","0","10001","6","70","10060495","0","0","0","10060496","0","10060494"
"3","0","0","1","6","69","10060496","0","0","0","10060497","0","10060495"
"4","0","0","0","6","68","10060497","0","0","0","10060498","0","10060496"
"15","0","0","0","6","67","10060498","0","0","0","10060183","0","10060497"
"5","0","0","0","6","57","10060499","0","0","0","10060500","0","10060193"
"4","0","0","0","6","56","10060500","10060499","0","0","10060197","0","10060195"
"2","0","0","2","6","42","10060501","0","0","0","10060502","0","10060212"
"14","0","0","2","6","41","10060502","0","0","0","10060503","0","10060501"
"15","0","0","0","6","40","10060503","0","0","0","10060516","0","10060502"
"14","0","0","5","6","42","10060515","0","0","0","10060528","0","10060516"
"2","0","0","1","6","39","10060516","0","10060515","0","10060517","0","10060503"
"12","0","0","0","6","38","10060517","0","0","0","10060518","0","10060516"
"11","0","0","10001","6","37","10060518","0","0","0","10060519","0","10060517"
"14","0","0","4","6","36","10060519","0","0","0","10060520","0","10060518"
"3","0","0","1","6","35","10060520","0","0","0","10060521","0","10060519"
"6","0","0","0","6","34","10060521","0","0","0","10060522","0","10060520"
"7","0","0","10001","6","33","10060522","10060534","0","0","10060523","0","10060521"
"5","0","0","0","6","32","10060523","0","0","0","10060524","0","10060522"
"2","0","0","1","6","31","10060524","0","0","0","10060525","0","10060523"
"3","0","0","1","6","30","10060525","0","0","0","10060526","0","10060524"
"7","0","0","10001","6","29","10060526","0","0","0","10060527","0","10060525"
"2","0","0","1","6","28","10060527","0","0","0","10060536","0","10060526"
"2","0","0","3","6","41","10060528","0","0","0","10060529","0","10060515"
"2","0","0","2","6","40","10060529","0","0","0","10060530","0","10060528"
"2","0","0","2","6","39","10060530","0","0","0","10060535","0","10060529"
"2","0","0","2","6","37","10060531","0","0","0","10060532","0","10060535"
"2","0","0","2","6","36","10060532","0","0","0","10060533","0","10060531"
"2","0","0","3","6","35","10060533","0","0","0","10060534","0","10060532"
"14","0","0","3","6","34","10060534","0","0","0","10060522","0","10060533"
"14","0","0","3","6","38","10060535","0","0","0","10060531","0","10060530"
"14","0","0","4","6","27","10060536","0","0","0","10060537","0","10060527"
"7","0","0","10001","6","26","10060537","0","0","0","10060538","0","10060536"
"2","0","0","2","6","25","10060538","0","0","0","10060539","0","10060537"
"4","0","0","0","6","24","10060539","0","0","0","10060540","0","10060538"
"7","0","0","10002","6","23","10060540","0","0","0","10060541","0","10060539"
"2","0","0","1","6","22","10060541","0","0","0","10060542","0","10060540"
"16","0","0","10060542","6","21","10060542","0","0","0","10060543","0","10060541"
"11","0","0","10001","6","20","10060543","0","0","0","10060242","0","10060542"
"3","0","0","2","6","9","10060544","0","0","0","10060545","0","10060251"
"2","0","0","2","6","8","10060545","0","0","0","10060546","0","10060544"
"2","0","0","2","6","7","10060546","0","0","0","10060547","0","10060545"
"2","0","0","1","6","6","10060547","0","10060550","0","10060549","10060556","10060546"
"2","0","0","1","6","4","10060548","0","0","0","10060552","0","10060549"
"6","0","10060555","0","6","5","10060549","10060551","0","0","10060548","0","10060547"
"14","0","0","5","6","7","10060550","0","0","0","10060555","0","10060547"
"14","0","0","4","6","6","10060551","0","0","0","10060549","0","10060556"
"4","0","0","0","6","3","10060552","0","0","0","10060553","0","10060548"
"12","0","0","0","6","2","10060553","0","0","0","10060554","0","10060552"
"7","0","0","10003","6","1","10060554","0","0","0","10060557","0","10060553"
"4","0","0","0","6","6","10060555","0","0","0","10060549","0","10060550"
"3","0","0","3","6","7","10060556","0","0","0","10060551","0","10060547"
"13","0","0","0","6","0","10060557","0","0","0","10060558","0","10060554"
"11","0","0","10001","6","74","10060558","0","0","0","10060559","0","10060557"
"7","0","0","10001","6","73","10060559","0","0","0","10060560","0","10060558"
"3","0","0","1","6","72","10060560","0","0","0","10060561","0","10060559"
"14","0","0","3","6","71","10060561","0","0","0","10060563","0","10060560"
"2","0","0","1","6","70","10060563","0","0","0","10060564","0","10060561"
"7","0","0","10001","6","69","10060564","0","0","0","10060565","0","10060563"
"5","0","0","0","6","68","10060565","0","0","0","10060566","0","10060564"
"3","0","0","2","6","67","10060566","0","0","0","10060567","0","10060565"
"12","0","0","0","6","66","10060567","0","0","0","10060568","0","10060566"
"4","0","0","0","6","65","10060568","0","0","0","10060569","0","10060567"
"2","0","0","1","6","64","10060569","0","0","0","10060570","0","10060568"
"6","0","0","0","6","63","10060570","0","0","0","10060571","0","10060569"
"11","0","0","10001","6","62","10060571","0","10060579","0","10060572","0","10060570"
"7","0","0","10001","6","61","10060572","0","0","0","10060573","0","10060571"
"7","0","0","10002","6","60","10060573","0","0","0","10060574","0","10060572"
"7","0","0","10003","6","59","10060574","0","0","0","10060575","0","10060573"
"7","0","0","10002","6","58","10060575","0","0","0","10060576","0","10060574"
"7","0","0","10001","6","57","10060576","0","0","0","10060577","0","10060575"
"4","0","0","0","6","56","10060577","10060578","0","0","10060583","0","10060576"
"14","0","0","3","6","57","10060578","0","0","0","10060577","0","10060581"
"14","0","0","2","6","61","10060579","0","0","0","10060580","0","10060571"
"3","0","0","2","6","60","10060580","0","0","0","10060582","0","10060579"
"3","0","0","3","6","58","10060581","0","0","0","10060578","0","10060582"
"2","0","0","3","6","59","10060582","0","0","0","10060581","0","10060580"
"6","0","0","0","6","55","10060583","0","0","0","10060584","0","10060577"
"3","0","0","1","6","54","10060584","0","0","0","10060585","0","10060583"
"14","0","0","2","6","53","10060585","0","0","0","10060586","0","10060584"
"2","0","0","1","6","52","10060586","0","0","0","10060590","0","10060585"
"15","0","0","0","6","50","10060588","0","0","0","10060589","0","10060590"
"5","0","0","0","6","49","10060589","0","0","0","10060294","0","10060588"
"4","0","0","0","6","51","10060590","0","0","0","10060588","0","10060586"
"16","0","0","10060591","6","24","10060591","0","0","0","10060592","0","10060325"
"3","0","0","2","6","23","10060592","0","0","0","10060593","0","10060591"
"4","0","0","0","6","22","10060593","0","0","0","10060594","0","10060592"
"14","0","0","2","6","21","10060594","0","0","0","10060596","0","10060593"
"15","0","0","0","6","19","10060595","0","0","0","10060597","0","10060596"
"6","0","0","0","6","20","10060596","0","0","0","10060595","0","10060594"
"3","0","0","2","6","18","10060597","0","0","0","10060598","0","10060595"
"4","0","0","0","6","17","10060598","0","0","0","10060599","0","10060597"
"7","0","0","10003","6","16","10060599","0","0","0","10060603","0","10060598"
"2","0","0","2","6","15","10060603","0","0","0","10060604","0","10060599"
"14","0","0","3","6","14","10060604","0","0","0","10060605","0","10060603"
"12","0","0","0","6","13","10060605","0","0","0","10060606","0","10060604"
"2","0","0","1","6","12","10060606","0","0","0","10060607","0","10060605"
"3","0","0","1","6","11","10060607","0","10060612","0","10060608","10060616","10060606"
"6","0","0","0","6","10","10060608","0","0","0","10060609","0","10060607"
"2","0","10060617","1","6","9","10060609","10060614","0","0","10060610","0","10060608"
"3","0","0","2","6","8","10060610","0","0","0","10060611","0","10060609"
"7","0","0","10003","6","7","10060611","0","0","0","10060618","0","10060610"
"14","0","0","2","6","12","10060612","0","0","0","10060613","0","10060607"
"14","0","0","4","6","11","10060613","0","0","0","10060617","0","10060612"
"14","0","0","4","6","10","10060614","0","0","0","10060609","0","10060615"
"4","0","0","0","6","11","10060615","0","0","0","10060614","0","10060616"
"7","0","0","10003","6","12","10060616","0","0","0","10060615","0","10060607"
"3","0","0","3","6","10","10060617","0","0","0","10060609","0","10060613"
"7","0","0","10002","6","6","10060618","0","0","0","10060619","0","10060611"
"14","0","0","3","6","5","10060619","0","0","0","10060620","0","10060618"
"7","0","0","10002","6","4","10060620","0","0","0","10060621","0","10060619"
"2","0","0","1","6","3","10060621","0","0","0","10060622","0","10060620"
"7","0","0","10002","6","2","10060622","0","0","0","10060623","0","10060621"
"2","0","0","1","6","1","10060623","0","0","0","10060624","0","10060622"
"13","0","0","0","6","0","10060624","0","0","0","10060366","0","10060623"
"3","0","0","1","7","32","10070122","0","0","0","10070681","0","10070680"
"13","0","0","0","7","0","10070357","0","0","0","10070358","0","10071094"
"2","0","0","3","7","66","10070358","0","0","0","10070359","0","10070357"
"6","0","0","0","7","65","10070359","0","0","0","10070360","0","10070358"
"7","0","0","10002","7","64","10070360","0","0","0","10070361","0","10070359"
"11","0","0","10001","7","63","10070361","0","0","0","10070362","0","10070360"
"6","0","0","0","7","62","10070362","10070363","0","0","10070364","0","10070361"
"1","0","0","0","7","63","10070363","0","0","0","10070362","0","0"
"2","0","0","1","7","61","10070364","0","0","0","10070365","0","10070362"
"4","0","0","0","7","60","10070365","0","0","0","10070367","0","10070364"
"7","0","0","10001","7","59","10070367","0","0","0","10070539","0","10070365"
"2","0","0","1","7","53","10070369","0","0","0","10070370","0","10070543"
"5","0","0","0","7","52","10070370","0","0","0","10070371","0","10070369"
"4","0","0","0","7","51","10070371","0","10070380","0","10070372","0","10070370"
"14","0","0","1","7","50","10070372","0","0","0","10070373","0","10070371"
"3","0","0","3","7","49","10070373","0","0","0","10070374","0","10070372"
"6","0","0","0","7","48","10070374","0","0","0","10070375","0","10070373"
"14","0","0","2","7","47","10070375","0","0","0","10070376","0","10070374"
"3","0","0","1","7","46","10070376","0","0","0","10070377","0","10070375"
"3","0","0","2","7","45","10070377","0","0","0","10070378","0","10070376"
"2","0","0","2","7","44","10070378","10070385","0","0","10070379","0","10070377"
"4","0","0","0","7","43","10070379","0","0","0","10070577","0","10070378"
"14","0","0","1","7","50","10070380","0","0","0","10070381","0","10070371"
"2","0","0","3","7","49","10070381","0","0","0","10070382","0","10070380"
"4","0","0","0","7","48","10070382","0","0","0","10070383","0","10070381"
"14","0","0","2","7","47","10070383","0","0","0","10070384","0","10070382"
"2","0","0","1","7","46","10070384","0","0","0","10070385","0","10070383"
"2","0","0","2","7","45","10070385","0","0","0","10070378","0","10070384"
"2","0","0","1","7","41","10070387","0","0","0","10070388","0","10070577"
"14","0","0","4","7","40","10070388","0","0","0","10070578","0","10070387"
"6","0","0","0","7","33","10070398","0","0","0","10070587","0","10070586"
"12","0","0","0","7","58","10070539","0","0","0","10070540","0","10070367"
"2","0","0","2","7","57","10070540","0","0","0","10070541","0","10070539"
"14","0","0","2","7","56","10070541","0","0","0","10070542","0","10070540"
"7","0","0","10001","7","55","10070542","0","0","0","10070543","0","10070541"
"4","0","0","0","7","54","10070543","0","0","0","10070369","0","10070542"
"7","0","0","10001","7","42","10070577","0","0","0","10070387","0","10070379"
"2","0","0","1","7","39","10070578","0","10070581","0","10070579","0","10070388"
"3","0","0","2","7","38","10070579","0","0","0","10070584","0","10070578"
"3","0","0","2","7","36","10070580","0","0","0","10070583","0","10070582"
"12","0","0","0","7","38","10070581","0","0","0","10070582","0","10070578"
"7","0","0","10002","7","37","10070582","0","0","0","10070580","0","10070581"
"4","0","0","0","7","35","10070583","10070585","0","0","10070586","0","10070580"
"2","0","0","2","7","37","10070584","0","0","0","10070585","0","10070579"
"11","0","0","10001","7","36","10070585","0","0","0","10070583","0","10070584"
"5","0","0","0","7","34","10070586","0","0","0","10070398","0","10070583"
"2","0","0","1","7","32","10070587","0","0","0","10070588","0","10070398"
"11","0","0","10001","7","31","10070588","0","0","0","10070589","0","10070587"
"14","0","0","5","7","30","10070589","0","0","0","10070590","0","10070588"
"4","0","0","0","7","29","10070590","0","0","0","10070591","0","10070589"
"12","0","0","0","7","28","10070591","0","0","0","10070592","0","10070590"
"15","0","0","0","7","27","10070592","0","0","0","10070593","0","10070591"
"3","0","0","2","7","26","10070593","0","0","0","10070594","0","10070592"
"4","0","0","0","7","25","10070594","0","0","0","10070595","0","10070593"
"2","0","0","2","7","24","10070595","0","0","0","10070596","0","10070594"
"14","0","0","3","7","23","10070596","0","0","0","10070597","0","10070595"
"3","0","0","1","7","22","10070597","0","10070601","0","10070598","0","10070596"
"2","0","0","1","7","21","10070598","0","0","0","10070603","0","10070597"
"2","0","0","3","7","20","10070599","0","0","0","10070606","0","10070601"
"2","0","0","2","7","18","10070600","0","0","0","10070605","0","10070606"
"3","0","0","2","7","21","10070601","0","0","0","10070599","0","10070597"
"3","0","0","2","7","19","10070602","0","0","0","10070604","0","10070603"
"7","0","0","10003","7","20","10070603","0","0","0","10070602","0","10070598"
"7","0","0","10002","7","18","10070604","0","0","0","10070605","0","10070602"
"7","0","0","10001","7","17","10070605","10070604","0","0","10070607","0","10070600"
"11","0","0","10001","7","19","10070606","0","0","0","10070600","0","10070599"
"5","0","0","0","7","16","10070607","0","0","0","10070608","0","10070605"
"16","0","0","10070608","7","15","10070608","0","0","0","10070609","0","10070607"
"4","0","0","0","7","14","10070609","0","0","0","10070611","0","10070608"
"2","0","0","3","7","12","10070610","0","0","0","10070619","0","10070611"
"14","0","0","3","7","13","10070611","0","0","0","10070610","0","10070609"
"12","0","0","0","7","11","10070619","0","0","0","10070620","0","10070610"
"6","0","0","0","7","10","10070620","0","0","0","10070621","0","10070619"
"14","0","0","2","7","9","10070621","0","0","0","10070622","0","10070620"
"7","0","0","10002","7","8","10070622","0","0","0","10070623","0","10070621"
"7","0","0","10003","7","7","10070623","0","0","0","10070624","0","10070622"
"11","0","0","10001","7","6","10070624","0","0","0","10070625","0","10070623"
"4","0","0","0","7","5","10070625","0","0","0","10070626","0","10070624"
"7","0","0","10001","7","4","10070626","0","0","0","10070628","0","10070625"
"3","0","0","1","7","3","10070628","0","0","0","10070629","0","10070626"
"2","0","0","3","7","2","10070629","0","0","0","10070630","0","10070628"
"7","0","0","10001","7","1","10070630","0","0","0","10070631","0","10070629"
"13","0","0","0","7","0","10070631","0","0","0","10070632","0","10070630"
"3","0","0","1","7","66","10070632","0","0","0","10070633","0","10070631"
"2","0","0","1","7","65","10070633","0","0","0","10070634","0","10070632"
"11","0","0","10001","7","64","10070634","0","0","0","10070635","0","10070633"
"12","0","0","0","7","63","10070635","0","0","0","10070636","0","10070634"
"2","0","0","1","7","62","10070636","0","0","0","10070637","0","10070635"
"2","0","0","2","7","61","10070637","0","0","0","10070638","0","10070636"
"4","0","0","0","7","60","10070638","0","0","0","10070639","0","10070637"
"3","0","0","1","7","59","10070639","0","0","0","10070640","0","10070638"
"12","0","0","0","7","58","10070640","0","0","0","10070641","0","10070639"
"5","0","0","0","7","57","10070641","0","0","0","10070642","0","10070640"
"2","0","0","1","7","56","10070642","0","10070644","0","10070643","0","10070641"
"11","0","0","10001","7","55","10070643","0","0","0","10070645","0","10070642"
"4","0","0","0","7","55","10070644","0","0","0","10070664","0","10070642"
"4","0","0","0","7","54","10070645","0","0","0","10070646","0","10070643"
"2","0","0","3","7","53","10070646","0","0","0","10070647","0","10070645"
"14","0","0","3","7","52","10070647","0","0","0","10070648","0","10070646"
"2","0","0","2","7","51","10070648","0","0","0","10070649","0","10070647"
"7","0","0","10001","7","50","10070649","0","0","0","10070650","0","10070648"
"7","0","0","10003","7","49","10070650","0","0","0","10070651","0","10070649"
"4","0","0","0","7","48","10070651","0","0","0","10070652","0","10070650"
"7","0","0","10001","7","47","10070652","0","0","0","10070653","0","10070651"
"2","0","0","2","7","46","10070653","0","0","0","10070655","0","10070652"
"14","0","0","3","7","45","10070655","10070656","0","0","10070665","0","10070653"
"3","0","0","3","7","46","10070656","0","0","0","10070655","0","10070657"
"6","0","0","0","7","47","10070657","0","0","0","10070656","0","10070658"
"4","0","0","0","7","48","10070658","0","0","0","10070657","0","10070659"
"14","0","0","3","7","49","10070659","0","0","0","10070658","0","10070660"
"2","0","0","1","7","50","10070660","0","0","0","10070659","0","10070661"
"2","0","0","3","7","51","10070661","0","0","0","10070660","0","10070662"
"2","0","0","2","7","52","10070662","0","0","0","10070661","0","10070663"
"14","0","0","3","7","53","10070663","0","0","0","10070662","0","10070664"
"2","0","0","2","7","54","10070664","0","0","0","10070663","0","10070644"
"7","0","0","10001","7","44","10070665","0","0","0","10070666","0","10070655"
"6","0","0","0","7","43","10070666","0","0","0","10070667","0","10070665"
"2","0","0","1","7","42","10070667","0","10070668","0","10070673","0","10070666"
"2","0","0","3","7","43","10070668","0","0","0","10070674","0","10070667"
"6","0","0","0","7","41","10070669","0","0","0","10070671","0","10070674"
"6","0","0","0","7","39","10070670","10070672","0","0","10070675","0","10070671"
"7","0","0","10003","7","40","10070671","0","0","0","10070670","0","10070669"
"12","0","0","0","7","40","10070672","0","0","0","10070670","0","10070673"
"11","0","0","10001","7","41","10070673","0","0","0","10070672","0","10070667"
"14","0","0","3","7","42","10070674","0","0","0","10070669","0","10070668"
"4","0","0","0","7","38","10070675","0","0","0","10070676","0","10070670"
"15","0","0","0","7","37","10070676","0","0","0","10070677","0","10070675"
"3","0","0","2","7","36","10070677","0","0","0","10070678","0","10070676"
"14","0","0","5","7","35","10070678","0","0","0","10070679","0","10070677"
"4","0","0","0","7","34","10070679","0","0","0","10070680","0","10070678"
"2","0","0","2","7","33","10070680","0","0","0","10070122","0","10070679"
"14","0","0","3","7","31","10070681","0","0","0","10070683","0","10070122"
"11","0","0","10001","7","30","10070683","0","0","0","10070684","0","10070681"
