7e2da4bfd4486c4f1597c9e3cd4e003e87359d3caf726055acff2eff43790719,293a5fc113053682248c0c4d9898954537b818ecc593f27b09e8797b3e9d8821,b9f4e812a1ac1ec3df273acfffff7776f12eb9e954ce7f2ce9bddd6dfbb15d29,da496585591b0952d2c3be812a3b7b5593ebee45eb1e84664ac51889c9857b1f,e2d15a61aa76861c357c397887bc0ef4b7e6c9cdec152154403b5f13d805e9b1,8daca277ba33721be813560d18d4493f6201bf93e580350552a260389aa5551d,1927af3440d4c09e3e6b547b2291b3c45349e2587645f14778136030b0206542,84e9bdc9ba651de9fb9b0252de5f2477e7878911d59773d274a72d5e4211be85,5a55cdfe9851126824f9bcf638c9ecc7cd0fe02f634ddc0bc4af92f0288ac161,2e51ff2ce8003d6227fc44b1dedd74309417df3273ba2acebb2b301b8c6de2b9,517dc358a02e3e41cfa32f4c829e423b5bad4c8a74d4273f189a65001fda5fda,a4a2220cedc4ed872dc16f9c375e088c2bac6fcf38ffe51646fd5fe28c53f45c,25a37c781f4dbff48ce8173ee61e66b1df9f79ca027e62b3d9e11698b65e2a23
"57","10040255","0","0","10040256","0","3","0","0","10040243","0","2","4"
"53","10040245","0","0","10040257","0","1","0","0","10040288","0","3","4"
"52","10040257","10040300","0","10040288","0","10001","0","0","10040289","0","11","4"
"51","10040288","0","0","10040289","0","1","0","0","10040290","0","2","4"
"50","10040289","0","0","10040290","0","1","0","0","10040291","0","3","4"
"49","10040290","0","0","10040291","0","0","0","0","10040292","0","4","4"
"48","10040291","0","0","10040292","0","2","0","0","10040293","0","2","4"
"47","10040292","0","0","10040293","0","0","0","0","10040294","0","6","4"
"46","10040293","0","0","10040294","0","0","0","0","10040295","0","4","4"
"45","10040294","0","0","10040295","0","10002","0","0","10040296","0","7","4"
"44","10040295","0","0","10040296","10040308","0","0","0","10040297","0","12","4"
"43","10040296","0","0","10040297","0","2","0","0","10040298","0","3","4"
"42","10040297","0","0","10040298","0","0","0","0","10040299","0","4","4"
"41","10040298","0","0","10040299","0","0","0","0","10040313","0","6","4"
"53","10040288","0","0","10040300","0","3","0","0","10040301","0","3","4"
"52","10040300","0","0","10040301","0","3","0","0","10040302","0","2","4"
"51","10040301","0","0","10040302","0","0","0","0","10040303","0","4","4"
"50","10040302","0","0","10040303","0","10003","0","0","10040304","0","7","4"
"49","10040303","0","0","10040304","0","4","0","0","10040305","0","14","4"
"48","10040304","0","0","10040305","0","3","0","0","10040306","0","2","4"
"47","10040305","0","0","10040306","0","10003","0","0","10040307","0","7","4"
"46","10040306","0","0","10040307","0","0","0","0","10040308","0","12","4"
"45","10040307","0","0","10040308","0","3","0","0","10040296","0","2","4"
"40","10040299","0","0","10040313","0","2","0","0","10040566","0","2","4"
"31","10040573","0","0","10040316","0","4","0","0","10040317","0","14","4"
"30","10040316","0","0","10040317","0","0","0","0","10040318","0","4","4"
"29","10040317","0","0","10040318","0","0","0","0","10040319","0","12","4"
"28","10040318","0","0","10040319","0","10001","0","0","10040320","0","11","4"
"27","10040319","0","0","10040320","0","0","0","0","10040321","0","5","4"
"26","10040320","0","0","10040321","0","10001","0","0","10040323","0","7","4"
"25","10040321","0","0","10040323","0","2","0","0","10040324","0","3","4"
"24","10040323","0","0","10040324","0","1","0","0","10040325","0","2","4"
"23","10040324","0","0","10040325","0","5","0","0","10040326","0","14","4"
"22","10040325","0","0","10040326","0","0","0","0","10040327","0","4","4"
"21","10040326","0","0","10040327","0","10001","0","0","10040328","0","11","4"
"20","10040327","0","0","10040328","0","0","0","0","10040329","0","6","4"
"19","10040328","0","0","10040329","0","1","0","0","10040330","0","2","4"
"18","10040329","0","0","10040330","0","1","0","0","10040331","0","3","4"
"17","10040330","10040340","0","10040331","0","0","0","0","10040332","0","5","4"
"16","10040331","0","0","10040332","0","0","0","0","10040333","0","4","4"
"15","10040332","0","0","10040333","0","2","0","0","10040334","0","2","4"
"14","10040333","0","0","10040334","0","1","0","0","10040335","0","2","4"
"13","10040334","0","0","10040335","0","10002","0","0","10040336","0","7","4"
"12","10040335","0","0","10040336","0","3","0","0","10040337","0","2","4"
"11","10040336","0","0","10040337","0","1","0","0","10040338","0","2","4"
"10","10040337","0","0","10040338","10040345","0","0","0","10040339","0","6","4"
"9","10040338","0","0","10040339","0","3","0","0","10040346","0","14","4"
"16","10040331","0","0","10040340","0","1","0","0","10040341","0","3","4"
"15","10040340","0","0","10040341","0","10002","0","0","10040342","0","7","4"
"14","10040341","0","0","10040342","0","10001","0","0","10040343","0","11","4"
"13","10040342","0","0","10040343","0","2","0","0","10040344","0","2","4"
"12","10040343","0","0","10040344","0","10001","0","0","10040345","0","7","4"
"11","10040344","0","0","10040345","0","3","0","0","10040338","0","3","4"
"8","10040339","10040354","0","10040346","0","0","0","0","10040347","0","4","4"
"7","10040346","0","0","10040347","0","2","0","0","10040348","0","2","4"
"6","10040347","0","0","10040348","0","10003","0","0","10040349","0","7","4"
"5","10040348","0","0","10040349","0","0","0","0","10040350","0","12","4"
"4","10040349","0","0","10040350","10040356","0","0","0","10040351","0","4","4"
"3","10040350","0","0","10040351","0","3","0","0","10040352","0","2","4"
"2","10040351","0","0","10040352","0","10001","0","0","10040353","0","7","4"
"1","10040352","0","0","10040353","0","10003","0","0","10040357","0","7","4"
"7","10040346","0","0","10040354","0","0","0","0","10040355","0","6","4"
"6","10040354","0","0","10040355","0","3","0","0","10040356","0","3","4"
"5","10040355","0","0","10040356","0","10001","0","0","10040350","0","11","4"
"0","10040353","0","0","10040357","0","0","0","0","10040358","0","13","4"
"66","10040357","0","0","10040358","0","3","0","0","10040359","0","2","4"
"65","10040358","0","0","10040359","0","0","0","0","10040360","0","6","4"
"64","10040359","0","0","10040360","0","10002","0","0","10040361","0","7","4"
"63","10040360","0","0","10040361","0","10001","0","0","10040362","0","11","4"
"62","10040361","0","0","10040362","10040363","0","0","0","10040364","0","6","4"
"63","0","0","0","10040363","0","0","0","0","10040362","0","1","4"
"61","10040362","0","0","10040364","0","1","0","0","10040365","0","2","4"
"60","10040364","0","0","10040365","0","0","0","0","10040367","0","4","4"
"59","10040365","0","0","10040367","0","10001","0","0","10040539","0","7","4"
"53","10040543","0","0","10040369","0","1","0","0","10040370","0","2","4"
"52","10040369","0","0","10040370","0","0","0","0","10040371","0","5","4"
"51","10040370","10040380","0","10040371","0","0","0","0","10040372","0","4","4"
"50","10040371","0","0","10040372","0","1","0","0","10040373","0","14","4"
"49","10040372","0","0","10040373","0","3","0","0","10040374","0","3","4"
"48","10040373","0","0","10040374","0","0","0","0","10040375","0","6","4"
"47","10040374","0","0","10040375","0","2","0","0","10040376","0","14","4"
"46","10040375","0","0","10040376","0","1","0","0","10040377","0","3","4"
"45","10040376","0","0","10040377","0","2","0","0","10040378","0","3","4"
"44","10040377","0","0","10040378","10040385","2","0","0","10040379","0","2","4"
"43","10040378","0","0","10040379","0","0","0","0","10040386","0","4","4"
"50","10040371","0","0","10040380","0","1","0","0","10040381","0","14","4"
"49","10040380","0","0","10040381","0","3","0","0","10040382","0","2","4"
"48","10040381","0","0","10040382","0","0","0","0","10040383","0","4","4"
"47","10040382","0","0","10040383","0","2","0","0","10040384","0","14","4"
"46","10040383","0","0","10040384","0","1","0","0","10040385","0","2","4"
"45","10040384","0","0","10040385","0","2","0","0","10040378","0","2","4"
"42","10040379","0","0","10040386","0","10001","0","0","10040387","0","7","4"
"41","10040386","0","0","10040387","0","1","0","0","10040388","0","2","4"
"40","10040387","0","0","10040388","0","4","0","0","10040389","0","14","4"
"39","10040388","0","0","10040389","0","0","0","0","10040390","0","5","4"
"38","10040389","10040395","0","10040390","0","1","0","0","10040391","0","2","4"
"37","10040390","0","0","10040391","0","0","0","0","10040392","0","12","4"
"36","10040391","0","0","10040392","0","10002","0","0","10040393","0","7","4"
"35","10040392","0","0","10040393","0","2","0","0","10040394","0","3","4"
"34","10040393","0","0","10040394","10040397","0","0","0","10040398","0","4","4"
"37","10040390","0","0","10040395","0","2","0","0","10040396","0","3","4"
"36","10040395","0","0","10040396","0","2","0","0","10040397","0","2","4"
"35","10040396","0","0","10040397","0","10001","0","0","10040394","0","11","4"
"33","10040394","0","0","10040398","0","0","0","0","10040399","0","6","4"
"32","10040398","0","0","10040399","0","1","0","0","10040400","0","2","4"
"31","10040399","0","0","10040400","0","10001","0","0","10040401","0","11","4"
"30","10040400","0","0","10040401","0","5","0","0","10040402","0","14","4"
"29","10040401","0","0","10040402","0","0","0","0","10040403","0","4","4"
"28","10040402","0","0","10040403","0","0","0","0","10040404","0","12","4"
"27","10040403","0","0","10040404","0","1","0","0","10040405","0","2","4"
"26","10040404","0","0","10040405","0","2","0","0","10040406","0","3","4"
"25","10040405","0","0","10040406","0","0","0","0","10040407","0","4","4"
"24","10040406","0","0","10040407","0","2","0","0","10040408","0","2","4"
"23","10040407","0","0","10040408","0","3","0","0","10040409","0","14","4"
"22","10040408","10040416","0","10040409","0","1","0","0","10040410","0","3","4"
"21","10040409","0","0","10040410","0","1","0","0","10040411","0","2","4"
"20","10040410","0","0","10040411","0","10003","0","0","10040412","0","7","4"
"19","10040411","0","0","10040412","0","2","0","0","10040413","0","3","4"
"18","10040412","0","0","10040413","0","10002","0","0","10040414","0","7","4"
"17","10040413","0","0","10040414","10040419","10001","0","0","10040415","0","7","4"
"16","10040414","0","0","10040415","0","0","0","0","10040420","0","5","4"
"21","10040409","0","0","10040416","0","2","0","0","10040417","0","3","4"
"20","10040416","0","0","10040417","0","3","0","0","10040418","0","2","4"
"19","10040417","0","0","10040418","0","10001","0","0","10040419","0","11","4"
"18","10040418","0","0","10040419","0","2","0","0","10040414","0","2","4"
"15","10040415","0","0","10040420","0","2","0","0","10040421","0","2","4"
"14","10040420","0","0","10040421","0","0","0","0","10040422","0","4","4"
"13","10040421","0","0","10040422","0","5","0","0","10040423","0","14","4"
"12","10040422","0","0","10040423","0","3","0","0","10040462","0","2","4"
"57","10040444","0","0","10040443","0","0","0","0","10040084","0","5","4"
"58","10040445","0","0","10040444","0","0","0","0","10040443","0","12","4"
"59","10040446","0","0","10040445","0","1","0","0","10040444","0","3","4"
"60","10040447","0","0","10040446","0","0","0","0","10040445","0","4","4"
"61","10040448","0","0","10040447","0","2","0","0","10040446","0","2","4"
"62","10040449","0","0","10040448","0","1","0","0","10040447","0","2","4"
"63","10040450","0","0","10040449","0","0","0","0","10040448","0","12","4"
"64","10040451","0","0","10040450","0","10001","0","0","10040449","0","11","4"
"65","10040452","0","0","10040451","0","1","0","0","10040450","0","2","4"
"66","10040453","0","0","10040452","0","1","0","0","10040451","0","3","4"
"0","10040454","0","0","10040453","0","0","0","0","10040452","0","13","4"
"1","10040455","0","0","10040454","0","10001","0","0","10040453","0","7","4"
"2","10040456","0","0","10040455","0","3","0","0","10040454","0","2","4"
"3","10040547","0","0","10040456","0","1","0","0","10040455","0","3","4"
"8","10040460","0","0","10040459","0","10002","0","0","10040544","0","7","4"
"9","10040461","0","0","10040460","0","1","0","0","10040459","0","2","4"
"10","10040462","0","0","10040461","0","0","0","0","10040460","0","6","4"
"11","10040423","0","0","10040462","0","0","0","0","10040461","0","12","4"
"58","10040367","0","0","10040539","0","0","0","0","10040540","0","12","4"
"57","10040539","0","0","10040540","0","2","0","0","10040541","0","2","4"
"56","10040540","0","0","10040541","0","2","0","0","10040542","0","14","4"
"55","10040541","0","0","10040542","0","10001","0","0","10040543","0","7","4"
"54","10040542","0","0","10040543","0","0","0","0","10040369","0","4","4"
"7","10040459","0","0","10040544","0","10003","0","0","10040545","0","7","4"
"6","10040544","0","0","10040545","0","10001","0","0","10040546","0","11","4"
"5","10040545","0","0","10040546","0","0","0","0","10040547","0","4","4"
"4","10040546","0","0","10040547","0","10001","0","0","10040456","0","7","4"
"12","10040142","0","0","10040548","0","1","0","0","10040549","0","3","4"
"11","10040548","0","0","10040549","0","0","0","0","10040551","0","12","4"
"9","10040551","0","0","10040550","0","0","0","0","10040552","0","5","4"
"10","10040549","0","0","10040551","0","0","0","0","10040550","0","4","4"
"8","10040550","0","0","10040552","0","0","0","0","10040553","0","6","4"
"7","10040552","0","0","10040553","0","10001","0","0","10040554","0","7","4"
"6","10040553","0","0","10040554","0","2","0","0","10040555","0","2","4"
"5","10040554","0","0","10040555","0","1","0","0","10040556","0","2","4"
"4","10040555","0","0","10040556","0","0","0","0","10040146","0","12","4"
"49","10040171","0","0","10040557","0","2","0","0","10040558","0","2","4"
"48","10040557","0","0","10040558","0","1","0","0","10040560","0","2","4"
"46","10040560","0","0","10040559","0","1","0","0","10040561","0","2","4"
"47","10040558","0","0","10040560","0","2","0","0","10040559","0","14","4"
"45","10040559","0","0","10040561","0","0","0","0","10040562","0","4","4"
"44","10040561","0","0","10040562","0","2","0","0","10040563","0","3","4"
"43","10040562","0","0","10040563","0","10002","0","0","10040564","0","7","4"
"42","10040563","0","0","10040564","0","0","0","0","10040565","0","6","4"
"41","10040564","0","0","10040565","0","10003","0","0","10040175","0","7","4"
"39","10040313","0","0","10040566","0","10001","0","0","10040567","0","7","4"
"38","10040566","0","0","10040567","0","10001","0","0","10040568","0","11","4"
"37","10040567","0","0","10040568","0","10002","0","0","10040569","0","7","4"
"36","10040568","0","0","10040569","0","3","0","0","10040570","0","14","4"
"35","10040569","0","0","10040570","0","0","0","0","10040571","0","4","4"
"34","10040570","0","0","10040571","0","10003","0","0","10040572","0","7","4"
"33","10040571","0","0","10040572","0","0","0","0","10040573","0","6","4"
"32","10040572","0","0","10040573","0","10001","0","0","10040316","0","7","4"
"71","0","0","0","10050001","0","0","0","0","10050002","0","1","5"
"70","10050001","0","0","10050002","10050390","1","0","0","10050003","0","2","5"
"69","10050002","0","0","10050003","0","0","0","0","10050004","0","4","5"
"68","10050003","0","0","10050004","0","0","0","0","10050005","0","6","5"
"67","10050004","0","0","10050005","0","10001","0","0","10050006","0","7","5"
"66","10050005","0","0","10050006","0","2","0","0","10050595","0","2","5"
"11","10050834","0","0","10050063","0","0","0","0","10050064","0","4","5"
"10","10050063","0","0","10050064","0","2","0","0","10050515","0","3","5"
"7","10050516","0","0","10050079","0","10002","0","0","10050404","0","7","5"
"3","10050406","0","0","10050083","0","10003","0","0","10050084","0","7","5"
"2","10050083","0","0","10050084","0","0","0","0","10050085","0","12","5"
"1","10050084","0","0","10050085","0","0","0","0","10050086","0","6","5"
"0","10050085","0","0","10050086","0","0","0","0","10050087","0","13","5"
"74","10050086","0","0","10050087","0","2","0","0","10050088","0","2","5"
"73","10050087","0","0","10050088","0","0","0","0","10050089","0","4","5"
"72","10050088","0","0","10050089","0","10001","0","0","10050090","0","7","5"
"71","10050089","0","0","10050090","0","0","0","0","10050091","0","6","5"
"70","10050090","0","0","10050091","0","0","0","0","10050092","0","12","5"
"69","10050091","0","0","10050092","0","1","0","0","10050655","0","3","5"
"66","10050656","0","0","10050101","0","0","0","0","10050491","0","4","5"
"46","10050837","0","0","10050127","0","10002","0","0","10050128","0","7","5"
"45","10050127","10050561","0","10050128","0","0","0","0","10050838","10050567","6","5"
"42","10050564","0","0","10050146","0","2","0","0","10050659","0","3","5"
"9","10050696","0","0","10050180","0","10003","0","0","10050182","0","7","5"
"8","10050180","0","0","10050182","0","3","0","0","10050183","0","3","5"
"7","10050182","0","0","10050183","0","10001","0","0","10050697","0","11","5"
"4","10050840","0","0","10050186","0","0","0","0","10050187","0","6","5"
"3","10050186","0","0","10050187","0","3","0","0","10050188","0","14","5"
"2","10050187","0","0","10050188","0","10003","0","0","10050189","0","7","5"
"1","10050188","0","0","10050189","0","1","0","0","10050190","0","2","5"
"0","10050189","0","0","10050190","0","0","0","0","10050191","0","13","5"
"74","10050190","0","0","10050191","0","0","0","0","10050192","0","6","5"
"73","10050191","0","0","10050192","0","10001","0","0","10050698","0","7","5"
"33","10050740","0","0","10050235","0","10002","0","0","10050236","0","7","5"
"32","10050235","0","0","10050236","0","1","0","0","10050237","0","2","5"
"31","10050236","10050549","0","10050237","0","0","0","0","10050741","0","4","5"
"29","10050741","0","0","10050253","0","0","0","0","10050742","0","6","5"
"27","10050555","0","0","10050255","10050742","2","0","0","10050844","0","3","5"
"31","10050824","10050350","0","10050349","0","0","0","0","10050825","0","4","5"
"32","10050349","0","0","10050350","0","3","0","0","10050352","0","3","5"
"31","10050350","0","0","10050352","0","3","0","0","10050826","0","2","5"
"29","10050825","0","0","10050353","0","2","0","0","10050354","0","3","5"
"28","10050353","0","0","10050354","0","2","0","0","10050358","0","2","5"
"29","10050826","0","0","10050356","0","10003","0","0","10050357","0","7","5"
"28","10050356","0","0","10050357","0","3","0","0","10050358","0","3","5"
"27","10050354","0","0","10050358","10050357","0","0","0","10050359","0","6","5"
"26","10050358","0","0","10050359","0","0","0","0","10050360","0","5","5"
"25","10050359","0","0","10050360","0","0","0","0","10050361","0","4","5"
"24","10050360","0","0","10050361","0","3","0","0","10050848","0","2","5"
"22","10050848","0","0","10050363","0","1","0","0","10050364","0","2","5"
"21","10050363","0","0","10050364","0","3","0","0","10050365","0","14","5"
"20","10050364","0","0","10050365","0","0","0","0","10050366","0","4","5"
"19","10050365","0","0","10050366","0","0","0","0","10050367","0","5","5"
"18","10050366","0","0","10050367","0","2","0","0","10050849","0","3","5"
"16","10050849","0","0","10050369","0","1","0","0","10050370","0","2","5"
"15","10050369","0","0","10050370","0","0","0","0","10050827","0","4","5"
"4","10050828","0","0","10050382","0","3","0","0","10050383","0","3","5"
"3","10050382","0","0","10050383","0","0","0","0","10050829","0","6","5"
"1","10050829","0","0","10050385","0","1","0","0","10050386","0","2","5"
"0","10050385","0","0","10050386","0","0","0","0","10050387","0","13","5"
"74","10050386","0","0","10050387","0","0","0","0","10050388","0","6","5"
"73","10050387","0","0","10050388","0","0","0","0","10050389","0","4","5"
"72","10050388","0","0","10050389","0","2","0","0","10050390","0","3","5"
"71","10050389","0","0","10050390","0","0","0","0","10050002","0","12","5"
"6","10050079","0","10050654","10050404","10050582","1","0","0","10050405","0","2","5"
"5","10050404","0","0","10050405","0","3","0","0","10050406","0","3","5"
"4","10050405","0","0","10050406","0","10001","0","0","10050083","0","11","5"
"13","10050827","0","0","10050441","0","1","0","0","10050442","0","3","5"
"12","10050441","0","0","10050442","0","3","0","0","10050443","0","14","5"
"11","10050442","0","0","10050443","0","0","0","0","10050444","0","6","5"
"10","10050443","0","0","10050444","0","10001","0","0","10050445","0","7","5"
"9","10050444","0","0","10050445","0","10001","0","0","10050446","0","11","5"
"8","10050445","0","0","10050446","0","1","0","0","10050447","0","2","5"
"7","10050446","0","0","10050447","0","5","0","0","10050448","0","14","5"
"6","10050447","0","0","10050448","0","0","0","0","10050828","0","5","5"
"38","10050843","0","0","10050473","0","10001","0","0","10050737","0","11","5"
"65","10050101","0","0","10050491","0","5","0","0","10050492","0","14","5"
"64","10050491","0","0","10050492","0","10001","0","0","10050493","0","7","5"
"63","10050492","0","0","10050493","0","10001","0","0","10050852","0","11","5"
"61","10050852","0","0","10050495","0","0","0","0","10050496","0","5","5"
"60","10050495","0","0","10050496","0","2","0","0","10050497","0","3","5"
"59","10050496","0","0","10050497","0","2","0","0","10050498","0","2","5"
"58","10050497","0","0","10050498","0","4","0","0","10050499","0","14","5"
"57","10050498","0","0","10050499","0","0","0","0","10050500","0","6","5"
"56","10050499","0","0","10050500","0","0","0","0","10050501","0","4","5"
"55","10050500","0","0","10050501","0","10002","0","0","10050502","0","7","5"
"54","10050501","0","0","10050502","0","0","0","0","10050836","0","12","5"
"52","10050836","0","0","10050504","0","1","0","0","10050507","0","2","5"
"52","10050836","0","0","10050505","0","2","0","0","10050506","0","2","5"
"51","10050505","0","0","10050506","0","10001","0","0","10050508","0","11","5"
"51","10050504","0","0","10050507","0","10001","0","0","10050510","0","7","5"
"50","10050506","0","0","10050508","0","3","0","0","10050509","0","3","5"
"49","10050508","0","0","10050509","10050510","0","0","0","10050511","0","4","5"
"50","10050507","0","0","10050510","0","10003","0","0","10050509","0","7","5"
"48","10050509","0","0","10050511","0","3","0","0","10050837","0","14","5"
"9","10050064","10050576","0","10050515","0","1","0","0","10050516","10050583","2","5"
"8","10050515","0","0","10050516","0","0","0","0","10050079","0","6","5"
"28","10050639","0","0","10050529","0","4","0","0","10050530","0","14","5"
"27","10050529","0","0","10050530","0","1","0","0","10050531","0","3","5"
"26","10050530","0","0","10050531","0","10001","0","0","10050532","0","7","5"
"25","10050531","0","0","10050532","0","0","0","0","10050640","0","4","5"
"34","10050237","0","0","10050549","0","5","0","0","10050550","0","14","5"
"33","10050549","0","0","10050550","0","2","0","0","10050551","0","2","5"
"32","10050550","0","0","10050551","0","3","0","0","10050552","0","14","5"
"31","10050551","0","0","10050552","0","2","0","0","10050553","0","2","5"
"30","10050552","0","0","10050553","0","3","0","0","10050554","0","2","5"
"29","10050553","0","0","10050554","0","2","0","0","10050555","0","2","5"
"28","10050554","0","0","10050555","0","3","0","0","10050255","0","14","5"
"46","10050128","0","0","10050561","0","2","0","0","10050562","0","14","5"
"45","10050561","0","0","10050562","0","3","0","0","10050563","0","3","5"
"44","10050562","0","0","10050563","0","0","0","0","10050564","0","4","5"
"43","10050563","0","10050838","10050564","10050658","1","0","0","10050146","0","2","5"
"46","10050128","0","0","10050567","0","10002","0","0","10050574","0","7","5"
"45","10050567","0","0","10050574","0","10003","0","0","10050658","0","7","5"
"10","10050515","0","0","10050576","0","2","0","0","10050577","0","14","5"
"9","10050576","0","0","10050577","0","0","0","0","10050579","0","4","5"
"8","10050577","0","0","10050579","0","10003","0","0","10050582","0","7","5"
"7","10050579","0","0","10050582","0","4","0","0","10050404","0","14","5"
"10","10050515","0","0","10050583","0","0","0","0","10050851","0","4","5"
"65","10050006","0","0","10050595","0","1","0","0","10050596","0","2","5"
"64","10050595","0","0","10050596","0","0","0","0","10050597","0","5","5"
"63","10050596","0","0","10050597","0","0","0","0","10050830","0","4","5"
"61","10050830","0","0","10050599","0","10002","0","0","10050600","0","7","5"
"60","10050599","10050603","0","10050600","0","0","0","0","10050601","0","12","5"
"59","10050600","0","0","10050601","0","3","0","0","10050605","0","2","5"
"55","10050608","0","0","10050602","0","2","0","0","10050611","0","2","5"
"59","10050600","0","0","10050603","0","3","0","0","10050606","0","3","5"
"55","10050607","0","0","10050604","0","2","0","0","10050611","0","3","5"
"58","10050601","0","0","10050605","0","1","0","0","10050609","0","14","5"
"58","10050603","0","0","10050606","0","1","0","0","10050610","0","14","5"
"56","10050610","0","0","10050607","0","2","0","0","10050604","0","14","5"
"56","10050609","0","0","10050608","0","10003","0","0","10050602","0","7","5"
"57","10050605","0","0","10050609","0","0","0","0","10050608","0","4","5"
"57","10050606","0","0","10050610","0","0","0","0","10050607","0","6","5"
"54","10050602","0","0","10050611","10050604","0","0","0","10050850","0","4","5"
"51","10050831","0","0","10050614","0","0","0","0","10050615","0","6","5"
"50","10050614","0","0","10050615","0","0","0","0","10050616","0","5","5"
"49","10050615","0","0","10050616","0","0","0","0","10050617","0","4","5"
"48","10050616","0","0","10050617","0","6","0","0","10050618","0","14","5"
"47","10050617","0","0","10050618","0","1","0","0","10050619","0","2","5"
"46","10050618","0","0","10050619","0","2","0","0","10050620","0","3","5"
"45","10050619","0","0","10050620","0","0","0","0","10050621","0","4","5"
"44","10050620","0","0","10050621","0","10001","0","0","10050622","0","11","5"
"43","10050621","0","0","10050622","0","0","0","0","10050623","0","6","5"
"42","10050622","0","0","10050623","0","0","0","0","10050624","0","15","5"
"41","10050623","0","0","10050624","0","10001","0","0","10050625","0","11","5"
"40","10050624","10050627","0","10050625","0","10001","0","0","10050626","0","7","5"
"39","10050625","0","0","10050626","0","10002","0","0","10050632","0","7","5"
"39","10050625","0","0","10050627","0","2","0","0","10050628","0","14","5"
"38","10050627","0","0","10050628","0","2","0","0","10050629","0","3","5"
"37","10050628","0","0","10050629","0","3","0","0","10050630","0","3","5"
"36","10050629","0","0","10050630","10050631","0","0","0","10050633","0","4","5"
"37","10050632","0","0","10050631","0","10003","0","0","10050630","0","7","5"
"38","10050626","0","0","10050632","0","1","0","0","10050631","0","14","5"
"35","10050630","0","0","10050633","0","5","0","0","10050634","0","14","5"
"34","10050633","0","0","10050634","0","1","0","0","10050635","0","3","5"
"33","10050634","0","0","10050635","0","0","0","0","10050636","0","4","5"
"32","10050635","0","0","10050636","0","0","0","0","10050637","0","12","5"
"31","10050636","0","0","10050637","0","10001","0","0","10050638","0","7","5"
"30","10050637","0","0","10050638","0","3","0","0","10050639","0","2","5"
"29","10050638","0","0","10050639","0","10001","0","0","10050529","0","11","5"
"24","10050532","0","0","10050640","0","10050640","0","0","10050641","0","16","5"
"23","10050640","0","0","10050641","0","10002","0","0","10050832","0","7","5"
"21","10050832","0","0","10050643","0","2","0","0","10050644","0","2","5"
"20","10050643","0","0","10050644","0","0","0","0","10050645","0","4","5"
"19","10050644","0","0","10050645","0","10001","0","0","10050646","0","11","5"
"18","10050645","0","0","10050646","0","2","0","0","10050647","0","2","5"
"17","10050646","0","0","10050647","0","0","0","0","10050833","0","4","5"
"15","10050833","0","0","10050649","0","0","0","0","10050650","0","5","5"
"14","10050649","0","0","10050650","0","10003","0","0","10050835","0","7","5"
"8","10050851","0","0","10050653","0","0","0","0","10050654","0","4","5"
"7","10050653","0","0","10050654","0","0","0","0","10050404","0","15","5"
"68","10050092","0","0","10050655","0","0","0","0","10050656","0","15","5"
"67","10050655","0","0","10050656","0","2","0","0","10050101","0","2","5"
"44","10050574","0","0","10050658","0","0","0","0","10050564","0","5","5"
"41","10050146","0","0","10050659","0","10050659","0","0","10050660","0","16","5"
"40","10050659","0","0","10050660","0","1","0","0","10050661","0","2","5"
"39","10050660","0","0","10050661","0","3","0","0","10050662","0","14","5"
"38","10050661","0","0","10050662","0","0","0","0","10050663","0","5","5"
"37","10050662","0","0","10050663","0","2","0","0","10050664","0","3","5"
"36","10050663","0","0","10050664","0","0","0","0","10050665","0","4","5"
"35","10050664","0","0","10050665","0","2","0","0","10050666","0","2","5"
"34","10050665","0","0","10050666","0","0","0","0","10050839","0","6","5"
"32","10050839","0","0","10050668","0","2","0","0","10050670","0","14","5"
"31","10050668","0","0","10050670","0","0","0","0","10050671","0","4","5"
"30","10050670","0","0","10050671","0","10001","0","0","10050672","0","11","5"
"29","10050671","0","0","10050672","0","0","0","0","10050673","0","4","5"
"28","10050672","0","0","10050673","0","1","0","0","10050674","0","2","5"
"27","10050673","0","0","10050674","0","10001","0","0","10050675","0","7","5"
"26","10050674","0","0","10050675","0","3","0","0","10050676","0","3","5"
"25","10050675","0","0","10050676","0","6","0","0","10050677","0","14","5"
"24","10050676","0","0","10050677","0","0","0","0","10050678","0","12","5"
"23","10050677","10050684","0","10050678","0","10002","0","0","10050679","0","7","5"
"22","10050678","0","0","10050679","0","2","0","0","10050681","0","3","5"
"18","10050682","0","0","10050680","0","2","0","0","10050689","0","3","5"
"21","10050679","0","0","10050681","0","10003","0","0","10050683","0","7","5"
"19","10050683","0","0","10050682","0","10003","0","0","10050680","0","7","5"
"20","10050681","0","0","10050683","0","1","0","0","10050682","0","2","5"
"22","10050678","0","0","10050684","0","3","0","0","10050686","0","2","5"
"18","10050688","0","0","10050685","0","3","0","0","10050689","0","2","5"
"21","10050684","0","0","10050686","0","0","0","0","10050687","0","4","5"
"20","10050686","0","0","10050687","0","0","0","0","10050688","0","6","5"
"19","10050687","0","0","10050688","0","10001","0","0","10050685","0","11","5"
"17","10050680","0","0","10050689","10050685","10001","0","0","10050690","0","7","5"
"16","10050689","0","0","10050690","0","0","0","0","10050691","0","4","5"
"15","10050690","0","0","10050691","0","0","0","0","10050692","0","15","5"
"14","10050691","0","0","10050692","0","5","0","0","10050693","0","14","5"
"13","10050692","0","0","10050693","0","0","0","0","10050694","0","6","5"
