734e163fc65a8ef79e542296446c67b542e15bb818077031850fb1c504b553fa,e60f7411bc24689a242f95a548ea5289de19026e64e5d9fdc692dec7b95145b5,dcbee9bbd97a4920d82ede198def26fa8a423ca2143155f7a8ea7f0f25aba512,50d352ffdcb53c0dedbd2547996ea833ed95631f91e41d8776be5c69073b2c09,46320fb62bdbd3b13a1b38580bc0c5eae0687f71c11473e4dc233026a02a65e5,fcf8363fcfd135d75f51475856465d1739b02f0afde0c03efce3c13f949481d9,973c509ba56735ce0a44e5ab0be87cca4e17690e9ee763089fd533cfe8c9fbf2,adfe9e8cfa3ef36f4a37a281688b62fdcd78c032bca4b5e941e8dc35c67e3cdc
"3","992","2025/05/16 16:00:00","368","0","2025/05/21 15:59:59","124501","0"
"3","993","2025/05/21 16:00:00","369","30369","2025/06/01 15:59:59","133601","1166"
"3","994","2025/06/01 16:00:00","370","30370","2025/06/12 15:59:59","133701","1167"
"3","995","2025/06/12 16:00:00","371","0","2025/06/17 15:59:59","131701","0"
"3","996","2025/06/12 16:00:00","371","0","2025/06/17 15:59:59","128901","0"
"3","997","2025/06/12 16:00:00","371","0","2025/06/17 15:59:59","128701","0"
"3","998","2025/06/12 16:00:00","372","40013","2025/06/22 15:59:59","133901","1168"
"3","999","2025/06/22 16:00:00","373","0","2025/06/26 15:59:59","124801","0"
"3","1000","2025/06/22 16:00:00","373","0","2025/06/26 15:59:59","125001","0"
"3","1001","2025/06/22 16:00:00","373","0","2025/06/26 15:59:59","121001","0"
"3","1002","2025/06/22 16:00:00","373","0","2025/06/26 15:59:59","121101","0"
"3","1003","2025/06/22 16:00:00","373","0","2025/06/26 15:59:59","115501","0"
"3","1004","2025/06/22 16:00:00","373","0","2025/06/26 15:59:59","109101","0"
"3","1005","2025/06/22 16:00:00","374","30374","2025/07/01 15:59:59","133801","1169"
"3","1006","2025/07/01 16:00:00","375","50375","2025/07/04 15:59:59","134001","1170"
"3","1007","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","133001","0"
"3","1008","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","181201","0"
"3","1009","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","129701","0"
"3","1010","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","129601","0"
"3","1011","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","129001","0"
"3","1012","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","181101","0"
"3","1013","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","126501","0"
"3","1014","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","126401","0"
"3","1015","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","118201","0"
"3","1016","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","181001","0"
"3","1017","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","123001","0"
"3","1018","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","180901","0"
"3","1019","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","118101","0"
"3","1020","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","180801","0"
"3","1021","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","106701","0"
"3","1022","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","180701","0"
"3","1023","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","180301","0"
"3","1024","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","180601","0"
"3","1025","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","180101","0"
"3","1026","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","106801","0"
"3","1027","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","180201","0"
"3","1028","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","180501","0"
"3","1029","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","180401","0"
"3","1030","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","107001","0"
"3","1031","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","106101","0"
"3","1032","2025/07/01 16:00:00","375","0","2025/07/04 15:59:59","107101","0"
"3","1033","2025/07/04 16:00:00","376","30376","2025/07/16 15:59:59","134301","1171"
"3","1034","2025/07/11 16:00:00","377","0","2025/07/16 15:59:59","129301","0"
"3","1035","2025/07/11 16:00:00","377","0","2025/07/16 15:59:59","120001","0"
"3","1036","2025/07/16 16:00:00","378","30378","2025/08/01 15:59:59","134401","1172"
"3","1037","2025/08/01 16:00:00","379","30379","2025/08/09 15:59:59","134601","1173"
"3","1038","2025/08/09 16:00:00","380","30380","2025/08/16 15:59:59","134501","1174"
"3","1039","2025/08/16 16:00:00","381","30381","2025/08/28 15:59:59","134701","1175"
"3","1040","2025/08/28 16:00:00","382","0","2025/09/01 15:59:59","129801","0"
"3","1041","2025/08/28 16:00:00","382","0","2025/09/01 15:59:59","125301","0"
"3","1042","2025/08/28 16:00:00","382","0","2025/09/01 15:59:59","121501","0"
"3","1043","2025/09/01 16:00:00","383","50383","2025/09/04 15:59:59","133101","1176"
"3","1044","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","134001","0"
"3","1045","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","133001","0"
"3","1046","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","181201","0"
"3","1047","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","129701","0"
"3","1048","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","129601","0"
"3","1049","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","129001","0"
"3","1050","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","181101","0"
"3","1051","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","126501","0"
"3","1052","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","126401","0"
"3","1053","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","118201","0"
"3","1054","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","181001","0"
"3","1055","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","123001","0"
"3","1056","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","180901","0"
"3","1057","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","118101","0"
"3","1058","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","180801","0"
"3","1059","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","106701","0"
"3","1060","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","180701","0"
"3","1061","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","180301","0"
"3","1062","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","180601","0"
"3","1063","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","180101","0"
"3","1064","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","106801","0"
"3","1065","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","180201","0"
"3","1066","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","180501","0"
"3","1067","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","180401","0"
"3","1068","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","107001","0"
"3","1069","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","106101","0"
"3","1070","2025/09/01 16:00:00","383","0","2025/09/04 15:59:59","107101","0"
"3","1071","2025/09/04 16:00:00","384","0","2025/09/16 15:59:59","130101","0"
"3","1072","2025/09/04 16:00:00","384","0","2025/09/16 15:59:59","130001","0"
"3","1073","2025/09/04 16:00:00","384","0","2025/09/16 15:59:59","130201","0"
"3","1074","2025/09/04 16:00:00","384","0","2025/09/16 15:59:59","132201","0"
"3","1075","2025/09/04 16:00:00","384","0","2025/09/16 15:59:59","130701","0"
"3","1076","2025/09/04 16:00:00","384","0","2025/09/16 15:59:59","130801","0"
"3","1077","2025/09/04 16:00:00","385","30385","2025/09/16 15:59:59","132301","1177"
"3","1078","2025/09/16 16:00:00","386","0","2025/10/01 15:59:59","125601","0"
"3","1079","2025/09/16 16:00:00","386","0","2025/10/01 15:59:59","125501","0"
"3","1080","2025/09/16 16:00:00","386","0","2025/10/01 15:59:59","111501","0"
"3","1081","2025/09/16 16:00:00","387","30387","2025/10/01 15:59:59","132501","1178"
"3","1082","2025/10/01 16:00:00","388","30388","2025/10/11 15:59:59","134801","1179"
"3","1083","2025/10/11 16:00:00","389","0","2025/10/21 15:59:59","132801","0"
"3","1084","2025/10/11 16:00:00","389","0","2025/10/21 15:59:59","130901","0"
"3","1085","2025/10/11 16:00:00","389","0","2025/10/21 15:59:59","131001","0"
"3","1086","2025/10/11 16:00:00","389","0","2025/10/21 15:59:59","126201","0"
"3","1087","2025/10/11 16:00:00","390","30390","2025/10/21 15:59:59","134901","1180"
"3","1088","2025/10/21 16:00:00","391","0","2025/10/29 15:59:59","129501","0"
"3","1089","2025/10/21 16:00:00","391","0","2025/10/29 15:59:59","110301","0"
"3","1090","2025/10/21 16:00:00","391","0","2025/10/29 15:59:59","107501","0"
"3","1091","2025/10/21 16:00:00","391","0","2025/10/29 15:59:59","107801","0"
"3","1092","2025/10/21 16:00:00","391","0","2025/10/29 15:59:59","110001","0"
"3","1093","2025/10/21 16:00:00","391","0","2025/10/29 15:59:59","107901","0"
"3","1094","2025/10/21 16:00:00","391","0","2025/10/29 15:59:59","107701","0"
"3","1095","2025/10/21 16:00:00","392","30392","2025/10/29 15:59:59","132401","1181"
"3","1096","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","118201","1182"
"3","1097","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","133101","0"
"3","1098","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","134001","0"
"3","1099","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","133001","0"
"3","1100","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","181201","0"
"3","1101","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","129701","0"
"3","1102","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","129601","0"
"3","1103","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","129001","0"
"3","1104","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","181101","0"
"3","1105","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","126501","0"
"3","1106","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","126401","0"
"3","1107","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","181001","0"
"3","1108","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","123001","0"
"3","1109","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","180901","0"
"3","1110","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","118101","0"
"3","1111","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","180801","0"
"3","1112","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","106701","0"
"3","1113","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","180701","0"
"3","1114","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","180301","0"
"3","1115","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","180601","0"
"3","1116","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","180101","0"
"3","1117","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","106801","0"
"3","1118","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","180201","0"
"3","1119","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","180501","0"
"3","1120","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","180401","0"
"3","1121","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","107001","0"
"3","1122","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","106101","0"
"3","1123","2025/10/29 16:00:00","393","0","2025/11/01 15:59:59","107101","0"
"3","1124","2025/11/01 16:00:00","394","30394","2025/11/11 15:59:59","135001","1183"
"3","1125","2025/11/11 16:00:00","395","0","2025/11/24 15:59:59","133501","0"
"3","1126","2025/11/11 16:00:00","395","0","2025/11/24 15:59:59","131601","0"
"3","1127","2025/11/11 16:00:00","395","0","2025/11/24 15:59:59","131201","0"
"3","1128","2025/11/11 16:00:00","395","0","2025/11/24 15:59:59","131101","0"
"3","1129","2025/11/11 16:00:00","396","30396","2025/11/24 15:59:59","135101","1184"
"3","1130","2025/11/24 16:00:00","397","0","2025/12/01 15:59:59","133601","0"
"3","1131","2025/11/24 16:00:00","397","0","2025/12/01 15:59:59","113301","0"
"3","1132","2025/11/24 16:00:00","397","0","2025/12/01 15:59:59","113101","0"
"3","1133","2025/11/24 16:00:00","397","0","2025/12/01 15:59:59","110401","0"
"3","1134","2025/11/24 16:00:00","398","30398","2025/12/01 15:59:59","135201","1185"
"3","1135","2025/12/01 16:00:00","399","30399","2025/12/11 15:59:59","135301","1186"
"3","1136","2025/12/11 16:00:00","400","0","2025/12/16 15:59:59","131701","0"
"3","1137","2025/12/11 16:00:00","400","0","2025/12/16 15:59:59","131801","0"
"3","1138","2025/12/11 16:00:00","400","0","2025/12/16 15:59:59","110601","0"
"3","1139","2025/12/11 16:00:00","400","0","2025/12/16 15:59:59","126601","0"
"3","1140","2025/12/11 16:00:00","401","30401","2025/12/16 15:59:59","135401","1187"
"3","1141","2025/12/16 16:00:00","402","0","2025/12/23 15:59:59","133801","0"
"3","1142","2025/12/16 16:00:00","402","0","2025/12/23 15:59:59","133901","0"
"3","1143","2025/12/16 16:00:00","402","0","2025/12/23 15:59:59","133701","0"
"3","1144","2025/12/16 16:00:00","403","40014","2025/12/23 15:59:59","137101","1188"
"3","1145","2025/12/23 16:00:00","404","0","2026/01/01 15:59:59","117001","0"
"3","1146","2025/12/23 16:00:00","404","0","2026/01/01 15:59:59","117101","0"
"3","1147","2025/12/23 16:00:00","404","0","2026/01/01 15:59:59","127101","0"
"3","1148","2025/12/23 16:00:00","404","0","2026/01/01 15:59:59","126901","0"
"3","1149","2025/12/23 16:00:00","404","0","2026/01/01 15:59:59","122901","0"
"3","1150","2025/12/23 16:00:00","404","0","2026/01/01 15:59:59","122501","0"
"3","1151","2025/12/23 16:00:00","404","0","2026/01/01 15:59:59","117201","0"
"3","1152","2026/01/01 16:00:00","405","50405","2026/01/09 15:59:59","135501","1189"
"3","1153","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","133101","0"
"3","1154","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","134001","0"
"3","1155","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","133001","0"
"3","1156","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","181201","0"
"3","1157","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","129701","0"
"3","1158","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","129601","0"
"3","1159","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","129001","0"
"3","1160","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","181101","0"
"3","1161","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","126501","0"
"3","1162","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","126401","0"
"3","1163","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","118201","0"
"3","1164","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","181001","0"
"3","1165","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","123001","0"
"3","1166","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","180901","0"
"3","1167","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","118101","0"
"3","1168","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","180801","0"
"3","1169","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","106701","0"
"3","1170","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","180701","0"
"3","1171","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","180301","0"
"3","1172","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","180601","0"
"3","1173","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","180101","0"
"3","1174","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","106801","0"
"3","1175","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","180201","0"
"3","1176","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","180501","0"
"3","1177","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","180401","0"
"3","1178","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","107001","0"
"3","1179","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","106101","0"
"3","1180","2026/01/01 16:00:00","405","0","2026/01/09 15:59:59","107101","0"
"3","1181","2026/01/09 16:00:00","406","50406","2026/01/17 15:59:59","135601","1190"
"3","1182","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","133101","0"
"3","1183","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","134001","0"
"3","1184","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","133001","0"
"3","1185","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","181201","0"
"3","1186","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","129701","0"
"3","1187","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","129601","0"
"3","1188","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","129001","0"
"3","1189","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","181101","0"
"3","1190","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","126501","0"
"3","1191","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","126401","0"
"3","1192","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","118201","0"
"3","1193","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","181001","0"
"3","1194","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","123001","0"
"3","1195","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","180901","0"
"3","1196","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","118101","0"
"3","1197","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","180801","0"
"3","1198","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","106701","0"
"3","1199","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","180701","0"
"3","1200","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","180301","0"
"3","1201","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","180601","0"
"3","1202","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","180101","0"
"3","1203","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","106801","0"
"3","1204","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","180201","0"
"3","1205","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","180501","0"
"3","1206","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","180401","0"
"3","1207","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","107001","0"
"3","1208","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","106101","0"
"3","1209","2026/01/09 16:00:00","406","0","2026/01/17 15:59:59","107101","0"
"3","1210","2026/01/17 16:00:00","407","0","2026/02/01 15:59:59","134301","0"
"3","1211","2026/01/17 16:00:00","407","0","2026/02/01 15:59:59","118001","0"
"3","1212","2026/01/17 16:00:00","407","0","2026/02/01 15:59:59","123301","0"
"3","1213","2026/01/17 16:00:00","407","0","2026/02/01 15:59:59","127201","0"
"3","1214","2026/01/17 16:00:00","407","0","2026/02/01 15:59:59","113401","0"
"3","1215","2026/01/17 16:00:00","407","0","2026/02/01 15:59:59","113601","0"
"3","1216","2026/01/17 16:00:00","408","30408","2026/02/01 15:59:59","135701","1191"
"3","1217","2026/02/01 16:00:00","409","30409","2026/02/10 15:59:59","135801","1192"
"3","1218","2026/02/10 16:00:00","410","0","2026/02/22 15:59:59","109901","0"
"3","1219","2026/02/10 16:00:00","410","0","2026/02/22 15:59:59","109701","0"
"3","1220","2026/02/10 16:00:00","410","0","2026/02/22 15:59:59","132101","0"
"3","1221","2026/02/10 16:00:00","410","0","2026/02/22 15:59:59","132001","0"
"3","1222","2026/02/10 16:00:00","411","30411","2026/02/22 15:59:59","135901","1193"
"3","1223","2026/02/22 16:00:00","412","0","2026/03/01 15:59:59","132201","0"
"3","1224","2026/02/22 16:00:00","412","0","2026/03/01 15:59:59","127701","0"
"3","1225","2026/02/22 16:00:00","412","0","2026/03/01 15:59:59","127801","0"
"3","1226","2026/02/22 16:00:00","412","0","2026/03/01 15:59:59","113901","0"
"3","1227","2026/02/22 16:00:00","413","0","2026/03/04 15:59:59","136101","1194"
"3","1228","2026/03/01 16:00:00","414","50414","2026/03/04 15:59:59","136001","1195"
"3","1229","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","135601","0"
"3","1230","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","135501","0"
"3","1231","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","133101","0"
"3","1232","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","134001","0"
"3","1233","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","133001","0"
"3","1234","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","181201","0"
"3","1235","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","129701","0"
"3","1236","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","129601","0"
"3","1237","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","129001","0"
"3","1238","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","181101","0"
"3","1239","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","126501","0"
"3","1240","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","126401","0"
"3","1241","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","118201","0"
"3","1242","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","181001","0"
"3","1243","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","123001","0"
"3","1244","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","180901","0"
"3","1245","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","118101","0"
"3","1246","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","180801","0"
"3","1247","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","106701","0"
"3","1248","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","180701","0"
"3","1249","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","180301","0"
"3","1250","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","180601","0"
"3","1251","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","180101","0"
"3","1252","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","106801","0"
"3","1253","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","180201","0"
"3","1254","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","180501","0"
"3","1255","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","180401","0"
"3","1256","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","107001","0"
"3","1257","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","106101","0"
"3","1258","2026/03/01 16:00:00","414","0","2026/03/04 15:59:59","107101","0"
"3","1259","2026/03/04 16:00:00","415","0","2026/03/16 15:59:59","134701","0"
"3","1260","2026/03/04 16:00:00","415","0","2026/03/16 15:59:59","134501","0"
"3","1261","2026/03/04 16:00:00","415","0","2026/03/16 15:59:59","134601","0"
"3","1262","2026/03/04 16:00:00","415","0","2026/03/16 15:59:59","130101","0"
"3","1263","2026/03/04 16:00:00","415","0","2026/03/16 15:59:59","130001","0"
"3","1264","2026/03/04 16:00:00","415","0","2026/03/16 15:59:59","130201","0"
"3","1265","2026/03/04 16:00:00","415","0","2026/03/16 15:59:59","123801","0"
"3","1266","2026/03/04 16:00:00","416","30416","2026/03/16 15:59:59","137401","1196"
"3","1267","2026/03/16 16:00:00","417","0","2026/04/01 15:59:59","123601","0"
"3","1268","2026/03/16 16:00:00","417","0","2026/04/01 15:59:59","117701","0"
"3","1269","2026/03/16 16:00:00","417","0","2026/04/01 15:59:59","113801","0"
"3","1270","2026/03/16 16:00:00","417","0","2026/04/01 15:59:59","113701","0"
"3","1271","2026/03/16 16:00:00","417","0","2026/04/01 15:59:59","111101","0"
"3","1272","2026/03/16 16:00:00","417","0","2026/04/01 15:59:59","108301","0"
"3","1273","2026/03/16 16:00:00","417","0","2026/04/01 15:59:59","108101","0"
"3","1274","2026/03/16 16:00:00","418","30418","2026/04/01 15:59:59","136201","1197"
"3","1275","2026/04/01 16:00:00","419","0","2026/04/16 15:59:59","132301","0"
"3","1276","2026/04/01 16:00:00","419","0","2026/04/16 15:59:59","129501","0"
"3","1277","2026/04/01 16:00:00","419","0","2026/04/16 15:59:59","132901","0"
"3","1278","2026/04/01 16:00:00","419","0","2026/04/16 15:59:59","132801","0"
"3","1279","2026/04/01 16:00:00","420","30420","2026/04/16 15:59:59","136401","1198"
"3","1280","2026/04/11 16:00:00","421","0","2026/04/22 15:59:59","112401","0"
"3","1281","2026/04/11 16:00:00","421","0","2026/04/22 15:59:59","112501","0"
"3","1282","2026/04/16 16:00:00","422","30422","2026/04/22 15:59:59","136301","1199"
"3","1283","2026/04/22 16:00:00","423","0","2026/05/01 15:59:59","127901","0"
"3","1284","2026/04/22 16:00:00","423","0","2026/05/01 15:59:59","124001","0"
"3","1285","2026/04/22 16:00:00","423","0","2026/05/01 15:59:59","119901","0"
"3","1286","2026/04/22 16:00:00","423","0","2026/05/01 15:59:59","114501","0"
"3","1287","2026/04/22 16:00:00","423","0","2026/05/01 15:59:59","114401","0"
"3","1288","2026/04/22 16:00:00","423","0","2026/05/01 15:59:59","111501","0"
"3","1289","2026/04/22 16:00:00","423","0","2026/05/01 15:59:59","108601","0"
"3","1290","2026/04/22 16:00:00","423","0","2026/05/01 15:59:59","108401","0"
"3","1291","2026/05/01 16:00:00","424","50424","2026/05/04 15:59:59","137601","1200"
"3","1292","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","136001","0"
"3","1293","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","135601","0"
"3","1294","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","135501","0"
"3","1295","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","133101","0"
"3","1296","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","134001","0"
"3","1297","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","133001","0"
"3","1298","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","181201","0"
"3","1299","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","129701","0"
"3","1300","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","129601","0"
"3","1301","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","129001","0"
"3","1302","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","181101","0"
"3","1303","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","126501","0"
"3","1304","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","126401","0"
"3","1305","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","118201","0"
"3","1306","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","181001","0"
"3","1307","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","123001","0"
"3","1308","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","180901","0"
"3","1309","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","118101","0"
"3","1310","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","180801","0"
"3","1311","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","106701","0"
"3","1312","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","180701","0"
"3","1313","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","180301","0"
"3","1314","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","180601","0"
