83c686ca2608c9883d78b7fc8924932ce3858ee8c64b02018705b83966ec3c50,693f001ff6de7d5c0bc3f80ba465c376e6ecaeec09f4086136ad19d783abca22,8d7f1a4cb86c2866111ffd383ba7695e3c4a5708ef7ede919aacf4d26e9a4710,0c8ab5a402d31e78874aa8d0259a3d1de6bbdb67a9a6bb71e7e03cf497021dc0,cdaaa93283925879f4a55863e3ecf92efda5c227db41f86f02af1b4328ab0cb3,ac3e2fa4e9c55bacfa44414cc4330221baeb337ac9f17c6649cc0b540ce92ff8,bdd2faf127e985c136b77db2a349a9ece51a789c122fa7eb4a2917bf84a1d373,c930e328ef7a9cc07d048ed93ebdb46ededc06a61af5a3dfa1aa3d84fbdf407e,94e4757bc21b85d461e1d8ae77aef1fc0f874960735518761befc835f0d7614f,80ee6a7732abeae0aa45d4eab8e765828258785097c501a88e4a4479d1e3161d,f92674e1c8817cb41a931cc9572d08aa9b147de106e7ce93350c97b318fd4b19,7005af488e875c9c728f0c9d3b7ef14326718380f3bac8790d9b83201bb62e2d,120242d9be583fcc0016724614a11831cf1d36d253fd343351b56bd68c617cec,bcca9dd41afc7309b00a52d35ed90f182704237d40e4ca5bbd035617a1622552,6f5d039569ad77ed62871c2748128cbacdaaa5179f073e17926be23d4d9074e2
"1","10129107","6011","2024/02/16 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 8400000","0","10129","2024/02/26 15:59:59","9018","1","0","10600000","601","81129005","81129005"
"1","10129108","6011","2024/02/16 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 4200000","0","10129","2024/02/26 15:59:59","9018","1","0","14800000","601","81129006","81129006"
"0","10129109","6011","2024/02/16 16:00:00","討伐特別戰鬥的 Boss","0","10129","2024/02/26 15:59:59","9016","3","0","1","601","81129007","81129007"
"0","10129110","6011","2024/02/16 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10129","2024/02/26 15:59:59","9015","5","0","1","601","81129008","81129008"
"1","10130103","6011","2024/03/01 16:00:00","將特別戰鬥的Boss的HP降低至114000000","0","10130","2024/03/19 15:59:59","9018","1","0","9000000","601","81130001","81130001"
"1","10130104","6011","2024/03/01 16:00:00","將特別戰鬥的Boss的HP降低至105000000","0","10130","2024/03/19 15:59:59","9018","1","0","18000000","601","81130002","81130002"
"0","10130105","6011","2024/03/01 16:00:00","完成特別戰鬥的模式1","0","10130","2024/03/19 15:59:59","9016","1","0","1","601","81130003","81130003"
"0","10130106","6011","2024/03/01 16:00:00","打倒幻變少女的闇影","0","10130","2024/03/19 15:59:59","9001","0","0","3","601","81130004","81130004"
"1","10130107","6011","2024/03/01 16:00:00","將特別戰鬥的Boss的HP降低至64000000","0","10130","2024/03/19 15:59:59","9018","1","0","59000000","601","81130005","81130005"
"1","10130108","6011","2024/03/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 32000000","0","10130","2024/03/19 15:59:59","9018","1","0","91000000","601","81130006","81130006"
"0","10130109","6011","2024/03/01 16:00:00","討伐特別戰鬥的 Boss","0","10130","2024/03/19 15:59:59","9016","3","0","1","601","81130007","81130007"
"0","10130110","6011","2024/03/01 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10130","2024/03/19 15:59:59","9015","5","0","1","601","81130008","81130008"
"0","10131103","6011","2024/03/18 16:00:00","打倒克莉絲提娜、茉莉的闇影及其餘怪物","0","10131","2024/03/27 15:59:59","9001","0","0","3","601","81131001","81131001"
"1","10131104","6011","2024/03/18 16:00:00","將特別戰鬥的Boss的HP降低至21600000","0","10131","2024/03/27 15:59:59","9018","1","0","9000000","601","81131002","81131002"
"1","10131105","6011","2024/03/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 16200000","0","10131","2024/03/27 15:59:59","9018","1","0","18000000","601","81131003","81131003"
"0","10131106","6011","2024/03/18 16:00:00","完成特別戰鬥的模式2","0","10131","2024/03/27 15:59:59","9016","2","0","1","601","81131004","81131004"
"1","10131107","6011","2024/03/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 7200000","0","10131","2024/03/27 15:59:59","9018","1","0","33000000","601","81131005","81131005"
"1","10131108","6011","2024/03/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3600000","0","10131","2024/03/27 15:59:59","9018","1","0","39000000","601","81131006","81131006"
"0","10131109","6011","2024/03/18 16:00:00","討伐特別戰鬥的 Boss","0","10131","2024/03/27 15:59:59","9016","3","0","1","601","81131007","81131007"
"0","10131110","6011","2024/03/18 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10131","2024/03/27 15:59:59","9015","5","0","1","601","81131008","81131008"
"0","10132103","6011","2024/04/01 16:00:00","打倒15隻目標","0","10132","2024/04/19 15:59:59","9014","0","0","15","601","81132001","81132001"
"1","10132104","6011","2024/04/01 16:00:00","將SPECIAL的Boss的HP降低至108000000","0","10132","2024/04/19 15:59:59","9018","1","0","12000000","601","81132002","81132002"
"1","10132105","6011","2024/04/01 16:00:00","將SPECIAL的Boss的HP降低至96000000","0","10132","2024/04/19 15:59:59","9018","1","0","24000000","601","81132003","81132003"
"0","10132106","6011","2024/04/01 16:00:00","通過SPECIAL的MODE2","0","10132","2024/04/19 15:59:59","9016","2","0","1","601","81132004","81132004"
"1","10132107","6011","2024/04/01 16:00:00","將SPECIAL的Boss的HP降低至56000000","0","10132","2024/04/19 15:59:59","9018","1","0","64000000","601","81132005","81132005"
"1","10132108","6011","2024/04/01 16:00:00","將SPECIAL的Boss的HP降低至28000000","0","10132","2024/04/19 15:59:59","9018","1","0","92000000","601","81132006","81132006"
"0","10132111","6011","2024/04/01 16:00:00","討伐SPECIAL的Boss","0","10132","2024/04/19 15:59:59","9016","3","0","1","601","81132007","81132007"
"0","10132112","6011","2024/04/01 16:00:00","在5次以內討伐SPECIAL或EXHIBITION的Boss","0","10132","2024/04/19 15:59:59","9015","5","0","1","601","81132010","81132008"
"0","10132113","6013","2024/04/01 16:00:00","通過EXHIBITION＋的MODE1","0","10132","2024/04/19 15:59:59","9023","1","0","1","601","81132011","81132011"
"0","10132114","6013","2024/04/01 16:00:00","通過EXHIBITION＋的MODE2","0","10132","2024/04/19 15:59:59","9023","2","0","1","601","81132012","81132012"
"0","10132115","6013","2024/04/01 16:00:00","在5次以內討伐EXHIBITION＋的Boss","0","10132","2024/04/19 15:59:59","9022","5","0","1","601","81132013","81132013"
"0","10133103","6011","2024/04/16 16:00:00","打倒 12 隻目標","0","10133","2024/04/26 15:59:59","9014","0","0","12","601","81133001","81133001"
"1","10133104","6011","2024/04/16 16:00:00","將SPECIAL的Boss的HP降低至26000000","0","10133","2024/04/26 15:59:59","9018","1","0","4000000","601","81133002","81133002"
"1","10133105","6011","2024/04/16 16:00:00","將SPECIAL的Boss的HP降低至22000000","0","10133","2024/04/26 15:59:59","9018","1","0","8000000","601","81133003","81133003"
"0","10133106","6011","2024/04/16 16:00:00","通過SPECIAL的MODE2","0","10133","2024/04/26 15:59:59","9016","2","0","1","601","81133004","81133004"
"1","10133107","6011","2024/04/16 16:00:00","將SPECIAL的Boss的HP降低至12000000","0","10133","2024/04/26 15:59:59","9018","1","0","18000000","601","81133005","81133005"
"1","10133108","6011","2024/04/16 16:00:00","將SPECIAL的Boss的HP降低至6000000","0","10133","2024/04/26 15:59:59","9018","1","0","24000000","601","81133006","81133006"
"0","10133109","6011","2024/04/16 16:00:00","討伐SPECIAL的Boss","0","10133","2024/04/26 15:59:59","9016","3","0","1","601","81133007","81133007"
"0","10133110","6011","2024/04/16 16:00:00","在5次以內討伐SPECIAL或EXHIBITION的Boss","0","10133","2024/04/26 15:59:59","9015","5","0","1","601","81133008","81133008"
"1","10134103","6011","2024/05/01 16:00:00","將SPECIAL的Boss的HP降低至98000000","0","10134","2024/05/19 15:59:59","9018","1","0","22000000","601","81134001","81134001"
"1","10134104","6011","2024/05/01 16:00:00","將SPECIAL的Boss的HP降低至76000000","0","10134","2024/05/19 15:59:59","9018","1","0","44000000","601","81134002","81134002"
"0","10134105","6011","2024/05/01 16:00:00","通過SPECIAL的MODE1","0","10134","2024/05/19 15:59:59","9016","1","0","1","601","81134003","81134003"
"0","10134106","6011","2024/05/01 16:00:00","破壞30個小隕石","0","10134","2024/05/19 15:59:59","9014","0","0","30","601","81134004","81134004"
"1","10134107","6011","2024/05/01 16:00:00","將SPECIAL的Boss的HP降低至36000000","0","10134","2024/05/19 15:59:59","9018","1","0","84000000","601","81134005","81134005"
"1","10134108","6011","2024/05/01 16:00:00","將SPECIAL的Boss的HP降低至18000000","0","10134","2024/05/19 15:59:59","9018","1","0","102000000","601","81134006","81134006"
"0","10134109","6011","2024/05/01 16:00:00","討伐SPECIAL的Boss","0","10134","2024/05/19 15:59:59","9016","3","0","1","601","81134007","81134007"
"0","10134110","6011","2024/05/01 16:00:00","在5次以內討伐SPECIAL或EXHIBITION的Boss","0","10134","2024/05/19 15:59:59","9015","5","0","1","601","81134008","81134008"
"0","10134113","6013","2024/05/01 16:00:00","通過EXHIBITION＋的MODE1","0","10134","2024/05/19 15:59:59","9023","1","0","1","601","81134011","81134011"
"0","10134114","6013","2024/05/01 16:00:00","通過EXHIBITION＋的MODE2","0","10134","2024/05/19 15:59:59","9023","2","0","1","601","81134012","81134012"
"0","10134115","6013","2024/05/01 16:00:00","在5次以內討伐EXHIBITION＋的Boss","0","10134","2024/05/19 15:59:59","9022","5","0","1","601","81134013","81134013"
"1","10135103","6011","2024/05/17 16:00:00","將SPECIAL的Boss的HP降低至38000000","0","10135","2024/05/27 15:59:59","9018","1","0","2000000","601","81135001","81135001"
"1","10135104","6011","2024/05/17 16:00:00","將SPECIAL的Boss的HP降低至36000000","0","10135","2024/05/27 15:59:59","9018","1","0","4000000","601","81135002","81135002"
"0","10135105","6011","2024/05/17 16:00:00","通過SPECIAL的MODE1","0","10135","2024/05/27 15:59:59","9016","1","0","1","601","81135003","81135003"
"1","10135106","6011","2024/05/17 16:00:00","將SPECIAL的Boss的HP降低至32000000","0","10135","2024/05/27 15:59:59","9018","1","0","8000000","601","81135004","81135004"
"1","10135107","6011","2024/05/17 16:00:00","將SPECIAL的Boss的HP降低至30000000","0","10135","2024/05/27 15:59:59","9018","1","0","10000000","601","81135005","81135005"
"0","10135108","6011","2024/05/17 16:00:00","通過SPECIAL的MODE2","0","10135","2024/05/27 15:59:59","9016","2","0","1","601","81135006","81135006"
"1","10135109","6011","2024/05/17 16:00:00","將SPECIAL的Boss的HP降低至18700000","0","10135","2024/05/27 15:59:59","9018","1","0","21300000","601","81135007","81135007"
"1","10135110","6011","2024/05/17 16:00:00","將SPECIAL的Boss的HP降低至9400000","0","10135","2024/05/27 15:59:59","9018","1","0","30600000","601","81135008","81135008"
"0","10135111","6011","2024/05/17 16:00:00","討伐SPECIAL的Boss","0","10135","2024/05/27 15:59:59","9016","3","0","1","601","81135009","81135009"
"0","10135112","6011","2024/05/17 16:00:00","在5次以內討伐SPECIAL或EXHIBITION的Boss","0","10135","2024/05/27 15:59:59","9015","5","0","1","601","81135010","81135010"
"0","10136103","6011","2024/06/01 16:00:00","打倒破曉之星的闇影","0","10136","2024/06/29 15:59:59","9001","0","0","3","601","81136001","81136001"
"1","10136104","6011","2024/06/01 16:00:00","將SPECIAL紅霧精靈的 HP 降低至 112000000","0","10136","2024/06/29 15:59:59","9018","1","0","8000000","601","81136002","81136002"
"1","10136105","6011","2024/06/01 16:00:00","將SPECIAL紅霧精靈的 HP 降低至 104000000","0","10136","2024/06/29 15:59:59","9018","1","0","16000000","601","81136003","81136003"
"0","10136106","6011","2024/06/01 16:00:00","通過紅霧精靈的MODE2","0","10136","2024/06/29 15:59:59","9016","2","0","1","601","81136004","81136004"
"1","10136107","6011","2024/06/01 16:00:00","將SPECIAL紅霧精靈的 HP 降低至 64000000","0","10136","2024/06/29 15:59:59","9018","1","0","56000000","601","81136005","81136005"
"1","10136108","6011","2024/06/01 16:00:00","將SPECIAL紅霧精靈的 HP 降低至 32000000","0","10136","2024/06/29 15:59:59","9018","1","0","88000000","601","81136006","81136006"
"0","10136109","6011","2024/06/01 16:00:00","討伐SPECIAL紅霧精靈","0","10136","2024/06/29 15:59:59","9016","3","0","1","601","81136007","81136007"
"0","10136110","6011","2024/06/01 16:00:00","在5次以內討伐SPECIAL或EXHIBITION的紅霧精靈","0","10136","2024/06/29 15:59:59","9015","5","0","1","601","81136008","81136008"
"0","10136111","6013","2024/06/01 16:00:00","通過EXHIBITION＋的紅霧精靈的MODE1","0","10136","2024/06/29 15:59:59","9023","1","0","1","601","81136009","81136009"
"0","10136112","6013","2024/06/01 16:00:00","通過EXHIBITION＋的紅霧精靈的MODE2","0","10136","2024/06/29 15:59:59","9023","2","0","1","601","81136010","81136010"
"0","10136113","6013","2024/06/01 16:00:00","在5次以內討伐EXHIBITION＋的紅霧精靈","0","10136","2024/06/29 15:59:59","9022","5","0","1","601","81136011","81136011"
"1","10137103","6011","2024/06/08 16:00:00","將SPECIAL顯露苦衷 埃拉＆志那都的 HP 降低至 112000000","0","10137","2024/06/29 15:59:59","9018","1","0","8000000","601","81137001","81137001"
"1","10137104","6011","2024/06/08 16:00:00","將SPECIAL顯露苦衷 埃拉＆志那都的 HP 降低至 104000000","0","10137","2024/06/29 15:59:59","9018","1","0","16000000","601","81137002","81137002"
"0","10137105","6011","2024/06/08 16:00:00","通過顯露苦衷 埃拉＆志那都的MODE1","0","10137","2024/06/29 15:59:59","9016","1","0","1","601","81137003","81137003"
"1","10137106","6011","2024/06/08 16:00:00","將SPECIAL顯露苦衷 埃拉＆志那都的 HP 降低至 88000000","0","10137","2024/06/29 15:59:59","9018","1","0","32000000","601","81137004","81137004"
"1","10137107","6011","2024/06/08 16:00:00","將SPECIAL顯露苦衷 埃拉＆志那都的 HP 降低至 80000000","0","10137","2024/06/29 15:59:59","9018","1","0","40000000","601","81137005","81137005"
"0","10137108","6011","2024/06/08 16:00:00","通過顯露苦衷 埃拉＆志那都的MODE2","0","10137","2024/06/29 15:59:59","9016","2","0","1","601","81137006","81137006"
"1","10137109","6011","2024/06/08 16:00:00","將SPECIAL顯露苦衷 埃拉＆志那都的 HP 降低至 48000000","0","10137","2024/06/29 15:59:59","9018","1","0","72000000","601","81137007","81137007"
"1","10137110","6011","2024/06/08 16:00:00","將SPECIAL顯露苦衷 埃拉＆志那都的 HP 降低至 24000000","0","10137","2024/06/29 15:59:59","9018","1","0","96000000","601","81137008","81137008"
"0","10137111","6011","2024/06/08 16:00:00","討伐SPECIAL顯露苦衷 埃拉＆志那都","0","10137","2024/06/29 15:59:59","9016","3","0","1","601","81137009","81137009"
"0","10137112","6011","2024/06/08 16:00:00","在5次以內討伐SPECIAL或EXHIBITION的顯露苦衷 埃拉＆志那都","0","10137","2024/06/29 15:59:59","9015","5","0","1","601","81137010","81137010"
"0","10137113","6013","2024/06/08 16:00:00","通過EXHIBITION＋的顯露苦衷 埃拉＆志那都的MODE1","0","10137","2024/06/29 15:59:59","9023","1","0","1","601","81137011","81137011"
"0","10137114","6013","2024/06/08 16:00:00","通過EXHIBITION＋的顯露苦衷 埃拉＆志那都的MODE2","0","10137","2024/06/29 15:59:59","9023","2","0","1","601","81137012","81137012"
"0","10137115","6013","2024/06/08 16:00:00","在5次以內討伐EXHIBITION＋的顯露苦衷 埃拉＆志那都","0","10137","2024/06/29 15:59:59","9022","5","0","1","601","81137013","81137013"
"1","10138103","6011","2024/06/10 16:00:00","將SPECIAL樂園守護者的 HP 降低至 26000000","0","10138","2024/06/27 15:59:59","9018","1","0","3000000","601","81138001","81138001"
"1","10138104","6011","2024/06/10 16:00:00","將SPECIAL樂園守護者的 HP 降低至 23000000","0","10138","2024/06/27 15:59:59","9018","1","0","6000000","601","81138002","81138002"
"0","10138105","6011","2024/06/10 16:00:00","通過樂園守護者的MODE1","0","10138","2024/06/27 15:59:59","9016","1","0","1","601","81138003","81138003"
"0","10138106","6011","2024/06/10 16:00:00","打倒千歌、紡希的闇影的闇影及其餘怪物","0","10138","2024/06/27 15:59:59","9001","0","0","4","601","81138004","81138004"
"1","10138107","6011","2024/06/10 16:00:00","將SPECIAL樂園守護者的 HP 降低至 13340000","0","10138","2024/06/27 15:59:59","9018","1","0","15660000","601","81138005","81138005"
"1","10138108","6011","2024/06/10 16:00:00","將SPECIAL樂園守護者的 HP 降低至 6670000","0","10138","2024/06/27 15:59:59","9018","1","0","22330000","601","81138006","81138006"
"0","10138109","6011","2024/06/10 16:00:00","討伐SPECIAL的樂園守護者","0","10138","2024/06/27 15:59:59","9016","3","0","1","601","81138007","81138007"
"0","10138110","6011","2024/06/10 16:00:00","在5次以內討伐SPECIAL或EXHIBITION的樂園守護者","0","10138","2024/06/27 15:59:59","9015","5","0","1","601","81138008","81138008"
"1","10139103","6011","2024/06/15 16:00:00","將SPECIAL象徵久遠庭園之人的 HP 降低至 13970000","0","10139","2024/06/27 15:59:59","9018","1","0","2030000","601","81139001","81139001"
"1","10139104","6011","2024/06/15 16:00:00","將SPECIAL象徵久遠庭園之人的 HP 降低至 11940000","0","10139","2024/06/27 15:59:59","9018","1","0","4060000","601","81139002","81139002"
"0","10139105","6011","2024/06/15 16:00:00","通過象徵久遠庭園之人的MODE1","0","10139","2024/06/27 15:59:59","9016","1","0","1","601","81139003","81139003"
"0","10139106","6011","2024/06/15 16:00:00","打倒望、矛依未、嘉夜的闇影","0","10139","2024/06/27 15:59:59","9001","0","0","3","601","81139004","81139004"
"1","10139107","6011","2024/06/15 16:00:00","將SPECIAL象徵久遠庭園之人的 HP 降低至 6610000","0","10139","2024/06/27 15:59:59","9018","1","0","9390000","601","81139005","81139005"
"1","10139108","6011","2024/06/15 16:00:00","將SPECIAL象徵久遠庭園之人的 HP 降低至 3300000","0","10139","2024/06/27 15:59:59","9018","1","0","12700000","601","81139006","81139006"
"0","10139109","6011","2024/06/15 16:00:00","討伐SPECIAL的象徵久遠庭園之人","0","10139","2024/06/27 15:59:59","9016","3","0","1","601","81139007","81139007"
"0","10139110","6011","2024/06/15 16:00:00","在5次以內討伐SPECIAL或EXHIBITION的象徵久遠庭園之人","0","10139","2024/06/27 15:59:59","9015","5","0","1","601","81139008","81139008"
"1","10140103","6011","2024/07/01 16:00:00","將SPECIAL的Boss的 HP 降低至 114400000","0","10140","2024/07/17 15:59:59","9018","1","0","5600000","601","81140001","81140001"
"1","10140104","6011","2024/07/01 16:00:00","將SPECIAL的Boss的 HP 降低至 108800000","0","10140","2024/07/17 15:59:59","9018","1","0","11200000","601","81140002","81140002"
"0","10140105","6011","2024/07/01 16:00:00","通過SPECIAL的MODE1","0","10140","2024/07/17 15:59:59","9016","1","0","1","601","81140003","81140003"
"1","10140106","6011","2024/07/01 16:00:00","將SPECIAL的Boss的 HP 降低至 89600000","0","10140","2024/07/17 15:59:59","9018","1","0","30400000","601","81140004","81140004"
"1","10140107","6011","2024/07/01 16:00:00","將SPECIAL的Boss的HP降低至76000000","0","10140","2024/07/17 15:59:59","9018","1","0","44000000","601","81140005","81140005"
"0","10140108","6011","2024/07/01 16:00:00","通過SPECIAL的MODE2","0","10140","2024/07/17 15:59:59","9016","2","0","1","601","81140006","81140006"
"1","10140109","6011","2024/07/01 16:00:00","將SPECIAL的Boss的 HP 降低至 41600000","0","10140","2024/07/17 15:59:59","9018","1","0","78400000","601","81140007","81140007"
"1","10140110","6011","2024/07/01 16:00:00","將SPECIAL的Boss的 HP 降低至 20800000","0","10140","2024/07/17 15:59:59","9018","1","0","99200000","601","81140008","81140008"
"0","10140111","6011","2024/07/01 16:00:00","討伐SPECIAL的Boss","0","10140","2024/07/17 15:59:59","9016","3","0","1","601","81140009","81140009"
"0","10140112","6011","2024/07/01 16:00:00","在5次以內討伐SPECIAL或EXHIBITION的Boss","0","10140","2024/07/17 15:59:59","9015","5","0","1","601","81140010","81140010"
"0","10140113","6013","2024/07/01 16:00:00","通過EXHIBITION＋的MODE1","0","10140","2024/07/17 15:59:59","9023","1","0","1","601","81140011","81140011"
"0","10140114","6013","2024/07/01 16:00:00","通過EXHIBITION＋的MODE2","0","10140","2024/07/17 15:59:59","9023","2","0","1","601","81140012","81140012"
"0","10140115","6013","2024/07/01 16:00:00","在5次以內討伐EXHIBITION＋的Boss","0","10140","2024/07/17 15:59:59","9022","5","0","1","601","81140013","81140013"
"0","10141103","6011","2024/07/18 16:00:00","打倒16隻目標","0","10141","2024/07/28 15:59:59","9014","0","0","16","601","81141002","81141001"
"1","10141104","6011","2024/07/18 16:00:00","將SPECIAL的Boss的 HP 降低至 16340000","0","10141","2024/07/28 15:59:59","9018","1","0","2660000","601","81141003","81141002"
"1","10141105","6011","2024/07/18 16:00:00","將SPECIAL的Boss的 HP 降低至 13680000","0","10141","2024/07/28 15:59:59","9018","1","0","5320000","601","81141004","81141003"
"0","10141106","6011","2024/07/18 16:00:00","通過SPECIAL的MODE2","0","10141","2024/07/28 15:59:59","9016","2","0","1","601","81141005","81141004"
"1","10141107","6011","2024/07/18 16:00:00","將SPECIAL的Boss的 HP 降低至 7340000","0","10141","2024/07/28 15:59:59","9018","1","0","11660000","601","81141006","81141005"
"1","10141108","6011","2024/07/18 16:00:00","將SPECIAL的Boss的 HP 降低至 3660000","0","10141","2024/07/28 15:59:59","9018","1","0","15340000","601","81141007","81141006"
"0","10141109","6011","2024/07/18 16:00:00","討伐SPECIAL的Boss","0","10141","2024/07/28 15:59:59","9016","3","0","1","601","81141008","81141007"
"0","10141110","6011","2024/07/18 16:00:00","在5次以內討伐SPECIAL或EXHIBITION的Boss","0","10141","2024/07/28 15:59:59","9015","5","0","1","601","81141009","81141008"
"0","10142101","6011","2024/08/01 16:00:00","通過SPECIAL的MODE1","0","10142","2024/08/17 15:59:59","9016","1","0","1","601","81142001","81142001"
"0","10142102","6011","2024/08/01 16:00:00","通過SPECIAL的MODE2","0","10142","2024/08/17 15:59:59","9016","2","0","1","601","81142002","81142002"
"0","10142103","6011","2024/08/01 16:00:00","討伐SPECIAL的Boss","0","10142","2024/08/17 15:59:59","9016","3","0","1","601","81142003","81142003"
"0","10142104","6011","2024/08/01 16:00:00","在5次以內討伐SPECIAL或EXHIBITION的Boss","0","10142","2024/08/17 15:59:59","9015","5","0","1","601","81142004","81142004"
"0","10142111","6013","2024/08/01 16:00:00","通過EXHIBITION＋的MODE1","0","10142","2024/08/17 15:59:59","9023","1","0","1","601","81142011","81142011"
"0","10142112","6013","2024/08/01 16:00:00","通過EXHIBITION＋的MODE2","0","10142","2024/08/17 15:59:59","9023","2","0","1","601","81142012","81142012"
"0","10142113","6013","2024/08/01 16:00:00","在5次以內討伐EXHIBITION＋的Boss","0","10142","2024/08/17 15:59:59","9022","5","0","1","601","81142013","81142013"
"0","10143101","6011","2024/08/18 16:00:00","通過SPECIAL的MODE1","0","10143","2024/08/28 15:59:59","9016","1","0","1","601","81143001","81143001"
"0","10143102","6011","2024/08/18 16:00:00","通過SPECIAL的MODE2","0","10143","2024/08/28 15:59:59","9016","2","0","1","601","81143002","81143002"
"0","10143103","6011","2024/08/18 16:00:00","討伐SPECIAL的Boss","0","10143","2024/08/28 15:59:59","9016","3","0","1","601","81143003","81143003"
"0","10143104","6011","2024/08/18 16:00:00","在SPECIAL或EXHIBITION的戰鬥中，於5次內討伐Boss","0","10143","2024/08/28 15:59:59","9015","5","0","1","601","81143004","81143004"
"0","10144101","6011","2024/09/01 16:00:00","通過SPECIAL的MODE1","0","10144","2024/09/19 15:59:59","9016","1","0","1","601","81144001","81144001"
"0","10144102","6011","2024/09/01 16:00:00","通過SPECIAL的MODE2","0","10144","2024/09/19 15:59:59","9016","2","0","1","601","81144002","81144002"
"0","10144103","6011","2024/09/01 16:00:00","討伐SPECIAL的Boss","0","10144","2024/09/19 15:59:59","9016","3","0","1","601","81144003","81144003"
"0","10144104","6011","2024/09/01 16:00:00","在5次以內討伐SPECIAL或EXHIBITION的Boss","0","10144","2024/09/19 15:59:59","9015","5","0","1","601","81144004","81144004"
"0","10144111","6013","2024/09/01 16:00:00","通過EXHIBITION＋的MODE1","0","10144","2024/09/19 15:59:59","9023","1","0","1","601","81144011","81144011"
"0","10144112","6013","2024/09/01 16:00:00","通過EXHIBITION＋的MODE2","0","10144","2024/09/19 15:59:59","9023","2","0","1","601","81144012","81144012"
"0","10144113","6013","2024/09/01 16:00:00","在5次以內討伐EXHIBITION＋的Boss","0","10144","2024/09/19 15:59:59","9022","5","0","1","601","81144013","81144013"
"0","10145101","6011","2024/09/18 16:00:00","通過SPECIAL的MODE1","0","10145","2024/09/28 15:59:59","9016","1","0","1","601","81145001","81145001"
"0","10145102","6011","2024/09/18 16:00:00","通過SPECIAL的MODE2","0","10145","2024/09/28 15:59:59","9016","2","0","1","601","81145002","81145002"
"0","10145103","6011","2024/09/18 16:00:00","討伐SPECIAL的Boss","0","10145","2024/09/28 15:59:59","9016","3","0","1","601","81145003","81145003"
"0","10145104","6011","2024/09/18 16:00:00","在5次以內討伐SPECIAL或EXHIBITION的Boss","0","10145","2024/09/28 15:59:59","9015","5","0","1","601","81145004","81145004"
"0","10146101","6011","2024/10/01 16:00:00","通過SPECIAL的MODE1","0","10146","2024/10/19 15:59:59","9016","1","0","1","601","81146001","81146001"
"0","10146102","6011","2024/10/01 16:00:00","通過SPECIAL的MODE2","0","10146","2024/10/19 15:59:59","9016","2","0","1","601","81146002","81146002"
"0","10146103","6011","2024/10/01 16:00:00","討伐SPECIAL的Boss","0","10146","2024/10/19 15:59:59","9016","3","0","1","601","81146003","81146003"
"0","10146104","6011","2024/10/01 16:00:00","在5次以內討伐SPECIAL或EXHIBITION的Boss","0","10146","2024/10/19 15:59:59","9015","5","0","1","601","81146004","81146004"
"0","10146111","6013","2024/10/01 16:00:00","通過EXHIBITION＋的MODE1","0","10146","2024/10/19 15:59:59","9023","1","0","1","601","81146011","81146011"
"0","10146112","6013","2024/10/01 16:00:00","通過EXHIBITION＋的MODE2","0","10146","2024/10/19 15:59:59","9023","2","0","1","601","81146012","81146012"
"0","10146113","6013","2024/10/01 16:00:00","在5次以內討伐EXHIBITION＋的Boss","0","10146","2024/10/19 15:59:59","9022","5","0","1","601","81146013","81146013"
"0","10147101","6011","2024/10/18 16:00:00","通過SPECIAL的MODE1","0","10147","2024/10/28 15:59:59","9016","1","0","1","601","81147001","81147001"
"0","10147102","6011","2024/10/18 16:00:00","通過SPECIAL的MODE2","0","10147","2024/10/28 15:59:59","9016","2","0","1","601","81147002","81147002"
"0","10147103","6011","2024/10/18 16:00:00","討伐SPECIAL的Boss","0","10147","2024/10/28 15:59:59","9016","3","0","1","601","81147003","81147003"
"0","10147104","6011","2024/10/18 16:00:00","在5次以內討伐SPECIAL或EXHIBITION的Boss","0","10147","2024/10/28 15:59:59","9015","5","0","1","601","81147004","81147004"
"0","10148101","6011","2024/11/01 16:00:00","通過SPECIAL的MODE1","0","10148","2024/11/19 15:59:59","9016","1","0","1","601","81148001","81148001"
"0","10148102","6011","2024/11/01 16:00:00","通過SPECIAL的MODE2","0","10148","2024/11/19 15:59:59","9016","2","0","1","601","81148002","81148002"
"0","10148103","6011","2024/11/01 16:00:00","討伐SPECIAL的Boss","0","10148","2024/11/19 15:59:59","9016","3","0","1","601","81148003","81148003"
"0","10148104","6011","2024/11/01 16:00:00","在5次以內討伐SPECIAL或EXHIBITION的Boss","0","10148","2024/11/19 15:59:59","9015","5","0","1","601","81148004","81148004"
"0","10148111","6013","2024/11/01 16:00:00","通過EXHIBITION＋的MODE1","0","10148","2024/11/19 15:59:59","9023","1","0","1","601","81148011","81148005"
"0","10148112","6013","2024/11/01 16:00:00","通過EXHIBITION＋的MODE2","0","10148","2024/11/19 15:59:59","9023","2","0","1","601","81148012","81148006"
