2aaf7af9cd00422253c4289c2f158eb452b3f806b6ec27a6536366221be3cfc8,7fccf764f4d5f7534a9d8db3b75f0346856444b86bb7f8c717d0c25f6233be3d,ee25d2ba8a5d428cd7bc0a3606ba270158a906cfb3c16478cb9c542e1ab91993,d5bd6a87d88ab7e0728a4c56a12499fd2a8ef92152d63a7671d8569340ae140b,0d6ca9b00d91b4648f59a51c8a3e086c283b06aa3a79ddcd9bde2f9c2877ecaa,95296df9f3a486ad5d89123b5586e827d83de84029f84f117e6adda740ff174d,ac1ca81d67b5139eeece5319a471861c7b82e3b3d9a4aaf384d5c96526c3c850,1b5acbceeb7512f491eed70cbdc2c7e4ed04a0c488162b0d630a2d4d21fac327,3dd2030a2abed6eeb6ddcb4da6a9ef38ce36ba52110a24818055fe50d1c25709,20d04f0d6e79fbf7fcc3fafbc1a564c5e7deab1064f0a61a22ed0aa28cd49ea5,3f687214097b218aa5b220f07c824981171e61100ca43e1e50b2eb65653a9128,06f4e7a78da5dbc7d3fed4a7f528c3c4ed039d346d3d34689faf9f62691c15a2,04978bedb735786dd9c30bdb467889d66e19b64ec19b6551d3005cd90e451ac0,6f99eac48be1de9d282bb6a296c8c2cff22f720473bcbcc971323265d85114ad,854a65a86b8c6bc46491d96b329d83082011d082c1a40820e18be9b93b4e32df,ee6dd18496603080d4e88a7d938b02d193e73674aae92b985038a0031cb8383d,01ca8ac139bd2709e8f1d5fae5cf3d78d3084eee03fc19993d11f81808dbb55a,a5f6a818c5ca5b5381144a7f03b2906366a6f62ce456069a58163d83f026648e,e176aa6f42db9e134b1714df0971a68092277e9b4c63ac7e04f2cf8f0d956def,a42d5ac6632eb8a99b6407c514a22c0e515fba57b8bfb7e114e85c1ddf7d7280,8543bedd7a9c2b0cfe764885f39bdebbc85f2c76ee494185bd41ef6d10853085,60a47e71b5bf0ef9f8b1d0b08716c274ad35becb7661d5e95220287ffb96d395,fe89f8e87634992f1114d6f7b84822d64f2dd40c2ac06faa2f3c4d722acb779a,03232a7c30a99171c35c58653152184e43e07c3bc83ec9f7502f4c5d0c66a8aa
"1007","0","1007","1007","0","1007","10","318503","0","0","1007","0","2","0","0","0","31850301","1001","0","1007","1001","1007","0","1007"
"1007","0","1007","1007","0","1001","9","318504","0","0","0","0","1","0","0","0","31850401","1001","0","1007","1007","1001","0","1007"
"1007","0","1007","0","0","1007","5","318505","0","0","0","0","1","0","0","0","31850501","1007","0","0","0","0","0","1001"
"1007","0","1007","1007","0","1007","10","318506","0","0","1007","0","2","0","0","0","31850601","1001","0","1007","1001","1007","0","1007"
"1002","0","1002","1002","0","1002","7","318600","0","0","0","0","3","0","0","0","31860001","1001","0","0","1001","0","0","1002"
"1002","0","1002","1002","0","1002","7","318601","0","0","0","0","3","0","0","0","31860101","1001","0","0","1001","0","0","1002"
"1002","0","1002","1002","0","1002","7","318602","0","0","0","0","3","0","0","0","31860201","1001","0","0","1001","0","0","1002"
"1002","0","1002","1002","0","1002","7","318603","0","0","0","0","3","0","0","0","31860301","1001","0","0","1001","0","0","1002"
"1002","0","1002","1002","0","1002","7","318603","0","0","0","0","1","0","0","0","31860302","1002","0","0","1001","0","0","1001"
"1002","1002","1004","1002","0","1002","14","318604","1007","0","1002","1002","13","0","0","1002","31860401","1002","0","1006","1002","1002","1002","1002"
"1002","0","0","0","0","0","2","318605","0","0","0","0","1","0","0","0","31860501","1002","0","0","0","0","0","0"
"1002","0","1002","1002","0","1002","7","318606","0","0","0","0","3","0","0","0","31860601","1001","0","0","1001","0","0","1002"
"1002","0","1002","1002","0","1002","7","318606","0","0","0","0","1","0","0","0","31860602","1002","0","0","1001","0","0","1001"
"1003","0","1002","0","0","1003","5","318700","0","0","0","0","2","0","0","0","31870001","1001","0","0","0","0","0","1003"
"1004","0","1001","1004","0","1004","8","318800","0","0","0","0","2","0","0","0","31880001","1002","0","1001","1004","0","0","1004"
"1004","0","1001","1004","0","1004","8","318801","0","0","0","0","2","0","0","0","31880101","1002","0","1001","1004","0","0","1004"
"1004","0","1001","1004","0","1004","8","318802","0","0","0","0","2","0","0","0","31880201","1002","0","1001","1004","0","0","1004"
"1004","0","1001","1004","0","1004","8","318803","0","0","0","0","2","0","0","0","31880301","1002","0","1001","1004","0","0","1004"
"1004","0","1004","0","0","1004","5","318804","0","0","0","0","1","0","0","0","31880401","1002","0","0","0","0","0","1004"
"1004","1008","1004","1001","0","1006","13","318805","1001","0","1004","0","1","0","0","0","31880501","1001","0","1007","1004","1001","1004","1004"
"1004","0","1001","1004","0","1004","8","318806","0","0","0","0","2","0","0","0","31880601","1002","0","1001","1004","0","0","1004"
"1004","0","1002","0","0","1004","5","318900","0","0","0","0","2","0","0","0","31890001","1001","0","0","0","0","0","1004"
"1004","0","1002","0","0","1004","5","318901","0","0","0","0","2","0","0","0","31890101","1001","0","0","0","0","0","1004"
"1004","0","1002","0","0","1004","5","318902","0","0","0","0","2","0","0","0","31890201","1001","0","0","0","0","0","1004"
"1004","0","1002","0","0","1004","5","318903","0","0","0","0","2","0","0","0","31890301","1001","0","0","0","0","0","1004"
"1006","0","1008","0","0","0","4","318904","0","0","0","0","3","0","0","0","31890401","1007","0","0","0","0","0","1008"
"1001","0","0","0","0","0","2","318905","0","0","0","0","1","0","0","0","31890501","1001","0","0","0","0","0","0"
"1004","0","1002","0","0","1004","5","318906","0","0","0","0","2","0","0","0","31890601","1001","0","0","0","0","0","1004"
"1005","0","1003","1001","0","1002","6","319000","0","0","0","0","1","0","0","0","31900001","1003","0","0","0","0","0","1002"
"1006","0","1003","1001","0","1002","6","319001","0","0","0","0","1","0","0","0","31900101","1003","0","0","0","0","0","1002"
"1007","0","1003","1001","0","1002","6","319002","0","0","0","0","1","0","0","0","31900201","1003","0","0","0","0","0","1002"
"1007","0","1003","1001","0","1002","6","319002","0","0","0","0","1","0","0","0","31900202","1003","0","0","0","0","0","1002"
"1003","0","1002","0","0","1001","5","319003","0","0","0","0","1","0","0","0","31900301","1002","0","0","0","0","0","1003"
"1003","0","0","0","0","0","2","319004","0","0","0","0","1","0","0","0","31900401","1003","0","0","0","0","0","0"
"1006","0","1003","1001","0","1002","6","319005","0","0","0","0","1","0","0","0","31900501","1003","0","0","0","0","0","1002"
"1006","0","1003","1001","0","1002","6","319005","0","0","0","0","1","0","0","0","31900502","1003","0","0","0","0","0","1002"
"1001","0","1004","1004","0","1001","9","319100","0","0","0","0","2","0","0","0","31910001","1004","0","1004","1004","1002","0","1004"
"1001","0","1004","1004","0","1001","9","319101","0","0","0","0","2","0","0","0","31910101","1004","0","1004","1004","1002","0","1004"
"1001","0","1004","1004","0","1001","9","319102","0","0","0","0","2","0","0","0","31910201","1004","0","1004","1004","1002","0","1004"
"1001","0","1004","1004","0","1001","9","319103","0","0","0","0","2","0","0","0","31910301","1004","0","1004","1004","1002","0","1004"
"1005","0","0","0","0","0","3","319104","0","0","0","0","1","0","0","0","31910401","1006","0","0","0","0","0","1006"
"1004","0","1004","1004","0","1004","8","319105","0","0","0","0","4","0","0","0","31910501","1008","0","1009","1008","0","0","1009"
"1001","0","1004","1004","0","1001","9","319106","0","0","0","0","2","0","0","0","31910601","1004","0","1004","1004","1002","0","1004"
"1001","0","1002","1001","0","1002","8","319200","0","0","0","0","4","0","0","0","31920001","1002","0","1001","1002","0","0","1001"
"1001","0","1002","1001","0","1002","8","319201","0","0","0","0","4","0","0","0","31920101","1002","0","1001","1002","0","0","1001"
"1001","0","1002","1001","0","1002","8","319202","0","0","0","0","4","0","0","0","31920201","1002","0","1001","1002","0","0","1001"
"1004","0","1004","1004","0","1001","8","319300","0","0","0","0","1","0","0","0","31930001","1004","0","1002","1004","0","0","1002"
"1004","0","1004","1004","0","1001","8","319301","0","0","0","0","1","0","0","0","31930101","1004","0","1002","1004","0","0","1002"
"1004","0","1004","1004","0","1001","8","319302","0","0","0","0","1","0","0","0","31930201","1004","0","1002","1004","0","0","1002"
"1004","0","1001","1002","0","1004","6","319302","0","0","0","0","1","0","0","0","31930202","1002","0","0","0","0","0","1004"
"1004","0","0","0","0","0","2","319303","0","0","0","0","1","0","0","0","31930301","1004","0","0","0","0","0","0"
"1006","0","1004","0","0","1004","5","319304","0","0","0","0","1","0","0","0","31930401","1004","0","0","0","0","0","1004"
"1004","0","1004","1004","0","1001","8","319305","0","0","0","0","1","0","0","0","31930501","1004","0","1002","1004","0","0","1002"
"1004","0","1001","1002","0","1004","6","319305","0","0","0","0","1","0","0","0","31930502","1002","0","0","0","0","0","1004"
"1001","0","1002","1005","0","1003","9","319400","0","0","0","0","4","0","0","0","31940001","1005","0","1005","1001","1004","0","1001"
"1004","1004","1003","1002","0","1001","11","319500","0","0","1003","0","5","0","0","0","31950001","1003","0","1001","1004","1002","0","1004"
"1004","1004","1003","1002","0","1001","11","319501","0","0","1003","0","5","0","0","0","31950101","1003","0","1001","1004","1002","0","1004"
"1004","1004","1003","1002","0","1001","11","319502","0","0","1003","0","5","0","0","0","31950201","1003","0","1001","1004","1002","0","1004"
"1006","0","0","0","0","0","2","319503","0","0","0","0","1","0","0","0","31950301","1007","0","0","0","0","0","0"
"1004","0","0","0","0","0","2","319504","0","0","0","0","1","0","0","0","31950401","1004","0","0","0","0","0","0"
"1004","1004","1003","1002","0","1001","11","319505","0","0","1003","0","5","0","0","0","31950501","1003","0","1001","1004","1002","0","1004"
"1001","0","0","0","0","0","2","319600","0","0","0","0","1","0","0","0","31960001","1001","0","0","0","0","0","0"
"1002","0","1002","0","0","1002","5","319601","0","0","0","0","2","0","0","0","31960101","1002","0","0","0","0","0","1001"
"1002","0","1002","0","0","1002","5","319602","0","0","0","0","2","0","0","0","31960201","1002","0","0","0","0","0","1001"
"1002","0","1002","0","0","1002","5","319603","0","0","0","0","2","0","0","0","31960301","1002","0","0","0","0","0","1001"
"1001","0","1003","0","0","1003","5","319700","0","0","0","0","1","0","0","0","31970001","1003","0","0","0","0","0","1003"
"1001","0","0","0","0","0","2","319701","0","0","0","0","1","0","0","0","31970101","1001","0","0","0","0","0","0"
"1002","0","0","0","0","0","2","319800","0","0","0","0","2","0","0","0","31980001","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","319801","0","0","0","0","1","0","0","0","31980101","1001","0","0","0","0","0","0"
"1002","0","0","0","0","0","3","319900","0","0","0","0","1","0","0","0","31990001","1001","0","0","0","0","0","1002"
"1004","0","0","0","0","0","1","319900","0","0","0","0","1","0","0","0","31990002","0","0","0","0","0","0","0"
"1005","0","0","0","0","0","1","319900","0","0","0","0","1","0","0","0","31990003","0","0","0","0","0","0","0"
"1006","0","0","0","0","0","1","319900","0","0","0","0","1","0","0","0","31990004","0","0","0","0","0","0","0"
"1001","0","1002","1002","0","1002","6","319901","0","0","0","0","1","0","0","0","31990101","1002","0","0","0","0","0","1002"
"1001","0","1001","1001","0","1004","8","320000","0","0","0","0","1","0","0","0","32000001","1004","0","1001","1004","0","0","1004"
"1001","0","1001","1001","0","1004","8","320001","0","0","0","0","1","0","0","0","32000101","1004","0","1001","1004","0","0","1004"
"1001","0","1001","1001","0","1004","8","320002","0","0","0","0","1","0","0","0","32000201","1004","0","1001","1004","0","0","1004"
"1002","0","1002","1002","0","1004","8","320002","0","0","0","0","1","0","0","0","32000202","1004","0","1002","1004","0","0","1004"
"1007","0","0","0","0","0","3","320003","0","0","0","0","2","0","0","0","32000301","1004","0","0","0","0","0","1004"
"1005","0","0","0","0","0","2","320004","0","0","0","0","1","0","0","0","32000401","1005","0","0","0","0","0","0"
"1001","0","1001","1001","0","1004","8","320005","0","0","0","0","1","0","0","0","32000501","1004","0","1001","1004","0","0","1004"
"1002","0","1002","1002","0","1004","8","320005","0","0","0","0","1","0","0","0","32000502","1004","0","1002","1004","0","0","1004"
"1003","0","1002","1001","0","1001","6","320100","0","0","0","0","1","0","0","0","32010001","1001","0","0","0","0","0","1005"
"1003","0","1002","0","0","1001","5","320101","0","0","0","0","1","0","0","0","32010101","1001","0","0","0","0","0","1005"
"1003","0","1002","0","0","1001","5","320102","0","0","0","0","1","0","0","0","32010201","1001","0","0","0","0","0","1005"
"1003","0","1002","0","0","1001","5","320103","0","0","0","0","1","0","0","0","32010301","1001","0","0","0","0","0","1005"
"1001","0","1002","1004","0","1004","6","320200","0","0","0","0","1","0","0","0","32020001","1004","0","0","0","0","0","1004"
"1001","0","1002","1004","0","1004","6","320201","0","0","0","0","1","0","0","0","32020101","1004","0","0","0","0","0","1004"
"1001","0","1002","1004","0","1004","6","320202","0","0","0","0","1","0","0","0","32020201","1004","0","0","0","0","0","1004"
"1001","0","1004","0","0","0","4","320202","0","0","0","0","1","0","0","0","32020202","1004","0","0","0","0","0","1002"
"1007","0","0","0","0","0","4","320203","0","0","0","0","2","0","0","0","32020301","1004","0","0","0","0","0","1004"
"1009","0","1006","0","0","0","4","320204","0","0","0","0","2","0","0","0","32020401","1006","0","0","0","0","0","1006"
"1001","0","1002","1004","0","1004","6","320205","0","0","0","0","1","0","0","0","32020501","1004","0","0","0","0","0","1004"
"1001","0","1004","0","0","0","4","320205","0","0","0","0","1","0","0","0","32020502","1004","0","0","0","0","0","1002"
"1008","0","0","0","0","0","4","320206","0","0","0","0","2","0","0","0","32020601","1004","0","0","0","0","0","1004"
"1009","0","1006","0","0","0","4","320207","0","0","0","0","2","0","0","0","32020701","1006","0","0","0","0","0","1006"
"1001","0","1002","1004","0","1004","6","320208","0","0","0","0","1","0","0","0","32020801","1004","0","0","0","0","0","1004"
"1001","0","1004","0","0","0","4","320208","0","0","0","0","1","0","0","0","32020802","1004","0","0","0","0","0","1002"
"1002","0","1001","0","0","0","4","320300","0","0","0","0","1","0","0","0","32030001","1001","0","0","0","0","0","1003"
"1002","0","1001","0","0","0","4","320301","0","0","0","0","1","0","0","0","32030101","1001","0","0","0","0","0","1003"
"1002","0","1001","0","0","0","4","320302","0","0","0","0","1","0","0","0","32030201","1001","0","0","0","0","0","1003"
"1004","0","0","0","0","0","3","320303","0","0","0","0","2","0","0","0","32030301","1001","0","0","0","0","0","1001"
"1005","0","1003","0","0","0","4","320304","0","0","0","0","2","0","0","0","32030401","1003","0","0","0","0","0","1002"
"1002","0","1001","0","0","0","4","320305","0","0","0","0","1","0","0","0","32030501","1001","0","0","0","0","0","1003"
"1007","0","0","0","0","0","3","320306","0","0","0","0","2","0","0","0","32030601","1001","0","0","0","0","0","1001"
"1008","0","1003","0","0","0","4","320307","0","0","0","0","2","0","0","0","32030701","1003","0","0","0","0","0","1002"
"1002","0","1001","0","0","0","4","320308","0","0","0","0","1","0","0","0","32030801","1001","0","0","0","0","0","1003"
"1001","0","1002","0","0","1002","5","320400","0","0","0","0","1","0","0","0","32040001","1002","0","0","0","0","0","1002"
"1001","0","1002","0","0","1002","5","320401","0","0","0","0","1","0","0","0","32040101","1002","0","0","0","0","0","1002"
"1001","0","1002","0","0","0","5","320402","0","0","0","0","1","0","0","0","32040201","1002","0","0","0","0","0","1002"
"1002","0","0","0","0","0","2","320403","0","0","0","0","1","0","0","0","32040301","1002","0","0","0","0","0","0"
"1004","0","1002","1002","0","1002","6","320404","0","0","0","0","1","0","0","0","32040401","1002","0","0","0","0","0","1002"
"1001","0","1002","0","0","0","5","320405","0","0","0","0","1","0","0","0","32040501","1002","0","0","0","0","0","1002"
"1002","0","0","0","0","0","2","320406","0","0","0","0","1","0","0","0","32040601","1002","0","0","0","0","0","0"
"1005","0","1002","1002","0","1002","6","320407","0","0","0","0","1","0","0","0","32040701","1002","0","0","0","0","0","1002"
"1001","0","1002","0","0","0","5","320408","0","0","0","0","1","0","0","0","32040801","1002","0","0","0","0","0","1002"
"1001","0","1004","0","0","0","4","320500","0","0","0","0","1","0","0","0","32050001","1002","0","0","0","0","0","1003"
"1001","0","1004","0","0","0","4","320501","0","0","0","0","1","0","0","0","32050101","1002","0","0","0","0","0","1003"
"1001","0","1004","0","0","0","4","320502","0","0","0","0","1","0","0","0","32050201","1002","0","0","0","0","0","1003"
"1001","0","1003","0","0","0","4","320503","0","0","0","0","1","0","0","0","32050301","1003","0","0","0","0","0","1003"
"1002","0","1004","0","0","0","4","320504","0","0","0","0","1","0","0","0","32050401","1004","0","0","0","0","0","1004"
"1001","0","1004","0","0","0","4","320505","0","0","0","0","1","0","0","0","32050501","1002","0","0","0","0","0","1003"
"1001","0","1003","0","0","0","4","320506","0","0","0","0","1","0","0","0","32050601","1003","0","0","0","0","0","1003"
"1002","0","1004","0","0","0","4","320507","0","0","0","0","1","0","0","0","32050701","1004","0","0","0","0","0","1004"
"1001","0","1004","0","0","0","4","320508","0","0","0","0","1","0","0","0","32050801","1002","0","0","0","0","0","1003"
"1002","0","1002","0","0","1001","5","320600","0","0","0","0","1","0","0","0","32060001","1002","0","0","0","0","0","1001"
"1003","0","1003","0","0","1002","5","320700","0","0","0","0","1","0","0","0","32070001","1003","0","0","0","0","0","1001"
"1003","0","1003","0","0","1002","5","320701","0","0","0","0","1","0","0","0","32070101","1003","0","0","0","0","0","1001"
"1003","0","1003","0","0","1002","5","320702","0","0","0","0","1","0","0","0","32070201","1003","0","0","0","0","0","1001"
"1004","0","1008","1008","0","1001","7","320703","0","0","0","0","2","0","0","0","32070301","1008","0","0","1003","0","0","1003"
"1006","0","0","0","0","0","2","320703","0","0","0","0","1","0","0","0","32070302","1006","0","0","0","0","0","0"
"1005","0","1001","0","0","0","4","320704","0","0","0","0","2","0","0","0","32070401","1003","0","0","0","0","0","1003"
"1003","0","1003","0","0","1002","5","320705","0","0","0","0","1","0","0","0","32070501","1003","0","0","0","0","0","1001"
"1004","0","1008","1008","0","1001","7","320706","0","0","0","0","2","0","0","0","32070601","1008","0","0","1003","0","0","1003"
"1006","0","0","0","0","0","2","320706","0","0","0","0","1","0","0","0","32070602","1006","0","0","0","0","0","0"
"1005","0","1001","0","0","0","4","320707","0","0","0","0","2","0","0","0","32070701","1003","0","0","0","0","0","1003"
"1003","0","1003","0","0","1002","5","320708","0","0","0","0","1","0","0","0","32070801","1003","0","0","0","0","0","1001"
"1002","0","1002","1002","0","1002","4","320800","0","0","0","0","1","0","0","0","32080001","1001","0","0","0","0","0","1002"
"1002","0","1002","1002","0","1002","4","320801","0","0","0","0","1","0","0","0","32080101","1001","0","0","0","0","0","1002"
"1003","0","1003","1001","0","1003","6","320900","0","0","0","0","1","0","0","0","32090001","1003","0","0","0","0","0","1001"
"1003","0","1003","1001","0","1003","6","320901","0","0","0","0","1","0","0","0","32090101","1003","0","0","0","0","0","1001"
"1003","0","1003","1001","0","1003","6","320902","0","0","0","0","1","0","0","0","32090201","1003","0","0","0","0","0","1001"
"1003","0","1003","1001","0","1003","6","320903","0","0","0","0","1","0","0","0","32090301","1003","0","0","0","0","0","1001"
"1002","0","0","0","0","0","3","320903","0","0","0","0","2","0","0","0","32090302","1002","0","0","0","0","0","1002"
"1003","0","0","0","0","0","3","320904","0","0","0","0","2","0","0","0","32090401","1003","0","0","0","0","0","1003"
"1003","0","1003","0","0","1001","5","320905","0","0","0","0","4","0","0","0","32090501","1003","0","0","0","0","0","1001"
"1003","0","1003","1001","0","1003","6","320906","0","0","0","0","1","0","0","0","32090601","1003","0","0","0","0","0","1001"
"1003","0","0","0","0","0","3","320907","0","0","0","0","2","0","0","0","32090701","1003","0","0","0","0","0","1003"
"1003","0","1003","0","0","1001","5","320908","0","0","0","0","4","0","0","0","32090801","1003","0","0","0","0","0","1001"
"1003","0","1003","0","0","0","4","321000","0","0","0","0","2","0","0","0","32100001","1003","0","0","0","0","0","1001"
"1004","0","0","0","0","0","3","321000","0","0","0","0","2","0","0","0","32100002","1005","0","0","0","0","0","1004"
"1003","0","1003","0","0","1002","5","321100","0","0","0","0","2","0","0","0","32110001","1003","0","0","0","0","0","1001"
"1003","0","1003","0","0","1002","5","321101","0","0","0","0","2","0","0","0","32110101","1003","0","0","0","0","0","1001"
"1003","0","1003","0","0","1002","5","321102","0","0","0","0","2","0","0","0","32110201","1003","0","0","0","0","0","1001"
"1004","0","1006","0","0","0","4","321103","0","0","0","0","3","0","0","0","32110301","1005","0","0","0","0","0","1006"
"1003","0","0","0","0","0","2","321104","0","0","0","0","1","0","0","0","32110401","1003","0","0","0","0","0","0"
"1003","0","1001","1002","0","1003","6","321105","0","0","0","0","2","0","0","0","32110501","1001","0","0","0","0","0","1003"
"1007","0","1009","0","0","0","4","321106","0","0","0","0","3","0","0","0","32110601","1008","0","0","0","0","0","1009"
"1003","0","0","0","0","0","2","321107","0","0","0","0","1","0","0","0","32110701","1003","0","0","0","0","0","0"
"1003","0","1001","1002","0","1003","6","321108","0","0","0","0","2","0","0","0","32110801","1001","0","0","0","0","0","1003"
"1004","0","1005","0","0","1005","5","321200","0","0","0","0","1","0","0","0","32120001","1005","0","0","0","0","0","1004"
"1004","0","1005","0","0","0","4","321200","0","0","0","0","1","0","0","0","32120002","1005","0","0","0","0","0","1005"
"1004","0","1005","0","0","1005","5","321201","0","0","0","0","1","0","0","0","32120101","1005","0","0","0","0","0","1004"
"1004","0","1005","0","0","0","4","321201","0","0","0","0","1","0","0","0","32120102","1005","0","0","0","0","0","1005"
"1004","0","1005","0","0","1005","5","321202","0","0","0","0","1","0","0","0","32120201","1005","0","0","0","0","0","1004"
"1004","0","1005","0","0","0","4","321202","0","0","0","0","1","0","0","0","32120202","1005","0","0","0","0","0","1005"
"1003","0","0","0","0","0","2","321203","0","0","0","0","1","0","0","0","32120301","1003","0","0","0","0","0","0"
"1001","0","1001","0","0","1003","5","321204","0","0","0","0","1","0","0","0","32120401","1003","0","0","0","0","0","1003"
"1004","0","1005","0","0","1005","5","321205","0","0","0","0","1","0","0","0","32120501","1005","0","0","0","0","0","1004"
"1004","0","1005","0","0","0","4","321205","0","0","0","0","1","0","0","0","32120502","1005","0","0","0","0","0","1005"
"1003","0","0","0","0","0","2","321206","0","0","0","0","1","0","0","0","32120601","1003","0","0","0","0","0","0"
"1001","0","1001","0","0","1003","5","321207","0","0","0","0","1","0","0","0","32120701","1003","0","0","0","0","0","1003"
"1004","0","1005","0","0","1005","5","321208","0","0","0","0","1","0","0","0","32120801","1005","0","0","0","0","0","1004"
"1004","0","1005","0","0","0","4","321208","0","0","0","0","1","0","0","0","32120802","1005","0","0","0","0","0","1005"
"1002","0","0","0","0","0","3","321300","0","0","0","0","1","0","0","0","32130001","1002","0","0","0","0","0","1001"
"1002","0","0","0","0","0","3","321301","0","0","0","0","1","0","0","0","32130101","1002","0","0","0","0","0","1001"
"1002","0","0","0","0","0","3","321302","0","0","0","0","1","0","0","0","32130201","1002","0","0","0","0","0","1001"
"1002","0","0","0","0","0","2","321303","0","0","0","0","1","0","0","0","32130301","1002","0","0","0","0","0","0"
"1003","0","1002","0","0","0","4","321304","0","0","0","0","2","0","0","0","32130401","1001","0","0","0","0","0","1002"
"1001","0","1002","0","0","0","4","321305","0","0","0","0","1","0","0","0","32130501","1002","0","0","0","0","0","1001"
"1002","0","0","0","0","0","2","321306","0","0","0","0","1","0","0","0","32130601","1002","0","0","0","0","0","0"
"1003","0","1002","0","0","0","4","321307","0","0","0","0","2","0","0","0","32130701","1001","0","0","0","0","0","1002"
"1001","0","1002","0","0","0","4","321308","0","0","0","0","1","0","0","0","32130801","1002","0","0","0","0","0","1001"
"1007","0","1010","1010","0","1009","6","321400","0","0","0","0","2","0","0","0","32140001","1001","0","0","0","0","0","1009"
"1007","0","1010","1010","0","1009","6","321401","0","0","0","0","2","0","0","0","32140101","1001","0","0","0","0","0","1009"
"1007","0","1010","1010","0","1009","6","321402","0","0","0","0","2","0","0","0","32140201","1001","0","0","0","0","0","1009"
"1008","0","1010","0","0","0","4","321403","0","0","0","0","2","0","0","0","32140301","1001","0","0","0","0","0","1009"
"1002","0","1010","0","0","0","4","321404","0","0","0","0","2","0","0","0","32140401","1001","0","0","0","0","0","1009"
"1007","0","1010","0","0","0","4","321405","0","0","0","0","2","0","0","0","32140501","1001","0","0","0","0","0","1009"
"1008","0","1010","0","0","0","4","321406","0","0","0","0","2","0","0","0","32140601","1001","0","0","0","0","0","1009"
"1002","0","1010","0","0","0","4","321407","0","0","0","0","2","0","0","0","32140701","1001","0","0","0","0","0","1009"
"1007","0","1010","0","0","0","4","321408","0","0","0","0","2","0","0","0","32140801","1001","0","0","0","0","0","1009"
"1002","0","1003","0","0","0","4","321500","0","0","0","0","2","0","0","0","32150001","1003","0","0","0","0","0","1001"
"1001","0","1003","0","0","0","4","321600","0","0","0","0","1","0","0","0","32160001","1003","0","0","0","0","0","1002"
"1001","0","0","0","0","0","2","321601","0","0","0","0","1","0","0","0","32160101","1001","0","0","0","0","0","0"
"1003","0","1002","0","0","0","4","321602","0","0","0","0","1","0","0","0","32160201","1001","0","0","0","0","0","1003"
"1001","0","1003","0","0","0","4","321603","0","0","0","0","1","0","0","0","32160301","1003","0","0","0","0","0","1002"
"1004","0","0","0","0","0","3","321900","0","0","0","0","2","0","0","0","32190001","1004","0","0","0","0","0","1004"
"1009","0","1006","0","0","0","4","321901","0","0","0","0","2","0","0","0","32190101","1006","0","0","0","0","0","1006"
"1001","0","1002","1004","0","1004","6","321902","0","0","0","0","1","0","0","0","32190201","1004","0","0","0","0","0","1004"
"1003","0","1003","1002","0","1003","6","321903","0","0","0","0","1","0","0","0","32190301","1003","0","0","0","0","0","1001"
"1003","0","1003","1001","0","1003","6","322000","0","0","0","0","1","0","0","0","32200001","1003","0","0","0","0","0","1001"
"1003","0","0","0","0","0","3","322001","0","0","0","0","2","0","0","0","32200101","1003","0","0","0","0","0","1003"
"1003","0","1003","0","0","1001","5","322002","0","0","0","0","4","0","0","0","32200201","1003","0","0","0","0","0","1001"
"1","1","1","1","1","1","3","390100","1","1","1","1","3","1","1","1","39010001","1","1","1","1","1","1","1"
"1","0","0","0","0","0","2","403101","0","0","0","0","2","0","0","0","40310101","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","403102","0","0","0","0","2","0","0","0","40310201","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","403103","0","0","0","0","2","0","0","0","40310301","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","404201","0","0","0","0","2","0","0","0","40420101","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","404205","0","0","0","0","2","0","0","0","40420501","1","0","0","0","0","0","0"
"1002","1002","1001","1002","0","1","13","407001","1","0","1001","0","3","0","0","0","40700101","1001","0","1","1001","1","1001","1"
"1","0","0","0","0","0","2","407701","0","0","0","0","2","0","0","0","40770101","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","408401","0","0","0","0","2","0","0","0","40840101","1","0","0","0","0","0","0"
"1001","0","1001","1001","0","1","7","408402","0","0","0","0","2","0","0","0","40840201","1","0","0","1001","0","0","1001"
"1001","0","1001","0","0","0","4","408403","0","0","0","0","2","0","0","0","40840301","1","0","0","0","0","0","1001"
"1001","0","1001","1002","0","1","6","418101","0","0","0","0","4","0","0","0","41810101","1002","0","0","0","0","0","1"
"2001","0","1","1","0","1002","9","425801","0","0","0","0","5","0","0","0","42580101","1002","0","1001","1002","1","0","1001"
"1002","0","1002","1002","0","1","8","425801","0","0","0","0","4","0","0","0","42580102","1001","0","1","1001","0","0","1"
"1002","0","1002","1002","0","1","8","425801","0","0","0","0","4","0","0","0","42580103","1001","0","1","1001","0","0","1"
"2001","0","1","1","0","1002","9","425802","0","0","0","0","5","0","0","0","42580201","1002","0","1001","1002","1","0","1001"
"1002","0","1002","1002","0","1","8","425802","0","0","0","0","4","0","0","0","42580202","1001","0","1","1001","0","0","1"
"1002","0","1002","1002","0","1","8","425802","0","0","0","0","4","0","0","0","42580203","1001","0","1","1001","0","0","1"
"1","0","0","0","0","0","3","426201","0","0","0","0","2","0","0","0","42620101","1001","0","0","0","0","0","1"
