785cd83989d36c71ff127dfaa43b5454b1fc0cd80c1f8faba0ad76911465d3d7,0e621d8ca6123e7c23223afd0b3f06c3b3ac8cd7c5cd7e4107cf96a924420fc4,1da3ed0da0725ee54a99f2ace182141e687f50e93bf86dee97a9be4e0be4deb3,449fca601ab0376a607b1b5bdf370a99c1726e517397f2ca3813f63b0901769b,6c3b0313a30e8394614b1d440c92a3151fbd911e37bfa7aca951d5013ebfa832,7015b695b9d1b7b756ca7b120e6c27b80c1ef16b8f238ec390992b13f294e39b,23b33cdcb62b4f407ca0dcc5597a0e1d82117c4ef3af0e4038c2fb9a490bae6a,df24cf291b60fdac9e8b86483dffcdf3f8aa624e8887f458f71a7c2d719cdc16,16f6f94d2ec4d59cc4807da3fc5d44eb2c12c29f7676088997db926377d2c32d,094435e182e420ba4bccdaed68890bb80d85d1669a24b8e635ab753ea472566f,34e2484dc5433b9203d065c8aa49db59e1f1a2fb2699cbf4ead73e1e4632ec01,3a1bbe6b0c0130103341eda61a1df7f077d1746a3bda4ac96e0fffeef72255c0,b5564587772750805cfaad0a60992052923accc5edb7faa83f2cc5d7d4d75ffd,93d5dd2d147dcf817572478619e0beee6ce7865af09cd07b365d865da868f5ac,d0862030797000c5648228b99f66a509193f769a3873136492112ebe159b988f,126fc1d815d99b4a833925660195cfb808656ae560152099107f363e5c05aff2,490553ea07ef8fe4269aaba13043c2b6f03f3918ec9808bf2796f32a5350b7e9,a36f3557ace1265accf0398cceb20284ee576f8b949b76d0287a8e3c95cb86da,8295ad51a4ffacc970ccde8cd2d6af9037e381d084ce4d20c96043a6175a6130,5245cb6b2fd5f4e3602e56d9b322f353c857260c8061c822397df4c9d3820ee5
"6","","在高速公路上，外側車道是指主線車道中□□□□□。","6","21491","6","6","這個的名稱是什麼？","5183","5","最右側車道","1","6","0","36947","2","36554","26368","20596","最右側車道"
"6","","意指「具有恰到好處的肌肉，低脂肪且結實的身材」的俗語。反義詞是「猩猩肌肉猛男」。","6","30246","6","6","這個的名稱是什麼？","5184","5","纖瘦肌肉男","2","6","0","30007","2","32905","32406","32908","纖瘦肌肉男"
"6","","在高速公路上，內側車道是指主線車道中□□□□□。","6","24038","6","6","這個的名稱是什麼？","5185","5","最左側車道","1","6","0","36947","2","36554","26368","20596","最左側車道"
"6","","在高速公路上，中線車道是指□□□□□或五車道中之中間車道","6","21521","6","6","這個的名稱是什麼？","5186","5","同向三車道","2","6","0","36947","2","36554","21516","19977","同向三車道"
"6","鄰接外側車道之車道","在高速公路上，中外車道是指同向四車道或五車道中□□□□□道之車道。","6","25509","6","6","這個的名稱是什麼？","5187","5","鄰接外側車道之車道","2","6","0","36554","2","20596","37168","22806","鄰接外側車"
"6","","海苔壽司捲之一，中間捲有黃瓜。","6","40643","6","6","這個的名稱是什麼？","5188","5","小黃瓜壽司","1","6","0","21496","2","22781","23567","29916","小黃瓜壽司"
"6","鄰接內側車道之車道","在高速公路上，中內車道是指同向四車道或五車道中□□□□□道之車道。","6","25509","6","6","這個的名稱是什麼？","5189","5","鄰接內側車道之車道","2","6","0","36554","2","20596","37168","20839","鄰接內側車"
"6","匝道與主線車道之間","在高速公路上，加速車道是指設於□□與□□□道之間，專供汽車由匝道駛入主線車道前加速之車道。","6","36947","6","6","這個的名稱是什麼？","5190","5","匝道與主線車道之間","3","6","0","36554","2","32218","21277","20027","匝道主線車"
"6","","「蕎麥麵」的一種分類，將蕎麥麵粉與烏龍麵專用粉以2：8比例混製的蕎麥麵。","6","20843","6","6","這個的名稱是什麼？","5191","5","二八蕎麥麵","3","6","0","40629","2","40613","20108","34126","二八蕎麥麵"
"6","甲、乙、丙、丁、戊、己、庚……","如果按照順序排列「地支」，最前面的五個是？","6","20057","6","6","這個的名稱是什麼？","5192","5","甲、乙、丙、丁、戊、己、庚……","1","6","0","25098","2","19969","30002","19993","甲乙丙丁戊"
"6","子、丑、寅、卯、辰、巳、午、未、申……","如果按照順序排列「天干」，最前面的五個是？","6","19985","6","6","這個的名稱是什麼？","5193","5","子、丑、寅、卯、辰、巳、午、未、申……","3","6","0","36784","2","21359","23376","23493","子丑寅卯辰"
"6","","","6","21487","6","6","這個的名稱是什麼？","5194","5","可燃垃圾⇔不可燃垃圾","1","6","0","22334","2","22403","19981","29123","不可燃垃圾"
"6","駛離主線車道","在高速公路上，減速車道是指設於主線車道與匝道之間，專供汽車□□□□□道進入匝道前減速之車道。","6","38626","6","6","這個的名稱是什麼？","5195","5","駛離主線車道","3","6","0","36554","2","32218","39387","20027","駛離主線車"
"6","主線車道外側","輔助車道是指設於□□□□□側，銜接相鄰兩交流道間加、減速車道，專供車輛進出高速公路及快速公路使用之車道。","6","32218","6","6","這個的名稱是什麼？","5196","5","主線車道外側","3","6","0","22806","2","36947","20027","36554","主線車道外"
"6","","在高速公路上，指專供特定車種或乘載一定人數以上之車輛行駛之車道。","6","20056","6","6","這個的名稱是什麼？","5197","5","高乘載車道","2","6","0","36947","2","36554","39640","36617","高乘載車道"
"6","匝道構成立體相交","交流道指高速公路或快速公路與其他道路連接，以□□構成□□□交之部分。","6","36947","6","6","這個的名稱是什麼？","5198","5","匝道構成立體相交","2","6","0","30456","2","39636","21277","31435","匝道立體相"
"6","主線車道外側","在高速公路上，爬坡道是指設於上坡路段□□□□□側，供爬坡時速低於最低速限之車輛行駛之車道。","6","32218","6","6","這個的名稱是什麼？","5199","5","主線車道外側","3","6","0","22806","2","36947","20027","36554","主線車道外"
"6","","在高速公路上，指隔離雙向行車之中間界區。","6","22830","6","6","這個的名稱是什麼？","5200","5","中央分隔帶","2","6","0","24118","2","38548","20013","20998","中央分隔帶"
"6","大型重型機車","哪一種機車是能行駛於高速公路與快速道路。","6","37325","6","6","這個的名稱是什麼？","5201","5","大型重型機車","2","6","0","36554","2","27231","22411","22411","型重型機車"
"3","Rest area","「休息站」的英文。","3","116","3","3","這個的名稱是什麼？","5202","5","Rest area","2","3","0","97","2","101","115","114","strea"
"6","","刮鬍刀的一種。能節省時間，需要用到電才能使用。","6","21205","6","6","這個的名稱是什麼？","5203","5","電動刮鬍刀","1","6","0","20992","2","39693","38651","21038","電動刮鬍刀"
"3","Highway","「高速公路」的英文。","3","103","3","3","這個的名稱是什麼？","5204","5","Highway","2","3","0","97","2","119","105","104","ighwa"
"3","Breakfast","「早餐」的英文。","2","114","3","3","這個的名稱是什麼？","5205","5","Breakfast","1","3","0","107","2","97","66","101","Break"
"3","","「午餐」的英文。","2","117","3","3","這個的名稱是什麼？","5206","5","Lunch","1","3","0","104","2","99","76","110","Lunch"
"3","Egg roll","「蛋餅」的英文。","2","103","3","3","這個的名稱是什麼？","5207","5","Egg roll","2","3","0","111","2","114","69","103","Eggro"
"6","里士滿工商會","隸屬「克蕾琪塔」的公會名稱是？","6","28415","6","6","這個的名稱是什麼？","5209","5","里士滿工商會","3","6","6020","26371","1","21830","22763","24037","士滿工商會"
"3","Steamed bun","「饅頭」的英文。","2","116","3","3","這個的名稱是什麼？","5211","5","Steamed bun","3","3","0","109","2","97","83","101","Steam"
"3","Fried bread stick","「油條」的英文。","2","114","3","3","這個的名稱是什麼？","5212","5","Fried bread stick","2","3","0","100","2","101","70","105","Fried"
"3","Rice and peanut milk","「米漿」的英文。","3","101","3","3","這個的名稱是什麼？","5213","5","Rice and peanut milk","2","3","0","117","2","110","112","97","peanu"
"6","大家的遊戲桌","可遊玩小遊戲的公會小屋家具。","6","23478","6","6","這個的名稱是什麼？","5214","5","大家的遊戲桌","2","6","5214","26700","1","25138","22823","36938","大家遊戲桌"
"6","花凜的辦公桌","「花凜」會製造出掃蕩券的公會小屋家具。","6","20956","6","6","這個的名稱是什麼？","5215","5","花凜的辦公桌","3","6","5215","26700","1","20844","33457","36774","花凜辦公桌"
"6","頂級的龍尾關東煮","作為登頂「綠龍骸嶺」的證明，美食殿堂所獲得的料理兼公會小屋家具。","6","23614","6","6","這個的名稱是什麼？","5216","5","頂級的龍尾關東煮","3","6","5216","29038","1","26481","40845","38364","龍尾關東煮"
"6","雲海的魔物肉","作為登頂「雲海山脈」的證明，美食殿堂所獲得的料理兼公會小屋家具。","6","28023","6","6","這個的名稱是什麼？","5217","5","雲海的魔物肉","3","6","5217","32905","1","29289","38642","39764","雲海魔物肉"
"6","絕世好蛋與海量飯山","作為登頂「毒瘴闇稜」的證明，美食殿堂所獲得的料理兼公會小屋家具。","6","19990","6","6","這個的名稱是什麼？","5218","5","絕世好蛋與海量飯山","3","6","5218","39151","1","37327","32085","28023","絕世海量飯"
"3","Grilled squid","「魷魚串」的英文。","3","113","3","3","這個的名稱是什麼？","5219","5","Grilled squid","3","3","0","100","2","105","115","117","squid"
"6","可可蘿的錢包","某位角色親手製作的公會小屋家具，可以儲存瑪那。","6","21487","6","6","這個的名稱是什麼？","5220","5","可可蘿的錢包","2","6","5220","21253","1","37666","21487","34367","可可蘿錢包"
"6","新春金槍鮪釣起圖","洋溢著振興大間鎮的希望，繪有釣起某大魚景象的海報。","6","26149","6","6","這個的名稱是什麼？","5221","5","新春金槍鮪釣起圖","3","6","5221","39850","1","27085","26032","37329","新春金槍鮪"
"6","","「Cucumber Salad 」的中文為：","6","25292","6","6","這個的名稱是什麼？","5222","5","涼拌小黃瓜","2","6","0","29916","2","40643","28092","23567","涼拌小黃瓜"
"2","克莉絲提娜度假SPA","克莉絲提娜所打造的SPA設備，不僅外觀華美，效果更是超群。","6","20551","6","2","這個的名稱是什麼？","5223","5","克莉絲提娜度假SPA","3","2","5223","65","1","80","24230","83","度假SPA"
"3","Bacon root","「培根串」的英文。","2","97","3","3","這個的名稱是什麼？","5224","5","Bacon root","2","3","0","110","2","111","66","99","Bacon"
"6","世界運動會","又稱為世運會，每四年舉行一次，於每屆奧運一年後舉行，世運會沒有冬季項目。","6","30028","6","6","全名是什麼？","6001","6","世界運動會","1","6","0","26371","2","21205","19990","36939","世界運動會"
"6","","青蛙或蠑螈這類水陸兩棲的生物。","6","26866","6","6","這個的名稱是什麼？","6002","6","兩棲類生物","1","6","0","29289","2","29983","20841","39006","兩棲類生物"
"6","變態可疑分子","","6","24907","6","6","左側的角色如何稱呼右邊的角色？","6003","6","變態可疑分子","2","6","6003","20998","1","30097","35722","21487","變態可疑分"
"6","德蕾女的狂人","疑似是月光學院的男同學用以指稱優妮之「恐怖」的用語。","6","34174","6","6","這個的名稱是什麼？","6004","6","德蕾女的狂人","2","6","6004","20154","1","29378","24503","22899","德蕾女狂人"
"6","德蕾女的狂人","疑似是月光學院的男同學用以指稱琪愛兒之「恐怖」的用語。","6","34174","6","6","這個的名稱是什麼？","6005","6","德蕾女的狂人","2","6","6005","20154","1","29378","24503","22899","德蕾女狂人"
"6","德蕾女的狂人","疑似是月光學院的男同學用以指稱克蘿依之「恐怖」的用語。","6","34174","6","6","這個的名稱是什麼？","6006","6","德蕾女的狂人","2","6","6006","20154","1","29378","24503","22899","德蕾女狂人"
"6","可愛到爆的超強魔法少女","將「七七香」升到★5時\n可獲得的稱號。","6","39764","6","6","這個的名稱是什麼？","6007","6","可愛到爆的超強魔法少女","2","6","6007","22899","1","23569","24375","27861","強魔法少女"
"6","","紅鶴的一種。分布在安地斯山脈，羽毛是粉白色，腳是唯一一種有者黃色腳的紅鶴。","6","31532","6","6","這個的名稱是什麼？","6008","6","安第斯紅鶴","2","6","0","40372","2","32005","23433","26031","安第斯紅鶴"
"6","","犰狳屬於什麼類型的動物？","6","20083","6","6","這個的名稱是什麼？","6009","6","哺乳類動物","1","6","0","29289","2","21205","21754","39006","哺乳類動物"
"3","","「鵝」的英文。","2","111","3","3","這個的名稱是什麼？","6010","6","Goose","1","3","0","101","2","115","71","111","Goose"
"6","","一種猿類。他的肩及背部有長達30公分的親黃色長毛。","6","24029","6","6","這個的名稱是什麼？","6012","6","四川金絲猴","2","6","0","29492","2","32114","22235","37329","四川金絲猴"
"6","","長臂猿分為：白臂長臂猿和？","6","25484","6","6","這個的名稱是什麼？","6013","6","白掌長臂猿","2","6","0","29503","2","33218","30333","38263","白掌長臂猿"
"6","加拉帕戈斯象龜","世界最大的陸龜。最高紀錄為身長6米，800斤重。","6","25289","6","6","這個的名稱是什麼？","6014","6","加拉帕戈斯象龜","3","6","0","26031","2","25096","21152","24085","加拉帕戈斯"
"3","Kangaroo","「袋鼠」的英文。","2","97","3","3","這個的名稱是什麼？","6015","6","Kangaroo","1","3","0","97","2","103","75","110","Kanga"
"6","克蕾琪塔‧凱許","【里士滿工商會】的公會長「克蕾琪塔」。全名叫作什麼？","6","29738","6","6","這個的名稱是什麼？","6020","6","克蕾琪塔‧凱許","1","6","6020","35377","1","20977","34174","22612","蕾琪塔凱許"
"6","傲嬌的害羞女孩","將「依里」升到★5時\n可獲得的稱號。","6","23308","6","6","這個人是誰？","6021","6","傲嬌的害羞女孩","2","6","6021","32670","1","23475","20658","30340","傲嬌的害羞"
"3","","「貓熊」的英文。","2","97","3","3","這個的名稱是什麼？","6022","6","Panda","1","3","0","97","2","100","80","110","Panda"
"6","慈樂之音好棒棒武士","琪愛兒身為「慈樂之音粉絲」的綽號。","6","26834","6","6","這個人是誰？","6024","6","慈樂之音好棒棒武士","1","6","6024","22763","1","27494","22909","26834","好棒棒武士"
"6","疾風之冥姬","「杏奈」的綽號。","6","39080","6","6","這個的名稱是什麼？","6025","6","疾風之冥姬","2","6","3002","23020","1","20901","30142","20043","疾風之冥姬"
"6","你看，是媽媽哦～","將「美里」升到★5時可獲得的稱號。","6","30475","6","6","這上面寫著什麼？","6028","6","你看，是媽媽哦～","2","6","6028","23229","1","23229","20320","26159","你看是媽媽"
"6","","「凱留」在夢境裡的姓名為？","6","22320","6","6","這個的名稱是什麼？","6041","6","百地希留耶","2","6","0","32822","1","30041","30334","24076","百地希留耶"
"6","哀嘆之女神","活動「王都的名偵探 嘆息的追緝者」的Boss。","6","22022","6","6","這個的名稱是什麼？","6042","6","哀嘆之女神","1","6","6042","31070","1","22899","21696","20043","哀嘆之女神"
"6","衣之咲璃乃","「璃乃」在夢境裡的姓名為？","6","20043","6","6","這個的名稱是什麼？","6043","6","衣之咲璃乃","2","6","0","20035","1","29827","34915","21682","衣之咲璃乃"
"6","覺醒‧花心星","活動「七夕劍客旅情譚 天際川流夏之戀」的Boss。","6","37266","6","6","這個的名稱是什麼？","6044","6","覺醒‧花心星","1","6","6044","26143","1","24515","35258","33457","覺醒花心星"
"6","究極金槍鮪","活動「新春美食公主！　賭上關鍵一擲的少女們」的Boss。","6","26997","6","6","這個的名稱是什麼？","6045","6","究極金槍鮪","2","6","6045","39850","1","27085","31350","37329","究極金槍鮪"
"6","女王歌唱水母","活動「慈樂之音的夏日演唱會　Just a moment！」的Boss。","6","29579","6","6","這個的名稱是什麼？","6046","6","女王歌唱水母","1","6","6046","27597","1","27700","22899","27468","女王歌水母"
"6","反逆獸‧三重","活動「魔法少女外傳　黑暗魔法★三人組！」的Boss。","6","36870","6","6","這個的名稱是什麼？","6047","6","反逆獸‧三重","1","6","6047","37325","1","19977","21453","29560","反逆獸三重"
"6","成熟的淑女","用以形容「美咲」是個什麼樣的女性的俗稱。裝成熟的感覺很可愛。","6","29087","6","6","這個的名稱是什麼？","6048","6","成熟的淑女","2","6","6048","22899","1","28113","25104","30340","成熟的淑女"
"6","","別名金錢龜、紅邊龜、金頭龜。","6","32218","6","6","這個的名稱是什麼？","6049","6","三線閉殼龜","3","6","0","40860","2","27580","19977","38281","三線閉殼龜"
"6","","世界上體型最小的烏龜。","6","20320","6","6","這個的名稱是什麼？","6050","6","迷你麝香龜","2","6","0","40860","2","39321","36855","40605","迷你麝香龜"
"6","風之唱喚歌姬","將「千歌」升到★5時可獲得的稱號。","6","21809","6","6","這個的名稱是什麼？","6051","6","風之唱喚歌姬","2","6","0","23020","2","27468","39080","21914","風唱喚歌姬"
"6","紅樹林生態系","生長在熱帶和亞熱帶部分水域的植物之總稱，會形成形狀非常獨特的根部，具有重要的生態功能。","6","27193","6","6","這個的名稱是什麼？","6052","6","紅樹林生態系","2","6","0","24907","2","29983","32005","26519","紅樹林生態"
"6","","作為學術性貴重資產而被保護的天然動植物、地質、礦物。例如信天翁和朱鷺等。","6","28982","6","6","這個的名稱是什麼？","6053","6","自然紀念物","1","6","0","29289","2","24565","33258","32000","自然紀念物"
"6","僵硬性扁平足","扁平足分為兩種：柔軟性扁平足與？","6","30828","6","6","這個的名稱是什麼？","6054","6","僵硬性扁平足","2","6","0","24179","2","25153","20725","24615","僵硬性扁平"
"6","白翼的指揮官","將「莫妮卡」升到★5時\n可獲得的稱號。","6","32764","6","6","這是什麼？","6055","6","白翼的指揮官","2","6","6055","23448","1","25582","30333","25351","白翼指揮官"
"3","獨眼惡魔=One Eye Devil","令地下社會聞之喪膽的「深月」的綽號。任誰也無法逃過她的獨眼。","2","101","3","3","這個的唸法是什麼？","6056","6","獨眼惡魔\n=One Eye Devil","3","3","6056","108","1","105","68","118","Devil"
"3","收藏家（=Collector）","「七七香」的綽號。源自於她會收集各式各樣魔法的習慣。","3","99","3","3","這個的唸法是什麼？","6057","6","收藏家（=Collector）","3","3","6057","114","1","111","101","116","ector"
"6","蒼空的騎空士","將「吉塔」升到★5時\n可獲得的稱號。","6","31354","6","6","這個的唸法是什麼？","6058","6","蒼空的騎空士","3","6","6058","22763","1","31354","33980","39438","蒼空騎空士"
"6","","「祈梨」在對「嘉夜」發火或嘲笑時的稱呼方式。","6","34507","6","6","這個的名稱是什麼？","6059","6","笨蛋打架狂","2","6","6059","29378","1","26550","31528","25171","笨蛋打架狂"
"6","安達盧西亞馬（Andalucian）","自十九世紀以來歐洲第一的馬，更是騎術學校的專用馬。","6","36948","6","6","這個的名稱是什麼？","6060","6","安達盧西亞馬（Andalucian）","3","6","0","20126","2","35199","23433","30439","安達盧西亞"
"6","英育阿拉伯馬","外貌上比較接近純血馬，擁有純血馬的體型和阿拉伯馬的耐力，具快跑能力。","6","32946","6","6","這個的名稱是什麼？","6061","6","英育阿拉伯馬","3","6","0","20271","2","25289","33521","38463","英育阿拉伯"
"6","","結合了兩種荷蘭本土馬種的混種馬。","6","34349","6","6","這個的名稱是什麼？","6062","6","荷蘭溫血馬","2","6","0","39340","2","34880","33655","28331","荷蘭溫血馬"
"6","赫克力士大兜蟲","獨角仙當中體型最大的一種，超受孩子們喜愛的昆蟲。","6","20811","6","6","這個的名稱是什麼？","6063","6","赫克力士大兜蟲","1","6","0","20828","2","22763","36203","21147","赫克力士兜"
"6","","冠龍的名字由來，是因為頭上有著？","6","22291","6","6","這個的名稱是什麼？","6064","6","半圓形頭冠","2","6","0","20896","2","38957","21322","24418","半圓形頭冠"
"6","我是諾維姆啊！","將「矛依未」升到★5時\n可獲得的稱號。","6","26159","6","6","這個的名稱是什麼？","6065","6","我是諾維姆啊！","1","6","6065","22982","1","32173","25105","35582","我是諾維姆"
"6","相信前世的中二病患「疾風之冥姬」","「杏奈」的角色介紹詞。","6","39080","6","6","這個的名稱是什麼？","6066","6","相信前世的中二病患「疾風之冥姬」","1","6","0","23020","1","20901","30142","20043","疾風之冥姬"
"6","元氣滿點的空腹少女","「貪吃佩可」的角色介紹詞。","6","27683","6","6","這個的名稱是什麼？","6067","6","元氣滿點的空腹少女","2","6","0","30340","1","40670","20803","28415","元氣滿點的"
"6","","蜻蜓與豆娘都是屬於□□□□□，不管是成蟲還是水蠆都是以捕食維生","6","39135","6","6","這個的名稱是什麼？","6068","6","肉食性昆蟲","1","6","0","34802","2","26118","32905","24615","肉食性昆蟲"
"3","Grooming","廣為人知的貓科動物習性「理毛」。英文要怎麼說？","2","114","3","3","這個的名稱是什麼？","6069","6","Grooming","3","3","0","109","2","111","71","111","Groom"
"6","魅惑眾多男性的純潔女老師","「伊緒」的角色介紹詞。","6","28500","6","6","這個的名稱是什麼？","6070","6","魅惑眾多男性的純潔女老師","2","6","0","24107","1","32769","32020","22899","純潔女老師"
"6","醒悟了忠義的女商人","「克蕾琪塔」的角色介紹詞。","6","32681","6","6","這個的名稱是什麼？","6071","6","醒悟了忠義的女商人","2","6","0","20154","1","21830","24544","22899","忠義女商人"
"6","一年生草本植物","從種子發芽、生長、開花、結實至枯萎死亡，其壽命只有一年的草本植物。","6","24180","6","6","這個的名稱是什麼？","6072","6","一年生草本植物","1","6","0","26412","2","33609","19968","29983","一年生草本"
"6","","唐詩三百首中，有一首與螢火蟲有關的詩為「銀燭秋光冷畫屏，輕羅□□□□□」。","6","25159","6","6","這個的名稱是什麼？","6073","6","小扇撲流螢","2","6","0","34722","2","27969","23567","25778","小扇撲流螢"
"6","倒在路旁的謎之貓耳魔法師","「凱留」的角色介紹詞。","6","32819","6","6","這個的名稱是什麼？","6074","6","倒在路旁的謎之貓耳魔法師","1","6","0","24107","1","27861","35987","39764","貓耳魔法師"
"6","","棲息在深海裡的甲殼類。外觀類似潮蟲，大型個體體長可超過五十公分。","6","29579","6","6","這個的名稱是什麼？","6075","6","大王具足蟲","3","6","0","34802","2","36275","22823","20855","大王具足蟲"
"3","花園鰻=Garden eel","","3","114","3","3","這個的名稱是什麼？","6076","6","花園鰻=Garden eel","3","3","0","110","2","101","97","100","arden"
"6","肉質寄生性草本植物","大王花是□□□□□草本植物，自己不製造養分，所有的生活所需的養分水分皆奪取自寄生的植物。","6","36074","6","6","這個的名稱是什麼？","6077","6","肉質寄生性草本植物","3","6","0","24615","2","29983","32905","23492","肉質寄生性"
"6","","毒蠅傘是有白點的一種菇類。具有毒性，吃下肚會產生幻覺、腹痛等症狀。又稱為？","6","34821","6","6","這個的名稱是什麼？","6078","6","毒蠅鵝膏菌","3","6","0","33740","2","33167","27602","40285","毒蠅鵝膏菌"
"6","","貓頭鷹屬於□□□□□，大部分活動時間都是在夜晚。","6","34892","6","6","這個的名稱是什麼？","6079","6","夜行性動物","1","6","0","29289","2","21205","22812","24615","夜行性動物"
"6","失去記憶的龍人族少女","「雪菲」的角色介紹詞。","6","20154","6","6","這個的名稱是什麼？","6080","6","失去記憶的龍人族少女","2","6","0","22899","1","23569","40845","26063","龍人族少女"
"6","高鈣深色蔬菜","比一般的蔬菜含有較多的鈣質。","6","28145","6","6","這個的名稱是什麼？","6081","6","高鈣深色蔬菜","3","6","0","33756","2","34092","37411","33394","鈣深色蔬菜"
"3","Sugar cane","「甘蔗」的英文。","2","117","3","3","這個的名稱是什麼？","6082","6","Sugar cane","2","3","0","114","2","97","83","103","Sugar"
"3","不死鳥=Phoenix","別稱菲尼克斯","2","104","3","3","這個的名稱是什麼？","6083","6","不死鳥=Phoenix","2","3","0","110","2","101","80","111","Phoen"
"3","視覺=See、聽覺=Sound、觸覺=Feel、味覺=Taste、嗅覺=Smell","所謂「五感」是指：","2","109","3","3","這個的名稱是什麼？","6084","6","視覺=See、聽覺=Sound、觸覺=Feel、味覺=Taste、嗅覺=Smell","1","3","0","108","2","108","83","101","Smell"
"6","能歌善舞的超人氣偶像","「望」的角色介紹詞。","6","20154","6","6","這個的名稱是什麼？","6085","6","能歌善舞的超人氣偶像","1","6","0","20687","1","20598","36229","27683","超人氣偶像"
"6","守護人們而歌唱的唱喚士少女","「千歌」的角色介紹詞。","6","21914","6","6","這個的名稱是什麼？","6086","6","守護人們而歌唱的唱喚士少女","3","6","0","22899","1","23569","21809","22763","唱喚士少女"
"3","Omnivorous","「草食性」的英文為「Herbivorous」，那「雜食性」呢？","3","111","3","3","這個的名稱是什麼？","6087","6","Omnivorous","3","3","0","117","2","111","118","114","vorou"
"6","仰慕英雄的見習騎士少女","「茉莉」的角色介紹詞。","6","32722","6","6","這個的名稱是什麼？","6088","6","仰慕英雄的見習騎士少女","2","6","0","22899","1","22763","35211","39438","見習騎士女"
"3","雙角獸＝Bicorn","獨角獸＝Unicorn。　","3","99","3","3","這個的名稱是什麼？","6089","6","雙角獸＝Bicorn","3","3","0","110","2","114","105","111","icorn"
"6","","被稱作「地獄看門犬」的三頭怪物。","6","29508","6","6","這個的名稱是什麼？","6090","6","地獄三頭犬","1","6","0","29356","2","38957","22320","19977","地獄三頭犬"
"6","隱居在研究所，相當文靜的大姊姊","「似似花」的角色介紹詞。","6","38748","6","6","這個的名稱是什麼？","6091","6","隱居在研究所，相當文靜的大姊姊","2","6","0","22986","1","22986","25991","22823","文靜大姊姊"
"6","專門用拳頭來交朋友的打手龍少女","「嘉夜」的角色介紹詞。","6","25163","6","6","這個的名稱是什麼？","6092","6","專門用拳頭來交朋友的打手龍少女","2","6","0","22899","1","23569","25171","40845","打手龍少女"
"6","九尾狐玉藻前","被稱為是「三國傳來之金毛九尾狐」、「九尾狐」、「殺生石」。","6","29392","6","6","這個的名稱是什麼？","6093","6","九尾狐玉藻前","1","6","0","21069","2","34299","23614","29577","尾狐玉藻前"
"6","目標成為頂尖商人的元氣大小姐","「秋乃」的角色介紹詞。","6","27683","6","6","這個的名稱是什麼？","6094","6","目標成為頂尖商人的元氣大小姐","2","6","0","22992","1","23567","20803","22823","元氣大小姐"
"6","","「矛依未」持有的大劍的名稱。","6","27155","6","6","這個的名稱是什麼？","6095","6","天樓霸斷劍","2","6","6095","21133","1","26039","22825","38712","天樓霸斷劍"
"6","克蕾雅•波洋希亞","「克蕾琪塔」在夢境裡的姓名為？","6","34174","6","6","這個的名稱是什麼？","6096","6","克蕾雅•波洋希亞","3","6","0","27915","1","27874","20811","38597","克蕾雅波洋"
"3","七冠（Seven crowns)","","3","114","3","3","這個的唸法是什麼？","6097","6","七冠（Seven crowns)","1","3","6097","110","1","119","99","111","crown"
"6","","古代常用「比目魚」比喻形影不離的情侶或朋友。 宋·梅堯臣的詩：「不見沙上雙飛鳥，莫取□□□□□」。","6","20013","6","6","這個的名稱是什麼？","6098","6","波中比目魚","2","6","0","39770","2","30446","27874","27604","波中比目魚"
"6","","「祈梨」在夢境裡的姓名為？","6","20043","6","6","這個的名稱是什麼？","6100","6","一之瀨祈梨","3","6","0","26792","1","31048","19968","28712","一之瀨祈梨"
"6","伊莉亞•奧恩斯坦","「伊莉亞」在夢境裡的姓名為？","6","22887","6","6","左側的角色如何稱呼右邊的角色？","6102","6","伊莉亞•奧恩斯坦","3","6","0","22374","1","26031","20126","24681","亞奧恩斯坦"
"6","美美=粉色頭髮、禊=橘色頭髮、鏡華=紫色頭髮","公會【小小甜心】的成員。","6","32654","6","6","這個角色的名稱是？","6104","6","美美=粉色頭髮、禊=橘色頭髮、鏡華=紫色頭髮","1","6","0","33775","1","37857","32654","31114","美美禊鏡華"
"6","","「惠理子」在夢境裡的姓名為？","6","30707","6","6","這個的名稱是什麼？","6105","6","倉石惠理子","2","6","0","23376","1","29702","20489","24800","倉石惠理子"
"6","尤絲蒂亞娜•F•阿斯特賴亞","","6","32114","6","6","這個角色的本名是？","6112","6","尤絲蒂亞娜•F•阿斯特賴亞","1","6","6112","23068","1","20126","23588","33922","尤絲蒂亞娜"
"6","","霸瞳皇帝的假名為：","6","32114","6","6","這個的名稱是什麼？","6113","6","尤絲蒂亞娜","1","6","6113","23068","1","20126","23588","33922","尤絲蒂亞娜"
"6","","","6","27604","6","6","這個角色的名稱是？","6114","6","拉比林斯達","1","6","6114","36948","1","26031","25289","26519","拉比林斯達"
"6","迷宮女王=拉比林斯的女王","「拉比林斯達」的綽號。","6","27604","6","6","這個的唸法是什麼？","6115","6","迷宮女王=拉比林斯的女王","2","6","6115","22899","1","26031","25289","26519","拉比林斯女"
"6","拉基庫瑪爾‧拉基尼卡東","「拉基拉基」的全名。","6","22522","6","6","這個角色的名稱是？","6116","6","拉基庫瑪爾‧拉基尼卡東","3","6","6116","26481","1","21345","25289","23612","拉基尼卡東"
