ba7b12b8b68ae2ab30a7c162ab8d04f6604ddfdc2f9fcd3e56c4a38d45b00652,304c863b33347c7d92a043db05dd24706eaf5e1f1de0434eedcfc09fa4d1a4ec,18cabab40b77b17b4e9cbf3886eb0f8006c26a2bf4273178cf56ebf048bc1657,def50ff5d3dec2ca328b64efa992e9de068e0109a1c16e918d80ae3ff95027f0,51e09af691fd75d820eb6ecb42ca1bdd6b5847aa3ad1e524e92c6d354706b8c2,437bba9a2ef6240349a1a9283883e2c4e60bc8905af0f16ad3be1c7a4dc76b6a,ce1e1f749099bf37c7b499df1b19cac8b4ce8c7335b54e7b56a32c5103ba902f,bcfa56f572dda00da647840198b22a368f1b34baf09c1666284e3f9abd6358a2,6a17a92db3d4320c0935cb9acb874f4ce5394a1fbeb253efa6e3e7d87107a722,c152d6d1ca01e3f5525fea2b9a24fc728b1463052b80e5c3abade379454a3691,318d0e5f44452b613a6ee960a33678467594e5bb094a64661e6797f97016984d,d067a0638bc8daf215ba6ac491ce645eeed66c8ddab8fa958af2f575a70a59dc,a7e0678516989d28712e3bccc0998d1aedcaecb188e6704c8b25320096253055,f930b10af31369bf03b3c9ba99611ba2bf1c26c2c6519b144363bfdf87aaeb80,5a38960553731a3e326723f20a7a34806ef28f88dee2c2bd9b0e65fa8cfd9502
"750000101","0","0","0","0","0","0","0","1","0","750000101","750001003","54","0","0"
"750000111","0","0","0","0","0","0","0","1","0","750000111","750001102","54","0","0"
"750000121","0","0","0","0","0","0","0","1","0","750000121","750001211","54","0","0"
"760100011","0","0","0","0","0","0","0","1","0","760100011","760100102","55","0","0"
"760100021","0","0","0","0","0","0","0","1","0","760100021","760100202","55","0","0"
"760100031","0","0","0","0","0","0","0","1","0","760100031","760100302","55","0","0"
"760100041","0","0","0","0","0","0","0","1","0","760100041","760100402","55","0","0"
"760100051","0","0","0","0","0","0","0","1","0","760100051","760100502","55","0","0"
"760200011","0","0","0","0","0","0","0","1","0","760200011","760200102","55","0","0"
"760200021","0","0","0","0","0","0","0","1","0","760200021","760200202","55","0","0"
"760200031","0","0","0","0","0","0","0","1","0","760200031","760200302","55","0","0"
"760200041","0","0","0","0","0","0","0","1","0","760200041","760200402","55","0","0"
"760200051","0","0","0","0","0","0","0","1","0","760200051","760200502","55","0","0"
"924070100","0","0","0","0","0","0","0","1","0","924070100","924070106","46","0","0"
"924070200","0","0","0","0","0","0","0","1","0","924070200","924070206","46","0","0"
"924070300","0","0","0","0","0","0","0","1","0","924070300","924070306","46","0","0"
"924071100","0","0","0","0","0","0","0","1","0","924071100","924071102","47","0","0"
"924071200","0","0","0","0","0","0","0","1","0","924071200","924071202","47","0","0"
"924071300","0","0","0","0","0","0","0","1","0","924071300","924071302","47","0","0"
"924071400","0","0","0","0","0","0","0","1","0","924071400","924071402","47","0","0"
"924072100","0","0","0","0","0","0","0","1","0","924072100","924072105","47","0","0"
"924072200","0","0","0","0","0","0","0","1","0","924072200","924072205","47","0","0"
"924072300","0","0","0","0","0","0","0","1","0","924072300","924072305","47","0","0"
"924072400","0","0","0","0","0","0","0","1","0","924072400","924072405","47","0","0"
"924073100","0","0","0","0","0","0","0","1","0","924073100","924073102","47","0","0"
"924073200","0","0","0","0","0","0","0","1","0","924073200","924073202","47","0","0"
"924073300","0","0","0","0","0","0","0","1","0","924073300","924073302","47","0","0"
"924073400","0","0","0","0","0","0","0","1","0","924073400","924073402","47","0","0"
"924080100","0","0","0","0","0","0","0","1","0","924080100","924080106","46","0","0"
"924080200","0","0","0","0","0","0","0","1","0","924080200","924080206","46","0","0"
"924080300","0","0","0","0","0","0","0","1","0","924080300","924080306","46","0","0"
"924081100","0","0","0","0","0","0","0","1","0","924081100","924081102","47","0","0"
"924081200","0","0","0","0","0","0","0","1","0","924081200","924081202","47","0","0"
"924081300","0","0","0","0","0","0","0","1","0","924081300","924081302","47","0","0"
"924081400","0","0","0","0","0","0","0","1","0","924081400","924081402","47","0","0"
"924082100","0","0","0","0","0","0","0","1","0","924082100","924082105","47","0","0"
"924082200","0","0","0","0","0","0","0","1","0","924082200","924082205","47","0","0"
"924082300","0","0","0","0","0","0","0","1","0","924082300","924082305","47","0","0"
"924082400","0","0","0","0","0","0","0","1","0","924082400","924082405","47","0","0"
"924083100","0","0","0","0","0","0","0","1","0","924083100","924083102","47","0","0"
"924083200","0","0","0","0","0","0","0","1","0","924083200","924083202","47","0","0"
"924083300","0","0","0","0","0","0","0","1","0","924083300","924083302","47","0","0"
"924083400","0","0","0","0","0","0","0","1","0","924083400","924083402","47","0","0"
"924090100","0","0","0","0","0","0","0","1","0","924090100","924080106","46","0","0"
"924090200","0","0","0","0","0","0","0","1","0","924090200","924080206","46","0","0"
"924090300","0","0","0","0","0","0","0","1","0","924090300","924080306","46","0","0"
"924091100","0","0","0","0","0","0","0","1","0","924091100","924091102","47","0","0"
"924091200","0","0","0","0","0","0","0","1","0","924091200","924091202","47","0","0"
"924091300","0","0","0","0","0","0","0","1","0","924091300","924091302","47","0","0"
"924091400","0","0","0","0","0","0","0","1","0","924091400","924091402","47","0","0"
"924092100","0","0","0","0","0","0","0","1","0","924092100","924092105","47","0","0"
"924092200","0","0","0","0","0","0","0","1","0","924092200","924092205","47","0","0"
"924092300","0","0","0","0","0","0","0","1","0","924092300","924092305","47","0","0"
"924092400","0","0","0","0","0","0","0","1","0","924092400","924092405","47","0","0"
"924093100","0","0","0","0","0","0","0","1","0","924093100","924093102","47","0","0"
"924093200","0","0","0","0","0","0","0","1","0","924093200","924093202","47","0","0"
"924093300","0","0","0","0","0","0","0","1","0","924093300","924093302","47","0","0"
"924093400","0","0","0","0","0","0","0","1","0","924093400","924093402","47","0","0"
"924100100","0","0","0","0","0","0","0","1","0","924100100","924080106","46","0","0"
"924100200","0","0","0","0","0","0","0","1","0","924100200","924080206","46","0","0"
"924100300","0","0","0","0","0","0","0","1","0","924100300","924080306","46","0","0"
"924101100","0","0","0","0","0","0","0","1","0","924101100","924101102","47","0","0"
"924101200","0","0","0","0","0","0","0","1","0","924101200","924101202","47","0","0"
"924101300","0","0","0","0","0","0","0","1","0","924101300","924101302","47","0","0"
"924101400","0","0","0","0","0","0","0","1","0","924101400","924101402","47","0","0"
"924102100","0","0","0","0","0","0","0","1","0","924102100","924102105","47","0","0"
"924102200","0","0","0","0","0","0","0","1","0","924102200","924102205","47","0","0"
"924102300","0","0","0","0","0","0","0","1","0","924102300","924102305","47","0","0"
"924102400","0","0","0","0","0","0","0","1","0","924102400","924102405","47","0","0"
"924103100","0","0","0","0","0","0","0","1","0","924103100","924103102","47","0","0"
"924103200","0","0","0","0","0","0","0","1","0","924103200","924103202","47","0","0"
"924103300","0","0","0","0","0","0","0","1","0","924103300","924103302","47","0","0"
"924103400","0","0","0","0","0","0","0","1","0","924103400","924103402","47","0","0"
"924110100","0","0","0","0","0","0","0","1","0","924110100","924080106","46","0","0"
"924110200","0","0","0","0","0","0","0","1","0","924110200","924080206","46","0","0"
"924110300","0","0","0","0","0","0","0","1","0","924110300","924080306","46","0","0"
"924111100","0","0","0","0","0","0","0","1","0","924111100","924111102","47","0","0"
"924111200","0","0","0","0","0","0","0","1","0","924111200","924111202","47","0","0"
"924111300","0","0","0","0","0","0","0","1","0","924111300","924111302","47","0","0"
"924111400","0","0","0","0","0","0","0","1","0","924111400","924111402","47","0","0"
"924112100","0","0","0","0","0","0","0","1","0","924112100","924112105","47","0","0"
"924112200","0","0","0","0","0","0","0","1","0","924112200","924112205","47","0","0"
"924112300","0","0","0","0","0","0","0","1","0","924112300","924112305","47","0","0"
"924112400","0","0","0","0","0","0","0","1","0","924112400","924112405","47","0","0"
"924113100","0","0","0","0","0","0","0","1","0","924113100","924113102","47","0","0"
"924113200","0","0","0","0","0","0","0","1","0","924113200","924113202","47","0","0"
"924113300","0","0","0","0","0","0","0","1","0","924113300","924113302","47","0","0"
"924113400","0","0","0","0","0","0","0","1","0","924113400","924113402","47","0","0"
"924120100","0","0","0","0","0","0","0","4","0","924120100","924080106","46","0","0"
"924120200","0","0","0","0","0","0","0","4","0","924120200","924080206","46","0","0"
"924120300","0","0","0","0","0","0","0","4","0","924120300","924080306","46","0","0"
"924121100","0","0","0","0","0","0","0","4","0","924121100","924121102","47","0","0"
"924121200","0","0","0","0","0","0","0","4","0","924121200","924121202","47","0","0"
"924121300","0","0","0","0","0","0","0","4","0","924121300","924121302","47","0","0"
"924121400","0","0","0","0","0","0","0","4","0","924121400","924121402","47","0","0"
"924122100","0","0","0","0","0","0","0","4","0","924122100","924122105","47","0","0"
"924122200","0","0","0","0","0","0","0","4","0","924122200","924122205","47","0","0"
"924122300","0","0","0","0","0","0","0","4","0","924122300","924122305","47","0","0"
"924122400","0","0","0","0","0","0","0","4","0","924122400","924122405","47","0","0"
"924123100","0","0","0","0","0","0","0","4","0","924123100","924123102","47","0","0"
"924123200","0","0","0","0","0","0","0","4","0","924123200","924123202","47","0","0"
"924123300","0","0","0","0","0","0","0","4","0","924123300","924123302","47","0","0"
"924123400","0","0","0","0","0","0","0","4","0","924123400","924123402","47","0","0"
"924140100","0","0","0","0","0","0","0","4","0","924140100","924080106","46","0","0"
"924140200","0","0","0","0","0","0","0","4","0","924140200","924080206","46","0","0"
"924140300","0","0","0","0","0","0","0","4","0","924140300","924080306","46","0","0"
"924141100","0","0","0","0","0","0","0","4","0","924141100","924141102","47","0","0"
"924141200","0","0","0","0","0","0","0","4","0","924141200","924141202","47","0","0"
"924141300","0","0","0","0","0","0","0","4","0","924141300","924141302","47","0","0"
"924141400","0","0","0","0","0","0","0","4","0","924141400","924141402","47","0","0"
"924142100","0","0","0","0","0","0","0","4","0","924142100","924142105","47","0","0"
"924142200","0","0","0","0","0","0","0","4","0","924142200","924142205","47","0","0"
"924142300","0","0","0","0","0","0","0","4","0","924142300","924142305","47","0","0"
"924142400","0","0","0","0","0","0","0","4","0","924142400","924142405","47","0","0"
"924143100","0","0","0","0","0","0","0","4","0","924143100","924143102","47","0","0"
"924143200","0","0","0","0","0","0","0","4","0","924143200","924143202","47","0","0"
"924143300","0","0","0","0","0","0","0","4","0","924143300","924143302","47","0","0"
"924143400","0","0","0","0","0","0","0","4","0","924143400","924143402","47","0","0"
"925010100","0","0","0","0","0","0","0","4","0","925010100","924080106","46","0","0"
"925010200","0","0","0","0","0","0","0","4","0","925010200","924080206","46","0","0"
"925010300","0","0","0","0","0","0","0","4","0","925010300","924080306","46","0","0"
"925011100","0","0","0","0","0","0","0","4","0","925011100","925011102","47","0","0"
"925011200","0","0","0","0","0","0","0","4","0","925011200","925011202","47","0","0"
"925011300","0","0","0","0","0","0","0","4","0","925011300","925011302","47","0","0"
"925011400","0","0","0","0","0","0","0","4","0","925011400","925011402","47","0","0"
"925012100","0","0","0","0","0","0","0","4","0","925012100","925012104","47","0","0"
"925012200","0","0","0","0","0","0","0","4","0","925012200","925012204","47","0","0"
"925012300","0","0","0","0","0","0","0","4","0","925012300","925012304","47","0","0"
"925012400","0","0","0","0","0","0","0","4","0","925012400","925012404","47","0","0"
"925013100","0","0","0","0","0","0","0","4","0","925013100","925013102","47","0","0"
"925013200","0","0","0","0","0","0","0","4","0","925013200","925013202","47","0","0"
"925013300","0","0","0","0","0","0","0","4","0","925013300","925013302","47","0","0"
"925013400","0","0","0","0","0","0","0","4","0","925013400","925013402","47","0","0"
