7eaa81149c2b7f87b4e261f8b4ca1d6b3755e636e83eca06e374def37a5a162c,0dbee9d294b348b10b1a798518f9402b3286b6ddafefdcf2decb5145010bb92f,a0451eed5b4f63c4d6e150243f29ec61710d67a42fbce64bf988495b5df712b9,0f22b2b88bbd56ba0596decf8bd1a20030a1987593bff091548fd28bf6364b5f,c96f6261188e3d05111095dad9ec17a79f23ea4125f2cd84732df71c2b9ce3a2,8db7632423c9421aa5a62e52b91938d6fd063a78081d51c72aacc7cb08ca1c82,f9e54be707aa7912602b9d208cc1596f413b60200dff136c8190bf8023a91213,8201f16995cf4b959afa6b672c40f52d2ad2180dac6d06ae48cfcd72ff16adfc
"103461","5","103222","103581","135401","103371","103612","103252"
"103522","6","104221","103582","135401","103372","103613","103222"
"103614","7","104222","103582","135401","104371","103222","104251"
"104461","8","104223","103614","135401","104372","104581","104222"
"104522","9","104224","104581","135401","104523","104582","104253"
"104523","10","105221","104582","135401","104463","104583","104224"
"104463","11","105222","104583","135401","105371","105581","105251"
"105521","12","105253","105581","135401","105522","105582","105222"
"105522","13","105224","105582","135401","105373","105613","105223"
"105462","14","105255","105613","135401","105523","105614","105254"
"105523","15","105226","105614","135401","105375","105615","105225"
"105375","16","105227","105615","135401","105524","105616","105256"
"105524","17","106221","105616","135401","105377","105617","105227"
"105377","18","106222","105617","135401","106371","106611","106251"
"106371","19","106223","106611","135401","106521","106612","106222"
"106521","20","107221","106612","135401","106373","106613","106253"
"106373","21","107222","106613","135401","107371","107611","107221"
"107371","22","107223","107611","135401","107372","107612","107252"
"107372","23","108221","107612","135401","107373","107613","107223"
"107373","24","108222","107613","135401","108371","108611","108251"
"108371","25","108223","108611","135401","108372","108612","108222"
"108372","26","108224","108612","135401","108373","108613","108253"
"108373","27","109221","108613","135401","108374","108614","108224"
"108374","28","109222","108614","135401","109371","109611","109251"
"109371","29","109223","109611","135401","109372","109612","109222"
"109372","30","109224","109612","135401","109373","109613","109253"
"109373","31","10022032","109613","135401","109374","109614","109224"
"109374","32","10022033","109614","135401","10037032","10061032","10025032"
"10037032","33","10022034","10061032","135401","10046033","10061033","10022033"
"10037033","34","10022035","10061033","135401","10037034","10061034","10025034"
"10037034","35","10022036","10061034","135401","10037035","10061035","10022035"
"10037035","36","10022037","10061035","135401","10046036","10061036","10025036"
"10037036","37","10022038","10061036","135401","10046037","10061037","10022037"
"10037037","38","999999","10061037","135401","999999","10061038","10022038"
"101431","1","101101","101581","135501","101281","101071","101101"
"102431","2","102101","101581","135501","102341","101101","102071"
"102432","3","103071","102581","135501","102342","102071","102101"
"103431","4","103101","102582","135501","103341","102101","103071"
"103432","5","103072","103581","135501","103342","103071","103101"
"103432","6","104101","103582","135501","103343","103552","103072"
"103583","7","104102","103552","135501","104341","103072","104101"
"104101","8","104103","103553","135501","104342","104551","104102"
"104102","9","104104","104551","135501","104343","104552","104103"
"104103","10","105101","104552","135501","104284","104553","104104"
"104344","11","105102","104554","135501","105341","105551","105101"
"105341","12","105103","105551","135501","105282","105552","105102"
"105342","13","105104","105552","135501","105343","105553","105103"
"105343","14","105105","105553","135501","105344","105554","105104"
"105344","15","105106","105554","135501","105285","105555","105105"
"105285","16","105107","105555","135501","105286","105556","105106"
"105286","17","106101","105556","135501","105287","105557","105107"
"105287","18","106102","105557","135501","106281","106551","106101"
"106281","19","106103","106551","135501","106282","106552","106102"
"106282","20","107101","106552","135501","106283","106553","106103"
"106283","21","107102","106553","135501","107281","107551","107101"
"107281","22","107103","107551","135501","107282","107552","107102"
"107282","23","108101","107552","135501","107283","107553","107103"
"107283","24","108102","107553","135501","108401","108551","108101"
"108401","25","108103","108551","135501","108312","108552","108102"
"108312","26","108104","108552","135501","108403","108553","108103"
"108403","27","109101","108553","135501","108494","108554","108104"
"108494","28","109102","108554","135501","109401","109551","109101"
"109401","29","109103","109551","135501","109282","109552","109102"
"109282","30","109104","109552","135501","109493","109553","109103"
"109493","31","10010032","109553","135501","109494","109554","109104"
"109494","32","10010033","109554","135501","10028032","10055032","10010032"
"10028032","33","10010034","10055032","135501","10028033","10055033","10010033"
"10028033","34","10010035","10055033","135501","10028034","10055034","10010034"
"10028034","35","10010036","10055034","135501","10028035","10055035","10010035"
"10028035","36","10010037","10055035","135501","10028036","10055036","10010036"
"10028036","37","10010038","10055036","135501","10028037","10055037","10010037"
"10028037","38","999999","10055037","135501","999999","10055038","10010038"
"101401","1","101011","101551","135601","101281","101071","101011"
"102493","2","102014","101551","135601","102281","101071","102011"
"102401","3","103011","102551","135601","102282","102071","102014"
"103581","4","103012","102552","135601","103341","102582","103011"
"103401","5","103013","103551","135601","103342","103071","103012"
"103401","6","104011","103552","135601","103343","103552","103013"
"103553","7","104012","103552","135601","104281","103072","104011"
"104401","8","104013","103553","135601","104282","104551","104012"
"104432","9","104014","104551","135601","104402","104552","104013"
"104402","10","105011","104552","135601","104284","104554","104014"
"104284","11","105012","104553","135601","105341","105551","105011"
"105341","12","105013","105551","135601","105431","105552","105012"
"105282","13","105014","105552","135601","105343","105553","105013"
"105283","14","105015","105553","135601","105284","105554","105014"
"105284","15","105016","105554","135601","105285","105555","105015"
"105285","16","105017","105555","135601","105286","105556","105016"
"105286","17","106011","105556","135601","105287","105557","105017"
"105287","18","106012","105557","135601","106341","106551","106011"
"106341","19","106013","106551","135601","106342","106552","106012"
"106342","20","107011","106552","135601","106343","106553","106013"
"106343","21","107012","106553","135601","107341","107551","107011"
"107341","22","107013","107551","135601","107342","107552","107012"
"107342","23","108011","107552","135601","107343","107553","107013"
"107343","24","108012","107553","135601","108431","108551","108011"
"108431","25","108013","108551","135601","108492","108552","108012"
"108492","26","108014","108552","135601","108343","108553","108013"
"108343","27","109011","108553","135601","108494","108554","108014"
"108494","28","109012","108554","135601","109401","109551","109011"
"109401","29","109013","109551","135601","109432","109552","109012"
"109432","30","109014","109552","135601","109493","109553","109013"
"109493","31","10001032","109553","135601","109494","109554","109014"
"109494","32","10001033","109554","135601","10034032","10055032","10001032"
"10034032","33","10001034","10055032","135601","10043033","10055033","10001033"
"10043033","34","10001035","10055033","135601","10034034","10055034","10001034"
"10034034","35","10001036","10055034","135601","10043035","10055035","10001035"
"10043035","36","10001037","10055035","135601","10034036","10055036","10001036"
"10034036","37","10001038","10055036","135601","10049037","10055037","10001037"
"10049037","38","999999","10055037","135601","999999","10055038","10001038"
"101431","1","101101","101581","135701","101281","101071","101101"
"102431","2","102101","101581","135701","102341","101101","102071"
"102432","3","103071","102581","135701","102342","102071","102101"
"103431","4","103101","102582","135701","103341","102101","103071"
"103432","5","103072","103581","135701","103342","103071","103101"
"103432","6","104101","103582","135701","103343","103552","103072"
"103583","7","104102","103552","135701","104341","103072","104101"
"104101","8","104103","103553","135701","104342","104551","104102"
"104102","9","104104","104551","135701","104343","104552","104103"
"104103","10","105101","104552","135701","104284","104553","104104"
"104344","11","105102","104554","135701","105341","105551","105101"
"105341","12","105103","105551","135701","105282","105552","105102"
"105342","13","105104","105552","135701","105343","105553","105103"
"105343","14","105105","105553","135701","105344","105554","105104"
"105344","15","105106","105554","135701","105285","105555","105105"
"105285","16","105107","105555","135701","105286","105556","105106"
"105286","17","106101","105556","135701","105287","105557","105107"
"105287","18","106102","105557","135701","106281","106551","106101"
"106281","19","106103","106551","135701","106282","106552","106102"
"106282","20","107101","106552","135701","106283","106553","106103"
"106283","21","107102","106553","135701","107281","107551","107101"
"107281","22","107103","107551","135701","107282","107552","107102"
"107282","23","108101","107552","135701","107283","107553","107103"
"107283","24","108102","107553","135701","108401","108551","108101"
"108401","25","108103","108551","135701","108312","108552","108102"
"108312","26","108104","108552","135701","108403","108553","108103"
"108403","27","109101","108553","135701","108494","108554","108104"
"108494","28","109102","108554","135701","109401","109551","109101"
"109401","29","109103","109551","135701","109282","109552","109102"
"109282","30","109104","109552","135701","109493","109553","109103"
"109493","31","10010032","109553","135701","109494","109554","109104"
"109494","32","10010033","109554","135701","10028032","10055032","10010032"
"10028032","33","10010034","10055032","135701","10028033","10055033","10010033"
"10028033","34","10010035","10055033","135701","10028034","10055034","10010034"
"10028034","35","10010036","10055034","135701","10028035","10055035","10010035"
"10028035","36","10010037","10055035","135701","10028036","10055036","10010036"
"10028036","37","10010038","10055036","135701","10028037","10055037","10010037"
"10028037","38","999999","10055037","135701","999999","10055038","10010038"
"101521","1","101251","101611","137101","101371","101611","101251"
"102461","2","102222","101611","137101","102371","101611","102221"
"102521","3","103221","102611","137101","102372","102611","102222"
"103521","4","103252","102613","137101","103521","102613","103221"
"103522","5","103222","103611","137101","103371","103611","103252"
"103522","6","104221","103613","137101","103372","103371","103222"
"103614","7","104222","103613","137101","104371","103222","104221"
"104221","8","104223","103614","137101","104522","104611","104222"
"104222","9","104224","104611","137101","104462","104612","104223"
"104223","10","105221","104612","137101","104463","104613","104224"
"104224","11","105222","104613","137101","105521","105611","105221"
"105221","12","105223","105611","137101","105372","105612","105222"
"105222","13","105224","105612","137101","105373","105613","105223"
"105223","14","105255","105613","137101","105523","105614","105224"
"105224","15","105226","105614","137101","105375","105615","105225"
"105225","16","105257","105615","137101","105376","105616","105226"
"105226","17","106221","105616","137101","105377","105617","105227"
"105227","18","106222","105617","137101","106371","106611","106221"
"106221","19","106223","106611","137101","106372","106612","106222"
"106222","20","107221","106612","137101","106373","106613","106223"
"106223","21","107222","106613","137101","107371","107611","107221"
"107221","22","107223","107611","137101","107372","107612","107222"
"107222","23","108221","107612","137101","107373","107613","107223"
"107223","24","108222","107613","137101","108371","108611","108221"
"108221","25","108223","108611","137101","108462","108612","108222"
"108222","26","108224","108612","137101","108523","108613","108223"
"108223","27","109221","108613","137101","108524","108614","108224"
"108224","28","109222","108614","137101","109461","109611","109221"
"109221","29","109223","109611","137101","109522","109612","109222"
"109222","30","109224","109612","137101","109463","109613","109223"
"109223","31","10022032","109613","137101","109524","109614","109224"
"109224","32","10022033","109614","137101","10046032","10061032","10022032"
"10022032","33","10022034","10061032","137101","10046033","10061033","10022033"
"10022033","34","10022035","10061033","137101","10052034","10061034","10022034"
"10022034","35","10022036","10061034","137101","10052035","10061035","10022035"
"10022035","36","10022037","10061035","137101","10046036","10061036","10022036"
"10022036","37","10022038","10061036","137101","10046037","10061037","10022037"
"10022037","38","999999","10061037","137101","999999","10061038","10022038"
"101101","1","101101","101551","180101","101281","101071","101071"
"102071","2","102101","101551","180101","102341","101551","102071"
"102101","3","103071","102551","180101","102342","102551","102101"
"103071","4","103101","102552","180101","103341","102552","103071"
"103101","5","103072","103551","180101","103342","103551","103101"
"103101","6","104101","103552","180101","103343","103552","103072"
"103553","7","104102","103552","180101","104341","103072","104101"
"104101","8","104103","103553","180101","104342","104551","104102"
"104102","9","104104","104551","180101","104343","104552","104103"
"104103","10","105101","104552","180101","104344","104554","104104"
"104104","11","105102","104553","180101","105341","105551","105101"
"105101","12","105103","105551","180101","105282","105552","105102"
"105102","13","105104","105552","180101","105343","105553","105103"
"105103","14","105105","105553","180101","105344","105554","105104"
"105104","15","105106","105554","180101","105345","105555","105105"
"105105","16","105107","105555","180101","105286","105556","105106"
"105106","17","106101","105556","180101","105347","105557","105107"
"105107","18","106102","105557","180101","106341","106551","106101"
"106101","19","106103","106551","180101","106342","106552","106102"
"106102","20","107101","106552","180101","106343","106553","106103"
"106103","21","107102","106553","180101","107341","107551","107101"
"107101","22","107103","107551","180101","107492","107552","107102"
"107102","23","108101","107552","180101","107493","107553","107103"
"107103","24","108102","107553","180101","108431","108551","108101"
"108101","25","108103","108551","180101","108342","108552","108102"
"108102","26","108104","108552","180101","108343","108553","108103"
"108103","27","109101","108553","180101","108434","108554","108104"
"108104","28","109102","108554","180101","109341","109551","109101"
"109101","29","109103","109551","180101","109432","109552","109102"
"109102","30","109104","109552","180101","109343","109553","109103"
"109103","31","10010032","109553","180101","109434","109554","109104"
"109104","32","10010033","109554","180101","10034032","10055032","10010032"
"10010032","33","10010034","10055032","180101","10043033","10055033","10010033"
"10010033","34","10010035","10055033","180101","10034034","10055034","10010034"
"10010034","35","10010036","10055034","180101","10043035","10055035","10010035"
"10010035","36","10010037","10055035","180101","10034036","10055036","10010036"
"10010036","37","10010038","10055036","180101","10034037","10055037","10010037"
"10010037","38","999999","10055037","180101","999999","10055038","10010038"
"101521","1","101251","101611","180201","101371","101611","101251"
"102461","2","102222","101611","180201","102371","101611","102221"
"102521","3","103221","102611","180201","102372","102611","102222"
"103521","4","103252","102613","180201","103521","102613","103221"
"103522","5","103222","103611","180201","103371","103611","103252"
"103522","6","104221","103613","180201","103372","103371","103222"
"103614","7","104222","103613","180201","104371","103222","104221"
"104221","8","104223","103614","180201","104522","104611","104222"
"104222","9","104224","104611","180201","104462","104612","104223"
"104223","10","105221","104612","180201","104463","104613","104224"
"104224","11","105222","104613","180201","105521","105611","105221"
"105221","12","105223","105611","180201","105372","105612","105222"
"105222","13","105224","105612","180201","105373","105613","105223"
"105223","14","105225","105613","180201","105523","105614","105224"
"105224","15","105226","105614","180201","105375","105615","105225"
"105225","16","105227","105615","180201","105376","105616","105226"
"105226","17","106221","105616","180201","105377","105617","105227"
"105227","18","106222","105617","180201","106371","106611","106221"
"106221","19","106223","106611","180201","106372","106612","106222"
"106222","20","107221","106612","180201","106373","106613","106223"
"106223","21","107222","106613","180201","107371","107611","107221"
"107221","22","107223","107611","180201","107372","107612","107222"
"107222","23","108221","107612","180201","107373","107613","107223"
"107223","24","108222","107613","180201","108521","108611","108221"
"108221","25","108223","108611","180201","108462","108612","108222"
"108222","26","108224","108612","180201","108523","108613","108223"
"108223","27","109221","108613","180201","108524","108614","108224"
"108224","28","109222","108614","180201","109461","109611","109221"
"109221","29","109223","109611","180201","109522","109612","109222"
"109222","30","109224","109612","180201","109463","109613","109223"
"109223","31","10022032","109613","180201","109524","109614","109224"
"109224","32","10022033","109614","180201","10046032","10061032","10022032"
"10022032","33","10022034","10061032","180201","10046033","10061033","10022033"
"10022033","34","10022035","10061033","180201","10052034","10061034","10022034"
"10022034","35","10022036","10061034","180201","10052035","10061035","10022035"
"10022035","36","10022037","10061035","180201","10046036","10061036","10022036"
"10022036","37","10022038","10061036","180201","10046037","10061037","10022037"
"10022037","38","999999","10061037","180201","999999","10061038","10022038"
"101401","1","101011","101551","180301","101281","101011","101011"
"102071","2","102013","101551","180301","102281","101551","102011"
"102401","3","103011","102551","180301","102282","102011","102013"
"103431","4","103012","102552","180301","103281","102552","103011"
"103401","5","103013","103551","180301","103282","103071","103012"
"103401","6","104011","103552","180301","103283","103552","103013"
"103013","7","104012","103552","180301","104281","103553","104011"
"104011","8","104013","103553","180301","104282","104551","104012"
"104012","9","104014","104551","180301","104402","104552","104013"
"104013","10","105011","104552","180301","104284","104553","104014"
"104014","11","105012","104553","180301","105281","105551","105011"
"105011","12","105013","105551","180301","105282","105552","105012"
"105012","13","105014","105552","180301","105283","105553","105013"
"105013","14","105015","105553","180301","105284","105554","105014"
"105014","15","105016","105554","180301","105285","105555","105015"
"105015","16","105017","105555","180301","105286","105556","105016"
"105016","17","106011","105556","180301","105287","105557","105017"
"105017","18","106012","105557","180301","106281","106551","106011"
"106011","19","106013","106551","180301","106282","106552","106012"
"106012","20","107011","106552","180301","106283","106553","106013"
"106013","21","107012","106553","180301","107281","107551","107011"
"107011","22","107013","107551","180301","107282","107552","107012"
"107012","23","108011","107552","180301","107283","107553","107013"
"107013","24","108012","107553","180301","108401","108551","108011"
"108011","25","108013","108551","180301","108342","108552","108012"
"108012","26","108014","108552","180301","108403","108553","108013"
"108013","27","109011","108553","180301","108494","108554","108014"
"108014","28","109012","108554","180301","109341","109551","109011"
"109011","29","109013","109551","180301","109432","109552","109012"
"109012","30","109014","109552","180301","109493","109553","109013"
"109013","31","10001032","109553","180301","109494","109554","109014"
"109014","32","10001033","109554","180301","10034032","10055032","10001032"
"10001032","33","10001034","10055032","180301","10043033","10055033","10001033"
"10001033","34","10001035","10055033","180301","10034034","10055034","10001034"
"10001034","35","10001036","10055034","180301","10043035","10055035","10001035"
"10001035","36","10001037","10055035","180301","10034036","10055036","10001036"
"10001036","37","10001038","10055036","180301","10034037","10055037","10001037"
"10001037","38","999999","10055037","180301","999999","10055038","10001038"
"101401","1","101011","101581","180401","101281","101551","101071"
"102493","2","102013","101581","180401","102311","101431","102011"
"102401","3","103011","102551","180401","102282","102011","102401"
"103581","4","103012","102582","180401","103311","102401","103011"
"103432","5","103013","103551","180401","103282","103581","103401"
"103491","6","104011","103582","180401","103283","103401","103013"
"103583","7","104012","103401","180401","104311","103583","104491"
"104491","8","104013","103583","180401","104432","104581","104012"
"104282","9","104014","104581","180401","104283","104582","104013"
"104283","10","105011","104582","180401","104314","104583","104014"
"104433","11","105012","104583","180401","105281","105581","105011"
"105281","12","105013","105581","180401","105431","105582","105012"
"105282","13","105014","105582","180401","105313","105583","105013"
"105283","14","105015","105583","180401","105314","105584","105014"
"105284","15","105016","105584","180401","105315","105585","105015"
"105315","16","105017","105585","180401","105316","105586","105016"
"105316","17","106011","105586","180401","105317","105587","105017"
"105317","18","106012","105587","180401","106311","106581","106011"
"106311","19","106013","106581","180401","106312","106582","106012"
"106312","20","107011","106582","180401","106313","106583","106013"
"106313","21","107012","106583","180401","107311","107581","107011"
"107311","22","107013","107581","180401","107312","107582","107012"
"107312","23","108011","107582","180401","107313","107583","107013"
"107313","24","108012","107583","180401","108311","108581","108011"
"108311","25","108013","108581","180401","108282","108582","108012"
"108282","26","108014","108582","180401","108343","108583","108013"
"108343","27","109011","108583","180401","108284","108584","108014"
"108284","28","109012","108584","180401","109311","109581","109011"
"109311","29","109013","109581","180401","109312","109582","109012"
"109312","30","109014","109582","180401","109313","109583","109013"
"109313","31","10001032","109583","180401","109314","109584","109014"
"109314","32","10001033","109584","180401","10031032","10058032","10001032"
"10031032","33","10001034","10058032","180401","10031033","10058033","10001033"
"10031033","34","10001035","10058033","180401","10031034","10058034","10001034"
"10031034","35","10001036","10058034","180401","10031035","10058035","10001035"
"10031035","36","10001037","10058035","180401","10031036","10058036","10001036"
"10031036","37","10001038","10058036","180401","10031037","10058037","10001037"
"10031037","38","999999","10058037","180401","999999","10058038","10001038"
"101161","1","101161","101551","180501","101281","101581","101161"
"102162","2","102163","101551","180501","102341","101581","102162"
"102521","3","103161","102551","180501","102342","102581","102163"
"103161","4","103162","102552","180501","103341","102552","103161"
"103162","5","103193","103551","180501","103342","103581","103162"
"103162","6","104161","103342","180501","103343","103552","103193"
"103583","7","104162","103552","180501","104341","103614","104161"
"104161","8","104163","103614","180501","104432","104581","104162"
"104432","9","104164","104581","180501","104343","104552","104163"
"104163","10","105161","104552","180501","104433","104583","104164"
"104433","11","105162","104583","180501","105401","105581","105161"
"105161","12","105163","105581","180501","105342","105582","105162"
"105162","13","105164","105582","180501","105283","105583","105163"
"105163","14","105165","105583","180501","105432","105584","105164"
"105164","15","105166","105584","180501","105402","105585","105165"
"105165","16","105167","105585","180501","105433","105586","105166"
"105166","17","106161","105586","180501","105347","105587","105167"
"105167","18","106162","105587","180501","106401","106581","106161"
"106161","19","106163","106581","180501","106431","106582","106162"
"106162","20","107161","106582","180501","106343","106583","106163"
"106163","21","107162","106583","180501","107341","107581","107161"
"107161","22","107163","107581","180501","107342","107582","107162"
"107162","23","108161","107582","180501","107343","107583","107163"
"107163","24","108162","107583","180501","108281","108581","108161"
"108161","25","108163","108581","180501","108282","108582","108162"
"108162","26","108164","108582","180501","108283","108583","108163"
"108163","27","109161","108583","180501","108284","108584","108164"
"108164","28","109162","108584","180501","109281","109581","109161"
"109161","29","109163","109581","180501","109402","109582","109162"
"109162","30","109164","109582","180501","109283","109583","109163"
"109163","31","10016032","109583","180501","109284","109584","109164"
"109164","32","10016033","109584","180501","10040032","10058032","10016032"
"10016032","33","10016034","10058032","180501","10040033","10058033","10016033"
"10016033","34","10016035","10058033","180501","10028034","10058034","10016034"
"10016034","35","10016036","10058034","180501","10028035","10058035","10016035"
"10016035","36","10016037","10058035","180501","10028036","10058036","10016036"
"10016036","37","10016038","10058036","180501","10028037","10058037","10016037"
"10016037","38","999999","10058037","180501","999999","10058038","10016038"
"101521","1","101251","101611","180601","101371","101611","101251"
"102461","2","102222","101611","180601","102371","101611","102221"
"102521","3","103221","102611","180601","102372","102611","102222"
"103521","4","103252","102613","180601","103521","102613","103221"
"103522","5","103222","103611","180601","103371","103611","103252"
"103522","6","104221","103613","180601","103372","103371","103222"
"103614","7","104252","103613","180601","104371","103222","104221"
"104221","8","104223","103614","180601","104522","104611","104252"
"104252","9","104254","104611","180601","104462","104612","104223"
"104223","10","105221","104612","180601","104463","104613","104254"
"104254","11","105222","104613","180601","105521","105611","105221"
"105221","12","105223","105611","180601","105372","105612","105222"
"105222","13","105224","105612","180601","105373","105613","105223"
"105223","14","105255","105613","180601","105523","105614","105224"
"105224","15","105256","105614","180601","105375","105615","105255"
"105255","16","105227","105615","180601","105376","105616","105256"
"105256","17","106221","105616","180601","105377","105617","105227"
"105227","18","106222","105617","180601","106371","106611","106221"
"106221","19","106223","106611","180601","106372","106612","106222"
"106222","20","107221","106612","180601","106373","106613","106223"
"106223","21","107222","106613","180601","107371","107611","107221"
"107221","22","107223","107611","180601","107372","107612","107222"
"107222","23","108221","107612","180601","107373","107613","107223"
"107223","24","108222","107613","180601","108521","108611","108221"
"108221","25","108223","108611","180601","108462","108612","108222"
"108222","26","108224","108612","180601","108523","108613","108223"
"108223","27","109221","108613","180601","108524","108614","108224"
"108224","28","109222","108614","180601","109461","109611","109221"
"109221","29","109223","109611","180601","109522","109612","109222"
"109222","30","109224","109612","180601","109463","109613","109223"
"109223","31","10022032","109613","180601","109524","109614","109224"
"109224","32","10022033","109614","180601","10046032","10061032","10022032"
"10022032","33","10022034","10061032","180601","10046033","10061033","10022033"
"10022033","34","10022035","10061033","180601","10052034","10061034","10022034"
"10022034","35","10022036","10061034","180601","10052035","10061035","10022035"
"10022035","36","10022037","10061035","180601","10046036","10061036","10022036"
"10022036","37","10022038","10061036","180601","10046037","10061037","10022037"
"10022037","38","999999","10061037","180601","999999","10061038","10022038"
"101431","1","101131","101551","180701","101071","101551","101131"
"102431","2","102131","101551","180701","102341","101551","102071"
"102432","3","103071","102551","180701","102131","102551","102131"
"103551","4","103131","102552","180701","103341","102432","103071"
"103552","5","103132","103551","180701","103342","103341","103131"
"103342","6","104131","103552","180701","103553","103131","103132"
"103553","7","104132","103582","180701","104341","103132","104131"
"104131","8","104133","103553","180701","104342","104551","104132"
"104132","9","104134","104551","180701","104343","104552","104133"
"104133","10","105131","104552","180701","104433","104553","104134"
"104134","11","105132","104553","180701","105341","105551","105131"
"105131","12","105133","105551","180701","105282","105552","105132"
"105132","13","105134","105552","180701","105343","105553","105133"
"105133","14","105135","105553","180701","105344","105554","105134"
"105134","15","105136","105554","180701","105345","105555","105135"
"105135","16","105137","105555","180701","105286","105556","105136"
"105136","17","106131","105556","180701","105287","105557","105137"
"105137","18","106132","105557","180701","106341","106551","106131"
"106131","19","106133","106551","180701","106342","106552","106132"
"106132","20","107131","106552","180701","106343","106553","106133"
"106133","21","107132","106553","180701","107491","107551","107131"
"107131","22","107133","107551","180701","107492","107552","107132"
"107132","23","108131","107552","180701","107493","107553","107133"
"107133","24","108132","107553","180701","108431","108551","108131"
"108131","25","108133","108551","180701","108342","108552","108132"
"108132","26","108134","108552","180701","108343","108553","108133"
"108133","27","109131","108553","180701","108434","108554","108134"
"108134","28","109132","108554","180701","109341","109551","109131"
"109131","29","109133","109551","180701","109282","109552","109132"
"109132","30","109134","109552","180701","109283","109553","109133"
"109133","31","10013032","109553","180701","109284","109554","109134"
"109134","32","10013033","109554","180701","10034032","10055032","10013032"
"10013032","33","10013034","10055032","180701","10043033","10055033","10013033"
"10013033","34","10013035","10055033","180701","10034034","10055034","10013034"
"10013034","35","10013036","10055034","180701","10043035","10055035","10013035"
"10013035","36","10013037","10055035","180701","10034036","10055036","10013036"
"10013036","37","10013038","10055036","180701","10034037","10055037","10013037"
"10013037","38","999999","10055037","180701","999999","10055038","10013038"
"101401","1","101011","101551","180801","101071","101551","101101"
"102493","2","102013","101551","180801","102341","101551","102071"
"102401","3","103011","102551","180801","102101","102551","102101"
"103431","4","103012","102552","180801","103341","102552","103071"
"103401","5","103013","103551","180801","103342","103551","103101"
"103401","6","104011","103552","180801","103553","103552","103072"
"103553","7","104012","103582","180801","104341","103553","104101"
"104071","8","104013","103553","180801","104342","104551","104102"
"104072","9","104014","104551","180801","104343","104552","104103"
"104073","10","105011","104552","180801","104433","104553","104104"
"104074","11","105012","104553","180801","105341","105551","105101"
"105071","12","105013","105551","180801","105282","105552","105102"
"105072","13","105014","105552","180801","105343","105553","105103"
"105073","14","105015","105553","180801","105344","105554","105104"
"105074","15","105016","105554","180801","105345","105555","105105"
"105075","16","105017","105555","180801","105286","105556","105106"
"105076","17","106011","105556","180801","105287","105557","105107"
"105077","18","106012","105557","180801","106341","106551","106101"
"106071","19","106013","106551","180801","106342","106552","106102"
"106072","20","107011","106552","180801","106343","106553","106103"
"106073","21","107012","106553","180801","107491","107551","107101"
"107071","22","107013","107551","180801","107492","107552","107102"
"107072","23","108011","107552","180801","107493","107553","107103"
"107073","24","108012","107553","180801","108431","108551","108101"
"108071","25","108013","108551","180801","108492","108552","108102"
"108072","26","108014","108552","180801","108343","108553","108103"
"108073","27","109011","108553","180801","108494","108554","108104"
"108074","28","109012","108554","180801","109341","109551","109101"
"109071","29","109013","109551","180801","109432","109552","109102"
"109072","30","109014","109552","180801","109343","109553","109103"
"109073","31","10001032","109553","180801","109494","109554","109104"
"109074","32","10001033","109554","180801","10034032","10055032","10010032"
"10007032","33","10001034","10055032","180801","10043033","10055033","10010033"
"10007033","34","10001035","10055033","180801","10034034","10055034","10010034"
"10007034","35","10001036","10055034","180801","10043035","10055035","10010035"
"10007035","36","10001037","10055035","180801","10034036","10055036","10010036"
"10007036","37","10001038","10055036","180801","10034037","10055037","10010037"
"10007037","38","999999","10055037","180801","999999","10055038","10010038"
"101401","1","101011","101551","180901","101281","101071","101011"
"102493","2","102013","101551","180901","102311","101071","102011"
"102401","3","103011","102551","180901","102312","102071","102013"
"103431","4","103012","102582","180901","103281","102552","103011"
"103401","5","103013","103551","180901","103282","103551","103012"
"103401","6","104011","103552","180901","103283","103552","103013"
"103553","7","104012","103582","180901","104311","103013","104491"
"104401","8","104013","103553","180901","104282","104551","104012"
"104432","9","104014","104551","180901","104402","104552","104013"
"104283","10","105011","104552","180901","104433","104553","104014"
"104284","11","105012","104553","180901","105401","105551","105011"
"105281","12","105013","105551","180901","105342","105552","105012"
"105282","13","105014","105552","180901","105283","105553","105013"
"105283","14","105015","105553","180901","105284","105554","105014"
"105284","15","105016","105554","180901","105402","105555","105015"
"105402","16","105017","105555","180901","105433","105556","105016"
"105433","17","106011","105556","180901","105403","105557","105017"
"105403","18","106012","105557","180901","106281","106551","106011"
"106281","19","106013","106551","180901","106431","106552","106012"
"106431","20","107011","106552","180901","106343","106553","106013"
"106343","21","107012","106553","180901","107341","107551","107011"
"107341","22","107013","107551","180901","107342","107552","107012"
"107342","23","108011","107552","180901","107283","107553","107013"
"107283","24","108012","107553","180901","108431","108551","108011"
"108431","25","108013","108551","180901","108492","108552","108012"
"108492","26","108014","108552","180901","108343","108553","108013"
"108343","27","109011","108553","180901","108494","108554","108014"
"108494","28","109012","108554","180901","109341","109551","109011"
"109341","29","109013","109551","180901","109282","109552","109012"
"109282","30","109014","109552","180901","109343","109553","109013"
"109343","31","10001032","109553","180901","109494","109554","109014"
"109494","32","10001033","109554","180901","10028032","10055032","10001032"
"10028032","33","10001034","10055032","180901","10028033","10055033","10001033"
"10028033","34","10001035","10055033","180901","10028034","10055034","10001034"
"10028034","35","10001036","10055034","180901","10028035","10055035","10001035"
