2699566d4084e79256b591922b4a70793afae36cc49eb9c512b32947092dbe68,29eeba262bd4529e205dbc4c09244f5371f7a4f804c5bbde3a50933731e813f4,de982ec7a6574cf750f8a2a00f2329ad3537e0d84835ba09d222415d7fce46f6,1eb5564ab4f58468e02144664f1a420933b9a2b4bc14366e8419521c1b9e2200,c4dbc5df21c63660d80ebd9d61e53bfc699a64d1c1f9a5a872b71bdca8a0335d,8195d4592a5895f218bd9074801cab1e57236b69c73368a03e96aeead2e4b240,d9d296e14c52dd36a67fe9f5b9788fb51558436d3413a5fe48cef35f69b0dc34,870d05611401e15bc5dc04646dd17366d95cdf46d356f4a75b65eb5e25b99593,a44493850faf22b8509728815d924f6cbc3e8c116511cb7d0dd768c8a1932727,9745b7eb3cc054926c9f9a171c4663586d85bedaaa8dfe2cb80dcebfe0c2eb15,42c039cea526fa0ba01890bae78f515209f70f675789477e55e9dd8cb2b27d28,83eb114977d664c66e3e66a3ae2dd5fb660cfa60a31bf2eaa30cfec32206f607,e8901f2828a57f60c11c60b7f34cd6b4bc0b806063df87b497f92d29ef67e4f0,387c495a1aac2da5af489d514d9569c61065a7b4e6fc2275e1aad7a7a9d79e72,3e2e4914d86e3d6d10aaa82824aadfca97e807e0ba8d131cb2b47d729c5e9f53,d6c94a73f9ef88edb2dba409bba93af1fd911539b75555b24ef8e21174e8f912,622759867e537d2591d7802e837f53c443dc1b89557efd6e11a4c3c69599463c,3da50fda32fc33ce591a5847c1f02aa10fd055017d4fbcd20ee990c34f8a3992,a622243b65e36b953fb3298b77aa0d567622c2e8152521833280e79896043288,dcb6fc88c20a6f076f41e9a072346cc98eab95d4366d7acbfe4423dc18835dc6,d641cca6d796798447c170d2a99b5a7358bf8b73cd125a641b864092cc1cc7e5,90192f87e41d34bf84290a96e4e818db8d10ff086c453be717de77f12a06057a,b4219dc766bd68a943c339af8156ab3cab1760e726f9ecf47a00c9fa68065f65,9ae8150dcf25ea3bf586b061c76492bb4b307df29c07ffaebe25b25d4f8cd300
"21003001","0","0","21003259","收集 7770 個通關 Rank☆","0","1002","0","0","2021/10/07 12:00:00","0","0","7770","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003260","收集 7800 個通關 Rank☆","0","1002","0","0","2021/10/07 12:00:00","0","0","7800","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003261","收集 7830 個通關 Rank☆","0","1002","0","0","2021/10/07 12:00:00","0","0","7830","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003262","收集 7860 個通關 Rank☆","0","1002","0","0","2021/10/07 12:00:00","0","0","7860","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003263","收集 7890 個通關 Rank☆","0","1002","0","0","2021/10/07 12:00:00","0","0","7890","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003264","收集 7920 個通關 Rank☆","0","1002","0","0","2021/10/07 12:00:00","0","0","7920","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003265","收集 7950 個通關 Rank☆","0","1002","0","0","2021/10/07 12:00:00","0","0","7950","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003266","收集 7980 個通關 Rank☆","0","1002","0","0","2021/12/09 12:00:00","0","0","7980","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003267","收集 8010 個通關 Rank☆","0","1002","0","0","2021/12/09 12:00:00","0","0","8010","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003268","收集 8040 個通關 Rank☆","0","1002","0","0","2021/12/09 12:00:00","0","0","8040","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003269","收集 8070 個通關 Rank☆","0","1002","0","0","2021/12/09 12:00:00","0","0","8070","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003270","收集 8100 個通關 Rank☆","0","1002","0","0","2021/12/09 12:00:00","0","0","8100","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003271","收集 8130 個通關 Rank☆","0","1002","0","0","2021/12/09 12:00:00","0","0","8130","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003272","收集 8160 個通關 Rank☆","0","1002","0","0","2021/12/09 12:00:00","0","0","8160","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003273","收集 8190 個通關 Rank☆","0","1002","0","0","2021/12/09 12:00:00","0","0","8190","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003274","收集 8220 個通關 Rank☆","0","1002","0","0","2021/12/09 12:00:00","0","0","8220","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003275","收集 8250 個通關 Rank☆","0","1002","0","0","2021/12/09 12:00:00","0","0","8250","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003276","收集 8280 個通關 Rank☆","0","1002","0","0","2021/12/09 12:00:00","0","0","8280","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003277","收集 8310 個通關 Rank☆","0","1002","0","0","2021/12/09 12:00:00","0","0","8310","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003278","收集 8340 個通關 Rank☆","0","1002","0","0","2021/12/09 12:00:00","0","0","8340","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003279","收集 8370 個通關 Rank☆","0","1002","0","0","2021/12/09 12:00:00","0","0","8370","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003280","收集 8400 個通關 Rank☆","0","1002","0","0","2021/12/09 12:00:00","0","0","8400","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003281","收集 8430 個通關 Rank☆","0","1002","0","0","2021/12/09 12:00:00","0","0","8430","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003282","收集 8460 個通關 Rank☆","0","1002","0","0","2022/01/25 12:00:00","0","0","8460","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003283","收集 8490 個通關 Rank☆","0","1002","0","0","2022/01/25 12:00:00","0","0","8490","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003284","收集 8520 個通關 Rank☆","0","1002","0","0","2022/01/25 12:00:00","0","0","8520","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003285","收集 8550 個通關 Rank☆","0","1002","0","0","2022/01/25 12:00:00","0","0","8550","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003286","收集 8580 個通關 Rank☆","0","1002","0","0","2022/01/25 12:00:00","0","0","8580","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003287","收集 8610 個通關 Rank☆","0","1002","0","0","2022/01/25 12:00:00","0","0","8610","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003288","收集 8640 個通關 Rank☆","0","1002","0","0","2022/01/25 12:00:00","0","0","8640","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003289","收集 8670 個通關 Rank☆","0","1002","0","0","2022/01/25 12:00:00","0","0","8670","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003290","收集 8700 個通關 Rank☆","0","1002","0","0","2022/01/25 12:00:00","0","0","8700","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003291","收集 8730 個通關 Rank☆","0","1002","0","0","2022/01/25 12:00:00","0","0","8730","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003292","收集 8760 個通關 Rank☆","0","1002","0","0","2022/01/25 12:00:00","0","0","8760","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003293","收集 8790 個通關 Rank☆","0","1002","0","0","2022/01/25 12:00:00","0","0","8790","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003294","收集 8820 個通關 Rank☆","0","1002","0","0","2022/01/25 12:00:00","0","0","8820","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003295","收集 8850 個通關 Rank☆","0","1002","0","0","2022/01/25 12:00:00","0","0","8850","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003296","收集 8880 個通關 Rank☆","0","1002","0","0","2022/01/25 12:00:00","0","0","8880","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003297","收集 8910 個通關 Rank☆","0","1002","0","0","2022/04/07 12:00:00","0","0","8910","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003298","收集 8940 個通關 Rank☆","0","1002","0","0","2022/04/07 12:00:00","0","0","8940","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003299","收集 8970 個通關 Rank☆","0","1002","0","0","2022/04/07 12:00:00","0","0","8970","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003300","收集 9000 個通關 Rank☆","0","1002","0","0","2022/04/07 12:00:00","0","0","9000","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003301","收集 9030 個通關 Rank☆","0","1002","0","0","2022/04/07 12:00:00","0","0","9030","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003302","收集 9060 個通關 Rank☆","0","1002","0","0","2022/04/07 12:00:00","0","0","9060","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003303","收集 9090 個通關 Rank☆","0","1002","0","0","2022/04/07 12:00:00","0","0","9090","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003304","收集 9120 個通關 Rank☆","0","1002","0","0","2022/04/07 12:00:00","0","0","9120","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003305","收集 9150 個通關 Rank☆","0","1002","0","0","2022/04/07 12:00:00","0","0","9150","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003306","收集 9180 個通關 Rank☆","0","1002","0","0","2022/04/07 12:00:00","0","0","9180","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003307","收集 9210 個通關 Rank☆","0","1002","0","0","2022/04/07 12:00:00","0","0","9210","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003308","收集 9240 個通關 Rank☆","0","1002","0","0","2022/04/07 12:00:00","0","0","9240","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003309","收集 9270 個通關 Rank☆","0","1002","0","0","2022/04/07 12:00:00","0","0","9270","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003310","收集 9300 個通關 Rank☆","0","1002","0","0","2022/04/07 12:00:00","0","0","9300","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003311","收集 9330 個通關 Rank☆","0","1002","0","0","2022/04/07 12:00:00","0","0","9330","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003312","收集 9360 個通關 Rank☆","0","1002","0","0","2022/04/07 12:00:00","0","0","9360","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003313","收集 9390 個通關 Rank☆","0","1002","0","0","2022/04/07 12:00:00","0","0","9390","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003314","收集 9420 個通關 Rank☆","0","1002","0","0","2022/04/07 12:00:00","0","0","9420","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003315","收集 9450 個通關 Rank☆","0","1002","0","0","2022/04/07 12:00:00","0","0","9450","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003316","收集 9480 個通關 Rank☆","0","1002","0","0","2022/04/07 12:00:00","0","0","9480","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003317","收集 9510 個通關 Rank☆","0","1002","0","0","2022/02/14 15:00:00","0","0","9510","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003318","收集 9540 個通關 Rank☆","0","1002","0","0","2022/02/16 12:00:00","0","0","9540","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003319","收集 9570 個通關 Rank☆","0","1002","0","0","2022/02/16 12:00:00","0","0","9570","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003320","收集 9600 個通關 Rank☆","0","1002","0","0","2022/02/18 15:00:00","0","0","9600","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003321","收集 9630 個通關 Rank☆","0","1002","0","0","2022/02/18 15:00:00","0","0","9630","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003322","收集9660個通關Rank☆","0","1002","0","0","2022/02/28 12:00:00","0","0","9660","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003323","收集9690個通關Rank☆","0","1002","0","0","2022/02/28 12:00:00","0","0","9690","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003324","收集9720個通關Rank☆","0","1002","0","0","2022/03/07 12:00:00","0","0","9720","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003325","收集9750個通關Rank☆","0","1002","0","0","2022/03/14 15:00:00","0","0","9750","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003326","收集9780個通關Rank☆","0","1002","0","0","2022/03/16 12:00:00","0","0","9780","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003327","收集9810個通關Rank☆","0","1002","0","0","2022/03/16 12:00:00","0","0","9810","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003328","收集9840個通關Rank☆","0","1002","0","0","2022/03/17 15:00:00","0","0","9840","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003329","收集9870個通關Rank☆","0","1002","0","0","2022/03/17 15:00:00","0","0","9870","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003330","收集9900個通關Rank☆","0","1002","0","0","2022/03/31 12:00:00","0","0","9900","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003331","收集9930個通關Rank☆","0","1002","0","0","2022/03/31 12:00:00","0","0","9930","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003332","收集9960個通關Rank☆","0","1002","0","0","2022/07/25 12:00:00","0","0","9960","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003333","收集9990個通關Rank☆","0","1002","0","0","2022/07/25 12:00:00","0","0","9990","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003334","收集10020個通關Rank☆","0","1002","0","0","2022/07/25 12:00:00","0","0","10020","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003335","收集10050個通關Rank☆","0","1002","0","0","2022/07/25 12:00:00","0","0","10050","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003336","收集10080個通關Rank☆","0","1002","0","0","2022/07/25 12:00:00","0","0","10080","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003337","收集10110個通關Rank☆","0","1002","0","0","2022/07/25 12:00:00","0","0","10110","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003338","收集10140個通關Rank☆","0","1002","0","0","2022/07/25 12:00:00","0","0","10140","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003339","收集10170個通關Rank☆","0","1002","0","0","2022/07/25 12:00:00","0","0","10170","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003340","收集10200個通關Rank☆","0","1002","0","0","2022/07/25 12:00:00","0","0","10200","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003341","收集10230個通關Rank☆","0","1002","0","0","2022/07/25 12:00:00","0","0","10230","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003342","收集10260個通關Rank☆","0","1002","0","0","2022/07/25 12:00:00","0","0","10260","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003343","收集10290個通關Rank☆","0","1002","0","0","2022/07/25 12:00:00","0","0","10290","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003344","收集10320個通關Rank☆","0","1002","0","0","2022/07/25 12:00:00","0","0","10320","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003345","收集10350個通關Rank☆","0","1002","0","0","2022/07/25 12:00:00","0","0","10350","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003346","收集10380個通關Rank☆","0","1002","0","0","2022/07/25 12:00:00","0","0","10380","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003347","收集10410個通關Rank☆","0","1002","0","0","2022/10/06 12:00:00","0","0","10410","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003348","收集10440個通關Rank☆","0","1002","0","0","2022/10/06 12:00:00","0","0","10440","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003349","收集10470個通關Rank☆","0","1002","0","0","2022/10/06 12:00:00","0","0","10470","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003350","收集10500個通關Rank☆","0","1002","0","0","2022/10/06 12:00:00","0","0","10500","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003351","收集10530個通關Rank☆","0","1002","0","0","2022/10/06 12:00:00","0","0","10530","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003352","收集10560個通關Rank☆","0","1002","0","0","2022/10/06 12:00:00","0","0","10560","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003353","收集10590個通關Rank☆","0","1002","0","0","2022/10/06 12:00:00","0","0","10590","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003354","收集10620個通關Rank☆","0","1002","0","0","2022/10/06 12:00:00","0","0","10620","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003355","收集10650個通關Rank☆","0","1002","0","0","2022/10/06 12:00:00","0","0","10650","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003356","收集10680個通關Rank☆","0","1002","0","0","2022/10/06 12:00:00","0","0","10680","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003357","收集10710個通關Rank☆","0","1002","0","0","2022/10/06 12:00:00","0","0","10710","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003358","收集10740個通關Rank☆","0","1002","0","0","2022/10/06 12:00:00","0","0","10740","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003359","收集10770個通關Rank☆","0","1002","0","0","2022/10/06 12:00:00","0","0","10770","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003360","收集10800個通關Rank☆","0","1002","0","0","2022/10/06 12:00:00","0","0","10800","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003361","收集10830個通關Rank☆","0","1002","0","0","2022/12/08 12:00:00","0","0","10830","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003362","收集10860個通關Rank☆","0","1002","0","0","2022/12/08 12:00:00","0","0","10860","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003363","收集10890個通關Rank☆","0","1002","0","0","2022/12/08 12:00:00","0","0","10890","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003364","收集10920個通關Rank☆","0","1002","0","0","2022/12/08 12:00:00","0","0","10920","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003365","收集10950個通關Rank☆","0","1002","0","0","2022/12/08 12:00:00","0","0","10950","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003366","收集10980個通關Rank☆","0","1002","0","0","2022/12/08 12:00:00","0","0","10980","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003367","收集11010個通關Rank☆","0","1002","0","0","2022/12/08 12:00:00","0","0","11010","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003368","收集11040個通關Rank☆","0","1002","0","0","2022/12/08 12:00:00","0","0","11040","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003369","收集11070個通關Rank☆","0","1002","0","0","2022/12/08 12:00:00","0","0","11070","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003370","收集11100個通關Rank☆","0","1002","0","0","2022/12/08 12:00:00","0","0","11100","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003371","收集11130個通關Rank☆","0","1002","0","0","2022/12/08 12:00:00","0","0","11130","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003372","收集11160個通關Rank☆","0","1002","0","0","2022/12/08 12:00:00","0","0","11160","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003373","收集11190個通關Rank☆","0","1002","0","0","2022/12/08 12:00:00","0","0","11190","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003374","收集11220個通關Rank☆","0","1002","0","0","2022/12/08 12:00:00","0","0","11220","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003375","收集11250個通關Rank☆","0","1002","0","0","2023/02/09 12:00:00","0","0","11250","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003376","收集11280個通關Rank☆","0","1002","0","0","2023/02/09 12:00:00","0","0","11280","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003377","收集11310個通關Rank☆","0","1002","0","0","2023/02/09 12:00:00","0","0","11310","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003378","收集11340個通關Rank☆","0","1002","0","0","2023/02/09 12:00:00","0","0","11340","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003379","收集11370個通關Rank☆","0","1002","0","0","2023/02/09 12:00:00","0","0","11370","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003380","收集11400個通關Rank☆","0","1002","0","0","2023/02/09 12:00:00","0","0","11400","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003381","收集11430個通關Rank☆","0","1002","0","0","2023/02/09 12:00:00","0","0","11430","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003382","收集11460個通關Rank☆","0","1002","0","0","2023/02/09 12:00:00","0","0","11460","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003383","收集11490個通關Rank☆","0","1002","0","0","2023/02/09 12:00:00","0","0","11490","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003384","收集11520個通關Rank☆","0","1002","0","0","2023/02/09 12:00:00","0","0","11520","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003385","收集11550個通關Rank☆","0","1002","0","0","2023/02/09 12:00:00","0","0","11550","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003386","收集11580個通關Rank☆","0","1002","0","0","2023/02/09 12:00:00","0","0","11580","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003387","收集11610個通關Rank☆","0","1002","0","0","2023/02/09 12:00:00","0","0","11610","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003388","收集11640個通關Rank☆","0","1002","0","0","2023/02/09 12:00:00","0","0","11640","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003389","收集11670個通關Rank☆","0","1002","0","0","2023/02/09 12:00:00","0","0","11670","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003390","收集11700個通關Rank☆","0","1002","0","0","2023/02/09 12:00:00","0","0","11700","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003391","收集11730個通關Rank☆","0","1002","0","0","2022/12/14 15:00:00","0","0","11730","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003392","收集11760個通關Rank☆","0","1002","0","0","2022/12/16 12:00:00","0","0","11760","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003393","收集11790個通關Rank☆","0","1002","0","0","2022/12/16 12:00:00","0","0","11790","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003394","收集11820個通關Rank☆","0","1002","0","0","2022/12/19 15:00:00","0","0","11820","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003395","收集11850個通關Rank☆","0","1002","0","0","2022/12/19 15:00:00","0","0","11850","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003396","收集11880個通關Rank☆","0","1002","0","0","2022/12/31 12:00:00","0","0","11880","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003397","收集11910個通關Rank☆","0","1002","0","0","2022/12/31 12:00:00","0","0","11910","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003398","收集11940個通關Rank☆","0","1002","0","0","2023/01/14 15:00:00","0","0","11940","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003399","收集11970個通關Rank☆","0","1002","0","0","2023/01/16 12:00:00","0","0","11970","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003400","收集12000個通關Rank☆","0","1002","0","0","2023/01/16 12:00:00","0","0","12000","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003401","收集12030個通關Rank☆","0","1002","0","0","2023/01/16 15:00:00","0","0","12030","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
