a6c6c1f317735b015bf49729921b6fdc21bfd44b225d87a98e90ee0d474991ac,28db7bd973986dc3e43c15b8bc23edbea71013575833a566a9912a4bfe26e26c,506a47060a214e124a7a304c889809e23e97c0f29b38849a235391856cb80a91,6d899f24cddb66d546aeb794f5abf9c2110ef17cf12a01f2b530db9d0ffecad3,259e48475c6920c3fd187bae7e52a638e45c144cc066b4f36387767ac420a16e,833f974ccfa1609a1335da5934d706f4bc5c0e93cbe42e5ac54d86a07119c08e,89dee5cd63a51bd684b04bf57ea32fcfb6e7cd24204fa38cc9f7307428055bb7,eb7f3bc65370ccae4680fbbe7d048abea6d7489cbe17d6fa8d7fd83ca0c15619,c160ea96d94b8187bcf947385ce8a3117eb6996d7705926f8f8fa4de7b512fbd,671fd6f2187126088074e51cdc766ade2eb177060d738627350bab8861f99e2c,9f7656fd7e690050b376ad044fd97e39ddad76ac49ba08dea0b6a96f6797ed31,253ca9f46c10bafc6d3e45eb3248d2dd62281a20a49f16e1e510cdb956493d7c,4ef5a6c489f84206aa82048e4e0d1da9a7e4571302522ca254f712937649a227,65a8b264313fc5e17f5b5555d8a5a6c658cd0bae0075f4cc5febfbed488b52d2,49dd75ac34975ddebcd04ec324e2b7bda528d8ed480b103b87b6ff1931f47cfe,cdd4c2307ab1b77daa9ad7c15b406462ee1cb39123f495c9cb55f030c470f6d7,f0186b55d85d7b32d1f3e85ef2ccaa84895425bca2c30a6e4505c90631aad6e0,032d289b5c07849ee26a70cb3bbbd7fea81a4b2022565fdf5a1b632caf204a2c,59fa79873555f7e887a9226156f3bcfa2f24fd68a81519e456bfebdd30ce21d6,1ca06e952b0f816ccc921effeecd6c6d6a83d097c30eff370d5feec482a8bc03,7a657192893daf3dd8226c28643ce2ebb6bd315b9091c2eec1152d3b927c8102,c5a23323d1fae4960281c0ceb2b4d40ac5a6c7bbfb4cc9c37a672e365930d3fc,5cc9f6bda3ebc654a9b6bfe2af4862b3dad1e8199b503e19f620509773d04cd4,1820faa6cf6bbae1efba20ac634bf6f2a9ed6b83b5eafabd57eb1a29f8503382,17e6b319d560ff426169c21e459368c968822d2e1d5688b1fb4757153d8f095e,3d2563a4f92dc8ed3fb8479ee5e212c53138173dbb5d0c836b83941ee6af4f06,b27543c1590cff5ce575696181bb76438ee4dc0b951d0424f9f1313f0a3d439e,5dceeecf1c1baa1889f5ea3d4d0432eae355729fadeeb7f9d2c76ca6e93ef5eb,30e9e10eec8880b6416b5a5af5a3ea6c3241905e3caa9a197dbda34fe1cc1e30,ca74e5afa7e4ebeb77e64930fecf2ec0691d0e702d7064d96848f4acbc83590a,4a083254cba0e0d426583df565ac9ac4e85c9a0891a3a6990890c5c2bf5bd24d,951abf21bf6f8ed8e1ce13cf70e0e32e9126c94b94114ec872cf8a08255fcca7,57f96a53dd9ad8074be05fc08896956a1e4eb5d2c7a4042dee34c4078b4762a3,b21c39139414d96c7480c7b7c8d05218e99ee2b4198926bf55609d656c11e80b,36935ffb01ad46b5153e2fdb7745fefc0f449b4d4143e6652f08aa4e0af3bde5,bbd9140cd42576b5e126c17e787cb15ab7d92140c6aff64aa38bf6a23d59a224,865f7b2984e61354fef073f24f31dc150eb6660e78d0e33b47f62d1bf6fed726,0a5b58bcaa0f0d715503cfda71eb34db0cce6cba1bd42e6574e7eafc8a502a6e,f9bff33b370c6051d3d92317db4b4e8fbb563483199cec4a56e3ac6fa47d6a9b,84b72c55e67211bfac6678da6037ff9b6c1781b94a82cc0c865f46e2cb7abd4e,c91ae6ca4197c6cb1fcb28cf29fa48c185acea701eeb711106750edd419529ca,dbe814e933c404e9abc3cd0968c2e8ab129f972c05e3efc70a0d4063ed9e4595,7055c6067d66e6f0ca6f68099f7ac5a8eed12473ead668d7931d2ee49c961e05,710cc973b3668d091f8484c0ca3145735976827a787f2598c2f4cb10805c71f0,7ac7cfee08c4d0001857cc53113482dff6a2772f8b75a1ee97617d877352d410,0ece772b0fc9d3317086ee755bf9c9f911306004282e6f44eba15743bf44fe80,5df0818e0d0d6fa0921fb87ad7cf44e00b89d5a26e656adb24d9fd29d6b1db84
"30","0.75","610141003","510333","10141301","1","100000","0","480","bgm_M671","1","1014103","1","90","2024/07/28 15:59:59","0.03","0.7","81011402","220","0","0","10141201","0.7","Boss戰（VERY HARD）","5114308","1.25","bgm_M671","3","2024/07/18 16:00:00","0.8","1","-70","1","610141031","0","0","81011402","0","0","0","479","10141","-5","20","0","1","-47"
"0","0","610141004","0","10141401","0","100000","0","0","bgm_M671","1","1014104","1","90","2024/07/28 15:59:59","0.03","0","81011402","220","0","0","0","0","0","0","1.3","bgm_M671","4","2024/07/18 16:00:00","1","0","0","1","610141041","0","0","81011402","0","0","0","0","10141","0","-120","0","0","0"
"0","0","610141004","0","10141401","0","100000","0","0","bgm_M671","1","1014105","1","90","2024/07/28 15:59:59","0.03","0","81011402","220","0","0","0","0","0","0","1.3","bgm_M671","5","2024/07/18 16:00:00","1","0","0","1","610141041","0","0","81011402","0","0","0","0","10141","0","-120","0","0","0"
"20","0","610142001","510331","10142101","0","100000","0","800","bgm_MC139","0","1014201","1.15","90","2024/08/17 15:59:59","0.03","0.8","100373","210","0","0","10142101","0","BOSS戰（NORMAL）","5142301","1.45","bgm_MC139","1","2024/08/01 16:00:00","1.15","1","-85","1","610142011","10","-5","100373","0","0","0","613","10142","0","-33","0","1","-66"
"30","0.67","610142002","510332","10142201","0","100000","0","145","bgm_MC139","0","1014202","1.15","90","2024/08/17 15:59:59","0.03","0.8","100383","210","0","0","10142201","0.85","BOSS戰（HARD）","5142302","1.45","bgm_MC139","2","2024/08/01 16:00:00","1.15","1","-10","1","610142021","10","-5","100383","0","0","0","-282","10142","0","-33","0","1","-198"
"30","0.72","610142003","510333","10142301","1","100000","0","480","bgm_MC139","0","1014203","1.15","90","2024/08/17 15:59:59","0.03","0.8","100383","210","0","0","10142201","0.9","Boss戰（VERY HARD）","5142308","1.45","bgm_MC139","3","2024/08/01 16:00:00","1.15","1","-70","1","610142031","10","-5","100383","0","0","0","428","10142","0","-33","0","1","-91"
"0","0","610142004","0","10142401","0","100000","0","0","bgm_MC139","0","1014204","1","90","2024/08/17 15:59:59","0.03","0","100383","210","0","0","0","0","0","0","1.45","bgm_MC139","4","2024/08/01 16:00:00","1","0","0","1","610142041","0","0","100383","0","0","0","0","10142","0","-33","0","0","0"
"0","0","610142004","0","10142401","0","100000","0","0","bgm_MC139","1","1014205","1","90","2024/08/17 15:59:59","0.03","0","100383","210","0","0","0","0","0","0","1.45","bgm_MC139","5","2024/08/01 16:00:00","1","0","0","1","610142041","0","0","100383","0","0","0","0","10142","0","-33","0","0","0"
"0","0","610142007","0","0","0","0","0","0","bgm_MC139","1","1014206","1","90","2024/08/17 15:59:59","0","0","100383","210","0","0","0","0","0","0","1.45","bgm_MC139","6","2024/08/01 16:00:00","1","0","0","1","610142061","0","0","100383","0","0","0","0","10142","0","-33","0","0","0"
"20","0.55","610143001","510331","10143101","0","100000","0","800","bgm_MC020","1","1014301","1","90","2024/08/28 15:59:59","0.03","0.95","102093","145","0","0","10143101","0.7","BOSS戰（NORMAL）","5116301","1.85","bgm_MC020","1","2024/08/18 16:00:00","1","1","-85","1","610143011","10","-10","102093","0","0","0","912","10143","0","-25","0","1","-64"
"30","0.55","610143002","510332","10143201","0","100000","0","145","bgm_MC020","1","1014302","1","90","2024/08/28 15:59:59","0.03","0.95","102113","145","0","0","10143201","0.7","BOSS戰（HARD）","5116302","1.85","bgm_MC020","2","2024/08/18 16:00:00","1","1","-10","1","610143021","10","-10","102113","0","0","0","-267","10143","0","-25","0","1","28"
"30","0.6","610143003","510333","10143301","1","100000","0","480","bgm_MC020","1","1014303","1","90","2024/08/28 15:59:59","0.03","0.95","102113","145","0","0","10143201","0.7","Boss戰（VERY HARD）","5116308","1.85","bgm_MC020","3","2024/08/18 16:00:00","1","1","-70","1","610143031","10","-10","102113","0","0","0","478","10143","0","-25","0","1","-81"
"0","0","610143004","0","10143401","0","100000","0","0","bgm_MC020","1","1014304","1","90","2024/08/28 15:59:59","0.03","0","102113","145","0","0","0","0","0","0","1.85","bgm_MC020","4","2024/08/18 16:00:00","1","0","0","1","610143041","0","0","102113","0","0","0","0","10143","0","-25","0","0","0"
"0","0","610143004","0","10143401","0","100000","0","0","bgm_MC020","1","1014305","1","90","2024/08/28 15:59:59","0.03","0","102113","145","0","0","0","0","0","0","1.85","bgm_MC020","5","2024/08/18 16:00:00","1","0","0","1","610143041","0","0","102113","0","0","0","0","10143","0","-25","0","0","0"
"20","0","610144001","510331","10144101","0","100000","0","800","bgm_MC145","0","1014401","1.15","90","2024/09/19 15:59:59","0.03","0.68","100023","210","0","0","10144101","0","BOSS戰（NORMAL）","5144301","1","bgm_MC145","1","2024/09/01 16:00:00","1.15","1","-85","1","610144011","10","-5","100023","0","0","0","613","10144","0","-33","0","1","-66"
"30","1","610144002","510332","10144201","0","100000","0","145","bgm_MC145","0","1014402","1.15","90","2024/09/19 15:59:59","0.03","0.68","100693","210","0","0","10144201","1","BOSS戰（HARD）","5144302","1","bgm_MC145","2","2024/09/01 16:00:00","1.15","1","-10","1","610144021","10","-5","100693","0","0","0","-282","10144","0","-33","0","1","-198"
"30","1","610144003","510333","10144301","1","100000","0","480","bgm_MC145","0","1014403","1.15","90","2024/09/19 15:59:59","0.03","0.68","100693","210","0","0","10144201","1","Boss戰（VERY HARD）","5144308","1","bgm_MC145","3","2024/09/01 16:00:00","1.15","1","-70","1","610144031","10","-5","100693","0","0","0","459","10144","0","-33","0","1","-64"
"0","0","610144004","0","10144401","0","100000","0","0","bgm_MC145","0","1014404","1","90","2024/09/19 15:59:59","0.03","0","100693","210","0","0","0","0","0","0","1","bgm_MC145","4","2024/09/01 16:00:00","1","0","0","1","610144041","0","0","100693","0","0","0","0","10144","0","-33","0","0","0"
"0","0","610144004","0","10144401","0","100000","0","0","bgm_MC145","1","1014405","1","90","2024/09/19 15:59:59","0.03","0","100693","210","0","0","0","0","0","0","1","bgm_MC145","5","2024/09/01 16:00:00","1","0","0","1","610144041","0","0","100693","0","0","0","0","10144","0","-33","0","0","0"
"0","0","610144007","0","0","0","0","0","0","bgm_MC145","1","1014406","1","90","2024/09/19 15:59:59","0","0","100693","210","0","0","0","0","0","0","1.45","bgm_MC145","6","2024/09/01 16:00:00","1","0","0","1","610144061","0","0","100693","0","0","0","0","10144","0","-33","0","0","0"
"20","0.7","610145001","510441","10145101","0","100000","0","770","bgm_MC029","1","1014501","1","90","2024/09/28 15:59:59","0.03","0.65","81011801","255","0","0","10145102","1","BOSS戰（NORMAL）","5118301","1.25","bgm_MC029","1","2024/09/18 16:00:00","1","1","-85","1","610145011","0","0","81011801","0","0","0","800","10145","0","-20","0","1","-57"
"30","0.75","610145002","510442","10145201","0","100000","0","720","bgm_MC029","1","1014502","1","90","2024/09/28 15:59:59","0.03","0.65","81011802","255","0","0","10145201","1","BOSS戰（HARD）","5118302","1.25","bgm_MC029","2","2024/09/18 16:00:00","1","1","110","1","610145021","0","0","81011802","0","0","0","-54","10145","0","-20","0","1","-11"
"30","0.75","610145003","510442","10145301","1","100000","0","490","bgm_MC029","1","1014503","1","90","2024/09/28 15:59:59","0.03","0.65","81011802","255","0","0","10145201","1","Boss戰（VERY HARD）","5118308","1.25","bgm_MC029","3","2024/09/18 16:00:00","1","1","-40","1","610145031","0","0","81011802","0","0","0","483","10145","0","-20","0","1","-85"
"0","0","610145004","0","10145401","0","100000","0","0","bgm_MC029","1","1014504","1","90","2024/09/28 15:59:59","0.03","0","81011802","255","0","0","0","0","0","0","1.25","bgm_MC029","4","2024/09/18 16:00:00","1","0","0","1","610145041","0","0","81011802","0","0","0","0","10145","0","-20","0","0","0"
"0","0","610145004","0","10145401","0","100000","0","0","bgm_MC029","1","1014505","1","90","2024/09/28 15:59:59","0.03","0","81011802","255","0","0","0","0","0","0","1.25","bgm_MC029","5","2024/09/18 16:00:00","1","0","0","1","610145041","0","0","81011802","0","0","0","0","10145","0","-20","0","0","0"
"20","0.7","610146001","510331","10146101","0","100000","0","800","bgm_MC150","0","1014601","1","90","2024/10/19 15:59:59","0.03","0.6","81014601","240","0","0","10146101","1","BOSS戰（NORMAL）","5146301","1.18","bgm_MC150","1","2024/10/01 16:00:00","1","1","-85","1","610146011","30","0","81014601","0","0","0","459","10146","0","-45","0","1","-188"
"30","0.7","610146002","510332","10146201","0","100000","0","145","bgm_MC150","0","1014602","1","90","2024/10/19 15:59:59","0.03","0.6","81014602","240","0","0","10146201","1","BOSS戰（HARD）","5146302","1.18","bgm_MC150","2","2024/10/01 16:00:00","1","1","-10","1","610146021","30","0","81014602","0","0","0","-224","10146","0","-45","0","1","-191"
"30","0.7","610146003","510333","10146301","1","100000","0","480","bgm_MC150","0","1014603","1","90","2024/10/19 15:59:59","0.03","0.6","81014602","240","0","0","10146201","1","Boss戰（VERY HARD）","5146308","1.18","bgm_MC150","3","2024/10/01 16:00:00","1","1","-70","1","610146031","30","0","81014602","0","0","0","481","10146","0","-45","0","1","-60"
"0","0","610146004","0","10146401","0","100000","0","0","bgm_MC150","0","1014604","1","90","2024/10/19 15:59:59","0.03","0","81014602","240","0","0","0","0","0","0","1.18","bgm_MC150","4","2024/10/01 16:00:00","1","0","0","1","610146041","0","0","81014602","0","0","0","0","10146","0","-45","0","0","0"
"0","0","610146004","0","10146401","0","100000","0","0","bgm_MC150","1","1014605","1","90","2024/10/19 15:59:59","0.03","0","81014602","240","0","0","0","0","0","0","1.18","bgm_MC150","5","2024/10/01 16:00:00","1","0","0","1","610146041","0","0","81014602","0","0","0","0","10146","0","-45","0","0","0"
"0","0","610146007","0","0","0","0","0","0","bgm_MC150","1","1014606","1","90","2024/10/19 15:59:59","0","0","81014602","240","0","0","0","0","0","0","1.18","bgm_MC150","6","2024/10/01 16:00:00","1","0","0","1","610146061","0","0","81014602","0","0","0","0","10146","0","-45","0","0","0"
"20","0.6","610147001","510331","10147101","0","100000","0","800","bgm_MC039","1","1014701","1","90","2024/10/28 15:59:59","0.03","0.85","81012007","150","0","0","10147101","0.8","BOSS戰（NORMAL）","5120301","1.55","bgm_MC039","1","2024/10/18 16:00:00","1","1","-85","1","610147011","10","0","81012007","0","0","0","674","10147","0","-35","0","1","0"
"30","0.62","610147002","510332","10147201","0","100000","0","145","bgm_MC039","1","1014702","1","90","2024/10/28 15:59:59","0.03","0.85","81012008","150","0","0","10147201","0.8","BOSS戰（HARD）","5120302","1.55","bgm_MC039","2","2024/10/18 16:00:00","1","1","-10","1","610147021","10","0","81012008","0","0","0","-105","10147","0","-35","0","1","-207"
"30","0.62","610147003","510333","10147301","1","100000","0","480","bgm_MC039","1","1014703","1","90","2024/10/28 15:59:59","0.03","0.85","81012008","150","0","0","10147201","0.8","Boss戰（VERY HARD）","5120308","1.55","bgm_MC039","3","2024/10/18 16:00:00","1","1","-70","1","610147031","10","0","81012008","0","0","0","464","10147","0","-35","0","1","-29"
"0","0","610147004","0","10147401","0","100000","0","0","bgm_MC039","1","1014704","1","90","2024/10/28 15:59:59","0.03","0","81012008","150","0","0","0","0","0","0","1.55","bgm_MC039","4","2024/10/18 16:00:00","1","0","0","1","610147041","0","0","81012008","0","0","0","0","10147","0","-35","0","0","0"
"0","0","610147004","0","10147401","0","100000","0","0","bgm_MC039","1","1014705","1","90","2024/10/28 15:59:59","0.03","0","81012008","150","0","0","0","0","0","0","1.55","bgm_MC039","5","2024/10/18 16:00:00","1","0","0","1","610147041","0","0","81012008","0","0","0","0","10147","0","-35","0","0","0"
"20","0.65","610148001","510331","10148101","0","100000","0","770","bgm_MC158","0","1014801","1","90","2024/11/19 15:59:59","0.03","0.7","81014801","150","0","0","10148101","0.8","BOSS戰（NORMAL）","5148301","1.7","bgm_MC158","1","2024/11/01 16:00:00","1","1","-40","1","610148011","-20","-10","81014801","0","0","0","680","10148","0","-50","0","1","-81"
"30","0.5","610148002","510332","10148201","0","100000","0","450","bgm_MC158","0","1014802","1","90","2024/11/19 15:59:59","0.03","0.7","81014802","150","0","0","10148201","0.8","BOSS戰（HARD）","5148302","1.7","bgm_MC158","2","2024/11/01 16:00:00","1","1","-40","1","610148021","-20","-10","81014802","0","0","0","-243","10148","0","-50","0","1","50"
"30","0.57","610148003","510333","10148301","1","100000","0","450","bgm_MC158","0","1014803","1","90","2024/11/19 15:59:59","0.03","0.7","81014802","150","0","0","10148201","0.9","Boss戰（VERY HARD）","5148308","1.7","bgm_MC158","3","2024/11/01 16:00:00","1","1","-40","1","610148031","-20","-10","81014802","0","0","0","481","10148","0","-50","0","1","-98"
"0","0","610148004","0","10148401","0","100000","0","0","bgm_MC158","0","1014804","1","90","2024/11/19 15:59:59","0.03","0","81014802","150","0","0","0","0","0","0","1.7","bgm_MC158","4","2024/11/01 16:00:00","1","0","0","1","610148041","0","0","81014802","0","0","0","0","10148","0","-50","0","0","0"
"0","0","610148004","0","10148401","0","100000","0","0","bgm_MC158","1","1014805","1","90","2024/11/19 15:59:59","0.03","0","81014802","150","0","0","0","0","0","0","1.7","bgm_MC158","5","2024/11/01 16:00:00","1","0","0","1","610148041","0","0","81014802","0","0","0","0","10148","0","-50","0","0","0"
"0","0","610148007","0","0","0","0","0","0","bgm_MC158","1","1014806","1","90","2024/11/19 15:59:59","0","0","81014802","150","0","0","0","0","0","0","1.7","bgm_MC158","6","2024/11/01 16:00:00","1","0","0","1","610148061","0","0","81014802","0","0","0","0","10148","0","-50","0","0","0"
"20","0.7","610149001","510331","10149101","0","100000","0","800","bgm_MC048","1","1014901","1","90","2024/11/28 15:59:59","0.03","0.5","81012207","100","0","0","10149102","0.7","BOSS戰（NORMAL）","5122301","1.7","bgm_MC048","1","2024/11/18 16:00:00","0.8","1","-85","1","610149011","-50","0","81012207","0","0","0","300","10149","0","40","0","1","55"
"30","0.75","610149002","510332","10149201","0","100000","0","145","bgm_MC048","1","1014902","1","90","2024/11/28 15:59:59","0.03","0.5","81012208","100","0","0","10149201","0.7","BOSS戰（HARD）","5122302","1.7","bgm_MC048","2","2024/11/18 16:00:00","0.8","1","-10","1","610149021","-50","0","81012208","0","0","0","-415","10149","0","40","0","1","-75"
"30","0.75","610149003","510333","10149301","1","100000","0","480","bgm_MC048","1","1014903","1","90","2024/11/28 15:59:59","0.03","0.5","81012208","100","0","0","10149201","0.7","Boss戰（VERY HARD）","5122308","1.7","bgm_MC048","3","2024/11/18 16:00:00","0.8","1","-70","1","610149031","-50","0","81012208","0","0","0","-240","10149","0","40","0","1","55"
"0","0","610149004","0","10149401","0","100000","0","0","bgm_MC048","1","1014904","1","90","2024/11/28 15:59:59","0.03","0","81012208","100","0","0","0","0","0","0","1.3","bgm_MC048","4","2024/11/18 16:00:00","1","0","0","1","610149041","0","0","81012208","0","0","0","0","10149","0","-120","0","0","0"
"0","0","610149004","0","10149401","0","100000","0","0","bgm_MC048","1","1014905","1","90","2024/11/28 15:59:59","0.03","0","81012208","100","0","0","0","0","0","0","1.3","bgm_MC048","5","2024/11/18 16:00:00","1","0","0","1","610149041","0","0","81012208","0","0","0","0","10149","0","-120","0","0","0"
"20","0","610150001","510331","10150101","0","100000","0","800","bgm_MC164","0","1015001","1","90","2024/12/19 15:59:59","0.03","0.71","81015001","220","0","0","10150101","0","BOSS戰（NORMAL）","5150301","1.35","bgm_MC164","1","2024/12/01 16:00:00","1","1","-85","1","610150011","0","-5","81015001","0","0","0","562","10150","0","-33","0","1","-66"
"30","0.67","610150002","510332","10150201","0","100000","0","145","bgm_MC164","0","1015002","1","90","2024/12/19 15:59:59","0.03","0.71","81015001","220","0","0","10150201","0.82","BOSS戰（HARD）","5150302","1.35","bgm_MC164","2","2024/12/01 16:00:00","1","1","-10","1","610150021","0","-5","81015001","0","0","0","-431","10150","0","-33","0","1","58"
"30","0.7","610150003","510333","10150301","1","100000","0","480","bgm_MC164","0","1015003","1","90","2024/12/19 15:59:59","0.03","0.71","81015001","220","0","0","10150201","0.82","Boss戰（VERY HARD）","5150308","1.35","bgm_MC164","3","2024/12/01 16:00:00","1","1","-70","1","610150031","0","-5","81015001","0","0","0","-101","10150","0","-33","0","1","1"
"0","0","610150004","0","10150401","0","100000","0","0","bgm_MC164","0","1015004","1","90","2024/12/19 15:59:59","0.03","0","81015001","220","0","0","0","0","0","0","1.35","bgm_MC164","4","2024/12/01 16:00:00","1","0","0","1","610150041","0","0","81015001","0","0","0","0","10150","0","-33","0","0","0"
"0","0","610150004","0","10150401","0","100000","0","0","bgm_MC164","1","1015005","1","90","2024/12/19 15:59:59","0.03","0","81015001","220","0","0","0","0","0","0","1.35","bgm_MC164","5","2024/12/01 16:00:00","1","0","0","1","610150041","0","0","81015001","0","0","0","0","10150","0","-33","0","0","0"
"0","0","610150007","0","0","0","0","0","0","bgm_MC164","1","1015006","1","90","2024/12/19 15:59:59","0","0","81015001","220","0","0","0","0","0","0","1.35","bgm_MC164","6","2024/12/01 16:00:00","1","0","0","1","610150061","0","0","81015001","0","0","0","0","10150","0","-33","0","0","0"
"20","1","610151001","510331","10151101","0","100000","0","770","bgm_MC058","1","1015101","1","90","2024/12/28 15:59:59","0.03","0.5","81012401","200","0","0","10151102","1.1","BOSS戰（NORMAL）","5124301","0.83","bgm_MC058","1","2024/12/18 16:00:00","0.8","1","-85","1","610151011","10","-30","81012401","0","0","0","430","10151","0","-20","0","1","-30"
"30","1","610151002","510332","10151201","0","100000","0","720","bgm_MC058","1","1015102","1","90","2024/12/28 15:59:59","0.03","0.5","81012402","200","0","0","10151201","1.1","BOSS戰（HARD）","5124302","0.83","bgm_MC058","2","2024/12/18 16:00:00","0.8","1","110","1","610151021","10","-30","81012402","0","0","0","-217","10151","0","-20","0","1","-122"
"30","1","610151003","510333","10151301","1","100000","0","490","bgm_MC058","1","1015103","1","90","2024/12/28 15:59:59","0.03","0.5","81012402","200","0","0","10151201","1.1","Boss戰（VERY HARD）","5124308","0.83","bgm_MC058","3","2024/12/18 16:00:00","0.8","1","-40","1","610151031","10","-30","81012402","0","0","0","475","10151","0","-20","0","1","-86"
"0","0","610151004","0","10151401","0","100000","0","0","bgm_MC058","1","1015104","1","90","2024/12/28 15:59:59","0.03","0","81012402","255","0","0","0","0","0","0","0.83","bgm_MC058","4","2024/12/18 16:00:00","1","0","0","1","610151041","0","0","81012402","0","0","0","0","10151","0","-20","0","0","0"
"0","0","610151004","0","10151401","0","100000","0","0","bgm_MC058","1","1015105","1","90","2024/12/28 15:59:59","0.03","0","81012402","255","0","0","0","0","0","0","0.83","bgm_MC058","5","2024/12/18 16:00:00","1","0","0","1","610151041","0","0","81012402","0","0","0","0","10151","0","-20","0","0","0"
"20","0","610152001","510331","10152101","0","100000","0","800","bgm_MC174","0","1015201","1.15","90","2025/01/26 15:59:59","0.03","0.55","81015201","122","0","0","10152101","0","BOSS戰（NORMAL）","5152301","0.96","bgm_MC174","1","2025/01/01 16:00:00","1.15","1","-85","1","610152011","30","-10","81015201","0","0","0","564","10152","-36","30","0","1","-51"
"30","0.98","610152002","510332","10152201","0","100000","0","145","bgm_MC174","0","1015202","1.15","90","2025/01/26 15:59:59","0.03","0.55","81015202","122","0","0","10152201","1.15","BOSS戰（HARD）","5152302","0.96","bgm_MC174","2","2025/01/01 16:00:00","1.15","1","-10","1","610152021","30","-10","81015202","0","0","0","-240","10152","-36","30","0","1","-176"
"30","0.95","610152003","510333","10152301","1","100000","0","480","bgm_MC174","0","1015203","1.15","90","2025/01/26 15:59:59","0.03","0.55","81015202","122","0","0","10152201","1","Boss戰（VERY HARD）","5152308","0.96","bgm_MC174","3","2025/01/01 16:00:00","1.15","1","-70","1","610152031","30","-10","81015202","0","0","0","407","10152","-36","30","0","1","-86"
"0","0","610152004","0","10152401","0","100000","0","0","bgm_MC174","0","1015204","1","90","2025/01/26 15:59:59","0.03","0","81015202","122","0","0","0","0","0","0","0.96","bgm_MC174","4","2025/01/01 16:00:00","1","0","0","1","610152041","0","0","81015202","0","0","0","0","10152","0","30","0","0","0"
"0","0","610152004","0","10152401","0","100000","0","0","bgm_MC174","1","1015205","1","90","2025/01/26 15:59:59","0.03","0","81015202","122","0","0","0","0","0","0","0.96","bgm_MC174","5","2025/01/01 16:00:00","1","0","0","1","610152041","0","0","81015202","0","0","0","0","10152","0","30","0","0","0"
"0","0","610152007","0","0","0","0","0","0","bgm_MC174","1","1015206","1","90","2025/01/26 15:59:59","0","0","81015202","122","0","0","0","0","0","0","0.96","bgm_MC174","6","2025/01/01 16:00:00","1","0","0","1","610152061","0","0","81015202","0","0","0","0","10152","0","30","0","0","0"
"20","1","610153001","510171","10153101","0","100000","0","450","bgm_M999","1","1015301","1","90","2025/01/26 15:59:59","0.03","0.6","81001705","120","0","0","10153102","1","BOSS戰（NORMAL）","5017301","1","bgm_M999_Redo","1","2025/01/16 16:00:00","1","1","-40","1","610153011","0","0","81001705","0","0","0","429","10153","0","30","0","1","-57"
"30","1","610153002","510172","10153201","0","100000","0","450","bgm_M999","1","1015302","1","90","2025/01/26 15:59:59","0.03","0.6","81001706","120","0","0","10153201","1","BOSS戰（HARD）","5017302","1","bgm_M999_Redo","2","2025/01/16 16:00:00","1","1","-40","1","610153021","0","0","81001706","0","0","0","-245","10153","0","30","0","1","35"
"30","1","610153003","510172","10153301","1","100000","0","450","bgm_M231","1","1015303","1","90","2025/01/26 15:59:59","0.03","0.6","81001706","120","0","0","10153201","1","Boss戰（VERY HARD）","5017308","1","bgm_M231","3","2025/01/16 16:00:00","1","1","-40","1","610153031","0","0","81001706","0","0","0","450","10153","0","30","0","1","-76"
"0","0","610153004","0","10153401","0","100000","0","0","bgm_M231","1","1015304","1","90","2025/01/26 15:59:59","0.03","0","81001706","120","0","0","0","0","0","0","1","bgm_M231","4","2025/01/16 16:00:00","1","0","0","1","610153041","0","0","81001706","0","0","0","0","10153","0","30","0","0","0"
"0","0","610153004","0","10153401","0","100000","0","0","bgm_M231","1","1015305","1","90","2025/01/26 15:59:59","0.03","0","81001706","120","0","0","0","0","0","0","1","bgm_M231","5","2025/01/16 16:00:00","1","0","0","1","610153041","0","0","81001706","0","0","0","0","10153","0","30","0","0","0"
"20","0","610154001","510331","10154101","0","100000","0","800","bgm_MC188","0","1015401","1","90","2025/02/19 15:59:59","0.03","0.6","100053","100","0","0","10154101","0","BOSS戰（NORMAL）","5154301","1.25","bgm_MC188","1","2025/02/01 16:00:00","1","1","-85","1","610154011","10","0","100053","0","0","0","754","10154","0","-33","0","1","-28"
"30","0.74","610154002","510332","10154201","0","100000","0","145","bgm_MC188","0","1015402","1","90","2025/02/19 15:59:59","0.03","0.6","100933","100","0","0","10154201","0.95","BOSS戰（HARD）","5154302","1.25","bgm_MC188","2","2025/02/01 16:00:00","1","1","-10","1","610154021","10","0","100933","0","0","0","-233","10154","0","-33","0","1","34"
"30","0.75","610154003","510333","10154301","1","100000","0","480","bgm_MC188","0","1015403","1","90","2025/02/19 15:59:59","0.03","0.6","100933","100","0","0","10154201","0.95","Boss戰（VERY HARD）","5154308","1.25","bgm_MC188","3","2025/02/01 16:00:00","1","1","-70","1","610154031","10","0","100933","0","0","0","491","10154","0","-33","0","1","-73"
"0","0","610154004","0","10154401","0","100000","0","0","bgm_MC188","0","1015404","1","90","2025/02/19 15:59:59","0.03","0","100933","100","0","0","0","0","0","0","1.25","bgm_MC188","4","2025/02/01 16:00:00","1","0","0","1","610154041","0","0","100933","0","0","0","0","10154","0","-33","0","0","0"
"0","0","610154004","0","10154401","0","100000","0","0","bgm_MC188","1","1015405","1","90","2025/02/19 15:59:59","0.03","0","100933","100","0","0","0","0","0","0","1.25","bgm_MC188","5","2025/02/01 16:00:00","1","0","0","1","610154041","0","0","100933","0","0","0","0","10154","0","-33","0","0","0"
