d8fa640d5de4c284f2a12f60dcde7c9ffba44c4475c03a4ad279f95586f316bc,82d3808c75f9299b652f0ce5c70a8492ffa355a5e634931e92225360f43921aa,d98c10714d118129e44ede9b0fa3accea2440d02996404bc3f5f9e4dc3b296c8,cb0df0fcd086bc403205c2f2d9d7402d119508276cb2e76b089912dfb5954930,0c103ec5efea47d2f2a78e1100a2c77bfe3c4096441b2950dced3aeb217e7ef9,d626759db30e0465ac091aca4234d515db0271e9908dfcbf6ac4f3fcb094bcb3,51f356c3e2a793307510273ed483ef565136b901f3d1bda69dec339f41f7c272,2aa7885fe8a15f8f10133d185039152e405e32397b259e2dc00a96948905ed6b,33968317e2003629a7a8be232eddabbe59bdb3956b892f3b884972b140e0998f,811cabcc1ae24d3611a42c8d75fcfa9aa30b10b7974d1e82a2660123dda37489,4ff7007e16dc1b6d6aeab3630769a68bb4f671a8ad0e4c13b91c73aa552876b4
"1","92101","0","106011","checkpoint_kyaru_loop","","checkpoint_kyaru_in","1921010035","3","0","0"
"1","92101","0","106411","checkpoint_shefy_loop","","checkpoint_shefy_in","1921010036","3","0","0"
"","92101","","6","","","0","1921010037","140","0",""
"","92101","","1.6","","","0","1921010038","93","",""
"","92101","","se_caravan","","","se_caravan_goal_arrival_niflhel","1921010039","23","0",""
"","92101","","5","","","1","1921010040","32","",""
"","92101","","118511","","","checkpoint_karin_clap","1921010041","3","1","0.2"
"","92101","","3","","","0","1921010042","93","",""
"","92101","","1921010044","","","","1921010043","101","",""
"","92101","","bgm_MC211","","","bgm_MC211","1921010044","25","",""
"","92101","","4","","","0","1921010045","32","",""
"","92101","","1","","","","1921010046","113","",""
"","92101","","0.3","","","0","1921010047","93","",""
"","92101","","2","","","1","1921010048","32","",""
"","92101","","0.4","","","0","1921010049","93","",""
"0","92101","0","100","1","","1","1921010050","6","1","0"
"0","92101","0","110","1","","1","1921010051","6","1","0"
"","92101","","0","","","0","1921010052","32","",""
"","92101","","5","","","0","1921010053","32","",""
"","92101","","9","","","0","1921010054","32","",""
"0","92101","0","105811","1","","1","1921010055","6","1","0"
"0","92101","0","105911","1","","1","1921010056","6","1","0"
"0","92101","0","106011","1","","1","1921010057","6","1","0"
"0","92101","0","106411","1","","1","1921010058","6","1","0"
"0","92101","0","118511","1","","1","1921010059","6","1","0"
"","92101","","0","","","","1921010060","91","",""
"-34","92102","0","1","0","empty","105811","1921020001","1","62","1"
"-34","92102","0","1","0","empty","105911","1921020002","1","66","1"
"-34","92102","0","1","0","empty","106011","1921020003","1","64","1"
"-34","92102","0","1","0","empty","106411","1921020004","1","64","1"
"-34","92102","0","1","0","empty","118511","1921020005","1","52","1"
"-34","92102","0","900000","0","empty","900000","1921020006","5","54","1"
"1","92102","0","105811","1","","1","1921020007","6","1","0"
"1","92102","0","105911","1","","1","1921020008","6","1","0"
"1","92102","0","106011","1","","1","1921020009","6","1","0"
"1","92102","0","106411","1","","1","1921020010","6","1","0"
"1","92102","0","118511","1","","1","1921020011","6","1","0"
"1","92102","0","105811","0","","0","1921020012","2","-34","0"
"1","92102","0","105911","0","","0","1921020013","2","-34","0"
"1","92102","0","106011","0","","0","1921020014","2","-34","0"
"1","92102","0","106411","0","","0","1921020015","2","-34","0"
"1","92102","","921001","0","","921001","1921020016","31","-250","1"
"1","92102","","900002","0","","900002","1921020017","31","0","0"
"1","92102","","900003","0","","900003","1921020018","31","0","0"
"1","92102","","900006","0","","900006","1921020019","31","0","0"
"1","92102","","900008","0","","900008","1921020020","31","0","0"
"","92102","","0","","","0","1921020021","91","",""
"","92102","","105811","","","treasure_peko","1921020022","3","1","0"
"","92102","","105911","","","treasure_kokkoro","1921020023","3","1","0"
"","92102","","106011","","","treasure_kyaru","1921020024","3","1","0"
"","92102","","106411","","","treasure_shefy","1921020025","3","1","0"
"","92102","","118511","","","treasure_karin_normal","1921020026","3","0","0"
"","92102","","900000","","","treasure_karin_normal","1921020027","3","0","0"
"","92102","","900006","","","1","1921020028","32","",""
"","92102","","900008","","","1","1921020029","32","",""
"","92102","","0.4","","","0","1921020030","93","",""
"","92102","","7","","","0","1921020031","140","0",""
"","92102","","3.9","","","0","1921020032","93","",""
"","92102","","1921020035","","","","1921020033","101","",""
"","92102","","900006","","","0","1921020034","32","",""
"0","92102","0","2","1","","","1921020035","113","1","0.1"
"","92102","","0.2","","","0","1921020036","93","",""
"","92102","","900003","","","1","1921020037","32","",""
"","92102","","0.2","","","0","1921020038","93","",""
"","92102","","921001","","","0","1921020039","32","",""
"","92102","","900006","","","0","1921020040","32","",""
"0","92102","0","105811","1","","1","1921020041","6","1","0"
"0","92102","0","105911","1","","1","1921020042","6","1","0"
"0","92102","0","106011","1","","1","1921020043","6","1","0"
"0","92102","0","106411","1","","1","1921020044","6","1","0"
"0","92102","0","118511","1","","1","1921020045","6","1","0"
"0","92102","0","900000","1","","1","1921020046","6","1","0"
"","92102","","0.1","","","0","1921020047","93","",""
"-34","92103","0","1","0","empty","105811","1921030001","1","62","1"
"-34","92103","0","1","0","empty","105911","1921030002","1","66","1"
"-34","92103","0","1","0","empty","106011","1921030003","1","64","1"
"-34","92103","0","1","0","empty","106411","1921030004","1","64","1"
"-34","92103","0","1","0","empty","118511","1921030005","1","52","1"
"-34","92103","0","900000","0","empty","900000","1921030006","5","54","1"
"1","92103","0","105811","1","","1","1921030007","6","1","0"
"1","92103","0","105911","1","","1","1921030008","6","1","0"
"1","92103","0","106011","1","","1","1921030009","6","1","0"
"1","92103","0","106411","1","","1","1921030010","6","1","0"
"1","92103","0","118511","1","","1","1921030011","6","1","0"
"1","92103","0","105811","0","","0","1921030012","2","-34","0"
"1","92103","0","105911","0","","0","1921030013","2","-34","0"
"1","92103","0","106011","0","","0","1921030014","2","-34","0"
"1","92103","0","106411","0","","0","1921030015","2","-34","0"
"1","92103","","921001","0","","921001","1921030016","31","-250","1"
"1","92103","","900002","0","","900002","1921030017","31","0","0"
"1","92103","","900003","0","","900003","1921030018","31","0","0"
"1","92103","","900007","0","","900007","1921030019","31","0","0"
"1","92103","","900008","0","","900008","1921030020","31","0","0"
"","92103","","0","","","0","1921030021","91","",""
"","92103","","105811","","","treasure_peko","1921030022","3","1","0"
"","92103","","105911","","","treasure_kokkoro","1921030023","3","1","0"
"","92103","","106011","","","treasure_kyaru","1921030024","3","1","0"
"","92103","","106411","","","treasure_shefy","1921030025","3","1","0"
"","92103","","118511","","","treasure_karin_rare","1921030026","3","0","0"
"","92103","","900000","","","treasure_karin_rare","1921030027","3","0","0"
"","92103","","900007","","","1","1921030028","32","",""
"","92103","","900008","","","1","1921030029","32","",""
"","92103","","0.4","","","0","1921030030","93","",""
"","92103","","7","","","0","1921030031","140","0",""
"","92103","","2.2","","","0","1921030032","93","",""
"","92103","","vo_caravan","0","","vo_caravan_118501_appraise_001","1921030033","21","0",""
"","92103","","2.7","","","0","1921030034","93","",""
"","92103","","1921030037","","","","1921030035","101","",""
"","92103","","900007","","","0","1921030036","32","",""
"0","92103","0","2","1","","","1921030037","113","1","0.1"
"","92103","","0.2","","","0","1921030038","93","",""
"","92103","","900003","","","1","1921030039","32","",""
"","92103","","0.2","","","0","1921030040","93","",""
"","92103","","921001","","","0","1921030041","32","",""
"","92103","","900007","","","0","1921030042","32","",""
"","92103","","900008","","","0","1921030043","32","",""
"0","92103","0","105811","1","","1","1921030044","6","1","0"
"0","92103","0","105911","1","","1","1921030045","6","1","0"
"0","92103","0","106011","1","","1","1921030046","6","1","0"
"0","92103","0","106411","1","","1","1921030047","6","1","0"
"0","92103","0","118511","1","","1","1921030048","6","1","0"
"0","92103","0","900000","1","","1","1921030049","6","1","0"
"","92103","","0.1","","","0","1921030050","93","",""
"-34","92201","0","1","0","empty","105811","1922010001","1","62","1"
"-34","92201","0","1","0","empty","105911","1922010002","1","66","1"
"-34","92201","0","1","0","empty","106011","1922010003","1","64","1"
"-34","92201","0","1","0","empty","106411","1922010004","1","65","1"
"-266","92201","1","100","-1085","idle","100","1922010005","5","58","0.4"
"-266","92201","1","110","-1085","idle","110","1922010006","5","56","0.4"
"-34","92201","0","1","0","empty","118511","1922010007","1","52","1"
"-300","92201","0","14","-800","empty","11","1922010008","5","62","0.64"
"-300","92201","0","15","-1120","empty","12","1922010009","5","64","0.64"
"-320","92201","0","16","-970","empty","13","1922010010","5","66","0.64"
"-250","92201","1","200","-1120","empty","200","1922010011","5","58","0.75"
"1","92201","","921000","0","","0","1922010012","31","-300","0"
"1","92201","","900001","0","","10","1922010013","31","0","0"
"1","92201","","900002","0","","11","1922010014","31","0","0"
"1","92201","","900004","-266","","12","1922010015","31","-1085","0"
"1","92201","","900005","0","","13","1922010016","31","0","0"
"1","92201","","900011","0","","18","1922010017","31","-600","0"
"1","92201","","900009","-34","","17","1922010018","31","0","0"
"1","92201","","912001","0","","912001","1922010019","31","0","0"
"","92201","","0","","","0","1922010020","91","",""
"","92201","","10","","","1","1922010021","32","",""
"","92201","","0.7","","","0","1922010022","93","",""
"","92201","","0","","","1","1922010023","32","",""
"","92201","","17","","","1","1922010024","32","",""
"","92201","","118511","","","checkpoint_karin_idle","1922010025","3","1","0"
"","92201","","0.5","","","","1922010026","26","",""
"","92201","","se_caravan","","","se_caravan_goal_amb_niflhel","1922010027","23","0",""
"","92201","","se_caravan","","","se_caravan_goal_onigiri","1922010028","23","0",""
"","92201","","0.5","","","0","1922010029","93","",""
"1","92201","0","100","idle","","run_checkpoint","1922010030","3","0","0"
"1","92201","0","110","idle","","run_checkpoint","1922010031","3","0","0"
"","92201","","12","","","1","1922010032","32","",""
"11","92201","","100","2.5","","67","1922010033","2","-276",""
"11","92201","","110","2.5","","67","1922010034","2","-276",""
"11","92201","","12","2.5","","67","1922010035","33","-276",""
"","92201","","2","","","0","1922010036","93","",""
"","92201","","se_caravan","","","se_caravan_goal_chara_appear","1922010037","23","0",""
"1","92201","0","105811","checkpoint_peko_loop","","checkpoint_peko_in","1922010038","3","0","0"
"1","92201","0","105911","checkpoint_kokkoro_loop","","checkpoint_kokkoro_in","1922010039","3","0","0"
"1","92201","0","106011","checkpoint_kyaru_loop","","checkpoint_kyaru_in","1922010040","3","0","0"
"1","92201","0","106411","checkpoint_shefy_loop","","checkpoint_shefy_in","1922010041","3","0","0"
"","92201","","6","","","0","1922010042","140","0",""
"","92201","","1.6","","","0","1922010043","93","",""
"","92201","","se_caravan","","","se_caravan_goal_arrival_niflhel","1922010044","23","0",""
"","92201","","13","","","1","1922010045","32","",""
"","92201","","118511","","","checkpoint_karin_clap","1922010046","3","1","0.2"
"","92201","","2.6","","","0","1922010047","93","",""
"3","92201","","11","1","","-600","1922010048","33","0",""
"1","92201","","600","1","","0","1922010049","121","1","3"
"","92201","","se_caravan","","","se_caravan_goal_bandy_appear","1922010050","23","0",""
"","92201","","11","","","run_gakkari","1922010051","3","0",""
"","92201","","12","","","run_gakkari","1922010052","3","0",""
"","92201","","13","","","run_gakkari","1922010053","3","0",""
"1","92201","0.1","200","idle","","run_gakkari","1922010054","3","0",""
"","92201","","912001","","","1","1922010055","32","",""
"","92201","","0.4","","","0","1922010056","93","",""
"","92201","","105811","","","checkpoint_peko_loop_r","1922010057","3","1","0.1"
"","92201","","105911","","","checkpoint_kokkoro_loop_r","1922010058","3","1","0.1"
"","92201","","106011","","","checkpoint_kyaru_loop_r","1922010059","3","1","0.1"
"","92201","","106411","","","checkpoint_shefy_loop_r","1922010060","3","1","0.1"
"","92201","","61","","","0","1922010061","140","0",""
"","92201","","0.1","","","0","1922010062","93","",""
"","92201","","18","","","1","1922010063","32","",""
"","92201","","3.7","","","0","1922010064","93","",""
"","92201","","1922010066","","","","1922010065","101","",""
"","92201","","bgm_MC211","","","bgm_MC211","1922010066","25","",""
"","92201","","12","","","0","1922010067","32","",""
"","92201","","912001","","","0","1922010068","32","",""
"","92201","","1","","","","1922010069","113","",""
"","92201","","0.3","","","0","1922010070","93","",""
"","92201","","11","","","1","1922010071","32","",""
"","92201","","0.4","","","0","1922010072","93","",""
"","92201","","0","","","0","1922010073","32","",""
"","92201","","13","","","0","1922010074","32","",""
"","92201","","18","","","0","1922010075","32","",""
"","92201","","17","","","0","1922010076","32","",""
"0","92201","0","105811","1","","1","1922010077","6","1","0"
"0","92201","0","105911","1","","1","1922010078","6","1","0"
"0","92201","0","106011","1","","1","1922010079","6","1","0"
"0","92201","0","106411","1","","1","1922010080","6","1","0"
"0","92201","0","100","1","","1","1922010081","6","1","0"
"0","92201","0","110","1","","1","1922010082","6","1","0"
"0","92201","0","118511","1","","1","1922010083","6","1","0"
"0","92201","0","11","1","","1","1922010084","6","1","0"
"0","92201","0","12","1","","1","1922010085","6","1","0"
"0","92201","0","13","1","","1","1922010086","6","1","0"
"0","92201","0","200","1","","1","1922010087","6","1","0"
"0","92201","","0","1","","0","1922010088","121","1","3"
"0","92201","","11","0","","0","1922010089","33","0",""
"","92201","","0","","","","1922010090","91","",""
"-50","92301","0","1","-1250","empty","105811","1923010001","1","62","1"
"-70","92301","0","1","-1390","empty","105911","1923010002","1","66","1"
"-50","92301","0","1","-1520","empty","106011","1923010003","1","64","1"
"-70","92301","0","1","-1660","empty","106411","1923010004","1","64","1"
"-266","92301","1","100","-1085","idle","100","1923010005","5","58","0.4"
"-266","92301","1","110","-1085","idle","110","1923010006","5","56","0.4"
"-330","92301","0","14","285","empty","11","1923010007","5","64","0.64"
"-330","92301","0","15","570","empty","12","1923010008","5","66","0.64"
"-300","92301","0","16","425","empty","13","1923010009","5","62","0.64"
"-250","92301","0","200","570","empty","200","1923010010","5","58","0.75"
"1","92301","","921000","0","","0","1923010011","31","-300","0"
"1","92301","","900001","0","","10","1923010012","31","0","0"
"1","92301","","900002","0","","11","1923010013","31","0","0"
"1","92301","","912000","0","","912000","1923010014","31","430","0"
"1","92301","","912002","-50","","20021","1923010015","31","-1250","0"
"1","92301","","912002","-70","","20022","1923010016","31","-1390","0"
"1","92301","","912002","-50","","20023","1923010017","31","-1520","0"
"1","92301","","912002","-70","","20024","1923010018","31","-1660","0"
"1","92301","","900012","0","","19","1923010019","31","0","0"
"","92301","","0","","","0","1923010020","91","",""
"","92301","","10","","","1","1923010021","32","",""
"","92301","","0.7","","","0","1923010022","93","",""
"","92301","","0","","","1","1923010023","32","",""
"","92301","","11","","","doya_wait","1923010024","3","1",""
"","92301","","12","","","doya_wait","1923010025","3","1",""
"","92301","","13","","","doya_wait","1923010026","3","1",""
"","92301","","200","","","idle","1923010027","3","1",""
"","92301","","912000","","","1","1923010028","32","",""
"","92301","","0.5","","","","1923010029","26","",""
"","92301","","se_caravan","","","se_caravan_goal_amb_niflhel","1923010030","23","0",""
"","92301","","se_caravan","","","se_caravan_goal_onigiri_bishoku_appear","1923010031","23","0",""
"","92301","","105811","","","run","1923010032","3","1",""
"","92301","","105911","","","run","1923010033","3","1",""
"","92301","","106011","","","run","1923010034","3","1",""
"","92301","","106411","","","run","1923010035","3","1",""
"1","92301","0","100","idle","","run_checkpoint","1923010036","3","0","0"
"1","92301","0","110","idle","","run_checkpoint","1923010037","3","0","0"
"11","92301","","105811","2.5","","-150","1923010038","2","-50",""
"11","92301","","105911","2.5","","-290","1923010039","2","-70",""
"11","92301","","106011","2.5","","-420","1923010040","2","-50",""
"11","92301","","106411","2.5","","-560","1923010041","2","-70",""
"","92301","","20021","","","1","1923010042","32","",""
"","92301","","20022","","","1","1923010043","32","",""
"","92301","","20023","","","1","1923010044","32","",""
"","92301","","20024","","","1","1923010045","32","",""
"11","92301","","20021","2.5","","-150","1923010046","33","-50",""
"11","92301","","20022","2.5","","-290","1923010047","33","-70",""
"11","92301","","20023","2.5","","-420","1923010048","33","-50",""
"11","92301","","20024","2.5","","-560","1923010049","33","-70",""
"11","92301","","100","2.5","","-100","1923010050","2","-276",""
"11","92301","","110","2.5","","-100","1923010051","2","-276",""
"","92301","","2.1","","","0","1923010052","93","",""
"","92301","","62","","","0","1923010053","140","0",""
"","92301","","19","","","1","1923010054","32","",""
"","92301","","0.4","","","0","1923010055","93","",""
"","92301","","105811","","","gakkari","1923010056","3","0","0.3"
"","92301","","105911","","","gakkari","1923010057","3","0","0.3"
"","92301","","106011","","","gakkari","1923010058","3","0","0.3"
"","92301","","106411","","","gakkari","1923010059","3","0","0.3"
"","92301","","0.9","","","0","1923010060","93","",""
"1","92301","","11","doya_loop","","doya_loop_in","1923010061","3","0","0.1"
"1","92301","","12","doya_loop","","doya_loop_in","1923010062","3","0","0.1"
"1","92301","","13","doya_loop","","doya_loop_in","1923010063","3","0","0.1"
"","92301","","2.9","","","0","1923010064","93","",""
"","92301","","1923010066","","","","1923010065","101","",""
"","92301","","bgm_MC211","","","bgm_MC211","1923010066","25","",""
"","92301","","20021","","","0","1923010067","32","",""
"","92301","","20022","","","0","1923010068","32","",""
"","92301","","20023","","","0","1923010069","32","",""
"","92301","","20024","","","0","1923010070","32","",""
"","92301","","1","","","","1923010071","113","",""
"","92301","","0.3","","","0","1923010072","93","",""
"","92301","","11","","","1","1923010073","32","",""
"","92301","","0.4","","","0","1923010074","93","",""
"","92301","","19","","","0","1923010075","32","",""
"","92301","","0","","","0","1923010076","32","",""
"","92301","","912000","","","0","1923010077","32","",""
"0","92301","0","105811","1","","1","1923010078","6","1","0"
"0","92301","0","105911","1","","1","1923010079","6","1","0"
"0","92301","0","106011","1","","1","1923010080","6","1","0"
"0","92301","0","106411","1","","1","1923010081","6","1","0"
"0","92301","0","100","1","","1","1923010082","6","1","0"
"0","92301","0","110","1","","1","1923010083","6","1","0"
"0","92301","0","11","1","","1","1923010084","6","1","0"
"0","92301","0","12","1","","1","1923010085","6","1","0"
"0","92301","0","13","1","","1","1923010086","6","1","0"
"0","92301","0","200","1","","1","1923010087","6","1","0"
"","92301","","0","","","","1923010088","91","",""
"-34","92401","0","1","0","empty","105811","1924010001","1","62","1"
"-34","92401","0","1","0","empty","105911","1924010002","1","66","1"
"-34","92401","0","1","0","empty","106011","1924010003","1","64","1"
"-34","92401","0","1","0","empty","106411","1924010004","1","65","1"
"-34","92401","0","1","0","empty","118511","1924010005","1","52","1"
"-266","92401","1","100","-1085","idle","100","1924010006","5","58","0.4"
"-266","92401","1","110","-1085","idle","110","1924010007","5","56","0.4"
"1","92401","","904000","0","","40","1924010008","31","0","0"
"1","92401","","904001","0","","41","1924010009","31","0","0"
"1","92401","","904002","0","","42","1924010010","31","0","0"
"1","92401","","921000","0","","0","1924010011","31","-300","0"
"1","92401","","900002","0","","1","1924010012","31","0","0"
"1","92401","","900002","0","","2","1924010013","31","0","0"
"1","92401","","900002","0","","3","1924010014","31","0","0"
"1","92401","","900004","-266","","4","1924010015","31","-1085","0"
"1","92401","","900005","0","","5","1924010016","31","0","0"
"1","92401","","900009","-34","","9","1924010017","31","0","0"
"","92401","","0","","","0","1924010018","91","",""
"","92401","","1","","","1","1924010019","32","",""
"","92401","","0.4","","","0","1924010020","93","",""
"","92401","","40","","","1","1924010021","32","",""
"","92401","","41","","","1","1924010022","32","",""
"","92401","","42","","","1","1924010023","32","",""
"","92401","","se_caravan","","","se_caravan_section_skip","1924010024","23","0",""
"","92401","","vo_caravan","","","vo_caravan_onigiriskip","1924010025","21","0",""
"11","92401","","100","0","","240","1924010026","2","-266",""
"11","92401","","110","0","","240","1924010027","2","-266",""
"","92401","","100","","","skip","1924010028","3","1",""
"","92401","","110","","","skip","1924010029","3","1",""
"","92401","","2.2","","","0","1924010030","93","",""
"","92401","","2","","","1","1924010031","32","",""
"","92401","","0.4","","","0","1924010032","93","",""
"","92401","","40","","","0","1924010033","32","",""
"","92401","","41","","","0","1924010034","32","",""
"","92401","","42","","","0","1924010035","32","",""
"11","92401","","100","0","","-1085","1924010036","2","-266",""
"11","92401","","110","0","","-1085","1924010037","2","-266",""
"","92401","","0","","","1","1924010038","32","",""
"","92401","","9","","","1","1924010039","32","",""
"","92401","","118511","","","checkpoint_karin_idle","1924010040","3","1","0"
"","92401","","0.5","","","","1924010041","26","",""
"","92401","","se_caravan","","","se_caravan_goal_amb_niflhel","1924010042","23","0",""
"","92401","","0.9","","","0","1924010043","93","",""
"","92401","","se_caravan","","","se_caravan_goal_onigiri","1924010044","23","0",""
"","92401","","0.5","","","0","1924010045","93","",""
"1","92401","0","100","idle","","run_checkpoint","1924010046","3","0","0"
"1","92401","0","110","idle","","run_checkpoint","1924010047","3","0","0"
"","92401","","4","","","1","1924010048","32","",""
"11","92401","","100","2.5","","67","1924010049","2","-276",""
"11","92401","","110","2.5","","67","1924010050","2","-276",""
"11","92401","","4","2.5","","67","1924010051","33","-276",""
"","92401","","2","","","0","1924010052","93","",""
"","92401","","se_caravan","","","se_caravan_goal_chara_appear","1924010053","23","0",""
"1","92401","0","105811","checkpoint_peko_loop","","checkpoint_peko_in","1924010054","3","0","0"
"1","92401","0","105911","checkpoint_kokkoro_loop","","checkpoint_kokkoro_in","1924010055","3","0","0"
"1","92401","0","106011","checkpoint_kyaru_loop","","checkpoint_kyaru_in","1924010056","3","0","0"
"1","92401","0","106411","checkpoint_shefy_loop","","checkpoint_shefy_in","1924010057","3","0","0"
"","92401","","6","","","0","1924010058","140","0",""
"","92401","","1.6","","","0","1924010059","93","",""
"","92401","","se_caravan","","","se_caravan_goal_arrival_niflhel","1924010060","23","0",""
"","92401","","5","","","1","1924010061","32","",""
"","92401","","118511","","","checkpoint_karin_clap","1924010062","3","1","0.2"
"","92401","","3","","","0","1924010063","93","",""
"","92401","","1924010065","","","","1924010064","101","",""
"","92401","","bgm_MC211","","","bgm_MC211","1924010065","25","",""
"","92401","","4","","","0","1924010066","32","",""
"","92401","","1","","","","1924010067","113","",""
"","92401","","0.3","","","0","1924010068","93","",""
"","92401","","3","","","1","1924010069","32","",""
"","92401","","0.4","","","0","1924010070","93","",""
"0","92401","0","100","1","","1","1924010071","6","1","0"
"0","92401","0","110","1","","1","1924010072","6","1","0"
"","92401","","0","","","0","1924010073","32","",""
"","92401","","5","","","0","1924010074","32","",""
"","92401","","9","","","0","1924010075","32","",""
"0","92401","0","105811","1","","1","1924010076","6","1","0"
"0","92401","0","105911","1","","1","1924010077","6","1","0"
"0","92401","0","106011","1","","1","1924010078","6","1","0"
"0","92401","0","106411","1","","1","1924010079","6","1","0"
"0","92401","0","118511","1","","1","1924010080","6","1","0"
"","92401","","0","","","","1924010081","91","",""
