289f2bde1947e330419708ce1bbc8b07ada075c3eda9d4328db35b8f06bbfd02,7dee409530ab1e1d6787728548df6de132e9571d5182ae906f51265aef96f796,7d6a6fecc376917beaa8d576aaad19173084c8c375987c3379d3d1b794bfda60,0e234b8cc3258fbb4472ff9d2542990a11c608ca0504f93cc3b73edd13ec533c,3c2795aa0d3ee38cde30881044171bb01127cc8f69e13f7d2db0ae70ad4ae748,6136226dd458954900c99d63ce22744bfab02ae8d677a050b879615ae46ec284,83de750a4f6e335b8fb5e1dc617d3bb3ee1f21a53754fb7c5991094eaef51851,e19ad0c91998296cda547e4c134e28634785318460a0b938dba09fa5dc1d3f43,fd92650b06d9c22504b5df103a26b60e7394cb959352c547eb498ac2bc85dd8a,c93615480830b2fa388418235459762bdb8aaa8719597d581a73a721ad8b2223,1c53954eea0121018ef478898027fcefe2149d7b8479ad4e6608598c681253e1,837e0675d5caa852b028b5ba018a22f1f39b76a4d61e7160ee8144d0e5db6868,440c627c226281d51dcaf46259e0c6a259e9958371182f15111bfb2425c03124,9951f6d5b68f2a4bcc3a4ba18cff364bf11d203bf570c112813ca282dfdef685,f8a03e8262d3a3c67dd1858bd9be59aaab67ba9cb38f6aefafebee957fc6db7d,f2957082353004523ee199853854d8d54eae30fcace314dadbc16645cbb176bd,14066122ea7fa4533888bb49a6a60bfe3bda1bbe4b6eb428f2486bf24bd8c77c,dd58e98bd490f38abfff81f5f6081d91eee6b395129e42e18f19d10091f0799c,5fdd87323e0894b010d32c9d14381ba7dfab20c1d9d01865beb6141ba9435a34,ef6eba077f2316fb6af9a810e16d94be92a5e467eb864450b5768c5e01b7388a,aa5af208b43de5c6b1dac7a9c9284f2ad5b6eaa7cfc6a35c1bd9812e7529cfef,6b969fa498d2030c37390ae7ca09d5f7ebd4a63e847e0f972194046a6a9fd567,18f68ae86a3f3f2454e8227ebb2552450a9e794a9beaf88e48390c4584caa44e,44e209eaaeb917dbe3c444d01f46800e228b4cdc69d5fced4e8277d19feb71f7,844e3b5ce2295756dd79727e0efc18a5e385d2cbfeff9563bf769d3bef1328b4,9841f3ce1fc550e2d6b30a5940019d0a18119b699dc7c0a62f3983cef8d41906,ee4437624891102a96790225266a110bbaf777907f74655082223d1c112f456c,b9183966440a11bcee0030c711d2422716be513f8d39316daf1763e46c60429d,1be5d1f4072510a86e6f32386184a40e7ce1a3913f00a7e9525a22a4ca8833b2,aca6cbc93748a2c69af81537a8537b2bd4e5253edc8aaabe741dad198cfeb977,28594aac2d93ba2e46a0eca4da4ee65f387e863345e028e81bc9003f336feb53,3982319e29bb7c7acb2f19ef1f5b029321aed929aadf2657443f73843e7e6f54,f7aad2bce183018396fbe9273ea951f29c2b9ce812f4c6de50f78ce4c5b7c347,de23d1805ec641d8929f23e0496660cbaf53c02c05ae7472e6c144a157bde1b9,01e5b461d5ab9c2e9e23dfbfe332b899686fafe31516373eb147349c18802476,cbf77f21278ff20557e30d36759e24efa9b773a86dbd236136ec714f119e5802,3ebea46bf031a5e6c2bf62132c2d805c9268b429c5dd7278821250d3404f41d3,03b59a14d3f891ea24ca6e89b44d0e56e588e8047171dfb895c74722b7cc68b1,7469c2ee8637d042b2e8e633440634e71204a3024e687e6a5ffb400c782fa3a2,3c8ba9b08ca7d94f436b5a3d4a39c0adb513fd5fa14872f6a3ae89e6cc317fdc,15b7930dbe0b75f00e59c69020b50751ca23de016aac3b340fe1fe70df58b430,26336194ea7f4fc5df2924c260530f96710c7dcc9967ed4fa4e27b70cc267004,81f093ecb88f8b179f78f6bfe5555356aeffec320a487c38c025bd3f8e524a17,3820196f686df18174d450ca00673f2d7481c321605061e749167d9e64139732,6f328e9654ff51a950f428349e74f1c1b366bb3dda2e965032fe92d7d56ddd4e,b67015c444a39aabfb79bcdeaaafb883e0df2d2bb1796d61bd5b6983d7c39bbb,fdb53946eb4189e1ae3a44cb5b68f0dc648b2d7e4980a1b9797096f5181f4988
"0","0","0","0","1","0","0","0","0","-60","0","0","bgm_MC094","4","0","10132","0","450","10132401","0","0","610132041","0","0","0","1","0","1","0","0","0","100000","2024/04/19 15:59:59","0","2024/04/01 16:00:00","bgm_MC094","0","0","100963","1","0","100963","0.03","610132004","0","90","1013204"
"0","0","0","0","1","0","0","1","0","-60","0","0","bgm_MC094","5","0","10132","0","450","10132401","0","0","610132041","0","0","0","1","0","1","0","0","0","100000","2024/04/19 15:59:59","0","2024/04/01 16:00:00","bgm_MC094","0","0","100963","1","0","100963","0.03","610132004","0","90","1013205"
"0","0","0","0","1","0","0","1","0","-60","0","0","bgm_MC094","6","0","10132","0","450","0","0","0","610132061","0","0","0","1","0","1","0","0","0","0","2024/04/19 15:59:59","0","2024/04/01 16:00:00","bgm_MC094","0","0","100963","1","0","100963","0","610132007","0","90","1013206"
"BOSS戰（NORMAL）","510331","0","800","0.8","1","0.8","1","70","0","0","936","bgm_M641","1","0","10133","0","180","10133101","-69","-85","610133011","1","0","-5","1","0.7","1","20","0","0.7","100000","2024/04/26 15:59:59","0","2024/04/16 16:00:00","bgm_M641","5106301","0","81000906","1.2","0","81000906","0.03","610133001","10133101","90","1013301"
"BOSS戰（HARD）","510332","0","145","0.8","1","0.8","1","70","0","0","-234","bgm_M641","2","0","10133","0","180","10133201","-2","-10","610133021","1","0","-5","1","0.7","1","30","0","0.7","100000","2024/04/26 15:59:59","0","2024/04/16 16:00:00","bgm_M641","5106302","0","81008002","1.2","0","81008002","0.03","610133002","10133201","90","1013302"
"Boss戰（VERY HARD）","510333","0","480","0.8","1","0.8","1","70","0","0","476","bgm_M641","3","0","10133","0","180","10133301","-81","-70","610133031","1","1","-5","1","0.7","1","30","0","0.7","100000","2024/04/26 15:59:59","0","2024/04/16 16:00:00","bgm_M641","5106308","0","81008002","1.2","0","81008002","0.03","610133003","10133201","90","1013303"
"0","0","0","0","1","0","0","1","0","0","0","0","bgm_M641","4","0","10133","0","180","10133401","0","0","610133041","0","0","0","1","0","1","0","0","0","100000","2024/04/26 15:59:59","0","2024/04/16 16:00:00","bgm_M641","0","0","81008002","1.2","0","81008002","0.03","610133004","0","90","1013304"
"0","0","0","0","1","0","0","1","0","0","0","0","bgm_M641","5","0","10133","0","180","10133401","0","0","610133041","0","0","0","1","0","1","0","0","0","100000","2024/04/26 15:59:59","0","2024/04/16 16:00:00","bgm_M641","0","0","81008002","1.2","0","81008002","0.03","610133004","0","90","1013305"
"BOSS戰（NORMAL）","510451","0","800","1","1","0.65","0","10","-50","-10","-8","bgm_MC101","1","0","10134","0","500","10134101","-80","-85","610134011","1","0","0","1","0.8","1","20","0","0.9","100000","2024/05/19 15:59:59","0","2024/05/01 16:00:00","bgm_MC101","5134301","0","81013403","1.85","0","81013401","0.03","610134001","10134102","90","1013401"
"BOSS戰（HARD）","510452","0","145","1","1","0.65","0","10","-50","-10","-878","bgm_MC101","2","0","10134","0","500","10134201","24","-10","610134021","1","0","0","1","0.8","1","30","0","0.9","100000","2024/05/19 15:59:59","0","2024/05/01 16:00:00","bgm_MC101","5134302","0","81013404","1.85","0","81013402","0.03","610134002","10134201","90","1013402"
"Boss戰（VERY HARD）","510452","0","480","1","1","0.65","0","10","-50","-10","-356","bgm_MC101","3","0","10134","0","500","10134301","53","-70","610134031","1","1","0","1","0.8","1","30","0","0.9","100000","2024/05/19 15:59:59","0","2024/05/01 16:00:00","bgm_MC101","5134308","0","81013404","1.85","0","81013402","0.03","610134003","10134201","90","1013403"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_MC101","4","0","10134","0","500","10134401","0","0","610134041","0","0","0","1","0","1","0","0","0","100000","2024/05/19 15:59:59","0","2024/05/01 16:00:00","bgm_MC101","0","0","81013404","1.85","0","81013402","0.03","610134004","0","90","1013404"
"0","0","0","0","1","0","0","1","0","-50","0","0","bgm_MC101","5","0","10134","0","500","10134401","0","0","610134041","0","0","0","1","0","1","0","0","0","100000","2024/05/19 15:59:59","0","2024/05/01 16:00:00","bgm_MC101","0","0","81013404","1.85","0","81013402","0.03","610134004","0","90","1013405"
"0","0","0","0","1","0","0","1","0","-50","0","0","bgm_MC101","6","0","10134","0","500","0","0","0","610134061","0","0","0","1","0","1","0","0","0","0","2024/05/19 15:59:59","0","2024/05/01 16:00:00","bgm_MC101","0","0","81013404","1.85","0","81013402","0","610134007","0","90","1013406"
"BOSS戰（NORMAL）","510331","0","800","1","1","0.6","1","10","-35","0","655","bgm_M650","1","0","10135","0","150","10135101","-68","-85","610135011","1","0","0","1","0.8","1","20","0","0.85","100000","2024/05/27 15:59:59","0","2024/05/17 16:00:00","bgm_M650","5108301","0","81001505","1.55","0","81001505","0.03","610135001","10135101","90","1013501"
"BOSS戰（HARD）","510332","0","145","1","1","0.62","1","10","-35","0","-264","bgm_M650","2","0","10135","0","150","10135201","-179","-10","610135021","1","0","0","1","0.8","1","30","0","0.85","100000","2024/05/27 15:59:59","0","2024/05/17 16:00:00","bgm_M650","5108302","0","81010802","1.55","0","81010802","0.03","610135002","10135201","90","1013502"
"Boss戰（VERY HARD）","510333","0","480","1","1","0.62","1","10","-35","0","459","bgm_M650","3","0","10135","0","150","10135301","-77","-70","610135031","1","1","0","1","0.8","1","30","0","0.85","100000","2024/05/27 15:59:59","0","2024/05/17 16:00:00","bgm_M650","5108308","0","81010802","1.55","0","81010802","0.03","610135003","10135201","90","1013503"
"0","0","0","0","1","0","0","1","0","-35","0","0","bgm_M650","4","0","10135","0","150","10135401","0","0","610135041","0","0","0","1","0","1","0","0","0","100000","2024/05/27 15:59:59","0","2024/05/17 16:00:00","bgm_M650","0","0","81010802","1.55","0","81010802","0.03","610135004","0","90","1013504"
"0","0","0","0","1","0","0","1","0","-35","0","0","bgm_M650","5","0","10135","0","150","10135401","0","0","610135041","0","0","0","1","0","1","0","0","0","100000","2024/05/27 15:59:59","0","2024/05/17 16:00:00","bgm_M650","0","0","81010802","1.55","0","81010802","0.03","610135004","0","90","1013505"
"BOSS戰（NORMAL）","510331","0","800","1","1","0.8","0","0","-50","0","800","bgm_MC114","1","0","10136","0","100","10136101","-52","-85","610136011","1","0","0","1","0.8","1","20","0","0.8","100000","2024/06/29 15:59:59","0","2024/06/01 16:00:00","bgm_MC114","5136301","0","81013601","1.5","0","81013601","0.03","610136001","10136101","90","1013601"
"BOSS戰（HARD）","510332","0","145","1","1","0.8","0","0","-50","0","-127","bgm_MC114","2","0","10136","0","100","10136201","-215","-10","610136021","1","0","0","1","0.8","1","30","0","0.8","100000","2024/06/29 15:59:59","0","2024/06/01 16:00:00","bgm_MC114","5136302","0","81013602","1.5","0","81013602","0.03","610136002","10136201","90","1013602"
"Boss戰（VERY HARD）","510333","0","480","1","1","0.8","0","0","-50","0","480","bgm_MC114","3","0","10136","0","100","10136301","-86","-70","610136031","1","1","0","1","0.8","1","30","0","0.8","100000","2024/06/29 15:59:59","0","2024/06/01 16:00:00","bgm_MC114","5136308","0","81013602","1.5","0","81013602","0.03","610136003","10136201","90","1013603"
"0","0","0","0","1","0","0","0","0","-54","0","0","bgm_MC114","4","0","10136","0","100","10136401","0","0","610136041","0","0","0","1","0","1","0","0","0","100000","2024/06/29 15:59:59","0","2024/06/01 16:00:00","bgm_MC114","0","0","81013602","1","0","81013602","0.03","610136004","0","90","1013604"
"0","0","0","0","1","0","0","1","0","-54","0","0","bgm_MC114","5","0","10136","0","100","10136401","0","0","610136041","0","0","0","1","0","1","0","0","0","100000","2024/06/29 15:59:59","0","2024/06/01 16:00:00","bgm_MC114","0","0","81013602","1","0","81013602","0.03","610136004","0","90","1013605"
"0","0","0","0","1","0","0","1","0","-25","0","0","bgm_MC114","6","0","10136","0","100","0","0","0","610136061","0","0","0","1","0","1","0","0","0","0","2024/06/29 15:59:59","0","2024/06/01 16:00:00","bgm_MC114","0","0","81013602","1.85","0","81013602","0","610136007","0","90","1013606"
"BOSS戰（NORMAL）","510331","0","800","1.2","1","0","0","0","0","0","837","bgm_MC115","1","0","10137","0","65","10137101","-52","-85","610137011","1","0","0","1","0","1","20","0","0.5","100000","2024/06/29 15:59:59","0","2024/06/08 16:00:00","bgm_MC115","5137301","0","81013701","0.85","0","81013701","0.03","610137001","10137101","90","1013701"
"BOSS戰（HARD）","510332","0","720","1.2","1","0","0","0","0","0","-77","bgm_MC115","2","0","10137","0","65","10137201","30","110","610137021","1","0","0","1","0","1","30","0","0.5","100000","2024/06/29 15:59:59","0","2024/06/08 16:00:00","bgm_MC115","5137302","0","81013702","0.85","0","81013702","0.03","610137002","10137201","90","1013702"
"Boss戰（VERY HARD）","510333","0","490","1.2","1","0","0","0","0","0","421","bgm_MC115","3","0","10137","0","65","10137301","-90","-40","610137031","1","1","0","1","0","1","30","0","0.5","100000","2024/06/29 15:59:59","0","2024/06/08 16:00:00","bgm_MC115","5137308","0","81013702","0.85","0","81013702","0.03","610137003","10137201","90","1013703"
"0","0","0","0","1","0","0","0","0","-20","0","0","bgm_MC115","4","0","10137","0","65","10137401","0","0","610137041","0","0","0","1","0","1","0","0","0","100000","2024/06/29 15:59:59","0","2024/06/08 16:00:00","bgm_MC115","0","0","81013702","1.2","0","81013702","0.03","610137004","0","90","1013704"
"0","0","0","0","1","0","0","1","0","-20","0","0","bgm_MC115","5","0","10137","0","65","10137401","0","0","610137041","0","0","0","1","0","1","0","0","0","100000","2024/06/29 15:59:59","0","2024/06/08 16:00:00","bgm_MC115","0","0","81013702","1.2","0","81013702","0.03","610137004","0","90","1013705"
"0","0","0","0","1","0","0","1","0","-25","0","0","bgm_MC115","6","0","10137","0","65","0","0","0","610137061","0","0","0","1","0","1","0","0","0","0","2024/06/29 15:59:59","0","2024/06/08 16:00:00","bgm_MC115","0","0","81013702","1.85","0","81013702","0","610137007","0","90","1013706"
"BOSS戰（NORMAL）","510331","0","800","1","1","1","1","30","-54","0","850","bgm_M664","1","0","10138","0","440","10138101","-75","-85","610138011","1","0","0","1","1.3","1","20","0","0.5","100000","2024/06/27 15:59:59","0","2024/06/10 16:00:00","bgm_M664","5110301","0","103131","1","0","103131","0.03","610138001","10138101","90","1013801"
"BOSS戰（HARD）","510332","0","145","1","1","1","1","30","-54","0","-231","bgm_M664","2","0","10138","0","440","10138201","21","-10","610138021","1","0","0","1","1.3","1","30","0","0.5","100000","2024/06/27 15:59:59","0","2024/06/10 16:00:00","bgm_M664","5110302","0","103141","1","0","103141","0.03","610138002","10138201","90","1013802"
"Boss戰（VERY HARD）","510333","0","480","1","1","1","1","30","-54","0","479","bgm_M664","3","0","10138","0","440","10138301","-47","-70","610138031","1","1","0","1","1.3","1","30","0","0.5","100000","2024/06/27 15:59:59","0","2024/06/10 16:00:00","bgm_M664","5110308","0","103141","1","0","103141","0.03","610138003","10138201","90","1013803"
"0","0","0","0","1","0","0","1","0","-54","0","0","bgm_M664","4","0","10138","0","440","10138401","0","0","610138041","0","0","0","1","0","1","0","0","0","100000","2024/06/27 15:59:59","0","2024/06/10 16:00:00","bgm_M664","0","0","103141","1","0","103141","0.03","610138004","0","90","1013804"
"0","0","0","0","1","0","0","1","0","-54","0","0","bgm_M664","5","0","10138","0","440","10138401","0","0","610138041","0","0","0","1","0","1","0","0","0","100000","2024/06/27 15:59:59","0","2024/06/10 16:00:00","bgm_M664","0","0","103141","1","0","103141","0.03","610138004","0","90","1013805"
"BOSS戰（NORMAL）","510431","0","770","1","1","0.9","1","0","-78","0","515","bgm_M665","1","0","10139","0","255","10139101","-83","-85","610139011","1","0","0","1","1","1","20","0","0.65","100000","2024/06/27 15:59:59","0","2024/06/15 16:00:00","bgm_M665","5111301","0","103151","1.35","0","103153","0.03","610139001","10139102","90","1013901"
"BOSS戰（HARD）","510432","0","720","1","1","0.67","1","0","-78","0","-55","bgm_M665","2","0","10139","0","255","10139201","6","110","610139021","1","0","0","1","1","1","30","0","0.65","100000","2024/06/27 15:59:59","0","2024/06/15 16:00:00","bgm_M665","5111302","0","103161","1.35","0","103163","0.03","610139002","10139201","90","1013902"
"Boss戰（VERY HARD）","510432","0","490","1","1","0.69","1","0","-78","0","500","bgm_M665","3","0","10139","0","255","10139301","-85","-40","610139031","1","1","0","1","1","1","30","0","0.65","100000","2024/06/27 15:59:59","0","2024/06/15 16:00:00","bgm_M665","5111308","0","103161","1.35","0","103163","0.03","610139003","10139201","90","1013903"
"0","0","0","0","1","0","0","1","0","-20","0","0","bgm_M665","4","0","10139","0","255","10139401","0","0","610139041","0","0","0","1","0","1","0","0","0","100000","2024/06/27 15:59:59","0","2024/06/15 16:00:00","bgm_M665","0","0","103161","1.2","0","103163","0.03","610139004","0","90","1013904"
"0","0","0","0","1","0","0","1","0","-20","0","0","bgm_M665","5","0","10139","0","255","10139401","0","0","610139041","0","0","0","1","0","1","0","0","0","100000","2024/06/27 15:59:59","0","2024/06/15 16:00:00","bgm_M665","0","0","103161","1.2","0","103163","0.03","610139004","0","90","1013905"
"BOSS戰（NORMAL）","510462","0","800","1","1","0.7","0","30","0","0","467","bgm_MC126","1","0","10140","0","90","10140101","-82","-85","610140011","1","0","0","1","0.68","1","20","0","0.9","100000","2024/07/17 15:59:59","0","2024/07/01 16:00:00","bgm_MC126","5140301","0","101953","1.4","0","101953","0.03","610140001","10140102","90","1014001"
"BOSS戰（HARD）","510462","0","145","1","1","0.55","0","30","0","0","-287","bgm_MC126","2","0","10140","0","90","10140201","34","-10","610140021","1","0","0","1","0.68","1","30","0","0.9","100000","2024/07/17 15:59:59","0","2024/07/01 16:00:00","bgm_MC126","5140302","0","101953","1.4","0","101953","0.03","610140002","10140201","90","1014002"
"Boss戰（VERY HARD）","510462","0","480","1","1","0.6","0","30","0","0","524","bgm_MC126","3","0","10140","0","90","10140301","-60","-70","610140031","1","1","0","1","0.68","1","30","0","0.9","100000","2024/07/17 15:59:59","0","2024/07/01 16:00:00","bgm_MC126","5140308","0","101953","1.4","0","101953","0.03","610140003","10140201","90","1014003"
"0","0","0","0","1","0","0","0","0","0","0","0","bgm_MC126","4","0","10140","0","90","10140401","0","0","610140041","0","0","0","1","0","1","0","0","0","100000","2024/07/17 15:59:59","0","2024/07/01 16:00:00","bgm_MC126","0","0","101953","1.4","0","101953","0.03","610140004","0","90","1014004"
"0","0","0","0","1","0","0","1","0","0","0","0","bgm_MC126","5","0","10140","0","90","10140401","0","0","610140041","0","0","0","1","0","1","0","0","0","100000","2024/07/17 15:59:59","0","2024/07/01 16:00:00","bgm_MC126","0","0","101953","1.4","0","101953","0.03","610140004","0","90","1014005"
"0","0","0","0","1","0","0","1","0","0","0","0","bgm_MC126","6","0","10140","0","90","0","0","0","610140061","0","0","0","1","0","1","0","0","0","0","2024/07/17 15:59:59","0","2024/07/01 16:00:00","bgm_MC126","0","0","101953","1.4","0","101953","0","610140007","0","90","1014006"
"BOSS戰（NORMAL）","510331","0","800","0.8","1","0.7","1","0","20","0","822","bgm_M671","1","0","10141","0","220","10141101","-58","-85","610141011","1","0","-5","1","0.7","1","20","0","0.7","100000","2024/07/28 15:59:59","0","2024/07/18 16:00:00","bgm_M671","5114301","0","81011401","1.25","0","81011401","0.03","610141001","10141101","90","1014101"
"BOSS戰（HARD）","510332","0","145","0.8","1","0.75","1","0","20","0","-242","bgm_M671","2","0","10141","0","220","10141201","10","-10","610141021","1","0","-5","1","0.7","1","30","0","0.7","100000","2024/07/28 15:59:59","0","2024/07/18 16:00:00","bgm_M671","5114302","0","81011402","1.25","0","81011402","0.03","610141002","10141201","90","1014102"
"Boss戰（VERY HARD）","510333","0","480","0.8","1","0.75","1","0","20","0","479","bgm_M671","3","0","10141","0","220","10141301","-47","-70","610141031","1","1","-5","1","0.7","1","30","0","0.7","100000","2024/07/28 15:59:59","0","2024/07/18 16:00:00","bgm_M671","5114308","0","81011402","1.25","0","81011402","0.03","610141003","10141201","90","1014103"
"0","0","0","0","1","0","0","1","0","-120","0","0","bgm_M671","4","0","10141","0","220","10141401","0","0","610141041","0","0","0","1","0","1","0","0","0","100000","2024/07/28 15:59:59","0","2024/07/18 16:00:00","bgm_M671","0","0","81011402","1.3","0","81011402","0.03","610141004","0","90","1014104"
"0","0","0","0","1","0","0","1","0","-120","0","0","bgm_M671","5","0","10141","0","220","10141401","0","0","610141041","0","0","0","1","0","1","0","0","0","100000","2024/07/28 15:59:59","0","2024/07/18 16:00:00","bgm_M671","0","0","81011402","1.3","0","81011402","0.03","610141004","0","90","1014105"
"BOSS戰（NORMAL）","510331","0","800","1.15","1","0","0","10","-33","-5","613","bgm_MC139","1","0","10142","0","210","10142101","-66","-85","610142011","1","0","0","1.15","0","1","20","0","0.8","100000","2024/08/17 15:59:59","0","2024/08/01 16:00:00","bgm_MC139","5142301","0","100373","1.45","0","100373","0.03","610142001","10142101","90","1014201"
"BOSS戰（HARD）","510332","0","145","1.15","1","0.67","0","10","-33","-5","-282","bgm_MC139","2","0","10142","0","210","10142201","-198","-10","610142021","1","0","0","1.15","0.85","1","30","0","0.8","100000","2024/08/17 15:59:59","0","2024/08/01 16:00:00","bgm_MC139","5142302","0","100383","1.45","0","100383","0.03","610142002","10142201","90","1014202"
"Boss戰（VERY HARD）","510333","0","480","1.15","1","0.72","0","10","-33","-5","428","bgm_MC139","3","0","10142","0","210","10142301","-91","-70","610142031","1","1","0","1.15","0.9","1","30","0","0.8","100000","2024/08/17 15:59:59","0","2024/08/01 16:00:00","bgm_MC139","5142308","0","100383","1.45","0","100383","0.03","610142003","10142201","90","1014203"
"0","0","0","0","1","0","0","0","0","-33","0","0","bgm_MC139","4","0","10142","0","210","10142401","0","0","610142041","0","0","0","1","0","1","0","0","0","100000","2024/08/17 15:59:59","0","2024/08/01 16:00:00","bgm_MC139","0","0","100383","1.45","0","100383","0.03","610142004","0","90","1014204"
"0","0","0","0","1","0","0","1","0","-33","0","0","bgm_MC139","5","0","10142","0","210","10142401","0","0","610142041","0","0","0","1","0","1","0","0","0","100000","2024/08/17 15:59:59","0","2024/08/01 16:00:00","bgm_MC139","0","0","100383","1.45","0","100383","0.03","610142004","0","90","1014205"
"0","0","0","0","1","0","0","1","0","-33","0","0","bgm_MC139","6","0","10142","0","210","0","0","0","610142061","0","0","0","1","0","1","0","0","0","0","2024/08/17 15:59:59","0","2024/08/01 16:00:00","bgm_MC139","0","0","100383","1.45","0","100383","0","610142007","0","90","1014206"
"BOSS戰（NORMAL）","510331","0","800","1","1","0.55","1","10","-25","-10","912","bgm_MC020","1","0","10143","0","145","10143101","-64","-85","610143011","1","0","0","1","0.7","1","20","0","0.95","100000","2024/08/28 15:59:59","0","2024/08/18 16:00:00","bgm_MC020","5116301","0","102093","1.85","0","102093","0.03","610143001","10143101","90","1014301"
"BOSS戰（HARD）","510332","0","145","1","1","0.55","1","10","-25","-10","-267","bgm_MC020","2","0","10143","0","145","10143201","28","-10","610143021","1","0","0","1","0.7","1","30","0","0.95","100000","2024/08/28 15:59:59","0","2024/08/18 16:00:00","bgm_MC020","5116302","0","102113","1.85","0","102113","0.03","610143002","10143201","90","1014302"
"Boss戰（VERY HARD）","510333","0","480","1","1","0.6","1","10","-25","-10","478","bgm_MC020","3","0","10143","0","145","10143301","-81","-70","610143031","1","1","0","1","0.7","1","30","0","0.95","100000","2024/08/28 15:59:59","0","2024/08/18 16:00:00","bgm_MC020","5116308","0","102113","1.85","0","102113","0.03","610143003","10143201","90","1014303"
"0","0","0","0","1","0","0","1","0","-25","0","0","bgm_MC020","4","0","10143","0","145","10143401","0","0","610143041","0","0","0","1","0","1","0","0","0","100000","2024/08/28 15:59:59","0","2024/08/18 16:00:00","bgm_MC020","0","0","102113","1.85","0","102113","0.03","610143004","0","90","1014304"
"0","0","0","0","1","0","0","1","0","-25","0","0","bgm_MC020","5","0","10143","0","145","10143401","0","0","610143041","0","0","0","1","0","1","0","0","0","100000","2024/08/28 15:59:59","0","2024/08/18 16:00:00","bgm_MC020","0","0","102113","1.85","0","102113","0.03","610143004","0","90","1014305"
"BOSS戰（NORMAL）","510331","0","800","1.15","1","0","0","10","-33","-5","613","bgm_MC145","1","0","10144","0","210","10144101","-66","-85","610144011","1","0","0","1.15","0","1","20","0","0.68","100000","2024/09/19 15:59:59","0","2024/09/01 16:00:00","bgm_MC145","5144301","0","100023","1","0","100023","0.03","610144001","10144101","90","1014401"
"BOSS戰（HARD）","510332","0","145","1.15","1","1","0","10","-33","-5","-282","bgm_MC145","2","0","10144","0","210","10144201","-198","-10","610144021","1","0","0","1.15","1","1","30","0","0.68","100000","2024/09/19 15:59:59","0","2024/09/01 16:00:00","bgm_MC145","5144302","0","100693","1","0","100693","0.03","610144002","10144201","90","1014402"
"Boss戰（VERY HARD）","510333","0","480","1.15","1","1","0","10","-33","-5","459","bgm_MC145","3","0","10144","0","210","10144301","-64","-70","610144031","1","1","0","1.15","1","1","30","0","0.68","100000","2024/09/19 15:59:59","0","2024/09/01 16:00:00","bgm_MC145","5144308","0","100693","1","0","100693","0.03","610144003","10144201","90","1014403"
"0","0","0","0","1","0","0","0","0","-33","0","0","bgm_MC145","4","0","10144","0","210","10144401","0","0","610144041","0","0","0","1","0","1","0","0","0","100000","2024/09/19 15:59:59","0","2024/09/01 16:00:00","bgm_MC145","0","0","100693","1","0","100693","0.03","610144004","0","90","1014404"
"0","0","0","0","1","0","0","1","0","-33","0","0","bgm_MC145","5","0","10144","0","210","10144401","0","0","610144041","0","0","0","1","0","1","0","0","0","100000","2024/09/19 15:59:59","0","2024/09/01 16:00:00","bgm_MC145","0","0","100693","1","0","100693","0.03","610144004","0","90","1014405"
"0","0","0","0","1","0","0","1","0","-33","0","0","bgm_MC145","6","0","10144","0","210","0","0","0","610144061","0","0","0","1","0","1","0","0","0","0","2024/09/19 15:59:59","0","2024/09/01 16:00:00","bgm_MC145","0","0","100693","1.45","0","100693","0","610144007","0","90","1014406"
"BOSS戰（NORMAL）","510441","0","770","1","1","0.7","1","0","-20","0","800","bgm_MC029","1","0","10145","0","255","10145101","-57","-85","610145011","1","0","0","1","1","1","20","0","0.65","100000","2024/09/28 15:59:59","0","2024/09/18 16:00:00","bgm_MC029","5118301","0","81011801","1.25","0","81011801","0.03","610145001","10145102","90","1014501"
"BOSS戰（HARD）","510442","0","720","1","1","0.75","1","0","-20","0","-54","bgm_MC029","2","0","10145","0","255","10145201","-11","110","610145021","1","0","0","1","1","1","30","0","0.65","100000","2024/09/28 15:59:59","0","2024/09/18 16:00:00","bgm_MC029","5118302","0","81011802","1.25","0","81011802","0.03","610145002","10145201","90","1014502"
"Boss戰（VERY HARD）","510442","0","490","1","1","0.75","1","0","-20","0","483","bgm_MC029","3","0","10145","0","255","10145301","-85","-40","610145031","1","1","0","1","1","1","30","0","0.65","100000","2024/09/28 15:59:59","0","2024/09/18 16:00:00","bgm_MC029","5118308","0","81011802","1.25","0","81011802","0.03","610145003","10145201","90","1014503"
"0","0","0","0","1","0","0","1","0","-20","0","0","bgm_MC029","4","0","10145","0","255","10145401","0","0","610145041","0","0","0","1","0","1","0","0","0","100000","2024/09/28 15:59:59","0","2024/09/18 16:00:00","bgm_MC029","0","0","81011802","1.25","0","81011802","0.03","610145004","0","90","1014504"
"0","0","0","0","1","0","0","1","0","-20","0","0","bgm_MC029","5","0","10145","0","255","10145401","0","0","610145041","0","0","0","1","0","1","0","0","0","100000","2024/09/28 15:59:59","0","2024/09/18 16:00:00","bgm_MC029","0","0","81011802","1.25","0","81011802","0.03","610145004","0","90","1014505"
"BOSS戰（NORMAL）","510331","0","800","1","1","0.7","0","30","-45","0","459","bgm_MC150","1","0","10146","0","240","10146101","-188","-85","610146011","1","0","0","1","1","1","20","0","0.6","100000","2024/10/19 15:59:59","0","2024/10/01 16:00:00","bgm_MC150","5146301","0","81014601","1.18","0","81014601","0.03","610146001","10146101","90","1014601"
