6c6e7ae8a55f73bc1f8f9543cd11b20455867b1eae4eb74109c0273502483fff,fbbb51a892162a271ad1781d6cb8025cb7723108f7c7f077b8b040b4fc4a968c,e9795cb8bf36bb204cea38e9299b26f1f0dfed01082f984411fa3550c6d20f94,0e91362d0566f037c20aa267d616ce97e5231336f386b79510796144029e65ca,90258f194a11eb60462e2cf3064cf4d8dacccdc9c7e7d521067e533c5f23f6ec,25e928fa9a91b24d84aa339e0f35817b24de8c6c65c753ecd7b9d84e2c6d030e,aa4c44bf084db1233f7e051a50d2b594ecd0714b3467ade359c9e73dd2e21cc8,4db8ceeb68a7e96b4b823a9505d9776c83fb09f76b48e4d6a88aecf5ede40967,c6c8b7ee9d9aeba67217a7825b6056bdf7c93f353db25038bfc201979f2656ef,4d83b96288c54f03334bc9d655fa93e7f370359316ce0712ffa7b9a3dea7cfa1,1af37774698cd4bbf8dcacae9c5a5835d5d1706418d689238b75cdec8f995b9f,207ca37f64ace1032a049aeb368666b018398f9b7bbd4cc3060b501c7a8c83e6,ff78c7e2e953897d1810a0a7655964e14d0de7baa3b1c93e89d2ec6f792928c3,76838fa7a77c7ad4eec52c990afc2469c17e7da79ec812d681a137b2fb031391
"30","1","0","0","1","38","1910","2024/08/28 05:00:00","112","2024/09/01 04:59:59","0","-1","5000","0"
"30","261","0","0","1","39","1911","2024/08/28 05:00:00","111","2024/09/01 04:59:59","0","-1","5000","0"
"40","261","0","0","1","49","1912","2024/08/28 05:00:00","111","2024/09/01 04:59:59","0","-1","5000","0"
"40","1","0","0","1","45","1913","2024/09/01 05:00:00","104","2024/09/16 04:59:59","0","-1","2000","0"
"30","261","0","0","1","39","1914","2024/09/01 05:00:00","111","2024/09/16 04:59:59","0","-1","2000","0"
"40","261","0","0","1","49","1915","2024/09/01 05:00:00","111","2024/09/16 04:59:59","0","-1","2000","0"
"30","261","0","0","1","32","1916","2024/09/01 05:00:00","102","2024/09/11 04:59:59","0","-1","2000","0"
"40","261","0","0","1","42","1917","2024/09/01 05:00:00","102","2024/09/11 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","1918","2024/09/01 05:00:00","109","2024/09/11 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","1919","2024/09/01 05:00:00","112","2024/09/11 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","1920","2024/09/01 05:00:00","103","2024/09/12 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","1921","2024/09/01 05:00:00","103","2024/09/12 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","1922","2024/09/01 16:00:00","6004","2024/09/15 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","1923","2024/09/01 16:00:00","6005","2024/09/15 15:59:59","0","-1","1500","0"
"30","261","0","0","1","31","1924","2024/09/15 05:00:00","101","2024/09/20 04:59:59","0","-1","3000","0"
"40","261","0","0","1","41","1925","2024/09/15 05:00:00","101","2024/09/20 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","1926","2024/09/18 16:00:00","7004","2024/09/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","1927","2024/09/18 16:00:00","7005","2024/09/25 15:59:59","0","-1","1500","0"
"30","261","0","0","1","31","1928","2024/09/20 05:00:00","101","2024/09/29 04:59:59","0","-1","2000","0"
"40","261","0","0","1","41","1929","2024/09/20 05:00:00","101","2024/09/29 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","1930","2024/09/24 05:00:00","101","2024/10/01 04:59:59","0","49","1500","0"
"80","304","0","0","1","81","1931","2024/09/24 05:00:00","101","2024/10/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","1932","2024/09/24 05:00:00","102","2024/10/01 04:59:59","0","49","1500","0"
"80","304","0","0","1","82","1933","2024/09/24 05:00:00","102","2024/10/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","1934","2024/09/24 05:00:00","111","2024/10/01 04:59:59","0","49","1500","0"
"80","304","0","0","1","83","1935","2024/09/24 05:00:00","111","2024/10/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","1936","2024/09/24 05:00:00","109","2024/10/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","1937","2024/09/24 05:00:00","112","2024/10/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","1938","2024/09/24 05:00:00","8004","2024/10/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","1939","2024/09/24 05:00:00","8005","2024/10/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","641","1940","2024/09/24 05:00:00","130","2024/10/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","91","1941","2024/09/26 05:00:00","101","2024/10/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","92","1942","2024/09/26 05:00:00","102","2024/10/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","93","1943","2024/09/26 05:00:00","111","2024/10/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","94","1944","2024/09/26 05:00:00","109","2024/10/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","95","1945","2024/09/26 05:00:00","112","2024/10/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","100","1946","2024/09/26 05:00:00","8004","2024/10/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","101","1947","2024/09/26 05:00:00","8005","2024/10/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","96","1948","2024/09/26 05:00:00","6004","2024/10/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","97","1949","2024/09/26 05:00:00","6005","2024/10/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","98","1950","2024/09/26 05:00:00","7004","2024/10/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","99","1951","2024/09/26 05:00:00","7005","2024/10/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","651","1952","2024/09/26 05:00:00","130","2024/10/01 04:59:59","0","-1","1500","0"
"40","1","0","0","1","45","1953","2024/10/01 05:00:00","104","2024/10/18 04:59:59","0","-1","2000","0"
"30","261","0","0","1","39","1954","2024/10/01 05:00:00","111","2024/10/11 04:59:59","0","-1","3000","0"
"40","261","0","0","1","49","1955","2024/10/01 05:00:00","111","2024/10/11 04:59:59","0","-1","3000","0"
"30","261","0","0","1","32","1956","2024/10/01 05:00:00","102","2024/10/11 04:59:59","0","-1","3000","0"
"40","261","0","0","1","42","1957","2024/10/01 05:00:00","102","2024/10/11 04:59:59","0","-1","3000","0"
"30","1","0","0","1","37","1958","2024/10/01 05:00:00","109","2024/10/11 04:59:59","0","-1","3000","0"
"30","1","0","0","1","38","1959","2024/10/01 05:00:00","112","2024/10/11 04:59:59","0","-1","3000","0"
"30","1","0","0","1","34","1960","2024/10/01 05:00:00","103","2024/10/12 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","1961","2024/10/01 05:00:00","103","2024/10/12 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","1962","2024/10/01 16:00:00","6004","2024/10/15 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","1963","2024/10/01 16:00:00","6005","2024/10/15 15:59:59","0","-1","1500","0"
"30","261","0","0","1","31","1964","2024/10/08 05:00:00","101","2024/10/14 04:59:59","0","-1","2000","0"
"40","261","0","0","1","41","1965","2024/10/08 05:00:00","101","2024/10/14 04:59:59","0","-1","2000","0"
"30","261","0","0","1","39","1966","2024/10/11 05:00:00","111","2024/10/16 04:59:59","0","-1","2000","0"
"40","261","0","0","1","49","1967","2024/10/11 05:00:00","111","2024/10/16 04:59:59","0","-1","2000","0"
"30","261","0","0","1","32","1968","2024/10/11 05:00:00","102","2024/10/16 04:59:59","0","-1","2000","0"
"40","261","0","0","1","42","1969","2024/10/11 05:00:00","102","2024/10/16 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","1970","2024/10/11 05:00:00","109","2024/10/17 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","1971","2024/10/11 05:00:00","112","2024/10/17 04:59:59","0","-1","2000","0"
"30","261","0","0","1","31","1972","2024/10/15 05:00:00","101","2024/10/15 15:59:59","0","-1","3000","0"
"40","261","0","0","1","41","1973","2024/10/15 05:00:00","101","2024/10/15 15:59:59","0","-1","3000","0"
"30","271","0","0","1","31","1974","2024/10/15 16:00:00","101","2024/10/20 04:59:59","0","-1","3000","0"
"40","271","0","0","1","41","1975","2024/10/15 16:00:00","101","2024/10/20 04:59:59","0","-1","3000","0"
"80","1","0","0","1","251","1976","2024/10/18 16:00:00","7004","2024/10/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","1977","2024/10/18 16:00:00","7005","2024/10/25 15:59:59","0","-1","1500","0"
"30","271","0","0","1","31","1978","2024/10/20 05:00:00","101","2024/10/26 04:59:59","0","-1","3000","0"
"40","271","0","0","1","41","1979","2024/10/20 05:00:00","101","2024/10/26 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","1980","2024/10/24 05:00:00","101","2024/11/01 04:59:59","0","49","1500","0"
"80","307","0","0","1","81","1981","2024/10/24 05:00:00","101","2024/11/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","1982","2024/10/24 05:00:00","102","2024/11/01 04:59:59","0","49","1500","0"
"80","307","0","0","1","82","1983","2024/10/24 05:00:00","102","2024/11/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","1984","2024/10/24 05:00:00","111","2024/11/01 04:59:59","0","49","1500","0"
"80","307","0","0","1","83","1985","2024/10/24 05:00:00","111","2024/11/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","1986","2024/10/24 05:00:00","109","2024/11/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","1987","2024/10/24 05:00:00","112","2024/11/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","1988","2024/10/24 05:00:00","8004","2024/11/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","1989","2024/10/24 05:00:00","8005","2024/11/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","641","1990","2024/10/24 05:00:00","130","2024/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","91","1991","2024/10/26 05:00:00","101","2024/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","92","1992","2024/10/26 05:00:00","102","2024/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","93","1993","2024/10/26 05:00:00","111","2024/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","94","1994","2024/10/26 05:00:00","109","2024/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","95","1995","2024/10/26 05:00:00","112","2024/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","100","1996","2024/10/26 05:00:00","8004","2024/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","101","1997","2024/10/26 05:00:00","8005","2024/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","96","1998","2024/10/26 05:00:00","6004","2024/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","97","1999","2024/10/26 05:00:00","6005","2024/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","98","2000","2024/10/26 05:00:00","7004","2024/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","99","2001","2024/10/26 05:00:00","7005","2024/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","651","2002","2024/10/26 05:00:00","130","2024/11/01 04:59:59","0","-1","1500","0"
"40","1","0","0","1","45","2003","2024/11/01 05:00:00","104","2024/11/17 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","2004","2024/11/01 05:00:00","103","2024/11/13 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","2005","2024/11/01 05:00:00","103","2024/11/13 04:59:59","0","-1","2000","0"
"30","271","0","0","1","39","2006","2024/11/01 05:00:00","111","2024/11/16 04:59:59","0","-1","2000","0"
"40","271","0","0","1","49","2007","2024/11/01 05:00:00","111","2024/11/16 04:59:59","0","-1","2000","0"
"30","271","0","0","1","32","2008","2024/11/01 05:00:00","102","2024/11/11 04:59:59","0","-1","2000","0"
"40","271","0","0","1","42","2009","2024/11/01 05:00:00","102","2024/11/11 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","2010","2024/11/01 16:00:00","6004","2024/11/15 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","2011","2024/11/01 16:00:00","6005","2024/11/15 15:59:59","0","-1","1500","0"
"120","1","0","0","1","541","2012","2024/11/10 05:00:00","122","2024/11/15 04:59:59","0","-1","2000","0"
"30","271","0","0","1","31","2013","2024/11/15 05:00:00","101","2024/11/20 04:59:59","0","-1","3000","0"
"40","271","0","0","1","41","2014","2024/11/15 05:00:00","101","2024/11/20 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","2015","2024/11/18 16:00:00","7004","2024/11/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","2016","2024/11/18 16:00:00","7005","2024/11/25 15:59:59","0","-1","1500","0"
"30","271","0","0","1","31","2017","2024/11/20 05:00:00","101","2024/11/30 04:59:59","0","-1","2000","0"
"40","271","0","0","1","41","2018","2024/11/20 05:00:00","101","2024/11/30 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","2019","2024/11/20 05:00:00","109","2024/12/01 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","2020","2024/11/20 05:00:00","112","2024/12/01 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","2021","2024/11/23 05:00:00","101","2024/12/01 04:59:59","0","49","1500","0"
"80","310","0","0","1","81","2022","2024/11/23 05:00:00","101","2024/12/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","2023","2024/11/23 05:00:00","102","2024/12/01 04:59:59","0","49","1500","0"
"80","310","0","0","1","82","2024","2024/11/23 05:00:00","102","2024/12/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","2025","2024/11/23 05:00:00","111","2024/12/01 04:59:59","0","49","1500","0"
"80","310","0","0","1","83","2026","2024/11/23 05:00:00","111","2024/12/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","2027","2024/11/23 05:00:00","109","2024/12/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","2028","2024/11/23 05:00:00","112","2024/12/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","2029","2024/11/23 05:00:00","8004","2024/12/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","2030","2024/11/23 05:00:00","8005","2024/12/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","641","2031","2024/11/23 05:00:00","130","2024/12/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","91","2032","2024/11/25 05:00:00","101","2024/12/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","92","2033","2024/11/25 05:00:00","102","2024/12/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","93","2034","2024/11/25 05:00:00","111","2024/12/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","94","2035","2024/11/25 05:00:00","109","2024/12/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","95","2036","2024/11/25 05:00:00","112","2024/12/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","100","2037","2024/11/25 05:00:00","8004","2024/12/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","101","2038","2024/11/25 05:00:00","8005","2024/12/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","96","2039","2024/11/25 05:00:00","6004","2024/12/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","97","2040","2024/11/25 05:00:00","6005","2024/12/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","98","2041","2024/11/25 05:00:00","7004","2024/12/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","99","2042","2024/11/25 05:00:00","7005","2024/12/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","651","2043","2024/11/25 05:00:00","130","2024/12/01 04:59:59","0","-1","1500","0"
"40","1","0","0","1","45","2044","2024/12/01 05:00:00","104","2024/12/17 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","2045","2024/12/01 05:00:00","103","2024/12/12 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","2046","2024/12/01 05:00:00","103","2024/12/12 04:59:59","0","-1","2000","0"
"30","271","0","0","1","39","2047","2024/12/01 05:00:00","111","2024/12/17 04:59:59","0","-1","2000","0"
"40","271","0","0","1","49","2048","2024/12/01 05:00:00","111","2024/12/17 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","2049","2024/12/01 05:00:00","109","2024/12/11 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","2050","2024/12/01 05:00:00","112","2024/12/11 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","2051","2024/12/01 16:00:00","6004","2024/12/15 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","2052","2024/12/01 16:00:00","6005","2024/12/15 15:59:59","0","-1","1500","0"
"30","271","0","0","1","31","2053","2024/12/15 05:00:00","101","2024/12/20 04:59:59","0","-1","3000","0"
"40","271","0","0","1","41","2054","2024/12/15 05:00:00","101","2024/12/20 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","2055","2024/12/18 16:00:00","7004","2024/12/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","2056","2024/12/18 16:00:00","7005","2024/12/25 15:59:59","0","-1","1500","0"
"30","271","0","0","1","32","2057","2024/12/20 05:00:00","102","2025/01/01 04:59:59","0","-1","2000","0"
"40","271","0","0","1","42","2058","2024/12/20 05:00:00","102","2025/01/01 04:59:59","0","-1","2000","0"
"30","271","0","0","1","31","2059","2024/12/20 05:00:00","101","2024/12/29 04:59:59","0","-1","2000","0"
"40","271","0","0","1","41","2060","2024/12/20 05:00:00","101","2024/12/29 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","2061","2024/12/25 05:00:00","101","2025/01/01 04:59:59","0","49","1500","0"
"80","313","0","0","1","81","2062","2024/12/25 05:00:00","101","2025/01/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","2063","2024/12/25 05:00:00","102","2025/01/01 04:59:59","0","49","1500","0"
"80","313","0","0","1","82","2064","2024/12/25 05:00:00","102","2025/01/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","2065","2024/12/25 05:00:00","111","2025/01/01 04:59:59","0","49","1500","0"
"80","313","0","0","1","83","2066","2024/12/25 05:00:00","111","2025/01/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","2067","2024/12/25 05:00:00","109","2025/01/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","2068","2024/12/25 05:00:00","112","2025/01/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","2069","2024/12/25 05:00:00","8004","2025/01/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","2070","2024/12/25 05:00:00","8005","2025/01/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","641","2071","2024/12/25 05:00:00","130","2025/01/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","91","2072","2024/12/27 05:00:00","101","2025/01/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","92","2073","2024/12/27 05:00:00","102","2025/01/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","93","2074","2024/12/27 05:00:00","111","2025/01/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","94","2075","2024/12/27 05:00:00","109","2025/01/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","95","2076","2024/12/27 05:00:00","112","2025/01/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","100","2077","2024/12/27 05:00:00","8004","2025/01/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","101","2078","2024/12/27 05:00:00","8005","2025/01/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","96","2079","2024/12/27 05:00:00","6004","2025/01/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","97","2080","2024/12/27 05:00:00","6005","2025/01/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","98","2081","2024/12/27 05:00:00","7004","2025/01/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","99","2082","2024/12/27 05:00:00","7005","2025/01/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","651","2083","2024/12/27 05:00:00","130","2025/01/01 04:59:59","0","-1","1500","0"
"40","1","0","0","1","45","2084","2025/01/01 05:00:00","104","2025/01/16 04:59:59","0","-1","2000","0"
"30","271","0","0","1","39","2085","2025/01/01 05:00:00","111","2025/01/16 04:59:59","0","-1","2000","0"
"40","271","0","0","1","49","2086","2025/01/01 05:00:00","111","2025/01/16 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","2087","2025/01/01 05:00:00","103","2025/01/07 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","2088","2025/01/01 05:00:00","103","2025/01/07 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","2089","2025/01/01 16:00:00","6004","2025/01/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","2090","2025/01/01 16:00:00","6005","2025/01/25 15:59:59","0","-1","1500","0"
"30","271","0","0","1","31","2091","2025/01/15 05:00:00","101","2025/01/20 04:59:59","0","-1","3000","0"
"40","271","0","0","1","41","2092","2025/01/15 05:00:00","101","2025/01/20 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","2093","2025/01/16 16:00:00","7004","2025/01/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","2094","2025/01/16 16:00:00","7005","2025/01/25 15:59:59","0","-1","1500","0"
"30","271","0","0","1","31","2095","2025/01/20 05:00:00","101","2025/01/31 04:59:59","0","-1","2000","0"
"40","271","0","0","1","41","2096","2025/01/20 05:00:00","101","2025/01/31 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","2097","2025/01/22 05:00:00","109","2025/02/01 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","2098","2025/01/22 05:00:00","112","2025/02/01 04:59:59","0","-1","2000","0"
"30","271","0","0","1","32","2099","2025/01/23 05:00:00","102","2025/02/01 04:59:59","0","-1","2000","0"
"40","271","0","0","1","42","2100","2025/01/23 05:00:00","102","2025/02/01 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","2101","2025/01/25 05:00:00","101","2025/02/01 04:59:59","0","49","1500","0"
"80","316","0","0","1","81","2102","2025/01/25 05:00:00","101","2025/02/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","2103","2025/01/25 05:00:00","102","2025/02/01 04:59:59","0","49","1500","0"
"80","316","0","0","1","82","2104","2025/01/25 05:00:00","102","2025/02/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","2105","2025/01/25 05:00:00","111","2025/02/01 04:59:59","0","49","1500","0"
"80","316","0","0","1","83","2106","2025/01/25 05:00:00","111","2025/02/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","2107","2025/01/25 05:00:00","109","2025/02/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","2108","2025/01/25 05:00:00","112","2025/02/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","2109","2025/01/25 05:00:00","8004","2025/02/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","2110","2025/01/25 05:00:00","8005","2025/02/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","641","2111","2025/01/25 05:00:00","130","2025/02/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","91","2112","2025/01/27 05:00:00","101","2025/02/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","92","2113","2025/01/27 05:00:00","102","2025/02/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","93","2114","2025/01/27 05:00:00","111","2025/02/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","94","2115","2025/01/27 05:00:00","109","2025/02/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","95","2116","2025/01/27 05:00:00","112","2025/02/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","100","2117","2025/01/27 05:00:00","8004","2025/02/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","101","2118","2025/01/27 05:00:00","8005","2025/02/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","96","2119","2025/01/27 05:00:00","6004","2025/02/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","97","2120","2025/01/27 05:00:00","6005","2025/02/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","98","2121","2025/01/27 05:00:00","7004","2025/02/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","99","2122","2025/01/27 05:00:00","7005","2025/02/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","651","2123","2025/01/27 05:00:00","130","2025/02/01 04:59:59","0","-1","1500","0"
"40","1","0","0","1","45","2124","2025/02/01 05:00:00","104","2025/02/18 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","2125","2025/02/01 05:00:00","103","2025/02/06 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","2126","2025/02/01 05:00:00","103","2025/02/06 04:59:59","0","-1","2000","0"
"30","271","0","0","1","32","2127","2025/02/01 05:00:00","102","2025/02/04 04:59:59","0","-1","2000","0"
"40","271","0","0","1","42","2128","2025/02/01 05:00:00","102","2025/02/04 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","2129","2025/02/01 16:00:00","6004","2025/02/12 04:59:59","0","-1","1500","0"
"80","1","0","0","1","152","2130","2025/02/01 16:00:00","6005","2025/02/12 04:59:59","0","-1","1500","0"
"30","271","0","0","1","39","2131","2025/02/04 05:00:00","111","2025/02/09 04:59:59","0","-1","2000","0"
"40","271","0","0","1","49","2132","2025/02/04 05:00:00","111","2025/02/09 04:59:59","0","-1","2000","0"
"30","271","0","0","1","31","2133","2025/02/04 05:00:00","101","2025/02/10 04:59:59","0","-1","2000","0"
"40","271","0","0","1","41","2134","2025/02/04 05:00:00","101","2025/02/10 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","2135","2025/02/06 05:00:00","103","2025/02/13 04:59:59","0","-1","4000","0"
"40","1","0","0","1","44","2136","2025/02/06 05:00:00","103","2025/02/13 04:59:59","0","-1","4000","0"
"30","1","0","0","1","37","2137","2025/02/09 05:00:00","109","2025/02/14 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","2138","2025/02/09 05:00:00","112","2025/02/14 04:59:59","0","-1","2000","0"
"120","1","0","0","1","541","2139","2025/02/10 05:00:00","122","2025/02/15 04:59:59","0","-1","2000","0"
"100","1","0","0","1","91","2140","2025/02/12 05:00:00","101","2025/03/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","92","2141","2025/02/12 05:00:00","102","2025/03/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","93","2142","2025/02/12 05:00:00","111","2025/03/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","94","2143","2025/02/12 05:00:00","109","2025/03/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","95","2144","2025/02/12 05:00:00","112","2025/03/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","100","2145","2025/02/12 05:00:00","8004","2025/03/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","101","2146","2025/02/12 05:00:00","8005","2025/03/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","96","2147","2025/02/12 05:00:00","6004","2025/03/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","97","2148","2025/02/12 05:00:00","6005","2025/03/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","98","2149","2025/02/12 05:00:00","7004","2025/03/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","99","2150","2025/02/12 05:00:00","7005","2025/03/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","651","2151","2025/02/12 05:00:00","130","2025/03/01 04:59:59","0","-1","2500","0"
