dc34b82d2ead1618e3919b014871671cc386dd71d0ba026d97751b16b97f9994,9a6cc38a9c441326954dea0dbb9797a138572c7f97e3d6f86107b4470ca37158,2156ec6087f986449294406249f4d08d3fc1b54327d7b6acd37094e3b700baad,ccc97c6d10ba083690b0a58ea9f23b74206dc6da5bc26f7af33c9c6eafe391a2,2996573f7e825957acf3252c6866cecb71d94163f5828eaa025a4bde6a15c61f,30f67b8132f392ef417b3699e0dac8de0dafce61acc6211c731c448ee1ed787b,be8ae4de9b7cb135bbb6f561fe9dc729c3299023ec84c5198851f130b7540d6d,e3f73156a7b6e71e776241afe58795d9b4c72688bea9764c5338b878914fc180,ecc27ab01b6b52ec362b7f94e6a1a3da024e161e44b19ccdd565a24b996ac4e4,c506f699b1affaaae25de2e3c208dc5e67cf8e074851a855ebf34ab8dcb9deb0,72761b0c538db51791342e310f33abf94ddd52b1254a2428eeaa4db2ba8bba8c,896114734bd9b1160575afe4863799f9e67ebfe7d32c5d4d44981e8c721d8786
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60641","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60642","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60651","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60652","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60661","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60662","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60671","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60672","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60681","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60682","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60691","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60692","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60701","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60702","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60711","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60712","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","用來取得慈樂之音夏日演唱會的周邊的必備代幣。","0","慈樂之音代幣","60713","1","16","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60721","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60722","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60731","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60732","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60741","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60742","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60751","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60752","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60761","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60762","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60771","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60772","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60781","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60782","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60791","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60792","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可在小遊戲使用的道具。","0","伊麗莎白牧場的新鮮牛奶＆雞蛋","60793","1","16","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60801","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60802","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60811","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60812","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60821","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60822","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券（前篇專用）","60831","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證（前篇專用）","60832","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券（後篇專用）","60841","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證（後篇專用）","60842","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60851","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60852","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60871","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60872","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60881","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60882","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60891","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60892","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60901","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60902","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60911","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60912","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60921","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60922","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60931","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60932","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60941","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60942","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60951","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60952","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60961","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60962","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60971","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60972","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60981","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60982","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","60991","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","60992","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61001","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61002","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61011","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61012","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61021","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61022","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61031","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61032","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61041","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61042","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61051","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61052","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61061","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61062","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61071","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61072","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61081","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61082","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券（前篇專用）","61091","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證（前篇專用）","61092","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券（後篇專用）","61101","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證（後篇專用）","61102","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券（前篇專用）","61111","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證（前篇專用）","61112","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券（後篇專用）","61121","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證（後篇專用）","61122","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61131","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61132","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61141","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61142","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61151","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61152","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61161","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61162","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61171","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61172","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61181","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61182","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61191","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61192","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61201","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61202","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61211","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61212","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61221","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61222","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61231","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61232","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61241","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61242","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61251","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61252","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61261","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61262","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61271","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61272","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61281","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61282","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61291","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61292","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61301","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61302","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61311","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61312","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61321","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61322","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61331","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61332","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61341","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61342","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券（前篇專用）","61351","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證（前篇專用）","61352","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券（後篇專用）","61361","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證（後篇專用）","61362","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券（前篇專用）","61371","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證（前篇專用）","61372","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券（後篇專用）","61381","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證（後篇專用）","61382","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61391","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61392","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61401","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61402","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61411","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61412","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61421","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61422","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61431","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61432","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61441","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61442","1","13","0","0","9999"
