1b52530787176794c10f317151da15f96ae0386f8ea52fd59792a24daaa48b98,f5a773a267dd7f4dd8f6eac98f77b0ca3c331db3074803d9b88c438b420a08db,2739997b16bf09b4bd02d618ed0a842cef2318dad6e439252e3b1594824b136b,05656d54a1ee6b9afab15427167095078deb0f3b83fd136d31ae4642e16ddd2f,c13732f39e75d936b4915b0d7c040745708238373b9b2afe3bc38fad6d9a1444,b5ffc4dc39a5824fba581fe559f16a8162f906dc8be6f86e5667ce1e9af9355d,03d6fae755c73bdabe657392b249b86d3a0bc5770879f73250fb996020d0f58b,3983d946a6f0f3520f5bd47f4b3ab2df8a103707e72c93d96f175d04e3934e16,19752ede12f9c5374dab07e3ddebfe1e5b73a0c8f1ace200af33eb9e147c9d72,6b152b2d17d2085d58c78f1a6ab232be6fcc0279c2693474bf5a8f503a7801e0,0e10c55c9ad3832259904a9f08c1f14c76435a032dfb4f6920c741e4cbe114cc,1d38fc51c151899fc78c5fea5b3b033b48342577aaca91ba70de952c8e94dfda,018566c928a8f197876661825a818835caecc2ba300869a101f2423f6c464f01,cd381740592f0a48922a20fdbc132beebb6096c8dc17abce9e8274bf057e99c3,7b1613dc9a2d8a6443ba82813f34cc24a213960de02a4fe1ddf7579a1cc5c58d,fba79596392817cafb0c443beca936e6fe15da87038cb439ab77249add5fe9ac,ec6d9b3097f1b8ff229539e2ccddeca34bc062c265090a8f44cfb3df31aa760c,ffa3e7fd3ec45a210da044d6daec36a8ba2d24eac6894ca1a3d9a139adf93ede,042911a7a26f9b81d9783c216ef8af1d888083ceeaec6d54b83c4b602498682f,16ce158056d80b4b45dfe3cf0df8a74e0f2ad2dc0294ddde2aefc88b4fc0b77a,3ab7f60b58d415a088a76f6d339db9334d34ea167b38a0ebed21c20eef62c0be,97bd27e33b14115a2eaedbf1ffda1b98c5cd9480f9eb6743a7757f1838d12fe0,14c7350a7635e9d83336ef1b7d14b2a544d10f3bbba4aae0073a9518b74fed77,4d71a1fbc5023434c513ce0cf11e1b5cfb60549e414bd31ee0fe8f70937c8171,5b7a82fbbba8fbf8254fab6d8bba23842e1c57d2b13d215ae243da1f2fcf8659,7ef1d5c37874605d0b83259afe1ff0c6020c774f2a6aa7d6d393e5e02e76bd19,1713c6b3d8718d17e0d2d13a0d8f24069ee8e869c4694b2ac89dad58c13461e8,c41dc6766a66e91d61451296c07ff646f7b601a82682688c56ab9fd1da9322e8,7fbc9f4bd907bb2c6d174ca18f6cebb69b023fb33db65c83dd7d9c0e923e043a,a10f474315ed5b00ba5ac5ed4f11ec4af7579d95b365bc9d3ca10e665ceb52a0,40b58e12c02c25d841cff60f3824c5ea94c8250f19e42cb3c660f9dab9ff534b,5359cec3e9ba00005232143066565efac02cead27525f3cf572bdfc0e45e1598,6e373adb9c4f791ed4165adb1ca9b125edfbe6144ca734c3fe034feac336077e,f72ad3745eb0015e23f6ec495497eb7c04dbeca1a35717d72ca660724e577b1c,48bf28a827388f6a0505e49dc7546bde93eaff8d49265a04650e0541a7f2abad,6a0116dff4d26a237af36198afdfa66a304bed4dccbbb116489f9bafd83c564a,38acdba66b34f90a070be64db2b837581e05eaf1219af59484317ac0c07aa980,056f09a04782ecff71809cee61614fd0cdb29d569eecf5384e58e892fa824918,4f645d092bcaaf47aae302bcb630011281bb7e5498264fb60d27259773270de9,485034f8b4f5961a45af152240dea852ac8b7dab3f6783e3910f3549009b76db
"1","47","47","47","0","47","0","0","1","0","0","47","22604","58","0","0","670380047","47","47","47","0","47","47","200000001","1581","47","30","0","10","47","10","42","47","47","47","203800","47","47","0","1"
"1","48","48","48","0","48","0","0","1","0","0","48","22604","60","0","0","670380048","48","48","48","0","48","48","200000001","1623","48","30","0","10","48","10","45","48","48","48","203800","48","48","0","1"
"1","49","49","49","0","49","0","0","1","0","0","49","22604","63","0","0","670380049","49","49","49","0","49","49","200000001","1664","49","30","0","10","49","10","47","49","49","49","203800","49","49","0","1"
"1","50","50","50","0","50","0","0","1","0","0","50","22604","65","0","0","670380050","50","50","50","0","50","50","200000001","1698","50","30","0","10","50","10","50","50","50","50","203800","50","50","0","1"
"1","51","51","51","0","51","0","0","1","0","0","51","22604","66","0","0","670380051","51","51","51","0","51","51","200000001","1732","51","30","0","10","51","10","51","51","51","51","203800","51","51","0","1"
"1","52","52","52","0","52","0","0","1","0","0","52","22604","66","0","0","670380052","52","52","52","0","52","52","200000001","1766","52","30","0","10","52","10","51","52","52","52","203800","52","52","0","1"
"1","53","53","53","0","53","0","0","1","0","0","53","23104","66","0","0","670380053","53","53","53","0","53","53","200000001","1800","53","30","0","10","53","10","51","53","53","53","203800","53","53","0","1"
"1","54","54","54","0","54","0","0","1","0","0","54","23604","67","0","0","670380054","54","54","54","0","54","54","200000001","1834","54","30","0","10","54","10","51","54","54","54","203800","54","54","0","1"
"1","55","55","55","0","55","0","0","1","0","0","55","24104","67","0","0","670380055","55","55","55","0","55","55","200000001","1868","55","30","0","10","55","10","51","55","55","55","203800","55","55","0","1"
"1","56","56","56","0","56","0","0","1","0","0","56","24604","67","0","0","670380056","56","56","56","0","56","56","200000001","1902","56","30","0","10","56","10","51","56","56","56","203800","56","56","0","1"
"1","57","57","57","0","57","0","0","1","0","0","57","24604","67","0","0","670380057","57","57","57","0","57","57","200000001","1952","57","30","0","10","57","10","51","57","57","57","203800","57","57","0","1"
"1","58","58","58","0","58","0","0","1","0","0","58","30804","94","0","0","670380058","58","58","58","0","58","58","200000001","2544","58","30","0","10","58","10","72","58","58","58","203800","58","58","0","1"
"1","59","59","59","0","59","0","0","1","0","0","59","34604","107","0","0","670380059","59","59","59","0","59","59","200000001","2924","59","30","0","10","59","10","84","59","59","59","203800","59","59","0","1"
"1","60","60","60","0","60","0","0","1","0","0","60","35104","107","0","0","670380060","60","60","60","0","60","60","200000001","3024","60","30","0","10","60","10","84","60","60","60","203800","60","60","0","1"
"1","61","61","61","0","61","0","0","1","0","0","61","35604","108","0","0","670380061","61","61","61","0","61","61","200000001","3124","61","30","0","10","61","10","84","61","61","61","203800","61","61","0","1"
"1","62","62","62","0","62","0","0","1","0","0","62","35909","108","0","0","670380062","62","62","62","0","62","62","200000001","3187","62","30","0","10","62","10","84","62","62","62","203800","62","62","0","1"
"1","63","63","63","0","63","0","0","1","0","0","63","36215","109","0","0","670380063","63","63","63","0","63","63","200000001","3249","63","30","0","10","63","10","85","63","63","63","203800","63","63","0","1"
"1","64","64","64","0","64","0","0","1","0","0","64","36520","109","0","0","670380064","64","64","64","0","64","64","200000001","3312","64","30","0","10","64","10","85","64","64","64","203800","64","64","0","1"
"1","65","65","65","0","65","0","0","1","0","0","65","36826","109","0","0","670380065","65","65","65","0","65","65","200000001","3374","65","30","0","10","65","10","85","65","65","65","203800","65","65","0","1"
"1","66","66","66","0","66","0","0","1","0","0","66","37131","109","0","0","670380066","66","66","66","0","66","66","200000001","3437","66","30","0","10","66","10","85","66","66","66","203800","66","66","0","1"
"1","67","67","67","0","67","0","0","1","0","0","67","37437","110","0","0","670380067","67","67","67","0","67","67","200000001","3500","67","30","0","10","67","10","86","67","67","67","203800","67","67","0","1"
"1","68","68","68","0","68","0","0","1","0","0","68","37742","110","0","0","670380068","68","68","68","0","68","68","200000001","3562","68","30","0","10","68","10","86","68","68","68","203800","68","68","0","1"
"1","69","69","69","0","69","0","0","1","0","0","69","38047","110","0","0","670380069","69","69","69","0","69","69","200000001","3625","69","30","0","10","69","10","86","69","69","69","203800","69","69","0","1"
"1","70","70","70","0","70","0","0","1","0","0","70","38353","111","0","0","670380070","70","70","70","0","70","70","200000001","3688","70","30","0","10","70","10","86","70","70","70","203800","70","70","0","1"
"1","71","71","71","0","71","0","0","1","0","0","71","38658","111","0","0","670380071","71","71","71","0","71","71","200000001","3750","71","30","0","10","71","10","87","71","71","71","203800","71","71","0","1"
"1","1","1","1","0","1","0","0","1","0","0","1","411","4","0","0","670380101","1","1","1","0","1","1","200000001","40","1","30","0","10","1","10","2","1","1","1","203801","1","1","0","1"
"1","2","2","2","0","2","0","0","1","0","0","2","539","5","0","0","670380102","2","2","2","0","2","2","200000001","44","2","30","0","10","2","10","3","2","2","2","203801","2","2","0","1"
"1","3","3","3","0","3","0","0","1","0","0","3","899","6","0","0","670380103","3","3","3","0","3","3","200000001","48","3","30","0","10","3","10","4","3","3","3","203801","3","3","0","1"
"1","4","4","4","0","4","0","0","1","0","0","4","793","6","0","0","670380104","4","4","4","0","4","4","200000001","70","4","30","0","10","4","10","4","4","4","4","203801","4","4","0","1"
"1","5","5","5","0","5","0","0","1","0","0","5","881","8","0","0","670380105","5","5","5","0","5","5","200000001","104","5","30","0","10","5","10","4","5","5","5","203801","5","5","0","1"
"1","6","6","6","0","6","0","0","1","0","0","6","966","9","0","0","670380106","6","6","6","0","6","6","200000001","137","6","30","0","10","6","10","5","6","6","6","203801","6","6","0","1"
"1","7","7","7","0","7","0","0","1","0","0","7","1190","10","0","0","670380107","7","7","7","0","7","7","200000001","170","7","30","0","10","7","10","6","7","7","7","203801","7","7","0","1"
"1","8","8","8","0","8","0","0","1","0","0","8","1412","11","0","0","670380108","8","8","8","0","8","8","200000001","202","8","30","0","10","8","10","7","8","8","8","203801","8","8","0","1"
"1","9","9","9","0","9","0","0","1","0","0","9","1452","11","0","0","670380109","9","9","9","0","9","9","200000001","218","9","30","0","10","9","10","7","9","9","9","203801","9","9","0","1"
"1","10","10","10","0","10","0","0","1","0","0","10","1494","13","0","0","670380110","10","10","10","0","10","10","200000001","232","10","30","0","10","10","10","8","10","10","10","203801","10","10","0","1"
"1","11","11","11","0","11","0","0","1","0","0","11","1534","13","0","0","670380111","11","11","11","0","11","11","200000001","248","11","30","0","10","11","10","8","11","11","11","203801","11","11","0","1"
"1","12","12","12","0","12","0","0","1","0","0","12","1574","13","0","0","670380112","12","12","12","0","12","12","200000001","262","12","30","0","10","12","10","8","12","12","12","203801","12","12","0","1"
"1","13","13","13","0","13","0","0","1","0","0","13","1865","14","0","0","670380113","13","13","13","0","13","13","200000001","289","13","30","0","10","13","10","9","13","13","13","203801","13","13","0","1"
"1","14","14","14","0","14","0","0","1","0","0","14","2156","15","0","0","670380114","14","14","14","0","14","14","200000001","316","14","30","0","10","14","10","10","14","14","14","203801","14","14","0","1"
"1","15","15","15","0","15","0","0","1","0","0","15","2447","15","0","0","670380115","15","15","15","0","15","15","200000001","344","15","30","0","10","15","10","10","15","15","15","203801","15","15","0","1"
"1","16","16","16","0","16","0","0","1","0","0","16","2738","15","0","0","670380116","16","16","16","0","16","16","200000001","371","16","30","0","10","16","10","11","16","16","16","203801","16","16","0","1"
"1","17","17","17","0","17","0","0","1","0","0","17","3029","18","0","0","670380117","17","17","17","0","17","17","200000001","396","17","30","0","10","17","10","12","17","17","17","203801","17","17","0","1"
"1","18","18","18","0","18","0","0","1","0","0","18","3320","19","0","0","670380118","18","18","18","0","18","18","200000001","423","18","30","0","10","18","10","13","18","18","18","203801","18","18","0","1"
"1","19","19","19","0","19","0","0","1","0","0","19","3610","19","0","0","670380119","19","19","19","0","19","19","200000001","450","19","30","0","10","19","10","13","19","19","19","203801","19","19","0","1"
"1","20","20","20","0","20","0","0","1","0","0","20","3901","20","0","0","670380120","20","20","20","0","20","20","200000001","478","20","30","0","10","20","10","13","20","20","20","203801","20","20","0","1"
"1","21","21","21","0","21","0","0","1","0","0","21","4115","20","0","0","670380121","21","21","21","0","21","21","200000001","492","21","30","0","10","21","10","13","21","21","21","203801","21","21","0","1"
"1","22","22","22","0","22","0","0","1","0","0","22","4328","20","0","0","670380122","22","22","22","0","22","22","200000001","508","22","30","0","10","22","10","13","22","22","22","203801","22","22","0","1"
"1","23","23","23","0","23","0","0","1","0","0","23","4542","20","0","0","670380123","23","23","23","0","23","23","200000001","522","23","30","0","10","23","10","13","23","23","23","203801","23","23","0","1"
"1","24","24","24","0","24","0","0","1","0","0","24","4512","30","0","0","670380124","24","24","24","0","24","24","200000001","604","24","30","0","10","24","10","22","24","24","24","203801","24","24","0","1"
"1","25","25","25","0","25","0","0","1","0","0","25","4897","30","0","0","670380125","25","25","25","0","25","25","200000001","636","25","30","0","10","25","10","22","25","25","25","203801","25","25","0","1"
"1","26","26","26","0","26","0","0","1","0","0","26","5278","31","0","0","670380126","26","26","26","0","26","26","200000001","666","26","30","0","10","26","10","22","26","26","26","203801","26","26","0","1"
"1","27","27","27","0","27","0","0","1","0","0","27","5663","31","0","0","670380127","27","27","27","0","27","27","200000001","697","27","30","0","10","27","10","22","27","27","27","203801","27","27","0","1"
"1","28","28","28","0","28","0","0","1","0","0","28","6047","31","0","0","670380128","28","28","28","0","28","28","200000001","727","28","30","0","10","28","10","22","28","28","28","203801","28","28","0","1"
"1","29","29","29","0","29","0","0","1","0","0","29","6428","33","0","0","670380129","29","29","29","0","29","29","200000001","758","29","30","0","10","29","10","22","29","29","29","203801","29","29","0","1"
"1","30","30","30","0","30","0","0","1","0","0","30","6813","33","0","0","670380130","30","30","30","0","30","30","200000001","788","30","30","0","10","30","10","22","30","30","30","203801","30","30","0","1"
"1","31","31","31","0","31","0","0","1","0","0","31","8118","34","0","0","670380131","31","31","31","0","31","31","200000001","852","31","30","0","10","31","10","23","31","31","31","203801","31","31","0","1"
"1","32","32","32","0","32","0","0","1","0","0","32","9420","36","0","0","670380132","32","32","32","0","32","32","200000001","917","32","30","0","10","32","10","25","32","32","32","203801","32","32","0","1"
"1","33","33","33","0","33","0","0","1","0","0","33","10725","38","0","0","670380133","33","33","33","0","33","33","200000001","979","33","30","0","10","33","10","26","33","33","33","203801","33","33","0","1"
"1","34","34","34","0","34","0","0","1","0","0","34","12030","39","0","0","670380134","34","34","34","0","34","34","200000001","1044","34","30","0","10","34","10","27","34","34","34","203801","34","34","0","1"
"1","35","35","35","0","35","0","0","1","0","0","35","13332","40","0","0","670380135","35","35","35","0","35","35","200000001","1108","35","30","0","10","35","10","29","35","35","35","203801","35","35","0","1"
"1","36","36","36","0","36","0","0","1","0","0","36","14637","43","0","0","670380136","36","36","36","0","36","36","200000001","1172","36","30","0","10","36","10","30","36","36","36","203801","36","36","0","1"
"1","37","37","37","0","37","0","0","1","0","0","37","15939","44","0","0","670380137","37","37","37","0","37","37","200000001","1236","37","30","0","10","37","10","31","37","37","37","203801","37","37","0","1"
"1","38","38","38","0","38","0","0","1","0","0","38","17244","45","0","0","670380138","38","38","38","0","38","38","200000001","1300","38","30","0","10","38","10","32","38","38","38","203801","38","38","0","1"
"1","39","39","39","0","39","0","0","1","0","0","39","18549","46","0","0","670380139","39","39","39","0","39","39","200000001","1363","39","30","0","10","39","10","33","39","39","39","203801","39","39","0","1"
"1","40","40","40","0","40","0","0","1","0","0","40","19851","49","0","0","670380140","40","40","40","0","40","40","200000001","1427","40","30","0","10","40","10","35","40","40","40","203801","40","40","0","1"
"1","41","41","41","0","41","0","0","1","0","0","41","20036","49","0","0","670380141","41","41","41","0","41","41","200000001","1460","41","30","0","10","41","10","36","41","41","41","203801","41","41","0","1"
"1","42","42","42","0","42","0","0","1","0","0","42","21027","50","0","0","670380142","42","42","42","0","42","42","200000001","1543","42","30","0","10","42","10","36","42","42","42","203801","42","42","0","1"
"1","43","43","43","0","43","0","0","1","0","0","43","21454","52","0","0","670380143","43","43","43","0","43","43","200000001","1574","43","30","0","10","43","10","37","43","43","43","203801","43","43","0","1"
"1","44","44","44","0","44","0","0","1","0","0","44","21880","53","0","0","670380144","44","44","44","0","44","44","200000001","1583","44","30","0","10","44","10","38","44","44","44","203801","44","44","0","1"
"1","45","45","45","0","45","0","0","1","0","0","45","21943","53","0","0","670380145","45","45","45","0","45","45","200000001","1667","45","30","0","10","45","10","38","45","45","45","203801","45","45","0","1"
"1","46","46","46","0","46","0","0","1","0","0","46","22552","56","0","0","670380146","46","46","46","0","46","46","200000001","1668","46","30","0","10","46","10","40","46","46","46","203801","46","46","0","1"
"1","47","47","47","0","47","0","0","1","0","0","47","23160","58","0","0","670380147","47","47","47","0","47","47","200000001","1696","47","30","0","10","47","10","42","47","47","47","203801","47","47","0","1"
"1","48","48","48","0","48","0","0","1","0","0","48","23160","59","0","0","670380148","48","48","48","0","48","48","200000001","1741","48","30","0","10","48","10","42","48","48","48","203801","48","48","0","1"
"1","49","49","49","0","49","0","0","1","0","0","49","23160","59","0","0","670380149","49","49","49","0","49","49","200000001","1785","49","30","0","10","49","10","42","49","49","49","203801","49","49","0","1"
"1","50","50","50","0","50","0","0","1","0","0","50","23660","65","0","0","670380150","50","50","50","0","50","50","200000001","1843","50","30","0","10","50","10","50","50","50","50","203801","50","50","0","1"
"1","51","51","51","0","51","0","0","1","0","0","51","24160","66","0","0","670380151","51","51","51","0","51","51","200000001","1900","51","30","0","10","51","10","51","51","51","51","203801","51","51","0","1"
"1","52","52","52","0","52","0","0","1","0","0","52","24660","66","0","0","670380152","52","52","52","0","52","52","200000001","1958","52","30","0","10","52","10","51","52","52","52","203801","52","52","0","1"
"1","53","53","53","0","53","0","0","1","0","0","53","25160","66","0","0","670380153","53","53","53","0","53","53","200000001","2016","53","30","0","10","53","10","51","53","53","53","203801","53","53","0","1"
"1","54","54","54","0","54","0","0","1","0","0","54","25660","66","0","0","670380154","54","54","54","0","54","54","200000001","2073","54","30","0","10","54","10","51","54","54","54","203801","54","54","0","1"
"1","55","55","55","0","55","0","0","1","0","0","55","26160","66","0","0","670380155","55","55","55","0","55","55","200000001","2131","55","30","0","10","55","10","51","55","55","55","203801","55","55","0","1"
"1","56","56","56","0","56","0","0","1","0","0","56","27160","67","0","0","670380156","56","56","56","0","56","56","200000001","2072","56","30","0","10","56","10","51","56","56","56","203801","56","56","0","1"
"1","57","57","57","0","57","0","0","1","0","0","57","27410","67","0","0","670380157","57","57","57","0","57","57","200000001","2099","57","30","0","10","57","10","51","57","57","57","203801","57","57","0","1"
"1","58","58","58","0","58","0","0","1","0","0","58","28660","67","0","0","670380158","58","58","58","0","58","58","200000001","2243","58","30","0","10","58","10","51","58","58","58","203801","58","58","0","1"
"1","59","59","59","0","59","0","0","1","0","0","59","27910","68","0","0","670380159","59","59","59","0","59","59","200000001","2154","59","30","0","10","59","10","53","59","59","59","203801","59","59","0","1"
"1","60","60","60","0","60","0","0","1","0","0","60","28160","69","0","0","670380160","60","60","60","0","60","60","200000001","2181","60","30","0","10","60","10","54","60","60","60","203801","60","60","0","1"
"1","61","61","61","0","61","0","0","1","0","0","61","28410","70","0","0","670380161","61","61","61","0","61","61","200000001","2208","61","30","0","10","61","10","55","61","61","61","203801","61","61","0","1"
"1","62","62","62","0","62","0","0","1","0","0","62","28433","70","0","0","670380162","62","62","62","0","62","62","200000001","2251","62","30","0","10","62","10","56","62","62","62","203801","62","62","0","1"
"1","63","63","63","0","63","0","0","1","0","0","63","28455","71","0","0","670380163","63","63","63","0","63","63","200000001","2294","63","30","0","10","63","10","58","63","63","63","203801","63","63","0","1"
"1","64","64","64","0","64","0","0","1","0","0","64","28478","71","0","0","670380164","64","64","64","0","64","64","200000001","2337","64","30","0","10","64","10","59","64","64","64","203801","64","64","0","1"
"1","65","65","65","0","65","0","0","1","0","0","65","28500","72","0","0","670380165","65","65","65","0","65","65","200000001","2380","65","30","0","10","65","10","60","65","65","65","203801","65","65","0","1"
"1","66","66","66","0","66","0","0","1","0","0","66","28523","72","0","0","670380166","66","66","66","0","66","66","200000001","2423","66","30","0","10","66","10","62","66","66","66","203801","66","66","0","1"
"1","67","67","67","0","67","0","0","1","0","0","67","28545","72","0","0","670380167","67","67","67","0","67","67","200000001","2466","67","30","0","10","67","10","63","67","67","67","203801","67","67","0","1"
"1","68","68","68","0","68","0","0","1","0","0","68","28568","73","0","0","670380168","68","68","68","0","68","68","200000001","2509","68","30","0","10","68","10","65","68","68","68","203801","68","68","0","1"
"1","69","69","69","0","69","0","0","1","0","0","69","28590","73","0","0","670380169","69","69","69","0","69","69","200000001","2552","69","30","0","10","69","10","66","69","69","69","203801","69","69","0","1"
"1","70","70","70","0","70","0","0","1","0","0","70","28613","74","0","0","670380170","70","70","70","0","70","70","200000001","2595","70","30","0","10","70","10","67","70","70","70","203801","70","70","0","1"
"1","71","71","71","0","71","0","0","1","0","0","71","28636","74","0","0","670380171","71","71","71","0","71","71","200000001","2638","71","30","0","10","71","10","69","71","71","71","203801","71","71","0","1"
"1","1","1","1","0","1","0","0","1","0","0","1","331","4","0","0","670390001","1","1","1","0","1","1","200000006","71","1","30","0","10","1","10","4","1","1","1","203900","1","1","0","1"
"1","2","2","2","0","2","0","0","1","0","0","2","340","9","0","0","670390002","2","2","2","0","2","2","200000006","83","2","30","0","10","2","10","4","2","2","2","203900","2","2","0","1"
"1","3","3","3","0","3","0","0","1","0","0","3","349","5","0","0","670390003","3","3","3","0","3","3","200000006","96","3","30","0","10","3","10","5","3","3","3","203900","3","3","0","1"
"1","4","4","4","0","4","0","0","1","0","0","4","349","5","0","0","670390004","4","4","4","0","4","4","200000006","96","4","30","0","10","4","10","5","4","4","4","203900","4","4","0","1"
"1","5","5","5","0","5","0","0","1","0","0","5","351","5","0","0","670390005","5","5","5","0","5","5","200000006","105","5","30","0","10","5","10","5","5","5","5","203900","5","5","0","1"
"1","6","6","6","0","6","0","0","1","0","0","6","369","8","0","0","670390006","6","6","6","0","6","6","200000006","143","6","30","0","10","6","10","7","6","6","6","203900","6","6","0","1"
"1","7","7","7","0","7","0","0","1","0","0","7","415","9","0","0","670390007","7","7","7","0","7","7","200000006","163","7","30","0","10","7","10","9","7","7","7","203900","7","7","0","1"
"1","8","8","8","0","8","0","0","1","0","0","8","462","9","0","0","670390008","8","8","8","0","8","8","200000006","183","8","30","0","10","8","10","9","8","8","8","203900","8","8","0","1"
"1","9","9","9","0","9","0","0","1","0","0","9","508","9","0","0","670390009","9","9","9","0","9","9","200000006","203","9","30","0","10","9","10","10","9","9","9","203900","9","9","0","1"
"1","10","10","10","0","10","0","0","1","0","0","10","554","10","0","0","670390010","10","10","10","0","10","10","200000006","223","10","30","0","10","10","10","11","10","10","10","203900","10","10","0","1"
"1","11","11","11","0","11","0","0","1","0","0","11","601","11","0","0","670390011","11","11","11","0","11","11","200000006","244","11","30","0","10","11","10","11","11","11","11","203900","11","11","0","1"
"1","12","12","12","0","12","0","0","1","0","0","12","648","13","0","0","670390012","12","12","12","0","12","12","200000006","266","12","30","0","10","12","10","12","12","12","12","203900","12","12","0","1"
"1","13","13","13","0","13","0","0","1","0","0","13","694","13","0","0","670390013","13","13","13","0","13","13","200000006","284","13","30","0","10","13","10","13","13","13","13","203900","13","13","0","1"
"1","14","14","14","0","14","0","0","1","0","0","14","740","14","0","0","670390014","14","14","14","0","14","14","200000006","304","14","30","0","10","14","10","13","14","14","14","203900","14","14","0","1"
"1","15","15","15","0","15","0","0","1","0","0","15","786","15","0","0","670390015","15","15","15","0","15","15","200000006","324","15","30","0","10","15","10","15","15","15","15","203900","15","15","0","1"
"1","16","16","16","0","16","0","0","1","0","0","16","855","15","0","0","670390016","16","16","16","0","16","16","200000006","364","16","30","0","10","16","10","15","16","16","16","203900","16","16","0","1"
"1","17","17","17","0","17","0","0","1","0","0","17","924","15","0","0","670390017","17","17","17","0","17","17","200000006","404","17","30","0","10","17","10","15","17","17","17","203900","17","17","0","1"
"1","18","18","18","0","18","0","0","1","0","0","18","1304","15","0","0","670390018","18","18","18","0","18","18","200000006","489","18","30","0","10","18","10","16","18","18","18","203900","18","18","0","1"
"1","19","19","19","0","19","0","0","1","0","0","19","1490","15","0","0","670390019","19","19","19","0","19","19","200000006","527","19","30","0","10","19","10","16","19","19","19","203900","19","19","0","1"
"1","20","20","20","0","20","0","0","1","0","0","20","1572","17","0","0","670390020","20","20","20","0","20","20","200000006","554","20","30","0","10","20","10","16","20","20","20","203900","20","20","0","1"
"1","21","21","21","0","21","0","0","1","0","0","21","1794","19","0","0","670390021","21","21","21","0","21","21","200000006","614","21","30","0","10","21","10","18","21","21","21","203900","21","21","0","1"
"1","22","22","22","0","22","0","0","1","0","0","22","2015","21","0","0","670390022","22","22","22","0","22","22","200000006","670","22","30","0","10","22","10","21","22","22","22","203900","22","22","0","1"
"1","23","23","23","0","23","0","0","1","0","0","23","2162","21","0","0","670390023","23","23","23","0","23","23","200000006","687","23","30","0","10","23","10","21","23","23","23","203900","23","23","0","1"
"1","24","24","24","0","24","0","0","1","0","0","24","2309","21","0","0","670390024","24","24","24","0","24","24","200000006","702","24","30","0","10","24","10","21","24","24","24","203900","24","24","0","1"
"1","25","25","25","0","25","0","0","1","0","0","25","2457","21","0","0","670390025","25","25","25","0","25","25","200000006","719","25","30","0","10","25","10","22","25","25","25","203900","25","25","0","1"
"1","26","26","26","0","26","0","0","1","0","0","26","2603","21","0","0","670390026","26","26","26","0","26","26","200000006","736","26","30","0","10","26","10","22","26","26","26","203900","26","26","0","1"
"1","27","27","27","0","27","0","0","1","0","0","27","2750","21","0","0","670390027","27","27","27","0","27","27","200000006","751","27","30","0","10","27","10","22","27","27","27","203900","27","27","0","1"
"1","28","28","28","0","28","0","0","1","0","0","28","2897","21","0","0","670390028","28","28","28","0","28","28","200000006","768","28","30","0","10","28","10","22","28","28","28","203900","28","28","0","1"
"1","29","29","29","0","29","0","0","1","0","0","29","3123","22","0","0","670390029","29","29","29","0","29","29","200000006","782","29","30","0","10","29","10","22","29","29","29","203900","29","29","0","1"
"1","30","30","30","0","30","0","0","1","0","0","30","3349","22","0","0","670390030","30","30","30","0","30","30","200000006","797","30","30","0","10","30","10","22","30","30","30","203900","30","30","0","1"
"1","31","31","31","0","31","0","0","1","0","0","31","3575","22","0","0","670390031","31","31","31","0","31","31","200000006","812","31","30","0","10","31","10","23","31","31","31","203900","31","31","0","1"
"1","32","32","32","0","32","0","0","1","0","0","32","3801","23","0","0","670390032","32","32","32","0","32","32","200000006","826","32","30","0","10","32","10","23","32","32","32","203900","32","32","0","1"
"1","33","33","33","0","33","0","0","1","0","0","33","3901","23","0","0","670390033","33","33","33","0","33","33","200000006","829","33","30","0","10","33","10","23","33","33","33","203900","33","33","0","1"
"1","34","34","34","0","34","0","0","1","0","0","34","4913","24","0","0","670390034","34","34","34","0","34","34","200000006","922","34","30","0","10","34","10","23","34","34","34","203900","34","34","0","1"
"1","35","35","35","0","35","0","0","1","0","0","35","5398","24","0","0","670390035","35","35","35","0","35","35","200000006","964","35","30","0","10","35","10","23","35","35","35","203900","35","35","0","1"
"1","36","36","36","0","36","0","0","1","0","0","36","5524","24","0","0","670390036","36","36","36","0","36","36","200000006","1007","36","30","0","10","36","10","23","36","36","36","203900","36","36","0","1"
"1","37","37","37","0","37","0","0","1","0","0","37","6013","26","0","0","670390037","37","37","37","0","37","37","200000006","1049","37","30","0","10","37","10","25","37","37","37","203900","37","37","0","1"
"1","38","38","38","0","38","0","0","1","0","0","38","6501","28","0","0","670390038","38","38","38","0","38","38","200000006","1091","38","30","0","10","38","10","27","38","38","38","203900","38","38","0","1"
"1","39","39","39","0","39","0","0","1","0","0","39","6990","30","0","0","670390039","39","39","39","0","39","39","200000006","1133","39","30","0","10","39","10","30","39","39","39","203900","39","39","0","1"
"1","40","40","40","0","40","0","0","1","0","0","40","7478","32","0","0","670390040","40","40","40","0","40","40","200000006","1176","40","30","0","10","40","10","32","40","40","40","203900","40","40","0","1"
"1","41","41","41","0","41","0","0","1","0","0","41","7967","34","0","0","670390041","41","41","41","0","41","41","200000006","1218","41","30","0","10","41","10","34","41","41","41","203900","41","41","0","1"
"1","42","42","42","0","42","0","0","1","0","0","42","8455","36","0","0","670390042","42","42","42","0","42","42","200000006","1260","42","30","0","10","42","10","36","42","42","42","203900","42","42","0","1"
"1","43","43","43","0","43","0","0","1","0","0","43","8808","37","0","0","670390043","43","43","43","0","43","43","200000006","1261","43","30","0","10","43","10","37","43","43","43","203900","43","43","0","1"
