778118de4d99a027cb891297221c91bb944f8d1959d30e0bf91265c64bd8598d,be0a83edcaffeddda713557331378fa9f5b688efb6a393aff5b6df84be20e1f1,497fc75047c82ddfac8f716e45e6314515b9da91d198179752a93be6d2701213,d854722957783cff4b09aadeb3b1cbf79fa2a4e3c4eadf2fec41f32d37b51a51,ee316bd1da47f2521e0ba8d9f814a0c65f2591c1722233b1d1734ddab56dad13,1be53dbb6644d5296905561a2f38151f42e6ae6bbd1d8473e75418834d0cc9bb,e8d86d885e35a6b5dd0fb83a085628372ac1c7dafa4d3916f9540a258eed1ea2,2e0f35a36baf7ba7cf5ff3645d40311ed327099797c135bfcb6c40ef3aad7760,068b1457f0b0e846bba2a846cc64090f078882a8795d90f7ea65a50273134998,54cd0fdb300bf89ebb44b5a23e1a5c3f2be8eb2c142bb081ee36c8574d3dad11,f4eca1ff71f1f182eb769a94d76e2aae6be65940f06bf0ebdfc9186bb4fe13ee,7129047db7220bad945ffba2ed3e7ece3ffa3e91f1977d81481fb9f7750d1069,748a46d0b08fde8ce8bcae9783824137db787e55e74ebacb3e5b8f440a1496f2,123aaffb34cf937678c10db22081fcc6a346711b5c6b2d4a8b3e4faa8d84ba60,f2d2fe03fda29de369b57156a6561a3068671b67c1090ec8900ca8247fce2d67,dca3698ead003dbf224959ffa0424d3c028b84763341ed0bce31c7fa58a092a2,5a0a039237d7707238d1e74830280dc5074c6cf4d570959aa5c42bcc31b23197,ccf45ca90e684c21276b090435bd0d744ffb3e623be55c3fbd2f19802f7eea3d,962a6390006fde2711558d780655d3cc8bd6f23aa1fd61972447c797174e9370
"2330","0","0","9","0","2495","36","198","56","37","12","260","15","30","0","3","30","180101","3182"
"2480","0","0","9","0","2495","49","257","65","37","13","285","15","36","0","3","30","180101","3742"
"2480","0","0","9","0","2495","49","350","77","37","14","310","15","40","0","3","30","180101","4367"
"2480","0","0","9","0","2495","49","474","89","37","15","310","15","50","0","3","30","180101","4994"
"2480","0","0","9","0","2495","57","607","99","37","16","310","15","58","0","3","30","180101","5653"
"2530","0","0","9","0","2495","60","753","109","37","17","310","15","71","0","3","30","180101","6335"
"2580","0","0","9","0","2495","60","920","121","37","18","310","15","83","0","5","30","180101","7079"
"2675","0","0","9","0","2495","60","1066","133","37","19","310","15","94","0","5","30","180101","7958"
"2870","0","0","9","0","2495","60","1177","149","37","20","310","15","104","0","5","30","180101","8947"
"3180","0","0","9","0","2495","60","1272","168","37","21","310","15","110","0","5","30","180101","10037"
"3390","0","0","9","0","2495","60","1346","193","37","22","310","15","123","0","5","30","180101","11268"
"3600","0","0","9","0","2495","60","1387","208","37","23","310","15","137","0","5","30","180101","12696"
"4215","0","0","9","0","2495","60","1416","214","37","24","310","15","143","0","5","30","180101","14284"
"4215","0","0","9","0","2495","60","1449","220","37","25","310","15","152","0","5","30","180101","16082"
"4535","0","0","9","0","2495","60","1473","226","37","26","310","15","161","0","5","30","180101","17999"
"4855","0","0","9","0","2495","60","1491","231","37","27","310","15","168","0","5","30","180101","20045"
"4855","0","0","9","0","2495","60","1516","236","37","28","310","15","173","0","5","30","180101","22262"
"5175","0","0","9","0","2495","60","1549","241","37","29","310","15","178","0","5","30","180101","24604"
"5175","0","0","9","0","2495","60","1590","246","37","30","310","15","183","0","5","30","180101","27128"
"5495","0","0","9","0","2495","60","1631","251","37","31","310","15","188","0","5","30","180101","29726"
"5495","0","0","9","0","2495","60","1671","257","37","32","310","15","194","0","5","30","180101","32462"
"5865","0","0","9","0","2495","60","1709","263","37","33","310","15","200","0","5","30","180101","35303"
"5865","0","0","9","0","2495","60","1745","269","37","34","310","15","206","0","5","30","180101","38336"
"6235","0","0","9","0","2495","60","1781","275","37","35","310","15","212","0","5","30","180101","41475"
"6235","0","0","9","0","2495","60","1817","282","37","36","310","15","219","0","5","30","180101","44757"
"6655","0","0","9","0","2495","60","1853","289","37","37","310","15","226","0","5","30","180101","48103"
"7075","0","0","9","0","2495","60","1889","296","37","38","310","15","233","0","5","30","180101","51559"
"55","0","0","0","26","50","0","0","0","0","2","0","0","3","0","0","0","180201","0"
"150","0","0","0","94","100","0","0","0","0","3","0","0","7","0","0","0","180201","0"
"270","0","0","0","214","100","0","0","2","0","4","0","0","14","0","0","10","180201","0"
"450","0","0","0","405","100","0","0","2","0","5","0","0","29","0","0","10","180201","0"
"800","0","0","0","634","100","0","0","4","0","6","50","0","42","0","0","10","180201","0"
"1395","0","0","0","894","100","0","0","8","0","7","85","0","56","0","0","15","180201","0"
"1560","0","0","1","1286","100","0","0","10","4","8","120","0","63","0","0","30","180201","0"
"1700","16","0","2","1710","100","0","0","10","9","9","155","0","70","0","0","45","180201","0"
"1970","40","0","4","2145","520","0","0","11","14","10","170","0","82","0","0","45","180201","0"
"2130","85","0","5","2657","740","0","0","11","14","11","186","5","87","0","0","45","180201","0"
"2230","138","0","6","3181","840","0","0","14","14","12","222","11","92","0","0","45","180201","0"
"2370","200","0","6","3714","840","0","0","19","16","13","242","17","99","0","0","45","180201","0"
"2510","276","0","6","4294","960","0","0","23","18","14","272","17","106","0","0","45","180201","0"
"2540","346","0","6","4899","1080","0","0","31","22","15","282","17","115","0","0","45","180201","0"
"2570","421","0","6","5572","1080","0","0","36","22","16","312","17","123","0","0","45","180201","0"
"2570","493","0","6","6300","1080","0","0","40","22","17","342","17","132","0","0","45","180201","0"
"2570","582","0","6","7084","1080","0","0","46","22","18","372","17","141","0","0","45","180201","0"
"2570","715","0","6","7972","1080","0","0","51","22","19","372","17","148","0","0","45","180201","0"
"2570","872","0","6","8893","1080","0","0","61","22","20","372","17","162","0","0","45","180201","0"
"2570","1074","0","6","9912","1180","0","0","67","22","21","372","17","170","0","0","45","180201","0"
"2570","1292","0","6","11109","1280","0","0","72","22","22","372","17","177","0","0","45","180201","0"
"2570","1476","0","6","12432","1280","0","0","78","22","23","372","17","193","0","0","45","180201","0"
"2570","1619","0","6","13907","1280","0","0","84","22","24","372","17","210","0","0","45","180201","0"
"2570","1728","0","6","15617","1280","0","0","90","22","25","372","17","218","0","0","45","180201","0"
"3030","1800","0","6","17457","1280","0","0","96","22","26","372","17","227","0","0","45","180201","0"
"3030","1845","0","6","19492","1280","0","0","102","22","27","372","17","235","0","0","45","180201","0"
"3030","1877","0","6","21690","1280","0","0","107","22","28","372","17","240","0","0","45","180201","0"
"3490","1910","0","6","24012","1280","0","0","111","22","29","372","17","244","0","0","45","180201","0"
"3490","1944","0","6","26533","1280","0","0","115","22","30","372","17","248","0","0","45","180201","0"
"3950","1978","0","6","29112","1280","0","0","119","22","31","372","17","252","0","0","45","180201","0"
"3950","2012","0","6","31854","1280","0","0","123","22","32","372","17","256","0","0","45","180201","0"
"4450","2045","0","6","34687","1280","0","0","127","22","33","372","17","260","0","0","45","180201","0"
"4950","2077","0","6","37669","1280","0","0","131","22","34","372","17","264","0","0","45","180201","0"
"4950","2109","0","6","40856","1280","0","0","135","22","35","372","17","268","0","0","45","180201","0"
"4950","2141","0","6","44155","1280","0","0","139","22","36","372","17","272","0","0","45","180201","0"
"5450","2173","0","6","47499","1280","0","0","144","22","37","372","17","277","0","0","45","180201","0"
"5950","2205","0","6","50947","1280","0","0","149","22","38","372","17","282","0","0","45","180201","0"
"110","0","0","0","0","25","0","0","2","0","2","0","0","0","0","0","0","180301","25"
"290","0","0","0","0","75","0","0","4","0","3","5","0","0","0","0","0","180301","89"
"755","0","0","0","0","105","0","0","8","0","4","10","0","1","0","0","0","180301","194"
"1295","0","0","0","0","105","0","0","13","0","5","30","0","3","0","3","10","180301","343"
"2160","0","0","0","0","195","0","0","24","0","6","45","0","5","0","3","10","180301","553"
"3130","0","0","0","0","665","0","0","36","0","7","45","0","7","0","3","10","180301","800"
"4020","0","0","0","0","900","0","0","44","0","8","60","0","9","0","3","10","180301","1132"
"4575","0","0","0","0","900","0","20","53","9","9","100","0","11","0","3","10","180301","1525"
"4785","0","0","5","0","900","0","50","59","18","10","115","0","17","0","3","20","180301","1981"
"5405","0","0","7","0","900","3","102","63","22","11","115","0","22","0","3","30","180301","2464"
"6155","0","0","9","0","900","19","134","69","25","12","115","0","26","0","3","30","180301","2949"
"6685","0","0","9","0","900","35","167","75","25","13","148","0","32","0","3","30","180301","3479"
"7185","0","0","9","0","900","38","208","82","25","14","181","0","37","0","3","30","180301","4076"
"7545","0","0","9","0","900","38","274","88","25","15","201","0","43","0","3","30","180301","4727"
"7845","0","0","9","0","900","41","368","96","25","16","201","0","45","0","3","30","180301","5429"
"8095","0","0","9","0","900","44","466","102","25","17","201","0","49","0","3","30","180301","6178"
"8440","0","0","9","0","900","44","604","105","25","18","201","0","54","0","3","30","180301","6996"
"8825","0","0","9","0","900","44","739","114","25","19","201","0","61","0","3","30","180301","7882"
"9305","0","0","9","0","900","44","879","127","25","20","201","0","66","0","3","30","180301","8864"
"9665","0","0","9","0","900","44","1030","133","25","21","201","0","71","0","3","30","180301","9990"
"9935","0","0","9","0","900","44","1174","144","25","22","201","0","79","0","3","30","180301","11274"
"10320","0","0","9","0","900","44","1285","155","25","23","201","0","88","0","3","30","180301","12692"
"10765","0","0","9","0","900","44","1384","165","25","24","201","0","101","0","3","30","180301","14210"
"11395","0","0","9","0","900","44","1461","178","25","25","201","0","114","0","3","30","180301","15861"
"12115","0","0","9","0","900","44","1518","184","25","26","201","0","123","0","3","30","180301","17717"
"12875","0","0","9","0","900","44","1554","197","25","27","201","0","136","0","3","30","180301","19635"
"14000","0","0","9","0","900","44","1581","197","25","28","201","0","136","0","3","30","180301","21775"
"14920","0","0","9","0","900","44","1609","202","25","29","201","0","141","0","3","30","180301","24053"
"15520","0","0","9","0","900","44","1638","207","25","30","201","0","146","0","3","30","180301","26516"
"16645","0","0","9","0","900","44","1667","207","25","31","201","0","146","0","3","30","180301","29080"
"17870","0","0","9","0","900","44","1696","207","25","32","201","0","146","0","3","30","180301","31744"
"19040","0","0","9","0","900","44","1724","213","25","33","201","0","152","0","3","30","180301","34501"
"19940","0","0","9","0","900","44","1751","219","25","34","201","0","158","0","3","30","180301","37438"
"21210","0","0","9","0","900","44","1778","225","25","35","201","0","164","0","3","30","180301","40481"
"22110","0","0","9","0","900","44","1805","232","25","36","201","0","171","0","3","30","180301","43667"
"23430","0","0","9","0","900","44","1832","239","25","37","201","0","178","0","3","30","180301","46917"
"24750","0","0","9","0","900","44","1859","246","25","38","201","0","185","0","3","30","180301","50277"
"80","0","0","0","0","100","0","0","3","0","2","0","0","0","0","0","0","180401","19"
"370","0","0","0","0","150","0","0","6","0","3","0","0","1","0","1","0","180401","59"
"910","0","0","0","0","180","0","0","13","0","4","5","0","2","0","1","0","180401","144"
"1795","0","0","0","0","180","0","0","24","0","5","5","0","9","0","1","0","180401","244"
"2840","0","0","0","0","270","0","0","38","0","6","5","0","14","0","5","0","180401","387"
"4045","0","0","0","0","270","0","0","56","0","7","5","0","24","0","5","0","180401","572"
"5885","0","0","0","0","270","0","0","81","0","8","20","0","38","0","5","0","180401","678"
"7065","0","0","0","10","270","0","10","98","9","9","35","0","52","0","10","15","180401","871"
"8035","0","0","2","20","270","0","30","120","18","10","60","0","69","0","10","15","180401","1121"
"9045","0","0","5","20","270","3","50","147","18","11","60","0","94","0","10","25","180401","1356"
"9785","0","0","5","20","370","9","60","169","21","12","60","0","113","0","15","45","180401","1646"
"10465","0","0","5","20","470","12","70","205","24","13","68","0","137","0","15","47","180401","1943"
"10955","0","0","5","20","470","12","74","245","24","14","76","3","169","0","15","49","180401","2237"
"11325","0","0","5","20","570","12","88","284","24","15","76","5","206","0","15","49","180401","2558"
"11615","0","0","5","20","720","12","112","323","24","16","88","5","246","0","15","49","180401","2904"
"12040","0","0","5","20","770","12","142","371","24","17","88","5","288","0","18","49","180401","3224"
"12600","0","0","5","20","770","12","179","424","24","18","88","5","330","0","21","49","180401","3582"
"13225","0","0","5","20","865","12","220","481","24","19","103","5","378","0","21","49","180401","3989"
"13735","0","0","5","20","960","12","258","542","24","20","138","5","432","0","21","49","180401","4440"
"14350","0","0","5","20","960","12","294","607","24","21","178","5","489","0","21","49","180401","4943"
"15455","0","0","5","20","960","12","328","679","24","22","218","5","555","0","21","49","180401","5492"
"16795","0","0","5","20","960","12","358","764","24","23","238","5","636","0","21","49","180401","6059"
"17895","0","0","5","20","960","12","390","862","24","24","238","5","725","0","21","49","180401","6675"
"19405","0","0","5","20","960","12","420","967","24","25","238","5","817","0","21","49","180401","7357"
"21070","0","0","5","20","960","12","444","1054","24","26","238","5","903","0","21","49","180401","8290"
"22790","0","0","5","20","960","12","459","1120","24","27","238","5","976","0","21","49","180401","9501"
"24675","0","0","5","20","960","12","474","1189","24","28","238","5","1047","0","21","49","180401","10817"
"28560","0","0","5","20","960","12","489","1272","24","29","238","5","1130","0","21","49","180401","11942"
"34835","0","0","5","20","960","12","495","1366","24","30","238","5","1224","0","21","49","180401","12838"
"41400","0","0","5","20","960","12","501","1464","24","31","238","5","1322","0","21","49","180401","13771"
"48435","0","0","5","20","960","12","507","1565","24","32","238","5","1423","0","21","49","180401","14731"
"56185","0","0","5","20","960","12","513","1668","24","33","238","5","1526","0","21","49","180401","15736"
"64715","0","0","5","20","960","12","519","1773","24","34","238","5","1631","0","21","49","180401","16797"
"73955","0","0","5","20","960","12","525","1879","24","35","238","5","1737","0","21","49","180401","17896"
"83755","0","0","5","20","960","12","531","1986","24","36","238","5","1844","0","21","49","180401","19032"
"94020","0","0","5","20","960","12","537","2095","24","37","238","5","1953","0","21","49","180401","20205"
"104775","0","0","5","20","960","12","543","2205","24","38","238","5","2063","0","21","49","180401","21416"
"50","0","0","0","0","75","0","0","5","0","2","0","0","0","0","0","0","180501","17"
"140","0","0","0","0","150","0","0","12","0","3","0","0","0","0","0","0","180501","70"
"315","0","0","0","7","315","0","0","21","0","4","5","0","5","0","0","10","180501","143"
"495","0","0","0","7","475","0","0","35","0","5","25","0","6","0","0","20","180501","309"
"910","0","0","0","7","775","0","0","53","0","6","25","0","10","0","0","20","180501","524"
"1350","0","0","0","7","1590","0","0","70","0","7","25","0","13","0","0","20","180501","783"
"1980","0","0","0","53","2150","0","0","90","0","8","25","0","25","0","0","35","180501","969"
"2330","0","0","0","109","2150","0","5","112","5","9","25","0","41","0","5","65","180501","1186"
"2880","0","0","0","119","2150","0","30","129","13","10","25","0","58","0","10","90","180501","1466"
"3080","0","0","0","119","2150","0","55","145","16","11","25","0","75","0","15","120","180501","1837"
"3480","0","0","0","119","2250","0","65","174","16","12","25","0","98","0","24","140","180501","2119"
"3900","0","0","0","119","2350","0","75","214","16","13","25","0","131","0","28","142","180501","2411"
"4040","0","0","2","119","2350","0","75","254","16","14","25","2","164","0","30","144","180501","2762"
"4040","0","0","4","119","2450","0","75","285","16","15","25","4","199","0","32","144","180501","3188"
"4320","0","0","6","119","2550","0","75","326","16","16","25","4","240","0","32","144","180501","3569"
"4930","0","0","6","119","2550","0","75","363","16","17","25","4","281","0","35","144","180501","3976"
"5390","0","0","6","119","2550","0","87","399","16","18","25","4","314","0","40","144","180501","4509"
"5640","0","0","6","119","2645","0","87","449","16","19","25","4","358","0","40","144","180501","5084"
"5675","0","0","6","119","2740","0","97","502","16","20","25","4","414","0","40","144","180501","5722"
"5820","0","0","6","119","2740","0","117","556","16","21","25","4","465","0","40","144","180501","6468"
"6245","0","0","6","119","2740","0","127","617","16","22","25","4","524","0","40","144","180501","7297"
"6560","0","0","6","119","2740","0","127","697","16","23","25","4","596","0","40","144","180501","8118"
"6880","0","0","6","119","2740","0","127","780","16","24","25","4","663","0","40","144","180501","9063"
"7175","0","0","6","119","2740","0","144","863","16","25","25","4","732","0","40","144","180501","10150"
"7925","0","0","6","119","2740","0","153","936","16","26","25","4","797","0","40","144","180501","11409"
"8925","0","0","6","119","2740","0","162","1005","16","27","25","4","859","0","40","144","180501","12786"
"10090","0","0","6","119","2740","0","171","1075","16","28","25","4","925","0","40","144","180501","14250"
"11485","0","0","6","119","2740","0","180","1149","16","29","25","4","997","0","40","144","180501","15804"
"13375","0","0","6","119","2740","0","180","1231","16","30","25","4","1079","0","40","144","180501","17365"
"15165","0","0","6","119","2740","0","189","1310","16","31","25","4","1158","0","40","144","180501","19074"
"17110","0","0","6","119","2740","0","198","1391","16","32","25","4","1239","0","40","144","180501","20856"
"19825","0","0","6","119","2740","0","198","1463","16","33","25","4","1311","0","40","144","180501","22742"
"22785","0","0","6","119","2740","0","198","1551","16","34","25","4","1399","0","40","144","180501","24640"
"25795","0","0","6","119","2740","0","206","1636","16","35","25","4","1484","0","40","144","180501","26706"
"29145","0","0","6","119","2740","0","214","1722","16","36","25","4","1570","0","40","144","180501","28836"
"32740","0","0","6","119","2740","0","222","1809","16","37","25","4","1657","0","40","144","180501","31039"
"36575","0","0","6","119","2740","0","230","1897","16","38","25","4","1745","0","40","144","180501","33309"
"55","0","0","0","26","50","0","0","0","0","2","0","0","3","0","0","0","180601","0"
"150","0","0","0","94","100","0","0","0","0","3","0","0","7","0","0","0","180601","0"
"270","0","0","0","214","100","0","0","2","0","4","0","0","14","0","0","10","180601","0"
"450","0","0","0","405","100","0","0","2","0","5","0","0","29","0","0","10","180601","0"
"800","0","0","0","634","100","0","0","4","0","6","50","0","42","0","0","10","180601","0"
"1395","0","0","0","894","100","0","0","8","0","7","85","0","56","0","0","15","180601","0"
"1560","0","0","0","1261","100","0","0","10","4","8","120","0","67","0","0","45","180601","0"
"1700","16","0","0","1660","100","0","0","10","9","9","155","0","78","0","0","75","180601","0"
"1970","35","0","0","2048","520","0","0","11","14","10","170","0","98","0","0","95","180601","0"
"2130","75","0","0","2538","740","0","0","11","14","11","186","5","107","0","0","100","180601","0"
"2230","123","0","0","3040","840","0","0","14","14","12","222","11","116","0","0","105","180601","0"
"2370","185","0","0","3573","840","0","0","19","16","13","242","17","123","0","0","105","180601","0"
"2510","261","0","0","4153","960","0","0","23","18","14","272","17","130","0","0","105","180601","0"
"2540","321","0","0","4739","1080","0","0","33","22","15","282","17","141","0","0","110","180601","0"
"2570","386","0","0","5391","1080","0","0","41","22","16","292","17","153","0","0","116","180601","0"
"2570","448","0","0","6098","1080","0","0","48","22","17","302","17","166","0","0","122","180601","0"
"2570","537","0","0","6880","1080","0","0","55","22","18","312","17","177","0","0","123","180601","0"
"2570","670","0","0","7768","1080","0","0","60","22","19","312","17","184","0","0","123","180601","0"
"2570","827","0","0","8689","1080","0","0","70","22","20","312","17","198","0","0","123","180601","0"
"2570","1029","0","0","9708","1180","0","0","76","22","21","312","17","206","0","0","123","180601","0"
"2570","1247","0","0","10905","1280","0","0","81","22","22","312","17","213","0","0","123","180601","0"
"2570","1431","0","0","12228","1280","0","0","87","22","23","312","17","229","0","0","123","180601","0"
"2570","1574","0","0","13703","1280","0","0","93","22","24","312","17","246","0","0","123","180601","0"
"2570","1683","0","0","15413","1280","0","0","99","22","25","312","17","254","0","0","123","180601","0"
"3030","1755","0","0","17253","1280","0","0","105","22","26","312","17","263","0","0","123","180601","0"
"3030","1800","0","0","19288","1280","0","0","111","22","27","312","17","271","0","0","123","180601","0"
"3030","1832","0","0","21486","1280","0","0","116","22","28","312","17","276","0","0","123","180601","0"
"3490","1865","0","0","23808","1280","0","0","120","22","29","312","17","280","0","0","123","180601","0"
"3490","1899","0","0","26329","1280","0","0","124","22","30","312","17","284","0","0","123","180601","0"
"3950","1933","0","0","28908","1280","0","0","128","22","31","312","17","288","0","0","123","180601","0"
"3950","1967","0","0","31650","1280","0","0","132","22","32","312","17","292","0","0","123","180601","0"
"4450","2000","0","0","34483","1280","0","0","136","22","33","312","17","296","0","0","123","180601","0"
"4950","2032","0","0","37465","1280","0","0","140","22","34","312","17","300","0","0","123","180601","0"
"4950","2064","0","0","40652","1280","0","0","144","22","35","312","17","304","0","0","123","180601","0"
"4950","2096","0","0","43951","1280","0","0","148","22","36","312","17","308","0","0","123","180601","0"
"5450","2128","0","0","47295","1280","0","0","153","22","37","312","17","313","0","0","123","180601","0"
"5950","2160","0","0","50743","1280","0","0","158","22","38","312","17","318","0","0","123","180601","0"
"15","0","0","0","0","75","0","0","2","0","2","0","0","2","0","1","0","180701","18"
"135","0","0","0","0","125","0","0","5","0","3","5","0","3","0","2","0","180701","72"
"195","0","0","0","0","185","0","0","7","0","4","30","0","6","0","4","0","180701","191"
"435","0","0","0","0","435","0","0","14","0","5","55","0","11","0","6","5","180701","350"
"850","0","0","0","0","1130","0","0","22","0","6","55","0","19","0","6","5","180701","564"
"1155","0","0","0","0","1575","0","0","30","0","7","55","0","30","0","6","5","180701","862"
"1585","0","0","0","0","2020","0","0","41","4","8","55","0","47","0","6","5","180701","1161"
"1835","0","0","0","0","2140","0","25","52","13","9","55","0","64","0","7","5","180701","1539"
"2035","0","0","0","0","2320","5","70","57","22","10","55","0","82","0","7","15","180701","1950"
"2235","0","0","0","0","2380","10","111","57","24","11","55","0","101","0","12","35","180701","2387"
"2605","0","0","2","0","2440","35","144","61","26","12","55","0","114","0","12","35","180701","2849"
"2755","0","0","4","0","2440","48","193","67","28","13","80","0","127","0","12","35","180701","3375"
"2755","0","0","6","0","2440","51","262","74","28","14","105","0","136","0","12","35","180701","3994"
"2755","0","0","6","0","2440","54","341","84","28","15","105","0","143","0","12","35","180701","4661"
"2755","0","0","6","0","2440","62","398","99","28","16","105","0","150","0","12","35","180701","5339"
"2805","0","0","6","0","2440","65","478","112","28","17","105","0","159","0","12","35","180701","6059"
"2855","0","0","6","0","2440","65","587","124","28","18","105","0","178","0","12","35","180701","6809"
"2950","0","0","6","0","2440","65","697","133","28","19","105","0","202","0","12","35","180701","7655"
"3145","0","0","6","0","2440","65","786","144","28","20","105","0","236","0","12","35","180701","8560"
"3335","0","0","6","0","2440","65","889","156","28","21","105","0","265","0","12","35","180701","9579"
"3425","0","0","6","0","2440","65","986","167","28","22","105","0","293","0","12","35","180701","10806"
"3515","0","0","6","0","2440","65","1059","179","28","23","105","0","319","0","12","35","180701","12186"
"4130","0","0","6","0","2440","65","1134","181","28","24","105","0","336","0","12","35","180701","13716"
"4130","0","0","6","0","2440","65","1208","189","28","25","105","0","358","0","12","35","180701","15419"
"4450","0","0","6","0","2440","65","1258","195","28","26","105","0","376","0","12","35","180701","17278"
"4770","0","0","6","0","2440","65","1292","200","28","27","105","0","388","0","12","35","180701","19292"
"4770","0","0","6","0","2440","65","1320","206","28","28","105","0","396","0","12","35","180701","21489"
"5090","0","0","6","0","2440","65","1351","213","28","29","105","0","403","0","12","35","180701","23814"
"5090","0","0","6","0","2440","65","1392","226","28","30","105","0","416","0","12","35","180701","26258"
"5090","0","0","6","0","2440","65","1433","239","28","31","105","0","429","0","12","35","180701","28812"
"5090","0","0","6","0","2440","65","1474","252","28","32","105","0","442","0","12","35","180701","31477"
"5460","0","0","6","0","2440","65","1505","261","28","33","105","0","451","0","12","35","180701","34292"
"5460","0","0","6","0","2440","65","1535","270","28","34","105","0","460","0","12","35","180701","37298"
"5830","0","0","6","0","2440","65","1565","279","28","35","105","0","469","0","12","35","180701","40410"
"5830","0","0","6","0","2440","65","1595","289","28","36","105","0","479","0","12","35","180701","43666"
"6250","0","0","6","0","2440","65","1625","299","28","37","105","0","489","0","12","35","180701","46986"
"6670","0","0","6","0","2440","65","1655","309","28","38","105","0","499","0","12","35","180701","50416"
"30","0","0","0","0","75","0","0","3","0","2","5","0","0","0","0","0","180801","24"
"270","0","0","0","0","125","0","0","6","0","3","10","0","1","0","0","0","180801","76"
"495","0","0","0","0","185","0","0","9","0","4","40","0","1","0","0","0","180801","199"
"880","0","0","0","0","345","0","0","14","0","5","75","0","3","0","3","10","180801","347"
"1540","0","0","0","0","735","0","0","28","0","6","90","0","4","0","3","10","180801","548"
"2065","0","0","3","0","1205","0","0","42","0","7","90","0","4","0","3","10","180801","832"
"2635","0","0","3","0","1530","0","0","57","0","8","130","0","10","0","3","10","180801","1129"
"2885","0","0","3","0","1530","0","30","68","18","9","155","0","13","0","4","10","180801","1563"
"3275","0","0","5","0","1830","0","70","73","23","10","155","5","17","0","4","20","180801","2004"
"3595","0","0","5","0","1980","3","112","73","23","11","155","5","31","0","9","40","180801","2471"
"4185","0","0","5","0","2130","34","140","77","23","12","155","5","33","0","9","40","180801","2962"
"4595","0","0","5","0","2280","44","199","83","23","13","188","5","39","0","9","40","180801","3502"
"4795","0","0","5","0","2280","44","284","91","25","14","213","5","43","0","9","40","180801","4120"
"4915","0","0","5","0","2400","44","390","100","25","15","213","5","47","0","9","40","180801","4781"
"5105","0","0","5","0","2400","52","511","106","25","16","219","5","55","0","9","40","180801","5439"
"5215","0","0","5","0","2400","55","635","112","25","17","219","5","59","0","9","40","180801","6190"
"5420","0","0","5","0","2400","55","785","119","25","18","219","5","67","0","9","40","180801","6982"
"5590","0","0","5","0","2400","59","953","125","25","19","219","5","75","0","9","40","180801","7872"
"5840","0","0","5","0","2400","59","1094","133","25","20","219","5","81","0","9","40","180801","8900"
"6320","0","0","5","0","2400","59","1222","146","25","21","219","5","87","0","9","40","180801","9984"
"6615","0","0","5","0","2400","59","1324","156","25","22","219","5","93","0","14","40","180801","11269"
"6940","0","0","5","0","2400","59","1419","167","25","23","219","5","107","0","14","40","180801","12677"
"7655","0","0","5","0","2400","59","1507","167","25","24","219","5","107","0","14","40","180801","14284"
"7755","0","0","5","0","2400","59","1587","173","25","25","219","5","116","0","14","40","180801","16048"
"8480","0","0","5","0","2400","59","1644","173","25","26","219","5","116","0","14","40","180801","17977"
"9000","0","0","5","0","2400","59","1685","178","25","27","219","5","123","0","14","40","180801","19989"
"9725","0","0","5","0","2400","59","1711","178","25","28","219","5","123","0","14","40","180801","22174"
"10245","0","0","5","0","2400","59","1745","183","25","29","219","5","128","0","14","40","180801","24494"
"10445","0","0","5","0","2400","59","1780","188","25","30","219","5","133","0","14","40","180801","26999"
"10965","0","0","5","0","2400","59","1815","193","25","31","219","5","138","0","14","40","180801","29578"
"11790","0","0","5","0","2400","59","1850","193","25","32","219","5","138","0","14","40","180801","32284"
"12460","0","0","5","0","2400","59","1883","199","25","33","219","5","144","0","14","40","180801","35094"
"12760","0","0","5","0","2400","59","1915","205","25","34","219","5","150","0","14","40","180801","38095"
"13430","0","0","5","0","2400","59","1947","211","25","35","219","5","156","0","14","40","180801","41203"
"13730","0","0","5","0","2400","59","1979","218","25","36","219","5","163","0","14","40","180801","44454"
"14450","0","0","5","0","2400","59","2011","225","25","37","219","5","170","0","14","40","180801","47769"
"15170","0","0","5","0","2400","59","2043","232","25","38","219","5","177","0","14","40","180801","51194"
"95","0","0","0","0","50","0","0","2","0","2","0","0","0","0","0","0","180901","25"
"370","0","0","0","0","100","0","0","5","0","3","0","0","1","0","0","0","180901","74"
"835","0","0","0","0","130","0","0","10","0","4","10","0","2","0","0","0","180901","172"
"1495","0","0","0","0","130","0","0","16","0","5","20","0","6","0","3","5","180901","301"
"2360","0","0","0","0","310","0","0","30","0","6","20","0","8","0","3","5","180901","504"
"3330","0","0","0","0","780","0","0","42","0","7","20","0","10","0","3","5","180901","751"
"4545","0","0","0","0","780","0","0","60","0","8","35","0","18","0","3","5","180901","990"
"5100","0","0","4","0","780","0","20","73","9","9","75","0","24","0","3","5","180901","1328"
"5460","0","0","9","0","780","0","50","82","18","10","75","0","33","0","8","30","180901","1704"
"6070","0","0","11","0","780","3","92","87","18","11","75","0","42","0","13","50","180901","2121"
"6740","0","0","11","0","780","19","134","96","18","12","75","0","48","0","15","50","180901","2577"
"7330","0","0","11","0","780","32","157","108","21","13","108","0","62","0","17","50","180901","2992"
"7790","0","0","11","0","780","32","198","121","21","14","141","0","73","0","17","50","180901","3516"
"8090","0","0","11","0","780","32","264","134","21","15","153","0","84","0","17","50","180901","4091"
"8310","0","0","11","0","780","35","345","149","21","16","165","0","104","0","17","50","180901","4639"
