ca55c9eed091ee562053b02cd508f31e5efa42c225a564d282241527e5cb5e71,66c9d81d1a92622c491f0a7f808e1af0008e802ce0ec9914ca44231d5df78c0b,710617797ccc5cc413403ca63390940859caeaf84bf9bf1f20e28cf969f2487c,1c236f9579f532f46748daf10afc34a94885e3fb203129bc9474ef6421294665,4e9df12c6515bf1f668ff50b1a4c8ab66b8bb7c1ebfaa9cc509ef68ff2bd0f24,f185d2fc493d86d82e3eb94020c404f9c0634ca47f83934a99380b1a1942e5c8,2283b5b631ab7b767890304588cbbb1bf2f05eb61f74614dd20c777d4e493da7,f6812abc63372d818a7cb127d5704d0674a8ecfb904baed2682804a03e960a41,5567bb8bf22b0812ffaf0c7f1e59403190cdcc71c14b4e5549daad1e07dbc4c2,50edd8f64cd8c2586d277be833d86eaa20f98442ae5ebd9beae1f975a3217bd8,93c4c39612bd2d98ad95382bf1c5c820b77ebd743080980717460897e28cac42,ffc630ad854bf8bf9f564af094e16ac1090a608b9c9a4b6f36a6b3287f29a569,a7329a813db91984d7c394f9170fc26fa278884f16f2b2ed0d29a5f05b965298,5ab507105e2b9dd75161f611b95b70aba62651c2a055006d520034c752471eed,e3e9820dd133f7de92b8752fea3103afd43a098c2a70140b53f7c79e3244e45a,bc04ae879054961f5b011845640b93dc6c95bd9dc1bc0321bace29ba1b87c364,4fcc2cb8ac7f099281812306b2ff6f763a06ab4becb96d2cedc6f144de0760ca,5008109578c10a25f5b1097ece0d03a5705e1b1c86c14796d46e93a6fc50c9f0,3cdfdbe259427930162c6f7ce1bc98f75ac329180b896b662a81a7d73d3f5bdc,16a75ead3adcc4e7ab762d068a235ac0922c801294f45e984b58d421ce784724,747069f67410a32b43a92ce383f5915a34bb2936dfbf1414306b5fe854e1ea22,f82a126bfb5f326507b26688a58c921917b023a2875776cea28ba26c2cbe45d6,1edb2c45567b2a027e8d8cd74af6ca326cee4e66fb8a2c2ab880f215b252993b,01d4ee9f25e26c9d8270782b05c75ade69e886ecd91d5ce4f41e4687dec672bf,36b886029ef30135f68e5453fd9625828041bd95cb0380807b5ac0405660c437,547f7cab2f61b7d771f95bbe5ddc3a169f6b5e16963da7b01c09e2db43fe4a20,48362fe1e4dc970a211aa53e4b51791acf126b6f23d836b899fe36e9614c772c,33f84e61d18933c8ef2ba9cc23e5ff7d0702f4c7aadb347c3ea0ffbd83742597,076559c9321600f974b2f8ad02b666eb4e359a09b461e3cfbc85df6f881d0406,68c9e60b014f8add7c5c28a9b7474512f36cd4722c687da674ba85df6122ee00,5e6465d7862092d3bce54ad4b0147481e1b7aa3a63e0be86f1e3f235c9e6cbb5,9ed717e4632e40750a752fab1db60a94d7e249b3abc6ca8cc20460943acbad35,538d4e5f7b23b15f8707f459e9212ce402b40d4c24a1749493b1ab6643e78136,4da40679e965ec1d7a7fd2152ebf7e76ff20916fbe7839f07f3a45b38346e83c,1780717f463555241393f22549d7c2adeda81445c733719c98784e6f2ef3b885,0c8aeea2d9e76194624d015207e6f68461156890a75608b65d500a801647171c,fbdc3b22ca2e634eae617d880d282ae663de7f5ec40524f8e6ee5ac622965ebc,e2ff133190825b14e4867551fc2955d74a7af71926b46fe6fb3265f8faa64fc7,13a182bfbff1650d909940eaec2738ea500e5b1a68fbaef8f633962db18a6329,bcf9015124a9900732860bbc6634578e85dad83c112647050ae11803a09d4087
"0","5274","33","31","33","33","33","30","204200","33","0","0","1","0","33","33","0","23","0","545","33","200000001","10","0","33","33","33","0","33","0","33","33","0","33","620420033","10","33","1","33","1"
"0","5706","34","31","34","34","34","30","204200","34","0","0","1","0","34","34","0","24","0","569","34","200000001","10","0","34","34","34","0","34","0","34","34","0","34","620420034","10","34","1","34","1"
"0","6137","35","31","35","35","35","30","204200","35","0","0","1","0","35","35","0","24","0","594","35","200000001","10","0","35","35","35","0","35","0","35","35","0","35","620420035","10","35","1","35","1"
"0","6533","36","32","36","36","36","30","204200","36","0","0","1","0","36","36","0","24","0","675","36","200000001","10","0","36","36","36","0","36","0","36","36","0","36","620420036","10","36","1","36","1"
"0","6929","37","32","37","37","37","30","204200","37","0","0","1","0","37","37","0","24","0","755","37","200000001","10","0","37","37","37","0","37","0","37","37","0","37","620420037","10","37","1","37","1"
"0","6929","38","32","38","38","38","30","204200","38","0","0","1","0","38","38","0","24","0","755","38","200000001","10","0","38","38","38","0","38","0","38","38","0","38","620420038","10","38","1","38","1"
"0","8267","39","47","39","39","39","30","204200","39","0","0","1","0","39","39","0","35","0","860","39","200000001","10","0","39","39","39","0","39","0","39","39","0","39","620420039","10","39","1","39","1"
"0","10525","40","49","40","40","40","30","204200","40","0","0","1","0","40","40","0","36","0","979","40","200000001","10","0","40","40","40","0","40","0","40","40","0","40","620420040","10","40","1","40","1"
"0","11496","41","49","41","41","41","30","204200","41","0","0","1","0","41","41","0","36","0","1295","41","200000001","10","0","41","41","41","0","41","0","41","41","0","41","620420041","10","41","1","41","1"
"0","12059","42","50","42","42","42","30","204200","42","0","0","1","0","42","42","0","37","0","1349","42","200000001","10","0","42","42","42","0","42","0","42","42","0","42","620420042","10","42","1","42","1"
"0","12621","43","51","43","43","43","30","204200","43","0","0","1","0","43","43","0","38","0","1404","43","200000001","10","0","43","43","43","0","43","0","43","43","0","43","620420043","10","43","1","43","1"
"0","13704","44","54","44","44","44","30","204200","44","0","0","1","0","44","44","0","40","0","1449","44","200000001","10","0","44","44","44","0","44","0","44","44","0","44","620420044","10","44","1","44","1"
"0","14786","45","56","45","45","45","30","204200","45","0","0","1","0","45","45","0","41","0","1495","45","200000001","10","0","45","45","45","0","45","0","45","45","0","45","620420045","10","45","1","45","1"
"0","15868","46","59","46","46","46","30","204200","46","0","0","1","0","46","46","0","43","0","1540","46","200000001","10","0","46","46","46","0","46","0","46","46","0","46","620420046","10","46","1","46","1"
"0","15868","47","60","47","47","47","30","204200","47","0","0","1","0","47","47","0","43","0","1634","47","200000001","10","0","47","47","47","0","47","0","47","47","0","47","620420047","10","47","1","47","1"
"0","22775","48","62","48","48","48","30","204200","48","0","0","1","0","48","48","0","45","0","2360","48","200000001","10","0","48","48","48","0","48","0","48","48","0","48","620420048","10","48","1","48","1"
"0","23993","49","60","49","49","49","30","204200","49","0","0","1","0","49","49","0","44","0","2450","49","200000001","10","0","49","49","49","0","49","0","49","49","0","49","620420049","10","49","1","49","1"
"0","24828","50","63","50","50","50","30","204200","50","0","0","1","0","50","50","0","45","0","2365","50","200000001","10","0","50","50","50","0","50","0","50","50","0","50","620420050","10","50","1","50","1"
"0","25665","51","66","51","51","51","30","204200","51","0","0","1","0","51","51","0","46","0","2367","51","200000001","10","0","51","51","51","0","51","0","51","51","0","51","620420051","10","51","1","51","1"
"0","26500","52","67","52","52","52","30","204200","52","0","0","1","0","52","52","0","47","0","2369","52","200000001","10","0","52","52","52","0","52","0","52","52","0","52","620420052","10","52","1","52","1"
"0","27335","53","70","53","53","53","30","204200","53","0","0","1","0","53","53","0","48","0","2373","53","200000001","10","0","53","53","53","0","53","0","53","53","0","53","620420053","10","53","1","53","1"
"0","28171","54","71","54","54","54","30","204200","54","0","0","1","0","54","54","0","49","0","2375","54","200000001","10","0","54","54","54","0","54","0","54","54","0","54","620420054","10","54","1","54","1"
"0","29006","55","74","55","55","55","30","204200","55","0","0","1","0","55","55","0","50","0","2377","55","200000001","10","0","55","55","55","0","55","0","55","55","0","55","620420055","10","55","1","55","1"
"0","29841","56","75","56","56","56","30","204200","56","0","0","1","0","56","56","0","51","0","2380","56","200000001","10","0","56","56","56","0","56","0","56","56","0","56","620420056","10","56","1","56","1"
"0","30727","57","77","57","57","57","30","204200","57","0","0","1","0","57","57","0","53","0","2382","57","200000001","10","0","57","57","57","0","57","0","57","57","0","57","620420057","10","57","1","57","1"
"0","31612","58","78","58","58","58","30","204200","58","0","0","1","0","58","58","0","54","0","2384","58","200000001","10","0","58","58","58","0","58","0","58","58","0","58","620420058","10","58","1","58","1"
"0","32550","59","81","59","59","59","30","204200","59","0","0","1","0","59","59","0","55","0","2387","59","200000001","10","0","59","59","59","0","59","0","59","59","0","59","620420059","10","59","1","59","1"
"0","33488","60","82","60","60","60","30","204200","60","0","0","1","0","60","60","0","56","0","2390","60","200000001","10","0","60","60","60","0","60","0","60","60","0","60","620420060","10","60","1","60","1"
"0","34480","61","85","61","61","61","30","204200","61","0","0","1","0","61","61","0","58","0","2392","61","200000001","10","0","61","61","61","0","61","0","61","61","0","61","620420061","10","61","1","61","1"
"0","34714","62","86","62","62","62","30","204200","62","0","0","1","0","62","62","0","59","0","2448","62","200000001","10","0","62","62","62","0","62","0","62","62","0","62","620420062","10","62","1","62","1"
"0","34948","63","87","63","63","63","30","204200","63","0","0","1","0","63","63","0","60","0","2504","63","200000001","10","0","63","63","63","0","63","0","63","63","0","63","620420063","10","63","1","63","1"
"0","35183","64","87","64","64","64","30","204200","64","0","0","1","0","64","64","0","61","0","2560","64","200000001","10","0","64","64","64","0","64","0","64","64","0","64","620420064","10","64","1","64","1"
"0","35417","65","88","65","65","65","30","204200","65","0","0","1","0","65","65","0","63","0","2615","65","200000001","10","0","65","65","65","0","65","0","65","65","0","65","620420065","10","65","1","65","1"
"0","35651","66","89","66","66","66","30","204200","66","0","0","1","0","66","66","0","64","0","2671","66","200000001","10","0","66","66","66","0","66","0","66","66","0","66","620420066","10","66","1","66","1"
"0","35885","67","90","67","67","67","30","204200","67","0","0","1","0","67","67","0","65","0","2727","67","200000001","10","0","67","67","67","0","67","0","67","67","0","67","620420067","10","67","1","67","1"
"0","36119","68","91","68","68","68","30","204200","68","0","0","1","0","68","68","0","66","0","2783","68","200000001","10","0","68","68","68","0","68","0","68","68","0","68","620420068","10","68","1","68","1"
"0","36354","69","91","69","69","69","30","204200","69","0","0","1","0","69","69","0","67","0","2839","69","200000001","10","0","69","69","69","0","69","0","69","69","0","69","620420069","10","69","1","69","1"
"0","36588","70","92","70","70","70","30","204200","70","0","0","1","0","70","70","0","68","0","2895","70","200000001","10","0","70","70","70","0","70","0","70","70","0","70","620420070","10","70","1","70","1"
"0","36822","71","93","71","71","71","30","204200","71","0","0","1","0","71","71","0","70","0","2950","71","200000001","10","0","71","71","71","0","71","0","71","71","0","71","620420071","10","71","1","71","1"
"7","245","1","2","1","1","1","30","204300","1","0","0","1","0","1","1","0","5","0","0","1","200000009","10","0","1","1","1","0","1","0","1","1","0","1","620430001","10","1","1","1","1"
"14","272","2","2","2","2","2","30","204300","2","0","0","1","0","2","2","0","5","0","0","2","200000009","10","0","2","2","2","0","2","0","2","2","0","2","620430002","10","2","1","2","1"
"17","285","3","3","3","3","3","30","204300","3","0","0","1","0","3","3","0","5","0","0","3","200000009","10","0","3","3","3","0","3","0","3","3","0","3","620430003","10","3","1","3","1"
"34","317","4","4","4","4","4","30","204300","4","0","0","1","0","4","4","0","5","0","0","4","200000009","10","0","4","4","4","0","4","0","4","4","0","4","620430004","10","4","1","4","1"
"42","331","5","6","5","5","5","30","204300","5","0","0","1","0","5","5","0","5","0","0","5","200000009","10","0","5","5","5","0","5","0","5","5","0","5","620430005","10","5","1","5","1"
"49","346","6","7","6","6","6","30","204300","6","0","0","1","0","6","6","0","5","0","0","6","200000009","10","0","6","6","6","0","6","0","6","6","0","6","620430006","10","6","1","6","1"
"58","429","7","8","7","7","7","30","204300","7","0","0","1","0","7","7","0","5","0","0","7","200000009","10","0","7","7","7","0","7","0","7","7","0","7","620430007","10","7","1","7","1"
"68","512","8","8","8","8","8","30","204300","8","0","0","1","0","8","8","0","6","0","0","8","200000009","10","0","8","8","8","0","8","0","8","8","0","8","620430008","10","8","1","8","1"
"77","596","9","9","9","9","9","30","204300","9","0","0","1","0","9","9","0","6","0","0","9","200000009","10","0","9","9","9","0","9","0","9","9","0","9","620430009","10","9","1","9","1"
"87","679","10","9","10","10","10","30","204300","10","0","0","1","0","10","10","0","7","0","0","10","200000009","10","0","10","10","10","0","10","0","10","10","0","10","620430010","10","10","1","10","1"
"97","761","11","9","11","11","11","30","204300","11","0","0","1","0","11","11","0","7","0","0","11","200000009","10","0","11","11","11","0","11","0","11","11","0","11","620430011","10","11","1","11","1"
"107","844","12","10","12","12","12","30","204300","12","0","0","1","0","12","12","0","7","0","0","12","200000009","10","0","12","12","12","0","12","0","12","12","0","12","620430012","10","12","1","12","1"
"116","928","13","11","13","13","13","30","204300","13","0","0","1","0","13","13","0","8","0","0","13","200000009","10","0","13","13","13","0","13","0","13","13","0","13","620430013","10","13","1","13","1"
"126","1011","14","11","14","14","14","30","204300","14","0","0","1","0","14","14","0","8","0","0","14","200000009","10","0","14","14","14","0","14","0","14","14","0","14","620430014","10","14","1","14","1"
"135","1094","15","12","15","15","15","30","204300","15","0","0","1","0","15","15","0","8","0","0","15","200000009","10","0","15","15","15","0","15","0","15","15","0","15","620430015","10","15","1","15","1"
"145","1177","16","12","16","16","16","30","204300","16","0","0","1","0","16","16","0","8","0","0","16","200000009","10","0","16","16","16","0","16","0","16","16","0","16","620430016","10","16","1","16","1"
"154","1260","17","13","17","17","17","30","204300","17","0","0","1","0","17","17","0","9","0","0","17","200000009","10","0","17","17","17","0","17","0","17","17","0","17","620430017","10","17","1","17","1"
"164","1344","18","14","18","18","18","30","204300","18","0","0","1","0","18","18","0","9","0","0","18","200000009","10","0","18","18","18","0","18","0","18","18","0","18","620430018","10","18","1","18","1"
"174","1426","19","14","19","19","19","30","204300","19","0","0","1","0","19","19","0","9","0","0","19","200000009","10","0","19","19","19","0","19","0","19","19","0","19","620430019","10","19","1","19","1"
"183","1509","20","14","20","20","20","30","204300","20","0","0","1","0","20","20","0","10","0","0","20","200000009","10","0","20","20","20","0","20","0","20","20","0","20","620430020","10","20","1","20","1"
"193","1592","21","15","21","21","21","30","204300","21","0","0","1","0","21","21","0","10","0","0","21","200000009","10","0","21","21","21","0","21","0","21","21","0","21","620430021","10","21","1","21","1"
"202","1676","22","15","22","22","22","30","204300","22","0","0","1","0","22","22","0","11","0","0","22","200000009","10","0","22","22","22","0","22","0","22","22","0","22","620430022","10","22","1","22","1"
"212","1759","23","16","23","23","23","30","204300","23","0","0","1","0","23","23","0","11","0","0","23","200000009","10","0","23","23","23","0","23","0","23","23","0","23","620430023","10","23","1","23","1"
"243","1924","24","20","24","24","24","30","204300","24","0","0","1","0","24","24","0","14","0","0","24","200000009","10","0","24","24","24","0","24","0","24","24","0","24","620430024","10","24","1","24","1"
"274","2090","25","25","25","25","25","30","204300","25","0","0","1","0","25","25","0","16","0","0","25","200000009","10","0","25","25","25","0","25","0","25","25","0","25","620430025","10","25","1","25","1"
"308","2374","26","26","26","26","26","30","204300","26","0","0","1","0","26","26","0","17","0","0","26","200000009","10","0","26","26","26","0","26","0","26","26","0","26","620430026","10","26","1","26","1"
"341","2658","27","27","27","27","27","30","204300","27","0","0","1","0","27","27","0","18","0","0","27","200000009","10","0","27","27","27","0","27","0","27","27","0","27","620430027","10","27","1","27","1"
"376","2943","28","28","28","28","28","30","204300","28","0","0","1","0","28","28","0","18","0","0","28","200000009","10","0","28","28","28","0","28","0","28","28","0","28","620430028","10","28","1","28","1"
"409","3227","29","29","29","29","29","30","204300","29","0","0","1","0","29","29","0","19","0","0","29","200000009","10","0","29","29","29","0","29","0","29","29","0","29","620430029","10","29","1","29","1"
"443","3512","30","30","30","30","30","30","204300","30","0","0","1","0","30","30","0","20","0","0","30","200000009","10","0","30","30","30","0","30","0","30","30","0","30","620430030","10","30","1","30","1"
"477","3796","31","32","31","31","31","30","204300","31","0","0","1","0","31","31","0","21","0","0","31","200000009","10","0","31","31","31","0","31","0","31","31","0","31","620430031","10","31","1","31","1"
"510","4080","32","32","32","32","32","30","204300","32","0","0","1","0","32","32","0","22","0","0","32","200000009","10","0","32","32","32","0","32","0","32","32","0","32","620430032","10","32","1","32","1"
"544","4364","33","33","33","33","33","30","204300","33","0","0","1","0","33","33","0","22","0","0","33","200000009","10","0","33","33","33","0","33","0","33","33","0","33","620430033","10","33","1","33","1"
"578","4648","34","34","34","34","34","30","204300","34","0","0","1","0","34","34","0","22","0","0","34","200000009","10","0","34","34","34","0","34","0","34","34","0","34","620430034","10","34","1","34","1"
"612","4932","35","36","35","35","35","30","204300","35","0","0","1","0","35","35","0","23","0","0","35","200000009","10","0","35","35","35","0","35","0","35","35","0","35","620430035","10","35","1","35","1"
"645","5216","36","37","36","36","36","30","204300","36","0","0","1","0","36","36","0","24","0","0","36","200000009","10","0","36","36","36","0","36","0","36","36","0","36","620430036","10","36","1","36","1"
"679","5501","37","37","37","37","37","30","204300","37","0","0","1","0","37","37","0","25","0","0","37","200000009","10","0","37","37","37","0","37","0","37","37","0","37","620430037","10","37","1","37","1"
"713","5785","38","38","38","38","38","30","204300","38","0","0","1","0","38","38","0","25","0","0","38","200000009","10","0","38","38","38","0","38","0","38","38","0","38","620430038","10","38","1","38","1"
"747","6069","39","40","39","39","39","30","204300","39","0","0","1","0","39","39","0","26","0","0","39","200000009","10","0","39","39","39","0","39","0","39","39","0","39","620430039","10","39","1","39","1"
"781","6354","40","41","40","40","40","30","204300","40","0","0","1","0","40","40","0","27","0","0","40","200000009","10","0","40","40","40","0","40","0","40","40","0","40","620430040","10","40","1","40","1"
"814","6638","41","42","41","41","41","30","204300","41","0","0","1","0","41","41","0","28","0","0","41","200000009","10","0","41","41","41","0","41","0","41","41","0","41","620430041","10","41","1","41","1"
"882","8494","42","42","42","42","42","30","204300","42","0","0","1","0","42","42","0","28","0","0","42","200000009","10","0","42","42","42","0","42","0","42","42","0","42","620430042","10","42","1","42","1"
"921","9011","43","45","43","43","43","30","204300","43","0","0","1","0","43","43","0","30","0","0","43","200000009","10","0","43","43","43","0","43","0","43","43","0","43","620430043","10","43","1","43","1"
"960","9528","44","47","44","44","44","30","204300","44","0","0","1","0","44","44","0","31","0","0","44","200000009","10","0","44","44","44","0","44","0","44","44","0","44","620430044","10","44","1","44","1"
"999","10046","45","50","45","45","45","30","204300","45","0","0","1","0","45","45","0","33","0","0","45","200000009","10","0","45","45","45","0","45","0","45","45","0","45","620430045","10","45","1","45","1"
"1039","10563","46","53","46","46","46","30","204300","46","0","0","1","0","46","46","0","35","0","0","46","200000009","10","0","46","46","46","0","46","0","46","46","0","46","620430046","10","46","1","46","1"
"1192","13322","47","55","47","47","47","30","204300","47","0","0","1","0","47","47","0","36","0","0","47","200000009","10","0","47","47","47","0","47","0","47","47","0","47","620430047","10","47","1","47","1"
"1238","15919","48","54","48","48","48","30","204300","48","0","0","1","0","48","48","0","35","0","0","48","200000009","10","0","48","48","48","0","48","0","48","48","0","48","620430048","10","48","1","48","1"
"1254","13322","49","55","49","49","49","30","204300","49","0","0","1","0","49","49","0","37","0","0","49","200000009","10","0","49","49","49","0","49","0","49","49","0","49","620430049","10","49","1","49","1"
"1271","13899","50","69","50","50","50","30","204300","50","0","0","1","0","50","50","0","48","0","0","50","200000009","10","0","50","50","50","0","50","0","50","50","0","50","620430050","10","50","1","50","1"
"1506","15542","51","70","51","51","51","30","204300","51","0","0","1","0","51","51","0","48","0","0","51","200000009","10","0","51","51","51","0","51","0","51","51","0","51","620430051","10","51","1","51","1"
"1741","17184","52","70","52","52","52","30","204300","52","0","0","1","0","52","52","0","48","0","0","52","200000009","10","0","52","52","52","0","52","0","52","52","0","52","620430052","10","52","1","52","1"
"1841","19184","53","70","53","53","53","30","204300","53","0","0","1","0","53","53","0","48","0","0","53","200000009","10","0","53","53","53","0","53","0","53","53","0","53","620430053","10","53","1","53","1"
"1891","19751","54","70","54","54","54","30","204300","54","0","0","1","0","54","54","0","48","0","0","54","200000009","10","0","54","54","54","0","54","0","54","54","0","54","620430054","10","54","1","54","1"
"1941","20317","55","70","55","55","55","30","204300","55","0","0","1","0","55","55","0","49","0","0","55","200000009","10","0","55","55","55","0","55","0","55","55","0","55","620430055","10","55","1","55","1"
"1991","20884","56","70","56","56","56","30","204300","56","0","0","1","0","56","56","0","49","0","0","56","200000009","10","0","56","56","56","0","56","0","56","56","0","56","620430056","10","56","1","56","1"
"1991","20684","57","70","57","57","57","30","204300","57","0","0","1","0","57","57","0","49","0","0","57","200000009","10","0","57","57","57","0","57","0","57","57","0","57","620430057","10","57","1","57","1"
"1991","20684","58","71","58","58","58","30","204300","58","0","0","1","0","58","58","0","49","0","0","58","200000009","10","0","58","58","58","0","58","0","58","58","0","58","620430058","10","58","1","58","1"
"1991","20684","59","73","59","59","59","30","204300","59","0","0","1","0","59","59","0","50","0","0","59","200000009","10","0","59","59","59","0","59","0","59","59","0","59","620430059","10","59","1","59","1"
"1991","20684","60","74","60","60","60","30","204300","60","0","0","1","0","60","60","0","50","0","0","60","200000009","10","0","60","60","60","0","60","0","60","60","0","60","620430060","10","60","1","60","1"
"1991","20684","61","75","61","61","61","30","204300","61","0","0","1","0","61","61","0","50","0","0","61","200000009","10","0","61","61","61","0","61","0","61","61","0","61","620430061","10","61","1","61","1"
"2055","21303","62","77","62","62","62","30","204300","62","0","0","1","0","62","62","0","52","0","0","62","200000009","10","0","62","62","62","0","62","0","62","62","0","62","620430062","10","62","1","62","1"
"2119","21923","63","78","63","63","63","30","204300","63","0","0","1","0","63","63","0","53","0","0","63","200000009","10","0","63","63","63","0","63","0","63","63","0","63","620430063","10","63","1","63","1"
"2183","22542","64","80","64","64","64","30","204300","64","0","0","1","0","64","64","0","55","0","0","64","200000009","10","0","64","64","64","0","64","0","64","64","0","64","620430064","10","64","1","64","1"
"2248","23161","65","81","65","65","65","30","204300","65","0","0","1","0","65","65","0","57","0","0","65","200000009","10","0","65","65","65","0","65","0","65","65","0","65","620430065","10","65","1","65","1"
"2312","23781","66","83","66","66","66","30","204300","66","0","0","1","0","66","66","0","58","0","0","66","200000009","10","0","66","66","66","0","66","0","66","66","0","66","620430066","10","66","1","66","1"
"2376","24400","67","84","67","67","67","30","204300","67","0","0","1","0","67","67","0","60","0","0","67","200000009","10","0","67","67","67","0","67","0","67","67","0","67","620430067","10","67","1","67","1"
"2440","25020","68","86","68","68","68","30","204300","68","0","0","1","0","68","68","0","61","0","0","68","200000009","10","0","68","68","68","0","68","0","68","68","0","68","620430068","10","68","1","68","1"
"2504","25639","69","88","69","69","69","30","204300","69","0","0","1","0","69","69","0","63","0","0","69","200000009","10","0","69","69","69","0","69","0","69","69","0","69","620430069","10","69","1","69","1"
"2568","26258","70","89","70","70","70","30","204300","70","0","0","1","0","70","70","0","65","0","0","70","200000009","10","0","70","70","70","0","70","0","70","70","0","70","620430070","10","70","1","70","1"
"2633","26878","71","91","71","71","71","30","204300","71","0","0","1","0","71","71","0","66","0","0","71","200000009","10","0","71","71","71","0","71","0","71","71","0","71","620430071","10","71","1","71","1"
"2697","27497","72","92","72","72","72","30","204300","72","0","0","1","0","72","72","0","68","0","0","72","200000009","10","0","72","72","72","0","72","0","72","72","0","72","620430072","10","72","1","72","1"
"0","308","1","6","1","1","1","30","204400","1","0","0","1","0","1","1","0","4","0","33","1","200000006","10","0","1","1","1","0","1","0","1","1","0","1","620440001","10","1","1","1","1"
"0","342","2","6","2","2","2","30","204400","2","0","0","1","0","2","2","0","4","0","37","2","200000006","10","0","2","2","2","0","2","0","2","2","0","2","620440002","10","2","1","2","1"
"0","358","3","6","3","3","3","30","204400","3","0","0","1","0","3","3","0","4","0","38","3","200000006","10","0","3","3","3","0","3","0","3","3","0","3","620440003","10","3","1","3","1"
"0","399","4","7","4","4","4","30","204400","4","0","0","1","0","4","4","0","5","0","43","4","200000006","10","0","4","4","4","0","4","0","4","4","0","4","620440004","10","4","1","4","1"
"0","417","5","8","5","5","5","30","204400","5","0","0","1","0","5","5","0","5","0","45","5","200000006","10","0","5","5","5","0","5","0","5","5","0","5","620440005","10","5","1","5","1"
"0","435","6","8","6","6","6","30","204400","6","0","0","1","0","6","6","0","5","0","47","6","200000006","10","0","6","6","6","0","6","0","6","6","0","6","620440006","10","6","1","6","1"
"0","579","7","9","7","7","7","30","204400","7","0","0","1","0","7","7","0","5","0","66","7","200000006","10","0","7","7","7","0","7","0","7","7","0","7","620440007","10","7","1","7","1"
"0","723","8","9","8","8","8","30","204400","8","0","0","1","0","8","8","0","6","0","77","8","200000006","10","0","8","8","8","0","8","0","8","8","0","8","620440008","10","8","1","8","1"
"0","867","9","10","9","9","9","30","204400","9","0","0","1","0","9","9","0","6","0","84","9","200000006","10","0","9","9","9","0","9","0","9","9","0","9","620440009","10","9","1","9","1"
"0","1011","10","10","10","10","10","30","204400","10","0","0","1","0","10","10","0","7","0","87","10","200000006","10","0","10","10","10","0","10","0","10","10","0","10","620440010","10","10","1","10","1"
"0","1155","11","11","11","11","11","30","204400","11","0","0","1","0","11","11","0","7","0","89","11","200000006","10","0","11","11","11","0","11","0","11","11","0","11","620440011","10","11","1","11","1"
"0","1299","12","11","12","12","12","30","204400","12","0","0","1","0","12","12","0","7","0","92","12","200000006","10","0","12","12","12","0","12","0","12","12","0","12","620440012","10","12","1","12","1"
"0","1442","13","15","13","13","13","30","204400","13","0","0","1","0","13","13","0","10","0","103","13","200000006","10","0","13","13","13","0","13","0","13","13","0","13","620440013","10","13","1","13","1"
"0","1587","14","15","14","14","14","30","204400","14","0","0","1","0","14","14","0","10","0","103","14","200000006","10","0","14","14","14","0","14","0","14","14","0","14","620440014","10","14","1","14","1"
"0","1731","15","15","15","15","15","30","204400","15","0","0","1","0","15","15","0","10","0","106","15","200000006","10","0","15","15","15","0","15","0","15","15","0","15","620440015","10","15","1","15","1"
"0","1875","16","16","16","16","16","30","204400","16","0","0","1","0","16","16","0","10","0","110","16","200000006","10","0","16","16","16","0","16","0","16","16","0","16","620440016","10","16","1","16","1"
"0","2019","17","16","17","17","17","30","204400","17","0","0","1","0","17","17","0","10","0","150","17","200000006","10","0","17","17","17","0","17","0","17","17","0","17","620440017","10","17","1","17","1"
"0","2163","18","16","18","18","18","30","204400","18","0","0","1","0","18","18","0","11","0","156","18","200000006","10","0","18","18","18","0","18","0","18","18","0","18","620440018","10","18","1","18","1"
"0","2306","19","16","19","19","19","30","204400","19","0","0","1","0","19","19","0","11","0","162","19","200000006","10","0","19","19","19","0","19","0","19","19","0","19","620440019","10","19","1","19","1"
"0","2450","20","17","20","20","20","30","204400","20","0","0","1","0","20","20","0","12","0","168","20","200000006","10","0","20","20","20","0","20","0","20","20","0","20","620440020","10","20","1","20","1"
"0","2594","21","17","21","21","21","30","204400","21","0","0","1","0","21","21","0","12","0","171","21","200000006","10","0","21","21","21","0","21","0","21","21","0","21","620440021","10","21","1","21","1"
"0","2738","22","25","22","22","22","30","204400","22","0","0","1","0","22","22","0","18","0","197","22","200000006","10","0","22","22","22","0","22","0","22","22","0","22","620440022","10","22","1","22","1"
"0","2882","23","25","23","23","23","30","204400","23","0","0","1","0","23","23","0","18","0","200","23","200000006","10","0","23","23","23","0","23","0","23","23","0","23","620440023","10","23","1","23","1"
"0","3026","24","25","24","24","24","30","204400","24","0","0","1","0","24","24","0","18","0","221","24","200000006","10","0","24","24","24","0","24","0","24","24","0","24","620440024","10","24","1","24","1"
"0","3170","25","25","25","25","25","30","204400","25","0","0","1","0","25","25","0","18","0","242","25","200000006","10","0","25","25","25","0","25","0","25","25","0","25","620440025","10","25","1","25","1"
"0","3314","26","25","26","26","26","30","204400","26","0","0","1","0","26","26","0","18","0","242","26","200000006","10","0","26","26","26","0","26","0","26","26","0","26","620440026","10","26","1","26","1"
"0","3458","27","25","27","27","27","30","204400","27","0","0","1","0","27","27","0","18","0","244","27","200000006","10","0","27","27","27","0","27","0","27","27","0","27","620440027","10","27","1","27","1"
"0","3602","28","25","28","28","28","30","204400","28","0","0","1","0","28","28","0","18","0","245","28","200000006","10","0","28","28","28","0","28","0","28","28","0","28","620440028","10","28","1","28","1"
