c61dee49e6cdef21f45d7e25f53d5301d043d8541523fdf809a564e724254696,21461e3ccbb05080888b5d59e21c55df173f68d38afd6a3faec488ae389f7aa0,bc5577634f03e86b78cb78814980be111c9d01683f41b165d57e9b78df410cb4,3b446e6be7696d4f77c86072bfba43015aad89cf4357f6dbb953cb9ad9f26c79,6347270a77640a3e7ad432822ed3917b6a5be9b32465998a88574ed34fba5cef,627f5409cdebbe38099797591eae3237a0cc66cf34830db8bf47f719fef3805f,02b3d06301cc091aea59195aee166731a30eda3c19fff0c2e38a9391985475c4,ce05c89d79e09c956c4672bbb8305291e0f15e43107305945354a112331b0a1a,c866803fbbb324d6d840eca7441e22ebb62800ed4ca423f9cf3ac351b5addb23,39a185e580d8941d89c5f8afa19c2972ef45c8dfbd09ce2384c8a430c23c6cce,9514a7f31b4684c75d8b8a55c0ff83d82af40c7a6e5310421ff5f6108e55eea9,8c23699b2893ded6b6b3913983cdb0e0d5869e44c3131a8da33372236422699a,a568ceeb98bf8e7f8f595dc52019d0f1f88d31fc240a50508d0d6d1bcad0b1ef,3d54c1dad8939c21b427fdade88355199668af8ebeea06076f51df7a9b762555,749e7d9c2a242b72366783b8e3a8efc9ff637864941646ce3390c9703916f88e,0810252ec903fdc1e3df689a537eb1877bf595d5cb2598486ec828be2ae6244f,ae1ecd7b3320f15f1ec5f638e3ed9a526b73da18b5197c66c3fabe6357ba71bc,3624200b9177d4ebcf9cd792231779e2c699b279abdaa8413981f6e18f1e7840,5d36f0005c30d59e3e12c4ac970745f195aab1edf92cd9ea14b4370d055527f1,deb17b84d758fd7981ea4ff215ce2c8edf5e848e29595d5183b92e899a6cc06f,be221726f78ef3606cee6072fdb5450801ecd003aaac1ed2cfc677af009e8b8a,6d026857d7acc6e352867da49ff8e1be6de0e1d8607ba259d2f2161a61b57325,e8081b50086ab9181b27f00f353253b2ce9e5be73181d662a25e7dd6ca2f55bd,f6c147443513e91cf76f4a1bb4aaa85ec9b610b9cb7b020c25e63456a6319a59,1b9b09e67487ed9267af5d8e4cd57cefceb02ac8e2c0c5d671ce36f5cf04e165,9fc472e5af250852d451e7943e23da81c95caf7d3bdc2b984f356d2aba073946,3e649d8407688bba10b16176b914cee2354c9f7e006625ce5fa1f3df8364b8e6,92e53d021a86625ba77b38db17bed50d6c4737c10048e949959d4b762516c032,7e2838cfadea9986d1b75237712b320202964e275b87f824bbf336a9204155d6,de0dd5c67b666a961bae77b8694e6b23755213dc726527e402b16df1e977d0e7,0a4ffe75867759d1d1af9c2e2e906301f8686bd754077e87138f7121b9813085,05b0a3e98f419fce908c3a8b13bbca8f73676a1173b15fbb1444fc24113db616,2ed75588655546c2287fa964f0a82c3571a1d38853ee08c4becb457c2e68037c,d4a3b16af49942e79d6e408d10ce90de8eeed11d9e9976afe0fe089b9ba83ce2,0f4f9c9a9e2edec6f4ce9c54d708b4f1089b97bb46913899f214e85f4b3ddc99,fb148f0dc6c15774557d8ef0536ac508feeac4cc0bf6109f4454871cac639c00,0abbeea4701b657e16a2488d62d42bc26c7587e5527c4ddb7b46a2efd0339aea,c28beaf1123dcc1b8f735f0cd8c98b6b6267ba55f031217d72bb9ddf570cb2f4,b8a7ed6deb85a2ec6bc4cb74f7f6743c2332944f09fa5056dfb27fd0e4de4a0b,d494387349bb79bcfcba2ccbf891757081b79e8739bcfd7d1ef2a6528e1fbd25,90405276248f652c37ab50772eb6289158b5b90e05ee23931a4f3d2a62f02181
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","3","2","4","1","5","4","117343","10","1","4","1","2100766","4","118342","4","140001","128401","12","840000","5","8","4","118011","118462","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","127133","10","1","4","1","2100767","4","128132","4","140001","118611","12","840000","5","8","4","118101","128372","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","3","2","4","1","5","4","117013","10","1","4","1","2100768","4","118072","4","140001","118581","12","840000","5","8","4","128311","118342","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","127193","10","1","4","1","2100769","4","118192","4","140001","118371","12","840000","5","8","4","128161","128132","1"
"1","2","0","1","31045","1","1","0","0","140000","1","1","0","2","0","2","200","0","12","1","16","4","50001","4","6","2","6","2100770","0","140001","8","91002","20001","2","6","1680000","4","2","94002","21951","0"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","118251","10","1","4","1","2100771","4","118163","4","140001","128162","12","840000","5","8","4","118012","118193","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","3","2","4","1","5","4","128041","10","1","4","1","2100772","4","128073","4","140001","118102","12","840000","5","8","4","118072","118013","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","128311","10","1","4","1","2100773","4","118613","4","140001","118612","12","840000","5","8","4","118222","118163","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","3","2","4","1","5","4","118191","10","1","4","1","2100774","4","128133","4","140001","128372","12","840000","5","8","4","128132","128073","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","118101","10","1","4","1","2100775","4","118553","4","140001","118252","12","840000","5","8","4","128042","118613","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","3","2","4","1","5","4","118551","10","1","4","1","2100776","4","128043","4","140001","128282","12","840000","5","8","4","118192","128133","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","118221","10","1","4","1","2100777","4","118223","4","140001","128312","12","840000","5","8","4","118492","118553","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","3","2","4","1","5","4","128401","10","1","4","1","2100778","4","118193","4","140001","118552","12","840000","5","8","4","128162","128043","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","128161","10","1","4","1","2100779","4","118013","4","140001","118342","12","840000","5","8","4","118102","118223","1"
"1","2","0","1","31029","1","1","0","0","140000","1","1","0","2","0","2","200","0","12","1","16","4","50001","4","6","2","6","2100780","0","140001","8","91002","20001","2","6","1680000","4","2","94002","21951","0"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","118012","10","1","4","1","2100781","4","128134","4","140001","118253","12","880000","5","8","4","118163","118104","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","3","2","4","1","5","4","118072","10","1","4","1","2100782","4","128044","4","140001","128373","12","880000","5","8","4","118013","118254","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","118492","10","1","4","1","2100783","4","128194","4","140001","118523","12","880000","5","8","4","118223","128134","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","3","2","4","1","5","4","128132","10","1","4","1","2100784","4","118224","4","140001","128313","12","880000","5","8","4","128133","128044","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","118192","10","1","4","1","2100785","4","118014","4","140001","118103","12","880000","5","8","4","128073","128194","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","3","2","4","1","5","4","118222","10","1","4","1","2100786","4","118074","4","140001","118403","12","880000","5","8","4","128043","118224","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","128042","10","1","4","1","2100787","4","118164","4","140001","128283","12","880000","5","8","4","118193","118014","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","3","2","4","1","5","4","118612","10","1","4","1","2100788","4","118104","4","140001","118613","12","880000","5","8","4","118253","118074","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","118552","10","1","4","1","2100789","4","118254","4","140001","118343","12","880000","5","8","4","128373","118164","1"
"1","2","0","1","31056","1","1","0","0","140000","1","1","0","2","0","2","200","0","12","1","16","4","50001","4","6","2","6","2100790","0","140001","8","91002","20001","2","6","1760000","4","2","94002","21951","0"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","128133","10","1","4","1","2100791","4","129191","4","140001","128194","12","880000","5","8","4","118014","119251","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","3","2","4","1","5","4","118013","10","1","4","1","2100792","4","129131","4","140001","118164","12","880000","5","8","4","128134","119101","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","128373","10","1","4","1","2100793","4","129041","4","140001","118104","12","880000","5","8","4","118224","129191","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","3","2","4","1","5","4","128073","10","1","4","1","2100794","4","119221","4","140001","128314","12","880000","5","8","4","128044","129131","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","118193","10","1","4","1","2100795","4","119071","4","140001","128374","12","880000","5","8","4","118254","129041","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","3","2","4","1","5","4","118163","10","1","4","1","2100796","4","119011","4","140001","118434","12","880000","5","8","4","128284","119221","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","118253","10","1","4","1","2100797","4","119161","4","140001","118584","12","880000","5","8","4","118074","119071","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","3","2","4","1","5","4","128043","10","1","4","1","2100798","4","119251","4","140001","118494","12","880000","5","8","4","128194","119011","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","118223","10","1","4","1","2100799","4","119101","4","140001","118614","12","880000","5","8","4","118164","119161","1"
"1","2","0","1","31037","1","1","0","0","140000","1","1","0","2","0","2","200","0","12","1","16","4","50001","4","6","2","6","2100800","0","140001","8","91002","20001","2","6","1760000","4","2","94002","21951","0"
"3","10","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","5","2","4","1","5","4","128134","10","1","4","1","2100801","5","129042","4","140001","119071","12","920000","5","8","4","129131","119252","1"
"3","20","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","5","2","4","1","5","4","128044","10","1","4","1","2100802","5","129162","4","140001","119161","12","920000","5","8","4","129401","119102","1"
"3","30","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","5","2","4","1","5","4","118164","10","1","4","1","2100803","5","119072","4","140001","119371","12","920000","5","8","4","129281","129042","1"
"3","40","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","10","2","4","1","5","4","118224","10","1","4","1","2100804","5","129132","4","140001","119341","12","920000","5","8","4","129311","129162","1"
"3","50","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","10","2","4","1","5","4","128194","10","1","4","1","2100805","5","119192","4","140001","119101","12","920000","5","8","4","129041","119072","1"
"3","60","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","10","2","4","1","5","4","118254","10","1","4","1","2100806","10","119012","4","140001","119221","12","920000","5","8","4","119461","129132","1"
"3","70","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","15","2","4","1","5","4","118014","10","1","4","1","2100807","10","119222","4","140001","119581","12","920000","5","8","4","129191","119192","1"
"3","80","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","15","2","4","1","5","4","118584","10","1","4","1","2100808","10","119252","4","140001","119611","12","920000","5","8","4","119071","119012","1"
"3","90","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","15","2","4","1","5","4","118074","10","1","4","1","2100809","10","119102","4","140001","119011","12","920000","5","8","4","119161","119222","1"
"10","1","0","1","31011","1","1","0","0","21951","1","1","0","30","0","2","100","0","12","1","3","4","50003","10","6","2","1","2100810","0","140001","8","91002","20004","2","6","1840000","2","2","94002","90005","0"
"3","10","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","5","2","4","1","5","4","129131","10","1","4","1","2100811","5","129043","4","140001","119192","12","920000","5","8","4","129402","119253","1"
"3","20","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","5","2","4","1","5","4","119071","10","1","4","1","2100812","5","129133","4","140001","129312","12","920000","5","8","4","129282","119103","1"
"3","30","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","5","2","4","1","5","4","129041","10","1","4","1","2100813","5","129193","4","140001","119432","12","920000","5","8","4","129042","129043","1"
"3","40","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","10","2","4","1","5","4","119101","10","1","4","1","2100814","5","119013","4","140001","119222","12","920000","5","8","4","119072","129133","1"
"3","50","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","10","2","4","1","5","4","119161","10","1","4","1","2100815","5","119073","4","140001","119012","12","920000","5","8","4","129162","129193","1"
"3","60","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","10","2","4","1","5","4","129191","10","1","4","1","2100816","10","119163","4","140001","119522","12","920000","5","8","4","129132","119013","1"
"3","70","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","15","2","4","1","5","4","129281","10","1","4","1","2100817","10","119223","4","140001","119252","12","920000","5","8","4","119372","119073","1"
"3","80","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","15","2","4","1","5","4","119221","10","1","4","1","2100818","10","119253","4","140001","119102","12","920000","5","8","4","119192","119163","1"
"3","90","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","15","2","4","1","5","4","119461","10","1","4","1","2100819","10","119103","4","140001","119582","12","920000","5","8","4","129312","119223","1"
"10","1","0","1","31046","1","1","0","0","21951","1","1","0","30","0","2","100","0","12","1","3","4","50003","10","6","2","1","2100820","0","140001","8","91002","20004","2","6","1840000","2","2","94002","90005","0"
"3","10","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","5","2","4","1","5","4","129131","10","1","4","1","2100821","5","129283","4","140001","129402","12","960000","5","8","4","119222","119073","1"
"3","20","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","5","2","4","1","5","4","129041","10","1","4","1","2100822","5","129313","4","140001","119252","12","960000","5","8","4","129042","129043","1"
"3","30","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","5","2","4","1","5","4","119101","10","1","4","1","2100823","5","119343","4","140001","129282","12","960000","5","8","4","129132","129283","1"
"3","40","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","10","2","4","1","5","4","129191","10","1","4","1","2100824","5","129373","4","140001","119102","12","960000","5","8","4","119072","129313","1"
"3","50","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","10","2","4","1","5","4","119161","10","1","4","1","2100825","5","119463","4","140001","119372","12","960000","5","8","4","129162","119343","1"
"3","60","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","10","2","4","1","5","4","119071","10","1","4","1","2100826","10","119493","4","140001","129312","12","960000","5","8","4","119192","129373","1"
"3","70","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","15","2","4","1","5","4","119461","10","1","4","1","2100827","10","119163","4","140001","119522","12","960000","5","8","4","119012","119463","1"
"3","80","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","15","2","4","1","5","4","129401","10","1","4","1","2100828","10","119073","4","140001","119612","12","960000","5","8","4","129402","119493","1"
"3","90","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","15","2","4","1","5","4","129281","10","1","4","1","2100829","10","129043","4","140001","119582","12","960000","5","8","4","119252","119163","1"
"10","1","0","1","31025","1","1","0","0","21951","1","1","0","30","0","2","100","0","12","1","3","4","50003","10","6","2","1","2100830","0","140001","8","91002","20004","2","6","1920000","2","2","94002","90005","0"
"3","10","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","5","2","4","1","5","4","129133","10","1","4","1","2100831","5","11055032","4","140001","119224","12","960000","5","8","4","119164","12013032","1"
"3","20","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","5","2","4","1","5","4","119163","10","1","4","1","2100832","5","11058032","4","140001","119494","12","960000","5","8","4","129044","11001032","1"
"3","30","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","5","2","4","1","5","4","129043","10","1","4","1","2100833","5","11061032","4","140001","119434","12","960000","5","8","4","129134","11055032","1"
"3","40","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","10","2","4","1","5","4","129193","10","1","4","1","2100834","5","11007032","4","140001","119524","12","960000","5","8","4","129194","11058032","1"
"3","50","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","10","2","4","1","5","4","119073","10","1","4","1","2100835","5","12004032","4","140001","129314","12","960000","5","8","4","119074","11061032","1"
"3","60","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","10","2","4","1","5","4","119223","10","1","4","1","2100836","10","11019032","4","140001","119254","12","960000","5","8","4","119014","11007032","1"
"3","70","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","15","2","4","1","5","4","119103","10","1","4","1","2100837","10","12016032","4","140001","129374","12","960000","5","8","4","129284","12004032","1"
"3","80","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","15","2","4","1","5","4","129313","10","1","4","1","2100838","10","12013032","4","140001","119104","12","960000","5","8","4","119224","11019032","1"
"3","90","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","15","2","4","1","5","4","129283","10","1","4","1","2100839","10","11001032","4","140001","119614","12","960000","5","8","4","119494","12016032","1"
"10","1","0","1","31013","1","1","0","0","21951","1","1","0","30","0","2","100","0","12","1","3","4","50003","10","6","2","1","2100840","0","140001","8","91002","20004","2","6","1920000","2","2","94002","90005","0"
"3","10","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","5","2","4","1","5","4","129044","10","1","4","1","2100841","5","12040033","4","140001","11007032","12","1000000","5","8","4","12013032","11010033","1"
"3","20","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","5","2","4","1","5","4","119164","10","1","4","1","2100842","5","11043033","4","140001","12016032","12","1000000","5","8","4","12037032","12013033","1"
"3","30","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","5","2","4","1","5","4","129134","10","1","4","1","2100843","5","12031033","4","140001","11034032","12","1000000","5","8","4","12004032","12040033","1"
"3","40","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","10","2","4","1","5","4","129194","10","1","4","1","2100844","5","11046033","4","140001","11046032","12","1000000","5","8","4","12031032","11043033","1"
"3","50","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","10","2","4","1","5","4","119074","10","1","4","1","2100845","5","12028033","4","140001","11010032","12","1000000","5","8","4","11040032","12031033","1"
"3","60","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","10","2","4","1","5","4","129284","10","1","4","1","2100846","10","12037033","4","140001","11001032","12","1000000","5","8","4","12028032","11046033","1"
"3","70","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","15","2","4","1","5","4","119224","10","1","4","1","2100847","10","11007033","4","140001","11061032","12","1000000","5","8","4","11019032","12028033","1"
"3","80","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","15","2","4","1","5","4","119014","10","1","4","1","2100848","10","11010033","4","140001","11058032","12","1000000","5","8","4","11007032","12037033","1"
"3","90","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","15","2","4","1","5","4","119434","10","1","4","1","2100849","10","12013033","4","140001","11022032","12","1000000","5","8","4","12016032","11007033","1"
"10","1","0","1","31057","1","1","0","0","21951","1","1","0","30","0","2","100","0","12","1","3","4","50003","10","6","2","1","2100850","0","140001","8","91002","20004","2","6","2000000","2","2","94002","90005","0"
"3","10","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","5","2","4","1","5","4","12013034","10","1","4","1","2100851","5","11058036","4","140001","12016035","12","1000000","5","8","4","11007035","12004036","1"
"3","20","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","5","2","4","1","5","4","11010034","10","1","4","1","2100852","5","11055036","4","140001","11001035","12","1000000","5","8","4","12013035","11025036","1"
"3","30","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","5","2","4","1","5","4","12004034","10","1","4","1","2100853","5","11061036","4","140001","11022035","12","1000000","5","8","4","11010035","11058036","1"
"3","40","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","10","2","4","1","5","4","11007034","10","1","4","1","2100854","5","11007036","4","140001","12031035","12","1000000","5","8","4","12040035","11055036","1"
"3","50","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","10","2","4","1","5","4","12016034","10","1","4","1","2100855","5","11010036","4","140001","11025035","12","1000000","5","8","4","12019035","11061036","1"
"3","60","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","10","2","4","1","5","4","11001034","10","1","4","1","2100856","10","11001036","4","140001","12037035","12","1000000","5","8","4","12028035","11007036","1"
"3","70","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","15","2","4","1","5","4","12049034","10","1","4","1","2100857","10","12013036","4","140001","11043035","12","1000000","5","8","4","12004035","11010036","1"
"3","80","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","15","2","4","1","5","4","12037034","10","1","4","1","2100858","10","12004036","4","140001","11052035","12","1000000","5","8","4","12016035","11001036","1"
"3","90","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","15","2","4","1","5","4","11022034","10","1","4","1","2100859","10","11025036","4","140001","11058035","12","1000000","5","8","4","11001035","12013036","1"
"10","1","0","1","31045","1","1","0","0","21951","1","1","0","30","0","2","100","0","12","1","3","4","50003","10","6","2","1","2100860","0","140001","8","91002","20004","2","6","2000000","2","2","94002","90005","0"
"3","10","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","5","2","4","1","5","4","11007035","10","1","4","1","2100861","5","11001037","4","140001","11046036","12","1040000","5","8","4","12004036","12004037","1"
"3","20","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","5","2","4","1","5","4","12004035","10","1","4","1","2100862","5","11022037","4","140001","11007036","12","1040000","5","8","4","11010036","12019037","1"
"3","30","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","5","2","4","1","5","4","12019035","10","1","4","1","2100863","5","11025037","4","140001","12037036","12","1040000","5","8","4","12031036","11001037","1"
"3","40","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","10","2","4","1","5","4","12040035","10","1","4","1","2100864","5","11010037","4","140001","12019036","12","1040000","5","8","4","12028036","11022037","1"
"3","50","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","10","2","4","1","5","4","12013035","10","1","4","1","2100865","5","12016037","4","140001","12016036","12","1040000","5","8","4","12040036","11025037","1"
"3","60","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","10","2","4","1","5","4","11010035","10","1","4","1","2100866","10","12013037","4","140001","11001036","12","1040000","5","8","4","12013036","11010037","1"
"3","70","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","15","2","4","1","5","4","12028035","10","1","4","1","2100867","10","11007037","4","140001","11025036","12","1040000","5","8","4","11034036","12016037","1"
"3","80","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","15","2","4","1","5","4","12016035","10","1","4","1","2100868","10","12004037","4","140001","11022036","12","1040000","5","8","4","11046036","12013037","1"
"3","90","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","15","2","4","1","5","4","11025035","10","1","4","1","2100869","10","12019037","4","140001","11058036","12","1040000","5","8","4","11007036","11007037","1"
"10","1","0","1","31029","1","1","0","0","21951","1","1","0","30","0","2","100","0","12","1","3","4","50003","10","6","2","1","2100870","0","140001","8","91002","20004","2","6","2080000","2","2","94002","90005","0"
"3","10","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","5","2","4","1","5","4","12004036","10","1","4","1","2100871","5","11022038","4","140001","11007037","12","1040000","5","8","4","12049037","12019038","1"
"3","20","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","5","2","4","1","5","4","11010036","10","1","4","1","2100872","5","11001038","4","140001","11001037","12","1040000","5","8","4","11034037","12004038","1"
"3","30","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","5","2","4","1","5","4","12019036","10","1","4","1","2100873","5","11025038","4","140001","12013037","12","1040000","5","8","4","12031037","11022038","1"
"3","40","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","10","2","4","1","5","4","12028036","10","1","4","1","2100874","5","11010038","4","140001","12004037","12","1040000","5","8","4","11010037","11001038","1"
"3","50","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","10","2","4","1","5","4","12016036","10","1","4","1","2100875","5","12016038","4","140001","12019037","12","1040000","5","8","4","11046037","11025038","1"
"3","60","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","10","2","4","1","5","4","12013036","10","1","4","1","2100876","10","12013038","4","140001","11022037","12","1040000","5","8","4","12028037","11010038","1"
"3","70","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","15","2","4","1","5","4","11007036","10","1","4","1","2100877","10","11007038","4","140001","12016037","12","1040000","5","8","4","12037037","12016038","1"
"3","80","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","15","2","4","1","5","4","12040036","10","1","4","1","2100878","10","12019038","4","140001","11025037","12","1040000","5","8","4","11007037","12013038","1"
"3","90","2","1","94002","1","1","90005","20004","91002","1","1","3","3","1","4","15","2","4","1","5","4","12031036","10","1","4","1","2100879","10","12004038","4","140001","11058037","12","1040000","5","8","4","11001037","11007038","1"
"10","1","12","1","31804","1","1","50003","94002","21953","1","1","2080000","30","1","2","100","2","2","1","6","4","31812","6","6","2","1","2100880","10","140001","8","91002","31806","2","6","6","2","2","31805","90005","1"
"100000","1","0","0","0","0","1","0","0","140000","1","0","0","30","0","0","300","0","0","0","0","2","0","0","6","0","1","2200101","0","90005","8","91002","0","0","0","0","4","12","0","94002","0"
"100000","1","0","0","0","0","1","0","0","140000","1","0","0","30","0","0","300","0","0","0","0","2","0","0","6","0","1","2200102","0","90005","8","91002","0","0","0","0","4","12","0","94002","0"
"100000","1","0","0","0","0","1","0","0","140000","1","0","0","30","0","0","300","0","0","0","0","2","0","0","6","0","1","2200103","0","90005","8","91002","0","0","0","0","4","12","0","94002","0"
"100000","1","0","0","0","0","1","0","0","140000","1","0","0","30","0","0","300","0","0","0","0","2","0","0","6","0","1","2200104","0","90005","8","91002","0","0","0","0","4","12","0","94002","0"
"100000","1","0","0","0","0","1","0","0","140000","1","0","0","30","0","0","300","0","0","0","0","2","0","0","6","0","1","2200105","0","90005","8","91002","0","0","0","0","4","12","0","94002","0"
"100000","1","0","0","0","0","1","0","0","140000","1","0","0","30","0","0","300","0","0","0","0","2","0","0","6","0","1","2200106","0","90005","8","91002","0","0","0","0","4","12","0","94002","0"
"200000","1","0","0","0","0","1","0","0","140000","1","0","0","30","0","0","300","0","0","0","0","2","0","0","6","0","1","2200107","0","90005","8","91002","0","0","0","0","4","12","0","94002","0"
"200000","1","0","0","0","0","1","0","0","140000","1","0","0","30","0","0","300","0","0","0","0","2","0","0","6","0","1","2200108","0","90005","8","91002","0","0","0","0","4","12","0","94002","0"
"200000","1","0","0","0","0","1","0","0","140000","1","0","0","30","0","0","300","0","0","0","0","2","0","0","6","0","1","2200109","0","90005","8","91002","0","0","0","0","4","12","0","94002","0"
