006fb82ebff786a761caefbc6b949a3c95cb927c958f52b393b2967551aafbf4,c971d7cd6923ba013ed5f7d582c30385cdf91438032ce25396aff973aa320e4f,7a7075ea4c04c35efb375fe95494d6ad2f9d92c322c97e8f050d136f2569d356,39c556dccfb5e0dd036a5165cdc4b835e26f35705c89565bd3c47bcf53a5272e,d988096e28cf18d1da73570b5858241d8459a9bb9ede3e93b6219cb0734b381a,4fc17c1bc632d0a17fda73719828b468eb8dfcbee77013235af6d377c8bc9307,d1763208e1e40e4dab153e7fac8a5480fd4b07d6544549f18cbfa6370b87f43d,33294b66c305e03978e9dbd6f36b4160fede96040d26d7cb74f6ec39152f909c,cfdc7f796580dbb3f2d3c4bf96151e9e33145289407cb7db6674c985aaa582a8,0fb7f83e53824a78ccc9fc8c87db6337666d1c68073ff3da4c7397b366d3aad7,4da9ba9bf0087d9c0d604ad470ba962158a3f6d4ede97afe16ccad0bca9b8162
"923","19230045","0","在泳池邊\n賣鯛魚燒的怪人，是嗎。","0","1","11","0.5","0","8","115711"
"923","19230046","","","","","91","","","","0"
"923","19230047","","0","","","93","","","","0.5"
"923","19230048","0.2","20_kasumi_thinking","","","3","","","1","115711"
"923","19230049","0.2","20_kasumi_thinking","","","3","","","1","3"
"923","19230050","","vo_fpc_22307","","0","21","","","0","vo_fpc"
"923","19230051","0","究竟那樣的人物\n是真實存在的嗎……","0","1","11","0.5","0","7","115711"
"923","19230052","","","","","91","","","","0"
"923","19230053","","0","","","93","","","","0.5"
"923","19230054","0.2","20_kasumi_walk","","","3","","","1","115711"
"923","19230055","0.2","20_kasumi_walk","","","3","","","1","3"
"923","19230056","","750","0","4.41176470588235","2","","","-15","115711"
"923","19230057","","750","0","4.41176470588235","2","","","-15","3"
"923","19230058","","","","","91","","","","0"
"941","19410001","1.75","107511","-180","-910","1","41_pekorine_swim_loop","0","23","1"
"941","19410002","1.75","107611","-180","-800","1","cmn_float","0","22","1"
"941","19410003","1.75","22","-180","-1000","5","41_kyaru_floatRing","0","22","22"
"941","19410004","1","1075111","1","-180","31","","","-890","1"
"941","19410005","0","1075114","1","-180","31","","","0","14"
"941","19410006","1","107611","1","-180","31","","","-800","4"
"941","19410007","1","22","1","-180","31","","","-830","126"
"941","19410008","0","105","1","-180","31","","","140","105"
"941","19410009","0","108","1","40","31","","","320","108"
"941","19410010","0","1001","1","-110","31","","","-160","1001"
"941","19410011","1","se_fpc_water_random","","","23","","","1","se_10053800"
"941","19410012","","0","","","91","","","","19410010"
"941","19410013","","-150","12","5","2","","","-180","22"
"941","19410014","","-10","12","5","33","","","-180","22"
"941","19410015","","","","","91","","","","0"
"941","19410016","","vo_fpc_30101","","0","21","","","","vo_fpc"
"941","19410017","0","呼～偶爾像這樣\n悠悠哉哉的也不錯呢～","0","1","11","1","0","4","22"
"941","19410018","","0","","","91","","","","0"
"941","19410019","","0","0","4.52941176470588","2","","","-180","107511"
"941","19410020","","0","0","4.52941176470588","33","","","-180","1075111"
"941","19410021","","0","12","4.52941176470588","2","","","-180","22"
"941","19410022","","140","12","4.52941176470588","33","","","-180","22"
"941","19410023","","0","","","93","","","","1.5"
"941","19410024","","vo_fpc_30102","","0","21","","","","vo_fpc"
"941","19410025","0","小──凱──留──！\n嘿！","0","1","11","1","0","5","107511"
"941","19410026","","","","","91","","","","19410019"
"941","19410027","","0","","","32","","","","1075111"
"941","19410028","","1","","","32","","","","1075114"
"941","19410029","0.1","41_pekorine_hug","1","41_pekorine_hug_loop","3","","0.1","0","107511"
"941","19410030","0.1","41_kyaru_surprise","1","41_kyaru_surprise_loop","3","","0.1","0","22"
"941","19410031","","0","","","93","","","","0.6"
"941","19410032","","1","","","32","","","","105"
"941","19410033","","0","","","93","","","","0.6"
"941","19410034","","0","","","32","","","","105"
"941","19410035","","","","","91","","","","19410025"
"941","19410036","","-300","12","2.94117647058824","2","","","-180","107611"
"941","19410037","","-300","12","2.94117647058824","33","","","-180","107611"
"941","19410038","","vo_fpc_30103","","0","21","","","","vo_fpc"
"941","19410039","0","等等！喂！\n不要突然抱過來啊，白癡佩可！\n這個游泳圈只限一個人用啦！","0","1","11","1","0","7","22"
"941","19410040","","0","","","91","","","","0"
"941","19410041","","","","","91","","","","19410036"
"941","19410042","","1","","","32","","","","105"
"941","19410043","0.1","41_pekorine_shake","","","3","","","1","107511"
"941","19410044","0.1","41_kyaru_shake","","","3","","","1","22"
"941","19410045","","vo_fpc_30104","","0","21","","","","vo_fpc"
"941","19410046","0.1","41_kokkoro_float_loop","","","3","","","1","107611"
"941","19410047","0","呵呵，兩位已經完全\n沉浸在嬉鬧之中……\n好像很開心呢。","0","1","11","1","0","6","107611"
"941","19410048","","0","","","91","","","","0"
"941","19410049","","vo_fpc_30105","","0","21","","","","vo_fpc"
"941","19410050","0","啊，不行……\n已經，到極……限了……","0","1","11","1","0","11","22"
"941","19410051","","0","","","91","","","","0"
"941","19410052","0.2","41_kyaru_drown","","","3","","","0","22"
"941","19410053","0.2","41_pekorine_shake","","","3","","","1","107511"
"941","19410054","","0","","","93","","","","0.2"
"941","19410055","1","se_10053800_941_bishokuden","","","23","","","0","se_10053800"
"941","19410056","","0","","","93","","","","0.8"
"941","19410057","0.1","41_kokkoro_surprise","1","41_kokkoro_surprise_loop","3","","0.1","0","107611"
"941","19410058","","0","","","93","","","","0.5"
"941","19410059","","1","","","32","","","","108"
"941","19410060","","0","","","93","","","","2.5"
"941","19410061","0.1","41_kyaru_drown_loop","","","3","","0.1","1","22"
"941","19410062","0.1","41_pekorine_notice","1","41_pekorine_notice_loop","3","","0.1","0","107511"
"941","19410063","","0","","","32","","","","105"
"941","19410064","","0","","","32","","","","22"
"941","19410065","","vo_fpc_30106","","0","21","","","","vo_fpc"
"941","19410066","0","咦？\n小凱留？\n妳跑哪去了？","0","1","11","1","0","6","107511"
"941","19410067","","0","","","91","","","","0"
"941","19410068","","vo_fpc_30107","","0","21","","","","vo_fpc"
"941","19410069","0","糟、糟了……\n風之精靈啊！\n現在立刻用空氣\n將凱留小姐包覆起來！","0","1","11","1","0","9","107611"
"941","19410070","","0","","","93","","","","2.1"
"941","19410071","0.1","41_kokkoro_action","1","41_kokkoro_action_loop","3","","0.1","0","107611"
"941","19410072","","1","","","32","","","","1001"
"941","19410073","0","41_pekorine_flutterKick_floatRing_in","1","cmn_swm_flutterKick_floatRing","3","","0.1","0","107511"
"941","19410074","0.1","41_kyaru_flutterKick_floatRing","","","3","","","1","22"
"941","19410075","","1000","0","4.52488687782805","2","","","-180","107511"
"941","19410076","","1","","","32","","","","1075111"
"941","19410077","","0","","","32","","","","1075114"
"941","19410078","","1000","0","4.52488687782805","33","","","-180","1075111"
"941","19410079","","1000","0","4.52488687782805","2","","","-180","22"
"941","19410080","","1000","0","5.88235294117647","2","","","-180","107611"
"941","19410081","","1000","0","5.88235294117647","33","","","-180","107611"
"941","19410082","","1140","0","5.88235294117647","33","","","-110","1001"
"941","19410083","","","","","91","","","","19410081"
"942","19420001","1.75","113211","-250","-1060","1","42_anna_idle","0","33","1"
"942","19420002","1.75","127111","-250","-920","1","42_shinobu_idle","0","33","1"
"942","19420003","1.75","2","-250","-1000","5","42_boat_idle","0","32","2"
"942","19420004","0","107","1","0","31","","","0","107"
"942","19420005","1","106","1","-250","31","","","-1000","106"
"942","19420006","","47","","","13","","","","113211"
"942","19420007","","47","","","13","","","","127111"
"942","19420008","1","se_fpc_water_random","","","23","","","1","se_10053800"
"942","19420009","","0","","","91","","","","19420007"
"942","19420010","","-60","12","5.88235294117647","2","","","-250","113211"
"942","19420011","","80","12","5.88235294117647","2","","","-250","127111"
"942","19420012","","0","12","5.88235294117647","2","","","-250","2"
"942","19420013","","0","12","5.88235294117647","33","","","-250","106"
"942","19420014","","","","","91","","","",""
"942","19420015","0.2","42_anna_doyatalk","","","3","","","1","113211"
"942","19420016","0.2","42_shinobu_idle","","","3","","","1","127111"
"942","19420017","0.2","42_boat_idle","","","3","","","1","2"
"942","19420018","","vo_fpc_30201","","0","21","","","","vo_fpc"
"942","19420019","0","哈──哈哈哈！\n像這樣在水上擺盪，\n就會想起那次冒險呢！","0","1","11","1","0","4","113211"
"942","19420020","","0","","","91","","","","0"
"942","19420021","0.2","42_anna_doyatalk","","","3","","","1","113211"
"942","19420022","0.2","42_shinobu_idle2talk","1","42_shinobu_talk","3","","0.1","0","127111"
"942","19420023","0.2","42_boat_idle","","","3","","","1","2"
"942","19420024","","vo_fpc_30202","","0","21","","","","vo_fpc"
"942","19420025","0","是啊，真是非常愉快的冒險呢。\n我到現在也很珍惜地\n保管著那套服裝喔。","0","1","11","1","0","6","127111"
"942","19420026","","0","","","91","","","","0"
"942","19420027","0.2","42_shinobu_talk2idle","1","42_shinobu_idle","3","","0.1","0","127111"
"942","19420028","0.2","42_anna_doya2idle","1","42_anna_idle","3","","0.1","0","113211"
"942","19420029","0.2","42_boat_idle","","","3","","","1","2"
"942","19420030","","vo_fpc_30203","","0","21","","","","vo_fpc"
"942","19420031","0","那之後怎麼樣了？\n要是有什麼有趣的事件或冒險，\n請務必要說給我聽！","0","1","11","0.5","0","6","113211"
"942","19420032","","0","","","91","","","","0"
"942","19420033","","vo_fpc_30204","","0","21","","","","vo_fpc"
"942","19420034","0","（說不定會成為\n冥風戰記的好靈感呢！）","0","1","11","1","0","7","113211"
"942","19420035","","0","","","91","","","","0"
"942","19420036","0.2","42_anna_idle","","","3","","","1","113211"
"942","19420037","0.2","42_shinobu_idle2talk","1","42_shinobu_talk","3","","0.1","0","127111"
"942","19420038","0.2","42_boat_idle","","","3","","","1","2"
"942","19420039","","vo_fpc_30205","","0","21","","","","vo_fpc"
"942","19420040","0","嗯，有喔。\n在度假村發生的\n各種靈異現象……","0","1","11","0.5","0","4","127111"
"942","19420041","","0","","","91","","","","0"
"942","19420042","0.2","42_anna_idle","","","3","","","1","113211"
"942","19420043","0.2","42_shinobu_talk2horror","1","42_shinobu_horror","3","","0.1","0","127111"
"942","19420044","0.2","42_boat_idle","","","3","","","1","2"
"942","19420045","","1","","","32","","","","107"
"942","19420046","","vo_fpc_30206","","0","21","","","","vo_fpc"
"942","19420047","0","在那背後是生者與死者的欲望\n混雜在一起的深沉真相……","0","1","11","1","0","4","127111"
"942","19420048","","0","","","93","","","","6.5"
"942","19420049","","0","","","93","","","","1.5"
"942","19420050","","0","","","91","","","","19420047"
"942","19420051","0.1","42_shinobu_horror","","","3","","","1","127111"
"942","19420052","0.1","42_anna_scared","","","3","","","1","113211"
"942","19420053","0.1","42_boat_idle","","","3","","","1","2"
"942","19420054","","vo_fpc_30207","","0","21","","","","vo_fpc"
"942","19420055","0","等！等一下！\n那種事沒問題嗎？\n喂，忍……我說忍啊！","0","1","11","1.5","0","4","113211"
"942","19420056","","0","","","93","","","","9.13333333333333"
"942","19420057","","0","","","93","","","","1.5"
"942","19420058","","0","","","91","","","","19420055"
"942","19420059","","940","","4.52488687782805","2","","","-250","113211"
"942","19420060","","1080","","4.52488687782805","2","","","-250","127111"
"942","19420061","","1000","","4.52488687782805","2","","","-250","2"
"942","19420062","","1000","","4.52488687782805","33","","","-250","106"
"942","19420063","","","","","91","","","","0"
"943","19430001","1.75","122511","-180","-850","1","cmn_float","0","23","1"
"943","19430002","1.75","117411","-125","-800","1","43_tsumugi_deredere","0","13","1"
"943","19430003","1.75","11","-125","-1675","5","cmn_float_item_09_Ball","0","12","1"
"943","19430004","1.75","12","-250","-850","5","cmn_floatRing_pink","0","32","1"
"943","19430005","1.75","13","-250","-2500","5","cmn_floatRing_blue","0","32","1"
"943","19430006","1","1225114","1","-180","31","","","-850","8"
"943","19430007","1","1174114","1","-125","31","","","-800","5"
"943","19430008","1","411","1","-125","31","","","-1675","5"
"943","19430009","1","412","1","-250","31","","","-850","4"
"943","19430010","1","413","1","-250","31","","","-2500","4"
"943","19430011","0","1101","1","-125","31","","","-350","110"
"943","19430012","1","se_fpc_water_random","","","23","","","1","se_10053800"
"943","19430013","","","","","91","","","","19430011"
"943","19430014","","2450","","24.2647058823529","2","","","-250","12"
"943","19430015","","2450","","24.2647058823529","33","","","-250","412"
"943","19430016","","1625","","24.2647058823529","2","","","-125","11"
"943","19430017","","1625","","24.2647058823529","33","","","-125","411"
"943","19430018","","800","","24.2647058823529","2","","","-250","13"
"943","19430019","","800","","24.2647058823529","33","","","-250","413"
"943","19430020","","0","","","93","","","","2"
"943","19430021","","0","12","6.25","2","","","-180","122511"
"943","19430022","","0","12","6.25","33","","","-180","1225114"
"943","19430023","","","","","91","","","","19430021"
"943","19430024","","vo_fpc_30301","","0","21","","","","vo_fpc"
"943","19430025","0","有好多東西在漂流著呢。\n如果這裡不是泳池，\n感覺會潛藏著魚……","0","1","11","1","0","5","122511"
"943","19430026","","","","","91","","","","0"
"943","19430027","","-350","12","6.92307692307692","2","","","-125","117411"
"943","19430028","","-350","12","6.92307692307692","33","","","-125","1174114"
"943","19430029","","vo_fpc_30302","","0","21","","","","vo_fpc"
"943","19430030","0","對了，如果能透過委身於這股水流\n來體會溪流中魚群的心情，\n或許能活用在下次釣魚時呢。","0","1","11","1","0","5","122511"
"943","19430031","","","","","91","","","","0"
"943","19430032","","","","","91","","","","19430028"
"943","19430033","","vo_fpc_30303","","0","21","","","","vo_fpc"
"943","19430034","0","啊，怜大人……♡\n漂流的姿態也好美呢。\n我可以一直看下去……","0","1","11","1","0","6","117411"
"943","19430035","","","","","91","","","","0"
"943","19430036","0.1","43_rei_notice_in","1","43_rei_notice_loop","3","","0.1","0","122511"
"943","19430037","","vo_fpc_30304","","0","21","","","","vo_fpc"
"943","19430038","0","唔……怎麼？\n這股像是猛禽鎖定獵物般的殺氣是？\n是有誰在嗎？","0","1","11","0.5","0","4","122511"
"943","19430039","","","","","91","","","","0"
"943","19430040","","1","","","32","","","","1101"
"943","19430041","","0","","","32","","","","1174114"
"943","19430042","0.1","43_rei_turn","1","43_rei_aseri","3","","0.1","0","122511"
"943","19430043","0.1","43_tsumugi_hide","","","3","","","0","117411"
"943","19430044","","0","","","93","","","","3"
"943","19430045","0.1","43_tsumugi_appear","1","43_tsumugi_deredere","3","","0.1","0","117411"
"943","19430046","","0","","","93","","","","1"
"943","19430047","","0","","","32","","","","1101"
"943","19430048","","1","","","32","","","","1174114"
"943","19430049","","vo_fpc_30305","","0","21","","","","vo_fpc"
"943","19430050","0","沒有任何人啊……\n不……在那裡！","0","1","11","0.5","0","6","122511"
"943","19430051","","","","","91","","","","0"
"943","19430052","","1","","","32","","","","1101"
"943","19430053","","0","","","32","","","","1174114"
"943","19430054","0.1","43_rei_turn","1","43_rei_aseri_2","3","","0.1","0","122511"
"943","19430055","0.1","43_tsumugi_hide","","","3","","","0","117411"
"943","19430056","","0","","","93","","","","3"
"943","19430057","0.1","43_tsumugi_appear","1","43_tsumugi_deredere","3","","0.1","0","117411"
"943","19430058","","0","","","93","","","","1"
"943","19430059","","0","","","32","","","","1101"
"943","19430060","","1","","","32","","","","1174114"
"943","19430061","","vo_fpc_30306","","0","21","","","","vo_fpc"
"943","19430062","0","果然沒有任何人嗎。\n但這陣惡寒是怎麼回事……？\n唔，感覺簡直就像是被盯上的魚啊。","0","1","11","1","0","5","122511"
"943","19430063","","","","","91","","","","0"
"943","19430064","","850","","3.84615384615385","2","","","-180","122511"
"943","19430065","","850","","3.84615384615385","33","","","-180","1225114"
"943","19430066","","0","12","2.57352941176471","2","","","-125","117411"
"943","19430067","","0","12","2.57352941176471","33","","","-125","1174114"
"943","19430068","","","","","91","","","","0"
"943","19430069","","vo_fpc_30307","","0","21","","","","vo_fpc"
"943","19430070","0","啊啊，竟然能這麼近地\n欣賞怜大人凜然的姿態，\n真是大飽眼福～","0","1","11","1","0","5","117411"
"943","19430071","","","","","91","","","","0"
"943","19430072","","850","","3.84615384615385","2","","","-125","117411"
"943","19430073","","850","","3.84615384615385","33","","","-125","1174114"
"943","19430074","","","","","91","","","","0"
"944","19440001","1.4875","107911","-15","800","1","44_tamaki_in","0","12","1"
"944","19440002","1.4875","3","-15","800","5","44_tamaki_in","0","13","3"
"944","19440003","1.75","126811","-250","-1000","1","44_yukari_idle","0","33","1"
"944","19440004","1.75","2","-250","-1000","5","cmn_boat_idle","0","32","2"
"944","19440005","1.4875","108011","-15","-800","1","44_mifuyu_run","0","12","1"
"944","19440006","1","126811","1","-250","31","","","-1000","101"
"944","19440007","0","1004","1","140","31","","","-560","1004"
"944","19440008","1","se_fpc_water_random","","","23","","","1","se_10053800"
"944","19440009","","0","","","91","","","","19440007"
"944","19440010","","300","","2.26244343891403","2","","","-15","107911"
"944","19440011","","300","","2.26244343891403","2","","","-15","3"
"944","19440012","","","","","91","","","",""
"944","19440013","0.1","44_tamaki_sale","1","44_tamaki_sale_loop","3","","0.1","","107911"
"944","19440014","0.1","44_tamaki_sale","1","44_tamaki_sale_loop","3","","0.1","","3"
"944","19440015","","vo_fpc_30401","","0","21","","","","vo_fpc"
"944","19440016","0","鯛魚燒～鯛魚燒～\n好吃的鯛魚燒店喵～","0","1","11","1","0","4","107911"
"944","19440017","","","","","91","","","","0"
"944","19440018","","-100","12","5.29411764705882","2","","","-250","126811"
"944","19440019","","-100","12","5.29411764705882","2","","","-250","2"
"944","19440020","","-100","12","5.29411764705882","33","","","-250","126811"
"944","19440021","","","","","91","","","",""
"944","19440022","0.1","44_tamaki_present","1","44_tamaki_present_loop","3","","0.1","0","107911"
"944","19440023","0.1","44_tamaki_present","1","44_tamaki_present_loop","3","","0.1","0","3"
"944","19440024","","vo_fpc_30402","","0","21","","","","vo_fpc"
"944","19440025","0","好的，那邊漂過來的小姐，\n要不要來一份鯛魚燒喵？","0","1","11","1","0","7","107911"
"944","19440026","","","","","91","","","","0"
"944","19440027","0.2","44_yukari_notice","1","44_yukari_notice_loop","3","","0.1","0","126811"
"944","19440028","0.2","cmn_boat_idle","","","3","","","1","2"
"944","19440029","","vo_fpc_30403","","0","21","","","","vo_fpc"
"944","19440030","0","哎呀，這不是珠希嗎。\n妳在這種地方做什麼？","0","1","11","1","0","7","126811"
"944","19440031","","","","","91","","","","0"
"944","19440032","","vo_fpc_30404","","0","21","","","","vo_fpc"
"944","19440033","0","什麼嘛，是優花梨啊喵。\n妳問我在做什麼，當然是做生意喵！","0","1","11","1","0","10","107911"
"944","19440034","","","","","91","","","","0"
"944","19440035","0.1","44_tamaki_present2sale","1","44_tamaki_sale_loop","3","","0.1","0","107911"
"944","19440036","0.1","44_tamaki_present2sale","1","44_tamaki_sale_loop","3","","0.1","0","3"
"944","19440037","","vo_fpc_30405","","0","21","","","","vo_fpc"
"944","19440038","0","有這麼多人在的商機，\n我可不能錯過喵！","0","1","11","1","0","6","107911"
"944","19440039","","","","","91","","","","0"
"944","19440040","0.2","44_yukari_worry","1","44_yukari_worry_loop","3","","0.1","0","126811"
"944","19440041","0.2","cmn_boat_idle","","","3","","","1","2"
"944","19440042","","vo_fpc_30406","","0","21","","","","vo_fpc"
"944","19440043","0","那個有得到秋乃的同意嗎？\n要是無照營業，可是會被罵喔？","0","1","11","1","0","5","126811"
"944","19440044","","","","","91","","","","0"
"944","19440045","","vo_fpc_30407","","0","21","","","","vo_fpc"
"944","19440046","0","沒問題的喵！為了不被發現……\n話說，不妙喵！是巡邏喵！","0","1","11","0.5","0","7","107911"
"944","19440047","","","","","91","","","","0"
"944","19440048","","1","","","32","","","","1004"
"944","19440049","","0","","","93","","","","1"
"944","19440050","0.1","44_tamaki_surprise","1","44_tamaki_run","3","","0.1","0","107911"
"944","19440051","0.1","44_tamaki_surprise","1","44_tamaki_run","3","","0.1","0","3"
"944","19440052","0.1","44_tamaki_surprise","1","44_tamaki_run","3","","0.1","0","3"
"944","19440053","","vo_fpc_30408","","0","21","","","","vo_fpc"
"944","19440054","0","快溜喵──！","0","1","11","1","0","8","107911"
"944","19440055","","0","","","93","","","","0.8"
"944","19440056","","800","","1.74034110685694","2","","","-15","107911"
"944","19440057","","800","","1.74034110685694","2","","","-15","3"
"944","19440058","","800","","4.82654600301659","2","","","-15","108011"
"944","19440059","","800","","4.82654600301659","33","","","-15","1004"
"944","19440060","","0","","","93","","","","0.8"
"944","19440061","","vo_fpc_30409","","0","21","","","","vo_fpc"
"944","19440062","0","無照營業是要被取締的！\n給我等一下！","0","1","11","0.5","0","12","108011"
"944","19440063","","","","","91","","","","19440058"
"944","19440064","","vo_fpc_30410","","0","21","","","","vo_fpc"
"944","19440065","0","等等，珠希？\n果然是沒取得同意嘛。\n……總覺得肚子餓了呢。\n要是有先點個鯛魚燒就好了啊。","0","1","11","1.5","0","5","126811"
"944","19440066","","1","","","93","","","","11.6571428571429"
"944","19440067","0.2","44_yukari_smile","1","44_yukari_smile_loop","3","","0.1","0","126811"
"944","19440068","0.2","cmn_boat_idle","","","3","","","1","2"
"944","19440069","","0","","","93","","","","1.5"
"944","19440070","","","","","91","","","","19440065"
"944","19440071","","1000","","4.97737556561086","2","","","-250","126811"
"944","19440072","","1000","","4.97737556561086","2","","","-250","2"
"944","19440073","","1000","","4.97737556561086","33","","","-250","126811"
"944","19440074","","","","","91","","","","0"
"945","19450001","1.75","122611","-180","-1150","1","45_yui_cmn_swm_tread","0","23","1"
"945","19450002","1.75","110411","-125","-800","1","45_makoto_idle","0","12","1"
"945","19450003","1.75","23","-180","-250","5","empty","0","32","23"
"945","19450004","1.75","1","-180","-1150","5","cmn_swm_tread_pink","0","22","1"
"945","19450005","1","1226113","1","-180","31","","","-1150","3"
"945","19450006","1","1104111","1","-125","31","","","-770","4"
"945","19450007","0","117","1","-125","31","","","150","117"
"945","19450008","0","111","1","-180","31","","","-250","111"
"945","19450009","1","se_fpc_water_random","","","23","","","1","se_10053800"
"945","19450010","","0","","","91","","","","19450008"
"945","19450011","","150","12","5.58823529411765","2","","","-125","110411"
"945","19450012","","180","12","5.58823529411765","33","","","-125","1104111"
"945","19450013","","-200","12","5.58823529411765","2","","","-180","122611"
"945","19450014","","-200","12","5.58823529411765","2","","","-180","1"
"945","19450015","","-200","12","5.58823529411765","33","","","-180","1226113"
"945","19450016","","","","","91","","","","19450015"
"945","19450017","0.1","45_yui_idle","","","3","","","1","122611"
"945","19450018","0.1","45_yui_idle","","","3","","","1","1"
"945","19450019","0.1","45_makoto_talk","","","3","","","1","110411"
"945","19450020","","vo_fpc_30501","","0","21","","","","vo_fpc"
"945","19450021","0","怎麼了，優衣？\n妳特意為那傢伙\n做了便當吧？\n趕快邀請他不就好了。","0","1","11","1","0","6","110411"
"945","19450022","","","","","91","","","","0"
"945","19450023","","vo_fpc_30502","","0","21","","","","vo_fpc"
"945","19450024","0","我明明連採買都請妳幫忙了，\n抱歉啊。不過，便當的內容\n有點太幹勁十足了……","0","1","11","1","0","5","122611"
"945","19450025","","","","","91","","","","0"
"945","19450026","","vo_fpc_30503","","0","21","","","","vo_fpc"
"945","19450027","0","太幹勁十足是怎樣啊？\n妳準備的材料很正常吧？\n嗯？話說回來，妳有買粉紅色的\n櫻花魚鬆吧。難不成……","0","1","11","1","0","5","110411"
"945","19450028","","","","","91","","","","0"
"945","19450029","0.1","45_makoto_talk_surprise","1","45_makoto_talk_surprise_loop","3","","0.1","0","110411"
"945","19450030","0.1","45_yui_shy_in","1","45_yui_shy_loop","3","","0.1","0","122611"
"945","19450031","0.1","45_yui_shy_in","1","45_yui_shy_loop","3","","0.1","0","1"
"945","19450032","","vo_fpc_30504","","0","21","","","","vo_fpc"
"945","19450033","0","……嗯，我做了……\n巨大的愛心圖案……\n果然還是不能邀他吧！\n真琴能幫我吃掉嗎！？","0","1","11","1","0","4","122611"
"945","19450034","","","","","91","","","","0"
"945","19450035","0.1","45_makoto_idle","","","3","","","1","110411"
"945","19450036","","vo_fpc_30505","","0","21","","","","vo_fpc"
"945","19450037","0","我知道了啦。我會陪妳去，\n然後替妳吃掉的……\n其他的配菜是妳的得意之作吧？\n好了，快點走囉！","0","1","11","0.5","0","7","110411"
"945","19450038","","","","","91","","","","0"
"945","19450039","0.1","45_makoto_dogscratch_in","1","cmn_swm_dogscratch","3","","0.1","0","110411"
"945","19450040","","0","","","93","","","","0.5"
"945","19450041","","0","","","32","","","","1104111"
"945","19450042","","1","","","32","","","","117"
"945","19450043","","1050","0","4.07239819004525","2","","","-125","110411"
"945","19450044","","1050","0","4.07239819004525","33","","","-125","117"
"945","19450045","0.1","45_yui_notice","1","45_yui_idle_2","3","","0.1","0","122611"
"945","19450046","0.1","45_yui_notice","1","45_yui_idle","3","","0.1","0","1"
"945","19450047","","vo_fpc_30506","","0","21","","","","vo_fpc"
"945","19450048","0","啊，真琴？\n等一下啦──！","0","1","11","1","0","9","122611"
"945","19450049","","","","","91","","","","0"
"945","19450050","0.1","45_yui_cmn_swm_tread","","","3","","","1","122611"
"945","19450051","0.1","cmn_swm_tread_pink","","","3","","","1","1"
"945","19450052","","850","0","4.75113122171946","2","","","-180","122611"
"945","19450053","","850","0","4.75113122171946","2","","","-180","1"
"945","19450054","","850","0","4.75113122171946","33","","","-180","1226113"
"945","19450055","","0","","","93","","","","3"
"945","19450056","","1","","","32","","","","111"
"945","19450057","0.1","45_eriko_float_in","1","45_eriko_float_loop","3","","0.1","0","23"
"945","19450058","","0","","","93","","","","2"
"945","19450059","","vo_fpc_30507","","0","21","","","","vo_fpc"
"945","19450060","0","有盯上那位大人的不檢點氣息……\n這是偷腥貓，不對，是母狗的味道？\n必須要排除才行……","0","1","11","3","0","3","23"
"945","19450061","","0","","","93","","","","16.7666666666667"
"945","19450062","","0","","","93","","","","1.5"
"945","19450063","","","","","91","","","","19450060"
"945","19450064","0.1","45_eriko_float_end","","","3","","","0","23"
"945","19450065","","0","","","93","","","","3"
"945","19450066","","","","","91","","","","0"
"946","19460001","1.4875","107911","-15","-800","1","cmn_walk","0","12","1"
"946","19460002","1.4875","107811","-15","-1000","1","cmn_walk","0","12","1"
"946","19460003","1.75","122411","-180","-910","1","cmn_swm_flutterKick","0","22","1"
"946","19460004","1","122411","1","-180","31","","","-910","1"
"946","19460005","1","115","1","-180","31","","","-910","1"
"946","19460006","1","se_fpc_water_random","","","23","","","1","se_10053800"
"946","19460007","","0","","","91","","","","19460005"
"946","19460008","","0","","","93","","","","0.3"
"946","19460009","0.1","cmn_walk","","","3","","","1","107811"
"946","19460010","","-150","","3.82352941176471","2","","","-15","107911"
"946","19460011","","-350","","3.82352941176471","2","","","-15","107811"
"946","19460012","","","","","91","","","",""
"946","19460013","0.1","46_tamaki_talk","1","46_tamaki_talk_loop","3","","0.1","","107911"
"946","19460014","0.1","46_kyaru_idle_jitome","1","46_kyaru_idle_jitome_loop","3","","0.1","","107811"
"946","19460015","","vo_fpc_30601","","0","21","","","","vo_fpc"
"946","19460016","0","大家游了那麼久，\n居然都不會膩呢～","0","1","11","1","0","5","107811"
"946","19460017","","","","","91","","","","0"
"946","19460018","","vo_fpc_30602","","0","21","","","","vo_fpc"
"946","19460019","0","嗯？\n難道妳怕水喵？","0","1","11","1","0","4","107911"
"946","19460020","","","","","91","","","","0"
"946","19460021","0.1","46_kyaru_talk","1","46_kyaru_talk_loop","3","","0.1","","107811"
"946","19460022","","vo_fpc_30603","","0","21","","","","vo_fpc"
"946","19460023","0","嗯～坐在游泳圈上是可以啦，\n但要游的話就感覺有點……妳懂嗎？","0","1","11","1","0","5","107811"
"946","19460024","","","","","91","","","","0"
"946","19460025","0.1","46_tamaki_nod","1","46_tamaki_nod_loop","3","","0.1","","107911"
"946","19460026","","vo_fpc_30604","","0","21","","","","vo_fpc"
"946","19460027","0","我懂喵。感覺包括我在內的貓獸人族\n就有很多那樣的人喵。","0","1","11","0.5","0","6","107911"
"946","19460028","","","","","91","","","","0"
"946","19460029","","1000","","8.64253393665158","2","","","-180","122411"
