056881047dc469f5eec86fad6ff11274a067d2d069217aed27e118209a63deb0,a47ef0488b6a7fa130eaa6455bfaa255bb869a2f46a4818babc096c4759664d1,ce5ed4472d0bd359b5ad6223b6eac5d11f9fe01a13c48c0fb15946b90f623e50,10885f646bab7aac304c056d184fa6e631cf5f4607ced5720975271d309119a1,b93eaa59e402f49ba388c1a70ac218a2cd5e8d8c08372325b5e52f6b3372f4c6,97136e39811d9c2efcba180fe3140b207ebda101f1983945d7e23682491f1730,f029aaf880e1e63be9e2cde8f446c192eb06b83c866f2f7f8e3e2774b2210edc,d985b90b38b8d9db1b1cdb653316e5e7e5daa5db63a3cbebe42278f04e2db460,b18d6275cefacbde6a30a43c2bbcc077868f16e2a16e3ebb60f58c09afac21d2,5bfba29837cc017a6965630e8fd15fc6e6a32664b8afe814c6ca14ec331c41ad,180b5cbf61f69c2c918e3c36d4cb0f7a30335bff442736facda4c7a198efb5bc,e15e068fbefed297127b1e076d14113f12f91a3f12dc68dab84887cc37f69d87,4721882455cbc7416fb7fc531b0ad9bdda51951312acb0d8e4911bf4876d2128,9cf0e35b1e8673e90f7a56b59547e3132098ef8c11054864e4e28780a7344dd3,aa2d13b55e23617ea71e363cef20102422910b06f476228ebb04ab9c1e7c3565,a2d1261fcc328be547cc0f4c94c65e779405bdefc41263a5b4bc7f39993fa387,862d55c97e5e26af86de3371397c6de0ca38887040b27f0353c4c76091dc513a,9ae3d42759fb74857c05c2bef53e381bc402f72a72dedde6f460ba7fc403c887,6d10186d4cd477c6eb789f872bf53ce62f9fb2880c3e44df7aeb1bc051cbb31b,e186a5171957467a6853ab8d482fb87452e9558a754e0a5da515ed51bc543346,dbe959ddffc4cf837e161d3cd6af32328159820409a0d14d75c44fa80f8ae093,77b83d4b4578d840be4989d07d231c655679c1f095c428dcd605ce405d014db9,5f6b55082558334568f31cfea218b4d604949a01f4371b81371dd5c63f7b5c4b,10be637c7c58a2bb7b560f6329f64ac13db4dcf715b6ba9f790f8ac7b8fe86ed,67bc90ab7a45750115c7a67cd38865259e020bd74bc4b6d5c75820c6c3a6e5a8,06214248d5da780358f604aec05e0be55df528ab942429e993d02c1359c63847,cf4d70449ab7504b6d78023b7044fe387a70766d6233e9c42f72befc351f04ed,b15cb91917de2c5dbeec43bb664c2952cda511e03a06f500c5388957660e3d9d,3082bca557151a752338f1ac22c6e901fd4e1fb51514f758ce88c5ac772fba9f,a48c01ae6d127d255b7c6f53a07041564d9feb3e17d873aa1018cd8d005a9430,03bf493f2aa8d86e0164c8fd094db6def6d64fd0e405f1c47fe0358cb5f6c377,d5cf31838998bb10634108c835f603e78861ee43a640f7ca50f26b539a3a781d,d4af8ad6594f81912241746ae6170d21b1c4842bdbb82e5d1186c2d58072d28e,d9022c46efa9d8f1eec305d1133759d6d7552c5722f6e47f6fcfc343fa0e03e4,5523f1aecdbc7ff857aaf92fe7e792014f8a05e705fe2ee215621b99ad48cecd,5485a9259d5c054828e8929d3138415e4dc8e44bc349c563e00636f579ede8a8,43cafa96280d75f96cc87efbeaa6eb8e8a472e2605831aab40d875ea788ab982,b10ba17fd1b65514fbe4cac5cac1c7bd901a8e92a7dfded4450925db66d56f61,5b5672b58abdc12ae4c407345352f79a9316dfa397122075e948bd3b639532b6,22216b194a0eb1ffb51102c94d7a198a8e43dd5a3d882cc11efc8eb53cb119db,36262a0a228b49ca1a5458d78f72c33168be8215a9c19004d16dccd1ff94524c,8a04c4d0c8f4d5cc3da50682963c909a97214f526bc3543428d058a423873aeb,7c8f6bfcd5d41a74e56fb2d4184182ec5de1e983bfb19e414773e954622e05f7,beed6b5984186135c5993934cf1e82522a236767c5c6b87917a226d2cdc6fc27,fecc110293e4f3fd29be287e67e82d65a9bccce84918e962238980139dc5ecd9,a31d1c9cb54d5fe780128a317d57ff45139dff468529bfbc7d0b0721b139611b,48b23705d3a95b39b14dc0d029f6923ab3f8187e2f3eb7a09cd881b02f725e21,f72919681c2bd1d2cdc5772cf7386a42bf4f79c0d7578757847104f28ae163ef,f930f74d7b516cea89a82468c464ba608e1c7df42fde15574cb4881981aa4804,2003a320623d43e1ea856128ac750b9a544d14ae76cc3902d693ccd535d74505,c03e0498700c4e880ee3b8dbe30557184545423a6aeb828e74425b6e871bdf58,afb16cfe7e7f82ca36cc66e0ff5c004acb5c15f0b2e4b34464bac53d0ef1f0ed,faa85493285a885dbd6537b6b2d29298d252981c7d4ea97c1055251a5150bec7
"101102","100150","0","bgm_M06","0","120120012","20","0","31033","90","3","20","101102","430","120120013","102120104","0","124163","0","102120101","bgm_M06","0","211001000","0","12012001","0","0","波諾尼亞砂丘 12-1","120120011","124283","0","bgm_M06","0","114582","2018/12/07 16:00:00","0","12012","bgm_M06","101101","bgm_M06","102120105","102120107","20","2030/12/31 14:59:59","0","-350","120120011","0","20","0","102120102","bgm_M06","101103"
"101072","100150","0","bgm_M06","0","120120022","20","0","31038","90","3","-120","101072","430","120120023","102120201","0","114133","0","102120203","bgm_M06","0","211001000","0","12012002","0","0","波諾尼亞砂丘 12-2","120120021","124343","0","bgm_M06","0","114552","2018/12/07 16:00:00","0","12012","bgm_M06","101071","bgm_M06","102120206","102120209","20","2030/12/31 14:59:59","0","0","120120021","0","20","0","102120204","bgm_M06","101073"
"101132","100150","0","bgm_M63","0","120120032","20","0","31032","90","3","40","101132","430","120120033","102120302","0","114013","0","102120308","bgm_M63","0","211001000","0","12012003","0","0","波諾尼亞砂丘 12-3","120120031","124313","0","bgm_M17","0","114582","2018/12/07 16:00:00","0","12012","bgm_M17_02","101131","bgm_M17_02","0","102120307","20","2030/12/31 14:59:59","0","380","120120031","0","20","0","102120303","bgm_M17","101133"
"101102","100150","0","bgm_M06","0","120130012","20","0","31059","90","3","20","101102","430","120130013","102130105","0","114582","0","102130108","bgm_M06","0","211001000","0","12013001","0","0","朵羅西亞溼地 13-1","120130011","114164","0","bgm_M06","0","124343","2019/01/03 16:00:00","0","12013","bgm_M06","101101","bgm_M06","0","102130109","20","2030/12/31 14:59:59","0","-350","120130011","0","20","0","102130107","bgm_M06","101103"
"100812","100100","0","bgm_M06","0","120130022","20","0","31008","90","3","-120","100812","430","120130023","102130202","0","114612","0","102130208","bgm_M06","0","211001000","0","12013002","0","0","朵羅西亞溼地 13-2","120130021","114254","0","bgm_M06","0","124462","2019/01/03 16:00:00","0","12013","bgm_M06","100811","bgm_M06","0","102130209","20","2030/12/31 14:59:59","0","0","120130021","0","20","0","102130206","bgm_M06","100813"
"100753","100040","0","bgm_M63","0","120130032","20","0","31057","90","3","-100","100753","430","120130033","102130307","0","114552","0","102130310","bgm_M63","0","211001000","0","12013003","0","0","朵羅西亞溼地 13-3","120130031","114014","0","bgm_M17","0","114013","2019/01/03 16:00:00","0","12013","bgm_M17_02","100752","bgm_M17_02","0","102130309","20","2030/12/31 14:59:59","0","380","120130031","0","20","0","102130303","bgm_M17","100754"
"100362","100020","0","bgm_M06","0","120140012","20","0","31021","90","3","-100","100362","430","120140013","102140107","0","114582","0","102140104","bgm_M06","0","211001000","0","12014001","0","0","尤金尼亞熱地 14-1","120140011","114583","0","bgm_M06","0","114194","2019/01/30 16:00:00","0","12014","bgm_M06","100361","bgm_M06","102140105","102140108","20","2030/12/31 14:59:59","0","-350","120140011","0","20","0","102140102","bgm_M06","100363"
"101232","100170","0","bgm_M06","0","120140022","20","0","31031","90","3","20","101232","430","120140023","102140202","0","114552","0","102140204","bgm_M06","0","211001000","0","12014002","0","0","尤金尼亞熱地 14-2","120140021","114554","-50","bgm_M06","0","124044","2019/01/30 16:00:00","0","12014","bgm_M06","101231","bgm_M06","102140207","102140209","20","2030/12/31 14:59:59","0","0","120140021","0","20","0","102140208","bgm_M06","101233"
"100872","100060","0","bgm_M63","0","120140032","20","0","31047","90","3","-90","100872","430","120140033","102140306","0","124402","0","102140307","bgm_M63","0","211001000","0","12014003","0","0","尤金尼亞熱地 14-3","120140031","114553","0","bgm_M17","0","114014","2019/01/30 16:00:00","0","12014","bgm_M17_02","100871","bgm_M17_02","0","102140309","20","2030/12/31 14:59:59","0","380","120140031","0","20","0","102140308","bgm_M17","100873"
"100382","100030","0","bgm_M06","0","120150012","20","0","31002","90","3","50","100382","430","120150013","102150101","0","114254","0","102150103","bgm_M06","0","211001000","0","12015001","0","0","塔利亞火山 15-1","120150011","124373","-50","bgm_M06","0","114613","2019/02/18 16:00:00","0","12015","bgm_M06","100381","bgm_M06","102150106","102150108","20","2030/12/31 14:59:59","0","-350","120150011","0","20","0","102150104","bgm_M06","100383"
"100192","100160","0","bgm_M06","0","120150022","20","0","31020","90","3","-130","100192","430","120150023","102150204","0","114194","0","102150201","bgm_M06","0","211001000","0","12015002","0","0","塔利亞火山 15-2","120150021","124284","-50","bgm_M06","0","114553","2019/02/18 16:00:00","0","12015","bgm_M06","100191","bgm_M06","102150206","102150209","20","2030/12/31 14:59:59","0","0","120150021","0","20","0","102150205","bgm_M06","100193"
"100198","100170","0","bgm_M63","0","120150032","20","0","31063","90","3","-30","100198","430","120150033","102150306","0","114134","0","102150307","bgm_M63","0","211001000","0","12015003","0","0","塔利亞火山 15-3","120150031","124433","-50","bgm_M17","0","114554","2019/02/18 16:00:00","0","12015","bgm_M17_02","100197","bgm_M17_02","0","102150309","20","2030/12/31 14:59:59","0","380","120150031","0","20","0","0","bgm_M17","100199"
"100992","100240","0","bgm_M06","0","120160012","20","0","31040","90","3","-130","100992","430","120160013","102160101","0","114553","0","102160102","bgm_M06","0","211001000","0","12016001","0","0","泰美斯銀嶺 16-1","120160011","125131","-50","bgm_M06","0","114134","2019/03/21 16:00:00","0","12016","bgm_M06","100991","bgm_M06","102160103","102160108","20","2030/12/31 14:59:59","0","-350","120160011","0","20","0","102160107","bgm_M06","100993"
"100962","100140","0","bgm_M06","0","120160022","20","0","31048","90","3","0","100962","430","120160023","102160204","0","124314","0","102160201","bgm_M06","0","211001000","0","12016002","0","0","泰美斯銀嶺 16-2","120160021","115161","-50","bgm_M06","0","124433","2019/03/21 16:00:00","0","12016","bgm_M06","100961","bgm_M06","102160206","102160207","20","2030/12/31 14:59:59","0","0","120160021","0","20","0","102160205","bgm_M06","100963"
"100232","100080","0","bgm_M63","0","120160032","20","0","31036","90","3","-30","100232","430","120160033","102160304","0","124224","0","102160307","bgm_M63","0","211001000","0","12016003","0","0","泰美斯銀嶺 16-3","120160031","115221","-50","bgm_M17","0","124463","2019/03/21 16:00:00","0","12016","bgm_M17_02","100231","bgm_M17_02","0","102160309","20","2030/12/31 14:59:59","0","380","120160031","0","20","0","102160310","bgm_M17","100233"
"100992","100240","0","bgm_M06","0","120170012","20","0","31058","90","3","-30","100992","430","120170013","102170102","0","124433","0","102170101","bgm_M06","0","211001000","0","12017001","0","0","菲得斯冰原 17-1","120170011","115581","-50","bgm_M06","0","115011","2019/04/19 16:00:00","0","12017","bgm_M06","100991","bgm_M06","102170107","102170108","20","2030/12/31 14:59:59","0","-350","120170011","0","20","0","102170107","bgm_M06","100993"
"100962","100140","0","bgm_M06","0","120170022","20","0","31027","90","3","-110","100962","430","120170023","102170203","0","114553","0","102170206","bgm_M06","0","211001000","0","12017002","0","0","菲得斯冰原 17-2","120170021","115551","-50","bgm_M06","0","125191","2019/04/19 16:00:00","0","12017","bgm_M06","100961","bgm_M06","102170207","102170209","20","2030/12/31 14:59:59","0","0","120170021","0","20","0","102170205","bgm_M06","100963"
"100992","100240","0","bgm_M63","0","120170032","20","0","31044","90","3","-10","100992","430","120170033","102170304","0","114613","0","102170307","bgm_M63","0","211001000","0","12017003","0","0","菲得斯冰原 17-3","120170031","115611","-50","bgm_M17","0","115221","2019/04/19 16:00:00","0","12017","bgm_M17_02","100991","bgm_M17_02","0","102170309","20","2030/12/31 14:59:59","0","380","120170031","0","20","0","102170310","bgm_M17","100993"
"101402","100050","0","bgm_M169","0","120180012","20","0","31003","90","3","0","101402","430","120180013","102180103","0","124284","0","102180104","bgm_M169","0","211001000","0","12018001","0","0","法艾頓草原‧北部 18-1","120180011","125281","-50","bgm_M169","0","115011","2019/05/21 16:00:00","0","12018","bgm_M169","101401","bgm_M169","102180107","102180108","20","2030/12/31 14:59:59","0","-350","120180011","0","20","0","102180101","bgm_M169","101403"
"100692","100020","0","bgm_M169","0","120180022","20","0","31038","90","3","-130","100692","430","120180023","102180204","0","114134","0","102180203","bgm_M169","0","211001000","0","12018002","0","0","法艾頓草原‧北部 18-2","120180021","125341","-50","bgm_M169","0","125131","2019/05/21 16:00:00","0","12018","bgm_M169","100691","bgm_M169","102180206","102180207","20","2030/12/31 14:59:59","0","0","120180021","0","20","0","102180205","bgm_M169","100693"
"101432","100050","0","bgm_M170","0","120180032","20","0","31028","90","3","-30","101432","430","120180033","102180301","0","115011","0","102180307","bgm_M170","0","211001000","0","12018003","0","0","法艾頓草原‧北部 18-3","120180031","125401","-50","bgm_M170","0","115551","2019/05/21 16:00:00","0","12018","bgm_M170","101431","bgm_M170","0","102180305","20","2030/12/31 14:59:59","0","380","120180031","0","20","0","102180302","bgm_M170","101433"
"101402","100050","0","bgm_M169","0","120190012","20","0","31050","90","3","-90","101402","430","120190013","102190105","0","115611","0","102190104","bgm_M169","0","211001000","0","12019001","0","0","法艾頓草原‧南部 19-1","120190011","115222","-50","bgm_M169","0","125521","2019/06/17 16:00:00","0","12019","bgm_M169","101401","bgm_M169","102190107","102190108","20","2030/12/31 14:59:59","0","-350","120190011","0","20","0","102190103","bgm_M169","101403"
"101402","100050","0","bgm_M169","0","120190022","20","0","31033","90","3","-10","101402","430","120190023","102190202","0","125191","0","102190206","bgm_M169","0","211001000","0","12019002","0","0","法艾頓草原‧南部 19-2","120190021","125162","-50","bgm_M169","0","125281","2019/06/17 16:00:00","0","12019","bgm_M169","101401","bgm_M169","102190201","102190209","20","2030/12/31 14:59:59","0","0","120190021","0","20","0","102190207","bgm_M169","101403"
"101432","100020","0","bgm_M170","0","120190032","20","0","31057","90","3","-75","101432","430","120190033","102190302","0","115551","0","102190309","bgm_M170","0","211001000","0","12019003","0","0","法艾頓草原‧南部 19-3","120190031","125012","-50","bgm_M170","0","115011","2019/06/17 16:00:00","0","12019","bgm_M170","101431","bgm_M170","0","102190308","20","2030/12/31 14:59:59","0","380","120190031","0","20","0","102190307","bgm_M170","101433"
"101402","100010","0","bgm_M169","0","120200012","20","0","31052","90","3","-10","101402","430","120200013","102200106","0","115581","0","102200104","bgm_M169","0","211001000","0","12020001","0","0","卡斯塔利亞樹林‧西部 20-1","120200011","115582","-50","bgm_M169","0","125162","2019/08/15 16:00:00","0","12020","bgm_M169","101401","bgm_M169","102200107","102200109","20","2030/12/31 14:59:59","0","-350","120200011","0","20","0","102200108","bgm_M169","101403"
"100932","100080","0","bgm_M169","0","120200022","20","0","31008","90","3","-90","100932","430","120200023","102200204","0","125521","0","102200206","bgm_M169","0","211001000","0","12020002","0","0","卡斯塔利亞樹林‧西部 20-2","120200021","115612","-50","bgm_M169","0","125252","2019/08/15 16:00:00","0","12020","bgm_M169","100931","bgm_M169","102200205","102200208","20","2030/12/31 14:59:59","0","0","120200021","0","20","0","102200207","bgm_M169","100933"
"100368","100020","0","bgm_M170","0","120200032","20","0","31030","90","3","0","100368","430","120200033","102200311","0","125311","0","102200310","bgm_M170","0","211001000","0","12020003","0","0","卡斯塔利亞樹林‧西部 20-3","120200031","115552","-50","bgm_M170","0","115042","2019/08/15 16:00:00","0","12020","bgm_M170","100367","bgm_M170","0","102200309","20","2030/12/31 14:59:59","0","380","120200031","0","20","0","0","bgm_M170","100369"
"101402","100050","0","bgm_M169","0","120210012","20","0","31002","90","3","-10","101402","430","120210013","102210106","0","125252","0","102210106","bgm_M169","0","211001000","0","12021001","0","0","卡斯塔利亞樹林‧東部 21-1","120210011","125522","-50","bgm_M169","0","125371","2019/08/15 16:00:00","0","12021","bgm_M169","101401","bgm_M169","102210104","102210109","20","2030/12/31 14:59:59","0","-350","120210011","0","20","0","102210107","bgm_M169","101403"
"100932","100080","0","bgm_M169","0","120210022","20","0","31031","90","3","-90","100932","430","120210023","102210207","0","125401","0","102210206","bgm_M169","0","211001000","0","12021002","0","0","卡斯塔利亞樹林‧東部 21-2","120210021","125312","-50","bgm_M169","0","115042","2019/08/15 16:00:00","0","12021","bgm_M169","100931","bgm_M169","0","102210208","20","2030/12/31 14:59:59","0","0","120210021","0","20","0","102210205","bgm_M169","100933"
"100368","100020","0","bgm_M170","0","120210032","20","0","31037","90","3","0","100368","430","120210033","102210311","0","115551","0","102210310","bgm_M170","0","211001000","0","12021003","0","0","卡斯塔利亞樹林‧東部 21-3","120210031","125282","-50","bgm_M170","0","125072","2019/08/15 16:00:00","0","12021","bgm_M170","100367","bgm_M170","0","102210309","20","2030/12/31 14:59:59","0","380","120210031","0","20","0","102210308","bgm_M170","100369"
"100432","100050","0","bgm_M169","0","120220012","20","0","31021","90","3","-90","100432","430","120220013","102220107","0","115551","0","102220106","bgm_M169","0","211001000","0","12022001","0","0","馬提爾德岩峰‧南部 22-1","120220011","125193","-50","bgm_M169","0","125342","2019/09/17 16:00:00","0","12022","bgm_M169","100431","bgm_M169","102220104","102220109","20","2030/12/31 14:59:59","0","-350","120220011","0","20","0","102220108","bgm_M169","100433"
"100362","100080","0","bgm_M169","0","120220022","20","0","31048","90","3","-10","100362","430","120220023","102220207","0","115192","0","102220206","bgm_M169","0","211001000","0","12022002","0","0","馬提爾德岩峰‧南部 22-2","120220021","115163","-50","bgm_M169","0","115582","2019/09/17 16:00:00","0","12022","bgm_M169","100361","bgm_M169","102220208","102220209","20","2030/12/31 14:59:59","0","0","120220021","0","20","0","102220205","bgm_M169","100363"
"101642","100020","0","bgm_M170","0","120220032","20","0","31047","90","3","-75","101642","430","120220033","102220311","0","125012","0","102220309","bgm_M170","0","211001000","0","12022003","0","0","馬提爾德岩峰‧南部 22-3","120220031","125013","-50","bgm_M170","0","125431","2019/09/17 16:00:00","0","12022","bgm_M170","101641","bgm_M170","0","102220308","20","2030/12/31 14:59:59","0","380","120220031","0","20","0","102220307","bgm_M170","101643"
"100432","100050","0","bgm_M169","0","120230012","20","0","31059","90","3","-20","100432","430","120230013","102230107","0","125342","0","102230108","bgm_M169","0","211001000","0","12023001","0","0","馬提爾德岩峰‧北部 23-1","120230011","115613","-50","bgm_M169","0","115163","2019/09/17 16:00:00","0","12023","bgm_M169","100431","bgm_M169","102230105","102230109","20","2030/12/31 14:59:59","0","-350","120230011","0","20","0","102230106","bgm_M169","100433"
"100362","100080","0","bgm_M169","0","120230022","20","0","31020","90","3","-90","100362","430","120230023","102230206","0","115552","0","102230205","bgm_M169","0","211001000","0","12023002","0","0","馬提爾德岩峰‧北部 23-2","120230021","115583","-50","bgm_M169","0","125193","2019/09/17 16:00:00","0","12023","bgm_M169","100361","bgm_M169","0","102230209","20","2030/12/31 14:59:59","0","0","120230021","0","20","0","102230201","bgm_M169","100363"
"101642","100020","0","bgm_M170","0","120230032","20","0","31049","90","3","10","101642","430","120230033","102230311","0","125431","0","102230309","bgm_M170","0","211001000","0","12023003","0","0","馬提爾德岩峰‧北部 23-3","120230031","115553","-50","bgm_M170","0","125013","2019/09/17 16:00:00","0","12023","bgm_M170","101641","bgm_M170","102230307","102230308","20","2030/12/31 14:59:59","0","380","120230031","0","20","0","102230304","bgm_M170","101643"
"101642","100450","0","bgm_M169","0","120240012","20","0","31040","90","3","-40","101642","430","120240013","102240101","0","115613","0","102240108","bgm_M169","0","211001000","0","12024001","0","0","雷蒂烏斯群峰‧西麓 24-1","120240011","125283","-50","bgm_M169","0","125373","2019/10/15 16:00:00","0","12024","bgm_M169","101641","bgm_M169","102240105","102240109","20","2030/12/31 14:59:59","0","-350","120240011","0","20","0","102240107","bgm_M169","101643"
"101692","100460","0","bgm_M169","0","120240022","20","0","31027","90","3","-120","101692","430","120240023","102240201","0","115553","0","102240205","bgm_M169","0","211001000","0","12024002","0","0","雷蒂烏斯群峰‧西麓 24-2","120240021","125462","-50","bgm_M169","0","125343","2019/10/15 16:00:00","0","12024","bgm_M169","101691","bgm_M169","102240206","102240209","20","2030/12/31 14:59:59","0","0","120240021","0","20","0","102240202","bgm_M169","101693"
"101802","100450","0","bgm_M170","0","120240032","20","0","31056","90","3","10","101802","430","120240033","102240311","0","115583","0","102240309","bgm_M170","0","211001000","0","12024003","0","0","雷蒂烏斯群峰‧西麓 24-3","120240031","125491","-50","bgm_M170","0","125313","2019/10/15 16:00:00","0","12024","bgm_M170","101801","bgm_M170","0","102240308","20","2030/12/31 14:59:59","0","380","120240031","0","20","0","0","bgm_M170","101803"
"101642","100450","0","bgm_M169","0","120250012","20","0","31058","90","3","-40","101642","430","120250013","102250107","0","115613","0","102250104","bgm_M169","0","211001000","0","12025001","0","0","雷蒂烏斯群峰‧東麓 25-1","120250011","125014","-50","bgm_M169","0","125283","2019/11/15 16:00:00","0","12025","bgm_M169","101641","bgm_M169","102250105","102250109","20","2030/12/31 14:59:59","0","-350","120250011","0","20","0","102250101","bgm_M169","101643"
"101692","100460","0","bgm_M169","0","120250022","20","0","31038","90","3","-120","101692","430","120250023","102250206","0","115553","0","102250202","bgm_M169","0","211001000","0","12025002","0","0","雷蒂烏斯群峰‧東麓 25-2","120250021","125224","-50","bgm_M169","0","125373","2019/11/15 16:00:00","0","12025","bgm_M169","101691","bgm_M169","102250204","102250209","20","2030/12/31 14:59:59","0","0","120250021","0","20","0","102250208","bgm_M169","101693"
"101802","100450","0","bgm_M170","0","120250032","20","0","31014","90","3","10","101802","430","120250033","102250304","0","115583","0","102250309","bgm_M170","0","211001000","0","12025003","0","0","雷蒂烏斯群峰‧東麓 25-3","120250031","115254","-50","bgm_M170","0","125343","2019/11/15 16:00:00","0","12025","bgm_M170","101801","bgm_M170","0","102250308","20","2030/12/31 14:59:59","0","380","120250031","0","20","0","0","bgm_M170","101803"
"101642","100450","0","bgm_M169","0","120260012","20","0","31003","90","3","-50","101642","430","120260013","102260107","0","125491","0","102260108","bgm_M169","0","211001000","0","12026001","0","0","佩特羅大森林‧西部 26-1","120260011","115614","-50","bgm_M169","0","115254","2019/12/13 16:00:00","0","12026","bgm_M169","101641","bgm_M169","102260105","102260109","20","2030/12/31 14:59:59","0","-350","120260011","0","20","0","102260101","bgm_M169","101643"
"101692","100460","0","bgm_M169","0","120260022","20","0","31033","90","3","25","101692","430","120260023","102260206","0","125283","0","102260201","bgm_M169","0","211001000","0","12026002","0","0","佩特羅大森林‧西部 26-2","120260021","115584","-50","bgm_M169","0","125224","2019/12/13 16:00:00","0","12026","bgm_M169","101691","bgm_M169","102260204","102260209","20","2030/12/31 14:59:59","0","0","120260021","0","20","0","102260208","bgm_M169","101693"
"101842","100500","0","bgm_M170","0","120260032","20","0","31092","90","3","-110","101842","430","120260033","102260307","0","125343","0","102260309","bgm_M170","0","211001000","0","12026003","0","0","佩特羅大森林‧西部 26-3","120260031","115554","-50","bgm_M170","0","125014","2019/12/13 16:00:00","0","12026","bgm_M170","101841","bgm_M170","0","102260308","20","2030/12/31 14:59:59","0","380","120260031","0","20","0","0","bgm_M170","101843"
"100692","100020","0","bgm_M169","0","120270012","20","0","31052","90","3","-30","100692","430","120270013","102270106","0","125044","0","102270107","bgm_M169","0","211001000","0","12027001","0","0","佩特羅大森林‧東部 27-1","120270011","125523","-50","bgm_M169","0","115614","2020/01/10 16:00:00","0","12027","bgm_M169","100691","bgm_M169","102270105","102270109","20","2030/12/31 14:59:59","0","-350","120270011","0","20","0","102270101","bgm_M169","100693"
"101692","100460","0","bgm_M169","0","120270022","20","0","31031","90","3","-130","101692","430","120270023","102270208","0","115104","0","102270206","bgm_M169","0","211001000","0","12027002","0","0","佩特羅大森林‧東部 27-2","120270021","115284","-50","bgm_M169","0","115584","2020/01/10 16:00:00","0","12027","bgm_M169","101691","bgm_M169","102270207","102270209","20","2030/12/31 14:59:59","0","0","120270021","0","20","0","102270203","bgm_M169","101693"
"101842","100500","0","bgm_M170","0","120270032","20","0","31094","90","3","-40","101842","430","120270033","102270301","0","115254","0","102270309","bgm_M170","0","211001000","0","12027003","0","0","佩特羅大森林‧東部 27-3","120270031","115344","-50","bgm_M170","0","115554","2020/01/10 16:00:00","0","12027","bgm_M170","101841","bgm_M170","0","102270308","20","2030/12/31 14:59:59","0","380","120270031","0","20","0","0","bgm_M170","101843"
"100692","100020","0","bgm_M169","0","120280012","20","0","31050","90","3","40","100692","430","120280013","102280101","0","115614","0","102280108","bgm_M169","0","211001000","0","12028001","0","0","迪茲塔爾河蝕岸‧北部 28-1","120280011","125015","-50","bgm_M169","0","115344","2020/01/14 16:00:00","0","12028","bgm_M169","100691","bgm_M169","102280103","102280109","20","2030/12/31 14:59:59","0","-310","120280011","0","20","0","102280105","bgm_M169","100693"
"101642","100450","0","bgm_M169","0","120280022","20","0","31008","90","3","-110","101642","430","120280023","102280206","0","115584","0","102280201","bgm_M169","0","211001000","0","12028002","0","0","迪茲塔爾河蝕岸‧北部 28-2","120280021","115165","-50","bgm_M169","0","125523","2020/01/14 16:00:00","0","12028","bgm_M169","101641","bgm_M169","102280205","102280209","20","2030/12/31 14:59:59","0","20","120280021","0","20","0","102280203","bgm_M169","101643"
"102042","100560","0","bgm_M170","0","120280032","20","0","31095","90","3","-20","102042","430","120280033","102280304","0","115554","0","102280309","bgm_M170","0","211001000","0","12028003","0","0","迪茲塔爾河蝕岸‧北部 28-3","120280031","115225","-50","bgm_M170","0","115284","2020/01/14 16:00:00","0","12028","bgm_M170","102041","bgm_M170","0","102280308","20","2030/12/31 14:59:59","0","400","120280031","0","20","0","0","bgm_M170","102043"
"100692","100020","0","bgm_M169","0","120290012","20","0","31059","90","3","-110","100692","430","120290013","102290102","0","125523","0","102290106","bgm_M169","0","211001000","0","12029001","0","0","迪茲塔爾河蝕岸‧南部 29-1","120290011","115615","-50","bgm_M169","0","115165","2020/03/13 16:00:00","0","12029","bgm_M169","100691","bgm_M169","102290105","102290109","20","2030/12/31 14:59:59","0","-400","120290011","0","20","0","102290103","bgm_M169","100693"
"101642","100450","0","bgm_M169","0","120290022","20","0","31048","90","3","60","101642","430","120290023","102290204","0","115344","0","102290202","bgm_M169","0","211001000","0","12029002","0","0","迪茲塔爾河蝕岸‧南部 29-2","120290021","115585","-50","bgm_M169","0","125015","2020/03/13 16:00:00","0","12029","bgm_M169","101641","bgm_M169","102290207","102290209","20","2030/12/31 14:59:59","0","-40","120290021","0","20","0","102290203","bgm_M169","101643"
"102042","100560","0","bgm_M170","0","120290032","20","0","31096","90","3","-100","102042","430","120290033","102290306","0","115284","0","102290309","bgm_M170","0","211001000","0","12029003","0","0","迪茲塔爾河蝕岸‧南部 29-3","120290031","115555","-50","bgm_M170","0","115225","2020/03/13 16:00:00","0","12029","bgm_M170","102041","bgm_M170","0","102290308","20","2030/12/31 14:59:59","0","400","120290031","0","20","0","0","bgm_M170","102043"
"101642","100560","0","bgm_M169","0","120300012","20","0","31002","90","3","0","101642","430","120300013","102300104","0","115165","0","102300108","bgm_M169","0","211001000","0","12030001","0","0","弗泰拉斷崖‧北部 30-1","120300011","125345","-50","bgm_M169","0","115615","2020/04/14 16:00:00","0","12030","bgm_M169","101641","bgm_M169","102300103","102300109","20","2030/12/31 14:59:59","0","-400","120300011","0","20","0","102300105","bgm_M169","101643"
"100932","100080","0","bgm_M169","0","120300022","20","0","31027","90","3","30","100932","430","120300023","102300208","0","125015","0","102300207","bgm_M169","0","211001000","0","12030002","0","0","弗泰拉斷崖‧北部 30-2","120300021","125285","-50","bgm_M169","0","115585","2020/04/14 16:00:00","0","12030","bgm_M169","100931","bgm_M169","102300203","102300209","20","2030/12/31 14:59:59","0","0","120300021","0","20","0","102300204","bgm_M169","100933"
