07341151af95182124ac0585451608bab5c81f7abd8f70a62230700c7e842ca2,92ec7ec1dc29d8f9127333007f807d3a7fb46446d1fbafe964975e36f6aa1551,cf46fc5a8b2fa4e591ea2afddd974ebeedd0f20908153d47aa6608ef4c2bcc43,2b401bd19264eb7bb11cb8a8425326590bd71837e8b12c9bc3a22b9a40489757,99dcddad127e9547c45e6f955fa4a2315c99b00e1e0166bd8fad4892c598f5f7,9a2e71fe264b740b17de933ebd6973a8a5d72b7671d835f037093569a118ab0e,596b6700fde9f1ff641c3aa33f1647ebcdfd1d30c6cf875821dd191ffaca9f4b,ff3f833ea356084f6d5371686234619382851a8e1be65c2743d0e42d7dd04046,443d6e2b968c88b7ea0f7cc923ab0890a323411a34016f405ce1f9981921830e,a4323fc13996d7719e43f23d5bcd4623a6635e8a4946cc4ca379ac97e4b10c30,a0ccc45d3349625507f49b9a915d712c8b975ef726d57588f8eb0bb4e05d60dd,9f5d8442db00cea330e04e40bfc7b9e44ee69cc25efea9602a110437650ccb90,b605c56724e682982d98a995583dce3d9a97184cee4b4336b03f2b396eca1f5a,f786e7a3e22dadd243b8f2dff31145840b5b4fdd202967f5b48ed97ddffb72c2,17a1a5a423de42f3cb24f4fe82eddca7e5ff06fded993ed831f356aa1151c657,1993928c92ab1ba4afc37a232596c3604e1c6f0834c9baa05632424ebd0c72f3,327fd6b868af5828932a1bc3be348fa6f506c0790088cc1921208d60af076c4e,d3554bbff18d834b0e881aca12202e18174799ef64bef494cb1cc85f6becd755,b653186b5fa4f3c8385ad58dbde3e9c89fc14194e188eec736541c72c959318c,cd919cacd98e2be84274fa2cdc78e62dafdfd1701252d112dc1982c67e23a4fb,e3c880d4067b7ba2ce5c36c2166a1ac9eb0c709f129a96301a241c06857f7c10,bc8f88b6185d8aeb8958e062d838cdebe11cd718861d6d638c7c6660590bd985,e04d90050f50e29ff329cddac81c84efdc5c6871f3a168731ef62354f6e858d0,015d19906dba819db8fa48390bae18007af10ecb0643c51e9ba11297532baf51,c1decc1ce443253df5ecc39ac72550093a6d7704e1fe3268c289256a308c0936,dec86cdf62eaa855e8205930b821a4a113a3a026623abaebf4555659985d99a0,7fa66ae15a4ffa6122dca9eadc1d1e02848f9be65674b531c9f80dbbf080f1f5,c56f4e7d380641c2ffab442d8a0a4e3ffba666d5914cb07ba3abcdc561f84a0b,68c75dd8f1ae23935d95fee377c83a7fd36d82ba603a4ac13cb1678042264f32,238e57b0c6add8136f2f5f5f771f32df1643753298d2beb5625456d997f26242,0cc6495ccd0dc50003d7c2745b1a1884c8720cbcd301b7a2ff02580a58c17def
"100","1010640103","100","100","100","1010640108","1010640104","6","1","100","1","100","1","1010640101","100","1","100","1","1010640105","1","100","100","1010640110","1","1010640107","1","1010640106","1010640109","1","1010640102","10106401"
"0","1010710103","100","33","100","0","1010710103","1","1","34","0","100","1","1010710101","0","1","0","1","1010710102","0","0","0","0","0","0","0","0","0","0","1010710103","10107101"
"33","1010720103","3","100","100","1010720105","1010720105","6","6","100","1","3","1","1010720101","100","1","100","1","1010720105","1","34","100","1010720104","1","1010720105","1","1010720105","1010720105","1","1010720102","10107201"
"100","1010730104","100","100","100","1010730104","1010730104","6","1","100","1","100","1","1010730101","100","1","0","1","1010730104","1","33","34","0","1","1010730104","0","1010730104","1010730103","1","1010730102","10107301"
"100","1010740103","100","100","100","1010740108","1010740104","6","1","100","1","100","1","1010740101","100","1","100","1","1010740105","1","100","100","1010740110","1","1010740107","1","1010740106","1010740109","1","1010740102","10107401"
"0","1010810103","100","33","100","0","1010810103","1","1","34","0","100","1","1010810101","0","1","0","1","1010810102","0","0","0","0","0","0","0","0","0","0","1010810103","10108101"
"33","1010820103","3","100","100","1010820105","1010820105","6","6","100","1","3","1","1010820101","100","1","100","1","1010820105","1","34","100","1010820104","1","1010820105","1","1010820105","1010820105","1","1010820102","10108201"
"100","1010830104","100","100","100","1010830104","1010830104","6","1","100","1","100","1","1010830101","100","1","0","1","1010830104","1","33","34","0","1","1010830104","0","1010830104","1010830103","1","1010830102","10108301"
"100","1010840103","100","100","100","1010840108","1010840104","6","1","100","1","100","1","1010840101","100","1","100","1","1010840105","1","100","100","1010840110","1","1010840107","1","1010840106","1010840109","1","1010840102","10108401"
"0","1010910103","100","33","100","0","1010910103","1","1","34","0","100","1","1010910101","0","1","0","1","1010910102","0","0","0","0","0","0","0","0","0","0","1010910103","10109101"
"33","1010920103","3","100","100","1010920105","1010920105","6","6","100","1","3","1","1010920101","100","1","100","1","1010920105","1","34","100","1010920104","1","1010920105","1","1010920105","1010920105","1","1010920102","10109201"
"100","1010930104","100","100","100","1010930104","1010930104","6","1","100","1","100","1","1010930101","100","1","0","1","1010930104","1","33","34","0","1","1010930104","0","1010930104","1010930103","1","1010930102","10109301"
"100","1010940103","100","100","100","1010940108","1010940104","6","1","100","1","100","1","1010940101","100","1","100","1","1010940105","1","100","100","1010940110","1","1010940107","1","1010940106","1010940109","1","1010940102","10109401"
"0","1011010103","100","33","100","0","1011010103","1","1","34","0","100","1","1011010101","0","1","0","1","1011010102","0","0","0","0","0","0","0","0","0","0","1011010103","10110101"
"33","1011020103","3","100","100","1011020105","1011020105","6","6","100","1","3","1","1011020101","100","1","100","1","1011020105","1","34","100","1011020104","1","1011020105","1","1011020105","1011020105","1","1011020102","10110201"
"100","1011030104","100","100","100","1011030104","1011030104","6","1","100","1","100","1","1011030101","100","1","0","1","1011030104","1","33","34","0","1","1011030104","0","1011030104","1011030103","1","1011030102","10110301"
"100","1011040103","100","100","100","1011040108","1011040104","6","1","100","1","100","1","1011040101","100","1","100","1","1011040105","1","100","100","1011040110","1","1011040107","1","1011040106","1011040109","1","1011040102","10110401"
"0","1011110103","100","33","100","0","1011110103","1","1","34","0","100","1","1011110101","0","1","0","1","1011110102","0","0","0","0","0","0","0","0","0","0","1011110103","10111101"
"33","1011120103","3","100","100","1011120105","1011120105","6","6","100","1","3","1","1011120101","100","1","100","1","1011120105","1","34","100","1011120104","1","1011120105","1","1011120105","1011120105","1","1011120102","10111201"
"100","1011130104","100","100","100","1011130104","1011130104","6","1","100","1","100","1","1011130101","100","1","0","1","1011130104","1","33","34","0","1","1011130104","0","1011130104","1011130103","1","1011130102","10111301"
"100","1011140103","100","100","100","1011140108","1011140104","6","1","100","1","100","1","1011140101","100","1","100","1","1011140105","1","100","100","1011140110","1","1011140107","1","1011140106","1011140109","1","1011140102","10111401"
"0","1011210103","100","33","100","0","1011210103","1","1","34","0","100","1","1011210101","0","1","0","1","1011210102","0","0","0","0","0","0","0","0","0","0","1011210103","10112101"
"33","1011220103","3","100","100","1011220105","1011220105","6","6","100","1","3","1","1011220101","100","1","100","1","1011220105","1","34","100","1011220104","1","1011220105","1","1011220105","1011220105","1","1011220102","10112201"
"100","1011230104","100","100","100","1011230104","1011230104","6","1","100","1","100","1","1011230101","100","1","0","1","1011230104","1","33","34","0","1","1011230104","0","1011230104","1011230103","1","1011230102","10112301"
"100","1011240103","100","100","100","1011240108","1011240104","6","1","100","1","100","1","1011240101","100","1","100","1","1011240105","1","100","100","1011240110","1","1011240107","1","1011240106","1011240109","1","1011240102","10112401"
"0","1011310103","100","33","100","0","1011310103","1","1","34","0","100","1","1011310101","0","1","0","1","1011310102","0","0","0","0","0","0","0","0","0","0","1011310103","10113101"
"33","1011320103","3","100","100","1011320105","1011320105","6","6","100","1","3","1","1011320101","100","1","100","1","1011320105","1","34","100","1011320104","1","1011320105","1","1011320105","1011320105","1","1011320102","10113201"
"100","1011330104","100","100","100","1011330104","1011330104","6","1","100","1","100","1","1011330101","100","1","0","1","1011330104","1","33","34","0","1","1011330104","0","1011330104","1011330103","1","1011330102","10113301"
"100","1011340103","100","100","100","1011340108","1011340104","6","1","100","1","100","1","1011340101","100","1","100","1","1011340105","1","100","100","1011340110","1","1011340107","1","1011340106","1011340109","1","1011340102","10113401"
"0","1011410103","100","33","100","0","1011410103","1","1","34","0","100","1","1011410101","0","1","0","1","1011410102","0","0","0","0","0","0","0","0","0","0","1011410103","10114101"
"33","1011420103","3","100","100","1011420105","1011420105","6","6","100","1","3","1","1011420101","100","1","100","1","1011420105","1","34","100","1011420104","1","1011420105","1","1011420105","1011420105","1","1011420102","10114201"
"100","1011430104","100","100","100","1011430104","1011430104","6","1","100","1","100","1","1011430101","100","1","0","1","1011430104","1","33","34","0","1","1011430104","0","1011430104","1011430103","1","1011430102","10114301"
"100","1011440103","100","100","100","1011440108","1011440104","6","1","100","1","100","1","1011440101","100","1","100","1","1011440105","1","100","100","1011440110","1","1011440107","1","1011440106","1011440109","1","1011440102","10114401"
"0","1011510103","100","33","100","0","1011510103","1","1","34","0","100","1","1011510101","0","1","0","1","1011510102","0","0","0","0","0","0","0","0","0","0","1011510103","10115101"
"33","1011520103","3","100","100","1011520105","1011520105","6","6","100","1","3","1","1011520101","100","1","100","1","1011520105","1","34","100","1011520104","1","1011520105","1","1011520105","1011520105","1","1011520102","10115201"
"100","1011530104","100","100","100","1011530104","1011530104","6","1","100","1","100","1","1011530101","100","1","0","1","1011530104","1","33","34","0","1","1011530104","0","1011530104","1011530103","1","1011530102","10115301"
"100","1011540103","100","100","100","1011540108","1011540104","6","1","100","1","100","1","1011540101","100","1","100","1","1011540105","1","100","100","1011540110","1","1011540107","1","1011540106","1011540109","1","1011540102","10115401"
"0","1011610103","100","33","100","0","1011610103","1","1","34","0","100","1","1011610101","0","1","0","1","1011610102","0","0","0","0","0","0","0","0","0","0","1011610103","10116101"
"33","1011620103","3","100","100","1011620105","1011620105","6","6","100","1","3","1","1011620101","100","1","100","1","1011620105","1","34","100","1011620104","1","1011620105","1","1011620105","1011620105","1","1011620102","10116201"
"100","1011630104","100","100","100","1011630104","1011630104","6","1","100","1","100","1","1011630101","100","1","0","1","1011630104","1","33","34","0","1","1011630104","0","1011630104","1011630103","1","1011630102","10116301"
"100","1011640103","100","100","100","1011640108","1011640104","6","1","100","1","100","1","1011640101","100","1","100","1","1011640105","1","100","100","1011640110","1","1011640107","1","1011640106","1011640109","1","1011640102","10116401"
"0","1011710103","100","33","100","0","1011710103","1","1","34","0","100","1","1011710101","0","1","0","1","1011710102","0","0","0","0","0","0","0","0","0","0","1011710103","10117101"
"33","1011720103","3","100","100","1011720105","1011720105","6","6","100","1","3","1","1011720101","100","1","100","1","1011720105","1","34","100","1011720104","1","1011720105","1","1011720105","1011720105","1","1011720102","10117201"
"100","1011730104","100","100","100","1011730104","1011730104","6","1","100","1","100","1","1011730101","100","1","0","1","1011730104","1","33","34","0","1","1011730104","0","1011730104","1011730103","1","1011730102","10117301"
"100","1011740103","100","100","100","1011740108","1011740104","6","1","100","1","100","1","1011740101","100","1","100","1","1011740105","1","100","100","1011740110","1","1011740107","1","1011740106","1011740109","1","1011740102","10117401"
"0","1011810103","100","33","100","0","1011810103","1","1","34","0","100","1","1011810101","0","1","0","1","1011810102","0","0","0","0","0","0","0","0","0","0","1011810103","10118101"
"33","1011820103","3","100","100","1011820105","1011820105","6","6","100","1","3","1","1011820101","100","1","100","1","1011820105","1","34","100","1011820104","1","1011820105","1","1011820105","1011820105","1","1011820102","10118201"
"100","1011830104","100","100","100","1011830104","1011830104","6","1","100","1","100","1","1011830101","100","1","0","1","1011830104","1","33","34","0","1","1011830104","0","1011830104","1011830103","1","1011830102","10118301"
"100","1011840103","100","100","100","1011840108","1011840104","6","1","100","1","100","1","1011840101","100","1","100","1","1011840105","1","100","100","1011840110","1","1011840107","1","1011840106","1011840109","1","1011840102","10118401"
"0","1011910103","100","33","100","0","1011910103","1","1","34","0","100","1","1011910101","0","1","0","1","1011910102","0","0","0","0","0","0","0","0","0","0","1011910103","10119101"
"33","1011920103","3","100","100","1011920105","1011920105","6","6","100","1","3","1","1011920101","100","1","100","1","1011920105","1","34","100","1011920104","1","1011920105","1","1011920105","1011920105","1","1011920102","10119201"
"100","1011930104","100","100","100","1011930104","1011930104","6","1","100","1","100","1","1011930101","100","1","0","1","1011930104","1","33","34","0","1","1011930104","0","1011930104","1011930103","1","1011930102","10119301"
"100","1011940103","100","100","100","1011940108","1011940104","6","1","100","1","100","1","1011940101","100","1","100","1","1011940105","1","100","100","1011940110","1","1011940107","1","1011940106","1011940109","1","1011940102","10119401"
"0","1012010103","100","33","100","0","1012010103","1","1","34","0","100","1","1012010101","0","1","0","1","1012010102","0","0","0","0","0","0","0","0","0","0","1012010103","10120101"
"33","1012020103","3","100","100","1012020105","1012020105","6","6","100","1","3","1","1012020101","100","1","100","1","1012020105","1","34","100","1012020104","1","1012020105","1","1012020105","1012020105","1","1012020102","10120201"
"100","1012030104","100","100","100","1012030104","1012030104","6","1","100","1","100","1","1012030101","100","1","0","1","1012030104","1","33","34","0","1","1012030104","0","1012030104","1012030103","1","1012030102","10120301"
"100","1012040103","100","100","100","1012040108","1012040104","6","1","100","1","100","1","1012040101","100","1","100","1","1012040105","1","100","100","1012040110","1","1012040107","1","1012040106","1012040109","1","1012040102","10120401"
"0","1012110103","100","33","100","0","1012110103","1","1","34","0","100","1","1012110101","0","1","0","1","1012110102","0","0","0","0","0","0","0","0","0","0","1012110103","10121101"
"33","1012120103","3","100","100","1012120105","1012120105","6","6","100","1","3","1","1012120101","100","1","100","1","1012120105","1","34","100","1012120104","1","1012120105","1","1012120105","1012120105","1","1012120102","10121201"
"100","1012130104","100","100","100","1012130104","1012130104","6","1","100","1","100","1","1012130101","100","1","0","1","1012130104","1","33","34","0","1","1012130104","0","1012130104","1012130103","1","1012130102","10121301"
"100","1012140103","100","100","100","1012140108","1012140104","6","1","100","1","100","1","1012140101","100","1","100","1","1012140105","1","100","100","1012140110","1","1012140107","1","1012140106","1012140109","1","1012140102","10121401"
"0","1012210103","100","33","100","0","1012210103","1","1","34","0","100","1","1012210101","0","1","0","1","1012210102","0","0","0","0","0","0","0","0","0","0","1012210103","10122101"
"33","1012220103","3","100","100","1012220105","1012220105","6","6","100","1","3","1","1012220101","100","1","100","1","1012220105","1","34","100","1012220104","1","1012220105","1","1012220105","1012220105","1","1012220102","10122201"
"100","1012230104","100","100","100","1012230104","1012230104","6","1","100","1","100","1","1012230101","100","1","0","1","1012230104","1","33","34","0","1","1012230104","0","1012230104","1012230103","1","1012230102","10122301"
"100","1012240103","100","100","100","1012240108","1012240104","6","1","100","1","100","1","1012240101","100","1","100","1","1012240105","1","100","100","1012240110","1","1012240107","1","1012240106","1012240109","1","1012240102","10122401"
"0","1012310103","100","33","100","0","1012310103","1","1","34","0","100","1","1012310101","0","1","0","1","1012310102","0","0","0","0","0","0","0","0","0","0","1012310103","10123101"
"33","1012320103","3","100","100","1012320105","1012320105","6","6","100","1","3","1","1012320101","100","1","100","1","1012320105","1","34","100","1012320104","1","1012320105","1","1012320105","1012320105","1","1012320102","10123201"
"100","1012330104","100","100","100","1012330104","1012330104","6","1","100","1","100","1","1012330101","100","1","0","1","1012330104","1","33","34","0","1","1012330104","0","1012330104","1012330103","1","1012330102","10123301"
"100","1012340103","100","100","100","1012340108","1012340104","6","1","100","1","100","1","1012340101","100","1","100","1","1012340105","1","100","100","1012340110","1","1012340107","1","1012340106","1012340109","1","1012340102","10123401"
"0","1012410103","100","33","100","0","1012410103","1","1","34","0","100","1","1012410101","0","1","0","1","1012410102","0","0","0","0","0","0","0","0","0","0","1012410103","10124101"
"33","1012420103","3","100","100","1012420105","1012420105","6","6","100","1","3","1","1012420101","100","1","100","1","1012420105","1","34","100","1012420104","1","1012420105","1","1012420105","1012420105","1","1012420102","10124201"
"100","1012430104","100","100","100","1012430104","1012430104","6","1","100","1","100","1","1012430101","100","1","0","1","1012430104","1","33","34","0","1","1012430104","0","1012430104","1012430103","1","1012430102","10124301"
"100","1012440103","100","100","100","1012440108","1012440104","6","1","100","1","100","1","1012440101","100","1","100","1","1012440105","1","100","100","1012440110","1","1012440107","1","1012440106","1012440109","1","1012440102","10124401"
"0","1012510103","100","33","100","0","1012510103","1","1","34","0","100","1","1012510101","0","1","0","1","1012510102","0","0","0","0","0","0","0","0","0","0","1012510103","10125101"
"33","1012520103","3","100","100","1012520105","1012520105","6","6","100","1","3","1","1012520101","100","1","100","1","1012520105","1","34","100","1012520104","1","1012520105","1","1012520105","1012520105","1","1012520102","10125201"
"100","1012530104","100","100","100","1012530104","1012530104","6","1","100","1","100","1","1012530101","100","1","0","1","1012530104","1","33","34","0","1","1012530104","0","1012530104","1012530103","1","1012530102","10125301"
"100","1012540103","100","100","100","1012540108","1012540104","6","1","100","1","100","1","1012540101","100","1","100","1","1012540105","1","100","100","1012540110","1","1012540107","1","1012540106","1012540109","1","1012540102","10125401"
"0","1012610103","100","33","100","0","1012610103","1","1","34","0","100","1","1012610101","0","1","0","1","1012610102","0","0","0","0","0","0","0","0","0","0","1012610103","10126101"
"33","1012620103","3","100","100","1012620105","1012620105","6","6","100","1","3","1","1012620101","100","1","100","1","1012620105","1","34","100","1012620104","1","1012620105","1","1012620105","1012620105","1","1012620102","10126201"
"100","1012630104","100","100","100","1012630104","1012630104","6","1","100","1","100","1","1012630101","100","1","0","1","1012630104","1","33","34","0","1","1012630104","0","1012630104","1012630103","1","1012630102","10126301"
"100","1012640103","100","100","100","1012640108","1012640104","6","1","100","1","100","1","1012640101","100","1","100","1","1012640105","1","100","100","1012640110","1","1012640107","1","1012640106","1012640109","1","1012640102","10126401"
"0","1012710103","100","33","100","0","1012710103","1","1","34","0","100","1","1012710101","0","1","0","1","1012710102","0","0","0","0","0","0","0","0","0","0","1012710103","10127101"
"33","1012720103","3","100","100","1012720105","1012720105","6","6","100","1","3","1","1012720101","100","1","100","1","1012720105","1","34","100","1012720104","1","1012720105","1","1012720105","1012720105","1","1012720102","10127201"
"100","1012730104","100","100","100","1012730104","1012730104","6","1","100","1","100","1","1012730101","100","1","0","1","1012730104","1","33","34","0","1","1012730104","0","1012730104","1012730103","1","1012730102","10127301"
"100","1012740103","100","100","100","1012740108","1012740104","6","1","100","1","100","1","1012740101","100","1","100","1","1012740105","1","100","100","1012740110","1","1012740107","1","1012740106","1012740109","1","1012740102","10127401"
"0","1012810103","100","33","100","0","1012810103","1","1","34","0","100","1","1012810101","0","1","0","1","1012810102","0","0","0","0","0","0","0","0","0","0","1012810103","10128101"
"33","1012820103","3","100","100","1012820105","1012820105","6","6","100","1","3","1","1012820101","100","1","100","1","1012820105","1","34","100","1012820104","1","1012820105","1","1012820105","1012820105","1","1012820102","10128201"
"100","1012830104","100","100","100","1012830104","1012830104","6","1","100","1","100","1","1012830101","100","1","0","1","1012830104","1","33","34","0","1","1012830104","0","1012830104","1012830103","1","1012830102","10128301"
"100","1012840103","100","100","100","1012840108","1012840104","6","1","100","1","100","1","1012840101","100","1","100","1","1012840105","1","100","100","1012840110","1","1012840107","1","1012840106","1012840109","1","1012840102","10128401"
"0","1012910103","100","33","100","0","1012910103","1","1","34","0","100","1","1012910101","0","1","0","1","1012910129","0","0","0","0","0","0","0","0","0","0","1012910103","10129101"
"33","1012920103","3","100","100","1012920105","1012920105","6","6","100","1","3","1","1012920101","100","1","100","1","1012920105","1","34","100","1012920104","1","1012920105","1","1012920105","1012920105","1","1012920102","10129201"
"100","1012930104","100","100","100","1012930104","1012930104","6","1","100","1","100","1","1012930101","100","1","0","1","1012930104","1","33","34","0","1","1012930104","0","1012930104","1012930103","1","1012930102","10129301"
"100","1012940103","100","100","100","1012940108","1012940104","6","1","100","1","100","1","1012940101","100","1","100","1","1012940105","1","100","100","1012940110","1","1012940107","1","1012940106","1012940109","1","1012940102","10129401"
"0","1013010103","100","33","100","0","1013010103","1","1","34","0","100","1","1013010101","0","1","0","1","1013010102","0","0","0","0","0","0","0","0","0","0","1013010103","10130101"
"33","1013020103","3","100","100","1013020105","1013020105","6","6","100","1","3","1","1013020101","100","1","100","1","1013020105","1","34","100","1013020104","1","1013020105","1","1013020105","1013020105","1","1013020102","10130201"
"100","1013030104","100","100","100","1013030104","1013030104","6","1","100","1","100","1","1013030101","100","1","0","1","1013030104","1","33","34","0","1","1013030104","0","1013030104","1013030103","1","1013030102","10130301"
"100","1013040103","100","100","100","1013040108","1013040104","6","1","100","1","100","1","1013040101","100","1","100","1","1013040105","1","100","100","1013040110","1","1013040107","1","1013040106","1013040109","1","1013040102","10130401"
"0","1013110103","100","33","100","0","1013110103","1","1","34","0","100","1","1013110101","0","1","0","1","1013110102","0","0","0","0","0","0","0","0","0","0","1013110103","10131101"
"33","1013120103","3","100","100","1013120105","1013120105","6","6","100","1","3","1","1013120101","100","1","100","1","1013120105","1","34","100","1013120104","1","1013120105","1","1013120105","1013120105","1","1013120102","10131201"
"100","1013130104","100","100","100","1013130104","1013130104","6","1","100","1","100","1","1013130101","100","1","0","1","1013130104","1","33","34","0","1","1013130104","0","1013130104","1013130103","1","1013130102","10131301"
"100","1013140103","100","100","100","1013140108","1013140104","6","1","100","1","100","1","1013140101","100","1","100","1","1013140105","1","100","100","1013140110","1","1013140107","1","1013140106","1013140109","1","1013140102","10131401"
"0","1013210103","100","33","100","0","1013210103","1","1","34","0","100","1","1013210101","0","1","0","1","1013210102","0","0","0","0","0","0","0","0","0","0","1013210103","10132101"
"33","1013220103","3","100","100","1013220105","1013220105","6","6","100","1","3","1","1013220101","100","1","100","1","1013220105","1","34","100","1013220104","1","1013220105","1","1013220105","1013220105","1","1013220102","10132201"
"100","1013230104","100","100","100","1013230104","1013230104","6","1","100","1","100","1","1013230101","100","1","0","1","1013230104","1","33","34","0","1","1013230104","0","1013230104","1013230103","1","1013230102","10132301"
"100","1013240103","100","100","100","1013240108","1013240104","6","1","100","1","100","1","1013240101","100","1","100","1","1013240105","1","100","100","1013240110","1","1013240107","1","1013240106","1013240109","1","1013240102","10132401"
"0","1013310103","100","33","100","0","1013310103","1","1","34","0","100","1","1013310101","0","1","0","1","1013310102","0","0","0","0","0","0","0","0","0","0","1013310103","10133101"
"33","1013320103","3","100","100","1013320105","1013320105","6","6","100","1","3","1","1013320101","100","1","100","1","1013320105","1","34","100","1013320104","1","1013320105","1","1013320105","1013320105","1","1013320102","10133201"
"100","1013330104","100","100","100","1013330104","1013330104","6","1","100","1","100","1","1013330101","100","1","0","1","1013330104","1","33","34","0","1","1013330104","0","1013330104","1013330103","1","1013330102","10133301"
"100","1013340103","100","100","100","1013340108","1013340104","6","1","100","1","100","1","1013340101","100","1","100","1","1013340105","1","100","100","1013340110","1","1013340107","1","1013340106","1013340109","1","1013340102","10133401"
"0","1013410103","100","33","100","0","1013410103","1","1","34","0","100","1","1013410101","0","1","0","1","1013410102","0","0","0","0","0","0","0","0","0","0","1013410103","10134101"
"33","1013420103","3","100","100","1013420105","1013420105","6","6","100","1","3","1","1013420101","100","1","100","1","1013420105","1","34","100","1013420104","1","1013420105","1","1013420105","1013420105","1","1013420102","10134201"
"100","1013430104","100","100","100","1013430104","1013430104","6","1","100","1","100","1","1013430101","100","1","0","1","1013430104","1","33","34","0","1","1013430104","0","1013430104","1013430103","1","1013430102","10134301"
"100","1013440103","100","100","100","1013440108","1013440104","6","1","100","1","100","1","1013440101","100","1","100","1","1013440105","1","100","100","1013440110","1","1013440107","1","1013440106","1013440109","1","1013440102","10134401"
"0","1013510103","100","33","100","0","1013510103","1","1","34","0","100","1","1013510101","0","1","0","1","1013510102","0","0","0","0","0","0","0","0","0","0","1013510103","10135101"
"33","1013520103","3","100","100","1013520105","1013520105","6","6","100","1","3","1","1013520101","100","1","100","1","1013520105","1","34","100","1013520104","1","1013520105","1","1013520105","1013520105","1","1013520102","10135201"
"100","1013530104","100","100","100","1013530104","1013530104","6","1","100","1","100","1","1013530101","100","1","0","1","1013530104","1","33","34","0","1","1013530104","0","1013530104","1013530103","1","1013530102","10135301"
"100","1013540103","100","100","100","1013540108","1013540104","6","1","100","1","100","1","1013540101","100","1","100","1","1013540105","1","100","100","1013540110","1","1013540107","1","1013540106","1013540109","1","1013540102","10135401"
"0","1013610103","100","33","100","0","1013610103","1","1","34","0","100","1","1013610101","0","1","0","1","1013610102","0","0","0","0","0","0","0","0","0","0","1013610103","10136101"
"33","1013620103","3","100","100","1013620105","1013620105","6","6","100","1","3","1","1013620101","100","1","100","1","1013620105","1","34","100","1013620104","1","1013620105","1","1013620105","1013620105","1","1013620102","10136201"
"100","1013630104","100","100","100","1013630104","1013630104","6","1","100","1","100","1","1013630101","100","1","0","1","1013630104","1","33","34","0","1","1013630104","0","1013630104","1013630103","1","1013630102","10136301"
"100","1013640103","100","100","100","1013640108","1013640104","6","1","100","1","100","1","1013640101","100","1","100","1","1013640105","1","100","100","1013640110","1","1013640107","1","1013640106","1013640109","1","1013640102","10136401"
"0","1013710103","100","33","100","0","1013710103","1","1","34","0","100","1","1013710101","0","1","0","1","1013710102","0","0","0","0","0","0","0","0","0","0","1013710103","10137101"
"33","1013720103","3","100","100","1013720105","1013720105","6","6","100","1","3","1","1013720101","100","1","100","1","1013720105","1","34","100","1013720104","1","1013720105","1","1013720105","1013720105","1","1013720102","10137201"
"100","1013730104","100","100","100","1013730104","1013730104","6","1","100","1","100","1","1013730101","100","1","0","1","1013730104","1","33","34","0","1","1013730104","0","1013730104","1013730103","1","1013730102","10137301"
"100","1013740103","100","100","100","1013740108","1013740104","6","1","100","1","100","1","1013740101","100","1","100","1","1013740105","1","100","100","1013740110","1","1013740107","1","1013740106","1013740109","1","1013740102","10137401"
"0","1013810103","100","33","100","0","1013810103","1","1","34","0","100","1","1013810101","0","1","0","1","1013810102","0","0","0","0","0","0","0","0","0","0","1013810103","10138101"
"33","1013820103","3","100","100","1013820105","1013820105","6","6","100","1","3","1","1013820101","100","1","100","1","1013820105","1","34","100","1013820104","1","1013820105","1","1013820105","1013820105","1","1013820102","10138201"
"100","1013830104","100","100","100","1013830104","1013830104","6","1","100","1","100","1","1013830101","100","1","0","1","1013830104","1","33","34","0","1","1013830104","0","1013830104","1013830103","1","1013830102","10138301"
"100","1013840103","100","100","100","1013840108","1013840104","6","1","100","1","100","1","1013840101","100","1","100","1","1013840105","1","100","100","1013840110","1","1013840107","1","1013840106","1013840109","1","1013840102","10138401"
"0","1013910103","100","33","100","0","1013910103","1","1","34","0","100","1","1013910101","0","1","0","1","1013910102","0","0","0","0","0","0","0","0","0","0","1013910103","10139101"
"33","1013920103","3","100","100","1013920105","1013920105","6","6","100","1","3","1","1013920101","100","1","100","1","1013920105","1","34","100","1013920104","1","1013920105","1","1013920105","1013920105","1","1013920102","10139201"
"100","1013930104","100","100","100","1013930104","1013930104","6","1","100","1","100","1","1013930101","100","1","0","1","1013930104","1","33","34","0","1","1013930104","0","1013930104","1013930103","1","1013930102","10139301"
"100","1013940103","100","100","100","1013940108","1013940104","6","1","100","1","100","1","1013940101","100","1","100","1","1013940105","1","100","100","1013940110","1","1013940107","1","1013940106","1013940109","1","1013940102","10139401"
"0","1014010103","100","33","100","0","1014010103","1","1","34","0","100","1","1014010101","0","1","0","1","1014010102","0","0","0","0","0","0","0","0","0","0","1014010103","10140101"
"33","1014020103","3","100","100","1014020105","1014020105","6","6","100","1","3","1","1014020101","100","1","100","1","1014020105","1","34","100","1014020104","1","1014020105","1","1014020105","1014020105","1","1014020102","10140201"
"100","1014030104","100","100","100","1014030104","1014030104","6","1","100","1","100","1","1014030101","100","1","0","1","1014030104","1","33","34","0","1","1014030104","0","1014030104","1014030103","1","1014030102","10140301"
"100","1014040103","100","100","100","1014040108","1014040104","6","1","100","1","100","1","1014040101","100","1","100","1","1014040105","1","100","100","1014040110","1","1014040107","1","1014040106","1014040109","1","1014040102","10140401"
"0","1014110103","100","33","100","0","1014110103","1","1","34","0","100","1","1014110101","0","1","0","1","1014110102","0","0","0","0","0","0","0","0","0","0","1014110103","10141101"
