964a2907e8345b2555f71307969b9d2370a0fc4eabced79d63ec7977c50a8453,a2e53506d6d07a6aaf3f5635f31768c09d8f37c532983fbbc910eed525cd795a,60563c2c941ee8736b3706ab3ba1dfa47b5a2383e8494fdf081b07abb0236fb2,614758004cfc4b3c987f89b4901396678992ffb6fc67baf56f2b58650773c039,56df11643e6aed42e9cfcd2a46906991e49ee23f0d44d0fa112aa2fd484374a3,dd463943497eb0f2e258269da91884688c03192b9bd76fd60cf00ff7290c7317,2b14015a0f290a5c2d6b47c9e4247d6ed9a679c5cab324bc66c1fc1135827901,6e39634e0419598b7f126b342fef8afcf3eab7f800b0a0fa0542dd9f0e4832d3,bd7e743782cb4cbb8409e907d4f7a415ac21aa6dcb47b8f10605cd7bbf8bd7e2,c36edb4c06250555aa219009dad064f40282bf674b1feb60cec08d29b9f0eda5,1ae97367b960f1b9773669aa088695029e8729993eaf8ecab2f914072a92bf0a,dca5de40aefd471e442793400e2c7200ddaf639140369d0808c9b8bbce4b8faa,d4d3c8eaf213858c0cdcca9b74554bd93ad241a02b5cd7b4d158f1cda67bca23,0ea29776e17aee15c8adad1f3db50c46650dbaf31a5d1ed4836926fd020562fb,78c9d6cb3c5a75836cf121e6412270099683b7aa1cf8c3c6344b92145892523e,5b1e8e2dc212bd6bc5720a6e3734d9cf993dbd8db79fb7b1772ba6789f10fd33,6953512fd3329f98c53d69dc30046fe091d95b590b0bc6d7261edceb977d72f7,2b4b9515fd6ab35480169213db1b1dbef585046494ffcc8823d9987855f232cd,01dd923d8974c29f60aa67171c2a36880577a2227a7a88d44d7816c161c2cf27,0f17cfdaed2afaaa13c257bc7f7d0388beaef5a90f72c7502201e67763a2c9b3,e57a05fc3fd896801446358f957c62191dfe25dfcd6b6c640499b3fed5684fed,b91df7253529783423f97aabbf1f27a76164a7f8c13ff5d204430c7017d7a6ed,999221158e02d09c65c5d22dad2007de6124c04ac85a6819484b8f9847b83d3e,8c7e695263401f0ae7fc4971814e19009155ab91fbfe103071b7754625e38c0d,cd5dce800ceec24c1d23d4ab643a230e3962c52a0ac6e195141473b9a1bdc751,567ac5197903286336e98e77288ab0284a634f34784e6ddb8df7af288b1d17bc,8c677bcad2d089d8f7e9e1fa9f2f17731aea524ed7d90bdb77e230b11f0d72f0,e30b828faef22c8e22b7ddb823fb2e615b2b8e69a005e0ae8ef30f6159d425d9,c020d051f724a145cedb3011aaa61c6164fd8de230c24d1a85139ca1f8ef2f90,a5628194717bdacd4b5d8fe1a5343fd415e25eeef96c123e0dbe78cb884f6554,393cec9574528709a68a1e9d6a67cb76ab7390fcbdad356d4e29b0342b49057a,1301548435086a864269f534e2d504edcb4a010486a8e1b94964aa8b49153607,5c18bf8a0b4ab2f8cc406cdb1ce054ada5ba9c95cb96d372c9de069592f8ce72,e004ec52299aaf8fc7357c33c6b638a05d4a81b2bed700e0371d23046d83902f,40e9eb65ef15e200758851940c6e342bea3462b21d0f60e0225e9160bcb1eb24,784f2fd45d17c99faaf742d8b8b41d79b6135d546fc4a3718623dc2ddd7d4408,f795a43fe2ae640487983265f227e3684fb4dd7bc9c9c3403ec9882bf1155e4d,9193f56d1d22b311cae571bb58a8cab02ff91993389f989435b7fae5cdfb99af,bfa0e252864fb6296373ac5f709ced819c0d4df3c69809bc20f19f70568424b0
"30","2.6","401056191","1004107","10560103","0.06","1004208","1004209","1004210","0","260","401056181","11","710081","3","1004106","10560102","401056171","11","1000000","10560101","2","10560105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401056201","401056161","1004108","1056","10560104","2","2","1004206"
"38","4","401056241","1004107","10560103","0.06","1004208","1004209","1004210","0","261","401056231","31","710081","4","1004106","10560102","401056221","31","1000000","10560101","2","10560105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401056251","401056211","1004108","1056","10560104","3.5","3.5","1004206"
"-1","4","401056291","1004107","10560103","0.06","1004208","1004209","1004210","0","262","401056281","39","710081","5","1004106","10560102","401056271","39","1000000","10560101","2","10560105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401056301","401056261","1004108","1056","10560104","3.5","3.5","1004206"
"1","1.5","401056491","1004102","10570103","0.03","1004203","1004204","1004205","0","263","401056481","1","710091","1","1004101","10570102","401056471","1","1000000","10570101","1","10570105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401056501","401056461","1004103","1057","10570104","1.2","1.2","1004201"
"3","1.5","401056491","1004107","10570103","0.03","1004208","1004209","1004210","0","264","401056481","2","710091","1","1004106","10570102","401056471","2","1000000","10570101","1","10570105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401056501","401056461","1004108","1057","10570104","1.2","1.2","1004206"
"10","2","401056541","1004107","10570103","0.06","1004208","1004209","1004210","0","265","401056531","4","710091","2","1004106","10570102","401056521","4","1000000","10570101","2","10570105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401056551","401056511","1004108","1057","10570104","1.6","1.6","1004206"
"30","2.6","401056591","1004107","10570103","0.06","1004208","1004209","1004210","0","266","401056581","11","710091","3","1004106","10570102","401056571","11","1000000","10570101","2","10570105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401056601","401056561","1004108","1057","10570104","2","2","1004206"
"38","4","401056641","1004107","10570103","0.06","1004208","1004209","1004210","0","267","401056631","31","710091","4","1004106","10570102","401056621","31","1000000","10570101","2","10570105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401056651","401056611","1004108","1057","10570104","3.5","3.5","1004206"
"-1","4","401056691","1004107","10570103","0.06","1004208","1004209","1004210","0","268","401056681","39","710091","5","1004106","10570102","401056671","39","1000000","10570101","2","10570105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401056701","401056661","1004108","1057","10570104","3.5","3.5","1004206"
"1","1.5","401056891","1004102","10580103","0.03","1004203","1004204","1004205","0","269","401056881","1","710101","1","1004101","10580102","401056871","1","1000000","10580101","1","10580105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401056901","401056861","1004103","1058","10580104","1.2","1.2","1004201"
"3","1.5","401056891","1004107","10580103","0.03","1004208","1004209","1004210","0","270","401056881","2","710101","1","1004106","10580102","401056871","2","1000000","10580101","1","10580105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401056901","401056861","1004108","1058","10580104","1.2","1.2","1004206"
"10","2","401056941","1004107","10580103","0.06","1004208","1004209","1004210","0","271","401056931","4","710101","2","1004106","10580102","401056921","4","1000000","10580101","2","10580105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401056951","401056911","1004108","1058","10580104","1.6","1.6","1004206"
"30","2.6","401056991","1004107","10580103","0.06","1004208","1004209","1004210","0","272","401056981","11","710101","3","1004106","10580102","401056971","11","1000000","10580101","2","10580105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401057001","401056961","1004108","1058","10580104","2","2","1004206"
"38","4","401057041","1004107","10580103","0.06","1004208","1004209","1004210","0","273","401057031","31","710101","4","1004106","10580102","401057021","31","1000000","10580101","2","10580105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401057051","401057011","1004108","1058","10580104","3.5","3.5","1004206"
"-1","4","401057091","1004107","10580103","0.06","1004208","1004209","1004210","0","274","401057081","39","710101","5","1004106","10580102","401057071","39","1000000","10580101","2","10580105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401057101","401057061","1004108","1058","10580104","3.5","3.5","1004206"
"1","1.5","401057291","1004102","10590103","0.03","1004203","1004204","1004205","0","275","401057281","1","710111","1","1004101","10590102","401057271","1","1000000","10590101","1","10590105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401057301","401057261","1004103","1059","10590104","1.2","1.2","1004201"
"3","1.5","401057291","1004107","10590103","0.03","1004208","1004209","1004210","0","276","401057281","2","710111","1","1004106","10590102","401057271","2","1000000","10590101","1","10590105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401057301","401057261","1004108","1059","10590104","1.2","1.2","1004206"
"9","2","401057341","1004107","10590103","0.06","1004208","1004209","1004210","0","277","401057331","4","710111","2","1004106","10590102","401057321","4","1000000","10590101","2","10590105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401057351","401057311","1004108","1059","10590104","1.6","1.6","1004206"
"25","2.2","401057391","1004107","10590103","0.06","1004208","1004209","1004210","0","278","401057381","10","710111","3","1004106","10590102","401057371","10","1000000","10590101","2","10590105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401057401","401057361","1004108","1059","10590104","2","2","1004206"
"-1","5","401057441","1004107","10590103","0.06","1004208","1004209","1004210","0","279","401057431","26","710111","4","1004106","10590102","401057421","26","1000000","10590101","2","10590105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401057451","401057411","1004108","1059","10590104","4.5","4.5","1004206"
"1","1.5","401057691","1004102","10600103","0.03","1004203","1004204","1004205","0","281","401057681","1","710121","1","1004101","10600102","401057671","1","1000000","10600101","1","10600105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401057701","401057661","1004103","1060","10600104","1.2","1.2","1004201"
"3","1.5","401057691","1004107","10600103","0.03","1004208","1004209","1004210","0","282","401057681","2","710121","1","1004106","10600102","401057671","2","1000000","10600101","1","10600105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401057701","401057661","1004108","1060","10600104","1.2","1.2","1004206"
"9","2","401057741","1004107","10600103","0.06","1004208","1004209","1004210","0","283","401057731","4","710121","2","1004106","10600102","401057721","4","1000000","10600101","2","10600105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401057751","401057711","1004108","1060","10600104","1.6","1.6","1004206"
"25","2.2","401057791","1004107","10600103","0.06","1004208","1004209","1004210","0","284","401057781","10","710121","3","1004106","10600102","401057771","10","1000000","10600101","2","10600105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401057801","401057761","1004108","1060","10600104","2","2","1004206"
"-1","5","401057841","1004107","10600103","0.06","1004208","1004209","1004210","0","285","401057831","26","710121","4","1004106","10600102","401057821","26","1000000","10600101","2","10600105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401057851","401057811","1004108","1060","10600104","4.5","4.5","1004206"
"1","1.5","401058091","1004102","10610103","0.03","1004203","1004204","1004205","0","287","401058081","1","710011","1","1004101","10610102","401058071","1","1000000","10610101","1","10610105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401058101","401058061","1004103","1061","10610104","1.2","1.2","1004201"
"3","1.5","401058091","1004107","10610103","0.03","1004208","1004209","1004210","0","288","401058081","2","710011","1","1004106","10610102","401058071","2","1000000","10610101","1","10610105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401058101","401058061","1004108","1061","10610104","1.2","1.2","1004206"
"9","2","401058141","1004107","10610103","0.06","1004208","1004209","1004210","0","289","401058131","4","710011","2","1004106","10610102","401058121","4","1000000","10610101","2","10610105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401058151","401058111","1004108","1061","10610104","1.6","1.6","1004206"
"25","2.2","401058191","1004107","10610103","0.06","1004208","1004209","1004210","0","290","401058181","10","710011","3","1004106","10610102","401058171","10","1000000","10610101","2","10610105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401058201","401058161","1004108","1061","10610104","2","2","1004206"
"-1","5","401058241","1004107","10610103","0.06","1004208","1004209","1004210","0","291","401058231","26","710011","4","1004106","10610102","401058221","26","1000000","10610101","2","10610105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401058251","401058211","1004108","1061","10610104","4.5","4.5","1004206"
"1","1.5","401058491","1004102","10630103","0.03","1004203","1004204","1004205","0","293","401058481","1","710021","1","1004101","10630102","401058471","1","1000000","10630101","1","10630105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401058501","401058461","1004103","1063","10630104","1.2","1.2","1004201"
"3","1.5","401058491","1004107","10630103","0.03","1004208","1004209","1004210","0","294","401058481","2","710021","1","1004106","10630102","401058471","2","1000000","10630101","1","10630105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401058501","401058461","1004108","1063","10630104","1.2","1.2","1004206"
"9","2","401058541","1004107","10630103","0.06","1004208","1004209","1004210","0","295","401058531","4","710021","2","1004106","10630102","401058521","4","1000000","10630101","2","10630105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401058551","401058511","1004108","1063","10630104","1.6","1.6","1004206"
"25","2.2","401058591","1004107","10630103","0.06","1004208","1004209","1004210","0","296","401058581","10","710021","3","1004106","10630102","401058571","10","1000000","10630101","2","10630105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401058601","401058561","1004108","1063","10630104","2","2","1004206"
"-1","5","401058641","1004107","10630103","0.06","1004208","1004209","1004210","0","297","401058631","26","710021","4","1004106","10630102","401058621","26","1000000","10630101","2","10630105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401058651","401058611","1004108","1063","10630104","4.5","4.5","1004206"
"1","1.5","401058841","1004102","10640103","0.03","1004203","1004204","1004205","0","298","401058831","1","710031","1","1004101","10640102","401058821","1","1000000","10640101","1","10640105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401058851","401058811","1004103","1064","10640104","1.2","1.2","1004201"
"3","1.5","401058841","1004107","10640103","0.03","1004208","1004209","1004210","0","299","401058831","2","710031","1","1004106","10640102","401058821","2","1000000","10640101","1","10640105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401058851","401058811","1004108","1064","10640104","1.2","1.2","1004206"
"9","2","401058891","1004107","10640103","0.06","1004208","1004209","1004210","0","300","401058881","4","710031","2","1004106","10640102","401058871","4","1000000","10640101","2","10640105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401058901","401058861","1004108","1064","10640104","1.6","1.6","1004206"
"25","2.2","401058941","1004107","10640103","0.06","1004208","1004209","1004210","0","301","401058931","10","710031","3","1004106","10640102","401058921","10","1000000","10640101","2","10640105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401058951","401058911","1004108","1064","10640104","2","2","1004206"
"-1","5","401058991","1004107","10640103","0.06","1004208","1004209","1004210","0","302","401058981","26","710031","4","1004106","10640102","401058971","26","1000000","10640101","2","10640105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401059001","401058961","1004108","1064","10640104","4.5","4.5","1004206"
"1","1.5","401059191","1004102","10650103","0.03","1004203","1004204","1004205","0","303","401059181","1","710041","1","1004101","10650102","401059171","1","1000000","10650101","1","10650105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401059201","401059161","1004103","1065","10650104","1.2","1.2","1004201"
"3","1.5","401059191","1004107","10650103","0.03","1004208","1004209","1004210","0","304","401059181","2","710041","1","1004106","10650102","401059171","2","1000000","10650101","1","10650105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401059201","401059161","1004108","1065","10650104","1.2","1.2","1004206"
"9","2","401059241","1004107","10650103","0.06","1004208","1004209","1004210","0","305","401059231","4","710041","2","1004106","10650102","401059221","4","1000000","10650101","2","10650105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401059251","401059211","1004108","1065","10650104","1.6","1.6","1004206"
"25","2.2","401059291","1004107","10650103","0.06","1004208","1004209","1004210","0","306","401059281","10","710041","3","1004106","10650102","401059271","10","1000000","10650101","2","10650105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401059301","401059261","1004108","1065","10650104","2","2","1004206"
"-1","5","401059341","1004107","10650103","0.06","1004208","1004209","1004210","0","307","401059331","26","710041","4","1004106","10650102","401059321","26","1000000","10650101","2","10650105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401059351","401059311","1004108","1065","10650104","4.5","4.5","1004206"
"1","1.5","401059541","1004102","10660103","0.03","1004203","1004204","1004205","0","308","401059531","1","710051","1","1004101","10660102","401059521","1","1000000","10660101","1","10660105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401059551","401059511","1004103","1066","10660104","1.2","1.2","1004201"
"3","1.5","401059541","1004107","10660103","0.03","1004208","1004209","1004210","0","309","401059531","2","710051","1","1004106","10660102","401059521","2","1000000","10660101","1","10660105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401059551","401059511","1004108","1066","10660104","1.2","1.2","1004206"
"9","2","401059591","1004107","10660103","0.06","1004208","1004209","1004210","0","310","401059581","4","710051","2","1004106","10660102","401059571","4","1000000","10660101","2","10660105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401059601","401059561","1004108","1066","10660104","1.6","1.6","1004206"
"25","2.2","401059641","1004107","10660103","0.06","1004208","1004209","1004210","0","311","401059631","10","710051","3","1004106","10660102","401059621","10","1000000","10660101","2","10660105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401059651","401059611","1004108","1066","10660104","2","2","1004206"
"-1","5","401059691","1004107","10660103","0.06","1004208","1004209","1004210","0","312","401059681","26","710051","4","1004106","10660102","401059671","26","1000000","10660101","2","10660105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401059701","401059661","1004108","1066","10660104","4.5","4.5","1004206"
"1","1.5","401059891","1004102","10670103","0.03","1004203","1004204","1004205","0","313","401059881","1","710061","1","1004101","10670102","401059871","1","1000000","10670101","1","10670105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401059901","401059861","1004103","1067","10670104","1.2","1.2","1004201"
"3","1.5","401059891","1004107","10670103","0.03","1004208","1004209","1004210","0","314","401059881","2","710061","1","1004106","10670102","401059871","2","1000000","10670101","1","10670105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401059901","401059861","1004108","1067","10670104","1.2","1.2","1004206"
"9","2","401059941","1004107","10670103","0.06","1004208","1004209","1004210","0","315","401059931","4","710061","2","1004106","10670102","401059921","4","1000000","10670101","2","10670105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401059951","401059911","1004108","1067","10670104","1.6","1.6","1004206"
"25","2.2","401059991","1004107","10670103","0.06","1004208","1004209","1004210","0","316","401059981","10","710061","3","1004106","10670102","401059971","10","1000000","10670101","2","10670105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401060001","401059961","1004108","1067","10670104","2","2","1004206"
"-1","5","401060041","1004107","10670103","0.06","1004208","1004209","1004210","0","317","401060031","26","710061","4","1004106","10670102","401060021","26","1000000","10670101","2","10670105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401060051","401060011","1004108","1067","10670104","4.5","4.5","1004206"
"-2","1.5","401060241","0","10680103","0.03","1004208","1004209","1004210","0","318","401060231","-2","710071","1","0","10680102","401060221","-2","1000000","10680101","1","10680105","1.3","0","1","0","1.4","0","0","1004207","401060251","401060211","0","1068","10680104","1.2","1.2","1004206"
"1","2","401060291","1004102","10680103","0.06","1004203","1004204","1004205","0","319","401060281","1","710071","2","1004101","10680102","401060271","1","1000000","10680101","2","10680105","1.8","1004104","1","1001301","1.9","1004105","0","1004202","401060301","401060261","1004103","1068","10680104","1.6","1.6","1004201"
"6","2","401060291","1004107","10680103","0.06","1004208","1004209","1004210","0","320","401060281","2","710071","2","1004106","10680102","401060271","2","1000000","10680101","2","10680105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401060301","401060261","1004108","1068","10680104","1.6","1.6","1004206"
"22","2.2","401060341","1004107","10680103","0.06","1004208","1004209","1004210","0","321","401060331","7","710071","3","1004106","10680102","401060321","7","1000000","10680101","2","10680105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401060351","401060311","1004108","1068","10680104","2","2","1004206"
"-1","5","401060391","1004107","10680103","0.06","1004208","1004209","1004210","0","322","401060381","23","710071","4","1004106","10680102","401060371","23","1000000","10680101","2","10680105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401060401","401060361","1004108","1068","10680104","4.5","4.5","1004206"
"-2","1.5","401060591","0","10690103","0.03","1004208","1004209","1004210","0","323","401060581","-2","710081","1","0","10690102","401060571","-2","1000000","10690101","1","10690105","1.3","0","1","0","1.4","0","0","1004207","401060601","401060561","0","1069","10690104","1.2","1.2","1004206"
"1","2","401060641","1004102","10690103","0.06","1004203","1004204","1004205","0","324","401060631","1","710081","2","1004101","10690102","401060621","1","1000000","10690101","2","10690105","1.8","1004104","1","1001301","1.9","1004105","0","1004202","401060651","401060611","1004103","1069","10690104","1.6","1.6","1004201"
"6","2","401060641","1004107","10690103","0.06","1004208","1004209","1004210","0","325","401060631","2","710081","2","1004106","10690102","401060621","2","1000000","10690101","2","10690105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401060651","401060611","1004108","1069","10690104","1.6","1.6","1004206"
"22","2.2","401060691","1004107","10690103","0.06","1004208","1004209","1004210","0","326","401060681","7","710081","3","1004106","10690102","401060671","7","1000000","10690101","2","10690105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401060701","401060661","1004108","1069","10690104","2","2","1004206"
"-1","5","401060741","1004107","10690103","0.06","1004208","1004209","1004210","0","327","401060731","23","710081","4","1004106","10690102","401060721","23","1000000","10690101","2","10690105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401060751","401060711","1004108","1069","10690104","4.5","4.5","1004206"
"-2","1.5","401060941","0","10700103","0.03","1004208","1004209","1004210","0","328","401060931","-2","710091","1","0","10700102","401060921","-2","1000000","10700101","1","10700105","1.3","0","1","0","1.4","0","0","1004207","401060951","401060911","0","1070","10700104","1.2","1.2","1004206"
"1","2","401060991","1004102","10700103","0.06","1004203","1004204","1004205","0","329","401060981","1","710091","2","1004101","10700102","401060971","1","1000000","10700101","2","10700105","1.8","1004104","1","1001301","1.9","1004105","0","1004202","401061001","401060961","1004103","1070","10700104","1.6","1.6","1004201"
"6","2","401060991","1004107","10700103","0.06","1004208","1004209","1004210","0","330","401060981","2","710091","2","1004106","10700102","401060971","2","1000000","10700101","2","10700105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401061001","401060961","1004108","1070","10700104","1.6","1.6","1004206"
"22","2.2","401061041","1004107","10700103","0.06","1004208","1004209","1004210","0","331","401061031","7","710091","3","1004106","10700102","401061021","7","1000000","10700101","2","10700105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401061051","401061011","1004108","1070","10700104","2","2","1004206"
"-1","5","401061091","1004107","10700103","0.06","1004208","1004209","1004210","0","332","401061081","23","710091","4","1004106","10700102","401061071","23","1000000","10700101","2","10700105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401061101","401061061","1004108","1070","10700104","4.5","4.5","1004206"
"-2","1.5","401061291","0","10710103","0.03","1004208","1004209","1004210","0","333","401061281","-2","710101","1","0","10710102","401061271","-2","1000000","10710101","1","10710105","1.3","0","1","0","1.4","0","0","1004207","401061301","401061261","0","1071","10710104","1.2","1.2","1004206"
"1","2","401061341","1004102","10710103","0.06","1004203","1004204","1004205","0","334","401061331","1","710101","2","1004101","10710102","401061321","1","1000000","10710101","2","10710105","1.8","1004104","1","1001301","1.9","1004105","0","1004202","401061351","401061311","1004103","1071","10710104","1.6","1.6","1004201"
"6","2","401061341","1004107","10710103","0.06","1004208","1004209","1004210","0","335","401061331","2","710101","2","1004106","10710102","401061321","2","1000000","10710101","2","10710105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401061351","401061311","1004108","1071","10710104","1.6","1.6","1004206"
"22","2.2","401061391","1004107","10710103","0.06","1004208","1004209","1004210","0","336","401061381","7","710101","3","1004106","10710102","401061371","7","1000000","10710101","2","10710105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401061401","401061361","1004108","1071","10710104","2","2","1004206"
"-1","5","401061441","1004107","10710103","0.06","1004208","1004209","1004210","0","337","401061431","23","710101","4","1004106","10710102","401061421","23","1000000","10710101","2","10710105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401061451","401061411","1004108","1071","10710104","4.5","4.5","1004206"
"-2","1.5","401061641","0","10720103","0.03","1004208","1004209","1004210","0","338","401061631","-2","710111","1","0","10720102","401061621","-2","1000000","10720101","1","10720105","1.3","0","1","0","1.4","0","0","1004207","401061651","401061611","0","1072","10720104","1.2","1.2","1004206"
"1","2","401061691","1004102","10720103","0.06","1004203","1004204","1004205","0","339","401061681","1","710111","2","1004101","10720102","401061671","1","1000000","10720101","2","10720105","1.8","1004104","1","1001301","1.9","1004105","0","1004202","401061701","401061661","1004103","1072","10720104","1.6","1.6","1004201"
"6","2","401061691","1004107","10720103","0.06","1004208","1004209","1004210","0","340","401061681","2","710111","2","1004106","10720102","401061671","2","1000000","10720101","2","10720105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401061701","401061661","1004108","1072","10720104","1.6","1.6","1004206"
"22","2.2","401061741","1004107","10720103","0.06","1004208","1004209","1004210","0","341","401061731","7","710111","3","1004106","10720102","401061721","7","1000000","10720101","2","10720105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401061751","401061711","1004108","1072","10720104","2","2","1004206"
"-1","5","401061791","1004107","10720103","0.06","1004208","1004209","1004210","0","342","401061781","23","710111","4","1004106","10720102","401061771","23","1000000","10720101","2","10720105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401061801","401061761","1004108","1072","10720104","4.5","4.5","1004206"
"-2","1.5","401061991","0","10730103","0.03","1004208","1004209","1004210","0","343","401061981","-2","710121","1","0","10730102","401061971","-2","1000000","10730101","1","10730105","1.3","0","1","0","1.4","0","0","1004207","401062001","401061961","0","1073","10730104","1.2","1.2","1004206"
"1","2","401062041","1004102","10730103","0.06","1004203","1004204","1004205","0","344","401062031","1","710121","2","1004101","10730102","401062021","1","1000000","10730101","2","10730105","1.8","1004104","1","1001301","1.9","1004105","0","1004202","401062051","401062011","1004103","1073","10730104","1.6","1.6","1004201"
"6","2","401062041","1004107","10730103","0.06","1004208","1004209","1004210","0","345","401062031","2","710121","2","1004106","10730102","401062021","2","1000000","10730101","2","10730105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401062051","401062011","1004108","1073","10730104","1.6","1.6","1004206"
"22","2.2","401062091","1004107","10730103","0.06","1004208","1004209","1004210","0","346","401062081","7","710121","3","1004106","10730102","401062071","7","1000000","10730101","2","10730105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401062101","401062061","1004108","1073","10730104","2","2","1004206"
"-1","5","401062141","1004107","10730103","0.06","1004208","1004209","1004210","0","347","401062131","23","710121","4","1004106","10730102","401062121","23","1000000","10730101","2","10730105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401062151","401062111","1004108","1073","10730104","4.5","4.5","1004206"
"-2","1.5","401062341","0","10740103","0.03","1004208","1004209","1004210","0","348","401062331","-2","710011","1","0","10740102","401062321","-2","1000000","10740101","1","10740105","1.3","0","1","0","1.4","0","0","1004207","401062351","401062311","0","1074","10740104","1.2","1.2","1004206"
"1","2","401062391","1004102","10740103","0.06","1004203","1004204","1004205","0","349","401062381","1","710011","2","1004101","10740102","401062371","1","1000000","10740101","2","10740105","1.8","1004104","1","1001301","1.9","1004105","0","1004202","401062401","401062361","1004103","1074","10740104","1.6","1.6","1004201"
"6","2","401062391","1004107","10740103","0.06","1004208","1004209","1004210","0","350","401062381","2","710011","2","1004106","10740102","401062371","2","1000000","10740101","2","10740105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401062401","401062361","1004108","1074","10740104","1.6","1.6","1004206"
"22","2.2","401062441","1004107","10740103","0.06","1004208","1004209","1004210","0","351","401062431","7","710011","3","1004106","10740102","401062421","7","1000000","10740101","2","10740105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401062451","401062411","1004108","1074","10740104","2","2","1004206"
"-1","5","401062491","1004107","10740103","0.06","1004208","1004209","1004210","0","352","401062481","23","710011","4","1004106","10740102","401062471","23","1000000","10740101","2","10740105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401062501","401062461","1004108","1074","10740104","4.5","4.5","1004206"
