b63b898bb9139d327fea3f9256ccd480fbf6de458d6b63d1119654d2aa5254d0,ae47d7c00e42508048fa77799fbf284408522ee10b678a099a070e4a1dfc1870,f3c1601bfd1c29f0ad5773803fb544b12f2a437dbf396b4f0f5cb9668776db8d,f39b440af7b2542893bb92f35df793fa3f4a6bb840bbc82ee092486a8a6fb47b,93110c3ecc6b5e9da4bd231dbe09bbe2473a0b1edee1deb67779a85cb8c04b24,e50e1f6cdcbe9a6d7dc5ca197292c45f7ba90e12bb48597a260aefd7ec898145,1037e4076d2e4778de588e258ff3ade67d82b59075876f6548f89930dfd767f4,f0f4e3842f7264f98bbc50f465362e61104648f7a42c37275685ba07b75f9ef9,61a72c2a23e8b6aa8e28d4502c0a30ea865e825d16d29d36a1d528ed243cfdfe,4b75a0079517fbb203f76518ef780b1a70e4de9a998d7fd354893091ec5e9720,06d512d1915183ba7cc062cc01e1988c729ce529b0c7bd2f093e2b93d3e74976,caebee7c5bd7896f8cc2437ef1d62c0de1a3a968f830a35751c82d285734a48a,2f64b78d97684600e2e1afa29258d248e6dc0af3d9cd5b32bb218b80e6c1d935,250d5970575f76e40384c409c0ad1456bad61e2628de1e0597c0ac13a733abfb,d8f1c99c47c0ad72a214219de8e2a4f87194034e00d4df10c8dac9bfbe84fdec,f8da02429d199684886c125c44f8b06a6fa09208f4b8acc55a3bc266fa55b0ff,f0ce343eb9a3a7ffa5f9d79602c66ed77dd74af447e5fda994362b1ce1f435be,f374ab4983efea965750f158adf011d405f451fbc3cfd415957abe203f8a194a,4a66e27cf5e19f3ed2d457022828534f24c1e4578ee605446db32b8daee7e5ad,2a3365a4ecdbfc61011056730b2cc8a5bb0d9e1e40076b91361e811510529231,118dbae52a45120df5b6ba47c3290c4acabc546298511f234c5c758fa8669762,4d9896edf00d19a2c01a250654a567fd4e9ff12a76e24057f90bcf74cf35e328,96fc2787859950f6dec036d7ac231d9e6c3b5d36aa245b93d4acfdcde7e35438,96445cc0390e5a5e07861218ae070c8b335873655a09475b318bbae028a5848f
"0","21003423","2023/04/14 15:00:00","收集12690個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003001","40","1","2030/04/01 14:59:59","0","0","0","12690","0","1002"
"0","21003424","2023/04/17 12:00:00","收集12720個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003001","40","1","2030/04/01 14:59:59","0","0","0","12720","0","1002"
"0","21003425","2023/04/17 12:00:00","收集12750個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003001","40","1","2030/04/01 14:59:59","0","0","0","12750","0","1002"
"0","21003426","2023/04/17 15:00:00","收集12780個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003001","40","1","2030/04/01 14:59:59","0","0","0","12780","0","1002"
"0","21003427","2023/04/17 15:00:00","收集12810個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003001","40","1","2030/04/01 14:59:59","0","0","0","12810","0","1002"
"0","21003428","2023/04/30 12:00:00","收集12840個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003001","40","1","2030/04/01 14:59:59","0","0","0","12840","0","1002"
"0","21003429","2023/04/30 12:00:00","收集12870個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003001","40","1","2030/04/01 14:59:59","0","0","0","12870","0","1002"
"0","21003430","2023/05/16 12:00:00","收集12900個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003001","40","1","2030/04/01 14:59:59","0","0","0","12900","0","1002"
"0","21003431","2023/05/16 12:00:00","收集12930個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003001","40","1","2030/04/01 14:59:59","0","0","0","12930","0","1002"
"0","21003432","2023/05/16 15:00:00","收集12960個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003001","40","1","2030/04/01 14:59:59","0","0","0","12960","0","1002"
"0","21003433","2023/05/16 15:00:00","收集12990個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003001","40","1","2030/04/01 14:59:59","0","0","0","12990","0","1002"
"0","21003434","2023/05/31 12:00:00","收集13020個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003001","40","1","2030/04/01 14:59:59","0","0","0","13020","0","1002"
"0","21003435","2023/05/31 12:00:00","收集13050個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003001","40","1","2030/04/01 14:59:59","0","0","0","13050","0","1002"
"0","21003436","2023/06/16 12:00:00","收集13150個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","13150","0","1002"
"0","21003437","2023/06/30 12:00:00","收集13250個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","13250","0","1002"
"0","21003438","2023/07/18 12:00:00","收集13350個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","13350","0","1002"
"0","21003439","2023/07/31 12:00:00","收集13450個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","13450","0","1002"
"0","21003440","2023/08/17 12:00:00","收集13550個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","13550","0","1002"
"0","21003441","2023/08/31 12:00:00","收集13650個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","13650","0","1002"
"0","21003442","2023/09/18 12:00:00","收集13750個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","13750","0","1002"
"0","21003443","2023/09/30 12:00:00","收集13850個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","13850","0","1002"
"0","21003444","2023/10/16 12:00:00","收集13950個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","13950","0","1002"
"0","21003445","2023/10/31 12:00:00","收集14050個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","14050","0","1002"
"0","21003446","2023/11/16 12:00:00","收集14150個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","14150","0","1002"
"0","21003447","2023/11/16 12:00:00","收集14250個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","14250","0","1002"
"0","21003448","2023/12/14 15:00:00","收集14350個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","14350","0","1002"
"0","21003449","2023/12/18 15:00:00","收集14450個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","14450","0","1002"
"0","21003450","2024/01/14 15:00:00","收集14550個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","14550","0","1002"
"0","21003451","2024/01/17 15:00:00","收集14650個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","14650","0","1002"
"0","21003452","2024/02/07 12:00:00","收集14750個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","14750","0","1002"
"0","21003453","2024/02/14 12:00:00","收集14850個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","14850","0","1002"
"0","21003454","2024/02/29 12:00:00","收集14950個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","14950","0","1002"
"0","21003455","2024/03/18 15:00:00","收集15050個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","15050","0","1002"
"0","21003456","2024/04/14 15:00:00","收集15150個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","15150","0","1002"
"0","21003457","2024/04/18 15:00:00","收集15250個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","15250","0","1002"
"0","21003458","2024/05/14 15:00:00","收集15350個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","15350","0","1002"
"0","21003459","2024/05/31 12:00:00","收集15450個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","15450","0","1002"
"0","21003460","2024/06/17 15:00:00","收集15550個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","15550","0","1002"
"0","21003461","2024/07/14 15:00:00","收集15650個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","15650","0","1002"
"0","21003462","2024/07/16 15:00:00","收集15750個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","15750","0","1002"
"0","21003463","2024/08/14 15:00:00","收集15850個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","15850","0","1002"
"0","21003464","2024/08/17 12:00:00","收集15950個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","15950","0","1002"
"0","21003465","2024/09/15 15:00:00","收集16050個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","16050","0","1002"
"0","21003466","2024/09/17 15:00:00","收集16150個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","16150","0","1002"
"0","21003467","2024/09/17 15:00:00","收集16250個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","16250","0","1002"
"0","21003468","2024/09/17 15:00:00","收集16350個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","16350","0","1002"
"0","21003469","2024/11/16 12:00:00","收集16450個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","16450","0","1002"
"0","21003470","2024/11/30 12:00:00","收集16550個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","16550","0","1002"
"0","21003471","2024/12/16 12:00:00","收集16650個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","16650","0","1002"
"0","21003472","2024/12/31 12:00:00","收集16750個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","16750","0","1002"
"0","21003473","2025/01/16 15:00:00","收集16850個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","16850","0","1002"
"0","21003474","2025/01/31 12:00:00","收集16950個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","16950","0","1002"
"0","21003475","2025/02/15 15:00:00","收集17050個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","17050","0","1002"
"0","21003476","2025/02/16 15:00:00","收集17150個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","17150","0","1002"
"0","21003477","2025/03/15 12:00:00","收集17250個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","17250","0","1002"
"0","21003478","2025/03/17 15:00:00","收集17350個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","17350","0","1002"
"0","21003479","2025/04/16 12:00:00","收集17450個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","17450","0","1002"
"0","21003480","2025/04/30 12:00:00","收集17550個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","17550","0","1002"
"0","21003481","2025/05/16 15:00:00","收集17650個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","17650","0","1002"
"0","21003482","2025/06/16 14:00:00","收集17750個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","17750","0","1002"
"0","21003483","2025/06/17 15:00:00","收集17850個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","17850","0","1002"
"0","21003484","2025/07/16 12:00:00","收集17950個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","17950","0","1002"
"0","21003485","2025/07/16 12:00:00","收集18050個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","18050","0","1002"
"0","21003486","2025/08/16 15:00:00","收集18150個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","18150","0","1002"
"0","21003487","2025/08/31 12:00:00","收集18250個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","18250","0","1002"
"0","21003488","2025/09/17 15:00:00","收集18350個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","18350","0","1002"
"0","21003489","2025/10/10 12:00:00","收集18450個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","18450","0","1002"
"0","21003490","2025/10/31 12:00:00","收集18550個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","18550","0","1002"
"0","21003491","2025/11/15 15:00:00","收集18650個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","18650","0","1002"
"0","21003492","2025/12/10 12:00:00","收集18750個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","18750","0","1002"
"0","21003493","2025/12/16 15:00:00","收集18850個通關Rank☆","101","0","0","0","102","0","0","0","0","0","21003002","40","1","2030/04/01 14:59:59","0","0","0","18850","0","1002"
"31001007","21005001","2015/04/01 15:00:00","征服地下城「雲海山脈」","104","0","0","0","204","0","0","0","0","0","21005001","110","1","2030/04/01 14:59:59","0","0","0","1","0","1005"
"31002010","21005002","2015/04/01 15:00:00","征服地下城「密林大樹」","104","0","0","0","204","0","0","0","0","0","21005002","110","1","2030/04/01 14:59:59","0","0","0","1","0","1005"
"31003010","21005003","2015/04/01 15:00:00","征服地下城「斷崖遺跡」","104","0","0","0","204","0","0","0","0","0","21005003","110","1","2030/04/01 14:59:59","0","0","0","1","0","1005"
"31004005","21005004","2018/12/13 16:00:00","征服地下城「蒼海孤塔」","104","0","0","0","204","0","0","0","0","0","21005004","110","1","2030/04/01 14:59:59","0","0","0","1","0","1005"
"31005005","21005005","2019/08/15 16:00:00","征服地下城「毒瘴闇稜」","104","0","0","0","204","0","0","0","0","0","21005005","110","1","2030/04/01 14:59:59","0","0","0","1","0","1005"
"31006005","21005006","2020/08/03 16:00:00","征服地下城「綠龍骸嶺」","104","0","0","0","204","0","0","0","0","0","21005006","110","1","2030/04/01 14:59:59","0","0","0","1","0","1005"
"31007005","21005017","2021/09/01 16:00:00","征服地下城「天上浮游城」","104","0","0","0","204","0","0","0","0","0","21005007","110","1","2030/04/01 14:59:59","0","0","0","1","0","1005"
"31008005","21005018","2022/08/01 16:00:00","在地下城EXV Boss戰的MODE1中獲勝","104","0","0","0","204","0","0","0","0","0","21005018","110","1","2030/04/01 14:59:59","1","0","0","1","0","1013"
"31008005","21005028","2022/08/01 16:00:00","在地下城EXV Boss戰的MODE2中獲勝","104","0","0","0","204","0","0","0","0","0","21005028","110","1","2030/04/01 14:59:59","2","0","0","1","0","1013"
"31008005","21005038","2022/08/01 16:00:00","征服地下城「砂瀑底都」","104","0","0","0","204","0","0","0","0","0","21005038","110","1","2030/04/01 14:59:59","0","0","0","1","0","1005"
"31009005","21005039","2023/08/01 16:00:00","征服地下城「蔚藍王寨」","104","0","0","0","204","0","0","0","0","0","21005039","110","1","2030/04/01 14:59:59","0","0","0","1","0","1005"
"31010005","21005040","2024/10/01 16:00:00","征服地下城「四彩靈峰」","104","0","0","0","204","0","0","0","0","0","21005040","110","1","2030/04/01 14:59:59","0","0","0","1","0","1005"
"0","21007001","2018/08/14 16:00:00","完成與 1 位玩家的共鬥","105","0","0","0","203","0","0","0","0","0","21007001","140","1","2019/03/06 15:59:00","0","0","0","1","0","1007"
"0","21007002","2018/08/14 16:00:00","完成與 2 位玩家的共鬥","105","0","0","0","203","0","0","0","0","0","21007001","140","1","2019/03/06 15:59:00","0","0","0","2","0","1007"
"0","21007003","2018/08/14 16:00:00","完成與 3 位玩家的共鬥","105","0","0","0","203","0","0","0","0","0","21007001","140","1","2019/03/06 15:59:00","0","0","0","3","0","1007"
"0","21007004","2018/08/14 16:00:00","完成與 4 位玩家的共鬥","105","0","0","0","203","0","0","0","0","0","21007001","140","1","2019/03/06 15:59:00","0","0","0","4","0","1007"
"0","21007005","2018/08/14 16:00:00","完成與 5 位玩家的共鬥","105","0","0","0","203","0","0","0","0","0","21007001","140","1","2019/03/06 15:59:00","0","0","0","5","0","1007"
"0","21007006","2018/08/14 16:00:00","完成與 6 位玩家的共鬥","105","0","0","0","203","0","0","0","0","0","21007001","140","1","2019/03/06 15:59:00","0","0","0","6","0","1007"
"0","21007007","2018/08/14 16:00:00","完成與 7 位玩家的共鬥","105","0","0","0","203","0","0","0","0","0","21007001","140","1","2019/03/06 15:59:00","0","0","0","7","0","1007"
"0","21007008","2018/08/14 16:00:00","完成與 8 位玩家的共鬥","105","0","0","0","203","0","0","0","0","0","21007001","140","1","2019/03/06 15:59:00","0","0","0","8","0","1007"
"0","21007009","2018/08/14 16:00:00","完成與 9 位玩家的共鬥","105","0","0","0","203","0","0","0","0","0","21007001","140","1","2019/03/06 15:59:00","0","0","0","9","0","1007"
"0","21007010","2018/08/14 16:00:00","完成與 10 位玩家的共鬥","105","0","0","0","203","0","0","0","0","0","21007001","140","1","2019/03/06 15:59:00","0","0","0","10","0","1007"
"0","21007011","2018/08/14 16:00:00","完成與 11 位玩家的共鬥","105","0","0","0","203","0","0","0","0","0","21007001","140","1","2019/03/06 15:59:00","0","0","0","11","0","1007"
"0","21007012","2018/08/14 16:00:00","完成與 12 位玩家的共鬥","105","0","0","0","203","0","0","0","0","0","21007001","140","1","2019/03/06 15:59:00","0","0","0","12","0","1007"
"0","21007013","2018/08/14 16:00:00","完成與 13 位玩家的共鬥","105","0","0","0","203","0","0","0","0","0","21007001","140","1","2019/03/06 15:59:00","0","0","0","13","0","1007"
"0","21007014","2018/08/14 16:00:00","完成與 14 位玩家的共鬥","105","0","0","0","203","0","0","0","0","0","21007001","140","1","2019/03/06 15:59:00","0","0","0","14","0","1007"
"0","21007015","2018/08/14 16:00:00","完成與 15 位玩家的共鬥","105","0","0","0","203","0","0","0","0","0","21007001","140","1","2019/03/06 15:59:00","0","0","0","15","0","1007"
"0","21007016","2018/08/14 16:00:00","完成與 16 位玩家的共鬥","105","0","0","0","203","0","0","0","0","0","21007001","140","1","2019/03/06 15:59:00","0","0","0","16","0","1007"
"0","21007017","2018/08/14 16:00:00","完成與 17 位玩家的共鬥","105","0","0","0","203","0","0","0","0","0","21007001","140","1","2019/03/06 15:59:00","0","0","0","17","0","1007"
"0","21007018","2018/08/14 16:00:00","完成與 18 位玩家的共鬥","105","0","0","0","203","0","0","0","0","0","21007001","140","1","2019/03/06 15:59:00","0","0","0","18","0","1007"
"0","21007019","2018/08/14 16:00:00","完成與 19 位玩家的共鬥","105","0","0","0","203","0","0","0","0","0","21007001","140","1","2019/03/06 15:59:00","0","0","0","19","0","1007"
"0","21007020","2018/08/14 16:00:00","完成與 20 位玩家的共鬥","105","0","0","0","203","0","0","0","0","0","21007001","140","1","2019/03/06 15:59:00","0","0","0","20","0","1007"
"13018001","21011001","2020/01/02 16:00:00","通過主線冒險(非常困難) 18-1","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13018002","21011002","2020/01/02 16:00:00","通過主線冒險(非常困難) 18-2","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13018003","21011003","2020/01/02 16:00:00","通過主線冒險(非常困難) 18-3","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13019001","21011004","2020/02/04 16:00:00","通過主線冒險(非常困難) 19-1","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13019002","21011005","2020/02/04 16:00:00","通過主線冒險(非常困難) 19-2","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13019003","21011006","2020/04/01 16:00:00","通過主線冒險(非常困難) 19-3","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13020001","21011007","2020/05/05 16:00:00","通過主線冒險(非常困難) 20-1","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13020002","21011008","2015/04/01 15:00:00","通過主線冒險(非常困難) 20-2","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13020003","21011009","2015/04/01 15:00:00","通過主線冒險(非常困難) 20-3","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13021001","21011010","2020/07/02 16:00:00","通過主線冒險(非常困難) 21-1","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13021002","21011011","2020/07/02 16:00:00","通過主線冒險(非常困難) 21-2","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13021003","21011012","2015/04/01 15:00:00","通過主線冒險(非常困難) 21-3","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13022001","21011013","2020/09/04 16:00:00","通過主線冒險(非常困難) 22-1","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13022002","21011014","2015/04/01 15:00:00","通過主線冒險(非常困難) 22-2","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13022003","21011015","2015/04/01 15:00:00","通過主線冒險(非常困難) 22-3","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13023001","21011016","2015/04/01 15:00:00","通過主線冒險(非常困難) 23-1","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13023002","21011017","2015/04/01 15:00:00","通過主線冒險(非常困難) 23-2","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13023003","21011018","2015/04/01 15:00:00","通過主線冒險(非常困難) 23-3","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13024001","21011019","2015/04/01 15:00:00","通過主線冒險(非常困難) 24-1","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13024002","21011020","2015/04/01 15:00:00","通過主線冒險（VERY HARD）24-2","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13024003","21011021","2015/04/01 15:00:00","通過主線冒險（VERY HARD）24-3","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13025001","21011022","2015/04/01 15:00:00","通過主線冒險（VERY HARD）25-1","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13025002","21011023","2015/04/01 15:00:00","通過主線冒險（VERY HARD）25-2","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13025003","21011024","2015/04/01 15:00:00","通過主線冒險（VERY HARD）25-3","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13026001","21011025","2015/04/01 15:00:00","通過主線冒險（VERY HARD）26-1","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13026002","21011026","2015/04/01 15:00:00","通過主線冒險（VERY HARD）26-2","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13026003","21011027","2015/04/01 15:00:00","通過主線冒險（VERY HARD）26-3","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13027001","21011028","2015/04/01 15:00:00","通過主線冒險（VERY HARD）27-1","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13027002","21011029","2015/04/01 15:00:00","通過主線冒險（VERY HARD）27-2","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13027003","21011030","2015/04/01 15:00:00","通過主線冒險（VERY HARD）27-3","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13028001","21011031","2015/04/01 15:00:00","通過主線冒險（VERY HARD）28-1","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13028002","21011032","2015/04/01 15:00:00","通過主線冒險（VERY HARD）28-2","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13028003","21011033","2015/04/01 15:00:00","通過主線冒險（VERY HARD）28-3","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13029001","21011034","2015/04/01 15:00:00","通過主線冒險（VERY HARD）29-1","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13029002","21011035","2015/04/01 15:00:00","通過主線冒險（VERY HARD）29-2","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13029003","21011036","2015/04/01 15:00:00","通過主線冒險（VERY HARD）29-3","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13030001","21011037","2015/04/01 15:00:00","通過主線冒險（VERY HARD）30-1","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
"13030002","21011038","2015/04/01 15:00:00","通過主線冒險（VERY HARD）30-2","111","0","0","0","201","0","0","0","0","0","21011001","31","1","2030/04/01 14:59:59","0","0","0","1","0","1011"
