33429234c0a1e43594a5a6a07e9b0888062009c16d8429c0a5185c59fd922f76,851ca2a8d905e407bab1b7a58251793980d84c778a5382861ad150841a69c588,70eacbabfb110ae2f5bc19e5c06d96d68123e8a76cb70e28d6399193554c28ef,3a2a5863103c41b89a2f6176e70cabe9bfbec315a1250a7b6ac3cb381c112680,7899db0650347c6c490e2a3f4496bbb30c8ae67a5ed2563a406ab3605d1f6bc2,c9adc799a5d64cffdc9e9ecc3c7907f384cd673cb42ca9b8d10b3602be257369,3bdf299114081e78c65f4973ff9535f16a64bcb3c0ef673362ad865954a8fa58,76deeed58241b536780bfcab915585b8718048f19523d9011a6bc3e93a854d7e,58185e9e7f7076b210240018824c539daa4ca1443522798a6b0e189f94050227,48a5f628eb26b8c3e5570864eaaea04043d3d94b1623d40872ffa0a75dfd89f4,5e511bfd2e72bbfb51c96287bb6b1613e3fc8e649f011f1d5e79f37667121bc0,05777afbc88dff6aac3c07363e7a2b3e73ec607ddbc94ff1483c64d260278c12,6c11b3b4bba2d20ef22a1803423323a47b6f154c9e8c6791a27118cf4ceac864,c1dbe3b9ca326a2c8066006971f9166406e379ba3683d5d7d89fa4e081882d05,abc3bb3550c66cbd3c6a163d5e36a0eaf69f5c2ddd0ac77e636c004254b0bbf5,93ad9f46145b27411c138d4306fadd7a586b99f7a877c05f51d02b22624cbd35,90d7e8220bb9dcbb34a8fe946200bbe15d7621618b4940e20fe2edb48de25d1b,9986f79ed526a7379aead63ea02cd7de4279eb376fc9a87cf4761ceb4e6b6299,9db0be72155c3752b9275bbfdaa2b8ba4119415af809e67ef45660fcfa775390,800ffb3408a251c8320785f801b5bdfd21e1f4d5fb3815b68b53b92f67477f5f,9b81a76f36a3d570c765fb6a1d3ac3e9ce6b3042d7cde0822eb076b93a7484b6,b6d98471393e8cc826f3f289060e396f3d15cdc7531195f81a1d439b1e317755,6729fededbac7efe7d335e246328dd7fa4c02005c6fb6188e2ae991c14849629,11cf828aca3e5503a1838ef97e04fa22f0219839d07688807f49016d03b41bdf,7dae51b628de25d2a432c8b0ae06668d003131ce0b888461a6a05f2e4e6f05a5,61cb4d38aa263265ca7f094dffb2fea954a175f9f2196bf95eb9fc5699c91b33,767e09c16620ce98848098e81fe09bb821f84112858939f14d1610f2f51c0fde,c08e2a4200ca045795cbff0c816f7c9efca14767dc617404901c180dfa4136ce,7a76dc53ef75f49cc0674a9a8076efed99739a1048df4a3fb7f81e58dcf08071,867eaa3906cbb6a85d4ef409de0c29c09219a2fc938baec6d0d351276e1ee254,5c3803dec8959309998a63b1a9b5bf752e484cb85fdf2e2d35ae4069f2ccb858,8320ae21773934fa0190ba2770c8d16fa28efc6b68c2165c318b0578f7826d9f,84f7971d02ecbbbab2f33b6656737b90c0766c354fa11e26629ac3bce0ed3c64,97f43a3738f5205d55e5c942ab8dca4bdb6bcf887d52d5cd8c2f8785275aebad,ea435e0838604e15e31571eafcb2c17ab80101bac7a155df9c0911401ee74f5b,cf55bec955e38dd6079e2ff3f55fc6271fc8ed533b6302c27bb61cc7ff87d50e,e09da73b8747ced19c4749b3ec802519fab5bb6d8e1205b959c606d7c94c3980,16e8eec15e334731d4a45ed410853c3018a86ea6cb9600c1a3d9329c406cae58,98715bd1c071b2ac191332cfeec88b9d5d86b2c67a445a270951474b47a45e7c,c32e94f3f934ed0feed26c498f9e9362092f6c42b18c3287be773908d08eefd8
"1","42","200000006","203700","1","0","0","41","42","1","42","0","10","0","42","42","42","0","0","42","42","42","42","42","42","42","0","0","42","30","42","670370042","31","14703","10","0","42","928","0","42"
"1","43","200000006","203700","1","0","0","41","43","1","43","0","10","0","43","43","43","0","0","43","43","43","43","43","43","43","0","0","43","30","43","670370043","32","13629","10","0","43","1068","0","43"
"1","44","200000006","203700","1","0","0","41","44","1","44","0","10","0","44","44","44","0","0","44","44","44","44","44","44","44","0","0","44","30","44","670370044","32","14145","10","0","44","1208","0","44"
"1","45","200000006","203700","1","0","0","43","45","1","45","0","10","0","45","45","45","0","0","45","45","45","45","45","45","45","0","0","45","30","45","670370045","33","14662","10","0","45","1348","0","45"
"1","46","200000006","203700","1","0","0","45","46","1","46","0","10","0","46","46","46","0","0","46","46","46","46","46","46","46","0","0","46","30","46","670370046","35","15259","10","0","46","1377","0","46"
"1","47","200000006","203700","1","0","0","47","47","1","47","0","10","0","47","47","47","0","0","47","47","47","47","47","47","47","0","0","47","30","47","670370047","37","15856","10","0","47","1406","0","47"
"1","48","200000006","203700","1","0","0","50","48","1","48","0","10","0","48","48","48","0","0","48","48","48","48","48","48","48","0","0","48","30","48","670370048","38","16454","10","0","48","1435","0","48"
"1","49","200000006","203700","1","0","0","52","49","1","49","0","10","0","49","49","49","0","0","49","49","49","49","49","49","49","0","0","49","30","49","670370049","40","17051","10","0","49","1464","0","49"
"1","50","200000006","203700","1","0","0","54","50","1","50","0","10","0","50","50","50","0","0","50","50","50","50","50","50","50","0","0","50","30","50","670370050","42","17648","10","0","50","1494","0","50"
"1","51","200000006","203700","1","0","0","56","51","1","51","0","10","0","51","51","51","0","0","51","51","51","51","51","51","51","0","0","51","30","51","670370051","44","18246","10","0","51","1523","0","51"
"1","52","200000006","203700","1","0","0","58","52","1","52","0","10","0","52","52","52","0","0","52","52","52","52","52","52","52","0","0","52","30","52","670370052","46","18843","10","0","52","1552","0","52"
"1","53","200000006","203700","1","0","0","61","53","1","53","0","10","0","53","53","53","0","0","53","53","53","53","53","53","53","0","0","53","30","53","670370053","47","19440","10","0","53","1582","0","53"
"1","54","200000006","203700","1","0","0","63","54","1","54","0","10","0","54","54","54","0","0","54","54","54","54","54","54","54","0","0","54","30","54","670370054","49","20038","10","0","54","1611","0","54"
"1","55","200000006","203700","1","0","0","65","55","1","55","0","10","0","55","55","55","0","0","55","55","55","55","55","55","55","0","0","55","30","55","670370055","51","20635","10","0","55","1640","0","55"
"1","56","200000006","203700","1","0","0","66","56","1","56","0","10","0","56","56","56","0","0","56","56","56","56","56","56","56","0","0","56","30","56","670370056","52","20935","10","0","56","1670","0","56"
"1","57","200000006","203700","1","0","0","66","57","1","57","0","10","0","57","57","57","0","0","57","57","57","57","57","57","57","0","0","57","30","57","670370057","52","21235","10","0","57","1700","0","57"
"1","58","200000006","203700","1","0","0","68","58","1","58","0","10","0","58","58","58","0","0","58","58","58","58","58","58","58","0","0","58","30","58","670370058","54","22248","10","0","58","1770","0","58"
"1","59","200000006","203700","1","0","0","71","59","1","59","0","10","0","59","59","59","0","0","59","59","59","59","59","59","59","0","0","59","30","59","670370059","56","23262","10","0","59","1840","0","59"
"1","60","200000006","203700","1","0","0","73","60","1","60","0","10","0","60","60","60","0","0","60","60","60","60","60","60","60","0","0","60","30","60","670370060","58","24275","10","0","60","1910","0","60"
"1","61","200000006","203700","1","0","0","76","61","1","61","0","10","0","61","61","61","0","0","61","61","61","61","61","61","61","0","0","61","30","61","670370061","60","25288","10","0","61","1981","0","61"
"1","62","200000006","203700","1","0","0","77","62","1","62","0","10","0","62","62","62","0","0","62","62","62","62","62","62","62","0","0","62","30","62","670370062","61","25739","10","0","62","2049","0","62"
"1","63","200000006","203700","1","0","0","78","63","1","63","0","10","0","63","63","63","0","0","63","63","63","63","63","63","63","0","0","63","30","63","670370063","62","26189","10","0","63","2117","0","63"
"1","64","200000006","203700","1","0","0","78","64","1","64","0","10","0","64","64","64","0","0","64","64","64","64","64","64","64","0","0","64","30","64","670370064","64","26640","10","0","64","2185","0","64"
"1","65","200000006","203700","1","0","0","79","65","1","65","0","10","0","65","65","65","0","0","65","65","65","65","65","65","65","0","0","65","30","65","670370065","65","27091","10","0","65","2253","0","65"
"1","66","200000006","203700","1","0","0","80","66","1","66","0","10","0","66","66","66","0","0","66","66","66","66","66","66","66","0","0","66","30","66","670370066","66","27541","10","0","66","2321","0","66"
"1","67","200000006","203700","1","0","0","81","67","1","67","0","10","0","67","67","67","0","0","67","67","67","67","67","67","67","0","0","67","30","67","670370067","67","27992","10","0","67","2389","0","67"
"1","68","200000006","203700","1","0","0","81","68","1","68","0","10","0","68","68","68","0","0","68","68","68","68","68","68","68","0","0","68","30","68","670370068","68","28443","10","0","68","2456","0","68"
"1","69","200000006","203700","1","0","0","82","69","1","69","0","10","0","69","69","69","0","0","69","69","69","69","69","69","69","0","0","69","30","69","670370069","69","28893","10","0","69","2524","0","69"
"1","70","200000006","203700","1","0","0","83","70","1","70","0","10","0","70","70","70","0","0","70","70","70","70","70","70","70","0","0","70","30","70","670370070","71","29344","10","0","70","2592","0","70"
"1","71","200000006","203700","1","0","0","84","71","1","71","0","10","0","71","71","71","0","0","71","71","71","71","71","71","71","0","0","71","30","71","670370071","72","29795","10","0","71","2660","0","71"
"1","1","200000001","203800","1","0","0","5","1","1","1","0","10","0","1","1","1","0","0","1","1","1","1","1","1","1","0","0","1","30","1","670380001","2","370","10","0","1","36","0","1"
"1","2","200000001","203800","1","0","0","6","2","1","2","0","10","0","2","2","2","0","0","2","2","2","2","2","2","2","0","0","2","30","2","670380002","3","485","10","0","2","39","0","2"
"1","3","200000001","203800","1","0","0","8","3","1","3","0","10","0","3","3","3","0","0","3","3","3","3","3","3","3","0","0","3","30","3","670380003","4","809","10","0","3","43","0","3"
"1","4","200000001","203800","1","0","0","8","4","1","4","0","10","0","4","4","4","0","0","4","4","4","4","4","4","4","0","0","4","30","4","670380004","4","713","10","0","4","62","0","4"
"1","5","200000001","203800","1","0","0","9","5","1","5","0","10","0","5","5","5","0","0","5","5","5","5","5","5","5","0","0","5","30","5","670380005","5","792","10","0","5","93","0","5"
"1","6","200000001","203800","1","0","0","11","6","1","6","0","10","0","6","6","6","0","0","6","6","6","6","6","6","6","0","0","6","30","6","670380006","6","869","10","0","6","122","0","6"
"1","7","200000001","203800","1","0","0","12","7","1","7","0","10","0","7","7","7","0","0","7","7","7","7","7","7","7","0","0","7","30","7","670380007","7","1071","10","0","7","151","0","7"
"1","8","200000001","203800","1","0","0","14","8","1","8","0","10","0","8","8","8","0","0","8","8","8","8","8","8","8","0","0","8","30","8","670380008","8","1270","10","0","8","181","0","8"
"1","9","200000001","203800","1","0","0","14","9","1","9","0","10","0","9","9","9","0","0","9","9","9","9","9","9","9","0","0","9","30","9","670380009","8","1306","10","0","9","195","0","9"
"1","10","200000001","203800","1","0","0","15","10","1","10","0","10","0","10","10","10","0","0","10","10","10","10","10","10","10","0","0","10","30","10","670380010","9","1344","10","0","10","208","0","10"
"1","11","200000001","203800","1","0","0","15","11","1","11","0","10","0","11","11","11","0","0","11","11","11","11","11","11","11","0","0","11","30","11","670380011","9","1380","10","0","11","222","0","11"
"1","12","200000001","203800","1","0","0","15","12","1","12","0","10","0","12","12","12","0","0","12","12","12","12","12","12","12","0","0","12","30","12","670380012","9","1416","10","0","12","234","0","12"
"1","13","200000001","203800","1","0","0","17","13","1","13","0","10","0","13","13","13","0","0","13","13","13","13","13","13","13","0","0","13","30","13","670380013","10","1678","10","0","13","258","0","13"
"1","14","200000001","203800","1","0","0","18","14","1","14","0","10","0","14","14","14","0","0","14","14","14","14","14","14","14","0","0","14","30","14","670380014","11","1940","10","0","14","283","0","14"
"1","15","200000001","203800","1","0","0","18","15","1","15","0","10","0","15","15","15","0","0","15","15","15","15","15","15","15","0","0","15","30","15","670380015","11","2201","10","0","15","307","0","15"
"1","16","200000001","203800","1","0","0","18","16","1","16","0","10","0","16","16","16","0","0","16","16","16","16","16","16","16","0","0","16","30","16","670380016","12","2463","10","0","16","331","0","16"
"1","17","200000001","203800","1","0","0","18","17","1","17","0","10","0","17","17","17","0","0","17","17","17","17","17","17","17","0","0","17","30","17","670380017","13","2893","10","0","17","374","0","17"
"1","18","200000001","203800","1","0","0","18","18","1","18","0","10","0","18","18","18","0","0","18","18","18","18","18","18","18","0","0","18","30","18","670380018","13","3323","10","0","18","416","0","18"
"1","19","200000001","203800","1","0","0","19","19","1","19","0","10","0","19","19","19","0","0","19","19","19","19","19","19","19","0","0","19","30","19","670380019","13","3626","10","0","19","424","0","19"
"1","20","200000001","203800","1","0","0","19","20","1","20","0","10","0","20","20","20","0","0","20","20","20","20","20","20","20","0","0","20","30","20","670380020","13","3768","10","0","20","439","0","20"
"1","21","200000001","203800","1","0","0","19","21","1","21","0","10","0","21","21","21","0","0","21","21","21","21","21","21","21","0","0","21","30","21","670380021","13","3910","10","0","21","454","0","21"
"1","22","200000001","203800","1","0","0","20","22","1","22","0","10","0","22","22","22","0","0","22","22","22","22","22","22","22","0","0","22","30","22","670380022","14","4036","10","0","22","482","0","22"
"1","23","200000001","203800","1","0","0","20","23","1","23","0","10","0","23","23","23","0","0","23","23","23","23","23","23","23","0","0","23","30","23","670380023","14","4236","10","0","23","482","0","23"
"1","24","200000001","203800","1","0","0","28","24","1","24","0","10","0","24","24","24","0","0","24","24","24","24","24","24","24","0","0","24","30","24","670380024","20","4597","10","0","24","633","0","24"
"1","25","200000001","203800","1","0","0","29","25","1","25","0","10","0","25","25","25","0","0","25","25","25","25","25","25","25","0","0","25","30","25","670380025","21","4957","10","0","25","639","0","25"
"1","26","200000001","203800","1","0","0","29","26","1","26","0","10","0","26","26","26","0","0","26","26","26","26","26","26","26","0","0","26","30","26","670380026","21","5057","10","0","26","639","0","26"
"1","27","200000001","203800","1","0","0","29","27","1","27","0","10","0","27","27","27","0","0","27","27","27","27","27","27","27","0","0","27","30","27","670380027","22","5177","10","0","27","646","0","27"
"1","28","200000001","203800","1","0","0","31","28","1","28","0","10","0","28","28","28","0","0","28","28","28","28","28","28","28","0","0","28","30","28","670380028","23","5828","10","0","28","687","0","28"
"1","29","200000001","203800","1","0","0","31","29","1","29","0","10","0","29","29","29","0","0","29","29","29","29","29","29","29","0","0","29","30","29","670380029","23","6987","10","0","29","734","0","29"
"1","30","200000001","203800","1","0","0","32","30","1","30","0","10","0","30","30","30","0","0","30","30","30","30","30","30","30","0","0","30","30","30","670380030","23","7048","10","0","30","785","0","30"
"1","31","200000001","203800","1","0","0","32","31","1","31","0","10","0","31","31","31","0","0","31","31","31","31","31","31","31","0","0","31","30","31","670380031","23","7065","10","0","31","787","0","31"
"1","58","200000001","203800","1","0","0","32","32","1","58","0","10","0","58","58","58","0","0","58","58","58","58","58","58","58","0","0","58","30","58","670380032","23","7083","10","0","58","790","0","58"
"1","59","200000001","203800","1","0","0","32","33","1","59","0","10","0","59","59","59","0","0","59","59","59","59","59","59","59","0","0","59","30","59","670380033","23","7100","10","0","59","792","0","59"
"1","60","200000001","203800","1","0","0","32","34","1","60","0","10","0","60","60","60","0","0","60","60","60","60","60","60","60","0","0","60","30","60","670380034","23","8247","10","0","60","794","0","60"
"1","61","200000001","203800","1","0","0","33","35","1","61","0","10","0","61","61","61","0","0","61","61","61","61","61","61","61","0","0","61","30","61","670380035","23","8333","10","0","61","800","0","61"
"1","62","200000001","203800","1","0","0","33","36","1","62","0","10","0","62","62","62","0","0","62","62","62","62","62","62","62","0","0","62","30","62","670380036","23","9048","10","0","62","845","0","62"
"1","63","200000001","203800","1","0","0","36","37","1","63","0","10","0","63","63","63","0","0","63","63","63","63","63","63","63","0","0","63","30","63","670380037","25","10059","10","0","63","936","0","63"
"1","64","200000001","203800","1","0","0","48","38","1","64","0","10","0","64","64","64","0","0","64","64","64","64","64","64","64","0","0","64","30","64","670380038","35","11070","10","0","64","1026","0","64"
"1","65","200000001","203800","1","0","0","48","39","1","65","0","10","0","65","65","65","0","0","65","65","65","65","65","65","65","0","0","65","30","65","670380039","35","12186","10","0","65","1143","0","65"
"1","66","200000001","203800","1","0","0","48","40","1","66","0","10","0","66","66","66","0","0","66","66","66","66","66","66","66","0","0","66","30","66","670380040","35","13301","10","0","66","1260","0","66"
"1","67","200000001","203800","1","0","0","49","41","1","67","0","10","0","67","67","67","0","0","67","67","67","67","67","67","67","0","0","67","30","67","670380041","36","16708","10","0","67","1371","0","67"
"1","42","200000001","203800","1","0","0","50","42","1","42","0","10","0","42","42","42","0","0","42","42","42","42","42","42","42","0","0","42","30","42","670380042","36","20115","10","0","42","1481","0","42"
"1","43","200000001","203800","1","0","0","51","43","1","43","0","10","0","43","43","43","0","0","43","43","43","43","43","43","43","0","0","43","30","43","670380043","37","20209","10","0","43","1484","0","43"
"1","44","200000001","203800","1","0","0","52","44","1","44","0","10","0","44","44","44","0","0","44","44","44","44","44","44","44","0","0","44","30","44","670380044","37","20302","10","0","44","1488","0","44"
"1","45","200000001","203800","1","0","0","53","45","1","45","0","10","0","45","45","45","0","0","45","45","45","45","45","45","45","0","0","45","30","45","670380045","38","20396","10","0","45","1491","0","45"
"1","46","200000001","203800","1","0","0","56","46","1","46","0","10","0","46","46","46","0","0","46","46","46","46","46","46","46","0","0","46","30","46","670380046","40","21500","10","0","46","1536","0","46"
"1","47","200000001","203800","1","0","0","58","47","1","47","0","10","0","47","47","47","0","0","47","47","47","47","47","47","47","0","0","47","30","47","670380047","42","22604","10","0","47","1581","0","47"
"1","48","200000001","203800","1","0","0","60","48","1","48","0","10","0","48","48","48","0","0","48","48","48","48","48","48","48","0","0","48","30","48","670380048","45","22604","10","0","48","1623","0","48"
"1","49","200000001","203800","1","0","0","63","49","1","49","0","10","0","49","49","49","0","0","49","49","49","49","49","49","49","0","0","49","30","49","670380049","47","22604","10","0","49","1664","0","49"
"1","50","200000001","203800","1","0","0","65","50","1","50","0","10","0","50","50","50","0","0","50","50","50","50","50","50","50","0","0","50","30","50","670380050","50","22604","10","0","50","1698","0","50"
"1","51","200000001","203800","1","0","0","66","51","1","51","0","10","0","51","51","51","0","0","51","51","51","51","51","51","51","0","0","51","30","51","670380051","51","22604","10","0","51","1732","0","51"
"1","52","200000001","203800","1","0","0","66","52","1","52","0","10","0","52","52","52","0","0","52","52","52","52","52","52","52","0","0","52","30","52","670380052","51","22604","10","0","52","1766","0","52"
"1","53","200000001","203800","1","0","0","66","53","1","53","0","10","0","53","53","53","0","0","53","53","53","53","53","53","53","0","0","53","30","53","670380053","51","23104","10","0","53","1800","0","53"
"1","54","200000001","203800","1","0","0","67","54","1","54","0","10","0","54","54","54","0","0","54","54","54","54","54","54","54","0","0","54","30","54","670380054","51","23604","10","0","54","1834","0","54"
"1","55","200000001","203800","1","0","0","67","55","1","55","0","10","0","55","55","55","0","0","55","55","55","55","55","55","55","0","0","55","30","55","670380055","51","24104","10","0","55","1868","0","55"
"1","56","200000001","203800","1","0","0","67","56","1","56","0","10","0","56","56","56","0","0","56","56","56","56","56","56","56","0","0","56","30","56","670380056","51","24604","10","0","56","1902","0","56"
"1","57","200000001","203800","1","0","0","67","57","1","57","0","10","0","57","57","57","0","0","57","57","57","57","57","57","57","0","0","57","30","57","670380057","51","24604","10","0","57","1952","0","57"
"1","58","200000001","203800","1","0","0","94","58","1","58","0","10","0","58","58","58","0","0","58","58","58","58","58","58","58","0","0","58","30","58","670380058","72","30804","10","0","58","2544","0","58"
"1","59","200000001","203800","1","0","0","107","59","1","59","0","10","0","59","59","59","0","0","59","59","59","59","59","59","59","0","0","59","30","59","670380059","84","34604","10","0","59","2924","0","59"
"1","60","200000001","203800","1","0","0","107","60","1","60","0","10","0","60","60","60","0","0","60","60","60","60","60","60","60","0","0","60","30","60","670380060","84","35104","10","0","60","3024","0","60"
"1","61","200000001","203800","1","0","0","108","61","1","61","0","10","0","61","61","61","0","0","61","61","61","61","61","61","61","0","0","61","30","61","670380061","84","35604","10","0","61","3124","0","61"
"1","62","200000001","203800","1","0","0","108","62","1","62","0","10","0","62","62","62","0","0","62","62","62","62","62","62","62","0","0","62","30","62","670380062","84","35909","10","0","62","3187","0","62"
"1","63","200000001","203800","1","0","0","109","63","1","63","0","10","0","63","63","63","0","0","63","63","63","63","63","63","63","0","0","63","30","63","670380063","85","36215","10","0","63","3249","0","63"
"1","64","200000001","203800","1","0","0","109","64","1","64","0","10","0","64","64","64","0","0","64","64","64","64","64","64","64","0","0","64","30","64","670380064","85","36520","10","0","64","3312","0","64"
"1","65","200000001","203800","1","0","0","109","65","1","65","0","10","0","65","65","65","0","0","65","65","65","65","65","65","65","0","0","65","30","65","670380065","85","36826","10","0","65","3374","0","65"
"1","66","200000001","203800","1","0","0","109","66","1","66","0","10","0","66","66","66","0","0","66","66","66","66","66","66","66","0","0","66","30","66","670380066","85","37131","10","0","66","3437","0","66"
"1","67","200000001","203800","1","0","0","110","67","1","67","0","10","0","67","67","67","0","0","67","67","67","67","67","67","67","0","0","67","30","67","670380067","86","37437","10","0","67","3500","0","67"
"1","68","200000001","203800","1","0","0","110","68","1","68","0","10","0","68","68","68","0","0","68","68","68","68","68","68","68","0","0","68","30","68","670380068","86","37742","10","0","68","3562","0","68"
"1","69","200000001","203800","1","0","0","110","69","1","69","0","10","0","69","69","69","0","0","69","69","69","69","69","69","69","0","0","69","30","69","670380069","86","38047","10","0","69","3625","0","69"
"1","70","200000001","203800","1","0","0","111","70","1","70","0","10","0","70","70","70","0","0","70","70","70","70","70","70","70","0","0","70","30","70","670380070","86","38353","10","0","70","3688","0","70"
"1","71","200000001","203800","1","0","0","111","71","1","71","0","10","0","71","71","71","0","0","71","71","71","71","71","71","71","0","0","71","30","71","670380071","87","38658","10","0","71","3750","0","71"
"1","1","200000001","203801","1","0","0","4","1","1","1","0","10","0","1","1","1","0","0","1","1","1","1","1","1","1","0","0","1","30","1","670380101","2","411","10","0","1","40","0","1"
"1","2","200000001","203801","1","0","0","5","2","1","2","0","10","0","2","2","2","0","0","2","2","2","2","2","2","2","0","0","2","30","2","670380102","3","539","10","0","2","44","0","2"
"1","3","200000001","203801","1","0","0","6","3","1","3","0","10","0","3","3","3","0","0","3","3","3","3","3","3","3","0","0","3","30","3","670380103","4","899","10","0","3","48","0","3"
"1","4","200000001","203801","1","0","0","6","4","1","4","0","10","0","4","4","4","0","0","4","4","4","4","4","4","4","0","0","4","30","4","670380104","4","793","10","0","4","70","0","4"
"1","5","200000001","203801","1","0","0","8","5","1","5","0","10","0","5","5","5","0","0","5","5","5","5","5","5","5","0","0","5","30","5","670380105","4","881","10","0","5","104","0","5"
"1","6","200000001","203801","1","0","0","9","6","1","6","0","10","0","6","6","6","0","0","6","6","6","6","6","6","6","0","0","6","30","6","670380106","5","966","10","0","6","137","0","6"
"1","7","200000001","203801","1","0","0","10","7","1","7","0","10","0","7","7","7","0","0","7","7","7","7","7","7","7","0","0","7","30","7","670380107","6","1190","10","0","7","170","0","7"
"1","8","200000001","203801","1","0","0","11","8","1","8","0","10","0","8","8","8","0","0","8","8","8","8","8","8","8","0","0","8","30","8","670380108","7","1412","10","0","8","202","0","8"
"1","9","200000001","203801","1","0","0","11","9","1","9","0","10","0","9","9","9","0","0","9","9","9","9","9","9","9","0","0","9","30","9","670380109","7","1452","10","0","9","218","0","9"
"1","10","200000001","203801","1","0","0","13","10","1","10","0","10","0","10","10","10","0","0","10","10","10","10","10","10","10","0","0","10","30","10","670380110","8","1494","10","0","10","232","0","10"
"1","11","200000001","203801","1","0","0","13","11","1","11","0","10","0","11","11","11","0","0","11","11","11","11","11","11","11","0","0","11","30","11","670380111","8","1534","10","0","11","248","0","11"
"1","12","200000001","203801","1","0","0","13","12","1","12","0","10","0","12","12","12","0","0","12","12","12","12","12","12","12","0","0","12","30","12","670380112","8","1574","10","0","12","262","0","12"
"1","13","200000001","203801","1","0","0","14","13","1","13","0","10","0","13","13","13","0","0","13","13","13","13","13","13","13","0","0","13","30","13","670380113","9","1865","10","0","13","289","0","13"
"1","14","200000001","203801","1","0","0","15","14","1","14","0","10","0","14","14","14","0","0","14","14","14","14","14","14","14","0","0","14","30","14","670380114","10","2156","10","0","14","316","0","14"
"1","15","200000001","203801","1","0","0","15","15","1","15","0","10","0","15","15","15","0","0","15","15","15","15","15","15","15","0","0","15","30","15","670380115","10","2447","10","0","15","344","0","15"
"1","16","200000001","203801","1","0","0","15","16","1","16","0","10","0","16","16","16","0","0","16","16","16","16","16","16","16","0","0","16","30","16","670380116","11","2738","10","0","16","371","0","16"
"1","17","200000001","203801","1","0","0","18","17","1","17","0","10","0","17","17","17","0","0","17","17","17","17","17","17","17","0","0","17","30","17","670380117","12","3029","10","0","17","396","0","17"
"1","18","200000001","203801","1","0","0","19","18","1","18","0","10","0","18","18","18","0","0","18","18","18","18","18","18","18","0","0","18","30","18","670380118","13","3320","10","0","18","423","0","18"
"1","19","200000001","203801","1","0","0","19","19","1","19","0","10","0","19","19","19","0","0","19","19","19","19","19","19","19","0","0","19","30","19","670380119","13","3610","10","0","19","450","0","19"
"1","20","200000001","203801","1","0","0","20","20","1","20","0","10","0","20","20","20","0","0","20","20","20","20","20","20","20","0","0","20","30","20","670380120","13","3901","10","0","20","478","0","20"
"1","21","200000001","203801","1","0","0","20","21","1","21","0","10","0","21","21","21","0","0","21","21","21","21","21","21","21","0","0","21","30","21","670380121","13","4115","10","0","21","492","0","21"
"1","22","200000001","203801","1","0","0","20","22","1","22","0","10","0","22","22","22","0","0","22","22","22","22","22","22","22","0","0","22","30","22","670380122","13","4328","10","0","22","508","0","22"
"1","23","200000001","203801","1","0","0","20","23","1","23","0","10","0","23","23","23","0","0","23","23","23","23","23","23","23","0","0","23","30","23","670380123","13","4542","10","0","23","522","0","23"
"1","24","200000001","203801","1","0","0","30","24","1","24","0","10","0","24","24","24","0","0","24","24","24","24","24","24","24","0","0","24","30","24","670380124","22","4512","10","0","24","604","0","24"
"1","25","200000001","203801","1","0","0","30","25","1","25","0","10","0","25","25","25","0","0","25","25","25","25","25","25","25","0","0","25","30","25","670380125","22","4897","10","0","25","636","0","25"
"1","26","200000001","203801","1","0","0","31","26","1","26","0","10","0","26","26","26","0","0","26","26","26","26","26","26","26","0","0","26","30","26","670380126","22","5278","10","0","26","666","0","26"
"1","27","200000001","203801","1","0","0","31","27","1","27","0","10","0","27","27","27","0","0","27","27","27","27","27","27","27","0","0","27","30","27","670380127","22","5663","10","0","27","697","0","27"
"1","28","200000001","203801","1","0","0","31","28","1","28","0","10","0","28","28","28","0","0","28","28","28","28","28","28","28","0","0","28","30","28","670380128","22","6047","10","0","28","727","0","28"
"1","29","200000001","203801","1","0","0","33","29","1","29","0","10","0","29","29","29","0","0","29","29","29","29","29","29","29","0","0","29","30","29","670380129","22","6428","10","0","29","758","0","29"
"1","30","200000001","203801","1","0","0","33","30","1","30","0","10","0","30","30","30","0","0","30","30","30","30","30","30","30","0","0","30","30","30","670380130","22","6813","10","0","30","788","0","30"
"1","31","200000001","203801","1","0","0","34","31","1","31","0","10","0","31","31","31","0","0","31","31","31","31","31","31","31","0","0","31","30","31","670380131","23","8118","10","0","31","852","0","31"
"1","32","200000001","203801","1","0","0","36","32","1","32","0","10","0","32","32","32","0","0","32","32","32","32","32","32","32","0","0","32","30","32","670380132","25","9420","10","0","32","917","0","32"
"1","33","200000001","203801","1","0","0","38","33","1","33","0","10","0","33","33","33","0","0","33","33","33","33","33","33","33","0","0","33","30","33","670380133","26","10725","10","0","33","979","0","33"
"1","34","200000001","203801","1","0","0","39","34","1","34","0","10","0","34","34","34","0","0","34","34","34","34","34","34","34","0","0","34","30","34","670380134","27","12030","10","0","34","1044","0","34"
"1","35","200000001","203801","1","0","0","40","35","1","35","0","10","0","35","35","35","0","0","35","35","35","35","35","35","35","0","0","35","30","35","670380135","29","13332","10","0","35","1108","0","35"
"1","36","200000001","203801","1","0","0","43","36","1","36","0","10","0","36","36","36","0","0","36","36","36","36","36","36","36","0","0","36","30","36","670380136","30","14637","10","0","36","1172","0","36"
"1","37","200000001","203801","1","0","0","44","37","1","37","0","10","0","37","37","37","0","0","37","37","37","37","37","37","37","0","0","37","30","37","670380137","31","15939","10","0","37","1236","0","37"
"1","38","200000001","203801","1","0","0","45","38","1","38","0","10","0","38","38","38","0","0","38","38","38","38","38","38","38","0","0","38","30","38","670380138","32","17244","10","0","38","1300","0","38"
