76cd05e6a38f9a31c055e4b7429e3ff3f85ded2cc1c6e9d2c4092570b107605d,c9d67418493c478d07a8fae1ef3ebcda40ca09c21d0793eaac381a0095b2246d,d2007a24207b05365484dc4d3257f9ba02bbab0a19ab2c8d6794ab9a5d4101c0,2fe1587ba75b2a9754002f4d9d68f180b14c66a75a3f553eb4ae691e5072e960,9ecd376445305791e3024b14921c4bd32fc8f443264177986370c2a374422e98,4a2988f68f45901adad5e2ff53c63e2d3af861aaed8bee2869d6d87b6ea6b4f6,83739ebabc5ebf30cdb55e3766b1b9b4d76254d1a395e610ae83e6208f56fbca,c4cedfb9b221f64405be610ecb1d8fd0a65b3d62f42e652a3b139465efdad7d1,11992eea048f82aa4f273f01667dfd049c5b3c4d1a95042f51416f00c96d40bf,47561e7e914284ff7a2a2fed2c2df42b2d75bff69be55a9c8514a9e0646d89f4,9d78f63822ea23cadd6d05776428111e96f8c991aa99df82de990c8b4643af75
"5146068","68067","1","7","0","105811","1","0","0","我沒想到那是方向盤……\n以為是園方準備了\n做為點心的甜甜圈，\n就美味地享用了……","11"
"5146068","68068","","","","0","","","","","91"
"5146068","68069","","1","","105811","","0.2","","tahaha_idle","3"
"5146068","68070","","1","","1058","","0.2","","tahaha_idle","3"
"5146068","68071","surprise3_loop_anger2","0","","106011","1","0.2","0","surprise3_in_anger2","3"
"5146068","68072","surprise3_loop_anger2","0","","1060","1","0.2","0","surprise3_in_anger2","3"
"5146068","68073","0","0","","vo_apg","","","","vo_apg_0808","21"
"5146068","68074","1","9","0","106011","1","0","0","不要把方向盤跟甜甜圈搞混啦～！","11"
"5146068","68075","","","","0","","","","","91"
"5146068","68076","","","","106011","","","","0","4"
"5146068","68077","","","","1060","","","","0","4"
"5146068","68078","","1","","106011","","0.2","","surprise3_loop_surprise_slow","3"
"5146068","68079","","1","","1060","","0.2","","surprise3_loop_surprise_slow","3"
"5146068","68080","peko_slurp_loop","0","","105811","1","0.2","0","peko_slurp_in","3"
"5146068","68081","peko_slurp_loop","0","","1058","1","0.2","0","peko_slurp_in","3"
"5146068","68082","takeout_talk","0","","130911","1","0.2","0","takeout_in","3"
"5146068","68083","takeout_talk","0","","97","1","0.2","0","takeout_in","3"
"5146068","68084","0","0","","vo_apg","","","","vo_apg_0809","21"
"5146068","68085","1","7","0","130911","1","0","0","啊，妳不必那樣道歉哦。\n因為可以換上\n新的甜甜圈方向盤♪","11"
"5146068","68086","","","","0","","","","","91"
"5146068","68087","","1","","130911","","0.2","","takeout_idle","3"
"5146068","68088","","1","","97","","0.2","","takeout_idle","3"
"5146068","68089","","1","","105811","","0.2","","peko_slurp_loop","3"
"5146068","68090","","1","","1058","","0.2","","peko_slurp_loop","3"
"5146068","68091","cool_talk_jitome","0","","106011","1","0.2","0.2","cool_idle_jitome","3"
"5146068","68092","cool_talk_jitome","0","","1060","1","0.2","0.2","cool_idle_jitome_in","3"
"5146068","68093","0","0","","vo_apg","","","","vo_apg_0810","21"
"5146068","68094","1","9","0","106011","1","0","0","……\n甜甜圈就是甜甜圈吧……","11"
"5146068","68095","","","","0","","","","","91"
"5146068","68096","","","","68097","","","","","101"
"5146068","68097","","","","0","","","","0.2","22"
"5146069","69001","-225","100","riri_idle","1","-278","1.8","0","131311","1"
"5146069","69002","-225","101","riri_idle","5","-278","1.8","0","1313","5"
"5146069","69003","-385","103","idle_normal","1","-288","1.8","0","131411","1"
"5146069","69004","-385","104","idle_normal","2","-288","1.8","0","1314","5"
"5146069","69005","225","106","joy_idle_noface","1","-278","1.8","1","130911","1"
"5146069","69006","225","107","joy_idle_kururu","1","-278","1.8","1","98","5"
"5146069","69007","","","","131311","","","","200","13"
"5146069","69008","","","","131411","","","","203","13"
"5146069","69009","","","","130911","","","","206","13"
"5146069","69010","0","15","idle","9","-174","0.85","0","9","5"
"5146069","69011","-307","210","empty","22","12","1","0","22","5"
"5146069","69012","0","60","empty","21","153","1","0","21","5"
"5146069","69013","0","0","","1","1","1","","1","31"
"5146069","69014","","","","0","","","","0","91"
"5146069","69015","","0","","0","","","","0","102"
"5146069","69016","","","","1","","","","0","93"
"5146069","69017","","1","","131311","","0.2","","riri_talk_noface","3"
"5146069","69018","","1","","1313","","0.2","","riri_talk_noface","3"
"5146069","69019","","1","","131411","","0.2","","idle_normal_surprise_lookupS","3"
"5146069","69020","","1","","1314","","0.2","","idle_normal_surprise_lookupS","3"
"5146069","69021","0","0","","vo_apg","","","","vo_apg_0901","21"
"5146069","69022","1","7","0","131311","1","0","0","璃亞。\n我發現一個沒看過的東西\n這是什麼呢……？","11"
"5146069","69023","","","","0","","","","","91"
"5146069","69024","","1","","131311","","0.2","","riri_idle_lookup","3"
"5146069","69025","","1","","1313","","0.2","","riri_idle_lookup","3"
"5146069","69026","","0","","21","","0","","coffee_2_in","3"
"5146069","69027","","0","","se_10055900","","","","se_10055900_photo","23"
"5146069","69028","","","","0.1","","","","0","93"
"5146069","69029","talk_normal_joy_lookup","0","","131411","1","0.2","0.2","idle_normal_surprise_lookup","3"
"5146069","69030","talk_normal_joy_lookup","0","","1314","1","0.2","0.2","idle_normal_surprise_lookup","3"
"5146069","69031","0","0","","vo_apg","","","","vo_apg_0902","21"
"5146069","69032","1","7","0","131411","1","0","0","咦？\n……啊，這莫非是\n卡巴邦的剪影嗎？","11"
"5146069","69033","","","","0","","","","","91"
"5146069","69034","","1","","131311","","0.2","","riri_idle_surprise","3"
"5146069","69035","","1","","1313","","0.2","","riri_idle_surprise","3"
"5146069","69036","","1","","131411","","0.2","","idle_normal_surprise","3"
"5146069","69037","","1","","1314","","0.2","","idle_normal_surprise","3"
"5146069","69038","talk_normal_joy","0","","130911","1","0.2","0.2","handsup_to_talk","3"
"5146069","69039","","1","","98","","0.2","0.2","handsup","3"
"5146069","69040","0","0","","vo_apg","","","","vo_apg_0903","21"
"5146069","69041","1","6","0","130911","1","0","0","恭喜恭喜妳們！！\n真虧妳們能發現！","11"
"5146069","69042","","","","0","","","","","91"
"5146069","69043","","1","","130911","","0.2","","joy_talk_anger","3"
"5146069","69044","0","0","","vo_apg","","","","vo_apg_0904","21"
"5146069","69045","1","7","0","130911","1","0","0","這個就是！\n「隱藏卡巴邦」哦♪","11"
"5146069","69046","","","","0","","","","","91"
"5146069","69047","","1","","130911","","0.2","","joy_idle_doya","3"
"5146069","69048","notice_loop_shy","0","","131311","1","0.2","0","notice_in_shy","3"
"5146069","69049","notice_loop_shy","0","","1313","1","0.2","0","notice_in_shy","3"
"5146069","69050","","1","","131411","","0.2","","surprise_talk_normal","3"
"5146069","69051","","1","","1314","","0.2","","surprise_talk_normal","3"
"5146069","69052","0","0","","vo_apg","","","","vo_apg_0905","21"
"5146069","69053","","0","","22","","0","","0905_in","3"
"5146069","69054","","","","1.2","","","","1","93"
"5146069","69055","","0","","22","","0","","0905_mid","3"
"5146069","69056","","","","","","","","","92"
"5146069","69057","","0","","22","","0","","0905_out","3"
"5146069","69058","","","","0.2","","","","0","93"
"5146069","69059","","","","0","","","","","91"
"5146069","69060","","1","","131311","","0.2","","riri_sad_talk_dead","3"
"5146069","69061","","1","","1313","","0.2","","riri_sad_talk_dead","3"
"5146069","69062","","1","","131411","","0.2","","surprise_idle","3"
"5146069","69063","","1","","1314","","0.2","","surprise_idle","3"
"5146069","69064","","1","","130911","","0.2","","idle_normal_surprise2","3"
"5146069","69065","0","0","","vo_apg","","","","vo_apg_0906","21"
"5146069","69066","1","9","0","131311","1","0","0","原來卡巴邦先生想把自己藏起來呢。\n非常抱歉，雖說是不知情，\n但我們不小心發現，\n而且當成了話題……","11"
"5146069","69067","","","","0","","","","","91"
"5146069","69068","","1","","131311","","0.2","","riri_sad_idle","3"
"5146069","69069","","1","","1313","","0.2","","riri_sad_idle","3"
"5146069","69070","talk_normal_dere","0","","130911","1","0.2","0.2","watawata","3"
"5146069","69071","talk_normal_dere","0","","98","1","0.2","0.2","watawata","3"
"5146069","69072","0","0","","vo_apg","","","","vo_apg_0907","21"
"5146069","69073","1","8","0","130911","1","0","0","不不不，不是的～\n因為藏得太隱密，\n所以都沒有人發現～～\n請妳們試著尋找其他卡巴邦吧♪","11"
"5146069","69074","","","","0","","","","","91"
"5146069","69075","","1","","130911","","0.2","","idle_normal_noface","3"
"5146069","69076","","1","","98","","0.2","","idle_normal_kururu","3"
"5146069","69077","","0","","21","","0","","coffee_2_out","3"
"5146069","69078","","1","","131411","","0.2","","clear_wish_talk_joy","3"
"5146069","69079","","1","","1314","","0.2","","clear_wish_talk_joy","3"
"5146069","69080","0","0","","vo_apg","","","","vo_apg_0908","21"
"5146069","69081","1","8","0","131411","1","0","0","哇，好像很有趣呢～♪\n莉莉，我們一起找吧♪","11"
"5146069","69082","","","","0","","","","","91"
"5146069","69083","","1","","131411","","0.2","","clear_wish_idle","3"
"5146069","69084","","1","","1314","","0.2","","clear_wish_idle","3"
"5146069","69085","","1","","131311","","0.2","","guts2_talk_joy3","3"
"5146069","69086","","1","","1313","","0.2","","guts2_talk_joy3","3"
"5146069","69087","0","0","","vo_apg","","","","vo_apg_0909","21"
"5146069","69088","1","8","0","131311","1","0","0","好的，璃亞！","11"
"5146069","69089","","","","0","","","","","91"
"5146069","69090","","1","","131311","","0.2","","riri_idle","3"
"5146069","69091","","1","","1313","","0.2","","riri_idle","3"
"5146069","69092","","1","","131411","","0.2","","clear_wish_idle_normal","3"
"5146069","69093","","1","","1314","","0.2","","clear_wish_idle_normal","3"
"5146069","69094","","1","","130911","","0.2","","talk_normal_anger","3"
"5146069","69095","","1","","98","","0.2","","talk_normal","3"
"5146069","69096","0","0","","vo_apg","","","","vo_apg_0910","21"
"5146069","69097","1","8","0","130911","1","0","0","那麼那麼，\n我先帶妳們前往第一個\n「隱藏卡巴邦」的地點吧～♪","11"
"5146069","69098","","","","0","","","","","91"
"5146069","69099","","1","","130911","","0.2","","idle_normal_noface","3"
"5146069","69100","","1","","98","","0.2","","idle_normal_kururu","3"
"5146069","69101","idle_normal_joy2","0","","131311","1","0.2","0","riri_bow","3"
"5146069","69102","idle_normal_joy2","0","","1313","1","0.2","0","riri_bow","3"
"5146069","69103","idle_normal_joy2","0","","131411","1","0.2","0.2","clear_agree","3"
"5146069","69104","idle_normal_joy2","0","","1314","1","0.2","0.2","clear_agree","3"
"5146069","69105","0","0","","vo_apg","","","","vo_apg_0911","21"
"5146069","69106","","0","","22","","0","","0911_in","3"
"5146069","69107","","","","0.9","","","","1","93"
"5146069","69108","","0","","22","","0","","0911_mid","3"
"5146069","69109","","","","","","","","","92"
"5146069","69110","","0","","22","","0","","0911_out","3"
"5146069","69111","","","","0.2","","","","0","93"
"5146069","69112","","","","0","","","","","91"
"5146069","69113","","","","130911","","","","0","4"
"5146069","69114","","","","98","","","","0","4"
"5146069","69115","","1","","131311","","0.2","","walk_normal_slow","3"
"5146069","69116","","1","","1313","","0.2","","walk_normal_slow","3"
"5146069","69117","","1","","131411","","0.2","","walk_normal_slow","3"
"5146069","69118","","1","","1314","","0.2","","walk_normal_slow","3"
"5146069","69119","","1","","130911","","0.2","","walk_kyapi_slow","3"
"5146069","69120","","1","","98","","0.2","","walk_kyapi_slow","3"
"5146069","69121","1.5","-278","","131311","0","","","-75","2"
"5146069","69122","1.5","-278","","1313","0","","","-75","2"
"5146069","69123","1.5","-288","","131411","0","","","-225","2"
"5146069","69124","1.5","-288","","1314","0","","","-225","2"
"5146069","69125","1.5","-278","","130911","0","","","325","2"
"5146069","69126","","","","1.5","","","","0","93"
"5146069","69127","","","","131311","","","","1","4"
"5146069","69128","","","","1313","","","","1","4"
"5146069","69129","","","","130911","","","","1","4"
"5146069","69130","","1","","131311","","0.2","","idle_normal_surprise","3"
"5146069","69131","","1","","1313","","0.2","","idle_normal_surprise","3"
"5146069","69132","notice_loop_dere","0","","131411","1","0.2","0","notice_in_dere","3"
"5146069","69133","notice_loop_dere","0","","1314","1","0.2","0","notice_in_dere","3"
"5146069","69134","","1","","130911","","0.2","","idle_normal_surprise","3"
"5146069","69135","0","0","","vo_apg","","","","vo_apg_0912","21"
"5146069","69136","1","11","0","131411","1","0","0","……咦，\n要是告訴我們位置，\n不就沒有尋找的意義了嗎……？","11"
"5146069","69137","","","","0","","","","","91"
"5146069","69138","","0","","130911","","0.2","","hawawa","3"
"5146069","69139","0","0","","vo_apg","","","","vo_apg_0913","21"
"5146069","69140","1","8","0","130911","1","-30","0","哈哇哇！？","11"
"5146069","69141","","","","0","","","","","91"
"5146069","69142","","0","","130911","","0.1","","bowbowbow","3"
"5146069","69143","","","","131311","","","","0","4"
"5146069","69144","","","","1313","","","","0","4"
"5146069","69145","","1","","131311","","0.2","","riri_talk_noervous","3"
"5146069","69146","","1","","1313","","0.2","","riri_talk_noervous","3"
"5146069","69147","clear_smile_idle","0","","131411","1","0.2","0","clear_smile_in","3"
"5146069","69148","clear_smile_idle","0","","1314","1","0.2","0","clear_smile_in","3"
"5146069","69149","0","2","0","131311","0","0","0","2","12"
"5146069","69150","0","2","0","131411","0","0","0","2","12"
"5146069","69151","0","2","0","130911","0","-30","0","2","12"
"5146069","69152","","","","2","","","","0","93"
"5146069","69153","","","","69154","","","","","101"
"5146069","69154","","","","0","","","","0.2","22"
"5146070","70001","0","106","walk_normal_joy","1","-278","1.8","1","102111","1"
"5146070","70002","-195","107","idle_normal","1","-278","1.8","0","99","5"
"5146070","70003","195","108","idle_normal_noface","1","-278","1.8","1","130911","1"
"5146070","70004","195","109","idle_normal_kururu","1","-278","1.8","1","98","5"
"5146070","70005","","","","102111","","","","206","13"
"5146070","70006","","","","130911","","","","208","13"
"5146070","70007","0","15","idle","10","-174","0.85","0","10","5"
"5146070","70008","-237","290","empty","20","48","1","0","20","5"
"5146070","70009","0","0","","1","1","1","","1","31"
"5146070","70010","-57.7","0","","2","1","1","","2","31"
"5146070","70011","","","","2","","","","black","37"
"5146070","70012","-278","-176","","14","1","0","","14","31"
"5146070","70013","","","","0","","","","0","91"
"5146070","70014","","0","","0","","","","0","102"
"5146070","70015","","","","0.4","","","","0","93"
"5146070","70016","","","","2","","","","iris_out","37"
"5146070","70017","2","-278","","102111","0","","","-195","2"
"5146070","70018","","","","2","","","","0","93"
"5146070","70019","","","","102111","","","","0","4"
"5146070","70020","","1","","102111","","0.2","","idle_normal_joy","3"
"5146070","70021","","1","","99","","0.2","","idle_normal_joy","3"
"5146070","70022","","","","0.1","","","","0","93"
"5146070","70023","","1","","102111","","0.2","","wish_talk_noface","3"
"5146070","70024","","1","","99","","0.2","","kurumi_wish_talk","3"
"5146070","70025","0","0","","vo_apg","","","","vo_apg_1001","21"
"5146070","70026","1","7","0","102111","1","0","0","哇……♪\n「潛入3D世界」\n讓人興奮不已呢……♪","11"
"5146070","70027","","","","0","","","","","91"
"5146070","70028","sad_talk_normal","0","","102111","1","0.2","0.2","notice_in_normal2","3"
"5146070","70029","sad_talk","0","","99","1","0.2","0.2","notice_in","3"
"5146070","70030","0","0","","vo_apg","","","","vo_apg_1002","21"
"5146070","70031","1","10","0","102111","1","0","0","對了，把這設施當作舞台\n用來創作故事給觀眾體驗，\n感覺也會很有趣呢……♪","11"
"5146070","70032","","","","0","","","","","91"
"5146070","70033","","1","","102111","","0.2","","talk_normal_noface","3"
"5146070","70034","","1","","99","","0.2","","kurumi_talk_normal","3"
"5146070","70035","0","0","","vo_apg","","","","vo_apg_1003","21"
"5146070","70036","1","9","0","102111","1","0","0","庫露露小姐，下次立體影像的題材\n像是洞窟探險，妳覺得如何呢？\n跟立體老鼠先生一起展開大冒險♪","11"
"5146070","70037","","","","0","","","","","91"
"5146070","70038","","1","","102111","","0.2","","idle_normal_noface","3"
"5146070","70039","","1","","99","","0.2","","kurumi_idle_normal","3"
"5146070","70040","","1","","130911","","0.2","","kururu_wish_talk_joy","3"
"5146070","70041","","1","","98","","0.2","","kururu_wish_talk_joy","3"
"5146070","70042","0","0","","vo_apg","","","","vo_apg_1004","21"
"5146070","70043","1","7","0","130911","1","0","0","哇啊，這主意真棒♪\n到時請胡桃一定要擔任主角……","11"
"5146070","70044","","","","0","","","","","91"
"5146070","70045","","1","","130911","","0.2","","kururu_wish_idle_surprise","3"
"5146070","70046","","1","","98","","0.2","","kururu_wish_idle_light","3"
"5146070","70047","","1","","102111","","0.2","","surprise_talk_dere","3"
"5146070","70048","","1","","99","","0.2","","surprise_talk_dere","3"
"5146070","70049","0","0","","vo_apg","","","","vo_apg_1005","21"
"5146070","70050","1","9","0","102111","1","0","0","大家才是遊樂園的主角……♪\n而且，我偶爾也想嘗試\n扮演恐怖的角色……\n像是邪惡魔女的話，就是這個樣子……","11"
"5146070","70051","","","","0","","","","","91"
"5146070","70052","","","","0","","","","0","22"
"5146070","70053","kurumi_witch_loop","0","","102111","1","0.2","0","kurumi_witch_in","3"
"5146070","70054","kurumi_witch_loop","0","","99","1","0.2","0","kurumi_witch_in","3"
"5146070","70055","","","","0.3","","","","0","93"
"5146070","70056","1.05","1.05","","0","0","0","","20","121"
"5146070","70057","","","","2","","","","fade105_in","37"
"5146070","70058","","0.5","","30","","","","30","122"
"5146070","70059","","1","","130911","","0","","kururu_wish_doteyes_static","3"
"5146070","70060","0","0","","vo_apg","","","","vo_apg_1006","21"
"5146070","70061","","0","","20","","0","","1006_in","3"
"5146070","70062","","","","1.2","","","","1","93"
"5146070","70063","","0","","20","","0","","1006_mid","3"
"5146070","70064","","","","","","","","","92"
"5146070","70065","","0","","20","","0","","1006_out","3"
"5146070","70066","","","","0.2","","","","0","93"
"5146070","70067","idle_normal","0","","102111","1","0.2","0","kurumi_witch_out","3"
"5146070","70068","idle_normal","0","","99","1","0.2","0","kurumi_witch_out","3"
"5146070","70069","0","-45","","20","0","","","305","2"
"5146070","70070","","","","2","","","","fade105_out","37"
"5146070","70071","1","1","","0","0","0","","0","121"
"5146070","70072","","0.5","","30","","","","30","122"
"5146070","70073","kururu_scared_idle","0","","130911","1","0.2","0","kururu_scared_in","3"
"5146070","70074","0","0","","vo_apg","","","","vo_apg_1007","21"
"5146070","70075","","0","","20","","0","","1007_in","3"
"5146070","70076","","","","1.2","","","","1","93"
"5146070","70077","","0","","20","","0","","1007_mid","3"
"5146070","70078","","","","","","","","","92"
"5146070","70079","","0","","20","","0","","1007_out","3"
"5146070","70080","","","","0.2","","","","0","93"
"5146070","70081","","0","","20","","0","","empty","3"
"5146070","70082","","1","","102111","","0.2","","worry_talk_lookdown","3"
"5146070","70083","","1","","99","","0.2","","worry_talk_lookdown","3"
"5146070","70084","0","0","","vo_apg","","","","vo_apg_1008","21"
"5146070","70085","1","8","0","102111","1","0","0","對……對不起……\n妳沒事吧……？","11"
"5146070","70086","","","","0","","","","","91"
"5146070","70087","","1","","130911","","0.2","","kururu_scared_talk_dere","3"
"5146070","70088","","1","","98","","0.2","","kururu_scared_talk_dere","3"
"5146070","70089","0","0","","vo_apg","","","","vo_apg_1009","21"
"5146070","70090","1","10","0","130911","1","-10","-60","不不、不愧是天才女演員大人……\n比起立體影像，\n更充滿了魄力～","11"
"5146070","70091","","","","0","","","","","91"
"5146070","70092","","1","","130911","","0.2","","kururu_scared_idle_noface","3"
"5146070","70093","","1","","98","","0.2","","kururu_scared_idle","3"
"5146070","70094","","1","","102111","","0.2","","anger_talk_dere_red","3"
"5146070","70095","","1","","99","","0.2","","anger_talk_dere_red","3"
"5146070","70096","0","0","","vo_apg","","","","vo_apg_1010","21"
"5146070","70097","1","10","0","102111","1","0","0","……竟、竟然說我是天才……","11"
"5146070","70098","","","","0","","","","","91"
"5146070","70099","","","","0","","","","0","22"
"5146070","70100","","","","14","","","","1","32"
"5146070","70101","kurumi_shy_loop","0","","102111","1","0.2","0","kurumi_shy_in","3"
"5146070","70102","kurumi_shy_loop","0","","99","1","0.2","0","kurumi_shy_in","3"
"5146070","70103","","","","2.5","","","","0","93"
"5146070","70104","","1","","130911","","0.2","","kururu_scared_talk_dere","3"
"5146070","70105","","1","","98","","0.2","","kururu_scared_talk_dere","3"
"5146070","70106","0","0","","vo_apg","","","","vo_apg_1011","21"
"5146070","70107","1","13","0","130911","1","-10","-60","……那個","11"
"5146070","70108","","","","0","","","","","91"
"5146070","70109","","1","","130911","","0.2","","kururu_scared_talk_nervous","3"
"5146070","70110","kururu_scared_talk_sweat_loop","0","","98","1","0","0","kururu_scared_talk_sweat_in","3"
"5146070","70111","0","0","","vo_apg","","","","vo_apg_1012","21"
"5146070","70112","1","7","0","130911","1","-10","-60","我嚇到腳軟了……","11"
"5146070","70113","","","","0","","","","","91"
"5146070","70114","","","","70115","","","","","101"
"5146070","70115","","","","0","","","","0.2","22"
"5146071","71001","-1100","110","idle_normal","1","-278","1.8","0","130911","1"
"5146071","71002","-193","106","idle","11","-233","0.5","0","8","5"
"5146071","71003","267","107","idle","12","-233","0.6","0","9","5"
"5146071","71004","","","","130911","","","","210","13"
"5146071","71005","","","","8","","","","206","13"
"5146071","71006","","","","9","","","","207","13"
"5146071","71007","0","15","idle","10","-174","0.85","0","10","5"
"5146071","71008","0","0","","1","1","1","","1","31"
"5146071","71009","0","0","","2","1","0","","2","31"
"5146071","71010","-278","0","","14","1","0","","14","31"
"5146071","71011","0","0","","17","1","0","","17","31"
"5146071","71012","0","0","","18","1","0","","18","31"
"5146071","71013","","","","0","","","","0","91"
"5146071","71014","","0","","0","","","","0","102"
"5146071","71015","","","","0.2","","","","0","93"
"5146071","71016","","","","17","","","","1","32"
"5146071","71017","","","","0.5","","","","0","93"
"5146071","71018","","","","0","","","","0","93"
"5146071","71019","","","","3.5","","","","0","93"
"5146071","71020","0","2.2","0","8","0","0","0","12","12"
"5146071","71021","0","2.2","0","9","0","0","0","12","12"
"5146071","71022","","1","","8","","0.6","","lookup","3"
"5146071","71023","","1","","9","","0.6","","lookdown","3"
"5146071","71024","3","-278","","130911","0","","","-380","2"
"5146071","71025","","1","","130911","","0.2","","walk_normal","3"
"5146071","71026","","","","3","","","","0","93"
"5146071","71027","","1","","130911","","0.2","","kururu_surprise_talk","3"
"5146071","71028","0","0","","vo_apg","","","","vo_apg_1101","21"
"5146071","71029","1","7","0","130911","1","0","0","等候參加新吉祥物徵選會的\n怪奇怪靈先生～","11"
"5146071","71030","","","","0","","","","","91"
"5146071","71031","1.1","1.1","","0","0","0","","20","121"
"5146071","71032","","","","2","","","","1","32"
"5146071","71033","","","","2","","","","fade105_in","37"
"5146071","71034","","0.5","","50","","","","50","122"
"5146071","71035","","","","18","","","","1","32"
"5146071","71036","","0","","se_10055900","","","","se_10055900_bachibachi","23"
"5146071","71037","shock_loop_surprise2","0","","130911","1","0.2","0","shock_in_surprise2","3"
"5146071","71038","0","0","","vo_apg","","","","vo_apg_1102","21"
"5146071","71039","1","9","0","130911","1","-20","0","咦咦咦！？\n競爭的火花劈哩啪啦！？","11"
"5146071","71040","","","","0","","","","","91"
"5146071","71041","","","","0","","","","0","22"
"5146071","71042","","","","18","","","","0","32"
"5146071","71043","","","","2","","","","fade105_out","37"
"5146071","71044","1","1","","0","0.5","11","","0","121"
"5146071","71045","","1","","130911","","0.2","","walk_jog_sad_quick","3"
"5146071","71046","","1","","8","","0.4","","idle","3"
"5146071","71047","","1","","9","","0.4","","idle","3"
"5146071","71048","0.5","-278","","130911","0","","","0","2"
"5146071","71049","","","","0.3","","","","0","93"
"5146071","71050","","1","","8","","0.4","","idle","3"
"5146071","71051","","1","","9","","0.4","","idle","3"
"5146071","71052","","","","0.2","","","","0","93"
"5146071","71053","","","","130911","","","","1","4"
"5146071","71054","","1","","130911","","0","","kururu_worry_talk_lookdown","3"
"5146071","71055","0","0","","vo_apg","","","","vo_apg_1103","21"
"5146071","71056","1","7","0","130911","1","0","0","卡、卡巴邦，請放心！\n因為我們的主要吉祥物\n是卡巴邦啊……♪","11"
"5146071","71057","","","","0","","","","","91"
"5146071","71058","","","","130911","","","","0","4"
"5146071","71059","","1","","130911","","0","","kururu_worry_talk_lookup","3"
"5146071","71060","0","0","","vo_apg","","","","vo_apg_1104","21"
"5146071","71061","1","8","0","130911","1","0","0","但、但是但是，有時候勁敵角色\n也會更受歡迎……","11"
"5146071","71062","","","","0","","","","","91"
"5146071","71063","1.15","1.15","","0","10","10","","40","121"
"5146071","71064","","","","14","","","","1","32"
"5146071","71065","","","","0","","","","0","22"
"5146071","71066","","","","130911","","","","0","4"
"5146071","71067","","1","","130911","","0.2","","kururu_wish_idle_search","3"
"5146071","71068","0","3","0","8","0","0","0","12","12"
"5146071","71069","0","3","0","9","0","0","0","12","12"
"5146071","71070","","","","4","","","","0","93"
"5146071","71071","","","","14","","","","0","32"
"5146071","71072","approach_loop","0","","8","1","0.2","0","approach_in","3"
"5146071","71073","approach_loop","0","","9","1","0.2","0","approach_in","3"
"5146071","71074","0.8","0.8","","8","1","0.6","10","0.8","6"
"5146071","71075","0.8","0.8","","9","1","0.6","10","0.8","6"
"5146071","71076","","","","0.6","","","","0","93"
"5146071","71077","kururu_down_loop","0","","130911","1","0.2","0","kururu_down_in","3"
"5146071","71078","0","0","","vo_apg","","","","vo_apg_1105","21"
"5146071","71079","1","13","0","130911","1","0","0","噫噫噫……","11"
"5146071","71080","","","","0","","","","","91"
"5146071","71081","","","","71082","","","","","101"
"5146071","71082","","","","0","","","","0.2","22"
