79183d7069354f8e1bed69b5a042467cf41b3b2a31f3d2dfc2f039ec091c4c8d,b53646cf1ef8dcc5298b590261f078e1e5f352fbd7a1da7586e1a7f9b044ff06,5bd157e08010df47a706f05c59f50b1b2b20b3cdf198f71b96c23598ebd0d8d5,f4f0f310685cfe336af506dd8694eecc2f82782869a64c735f18bb78bb12bcce,e665c0bc55f78257bd061a51a1c7dad81fa1e1f165fe66e1e54d710eea13c017,15a2044578aa738c6f2c2d0436457210252f00423992dba11ee0c2de8f2309ab,f17e495600ffa8fb9fa3b9975afee061f2d3a127e2a188b66148603af2335154,aee9a77a353090536d72d3248bf7c0a3dce6bd62d439a7adc552bae37e1399a4,baea566145a7b5626ff774877b84193ba699d779c85613976704b6cba228a283,afa40dc4bcd9c58298cf5a5bf0a09e30e6a788ef7749fde422de061ca09a2eb3,994d2df8755660cedd0fbb7b6a507fa1c4ceb7af082d659c03f73699ca9ba49e
"0","","1","4","6","0","1","1021327045","0","1021327","1"
"0","","1","5","6","0","1","1021327046","0","1021327","1"
"0","","1","6","6","0","1","1021327047","0","1021327","1"
"0","","1","7","6","0","1","1021327048","0","1021327","1"
"0","","1","8","6","0","1","1021327049","0","1021327","1"
"0","","1","9","6","0","1","1021327050","0","1021327","1"
"","","","1","37","","eat","1021327051","","1021327",""
"","","","4","32","","0","1021327052","","1021327",""
"","","","7","32","","0","1021327053","","1021327",""
"","","","10","32","","1","1021327054","","1021327",""
"","","","100","32","","1","1021327055","","1021327",""
"","","","se_10067600","23","","se_obtent_10213_drama_eat","1021327056","","1021327","0"
"","","","0","93","","0","1021327057","","1021327",""
"","","0","vo_obtent_1021327","21","","vo_obtent_1021327_02","1021327058","","1021327","0"
"","","","2.8","93","","0","1021327059","","1021327",""
"","","0","vo_obtent_1021327","21","","vo_obtent_1021327_03","1021327060","","1021327","0"
"","","","2.6","93","","0","1021327061","","1021327",""
"","","","2","26","","","1021327062","","1021327",""
"","","0","vo_obtent_1021327","21","","vo_obtent_1021327_04","1021327063","","1021327","0"
"","","","2.5","93","","0","1021327064","","1021327",""
"","","","1021327066","101","","","1021327065","","1021327",""
"","","","10","32","","0","1021327066","","1021327",""
"","","","100","32","","0","1021327067","","1021327",""
"","","","20","32","","1","1021327068","","1021327",""
"","","","200","32","","1","1021327069","","1021327",""
"","","","300","32","","1","1021327070","","1021327",""
"","","","se_obtent_10213_drama_eat","24","","0","1021327071","","1021327",""
"","","","0","22","","0","1021327072","","1021327",""
"","","0","vo_obtent_1021327","21","","vo_obtent_1021327_05","1021327073","","1021327","0"
"","","","bgm_MC319A","25","","bgm_MC319A","1021327074","","1021327",""
"","","","se_10067600","23","","se_obtent_10213_drama_break_1","1021327075","","1021327","0"
"","","","3.5","93","","0","1021327076","","1021327",""
"","","","1021327078","101","","","1021327077","","1021327",""
"","","","20","37","","break_2","1021327078","","1021327",""
"","","","200","37","","break_2","1021327079","","1021327",""
"","","","300","37","","break_2","1021327080","","1021327",""
"","","","se_obtent_10213_drama_break_1","24","","0","1021327081","","1021327",""
"","","","0","22","","0","1021327082","","1021327",""
"","","0","vo_obtent_1021327","21","","vo_obtent_1021327_06","1021327083","","1021327","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_2","1021327084","","1021327","0"
"","","","4","93","","0","1021327085","","1021327",""
"","","","1021327087","101","","","1021327086","","1021327",""
"","","","20","37","","break_3","1021327087","","1021327",""
"","","","200","37","","break_3","1021327088","","1021327",""
"","","","300","37","","break_3","1021327089","","1021327",""
"","","","se_obtent_10213_drama_break_2","24","","0","1021327090","","1021327",""
"","","","0","22","","0","1021327091","","1021327",""
"","","0","vo_obtent_1021327","21","","vo_obtent_1021327_07","1021327092","","1021327","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_3","1021327093","","1021327","0"
"","","","5","93","","0","1021327094","","1021327",""
"","","","1021327096","101","","","1021327095","","1021327",""
"","","","300","37","","break_4","1021327096","","1021327",""
"","","","21","32","","1","1021327097","","1021327",""
"","","","0.2","93","","0","1021327098","","1021327",""
"","","","0","141","","","1021327099","","1021327",""
"","","","0.1","93","","0","1021327100","","1021327",""
"","","","","92","","","1021327101","","1021327",""
"","","","1021327103","101","","","1021327102","","1021327",""
"","","","se_obtent_10213_drama_break_3","24","","0","1021327103","","1021327",""
"","","","0","22","","0","1021327104","","1021327",""
"","","","22","32","","1","1021327105","","1021327",""
"","","","0.4","93","","0","1021327106","","1021327",""
"0","peko_hammer_idle","0","1","5","0","1","1021602001","1","1021602","34"
"0","idle_normalB","0","2","5","0","2","1021602002","1","1021602","42"
"0","idle_normalB","0","3","5","0","3","1021602003","1","1021602","46"
"0","idle_normalB","0","4","5","0","4","1021602004","1","1021602","54"
"0","idle_normalB","0","5","5","0","5","1021602005","1","1021602","30"
"0","idle_normalB","0","6","5","0","6","1021602006","1","1021602","38"
"0","idle_normalB","0","7","5","0","7","1021602007","1","1021602","50"
"0","empty","0","10","5","0","10","1021602008","1","1021602","100"
"0","empty","0","11","5","0","11","1021602009","1","1021602","61"
"0","empty","0","11","5","0","12","1021602010","1","1021602","61"
"1","","0","1","31","","1","1021602011","1","1021602","0"
"1","","0","2","31","","2","1021602012","1","1021602","0"
"1","","0","3","31","","3","1021602013","0","1021602","0"
"1","","0","4","31","","4","1021602014","0","1021602","0"
"1","","0","5","31","","5","1021602015","0","1021602","0"
"1","","0","6","31","","6","1021602016","1","1021602","0"
"1","","0","6","31","","7","1021602017","1","1021602","0"
"","","","4","13","","62","1021602018","","1021602",""
"","","","1","141","","","1021602019","","1021602",""
"","","","0","91","","","1021602020","","1021602",""
"","","","bgm_MC345","25","","bgm_MC345_02","1021602021","","1021602",""
"","","","1","93","","0","1021602022","","1021602",""
"1","","peko_hammer_up_loop","1","3","0","peko_hammer_up_in","1021602023","0.2","1021602","0"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_000","1021602024","","1021602","0"
"","","","10","3","","text_1_in","1021602025","0","1021602","0"
"","","","1.066","93","","1","1021602026","","1021602",""
"","","","10","3","","text_1_mid","1021602027","0","1021602","0"
"","","","","92","","","1021602028","","1021602",""
"","","","10","3","","text_1_out","1021602029","0","1021602","0"
"","","","0.2","93","","0","1021602030","","1021602",""
"","","","0","22","","0","1021602031","","1021602",""
"","","","se_10068900","23","","se_obtent_10216_drama_crawler","1021602032","","1021602","0"
"","","","6","37","","jump","1021602033","","1021602",""
"","","","1","3","","peko_jump_in","1021602034","0","1021602","0"
"","","","0.6","93","","0","1021602035","","1021602",""
"","","","2","37","","panzer_2_in","1021602036","","1021602",""
"","","","3","32","","1","1021602037","","1021602",""
"","","","25","122","","20","1021602038","","1021602","0.5"
"","","","5","3","","idle_normalB_surprise","1021602039","0.2","1021602","1"
"","","","4","3","","idle_normalB_surprise","1021602040","0.2","1021602","1"
"","","","7","3","","idle_normalB_surprise","1021602041","0.2","1021602","1"
"","","","2","3","","idle_normalB_surprise","1021602042","0.2","1021602","1"
"","","","6","3","","idle_normalB_surprise","1021602043","0.2","1021602","1"
"","","","3","3","","idle_normalB_surprise","1021602044","0.2","1021602","1"
"","","","0.8","93","","0","1021602045","","1021602",""
"0","","1.05","0","121","","-5","1021602046","0","1021602","1.05"
"","","","25","122","","20","1021602047","","1021602","0.5"
"","","","0.8","93","","0","1021602048","","1021602",""
"0","","1.1","0","121","","-10","1021602049","0","1021602","1.1"
"","","","25","122","","20","1021602050","","1021602","0.5"
"","","","0.7","93","","0","1021602051","","1021602",""
"0","","1","0","121","","0","1021602052","0","1021602","1"
"","","","50","122","","50","1021602053","","1021602","0.8"
"","","","0.1","93","","0","1021602054","","1021602",""
"1","","react_crawler_loop","5","3","0","react_crawler_in","1021602055","0.2","1021602","0"
"1","","peko_comeback_loop","1","3","0","peko_comeback_in","1021602056","0","1021602","0"
"1","","react_crawler_loop","4","3","0","react_crawler_in","1021602057","0.2","1021602","0"
"1","","react_crawler_loop","7","3","0","react_crawler_in","1021602058","0.2","1021602","0"
"","","","0.1","93","","0","1021602059","","1021602",""
"1","","react_crawler_loop","6","3","0","react_crawler_in","1021602060","0.2","1021602","0"
"1","","react_crawler_loop","3","3","0","react_crawler_in","1021602061","0.2","1021602","0"
"1","","react_crawler_loop","2","3","0","react_crawler_in","1021602062","0.2","1021602","0"
"","","","1.1","93","","0","1021602063","","1021602",""
"","","0","vo_adv_5216062","21","","vo_adv_5216062_001","1021602064","","1021602","0"
"1","0","1","1","11","0","這樣如何呢？","1021602065","0","1021602","10"
"","","","0","91","","","1021602066","","1021602",""
"","","","2","3","","kokkoro_wishB_talk","1021602067","0.2","1021602","1"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_002","1021602068","","1021602","0"
"1","0","1","2","11","-15","貪吃佩可小姐，\n真不愧是您的力量。\n已經完全變得像一輛戰車了呢。","1021602069","0","1021602","10"
"","","","0","91","","","1021602070","","1021602",""
"","","","2","37","","panzer_2_out","1021602071","","1021602",""
"","","","5","3","","idle_normalB","1021602072","0.2","1021602","1"
"1","","kyaru_watchB_talk","3","3","0","kyaru_watchB_in","1021602073","0.2","1021602","0"
"","","","4","3","","idle_normalB","1021602074","0.2","1021602","1"
"","","","6","3","","idle_normalB","1021602075","0.2","1021602","1"
"","","","1","3","","idle_normalB","1021602076","0.2","1021602","1"
"","","","7","3","","idle_normalB_lookup","1021602077","0.2","1021602","1"
"","","","2","3","","idle_normalB","1021602078","0.2","1021602","1"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_003","1021602079","","1021602","0"
"1","0","1","3","11","-25","這個……妳們好像說是「履帶」對吧。\n為什麼會是這種形狀啊？","1021602080","0","1021602","10"
"","","","0","91","","","1021602081","","1021602",""
"","","","3","3","","kyaru_watchB_idle","1021602082","0.2","1021602","1"
"1","","shefy_thinkB_loop","4","3","0","shefy_thinkB_in","1021602083","0.2","1021602","0"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_004","1021602084","","1021602","0"
"1","0","1","4","11","-25","因為比起車輪，與地面接觸的面積\n更廣……所以即使是很重的車體，\n或許也能讓它動起來呢。","1021602085","0","1021602","10"
"","","","0","91","","","1021602086","","1021602",""
"1","","shefy_lookup_surprise","4","3","0","shefy_thinkB_to_lookup","1021602087","0.2","1021602","0"
"1","","kyaru_lookup_surprise","3","3","0","kyaru_watchB_to_lookup","1021602088","0.1","1021602","0"
"1","","miho_wish_talkA","5","3","0","miho_wish_in","1021602089","0.2","1021602","0"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_005","1021602090","","1021602","0"
"1","0","1","5","11","0","是的！\n這叫做「無限軌道」！","1021602091","0","1021602","10"
"","","","0","91","","","1021602092","","1021602",""
"","","","5","3","","miho_wish_talkB","1021602093","0.2","1021602","1"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_006","1021602094","","1021602","0"
"1","0","1","5","11","0","連在車輪無法跨越的\n崎嶇道路上，\n也能前進喔！","1021602095","0","1021602","10"
"","","","0","91","","","1021602096","","1021602",""
"","","","5","3","","idle_normalB","1021602097","0.2","1021602","1"
"","","","4","3","","shefy_lookup_joy","1021602098","0.2","1021602","1"
"","","","3","3","","kyaru_think_talk","1021602099","0.2","1021602","1"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_007","1021602100","","1021602","0"
"1","0","1","3","11","-25","嗯～原來如此。\n發明這東西的人，\n考慮得真是周到呢。","1021602101","0","1021602","10"
"","","","0","91","","","1021602102","","1021602",""
"","","","4","3","","idle_normalB_lookup","1021602103","0.2","1021602","1"
"","","","3","3","","kyaru_think_idle","1021602104","0.2","1021602","1"
"1","","erika_cool_talk","7","3","0","erika_doya_to_cool","1021602105","0.2","1021602","0"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_008","1021602106","","1021602","0"
"1","0","1","7","11","-25","哼哼，戰車可是很厲害的喔。\n不只是阿斯特朗的荒野，\n甚至是火山地帶都能直接踏過！\n妳能想像得到嗎？","1021602107","0","1021602","10"
"","","","0","91","","","1021602108","","1021602",""
"","","","7","3","","erika_cool_idle","1021602109","0.2","1021602","1"
"1","","kyaru_watchD","3","3","0","kyaru_think_idle_to_watchD","1021602110","0.2","1021602","0"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_009","1021602111","","1021602","0"
"1","0","1","3","11","-25","哦，那下次就真的帶妳\n去火山地帶走一趟吧。\n讓我試試妳的本領！","1021602112","0","1021602","10"
"","","","0","91","","","1021602113","","1021602",""
"1","","kyaru_notice_loop","3","3","0","kyaru_watchD_to_notice","1021602114","0.2","1021602","0"
"1","","erika_notice_loop","7","3","0","erika_notice_in","1021602115","0.2","1021602","0"
"","","","5","3","","idle_normalB_look","1021602116","0.2","1021602","1"
"1","","maho_armcrossed_talk","6","3","0","maho_armcrossed_in","1021602117","0.2","1021602","0"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_010","1021602118","","1021602","0"
"1","0","1","6","11","0","妳們兩人在不知不覺間，\n感情已經好到\n可以互開玩笑了呢。","1021602119","0","1021602","10"
"","","","0","91","","","1021602120","","1021602",""
"","","","5","3","","miho_idle_normal_lookdown_Ex0010","1021602121","0.2","1021602","1"
"1","","miho_idle_normal_lookdown_loop","11","3","0","miho_idle_normal_lookdown_in","1021602122","0","1021602","0"
"","","","6","3","","maho_armcrossed_idle","1021602123","0.2","1021602","1"
"1","","erika_thinkB_loop","7","3","0","erika_thinkB_in","1021602124","0.2","1021602","0"
"1","","kyaru_puiB_loop","3","3","0","kyaru_puiB_in","1021602125","0.2","1021602","0"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_011","1021602126","","1021602","0"
"1","0","1","7","11","0","才沒有……","1021602127","0","1021602","10"
"1","0","1","3","11","0","才沒有……","1021602128","0","1021602","10"
"","","","0","91","","","1021602129","","1021602",""
"","","","6","3","","idle_normalB","1021602130","0.2","1021602","1"
"","","","7","3","","erika_lookup_normal","1021602131","0.2","1021602","1"
"1","","kyaru_lookup_normal","3","3","0","kyaru_puiB_to_lookup","1021602132","0.2","1021602","0"
"","","","5","3","","miho_talk_normal","1021602133","0.2","1021602","1"
"","","","11","3","","empty","1021602134","0","1021602","0"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_012","1021602135","","1021602","0"
"1","0","1","5","11","0","駕駛完戰車後，\n請記得幫它保養一下喔。\n順便對它說聲辛苦了。","1021602136","0","1021602","10"
"","","","0","91","","","1021602137","","1021602",""
"","","","5","3","","idle_normalB","1021602138","0.2","1021602","1"
"1","","maho_coolA_talk","6","3","0","maho_coolA_in","1021602139","0.2","1021602","0"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_013","1021602140","","1021602","0"
"1","0","1","6","11","0","因為泥巴乾掉會很麻煩。\n如果要清理泥巴的話，\n使用刮刀之類的東西比較合適。","1021602141","0","1021602","10"
"","","","0","91","","","1021602142","","1021602",""
"","","","6","3","","maho_coolA_idle","1021602143","0.2","1021602","1"
"","","","2","3","","kokkoro_wish_talk","1021602144","0.2","1021602","1"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_014","1021602145","","1021602","0"
"1","0","1","2","11","-15","好的，真是非常實用的建議，\n謝謝您。","1021602146","0","1021602","10"
"","","","0","91","","","1021602147","","1021602",""
"","","","2","3","","kokkoro_wish_talk_talkJoy2","1021602148","0.2","1021602","1"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_015","1021602149","","1021602","0"
"1","0","1","2","11","-15","正因為有這條履帶，\n才能做出如雪菲小姐\n在冰上滑行般輕盈的動作呢。","1021602150","0","1021602","10"
"","","","0","91","","","1021602151","","1021602",""
"","","","2","3","","idle_normalB_joy","1021602152","0.2","1021602","1"
"","","","6","3","","maho_think_talk","1021602153","0.2","1021602","1"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_016","1021602154","","1021602","0"
"1","0","1","6","11","0","滑行、啊。\n轉圈圈作戰時的冰\n確實是……","1021602155","0","1021602","10"
"","","","0","91","","","1021602156","","1021602",""
"","","","6","3","","maho_think_idle","1021602157","0.2","1021602","1"
"","","","4","3","","idle_normalB_joy","1021602158","0.2","1021602","1"
"1","","peko_gutsB_talk","1","3","0","peko_gutsB_in","1021602159","0.2","1021602","0"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_017","1021602160","","1021602","0"
"1","0","1","1","11","0","是的！\n小雪菲是\n冰系魔法的使用者喔♪","1021602161","0","1021602","10"
"","","","0","91","","","1021602162","","1021602",""
"","","","1","3","","idle_normalB","1021602163","0.2","1021602","1"
"1","","idle_normalB","7","3","0","erika_lookup_normal_to_idle_normal","1021602164","0.1","1021602","0"
"1","","kyaru_joy_talk","3","3","0","kyaru_lookup_normal_to_joy_talk","1021602165","0.1","1021602","0"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_018","1021602166","","1021602","0"
"1","0","1","3","11","-25","對了，雪菲。\n妳要不要示範一下「那個」？","1021602167","0","1021602","10"
"","","","0","91","","","1021602168","","1021602",""
"","","","3","3","","kyaru_idle_normal_doya","1021602169","0.2","1021602","1"
"1","","shefy_noticeB_talk","4","3","0","shefy_noticeB_in","1021602170","0.2","1021602","0"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_019","1021602171","","1021602","0"
"1","0","1","4","11","-25","那個？\n好啊。預備……","1021602172","0","1021602","10"
"","","","0","91","","","1021602173","","1021602",""
"","","","0","22","","0","1021602174","","1021602",""
"","","","3","26","","","1021602175","","1021602",""
"","","","se_10068900","23","","se_obtent_10216_drama_frozen","1021602176","","1021602","0"
"1","","shefy_idle_normal_joy","4","3","0","shefy_spin","1021602177","0.2","1021602","0"
"","","","11","3","","shefy_spin","1021602178","0","1021602","0"
"","","","0.6","93","","0","1021602179","","1021602",""
"","","","5","122","","5","1021602180","","1021602","0.5"
"","","","4","32","","1","1021602181","","1021602",""
"1","","react_frozen_loop","7","3","0","react_frozen_in","1021602182","0.2","1021602","0"
"","","","0.033","93","","0","1021602183","","1021602",""
"1","","react_frozen_loop","5","3","0","react_frozen_in","1021602184","0.2","1021602","0"
"","","","0.033","93","","0","1021602185","","1021602",""
"1","","maho_think_idle_react_frozen_loop","6","3","0","maho_think_idle_react_frozen_in","1021602186","0.2","1021602","0"
"","","","2.434","93","","0","1021602187","","1021602",""
"","","","bgm_M321","25","","bgm_MC321","1021602188","","1021602",""
"1","","maho_fumu_idle","6","3","0","maho_fumu_in","1021602189","0.2","1021602","0"
"1","","erika_surprise_idle","7","3","0","erika_surprise_in","1021602190","0.2","1021602","0"
"1","","miho_lookAround_loop","5","3","0","miho_lookAround_in","1021602191","0.2","1021602","0"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_020","1021602192","","1021602","0"
"1","0","1","5","11","0","哇……！\n好厲害……！\n這些全是雪菲冰凍住的嗎？","1021602193","20","1021602","10"
"","","","0","91","","","1021602194","","1021602",""
"","","","5","3","","miho_sad_idle","1021602195","0.2","1021602","1"
"","","","6","3","","maho_coolB_idle","1021602196","0.2","1021602","1"
"","","","6","37","","skate_1","1021602197","","1021602",""
"","","","se_10068900","23","","se_obtent_10216_drama_skate1","1021602198","","1021602","0"
"0","","empty","4","3","0","shefy_skate_dash","1021602199","0.2","1021602","0"
"0","","empty","3","3","0","kyaru_skate_dash","1021602200","0.2","1021602","0"
"0","","empty","7","3","0","erika_skate_dash","1021602201","0.2","1021602","0"
"","","","1","3","","peko_joy_talk","1021602202","0.2","1021602","1"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_021","1021602203","","1021602","0"
"1","0","1","1","11","0","欸嘿嘿～♪\n大家偶爾會一起玩喔。\n美穗也一起來吧。","1021602204","0","1021602","10"
"","","","0","91","","","1021602205","","1021602",""
"","","","7","37","","skate_2","1021602206","","1021602",""
"","","","se_10068900","23","","se_obtent_10216_drama_skate2","1021602207","","1021602","0"
"1","","kokkoro_idle_normal_joy","2","3","0","kokkoro_watch_peko","1021602208","0.2","1021602","0"
"1","","miho_watch_peko_idle","5","3","0","miho_watch_peko_in","1021602209","0.2","1021602","0"
"1","","peko_skate_dash_idle","1","3","0","peko_skate_dash","1021602210","0.2","1021602","0"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_022","1021602211","","1021602","0"
"0","1.2","0","1","11","0","……妳看。我滑～♪","1021602212","0","1021602","25"
"","","","3.7","93","","0","1021602213","","1021602",""
"","","","5","3","","miho_think_talk","1021602214","0.2","1021602","1"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_023","1021602215","","1021602","0"
"1","0","1","5","11","0","我辦得到嗎……\n那個……","1021602216","0","1021602","10"
"","","","0","91","","","1021602217","","1021602",""
"","","","0","22","","0","1021602218","","1021602",""
"","","","6","37","","skate_3","1021602219","","1021602",""
"","","","se_10068900","23","","se_obtent_10216_drama_skate3","1021602220","","1021602","0"
"1","","kokkoro_watch_miho_dash_idle","2","3","0","kokkoro_watch_miho_dash_in","1021602221","0.2","1021602","0"
"1","","maho_coolB_idle","6","3","0","maho_watch_miho_dash","1021602222","0.2","1021602","0"
"1","","peko_catch_miho_talk","1","3","0","peko_catch_miho_in","1021602223","0.2","1021602","0"
"1","","miho_skate_dash_idle","5","3","0","miho_skate_dash_in","1021602224","0.2","1021602","0"
"","","","11","3","","miho_skate_dash_in","1021602225","0","1021602","0"
"","","","10","3","","text_2","1021602226","0","1021602","0"
"","","","0.9","93","","0","1021602227","","1021602",""
"","","0","vo_adv_5216062","21","","vo_adv_5216062_024","1021602228","","1021602","0"
"","","","1.133","93","","0","1021602229","","1021602",""
"","","","5","122","","5","1021602230","","1021602","0.5"
"","","","1.633","93","","0","1021602231","","1021602",""
"","","","se_10068900","23","","se_obtent_10216_drama_skate4","1021602232","","1021602","0"
"0","","empty","4","3","0","shefy_skate_cross","1021602233","0","1021602","0"
"0","","empty","7","3","0","erika_skate_cross","1021602234","0","1021602","0"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_025","1021602235","","1021602","0"
"1","0","1","1","11","0","──哎呀！\n沒事吧？\n我會牽著妳的手，\n我們再挑戰一次！","1021602236","0","1021602","10"
"","","","0","91","","","1021602237","","1021602",""
"","","","1","3","","peko_catch_miho_idle","1021602238","0.2","1021602","1"
"","","","5","3","","miho_skate_dash_talk","1021602239","0.2","1021602","1"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_026","1021602240","","1021602","0"
"1","0","1","5","11","0","謝謝妳，佩可小姐。\n欸嘿嘿……♪","1021602241","0","1021602","10"
"","","","0","91","","","1021602242","","1021602",""
"","","","0","22","","0","1021602243","","1021602",""
"","","","7","37","","skate_4","1021602244","","1021602",""
"","","","se_10068900","23","","se_obtent_10216_drama_skate5","1021602245","","1021602","0"
"0","","empty","1","3","0","peko_skate_out","1021602246","0.2","1021602","0"
"0","","empty","5","3","0","miho_skate_out","1021602247","0.2","1021602","0"
"1","","kokkoro_watch_miho_out_idle","2","3","0","kokkoro_watch_miho_out_in","1021602248","0.2","1021602","0"
"1","","maho_skate_dash_talk","6","3","0","maho_skate_dash_in","1021602249","0.2","1021602","0"
"","","","11","3","","maho_skate_dash_in","1021602250","0","1021602","0"
"","","","2.7","93","","0","1021602251","","1021602",""
"","","","se_10068900","23","","se_obtent_10216_drama_skate6","1021602252","","1021602","0"
"","","","0.7","93","","0","1021602253","","1021602",""
"3.8","","1.2","-126","121","","-41","1021602254","3","1021602","1.2"
"","","","2.2","93","","0","1021602255","","1021602",""
"","","0","vo_adv_5216062","21","","vo_adv_5216062_027","1021602256","","1021602","0"
"1","0","1","6","11","0","可可蘿也是，\n若是害怕的話，\n可以抓著我的手。","1021602257","0","1021602","10"
"","","","0","91","","","1021602258","","1021602",""
"","","","6","3","","maho_skate_dash_idle","1021602259","0.2","1021602","1"
"1","","kokkoro_wish_talk","2","3","0","kokkoro_wish_talk_in","1021602260","0.2","1021602","0"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_028","1021602261","","1021602","0"
"1","0","1","2","11","-15","如此從容的滑行，不愧是真穗小姐。\n雖然在下姑且是習慣滑行了，\n但就恭敬不如從命……","1021602262","0","1021602","10"
"","","","0","91","","","1021602263","","1021602",""
"","","","0","22","","0","1021602264","","1021602",""
"","","","6","37","","skate_5","1021602265","","1021602",""
"","","","se_10068900","23","","se_obtent_10216_drama_skate7","1021602266","","1021602","0"
"","","","7","3","","erika_skate_crash","1021602267","0","1021602","0"
"","","","11","3","","erika_skate_crash","1021602268","0","1021602","0"
"","","","3","3","","kyaru_skate_crash","1021602269","0","1021602","0"
"","","","12","3","","kyaru_skate_crash","1021602270","0","1021602","0"
"0","","empty","6","3","0","maho_skate_out","1021602271","0.2","1021602","0"
"0","","empty","2","3","0","kokkoro_skate_out","1021602272","0.2","1021602","0"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_029","1021602273","","1021602","0"
"0","2","0","2","11","0","呵呵。滑～♪","1021602274","0","1021602","10"
"","","","1.6","93","","0","1021602275","","1021602",""
"5","","1.2","126","121","","-41","1021602276","3","1021602","1.2"
"","","","3.6","93","","0","1021602277","","1021602",""
"2","","1.2","0","121","","-41","1021602278","3","1021602","1.2"
"","","","1021602269","91","","","1021602279","","1021602",""
"0","","1.15","0","121","","0","1021602280","0","1021602","1.15"
"","","","50","122","","50","1021602281","","1021602","0.5"
"","","","5","32","","1","1021602282","","1021602",""
"1","","erika_scare_down_idle","7","3","0","erika_scare_down_in","1021602283","0.2","1021602","0"
"1","","kyaru_scare_down_idle","3","3","0","kyaru_scare_down_in","1021602284","0.2","1021602","0"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_030","1021602285","","1021602","0"
"","","","10","3","","text_4_in","1021602286","0","1021602","0"
"","","","1.6","93","","0","1021602287","","1021602",""
"","","","10","3","","text_4_out","1021602288","0","1021602","0"
"","","","0.2","93","","0","1021602289","","1021602",""
"1","","erika_angerJump_talk","7","3","0","erika_angerJump_in","1021602290","0.2","1021602","0"
"","","","0.2","93","","0","1021602291","","1021602",""
"","","0","vo_adv_5216062","21","","vo_adv_5216062_031","1021602292","","1021602","0"
"","","","10","3","","text_5_in","1021602293","0","1021602","0"
"","","","2.633","93","","1","1021602294","","1021602",""
"","","","10","3","","text_5_mid","1021602295","0","1021602","1"
"","","","","92","","","1021602296","","1021602",""
"","","","10","3","","text_5_out","1021602297","0","1021602","0"
"","","","0.2","93","","0","1021602298","","1021602",""
"","","","0","22","","0","1021602299","","1021602",""
"","","","7","3","","erika_angerJump_idle","1021602300","0.2","1021602","1"
"1","","kyaru_angerJump_talk","3","3","0","kyaru_angerJump_in","1021602301","0.2","1021602","0"
"","","","0.2","93","","0","1021602302","","1021602",""
"","","0","vo_adv_5216062","21","","vo_adv_5216062_032","1021602303","","1021602","0"
"","","","10","3","","text_6_in","1021602304","0","1021602","0"
"","","","4.466","93","","1","1021602305","","1021602",""
"","","","10","3","","text_6_mid","1021602306","0","1021602","1"
"","","","","92","","","1021602307","","1021602",""
"","","","10","3","","text_6_out","1021602308","0","1021602","0"
"","","","0.2","93","","0","1021602309","","1021602",""
"","","","0","22","","0","1021602310","","1021602",""
"","","","se_10068900","23","","se_obtent_10216_drama_anger","1021602311","","1021602","0"
"1","","erika_angerGP_loop","7","3","0","erika_angerGP_in","1021602312","0.2","1021602","0"
"1","","erika_angerGP_loop","11","3","0","erika_angerGP_in","1021602313","0","1021602","0"
"1","","kyaru_panic_loop","3","3","0","kyaru_panic_in","1021602314","0.2","1021602","0"
"1","","kyaru_panic_loop","12","3","0","kyaru_panic_in","1021602315","0","1021602","0"
"","","","1","93","","0","1021602316","","1021602",""
"","","","4","4","","1","1021602317","","1021602",""
"1","","shefy_skate_stop_loop","4","3","0","shefy_skate_stop_in","1021602318","0","1021602","0"
"","","","0.6","93","","0","1021602319","","1021602",""
"","","","se_10068900","23","","se_obtent_10216_drama_skate8","1021602320","","1021602","0"
"","","","1.9","93","","0","1021602321","","1021602",""
