8706fe3978cfe774430d4726e338c5a58fc3af29f756f386423dc4de5042ddae,afd9e215481a04e4b72e5a691acdc48921e07249ad382130551eaf95a74396ea,a26549cb17fb2acafb42166798ebffe8c115faed81aece2297998ac5aee7705f,af61a1c70b3558f897c384c5e3619986f9ecfe341b1ada6627379c0fd7818a06,1d8718741495607379ae98d6e528ed1a75cf0b06be927753d952981702d25ae0,1ff524fe32d61aafc252e61d16320f87ee4b2b01ce4a4f4b1780ed4ae56b0988,99a276a08cb62052276224e618c7f7b0cc04d68aba2809d4cd2504a00b948dff,112f1dcb0aa8858b495dadc745dea993ac0fe99b4db13fa7727c3fbb46e6d850,c460890f91e7fe91111697c690ae7049785baf89fadc19adee5d6137f774ddcc,8faf1b5de1a8e2f5cf476bfd73caca0cb763f32d9664eb4761f1c49ec106ed18,374b7a4e4fd930fd0cac7bc63065a53d570a24ce1b3a9231769d5cca88ee575e,84dce9beaf5b7a397ed2e5e587def0d918f273df620a4d149f4834193b2d1669,14cc9c8da387ff568203ac3f141cd165ea68eb305055c006f305bbf91802df8a,ef6e862aba5f550947d98324d96f21e577506ef243b41ad327b8ab6d91ed43cb,eaa65831f088da572f25369e699cf4f9b5e9cfd74a2f6ba5e1bf1053f5297431,7b1737f8d4962733cf607de291faccddd3d7a446927a87f9fe9652f7c06a333f,f7e04f3351abf32608ec5ef807975cf36fc3d088b77a8989b65b2513b56abfe7,cb0c1ae806535eb00a670e009a4ce85783d9a234d47b3b272cae8df84f344b26,5aec5a4a105f041c2e0380a5f92788cce4e52216a44bf5c2b85c4d1d3b5abde8,d43a426ad8fa2a4bb69e911ecec9e54bedae8c49c6a3d14ac65b3bd6f65ed6b8,f63212154c2960b8142e03f3e1ef51feaa45b675fd63567602efd6e50e0b154f,607de7e3b48d6cfc6cabe57a0d1a330bcb09f0e935dc6d7b0f61a84af584f64d,c37299840803daea43d714b5d69194a2eb06cf14b6f021bba8268021542f653a,b8bab72724f95026dfc9b1e6333542a507c0f2bda269e6ca4c4bf83b6b118bff,184c450737bb572eaa34ea40f48714892b9120cf7fff75c947bb7f31964f6083,d4c2f7c386403c84ed4507740ab4e33f386a1ccd06886160ffc076a8355ac95b,efcba34ea4a4ee76a813c0dcca61f5e44e660150a4f9534adb543e40c77fc968,a3c26955614e687686941012ccc7a4d84e9fbde27a17e6848d98e1aff02b26d8,bcc6f90dfeedb5df3dfd827d7bc5555553fb1ffb328f9709c70d80da7b4e9543,92312d5cc0a8a3bbbba17b613f4585433a22397eca23d592b87ecdb6df739bcb,42d64450b76bf6bd5616e1055647f5f77c277bac2527a87005077cd73ab660ca,be95d3a7b2633d8a17bc7972df87c531c2c45560194b49db547283540f678f63,3ddfeb1a242df0037f6eeb525f0e4e4975db7d7b8df00711027ef467c60b65b6,6fad37545b52b65c8daabee2938ec9ba0bf406596311ecc03ef6534dfa75472e,3d3da56fe501a70c31939464a493c684651e3c3168183cc63e1e3581cbe64cb4,0773e09b0f140e3c1ccc75a3a56e8e6b17ad8dc13dcfad7c8ef7cac52d57dd6c,72b65ae4d740192e152524f2b5e49bb6bfa4392af9e4a432e67ece780cad43c7,41c28e420a557e7b2f3c45e7fefae969efd2f4b340c242ef64c9f4f83accb3a3,dcd5970e9ca01d72594e8fb584424e133484b836aaaac75680c1e8e88b8f4dc7
"10560105","11","2.4","401056191","0","1004208","1004106","260","1004206","11","1000000","30","1004107","10560103","2","1004108","710081","0.06","2.4","401056171","0","10560104","401056181","10560101","2.6","1004207","1056","10560102","1004210","1004209","401056201","1004110","401056161","1004109","2","1001303","1","3","2"
"10560105","31","3.8","401056241","0","1004208","1004106","261","1004206","31","1000000","38","1004107","10560103","3.5","1004108","710081","0.06","3.7","401056221","0","10560104","401056231","10560101","4","1004207","1056","10560102","1004210","1004209","401056251","1004110","401056211","1004109","2","1001303","1","4","3.5"
"10560105","39","3.8","401056291","0","1004208","1004106","262","1004206","39","1000000","-1","1004107","10560103","3.5","1004108","710081","0.06","3.7","401056271","0","10560104","401056281","10560101","4","1004207","1056","10560102","1004210","1004209","401056301","1004110","401056261","1004109","2","1001303","1","5","3.5"
"10570105","1","1.4","401056491","0","1004203","1004101","263","1004201","1","1000000","1","1004102","10570103","1.2","1004103","710091","0.03","1.3","401056471","0","10570104","401056481","10570101","1.5","1004202","1057","10570102","1004205","1004204","401056501","1004105","401056461","1004104","1","1001301","1","1","1.2"
"10570105","2","1.4","401056491","0","1004208","1004106","264","1004206","2","1000000","3","1004107","10570103","1.2","1004108","710091","0.03","1.3","401056471","0","10570104","401056481","10570101","1.5","1004207","1057","10570102","1004210","1004209","401056501","1004110","401056461","1004109","1","1001303","1","1","1.2"
"10570105","4","1.9","401056541","0","1004208","1004106","265","1004206","4","1000000","10","1004107","10570103","1.6","1004108","710091","0.06","1.8","401056521","0","10570104","401056531","10570101","2","1004207","1057","10570102","1004210","1004209","401056551","1004110","401056511","1004109","2","1001303","1","2","1.6"
"10570105","11","2.4","401056591","0","1004208","1004106","266","1004206","11","1000000","30","1004107","10570103","2","1004108","710091","0.06","2.4","401056571","0","10570104","401056581","10570101","2.6","1004207","1057","10570102","1004210","1004209","401056601","1004110","401056561","1004109","2","1001303","1","3","2"
"10570105","31","3.8","401056641","0","1004208","1004106","267","1004206","31","1000000","38","1004107","10570103","3.5","1004108","710091","0.06","3.7","401056621","0","10570104","401056631","10570101","4","1004207","1057","10570102","1004210","1004209","401056651","1004110","401056611","1004109","2","1001303","1","4","3.5"
"10570105","39","3.8","401056691","0","1004208","1004106","268","1004206","39","1000000","-1","1004107","10570103","3.5","1004108","710091","0.06","3.7","401056671","0","10570104","401056681","10570101","4","1004207","1057","10570102","1004210","1004209","401056701","1004110","401056661","1004109","2","1001303","1","5","3.5"
"10580105","1","1.4","401056891","0","1004203","1004101","269","1004201","1","1000000","1","1004102","10580103","1.2","1004103","710101","0.03","1.3","401056871","0","10580104","401056881","10580101","1.5","1004202","1058","10580102","1004205","1004204","401056901","1004105","401056861","1004104","1","1001301","1","1","1.2"
"10580105","2","1.4","401056891","0","1004208","1004106","270","1004206","2","1000000","3","1004107","10580103","1.2","1004108","710101","0.03","1.3","401056871","0","10580104","401056881","10580101","1.5","1004207","1058","10580102","1004210","1004209","401056901","1004110","401056861","1004109","1","1001303","1","1","1.2"
"10580105","4","1.9","401056941","0","1004208","1004106","271","1004206","4","1000000","10","1004107","10580103","1.6","1004108","710101","0.06","1.8","401056921","0","10580104","401056931","10580101","2","1004207","1058","10580102","1004210","1004209","401056951","1004110","401056911","1004109","2","1001303","1","2","1.6"
"10580105","11","2.4","401056991","0","1004208","1004106","272","1004206","11","1000000","30","1004107","10580103","2","1004108","710101","0.06","2.4","401056971","0","10580104","401056981","10580101","2.6","1004207","1058","10580102","1004210","1004209","401057001","1004110","401056961","1004109","2","1001303","1","3","2"
"10580105","31","3.8","401057041","0","1004208","1004106","273","1004206","31","1000000","38","1004107","10580103","3.5","1004108","710101","0.06","3.7","401057021","0","10580104","401057031","10580101","4","1004207","1058","10580102","1004210","1004209","401057051","1004110","401057011","1004109","2","1001303","1","4","3.5"
"10580105","39","3.8","401057091","0","1004208","1004106","274","1004206","39","1000000","-1","1004107","10580103","3.5","1004108","710101","0.06","3.7","401057071","0","10580104","401057081","10580101","4","1004207","1058","10580102","1004210","1004209","401057101","1004110","401057061","1004109","2","1001303","1","5","3.5"
"10590105","1","1.4","401057291","0","1004203","1004101","275","1004201","1","1000000","1","1004102","10590103","1.2","1004103","710111","0.03","1.3","401057271","0","10590104","401057281","10590101","1.5","1004202","1059","10590102","1004205","1004204","401057301","1004105","401057261","1004104","1","1001301","1","1","1.2"
"10590105","2","1.4","401057291","0","1004208","1004106","276","1004206","2","1000000","3","1004107","10590103","1.2","1004108","710111","0.03","1.3","401057271","0","10590104","401057281","10590101","1.5","1004207","1059","10590102","1004210","1004209","401057301","1004110","401057261","1004109","1","1001303","1","1","1.2"
"10590105","4","1.9","401057341","0","1004208","1004106","277","1004206","4","1000000","9","1004107","10590103","1.6","1004108","710111","0.06","1.8","401057321","0","10590104","401057331","10590101","2","1004207","1059","10590102","1004210","1004209","401057351","1004110","401057311","1004109","2","1001303","1","2","1.6"
"10590105","10","2.1","401057391","0","1004208","1004106","278","1004206","10","1000000","25","1004107","10590103","2","1004108","710111","0.06","2.1","401057371","0","10590104","401057381","10590101","2.2","1004207","1059","10590102","1004210","1004209","401057401","1004110","401057361","1004109","2","1001303","1","3","2"
"10590105","26","4.8","401057441","0","1004208","1004106","279","1004206","26","1000000","-1","1004107","10590103","4.5","1004108","710111","0.06","4.7","401057421","0","10590104","401057431","10590101","5","1004207","1059","10590102","1004210","1004209","401057451","1004110","401057411","1004109","2","1001303","1","4","4.5"
"10600105","1","1.4","401057691","0","1004203","1004101","281","1004201","1","1000000","1","1004102","10600103","1.2","1004103","710121","0.03","1.3","401057671","0","10600104","401057681","10600101","1.5","1004202","1060","10600102","1004205","1004204","401057701","1004105","401057661","1004104","1","1001301","1","1","1.2"
"10600105","2","1.4","401057691","0","1004208","1004106","282","1004206","2","1000000","3","1004107","10600103","1.2","1004108","710121","0.03","1.3","401057671","0","10600104","401057681","10600101","1.5","1004207","1060","10600102","1004210","1004209","401057701","1004110","401057661","1004109","1","1001303","1","1","1.2"
"10600105","4","1.9","401057741","0","1004208","1004106","283","1004206","4","1000000","9","1004107","10600103","1.6","1004108","710121","0.06","1.8","401057721","0","10600104","401057731","10600101","2","1004207","1060","10600102","1004210","1004209","401057751","1004110","401057711","1004109","2","1001303","1","2","1.6"
"10600105","10","2.1","401057791","0","1004208","1004106","284","1004206","10","1000000","25","1004107","10600103","2","1004108","710121","0.06","2.1","401057771","0","10600104","401057781","10600101","2.2","1004207","1060","10600102","1004210","1004209","401057801","1004110","401057761","1004109","2","1001303","1","3","2"
"10600105","26","4.8","401057841","0","1004208","1004106","285","1004206","26","1000000","-1","1004107","10600103","4.5","1004108","710121","0.06","4.7","401057821","0","10600104","401057831","10600101","5","1004207","1060","10600102","1004210","1004209","401057851","1004110","401057811","1004109","2","1001303","1","4","4.5"
"10610105","1","1.4","401058091","0","1004203","1004101","287","1004201","1","1000000","1","1004102","10610103","1.2","1004103","710011","0.03","1.3","401058071","0","10610104","401058081","10610101","1.5","1004202","1061","10610102","1004205","1004204","401058101","1004105","401058061","1004104","1","1001301","1","1","1.2"
"10610105","2","1.4","401058091","0","1004208","1004106","288","1004206","2","1000000","3","1004107","10610103","1.2","1004108","710011","0.03","1.3","401058071","0","10610104","401058081","10610101","1.5","1004207","1061","10610102","1004210","1004209","401058101","1004110","401058061","1004109","1","1001303","1","1","1.2"
"10610105","4","1.9","401058141","0","1004208","1004106","289","1004206","4","1000000","9","1004107","10610103","1.6","1004108","710011","0.06","1.8","401058121","0","10610104","401058131","10610101","2","1004207","1061","10610102","1004210","1004209","401058151","1004110","401058111","1004109","2","1001303","1","2","1.6"
"10610105","10","2.1","401058191","0","1004208","1004106","290","1004206","10","1000000","25","1004107","10610103","2","1004108","710011","0.06","2.1","401058171","0","10610104","401058181","10610101","2.2","1004207","1061","10610102","1004210","1004209","401058201","1004110","401058161","1004109","2","1001303","1","3","2"
"10610105","26","4.8","401058241","0","1004208","1004106","291","1004206","26","1000000","-1","1004107","10610103","4.5","1004108","710011","0.06","4.7","401058221","0","10610104","401058231","10610101","5","1004207","1061","10610102","1004210","1004209","401058251","1004110","401058211","1004109","2","1001303","1","4","4.5"
"10630105","1","1.4","401058491","0","1004203","1004101","293","1004201","1","1000000","1","1004102","10630103","1.2","1004103","710021","0.03","1.3","401058471","0","10630104","401058481","10630101","1.5","1004202","1063","10630102","1004205","1004204","401058501","1004105","401058461","1004104","1","1001301","1","1","1.2"
"10630105","2","1.4","401058491","0","1004208","1004106","294","1004206","2","1000000","3","1004107","10630103","1.2","1004108","710021","0.03","1.3","401058471","0","10630104","401058481","10630101","1.5","1004207","1063","10630102","1004210","1004209","401058501","1004110","401058461","1004109","1","1001303","1","1","1.2"
"10630105","4","1.9","401058541","0","1004208","1004106","295","1004206","4","1000000","9","1004107","10630103","1.6","1004108","710021","0.06","1.8","401058521","0","10630104","401058531","10630101","2","1004207","1063","10630102","1004210","1004209","401058551","1004110","401058511","1004109","2","1001303","1","2","1.6"
"10630105","10","2.1","401058591","0","1004208","1004106","296","1004206","10","1000000","25","1004107","10630103","2","1004108","710021","0.06","2.1","401058571","0","10630104","401058581","10630101","2.2","1004207","1063","10630102","1004210","1004209","401058601","1004110","401058561","1004109","2","1001303","1","3","2"
"10630105","26","4.8","401058641","0","1004208","1004106","297","1004206","26","1000000","-1","1004107","10630103","4.5","1004108","710021","0.06","4.7","401058621","0","10630104","401058631","10630101","5","1004207","1063","10630102","1004210","1004209","401058651","1004110","401058611","1004109","2","1001303","1","4","4.5"
"10640105","1","1.4","401058841","0","1004203","1004101","298","1004201","1","1000000","1","1004102","10640103","1.2","1004103","710031","0.03","1.3","401058821","0","10640104","401058831","10640101","1.5","1004202","1064","10640102","1004205","1004204","401058851","1004105","401058811","1004104","1","1001301","1","1","1.2"
"10640105","2","1.4","401058841","0","1004208","1004106","299","1004206","2","1000000","3","1004107","10640103","1.2","1004108","710031","0.03","1.3","401058821","0","10640104","401058831","10640101","1.5","1004207","1064","10640102","1004210","1004209","401058851","1004110","401058811","1004109","1","1001303","1","1","1.2"
"10640105","4","1.9","401058891","0","1004208","1004106","300","1004206","4","1000000","9","1004107","10640103","1.6","1004108","710031","0.06","1.8","401058871","0","10640104","401058881","10640101","2","1004207","1064","10640102","1004210","1004209","401058901","1004110","401058861","1004109","2","1001303","1","2","1.6"
"10640105","10","2.1","401058941","0","1004208","1004106","301","1004206","10","1000000","25","1004107","10640103","2","1004108","710031","0.06","2.1","401058921","0","10640104","401058931","10640101","2.2","1004207","1064","10640102","1004210","1004209","401058951","1004110","401058911","1004109","2","1001303","1","3","2"
"10640105","26","4.8","401058991","0","1004208","1004106","302","1004206","26","1000000","-1","1004107","10640103","4.5","1004108","710031","0.06","4.7","401058971","0","10640104","401058981","10640101","5","1004207","1064","10640102","1004210","1004209","401059001","1004110","401058961","1004109","2","1001303","1","4","4.5"
"10650105","1","1.4","401059191","0","1004203","1004101","303","1004201","1","1000000","1","1004102","10650103","1.2","1004103","710041","0.03","1.3","401059171","0","10650104","401059181","10650101","1.5","1004202","1065","10650102","1004205","1004204","401059201","1004105","401059161","1004104","1","1001301","1","1","1.2"
"10650105","2","1.4","401059191","0","1004208","1004106","304","1004206","2","1000000","3","1004107","10650103","1.2","1004108","710041","0.03","1.3","401059171","0","10650104","401059181","10650101","1.5","1004207","1065","10650102","1004210","1004209","401059201","1004110","401059161","1004109","1","1001303","1","1","1.2"
"10650105","4","1.9","401059241","0","1004208","1004106","305","1004206","4","1000000","9","1004107","10650103","1.6","1004108","710041","0.06","1.8","401059221","0","10650104","401059231","10650101","2","1004207","1065","10650102","1004210","1004209","401059251","1004110","401059211","1004109","2","1001303","1","2","1.6"
"10650105","10","2.1","401059291","0","1004208","1004106","306","1004206","10","1000000","25","1004107","10650103","2","1004108","710041","0.06","2.1","401059271","0","10650104","401059281","10650101","2.2","1004207","1065","10650102","1004210","1004209","401059301","1004110","401059261","1004109","2","1001303","1","3","2"
"10650105","26","4.8","401059341","0","1004208","1004106","307","1004206","26","1000000","-1","1004107","10650103","4.5","1004108","710041","0.06","4.7","401059321","0","10650104","401059331","10650101","5","1004207","1065","10650102","1004210","1004209","401059351","1004110","401059311","1004109","2","1001303","1","4","4.5"
"10660105","1","1.4","401059541","0","1004203","1004101","308","1004201","1","1000000","1","1004102","10660103","1.2","1004103","710051","0.03","1.3","401059521","0","10660104","401059531","10660101","1.5","1004202","1066","10660102","1004205","1004204","401059551","1004105","401059511","1004104","1","1001301","1","1","1.2"
"10660105","2","1.4","401059541","0","1004208","1004106","309","1004206","2","1000000","3","1004107","10660103","1.2","1004108","710051","0.03","1.3","401059521","0","10660104","401059531","10660101","1.5","1004207","1066","10660102","1004210","1004209","401059551","1004110","401059511","1004109","1","1001303","1","1","1.2"
"10660105","4","1.9","401059591","0","1004208","1004106","310","1004206","4","1000000","9","1004107","10660103","1.6","1004108","710051","0.06","1.8","401059571","0","10660104","401059581","10660101","2","1004207","1066","10660102","1004210","1004209","401059601","1004110","401059561","1004109","2","1001303","1","2","1.6"
"10660105","10","2.1","401059641","0","1004208","1004106","311","1004206","10","1000000","25","1004107","10660103","2","1004108","710051","0.06","2.1","401059621","0","10660104","401059631","10660101","2.2","1004207","1066","10660102","1004210","1004209","401059651","1004110","401059611","1004109","2","1001303","1","3","2"
"10660105","26","4.8","401059691","0","1004208","1004106","312","1004206","26","1000000","-1","1004107","10660103","4.5","1004108","710051","0.06","4.7","401059671","0","10660104","401059681","10660101","5","1004207","1066","10660102","1004210","1004209","401059701","1004110","401059661","1004109","2","1001303","1","4","4.5"
"10670105","1","1.4","401059891","0","1004203","1004101","313","1004201","1","1000000","1","1004102","10670103","1.2","1004103","710061","0.03","1.3","401059871","0","10670104","401059881","10670101","1.5","1004202","1067","10670102","1004205","1004204","401059901","1004105","401059861","1004104","1","1001301","1","1","1.2"
"10670105","2","1.4","401059891","0","1004208","1004106","314","1004206","2","1000000","3","1004107","10670103","1.2","1004108","710061","0.03","1.3","401059871","0","10670104","401059881","10670101","1.5","1004207","1067","10670102","1004210","1004209","401059901","1004110","401059861","1004109","1","1001303","1","1","1.2"
"10670105","4","1.9","401059941","0","1004208","1004106","315","1004206","4","1000000","9","1004107","10670103","1.6","1004108","710061","0.06","1.8","401059921","0","10670104","401059931","10670101","2","1004207","1067","10670102","1004210","1004209","401059951","1004110","401059911","1004109","2","1001303","1","2","1.6"
"10670105","10","2.1","401059991","0","1004208","1004106","316","1004206","10","1000000","25","1004107","10670103","2","1004108","710061","0.06","2.1","401059971","0","10670104","401059981","10670101","2.2","1004207","1067","10670102","1004210","1004209","401060001","1004110","401059961","1004109","2","1001303","1","3","2"
"10670105","26","4.8","401060041","0","1004208","1004106","317","1004206","26","1000000","-1","1004107","10670103","4.5","1004108","710061","0.06","4.7","401060021","0","10670104","401060031","10670101","5","1004207","1067","10670102","1004210","1004209","401060051","1004110","401060011","1004109","2","1001303","1","4","4.5"
"10680105","-2","1.4","401060241","0","1004208","0","318","1004206","-2","1000000","-2","0","10680103","1.2","0","710071","0.03","1.3","401060221","0","10680104","401060231","10680101","1.5","1004207","1068","10680102","1004210","1004209","401060251","0","401060211","0","1","0","1","1","1.2"
"10680105","1","1.9","401060291","0","1004203","1004101","319","1004201","1","1000000","1","1004102","10680103","1.6","1004103","710071","0.06","1.8","401060271","0","10680104","401060281","10680101","2","1004202","1068","10680102","1004205","1004204","401060301","1004105","401060261","1004104","2","1001301","1","2","1.6"
"10680105","2","1.9","401060291","0","1004208","1004106","320","1004206","2","1000000","6","1004107","10680103","1.6","1004108","710071","0.06","1.8","401060271","0","10680104","401060281","10680101","2","1004207","1068","10680102","1004210","1004209","401060301","1004110","401060261","1004109","2","1001303","1","2","1.6"
"10680105","7","2.1","401060341","0","1004208","1004106","321","1004206","7","1000000","22","1004107","10680103","2","1004108","710071","0.06","2.1","401060321","0","10680104","401060331","10680101","2.2","1004207","1068","10680102","1004210","1004209","401060351","1004110","401060311","1004109","2","1001303","1","3","2"
"10680105","23","4.8","401060391","0","1004208","1004106","322","1004206","23","1000000","-1","1004107","10680103","4.5","1004108","710071","0.06","4.7","401060371","0","10680104","401060381","10680101","5","1004207","1068","10680102","1004210","1004209","401060401","1004110","401060361","1004109","2","1001303","1","4","4.5"
"10690105","-2","1.4","401060591","0","1004208","0","323","1004206","-2","1000000","-2","0","10690103","1.2","0","710081","0.03","1.3","401060571","0","10690104","401060581","10690101","1.5","1004207","1069","10690102","1004210","1004209","401060601","0","401060561","0","1","0","1","1","1.2"
"10690105","1","1.9","401060641","0","1004203","1004101","324","1004201","1","1000000","1","1004102","10690103","1.6","1004103","710081","0.06","1.8","401060621","0","10690104","401060631","10690101","2","1004202","1069","10690102","1004205","1004204","401060651","1004105","401060611","1004104","2","1001301","1","2","1.6"
"10690105","2","1.9","401060641","0","1004208","1004106","325","1004206","2","1000000","6","1004107","10690103","1.6","1004108","710081","0.06","1.8","401060621","0","10690104","401060631","10690101","2","1004207","1069","10690102","1004210","1004209","401060651","1004110","401060611","1004109","2","1001303","1","2","1.6"
"10690105","7","2.1","401060691","0","1004208","1004106","326","1004206","7","1000000","22","1004107","10690103","2","1004108","710081","0.06","2.1","401060671","0","10690104","401060681","10690101","2.2","1004207","1069","10690102","1004210","1004209","401060701","1004110","401060661","1004109","2","1001303","1","3","2"
"10690105","23","4.8","401060741","0","1004208","1004106","327","1004206","23","1000000","-1","1004107","10690103","4.5","1004108","710081","0.06","4.7","401060721","0","10690104","401060731","10690101","5","1004207","1069","10690102","1004210","1004209","401060751","1004110","401060711","1004109","2","1001303","1","4","4.5"
"10700105","-2","1.4","401060941","0","1004208","0","328","1004206","-2","1000000","-2","0","10700103","1.2","0","710091","0.03","1.3","401060921","0","10700104","401060931","10700101","1.5","1004207","1070","10700102","1004210","1004209","401060951","0","401060911","0","1","0","1","1","1.2"
"10700105","1","1.9","401060991","0","1004203","1004101","329","1004201","1","1000000","1","1004102","10700103","1.6","1004103","710091","0.06","1.8","401060971","0","10700104","401060981","10700101","2","1004202","1070","10700102","1004205","1004204","401061001","1004105","401060961","1004104","2","1001301","1","2","1.6"
"10700105","2","1.9","401060991","0","1004208","1004106","330","1004206","2","1000000","6","1004107","10700103","1.6","1004108","710091","0.06","1.8","401060971","0","10700104","401060981","10700101","2","1004207","1070","10700102","1004210","1004209","401061001","1004110","401060961","1004109","2","1001303","1","2","1.6"
"10700105","7","2.1","401061041","0","1004208","1004106","331","1004206","7","1000000","22","1004107","10700103","2","1004108","710091","0.06","2.1","401061021","0","10700104","401061031","10700101","2.2","1004207","1070","10700102","1004210","1004209","401061051","1004110","401061011","1004109","2","1001303","1","3","2"
"10700105","23","4.8","401061091","0","1004208","1004106","332","1004206","23","1000000","-1","1004107","10700103","4.5","1004108","710091","0.06","4.7","401061071","0","10700104","401061081","10700101","5","1004207","1070","10700102","1004210","1004209","401061101","1004110","401061061","1004109","2","1001303","1","4","4.5"
"10710105","-2","1.4","401061291","0","1004208","0","333","1004206","-2","1000000","-2","0","10710103","1.2","0","710101","0.03","1.3","401061271","0","10710104","401061281","10710101","1.5","1004207","1071","10710102","1004210","1004209","401061301","0","401061261","0","1","0","1","1","1.2"
"10710105","1","1.9","401061341","0","1004203","1004101","334","1004201","1","1000000","1","1004102","10710103","1.6","1004103","710101","0.06","1.8","401061321","0","10710104","401061331","10710101","2","1004202","1071","10710102","1004205","1004204","401061351","1004105","401061311","1004104","2","1001301","1","2","1.6"
"10710105","2","1.9","401061341","0","1004208","1004106","335","1004206","2","1000000","6","1004107","10710103","1.6","1004108","710101","0.06","1.8","401061321","0","10710104","401061331","10710101","2","1004207","1071","10710102","1004210","1004209","401061351","1004110","401061311","1004109","2","1001303","1","2","1.6"
"10710105","7","2.1","401061391","0","1004208","1004106","336","1004206","7","1000000","22","1004107","10710103","2","1004108","710101","0.06","2.1","401061371","0","10710104","401061381","10710101","2.2","1004207","1071","10710102","1004210","1004209","401061401","1004110","401061361","1004109","2","1001303","1","3","2"
"10710105","23","4.8","401061441","0","1004208","1004106","337","1004206","23","1000000","-1","1004107","10710103","4.5","1004108","710101","0.06","4.7","401061421","0","10710104","401061431","10710101","5","1004207","1071","10710102","1004210","1004209","401061451","1004110","401061411","1004109","2","1001303","1","4","4.5"
"10720105","-2","1.4","401061641","0","1004208","0","338","1004206","-2","1000000","-2","0","10720103","1.2","0","710111","0.03","1.3","401061621","0","10720104","401061631","10720101","1.5","1004207","1072","10720102","1004210","1004209","401061651","0","401061611","0","1","0","1","1","1.2"
"10720105","1","1.9","401061691","0","1004203","1004101","339","1004201","1","1000000","1","1004102","10720103","1.6","1004103","710111","0.06","1.8","401061671","0","10720104","401061681","10720101","2","1004202","1072","10720102","1004205","1004204","401061701","1004105","401061661","1004104","2","1001301","1","2","1.6"
"10720105","2","1.9","401061691","0","1004208","1004106","340","1004206","2","1000000","6","1004107","10720103","1.6","1004108","710111","0.06","1.8","401061671","0","10720104","401061681","10720101","2","1004207","1072","10720102","1004210","1004209","401061701","1004110","401061661","1004109","2","1001303","1","2","1.6"
"10720105","7","2.1","401061741","0","1004208","1004106","341","1004206","7","1000000","22","1004107","10720103","2","1004108","710111","0.06","2.1","401061721","0","10720104","401061731","10720101","2.2","1004207","1072","10720102","1004210","1004209","401061751","1004110","401061711","1004109","2","1001303","1","3","2"
"10720105","23","4.8","401061791","0","1004208","1004106","342","1004206","23","1000000","-1","1004107","10720103","4.5","1004108","710111","0.06","4.7","401061771","0","10720104","401061781","10720101","5","1004207","1072","10720102","1004210","1004209","401061801","1004110","401061761","1004109","2","1001303","1","4","4.5"
"10730105","-2","1.4","401061991","0","1004208","0","343","1004206","-2","1000000","-2","0","10730103","1.2","0","710121","0.03","1.3","401061971","0","10730104","401061981","10730101","1.5","1004207","1073","10730102","1004210","1004209","401062001","0","401061961","0","1","0","1","1","1.2"
"10730105","1","1.9","401062041","0","1004203","1004101","344","1004201","1","1000000","1","1004102","10730103","1.6","1004103","710121","0.06","1.8","401062021","0","10730104","401062031","10730101","2","1004202","1073","10730102","1004205","1004204","401062051","1004105","401062011","1004104","2","1001301","1","2","1.6"
"10730105","2","1.9","401062041","0","1004208","1004106","345","1004206","2","1000000","6","1004107","10730103","1.6","1004108","710121","0.06","1.8","401062021","0","10730104","401062031","10730101","2","1004207","1073","10730102","1004210","1004209","401062051","1004110","401062011","1004109","2","1001303","1","2","1.6"
"10730105","7","2.1","401062091","0","1004208","1004106","346","1004206","7","1000000","22","1004107","10730103","2","1004108","710121","0.06","2.1","401062071","0","10730104","401062081","10730101","2.2","1004207","1073","10730102","1004210","1004209","401062101","1004110","401062061","1004109","2","1001303","1","3","2"
"10730105","23","4.8","401062141","0","1004208","1004106","347","1004206","23","1000000","-1","1004107","10730103","4.5","1004108","710121","0.06","4.7","401062121","0","10730104","401062131","10730101","5","1004207","1073","10730102","1004210","1004209","401062151","1004110","401062111","1004109","2","1001303","1","4","4.5"
"10740105","-2","1.4","401062341","0","1004208","0","348","1004206","-2","1000000","-2","0","10740103","1.2","0","710011","0.03","1.3","401062321","0","10740104","401062331","10740101","1.5","1004207","1074","10740102","1004210","1004209","401062351","0","401062311","0","1","0","1","1","1.2"
"10740105","1","1.9","401062391","0","1004203","1004101","349","1004201","1","1000000","1","1004102","10740103","1.6","1004103","710011","0.06","1.8","401062371","0","10740104","401062381","10740101","2","1004202","1074","10740102","1004205","1004204","401062401","1004105","401062361","1004104","2","1001301","1","2","1.6"
"10740105","2","1.9","401062391","0","1004208","1004106","350","1004206","2","1000000","6","1004107","10740103","1.6","1004108","710011","0.06","1.8","401062371","0","10740104","401062381","10740101","2","1004207","1074","10740102","1004210","1004209","401062401","1004110","401062361","1004109","2","1001303","1","2","1.6"
"10740105","7","2.1","401062441","0","1004208","1004106","351","1004206","7","1000000","22","1004107","10740103","2","1004108","710011","0.06","2.1","401062421","0","10740104","401062431","10740101","2.2","1004207","1074","10740102","1004210","1004209","401062451","1004110","401062411","1004109","2","1001303","1","3","2"
"10740105","23","4.8","401062491","0","1004208","1004106","352","1004206","23","1000000","-1","1004107","10740103","4.5","1004108","710011","0.06","4.7","401062471","0","10740104","401062481","10740101","5","1004207","1074","10740102","1004210","1004209","401062501","1004110","401062461","1004109","2","1001303","1","4","4.5"
