b25962a7f1abb9bd7592a10fd252763bad6855a84025a8d787fd65b5cec3355d,b9133d0d33d60bfe094541d96fc1f3eba7da1829a54d0cf99e2a9a57d6cb9b98,6b1441476655e913ce1002d44ea81b2e71ca43d88583cb2290201c6e6acd70d1,f8975062a513ef55f7df7cbc112bbba25594ec159cb4194dcade6a101627f2a4,07411341852348ad509e3e8c9f9f3888b54179fbfff8845d44c4c801d94093f0,733d9886b057e96f335c7630c84ce2c398c39f8b5d87db80e57a5c07cef6af09,5d62289ae5ef0e79bdc90304890960d61e9a94523f1d353b98d10857f9391fa1,9ef5c8e3f04a6437d822ccfe565be238593d78eeafd28c9b6b0f5291fa8f75de,f45483965785f4b489b878eadae1a41a84e39ff871fba4a4f71a519db7d97a60,0eaa19779b420ea3162f4276e82eb77d4ec8bb0f59c80b8a2eed0516789ce998,a6db5462e333ad17a55332e606c77be97b8d7c0190959d721df16ec3458a01f8,0850144aed48d9a15bc8a1e03a442ee474c5e379d987c5d09ff5c60225e3ab1d,b09e1fc7d2664ac9fde5f721c2a32a7cfc195c80a3cb4c84543b51ca61420918,4073a6a2529f3f97a29bf13e407e42fd3b78ac0ce11aefbb3073bc7d41528bd9,8dc2465bb52b65835b4a77a5b27f45b54e50dbf739d772fe95ba8f8bb52bd86c,2cbff071763821f84d852ca7ba20908c799958110eedff3da2166fa3d66ab5d1,242f6ca249e020117b2d45b1e2ba4d45cf19103085c60013750ec25fff8bd2b4,4cd87ba927d96dbf4e15eb732afdd9c5b4a1d494f1edc525d8da7f04558385f8,3c0a5921fd45dc6f31dd4b58215bc2cd8f8f9328191d700b16c2ed162fb42ef1,25bf0b9e919b006862697151595047b741a4b53e43991897f80bb8b69c9112cf,25ff846a86126449f76d03c095f4d4779043327d2d31192ebd8bc6ee55b32ed4
"0","31145","150","0","90006","0","4500","1","0","0","91002","1055","51","6000","0","0","757","2","8","25","2"
"0","31145","300","0","90006","0","4000","1","0","0","91002","1055","151","4000","0","0","758","2","8","20","2"
"0","31145","700","0","90006","0","3500","1","0","0","91002","1055","301","3500","0","0","759","2","8","18","2"
"0","31145","1500","0","90006","0","3000","1","0","0","91002","1055","701","3000","0","0","760","2","8","16","2"
"0","31145","3000","0","90006","0","2500","1","0","0","91002","1055","1501","2500","0","0","761","2","8","14","2"
"0","31145","5000","0","90006","0","2000","1","0","0","91002","1055","3001","2000","0","0","762","2","8","12","2"
"0","31145","7000","0","90006","0","1500","1","0","0","91002","1055","5001","1500","0","0","763","2","8","10","2"
"0","31145","10000","0","90006","0","1000","1","0","0","91002","1055","7001","1000","0","0","764","2","8","8","2"
"0","31145","-1","0","90006","0","750","1","0","0","91002","1055","10001","750","0","0","765","2","8","7","2"
"0","31025","1","0","90006","0","5000","1","0","0","91002","1056","1","20000","0","0","766","2","8","30","2"
"0","31025","2","0","90006","0","5000","1","0","0","91002","1056","2","15000","0","0","767","2","8","30","2"
"0","31025","3","0","90006","0","5000","1","0","0","91002","1056","3","12000","0","0","768","2","8","30","2"
"0","31025","20","0","90006","0","5000","1","0","0","91002","1056","4","10000","0","0","769","2","8","30","2"
"0","31025","50","0","90006","0","5000","1","0","0","91002","1056","21","8000","0","0","770","2","8","30","2"
"0","31025","150","0","90006","0","4500","1","0","0","91002","1056","51","6000","0","0","771","2","8","25","2"
"0","31025","300","0","90006","0","4000","1","0","0","91002","1056","151","4000","0","0","772","2","8","20","2"
"0","31025","700","0","90006","0","3500","1","0","0","91002","1056","301","3500","0","0","773","2","8","18","2"
"0","31025","1500","0","90006","0","3000","1","0","0","91002","1056","701","3000","0","0","774","2","8","16","2"
"0","31025","3000","0","90006","0","2500","1","0","0","91002","1056","1501","2500","0","0","775","2","8","14","2"
"0","31025","5000","0","90006","0","2000","1","0","0","91002","1056","3001","2000","0","0","776","2","8","12","2"
"0","31025","7000","0","90006","0","1500","1","0","0","91002","1056","5001","1500","0","0","777","2","8","10","2"
"0","31025","10000","0","90006","0","1000","1","0","0","91002","1056","7001","1000","0","0","778","2","8","8","2"
"0","31025","-1","0","90006","0","750","1","0","0","91002","1056","10001","750","0","0","779","2","8","7","2"
"0","31042","1","0","90006","0","5000","1","0","0","91002","1057","1","20000","0","0","780","2","8","30","2"
"0","31042","2","0","90006","0","5000","1","0","0","91002","1057","2","15000","0","0","781","2","8","30","2"
"0","31042","3","0","90006","0","5000","1","0","0","91002","1057","3","12000","0","0","782","2","8","30","2"
"0","31042","20","0","90006","0","5000","1","0","0","91002","1057","4","10000","0","0","783","2","8","30","2"
"0","31042","50","0","90006","0","5000","1","0","0","91002","1057","21","8000","0","0","784","2","8","30","2"
"0","31042","150","0","90006","0","4500","1","0","0","91002","1057","51","6000","0","0","785","2","8","25","2"
"0","31042","300","0","90006","0","4000","1","0","0","91002","1057","151","4000","0","0","786","2","8","20","2"
"0","31042","700","0","90006","0","3500","1","0","0","91002","1057","301","3500","0","0","787","2","8","18","2"
"0","31042","1500","0","90006","0","3000","1","0","0","91002","1057","701","3000","0","0","788","2","8","16","2"
"0","31042","3000","0","90006","0","2500","1","0","0","91002","1057","1501","2500","0","0","789","2","8","14","2"
"0","31042","5000","0","90006","0","2000","1","0","0","91002","1057","3001","2000","0","0","790","2","8","12","2"
"0","31042","7000","0","90006","0","1500","1","0","0","91002","1057","5001","1500","0","0","791","2","8","10","2"
"0","31042","10000","0","90006","0","1000","1","0","0","91002","1057","7001","1000","0","0","792","2","8","8","2"
"0","31042","-1","0","90006","0","750","1","0","0","91002","1057","10001","750","0","0","793","2","8","7","2"
"0","31022","1","0","90006","0","5000","1","0","0","91002","1058","1","20000","0","0","794","2","8","30","2"
"0","31022","2","0","90006","0","5000","1","0","0","91002","1058","2","15000","0","0","795","2","8","30","2"
"0","31022","3","0","90006","0","5000","1","0","0","91002","1058","3","12000","0","0","796","2","8","30","2"
"0","31022","20","0","90006","0","5000","1","0","0","91002","1058","4","10000","0","0","797","2","8","30","2"
"0","31022","50","0","90006","0","5000","1","0","0","91002","1058","21","8000","0","0","798","2","8","30","2"
"0","31022","150","0","90006","0","4500","1","0","0","91002","1058","51","6000","0","0","799","2","8","25","2"
"0","31022","300","0","90006","0","4000","1","0","0","91002","1058","151","4000","0","0","800","2","8","20","2"
"0","31022","700","0","90006","0","3500","1","0","0","91002","1058","301","3500","0","0","801","2","8","18","2"
"0","31022","1500","0","90006","0","3000","1","0","0","91002","1058","701","3000","0","0","802","2","8","16","2"
"0","31022","3000","0","90006","0","2500","1","0","0","91002","1058","1501","2500","0","0","803","2","8","14","2"
"0","31022","5000","0","90006","0","2000","1","0","0","91002","1058","3001","2000","0","0","804","2","8","12","2"
"0","31022","7000","0","90006","0","1500","1","0","0","91002","1058","5001","1500","0","0","805","2","8","10","2"
"0","31022","10000","0","90006","0","1000","1","0","0","91002","1058","7001","1000","0","0","806","2","8","8","2"
"0","31022","-1","0","90006","0","750","1","0","0","91002","1058","10001","750","0","0","807","2","8","7","2"
"0","31043","1","0","90006","0","5000","1","0","0","91002","1059","1","20000","0","0","808","2","8","30","2"
"0","31043","2","0","90006","0","5000","1","0","0","91002","1059","2","15000","0","0","809","2","8","30","2"
"0","31043","3","0","90006","0","5000","1","0","0","91002","1059","3","12000","0","0","810","2","8","30","2"
"0","31043","20","0","90006","0","5000","1","0","0","91002","1059","4","10000","0","0","811","2","8","30","2"
"0","31043","50","0","90006","0","5000","1","0","0","91002","1059","21","8000","0","0","812","2","8","30","2"
"0","31043","150","0","90006","0","4500","1","0","0","91002","1059","51","6000","0","0","813","2","8","25","2"
"0","31043","300","0","90006","0","4000","1","0","0","91002","1059","151","4000","0","0","814","2","8","20","2"
"0","31043","700","0","90006","0","3500","1","0","0","91002","1059","301","3500","0","0","815","2","8","18","2"
"0","31043","1500","0","90006","0","3000","1","0","0","91002","1059","701","3000","0","0","816","2","8","16","2"
"0","31043","3000","0","90006","0","2500","1","0","0","91002","1059","1501","2500","0","0","817","2","8","14","2"
"0","31043","5000","0","90006","0","2000","1","0","0","91002","1059","3001","2000","0","0","818","2","8","12","2"
"0","31043","7000","0","90006","0","1500","1","0","0","91002","1059","5001","1500","0","0","819","2","8","10","2"
"0","31043","10000","0","90006","0","1000","1","0","0","91002","1059","7001","1000","0","0","820","2","8","8","2"
"0","31043","-1","0","90006","0","750","1","0","0","91002","1059","10001","750","0","0","821","2","8","7","2"
"0","31018","1","0","90006","0","5000","1","0","0","91002","1060","1","20000","0","0","822","2","8","30","2"
"0","31018","2","0","90006","0","5000","1","0","0","91002","1060","2","15000","0","0","823","2","8","30","2"
"0","31018","3","0","90006","0","5000","1","0","0","91002","1060","3","12000","0","0","824","2","8","30","2"
"0","31018","20","0","90006","0","5000","1","0","0","91002","1060","4","10000","0","0","825","2","8","30","2"
"0","31018","50","0","90006","0","5000","1","0","0","91002","1060","21","8000","0","0","826","2","8","30","2"
"0","31018","150","0","90006","0","4500","1","0","0","91002","1060","51","6000","0","0","827","2","8","25","2"
"0","31018","300","0","90006","0","4000","1","0","0","91002","1060","151","4000","0","0","828","2","8","20","2"
"0","31018","700","0","90006","0","3500","1","0","0","91002","1060","301","3500","0","0","829","2","8","18","2"
"0","31018","1500","0","90006","0","3000","1","0","0","91002","1060","701","3000","0","0","830","2","8","16","2"
"0","31018","3000","0","90006","0","2500","1","0","0","91002","1060","1501","2500","0","0","831","2","8","14","2"
"0","31018","5000","0","90006","0","2000","1","0","0","91002","1060","3001","2000","0","0","832","2","8","12","2"
"0","31018","7000","0","90006","0","1500","1","0","0","91002","1060","5001","1500","0","0","833","2","8","10","2"
"0","31018","10000","0","90006","0","1000","1","0","0","91002","1060","7001","1000","0","0","834","2","8","8","2"
"0","31018","-1","0","90006","0","750","1","0","0","91002","1060","10001","750","0","0","835","2","8","7","2"
"0","31145","1","0","90006","0","5000","1","0","0","91002","1061","1","20000","0","0","836","2","8","30","2"
"0","31145","2","0","90006","0","5000","1","0","0","91002","1061","2","15000","0","0","837","2","8","30","2"
"0","31145","3","0","90006","0","5000","1","0","0","91002","1061","3","12000","0","0","838","2","8","30","2"
"0","31145","20","0","90006","0","5000","1","0","0","91002","1061","4","10000","0","0","839","2","8","30","2"
"0","31145","50","0","90006","0","5000","1","0","0","91002","1061","21","8000","0","0","840","2","8","30","2"
"0","31145","150","0","90006","0","4500","1","0","0","91002","1061","51","6000","0","0","841","2","8","25","2"
"0","31145","300","0","90006","0","4000","1","0","0","91002","1061","151","4000","0","0","842","2","8","20","2"
"0","31145","700","0","90006","0","3500","1","0","0","91002","1061","301","3500","0","0","843","2","8","18","2"
"0","31145","1500","0","90006","0","3000","1","0","0","91002","1061","701","3000","0","0","844","2","8","16","2"
"0","31145","3000","0","90006","0","2500","1","0","0","91002","1061","1501","2500","0","0","845","2","8","14","2"
"0","31145","5000","0","90006","0","2000","1","0","0","91002","1061","3001","2000","0","0","846","2","8","12","2"
"0","31145","7000","0","90006","0","1500","1","0","0","91002","1061","5001","1500","0","0","847","2","8","10","2"
"0","31145","10000","0","90006","0","1000","1","0","0","91002","1061","7001","1000","0","0","848","2","8","8","2"
"0","31145","-1","0","90006","0","750","1","0","0","91002","1061","10001","750","0","0","849","2","8","7","2"
"0","31025","1","0","90006","0","5000","1","0","0","91002","1063","1","20000","0","0","850","2","8","30","2"
"0","31025","2","0","90006","0","5000","1","0","0","91002","1063","2","15000","0","0","851","2","8","30","2"
"0","31025","3","0","90006","0","5000","1","0","0","91002","1063","3","12000","0","0","852","2","8","30","2"
"0","31025","20","0","90006","0","5000","1","0","0","91002","1063","4","10000","0","0","853","2","8","30","2"
"0","31025","50","0","90006","0","5000","1","0","0","91002","1063","21","8000","0","0","854","2","8","30","2"
"0","31025","150","0","90006","0","4500","1","0","0","91002","1063","51","6000","0","0","855","2","8","25","2"
"0","31025","300","0","90006","0","4000","1","0","0","91002","1063","151","4000","0","0","856","2","8","20","2"
"0","31025","700","0","90006","0","3500","1","0","0","91002","1063","301","3500","0","0","857","2","8","18","2"
"0","31025","1500","0","90006","0","3000","1","0","0","91002","1063","701","3000","0","0","858","2","8","16","2"
"0","31025","3000","0","90006","0","2500","1","0","0","91002","1063","1501","2500","0","0","859","2","8","14","2"
"0","31025","5000","0","90006","0","2000","1","0","0","91002","1063","3001","2000","0","0","860","2","8","12","2"
"0","31025","7000","0","90006","0","1500","1","0","0","91002","1063","5001","1500","0","0","861","2","8","10","2"
"0","31025","10000","0","90006","0","1000","1","0","0","91002","1063","7001","1000","0","0","862","2","8","8","2"
"0","31025","-1","0","90006","0","750","1","0","0","91002","1063","10001","750","0","0","863","2","8","7","2"
"0","31042","1","0","90006","0","5000","1","0","0","91002","1064","1","20000","0","0","864","2","8","30","2"
"0","31042","2","0","90006","0","5000","1","0","0","91002","1064","2","15000","0","0","865","2","8","30","2"
"0","31042","3","0","90006","0","5000","1","0","0","91002","1064","3","12000","0","0","866","2","8","30","2"
"0","31042","20","0","90006","0","5000","1","0","0","91002","1064","4","10000","0","0","867","2","8","30","2"
"0","31042","50","0","90006","0","5000","1","0","0","91002","1064","21","8000","0","0","868","2","8","30","2"
"0","31042","150","0","90006","0","4500","1","0","0","91002","1064","51","6000","0","0","869","2","8","25","2"
"0","31042","300","0","90006","0","4000","1","0","0","91002","1064","151","4000","0","0","870","2","8","20","2"
"0","31042","700","0","90006","0","3500","1","0","0","91002","1064","301","3500","0","0","871","2","8","18","2"
"0","31042","1500","0","90006","0","3000","1","0","0","91002","1064","701","3000","0","0","872","2","8","16","2"
"0","31042","3000","0","90006","0","2500","1","0","0","91002","1064","1501","2500","0","0","873","2","8","14","2"
"0","31042","5000","0","90006","0","2000","1","0","0","91002","1064","3001","2000","0","0","874","2","8","12","2"
"0","31042","7000","0","90006","0","1500","1","0","0","91002","1064","5001","1500","0","0","875","2","8","10","2"
"0","31042","10000","0","90006","0","1000","1","0","0","91002","1064","7001","1000","0","0","876","2","8","8","2"
"0","31042","-1","0","90006","0","750","1","0","0","91002","1064","10001","750","0","0","877","2","8","7","2"
"0","31022","1","0","90006","0","5000","1","0","0","91002","1065","1","20000","0","0","878","2","8","30","2"
"0","31022","2","0","90006","0","5000","1","0","0","91002","1065","2","15000","0","0","879","2","8","30","2"
"0","31022","3","0","90006","0","5000","1","0","0","91002","1065","3","12000","0","0","880","2","8","30","2"
"0","31022","20","0","90006","0","5000","1","0","0","91002","1065","4","10000","0","0","881","2","8","30","2"
"0","31022","50","0","90006","0","5000","1","0","0","91002","1065","21","8000","0","0","882","2","8","30","2"
"0","31022","150","0","90006","0","4500","1","0","0","91002","1065","51","6000","0","0","883","2","8","25","2"
"0","31022","300","0","90006","0","4000","1","0","0","91002","1065","151","4000","0","0","884","2","8","20","2"
"0","31022","700","0","90006","0","3500","1","0","0","91002","1065","301","3500","0","0","885","2","8","18","2"
"0","31022","1500","0","90006","0","3000","1","0","0","91002","1065","701","3000","0","0","886","2","8","16","2"
"0","31022","3000","0","90006","0","2500","1","0","0","91002","1065","1501","2500","0","0","887","2","8","14","2"
"0","31022","5000","0","90006","0","2000","1","0","0","91002","1065","3001","2000","0","0","888","2","8","12","2"
"0","31022","7000","0","90006","0","1500","1","0","0","91002","1065","5001","1500","0","0","889","2","8","10","2"
"0","31022","10000","0","90006","0","1000","1","0","0","91002","1065","7001","1000","0","0","890","2","8","8","2"
"0","31022","-1","0","90006","0","750","1","0","0","91002","1065","10001","750","0","0","891","2","8","7","2"
"0","31043","1","0","90006","0","5000","1","0","0","91002","1066","1","20000","0","0","892","2","8","30","2"
"0","31043","2","0","90006","0","5000","1","0","0","91002","1066","2","15000","0","0","893","2","8","30","2"
"0","31043","3","0","90006","0","5000","1","0","0","91002","1066","3","12000","0","0","894","2","8","30","2"
"0","31043","20","0","90006","0","5000","1","0","0","91002","1066","4","10000","0","0","895","2","8","30","2"
"0","31043","50","0","90006","0","5000","1","0","0","91002","1066","21","8000","0","0","896","2","8","30","2"
"0","31043","150","0","90006","0","4500","1","0","0","91002","1066","51","6000","0","0","897","2","8","25","2"
"0","31043","300","0","90006","0","4000","1","0","0","91002","1066","151","4000","0","0","898","2","8","20","2"
"0","31043","700","0","90006","0","3500","1","0","0","91002","1066","301","3500","0","0","899","2","8","18","2"
"0","31043","1500","0","90006","0","3000","1","0","0","91002","1066","701","3000","0","0","900","2","8","16","2"
"0","31043","3000","0","90006","0","2500","1","0","0","91002","1066","1501","2500","0","0","901","2","8","14","2"
"0","31043","5000","0","90006","0","2000","1","0","0","91002","1066","3001","2000","0","0","902","2","8","12","2"
"0","31043","7000","0","90006","0","1500","1","0","0","91002","1066","5001","1500","0","0","903","2","8","10","2"
"0","31043","10000","0","90006","0","1000","1","0","0","91002","1066","7001","1000","0","0","904","2","8","8","2"
"0","31043","-1","0","90006","0","750","1","0","0","91002","1066","10001","750","0","0","905","2","8","7","2"
"0","31018","1","0","90006","0","5000","1","0","0","91002","1067","1","20000","0","0","906","2","8","30","2"
"0","31018","2","0","90006","0","5000","1","0","0","91002","1067","2","15000","0","0","907","2","8","30","2"
"0","31018","3","0","90006","0","5000","1","0","0","91002","1067","3","12000","0","0","908","2","8","30","2"
"0","31018","20","0","90006","0","5000","1","0","0","91002","1067","4","10000","0","0","909","2","8","30","2"
"0","31018","50","0","90006","0","5000","1","0","0","91002","1067","21","8000","0","0","910","2","8","30","2"
"0","31018","150","0","90006","0","4500","1","0","0","91002","1067","51","6000","0","0","911","2","8","25","2"
"0","31018","300","0","90006","0","4000","1","0","0","91002","1067","151","4000","0","0","912","2","8","20","2"
"0","31018","700","0","90006","0","3500","1","0","0","91002","1067","301","3500","0","0","913","2","8","18","2"
"0","31018","1500","0","90006","0","3000","1","0","0","91002","1067","701","3000","0","0","914","2","8","16","2"
"0","31018","3000","0","90006","0","2500","1","0","0","91002","1067","1501","2500","0","0","915","2","8","14","2"
"0","31018","5000","0","90006","0","2000","1","0","0","91002","1067","3001","2000","0","0","916","2","8","12","2"
"0","31018","7000","0","90006","0","1500","1","0","0","91002","1067","5001","1500","0","0","917","2","8","10","2"
"0","31018","10000","0","90006","0","1000","1","0","0","91002","1067","7001","1000","0","0","918","2","8","8","2"
"0","31018","-1","0","90006","0","750","1","0","0","91002","1067","10001","750","0","0","919","2","8","7","2"
"0","31145","1","0","90006","0","5000","1","0","0","91002","1068","1","20000","0","0","920","2","8","30","2"
"0","31145","2","0","90006","0","5000","1","0","0","91002","1068","2","15000","0","0","921","2","8","30","2"
"0","31145","3","0","90006","0","5000","1","0","0","91002","1068","3","12000","0","0","922","2","8","30","2"
"0","31145","20","0","90006","0","5000","1","0","0","91002","1068","4","10000","0","0","923","2","8","30","2"
"0","31145","50","0","90006","0","5000","1","0","0","91002","1068","21","8000","0","0","924","2","8","30","2"
"0","31145","150","0","90006","0","4500","1","0","0","91002","1068","51","6000","0","0","925","2","8","25","2"
"0","31145","300","0","90006","0","4000","1","0","0","91002","1068","151","4000","0","0","926","2","8","20","2"
"0","31145","700","0","90006","0","3500","1","0","0","91002","1068","301","3500","0","0","927","2","8","18","2"
"0","31145","1500","0","90006","0","3000","1","0","0","91002","1068","701","3000","0","0","928","2","8","16","2"
"0","31145","3000","0","90006","0","2500","1","0","0","91002","1068","1501","2500","0","0","929","2","8","14","2"
"0","31145","5000","0","90006","0","2000","1","0","0","91002","1068","3001","2000","0","0","930","2","8","12","2"
"0","31145","7000","0","90006","0","1500","1","0","0","91002","1068","5001","1500","0","0","931","2","8","10","2"
"0","31145","10000","0","90006","0","1000","1","0","0","91002","1068","7001","1000","0","0","932","2","8","8","2"
"0","31145","-1","0","90006","0","750","1","0","0","91002","1068","10001","750","0","0","933","2","8","7","2"
"0","31025","1","0","90006","0","5000","1","0","0","91002","1069","1","20000","0","0","934","2","8","30","2"
"0","31025","2","0","90006","0","5000","1","0","0","91002","1069","2","15000","0","0","935","2","8","30","2"
"0","31025","3","0","90006","0","5000","1","0","0","91002","1069","3","12000","0","0","936","2","8","30","2"
"0","31025","20","0","90006","0","5000","1","0","0","91002","1069","4","10000","0","0","937","2","8","30","2"
"0","31025","50","0","90006","0","5000","1","0","0","91002","1069","21","8000","0","0","938","2","8","30","2"
"0","31025","150","0","90006","0","4500","1","0","0","91002","1069","51","6000","0","0","939","2","8","25","2"
"0","31025","300","0","90006","0","4000","1","0","0","91002","1069","151","4000","0","0","940","2","8","20","2"
"0","31025","700","0","90006","0","3500","1","0","0","91002","1069","301","3500","0","0","941","2","8","18","2"
"0","31025","1500","0","90006","0","3000","1","0","0","91002","1069","701","3000","0","0","942","2","8","16","2"
"0","31025","3000","0","90006","0","2500","1","0","0","91002","1069","1501","2500","0","0","943","2","8","14","2"
"0","31025","5000","0","90006","0","2000","1","0","0","91002","1069","3001","2000","0","0","944","2","8","12","2"
"0","31025","7000","0","90006","0","1500","1","0","0","91002","1069","5001","1500","0","0","945","2","8","10","2"
"0","31025","10000","0","90006","0","1000","1","0","0","91002","1069","7001","1000","0","0","946","2","8","8","2"
"0","31025","-1","0","90006","0","750","1","0","0","91002","1069","10001","750","0","0","947","2","8","7","2"
"0","31042","1","0","90006","0","5000","1","0","0","91002","1070","1","20000","0","0","948","2","8","30","2"
"0","31042","2","0","90006","0","5000","1","0","0","91002","1070","2","15000","0","0","949","2","8","30","2"
"0","31042","3","0","90006","0","5000","1","0","0","91002","1070","3","12000","0","0","950","2","8","30","2"
"0","31042","20","0","90006","0","5000","1","0","0","91002","1070","4","10000","0","0","951","2","8","30","2"
"0","31042","50","0","90006","0","5000","1","0","0","91002","1070","21","8000","0","0","952","2","8","30","2"
"0","31042","150","0","90006","0","4500","1","0","0","91002","1070","51","6000","0","0","953","2","8","25","2"
"0","31042","300","0","90006","0","4000","1","0","0","91002","1070","151","4000","0","0","954","2","8","20","2"
"0","31042","700","0","90006","0","3500","1","0","0","91002","1070","301","3500","0","0","955","2","8","18","2"
"0","31042","1500","0","90006","0","3000","1","0","0","91002","1070","701","3000","0","0","956","2","8","16","2"
"0","31042","3000","0","90006","0","2500","1","0","0","91002","1070","1501","2500","0","0","957","2","8","14","2"
"0","31042","5000","0","90006","0","2000","1","0","0","91002","1070","3001","2000","0","0","958","2","8","12","2"
"0","31042","7000","0","90006","0","1500","1","0","0","91002","1070","5001","1500","0","0","959","2","8","10","2"
"0","31042","10000","0","90006","0","1000","1","0","0","91002","1070","7001","1000","0","0","960","2","8","8","2"
"0","31042","-1","0","90006","0","750","1","0","0","91002","1070","10001","750","0","0","961","2","8","7","2"
"0","31022","1","0","90006","0","5000","1","0","0","91002","1071","1","20000","0","0","962","2","8","30","2"
"0","31022","2","0","90006","0","5000","1","0","0","91002","1071","2","15000","0","0","963","2","8","30","2"
"0","31022","3","0","90006","0","5000","1","0","0","91002","1071","3","12000","0","0","964","2","8","30","2"
"0","31022","20","0","90006","0","5000","1","0","0","91002","1071","4","10000","0","0","965","2","8","30","2"
"0","31022","50","0","90006","0","5000","1","0","0","91002","1071","21","8000","0","0","966","2","8","30","2"
"0","31022","150","0","90006","0","4500","1","0","0","91002","1071","51","6000","0","0","967","2","8","25","2"
"0","31022","300","0","90006","0","4000","1","0","0","91002","1071","151","4000","0","0","968","2","8","20","2"
"0","31022","700","0","90006","0","3500","1","0","0","91002","1071","301","3500","0","0","969","2","8","18","2"
"0","31022","1500","0","90006","0","3000","1","0","0","91002","1071","701","3000","0","0","970","2","8","16","2"
"0","31022","3000","0","90006","0","2500","1","0","0","91002","1071","1501","2500","0","0","971","2","8","14","2"
"0","31022","5000","0","90006","0","2000","1","0","0","91002","1071","3001","2000","0","0","972","2","8","12","2"
"0","31022","7000","0","90006","0","1500","1","0","0","91002","1071","5001","1500","0","0","973","2","8","10","2"
"0","31022","10000","0","90006","0","1000","1","0","0","91002","1071","7001","1000","0","0","974","2","8","8","2"
"0","31022","-1","0","90006","0","750","1","0","0","91002","1071","10001","750","0","0","975","2","8","7","2"
"0","31043","1","0","90006","0","5000","1","0","0","91002","1072","1","20000","0","0","976","2","8","30","2"
"0","31043","2","0","90006","0","5000","1","0","0","91002","1072","2","15000","0","0","977","2","8","30","2"
"0","31043","3","0","90006","0","5000","1","0","0","91002","1072","3","12000","0","0","978","2","8","30","2"
"0","31043","20","0","90006","0","5000","1","0","0","91002","1072","4","10000","0","0","979","2","8","30","2"
"0","31043","50","0","90006","0","5000","1","0","0","91002","1072","21","8000","0","0","980","2","8","30","2"
"0","31043","150","0","90006","0","4500","1","0","0","91002","1072","51","6000","0","0","981","2","8","25","2"
"0","31043","300","0","90006","0","4000","1","0","0","91002","1072","151","4000","0","0","982","2","8","20","2"
"0","31043","700","0","90006","0","3500","1","0","0","91002","1072","301","3500","0","0","983","2","8","18","2"
"0","31043","1500","0","90006","0","3000","1","0","0","91002","1072","701","3000","0","0","984","2","8","16","2"
"0","31043","3000","0","90006","0","2500","1","0","0","91002","1072","1501","2500","0","0","985","2","8","14","2"
"0","31043","5000","0","90006","0","2000","1","0","0","91002","1072","3001","2000","0","0","986","2","8","12","2"
"0","31043","7000","0","90006","0","1500","1","0","0","91002","1072","5001","1500","0","0","987","2","8","10","2"
"0","31043","10000","0","90006","0","1000","1","0","0","91002","1072","7001","1000","0","0","988","2","8","8","2"
"0","31043","-1","0","90006","0","750","1","0","0","91002","1072","10001","750","0","0","989","2","8","7","2"
"0","31018","1","0","90006","0","5000","1","0","0","91002","1073","1","20000","0","0","990","2","8","30","2"
"0","31018","2","0","90006","0","5000","1","0","0","91002","1073","2","15000","0","0","991","2","8","30","2"
"0","31018","3","0","90006","0","5000","1","0","0","91002","1073","3","12000","0","0","992","2","8","30","2"
"0","31018","20","0","90006","0","5000","1","0","0","91002","1073","4","10000","0","0","993","2","8","30","2"
"0","31018","50","0","90006","0","5000","1","0","0","91002","1073","21","8000","0","0","994","2","8","30","2"
"0","31018","150","0","90006","0","4500","1","0","0","91002","1073","51","6000","0","0","995","2","8","25","2"
"0","31018","300","0","90006","0","4000","1","0","0","91002","1073","151","4000","0","0","996","2","8","20","2"
"0","31018","700","0","90006","0","3500","1","0","0","91002","1073","301","3500","0","0","997","2","8","18","2"
"0","31018","1500","0","90006","0","3000","1","0","0","91002","1073","701","3000","0","0","998","2","8","16","2"
"0","31018","3000","0","90006","0","2500","1","0","0","91002","1073","1501","2500","0","0","999","2","8","14","2"
"0","31018","5000","0","90006","0","2000","1","0","0","91002","1073","3001","2000","0","0","1000","2","8","12","2"
"0","31018","7000","0","90006","0","1500","1","0","0","91002","1073","5001","1500","0","0","1001","2","8","10","2"
"0","31018","10000","0","90006","0","1000","1","0","0","91002","1073","7001","1000","0","0","1002","2","8","8","2"
"0","31018","-1","0","90006","0","750","1","0","0","91002","1073","10001","750","0","0","1003","2","8","7","2"
"0","31145","1","0","90006","0","5000","1","0","0","91002","1074","1","20000","0","0","1004","2","8","30","2"
"0","31145","2","0","90006","0","5000","1","0","0","91002","1074","2","15000","0","0","1005","2","8","30","2"
"0","31145","3","0","90006","0","5000","1","0","0","91002","1074","3","12000","0","0","1006","2","8","30","2"
"0","31145","20","0","90006","0","5000","1","0","0","91002","1074","4","10000","0","0","1007","2","8","30","2"
"0","31145","50","0","90006","0","5000","1","0","0","91002","1074","21","8000","0","0","1008","2","8","30","2"
"0","31145","150","0","90006","0","4500","1","0","0","91002","1074","51","6000","0","0","1009","2","8","25","2"
"0","31145","300","0","90006","0","4000","1","0","0","91002","1074","151","4000","0","0","1010","2","8","20","2"
"0","31145","700","0","90006","0","3500","1","0","0","91002","1074","301","3500","0","0","1011","2","8","18","2"
"0","31145","1500","0","90006","0","3000","1","0","0","91002","1074","701","3000","0","0","1012","2","8","16","2"
"0","31145","3000","0","90006","0","2500","1","0","0","91002","1074","1501","2500","0","0","1013","2","8","14","2"
"0","31145","5000","0","90006","0","2000","1","0","0","91002","1074","3001","2000","0","0","1014","2","8","12","2"
