907ef5ccb7edaf3944f5615cb941bf9f7d7f44359fa084b90ae164d9a93d73af,5d630f30e3e642372226877dbd96872973afa03600301d1e6d2595361928f9a4,f6d0d389b323ba3400fdee532aaaf74c6e5f1f339e1a0592561b313c24de5a4d,946a0176187dd649cc2b51ddc7dd4b07fc24bffc29a9bcf2bca403a5071876bd,2a9661ea5597360737d7a90cc25da3fb8b74bf7e0543d21e0b42658095060cb7,667697c905ffaba96f3fecebeb729993b268ac73eea8f1f1faaccd6420b015fd,36747a3d91a22faed0310a0c7a57d0801343a1cecc4089d5b3456f191630457e,5996becf082729717fca4e7dc8a44e612716c48a8e90c65826e99214f0ea2d81,bee2d922d01ca2eab29a6d93cb7f81f19da6a17c703e81fc421f385192910f4f,5134029a51c93db56bc2c6901f7919939f2d2b7077c11e3541ba25ddff7c85f4,72b46d669f683560840ff968ff45148b2fbd461a241e6ba1be901baf0a654e14,a81574e54f94ce7575561248db33049818231c89d7cc91d8b89254136002968b,6416f7975668f56ebf242fddbcfec30c06d95bac0e11e6366a2ffdc0e1ddbe4a,7084ce24742c756fdd0b4fa489165b0e823d02bf72b47242be832872be39af64,1c1db573aa481754404c97a745a56e3f02d8e5a2763601b4519acb9e114ac9dc,a7b3cef8e8a0b9ed3f2d0a6a36b0419c614828e84d7ff442031eff7145a587b6,5f7fdf4d99c8dbdbae8f823909d54c95f86b24f92a390d3e0e4c412581585fc6,b5f173f127325c29101f2ed33cd7b891eedb71e370f894bdff1c7d3088143a8f,54d7bd5332fe34c38daf4dc01941b48cfc10e43842d7148cf175b1e21e5e5d9e,b1eac884ba5b51f9bffc61872992bf23a14e54791549873daa9541232fbccfc7,43237bd4d180d67d2842c0a8ee204a9c989af4168990d9f1ac56ff05a1f76487,2c0c83d00358ccf2bb32a2d883465e3199cf54d3dc3caf8506d7ac0c2c744930,30771c25fea0833f4fc8e4af17ab23643e6ba9edbfb6845a5e693498052eb8a7,844e55fcf0ad99cbda844c80e9b8a2d4ceed48c3850b6b57e804a0716e3ec02d,45ec8923dd891f6e3c9d69d52b44c864c5cc8857832d2c446163eef12bf35781,b83bd60db40cb95535c651954ac8c79e0ce7963341720d180f9981bfac6d599c,784e9270c0726fe13e10e6cfd7b11ba0575978224493855da91738fec84e15e8,bd59eaa7c788684ad842b633cfe018e08c2ed38a97abd696d9fcf51c981aaaee,f14dc1cba7fccd9ef7744b2e986a9b9815ee977ec8f49a9786bfcaea660e146d,f071838b6da388fecf011eeaf1cbcbd340f0e3cbd45b774dceda3dd1176acd2f,5e144e83af88468f5b471becfabf5c836dfa3a3f15c6bf7f884f1b4da9056fb4,cd8209489e27a9d17fe67da5590acee10200651ea1db22c73d4655ea361c722e,403a4edcf459f933fc1f6884dfc2d6209e28384cb256bbcf690905acba158713,6122f6fe39504431b0c4f2d47416ed3593ba21ea9e003719e1490fd536f0ed26,008c5a2d54753b920e7148630554fb59b935077edaa4d2d716340cf3b79e1b55,52189c3fbbce928a74602cf28e383a95b39510595aa78d2a0000ddb2df2b6438,8e36c252e0679b17b8d6d85e54ac9dbb77331036e64357bf05981ce4dd3cec1b,170cc4ddcdae3d19af58005cd64e42d489cc0ed76f1dff8741ac8d37043a9941,3213a332b4affe3eaa933eb4154da90be9e40004a497fa9bec98bce04d8db5f9,2ee50f0ba06a1b0d417e62636ac591fd3a474e144c61c35549004f9d3658d60f,a8ebd78cdd089b8629ccc768ae8807583f365345e2168878b5c64ddac01c767f,8a992581045256056febad428fc43711a3313013544ce413f1931b26459044da,3e4ca61f1a19189841813498bbafedf049b4e45c5061d182874093c8a5588bca
"1","10152101","84","9","0","0","異世界夏日佳期 1-4","bgm_M41","10152104","135","102592","102591","9","2025/01/26 15:59:59","10152","610152104","0","0","0","-361","bgm_M41","0","bgm_M41","0","102591","0","0","2025/01/01 16:00:00","0","bgm_M41","0","1","0","0","610152121","0","110391","bgm_M41","90","4","102593","9","bgm_M41"
"1","10152101","-175","9","0","0","異世界夏日佳期 1-5","bgm_M41","10152105","135","100582","100581","9","2025/01/26 15:59:59","10152","610152105","0","0","0","-290","bgm_M41","0","bgm_M41","0","100581","0","0","2025/01/01 16:00:00","0","bgm_M41","0","1","0","0","610152122","0","100180","bgm_M41","90","5","100583","9","bgm_M41"
"1","10152101","-93","9","0","0","異世界夏日佳期 1-6","bgm_M41","10152106","135","102592","102591","9","2025/01/26 15:59:59","10152","610152106","0","0","0","-133","bgm_M41","0","bgm_M41","0","102591","0","0","2025/01/01 16:00:00","0","bgm_M41","0","1","0","0","610152121","0","110391","bgm_M41","90","6","102593","9","bgm_M41"
"1","10152101","95","9","0","0","異世界夏日佳期 1-7","bgm_M41","10152107","135","102182","102181","9","2025/01/26 15:59:59","10152","610152107","0","0","0","-45","bgm_M41","0","bgm_M41","0","102181","0","0","2025/01/01 16:00:00","0","bgm_M41","0","1","0","0","610152121","0","100080","bgm_M41","90","7","102183","9","bgm_M41"
"1","10152101","-107","10","0","0","異世界夏日佳期 1-8","bgm_M41","10152108","150","100202","100201","10","2025/01/26 15:59:59","10152","610152108","0","0","0","57","bgm_M41","0","bgm_M41","0","100201","0","0","2025/01/01 16:00:00","0","bgm_M41","0","1","0","0","610152121","0","100110","bgm_M41","90","8","100203","10","bgm_M41"
"1","10152101","44","10","0","0","異世界夏日佳期 1-9","bgm_M41","10152109","150","102592","102591","10","2025/01/26 15:59:59","10152","610152109","0","0","0","166","bgm_M41","0","bgm_M41","0","102591","0","0","2025/01/01 16:00:00","0","bgm_M41","0","1","0","0","610152121","0","110391","bgm_M41","90","9","102593","10","bgm_M41"
"1","10152101","-81","10","0","0","異世界夏日佳期 1-10","bgm_M41","10152110","150","100202","100201","10","2025/01/26 15:59:59","10152","610152110","0","0","0","305","bgm_M41","0","bgm_M41","0","100201","0","0","2025/01/01 16:00:00","0","bgm_M41","0","1","0","0","610152123","0","100110","bgm_M41","90","10","100203","10","bgm_M41"
"2","10152201","-132","16","0","0","異世界夏日佳期 1-1","bgm_M41","10152201","240","100602","100601","16","2025/01/26 15:59:59","10152","610152116","0","0","28","-533","bgm_M41","31319","bgm_M41","1","100601","0","0","2025/01/01 16:00:00","0","bgm_M41","2","1","3","0","610152121","0","100180","bgm_M41","90","11","100603","16","bgm_M41"
"2","10152201","104","16","0","0","異世界夏日佳期 1-2","bgm_M41","10152202","240","103052","103051","16","2025/01/26 15:59:59","10152","610152117","0","0","28","-373","bgm_M41","31059","bgm_M41","1","103051","0","0","2025/01/01 16:00:00","0","bgm_M41","2","1","3","0","610152121","0","110391","bgm_M41","90","12","103053","16","bgm_M41"
"2","10152201","47","18","0","0","異世界夏日佳期 1-3","bgm_M41","10152203","270","102202","102201","18","2025/01/26 15:59:59","10152","610152118","0","0","29","-75","bgm_M41","31319","bgm_M41","1","102201","0","0","2025/01/01 16:00:00","0","bgm_M41","2","1","3","0","610152121","0","100080","bgm_M41","90","13","102203","18","bgm_M41"
"2","10152201","-157","18","0","0","異世界夏日佳期 1-4","bgm_M41","10152204","270","103052","103051","18","2025/01/26 15:59:59","10152","610152119","0","0","29","65","bgm_M41","31059","bgm_M41","1","103051","0","0","2025/01/01 16:00:00","0","bgm_M41","2","1","3","0","610152121","0","110391","bgm_M41","90","14","103053","18","bgm_M41"
"2","10152201","70","20","0","0","異世界夏日佳期 1-5","bgm_M41","10152205","300","100472","100471","20","2025/01/26 15:59:59","10152","610152120","0","0","30","186","bgm_M41","31319","bgm_M41","1","100471","0","0","2025/01/01 16:00:00","0","bgm_M41","2","1","3","0","610152121","0","100110","bgm_M41","90","15","100473","20","bgm_M41"
"1","10153101","80","8","0","0","蘭德索爾近郊 1-1","bgm_M41","10153101","120","100066","100065","8","2025/01/26 15:59:59","10153","610153101","0","0","0","-785","bgm_M41","0","bgm_M41","0","100065","0","0","2025/01/16 16:00:00","0","bgm_M41","0","1","0","0","610153121","0","100020","bgm_M41","90","1","100067","4","bgm_M41"
"1","10153101","-40","8","0","0","蘭德索爾近郊 1-2","bgm_M41","10153102","120","100022","100021","8","2025/01/26 15:59:59","10153","610153102","0","0","0","-640","bgm_M41","0","bgm_M41","0","100021","0","0","2025/01/16 16:00:00","0","bgm_M41","0","1","0","0","610153121","0","100020","bgm_M41","90","2","100023","4","bgm_M41"
"1","10153101","67","8","0","0","蘭德索爾近郊 1-3","bgm_M41","10153103","120","100066","100065","8","2025/01/26 15:59:59","10153","610153103","0","0","0","-480","bgm_M41","0","bgm_M41","0","100065","0","0","2025/01/16 16:00:00","0","bgm_M41","0","1","0","0","610153121","0","100050","bgm_M41","90","3","100067","4","bgm_M41"
"1","10153101","-128","8","0","0","蘭德索爾近郊 1-4","bgm_M41","10153104","120","100066","100065","8","2025/01/26 15:59:59","10153","610153104","0","0","0","-424","bgm_M41","0","bgm_M41","0","100065","0","0","2025/01/16 16:00:00","0","bgm_M41","0","1","0","0","610153121","0","100050","bgm_M41","90","4","100067","4","bgm_M41"
"1","10153101","-115","8","0","0","蘭德索爾近郊 1-5","bgm_M41","10153105","120","100092","100091","8","2025/01/26 15:59:59","10153","610153105","0","0","0","-190","bgm_M41","0","bgm_M41","0","100091","0","0","2025/01/16 16:00:00","0","bgm_M41","0","1","0","0","610153121","0","100010","bgm_M41","90","5","100093","4","bgm_M41"
"1","10153101","50","9","0","0","蘭德索爾近郊 1-6","bgm_M41","10153106","135","100092","100091","9","2025/01/26 15:59:59","10153","610153106","0","0","0","-100","bgm_M41","0","bgm_M41","0","100091","0","0","2025/01/16 16:00:00","0","bgm_M41","0","1","0","0","610153121","0","100040","bgm_M41","90","6","100093","5","bgm_M41"
"1","10153101","55","9","0","0","蘭德索爾近郊 1-7","bgm_M41","10153107","135","100092","100091","9","2025/01/26 15:59:59","10153","610153107","0","0","0","133","bgm_M41","0","bgm_M41","0","100091","0","0","2025/01/16 16:00:00","0","bgm_M41","0","1","0","0","610153122","0","100050","bgm_M41","90","7","100093","5","bgm_M41"
"1","10153101","-5","9","0","0","蘭德索爾近郊 1-8","bgm_M41","10153108","135","100092","100091","9","2025/01/26 15:59:59","10153","610153108","0","0","0","327","bgm_M41","0","bgm_M41","0","100091","0","0","2025/01/16 16:00:00","0","bgm_M41","0","1","0","0","610153121","0","100040","bgm_M41","90","8","100093","5","bgm_M41"
"1","10153101","-52","9","0","0","蘭德索爾近郊 1-9","bgm_M41","10153109","135","100092","100091","9","2025/01/26 15:59:59","10153","610153109","0","0","0","492","bgm_M41","0","bgm_M41","0","100091","0","0","2025/01/16 16:00:00","0","bgm_M41","0","1","0","0","610153121","0","100010","bgm_M41","90","9","100093","5","bgm_M41"
"1","10153101","-20","9","0","0","蘭德索爾近郊 1-10","bgm_M41","10153110","135","100092","100091","9","2025/01/26 15:59:59","10153","610153110","0","0","0","686","bgm_M41","0","bgm_M41","0","100091","0","0","2025/01/16 16:00:00","0","bgm_M41","0","1","0","0","610153121","0","100010","bgm_M41","90","10","100093","5","bgm_M41"
"1","10153102","48","10","0","0","郊外的村莊 1-11","bgm_M41","10153111","150","101732","101731","10","2025/01/26 15:59:59","10153","610153111","0","0","0","-452","bgm_M41","0","bgm_M41","0","101731","0","0","2025/01/16 16:00:00","0","bgm_M41","0","1","0","0","610153121","0","100430","bgm_M41","90","11","101733","5","bgm_M41"
"1","10153102","-147","10","0","0","郊外的村莊 1-12","bgm_M41","10153112","150","101732","101731","10","2025/01/26 15:59:59","10153","610153112","0","0","0","-314","bgm_M41","0","bgm_M41","0","101731","0","0","2025/01/16 16:00:00","0","bgm_M41","0","1","0","0","610153121","0","100440","bgm_M41","90","12","101733","5","bgm_M41"
"1","10153102","-6","10","0","0","郊外的村莊 1-13","bgm_M41","10153113","150","101732","101731","10","2025/01/26 15:59:59","10153","610153113","0","0","0","-164","bgm_M41","0","bgm_M41","0","101732","0","0","2025/01/16 16:00:00","0","bgm_M41","0","1","0","0","610153121","0","100430","bgm_M41","90","13","101733","5","bgm_M41"
"1","10153102","-111","10","0","0","郊外的村莊 1-14","bgm_M41","10153114","150","101732","101731","10","2025/01/26 15:59:59","10153","610153114","0","0","0","-23","bgm_M41","0","bgm_M41","0","101732","0","0","2025/01/16 16:00:00","0","bgm_M41","0","1","0","0","610153121","0","100440","bgm_M41","90","14","101733","5","bgm_M41"
"1","10153102","-60","10","0","0","郊外的村莊 1-15","bgm_M41","10153115","150","101732","101731","10","2025/01/26 15:59:59","10153","610153115","0","0","0","190","bgm_M41","0","bgm_M41","0","101733","0","0","2025/01/16 16:00:00","0","bgm_M41","0","1","0","0","610153123","0","100430","bgm_M41","90","15","101733","5","bgm_M41"
"2","10153201","5","16","0","0","郊外的村莊 1-1","bgm_M41","10153201","240","101742","101741","16","2025/01/26 15:59:59","10153","610153116","0","0","28","-490","bgm_M41","31098","bgm_M41","1","101741","0","0","2025/01/16 16:00:00","0","bgm_M41","2","1","3","0","610153121","0","100430","bgm_M41","90","16","101743","8","bgm_M41"
"2","10153201","-185","16","0","0","郊外的村莊 1-2","bgm_M41","10153202","240","101742","101741","16","2025/01/26 15:59:59","10153","610153117","0","0","28","-350","bgm_M41","31025","bgm_M41","1","101741","0","0","2025/01/16 16:00:00","0","bgm_M41","2","1","3","0","610153121","0","100440","bgm_M41","90","17","101743","8","bgm_M41"
"2","10153201","-120","18","0","0","郊外的村莊 1-3","bgm_M41","10153203","270","101742","101741","18","2025/01/26 15:59:59","10153","610153118","0","0","29","-130","bgm_M41","31098","bgm_M41","1","101742","0","0","2025/01/16 16:00:00","0","bgm_M41","2","1","3","0","610153121","0","100440","bgm_M41","90","18","101743","9","bgm_M41"
"2","10153201","0","18","0","0","郊外的村莊 1-4","bgm_M41","10153204","270","101742","101741","18","2025/01/26 15:59:59","10153","610153119","0","0","29","55","bgm_M41","31025","bgm_M41","1","101742","0","0","2025/01/16 16:00:00","0","bgm_M41","2","1","3","0","610153121","0","100430","bgm_M41","90","19","101743","9","bgm_M41"
"2","10153201","-70","20","0","0","郊外的村莊 1-5","bgm_M41","10153205","300","101742","101741","20","2025/01/26 15:59:59","10153","610153120","0","0","30","210","bgm_M41","31098","bgm_M41","1","101743","0","0","2025/01/16 16:00:00","0","bgm_M41","2","1","3","0","610153121","0","100440","bgm_M41","90","20","101743","10","bgm_M41"
"1","10154101","-130","8","0","0","一日店長的軌跡 1-1","bgm_M41","10154101","120","101242","101241","8","2025/02/19 15:59:59","10154","610154101","0","0","0","-785","bgm_M41","0","bgm_M41","0","101241","0","0","2025/02/01 16:00:00","0","bgm_M41","0","1","0","0","610154121","0","100190","bgm_M41","90","1","101243","8","bgm_M41"
"1","10154101","-73","8","0","0","一日店長的軌跡 1-2","bgm_M41","10154102","120","100065","100064","8","2025/02/19 15:59:59","10154","610154102","0","0","0","-544","bgm_M41","0","bgm_M41","0","100064","0","0","2025/02/01 16:00:00","0","bgm_M41","0","1","0","0","610154121","0","100010","bgm_M41","90","2","100066","8","bgm_M41"
"1","10154101","115","8","0","0","一日店長的軌跡 1-3","bgm_M41","10154103","120","100112","100111","8","2025/02/19 15:59:59","10154","610154103","0","0","0","-418","bgm_M41","0","bgm_M41","0","100111","0","0","2025/02/01 16:00:00","0","bgm_M41","0","1","0","0","610154121","0","100050","bgm_M41","90","3","100113","8","bgm_M41"
"1","10154101","58","9","0","0","一日店長的軌跡 1-4","bgm_M41","10154104","135","100112","100111","9","2025/02/19 15:59:59","10154","610154104","0","0","0","-132","bgm_M41","0","bgm_M41","0","100111","0","0","2025/02/01 16:00:00","0","bgm_M41","0","1","0","0","610154121","0","100050","bgm_M41","90","4","100113","9","bgm_M41"
"1","10154101","-114","9","0","0","一日店長的軌跡 1-5","bgm_M41","10154105","135","100068","100067","9","2025/02/19 15:59:59","10154","610154105","0","0","0","-310","bgm_M41","0","bgm_M41","0","100067","0","0","2025/02/01 16:00:00","0","bgm_M41","0","1","0","0","610154122","0","100010","bgm_M41","90","5","100069","9","bgm_M41"
"1","10154101","-93","9","0","0","一日店長的軌跡 1-6","bgm_M41","10154106","135","100072","100071","9","2025/02/19 15:59:59","10154","610154106","0","0","0","-65","bgm_M41","0","bgm_M41","0","100071","0","0","2025/02/01 16:00:00","0","bgm_M41","0","1","0","0","610154121","0","100010","bgm_M41","90","6","100073","9","bgm_M41"
"1","10154101","71","9","0","0","一日店長的軌跡 1-7","bgm_M41","10154107","135","100092","100091","9","2025/02/19 15:59:59","10154","610154107","0","0","0","163","bgm_M41","0","bgm_M41","0","100091","0","0","2025/02/01 16:00:00","0","bgm_M41","0","1","0","0","610154121","0","100040","bgm_M41","90","7","100093","9","bgm_M41"
"1","10154101","-135","10","0","0","一日店長的軌跡 1-8","bgm_M41","10154108","150","100112","100111","10","2025/02/19 15:59:59","10154","610154108","0","0","0","271","bgm_M41","0","bgm_M41","0","100111","0","0","2025/02/01 16:00:00","0","bgm_M41","0","1","0","0","610154121","0","100050","bgm_M41","90","8","100113","10","bgm_M41"
"1","10154101","21","10","0","0","一日店長的軌跡 1-9","bgm_M41","10154109","150","100022","100021","10","2025/02/19 15:59:59","10154","610154109","0","0","0","439","bgm_M41","0","bgm_M41","0","100021","0","0","2025/02/01 16:00:00","0","bgm_M41","0","1","0","0","610154121","0","100020","bgm_M41","90","9","100023","10","bgm_M41"
"1","10154101","-97","10","0","0","一日店長的軌跡 1-10","bgm_M41","10154110","150","100022","100021","10","2025/02/19 15:59:59","10154","610154110","0","0","0","574","bgm_M41","0","bgm_M41","0","100021","0","0","2025/02/01 16:00:00","0","bgm_M41","0","1","0","0","610154123","0","100020","bgm_M41","90","10","100023","10","bgm_M41"
"2","10154201","54","16","0","0","一日店長的軌跡 1-1","bgm_M41","10154201","240","100432","100431","16","2025/02/19 15:59:59","10154","610154116","0","0","28","-476","bgm_M41","31012","bgm_M41","1","100431","0","0","2025/02/01 16:00:00","0","bgm_M41","2","1","3","0","610154121","0","100050","bgm_M41","90","11","100433","16","bgm_M41"
"2","10154201","-183","16","0","0","一日店長的軌跡 1-2","bgm_M41","10154202","240","100915","100914","16","2025/02/19 15:59:59","10154","610154117","0","0","28","-335","bgm_M41","31007","bgm_M41","1","100914","0","0","2025/02/01 16:00:00","0","bgm_M41","2","1","3","0","610154121","0","100010","bgm_M41","90","12","100916","16","bgm_M41"
"2","10154201","-102","18","0","0","一日店長的軌跡 1-3","bgm_M41","10154203","270","100432","100431","18","2025/02/19 15:59:59","10154","610154118","0","0","29","-138","bgm_M41","31012","bgm_M41","1","100431","0","0","2025/02/01 16:00:00","0","bgm_M41","2","1","3","0","610154121","0","100050","bgm_M41","90","13","100433","18","bgm_M41"
"2","10154201","46","18","0","0","一日店長的軌跡 1-4","bgm_M41","10154204","270","100382","100381","18","2025/02/19 15:59:59","10154","610154119","0","0","29","74","bgm_M41","31007","bgm_M41","1","100381","0","0","2025/02/01 16:00:00","0","bgm_M41","2","1","3","0","610154121","0","100040","bgm_M41","90","14","100383","18","bgm_M41"
"2","10154201","-88","20","0","0","一日店長的軌跡 1-5","bgm_M41","10154205","300","100692","100691","20","2025/02/19 15:59:59","10154","610154120","0","0","30","241","bgm_M41","31012","bgm_M41","1","100691","0","0","2025/02/01 16:00:00","0","bgm_M41","2","1","3","0","610154121","0","100020","bgm_M41","90","15","100693","20","bgm_M41"
"1","10155101","-166","8","0","0","安布羅斯魔法學園 1-1","bgm_M41","10155101","120","100065","100064","8","2025/02/27 15:59:59","10155","610155101","0","0","0","-779","bgm_M41","0","bgm_M41","0","100064","0","0","2025/02/18 16:00:00","0","bgm_M41","0","1","0","0","610155121","0","100010","bgm_M41","90","1","100066","8","bgm_M41"
"1","10155101","-2","8","0","0","安布羅斯魔法學園 1-2","bgm_M41","10155102","120","100022","100021","8","2025/02/27 15:59:59","10155","610155102","0","0","0","-683","bgm_M41","0","bgm_M41","0","100021","0","0","2025/02/18 16:00:00","0","bgm_M41","0","1","0","0","610155121","0","100050","bgm_M41","90","2","100023","8","bgm_M41"
"1","10155101","-57","8","0","0","安布羅斯魔法學園 1-3","bgm_M41","10155103","120","100022","100021","8","2025/02/27 15:59:59","10155","610155103","0","0","0","-539","bgm_M41","0","bgm_M41","0","100021","0","0","2025/02/18 16:00:00","0","bgm_M41","0","1","0","0","610155121","0","100050","bgm_M41","90","3","100023","8","bgm_M41"
"1","10155101","63","8","0","0","安布羅斯魔法學園 1-4","bgm_M41","10155104","120","100022","100021","8","2025/02/27 15:59:59","10155","610155104","0","0","0","-429","bgm_M41","0","bgm_M41","0","100021","0","0","2025/02/18 16:00:00","0","bgm_M41","0","1","0","0","610155121","0","100020","bgm_M41","90","4","100023","8","bgm_M41"
"1","10155101","-133","8","0","0","安布羅斯魔法學園 1-5","bgm_M41","10155105","120","100022","100021","8","2025/02/27 15:59:59","10155","610155105","0","0","0","-335","bgm_M41","0","bgm_M41","0","100021","0","0","2025/02/18 16:00:00","0","bgm_M41","0","1","0","0","610155121","0","100020","bgm_M41","90","5","100023","8","bgm_M41"
"1","10155101","-3","9","0","0","安布羅斯魔法學園 1-6","bgm_M41","10155106","135","100022","100021","9","2025/02/27 15:59:59","10155","610155106","0","0","0","-218","bgm_M41","0","bgm_M41","0","100021","0","0","2025/02/18 16:00:00","0","bgm_M41","0","1","0","0","610155121","0","100040","bgm_M41","90","6","100023","9","bgm_M41"
"1","10155101","26","9","0","0","安布羅斯魔法學園 1-7","bgm_M41","10155107","135","103312","103311","9","2025/02/27 15:59:59","10155","610155107","0","0","0","-63","bgm_M41","0","bgm_M41","0","103311","0","0","2025/02/18 16:00:00","0","bgm_M41","0","1","0","0","610155122","0","100770","bgm_M41","90","7","103313","9","bgm_M41"
"1","10155101","9","9","0","0","安布羅斯魔法學園 1-8","bgm_M41","10155108","135","103312","103311","9","2025/02/27 15:59:59","10155","610155108","0","0","0","94","bgm_M41","0","bgm_M41","0","103311","0","0","2025/02/18 16:00:00","0","bgm_M41","0","1","0","0","610155121","0","100771","bgm_M41","90","8","103313","9","bgm_M41"
"1","10155101","-141","9","0","0","安布羅斯魔法學園 1-9","bgm_M41","10155109","135","103312","103311","9","2025/02/27 15:59:59","10155","610155109","0","0","0","280","bgm_M41","0","bgm_M41","0","103311","0","0","2025/02/18 16:00:00","0","bgm_M41","0","1","0","0","610155121","0","100771","bgm_M41","90","9","103313","9","bgm_M41"
"1","10155101","125","9","0","0","安布羅斯魔法學園 1-10","bgm_M41","10155110","135","103312","103311","9","2025/02/27 15:59:59","10155","610155110","0","0","0","198","bgm_M41","0","bgm_M41","0","103311","0","0","2025/02/18 16:00:00","0","bgm_M41","0","1","0","0","610155121","0","100770","bgm_M41","90","10","103313","9","bgm_M41"
"1","10155101","76","10","0","0","安布羅斯魔法學園 1-11","bgm_M41","10155111","150","103312","103311","10","2025/02/27 15:59:59","10155","610155111","0","0","0","347","bgm_M41","0","bgm_M41","0","103311","0","0","2025/02/18 16:00:00","0","bgm_M41","0","1","0","0","610155121","0","100771","bgm_M41","90","11","103313","10","bgm_M41"
"1","10155101","79","10","0","0","安布羅斯魔法學園 1-12","bgm_M41","10155112","150","103312","103311","10","2025/02/27 15:59:59","10155","610155112","0","0","0","528","bgm_M41","0","bgm_M41","0","103311","0","0","2025/02/18 16:00:00","0","bgm_M41","0","1","0","0","610155121","0","100770","bgm_M41","90","12","103313","10","bgm_M41"
"1","10155101","-80","10","0","0","安布羅斯魔法學園 1-13","bgm_M41","10155113","150","103312","103311","10","2025/02/27 15:59:59","10155","610155113","0","0","0","439","bgm_M41","0","bgm_M41","0","103311","0","0","2025/02/18 16:00:00","0","bgm_M41","0","1","0","0","610155121","0","100770","bgm_M41","90","13","103313","10","bgm_M41"
"1","10155101","-81","10","0","0","安布羅斯魔法學園 1-14","bgm_M41","10155114","150","103312","103311","10","2025/02/27 15:59:59","10155","610155114","0","0","0","623","bgm_M41","0","bgm_M41","0","103311","0","0","2025/02/18 16:00:00","0","bgm_M41","0","1","0","0","610155121","0","100771","bgm_M41","90","14","103313","10","bgm_M41"
"1","10155101","62","10","0","0","安布羅斯魔法學園 1-15","bgm_M41","10155115","150","103312","103311","10","2025/02/27 15:59:59","10155","610155115","0","0","0","717","bgm_M41","0","bgm_M41","0","103311","0","0","2025/02/18 16:00:00","0","bgm_M41","0","1","0","0","610155123","0","100770","bgm_M41","90","15","103313","10","bgm_M41"
"2","10155201","-23","16","0","0","安布羅斯魔法學園 1-1","bgm_M41","10155201","240","103322","103321","16","2025/02/27 15:59:59","10155","610155116","0","0","28","-497","bgm_M41","31011","bgm_M41","1","103321","0","0","2025/02/18 16:00:00","0","bgm_M41","2","1","3","0","610155121","0","100770","bgm_M41","90","16","103323","16","bgm_M41"
"2","10155201","-184","16","0","0","安布羅斯魔法學園 1-2","bgm_M41","10155202","240","103322","103321","16","2025/02/27 15:59:59","10155","610155117","0","0","28","-290","bgm_M41","31060","bgm_M41","1","103321","0","0","2025/02/18 16:00:00","0","bgm_M41","2","1","3","0","610155121","0","100771","bgm_M41","90","17","103323","16","bgm_M41"
"2","10155201","-175","18","0","0","安布羅斯魔法學園 1-3","bgm_M41","10155203","270","103322","103321","18","2025/02/27 15:59:59","10155","610155118","0","0","29","-63","bgm_M41","31011","bgm_M41","1","103321","0","0","2025/02/18 16:00:00","0","bgm_M41","2","1","3","0","610155121","0","100770","bgm_M41","90","18","103323","18","bgm_M41"
"2","10155201","43","18","0","0","安布羅斯魔法學園 1-4","bgm_M41","10155204","270","103322","103321","18","2025/02/27 15:59:59","10155","610155119","0","0","29","18","bgm_M41","31060","bgm_M41","1","103321","0","0","2025/02/18 16:00:00","0","bgm_M41","2","1","3","0","610155121","0","100771","bgm_M41","90","19","103323","18","bgm_M41"
"2","10155201","-29","20","0","0","安布羅斯魔法學園 1-5","bgm_M41","10155205","300","103322","103321","20","2025/02/27 15:59:59","10155","610155120","0","0","30","217","bgm_M41","31011","bgm_M41","1","103321","0","0","2025/02/18 16:00:00","0","bgm_M41","2","1","3","0","610155121","0","100770","bgm_M41","90","20","103323","20","bgm_M41"
"1","10156101","59","8","0","0","炎國的死亡之路 1-1","bgm_MC086","10156101","120","103362","103361","8","2025/03/19 15:59:59","10156","610156101","0","0","0","-582","bgm_MC086","0","bgm_MC086","0","103361","0","0","2025/03/01 16:00:00","0","bgm_MC086","0","1","0","0","610156121","0","100800","bgm_MC086","90","1","103363","8","bgm_MC086"
"1","10156101","-133","8","0","0","炎國的死亡之路 1-2","bgm_MC086","10156102","120","103362","103361","8","2025/03/19 15:59:59","10156","610156102","0","0","0","-666","bgm_MC086","0","bgm_MC086","0","103361","0","0","2025/03/01 16:00:00","0","bgm_MC086","0","1","0","0","610156121","0","100800","bgm_MC086","90","2","103363","8","bgm_MC086"
"1","10156101","24","8","0","0","炎國的死亡之路 1-3","bgm_MC086","10156103","120","103332","103331","8","2025/03/19 15:59:59","10156","610156103","0","0","0","-391","bgm_MC086","0","bgm_MC086","0","103331","0","0","2025/03/01 16:00:00","0","bgm_MC086","0","1","0","0","610156121","0","100790","bgm_MC086","90","3","103333","8","bgm_MC086"
"1","10156101","-171","9","0","0","炎國的死亡之路 1-4","bgm_MC086","10156104","135","103332","103331","9","2025/03/19 15:59:59","10156","610156104","0","0","0","-455","bgm_MC086","0","bgm_MC086","0","103331","0","0","2025/03/01 16:00:00","0","bgm_MC086","0","1","0","0","610156121","0","100790","bgm_MC086","90","4","103333","9","bgm_MC086"
"1","10156101","-170","9","0","0","炎國的死亡之路 1-5","bgm_MC086","10156105","135","103362","103361","9","2025/03/19 15:59:59","10156","610156105","0","0","0","-238","bgm_MC086","0","bgm_MC086","0","103361","0","0","2025/03/01 16:00:00","0","bgm_MC086","0","1","0","0","610156122","0","100800","bgm_MC086","90","5","103363","9","bgm_MC086"
