3cd016456b460bf4e03acdfc4f02675bb92cee30afce75eaabed2ed6daaeac22,a7056cd85c2a17d7030ae74fbf232115ee643b2d83786d2a8834949900051962,342eb5a58419e95486fac5983b3bfabf8363731d5549b1e56ec615b889327963,922a8c416ae5de1059c38c4f37b5cf91b2e634c3cc801deefb9454d11b9569e0,74dcac37523e918c2d60119e2843889be97bd427e259206221aac938dcd94b18
"94002","50000","12","71135021","10135043"
"94002","100000","12","71135022","10135044"
"94002","150000","12","71135023","10135045"
"94002","200000","12","71135024","10135046"
"94002","250000","12","71135025","10135047"
"91002","50","8","71135026","10135048"
"31247","1","2","71135027","10135049"
"31247","1","2","71135028","10135050"
"31247","1","2","71135029","10135051"
"31247","1","2","71135030","10135052"
"31247","1","2","71135031","10135053"
"124701","1","1","71135032","10135054"
"31247","4","2","71135033","10135055"
"61342","30","2","81135001","10135056"
"94002","20000","12","81135001","10135057"
"61342","30","2","81135002","10135058"
"94002","20000","12","81135002","10135059"
"31247","1","2","81135003","10135060"
"91002","25","8","81135003","10135061"
"61342","30","2","81135004","10135062"
"94002","20000","12","81135004","10135063"
"61342","30","2","81135005","10135064"
"94002","20000","12","81135005","10135065"
"31247","1","2","81135006","10135066"
"91002","25","8","81135006","10135067"
"61342","40","2","81135007","10135068"
"94002","20000","12","81135007","10135069"
"61342","40","2","81135008","10135070"
"94002","20000","12","81135008","10135071"
"31247","1","2","81135009","10135072"
"91002","25","8","81135009","10135073"
"91002","50","8","81135010","10135074"
"61352","5","2","61136001","10136001"
"61352","5","2","61136002","10136002"
"91002","30","8","71136001","10136003"
"22002","1","2","71136001","10136004"
"91002","30","8","71136002","10136005"
"22002","1","2","71136002","10136006"
"91002","30","8","71136003","10136007"
"22002","1","2","71136003","10136008"
"91002","30","8","71136004","10136009"
"22002","1","2","71136004","10136010"
"91002","30","8","71136005","10136011"
"22002","1","2","71136005","10136012"
"91002","30","8","71136006","10136013"
"22002","1","2","71136006","10136014"
"91002","30","8","71136007","10136015"
"22002","1","2","71136007","10136016"
"91002","30","8","71136008","10136017"
"22002","1","2","71136008","10136018"
"91002","30","8","71136009","10136019"
"22002","1","2","71136009","10136020"
"91002","30","8","71136010","10136021"
"22002","1","2","71136010","10136022"
"91002","60","8","71136016","10136023"
"22002","2","2","71136016","10136024"
"91002","60","8","71136017","10136025"
"22002","2","2","71136017","10136026"
"91002","60","8","71136018","10136027"
"22002","2","2","71136018","10136028"
"91002","60","8","71136019","10136029"
"22002","2","2","71136019","10136030"
"91002","60","8","71136020","10136031"
"22002","2","2","71136020","10136032"
"94002","50000","12","71136021","10136033"
"94002","100000","12","71136022","10136034"
"94002","150000","12","71136023","10136035"
"94002","200000","12","71136024","10136036"
"94002","250000","12","71136025","10136037"
"91002","50","8","71136026","10136038"
"31288","1","2","71136027","10136039"
"31288","1","2","71136028","10136040"
"31288","2","2","71136029","10136041"
"31288","2","2","71136030","10136042"
"31288","4","2","71136031","10136043"
"128801","1","1","71136032","10136044"
"31288","10","2","71136033","10136045"
"31288","2","2","81136001","10136046"
"91002","30","8","81136001","10136047"
"61352","100","2","81136002","10136048"
"94002","30000","12","81136002","10136049"
"61352","100","2","81136003","10136050"
"94002","30000","12","81136003","10136051"
"31288","2","2","81136004","10136052"
"91002","30","8","81136004","10136053"
"61352","100","2","81136005","10136054"
"94002","30000","12","81136005","10136055"
"61352","100","2","81136006","10136056"
"94002","30000","12","81136006","10136057"
"31288","2","2","81136007","10136058"
"91002","30","8","81136007","10136059"
"91002","100","8","81136008","10136060"
"94002","500000","12","81136009","10136061"
"94002","500000","12","81136010","10136062"
"140001","20","4","81136011","10136063"
"94002","1000000","12","81136011","10136064"
"61362","5","2","61137001","10137001"
"61362","5","2","61137002","10137002"
"91002","30","8","71137001","10137003"
"22002","1","2","71137001","10137004"
"91002","30","8","71137002","10137005"
"22002","1","2","71137002","10137006"
"91002","30","8","71137003","10137007"
"22002","1","2","71137003","10137008"
"91002","30","8","71137004","10137009"
"22002","1","2","71137004","10137010"
"91002","30","8","71137005","10137011"
"22002","1","2","71137005","10137012"
"91002","30","8","71137006","10137013"
"22002","1","2","71137006","10137014"
"91002","30","8","71137007","10137015"
"22002","1","2","71137007","10137016"
"91002","30","8","71137008","10137017"
"22002","1","2","71137008","10137018"
"91002","30","8","71137009","10137019"
"22002","1","2","71137009","10137020"
"91002","30","8","71137010","10137021"
"22002","1","2","71137010","10137022"
"91002","60","8","71137016","10137023"
"22002","2","2","71137016","10137024"
"91002","60","8","71137017","10137025"
"22002","2","2","71137017","10137026"
"91002","60","8","71137018","10137027"
"22002","2","2","71137018","10137028"
"91002","60","8","71137019","10137029"
"22002","2","2","71137019","10137030"
"91002","60","8","71137020","10137031"
"22002","2","2","71137020","10137032"
"94002","50000","12","71137021","10137033"
"94002","100000","12","71137022","10137034"
"94002","150000","12","71137023","10137035"
"94002","200000","12","71137024","10137036"
"94002","250000","12","71137025","10137037"
"91002","50","8","71137026","10137038"
"31288","1","2","71137027","10137039"
"31288","1","2","71137028","10137040"
"31288","2","2","71137029","10137041"
"31288","2","2","71137030","10137042"
"31288","4","2","71137031","10137043"
"31288","10","2","71137032","10137044"
"61362","65","2","81137001","10137045"
"94002","20000","12","81137001","10137046"
"61362","65","2","81137002","10137047"
"94002","20000","12","81137002","10137048"
"31288","2","2","81137003","10137049"
"91002","30","8","81137003","10137050"
"61362","65","2","81137004","10137051"
"94002","20000","12","81137004","10137052"
"61362","65","2","81137005","10137053"
"94002","20000","12","81137005","10137054"
"31288","2","2","81137006","10137055"
"91002","30","8","81137006","10137056"
"61362","70","2","81137007","10137057"
"94002","20000","12","81137007","10137058"
"61362","70","2","81137008","10137059"
"94002","20000","12","81137008","10137060"
"31288","2","2","81137009","10137061"
"91002","30","8","81137009","10137062"
"91002","100","8","81137010","10137063"
"94002","500000","12","81137011","10137064"
"94002","500000","12","81137012","10137065"
"140001","20","4","81137013","10137066"
"94002","1000000","12","81137013","10137067"
"61372","5","2","61138001","10138001"
"61372","5","2","61138002","10138002"
"91002","30","8","71138001","10138003"
"22002","1","2","71138001","10138004"
"91002","30","8","71138002","10138005"
"22002","1","2","71138002","10138006"
"91002","30","8","71138003","10138007"
"22002","1","2","71138003","10138008"
"91002","30","8","71138004","10138009"
"22002","1","2","71138004","10138010"
"91002","30","8","71138005","10138011"
"22002","1","2","71138005","10138012"
"91002","30","8","71138006","10138013"
"22002","1","2","71138006","10138014"
"91002","30","8","71138007","10138015"
"22002","1","2","71138007","10138016"
"91002","30","8","71138008","10138017"
"22002","1","2","71138008","10138018"
"91002","30","8","71138009","10138019"
"22002","1","2","71138009","10138020"
"91002","30","8","71138010","10138021"
"22002","1","2","71138010","10138022"
"91002","30","8","71138011","10138023"
"22002","1","2","71138011","10138024"
"91002","30","8","71138012","10138025"
"22002","1","2","71138012","10138026"
"91002","30","8","71138013","10138027"
"22002","1","2","71138013","10138028"
"91002","30","8","71138014","10138029"
"22002","1","2","71138014","10138030"
"91002","30","8","71138015","10138031"
"22002","1","2","71138015","10138032"
"91002","60","8","71138016","10138033"
"22002","2","2","71138016","10138034"
"91002","60","8","71138017","10138035"
"22002","2","2","71138017","10138036"
"91002","60","8","71138018","10138037"
"22002","2","2","71138018","10138038"
"91002","60","8","71138019","10138039"
"22002","2","2","71138019","10138040"
"91002","60","8","71138020","10138041"
"22002","2","2","71138020","10138042"
"94002","50000","12","71138021","10138043"
"94002","100000","12","71138022","10138044"
"94002","150000","12","71138023","10138045"
"94002","200000","12","71138024","10138046"
"94002","250000","12","71138025","10138047"
"91002","50","8","71138026","10138048"
"31249","1","2","71138027","10138049"
"31249","1","2","71138028","10138050"
"31249","1","2","71138029","10138051"
"31249","1","2","71138030","10138052"
"31249","1","2","71138031","10138053"
"124901","1","1","71138032","10138054"
"31249","4","2","71138033","10138055"
"61372","50","2","81138001","10138056"
"94002","30000","12","81138001","10138057"
"61372","50","2","81138002","10138058"
"94002","30000","12","81138002","10138059"
"31249","1","2","81138003","10138060"
"91002","25","8","81138003","10138061"
"31249","1","2","81138004","10138062"
"91002","25","8","81138004","10138063"
"61372","50","2","81138005","10138064"
"94002","30000","12","81138005","10138065"
"61372","50","2","81138006","10138066"
"94002","30000","12","81138006","10138067"
"31249","1","2","81138007","10138068"
"91002","25","8","81138007","10138069"
"91002","50","8","81138008","10138070"
"61382","5","2","61139001","10139001"
"61382","5","2","61139002","10139002"
"91002","30","8","71139001","10139003"
"22002","1","2","71139001","10139004"
"91002","30","8","71139002","10139005"
"22002","1","2","71139002","10139006"
"91002","30","8","71139003","10139007"
"22002","1","2","71139003","10139008"
"91002","30","8","71139004","10139009"
"22002","1","2","71139004","10139010"
"91002","30","8","71139005","10139011"
"22002","1","2","71139005","10139012"
"91002","30","8","71139006","10139013"
"22002","1","2","71139006","10139014"
"91002","30","8","71139007","10139015"
"22002","1","2","71139007","10139016"
"91002","30","8","71139008","10139017"
"22002","1","2","71139008","10139018"
"91002","30","8","71139009","10139019"
"22002","1","2","71139009","10139020"
"91002","30","8","71139010","10139021"
"22002","1","2","71139010","10139022"
"91002","30","8","71139011","10139023"
"22002","1","2","71139011","10139024"
"91002","30","8","71139012","10139025"
"22002","1","2","71139012","10139026"
"91002","30","8","71139013","10139027"
"22002","1","2","71139013","10139028"
"91002","30","8","71139014","10139029"
"22002","1","2","71139014","10139030"
"91002","30","8","71139015","10139031"
"22002","1","2","71139015","10139032"
"91002","60","8","71139016","10139033"
"22002","2","2","71139016","10139034"
"91002","60","8","71139017","10139035"
"22002","2","2","71139017","10139036"
"91002","60","8","71139018","10139037"
"22002","2","2","71139018","10139038"
"91002","60","8","71139019","10139039"
"22002","2","2","71139019","10139040"
"91002","60","8","71139020","10139041"
"22002","2","2","71139020","10139042"
"94002","50000","12","71139021","10139043"
"94002","100000","12","71139022","10139044"
"94002","150000","12","71139023","10139045"
"94002","200000","12","71139024","10139046"
"94002","250000","12","71139025","10139047"
"91002","50","8","71139026","10139048"
"31249","1","2","71139027","10139049"
"31249","1","2","71139028","10139050"
"31249","1","2","71139029","10139051"
"31249","1","2","71139030","10139052"
"31249","1","2","71139031","10139053"
"31249","4","2","71139032","10139054"
"61382","50","2","81139001","10139055"
"94002","30000","12","81139001","10139056"
"61382","50","2","81139002","10139057"
"94002","30000","12","81139002","10139058"
"31249","1","2","81139003","10139059"
"91002","25","8","81139003","10139060"
"31249","1","2","81139004","10139061"
"91002","25","8","81139004","10139062"
"61382","50","2","81139005","10139063"
"94002","30000","12","81139005","10139064"
"61382","50","2","81139006","10139065"
"94002","30000","12","81139006","10139066"
"31249","1","2","81139007","10139067"
"91002","25","8","81139007","10139068"
"91002","50","8","81139008","10139069"
"61392","5","2","61140001","10140001"
"61392","5","2","61140002","10140002"
"91002","30","8","71140001","10140003"
"22002","1","2","71140001","10140004"
"91002","30","8","71140002","10140005"
"22002","1","2","71140002","10140006"
"91002","30","8","71140003","10140007"
"22002","1","2","71140003","10140008"
"91002","30","8","71140004","10140009"
"22002","1","2","71140004","10140010"
"91002","30","8","71140005","10140011"
"22002","1","2","71140005","10140012"
"91002","30","8","71140006","10140013"
"22002","1","2","71140006","10140014"
"91002","30","8","71140007","10140015"
"22002","1","2","71140007","10140016"
"91002","30","8","71140008","10140017"
"22002","1","2","71140008","10140018"
"91002","30","8","71140009","10140019"
"22002","1","2","71140009","10140020"
"91002","30","8","71140010","10140021"
"22002","1","2","71140010","10140022"
"91002","60","8","71140016","10140023"
"22002","2","2","71140016","10140024"
"91002","60","8","71140017","10140025"
"22002","2","2","71140017","10140026"
"91002","60","8","71140018","10140027"
"22002","2","2","71140018","10140028"
"91002","60","8","71140019","10140029"
"22002","2","2","71140019","10140030"
"91002","60","8","71140020","10140031"
"22002","2","2","71140020","10140032"
"94002","50000","12","71140021","10140033"
"94002","100000","12","71140022","10140034"
"94002","150000","12","71140023","10140035"
"94002","200000","12","71140024","10140036"
"94002","250000","12","71140025","10140037"
"91002","50","8","71140026","10140038"
"31110","1","2","71140027","10140039"
"31110","1","2","71140028","10140040"
"31110","2","2","71140029","10140041"
"31110","2","2","71140030","10140042"
"31110","4","2","71140031","10140043"
"31110","10","2","71140032","10140044"
"61392","65","2","81140001","10140045"
"94002","20000","12","81140001","10140046"
"61392","65","2","81140002","10140047"
"94002","20000","12","81140002","10140048"
"31110","2","2","81140003","10140049"
"91002","30","8","81140003","10140050"
"61392","65","2","81140004","10140051"
"94002","20000","12","81140004","10140052"
"61392","65","2","81140005","10140053"
"94002","20000","12","81140005","10140054"
"31110","2","2","81140006","10140055"
"91002","30","8","81140006","10140056"
"61392","70","2","81140007","10140057"
"94002","20000","12","81140007","10140058"
"61392","70","2","81140008","10140059"
"94002","20000","12","81140008","10140060"
"31110","2","2","81140009","10140061"
"91002","30","8","81140009","10140062"
"91002","100","8","81140010","10140063"
"94002","500000","12","81140011","10140064"
"94002","500000","12","81140012","10140065"
"140001","20","4","81140013","10140066"
"94002","1000000","12","81140013","10140067"
"61402","5","2","61141001","10141001"
"61402","5","2","61141002","10141002"
"91002","30","8","71141001","10141003"
"22002","1","2","71141001","10141004"
"91002","30","8","71141002","10141005"
"22002","1","2","71141002","10141006"
"91002","30","8","71141003","10141007"
"22002","1","2","71141003","10141008"
"91002","30","8","71141004","10141009"
"22002","1","2","71141004","10141010"
"91002","30","8","71141005","10141011"
"22002","1","2","71141005","10141012"
"91002","30","8","71141006","10141013"
"22002","1","2","71141006","10141014"
"91002","30","8","71141007","10141015"
"22002","1","2","71141007","10141016"
"91002","30","8","71141008","10141017"
"22002","1","2","71141008","10141018"
"91002","30","8","71141009","10141019"
"22002","1","2","71141009","10141020"
"91002","30","8","71141010","10141021"
"22002","1","2","71141010","10141022"
"91002","30","8","71141011","10141023"
"22002","1","2","71141011","10141024"
"91002","30","8","71141012","10141025"
"22002","1","2","71141012","10141026"
"91002","30","8","71141013","10141027"
"22002","1","2","71141013","10141028"
"91002","30","8","71141014","10141029"
"22002","1","2","71141014","10141030"
"91002","30","8","71141015","10141031"
"22002","1","2","71141015","10141032"
"91002","60","8","71141016","10141033"
"22002","2","2","71141016","10141034"
"91002","60","8","71141017","10141035"
"22002","2","2","71141017","10141036"
"91002","60","8","71141018","10141037"
"22002","2","2","71141018","10141038"
"91002","60","8","71141019","10141039"
"22002","2","2","71141019","10141040"
"91002","60","8","71141020","10141041"
"22002","2","2","71141020","10141042"
"94002","50000","12","71141021","10141043"
"94002","100000","12","71141022","10141044"
"94002","150000","12","71141023","10141045"
"94002","200000","12","71141024","10141046"
"94002","250000","12","71141025","10141047"
"91002","50","8","71141026","10141048"
"31053","1","2","71141027","10141049"
"31053","1","2","71141028","10141050"
"31053","1","2","71141029","10141051"
"31053","1","2","71141030","10141052"
"31053","1","2","71141031","10141053"
"31053","4","2","71141033","10141055"
"31053","1","2","81141001","10141056"
"91002","25","8","81141001","10141057"
"31053","1","2","81141002","10141058"
"91002","25","8","81141002","10141059"
"61402","50","2","81141003","10141060"
"94002","30000","12","81141003","10141061"
"61402","50","2","81141004","10141062"
"94002","30000","12","81141004","10141063"
"31053","1","2","81141005","10141064"
"91002","25","8","81141005","10141065"
"61402","50","2","81141006","10141066"
"94002","30000","12","81141006","10141067"
"61402","50","2","81141007","10141068"
"94002","30000","12","81141007","10141069"
"31053","1","2","81141008","10141070"
"91002","25","8","81141008","10141071"
"91002","50","8","81141009","10141072"
"61412","5","2","61142001","10142001"
"61412","5","2","61142002","10142002"
"91002","30","8","71142001","10142003"
"22002","1","2","71142001","10142004"
"91002","30","8","71142002","10142005"
"22002","1","2","71142002","10142006"
"91002","30","8","71142003","10142007"
"22002","1","2","71142003","10142008"
"91002","30","8","71142004","10142009"
"22002","1","2","71142004","10142010"
"91002","30","8","71142005","10142011"
"22002","1","2","71142005","10142012"
"91002","30","8","71142006","10142013"
"22002","1","2","71142006","10142014"
"91002","30","8","71142007","10142015"
"22002","1","2","71142007","10142016"
"91002","30","8","71142008","10142017"
"22002","1","2","71142008","10142018"
"91002","30","8","71142009","10142019"
"22002","1","2","71142009","10142020"
"91002","30","8","71142010","10142021"
"22002","1","2","71142010","10142022"
"91002","60","8","71142016","10142023"
"22002","2","2","71142016","10142024"
"91002","60","8","71142017","10142025"
"22002","2","2","71142017","10142026"
"91002","60","8","71142018","10142027"
"22002","2","2","71142018","10142028"
"91002","60","8","71142019","10142029"
"22002","2","2","71142019","10142030"
"91002","60","8","71142020","10142031"
"22002","2","2","71142020","10142032"
"94002","50000","12","71142021","10142033"
"94002","100000","12","71142022","10142034"
"94002","150000","12","71142023","10142035"
"94002","200000","12","71142024","10142036"
"94002","250000","12","71142025","10142037"
"91002","50","8","71142026","10142038"
"31043","1","2","71142027","10142039"
"31043","1","2","71142028","10142040"
"31043","2","2","71142029","10142041"
"31043","2","2","71142030","10142042"
"31043","4","2","71142031","10142043"
"31043","10","2","71142032","10142044"
"31043","2","2","81142001","10142045"
"91002","30","8","81142001","10142046"
"61412","200","2","81142001","10142047"
"31043","2","2","81142002","10142048"
"91002","30","8","81142002","10142049"
"61412","200","2","81142002","10142050"
"31043","2","2","81142003","10142051"
"91002","30","8","81142003","10142052"
"94002","120000","12","81142003","10142053"
"91002","100","8","81142004","10142054"
"94002","500000","12","81142011","10142055"
"94002","500000","12","81142012","10142056"
"140001","20","4","81142013","10142057"
"94002","1000000","12","81142013","10142058"
"61422","5","2","61143001","10143001"
"61422","5","2","61143002","10143002"
"91002","30","8","71143001","10143003"
"22002","1","2","71143001","10143004"
"91002","30","8","71143002","10143005"
"22002","1","2","71143002","10143006"
"91002","30","8","71143003","10143007"
"22002","1","2","71143003","10143008"
"91002","30","8","71143004","10143009"
"22002","1","2","71143004","10143010"
"91002","30","8","71143005","10143011"
"22002","1","2","71143005","10143012"
"91002","30","8","71143006","10143013"
"22002","1","2","71143006","10143014"
"91002","30","8","71143007","10143015"
"22002","1","2","71143007","10143016"
"91002","30","8","71143008","10143017"
"22002","1","2","71143008","10143018"
"91002","30","8","71143009","10143019"
"22002","1","2","71143009","10143020"
"91002","30","8","71143010","10143021"
"22002","1","2","71143010","10143022"
"91002","30","8","71143011","10143023"
"22002","1","2","71143011","10143024"
"91002","30","8","71143012","10143025"
"22002","1","2","71143012","10143026"
"91002","30","8","71143013","10143027"
"22002","1","2","71143013","10143028"
"91002","30","8","71143014","10143029"
"22002","1","2","71143014","10143030"
"91002","30","8","71143015","10143031"
"22002","1","2","71143015","10143032"
"91002","60","8","71143016","10143033"
"22002","2","2","71143016","10143034"
"91002","60","8","71143017","10143035"
"22002","2","2","71143017","10143036"
"91002","60","8","71143018","10143037"
"22002","2","2","71143018","10143038"
"91002","60","8","71143019","10143039"
"22002","2","2","71143019","10143040"
"91002","60","8","71143020","10143041"
"22002","2","2","71143020","10143042"
"94002","50000","12","71143021","10143043"
"94002","100000","12","71143022","10143044"
"94002","150000","12","71143023","10143045"
"94002","200000","12","71143024","10143046"
"94002","250000","12","71143025","10143047"
"91002","50","8","71143026","10143048"
"31012","1","2","71143027","10143049"
"31012","1","2","71143028","10143050"
"31012","1","2","71143029","10143051"
"31012","1","2","71143030","10143052"
"31012","1","2","71143031","10143053"
"31012","4","2","71143032","10143054"
"31012","1","2","81143001","10143055"
"91002","25","8","81143001","10143056"
"61422","100","2","81143001","10143057"
"31012","1","2","81143002","10143058"
"91002","25","8","81143002","10143059"
"31012","1","2","81143003","10143060"
"91002","25","8","81143003","10143061"
"61422","100","2","81143003","10143062"
"91002","50","8","81143004","10143063"
"94002","120000","12","81143004","10143064"
"61432","5","2","61144001","10144001"
"61432","5","2","61144002","10144002"
"91002","30","8","71144001","10144003"
"22002","1","2","71144001","10144004"
"91002","30","8","71144002","10144005"
"22002","1","2","71144002","10144006"
"91002","30","8","71144003","10144007"
"22002","1","2","71144003","10144008"
"91002","30","8","71144004","10144009"
"22002","1","2","71144004","10144010"
"91002","30","8","71144005","10144011"
"22002","1","2","71144005","10144012"
"91002","30","8","71144006","10144013"
"22002","1","2","71144006","10144014"
"91002","30","8","71144007","10144015"
"22002","1","2","71144007","10144016"
"91002","30","8","71144008","10144017"
"22002","1","2","71144008","10144018"
"91002","30","8","71144009","10144019"
"22002","1","2","71144009","10144020"
"91002","30","8","71144010","10144021"
"22002","1","2","71144010","10144022"
"91002","60","8","71144016","10144023"
"22002","2","2","71144016","10144024"
"91002","60","8","71144017","10144025"
"22002","2","2","71144017","10144026"
"91002","60","8","71144018","10144027"
"22002","2","2","71144018","10144028"
"91002","60","8","71144019","10144029"
"22002","2","2","71144019","10144030"
"91002","60","8","71144020","10144031"
"22002","2","2","71144020","10144032"
"94002","50000","12","71144021","10144033"
"94002","100000","12","71144022","10144034"
"94002","150000","12","71144023","10144035"
"94002","200000","12","71144024","10144036"
"94002","250000","12","71144025","10144037"
"91002","50","8","71144026","10144038"
"31036","1","2","71144027","10144039"
"31036","1","2","71144028","10144040"
"31036","2","2","71144029","10144041"
"31036","2","2","71144030","10144042"
"31036","4","2","71144031","10144043"
"31036","10","2","71144032","10144044"
"31036","2","2","81144001","10144045"
"91002","30","8","81144001","10144046"
"61432","200","2","81144001","10144047"
"31036","2","2","81144002","10144048"
"91002","30","8","81144002","10144049"
"61432","200","2","81144002","10144050"
"31036","2","2","81144003","10144051"
"91002","30","8","81144003","10144052"
"94002","120000","12","81144003","10144053"
"91002","100","8","81144004","10144054"
"94002","500000","12","81144011","10144055"
"94002","500000","12","81144012","10144056"
"140001","20","4","81144013","10144057"
"94002","1000000","12","81144013","10144058"
"61442","5","2","61145001","10145001"
"61442","5","2","61145002","10145002"
"91002","30","8","71145001","10145003"
"22002","1","2","71145001","10145004"
"91002","30","8","71145002","10145005"
"22002","1","2","71145002","10145006"
"91002","30","8","71145003","10145007"
"22002","1","2","71145003","10145008"
"91002","30","8","71145004","10145009"
"22002","1","2","71145004","10145010"
"91002","30","8","71145005","10145011"
"22002","1","2","71145005","10145012"
"91002","30","8","71145006","10145013"
"22002","1","2","71145006","10145014"
"91002","30","8","71145007","10145015"
"22002","1","2","71145007","10145016"
"91002","30","8","71145008","10145017"
"22002","1","2","71145008","10145018"
"91002","30","8","71145009","10145019"
"22002","1","2","71145009","10145020"
"91002","30","8","71145010","10145021"
"22002","1","2","71145010","10145022"
"91002","30","8","71145011","10145023"
"22002","1","2","71145011","10145024"
"91002","30","8","71145012","10145025"
"22002","1","2","71145012","10145026"
"91002","30","8","71145013","10145027"
"22002","1","2","71145013","10145028"
"91002","30","8","71145014","10145029"
"22002","1","2","71145014","10145030"
"91002","30","8","71145015","10145031"
"22002","1","2","71145015","10145032"
"91002","60","8","71145016","10145033"
"22002","2","2","71145016","10145034"
"91002","60","8","71145017","10145035"
"22002","2","2","71145017","10145036"
"91002","60","8","71145018","10145037"
"22002","2","2","71145018","10145038"
"91002","60","8","71145019","10145039"
"22002","2","2","71145019","10145040"
"91002","60","8","71145020","10145041"
"22002","2","2","71145020","10145042"
"94002","50000","12","71145021","10145043"
"94002","100000","12","71145022","10145044"
"94002","150000","12","71145023","10145045"
"94002","200000","12","71145024","10145046"
"94002","250000","12","71145025","10145047"
"91002","50","8","71145026","10145048"
"31257","1","2","71145027","10145049"
"31257","1","2","71145028","10145050"
"31257","1","2","71145029","10145051"
"31257","1","2","71145030","10145052"
"31257","1","2","71145031","10145053"
"125701","1","1","71145032","10145054"
"31257","4","2","71145033","10145055"
"31257","1","2","81145001","10145056"
"91002","25","8","81145001","10145057"
"61442","100","2","81145001","10145058"
"31257","1","2","81145002","10145059"
"91002","25","8","81145002","10145060"
"31257","1","2","81145003","10145061"
"91002","25","8","81145003","10145062"
"61442","100","2","81145003","10145063"
"91002","50","8","81145004","10145064"
"94002","120000","12","81145004","10145065"
"61452","5","2","61146001","10146001"
"61452","5","2","61146002","10146002"
"91002","30","8","71146001","10146003"
"22002","1","2","71146001","10146004"
"91002","30","8","71146002","10146005"
"22002","1","2","71146002","10146006"
"91002","30","8","71146003","10146007"
"22002","1","2","71146003","10146008"
"91002","30","8","71146004","10146009"
"22002","1","2","71146004","10146010"
"91002","30","8","71146005","10146011"
"22002","1","2","71146005","10146012"
"91002","30","8","71146006","10146013"
"22002","1","2","71146006","10146014"
"91002","30","8","71146007","10146015"
"22002","1","2","71146007","10146016"
"91002","30","8","71146008","10146017"
"22002","1","2","71146008","10146018"
"91002","30","8","71146009","10146019"
"22002","1","2","71146009","10146020"
"91002","30","8","71146010","10146021"
"22002","1","2","71146010","10146022"
"91002","60","8","71146016","10146023"
"22002","2","2","71146016","10146024"
"91002","60","8","71146017","10146025"
"22002","2","2","71146017","10146026"
"91002","60","8","71146018","10146027"
"22002","2","2","71146018","10146028"
"91002","60","8","71146019","10146029"
"22002","2","2","71146019","10146030"
"91002","60","8","71146020","10146031"
"22002","2","2","71146020","10146032"
"94002","50000","12","71146021","10146033"
"94002","100000","12","71146022","10146034"
"94002","150000","12","71146023","10146035"
"94002","200000","12","71146024","10146036"
"94002","250000","12","71146025","10146037"
"91002","50","8","71146026","10146038"
"31010","1","2","71146027","10146039"
"31010","1","2","71146028","10146040"
"31010","2","2","71146029","10146041"
"31010","2","2","71146030","10146042"
"31010","4","2","71146031","10146043"
"31010","10","2","71146032","10146044"
"31010","2","2","81146001","10146045"
"91002","30","8","81146001","10146046"
"61452","200","2","81146001","10146047"
"31010","2","2","81146002","10146048"
"91002","30","8","81146002","10146049"
"61452","200","2","81146002","10146050"
"31010","2","2","81146003","10146051"
"91002","30","8","81146003","10146052"
"94002","120000","12","81146003","10146053"
"91002","100","8","81146004","10146054"
"94002","500000","12","81146011","10146055"
"94002","500000","12","81146012","10146056"
"140001","20","4","81146013","10146057"
"94002","1000000","12","81146013","10146058"
"61462","5","2","61147001","10147001"
"61462","5","2","61147002","10147002"
"91002","30","8","71147001","10147003"
"22002","1","2","71147001","10147004"
"91002","30","8","71147002","10147005"
"22002","1","2","71147002","10147006"
"91002","30","8","71147003","10147007"
"22002","1","2","71147003","10147008"
"91002","30","8","71147004","10147009"
"22002","1","2","71147004","10147010"
"91002","30","8","71147005","10147011"
"22002","1","2","71147005","10147012"
"91002","30","8","71147006","10147013"
"22002","1","2","71147006","10147014"
"91002","30","8","71147007","10147015"
"22002","1","2","71147007","10147016"
"91002","30","8","71147008","10147017"
"22002","1","2","71147008","10147018"
"91002","30","8","71147009","10147019"
"22002","1","2","71147009","10147020"
"91002","30","8","71147010","10147021"
"22002","1","2","71147010","10147022"
"91002","30","8","71147011","10147023"
"22002","1","2","71147011","10147024"
"91002","30","8","71147012","10147025"
"22002","1","2","71147012","10147026"
"91002","30","8","71147013","10147027"
"22002","1","2","71147013","10147028"
"91002","30","8","71147014","10147029"
"22002","1","2","71147014","10147030"
"91002","30","8","71147015","10147031"
"22002","1","2","71147015","10147032"
"91002","60","8","71147016","10147033"
"22002","2","2","71147016","10147034"
"91002","60","8","71147017","10147035"
"22002","2","2","71147017","10147036"
"91002","60","8","71147018","10147037"
"22002","2","2","71147018","10147038"
"91002","60","8","71147019","10147039"
"22002","2","2","71147019","10147040"
"91002","60","8","71147020","10147041"
"22002","2","2","71147020","10147042"
"94002","50000","12","71147021","10147043"
"94002","100000","12","71147022","10147044"
"94002","150000","12","71147023","10147045"
"94002","200000","12","71147024","10147046"
"94002","250000","12","71147025","10147047"
"91002","50","8","71147026","10147048"
"31044","1","2","71147027","10147049"
"31044","1","2","71147028","10147050"
"31044","1","2","71147029","10147051"
"31044","1","2","71147030","10147052"
"31044","1","2","71147031","10147053"
"31044","4","2","71147033","10147054"
"31044","1","2","81147001","10147055"
"91002","25","8","81147001","10147056"
"61462","100","2","81147001","10147057"
"31044","1","2","81147002","10147058"
"91002","25","8","81147002","10147059"
"31044","1","2","81147003","10147060"
"91002","25","8","81147003","10147061"
