77aa9a702319691668225bd337ed8b4cdd139e17e4f9d964bfd3ff7532d9c067,f5c8412935a25e2722a1fbed9dbee3c92935999c7e2b0f8d33756fbeecf22213,6f17a5a95bfec6839bc43d97a6e3ae8291e87c41ece8d716d0940cbc66d4b099,b0e4bb1b4222a9fa5b693e99bb45a42df48e93d8fd76b6c720362cd68736a037,baabf187134a1946d23ecb7cf96d49a4993beea98c0011354134cf90d717323a,e06f3a2c3f553e41e57ae8592c73501ed5e1d28fbffde7762aef73812f6ac08b,541dd569bf9e8c96cfdcedd49aed1070220ae276fc1790c91a9727ac0a83ef67,72acf1dd00a898a7892e3d77ce5b3fb32c8f6ece47a1626646d40f29a74f0672,8aef1f93fa2398d948dcb83c89308ac4b1afaa88d84536799588f921d9d241c5,036b3b21c1801a659a1f7ddf0639f969fce98dcc69132f40e0b9043dbd0b5ef7,09d4ac16343a9ba15e5d2b78b59a8718d11361f852be2fc80d5012de85659a0c,5b299cd817122616ecb153639ce643d1d47622f002ca15386a59d8d9bf5386f2,9085f74474390391a2cac7d09f5cdfe83e5f93cd6cd857f87cc2dd8009685c0f,1a1fef4f695b35cb27f10ef5b7a643902c12238e2efd950058dd548409cb6297,17fd531dada7f3eaf781ee0789b7c06a57d4bd7830e87ef2305ee6a35ec78647,52724d659083053b99e0f5abda36fdd55ef71afc9dd33238f63aef39ba39c827,9c12d8ea74b868f8d8711aca7777a9c3d645e903909bc5db91b3901675e60e14,5dc56c8e2d7ec7fae55b82bcd24bd77e14fc9803e4b6cc536c503a698c445aed,d5f4c8acce9e8bec47f415e2fa85b486f28b8975f49636b1029446b6634868e2,dd6dbb6981fccb37b4c8ad67a62be6da6ecd693263569611ef4decf880d2748e,3034c0cb87f4060afb822f9185a6ec41a46fa7c5b02d3aca5b7f4c8dbdb973c6,ae3ea532a8ba40ad5bb451b0cf0736bc6965a7cdb8b16771c1fee045591e1add,023b9a952b2a7f05f3b75f43c5c1aa809b1c767103ce366b85fd4d44573facce,fe987de483b20e842c5351f6999a2e23ff68283076910bc5e6b74e45939f0af9,612bfb95239e41bcd7746196d6b26f7da3262c5c5de762217a0e295361656261,df38edfe03d2e25654183d12d843c5a91bc66d10f2b9f668ad439a2f7a4672e2,fc1730cd278e8ddd274fe683115a46266a3141af30c76a002b7e99ab5c416c20,c39d04012cb319aa7f217c4587e14c757dcd39389908ad4377aadd000b9f0665,13eed53b75c530e9c318c01831899ffda000c1dd462dd7703f11138ef6dd476b,9ed28f662c84550da907ca1ef37e3be3de578f23ab33969781023d2a9857c4ac,08f10fcb3a0937e7a9e29b8ca66fe9960306499f25bba6895658794ff6d0efad
"100","33","1010630104","0","1","100","1","1010630104","1010630102","1","1","100","100","1010630104","1","100","10106301","34","1","1010630104","0","100","1","100","1010630104","0","1010630101","6","1","1010630103","1010630104"
"100","100","1010640106","100","1","100","1","1010640104","1010640102","1","1","100","100","1010640107","1","100","10106401","100","1","1010640105","1010640110","100","1","100","1010640108","1","1010640101","6","1","1010640109","1010640103"
"33","0","0","0","1","0","0","1010710103","1010710103","0","1","100","100","0","1","100","10107101","0","0","1010710102","0","0","1","34","0","0","1010710101","1","0","0","1010710103"
"100","34","1010720105","100","6","33","1","1010720105","1010720102","1","1","3","100","1010720105","1","3","10107201","100","1","1010720105","1010720104","100","1","100","1010720105","1","1010720101","6","1","1010720105","1010720103"
"100","33","1010730104","0","1","100","1","1010730104","1010730102","1","1","100","100","1010730104","1","100","10107301","34","1","1010730104","0","100","1","100","1010730104","0","1010730101","6","1","1010730103","1010730104"
"100","100","1010740106","100","1","100","1","1010740104","1010740102","1","1","100","100","1010740107","1","100","10107401","100","1","1010740105","1010740110","100","1","100","1010740108","1","1010740101","6","1","1010740109","1010740103"
"33","0","0","0","1","0","0","1010810103","1010810103","0","1","100","100","0","1","100","10108101","0","0","1010810102","0","0","1","34","0","0","1010810101","1","0","0","1010810103"
"100","34","1010820105","100","6","33","1","1010820105","1010820102","1","1","3","100","1010820105","1","3","10108201","100","1","1010820105","1010820104","100","1","100","1010820105","1","1010820101","6","1","1010820105","1010820103"
"100","33","1010830104","0","1","100","1","1010830104","1010830102","1","1","100","100","1010830104","1","100","10108301","34","1","1010830104","0","100","1","100","1010830104","0","1010830101","6","1","1010830103","1010830104"
"100","100","1010840106","100","1","100","1","1010840104","1010840102","1","1","100","100","1010840107","1","100","10108401","100","1","1010840105","1010840110","100","1","100","1010840108","1","1010840101","6","1","1010840109","1010840103"
"33","0","0","0","1","0","0","1010910103","1010910103","0","1","100","100","0","1","100","10109101","0","0","1010910102","0","0","1","34","0","0","1010910101","1","0","0","1010910103"
"100","34","1010920105","100","6","33","1","1010920105","1010920102","1","1","3","100","1010920105","1","3","10109201","100","1","1010920105","1010920104","100","1","100","1010920105","1","1010920101","6","1","1010920105","1010920103"
"100","33","1010930104","0","1","100","1","1010930104","1010930102","1","1","100","100","1010930104","1","100","10109301","34","1","1010930104","0","100","1","100","1010930104","0","1010930101","6","1","1010930103","1010930104"
"100","100","1010940106","100","1","100","1","1010940104","1010940102","1","1","100","100","1010940107","1","100","10109401","100","1","1010940105","1010940110","100","1","100","1010940108","1","1010940101","6","1","1010940109","1010940103"
"33","0","0","0","1","0","0","1011010103","1011010103","0","1","100","100","0","1","100","10110101","0","0","1011010102","0","0","1","34","0","0","1011010101","1","0","0","1011010103"
"100","34","1011020105","100","6","33","1","1011020105","1011020102","1","1","3","100","1011020105","1","3","10110201","100","1","1011020105","1011020104","100","1","100","1011020105","1","1011020101","6","1","1011020105","1011020103"
"100","33","1011030104","0","1","100","1","1011030104","1011030102","1","1","100","100","1011030104","1","100","10110301","34","1","1011030104","0","100","1","100","1011030104","0","1011030101","6","1","1011030103","1011030104"
"100","100","1011040106","100","1","100","1","1011040104","1011040102","1","1","100","100","1011040107","1","100","10110401","100","1","1011040105","1011040110","100","1","100","1011040108","1","1011040101","6","1","1011040109","1011040103"
"33","0","0","0","1","0","0","1011110103","1011110103","0","1","100","100","0","1","100","10111101","0","0","1011110102","0","0","1","34","0","0","1011110101","1","0","0","1011110103"
"100","34","1011120105","100","6","33","1","1011120105","1011120102","1","1","3","100","1011120105","1","3","10111201","100","1","1011120105","1011120104","100","1","100","1011120105","1","1011120101","6","1","1011120105","1011120103"
"100","33","1011130104","0","1","100","1","1011130104","1011130102","1","1","100","100","1011130104","1","100","10111301","34","1","1011130104","0","100","1","100","1011130104","0","1011130101","6","1","1011130103","1011130104"
"100","100","1011140106","100","1","100","1","1011140104","1011140102","1","1","100","100","1011140107","1","100","10111401","100","1","1011140105","1011140110","100","1","100","1011140108","1","1011140101","6","1","1011140109","1011140103"
"33","0","0","0","1","0","0","1011210103","1011210103","0","1","100","100","0","1","100","10112101","0","0","1011210102","0","0","1","34","0","0","1011210101","1","0","0","1011210103"
"100","34","1011220105","100","6","33","1","1011220105","1011220102","1","1","3","100","1011220105","1","3","10112201","100","1","1011220105","1011220104","100","1","100","1011220105","1","1011220101","6","1","1011220105","1011220103"
"100","33","1011230104","0","1","100","1","1011230104","1011230102","1","1","100","100","1011230104","1","100","10112301","34","1","1011230104","0","100","1","100","1011230104","0","1011230101","6","1","1011230103","1011230104"
"100","100","1011240106","100","1","100","1","1011240104","1011240102","1","1","100","100","1011240107","1","100","10112401","100","1","1011240105","1011240110","100","1","100","1011240108","1","1011240101","6","1","1011240109","1011240103"
"33","0","0","0","1","0","0","1011310103","1011310103","0","1","100","100","0","1","100","10113101","0","0","1011310102","0","0","1","34","0","0","1011310101","1","0","0","1011310103"
"100","34","1011320105","100","6","33","1","1011320105","1011320102","1","1","3","100","1011320105","1","3","10113201","100","1","1011320105","1011320104","100","1","100","1011320105","1","1011320101","6","1","1011320105","1011320103"
"100","33","1011330104","0","1","100","1","1011330104","1011330102","1","1","100","100","1011330104","1","100","10113301","34","1","1011330104","0","100","1","100","1011330104","0","1011330101","6","1","1011330103","1011330104"
"100","100","1011340106","100","1","100","1","1011340104","1011340102","1","1","100","100","1011340107","1","100","10113401","100","1","1011340105","1011340110","100","1","100","1011340108","1","1011340101","6","1","1011340109","1011340103"
"33","0","0","0","1","0","0","1011410103","1011410103","0","1","100","100","0","1","100","10114101","0","0","1011410102","0","0","1","34","0","0","1011410101","1","0","0","1011410103"
"100","34","1011420105","100","6","33","1","1011420105","1011420102","1","1","3","100","1011420105","1","3","10114201","100","1","1011420105","1011420104","100","1","100","1011420105","1","1011420101","6","1","1011420105","1011420103"
"100","33","1011430104","0","1","100","1","1011430104","1011430102","1","1","100","100","1011430104","1","100","10114301","34","1","1011430104","0","100","1","100","1011430104","0","1011430101","6","1","1011430103","1011430104"
"100","100","1011440106","100","1","100","1","1011440104","1011440102","1","1","100","100","1011440107","1","100","10114401","100","1","1011440105","1011440110","100","1","100","1011440108","1","1011440101","6","1","1011440109","1011440103"
"33","0","0","0","1","0","0","1011510103","1011510103","0","1","100","100","0","1","100","10115101","0","0","1011510102","0","0","1","34","0","0","1011510101","1","0","0","1011510103"
"100","34","1011520105","100","6","33","1","1011520105","1011520102","1","1","3","100","1011520105","1","3","10115201","100","1","1011520105","1011520104","100","1","100","1011520105","1","1011520101","6","1","1011520105","1011520103"
"100","33","1011530104","0","1","100","1","1011530104","1011530102","1","1","100","100","1011530104","1","100","10115301","34","1","1011530104","0","100","1","100","1011530104","0","1011530101","6","1","1011530103","1011530104"
"100","100","1011540106","100","1","100","1","1011540104","1011540102","1","1","100","100","1011540107","1","100","10115401","100","1","1011540105","1011540110","100","1","100","1011540108","1","1011540101","6","1","1011540109","1011540103"
"33","0","0","0","1","0","0","1011610103","1011610103","0","1","100","100","0","1","100","10116101","0","0","1011610102","0","0","1","34","0","0","1011610101","1","0","0","1011610103"
"100","34","1011620105","100","6","33","1","1011620105","1011620102","1","1","3","100","1011620105","1","3","10116201","100","1","1011620105","1011620104","100","1","100","1011620105","1","1011620101","6","1","1011620105","1011620103"
"100","33","1011630104","0","1","100","1","1011630104","1011630102","1","1","100","100","1011630104","1","100","10116301","34","1","1011630104","0","100","1","100","1011630104","0","1011630101","6","1","1011630103","1011630104"
"100","100","1011640106","100","1","100","1","1011640104","1011640102","1","1","100","100","1011640107","1","100","10116401","100","1","1011640105","1011640110","100","1","100","1011640108","1","1011640101","6","1","1011640109","1011640103"
"33","0","0","0","1","0","0","1011710103","1011710103","0","1","100","100","0","1","100","10117101","0","0","1011710102","0","0","1","34","0","0","1011710101","1","0","0","1011710103"
"100","34","1011720105","100","6","33","1","1011720105","1011720102","1","1","3","100","1011720105","1","3","10117201","100","1","1011720105","1011720104","100","1","100","1011720105","1","1011720101","6","1","1011720105","1011720103"
"100","33","1011730104","0","1","100","1","1011730104","1011730102","1","1","100","100","1011730104","1","100","10117301","34","1","1011730104","0","100","1","100","1011730104","0","1011730101","6","1","1011730103","1011730104"
"100","100","1011740106","100","1","100","1","1011740104","1011740102","1","1","100","100","1011740107","1","100","10117401","100","1","1011740105","1011740110","100","1","100","1011740108","1","1011740101","6","1","1011740109","1011740103"
"33","0","0","0","1","0","0","1011810103","1011810103","0","1","100","100","0","1","100","10118101","0","0","1011810102","0","0","1","34","0","0","1011810101","1","0","0","1011810103"
"100","34","1011820105","100","6","33","1","1011820105","1011820102","1","1","3","100","1011820105","1","3","10118201","100","1","1011820105","1011820104","100","1","100","1011820105","1","1011820101","6","1","1011820105","1011820103"
"100","33","1011830104","0","1","100","1","1011830104","1011830102","1","1","100","100","1011830104","1","100","10118301","34","1","1011830104","0","100","1","100","1011830104","0","1011830101","6","1","1011830103","1011830104"
"100","100","1011840106","100","1","100","1","1011840104","1011840102","1","1","100","100","1011840107","1","100","10118401","100","1","1011840105","1011840110","100","1","100","1011840108","1","1011840101","6","1","1011840109","1011840103"
"33","0","0","0","1","0","0","1011910103","1011910103","0","1","100","100","0","1","100","10119101","0","0","1011910102","0","0","1","34","0","0","1011910101","1","0","0","1011910103"
"100","34","1011920105","100","6","33","1","1011920105","1011920102","1","1","3","100","1011920105","1","3","10119201","100","1","1011920105","1011920104","100","1","100","1011920105","1","1011920101","6","1","1011920105","1011920103"
"100","33","1011930104","0","1","100","1","1011930104","1011930102","1","1","100","100","1011930104","1","100","10119301","34","1","1011930104","0","100","1","100","1011930104","0","1011930101","6","1","1011930103","1011930104"
"100","100","1011940106","100","1","100","1","1011940104","1011940102","1","1","100","100","1011940107","1","100","10119401","100","1","1011940105","1011940110","100","1","100","1011940108","1","1011940101","6","1","1011940109","1011940103"
"33","0","0","0","1","0","0","1012010103","1012010103","0","1","100","100","0","1","100","10120101","0","0","1012010102","0","0","1","34","0","0","1012010101","1","0","0","1012010103"
"100","34","1012020105","100","6","33","1","1012020105","1012020102","1","1","3","100","1012020105","1","3","10120201","100","1","1012020105","1012020104","100","1","100","1012020105","1","1012020101","6","1","1012020105","1012020103"
"100","33","1012030104","0","1","100","1","1012030104","1012030102","1","1","100","100","1012030104","1","100","10120301","34","1","1012030104","0","100","1","100","1012030104","0","1012030101","6","1","1012030103","1012030104"
"100","100","1012040106","100","1","100","1","1012040104","1012040102","1","1","100","100","1012040107","1","100","10120401","100","1","1012040105","1012040110","100","1","100","1012040108","1","1012040101","6","1","1012040109","1012040103"
"33","0","0","0","1","0","0","1012110103","1012110103","0","1","100","100","0","1","100","10121101","0","0","1012110102","0","0","1","34","0","0","1012110101","1","0","0","1012110103"
"100","34","1012120105","100","6","33","1","1012120105","1012120102","1","1","3","100","1012120105","1","3","10121201","100","1","1012120105","1012120104","100","1","100","1012120105","1","1012120101","6","1","1012120105","1012120103"
"100","33","1012130104","0","1","100","1","1012130104","1012130102","1","1","100","100","1012130104","1","100","10121301","34","1","1012130104","0","100","1","100","1012130104","0","1012130101","6","1","1012130103","1012130104"
"100","100","1012140106","100","1","100","1","1012140104","1012140102","1","1","100","100","1012140107","1","100","10121401","100","1","1012140105","1012140110","100","1","100","1012140108","1","1012140101","6","1","1012140109","1012140103"
"33","0","0","0","1","0","0","1012210103","1012210103","0","1","100","100","0","1","100","10122101","0","0","1012210102","0","0","1","34","0","0","1012210101","1","0","0","1012210103"
"100","34","1012220105","100","6","33","1","1012220105","1012220102","1","1","3","100","1012220105","1","3","10122201","100","1","1012220105","1012220104","100","1","100","1012220105","1","1012220101","6","1","1012220105","1012220103"
"100","33","1012230104","0","1","100","1","1012230104","1012230102","1","1","100","100","1012230104","1","100","10122301","34","1","1012230104","0","100","1","100","1012230104","0","1012230101","6","1","1012230103","1012230104"
"100","100","1012240106","100","1","100","1","1012240104","1012240102","1","1","100","100","1012240107","1","100","10122401","100","1","1012240105","1012240110","100","1","100","1012240108","1","1012240101","6","1","1012240109","1012240103"
"33","0","0","0","1","0","0","1012310103","1012310103","0","1","100","100","0","1","100","10123101","0","0","1012310102","0","0","1","34","0","0","1012310101","1","0","0","1012310103"
"100","34","1012320105","100","6","33","1","1012320105","1012320102","1","1","3","100","1012320105","1","3","10123201","100","1","1012320105","1012320104","100","1","100","1012320105","1","1012320101","6","1","1012320105","1012320103"
"100","33","1012330104","0","1","100","1","1012330104","1012330102","1","1","100","100","1012330104","1","100","10123301","34","1","1012330104","0","100","1","100","1012330104","0","1012330101","6","1","1012330103","1012330104"
"100","100","1012340106","100","1","100","1","1012340104","1012340102","1","1","100","100","1012340107","1","100","10123401","100","1","1012340105","1012340110","100","1","100","1012340108","1","1012340101","6","1","1012340109","1012340103"
"33","0","0","0","1","0","0","1012410103","1012410103","0","1","100","100","0","1","100","10124101","0","0","1012410102","0","0","1","34","0","0","1012410101","1","0","0","1012410103"
"100","34","1012420105","100","6","33","1","1012420105","1012420102","1","1","3","100","1012420105","1","3","10124201","100","1","1012420105","1012420104","100","1","100","1012420105","1","1012420101","6","1","1012420105","1012420103"
"100","33","1012430104","0","1","100","1","1012430104","1012430102","1","1","100","100","1012430104","1","100","10124301","34","1","1012430104","0","100","1","100","1012430104","0","1012430101","6","1","1012430103","1012430104"
"100","100","1012440106","100","1","100","1","1012440104","1012440102","1","1","100","100","1012440107","1","100","10124401","100","1","1012440105","1012440110","100","1","100","1012440108","1","1012440101","6","1","1012440109","1012440103"
"33","0","0","0","1","0","0","1012510103","1012510103","0","1","100","100","0","1","100","10125101","0","0","1012510102","0","0","1","34","0","0","1012510101","1","0","0","1012510103"
"100","34","1012520105","100","6","33","1","1012520105","1012520102","1","1","3","100","1012520105","1","3","10125201","100","1","1012520105","1012520104","100","1","100","1012520105","1","1012520101","6","1","1012520105","1012520103"
"100","33","1012530104","0","1","100","1","1012530104","1012530102","1","1","100","100","1012530104","1","100","10125301","34","1","1012530104","0","100","1","100","1012530104","0","1012530101","6","1","1012530103","1012530104"
"100","100","1012540106","100","1","100","1","1012540104","1012540102","1","1","100","100","1012540107","1","100","10125401","100","1","1012540105","1012540110","100","1","100","1012540108","1","1012540101","6","1","1012540109","1012540103"
"33","0","0","0","1","0","0","1012610103","1012610103","0","1","100","100","0","1","100","10126101","0","0","1012610102","0","0","1","34","0","0","1012610101","1","0","0","1012610103"
"100","34","1012620105","100","6","33","1","1012620105","1012620102","1","1","3","100","1012620105","1","3","10126201","100","1","1012620105","1012620104","100","1","100","1012620105","1","1012620101","6","1","1012620105","1012620103"
"100","33","1012630104","0","1","100","1","1012630104","1012630102","1","1","100","100","1012630104","1","100","10126301","34","1","1012630104","0","100","1","100","1012630104","0","1012630101","6","1","1012630103","1012630104"
"100","100","1012640106","100","1","100","1","1012640104","1012640102","1","1","100","100","1012640107","1","100","10126401","100","1","1012640105","1012640110","100","1","100","1012640108","1","1012640101","6","1","1012640109","1012640103"
"33","0","0","0","1","0","0","1012710103","1012710103","0","1","100","100","0","1","100","10127101","0","0","1012710102","0","0","1","34","0","0","1012710101","1","0","0","1012710103"
"100","34","1012720105","100","6","33","1","1012720105","1012720102","1","1","3","100","1012720105","1","3","10127201","100","1","1012720105","1012720104","100","1","100","1012720105","1","1012720101","6","1","1012720105","1012720103"
"100","33","1012730104","0","1","100","1","1012730104","1012730102","1","1","100","100","1012730104","1","100","10127301","34","1","1012730104","0","100","1","100","1012730104","0","1012730101","6","1","1012730103","1012730104"
"100","100","1012740106","100","1","100","1","1012740104","1012740102","1","1","100","100","1012740107","1","100","10127401","100","1","1012740105","1012740110","100","1","100","1012740108","1","1012740101","6","1","1012740109","1012740103"
"33","0","0","0","1","0","0","1012810103","1012810103","0","1","100","100","0","1","100","10128101","0","0","1012810102","0","0","1","34","0","0","1012810101","1","0","0","1012810103"
"100","34","1012820105","100","6","33","1","1012820105","1012820102","1","1","3","100","1012820105","1","3","10128201","100","1","1012820105","1012820104","100","1","100","1012820105","1","1012820101","6","1","1012820105","1012820103"
"100","33","1012830104","0","1","100","1","1012830104","1012830102","1","1","100","100","1012830104","1","100","10128301","34","1","1012830104","0","100","1","100","1012830104","0","1012830101","6","1","1012830103","1012830104"
"100","100","1012840106","100","1","100","1","1012840104","1012840102","1","1","100","100","1012840107","1","100","10128401","100","1","1012840105","1012840110","100","1","100","1012840108","1","1012840101","6","1","1012840109","1012840103"
"33","0","0","0","1","0","0","1012910103","1012910103","0","1","100","100","0","1","100","10129101","0","0","1012910129","0","0","1","34","0","0","1012910101","1","0","0","1012910103"
"100","34","1012920105","100","6","33","1","1012920105","1012920102","1","1","3","100","1012920105","1","3","10129201","100","1","1012920105","1012920104","100","1","100","1012920105","1","1012920101","6","1","1012920105","1012920103"
"100","33","1012930104","0","1","100","1","1012930104","1012930102","1","1","100","100","1012930104","1","100","10129301","34","1","1012930104","0","100","1","100","1012930104","0","1012930101","6","1","1012930103","1012930104"
"100","100","1012940106","100","1","100","1","1012940104","1012940102","1","1","100","100","1012940107","1","100","10129401","100","1","1012940105","1012940110","100","1","100","1012940108","1","1012940101","6","1","1012940109","1012940103"
"33","0","0","0","1","0","0","1013010103","1013010103","0","1","100","100","0","1","100","10130101","0","0","1013010102","0","0","1","34","0","0","1013010101","1","0","0","1013010103"
"100","34","1013020105","100","6","33","1","1013020105","1013020102","1","1","3","100","1013020105","1","3","10130201","100","1","1013020105","1013020104","100","1","100","1013020105","1","1013020101","6","1","1013020105","1013020103"
"100","33","1013030104","0","1","100","1","1013030104","1013030102","1","1","100","100","1013030104","1","100","10130301","34","1","1013030104","0","100","1","100","1013030104","0","1013030101","6","1","1013030103","1013030104"
"100","100","1013040106","100","1","100","1","1013040104","1013040102","1","1","100","100","1013040107","1","100","10130401","100","1","1013040105","1013040110","100","1","100","1013040108","1","1013040101","6","1","1013040109","1013040103"
"33","0","0","0","1","0","0","1013110103","1013110103","0","1","100","100","0","1","100","10131101","0","0","1013110102","0","0","1","34","0","0","1013110101","1","0","0","1013110103"
"100","34","1013120105","100","6","33","1","1013120105","1013120102","1","1","3","100","1013120105","1","3","10131201","100","1","1013120105","1013120104","100","1","100","1013120105","1","1013120101","6","1","1013120105","1013120103"
"100","33","1013130104","0","1","100","1","1013130104","1013130102","1","1","100","100","1013130104","1","100","10131301","34","1","1013130104","0","100","1","100","1013130104","0","1013130101","6","1","1013130103","1013130104"
"100","100","1013140106","100","1","100","1","1013140104","1013140102","1","1","100","100","1013140107","1","100","10131401","100","1","1013140105","1013140110","100","1","100","1013140108","1","1013140101","6","1","1013140109","1013140103"
"33","0","0","0","1","0","0","1013210103","1013210103","0","1","100","100","0","1","100","10132101","0","0","1013210102","0","0","1","34","0","0","1013210101","1","0","0","1013210103"
"100","34","1013220105","100","6","33","1","1013220105","1013220102","1","1","3","100","1013220105","1","3","10132201","100","1","1013220105","1013220104","100","1","100","1013220105","1","1013220101","6","1","1013220105","1013220103"
"100","33","1013230104","0","1","100","1","1013230104","1013230102","1","1","100","100","1013230104","1","100","10132301","34","1","1013230104","0","100","1","100","1013230104","0","1013230101","6","1","1013230103","1013230104"
"100","100","1013240106","100","1","100","1","1013240104","1013240102","1","1","100","100","1013240107","1","100","10132401","100","1","1013240105","1013240110","100","1","100","1013240108","1","1013240101","6","1","1013240109","1013240103"
"33","0","0","0","1","0","0","1013310103","1013310103","0","1","100","100","0","1","100","10133101","0","0","1013310102","0","0","1","34","0","0","1013310101","1","0","0","1013310103"
"100","34","1013320105","100","6","33","1","1013320105","1013320102","1","1","3","100","1013320105","1","3","10133201","100","1","1013320105","1013320104","100","1","100","1013320105","1","1013320101","6","1","1013320105","1013320103"
"100","33","1013330104","0","1","100","1","1013330104","1013330102","1","1","100","100","1013330104","1","100","10133301","34","1","1013330104","0","100","1","100","1013330104","0","1013330101","6","1","1013330103","1013330104"
"100","100","1013340106","100","1","100","1","1013340104","1013340102","1","1","100","100","1013340107","1","100","10133401","100","1","1013340105","1013340110","100","1","100","1013340108","1","1013340101","6","1","1013340109","1013340103"
"33","0","0","0","1","0","0","1013410103","1013410103","0","1","100","100","0","1","100","10134101","0","0","1013410102","0","0","1","34","0","0","1013410101","1","0","0","1013410103"
"100","34","1013420105","100","6","33","1","1013420105","1013420102","1","1","3","100","1013420105","1","3","10134201","100","1","1013420105","1013420104","100","1","100","1013420105","1","1013420101","6","1","1013420105","1013420103"
"100","33","1013430104","0","1","100","1","1013430104","1013430102","1","1","100","100","1013430104","1","100","10134301","34","1","1013430104","0","100","1","100","1013430104","0","1013430101","6","1","1013430103","1013430104"
"100","100","1013440106","100","1","100","1","1013440104","1013440102","1","1","100","100","1013440107","1","100","10134401","100","1","1013440105","1013440110","100","1","100","1013440108","1","1013440101","6","1","1013440109","1013440103"
"33","0","0","0","1","0","0","1013510103","1013510103","0","1","100","100","0","1","100","10135101","0","0","1013510102","0","0","1","34","0","0","1013510101","1","0","0","1013510103"
"100","34","1013520105","100","6","33","1","1013520105","1013520102","1","1","3","100","1013520105","1","3","10135201","100","1","1013520105","1013520104","100","1","100","1013520105","1","1013520101","6","1","1013520105","1013520103"
"100","33","1013530104","0","1","100","1","1013530104","1013530102","1","1","100","100","1013530104","1","100","10135301","34","1","1013530104","0","100","1","100","1013530104","0","1013530101","6","1","1013530103","1013530104"
"100","100","1013540106","100","1","100","1","1013540104","1013540102","1","1","100","100","1013540107","1","100","10135401","100","1","1013540105","1013540110","100","1","100","1013540108","1","1013540101","6","1","1013540109","1013540103"
"33","0","0","0","1","0","0","1013610103","1013610103","0","1","100","100","0","1","100","10136101","0","0","1013610102","0","0","1","34","0","0","1013610101","1","0","0","1013610103"
"100","34","1013620105","100","6","33","1","1013620105","1013620102","1","1","3","100","1013620105","1","3","10136201","100","1","1013620105","1013620104","100","1","100","1013620105","1","1013620101","6","1","1013620105","1013620103"
"100","33","1013630104","0","1","100","1","1013630104","1013630102","1","1","100","100","1013630104","1","100","10136301","34","1","1013630104","0","100","1","100","1013630104","0","1013630101","6","1","1013630103","1013630104"
"100","100","1013640106","100","1","100","1","1013640104","1013640102","1","1","100","100","1013640107","1","100","10136401","100","1","1013640105","1013640110","100","1","100","1013640108","1","1013640101","6","1","1013640109","1013640103"
"33","0","0","0","1","0","0","1013710103","1013710103","0","1","100","100","0","1","100","10137101","0","0","1013710102","0","0","1","34","0","0","1013710101","1","0","0","1013710103"
"100","34","1013720105","100","6","33","1","1013720105","1013720102","1","1","3","100","1013720105","1","3","10137201","100","1","1013720105","1013720104","100","1","100","1013720105","1","1013720101","6","1","1013720105","1013720103"
"100","33","1013730104","0","1","100","1","1013730104","1013730102","1","1","100","100","1013730104","1","100","10137301","34","1","1013730104","0","100","1","100","1013730104","0","1013730101","6","1","1013730103","1013730104"
"100","100","1013740106","100","1","100","1","1013740104","1013740102","1","1","100","100","1013740107","1","100","10137401","100","1","1013740105","1013740110","100","1","100","1013740108","1","1013740101","6","1","1013740109","1013740103"
"33","0","0","0","1","0","0","1013810103","1013810103","0","1","100","100","0","1","100","10138101","0","0","1013810102","0","0","1","34","0","0","1013810101","1","0","0","1013810103"
"100","34","1013820105","100","6","33","1","1013820105","1013820102","1","1","3","100","1013820105","1","3","10138201","100","1","1013820105","1013820104","100","1","100","1013820105","1","1013820101","6","1","1013820105","1013820103"
"100","33","1013830104","0","1","100","1","1013830104","1013830102","1","1","100","100","1013830104","1","100","10138301","34","1","1013830104","0","100","1","100","1013830104","0","1013830101","6","1","1013830103","1013830104"
"100","100","1013840106","100","1","100","1","1013840104","1013840102","1","1","100","100","1013840107","1","100","10138401","100","1","1013840105","1013840110","100","1","100","1013840108","1","1013840101","6","1","1013840109","1013840103"
"33","0","0","0","1","0","0","1013910103","1013910103","0","1","100","100","0","1","100","10139101","0","0","1013910102","0","0","1","34","0","0","1013910101","1","0","0","1013910103"
"100","34","1013920105","100","6","33","1","1013920105","1013920102","1","1","3","100","1013920105","1","3","10139201","100","1","1013920105","1013920104","100","1","100","1013920105","1","1013920101","6","1","1013920105","1013920103"
"100","33","1013930104","0","1","100","1","1013930104","1013930102","1","1","100","100","1013930104","1","100","10139301","34","1","1013930104","0","100","1","100","1013930104","0","1013930101","6","1","1013930103","1013930104"
"100","100","1013940106","100","1","100","1","1013940104","1013940102","1","1","100","100","1013940107","1","100","10139401","100","1","1013940105","1013940110","100","1","100","1013940108","1","1013940101","6","1","1013940109","1013940103"
"33","0","0","0","1","0","0","1014010103","1014010103","0","1","100","100","0","1","100","10140101","0","0","1014010102","0","0","1","34","0","0","1014010101","1","0","0","1014010103"
"100","34","1014020105","100","6","33","1","1014020105","1014020102","1","1","3","100","1014020105","1","3","10140201","100","1","1014020105","1014020104","100","1","100","1014020105","1","1014020101","6","1","1014020105","1014020103"
"100","33","1014030104","0","1","100","1","1014030104","1014030102","1","1","100","100","1014030104","1","100","10140301","34","1","1014030104","0","100","1","100","1014030104","0","1014030101","6","1","1014030103","1014030104"
"100","100","1014040106","100","1","100","1","1014040104","1014040102","1","1","100","100","1014040107","1","100","10140401","100","1","1014040105","1014040110","100","1","100","1014040108","1","1014040101","6","1","1014040109","1014040103"
