2ff4ac320839b1fb34b67f246ffd3f74e139153bb1e74bf1a1b9e77004416b0a,4fd5ee6b510fbc25be66ab1f6ea8d316c349fa6b154efeebcd8f8c31b4fe36b4,e35f4f7c3ecb9d57f5627fce0e6905c9f62e977570a33818e3945ddca02c11f1,1fe3e3f65a08aee7fac7f37fff01f4e7ffd6a98b8d2e534affbf9dfd9b795a84,04b8c0260af31ea90d83c5f12a838e6996e50f6fdd2ffb50feaccc7ac4041bed,a68917c5837a94cd4e426e57782d6fb282fd1ace6179e79b7940386d88925954,42c8f1e79ef3ef33e2c42ac2af6763cfb5352655dc41aefe5801d1ac8ffe13d4,79b52b5049156caa78ce5a6dcff90b6168c1ab7963268169bce53e44bcf8d441,a1a8fe9e3492b49d547f488b43e11973a9611200eacec3167c7fbb59e9a17a19,8ccf3da504c46c343bd1599d961232a0abcdef4961a16e5c514826eda5513703,5255d3a02d52c2bb6456807c3291979f6690fb035d0af6bcf529b97034a0ad91
"111","","","0","2","","-350","420","35113","35113004",""
"43","","","","32","","","0","35113","35113005",""
"63","","","","32","","","1","35113","35113006",""
"11","","","","32","","","0","35113","35113007",""
"14","","","","32","","","0","35113","35113008",""
"18","","","","32","","","1","35113","35113009",""
"0","","","","91","","","","35113","35113010",""
"1","2","0","-108","1","-213","202","102011","35211","35211001","wac_default_01"
"1","2","0","-108","5","-213","201","111","35211","35211002","wac_default_01"
"43","1","","0","31","1","0","43","35211","35211003",""
"57","0","","0","31","1","0","57","35211","35211004",""
"11","0","","0","31","1","0","11","35211","35211005",""
"502","1","","0","31","1","0","502","35211","35211006",""
"102011","0.2","","","3","0","0","wac_paint_01","35211","35211007",""
"111","0.2","","","3","0","0","wac_paint_01","35211","35211008",""
"0","","","","93","","","0","35211","35211009",""
"11","","","","32","","","1","35211","35211010",""
"se_10035700","","","","23","","0","se_10035700_brush","35211","35211011",""
"102011","","","","13","","","300","35211","35211012",""
"1","","","","131","","","","35211","35211013",""
"102011","0.2","","wac_talk_sad_loop_surprise","3","1","0","wac_talk_sad_in_surprise","35212","35212001",""
"111","0.2","","","3","","1","wac_no_items","35212","35212002",""
"102011","","","0","2","","-340","200","35212","35212003",""
"111","","","0","2","","-340","200","35212","35212004",""
"43","","","","32","","","0","35212","35212005",""
"57","","","","32","","","1","35212","35212006",""
"11","","","","32","","","0","35212","35212007",""
"vo_wac_230201","","","0","21","","0","vo_wac_230201_000","35212","35212008",""
"102011","0","0","1","11","1","10","畫圖的時候會用到畫筆，\n但這白色一簇\n是怎麼做出來的呢……？\n咦，是動物的毛嗎？","35212","35212009","0.5"
"0","","","","91","","","","35212","35212010",""
"vo_wac_230201","","","0","21","","0","vo_wac_230201_001","35212","35212011",""
"102011","0","0","1","11","1","10","……這樣啊，原來是動物把不需要的毛\n貢獻出來了啊～\n動物也在幫忙\n美美我們的圖呢♪","35212","35212012","0.5"
"0","","","","91","","","","35212","35212013",""
"0","","","","22","","","0","35212","35212014",""
"102011","0.2","","","3","","1","wac_idle_sad_surprise","35213","35213001",""
"111","0.2","","","3","","1","wac_no_items","35213","35213002",""
"102011","","","0","2","","-340","200","35213","35213003",""
"111","","","0","2","","-340","200","35213","35213004",""
"43","","","","32","","","0","35213","35213005",""
"57","","","","32","","","1","35213","35213006",""
"11","","","","32","","","0","35213","35213007",""
"0","","","","91","","","","35213","35213008",""
"1","2","0","-167","1","-205","202","100411","35311","35311001","wac_default_31"
"1","2","0","-64","1","-350","254","102011","35311","35311002","wac_default_bot_41"
"1","2","0","230","1","-325","252","103611","35311","35311003","wac_default_51"
"1","2","0","-167","5","-205","201","111","35311","35311004","wac_default_36"
"1","2","0","-64","5","-350","253","112","35311","35311005","wac_default_43"
"1","2","0","230","5","-325","251","113","35311","35311006","wac_default_bot_56"
"103611","","","","13","","","300","35311","35311007",""
"100411","","","","13","","","300","35311","35311008",""
"102011","","","","13","","","300","35311","35311009",""
"58","1","","0","31","1","0","58","35311","35311010",""
"63","0","","0","31","1","0","63","35311","35311011",""
"15","0","","0","31","1","0","15","35311","35311012",""
"502","1","","0","31","1","0","502","35311","35311013",""
"100411","0.2","","","3","0","0","wac_paint_31","35311","35311014",""
"111","0.2","","","3","0","0","wac_paint_36","35311","35311015",""
"102011","0.2","","","3","0","0","wac_paint_bot_41","35311","35311016",""
"112","0.2","","","3","0","0","wac_paint_43","35311","35311017",""
"103611","0.2","","","3","0","0","wac_paint_bot_51","35311","35311018",""
"113","0.2","","","3","0","0","wac_paint_bot_56","35311","35311019",""
"0","","","","93","","","0","35311","35311020",""
"15","","","","32","","","1","35311","35311021",""
"se_common","","","","23","","0","se_sys_login_birthday_calendar_smallbrush","35311","35311022",""
"1","","","","131","","","","35311","35311023",""
"103611","0","","","3","","1","wac_idle_sad","35312","35312001",""
"100411","0","","","3","","1","wac_idle_sad_surprise_L","35312","35312002",""
"102011","0","","","3","","1","wac_idle_sad_surprise","35312","35312003",""
"111","0","","","3","","1","wac_no_items","35312","35312004",""
"112","0","","","3","","1","wac_no_items","35312","35312005",""
"113","0","","","3","","1","wac_no_items","35312","35312006",""
"103611","","","0","2","","-335","190","35312","35312007",""
"100411","","","0","2","","-360","-190","35312","35312008",""
"102011","","","0","2","","-360","350","35312","35312009",""
"111","","","0","2","","-335","190","35312","35312010",""
"112","","","0","2","","-360","-190","35312","35312011",""
"113","","","0","2","","-360","350","35312","35312012",""
"58","","","","32","","","0","35312","35312013",""
"63","","","","32","","","1","35312","35312014",""
"15","","","","32","","","0","35312","35312015",""
"103611","0.2","","wac_talk_sad_loop","3","1","0","wac_talk_sad_in","35312","35312016",""
"vo_wac_230202","","","0","21","","0","vo_wac_230202_000","35312","35312017",""
"103611","0","0","1","11","1","10","這樣就完成了……才怪！\n明明是看了指導書後才畫的，\n卻處處都畫錯了……！\n得改成正確的形狀才行！","35312","35312018","0.5"
"0","","","","91","","","","35312","35312019",""
"103611","0.2","","","3","1","1","wac_idle_sad","35312","35312020",""
"100411","0.2","","wac_talk_nerv_loop_L","3","1","0","wac_talk_nerv_in_L","35312","35312021",""
"vo_wac_230202","","","0","21","","0","vo_wac_230202_001","35312","35312022",""
"100411","0","0","1","11","1","10","……那是指導書喔？\n我打發時間時在上面塗鴉了，\n老實跟她說比較好嗎……？","35312","35312023","0.5"
"0","","","","91","","","","35312","35312024",""
"100411","0.2","","","3","1","1","wac_idle_nerv_L","35312","35312025",""
"102011","0.2","","","3","","1","wac_talk_anger_shy","35312","35312026",""
"vo_wac_230202","","","0","21","","0","vo_wac_230202_002","35312","35312027",""
"102011","0","0","1","11","1","10","得、得馬上跟她說清楚才行啦～！\n鏡華，等一下～！\n妳畫的是對的，不用改喔～！？","35312","35312028","0.5"
"0","","","","91","","","","35312","35312029",""
"0","","","","22","","","0","35312","35312030",""
"","","","","111","","","","35312","35312031",""
"103611","0.2","","","3","","1","wac_idle_sad","35313","35313001",""
"100411","0.2","","","3","","1","wac_idle_nerv_L","35313","35313002",""
"102011","0.2","","","3","","1","wac_idle_surprise_shy","35313","35313003",""
"111","0.2","","","3","","1","wac_no_items","35313","35313004",""
"112","0.2","","","3","","1","wac_no_items","35313","35313005",""
"113","0.2","","","3","","1","wac_no_items","35313","35313006",""
"103611","","","0","2","","-335","190","35313","35313007",""
"100411","","","0","2","","-360","-190","35313","35313008",""
"102011","","","0","2","","-360","350","35313","35313009",""
"111","","","0","2","","-335","190","35313","35313010",""
"112","","","0","2","","-360","-190","35313","35313011",""
"113","","","0","2","","-360","350","35313","35313012",""
"58","","","","32","","","0","35313","35313013",""
"63","","","","32","","","1","35313","35313014",""
"15","","","","32","","","0","35313","35313015",""
"0","","","","91","","","","35313","35313016",""
"1","2","0","-108","1","-100","202","100411","35411","35411001","wac_default_21"
"1","2","0","-108","5","-100","201","111","35411","35411002","wac_default_22"
"53","1","","0","31","1","0","53","35411","35411003",""
"57","0","","0","31","1","0","57","35411","35411004",""
"20","0","","0","31","1","0","20","35411","35411005",""
"502","1","","0","31","1","0","502","35411","35411006",""
"100411","0.2","","","3","0","0","wac_paint_21","35411","35411007",""
"111","0.2","","","3","0","0","wac_paint_22","35411","35411008",""
"0","","","","93","","","0","35411","35411009",""
"20","","","","32","","","1","35411","35411010",""
"se_common","","","","23","","0","se_sys_login_birthday_calendar_brush","35411","35411011",""
"100411","","","","13","","","300","35411","35411012",""
"1","","","","131","","","","35411","35411013",""
"100411","0.2","","wac_talk_smile_loop","3","1","0","wac_talk_smile_in","35412","35412001",""
"111","0.2","","","3","","1","wac_no_items","35412","35412002",""
"100411","","","0","2","","-340","200","35412","35412003",""
"111","","","0","2","","-340","200","35412","35412004",""
"53","","","","32","","","0","35412","35412005",""
"57","","","","32","","","1","35412","35412006",""
"20","","","","32","","","0","35412","35412007",""
"vo_wac_230203","","","0","21","","0","vo_wac_230203_000","35412","35412008",""
"100411","0","0","1","11","1","10","嘿嘿～完成了～！\n一般在牆壁上畫圖會被罵，現在卻\n反而能受到稱讚，好像有點不可思議耶？","35412","35412009","0.5"
"0","","","","91","","","","35412","35412010",""
"vo_wac_230203","","","0","21","","0","vo_wac_230203_001","35412","35412011",""
"100411","0","0","1","11","1","10","禊小時候在家裡的牆上畫圖\n被罵得很慘呢。\n明明同樣都是在牆壁上畫圖的說～\n真搞不懂大人在想什麼～","35412","35412012","0.5"
"0","","","","91","","","","35412","35412013",""
"0","","","","22","","","0","35412","35412014",""
"100411","0.2","","","3","","1","wac_idle_smile","35413","35413001",""
"111","0.2","","","3","","1","wac_no_items","35413","35413002",""
"100411","","","0","2","","-340","200","35413","35413003",""
"111","","","0","2","","-340","200","35413","35413004",""
"53","","","","32","","","0","35413","35413005",""
"57","","","","32","","","1","35413","35413006",""
"20","","","","32","","","0","35413","35413007",""
"0","","","","91","","","","35413","35413008",""
"1","2","0","-167","1","-205","202","109211","35511","35511001","wac_default_31"
"1","2","0","-64","1","-350","254","109411","35511","35511002","wac_default_bot_41"
"1","2","0","230","1","-325","252","109311","35511","35511003","wac_default_51"
"1","2","0","-167","5","-205","201","111","35511","35511004","wac_default_34"
"1","2","0","-64","5","-350","253","112","35511","35511005","wac_default_48"
"1","2","0","230","5","-325","251","113","35511","35511006","wac_default_bot_54"
"109311","","","","13","","","300","35511","35511007",""
"109211","","","","13","","","300","35511","35511008",""
"109411","","","","13","","","300","35511","35511009",""
"58","1","","0","31","1","0","58","35511","35511010",""
"63","0","","0","31","1","0","63","35511","35511011",""
"15","0","","0","31","1","0","15","35511","35511012",""
"502","1","","0","31","1","0","502","35511","35511013",""
"109211","0.2","","","3","0","0","wac_paint_31","35511","35511014",""
"111","0.2","","","3","0","0","wac_paint_34","35511","35511015",""
"109411","0.2","","","3","0","0","wac_paint_bot_41","35511","35511016",""
"112","0.2","","","3","0","0","wac_paint_48","35511","35511017",""
"109311","0.2","","","3","0","0","wac_paint_bot_51","35511","35511018",""
"113","0.2","","","3","0","0","wac_paint_bot_54","35511","35511019",""
"0","","","","93","","","0","35511","35511020",""
"15","","","","32","","","1","35511","35511021",""
"se_common","","","","23","","0","se_sys_login_birthday_calendar_smallbrush","35511","35511022",""
"1","","","","131","","","","35511","35511023",""
"109311","0","","","3","","1","wac_idle_doya","35512","35512001",""
"109211","0","","","3","","1","wac_idle_smile_L","35512","35512002",""
"109411","0","","","3","","1","wac_idle_wish","35512","35512003",""
"111","0","","","3","","1","wac_no_items","35512","35512004",""
"112","0","","","3","","1","wac_no_items","35512","35512005",""
"113","0","","","3","","1","wac_no_items","35512","35512006",""
"109311","","","0","2","","-335","190","35512","35512007",""
"109211","","","0","2","","-360","-190","35512","35512008",""
"109411","","","0","2","","-360","350","35512","35512009",""
"111","","","0","2","","-335","190","35512","35512010",""
"112","","","0","2","","-360","-190","35512","35512011",""
"113","","","0","2","","-360","350","35512","35512012",""
"58","","","","32","","","0","35512","35512013",""
"63","","","","32","","","1","35512","35512014",""
"15","","","","32","","","0","35512","35512015",""
"109311","0.2","","wac_talk_doya_loop","3","1","0","wac_talk_doya_in","35512","35512016",""
"vo_wac_230204","","","0","21","","0","vo_wac_230204_000","35512","35512017",""
"109311","0","0","1","11","1","10","哼哼，怎麼樣！\n這露的藝術！","35512","35512018","0.5"
"0","","","","91","","","","35512","35512019",""
"109311","0.2","","","3","1","1","wac_idle_doya","35512","35512020",""
"109211","0.2","","wac_talk_smile_loop_L","3","1","0","wac_talk_smile_in_L","35512","35512021",""
"vo_wac_230204","","","0","21","","0","vo_wac_230204_001","35512","35512022",""
"109211","0","0","1","11","1","10","嗯！露很有繪畫美感呢！\n欸欸，有沒有什麼訣竅啊？\n比如說妳是不是為了抓住事物的本質，\n有在做鍛鍊觀察力的特訓之類的……","35512","35512023","0.5"
"0","","","","91","","","","35512","35512024",""
"109211","0.2","","","3","1","1","wac_idle_smile_L","35512","35512025",""
"109411","0.2","","wac_talk_wish_loop","3","1","0","wac_talk_wish_in","35512","35512026",""
"vo_wac_230204","","","0","21","","0","vo_wac_230204_002","35512","35512027",""
"109411","0","0","1","11","1","10","我也想知道……\n把自己想傳達的事物\n畫出來讓大家理解，\n果然需要技術吧。","35512","35512028","0.5"
"0","","","","91","","","","35512","35512029",""
"109411","0.2","","","3","1","1","wac_idle_wish","35512","35512030",""
"109311","0.2","","","3","","1","wac_talk_anger","35512","35512031",""
"vo_wac_230204","","","0","21","","0","vo_wac_230204_003","35512","35512032",""
"109311","0","0","1","11","1","10","訣、訣竅…………\n就是心！！！！","35512","35512033","0.5"
"0","","","","91","","","","35512","35512034",""
"0","","","","22","","","0","35512","35512035",""
"","","","","111","","","","35512","35512036",""
"109311","0.2","","","3","","1","wac_idle_doya","35513","35513001",""
"109211","0.2","","","3","","1","wac_idle_smile_L","35513","35513002",""
"109411","0.2","","","3","","1","wac_idle_wish","35513","35513003",""
"111","0.2","","","3","","1","wac_no_items","35513","35513004",""
"112","0.2","","","3","","1","wac_no_items","35513","35513005",""
"113","0.2","","","3","","1","wac_no_items","35513","35513006",""
"109311","","","0","2","","-335","190","35513","35513007",""
"109211","","","0","2","","-360","-190","35513","35513008",""
"109411","","","0","2","","-360","350","35513","35513009",""
"111","","","0","2","","-335","190","35513","35513010",""
"112","","","0","2","","-360","-190","35513","35513011",""
"113","","","0","2","","-360","350","35513","35513012",""
"58","","","","32","","","0","35513","35513013",""
"63","","","","32","","","1","35513","35513014",""
"15","","","","32","","","0","35513","35513015",""
"0","","","","91","","","","35513","35513016",""
"1","2","0","-108","1","-100","202","109411","35611","35611001","wac_default_21"
"1","2","0","-108","5","-100","201","111","35611","35611002","wac_default_23"
"53","1","","0","31","1","0","53","35611","35611003",""
"57","0","","0","31","1","0","57","35611","35611004",""
"20","0","","0","31","1","0","20","35611","35611005",""
"502","1","","0","31","1","0","502","35611","35611006",""
"109411","0.2","","","3","0","0","wac_paint_21","35611","35611007",""
"111","0.2","","","3","0","0","wac_paint_23","35611","35611008",""
"0","","","","93","","","0","35611","35611009",""
"20","","","","32","","","1","35611","35611010",""
"se_common","","","","23","","0","se_sys_login_birthday_calendar_brush","35611","35611011",""
"109411","","","","13","","","300","35611","35611012",""
"1","","","","131","","","","35611","35611013",""
"109411","0.2","","wac_talk_sad_loop","3","1","0","wac_talk_sad_in","35612","35612001",""
"111","0.2","","","3","","1","wac_no_items","35612","35612002",""
"109411","","","0","2","","-340","200","35612","35612003",""
"111","","","0","2","","-340","200","35612","35612004",""
"53","","","","32","","","0","35612","35612005",""
"57","","","","32","","","1","35612","35612006",""
"20","","","","32","","","0","35612","35612007",""
"vo_wac_230205","","","0","21","","0","vo_wac_230205_000","35612","35612008",""
"109411","0","0","1","11","1","10","……嗯。\n怎麼樣？有沒有奇怪的地方？\n因為沒辦法重畫，\n我每次都很緊張……","35612","35612009","0.5"
"0","","","","91","","","","35612","35612010",""
"109411","0.2","","","3","0","1","wac_talk_wish_loop_joy","35612","35612011",""
"vo_wac_230205","","","0","21","","0","vo_wac_230205_001","35612","35612012",""
"109411","0","0","1","11","1","10","不過，果然很開心……\n努力不讓顏色塗出線\n這種精細的工作，\n我好像……很喜歡。","35612","35612013","0.5"
"0","","","","91","","","","35612","35612014",""
"0","","","","22","","","0","35612","35612015",""
"109411","0.2","","","3","","1","wac_idle_wish_joy","35613","35613001",""
"111","0.2","","","3","","1","wac_no_items","35613","35613002",""
"109411","","","0","2","","-340","200","35613","35613003",""
"111","","","0","2","","-340","200","35613","35613004",""
"53","","","","32","","","0","35613","35613005",""
"57","","","","32","","","1","35613","35613006",""
"20","","","","32","","","0","35613","35613007",""
"0","","","","91","","","","35613","35613008",""
"1","2","0","-108","1","-325","202","109211","35711","35711001","wac_default_bot_21"
"1","2","0","-108","5","-325","201","111","35711","35711002","wac_default_bot_21"
"45","1","","0","31","1","0","45","35711","35711003",""
"57","0","","0","31","1","0","57","35711","35711004",""
"13","0","","0","31","1","0","13","35711","35711005",""
"502","1","","0","31","1","0","502","35711","35711006",""
"109211","0.2","","","3","0","0","wac_paint_bot_21","35711","35711007",""
"111","0.2","","","3","0","0","wac_paint_bot_21","35711","35711008",""
"0","","","","93","","","0","35711","35711009",""
"13","","","","32","","","1","35711","35711010",""
"se_common","","","","23","","0","se_sys_login_birthday_calendar_brush","35711","35711011",""
"109211","","","","13","","","300","35711","35711012",""
"1","","","","131","","","","35711","35711013",""
"109211","0.2","","wac_talk_smile_loop","3","1","0","wac_talk_smile_in","35712","35712001",""
"111","0.2","","","3","","1","wac_no_items","35712","35712002",""
"109211","","","0","2","","-340","200","35712","35712003",""
"111","","","0","2","","-340","200","35712","35712004",""
"45","","","","32","","","0","35712","35712005",""
"57","","","","32","","","1","35712","35712006",""
"13","","","","32","","","0","35712","35712007",""
"vo_wac_230206","","","0","21","","0","vo_wac_230206_000","35712","35712008",""
"109211","0","0","1","11","1","10","這次成品也很漂亮！\n嘿嘿，我就像在讀魔導書時那樣\n很忘我地畫了喔～！","35712","35712009","0.5"
"0","","","","91","","","","35712","35712010",""
"vo_wac_230206","","","0","21","","0","vo_wac_230206_001","35712","35712011",""
"109211","0","0","1","11","1","10","……壁畫就算沒有魔力也能感覺到\n大家連結在一起的心意！\n這裡一定能成為……\n讓看見的人展露笑顏的美好場所！","35712","35712012","0.5"
"0","","","","91","","","","35712","35712013",""
"0","","","","22","","","0","35712","35712014",""
"109211","0.2","","","3","","1","wac_idle_smile","35713","35713001",""
"111","0.2","","","3","","1","wac_no_items","35713","35713002",""
"109211","","","0","2","","-340","200","35713","35713003",""
"111","","","0","2","","-340","200","35713","35713004",""
"45","","","","32","","","0","35713","35713005",""
"57","","","","32","","","1","35713","35713006",""
"13","","","","32","","","0","35713","35713007",""
"0","","","","91","","","","35713","35713008",""
"1","2","0","-167","1","-185","204","100511","35811","35811001","wac_default_31"
"1","2","0","230","1","-185","202","107111","35811","35811002","wac_default_51"
"1","2","0","-330","1","-350","256","103711","35811","35811003","wac_default_bot_81"
"1","2","0","340","1","-350","254","104711","35811","35811004","wac_default_bot_91"
"1","2","0","-167","5","-185","203","111","35811","35811005","wac_default_33"
"1","2","0","230","5","-185","201","113","35811","35811006","wac_default_53"
"1","2","0","-330","5","-350","255","114","35811","35811007","wac_default_88"
"1","2","0","340","5","-350","253","115","35811","35811008","wac_default_98"
"103711","","","","13","","","300","35811","35811009",""
"104711","","","","13","","","300","35811","35811010",""
"107111","","","","13","","","300","35811","35811011",""
"100511","","","","13","","","300","35811","35811012",""
"60","1","","0","31","1","0","60","35811","35811013",""
"63","0","","0","31","1","0","63","35811","35811014",""
"15","0","","0","31","1","0","15","35811","35811015",""
"502","1","","0","31","1","0","502","35811","35811016",""
"100511","0.2","","","3","0","0","wac_paint_31","35811","35811017",""
"111","0.2","","","3","0","0","wac_paint_33","35811","35811018",""
"107111","0.2","","","3","0","0","wac_paint_51","35811","35811019",""
"113","0.2","","","3","0","0","wac_paint_53","35811","35811020",""
"103711","0.2","","","3","0","0","wac_paint_bot_81","35811","35811021",""
"114","0.2","","","3","0","0","wac_paint_88","35811","35811022",""
"104711","0.2","","","3","0","0","wac_paint_bot_91","35811","35811023",""
"115","0.2","","","3","0","0","wac_paint_98","35811","35811024",""
"0","","","","93","","","0","35811","35811025",""
"15","","","","32","","","1","35811","35811026",""
"se_common","","","","23","","0","se_sys_login_birthday_calendar_smallbrush","35811","35811027",""
"1","","","","131","","","","35811","35811028",""
"103711","0","","","3","","1","wac_idle_smile_L","35812","35812001",""
"104711","0","","","3","","1","wac_idle_doya_L","35812","35812002",""
"107111","0","","","3","","1","wac_idle_smile","35812","35812003",""
"100511","0","","","3","","1","wac_idle_sad","35812","35812004",""
"111","0","","","3","","1","wac_no_items","35812","35812005",""
"113","0","","","3","","1","wac_no_items","35812","35812006",""
"114","0","","","3","","1","wac_no_items","35812","35812007",""
"115","0","","","3","","1","wac_no_items","35812","35812008",""
"103711","","","0","2","","-360","-335","35812","35812009",""
"104711","","","0","2","","-335","-190","35812","35812010",""
"107111","","","0","2","","-335","190","35812","35812011",""
"100511","","","0","2","","-360","350","35812","35812012",""
"111","","","0","2","","-360","-335","35812","35812013",""
"113","","","0","2","","-335","-190","35812","35812014",""
"114","","","0","2","","-335","190","35812","35812015",""
"115","","","0","2","","-360","350","35812","35812016",""
"60","","","","32","","","0","35812","35812017",""
"63","","","","32","","","1","35812","35812018",""
"15","","","","32","","","0","35812","35812019",""
"107111","0.2","","wac_talk_smile_loop_L","3","1","0","wac_talk_smile_in_L","35812","35812020",""
"vo_wac_230207","","","0","21","","0","vo_wac_230207_000","35812","35812021",""
"107111","0","0","1","11","1","10","唔……喂，茉莉。\n妳的尾巴末端沾到油漆了喔。\n來，我來幫妳仔細擦乾淨吧♪","35812","35812022","0.5"
"0","","","","91","","","","35812","35812023",""
"107111","0.2","","","3","1","1","wac_idle_smile_L","35812","35812024",""
"100511","0.2","","wac_talk_sad_loop","3","1","0","wac_talk_sad_in","35812","35812025",""
"vo_wac_230207","","","0","21","","0","vo_wac_230207_001","35812","35812026",""
"100511","0","0","1","11","1","10","不，請容我盡全力拒絕……！\n等等，別硬要弄啦！\n總覺得妳手的動作也很下流！\n呀啊～救命啊～！？","35812","35812027","0.5"
"0","","","","91","","","","35812","35812028",""
"100511","0.2","","","3","1","1","wac_idle_sad","35812","35812029",""
"103711","0.2","","wac_talk_smile_loop_L","3","1","0","wac_talk_smile_in_L","35812","35812030",""
"vo_wac_230207","","","0","21","","0","vo_wac_230207_002","35812","35812031",""
"103711","0","0","1","11","1","10","我最近在想，\n克莉絲提娜\n真的非常\n喜歡茉莉耶？","35812","35812032","0.5"
"0","","","","91","","","","35812","35812033",""
"103711","0.2","","","3","1","1","wac_idle_smile_L","35812","35812034",""
"104711","0.2","","wac_talk_doya_loop_L","3","1","0","wac_talk_doya_in_L","35812","35812035",""
"vo_wac_230207","","","0","21","","0","vo_wac_230207_003","35812","35812036",""
"104711","0","0","1","11","1","10","因為如果討厭的話，就不會一臉開心地\n去逗弄她了嘛。\n雖然還想再看一下……\n但差不多該去幫她一把了吧。","35812","35812037","0.5"
"0","","","","91","","","","35812","35812038",""
"0","","","","22","","","0","35812","35812039",""
"","","","","111","","","","35812","35812040",""
"103711","0.2","","","3","","1","wac_idle_smile_L","35813","35813001",""
"104711","0.2","","","3","","1","wac_idle_doya_L","35813","35813002",""
"107111","0.2","","","3","","1","wac_idle_smile_L","35813","35813003",""
"100511","0.2","","","3","","1","wac_idle_sad","35813","35813004",""
"111","0.2","","","3","","1","wac_no_items","35813","35813005",""
"113","0.2","","","3","","1","wac_no_items","35813","35813006",""
"114","0.2","","","3","","1","wac_no_items","35813","35813007",""
"115","0.2","","","3","","1","wac_no_items","35813","35813008",""
"103711","","","0","2","","-360","-335","35813","35813009",""
"104711","","","0","2","","-335","-190","35813","35813010",""
"107111","","","0","2","","-335","190","35813","35813011",""
"100511","","","0","2","","-360","350","35813","35813012",""
"111","","","0","2","","-360","-335","35813","35813013",""
"113","","","0","2","","-335","-190","35813","35813014",""
"114","","","0","2","","-335","190","35813","35813015",""
"115","","","0","2","","-360","350","35813","35813016",""
"60","","","","32","","","0","35813","35813017",""
"63","","","","32","","","1","35813","35813018",""
"15","","","","32","","","0","35813","35813019",""
"0","","","","91","","","","35813","35813020",""
"1","2","0","-108","1","-213","202","104711","35911","35911001","wac_default_01"
"1","2","0","-108","5","-213","201","111","35911","35911002","wac_default_01"
"43","1","","0","31","1","0","43","35911","35911003",""
"57","0","","0","31","1","0","57","35911","35911004",""
"11","0","","0","31","1","0","11","35911","35911005",""
"502","1","","0","31","1","0","502","35911","35911006",""
"104711","0.2","","","3","0","0","wac_paint_01","35911","35911007",""
"111","0.2","","","3","0","0","wac_paint_01","35911","35911008",""
"0","","","","93","","","0","35911","35911009",""
"11","","","","32","","","1","35911","35911010",""
"se_10035700","","","","23","","0","se_10035700_brush","35911","35911011",""
"104711","","","","13","","","300","35911","35911012",""
"1","","","","131","","","","35911","35911013",""
"104711","0.2","","wac_talk_doya_loop","3","1","0","wac_talk_doya_in","35912","35912001",""
"111","0.2","","","3","","1","wac_no_items","35912","35912002",""
"104711","","","0","2","","-340","200","35912","35912003",""
"111","","","0","2","","-340","200","35912","35912004",""
"43","","","","32","","","0","35912","35912005",""
"57","","","","32","","","1","35912","35912006",""
"11","","","","32","","","0","35912","35912007",""
"vo_wac_230208","","","0","21","","0","vo_wac_230208_000","35912","35912008",""
"104711","0","0","1","11","1","10","據說色彩有讓觀看者\n心情產生變化的效果……\n的確，看著色彩鮮明的牆壁，\n心情也會愉快起來呢。","35912","35912009","0.5"
"0","","","","91","","","","35912","35912010",""
"vo_wac_230208","","","0","21","","0","vo_wac_230208_001","35912","35912011",""
"104711","0","0","1","11","1","10","我也試著像這樣把自己的鎧甲塗上\n繽紛可愛的顏色好了？\n說不定也能提升團員們的士氣。\n……別這麼做比較好？是哦？","35912","35912012","0.5"
"0","","","","91","","","","35912","35912013",""
"0","","","","22","","","0","35912","35912014",""
"104711","0.2","","","3","","1","wac_idle_doya","35913","35913001",""
"111","0.2","","","3","","1","wac_no_items","35913","35913002",""
"104711","","","0","2","","-340","200","35913","35913003",""
"111","","","0","2","","-340","200","35913","35913004",""
"43","","","","32","","","0","35913","35913005",""
"57","","","","32","","","1","35913","35913006",""
"11","","","","32","","","0","35913","35913007",""
"0","","","","91","","","","35913","35913008",""
"1","2","0","-108","1","-213","202","103711","36011","36011001","wac_default_01"
"1","2","0","-108","5","-213","201","111","36011","36011002","wac_default_02"
"43","1","","0","31","1","0","43","36011","36011003",""
"57","0","","0","31","1","0","57","36011","36011004",""
"11","0","","0","31","1","0","11","36011","36011005",""
"502","1","","0","31","1","0","502","36011","36011006",""
"103711","0.2","","","3","0","0","wac_paint_01","36011","36011007",""
"111","0.2","","","3","0","0","wac_paint_02","36011","36011008",""
"0","","","","93","","","0","36011","36011009",""
"11","","","","32","","","1","36011","36011010",""
"se_10035700","","","","23","","0","se_10035700_brush","36011","36011011",""
"103711","","","","13","","","300","36011","36011012",""
"1","","","","131","","","","36011","36011013",""
"103711","0.2","","wac_talk_doya_loop","3","1","0","wac_talk_doya_in","36012","36012001",""
"111","0.2","","","3","","1","wac_no_items","36012","36012002",""
"103711","","","0","2","","-340","200","36012","36012003",""
"111","","","0","2","","-340","200","36012","36012004",""
"43","","","","32","","","0","36012","36012005",""
"57","","","","32","","","1","36012","36012006",""
"11","","","","32","","","0","36012","36012007",""
"vo_wac_230209","","","0","21","","0","vo_wac_230209_000","36012","36012008",""
"103711","0","0","1","11","1","10","不覺得習慣這種工作後，\n就會想畫畫自己\n原創的東西嗎？\n像是偷偷加上魔法少女元素之類的。","36012","36012009","0.5"
"0","","","","91","","","","36012","36012010",""
"vo_wac_230209","","","0","21","","0","vo_wac_230209_001","36012","36012011",""
