4483202b84ab441da41f8ce97d85f0d040fe8f735ecb2ccbf1978ff58fded90a,cbe7db2c489b365787cb736eff266bd5cc9329a5d816cbb00b26010a929a1198,59863ccf3e8bc9505a4134f6899068436eb7821b36f36547dcdf35f05e1a1827,81b378167612fdea5ddf8950b6be82921323c80614c75a2fc283617228ee4b98,041e7f129ac8710bd987d5841b40a53495d4d03852b74a95a1393b72790c4c8b,8d76f6f78ea8b8d601022eb32c570ee36be7e86e08f075dcd2f3f1889737b0cd,dbcfadc870c2ae36b91e1376a5862f35b154105a20a6dac56e23a73c05817358,1ac458fef86263b08ca8bffa7cede56474d78bea05d219d9b1e63bd2aa7765a9
"6","21","51431","0","0","0","0","1"
"6","28","51441","0","0","0","0","1"
"6","35","51451","0","0","0","0","1"
"4","46","51511","0","0","0","0","5"
"4","92","51521","0","0","0","0","5"
"4","138","51531","0","0","0","0","5"
"4","184","51541","0","0","0","0","5"
"4","230","51551","0","0","0","0","5"
"2","46","51611","0","0","0","0","4"
"2","92","51621","0","0","0","0","4"
"2","138","51631","0","0","0","0","4"
"2","184","51641","0","0","0","0","4"
"2","230","51651","0","0","0","0","4"
"6","7","51711","0","0","0","0","3"
"6","14","51721","0","0","0","0","3"
"6","21","51731","0","0","0","0","3"
"6","28","51741","0","0","0","0","3"
"6","35","51751","0","0","0","0","3"
"100","1","51811","0","0","0","0","5"
"101","1","51911","0","0","0","0","2"
"101","1","52011","0","0","0","0","1"
"3","24","52111","2","3","4","5","1"
"3","48","52121","2","3","4","5","1"
"3","72","52131","2","3","4","5","1"
"3","96","52141","2","3","4","5","1"
"3","120","52151","2","3","4","5","1"
"101","1","52211","0","0","0","0","3"
"4","46","52311","0","0","0","0","1"
"4","92","52321","0","0","0","0","1"
"4","138","52331","0","0","0","0","1"
"4","184","52341","0","0","0","0","1"
"4","230","52351","0","0","0","0","1"
"101","1","52411","0","0","0","0","5"
"7","7","52511","0","0","0","0","3"
"7","14","52521","0","0","0","0","3"
"7","21","52531","0","0","0","0","3"
"7","28","52541","0","0","0","0","3"
"7","35","52551","0","0","0","0","3"
"2","46","52611","0","0","0","0","5"
"2","92","52621","0","0","0","0","5"
"2","138","52631","0","0","0","0","5"
"2","184","52641","0","0","0","0","5"
"2","230","52651","0","0","0","0","5"
"7","7","52711","0","0","0","0","2"
"7","14","52721","0","0","0","0","2"
"7","21","52731","0","0","0","0","2"
"7","28","52741","0","0","0","0","2"
"7","35","52751","0","0","0","0","2"
"100","1","52811","0","0","0","0","1"
"6","7","52911","0","0","0","0","4"
"6","14","52921","0","0","0","0","4"
"6","21","52931","0","0","0","0","4"
"6","28","52941","0","0","0","0","4"
"6","35","52951","0","0","0","0","4"
"7","7","53011","0","0","0","0","5"
"7","14","53021","0","0","0","0","5"
"7","21","53031","0","0","0","0","5"
"7","28","53041","0","0","0","0","5"
"7","35","53051","0","0","0","0","5"
"2","46","53111","0","0","0","0","2"
"2","92","53121","0","0","0","0","2"
"2","138","53131","0","0","0","0","2"
"2","184","53141","0","0","0","0","2"
"2","230","53151","0","0","0","0","2"
"100","1","53211","0","0","0","0","4"
"2","46","53311","0","0","0","0","3"
"2","92","53321","0","0","0","0","3"
"2","138","53331","0","0","0","0","3"
"2","184","53341","0","0","0","0","3"
"2","230","53351","0","0","0","0","3"
"5","24","53411","2","3","4","5","1"
"5","48","53421","2","3","4","5","1"
"5","72","53431","2","3","4","5","1"
"5","96","53441","2","3","4","5","1"
"5","120","53451","2","3","4","5","1"
"100","1","53511","0","0","0","0","4"
"101","1","53611","0","0","0","0","5"
"101","1","53711","0","0","0","0","3"
"101","1","53811","0","0","0","0","4"
"101","1","53911","0","0","0","0","1"
"100","1","54011","0","0","0","0","2"
"4","46","54111","0","0","0","0","1"
"4","92","54121","0","0","0","0","1"
"4","138","54131","0","0","0","0","1"
"4","184","54141","0","0","0","0","1"
"4","230","54151","0","0","0","0","1"
"6","7","54211","0","0","0","0","3"
"6","14","54221","0","0","0","0","3"
"6","21","54231","0","0","0","0","3"
"6","28","54241","0","0","0","0","3"
"6","35","54251","0","0","0","0","3"
"7","7","54311","0","0","0","0","2"
"7","14","54321","0","0","0","0","2"
"7","21","54331","0","0","0","0","2"
"7","28","54341","0","0","0","0","2"
"7","35","54351","0","0","0","0","2"
"6","7","54411","0","0","0","0","5"
"6","14","54421","0","0","0","0","5"
"6","21","54431","0","0","0","0","5"
"6","28","54441","0","0","0","0","5"
"6","35","54451","0","0","0","0","5"
"100","1","54511","0","0","0","0","1"
"101","1","54611","0","0","0","0","2"
"1","26","54711","2","3","4","5","1"
"1","52","54721","2","3","4","5","1"
"1","78","54731","2","3","4","5","1"
"1","104","54741","2","3","4","5","1"
"1","130","54751","2","3","4","5","1"
"100","1","54811","0","0","0","0","5"
"7","7","54911","0","0","0","0","1"
"7","14","54921","0","0","0","0","1"
"7","21","54931","0","0","0","0","1"
"7","28","54941","0","0","0","0","1"
"7","35","54951","0","0","0","0","1"
"7","7","55011","0","0","0","0","3"
"7","14","55021","0","0","0","0","3"
"7","21","55031","0","0","0","0","3"
"7","28","55041","0","0","0","0","3"
"7","35","55051","0","0","0","0","3"
"6","7","55111","0","0","0","0","4"
"6","14","55121","0","0","0","0","4"
"6","21","55131","0","0","0","0","4"
"6","28","55141","0","0","0","0","4"
"6","35","55151","0","0","0","0","4"
"4","46","55211","0","0","0","0","4"
"4","92","55221","0","0","0","0","4"
"4","138","55231","0","0","0","0","4"
"4","184","55241","0","0","0","0","4"
"4","230","55251","0","0","0","0","4"
"2","46","55311","0","0","0","0","1"
"2","92","55321","0","0","0","0","1"
"2","138","55331","0","0","0","0","1"
"2","184","55341","0","0","0","0","1"
"2","230","55351","0","0","0","0","1"
"7","7","55411","0","0","0","0","5"
"7","14","55421","0","0","0","0","5"
"7","21","55431","0","0","0","0","5"
"7","28","55441","0","0","0","0","5"
"7","35","55451","0","0","0","0","5"
"4","46","55511","0","0","0","0","2"
"4","92","55521","0","0","0","0","2"
"4","138","55531","0","0","0","0","2"
"4","184","55541","0","0","0","0","2"
"4","230","55551","0","0","0","0","2"
"4","46","55611","0","0","0","0","3"
"4","92","55621","0","0","0","0","3"
"4","138","55631","0","0","0","0","3"
"4","184","55641","0","0","0","0","3"
"4","230","55651","0","0","0","0","3"
"2","46","55711","0","0","0","0","5"
"2","92","55721","0","0","0","0","5"
"2","138","55731","0","0","0","0","5"
"2","184","55741","0","0","0","0","5"
"2","230","55751","0","0","0","0","5"
"100","1","55811","0","0","0","0","4"
"101","1","55911","0","0","0","0","2"
"3","24","56011","2","3","4","5","1"
"3","48","56021","2","3","4","5","1"
"3","72","56031","2","3","4","5","1"
"3","96","56041","2","3","4","5","1"
"3","120","56051","2","3","4","5","1"
"101","1","56111","0","0","0","0","1"
"100","1","56211","0","0","0","0","3"
"7","7","56311","0","0","0","0","2"
"7","14","56321","0","0","0","0","2"
"7","21","56331","0","0","0","0","2"
"7","28","56341","0","0","0","0","2"
"7","35","56351","0","0","0","0","2"
"4","46","56411","0","0","0","0","5"
"4","92","56421","0","0","0","0","5"
"4","138","56431","0","0","0","0","5"
"4","184","56441","0","0","0","0","5"
"4","230","56451","0","0","0","0","5"
"2","46","56511","0","0","0","0","2"
"2","92","56521","0","0","0","0","2"
"2","138","56531","0","0","0","0","2"
"2","184","56541","0","0","0","0","2"
"2","230","56551","0","0","0","0","2"
"4","46","56611","0","0","0","0","4"
"4","92","56621","0","0","0","0","4"
"4","138","56631","0","0","0","0","4"
"4","184","56641","0","0","0","0","4"
"4","230","56651","0","0","0","0","4"
"6","7","56711","0","0","0","0","1"
"6","14","56721","0","0","0","0","1"
"6","21","56731","0","0","0","0","1"
"6","28","56741","0","0","0","0","1"
"6","35","56751","0","0","0","0","1"
"100","1","56811","0","0","0","0","2"
"2","46","56911","0","0","0","0","3"
"2","92","56921","0","0","0","0","3"
"2","138","56931","0","0","0","0","3"
"2","184","56941","0","0","0","0","3"
"2","230","56951","0","0","0","0","3"
"6","7","57011","0","0","0","0","5"
"6","14","57021","0","0","0","0","5"
"6","21","57031","0","0","0","0","5"
"6","28","57041","0","0","0","0","5"
"6","35","57051","0","0","0","0","5"
"4","46","57111","0","0","0","0","1"
"4","92","57121","0","0","0","0","1"
"4","138","57131","0","0","0","0","1"
"4","184","57141","0","0","0","0","1"
"4","230","57151","0","0","0","0","1"
"7","7","57211","0","0","0","0","4"
"7","14","57221","0","0","0","0","4"
"7","21","57231","0","0","0","0","4"
"7","28","57241","0","0","0","0","4"
"7","35","57251","0","0","0","0","4"
"1","26","57311","2","3","4","5","1"
"1","52","57321","2","3","4","5","1"
"1","78","57331","2","3","4","5","1"
"1","104","57341","2","3","4","5","1"
"1","130","57351","2","3","4","5","1"
"100","1","57411","0","0","0","0","5"
"4","46","57511","0","0","0","0","2"
"4","92","57521","0","0","0","0","2"
"4","138","57531","0","0","0","0","2"
"4","184","57541","0","0","0","0","2"
"4","230","57551","0","0","0","0","2"
"100","1","57611","0","0","0","0","1"
"6","7","57711","0","0","0","0","1"
"6","14","57721","0","0","0","0","1"
"6","21","57731","0","0","0","0","1"
"6","28","57741","0","0","0","0","1"
"6","35","57751","0","0","0","0","1"
"2","46","57811","0","0","0","0","4"
"2","92","57821","0","0","0","0","4"
"2","138","57831","0","0","0","0","4"
"2","184","57841","0","0","0","0","4"
"2","230","57851","0","0","0","0","4"
"2","46","57911","0","0","0","0","5"
"2","92","57921","0","0","0","0","5"
"2","138","57931","0","0","0","0","5"
"2","184","57941","0","0","0","0","5"
"2","230","57951","0","0","0","0","5"
"101","1","58011","0","0","0","0","3"
"101","1","58111","0","0","0","0","4"
"101","1","58211","0","0","0","0","2"
"101","1","58311","0","0","0","0","5"
"6","7","58411","0","0","0","0","3"
"6","14","58421","0","0","0","0","3"
"6","21","58431","0","0","0","0","3"
"6","28","58441","0","0","0","0","3"
"6","35","58451","0","0","0","0","3"
"101","1","58511","0","0","0","0","1"
"3","24","58611","2","3","4","5","1"
"3","48","58621","2","3","4","5","1"
"3","72","58631","2","3","4","5","1"
"3","96","58641","2","3","4","5","1"
"3","120","58651","2","3","4","5","1"
"101","1","58711","0","0","0","0","2"
"7","7","58811","0","0","0","0","1"
"7","14","58821","0","0","0","0","1"
"7","21","58831","0","0","0","0","1"
"7","28","58841","0","0","0","0","1"
"7","35","58851","0","0","0","0","1"
"7","7","58911","0","0","0","0","5"
"7","14","58921","0","0","0","0","5"
"7","21","58931","0","0","0","0","5"
"7","28","58941","0","0","0","0","5"
"7","35","58951","0","0","0","0","5"
"4","46","59011","0","0","0","0","4"
"4","92","59021","0","0","0","0","4"
"4","138","59031","0","0","0","0","4"
"4","184","59041","0","0","0","0","4"
"4","230","59051","0","0","0","0","4"
"2","46","59111","0","0","0","0","2"
"2","92","59121","0","0","0","0","2"
"2","138","59131","0","0","0","0","2"
"2","184","59141","0","0","0","0","2"
"2","230","59151","0","0","0","0","2"
"4","46","59211","0","0","0","0","5"
"4","92","59221","0","0","0","0","5"
"4","138","59231","0","0","0","0","5"
"4","184","59241","0","0","0","0","5"
"4","230","59251","0","0","0","0","5"
"100","1","59311","0","0","0","0","3"
"2","46","59411","0","0","0","0","1"
"2","92","59421","0","0","0","0","1"
"2","138","59431","0","0","0","0","1"
"2","184","59441","0","0","0","0","1"
"2","230","59451","0","0","0","0","1"
"7","7","59511","0","0","0","0","4"
"7","14","59521","0","0","0","0","4"
"7","21","59531","0","0","0","0","4"
"7","28","59541","0","0","0","0","4"
"7","35","59551","0","0","0","0","4"
"6","7","59611","0","0","0","0","2"
"6","14","59621","0","0","0","0","2"
"6","21","59631","0","0","0","0","2"
"6","28","59641","0","0","0","0","2"
"6","35","59651","0","0","0","0","2"
"7","7","59711","0","0","0","0","3"
"7","14","59721","0","0","0","0","3"
"7","21","59731","0","0","0","0","3"
"7","28","59741","0","0","0","0","3"
"7","35","59751","0","0","0","0","3"
"6","7","59811","0","0","0","0","5"
"6","14","59821","0","0","0","0","5"
"6","21","59831","0","0","0","0","5"
"6","28","59841","0","0","0","0","5"
"6","35","59851","0","0","0","0","5"
"1","26","59911","2","3","4","5","1"
"1","52","59921","2","3","4","5","1"
"1","78","59931","2","3","4","5","1"
"1","104","59941","2","3","4","5","1"
"1","130","59951","2","3","4","5","1"
"4","46","60011","0","0","0","0","1"
"4","92","60021","0","0","0","0","1"
"4","138","60031","0","0","0","0","1"
"4","184","60041","0","0","0","0","1"
"4","230","60051","0","0","0","0","1"
"4","46","60111","0","0","0","0","3"
"4","92","60121","0","0","0","0","3"
"4","138","60131","0","0","0","0","3"
"4","184","60141","0","0","0","0","3"
"4","230","60151","0","0","0","0","3"
"6","7","60211","0","0","0","0","4"
"6","14","60221","0","0","0","0","4"
"6","21","60231","0","0","0","0","4"
"6","28","60241","0","0","0","0","4"
"6","35","60251","0","0","0","0","4"
"2","46","60311","0","0","0","0","3"
"2","92","60321","0","0","0","0","3"
"2","138","60331","0","0","0","0","3"
"2","184","60341","0","0","0","0","3"
"2","230","60351","0","0","0","0","3"
"2","46","60411","0","0","0","0","1"
"2","92","60421","0","0","0","0","1"
"2","138","60431","0","0","0","0","1"
"2","184","60441","0","0","0","0","1"
"2","230","60451","0","0","0","0","1"
"101","1","60511","0","0","0","0","5"
"100","1","60611","0","0","0","0","2"
"100","1","60711","0","0","0","0","4"
"7","7","60811","0","0","0","0","1"
"7","14","60821","0","0","0","0","1"
"7","21","60831","0","0","0","0","1"
"7","28","60841","0","0","0","0","1"
"7","35","60851","0","0","0","0","1"
"7","7","60911","0","0","0","0","3"
"7","14","60921","0","0","0","0","3"
"7","21","60931","0","0","0","0","3"
"7","28","60941","0","0","0","0","3"
"7","35","60951","0","0","0","0","3"
"4","46","61011","0","0","0","0","2"
"4","92","61021","0","0","0","0","2"
"4","138","61031","0","0","0","0","2"
"4","184","61041","0","0","0","0","2"
"4","230","61051","0","0","0","0","2"
"4","46","61111","0","0","0","0","5"
"4","92","61121","0","0","0","0","5"
"4","138","61131","0","0","0","0","5"
"4","184","61141","0","0","0","0","5"
"4","230","61151","0","0","0","0","5"
"5","24","61211","2","3","4","5","1"
"5","48","61221","2","3","4","5","1"
"5","72","61231","2","3","4","5","1"
"5","96","61241","2","3","4","5","1"
"5","120","61251","2","3","4","5","1"
"2","46","61311","0","0","0","0","4"
"2","92","61321","0","0","0","0","4"
"2","138","61331","0","0","0","0","4"
"2","184","61341","0","0","0","0","4"
"2","230","61351","0","0","0","0","4"
"6","7","61411","0","0","0","0","2"
"6","14","61421","0","0","0","0","2"
"6","21","61431","0","0","0","0","2"
"6","28","61441","0","0","0","0","2"
"6","35","61451","0","0","0","0","2"
"2","46","61511","0","0","0","0","5"
"2","92","61521","0","0","0","0","5"
"2","138","61531","0","0","0","0","5"
"2","184","61541","0","0","0","0","5"
"2","230","61551","0","0","0","0","5"
"4","46","61611","0","0","0","0","3"
"4","92","61621","0","0","0","0","3"
"4","138","61631","0","0","0","0","3"
"4","184","61641","0","0","0","0","3"
"4","230","61651","0","0","0","0","3"
"6","7","61711","0","0","0","0","4"
"6","14","61721","0","0","0","0","4"
"6","21","61731","0","0","0","0","4"
"6","28","61741","0","0","0","0","4"
"6","35","61751","0","0","0","0","4"
"2","46","61811","0","0","0","0","2"
"2","92","61821","0","0","0","0","2"
"2","138","61831","0","0","0","0","2"
"2","184","61841","0","0","0","0","2"
"2","230","61851","0","0","0","0","2"
"100","1","61911","0","0","0","0","1"
"7","7","62011","0","0","0","0","5"
"7","14","62021","0","0","0","0","5"
"7","21","62031","0","0","0","0","5"
"7","28","62041","0","0","0","0","5"
"7","35","62051","0","0","0","0","5"
"100","1","62111","0","0","0","0","3"
"7","7","62211","0","0","0","0","4"
"7","14","62221","0","0","0","0","4"
"7","21","62231","0","0","0","0","4"
"7","28","62241","0","0","0","0","4"
"7","35","62251","0","0","0","0","4"
"2","46","62311","0","0","0","0","3"
"2","92","62321","0","0","0","0","3"
"2","138","62331","0","0","0","0","3"
"2","184","62341","0","0","0","0","3"
"2","230","62351","0","0","0","0","3"
"6","7","62411","0","0","0","0","1"
"6","14","62421","0","0","0","0","1"
"6","21","62431","0","0","0","0","1"
"6","28","62441","0","0","0","0","1"
"6","35","62451","0","0","0","0","1"
"3","24","62511","2","3","4","5","1"
"3","48","62521","2","3","4","5","1"
"3","72","62531","2","3","4","5","1"
"3","96","62541","2","3","4","5","1"
"3","120","62551","2","3","4","5","1"
"4","46","62611","0","0","0","0","4"
"4","92","62621","0","0","0","0","4"
"4","138","62631","0","0","0","0","4"
"4","184","62641","0","0","0","0","4"
"4","230","62651","0","0","0","0","4"
"7","7","62711","0","0","0","0","1"
"7","14","62721","0","0","0","0","1"
"7","21","62731","0","0","0","0","1"
"7","28","62741","0","0","0","0","1"
"7","35","62751","0","0","0","0","1"
"100","1","62811","0","0","0","0","2"
"100","1","62911","0","0","0","0","5"
"4","46","63011","0","0","0","0","2"
"4","92","63021","0","0","0","0","2"
"4","138","63031","0","0","0","0","2"
"4","184","63041","0","0","0","0","2"
"4","230","63051","0","0","0","0","2"
"101","1","63111","0","0","0","0","4"
"2","46","63211","0","0","0","0","1"
"2","92","63221","0","0","0","0","1"
"2","138","63231","0","0","0","0","1"
"2","184","63241","0","0","0","0","1"
"2","230","63251","0","0","0","0","1"
"7","7","63311","0","0","0","0","3"
"7","14","63321","0","0","0","0","3"
"7","21","63331","0","0","0","0","3"
"7","28","63341","0","0","0","0","3"
"7","35","63351","0","0","0","0","3"
"4","46","63411","0","0","0","0","5"
"4","92","63421","0","0","0","0","5"
"4","138","63431","0","0","0","0","5"
"4","184","63441","0","0","0","0","5"
"4","230","63451","0","0","0","0","5"
"2","46","63511","0","0","0","0","4"
"2","92","63521","0","0","0","0","4"
"2","138","63531","0","0","0","0","4"
"2","184","63541","0","0","0","0","4"
"2","230","63551","0","0","0","0","4"
"6","7","63611","0","0","0","0","2"
"6","14","63621","0","0","0","0","2"
"6","21","63631","0","0","0","0","2"
"6","28","63641","0","0","0","0","2"
"6","35","63651","0","0","0","0","2"
"4","46","63711","0","0","0","0","3"
"4","92","63721","0","0","0","0","3"
"4","138","63731","0","0","0","0","3"
"4","184","63741","0","0","0","0","3"
"4","230","63751","0","0","0","0","3"
"5","24","63811","2","3","4","5","1"
"5","48","63821","2","3","4","5","1"
"5","72","63831","2","3","4","5","1"
"5","96","63841","2","3","4","5","1"
"5","120","63851","2","3","4","5","1"
"2","30","63911","0","0","0","0","3"
"2","60","63921","0","0","0","0","3"
"2","90","63931","0","0","0","0","3"
"2","120","63941","0","0","0","0","3"
"2","150","63951","0","0","0","0","3"
"2","30","64011","0","0","0","0","1"
"2","60","64021","0","0","0","0","1"
"2","90","64031","0","0","0","0","1"
"2","120","64041","0","0","0","0","1"
"2","150","64051","0","0","0","0","1"
"6","5","64111","0","0","0","0","3"
"6","10","64121","0","0","0","0","3"
"6","15","64131","0","0","0","0","3"
"6","20","64141","0","0","0","0","3"
"6","25","64151","0","0","0","0","3"
"7","5","64211","0","0","0","0","4"
"7","10","64221","0","0","0","0","4"
"7","15","64231","0","0","0","0","4"
"7","20","64241","0","0","0","0","4"
"7","25","64251","0","0","0","0","4"
"2","30","64311","0","0","0","0","2"
"2","60","64321","0","0","0","0","2"
"2","90","64331","0","0","0","0","2"
"2","120","64341","0","0","0","0","2"
"2","150","64351","0","0","0","0","2"
"6","5","64411","0","0","0","0","5"
"6","10","64421","0","0","0","0","5"
"6","15","64431","0","0","0","0","5"
"6","20","64441","0","0","0","0","5"
"6","25","64451","0","0","0","0","5"
"100","1","64511","0","0","0","0","5"
"6","5","64611","0","0","0","0","3"
"6","10","64621","0","0","0","0","3"
"6","15","64631","0","0","0","0","3"
"6","20","64641","0","0","0","0","3"
"6","25","64651","0","0","0","0","3"
"4","30","64711","0","0","0","0","1"
"4","60","64721","0","0","0","0","1"
"4","90","64731","0","0","0","0","1"
"4","120","64741","0","0","0","0","1"
"4","150","64751","0","0","0","0","1"
"100","1","64811","0","0","0","0","4"
"6","5","64911","0","0","0","0","2"
"6","10","64921","0","0","0","0","2"
"6","15","64931","0","0","0","0","2"
"6","20","64941","0","0","0","0","2"
"6","25","64951","0","0","0","0","2"
"4","30","65011","0","0","0","0","4"
"4","60","65021","0","0","0","0","4"
"4","90","65031","0","0","0","0","4"
"4","120","65041","0","0","0","0","4"
"4","150","65051","0","0","0","0","4"
"3","20","65111","2","3","4","5","1"
"3","40","65121","2","3","4","5","1"
"3","60","65131","2","3","4","5","1"
"3","80","65141","2","3","4","5","1"
"3","100","65151","2","3","4","5","1"
"2","30","65211","0","0","0","0","5"
"2","60","65221","0","0","0","0","5"
"2","90","65231","0","0","0","0","5"
"2","120","65241","0","0","0","0","5"
"2","150","65251","0","0","0","0","5"
"6","5","65311","0","0","0","0","2"
"6","10","65321","0","0","0","0","2"
"6","15","65331","0","0","0","0","2"
"6","20","65341","0","0","0","0","2"
"6","25","65351","0","0","0","0","2"
"2","30","65411","0","0","0","0","4"
"2","60","65421","0","0","0","0","4"
"2","90","65431","0","0","0","0","4"
"2","120","65441","0","0","0","0","4"
"2","150","65451","0","0","0","0","4"
"100","1","65511","0","0","0","0","3"
"6","5","65611","0","0","0","0","1"
"6","10","65621","0","0","0","0","1"
"6","15","65631","0","0","0","0","1"
"6","20","65641","0","0","0","0","1"
"6","25","65651","0","0","0","0","1"
"4","30","65711","0","0","0","0","4"
"4","60","65721","0","0","0","0","4"
"4","90","65731","0","0","0","0","4"
"4","120","65741","0","0","0","0","4"
"4","150","65751","0","0","0","0","4"
"4","30","65811","0","0","0","0","1"
"4","60","65821","0","0","0","0","1"
"4","90","65831","0","0","0","0","1"
"4","120","65841","0","0","0","0","1"
"4","150","65851","0","0","0","0","1"
"7","5","65911","0","0","0","0","3"
"7","10","65921","0","0","0","0","3"
"7","15","65931","0","0","0","0","3"
"7","20","65941","0","0","0","0","3"
"7","25","65951","0","0","0","0","3"
"6","5","66011","0","0","0","0","3"
"6","10","66021","0","0","0","0","3"
"6","15","66031","0","0","0","0","3"
"6","20","66041","0","0","0","0","3"
"6","25","66051","0","0","0","0","3"
"7","5","66111","0","0","0","0","2"
"7","10","66121","0","0","0","0","2"
"7","15","66131","0","0","0","0","2"
"7","20","66141","0","0","0","0","2"
"7","25","66151","0","0","0","0","2"
"6","5","66211","0","0","0","0","5"
"6","10","66221","0","0","0","0","5"
"6","15","66231","0","0","0","0","5"
"6","20","66241","0","0","0","0","5"
"6","25","66251","0","0","0","0","5"
"4","30","66311","0","0","0","0","2"
"4","60","66321","0","0","0","0","2"
"4","90","66331","0","0","0","0","2"
"4","120","66341","0","0","0","0","2"
"4","150","66351","0","0","0","0","2"
"5","20","66411","2","3","4","5","1"
"5","40","66421","2","3","4","5","1"
"5","60","66431","2","3","4","5","1"
"5","80","66441","2","3","4","5","1"
"5","100","66451","2","3","4","5","1"
"2","30","66511","0","0","0","0","1"
"2","60","66521","0","0","0","0","1"
"2","90","66531","0","0","0","0","1"
"2","120","66541","0","0","0","0","1"
"2","150","66551","0","0","0","0","1"
"2","30","66611","0","0","0","0","5"
"2","60","66621","0","0","0","0","5"
"2","90","66631","0","0","0","0","5"
"2","120","66641","0","0","0","0","5"
"2","150","66651","0","0","0","0","5"
"4","30","66711","0","0","0","0","2"
"4","60","66721","0","0","0","0","2"
"4","90","66731","0","0","0","0","2"
"4","120","66741","0","0","0","0","2"
"4","150","66751","0","0","0","0","2"
"4","30","66811","0","0","0","0","3"
"4","60","66821","0","0","0","0","3"
"4","90","66831","0","0","0","0","3"
"4","120","66841","0","0","0","0","3"
"4","150","66851","0","0","0","0","3"
"4","30","66911","0","0","0","0","5"
"4","60","66921","0","0","0","0","5"
"4","90","66931","0","0","0","0","5"
"4","120","66941","0","0","0","0","5"
"4","150","66951","0","0","0","0","5"
"6","5","67011","0","0","0","0","1"
"6","10","67021","0","0","0","0","1"
"6","15","67031","0","0","0","0","1"
"6","20","67041","0","0","0","0","1"
"6","25","67051","0","0","0","0","1"
"100","1","67111","0","0","0","0","5"
"4","30","67211","0","0","0","0","3"
"4","60","67221","0","0","0","0","3"
"4","90","67231","0","0","0","0","3"
"4","120","67241","0","0","0","0","3"
"4","150","67251","0","0","0","0","3"
"7","5","67311","0","0","0","0","2"
"7","10","67321","0","0","0","0","2"
"7","15","67331","0","0","0","0","2"
"7","20","67341","0","0","0","0","2"
"7","25","67351","0","0","0","0","2"
"7","5","67411","0","0","0","0","4"
"7","10","67421","0","0","0","0","4"
"7","15","67431","0","0","0","0","4"
"7","20","67441","0","0","0","0","4"
"7","25","67451","0","0","0","0","4"
"7","5","67511","0","0","0","0","1"
"7","10","67521","0","0","0","0","1"
"7","15","67531","0","0","0","0","1"
"7","20","67541","0","0","0","0","1"
"7","25","67551","0","0","0","0","1"
"2","30","67611","0","0","0","0","4"
"2","60","67621","0","0","0","0","4"
"2","90","67631","0","0","0","0","4"
"2","120","67641","0","0","0","0","4"
"2","150","67651","0","0","0","0","4"
"1","20","67711","2","3","4","5","1"
"1","40","67721","2","3","4","5","1"
"1","60","67731","2","3","4","5","1"
"1","80","67741","2","3","4","5","1"
"1","100","67751","2","3","4","5","1"
"7","5","67811","0","0","0","0","4"
"7","10","67821","0","0","0","0","4"
"7","15","67831","0","0","0","0","4"
"7","20","67841","0","0","0","0","4"
"7","25","67851","0","0","0","0","4"
"2","30","67911","0","0","0","0","1"
"2","60","67921","0","0","0","0","1"
"2","90","67931","0","0","0","0","1"
"2","120","67941","0","0","0","0","1"
"2","150","67951","0","0","0","0","1"
"2","30","68011","0","0","0","0","3"
"2","60","68021","0","0","0","0","3"
"2","90","68031","0","0","0","0","3"
"2","120","68041","0","0","0","0","3"
"2","150","68051","0","0","0","0","3"
"4","30","68111","0","0","0","0","5"
"4","60","68121","0","0","0","0","5"
"4","90","68131","0","0","0","0","5"
"4","120","68141","0","0","0","0","5"
"4","150","68151","0","0","0","0","5"
"101","1","68211","0","0","0","0","1"
"2","30","68311","0","0","0","0","2"
"2","60","68321","0","0","0","0","2"
"2","90","68331","0","0","0","0","2"
"2","120","68341","0","0","0","0","2"
"2","150","68351","0","0","0","0","2"
"4","30","68411","0","0","0","0","4"
"4","60","68421","0","0","0","0","4"
"4","90","68431","0","0","0","0","4"
"4","120","68441","0","0","0","0","4"
"4","150","68451","0","0","0","0","4"
"2","30","68511","0","0","0","0","3"
"2","60","68521","0","0","0","0","3"
"2","90","68531","0","0","0","0","3"
"2","120","68541","0","0","0","0","3"
"2","150","68551","0","0","0","0","3"
"6","5","68611","0","0","0","0","4"
"6","10","68621","0","0","0","0","4"
"6","15","68631","0","0","0","0","4"
"6","20","68641","0","0","0","0","4"
"6","25","68651","0","0","0","0","4"
"6","5","68711","0","0","0","0","3"
"6","10","68721","0","0","0","0","3"
"6","15","68731","0","0","0","0","3"
"6","20","68741","0","0","0","0","3"
"6","25","68751","0","0","0","0","3"
"7","5","68811","0","0","0","0","5"
"7","10","68821","0","0","0","0","5"
"7","15","68831","0","0","0","0","5"
"7","20","68841","0","0","0","0","5"
"7","25","68851","0","0","0","0","5"
"101","1","68911","0","0","0","0","2"
"1","20","69011","2","3","4","5","1"
"1","40","69021","2","3","4","5","1"
"1","60","69031","2","3","4","5","1"
"1","80","69041","2","3","4","5","1"
"1","100","69051","2","3","4","5","1"
"2","30","69111","0","0","0","0","2"
"2","60","69121","0","0","0","0","2"
"2","90","69131","0","0","0","0","2"
"2","120","69141","0","0","0","0","2"
"2","150","69151","0","0","0","0","2"
"4","30","69211","0","0","0","0","5"
"4","60","69221","0","0","0","0","5"
"4","90","69231","0","0","0","0","5"
"4","120","69241","0","0","0","0","5"
"4","150","69251","0","0","0","0","5"
"7","5","69311","0","0","0","0","5"
"7","10","69321","0","0","0","0","5"
